InitialReturnStd,ESSClassic,StdIWNorm,J_sample_variance,ReturnMeanIW,MeanIW,Weights,MeanIWNorm,InitialBound,EpisodesSoFar,ReturnStepMax,EpThisIter,ESSRenyi,StdIW,ReturnStepMaxmin,EntropyCoefficient,EmpiricalD2,TimeElapsed,InitialReturnMax,Bound,Iteration,MinIW,InitialReturnMean,InitialReturnMin,MeanEntropy,TimestepsSoFar,MinIWNorm,MaxIWNorm,EpLenMean,MaxIW,EpRewMean
169.4368,99.894585,0.00032597987,28923.105,0.14731693,1.00347,[ 9.126e-04  7.839e-01 -3.753e+00 -2.755e+00 -7.587e-01],0.010034699,-117.999115,21800,10.0,100,99.88826,0.03259799,9.997047,,1.0011187,4890.614833831787,29.888855,-117.91773,218,0.9093819,-4.1503907e-05,-963.4584,0.6601317,9588280,0.009093819,0.010841579,485.03,1.084158,4849.315175951495
136.97064,99.69643,0.0005590235,18099.87,0.72172546,1.0130576,[ 6.558e-04  7.823e-01 -3.752e+00 -2.752e+00 -7.589e-01],0.010130577,-118.03172,21900,10.0,100,99.62438,0.05590236,9.997635,,1.0037704,4912.78882932663,19.648132,-117.532326,219,0.85083103,2.6245118e-05,-963.7252,0.65954536,9637285,0.00850831,0.011196537,490.05,1.1196537,4899.643397369313
98.82457,99.99733,5.176986e-05,9862.309,0.005322933,1.0004021,[ 1.304e-03  7.809e-01 -3.782e+00 -2.750e+00 -7.595e-01],0.010004019,-120.41631,22000,10.0,100,100.004395,0.005176984,9.997625,,0.9999561,4936.280168294907,10.160034,-120.40837,220,0.990375,3.4179688e-05,-983.1953,0.6596363,9686674,0.009903749,0.010146381,493.89,1.0146382,4938.03082341134
0.058388066,100.0,1.8626451e-09,0.0034436025,2.258271e-05,1.0,[ 1.304e-03  7.808e-01 -3.782e+00 -2.750e+00 -7.594e-01],0.010000002,-0.025931485,22100,10.0,100,100.0,,0.016655922,,1.0,4958.754045724869,0.07397461,-0.025931485,221,1.0,2.2583008e-05,-0.21191406,0.6596363,9736674,0.01,0.01,500.0,1.0,4999.331309166733
97.8362,99.97167,0.00016882065,9642.884,0.042386055,1.0029391,[ 1.304e-03  7.808e-01 -3.782e+00 -2.750e+00 -7.594e-01],0.010029391,-119.22383,22200,10.0,100,99.97216,0.016882068,9.99795,,1.0002785,4982.845585823059,9.9151,-119.19795,222,0.95600426,-8.4228515e-05,-973.45776,0.65967727,9786176,0.009560042,0.010401781,495.02,1.0401781,4949.410981928854
98.82922,99.98045,0.00014009455,9862.37,0.022673607,1.0020723,[ 1.560e-03  7.808e-01 -3.782e+00 -2.749e+00 -7.592e-01],0.010020722,-120.433846,22300,10.0,100,99.98367,0.014009455,9.998053,,1.0001633,5004.896484136581,10.022034,-120.421005,223,0.96546316,2.4414062e-06,-983.3382,0.6592779,9835677,0.009654632,0.010313606,495.01,1.0313606,4949.332098929791
0.05862896,100.0,1.8626451e-09,0.0034720756,-5.554175e-05,1.0,[ 1.670e-03  7.810e-01 -3.782e+00 -2.749e+00 -7.596e-01],0.010000002,-0.018579211,22400,10.0,100,100.0,,0.017630577,,1.0,5027.106649398804,0.08337402,-0.018579211,224,1.0,-5.5541994e-05,-0.15124512,0.6592779,9885677,0.01,0.01,500.0,1.0,4999.303628306465
154.86856,99.63549,0.000609852,23586.336,0.7216573,1.0082523,[ 1.670e-03  7.810e-01 -3.782e+00 -2.749e+00 -7.596e-01],0.0100825215,-117.12106,22500,10.0,100,99.635086,0.060985215,9.997208,,1.0036625,5047.007515907288,27.084656,-116.61368,225,0.81640613,-1.2207031e-06,-956.28937,0.6585676,9934212,0.008164061,0.011891422,485.35,1.1891422,4852.548381783529
4.6335096,97.460045,0.0016167933,3.96644,0.2785868,1.0015069,[ 3.145e-04  7.819e-01 -3.788e+00 -2.747e+00 -7.605e-01],0.01001507,-5.6431284,22600,10.0,100,97.23177,0.16167934,9.997587,,1.0284704,5071.045131921768,0.55859375,-5.444268,226,0.39230055,-4.0283205e-05,-46.075623,0.6567639,9983985,0.0039230054,0.012424645,497.73,1.2424645,4976.415875640907
169.4387,99.718704,0.0005369084,28935.145,0.37124252,1.0108911,[ 0.006  0.782 -3.788 -2.747 -0.762],0.01010891,-118.00038,22700,10.0,100,99.739044,0.053690843,9.997114,,1.0026164,5092.225155830383,29.887207,-117.78343,227,0.87040937,2.9296874e-05,-963.46924,0.6552979,10032488,0.008704093,0.011823518,485.03,1.1823518,4849.326833500689
97.835655,99.99556,6.672802e-05,9643.831,0.009283543,0.99964094,[ 0.006  0.78  -3.786 -2.746 -0.764],0.009996409,-119.223076,22800,10.0,100,99.993965,0.0066728042,9.997963,,1.0000603,5115.743930578232,9.923218,-119.21739,228,0.98037684,1.2207031e-06,-973.45233,0.6551761,10081990,0.009803768,0.01012902,495.02,1.012902,4949.412042896031
98.829475,99.97213,0.00016759796,9865.6455,0.040171146,1.0039952,[ 0.006  0.78  -3.786 -2.746 -0.764],0.010039952,-120.4341,22900,10.0,100,99.979836,0.01675979,9.998051,,1.0002017,5138.677875518799,10.00769,-120.40612,229,0.94103605,5.493164e-05,-983.3407,0.6552444,10131491,0.00941036,0.010468572,495.01,1.0468572,4949.329414526201
0.05988665,100.0,1.8626451e-09,0.0036226374,0.00011718739,1.0,[ 0.006  0.779 -3.786 -2.745 -0.764],0.010000002,-0.023026187,23000,10.0,100,100.0,,0.018368721,,1.0,5160.050990819931,0.08325195,-0.023026187,230,1.0,0.0001171875,-0.18896484,0.6552444,10181491,0.01,0.01,500.0,1.0,4999.301456130023
139.05804,99.92425,0.00027676925,19526.4,0.10917854,1.0052043,[ 0.006  0.779 -3.786 -2.745 -0.764],0.010052044,-119.2174,23100,10.0,100,99.92792,0.027676927,9.997671,,1.0007213,5182.961167573929,19.941528,-119.15124,231,0.9408487,2.9907227e-05,-973.4062,0.6548082,10230493,0.009408487,0.010871845,490.02,1.0871845,4899.3478223693355
98.82884,99.99581,6.476055e-05,9869.536,0.009283543,1.0011108,[ 0.006  0.779 -3.788 -2.743 -0.764],0.010011108,-120.43339,23200,10.0,100,99.9929,0.00647606,9.997978,,1.000071,5209.748894691467,10.02179,-120.42837,232,0.98428065,-1.2817382e-05,-983.33435,0.6546931,10279994,0.0098428065,0.010201332,495.01,1.0201333,4949.319217587894
193.18399,99.56151,0.0006716471,37552.78,0.57950497,1.0120523,[ 0.006  0.779 -3.788 -2.743 -0.764],0.010120522,-116.81985,23300,10.0,100,99.52619,0.06716471,9.996717,,1.0047606,5231.138821363449,39.518066,-116.51811,233,0.8346692,3.2958986e-05,-953.8303,0.654205,10328001,0.008346692,0.011450557,480.07,1.1450558,4799.63834671285
139.05707,99.9766,0.0001532237,19540.791,0.031456947,1.0017644,[ 0.005  0.783 -3.79  -2.749 -0.765],0.010017646,-119.21661,23400,10.0,100,99.97581,0.0153223695,9.997599,,1.000242,5254.785918712616,19.953735,-119.19956,234,0.9580894,-2.3193359e-05,-973.39935,0.6542037,10377003,0.009580893,0.010378034,490.02,1.0378034,4899.329497795639
215.6128,99.53228,0.0006939333,46917.645,0.67129993,1.0122924,[ 0.005  0.783 -3.79  -2.75  -0.765],0.010122922,-115.593185,23500,10.0,100,99.56135,0.06939333,9.996376,,1.0044059,5277.511043548584,49.536926,-115.17626,235,0.8551548,1.953125e-05,-943.8145,0.6523672,10424510,0.008551548,0.011456197,475.07,1.1456198,4749.579654894735
2.021839,97.175354,0.0016938527,0.70833987,0.11712329,0.9935105,[ 0.006  0.784 -3.796 -2.749 -0.767],0.009935105,-2.4628088,23600,10.0,100,97.340614,0.16938528,9.998068,,1.0273204,5300.88774228096,0.2828369,-2.3791335,236,0.40736973,3.173828e-05,-20.109009,0.6528301,10474371,0.004073697,0.012823891,498.61,1.2823892,4985.328693873287
98.826904,99.97001,0.00017384,9860.947,0.03978157,1.0036752,[ 0.012  0.785 -3.796 -2.748 -0.766],0.010036753,-120.430626,23700,10.0,100,99.971794,0.017384002,9.997599,,1.0002822,5323.903170824051,10.03595,-120.4078,237,0.96607685,-3.234863e-05,-983.31165,0.65245867,10523839,0.009660768,0.010647225,494.68,1.0647225,4945.926562463208
0.06292189,100.0,1.8626451e-09,0.003999156,0.000107423635,1.0,[ 0.011  0.786 -3.796 -2.748 -0.766],0.010000002,-0.02216882,23800,10.0,100,100.0,,0.017386436,,1.0,5345.480000257492,0.088012695,-0.02216882,238,1.0,0.000107421874,-0.18188477,0.65245867,10573839,0.01,0.01,500.0,1.0,4999.318296932373
97.83586,99.9852,0.00012171455,9662.473,0.012753487,1.0009677,[ 0.011  0.786 -3.796 -2.748 -0.766],0.010009677,-119.22325,23900,10.0,100,99.99051,0.012171455,9.997999,,1.0000949,5367.913644790649,9.917908,-119.2162,239,0.97023714,6.469726e-05,-973.4542,0.6523192,10623341,0.009702371,0.010398922,495.02,1.0398922,4949.423599156128
98.82984,99.97353,0.00016313187,9867.1875,0.02758503,1.0028185,[ 0.011  0.786 -3.796 -2.748 -0.767],0.010028186,-120.43451,24000,10.0,100,99.97712,0.01631319,9.9981365,,1.0002289,5389.241269350052,10.007019,-120.42078,240,0.96302974,7.6904296e-05,-983.34424,0.65271664,10672842,0.009630297,0.010589184,495.01,1.0589185,4949.348123291954
137.66035,99.964035,0.00019013451,19103.713,0.06801891,1.0023845,[ 0.011  0.786 -3.796 -2.747 -0.766],0.010023844,-118.01911,24100,10.0,100,99.96183,0.019013451,9.997631,,1.0003818,5410.288296222687,19.74121,-117.97367,241,0.9507136,5.5541994e-05,-963.62244,0.6523135,10721846,0.0095071355,0.010528192,490.04,1.0528193,4899.53718715795
97.835236,99.994804,7.225052e-05,9669.365,0.0095124245,1.0010118,[ 0.012  0.784 -3.796 -2.746 -0.767],0.010010116,-119.22255,24200,10.0,100,99.992096,0.0072250534,9.997978,,1.000079,5432.0344886779785,9.931274,-119.21775,242,0.98299336,7.3242186e-06,-973.44806,0.6523726,10771348,0.009829934,0.010232083,495.02,1.0232083,4949.415550191563
138.3623,99.90838,0.00030481972,19355.201,0.12120819,1.0064499,[ 0.012  0.784 -3.796 -2.746 -0.766],0.0100644985,-119.230705,24300,10.0,100,99.91957,0.030481977,9.997639,,1.0008049,5455.2997262477875,19.843323,-119.157455,243,0.87446004,-1.7089844e-05,-973.51447,0.65234953,10820351,0.0087446,0.010768959,490.03,1.076896,4899.444890281415
0.06868646,100.0,1.8626451e-09,0.0047654854,0.00013488857,1.0,[ 0.013  0.786 -3.796 -2.747 -0.767],0.010000002,-0.02750111,24400,10.0,100,100.0,,0.018603325,,1.0,5479.095889568329,0.097717285,-0.02750111,244,1.0,0.0001348877,-0.22564697,0.65234953,10870351,0.01,0.01,500.0,1.0,4999.281678347704
138.36024,99.76785,0.0004899748,19314.705,0.32773876,1.0156952,[ 0.013  0.786 -3.796 -2.747 -0.767],0.010156951,-119.22881,24500,10.0,100,99.73885,0.04899748,9.997574,,1.0026183,5500.293256521225,19.843689,-119.05706,245,0.896986,6.713867e-06,-973.4992,0.6533127,10919354,0.00896986,0.011467769,490.03,1.1467769,4899.426625153419
70.75477,99.62834,0.0006081342,4354.965,0.4866531,0.9956616,[ 0.014  0.782 -3.795 -2.745 -0.766],0.009956616,-86.22214,24600,10.0,100,99.59294,0.06081342,9.998041,,1.0040872,5523.366577386856,7.1954346,-85.911514,246,0.7973367,4.272461e-06,-704.00085,0.6519778,10968888,0.007973366,0.011753019,495.34,1.1753019,4952.626480252048
0.069622904,100.0,1.8626451e-09,0.004896312,0.00013000506,1.0,[ 0.012  0.782 -3.802 -2.747 -0.767],0.010000002,-0.027939558,24700,10.0,100,100.0,,0.017599106,,1.0,5546.928131580353,0.08569336,-0.027939558,247,1.0,0.00013000489,-0.22918701,0.6519778,11018888,0.01,0.01,500.0,1.0,4999.324412569557
167.73587,99.96711,0.00018166569,28421.674,0.040783882,1.0013677,[ 0.012  0.782 -3.802 -2.747 -0.767],0.010013675,-116.81458,24800,10.0,100,99.96576,0.018166564,9.99711,,1.0003425,5568.862948656082,29.58905,-116.7938,248,0.97272027,9.155274e-06,-953.7871,0.65188026,11067394,0.009727202,0.010721887,485.06,1.0721887,4849.631830418094
169.44238,99.87811,0.00035075238,28887.498,0.18847942,1.0041564,[ 0.012  0.782 -3.802 -2.747 -0.767],0.010041564,-118.00297,24900,10.0,100,99.868484,0.035075236,9.997293,,1.0013169,5590.52761721611,29.862244,-117.89216,249,0.9354227,6.1035155e-07,-963.4902,0.6513441,11115897,0.009354227,0.010930879,485.03,1.0930879,4849.366216543592
97.83671,99.953735,0.00021599112,9635.829,0.055929184,1.0039248,[ 0.012  0.779 -3.803 -2.745 -0.768],0.0100392485,-119.22432,25000,10.0,100,99.9526,0.021599105,9.998053,,1.0004742,5612.379971027374,9.905273,-119.19669,250,0.9056456,3.540039e-05,-973.46277,0.6510014,11165399,0.009056455,0.010486666,495.02,1.0486666,4949.431952977127
139.05858,99.96172,0.0001962097,19529.137,0.058692932,1.0027901,[ 0.012  0.778 -3.803 -2.746 -0.768],0.010027901,-119.21782,25100,10.0,100,99.96272,0.019620972,9.9976635,,1.0003729,5633.228380441666,19.94513,-119.181404,251,0.94126636,6.530762e-05,-973.40985,0.6514884,11214401,0.009412663,0.010544564,490.02,1.0544564,4899.355435518479
0.055570256,100.0,1.8626451e-09,0.0031192459,3.723195e-05,1.0,[ 0.011  0.777 -3.803 -2.745 -0.767],0.010000002,-0.024347031,25200,10.0,100,100.0,,0.016982079,,1.0,5658.79585146904,0.08312988,-0.024347031,252,1.0,3.7231446e-05,-0.19909668,0.6514884,11264401,0.01,0.01,500.0,1.0,4999.338587423917
98.82695,99.98508,0.00012216918,9846.985,0.016439438,1.0002246,[ 0.011  0.777 -3.803 -2.745 -0.767],0.010002247,-120.39481,25300,10.0,100,99.987854,0.012216919,9.997271,,1.0001215,5680.5109167099,10.340027,-120.38578,253,0.9597461,9.9487304e-05,-983.0203,0.65127456,11313667,0.009597461,0.010259225,492.66,1.0259225,4925.650279458621
168.30621,99.95628,0.00020988853,28653.053,0.08830166,1.0035889,[ 0.011  0.777 -3.803 -2.745 -0.768],0.010035888,-118.02527,25400,10.0,100,99.92936,0.020988852,9.99719,,1.0007069,5702.239052534103,29.679749,-117.97866,254,0.94296473,-6.1035157e-06,-963.6721,0.6508557,11362172,0.009429647,0.010439625,485.05,1.0439625,4849.545268443213
0.061251495,100.0,1.8626451e-09,0.003789642,-8.7890076e-05,1.0,[ 0.012  0.777 -3.803 -2.745 -0.768],0.010000002,-0.03196983,25500,10.0,100,100.0,,0.016881943,,1.0,5725.536552429199,0.07281494,-0.03196983,255,1.0,-8.789063e-05,-0.26031494,0.6508557,11412172,0.01,0.01,500.0,1.0,4999.33551637502
138.36082,99.881744,0.00034560604,19228.39,0.14529467,1.0043658,[ 0.012  0.777 -3.803 -2.745 -0.768],0.010043656,-119.229385,25600,10.0,100,99.883255,0.034560606,9.99762,,1.0011688,5747.037705421448,19.85321,-119.15372,256,0.91074014,-2.6855469e-05,-973.5036,0.65027523,11461175,0.009107402,0.010956846,490.03,1.0956846,4899.434429009215
139.05772,99.93976,0.00024602597,19481.686,0.067429066,1.0020087,[ 0.012  0.775 -3.802 -2.742 -0.769],0.010020087,-119.21715,25700,10.0,100,99.943184,0.024602598,9.997648,,1.0005685,5769.572170495987,19.953918,-119.1836,257,0.93095905,1.2207031e-06,-973.40393,0.64978683,11510177,0.00930959,0.010478258,490.02,1.0478258,4899.338553581323
167.73494,99.84829,0.00039344857,28468.398,0.25934887,1.0093843,[ 0.012  0.776 -3.802 -2.741 -0.769],0.010093843,-116.81392,25800,10.0,100,99.78455,0.039344855,9.997122,,1.0021591,5790.762371301651,29.592834,-116.68058,258,0.8900702,-3.173828e-05,-953.7814,0.6498734,11558683,0.008900702,0.01079903,485.06,1.079903,4849.620874150072
0.057351764,100.0,1.8626451e-09,0.0033224495,-3.6010868e-05,1.0,[ 0.014  0.776 -3.802 -2.741 -0.769],0.010000002,-0.020809729,25900,10.0,100,100.0,,0.01772976,,1.0,5812.857841253281,0.08843994,-0.020809729,259,1.0,-3.601074e-05,-0.1696167,0.6498734,11608683,0.01,0.01,500.0,1.0,4999.31738158701
0.0602995,100.0,1.8626451e-09,0.0036727574,-3.7841266e-05,1.0,[ 0.014  0.776 -3.802 -2.741 -0.769],0.010000002,-0.024048343,26000,10.0,100,100.0,,0.016160011,,1.0,5834.818884372711,0.0869751,-0.024048343,260,1.0,-3.7841797e-05,-0.19604492,0.6498734,11658683,0.01,0.01,500.0,1.0,4999.309721930255
168.87186,99.813484,0.00043838724,29025.975,0.31706285,1.0141492,[ 0.014  0.776 -3.802 -2.741 -0.769],0.010141492,-118.01163,26100,10.0,100,99.7859,0.043838724,9.997108,,1.0021456,5856.464205265045,29.785767,-117.821144,261,0.89287454,5.0048828e-05,-963.5613,0.65039074,11707187,0.008928745,0.011502031,485.04,1.1502031,4849.424107890016
136.28967,99.67314,0.0005822854,18519.19,0.46653366,1.0167841,[ 0.015  0.78  -3.803 -2.745 -0.769],0.01016784,-118.042435,26200,10.0,100,99.63048,0.05822854,9.99758,,1.003709,5880.31507229805,19.558716,-117.79466,262,0.8482015,6.591797e-05,-963.813,0.6499961,11756193,0.008482015,0.012581924,490.06,1.2581924,4899.729365011072
98.82957,99.97081,0.00017120728,9837.555,0.03758669,1.0022961,[ 0.013  0.781 -3.805 -2.743 -0.769],0.010022961,-120.43424,26300,10.0,100,99.97154,0.017120728,9.998096,,1.0002847,5902.529972791672,10.007324,-120.4138,263,0.95430046,1.586914e-05,-983.34155,0.6495079,11805694,0.009543004,0.010371702,495.01,1.0371702,4949.343929346234
0.052620895,100.0,1.8626451e-09,0.0027969277,-4.8217364e-05,1.0,[ 0.013  0.781 -3.805 -2.743 -0.769],0.010000002,-0.01779446,26400,10.0,100,100.0,,0.018636703,,1.0,5925.452395915985,0.07525635,-0.01779446,264,1.0,-4.8217775e-05,-0.14489746,0.6495079,11855694,0.01,0.01,500.0,1.0,4999.345628068754
97.835236,99.93126,0.00026271428,9522.403,0.09239864,1.0017109,[ 0.013  0.781 -3.805 -2.743 -0.769],0.010017109,-119.22251,26500,10.0,100,99.92388,0.026271425,9.998009,,1.0007617,5947.683996915817,9.927734,-119.175545,265,0.9417492,3.7231446e-05,-973.448,0.6489489,11905196,0.009417492,0.010750376,495.02,1.0750376,4949.426795926108
97.836426,99.95065,0.00022269448,9589.646,0.060827732,1.0020211,[ 0.013  0.78  -3.806 -2.743 -0.77 ],0.010020209,-119.224014,26600,10.0,100,99.94791,0.022269443,9.9981,,1.0005212,5969.949835062027,9.915466,-119.19425,266,0.93481946,-6.1035155e-07,-973.45996,0.6484356,11954698,0.009348194,0.01062782,495.02,1.062782,4949.44303705381
0.062032476,100.0,1.8626451e-09,0.0038868971,5.6152465e-05,1.0,[ 0.012  0.78  -3.806 -2.743 -0.771],0.010000002,-0.020941824,26700,10.0,100,100.0,,0.018539429,,1.0,5991.330936193466,0.09509277,-0.020941824,267,1.0,5.6152345e-05,-0.17144775,0.6484356,12004698,0.01,0.01,500.0,1.0,4999.321282276127
139.05768,99.84796,0.000394698,19513.03,0.24312496,1.0115072,[ 0.012  0.78  -3.806 -2.743 -0.771],0.01011507,-119.21715,26800,10.0,100,99.8305,0.0394698,9.997616,,1.0016979,6013.754293680191,19.949768,-119.075165,268,0.9228636,-1.2817382e-05,-973.40375,0.6485373,12053700,0.009228636,0.01109953,490.02,1.109953,4899.334428335717
167.72115,99.40961,0.0007871296,28417.285,0.51787424,1.0213814,[ 0.013  0.777 -3.805 -2.741 -0.77 ],0.010213814,-117.998405,26900,10.0,100,99.54511,0.07871298,9.996666,,1.0045696,6035.624700307846,29.890198,-117.74977,269,0.9108233,-4.2114258e-05,-963.4525,0.64843696,12102033,0.009108232,0.014374169,483.33,1.4374169,4832.214745888503
137.66118,99.910034,0.0003022365,19136.309,0.14638042,1.0071476,[ 0.012  0.772 -3.801 -2.738 -0.771],0.010071475,-118.01998,27000,10.0,100,99.88467,0.030223647,9.9976425,,1.0011547,6057.283831119537,19.743042,-117.94168,270,0.932251,-3.90625e-05,-963.6288,0.6474624,12151037,0.009322509,0.010751562,490.04,1.0751562,4899.542035661392
138.36063,99.998245,4.2175605e-05,19337.459,0.0034370422,1.0001787,[ 0.012  0.772 -3.802 -2.739 -0.771],0.010001786,-119.22914,27100,10.0,100,99.999306,0.00421756,9.997648,,1.0000069,6082.028671979904,19.853638,-119.226166,271,0.9897496,4.6386718e-05,-973.5022,0.6474917,12200040,0.009897496,0.010111432,490.03,1.0111432,4899.446960912931
168.30374,99.972534,0.00016599553,28604.836,0.048947334,1.001471,[ 0.012  0.772 -3.802 -2.739 -0.771],0.01001471,-118.023506,27200,10.0,100,99.96514,0.016599549,9.997086,,1.0003487,6103.69375705719,29.694702,-117.995125,272,0.9492109,6.1035155e-07,-963.65784,0.64745367,12248545,0.009492109,0.010358938,485.05,1.0358938,4849.521317271502
167.73656,99.495705,0.000721127,28264.885,0.4780345,1.0129185,[ 0.013  0.772 -3.802 -2.739 -0.772],0.010129186,-116.81501,27300,10.0,100,99.58786,0.0721127,9.997231,,1.0041385,6124.871613025665,29.569214,-116.57849,273,0.83219826,5.2490235e-05,-953.79095,0.6470959,12297051,0.008321983,0.012264177,485.06,1.2264178,4849.652303322649
97.83612,99.98155,0.00013609538,9650.672,0.026703358,1.0017551,[ 0.013  0.77  -3.802 -2.741 -0.772],0.01001755,-119.223595,27400,10.0,100,99.98342,0.013609537,9.998089,,1.0001658,6146.755074501038,9.922302,-119.2068,274,0.9701712,3.173828e-05,-973.4568,0.64699775,12346553,0.009701712,0.010431381,495.02,1.0431381,4949.439282819118
98.82942,99.973465,0.00016334074,9857.766,0.03344059,1.0029377,[ 0.013  0.769 -3.802 -2.741 -0.772],0.0100293765,-120.434166,27500,10.0,100,99.97386,0.016334075,9.998064,,1.0002614,6168.387800455093,10.01532,-120.41639,275,0.9592113,-8.056641e-05,-983.34015,0.6469417,12396054,0.009592113,0.010446035,495.01,1.0446036,4949.342110441028
98.82569,99.96548,0.00018626287,9829.185,0.039395332,1.0023069,[ 0.013  0.769 -3.802 -2.741 -0.772],0.01002307,-120.42836,27600,10.0,100,99.96766,0.01862629,9.997669,,1.0003235,6190.3391726017,10.072571,-120.40848,276,0.9539342,4.6386718e-05,-983.29376,0.6463857,12445507,0.009539342,0.010538979,494.53,1.053898,4944.443346256781
0.06536369,100.0,1.8626451e-09,0.0043155677,-4.8824586e-06,1.0,[ 0.013  0.769 -3.802 -2.741 -0.773],0.010000002,-0.023021176,27700,10.0,100,100.0,,0.018712997,,1.0,6213.343524217606,0.089904785,-0.023021176,277,1.0,-4.8828124e-06,-0.18792725,0.6463857,12495507,0.01,0.01,500.0,1.0,4999.33195188931
168.8747,99.87109,0.00036126538,28854.248,0.14736652,1.0056009,[ 0.013  0.769 -3.802 -2.741 -0.773],0.010056008,-118.013626,27800,10.0,100,99.88043,0.036126535,9.9972725,,1.0011971,6234.584444284439,29.781921,-117.93693,278,0.9194342,5.859375e-05,-963.57764,0.64514166,12544011,0.0091943415,0.010966531,485.04,1.0966531,4849.463665627704
98.82603,99.98216,0.00013376599,9865.592,0.020596027,1.0017318,[ 0.013  0.769 -3.803 -2.741 -0.774],0.010017317,-120.41473,27900,10.0,100,99.985855,0.013376599,9.997641,,1.0001415,6259.537939310074,10.173645,-120.40258,279,0.9740908,-5.9204103e-05,-983.1816,0.645113,12593391,0.009740908,0.010506911,493.8,1.0506911,4937.135959977007
0.054909624,100.0,1.8626451e-09,0.0030455221,-1.4648773e-05,1.0,[ 0.013  0.769 -3.803 -2.741 -0.774],0.010000002,-0.019637179,28000,10.0,100,100.0,,0.018671036,,1.0,6283.091002702713,0.07696533,-0.019637179,280,1.0,-1.4648437e-05,-0.16021729,0.645113,12643391,0.01,0.01,500.0,1.0,4999.336442495828
97.83582,99.997826,4.691908e-05,9671.341,0.0043792725,1.0005803,[ 0.013  0.769 -3.803 -2.741 -0.774],0.010005802,-119.2233,28100,10.0,100,99.99941,0.0046919123,9.997961,,1.0000058,6305.407365560532,9.918884,-119.21925,281,0.9915871,-1.2207031e-05,-973.454,0.64501905,12692893,0.009915871,0.010128564,495.02,1.0128565,4949.422726153453
73.691315,99.71821,0.000530255,4836.4336,0.43850017,0.997467,[ 0.013  0.769 -3.803 -2.741 -0.774],0.00997467,-89.800705,28200,10.0,100,99.730484,0.0530255,9.998089,,1.0027025,6327.877243518829,7.489563,-89.483406,282,0.8741251,-6.1035156e-05,-733.2192,0.64367735,12742423,0.008741251,0.011537234,495.3,1.1537235,4952.2413101807515
138.36006,99.88002,0.00034909009,19197.363,0.21926165,1.0072141,[ 0.012  0.768 -3.809 -2.739 -0.775],0.010072141,-119.2288,28300,10.0,100,99.86138,0.034909017,9.997639,,1.0013881,6353.353687286377,19.8526,-119.09234,283,0.92409605,8.3618164e-05,-973.4997,0.6435299,12791426,0.009240961,0.010989135,490.03,1.0989136,4899.4481698808395
168.85721,99.93392,0.0002577741,28763.072,0.10423231,1.0026448,[ 0.012  0.768 -3.813 -2.741 -0.775],0.010026449,-117.99837,28400,10.0,100,99.932106,0.025777413,9.996851,,1.0006794,6378.408717632294,29.910095,-117.93431,284,0.9599537,9.9487304e-05,-963.4534,0.6439497,12839827,0.009599537,0.010777635,484.01,1.0777634,4839.063557267009
97.84872,99.928566,0.00026855976,9552.697,0.11008692,1.0045593,[ 0.012  0.768 -3.813 -2.74  -0.775],0.010045593,-119.18867,28500,10.0,100,99.92948,0.026855974,9.997608,,1.0007057,6403.770718097687,10.199158,-119.12063,285,0.92950976,6.1035155e-07,-973.1714,0.6436775,12889163,0.009295098,0.010666487,493.36,1.0666487,4932.729286190948
98.82807,99.980644,0.0001393548,9826.846,0.030916214,1.0010884,[ 0.011  0.768 -3.811 -2.738 -0.775],0.010010882,-120.43232,28600,10.0,100,99.97806,0.013935482,9.998043,,1.0002195,6431.72299861908,10.028442,-120.41472,286,0.9708427,9.70459e-05,-983.32654,0.6434319,12938664,0.009708427,0.010293473,495.01,1.0293473,4949.3337905061335
139.05789,99.75862,0.00049791764,19415.488,0.3092537,1.0122039,[ 0.012  0.768 -3.811 -2.738 -0.776],0.010122038,-119.217285,28700,10.0,100,99.752075,0.049791757,9.997662,,1.0024854,6454.797870874405,19.95111,-119.05609,287,0.8809531,1.0986329e-05,-973.4051,0.6424829,12987666,0.00880953,0.011551368,490.02,1.1551368,4899.354239769464
0.06248749,100.0,1.8626451e-09,0.003944128,5.004916e-05,1.0,[ 0.011  0.766 -3.811 -2.735 -0.777],0.010000002,-0.022712085,28800,10.0,100,100.0,,0.019062996,,1.0,6477.93852519989,0.086364746,-0.022712085,288,1.0,5.0048828e-05,-0.18585205,0.6424829,13037666,0.01,0.01,500.0,1.0,4999.342903642496
97.83589,99.947395,0.0002302359,9606.739,0.06857872,1.0036813,[ 0.011  0.766 -3.811 -2.735 -0.777],0.010036812,-119.223434,28900,10.0,100,99.944145,0.023023592,9.998011,,1.0005589,6501.813659191132,9.924988,-119.188095,289,0.9443636,-6.164551e-05,-973.4547,0.6416253,13087168,0.009443636,0.010505816,495.02,1.0505816,4949.427954643517
97.83621,99.993774,7.889264e-05,9674.618,0.005207062,1.0008277,[ 0.011  0.766 -3.811 -2.735 -0.777],0.010008276,-119.22377,29000,10.0,100,99.99849,0.00788927,9.998091,,1.0000151,6525.031702756882,9.91803,-119.21945,290,0.97685397,-1.586914e-05,-973.4578,0.64150786,13136670,0.009768539,0.0102125285,495.02,1.0212529,4949.4441982577855
