Bound,J_sample_variance,InitialReturnMean,VarianceInit,ReturnStepMax,MeanEntropy,EpRewMean,EpLenMean,ESSRenyi,EmpiricalD2,LearnableVariance,OptimizationReturnMean,StdIW,InitialReturnStd,ReturnStepMaxmin,MaxIWNorm,OptimizationReturnMin,TimeElapsed,InitialBound,TimestepsSoFar,InitialReturnMax,MeanIW,MeanIWNorm,MinIWNorm,ReturnMeanIW,EpisodesSoFar,InitialReturnMin,MinIW,MaxIW,OptimizationReturnMax,StdIWNorm,EpThisIter,Weights,Iteration,ESSClassic
1776.7407,3273836.0,1931.2373,-1,10.0,-1.0379678,1931.2372881835568,194.16,55.129696,1.8139044,True,1811.365,0.96824163,596.5134,10.0,0.056709155,,5055.7958154678345,1522.22,5954612,3339.6135,1.2192112,0.012192112,0.0015481967,2327.6106,41300,119.87218,0.15481967,5.6709156,3219.7415,0.009682415,100,[-0.722  1.543 -1.984 -1.708 -2.452],413,61.32408
1837.4833,223020560.0,1899.9879,-1,10.0,-1.0302124,1899.9879453317815,191.04,6.325921,15.807975,True,1780.1093,7.387037,614.25824,10.0,0.64185566,,5070.311804056168,1471.3757,5973716,3499.603,1.7953566,0.017953563,0.00015363038,3541.6125,41400,119.8788,0.015363038,64.18557,3379.724,0.07387037,100,[-0.716  1.542 -1.986 -1.712 -2.457],414,5.5774603
1578.3552,602114.06,2002.5074,-1,10.0,-1.0321608,2002.5075760823652,201.29,94.773796,1.055144,True,2002.5074,0.22048688,539.64746,10.0,0.016708594,,5087.165339231491,1538.3735,5993845,3789.6372,1.0132824,0.010132824,0.005425932,2055.1145,41500,,0.5425932,1.6708593,3789.6372,0.0022048687,100,[-0.705  1.545 -1.992 -1.707 -2.449],415,95.4792
1499.0645,4179533.2,1926.1969,-1,10.0,-1.0269814,1926.1968235992856,193.66,62.369778,1.6033406,True,1806.3171,0.97121936,629.2412,10.0,0.077998705,,5102.738048315048,1398.3477,6013211,4309.8706,1.1289557,0.011289557,0.0014473213,2167.4434,41600,119.879715,0.14473213,7.799871,4189.9907,0.009712193,100,[-0.704  1.546 -1.997 -1.711 -2.451],416,57.4685
1998.7563,160986540.0,1887.9269,-1,10.0,-1.0527191,1887.926909222599,189.84,9.109807,10.9771805,True,1887.9269,7.0246387,562.72723,10.0,0.65942216,,5115.770255804062,1425.0034,6032195,3779.755,1.8953899,0.018953897,4.803578e-05,3532.5068,41700,,0.0048035784,65.942215,3779.755,0.07024638,100,[-0.71   1.546 -1.996 -1.709 -2.446],417,6.7862396
1620.449,1523857.2,1996.2476,-1,10.0,-1.0461845,1996.2473594218675,200.67,82.65004,1.2099208,True,1866.3643,0.45870757,662.58405,10.0,0.026322791,,5130.910856723785,1510.1631,6052262,3968.8623,1.0832639,0.0108326385,0.003932366,2155.1243,41800,129.88316,0.3932366,2.6322792,3838.9792,0.0045870757,100,[-0.698  1.547 -1.99  -1.71  -2.472],418,84.79539
1530.5061,645157.0,1884.138,-1,10.0,-1.0413973,1884.1378834219106,189.46,94.77505,1.05513,True,1634.3615,0.24107118,632.0146,10.0,0.01770474,,5145.798410654068,1449.3694,6071208,3549.8706,1.0402808,0.010402808,0.0062618027,1977.0984,41900,249.77667,0.6261803,1.7704741,3300.094,0.0024107117,100,[-0.702  1.55  -1.993 -1.708 -2.465],419,94.903496
1545.0076,931067.9,1901.1785,-1,10.0,-1.0465702,1901.1785563860053,191.16,89.1146,1.1221505,True,1901.1785,0.3849907,569.8096,10.0,0.03179283,,5161.4936554431915,1505.6056,6090324,3229.8389,1.0352931,0.01035293,0.0028063275,1964.0443,42000,,0.28063276,3.1792831,3229.8389,0.0038499064,100,[-0.701  1.552 -2.    -1.712 -2.46 ],420,87.851494
1574.8336,1517005.8,1982.2579,-1,10.0,-1.0659838,1982.2580389175703,199.27,80.43716,1.2432065,True,1852.386,0.60591906,657.4569,10.0,0.037231315,,5178.0873301029205,1469.184,6110251,4189.2324,1.0906274,0.0109062735,0.0015872909,2146.907,42100,129.87209,0.15872909,3.7231314,4059.3604,0.0060591907,100,[-0.704  1.553 -2.    -1.709 -2.466],421,76.41419
1927.1334,15421052.0,1976.1652,-1,10.0,-1.0616452,1976.1651804409385,198.66,31.023323,3.2233813,True,1606.456,2.1774006,514.8329,10.0,0.16959248,,5193.365287780762,1596.5059,6130117,3099.9045,1.2876924,0.012876925,0.00059631345,2608.7651,42200,369.70895,0.059631348,16.95925,2730.1956,0.021774005,100,[-0.704  1.55  -2.007 -1.71  -2.485],422,25.911757
1780.7341,5804715.5,2055.6387,-1,10.0,-1.0429868,2055.638600535632,206.61,73.40654,1.3622764,True,1925.7583,1.4343259,609.63403,10.0,0.14412804,,5209.612790822983,1579.271,6150778,3889.5234,1.1516815,0.011516815,0.00241312,2336.734,42300,129.88022,0.241312,14.412805,3759.6433,0.01434326,100,[-0.706  1.56  -2.008 -1.703 -2.481],423,39.19927
1590.9004,1382181.6,1960.3057,-1,10.0,-1.0484046,1960.3057598328824,197.07,86.909004,1.1506288,True,1960.3057,0.40249795,680.3193,10.0,0.026279582,,5225.6448266506195,1499.8225,6170485,3759.8298,1.047595,0.01047595,0.0029095279,2084.8486,42400,,0.2909528,2.6279583,3759.8298,0.0040249797,100,[-0.703  1.555 -2.009 -1.705 -2.462],424,87.13699
1609.2358,2926330.8,2066.4692,-1,10.0,-1.0463445,2066.4692497637425,207.69,72.62055,1.3770206,True,1816.7042,0.6974208,638.63055,10.0,0.035916734,,5242.975179195404,1566.8737,6191254,4079.1807,1.0429612,0.010429611,0.0021618297,2195.494,42500,249.76508,0.21618298,3.5916734,3829.4155,0.0069742077,100,[-0.701  1.557 -2.014 -1.705 -2.467],425,69.10133
1519.9993,1080525.4,1906.0798,-1,10.0,-1.0455475,1906.0798114171782,191.65,86.98128,1.1496727,True,1896.0997,0.4103681,688.40063,10.0,0.026093943,,5259.906844615936,1466.4137,6210419,3589.8586,1.0606021,0.010606022,0.0032387513,1991.4215,42600,9.980136,0.32387513,2.6093943,3579.8784,0.004103681,100,[-0.705  1.554 -2.015 -1.705 -2.465],426,86.97868
2532.833,1302683100.0,1936.7924,-1,10.0,-1.0440674,1936.7921402564064,194.73,4.070137,24.569199,True,1926.8115,12.176705,766.1929,10.0,1.2222725,,5275.5996725559235,1374.6893,6229892,4589.55,2.0619178,0.020619176,1.9775889e-05,5319.026,42700,9.980548,0.001977589,122.22725,4579.5693,0.121767044,100,[-0.704  1.558 -2.02  -1.704 -2.464],427,2.7874398
1564.3397,1802467.1,1976.6567,-1,10.0,-1.0560338,1976.6567119175122,198.71,87.95449,1.1369516,True,1976.6567,0.41755432,798.0895,10.0,0.024547102,,5290.6681270599365,1499.1516,6249763,3898.8115,1.0512011,0.010512011,0.0034216573,2073.4934,42800,,0.34216574,2.4547102,3898.8115,0.0041755424,100,[-0.692  1.562 -2.025 -1.704 -2.463],428,86.37213
1586.9097,4368496.0,1904.5127,-1,10.0,-1.0442927,1904.5125985682403,191.5,61.073326,1.6373761,True,1784.6395,0.87938315,705.9817,10.0,0.049087573,,5305.231022596359,1480.7805,6268913,3459.7573,1.0660045,0.010660045,0.0011234953,2129.1172,42900,119.87306,0.112349525,4.908757,3339.8843,0.008793831,100,[-0.694  1.564 -2.025 -1.701 -2.475],429,59.505535
1505.3992,881015.5,2038.2905,-1,10.0,-1.052125,2038.2903707465186,204.87,93.271675,1.0721369,True,1918.4038,0.24832655,703.5853,10.0,0.017295798,,5320.874838352203,1426.0686,6289400,4998.77,1.0411464,0.010411463,0.00513403,2139.3184,43000,119.88673,0.513403,1.7295798,4878.8833,0.0024832655,100,[-0.693  1.56  -2.029 -1.708 -2.463],430,94.6174
2518.4502,553967940.0,2006.3734,-1,10.0,-1.0462468,2006.3734657663988,201.68,7.2510767,13.791056,True,1886.4888,8.293595,676.81177,10.0,0.8089841,,5336.768299341202,1435.7039,6309568,4659.497,1.9488488,0.01948849,6.462497e-05,4637.706,43100,119.88484,0.006462497,80.898415,4539.6123,0.082935944,100,[-0.693  1.558 -2.03  -1.708 -2.471],431,5.232737
1677.5393,1306001.5,2073.8154,-1,10.0,-1.0435361,2073.8153901025444,208.42,76.06105,1.3147334,True,1943.9429,0.51475924,581.94226,10.0,0.029902792,,5354.998492002487,1461.5021,6330410,4999.5176,1.1515296,0.011515294,0.0012547608,2379.629,43200,129.87262,0.12547608,2.9902792,4869.645,0.005147592,100,[-0.68   1.552 -2.027 -1.714 -2.465],432,83.34524
1639.2589,696449.94,2028.4298,-1,10.0,-1.0471659,2028.4297952879901,203.88,89.76695,1.1139957,True,2018.4482,0.31662345,562.1161,10.0,0.019784542,,5373.235676765442,1575.294,6350798,3699.8389,1.0350751,0.010350751,0.0030082026,2117.5256,43300,9.981507,0.30082026,1.9784542,3689.8574,0.0031662341,100,[-0.675  1.548 -2.025 -1.717 -2.462],433,91.443504
1540.5769,477225.5,1971.982,-1,10.0,-1.0421133,1971.982057210246,198.24,96.64737,1.0346893,True,1842.0986,0.19843799,520.5814,10.0,0.017143618,,5390.489658117294,1512.7185,6370622,3749.87,1.0164227,0.010164227,0.006647192,2007.7382,43400,129.88339,0.6647192,1.7143619,3619.9868,0.0019843797,100,[-0.674  1.546 -2.026 -1.721 -2.466],434,96.32838
2500.8994,16806338.0,2104.0588,-1,10.0,-1.055542,2104.0588977916177,211.45,12.561713,7.9606977,True,604.5847,8.831027,442.97128,10.0,0.8774658,,5408.180452823639,1632.5674,6391767,3849.7114,1.9539323,0.01953932,7.547157e-05,3831.1987,43500,1499.4741,0.0075471574,87.74658,2350.2373,0.088310264,100,[-0.675  1.549 -2.024 -1.721 -2.461],435,4.667021
1622.3527,1065412.6,2009.6633,-1,10.0,-1.0571852,2009.663262764519,202.01,86.32615,1.1583976,True,1889.7848,0.379793,639.0545,10.0,0.02101314,,5424.469242334366,1573.7822,6411968,3558.9536,1.0410768,0.010410768,0.0029855098,2091.4866,43600,119.878395,0.298551,2.101314,3439.0752,0.00379793,100,[-0.684  1.56  -2.032 -1.712 -2.474],436,88.25465
2092.8994,73269050.0,2014.0619,-1,10.0,-1.0816004,2014.061883801535,202.45,25.236248,3.9625542,True,1894.1796,2.4047952,676.5768,10.0,0.17062134,,5438.90344786644,1443.3938,6432213,4659.4863,1.3046808,0.013046809,0.0002476752,3228.881,43700,119.88246,0.02476752,17.062134,4539.604,0.024047952,100,[-0.683  1.563 -2.033 -1.711 -2.476],437,22.740671
1701.8655,2640052.8,2054.6567,-1,10.0,-1.0820137,2054.6565352702905,206.51,61.8282,1.6173849,True,1794.8947,0.89976114,565.1478,10.0,0.04776536,,5456.068409204483,1575.7944,6452864,3909.892,1.1265504,0.011265503,0.0015001632,2310.8652,43800,259.76187,0.15001632,4.776536,3650.1301,0.008997612,100,[-0.688  1.558 -2.034 -1.716 -2.501],438,61.053764
1718.6143,1801752.2,2066.627,-1,10.0,-1.0914906,2066.6268560425374,207.7,71.36225,1.4013011,True,1806.862,0.699965,435.9237,10.0,0.03565032,,5471.689076185226,1600.0513,6473634,3809.5723,1.1028721,0.01102872,0.0021416836,2270.9302,43900,259.76483,0.21416835,3.5650322,3549.8074,0.006999649,100,[-0.685  1.558 -2.04  -1.725 -2.501],439,71.2854
2021.1322,104725710.0,2127.0518,-1,10.0,-1.121036,2127.051742768306,213.74,10.495445,9.527943,True,2007.1674,6.405291,567.1803,10.0,0.6302427,,5487.497807502747,1684.9335,6495008,3609.8784,1.7078837,0.01707884,2.493975e-05,3385.834,44000,119.88439,0.0024939752,63.02427,3489.9941,0.06405291,100,[-0.682  1.559 -2.06  -1.728 -2.51 ],440,6.6375985
1676.6089,4422669.0,2062.6694,-1,10.0,-1.1190974,2062.6695058609134,207.3,59.527668,1.6798911,True,1932.7928,1.1755553,540.9402,10.0,0.091904655,,5503.018768787384,1583.8253,6515738,3909.7454,1.1239794,0.011239794,0.0008587995,2297.2417,44100,129.87674,0.08587995,9.190466,3779.8687,0.011755554,100,[-0.685  1.548 -2.064 -1.731 -2.54 ],441,47.758244
1797.6157,1509702.6,2156.042,-1,10.0,-1.1219306,2156.042035755945,216.63,75.622734,1.3223537,True,2036.1628,0.5275384,552.79926,10.0,0.02954792,,5518.671620845795,1651.4639,6537401,4119.863,1.0951838,0.010951838,0.0017415354,2377.8484,44200,119.879135,0.17415354,2.954792,3999.9836,0.005275384,100,[-0.68   1.543 -2.065 -1.736 -2.538],442,81.167206
1745.2441,2910117.5,2087.4402,-1,10.0,-1.1252486,2087.440098409685,209.77,88.4512,1.1305668,True,538.2688,0.32889947,426.3404,10.0,0.01952555,,5532.4683701992035,1673.4888,6558378,3379.8984,1.0507451,0.010507449,0.0036397006,2185.3909,44300,1549.1713,0.36397007,1.9525551,1830.7272,0.0032889943,100,[-0.68   1.538 -2.065 -1.741 -2.541],443,91.07646
1750.2837,1809930.0,2098.1677,-1,10.0,-1.1268355,2098.167646062881,210.84,74.07757,1.3499364,True,1968.279,0.600418,474.35895,10.0,0.0330504,,5546.8727107048035,1637.6985,6579462,3759.7158,1.0837872,0.010837871,0.0027486454,2285.288,44400,129.88849,0.27486455,3.30504,3629.8274,0.00600418,100,[-0.677  1.535 -2.065 -1.745 -2.544],444,76.516014
1654.8005,2617453.5,2055.7542,-1,10.0,-1.1343396,2055.75415284156,206.6,87.11628,1.147891,True,606.6452,0.38251954,430.859,10.0,0.022076402,,5561.3368463516235,1580.5647,6600122,3879.9055,1.0447984,0.010447984,0.0036096561,2163.917,44500,1449.109,0.3609656,2.2076402,2430.7964,0.0038251954,100,[-0.681  1.536 -2.066 -1.744 -2.546],445,88.18013
1592.3054,3102592.8,2041.4438,-1,10.0,-1.1378742,2041.443769131541,205.17,70.12988,1.4259257,True,562.1297,0.74672925,484.5183,10.0,0.04940171,,5575.620135068893,1494.002,6620639,4469.842,1.1360328,0.011360329,0.00023913647,2246.017,44600,1479.3141,0.023913648,4.9401712,2990.5278,0.0074672927,100,[-0.679  1.533 -2.064 -1.747 -2.553],446,69.829445
1713.7683,4676729.5,2068.3845,-1,10.0,-1.1468036,2068.3845143334347,207.86,58.235405,1.7171685,True,2068.3845,1.0796819,515.9358,10.0,0.07285447,,5589.559841871262,1599.322,6641425,3829.8787,1.1436908,0.011436909,0.00057658606,2328.4314,44700,,0.05765861,7.285447,3829.8787,0.010796819,100,[-0.676  1.526 -2.064 -1.753 -2.557],447,52.876522
13328.993,20384166000.0,2082.0137,-1,10.0,-1.1525923,2082.0137929553757,209.22,0.22185166,450.75165,True,2082.0137,69.65061,453.69266,10.0,5.7882767,,5603.42613530159,1685.2068,6662347,3239.9143,10.5549345,0.10554933,1.4111743e-06,21753.564,44800,,0.00014111743,578.8277,3239.9143,0.6965061,100,[-0.68   1.523 -2.062 -1.753 -2.566],448,2.2449183
59882.82,748256200000.0,2163.0315,-1,10.0,-1.1726032,2163.0313859970984,217.33,0.023687188,4221.6914,True,2033.1622,503.33145,548.3982,10.0,50.589268,,5621.071414709091,1643.7589,6684080,4239.843,50.85195,0.50851953,2.4441713e-08,93622.32,44900,129.86942,2.4441713e-06,5058.927,4109.973,5.0333147,100,[-0.671  1.538 -2.064 -1.74  -2.572],449,1.0104079
1438.6586,711232.3,1995.1097,-1,10.0,-1.1671755,1995.1097805487664,200.53,92.55952,1.0803859,True,1985.13,0.30848745,530.2588,10.0,0.022206442,,5637.638914823532,1382.7721,6704133,4999.717,1.0405545,0.010405546,0.0053897714,2075.1323,45000,9.979761,0.53897715,2.2206442,4989.737,0.0030848745,100,[-0.692  1.543 -2.06  -1.731 -2.592],450,91.920944
1624.2073,727247.0,1965.593,-1,10.0,-1.1631598,1965.5930710103341,197.59,87.56169,1.1420519,True,1965.593,0.35931978,501.03912,10.0,0.029321758,,5651.570102453232,1536.9434,6723892,3499.9094,1.0622631,0.010622633,0.0039273063,2082.2915,45100,,0.39273065,2.9321759,3499.9094,0.0035931973,100,[-0.693  1.545 -2.061 -1.728 -2.586],451,89.73284
2103.5688,63388492.0,2022.9786,-1,10.0,-1.17354,2022.978601541289,203.33,9.443519,10.589273,True,1253.6764,6.2191205,541.96387,10.0,0.56763345,,5667.124231338501,1489.0432,6744225,4359.564,1.9100014,0.019100014,6.768148e-05,3841.057,45200,769.3022,0.0067681484,56.763348,3590.2617,0.062191203,100,[-0.691  1.543 -2.059 -1.731 -2.582],452,8.619153
1713.8503,920667.8,2140.321,-1,10.0,-1.1659554,2140.3210848917897,215.06,95.141045,1.051071,True,1620.8344,0.28400174,569.7551,10.0,0.020859482,,5684.839259386063,1585.5542,6765731,4529.652,1.0663495,0.010663494,0.0064313053,2282.607,45300,519.4869,0.64313054,2.0859482,4010.165,0.002840017,100,[-0.701  1.544 -2.058 -1.727 -2.592],453,93.37661
1486.9302,1443488.5,2023.59,-1,10.0,-1.1619906,2023.589969262142,203.39,78.86205,1.268037,True,1893.7211,0.6348848,643.4504,10.0,0.042724445,,5700.048986673355,1441.8586,6786070,4749.8164,1.0982795,0.010982794,0.0035863933,2142.0012,45400,129.86887,0.35863933,4.2724447,4619.9478,0.006348847,100,[-0.699  1.542 -2.049 -1.723 -2.585],454,74.953125
1468.1902,414849.84,2072.4827,-1,10.0,-1.1624148,2072.482783472118,208.28,98.89811,1.0111417,True,1952.5988,0.11195096,594.91785,10.0,0.012637064,,5714.56064748764,1465.0471,6806898,4959.6904,1.0001478,0.010001478,0.0065187663,2079.0002,45500,119.88394,0.6518766,1.2637064,4839.8066,0.0011195095,100,[-0.696  1.542 -2.045 -1.723 -2.581],455,98.76258
1828.0647,1338476.8,2110.1978,-1,10.0,-1.1592845,2110.197551655146,212.05,78.15746,1.2794683,True,1590.6388,0.45724496,501.90372,10.0,0.028908297,,5729.3052632808685,1677.871,6828103,3529.9312,1.0811782,0.0108117815,0.002521014,2317.0847,45600,519.55884,0.25210142,2.8908298,3010.3723,0.0045724493,100,[-0.696  1.541 -2.046 -1.724 -2.581],456,84.827995
3753.6284,544871200.0,2061.7292,-1,10.0,-1.2111204,2061.7292976100366,207.2,17.006416,5.8801336,True,1801.9688,6.451733,506.7631,10.0,0.5938327,,5743.149523496628,1565.742,6848823,4049.7192,1.7535107,0.017535107,1.9891915e-05,4956.347,45700,259.76044,0.0019891916,59.38327,3789.9587,0.06451733,100,[-0.693  1.539 -2.046 -1.728 -2.578],457,6.8788
1696.814,3056168.0,2023.0414,-1,10.0,-1.1946981,2023.0414961414804,203.33,62.11548,1.6099046,True,613.9597,0.95806587,394.41235,10.0,0.059799783,,5757.918353557587,1613.9852,6869156,3339.9302,1.0792994,0.010792995,0.0016414861,2215.8328,45800,1409.0818,0.16414861,5.9799786,1930.8484,0.009580659,100,[-0.687  1.538 -2.045 -1.737 -2.63 ],458,55.92951
1777.6522,3572518.5,1986.7048,-1,10.0,-1.1821152,1986.7050315057538,199.7,50.128616,1.9948685,True,527.4765,1.3186862,401.541,10.0,0.072893135,,5773.170012950897,1554.4036,6889126,3529.726,1.2098247,0.012098245,0.00037071822,2388.234,45900,1459.2285,0.037071824,7.289314,2070.4976,0.013186862,100,[-0.688  1.548 -2.064 -1.748 -2.614],459,45.7026
1747.5828,8963131.0,2033.3208,-1,10.0,-1.1749717,2033.320791000023,204.36,13.187847,7.582739,True,513.85376,7.129525,445.68277,10.0,0.7108538,,5787.21436214447,1503.0259,6909562,4329.8384,1.7217965,0.017217968,0.000115298084,3207.8433,46000,1519.467,0.011529809,71.08538,2810.3713,0.07129525,100,[-0.682  1.541 -2.056 -1.753 -2.601],460,5.5109196
2524.9106,38967090.0,2094.9785,-1,10.0,-1.1753542,2094.9782592773795,210.52,6.718977,14.883218,True,665.5706,7.957004,467.43045,10.0,0.5968648,,5803.030912876129,1580.6005,6930614,4199.877,2.1674638,0.02167464,5.5823115e-05,4509.317,46100,1429.4076,0.0055823117,59.686485,2770.4692,0.07957004,100,[-0.672  1.537 -2.058 -1.758 -2.594],461,6.9074755
1524.2283,2622480.5,2057.8882,-1,10.0,-1.1760381,2057.888289631448,206.81,92.19408,1.0846684,True,598.40784,0.27302358,499.24078,10.0,0.02005629,,5818.312184333801,1481.0569,6951295,4709.8076,1.0248498,0.010248498,0.004324088,2124.9832,46200,1459.4805,0.4324088,2.005629,3250.3271,0.0027302357,100,[-0.68   1.531 -2.055 -1.762 -2.594],462,93.37322
1898.0266,8113628.5,2098.1448,-1,10.0,-1.1561142,2098.1447813167215,210.83,31.946384,3.1302447,True,638.7206,2.5749984,584.3504,10.0,0.20477499,,5833.50196313858,1485.7886,6972378,4999.8677,1.4290068,0.014290069,0.0007180003,2981.4377,46300,1459.4242,0.07180003,20.477499,3540.4434,0.025749983,100,[-0.681  1.535 -2.056 -1.759 -2.595],463,23.545908
3052.602,212076460.0,2057.5596,-1,10.0,-1.1583692,2057.559685069544,206.78,3.9053588,25.605843,True,1528.0621,14.218873,434.09985,10.0,1.3854798,,5848.755953073502,1638.7114,6993056,3419.882,2.8676145,0.028676141,4.961555e-05,5172.0674,46400,529.4975,0.0049615554,138.54799,2890.3845,0.14218873,100,[-0.672  1.528 -2.033 -1.757 -2.575],464,3.9083786
1710.7065,11366094.0,1973.729,-1,10.0,-1.1489301,1973.7290184860594,198.4,34.721085,2.8800943,True,1843.8522,1.7902472,431.89142,10.0,0.13248886,,5863.816228151321,1536.5237,7012896,3569.7642,1.233929,0.01233929,0.00047943107,2452.6802,46500,129.87698,0.047943108,13.248887,3439.8872,0.017902471,100,[-0.686  1.54  -2.035 -1.746 -2.577],465,32.206448
1567.3135,3148523.2,2063.747,-1,10.0,-1.1506487,2063.7468733178816,207.39,75.05971,1.3322728,True,623.9546,0.7263449,527.8281,10.0,0.050538287,,5879.397172451019,1451.411,7033635,4999.7007,1.0981921,0.010981921,0.00301635,2274.0967,46600,1439.7922,0.30163503,5.0538287,3559.9084,0.007263449,100,[-0.688  1.533 -2.037 -1.753 -2.568],466,69.567604
1597.8422,2655461.2,2073.749,-1,10.0,-1.1588615,2073.749035573352,208.4,95.40912,1.0481179,True,594.1253,0.22058529,504.77756,10.0,0.01575738,,5893.669759750366,1554.4861,7054475,4239.7637,1.015678,0.0101567805,0.005132972,2129.4512,46700,1479.6238,0.5132972,1.575738,2760.14,0.002205853,100,[-0.689  1.538 -2.036 -1.747 -2.57 ],467,95.495735
1623.8296,2370609.0,2051.1282,-1,10.0,-1.1590008,2051.128365248756,206.14,98.994576,1.0101564,True,581.4617,0.09245754,412.6531,10.0,0.013199246,,5909.243920087814,1617.5854,7075089,3539.8638,1.0030713,0.010030712,0.008134515,2059.5686,46800,1469.6667,0.8134515,1.3199246,2070.197,0.00092457543,100,[-0.689  1.539 -2.042 -1.745 -2.578],468,99.157555
1708.3684,7055491.0,2030.619,-1,10.0,-1.1570433,2030.619099721064,204.09,39.678375,2.5202644,True,551.14014,1.5416799,488.90005,10.0,0.104185894,,5923.5257568359375,1530.9462,7095498,4079.8115,1.2279438,0.012279437,0.00048768267,2501.616,46900,1479.479,0.048768267,10.41859,2600.3325,0.015416798,100,[-0.689  1.54  -2.041 -1.744 -2.578],469,38.81576
1640.4116,1187505.1,2061.538,-1,10.0,-1.1586314,2061.5380188225777,207.18,80.29099,1.2454697,True,1801.7805,0.5240878,460.4516,10.0,0.031105094,,5939.098926067352,1594.9312,7116216,3809.829,1.0497789,0.01049779,0.0019532,2161.1477,47000,259.7576,0.19532001,3.1105094,3550.0715,0.005240877,100,[-0.686  1.545 -2.046 -1.743 -2.576],470,80.04888
1591.5002,3029777.5,2128.0518,-1,10.0,-1.1594718,2128.051749794968,213.82,86.47083,1.1564593,True,658.52856,0.37162954,541.40955,10.0,0.021652479,,5954.138419151306,1515.6982,7137598,4999.845,1.0405674,0.010405673,0.004588984,2250.0178,47100,1469.5232,0.45889843,2.165248,3530.322,0.0037162951,100,[-0.682  1.543 -2.044 -1.747 -2.578],471,88.68788
1630.1243,2400174.0,2149.2195,-1,10.0,-1.1608888,2149.2194352569677,215.95,99.37267,1.0063128,True,710.2766,0.07180198,539.3922,10.0,0.013052487,,5970.168973684311,1622.5997,7159193,4299.832,1.0048728,0.010048727,0.008123027,2158.4036,47200,1438.9429,0.81230277,1.3052487,2860.8892,0.0007180198,100,[-0.68   1.541 -2.044 -1.75  -2.578],472,99.49203
1650.5946,2444182.5,2107.8118,-1,10.0,-1.1624764,2107.811523662928,211.81,97.50813,1.0255555,True,678.41406,0.16205794,518.7389,10.0,0.017604673,,5984.016306400299,1611.8209,7180374,4049.7458,1.0226156,0.010226155,0.0073971497,2152.8828,47300,1429.3975,0.739715,1.7604673,2620.3484,0.0016205793,100,[-0.681  1.543 -2.043 -1.75  -2.58 ],473,97.55013
1720.7727,7575813.0,1999.5813,-1,10.0,-1.1546499,1999.5811886986135,200.99,45.21373,2.2117176,True,1739.8326,1.683983,471.9188,10.0,0.15354742,,5997.985335111618,1495.0151,7200473,4119.7637,1.2277417,0.012277417,0.00068707974,2471.1553,47400,259.7484,0.06870797,15.354742,3860.0151,0.01683983,100,[-0.679  1.541 -2.035 -1.75  -2.581],474,34.70639
1706.426,1703540.4,2023.9496,-1,10.0,-1.1615589,2023.9495262159953,203.42,73.47903,1.3609326,True,2023.9496,0.70680445,482.04355,10.0,0.044454135,,6011.315369606018,1551.2153,7220815,3859.8564,1.1346236,0.011346235,0.0010340947,2257.9128,47500,,0.10340947,4.4454136,3859.8564,0.0070680436,100,[-0.686  1.548 -2.035 -1.746 -2.574],475,72.04318
1646.1194,3151174.5,2023.2108,-1,10.0,-1.156844,2023.210780827397,203.35,71.257774,1.4033556,True,493.6014,0.65932703,414.6188,10.0,0.035584163,,6024.484601736069,1578.6606,7241150,3629.7358,1.0555751,0.01055575,0.0029866653,2172.748,47600,1529.6094,0.29866654,3.5584164,2100.1265,0.00659327,100,[-0.683  1.543 -2.038 -1.752 -2.58 ],476,71.935074
1655.5605,3039175.8,2110.2966,-1,10.0,-1.1593792,2110.2966417986613,212.06,72.70125,1.3754922,True,661.09326,0.62720734,486.47717,10.0,0.02941717,,6040.104558706284,1535.9103,7262356,4689.8447,1.0953187,0.010953187,0.0012952855,2329.2087,47700,1449.2034,0.12952855,2.9417171,3240.6414,0.006272073,100,[-0.681  1.545 -2.038 -1.748 -2.576],477,75.30689
1841.8989,3074304.8,2174.433,-1,10.0,-1.1596028,2174.433040287166,218.47,61.624737,1.622725,True,2164.453,0.7697009,530.46295,10.0,0.03859672,,6054.8188393116,1705.378,7284203,3829.8164,1.1126807,0.011126805,0.00040255862,2439.4102,47800,9.980098,0.040255863,3.859672,3819.8364,0.0076970086,100,[-0.678  1.546 -2.038 -1.749 -2.578],478,67.63506
1681.6885,3074723.2,2129.9512,-1,10.0,-1.1623056,2129.9513557626556,214.02,68.06543,1.4691746,True,650.6464,0.8584261,488.7444,10.0,0.05183311,,6070.744656562805,1616.8093,7305605,4189.786,1.0697652,0.010697651,0.001379794,2303.6653,47900,1479.3049,0.1379794,5.1833115,2710.4812,0.008584259,100,[-0.678  1.541 -2.036 -1.755 -2.579],479,60.83039
1683.5366,2643632.2,2095.7358,-1,10.0,-1.1714959,2095.7358062337294,210.6,64.08965,1.5603142,True,1835.9624,0.8991205,552.3148,10.0,0.058242206,,6085.408374071121,1520.1356,7326665,4699.756,1.1655618,0.0116556175,0.001212065,2402.5334,48000,259.77338,0.12120651,5.8242207,4439.9824,0.008991204,100,[-0.679  1.55  -2.047 -1.755 -2.581],480,62.693333
1600.7035,2404188.5,2028.1188,-1,10.0,-1.1745446,2028.1186750474249,203.84,97.85389,1.0219318,True,568.62366,0.15781543,415.3455,10.0,0.01431265,,6099.264462709427,1581.1147,7347049,3649.771,1.0129268,0.010129268,0.0068196068,2052.5825,48100,1459.495,0.6819607,1.431265,2190.276,0.0015781543,100,[-0.684  1.555 -2.051 -1.75  -2.59 ],481,97.63013
