AvgRet,VarRet,VarNormIw,Bound,AvgVanillaIw,MaxVanillaIw,AvgNormIw,AvgDiscRet,eRenyi2,VarDiscRet,VarJ,Delta,ESSRenyi,MinNormIw,AvgEpLen,J,MaxNormIw,IterType,ESSClassic,MinVanillaIw,BatchSize,VanillaAvgRet,VarVanillaIw,EpsThisIter
-334.903850219,497.596822251,1.44455e-07,-384.917,0.985895,1.38318,0.0025,-334.903850219,1.02231,497.596822251,29.5785,0.2,391.272430621,0.00129125,500.0,-330.158,0.00350742,1,390.985975181,0.509214,400,-334.903850219,0.0224654,100
-329.231440992,701.717393896,3.50449e-18,-411.407,1.0,1.0,0.01,-329.231440992,1.0,701.717393896,26.3572,0.2,400.0,0.01,500.0,-329.231,0.01,2,100.0,1.0,400,-329.231440992,,100
-329.168171169,1073.61584932,2.1793e-19,-397.511,1.0,1.0,0.005,-329.168171169,1.0,1073.61584932,29.6444,0.2,400.0,0.005,500.0,-329.2,0.005,2,200.000000102,1.0,400,-329.168171169,,100
-335.35659544,911.177749617,5.43914e-20,-387.028,1.0,1.0,0.00333333,-335.35659544,1.0,911.177749617,29.9161,0.2,400.0,0.00333333,500.0,-331.252,0.00333333,2,299.999969474,1.0,400,-335.35659544,,100
-326.730479645,1097.9163609,1.90501e-07,-377.992,1.00718,1.35236,0.0025,-326.730479645,1.02929,1097.9163609,29.1502,0.2,388.616916142,0.00105138,500.0,-328.617,0.00335681,1,388.197177778,0.423571,400,-326.730479645,0.0309194,100
-334.055809037,760.217838162,3.50449e-18,-423.734,1.0,1.0,0.01,-334.055809037,1.0,760.217838162,27.4338,0.2,400.0,0.01,500.0,-334.056,0.01,2,100.0,1.0,400,-334.055809037,,100
-332.373202523,876.029676334,2.1793e-19,-396.627,1.0,1.0,0.005,-332.373202523,1.0,876.029676334,28.4719,0.2,400.0,0.005,500.0,-333.215,0.005,2,200.000000102,1.0,400,-332.373202523,,100
-330.031579695,627.693880844,5.43914e-20,-383.929,1.0,1.0,0.00333333,-330.031579695,1.0,627.693880844,27.3829,0.2,400.0,0.00333333,500.0,-332.154,0.00333333,2,299.999969474,1.0,400,-330.031579695,,100
-328.73386145,748.538852519,1.33486e-07,-375.659,1.00466,1.27839,0.0025,-328.73386145,1.02215,748.538852519,27.3477,0.2,391.330748831,0.000959473,500.0,-330.326,0.00318113,1,391.655959506,0.385578,400,-328.73386145,0.0215574,100
-334.319540768,739.747917374,3.50449e-18,-418.636,1.0,1.0,0.01,-334.319540768,1.0,739.747917374,27.062,0.2,400.0,0.01,500.0,-334.32,0.01,2,100.0,1.0,400,-334.319540768,,100
-326.749366004,776.500172002,2.1793e-19,-390.155,1.0,1.0,0.005,-326.749366004,1.0,776.500172002,27.6563,0.2,400.0,0.005,500.0,-330.534,0.005,2,200.000000102,1.0,400,-326.749366004,,100
-333.63022316,828.639095244,5.43914e-20,-380.606,1.0,1.0,0.00333333,-333.63022316,1.0,828.639095244,28.0267,0.2,400.0,0.00333333,500.0,-331.566,0.00333333,2,299.999969474,1.0,400,-333.63022316,,100
-327.769728502,717.761546346,8.32543e-08,-372.822,0.999545,1.53311,0.0025,-327.769728502,1.01283,717.761546346,27.8085,0.2,394.931142757,0.00164508,500.0,-330.081,0.00383453,1,394.754686483,0.657732,400,-327.769728502,0.0133086,100
-327.42485345,1080.57757966,3.50449e-18,-416.489,1.0,1.0,0.01,-327.42485345,1.0,1080.57757966,32.7074,0.2,400.0,0.01,500.0,-327.425,0.01,2,100.0,1.0,400,-327.42485345,,100
-331.890007599,902.659980537,2.1793e-19,-392.654,1.0,1.0,0.005,-331.890007599,1.0,902.659980537,31.4116,0.2,400.0,0.005,500.0,-329.657,0.005,2,200.000000102,1.0,400,-331.890007599,,100
-327.643020673,791.459286301,5.43914e-20,-380.423,1.0,1.0,0.00333333,-327.643020673,1.0,791.459286301,30.3294,0.2,400.0,0.00333333,500.0,-328.986,0.00333333,2,299.999969474,1.0,400,-327.643020673,,100
-330.406684867,761.473982713,1.56513e-07,-373.428,0.99518,1.85709,0.0025,-330.406684867,1.02137,761.473982713,29.6948,0.2,391.629914146,0.00115602,500.0,-328.409,0.00466521,1,390.251626508,0.460178,400,-330.406684867,0.0248012,100
-328.453112989,744.577830344,3.50449e-18,-409.584,1.0,1.0,0.01,-328.453112989,1.0,744.577830344,27.1502,0.2,400.0,0.01,500.0,-328.453,0.01,2,100.0,1.0,400,-328.453112989,,100
-330.576070182,805.6710018,2.1793e-19,-387.212,1.0,1.0,0.005,-330.576070182,1.0,805.6710018,27.7218,0.2,400.0,0.005,500.0,-329.515,0.005,2,200.000000102,1.0,400,-330.576070182,,100
-334.12353785,1318.70617167,5.43914e-20,-389.774,1.0,1.0,0.00333333,-334.12353785,1.0,1318.70617167,30.8582,0.2,400.0,0.00333333,500.0,-331.051,0.00333333,2,299.999969474,1.0,400,-334.12353785,,100
-324.476154255,966.789586445,1.49371e-07,-379.639,0.997586,1.29113,0.0025,-324.476154255,1.02344,966.789586445,29.7207,0.2,390.840423054,0.00108278,500.0,-328.19,0.00323563,1,390.686321078,0.432067,400,-324.476154255,0.0237841,100
-330.982951969,817.75065969,3.50449e-18,-415.124,1.0,1.0,0.01,-330.982951969,1.0,817.75065969,28.453,0.2,400.0,0.01,500.0,-330.983,0.01,2,100.0,1.0,400,-330.982951969,,100
-330.946069308,834.142671045,2.1793e-19,-390.461,1.0,1.0,0.005,-330.946069308,1.0,834.142671045,28.5952,0.2,400.0,0.005,500.0,-330.965,0.005,2,200.000000102,1.0,400,-330.946069308,,100
-336.13594739,1032.96858731,5.43914e-20,-383.551,1.0,1.0,0.00333333,-336.13594739,1.0,1032.96858731,29.8655,0.2,400.0,0.00333333,500.0,-332.688,0.00333333,2,299.999969474,1.0,400,-336.13594739,,100
-332.755989153,696.173556154,5.33754e-08,-376.567,1.00038,1.2521,0.0025,-332.755989153,1.00841,696.173556154,29.1964,0.2,396.662141808,0.0015494,500.0,-332.334,0.00312905,1,396.621501424,0.619997,400,-332.755989153,0.00854659,100
-331.211001568,763.850805774,3.50449e-18,-420.943,1.0,1.0,0.01,-331.211001568,1.0,763.850805774,27.4993,0.2,400.0,0.01,500.0,-331.211,0.01,2,100.0,1.0,400,-331.211001568,,100
-327.633940839,709.087345804,2.1793e-19,-392.873,1.0,1.0,0.005,-327.633940839,1.0,709.087345804,27.0611,0.2,400.0,0.005,500.0,-329.422,0.005,2,200.000000102,1.0,400,-327.633940839,,100
-325.377349931,981.15826674,5.43914e-20,-381.002,1.0,1.0,0.00333333,-325.377349931,1.0,981.15826674,28.5591,0.2,400.0,0.00333333,500.0,-328.074,0.00333333,2,299.999969474,1.0,400,-325.377349931,,100
-326.817290243,697.260623241,6.96276e-08,-373.345,0.998488,1.41679,0.0025,-326.817290243,1.01046,697.260623241,27.3012,0.2,395.85790307,0.00170931,500.0,-327.269,0.00354733,1,395.603736844,0.682689,400,-326.817290243,0.0111067,100
-329.771601525,730.294372106,3.50449e-18,-414.146,1.0,1.0,0.01,-329.771601525,1.0,730.294372106,26.8885,0.2,400.0,0.01,500.0,-329.772,0.01,2,100.0,1.0,400,-329.771601525,,100
-326.958262944,526.515645982,2.1793e-19,-388.027,1.0,1.0,0.005,-326.958262944,1.0,526.515645982,24.982,0.2,400.0,0.005,500.0,-328.365,0.005,2,200.000000102,1.0,400,-326.958262944,,100
-327.963716501,897.001140172,5.43914e-20,-383.047,1.0,1.0,0.00333333,-327.963716501,1.0,897.001140172,26.6854,0.2,400.0,0.00333333,500.0,-328.231,0.00333333,2,299.999969474,1.0,400,-327.963716501,,100
-323.901828962,869.040487919,5.63436e-08,-374.403,0.997986,1.45203,0.0025,-323.901828962,1.00887,869.040487919,28.0136,0.2,396.484925283,0.00175011,500.0,-326.721,0.0036374,1,396.435115166,0.698635,400,-323.901828962,0.00897871,100
-329.241330145,690.255651275,3.50449e-18,-411.112,1.0,1.0,0.01,-329.241330145,1.0,690.255651275,26.141,0.2,400.0,0.01,500.0,-329.241,0.01,2,100.0,1.0,400,-329.241330145,,100
