MinBehavPdf,ReturnStepMax,MeanD2-0,Penalization,VarianceInitializer,ReturnStepMaxmin,EpRewMean,ESSRenyiHarmonic,TimestepsSoFar,LearnableVariance,InitialBound,Bound,WReturnMean,StdIW,InitialReturnMax,MeanEntropy,Epsilon,InitialReturnMean,MaxIW,MinIW,Weights,ReturnMeanIW,EpThisIter,Inner Iteration,OptimizationReturnMin,EmpiricalD2Arithmetic,Iteration,InitialReturnMin,MeanIW,EmpiricalD2Harmonic,InitialReturnStd,EpLenMean,MinTargetPdf,EpisodesSoFar,DivergenceHarmonic,TimeElapsed,ESSRenyiArithmetic,OptimizationReturnMax,StdWReturnMean,OptimizationReturnMean
-54.5414,0.8638698,1.0,True,-1.0,0.8638698,-58.58733032271266,100.0,4067665,,-514.3336,-3.154385e+16,482.21848,65463856.0,-48.326195,0.4189424,2.0,-58.58733,656016640.0,0.08840296,[-2.702  5.134],727702700.0,100,1,,1.0,406,-79.36727,7699390.5,1.0,7.100177,85.33,-54.5414,40600,9.6455e+29,3385.0506567955017,100.0,31.041077,,20.779942
-51.255783,0.8594034,1.0,True,-1.0,0.8594034,-58.55326393723488,100.0,4076218,,-360.763,-2.8865472e+17,336.1108,5567286.5,-48.326138,0.4189424,2.0,-58.55327,38988110.0,0.1678259,[-2.715  5.258],164958990.0,100,1,,1.0,407,-75.52269,1294030.4,1.0,6.9389763,85.53,-51.255783,40700,1.370706e+32,3392.8856360912323,100.0,27.196552,,16.969427
-66.14311,0.8582224,1.0,True,-1.0,0.8582224,-57.49428958341479,100.0,4084581,,-986.0346,-1.0848378e+17,937.4894,140981710.0,-49.036858,0.4189424,2.0,-57.494297,1048695600.0,0.09158292,[-2.717  5.133],6059069400.0,100,1,,1.0,408,-87.200485,25368998.0,1.0,7.418311,83.63,-66.14311,40800,4.9931353e+30,3401.1486728191376,100.0,38.163628,,29.706196
-62.31079,0.857214,1.0,True,-1.0,0.857214,-57.47013660445809,100.0,4092917,,-494.7716,-1.2015521e+16,447.87238,8763635.0,-39.782906,0.4189424,2.0,-57.47014,85582530.0,0.14702952,[-2.707  5.258],136587420.0,100,1,,1.0,409,-77.295425,1269761.2,1.0,7.404749,83.36,-62.31079,40900,6.561797e+28,3409.8675634860992,100.0,37.51252,,19.825289
-59.739017,0.85926265,1.0,True,-1.0,0.85926265,-57.81016815677285,100.0,4101318,,-628.2976,-3307891200.0,593.75214,70996.8,-48.856987,0.4189424,2.0,-57.810165,625497.1,0.005653007,[-2.687  5.135],4949621.5,100,1,,1.0,410,-81.051636,14366.409,1.0,7.3202715,84.01,-59.739017,41000,9139230000000000.0,3417.4456861019135,100.0,32.19465,,23.241467
-57.24948,0.86009514,1.0,True,-1.0,0.86009514,-58.326874188035724,100.0,4109805,,-781.3718,-2.402415e+17,738.4813,16316027.0,-48.809418,0.4189424,2.0,-58.32687,135672420.0,0.02623274,[-2.594  5.219],988789000.0,100,1,,1.0,411,-84.68211,2539981.0,1.0,6.624401,84.87,-57.24948,41100,3.1367686e+31,3425.4417791366577,100.0,35.872696,,26.35524
-56.311455,0.86444324,1.0,True,-1.0,0.86444324,-57.96466572165489,100.0,4118222,,-821.3004,-1.0607488e+19,752.45337,34911804.0,-38.839806,0.4189424,2.0,-57.964664,347105150.0,0.324155,[-2.613  5.342],893529800.0,100,1,,1.0,412,-84.288895,4775865.5,1.0,7.7128716,84.17,-56.311455,41200,2.3733777e+34,3433.431120157242,100.0,45.44909,,26.324228
-60.608353,0.85896623,1.0,True,-1.0,0.85896623,-58.99872322678566,100.0,4126805,,-666.9417,-1.6309401e+16,604.3848,5792604.0,-39.000805,0.4189424,2.0,-58.998726,50074336.0,0.1513892,[-2.595  5.466],254913390.0,100,1,,1.0,413,-82.32403,1003090.3,1.0,7.76627,85.83,-60.608353,41300,6.79572e+28,3441.355957508087,100.0,43.323223,,23.325308
-67.396866,0.86557424,1.0,True,-1.0,0.86557424,-58.796022866517305,100.0,4135396,,-945.0464,-3.617753e+17,894.47144,5493061.5,-48.621704,0.4189424,2.0,-58.79602,53109410.0,0.03741446,[-2.562  5.345],481248260.0,100,1,,1.0,414,-87.57643,983693.7,1.0,8.133849,85.91,-67.396866,41400,5.1154e+31,3447.921020746231,100.0,38.954727,,28.78041
-64.03038,0.85948545,1.0,True,-1.0,0.85948545,-59.832628180533646,100.0,4144180,,-343.30023,-1368944600000000.0,318.53952,19971850.0,-49.026237,0.4189424,2.0,-59.83263,192914720.0,0.43038186,[-2.52   5.463],126692310.0,100,1,,1.0,415,-76.28353,2944865.5,1.0,6.921513,87.84,-64.03038,41500,3.055506e+27,3454.8947064876556,100.0,27.257294,,16.450903
-57.45791,0.857195,1.0,True,-1.0,0.857195,-58.28816405847669,100.0,4152716,,-710.25616,-4.7125574e+18,671.5803,427945380.0,-49.07795,0.4189424,2.0,-58.288162,4077826600.0,0.09534821,[-2.471  5.578],9302466000.0,100,1,,1.0,416,-83.1438,56296588.0,1.0,7.333332,85.36,-57.45791,41600,1.4841538e+34,3461.63348197937,100.0,34.06585,,24.855635
-59.86524,0.8628742,1.0,True,-1.0,0.8628742,-59.85178684681654,100.0,4161473,,-913.25977,-11403217000000.0,861.4433,766569.6,-48.767685,0.4189424,2.0,-59.85179,6542017.5,0.017668083,[-2.474  5.453],67882584.0,100,1,,1.0,417,-88.19642,117429.65,1.0,7.6174297,87.57,-59.86524,41700,4.842178e+22,3468.6787979602814,100.0,39.428734,,28.344633
-68.839775,0.8683698,1.0,True,-1.0,0.8683698,-58.7688215059042,100.0,4170032,,-1499.1517,-2336072.2,1394.5787,166.38167,-39.16729,0.4189424,2.0,-58.76882,1611.1395,0.05713082,[-2.543  5.349],49326.555,100,1,,1.0,418,-95.18086,41.5035,1.0,8.2910795,85.59,-68.839775,41800,478085100.0,3476.0796864032745,100.0,56.013573,,36.412037
-58.515316,0.8655533,1.0,True,-1.0,0.8655533,-59.38659444332123,100.0,4178765,,-575.11646,-1174176700000000.0,517.44196,95811.46,-39.0739,0.4189424,2.0,-59.386593,762889.5,0.16050631,[-2.546  5.287],5230462.0,100,1,,1.0,419,-80.67157,25375.705,1.0,8.024451,87.33,-58.515316,41900,4.1441293e+26,3483.3166575431824,100.0,41.59767,,21.284975
-52.31769,0.8588778,1.0,True,-1.0,0.8588778,-59.148805197030306,100.0,4187403,,-714.3501,-1.7478765e+18,673.1065,19746928.0,-48.98397,0.4189424,2.0,-59.148808,198515300.0,0.6752002,[-2.308  5.364],1349004800.0,100,1,,1.0,420,-84.16238,2109113.8,1.0,6.8867884,86.38,-52.31769,42000,1.795392e+33,3490.1947276592255,100.0,35.178406,,25.013573
-69.620544,0.86015105,1.0,True,-1.0,0.86015105,-59.579075567126274,100.0,4196108,,-377.0677,-323461450000.0,332.47128,2127300.8,-39.38488,0.4189424,2.0,-59.57908,21385412.0,0.057208896,[-2.304  5.488],8194178.5,100,1,,1.0,421,-75.964066,221294.56,1.0,8.000211,87.05,-69.620544,42100,5.259318e+19,3498.16828417778,100.0,36.579185,,16.38499
-60.180145,0.86241037,1.0,True,-1.0,0.86241037,-58.37924325808883,100.0,4204605,,-424.9713,-610742000000000.0,397.56918,3607867.2,-48.34433,0.4189424,2.0,-58.37924,34002404.0,0.018353406,[-2.385  5.393],53810868.0,100,1,,1.0,422,-77.017685,545795.9,1.0,7.0836225,84.97,-60.180145,42200,4.9664254e+26,3505.1168854236603,100.0,28.673355,,18.638441
-67.310936,0.8529648,1.0,True,-1.0,0.8529648,-58.480337378531694,100.0,4213172,,-640.3131,-6.9972044e+16,604.03687,17549438.0,-48.904297,0.4189424,2.0,-58.480335,146522350.0,0.0015118935,[-2.337  5.509],1490603600.0,100,1,,1.0,423,-81.89568,3576505.2,1.0,7.467154,85.67,-67.310936,42300,3.719541e+30,3511.815177679062,100.0,32.991386,,23.415346
-64.631,0.8632427,1.0,True,-1.0,0.8632427,-58.335488628298044,100.0,4221729,,-403.5931,-2.8373842e+17,359.4234,196429780.0,-39.22459,0.4189424,2.0,-58.335487,1879685100.0,2.159998,[-2.35   5.633],7334314000.0,100,1,,1.0,424,-75.62977,27164498.0,1.0,7.767321,85.57,-64.631,42400,4.1250203e+31,3519.765069961548,100.0,36.405178,,17.29428
-60.827885,0.86252433,1.0,True,-1.0,0.86252433,-59.1782207082212,100.0,4230394,,-646.6902,-1.1978617e+17,608.6229,286681760.0,-48.89393,0.4189424,2.0,-59.178223,2880360400.0,0.014305321,[-2.579  5.533],2838634800.0,100,1,,1.0,425,-82.68973,30683556.0,1.0,7.472082,86.65,-60.827885,42500,9.899312e+30,3527.9487545490265,100.0,33.7958,,23.511507
-58.8829,0.85890937,1.0,True,-1.0,0.85890937,-57.42471614226699,100.0,4238804,,-263.07288,-1.15705465e+17,245.30173,7458059.5,-48.50904,0.4189424,2.0,-57.424717,58572316.0,0.0023426136,[-2.603  5.41 ],153074080.0,100,1,,1.0,426,-71.60044,1424151.6,1.0,6.659621,84.1,-58.8829,42600,4.2378846e+31,3534.9256114959717,100.0,23.0914,,14.175725
-61.056362,0.8589269,1.0,True,-1.0,0.8589269,-58.798555600196124,100.0,4247381,,-791.1588,-7.4658454e+16,747.3974,173679380.0,-48.60256,0.4189424,2.0,-58.79856,1741969400.0,0.11983915,[-2.575  5.289],11950815000.0,100,1,,1.0,427,-84.83798,19575064.0,1.0,8.327408,85.77,-61.056362,42700,2.9098255e+30,3542.9335339069366,100.0,36.235424,,26.039427
-54.63302,0.8663542,1.0,True,-1.0,0.8663542,-59.036792840957645,100.0,4256024,,-755.6505,-2.8383419e+17,712.9142,91441016.0,-49.000988,0.4189424,2.0,-59.03679,785370900.0,0.1179668,[-2.616  5.171],4898811000.0,100,1,,1.0,428,-84.809135,18140424.0,1.0,6.978581,86.43,-54.63302,42800,4.4100603e+31,3549.7815506458282,100.0,35.808147,,25.772345
-71.93211,0.863081,1.0,True,-1.0,0.863081,-59.522635758370164,100.0,4264709,,-835.749,-7.739228e+16,787.6732,11549425.0,-48.380295,0.4189424,2.0,-59.522636,107116296.0,0.27113935,[-2.617  5.296],650661600.0,100,1,,1.0,429,-86.36052,1933484.8,1.0,8.209826,86.85,-71.93211,42900,2.5906434e+30,3556.379789829254,100.0,37.980225,,26.837885
-67.8045,0.85670227,1.0,True,-1.0,0.85670227,-58.82483784660697,100.0,4273310,,-652.73334,-37051585000.0,591.5696,37225.047,-39.03391,0.4189424,2.0,-58.82484,304191.28,0.20465891,[-2.624  5.171],3667340.5,100,1,,1.0,430,-81.87284,9251.935,1.0,7.769115,86.01,-67.8045,43000,3.667884e+17,3563.9482176303864,100.0,42.838932,,23.048002
-64.79166,0.860921,1.0,True,-1.0,0.860921,-58.495244651585814,100.0,4281887,,-358.64026,-1.6381555e+16,334.1235,4202117.5,-48.391296,0.4189424,2.0,-58.495243,39406484.0,0.007086403,[-2.718  5.088],216541680.0,100,1,,1.0,431,-75.51314,802178.5,1.0,6.6719413,85.77,-64.79166,43100,4.463505e+29,3571.6928379535675,100.0,27.121841,,17.017893
-58.987827,0.85297537,1.0,True,-1.0,0.85297537,-58.88371041134,100.0,4290504,,-587.8385,-2.7989728e+17,553.09705,21766652.0,-48.932785,0.4189424,2.0,-58.883713,216841940.0,0.05200194,[-2.687  5.209],1252637800.0,100,1,,1.0,432,-81.21835,2860635.2,1.0,7.3661914,86.17,-58.987827,43200,6.4894234e+31,3579.7699575424194,100.0,32.28557,,22.33464
-60.35031,0.85937226,1.0,True,-1.0,0.85937226,-59.6859068711102,100.0,4299289,,-548.88983,-3.58194e+17,493.4974,635667650.0,-39.551147,0.4189424,2.0,-59.68591,6386363000.0,0.17471914,[-2.704  5.333],33243068000.0,100,1,,1.0,433,-80.319016,68824640.0,1.0,8.232389,87.85,-60.35031,43300,4.1802958e+31,3588.317688703537,100.0,40.767868,,20.63311
-65.30185,0.85697174,1.0,True,-1.0,0.85697174,-58.85338113471866,100.0,4307887,,-548.60596,-4.785049e+16,494.8161,5620631000.0,-39.25323,0.4189424,2.0,-58.853382,56491856000.0,0.021337157,[-2.719  5.209],34411050000.0,100,1,,1.0,434,-79.4267,567429500.0,1.0,8.459006,85.98,-65.30185,43400,7.911476e+29,3596.958821773529,100.0,40.173466,,20.573315
-64.83644,0.8555338,1.0,True,-1.0,0.8555338,-57.85157472148538,100.0,4316324,,-596.6503,-6.019441e+16,542.3803,1555265.2,-39.41781,0.4189424,2.0,-57.851574,15507927.0,0.15582463,[-2.712  5.334],18648222.0,100,1,,1.0,435,-79.76981,198221.9,1.0,7.8721776,84.37,-64.83644,43500,1.22996944e+30,3603.8767545223236,100.0,40.352005,,21.918238
-73.692505,0.86869323,1.0,True,-1.0,0.86869323,-59.527801627516745,100.0,4325037,,-1432.2784,-7.776952e+19,1360.5797,956129000.0,-49.044495,0.4189424,2.0,-59.5278,9610647000.0,0.049562894,[-2.658  5.221],18426841000.0,100,1,,1.0,436,-95.42582,98634400.0,1.0,8.4801035,87.13,-73.692505,43600,1.1762205e+36,3610.552946805954,100.0,46.381325,,35.89802
-66.94487,0.8539836,1.0,True,-1.0,0.8539836,-60.655429005175826,100.0,4333920,,-683.6692,-1.9586378e+16,641.50397,17340190.0,-49.066284,0.4189424,2.0,-60.65543,152384720.0,0.009412344,[-2.438  5.102],1544341800.0,100,1,,1.0,437,-84.634125,3213394.5,1.0,8.156353,88.83,-66.94487,43700,2.1573504e+29,3618.2850959300995,100.0,35.56784,,23.978697
-56.58311,0.85696757,1.0,True,-1.0,0.85696757,-57.52674743875861,100.0,4342320,,-482.18787,-3992248.5,454.3473,955.11285,-48.789963,0.4189424,2.0,-57.52675,8334.893,0.022334892,[-2.479  4.984],43450.36,100,1,,1.0,438,-77.69196,259.05737,1.0,6.9073434,84.0,-56.58311,43800,20112257000.0,3626.2969341278076,100.0,28.902,,20.165215
-67.182335,0.863215,1.0,True,-1.0,0.863215,-59.64540010780096,100.0,4351045,,-665.4085,-1.09288655e+17,627.1085,378604980000.0,-49.349052,0.4189424,2.0,-59.6454,3805208600000.0,0.2570408,[-2.373  5.05 ],24298748000000.0,100,1,,1.0,439,-83.2479,38147465000.0,1.0,8.368421,87.25,-67.182335,43900,8.136913e+30,3634.1400372982025,100.0,33.89885,,23.6025
-58.251102,0.8569221,1.0,True,-1.0,0.8569221,-59.360164023935795,100.0,4359709,,-561.316,-1231306500000000.0,505.7816,2132822.2,-39.52691,0.4189424,2.0,-59.36016,13331493.0,0.091105886,[-2.387  4.926],97890880.0,100,1,,1.0,440,-80.3472,600706.94,1.0,8.082447,86.64,-58.251102,44000,4.914398e+26,3641.5217657089233,100.0,40.82029,,20.987034
-66.708855,0.8629277,1.0,True,-1.0,0.8629277,-58.32460273697972,100.0,4368208,,-714.0672,-1.2743837e+16,650.2159,35884004.0,-38.796566,0.4189424,2.0,-58.324604,345902270.0,0.025454951,[-2.428  5.044],2174859500.0,100,1,,1.0,441,-82.565796,4839653.0,1.0,7.9107795,84.99,-66.708855,44100,3.9826045e+28,3649.4236528873444,100.0,43.76923,,24.241194
-55.009144,0.86310434,1.0,True,-1.0,0.86310434,-58.17097147628665,100.0,4376704,,-732.6672,-867029.9,692.8339,1282.9856,-48.746727,0.4189424,2.0,-58.17097,12700.47,0.099994995,[-2.383  4.927],104295.5,100,1,,1.0,442,-83.31801,197.45718,1.0,7.7756343,84.96,-55.009144,44200,366545000.0,3657.5406074523926,100.0,34.57128,,25.14704
-63.79351,0.86317325,1.0,True,-1.0,0.86317325,-58.38864189848304,100.0,4385205,,-511.74982,-4.057274e+16,482.0898,11659861.0,-49.142036,0.4189424,2.0,-58.38864,108317780.0,0.1671818,[-2.135  4.894],329682500.0,100,1,,1.0,443,-78.97279,2039990.4,1.0,7.640847,85.01,-63.79351,44300,1.8709152e+30,3666.1120393276215,100.0,29.830757,,20.58415
-57.624657,0.8606958,1.0,True,-1.0,0.8606958,-60.00609811186791,100.0,4393994,,-623.111,-5.1160053e+16,584.25653,24954130.0,-48.77289,0.4189424,2.0,-60.006092,243420930.0,0.3608328,[-2.163  5.016],1838907300.0,100,1,,1.0,444,-82.916046,3805547.2,1.0,7.7065454,87.89,-57.624657,44400,1.7333639e+30,3674.6558949947357,100.0,34.143158,,22.909946
-64.61496,0.86853635,1.0,True,-1.0,0.86853635,-58.01739081680775,100.0,4402464,,-698.9006,-490269.06,638.8295,259.0612,-39.358025,0.4189424,2.0,-58.01739,2421.8752,0.011628369,[-2.155  5.141],23877.223,100,1,,1.0,445,-81.81156,64.11097,1.0,8.524491,84.7,-64.61496,44500,60268296.0,3682.8231058120728,100.0,42.453537,,23.794172
-57.025658,0.8598663,1.0,True,-1.0,0.8598663,-57.87240726366639,100.0,4410934,,-625.28625,-2252990300000.0,568.59155,124656.93,-39.30491,0.4189424,2.0,-57.872406,821833.56,0.039736133,[-2.146  5.203],11066484.0,100,1,,1.0,446,-80.54881,38062.652,1.0,7.373749,84.7,-57.025658,44600,1.5787664e+21,3690.0461802482605,100.0,41.243904,,22.676403
-58.85917,0.8590302,1.0,True,-1.0,0.8590302,-57.589215466976164,100.0,4419320,,-529.9019,-7214031000000.0,480.4463,2037334.1,-39.738426,0.4189424,2.0,-57.589214,13353786.0,0.08364684,[-2.22   5.102],121761336.0,100,1,,1.0,447,-78.25925,464921.03,1.0,7.2935667,83.86,-58.85917,44700,2.1271676e+22,3697.840189218521,100.0,38.52082,,20.670033
-54.72961,0.85700953,1.0,True,-1.0,0.85700953,-57.59344022035599,100.0,4427719,,-785.17737,-51442467000000.0,744.40717,1522279.9,-49.12242,0.4189424,2.0,-57.593437,14544694.0,0.08493719,[-2.291  4.999],149611420.0,100,1,,1.0,448,-84.0973,267913.8,1.0,6.4770927,83.99,-54.72961,44800,1.5916913e+24,3704.480347633362,100.0,34.974876,,26.503857
-54.934498,0.85994303,1.0,True,-1.0,0.85994303,-59.508539944291115,100.0,4436369,,-660.29944,-4.279126e+18,620.86127,57292596.0,-48.65622,0.4189424,2.0,-59.508545,520907520.0,0.20007363,[-2.351  4.889],2187404000.0,100,1,,1.0,449,-83.05508,8762811.0,1.0,8.149963,86.5,-54.934498,44900,1.1770005e+34,3712.0673620700836,100.0,34.398857,,23.546537
-61.86127,0.8631678,1.0,True,-1.0,0.8631678,-58.39923132747412,100.0,4444854,,-688.07196,-1.7033437e+16,650.5325,3165674.0,-49.096535,0.4189424,2.0,-58.399235,24462256.0,0.0447352,[-2.36   4.765],112679760.0,100,1,,1.0,450,-82.65686,671161.44,1.0,7.880353,84.85,-61.86127,45000,2.0584599e+29,3719.7215597629547,100.0,33.560326,,24.25763
-58.763435,0.8572376,1.0,True,-1.0,0.8572376,-58.64883311152458,100.0,4453434,,-260.91644,-59849216.0,242.07645,14057.905,-49.043358,0.4189424,2.0,-58.648834,136470.02,0.20070198,[-2.402  4.882],392465.66,100,1,,1.0,451,-72.81893,2169.0466,1.0,6.425323,85.8,-58.763435,45100,9956824000000.0,3727.4598245620728,100.0,23.775574,,14.170099
-54.68866,0.85768884,1.0,True,-1.0,0.85768884,-58.3573324380815,100.0,4461935,,-474.62894,-7.950298e+16,425.17395,3488080.5,-39.097363,0.4189424,2.0,-58.357334,23290458.0,0.22317782,[-2.648  4.837],238472740.0,100,1,,1.0,452,-77.61751,766406.56,1.0,7.363396,85.01,-54.68866,45200,2.5837924e+30,3733.9750320911407,100.0,38.520145,,19.260176
-64.627945,0.85938764,1.0,True,-1.0,0.85938764,-60.22979868337512,100.0,4470779,,-1233.8057,-6288360.0,1168.2933,1857.8688,-49.147636,0.4189424,2.0,-60.229794,17889.639,0.07851811,[-2.627  4.96 ],55424.777,100,1,,1.0,453,-93.48285,291.30093,1.0,7.907472,88.44,-64.627945,45300,9049665000.0,3741.752049922943,100.0,44.335213,,33.253048
-72.04776,0.8659526,1.0,True,-1.0,0.8659526,-59.10382240846753,100.0,4479410,,-800.7905,-1.3215913e+19,734.3075,1639760000.0,-40.347103,0.4189424,2.0,-59.103825,15768097000.0,0.0044237445,[-2.377  4.95 ],16229345000.0,100,1,,1.0,454,-85.00874,238364540.0,1.0,7.952521,86.31,-72.04776,45400,3.950919e+34,3749.056913614273,100.0,44.66164,,25.904919
-59.27761,0.85733765,1.0,True,-1.0,0.85733765,-59.10517976224423,100.0,4488057,,-860.22253,-7990600000000.0,787.94055,134190.06,-39.319847,0.4189424,2.0,-59.10518,1212036.4,0.0023142793,[-2.363  5.075],13207920.0,100,1,,1.0,455,-85.88974,29433.162,1.0,8.398092,86.47,-59.27761,45500,1.2217402e+22,3756.424224615097,100.0,46.569893,,26.784561
-59.954384,0.86135244,1.0,True,-1.0,0.86135244,-59.11285532623529,100.0,4496728,,-483.86197,-87631850000000.0,452.97284,30922066.0,-48.75846,0.4189424,2.0,-59.112858,310656770.0,0.1028705,[-2.427  5.182],256592380.0,100,1,,1.0,456,-79.201904,3344114.2,1.0,7.0287256,86.71,-59.954384,45600,8.0461637e+24,3763.3308720588684,100.0,30.443443,,20.089048
-59.631184,0.8651727,1.0,True,-1.0,0.8651727,-60.060944068580866,100.0,4505515,,-590.26764,-5337419.5,530.58325,2542.9834,-39.4414,0.4189424,2.0,-60.060947,25554.463,0.0880993,[-2.481  5.294],272926.47,100,1,,1.0,457,-81.75945,316.89627,1.0,7.730331,87.87,-59.631184,45700,7197996500.0,3771.3055868148804,100.0,42.318054,,21.698511
-54.44303,0.860887,1.0,True,-1.0,0.860887,-58.820686700642106,100.0,4514116,,-612.221,-20898728000000.0,576.2375,138548.05,-48.845894,0.4189424,2.0,-58.820683,1134657.2,0.46512833,[-2.37   5.352],9956419.0,100,1,,1.0,458,-81.703964,33086.52,1.0,7.2521105,86.01,-54.44303,45800,3.3722017e+23,3778.561587572098,100.0,32.85807,,22.883278
-64.21411,0.85945225,1.0,True,-1.0,0.85945225,-59.0890627810359,100.0,4522738,,-488.2786,-5.907879e+17,438.52338,647134400.0,-40.011257,0.4189424,2.0,-59.089066,6183597000.0,0.0025327567,[-2.294  5.452],30407322000.0,100,1,,1.0,459,-78.64905,83437410.0,1.0,7.4786634,86.22,-64.21411,45900,1.4094719e+32,3786.192087173462,100.0,38.63779,,19.559984
-57.3051,0.8596838,1.0,True,-1.0,0.8596838,-58.429178322404624,100.0,4531296,,-1192.5212,-2.6860506e+18,1106.1542,50771630.0,-39.6746,0.4189424,2.0,-58.42918,459184000.0,0.13861762,[-2.295  5.577],5520964600.0,100,1,,1.0,460,-90.580795,8176750.0,1.0,8.510446,85.58,-57.3051,46000,9.669149e+32,3793.9475910663605,100.0,50.906197,,32.151615
-62.436363,0.8628555,1.0,True,-1.0,0.8628555,-59.44956675991416,100.0,4539984,,-694.51935,-87521450000000.0,632.8124,912034.5,-40.185974,0.4189424,2.0,-59.44957,7223860.5,0.03865576,[-2.29   5.452],54539016.0,100,1,,1.0,461,-83.214905,172618.95,1.0,8.24749,86.88,-62.436363,46100,2.0110772e+24,3801.6110916137695,100.0,43.02893,,23.765339
-66.27872,0.85906196,1.0,True,-1.0,0.85906196,-58.85738793805242,100.0,4548610,,-352.26526,-1.1489608e+17,310.43176,6221791.5,-39.264526,0.4189424,2.0,-58.857388,54132524.0,0.025663698,[-2.359  5.557],44209650.0,100,1,,1.0,462,-74.691895,971940.5,1.0,7.72659,86.26,-66.27872,46200,7.5421884e+30,3809.729737997055,100.0,35.42737,,15.834507
-56.141396,0.86783683,1.0,True,-1.0,0.86783683,-59.011675961613655,100.0,4557219,,-500.3777,-442755900000.0,469.3838,143819.02,-48.91709,0.4189424,2.0,-59.01168,1341581.6,0.047526002,[-2.38  5.68],6498870.0,100,1,,1.0,463,-79.411804,26014.436,1.0,7.295105,86.09,-56.141396,46300,2.0401417e+20,3817.8141922950745,100.0,30.494713,,20.400127
-62.298542,0.85580766,1.0,True,-1.0,0.85580766,-57.60490283086896,100.0,4565630,,-762.76117,-1.0445994e+18,698.79517,210101840.0,-39.266098,0.4189424,2.0,-57.604904,2110776400.0,0.00019604868,[-2.3    5.776],3133019100.0,100,1,,1.0,464,-83.077286,22446626.0,1.0,7.06774,84.11,-62.298542,46400,2.6656427e+32,3824.5291635990143,100.0,43.811188,,25.472385
-56.8579,0.85643154,1.0,True,-1.0,0.85643154,-59.926925229430196,100.0,4574437,,-394.3942,-8.2089255e+16,346.7363,47892920.0,-39.000725,0.4189424,2.0,-59.926926,414945800.0,0.121528685,[-2.305  5.651],428987070.0,100,1,,1.0,465,-76.81572,8982301.0,1.0,7.8425083,88.07,-56.8579,46500,2.9659163e+30,3832.5582399368286,100.0,37.814995,,16.888794
-53.472115,0.85551906,1.0,True,-1.0,0.85551906,-59.119296062290665,100.0,4583091,,-442.79138,-1.4009933e+16,394.47043,20227850.0,-39.328426,0.4189424,2.0,-59.1193,203390460.0,0.058334567,[-2.289  5.775],749796350.0,100,1,,1.0,466,-77.4048,2224865.2,1.0,7.7531137,86.54,-53.472115,46600,8.404118e+28,3840.532747745514,100.0,38.076374,,18.285503
-62.673477,0.8682641,1.0,True,-1.0,0.8682641,-58.67716815635562,100.0,4591641,,-771.7579,-7.2112323e+19,706.0205,9644086.0,-39.330666,0.4189424,2.0,-58.677162,92121180.0,0.002169094,[-2.331  5.657],177944220.0,100,1,,1.0,467,-83.74311,1541808.5,1.0,8.815841,85.5,-62.673477,46700,1.2029363e+36,3848.98393702507,100.0,44.412445,,25.065945
-55.0879,0.8680775,1.0,True,-1.0,0.8680775,-58.77294024661183,100.0,4600244,,-285.9731,-8543148400000000.0,265.7878,623570700.0,-48.95783,0.4189424,2.0,-58.772945,6268288500.0,0.411029,[-2.301  5.779],14122345000.0,100,1,,1.0,468,-73.568146,65073750.0,1.0,6.8476057,86.03,-55.0879,46800,1.7906392e+29,3856.0144069194794,100.0,24.610317,,14.795206
-53.522034,0.8591999,1.0,True,-1.0,0.8591999,-57.982581858485936,100.0,4608712,,-591.2733,-1929254000.0,538.299,23575.217,-39.684975,0.4189424,2.0,-57.98259,192867.34,0.116606236,[-2.269  5.899],988671.8,100,1,,1.0,469,-79.552925,4139.649,1.0,8.545132,84.68,-53.522034,46900,1324586800000000.0,3863.1728529930115,100.0,39.86795,,21.570345
-49.85936,0.8594015,1.0,True,-1.0,0.8594015,-57.76884557336569,100.0,4617142,,-334.3004,-5.6968463e+16,313.0673,146706560.0,-49.101223,0.4189424,2.0,-57.768845,1077737700.0,0.60071427,[-2.362  5.816],5681975000.0,100,1,,1.0,470,-74.34187,25246024.0,1.0,6.1969404,84.3,-49.85936,47000,7.196301e+30,3870.2699649333954,100.0,25.24065,,16.573027
-57.72711,0.8565138,1.0,True,-1.0,0.8565138,-59.12037075802684,100.0,4625779,,-393.83112,-145516050000.0,348.09113,4541838.5,-39.38011,0.4189424,2.0,-59.120373,41756080.0,0.0025481265,[-2.371  5.94 ],113179384.0,100,1,,1.0,471,-76.42803,614203.2,1.0,6.966778,86.37,-57.72711,47100,1.0100274e+19,3878.0226666927338,100.0,37.04792,,17.30766
-61.888775,0.8576381,1.0,True,-1.0,0.8576381,-57.55587763920426,100.0,4634175,,-542.2003,-11815281000000.0,492.48337,1109198.9,-39.966526,0.4189424,2.0,-57.555874,9954250.0,0.10351214,[-2.287  6.033],74596024.0,100,1,,1.0,472,-78.58951,231702.44,1.0,7.075999,83.96,-61.888775,47200,5.6460133e+22,3886.076007604599,100.0,38.622982,,21.03363
-57.05373,0.8659886,1.0,True,-1.0,0.8659886,-57.78954737156629,100.0,4642602,,-790.36865,-1.2848095e+19,726.73846,7673191.0,-39.726974,0.4189424,2.0,-57.789547,66266390.0,0.24241255,[-2.338  6.147],124847570.0,100,1,,1.0,473,-83.421875,1309912.2,1.0,8.349986,84.27,-57.05373,47300,4.0756502e+34,3893.7989456653595,100.0,43.6949,,25.63233
