InitialBound,OptimizationReturnMin,WReturnMean,VarianceInitializer,ESSRenyiArithmetic,MeanD2-0,TimestepsSoFar,MinTargetPdf,ReturnMeanIW,ReturnStepMax,InitialReturnMean,EpLenMean,DivergenceHarmonic,InitialReturnStd,InitialReturnMin,MeanEntropy,EpisodesSoFar,EpThisIter,Weights,EmpiricalD2Arithmetic,MeanIW,Inner Iteration,StdWReturnMean,StdIW,OptimizationReturnMean,ESSRenyiHarmonic,EpRewMean,TimeElapsed,OptimizationReturnMax,MaxIW,InitialReturnMax,LearnableVariance,Iteration,ReturnStepMaxmin,Epsilon,MinIW,EmpiricalD2Harmonic,MinBehavPdf,Bound,Penalization
-2824.071,,2670.2166,-1.0,100.0,1.0,2852161,-66.991,21282200000.0,0.86282104,-66.60994,96.75,2.381161e+33,12.240787,-116.813324,0.4189424,27100,100,[-1.154  2.667],1.0,12102458.0,1,,87679320.0,50.203392,100.0,-66.60993757426739,3506.3202424049377,67.93956,826068600.0,-48.873764,,271,0.86282104,2.0,0.63818,1.0,-66.991,-7.5079014e+18,True
-1196.3915,,1121.6538,-1.0,100.0,1.0,2861537,-67.180786,12571915000.0,0.86081195,-64.82517,93.76,1.1726931e+33,11.276872,-96.36065,0.4189424,27200,100,[-1.204  2.552],1.0,15947725.0,1,,99318800.0,31.53547,100.0,-64.82517721042036,3519.871309041977,47.351578,918177540.0,-49.00907,,272,0.86081195,2.0,0.0050688693,1.0,-67.180786,-2.55941e+18,True
-1824.9879,,1724.3462,-1.0,100.0,1.0,2870746,-61.36833,5389898000.0,0.86789566,-63.449028,92.09,1.7148158e+32,11.161508,-103.44611,0.4189424,27300,100,[-1.218  2.428],1.0,9157234.0,1,,77125800.0,39.997086,100.0,-63.44902594774962,3535.0022881031036,54.948647,772740700.0,-48.497467,,273,0.86789566,2.0,0.7056791,1.0,-61.36833,-1.3179578e+18,True
-756.8904,,705.7209,-1.0,100.0,1.0,2879987,-65.393326,985239900.0,0.86645496,-63.428345,92.41,1.4990461e+32,8.98781,-88.42715,0.4189424,27400,100,[-1.19  2.55],1.0,8082289.5,1,,69470800.0,24.998804,100.0,-63.42834316045046,3549.7999296188354,39.18065,697862800.0,-49.2465,,274,0.86645496,2.0,0.17571372,1.0,-65.393326,-6.265122e+17,True
-1753.833,,1660.9877,-1.0,100.0,1.0,2889023,-60.97757,188105500.0,0.8577689,-62.355637,90.36,1.8597894e+23,11.224416,-101.53471,0.4189424,27500,100,[-1.209  2.673],1.0,248879.78,1,,1217036.0,39.179077,100.0,-62.35563563212752,3562.7197403907776,52.77736,9932705.0,-48.757355,,275,0.8577689,2.0,0.23539838,1.0,-60.97757,-40041284000000.0,True
-1324.6451,,1251.2965,-1.0,100.0,1.0,2898055,-68.41239,620359040.0,0.8611386,-62.265305,90.32,1.7708164e+33,10.929545,-95.90816,0.4189424,27600,100,[-1.143  2.779],1.0,873841.5,1,,3213502.5,33.642857,100.0,-62.26530270889401,3578.7138543128967,46.90995,21295702.0,-48.998207,,276,0.8611386,2.0,0.18788584,1.0,-68.41239,-3.0867074e+18,True
-772.92236,,723.40015,-1.0,100.0,1.0,2907159,-60.519436,7422047000.0,0.856675,-62.907467,91.04,8.333893e+30,10.620628,-87.617836,0.4189424,27700,100,[-1.127  2.903],1.0,24228730.0,1,,183890380.0,24.710371,100.0,-62.907465014159676,3593.3210666179657,38.54489,1824802400.0,-49.072945,,277,0.856675,2.0,0.48222736,1.0,-60.519436,-1.42967195e+17,True
-388.33984,,339.90723,-1.0,100.0,1.0,2916084,-63.95526,3520063500.0,0.8592429,-61.351353,89.25,1.7430859e+30,8.970263,-77.45854,0.4189424,27800,100,[-1.142  3.028],1.0,45623924.0,1,,383859400.0,16.107193,100.0,-61.35135010480881,3606.8590757846832,38.11889,3816411000.0,-39.339653,,278,0.8592429,2.0,0.023444384,1.0,-63.95526,-6.394678e+16,True
-1024.0591,,966.1445,-1.0,100.0,1.0,2925011,-72.36429,137293250.0,0.8638052,-61.52291,89.27,1.7938901e+25,9.7787485,-91.0275,0.4189424,27900,100,[-1.124  2.904],1.0,224485.92,1,,1134772.1,29.504585,100.0,-61.52291033402085,3619.9256298542023,41.68367,10347150.0,-49.343826,,279,0.8638052,2.0,0.084733315,1.0,-72.36429,-245306370000000.0,True
-1210.1719,,1134.8378,-1.0,100.0,1.0,2934409,-74.198166,661775.6,0.8660416,-64.45789,93.98,2640263800000.0,10.954462,-96.31441,0.4189424,28000,100,[-1.175  3.018],1.0,1412.5217,1,,6614.331,31.856514,100.0,-64.45789252027869,3631.6457409858704,47.540718,50470.652,-48.77369,,280,0.8660416,2.0,0.08290002,1.0,-74.198166,-123076560.0,True
-723.30597,,680.5969,-1.0,100.0,1.0,2943271,-61.487556,1364378.0,0.86603206,-60.75024,88.62,240973690000000.0,8.751483,-85.32682,0.4189424,28100,100,[-1.069  3.086],1.0,3701.6309,1,,18270.533,24.576584,100.0,-60.750237224400045,3646.263866662979,35.795345,157772.62,-49.531475,,281,0.86603206,2.0,0.007314698,1.0,-61.487556,-664369150.0,True
-576.2315,,538.93445,-1.0,100.0,1.0,2952148,-63.58289,497551650.0,0.8631792,-61.096622,88.77,6.281166e+33,8.99457,-82.49831,0.4189424,28200,100,[-0.972  3.165],1.0,9863522.0,1,,84058830.0,21.401688,100.0,-61.09661988168955,3657.077624797821,33.45095,843943900.0,-49.047356,,282,0.8631792,2.0,0.04009762,1.0,-63.58289,-2.9560774e+18,True
-1494.0919,,1414.097,-1.0,100.0,1.0,2961141,-63.62183,48858290000.0,0.8540486,-61.930275,89.93,3.8099264e+30,9.661734,-98.27237,0.4189424,28300,100,[-0.986  3.04 ],1.0,61991532.0,1,,587080100.0,36.342094,100.0,-61.930274314284325,3668.0911424160004,48.989388,5899754500.0,-49.28298,,283,0.8540486,2.0,0.019197553,1.0,-63.62183,-1.5614972e+17,True
-1047.1042,,982.8517,-1.0,100.0,1.0,2970370,-59.598724,236408020.0,0.8582779,-63.133034,92.29,2.979527e+17,10.171004,-92.78775,0.4189424,28400,100,[-0.986  2.915],1.0,247107.94,1,,1949054.4,29.654718,100.0,-63.13303143456578,3678.725131750107,43.905,19123016.0,-48.88275,,284,0.8582779,2.0,0.14519356,1.0,-59.598724,-35310010000.0,True
-1072.4575,,1006.10156,-1.0,100.0,1.0,2979542,-59.459534,1578548900.0,0.86156344,-63.344498,91.72,4.4269042e+26,9.890818,-93.48207,0.4189424,28500,100,[-1.067  3.01 ],1.0,2323852.2,1,,16825524.0,30.137573,100.0,-63.34449857860804,3689.0148570537567,44.617798,162243630.0,-48.864273,,285,0.86156344,2.0,0.007510704,1.0,-59.459534,-1396193300000000.0,True
-701.7897,,654.9728,-1.0,100.0,1.0,2988652,-63.67507,2190158600.0,0.85463977,-62.580605,91.1,3.0452122e+29,8.864597,-86.58876,0.4189424,28600,100,[-1.12   2.897],1.0,3720700.2,1,,18438128.0,24.008162,100.0,-62.58060120269656,3699.878991127014,37.477455,166621650.0,-49.111305,,286,0.85463977,2.0,0.29753852,1.0,-63.67507,-2.5836148e+16,True
-1567.8394,,1482.4895,-1.0,100.0,1.0,2997640,-64.29168,15418780000.0,0.86159796,-62.156006,89.88,2.9911893e+32,10.175213,-99.29028,0.4189424,28700,100,[-1.146  2.775],1.0,22864328.0,1,,166248530.0,37.13428,100.0,-62.15600483223796,3709.913497686386,50.602074,1562349300.0,-48.68821,,287,0.86159796,2.0,0.013601581,1.0,-64.29168,-1.4761733e+18,True
-799.5162,,751.0168,-1.0,100.0,1.0,3006553,-62.43512,132543.64,0.85646427,-61.261612,89.13,185499070000.0,8.934175,-87.16909,0.4189424,28800,100,[-1.134  2.899],1.0,260.47617,1,,793.4286,25.907476,100.0,-61.261614903956655,3723.4211444854736,38.14463,5776.8037,-49.02446,,288,0.85646427,2.0,0.010617357,1.0,-62.43512,-21021486.0,True
-1110.0677,,1042.6729,-1.0,100.0,1.0,3015787,-63.898506,21886248.0,0.8595468,-63.663456,92.34,1.1592321e+23,10.323973,-94.25902,0.4189424,28900,100,[-1.036  2.822],1.0,100857.55,1,,574611.94,30.595562,100.0,-63.663455743789676,3735.4360921382904,44.965897,4388384.5,-49.29312,,289,0.8595468,2.0,0.15312758,1.0,-63.898506,-22947262000000.0,True
-943.2956,,885.16516,-1.0,100.0,1.0,3024782,-64.95421,2831974.0,0.8525877,-62.114418,89.95,1.9752606e+16,9.438648,-90.329254,0.4189424,29000,100,[-1.113  2.723],1.0,9925.817,1,,74266.04,28.214838,100.0,-62.11441559940577,3749.955679655075,41.760506,738780.6,-48.56875,,290,0.8525877,2.0,0.07984165,1.0,-64.95421,-8172839400.0,True
-1956.1075,,1853.415,-1.0,100.0,1.0,3033961,-66.57454,177467140.0,0.8611382,-63.144913,91.79,1.5891504e+20,11.113627,-104.737015,0.4189424,29100,100,[-0.869  2.779],1.0,153932.08,1,,930005.4,41.5921,100.0,-63.14491775840521,3764.921866416931,55.5058,8179838.5,-49.231216,,291,0.8611382,2.0,0.074849375,1.0,-66.57454,-1294784400000.0,True
-698.1914,,655.0208,-1.0,100.0,1.0,3042754,-73.997696,294913.56,0.8624941,-60.361412,87.93,1100127400000.0,8.729334,-84.42008,0.4189424,29200,100,[-0.943  2.88 ],1.0,665.8443,1,,2771.7036,24.05867,100.0,-60.36141267821193,3775.348964691162,35.98825,22029.996,-48.43183,,292,0.8624941,2.0,0.12198479,1.0,-73.997696,-45576508.0,True
-840.8708,,790.60675,-1.0,100.0,1.0,3051820,-69.885544,2840605200000.0,0.8619176,-62.12339,90.66,7.5628944e+31,9.316473,-88.6528,0.4189424,29300,100,[-0.696  2.92 ],1.0,8557103600.0,1,,85070545000.0,26.529419,100.0,-62.1233825905621,3788.026384830475,38.83268,854998250000.0,-49.82012,,293,0.8619176,2.0,0.15326023,1.0,-69.885544,-4.3713978e+17,True
-1213.818,,1141.3691,-1.0,100.0,1.0,3061043,-64.93822,5381938.5,0.86069775,-63.82286,92.23,1.6430746e+17,11.630527,-95.54194,0.4189424,29400,100,[-0.693  2.795],1.0,9135.541,1,,37604.72,31.71908,100.0,-63.82286055281758,3800.8909652233124,46.62114,215746.7,-48.9208,,294,0.86069775,2.0,0.052482218,1.0,-64.93822,-29373300000.0,True
-1067.5293,,968.6415,-1.0,100.0,1.0,3070388,-69.74451,25081.99,0.85929114,-64.34297,93.45,117637350.0,10.094388,-93.78349,0.4189424,29500,100,[-0.607  2.704],1.0,38.431396,1,,113.60898,29.440529,100.0,-64.34296351999045,3813.3050439357758,54.46748,828.26227,-39.316013,,295,0.85929114,2.0,0.18895967,1.0,-69.74451,-1097652.8,True
-1522.1683,,1434.0914,-1.0,100.0,1.0,3079752,-60.02732,2331672000.0,0.8693446,-64.29699,93.64,4.3669075e+33,10.474468,-100.68898,0.4189424,29600,100,[-0.618  2.642],1.0,4856479.5,1,,40795710.0,36.39199,100.0,-64.29698937088251,3826.974629640579,51.404144,408724640.0,-49.284836,,296,0.8693446,2.0,0.22147486,1.0,-60.02732,-5.820523e+18,True
-2509.6526,,2347.2556,-1.0,100.0,1.0,3088802,-60.846672,19973906.0,0.8603059,-62.628002,90.5,3.19341e+20,11.8234825,-109.61163,0.4189424,29700,100,[-0.627  2.767],1.0,15764.145,1,,80856.875,46.983627,100.0,-62.628009495139125,3838.0714552402496,69.80026,780051.9,-39.811375,,297,0.8603059,2.0,0.042749528,1.0,-60.846672,-2902172400000.0,True
-917.0664,,859.1468,-1.0,100.0,1.0,3098040,-64.79263,90145180000.0,0.8592439,-63.24683,92.38,2.4841735e+33,9.070432,-91.11929,0.4189424,29800,100,[-0.706  2.67 ],1.0,237421710.0,1,,1853314200.0,27.872463,100.0,-63.24683168128133,3851.54767203331,41.684998,18361922000.0,-49.434296,,298,0.8592439,2.0,0.26351,1.0,-64.79263,-2.8868838e+18,True
-1941.4719,,1808.2147,-1.0,100.0,1.0,3107074,-65.509155,156415.08,0.8548158,-62.114536,90.34,645956700.0,9.929696,-103.462036,0.4189424,29900,100,[-0.688  2.794],1.0,101.226845,1,,202.7907,41.347504,100.0,-62.11453454852104,3865.1703753471375,63.228455,1062.3744,-40.23358,,299,0.8548158,2.0,0.04755756,1.0,-65.509155,-3543340.0,True
-1051.5013,,991.1981,-1.0,100.0,1.0,3115966,-59.84953,6407004700.0,0.8687264,-61.105343,88.92,5.3537974e+28,9.62065,-91.08269,0.4189424,30000,100,[-0.938  2.78 ],1.0,16321129.0,1,,139142460.0,29.977346,100.0,-61.10534128934145,3878.7090587615967,42.534164,1395468000.0,-48.548523,,300,0.8687264,2.0,0.14453045,1.0,-59.84953,-1.3953583e+16,True
-1206.4077,,1134.9569,-1.0,100.0,1.0,3125199,-61.08786,411038.62,0.8641026,-63.196808,92.33,9372282000.0,9.434938,-95.53779,0.4189424,30100,100,[-0.96   2.903],1.0,543.72687,1,,2918.1602,32.340977,100.0,-63.196809431910516,3890.339499473572,46.298866,27613.47,-49.238922,,301,0.8641026,2.0,0.055304695,1.0,-61.08786,-7328426.0,True
-646.2918,,580.5212,-1.0,100.0,1.0,3134206,-61.173218,806989700.0,0.85428447,-62.287838,90.07,8.8122514e+32,10.033345,-84.19339,0.4189424,30200,100,[-0.858  2.831],1.0,2350831.2,1,,15343912.0,21.905552,100.0,-62.2878382922709,3903.0501384735107,44.420586,109832310.0,-39.772804,,302,0.85428447,2.0,0.93756217,1.0,-61.173218,-1.9524987e+18,True
-914.0929,,860.6183,-1.0,100.0,1.0,3143206,-64.44785,69380350.0,0.85665035,-61.99301,90.0,7.611223e+30,9.70039,-89.679115,0.4189424,30300,100,[-0.895  2.95 ],1.0,446197.4,1,,2648109.8,27.686108,100.0,-61.99300557821989,3913.899747610092,40.053886,26009360.0,-49.62523,,303,0.85665035,2.0,0.13891193,1.0,-64.44785,-1.475351e+17,True
-1573.6936,,1457.1145,-1.0,100.0,1.0,3152315,-68.67587,3227016700.0,0.8591063,-62.222855,91.09,9.25937e+30,10.408327,-98.948616,0.4189424,30400,100,[-0.864  3.071],1.0,4554441.0,1,,38017790.0,36.725754,100.0,-62.22285947963596,3926.8456025123596,59.139656,380337250.0,-39.80896,,304,0.8591063,2.0,0.06633817,1.0,-68.67587,-3.5475382e+17,True
-1102.6599,,1038.2101,-1.0,100.0,1.0,3161410,-59.745533,8879069000.0,0.85992724,-62.382767,90.95,8.0709884e+32,9.427592,-93.19398,0.4189424,30500,100,[-0.85   2.947],1.0,10095061.0,1,,83524860.0,30.811209,100.0,-62.38276642769575,3937.2323162555695,43.972523,833469100.0,-49.221455,,305,0.85992724,2.0,0.20645222,1.0,-59.745533,-1.8310698e+18,True
-698.0645,,650.1513,-1.0,100.0,1.0,3170542,-68.068985,119196660.0,0.8561264,-62.775005,91.32,1.2228019e+26,9.205454,-86.553375,0.4189424,30600,100,[-1.081  2.851],1.0,3556039.2,1,,33376562.0,23.778372,100.0,-62.77500279471278,3950.143773317337,37.913586,335439070.0,-48.63979,,306,0.8561264,2.0,0.2147345,1.0,-68.068985,-529842330000000.0,True
-1975.0962,,1872.9253,-1.0,100.0,1.0,3179560,-60.80886,75270.93,0.86938936,-61.987118,90.18,6055800300.0,10.206144,-104.04375,0.4189424,30700,100,[-1.016  2.958],1.0,53.761925,1,,125.99245,42.05663,100.0,-61.98711796402931,3963.2971243858337,55.364567,730.2533,-48.67918,,307,0.86938936,2.0,0.036439173,1.0,-60.80886,-8026392.0,True
-630.53076,,587.0724,-1.0,100.0,1.0,3188717,-63.673927,233803410.0,0.8586281,-62.753204,91.57,8.07188e+26,9.053132,-85.22793,0.4189424,30800,100,[-1.014  3.021],1.0,476619.12,1,,2679800.8,22.474724,100.0,-62.75320567533374,3974.2751319408417,36.108295,23265420.0,-49.119633,,308,0.8586281,2.0,0.033422653,1.0,-63.673927,-1234753200000000.0,True
-339.28864,,315.16992,-1.0,100.0,1.0,3197528,-63.270782,34907820000.0,0.86929905,-60.137638,88.11,1.0971939e+30,7.6700077,-76.148285,0.4189424,30900,100,[-0.969  3.137],1.0,1421200100.0,1,,14116623000.0,16.010649,100.0,-60.13763478979468,3984.526535511017,26.899605,141879740000.0,-49.24868,,309,0.86929905,2.0,0.6357406,1.0,-63.270782,-2.5264623e+16,True
-603.12836,,540.6137,-1.0,100.0,1.0,3206535,-58.741417,30309626000.0,0.8609594,-61.576675,90.07,5.1837594e+32,9.101,-82.972595,0.4189424,31000,100,[-0.99   3.261],1.0,202193060.0,1,,1772093300.0,21.395924,100.0,-61.57667190864682,3993.7883982658386,43.307552,17748578000.0,-39.665043,,310,0.8609594,2.0,0.017498385,1.0,-58.741417,-1.4234048e+18,True
-2118.6255,,1976.1084,-1.0,100.0,1.0,3215485,-62.04094,136572960.0,0.85826254,-61.461864,89.5,5.0454583e+23,9.898303,-104.799286,0.4189424,31100,100,[-1.002  3.136],1.0,104853.37,1,,642281.94,43.33742,100.0,-61.46186601832509,4002.536119222641,65.38876,6216297.0,-39.41052,,311,0.85826254,2.0,0.12047121,1.0,-62.04094,-101236210000000.0,True
-575.48615,,516.0934,-1.0,100.0,1.0,3224405,-60.440792,1059212400.0,0.85828364,-61.091816,89.2,2.4535625e+24,8.690297,-82.08163,0.4189424,31200,100,[-0.93   3.238],1.0,9110934.0,1,,75615200.0,20.989809,100.0,-61.09181670770049,4011.984701395035,42.21196,753603100.0,-39.869667,,312,0.85828364,2.0,0.21182834,1.0,-60.440792,-93036480000000.0,True
-822.4779,,745.96686,-1.0,100.0,1.0,3233448,-61.330185,51926324.0,0.8576226,-62.07485,90.43,3.7881916e+26,9.3794,-87.726234,0.4189424,31300,100,[-0.702  3.135],1.0,102886.61,1,,449588.06,25.651386,100.0,-62.074846941679716,4025.0783562660217,47.91076,3763764.2,-39.815475,,313,0.8576226,2.0,0.99778605,1.0,-61.330185,-1489226800000000.0,True
-485.2433,,454.17917,-1.0,100.0,1.0,3242236,-58.61882,90662880.0,0.86288846,-60.36917,87.88,4.332723e+27,7.253168,-80.4084,0.4189424,31400,100,[-0.745  3.252],1.0,374585.7,1,,1518026.5,20.03923,100.0,-60.36917169764638,4036.8066568374634,30.5281,12570589.0,-49.880302,,314,0.86288846,2.0,0.20681088,1.0,-58.61882,-2044837300000000.0,True
-1078.508,,989.72797,-1.0,100.0,1.0,3251216,-64.46742,3823965.2,0.8655671,-61.53004,89.8,7.0833156e+18,10.742093,-91.099205,0.4189424,31500,100,[-0.718  3.13 ],1.0,4395.005,1,,21893.537,29.569164,100.0,-61.53004096180201,4047.6714153289795,51.60921,210728.03,-39.489994,,315,0.8655671,2.0,0.08604371,1.0,-64.46742,-236297180000.0,True
-687.1108,,641.315,-1.0,100.0,1.0,3260317,-61.48104,343836600.0,0.8572015,-62.491554,91.01,2.8290947e+33,8.9708605,-86.17359,0.4189424,31600,100,[-0.809  3.045],1.0,1538968.1,1,,9935131.0,23.682032,100.0,-62.491558576077225,4058.419034719467,37.066727,96664510.0,-49.106865,,316,0.8572015,2.0,0.08215203,1.0,-61.48104,-2.4359647e+18,True
-864.9881,,785.3977,-1.0,100.0,1.0,3269480,-65.608734,5165908000.0,0.85897124,-62.788033,91.63,8.3574227e+30,10.749118,-88.66957,0.4189424,31700,100,[-0.821  3.169],1.0,15405876.0,1,,63792136.0,25.88154,100.0,-62.7880296638608,4068.5325293540955,48.865555,417976960.0,-39.804016,,317,0.85897124,2.0,0.3783227,1.0,-65.608734,-2.3010212e+17,True
-1308.1561,,1240.6478,-1.0,100.0,1.0,3278266,-60.635704,2390545200.0,0.8623474,-60.298447,87.86,2.2642862e+30,9.004349,-94.3509,0.4189424,31800,100,[-0.814  3.045],1.0,2696527.0,1,,16192885.0,34.052452,100.0,-60.29844625234604,4077.6131987571716,45.003277,153431150.0,-49.347622,,318,0.8623474,2.0,0.0060047535,1.0,-60.635704,-1.0158572e+17,True
-1377.319,,1304.4631,-1.0,100.0,1.0,3287276,-71.350525,51241284000.0,0.8562187,-61.6754,90.1,2.8854745e+31,9.962957,-96.39143,0.4189424,31900,100,[-0.791  3.167],1.0,37820920.0,1,,351373440.0,34.71603,100.0,-61.67540361687541,4086.9219210147858,46.752533,3530034000.0,-49.6389,,319,0.8562187,2.0,0.121162064,1.0,-71.350525,-3.9137914e+17,True
-2306.63,,2154.9026,-1.0,100.0,1.0,3296322,-61.52179,1029096.56,0.8710001,-62.14937,90.46,11051676000000.0,11.203905,-107.19796,0.4189424,32000,100,[-0.815  3.045],1.0,633.38007,1,,3060.607,45.048584,100.0,-62.149372583180664,4097.899340867996,67.46857,27190.34,-39.729393,,320,0.8710001,2.0,0.015232351,1.0,-61.52179,-505453120.0,True
-1337.1969,,1262.4923,-1.0,100.0,1.0,3305363,-68.97485,16732464000.0,0.86468816,-61.895424,90.41,3.022929e+30,9.954537,-96.00407,0.4189424,32100,100,[-0.914  3.121],1.0,28531742.0,1,,270874660.0,34.108643,100.0,-61.89542413473129,4107.59374332428,47.341614,2722206500.0,-48.662453,,321,0.86468816,2.0,0.0059992587,1.0,-68.97485,-1.2989095e+17,True
-551.017,,512.5104,-1.0,100.0,1.0,3314277,-57.40343,433723740.0,0.8552085,-61.33113,89.14,1.5828541e+31,8.064922,-82.48456,0.4189424,32200,100,[-0.871  3.238],1.0,3624284.5,1,,27697196.0,21.153425,100.0,-61.33113323092461,4117.852735996246,33.98906,276356540.0,-48.4955,,322,0.8552085,2.0,0.3619274,1.0,-57.40343,-1.532066e+17,True
-602.3943,,540.1366,-1.0,100.0,1.0,3323200,-61.95891,82944.32,0.8608518,-61.200226,89.23,69580170.0,8.807192,-82.707664,0.4189424,32300,100,[-0.878  3.363],1.0,229.0307,1,,925.282,21.50744,100.0,-61.20022426471114,4129.035204172134,43.21817,7683.971,-39.489494,,323,0.8608518,2.0,0.060852807,1.0,-61.95891,-602287.25,True
-810.8989,,739.11304,-1.0,100.0,1.0,3332223,-66.75937,35269.805,0.8648672,-61.349457,90.23,76397170.0,8.467073,-87.18397,0.4189424,32400,100,[-0.867  3.425],1.0,53.6234,1,,154.48308,25.834507,100.0,-61.34946052998304,4140.106167316437,46.40785,976.2963,-40.77612,,324,0.8648672,2.0,0.0022989165,1.0,-66.75937,-662750.4,True
-634.5042,,597.14044,-1.0,100.0,1.0,3340907,-59.25336,33656.3,0.86283803,-59.61987,86.84,443946020.0,7.8605,-82.75756,0.4189424,32500,100,[-0.853  3.486],1.0,69.98153,1,,185.91669,23.137697,100.0,-59.61986294850707,4151.737830162048,33.48071,1371.8285,-49.27685,,325,0.86283803,2.0,0.053501822,1.0,-59.25336,-820943.4,True
-778.4597,,730.0405,-1.0,100.0,1.0,3349920,-72.312515,2808284700.0,0.8680013,-61.773754,90.13,1.378529e+31,9.413795,-87.10005,0.4189424,32600,100,[-0.963  3.426],1.0,9000637.0,1,,44274364.0,25.326292,100.0,-61.77376117557287,4163.880259037018,38.11383,286214430.0,-48.98622,,326,0.8680013,2.0,0.47660196,1.0,-72.312515,-1.7978436e+17,True
-584.5669,,543.22144,-1.0,100.0,1.0,3359041,-59.94326,167676.94,0.866195,-62.30204,91.21,44644327000.0,8.335837,-84.067505,0.4189424,32700,100,[-0.973  3.302],1.0,465.7711,1,,1886.8993,21.765461,100.0,-62.30204415693879,4177.429450511932,35.21978,16243.343,-48.847725,,327,0.866195,2.0,0.05688769,1.0,-59.94326,-8904130.0,True
-1275.4,,1181.4208,-1.0,100.0,1.0,3367943,-59.43296,5778349600.0,0.8573986,-60.930195,89.02,3.7480205e+32,9.822002,-93.86876,0.4189424,32800,100,[-0.867  3.368],1.0,10498204.0,1,,70908190.0,32.93856,100.0,-60.93019676998258,4187.32173705101,53.098816,661525200.0,-40.769943,,328,0.8573986,2.0,1.127242,1.0,-59.43296,-1.8194889e+18,True
-1095.944,,1008.76416,-1.0,100.0,1.0,3376835,-64.63991,4596234000.0,0.85792387,-60.77949,88.92,2.3640616e+29,8.245722,-91.4515,0.4189424,32900,100,[-0.861  3.243],1.0,7323406.5,1,,47152372.0,30.672009,100.0,-60.77948810741305,4197.882279634476,51.141975,409092770.0,-40.309525,,329,0.85792387,2.0,0.06063245,1.0,-64.63991,-4.238998e+16,True
-955.9279,,875.0858,-1.0,100.0,1.0,3385803,-62.702625,2658201600.0,0.8531762,-61.535576,89.68,7.329105e+27,8.698474,-89.80963,0.4189424,33000,100,[-0.822  3.362],1.0,4239207.5,1,,26925920.0,28.274057,100.0,-61.535573294460775,4211.640507698059,49.24844,261375790.0,-40.56119,,330,0.8531762,2.0,0.02676871,1.0,-62.702625,-6921327000000000.0,True
-1357.0358,,1283.3779,-1.0,100.0,1.0,3394813,-59.376522,13737972000.0,0.8589284,-61.593197,90.1,3.5646925e+35,9.427034,-96.15487,0.4189424,33100,100,[-0.785  3.481],1.0,26901826.0,1,,189410820.0,34.561672,100.0,-61.59319969639182,4222.584583997726,47.009087,1646799100.0,-49.145782,,331,0.8589284,2.0,0.5761563,1.0,-59.376522,-4.397982e+19,True
-1623.096,,1511.4447,-1.0,100.0,1.0,3403652,-67.08751,2778931200.0,0.85670495,-60.460255,88.39,1.5948494e+36,11.51276,-97.59381,0.4189424,33200,100,[-0.776  3.357],1.0,6044405.0,1,,39474780.0,37.133556,100.0,-60.46025325238705,4232.657258272171,57.877354,338800700.0,-39.716457,,332,0.85670495,2.0,0.58662415,1.0,-67.08751,-1.4101195e+20,True
-771.5037,,701.80975,-1.0,100.0,1.0,3412503,-70.30592,352902940000.0,0.8604988,-60.75786,88.51,3.5497477e+30,8.917267,-85.703636,0.4189424,33300,100,[-0.771  3.232],1.0,1336313700.0,1,,13286067000.0,24.945784,100.0,-60.75785313874483,4242.038856983185,45.726406,133531000000.0,-39.97723,,333,0.8604988,2.0,0.14112532,1.0,-70.30592,-1.3131454e+17,True
-810.1741,,757.75183,-1.0,100.0,1.0,3421796,-58.453384,2461016000.0,0.8656784,-63.275097,92.93,1.9303938e+31,9.986168,-88.92716,0.4189424,33400,100,[-0.763  3.357],1.0,19566662.0,1,,113769340.0,25.652063,100.0,-63.27509857192636,4251.780834674835,39.657917,1003233200.0,-49.269245,,334,0.8656784,2.0,0.23304762,1.0,-58.453384,-2.3033583e+17,True
-709.1471,,642.4664,-1.0,100.0,1.0,3430659,-56.055027,27311264000.0,0.86064905,-60.805492,88.63,1.2490103e+30,9.132428,-84.45005,0.4189424,33500,100,[-0.739  3.479],1.0,51733090.0,1,,355149660.0,23.64456,100.0,-60.80549157589674,4261.825833082199,44.727318,2626542800.0,-39.722733,,335,0.86064905,2.0,0.0034545993,1.0,-56.055027,-7.452597e+16,True
-771.3094,,703.9518,-1.0,100.0,1.0,3439512,-61.464783,75628440.0,0.85880196,-60.408947,88.53,7.8456395e+24,9.811352,-85.060295,0.4189424,33600,100,[-0.745  3.604],1.0,713659.94,1,,5581476.0,24.651356,100.0,-60.40894241347909,4274.348499536514,44.954185,54937188.0,-40.10611,,336,0.85880196,2.0,0.029959414,1.0,-61.464783,-188683270000000.0,True
-1197.8044,,1129.3566,-1.0,100.0,1.0,3448601,-65.171684,25473645000.0,0.8639418,-62.14573,90.89,6.3268714e+33,8.5912285,-94.63492,0.4189424,33700,100,[-0.674  3.502],1.0,48558988.0,1,,436377340.0,32.48919,100.0,-62.145728674530986,4286.225584983826,45.316006,4379912000.0,-49.318913,,337,0.8639418,2.0,0.23169671,1.0,-65.171684,-5.444732e+18,True
-1825.7577,,1731.4355,-1.0,100.0,1.0,3457742,-58.20057,3255495400.0,0.8542334,-62.219513,91.41,7.529517e+30,9.084974,-102.82615,0.4189424,33800,100,[-0.654  3.625],1.0,3371007.0,1,,20520520.0,40.606636,100.0,-62.2195135577023,4299.954265356064,53.196198,195607650.0,-49.62995,,338,0.8542334,2.0,0.014744788,1.0,-58.20057,-2.588353e+17,True
