InitialReturnMin,StdIW,MinBehavPdf,MinIW,EpRewMean,Bound,OptimizationReturnMean,VarianceInitializer,EpThisIter,InitialBound,OptimizationReturnMin,Iteration,Weights,LearnableVariance,EpisodesSoFar,Penalization,EmpiricalD2Arithmetic,WReturnMean,ESSRenyiArithmetic,ReturnStepMaxmin,MeanEntropy,TimeElapsed,DivergenceHarmonic,InitialReturnStd,EpLenMean,ReturnStepMax,InitialReturnMean,ReturnMeanIW,Inner Iteration,MeanIW,EmpiricalD2Harmonic,MaxIW,InitialReturnMax,MeanD2-0,Epsilon,OptimizationReturnMax,MinTargetPdf,StdWReturnMean,ESSRenyiHarmonic,TimestepsSoFar
-86.76662,4632645.5,-60.65999,0.14748903,-60.935962796509266,-1.3323976e+16,25.830656,-1.0,100,-771.10114,,271,[0.717 3.984],,27100,True,1.0,728.1005,100.0,0.862792,0.4189424,3740.178872346878,9.599353e+28,7.802424,89.37,0.862792,-60.935963,238187140.0,1,717721.8,1.0,43554824.0,-50.84821,1.0,2.0,35.918407,-60.65999,,100.0,2968005
-85.61333,941257.8,-66.71913,0.078617916,-62.29164193674922,-1.3164272e+17,23.321684,-1.0,100,-651.8654,,272,[0.696 4.108],,27200,True,1.0,611.51373,100.0,0.85829896,0.4189424,3751.133563041687,1.0641508e+31,8.222699,91.51,0.85829896,-62.291645,91195160.0,1,280340.53,1.0,6798833.5,-50.819016,1.0,2.0,34.79431,-66.71913,,100.0,2977156
-84.1175,151257300.0,-62.736366,0.23254144,-60.979489320516585,-8.208776e+17,23.13801,-1.0,100,-657.352,,273,[0.72 4.23],,27300,True,1.0,595.33746,100.0,0.86852014,0.4189424,3763.237691640854,1.7518012e+32,7.744023,89.92,0.86852014,-60.97949,1458822000.0,1,15643089.0,1.0,1520300400.0,-40.98262,1.0,2.0,43.13488,-62.736366,,100.0,2986148
-84.44078,120886.16,-60.906326,0.0892957,-61.24044851973653,-243294800.0,23.200329,-1.0,100,-666.9957,,274,[0.679 4.112],,27400,True,1.0,602.7227,100.0,0.86704016,0.4189424,3774.723379135132,14126803000000.0,8.029156,89.42,0.86704016,-61.240444,1696834.0,1,14468.425,1.0,1210779.5,-40.52746,1.0,2.0,43.913322,-60.906326,,100.0,2995090
-81.198845,44419736.0,-63.266388,0.3255876,-61.27888400927186,-2.4168466e+16,19.919962,-1.0,100,-490.07166,,275,[0.775 4.032],,27500,True,1.0,459.72562,100.0,0.8639801,0.4189424,3787.1613204479218,6.3417664e+29,7.9322605,89.97,0.8639801,-61.278885,91713496.0,1,4791540.5,1.0,446382600.0,-51.024864,1.0,2.0,30.17398,-63.266388,,100.0,3004087
-84.794464,19603558.0,-67.56287,0.13258508,-62.56282050356269,-1.5594377e+19,22.231644,-1.0,100,-599.0474,,276,[0.783 4.156],,27600,True,1.0,559.50543,100.0,0.85911393,0.4189424,3801.107118368149,1.5550888e+35,8.078334,91.76,0.85911393,-62.56282,1369219800.0,1,4304286.0,1.0,157498060.0,-50.351078,1.0,2.0,34.443386,-67.56287,,100.0,3013263
-89.398865,2315146.5,-63.30311,0.28297147,-61.491791011989115,-6410513000000000.0,27.907072,-1.0,100,-936.1982,,277,[0.772 4.032],,27700,True,1.0,858.1362,100.0,0.86898607,0.4189424,3810.4358716011047,6.7428676e+27,8.906827,89.8,0.86898607,-61.49179,218376450.0,1,539040.06,1.0,15783901.0,-41.00438,1.0,2.0,48.394485,-63.30311,,100.0,3022243
-82.07895,48544484.0,-75.40692,0.16152716,-61.18481937482953,-6.235615e+16,20.89413,-1.0,100,-520.25024,,278,[0.809 4.152],,27800,True,1.0,487.11053,100.0,0.8555523,0.4189424,3820.3102371692657,3.5400585e+30,7.109564,90.76,0.8555523,-61.18482,3159813000.0,1,8870664.0,1.0,374915170.0,-50.54723,1.0,2.0,31.53172,-75.40692,,100.0,3031319
-90.76047,87664990.0,-57.995045,0.047802743,-60.862059706151484,-4.9310155e+17,29.898405,-1.0,100,-1046.8666,,279,[0.82  4.027],,27900,True,1.0,966.2703,100.0,0.85779303,0.4189424,3829.9130148887634,3.7425362e+31,8.506205,89.38,0.85779303,-60.86206,2112010600.0,1,13651277.0,1.0,819959100.0,-41.586266,1.0,2.0,49.174202,-57.995045,,100.0,3040257
-93.03917,30526.977,-65.45915,0.2019207,-61.437266141176224,-574225000.0,31.601904,-1.0,100,-1131.335,,280,[0.826 4.152],,28000,True,1.0,1069.2151,100.0,0.8623561,0.4189424,3841.533209323883,84368360000000.0,8.3985,90.82,0.8623561,-61.437267,3597453.2,1,3531.7344,1.0,306563.03,-49.868168,1.0,2.0,43.171,-65.45915,,100.0,3049339
-89.360596,753.4198,-70.47415,0.069013946,-63.07543229535222,-8443339.0,26.285166,-1.0,100,-838.47394,,281,[0.918 4.068],,28100,True,1.0,760.0971,100.0,0.86841613,0.4189424,3855.966844558716,11293546000.0,8.317889,92.87,0.86841613,-63.075436,113538.4,1,232.54361,1.0,4604.8965,-40.86857,1.0,2.0,48.492027,-70.47415,,100.0,3058626
-86.79921,24734480.0,-59.565884,0.29760662,-61.97477210238576,-4254377200000000.0,24.824438,-1.0,100,-764.3008,,282,[1.168 4.084],,28200,True,1.0,694.8927,100.0,0.8623741,0.4189424,3870.603399038315,3.7564144e+27,8.867918,90.6,0.8623741,-61.97477,569767940.0,1,3070442.2,1.0,246048030.0,-41.165558,1.0,2.0,45.63365,-59.565884,,100.0,3067686
-95.06474,77834030.0,-67.64671,0.22460328,-62.26700299575925,-1.1113611e+17,32.79774,-1.0,100,-1246.4463,,283,[1.129 4.202],,28300,True,1.0,1149.313,100.0,0.86699903,0.4189424,3885.1268515586853,1.3088778e+30,8.580284,91.73,0.86699903,-62.267,417229500.0,1,8351124.0,1.0,782362700.0,-41.080944,1.0,2.0,53.9838,-67.64671,,100.0,3076859
-98.426636,61610860.0,-59.82185,0.04681632,-60.87853547364473,-2.904652e+18,37.548103,-1.0,100,-1563.8688,,284,[1.158 4.324],,28400,True,1.0,1487.4557,100.0,0.8629756,0.4189424,3898.4946217536926,1.4445934e+33,8.808846,89.71,0.8629756,-60.87853,4040680700.0,1,7007129.0,1.0,618083460.0,-50.544746,1.0,2.0,47.88189,-59.82185,,100.0,3085830
-87.092636,8183887400.0,-57.08602,0.01082726,-62.30504117593169,-2.3848227e+16,24.787598,-1.0,100,-759.0779,,285,[1.202 4.441],,28500,True,1.0,688.15393,100.0,0.86315435,0.4189424,3913.2636964321136,1.1303673e+29,8.586564,91.4,0.86315435,-62.30504,142008340000.0,1,824291260.0,1.0,82252880000.0,-40.962738,1.0,2.0,46.129898,-57.08602,,100.0,3094970
-83.05092,171321.89,-58.990078,0.13965632,-61.644156638979915,-3269093200000.0,21.406761,-1.0,100,-582.011,,286,[1.234 4.32 ],,28600,True,1.0,522.44684,100.0,0.8490304,0.4189424,3926.380113840103,3.011731e+21,8.012325,90.98,0.8490304,-61.644154,9204621.0,1,53320.945,1.0,930641.56,-40.777283,1.0,2.0,42.273636,-58.990078,,100.0,3104068
-85.54148,71174350.0,-56.92825,0.0010489692,-61.50266614452004,-2.2936025e+16,24.038816,-1.0,100,-680.62756,,287,[1.163 4.218],,28700,True,1.0,641.22876,100.0,0.8639777,0.4189424,3939.5912663936615,3.3884562e+29,7.9601593,90.17,0.8639777,-61.502666,1035620200.0,1,7270222.0,1.0,715437600.0,-51.160423,1.0,2.0,34.381058,-56.92825,,100.0,3113085
-83.34871,14774773.0,-67.4489,0.25988725,-61.93717955380678,-1.8041977e+17,21.411531,-1.0,100,-559.65594,,288,[1.151 4.342],,28800,True,1.0,524.88525,100.0,0.8592312,0.4189424,3949.2382361888885,2.691944e+31,8.150563,91.27,0.8592312,-61.937183,371648830.0,1,2565930.0,1.0,138618780.0,-51.049923,1.0,2.0,32.298786,-67.4489,,100.0,3122212
-86.0692,9640404.0,-55.961845,0.0029413237,-62.79383286908269,-4.6386884e+16,23.275366,-1.0,100,-650.5138,,289,[1.148 4.467],,28900,True,1.0,609.77795,100.0,0.85831577,0.4189424,3958.7655193805695,1.2964115e+30,8.24835,92.2,0.85831577,-62.793835,535491840.0,1,1555282.5,1.0,69090390.0,-51.10911,1.0,2.0,34.960087,-55.961845,,100.0,3131432
-86.14014,84084910.0,-69.48447,0.0068569114,-63.28553531557321,-2.0053631e+18,22.854599,-1.0,100,-632.6256,,290,[1.167 4.591],,29000,True,1.0,591.73065,100.0,0.8552761,0.4189424,3970.1251599788666,2.4041184e+33,8.330538,93.32,0.8552761,-63.285538,1654473100.0,1,9621359.0,1.0,841873100.0,-51.111908,1.0,2.0,35.02823,-69.48447,,100.0,3140764
-85.09774,31389.633,-63.233593,0.0016026754,-61.062928509265184,-15958308000.0,24.034813,-1.0,100,-700.50165,,291,[1.191 4.714],,29100,True,1.0,637.81976,100.0,0.86334413,0.4189424,3983.244308948517,6.478439e+16,7.755488,90.12,0.86334413,-61.06293,2402215.5,1,5155.5493,1.0,312135.22,-41.731304,1.0,2.0,43.366436,-63.233593,,100.0,3149776
-89.83203,2286366500.0,-67.89685,0.07892833,-60.69507850036025,-1.8400889e+18,29.136951,-1.0,100,-1001.22784,,292,[1.103 4.625],,29200,True,1.0,920.80524,100.0,0.85705125,0.4189424,3994.624694108963,5.233859e+32,8.476038,89.07,0.85705125,-60.69508,11675659000.0,1,276975840.0,1.0,22680523000.0,-40.7102,1.0,2.0,49.12183,-67.89685,,100.0,3158683
-86.93232,89177850.0,-61.532578,0.12701358,-62.03569624572992,-7.3188656e+18,24.896624,-1.0,100,-730.17487,,293,[1.114 4.5  ],,29300,True,1.0,687.635,100.0,0.86481047,0.4189424,4007.088146209717,2.95935e+34,8.233659,91.07,0.86481047,-62.035694,243794860.0,1,9350159.0,1.0,896518000.0,-51.206398,1.0,2.0,35.72592,-61.532578,,100.0,3167790
-96.40297,5907895.0,-67.61231,0.3057726,-62.829958306849,-1.1178896e+16,33.57301,-1.0,100,-1270.5376,,294,[1.089 4.378],,29400,True,1.0,1203.5978,100.0,0.86315316,0.4189424,4021.0410616397858,2.7883241e+28,8.743613,92.26,0.86315316,-62.829956,700933250.0,1,964057.25,1.0,57385110.0,-51.587883,1.0,2.0,44.815086,-67.61231,,100.0,3177016
-82.19385,199480.14,-59.80695,0.058639787,-61.31200194641948,-1230812500.0,20.881845,-1.0,100,-548.9919,,295,[1.063 4.5  ],,29500,True,1.0,496.19696,100.0,0.8614757,0.4189424,4034.1844820976257,542447160000000.0,7.7553544,89.77,0.8614757,-61.312,1093245.0,1,21341.385,1.0,2005259.1,-42.394653,1.0,2.0,39.799194,-59.80695,,100.0,3185993
-87.391426,1846524.8,-59.805202,0.06211673,-63.30544805258513,-2243977500000.0,24.08598,-1.0,100,-712.97253,,296,[1.157 4.582],,29600,True,1.0,667.43805,100.0,0.86515594,0.4189424,4047.8091230392456,2.427941e+21,9.343645,93.85,0.86515594,-63.305443,128431500.0,1,200228.62,1.0,18555886.0,-50.43007,1.0,2.0,36.961357,-59.805202,,100.0,3195378
-96.314316,14497.581,-64.78699,0.15704678,-60.95747134938836,-111812280.0,35.356846,-1.0,100,-1444.7778,,297,[0.92  4.662],,29700,True,1.0,1343.2871,100.0,0.86293286,0.4189424,4061.456969022751,1192345000000.0,9.653017,89.39,0.86293286,-60.95747,978196.56,1,2248.9775,1.0,141370.38,-41.132397,1.0,2.0,55.18192,-64.78699,,100.0,3204317
-80.01121,282841900.0,-61.059902,0.25588638,-60.83107154071331,-1.0859378e+16,19.180138,-1.0,100,-444.8565,,298,[0.676 4.716],,29800,True,1.0,416.64523,100.0,0.86008215,0.4189424,4072.7756633758545,1.4813719e+29,6.983382,89.29,0.86008215,-60.83107,2341949700.0,1,42902284.0,1.0,2110341500.0,-50.917637,1.0,2.0,29.09357,-61.059902,,100.0,3213246
-108.11265,729.8885,-81.39116,0.11099641,-62.51247617572546,-3277909.5,45.60017,-1.0,100,-2272.1606,,299,[0.698 4.839],,29900,True,1.0,2163.4358,100.0,0.86926645,0.4189424,4086.251316308975,839549100.0,9.168438,91.45,0.86926645,-62.51248,127267.88,1,123.21066,1.0,6354.3633,-50.997856,1.0,2.0,57.11479,-81.39116,,100.0,3222391
-85.716095,162353.58,-68.21597,0.014515749,-60.61825429454446,-469012150000.0,25.097841,-1.0,100,-762.77637,,300,[0.71 4.9 ],,30000,True,1.0,696.15076,100.0,0.8628787,0.4189424,4099.985185623169,4.9540717e+19,8.139359,89.0,0.8628787,-60.618256,8531223.0,1,31637.725,1.0,1418387.9,-41.005737,1.0,2.0,44.710358,-68.21597,,100.0,3231291
-79.41449,17674214.0,-60.729733,0.010258555,-61.14310579776764,-323631760000000.0,18.271383,-1.0,100,-416.95132,,301,[0.785 4.799],,30100,True,1.0,389.84967,100.0,0.86696076,0.4189424,4114.710351228714,1.4256463e+26,7.48373,89.51,0.86696076,-61.143105,106824150.0,1,2196979.8,1.0,175452640.0,-50.898846,1.0,2.0,28.515644,-60.729733,,100.0,3240242
-88.9716,1310906.6,-60.647175,0.009623722,-60.57958158224821,-1379988000000000.0,28.392023,-1.0,100,-926.62756,,302,[0.84  4.911],,30200,True,1.0,875.8354,100.0,0.8588934,0.4189424,4129.866295337677,7.380304e+26,8.350359,89.16,0.8588934,-60.579586,189137680.0,1,296486.9,1.0,9692996.0,-49.93431,1.0,2.0,39.037292,-60.647175,,100.0,3249158
-85.416534,143646.9,-68.19632,0.04932468,-60.69538798481226,-3207118000.0,24.721148,-1.0,100,-700.2419,,303,[0.781 5.022],,30300,True,1.0,661.05273,100.0,0.86365265,0.4189424,4143.543003320694,6662501400000000.0,7.0652437,89.39,0.86365265,-60.69539,7986470.5,1,21206.773,1.0,1275855.9,-51.126545,1.0,2.0,34.28999,-68.19632,,100.0,3258097
-80.36914,1151.6831,-60.974728,0.022984441,-61.88490478783846,-11075291.0,18.484236,-1.0,100,-434.63385,,304,[0.868 4.932],,30400,True,1.0,405.57227,100.0,0.85952693,0.4189424,4153.771957159042,142482110000.0,7.994078,90.58,0.85952693,-61.884907,104470.57,1,327.4784,1.0,9331.147,-50.84073,1.0,2.0,29.528412,-60.974728,,100.0,3267155
-86.71345,155605710.0,-63.677612,0.068268225,-61.48102234825492,-1.7905662e+18,25.232424,-1.0,100,-732.52856,,305,[0.764 4.863],,30500,True,1.0,689.31647,100.0,0.86130637,0.4189424,4163.962949991226,1.7166654e+33,7.2554245,90.19,0.86130637,-61.481026,11757578000.0,1,19426646.0,1.0,1547697500.0,-50.706657,1.0,2.0,36.00679,-63.677612,,100.0,3276174
-90.070564,11353186000.0,-65.29874,0.6775585,-61.38904813870788,-1.6313497e+18,28.681517,-1.0,100,-976.99634,,306,[0.736 4.985],,30600,True,1.0,897.1395,100.0,0.8589826,0.4189424,4175.399522304535,4.1721957e+32,8.631929,90.35,0.8589826,-61.38905,812539970.0,1,1142634900.0,1.0,114105380000.0,-41.12166,1.0,2.0,48.948906,-65.29874,,100.0,3285209
-78.01395,8898063.0,-59.425518,0.008163871,-60.975945597738026,-4407228600000000.0,17.038002,-1.0,100,-377.73822,,307,[0.746 5.109],,30700,True,1.0,353.32217,100.0,0.86392486,0.4189424,4188.789951086044,3.2572549e+28,7.939062,89.89,0.86392486,-60.97594,248500960.0,1,1847257.2,1.0,69255576.0,-50.947548,1.0,2.0,27.066399,-59.425518,,100.0,3294198
-81.30527,3369376.0,-56.95971,0.08034088,-59.642552723884585,-5916625600000000.0,21.662714,-1.0,100,-575.73816,,308,[0.789 5.227],,30800,True,1.0,519.95764,100.0,0.85427284,0.4189424,4199.743775844574,1.1247362e+28,7.1193,86.89,0.85427284,-59.642548,207657470.0,1,565821.06,1.0,32790730.0,-40.39475,1.0,2.0,40.91052,-56.95971,,100.0,3302887
-77.448975,201668370.0,-57.350224,0.2117217,-60.635056166797874,-2.1807542e+16,16.813917,-1.0,100,-357.7174,,309,[0.795 5.102],,30900,True,1.0,333.5271,100.0,0.8601124,0.4189424,4210.405318498611,8.125239e+29,7.128764,89.24,0.8601124,-60.635056,289348900.0,1,20739252.0,1.0,2027236200.0,-50.50852,1.0,2.0,26.940456,-57.350224,,100.0,3311811
-77.26539,35776504.0,-58.297546,0.2749641,-59.98448782667518,-8956282400000000.0,17.280901,-1.0,100,-394.98465,,310,[0.787 5.227],,31000,True,1.0,350.6012,100.0,0.85885215,0.4189424,4222.947868108749,4.070795e+28,7.209139,88.43,0.85885215,-59.984486,80039990.0,1,4318024.5,1.0,357288320.0,-40.772797,1.0,2.0,36.49259,-58.297546,,100.0,3320654
-78.24013,47102372.0,-59.357174,0.04917288,-60.59168490305543,-5.237503e+16,17.648443,-1.0,100,-397.3987,,311,[0.753 5.106],,31100,True,1.0,371.0751,100.0,0.85454243,0.4189424,4235.519556045532,3.95782e+30,7.7205954,89.03,0.85454243,-60.591686,523825630.0,1,6178353.5,1.0,463283520.0,-50.136734,1.0,2.0,28.103394,-59.357174,,100.0,3329557
-87.59381,149737.62,-61.768303,0.18375343,-60.602056728452446,-9.47849e+16,26.991755,-1.0,100,-863.91077,,312,[0.742 4.982],,31200,True,1.0,790.1543,100.0,0.86039096,0.4189424,4246.027530431747,1.6510323e+30,7.8485365,88.82,0.86039096,-60.602055,40346740.0,1,58955.47,1.0,978389.4,-40.551212,1.0,2.0,47.0426,-61.768303,,100.0,3338439
-85.73211,6221.3154,-63.01204,0.040781617,-60.29210337638855,-10140667.0,25.440004,-1.0,100,-778.49585,,313,[0.738 5.107],,31300,True,1.0,713.94556,100.0,0.8676913,0.4189424,4259.660457611084,22655807000.0,8.170171,89.12,0.8676913,-60.292103,423164.88,1,732.9866,1.0,62557.793,-41.72295,1.0,2.0,44.00916,-63.01204,,100.0,3347351
-85.17846,2530652.5,-64.107155,0.0620973,-61.84444277256727,-8848551000000.0,23.334019,-1.0,100,-640.6475,,314,[0.845 5.172],,31400,True,1.0,601.8681,100.0,0.8694758,0.4189424,4274.696242809296,5.204806e+22,7.5757365,90.64,0.8694758,-61.844437,61836616.0,1,324670.03,1.0,25219332.0,-51.06749,1.0,2.0,34.11097,-64.107155,,100.0,3356415
-77.58127,18751.818,-69.50592,0.1098557,-60.591171232759955,-35414972.0,16.990097,-1.0,100,-363.15482,,315,[0.789 5.283],,31500,True,1.0,339.4911,100.0,0.85771734,0.4189424,4288.829853773117,2162657500000.0,7.129354,89.07,0.85771734,-60.59117,611137.75,1,2627.34,1.0,186277.81,-50.935562,1.0,2.0,26.645706,-69.50592,,100.0,3365322
-83.10689,6908202.5,-60.762383,0.18297282,-61.87203848823905,-3126408400000000.0,21.234852,-1.0,100,-547.90796,,316,[0.89  5.356],,31600,True,1.0,512.6574,100.0,0.85866725,0.4189424,4299.3924078941345,7.864068e+27,7.8573904,91.22,0.85866725,-61.872036,173698560.0,1,1322928.9,1.0,58751336.0,-50.585308,1.0,2.0,32.52158,-60.762383,,100.0,3374444
-80.46116,247.57678,-64.080124,0.020036146,-60.07123326599598,-483820.3,20.389925,-1.0,100,-498.66245,,317,[0.855 5.476],,31700,True,1.0,468.765,100.0,0.8636801,0.4189424,4311.212646007538,235964940.0,7.2812066,88.16,0.8636801,-60.07123,24507.184,1,89.302765,1.0,1714.8529,-50.51072,1.0,2.0,29.95044,-64.080124,,100.0,3383260
-81.70258,3876.5718,-55.85894,0.0041426495,-60.64431893080473,-51163964.0,21.058264,-1.0,100,-566.48944,,318,[0.748 5.541],,31800,True,1.0,511.73737,100.0,0.8569801,0.4189424,4322.020863294601,861758700000.0,8.263589,88.93,0.8569801,-60.644318,331255.7,1,836.34344,1.0,36151.574,-41.171722,1.0,2.0,40.53086,-55.85894,,100.0,3392153
-83.79079,5876948.5,-62.757427,1.6124343,-60.77031404957175,-2.1484687e+17,23.020473,-1.0,100,-659.2108,,319,[0.996 5.575],,31900,True,1.0,597.021,100.0,0.8613477,0.4189424,4332.196499586105,1.193221e+31,8.190168,89.63,0.8613477,-60.770313,416151900.0,1,1062453.1,1.0,55295036.0,-40.59465,1.0,2.0,43.196136,-62.757427,,100.0,3401116
-86.11275,1544.3291,-62.521233,0.031522967,-60.36685471966862,-5315221.0,25.745893,-1.0,100,-796.71924,,320,[0.985 5.451],,32000,True,1.0,728.35114,100.0,0.85789853,0.4189424,4345.9280598163605,5687908400.0,8.093217,88.63,0.85789853,-60.366856,158260.97,1,351.36798,1.0,12675.35,-40.82097,1.0,2.0,45.29178,-62.521233,,100.0,3409979
-80.48036,1306541.4,-55.691135,0.13289396,-60.04191607221961,-4299675100000.0,20.438448,-1.0,100,-490.85052,,321,[0.735 5.436],,32100,True,1.0,461.802,100.0,0.8577308,0.4189424,4358.772922992706,2.190192e+22,6.638668,87.79,0.8577308,-60.04191,59230076.0,1,203914.06,1.0,12247767.0,-50.95774,1.0,2.0,29.522621,-55.691135,,100.0,3418758
-79.08598,55411.617,-64.86937,0.018525884,-60.33778974696994,-2974430700.0,18.748194,-1.0,100,-459.34848,,322,[0.677 5.546],,32200,True,1.0,411.04007,100.0,0.86203814,0.4189424,4371.536533355713,3783940000000000.0,7.7165623,88.58,0.86203814,-60.337788,2267416.5,1,8466.569,1.0,544971.3,-41.013527,1.0,2.0,38.072456,-64.86937,,100.0,3427616
-79.83568,144551630.0,-67.79854,0.06363128,-59.7369045637548,-6473948600000000.0,20.098774,-1.0,100,-512.5778,,323,[0.591 5.637],,32300,True,1.0,460.75854,100.0,0.8581735,0.4189424,4385.774447441101,1.5605185e+28,7.536438,87.62,0.8581735,-59.736908,1748813600.0,1,23632988.0,1.0,1296004100.0,-40.40557,1.0,2.0,39.430107,-67.79854,,100.0,3436378
-77.23717,13607.05,-57.2296,0.10679389,-59.88321539312601,-19289110.0,17.353952,-1.0,100,-382.5538,,324,[0.613 5.514],,32400,True,1.0,358.84283,100.0,0.86131215,0.4189424,4398.105124473572,657829000000.0,7.594944,87.66,0.86131215,-59.883213,55751.06,1,1706.8807,1.0,136152.81,-50.5649,1.0,2.0,26.672268,-57.2296,,100.0,3445144
-80.24661,26524.752,-62.02462,0.023610512,-58.665916622132066,-35822473000.0,21.580698,-1.0,100,-569.4432,,325,[0.365 5.482],,32500,True,1.0,519.21814,100.0,0.8589874,0.4189424,4408.827162504196,5.0849908e+17,7.3138046,85.93,0.8589874,-58.665916,1673743.9,1,6731.616,1.0,234126.52,-41.426598,1.0,2.0,38.820015,-62.02462,,100.0,3453737
-87.55116,183500480.0,-57.732582,0.042203475,-61.40369136214256,-610191600000000.0,26.14747,-1.0,100,-781.18005,,326,[0.451 5.572],,32600,True,1.0,734.66876,100.0,0.861035,0.4189424,4421.088915109634,1.7205238e+26,7.13992,90.06,0.861035,-61.40369,5317631000.0,1,26744610.0,1.0,1771495000.0,-50.19376,1.0,2.0,37.357403,-57.732582,,100.0,3462743
-80.57367,1634158.9,-55.006905,0.7652422,-60.38282491326332,-1.0751342e+17,20.190844,-1.0,100,-526.0964,,327,[0.499 5.457],,32700,True,1.0,473.70822,100.0,0.862659,0.4189424,4431.50374007225,4.2104224e+30,8.12638,89.03,0.862659,-60.382828,94469400.0,1,343275.38,1.0,14689893.0,-40.92665,1.0,2.0,39.64702,-55.006905,,100.0,3471646
-80.23787,109.70846,-58.199516,0.046906058,-59.6339853528142,-900230.5,20.603884,-1.0,100,-524.2731,,328,[0.488 5.332],,32800,True,1.0,473.34833,100.0,0.86289316,0.4189424,4440.5380618572235,305018340.0,6.987725,87.56,0.86289316,-59.633984,10758.811,1,40.782547,1.0,925.2702,-41.14971,1.0,2.0,39.088158,-58.199516,,100.0,3480402
-80.10181,596978.9,-70.38628,0.11291866,-61.03900430560112,-1031417000000.0,19.062801,-1.0,100,-448.03427,,329,[0.738 5.316],,32900,True,1.0,418.96536,100.0,0.8594004,0.4189424,4449.876472949982,1.2586777e+21,7.4548583,89.48,0.8594004,-61.039005,4502281.0,1,70094.17,1.0,6003750.5,-50.569447,1.0,2.0,29.53236,-70.38628,,100.0,3489350
-81.91487,44763932.0,-65.167725,0.12407226,-59.869245425313714,-2.1542206e+17,22.045628,-1.0,100,-599.82837,,330,[0.665 5.214],,33000,True,1.0,544.02576,100.0,0.8576236,0.4189424,4458.978268861771,1.4897947e+31,7.616832,88.13,0.8576236,-59.869244,1424668700.0,1,7590172.0,1.0,407871140.0,-40.995956,1.0,2.0,40.918915,-65.167725,,100.0,3498163
-89.14604,319220.12,-66.718155,0.090866044,-60.58033208236098,-48100660000.0,28.56571,-1.0,100,-960.3341,,331,[0.662 5.089],,33100,True,1.0,883.59186,100.0,0.86660665,0.4189424,4468.346211910248,3.9268577e+17,8.221444,89.31,0.86660665,-60.580334,2249613.0,1,33438.28,1.0,3209190.2,-41.160027,1.0,2.0,47.986015,-66.718155,,100.0,3507094
-80.06747,423842750.0,-58.622265,0.038593292,-59.158045682311055,-4.9664607e+17,20.909422,-1.0,100,-542.8607,,332,[0.571 5.175],,33200,True,1.0,491.89575,100.0,0.8586215,0.4189424,4477.35409784317,9.493177e+31,7.3953953,86.72,0.8586215,-59.158047,4497710000.0,1,56403092.0,1.0,4021718000.0,-40.962563,1.0,2.0,39.104904,-58.622265,,100.0,3515766
-79.20407,1234734.2,-59.052277,0.09184181,-59.04497430935502,-1998667700000000.0,20.159096,-1.0,100,-512.104,,333,[0.564 5.3  ],,33300,True,1.0,462.40012,100.0,0.857579,0.4189424,4486.341978788376,1.6166508e+27,7.4840474,86.46,0.857579,-59.044975,39828748.0,1,222090.55,1.0,9273357.0,-40.58722,1.0,2.0,38.61685,-59.052277,,100.0,3524412
-86.69958,30681644.0,-58.287098,0.24554245,-59.66170025527477,-1.3900227e+19,27.037876,-1.0,100,-861.60583,,334,[0.616 5.413],,33400,True,1.0,790.54877,100.0,0.8605806,0.4189424,4495.736449241638,3.82539e+34,7.7137527,87.28,0.8605806,-59.661697,852202000.0,1,3929567.0,1.0,307466500.0,-40.52503,1.0,2.0,46.17455,-58.287098,,100.0,3533140
-81.452156,5696987.0,-63.608757,0.13649303,-59.835033592879775,-4.1386786e+16,21.617125,-1.0,100,-575.762,,335,[0.606 5.538],,33500,True,1.0,521.6804,100.0,0.8584285,0.4189424,4505.037606716156,5.855005e+29,7.374307,87.8,0.8584285,-59.83503,138954500.0,1,817223.7,1.0,56352948.0,-41.170284,1.0,2.0,40.28187,-63.608757,,100.0,3541920
-82.6906,234021.42,-61.38427,0.018830406,-62.59378074169159,-4053481800000.0,20.096817,-1.0,100,-505.883,,336,[0.614 5.663],,33600,True,1.0,471.89124,100.0,0.86302733,0.4189424,4515.158710718155,1.4215801e+22,8.246771,92.29,0.86302733,-62.593784,8190438.0,1,39101.336,1.0,2316984.0,-50.754528,1.0,2.0,31.93607,-61.38427,,100.0,3551149
-79.347145,9373485.0,-58.681854,0.027685424,-60.516169028133156,-2108724400000000.0,18.830975,-1.0,100,-430.46228,,337,[0.687 5.765],,33700,True,1.0,402.77878,100.0,0.8630324,0.4189424,4524.432885169983,5.8013174e+27,6.9406867,88.87,0.8630324,-60.51617,775649600.0,1,1630598.5,1.0,84778650.0,-50.52749,1.0,2.0,28.819656,-58.681854,,100.0,3560036
-79.99332,1077629.5,-53.907547,0.17736094,-60.000527023822066,-1771251600000.0,19.99279,-1.0,100,-473.51138,,338,[0.728 5.883],,33800,True,1.0,444.93933,100.0,0.86179787,0.4189424,4534.152064085007,3.8418263e+21,6.725156,87.79,0.86179787,-60.000526,13977013.0,1,145769.36,1.0,10626441.0,-50.713753,1.0,2.0,29.279564,-53.907547,,100.0,3568815
