InitialReturnMax,OptimizationReturnMin,InitialReturnMean,StdWReturnMean,TimeElapsed,VarianceInitializer,EmpiricalD2Arithmetic,ReturnStepMax,MinBehavPdf,TimestepsSoFar,WReturnMean,MinTargetPdf,DivergenceHarmonic,EmpiricalD2Harmonic,MaxIW,Iteration,InitialReturnMin,Bound,EpisodesSoFar,LearnableVariance,Epsilon,ESSRenyiHarmonic,MeanIW,EpLenMean,MeanEntropy,EpThisIter,ESSRenyiArithmetic,StdIW,ReturnStepMaxmin,Penalization,InitialBound,OptimizationReturnMax,MeanD2-0,MinIW,InitialReturnStd,ReturnMeanIW,Weights,OptimizationReturnMean,EpRewMean,Inner Iteration
-39.32645,,-62.279804,,898.8458902835846,-1.0,1.0,0.86423767,-71.764175,2381978,1833.7505,-71.764175,8.496902e+34,1.0,543035970.0,204,-103.863686,-4.0469676e+19,20400,,2.0,100.0,10331414.0,90.84,0.4189424,100,100.0,68753410.0,0.86423767,True,-1972.5806,64.53723,1.0,0.095801756,10.2240505,11014624000.0,[-0.781  2.668],41.58388,-62.27980261579156,1
-49.756046,,-64.43118,,902.0902824401855,-1.0,1.0,0.861158,-60.381413,2391333,1511.1486,-60.381413,1.5855769e+31,1.0,17019098000.0,205,-101.84289,-3.601046e+17,20500,,2.0,100.0,171477660.0,93.55,0.4189424,100,100.0,1693264500.0,0.861158,True,-1601.5806,52.08684,1.0,0.0166706,10.559952,179493180000.0,[-0.806  2.545],37.41171,-64.43117817118764,1
-49.45968,,-64.34463,,905.9341514110565,-1.0,1.0,0.8589129,-73.64905,2400664,955.7673,-73.64905,28870101000000.0,1.0,8734.025,206,-93.675026,-350557150.0,20600,,2.0,100.0,526.48413,93.31,0.4189424,100,100.0,1348.7722,0.8589129,True,-1020.93176,44.215347,1.0,0.026569111,9.77215,411283.22,[-0.835  2.424],29.3304,-64.34462499797344,1
-49.777504,,-64.54888,,909.7021527290344,-1.0,1.0,0.86112404,-64.15932,2410000,1455.5818,-64.15932,6.940278e+29,1.0,255005650.0,207,-101.11653,-7.319181e+16,20700,,2.0,100.0,3988285.8,93.36,0.4189424,100,100.0,26695490.0,0.86112404,True,-1543.4358,51.339027,1.0,0.06030582,10.88064,588281860.0,[-0.934  2.347],36.567657,-64.5488757072389,1
-48.887405,,-66.06396,,913.6837375164032,-1.0,1.0,0.8601832,-60.471706,2419567,624.6074,-60.471706,1.7945704e+34,1.0,4553519000.0,208,-89.03585,-7.1977456e+18,20800,,2.0,100.0,112968770.0,95.67,0.4189424,100,100.0,655894460.0,0.8601832,True,-678.3365,40.148445,1.0,0.08851836,9.843744,7650223000.0,[-0.976  2.23 ],22.971899,-66.06395299434662,1
-49.27807,,-66.6437,,917.1607627868652,-1.0,1.0,0.8638969,-76.01979,2429230,1105.8657,-76.01979,6.6046923e+28,1.0,34622556.0,209,-97.92254,-2.0270852e+16,20900,,2.0,100.0,974066.3,96.63,0.4189424,100,100.0,4646390.5,0.8638969,True,-1184.7407,48.64447,1.0,0.5898307,11.29159,622946500.0,[-0.993  2.354],31.278837,-66.64370030283928,1
-49.107147,,-64.10059,,920.6086537837982,-1.0,1.0,0.8667413,-64.67254,2438512,1610.0754,-64.67254,3.8748623e+27,1.0,80101016.0,210,-102.914474,-6007445000000000.0,21000,,2.0,100.0,1108655.5,92.82,0.4189424,100,100.0,8059635.0,0.8667413,True,-1706.5813,53.807327,1.0,0.36790752,10.176351,767890240.0,[-0.933  2.463],38.81388,-64.10059252798557,1
-39.05728,,-64.62094,,924.1242654323578,-1.0,1.0,0.85865164,-63.71672,2447871,1700.0778,-63.71672,1.2628772e+19,1.0,4800834.0,211,-104.132996,-501753680000.0,21100,,2.0,100.0,93935.1,93.59,0.4189424,100,100.0,529072.8,0.85865164,True,-1841.237,65.075714,1.0,0.017550662,11.784506,107825770.0,[-0.994  2.354],39.512062,-64.62093279510736,1
-48.516205,,-65.622955,,927.8433504104614,-1.0,1.0,0.8664472,-64.551445,2457335,1553.7646,-64.551445,1.193077e+30,1.0,247022340.0,212,-103.329346,-1.093912e+17,21200,,2.0,100.0,3106648.8,94.64,0.4189424,100,100.0,24765262.0,0.8664472,True,-1653.9115,54.81314,1.0,0.34351668,11.488816,3220292000.0,[-0.915  2.258],37.706387,-65.62295851692558,1
-48.78452,,-64.82547,,931.480993270874,-1.0,1.0,0.8631633,-64.2246,2466746,1396.4971,-64.2246,3.558041e+24,1.0,2465494.8,213,-100.63612,-169047510000000.0,21300,,2.0,100.0,84034.39,94.11,0.4189424,100,100.0,348358.53,0.8631633,True,-1486.1138,51.851604,1.0,0.7143734,10.68148,67141784.0,[-0.876  2.376],35.810654,-64.82546958774329,1
-48.98115,,-66.96236,,935.352639913559,-1.0,1.0,0.8566788,-62.570152,2476403,1672.7216,-62.570152,6.9302326e+21,1.0,269798270.0,214,-105.85185,-8980729000000.0,21400,,2.0,100.0,3017920.2,96.57,0.4189424,100,100.0,26895204.0,0.8566788,True,-1780.528,56.8707,1.0,0.18908371,12.662078,5825028600.0,[-0.646  2.279],38.889503,-66.96234974637628,1
-49.01325,,-63.982018,,939.3042125701904,-1.0,1.0,0.8625385,-64.57187,2485704,656.766,-64.57187,5.570441e+31,1.0,172764130.0,215,-87.45443,-3.676351e+17,21500,,2.0,100.0,2756579.8,93.01,0.4189424,100,100.0,17843248.0,0.8625385,True,-706.0217,38.44118,1.0,0.027214332,10.286473,796048960.0,[-0.712  2.385],23.472418,-63.98201166436076,1
-49.28235,,-64.25984,,943.3338887691498,-1.0,1.0,0.8600432,-65.39656,2495058,742.83887,-65.39656,1.2508689e+31,1.0,587722200.0,216,-89.82464,-1.9377654e+17,21600,,2.0,100.0,8864244.0,93.54,0.4189424,100,100.0,59581736.0,0.8600432,True,-797.62714,40.54229,1.0,0.009646253,9.448816,6185896000.0,[-0.72   2.261],25.564793,-64.25984408617019,1
-48.89131,,-66.39466,,947.0832114219666,-1.0,1.0,0.85546625,-66.58816,2504628,1382.773,-66.58816,6.870753e+30,1.0,35160453000.0,217,-101.52916,-2.4209052e+17,21700,,2.0,100.0,374431300.0,95.7,0.4189424,100,100.0,3501255200.0,0.85546625,True,-1475.1294,52.637848,1.0,0.0423089,12.179477,359580140000.0,[-0.73   2.136],35.134502,-66.39465695232153,1
-48.652477,,-65.89785,,951.2098634243011,-1.0,1.0,0.8569398,-66.80932,2514112,1385.052,-66.80932,1.1478975e+28,1.0,28044616.0,218,-101.19778,-9860480000000000.0,21800,,2.0,100.0,382386.1,94.84,0.4189424,100,100.0,2808781.5,0.8569398,True,-1477.0839,52.5453,1.0,0.048808455,11.788439,134356100.0,[-0.766  2.256],35.299927,-65.89785213738679,1
-49.78102,,-64.70857,,954.8549120426178,-1.0,1.0,0.86144364,-62.520695,2523453,1152.6989,-62.520695,1.4486192e+29,1.0,281338880.0,219,-96.832535,-2.8086853e+16,21900,,2.0,100.0,6458629.0,93.41,0.4189424,100,100.0,35834370.0,0.86144364,True,-1226.4924,47.051514,1.0,0.097365744,10.988642,2883788300.0,[-0.707  2.366],32.123955,-64.70857832461596,1
-49.25749,,-64.29896,,958.6810789108276,-1.0,1.0,0.8590976,-62.37555,2532730,949.1421,-62.37555,1.1817114e+27,1.0,513920450.0,220,-93.616005,-2254702100000000.0,22000,,2.0,100.0,8649540.0,92.77,0.4189424,100,100.0,55233156.0,0.8590976,True,-1014.7294,44.358517,1.0,0.007918583,9.468498,3449862700.0,[-0.725  2.49 ],29.317053,-64.29895150303841,1
-39.897392,,-63.485035,,962.1520926952362,-1.0,1.0,0.8614262,-57.852524,2541891,789.06085,-57.852524,1297135600000000.0,1.0,696773.7,221,-89.34833,-2938323000.0,22100,,2.0,100.0,11871.856,91.61,0.4189424,100,100.0,74012.21,0.8614262,True,-870.5716,49.450935,1.0,0.38759586,10.961342,2563489.0,[-0.767  2.608],25.86329,-63.48503612264991,1
-39.72769,,-62.806427,,965.8684256076813,-1.0,1.0,0.85930336,-70.78726,2551019,1348.495,-70.78726,6627650500000000.0,1.0,76741.03,222,-97.685005,-9115947000.0,22200,,2.0,100.0,1357.3762,91.28,0.4189424,100,100.0,7772.292,0.85930336,True,-1460.4597,57.957314,1.0,0.030027147,11.488248,561033.8,[-0.675  2.692],34.87858,-62.80642690405249,1
-48.636757,,-62.50686,,969.5300130844116,-1.0,1.0,0.8587015,-79.31291,2560125,1464.1772,-79.31291,1.5267227e+31,1.0,864260700.0,223,-99.3591,-3.350869e+17,22300,,2.0,100.0,9278917.0,91.06,0.4189424,100,100.0,85966504.0,0.8587015,True,-1549.9318,50.722343,1.0,0.11754993,10.299976,7405842000.0,[-0.764  2.779],36.85224,-62.50685774728656,1
-49.398018,,-62.26128,,973.3488726615906,-1.0,1.0,0.86918604,-85.633965,2569134,2129.6155,-85.633965,74169590.0,1.0,574.1627,224,-106.941025,-1010162.0,22400,,2.0,100.0,35.676254,90.09,0.4189424,100,100.0,94.86085,0.86918604,True,-2239.9846,57.543007,1.0,0.07199072,11.547127,59607.96,[-0.793  2.657],44.67974,-62.261283385902644,1
-48.970634,,-63.4243,,977.461757183075,-1.0,1.0,0.85900843,-60.63543,2578387,744.8193,-60.63543,18078941000000.0,1.0,24926.525,225,-88.67801,-223589800.0,22500,,2.0,100.0,765.69745,92.53,0.4189424,100,100.0,3266.3293,0.85900843,True,-797.3734,39.707375,1.0,0.21130535,10.347448,125795.1,[-0.777  2.718],25.253704,-63.42430353477597,1
-49.516853,,-63.452232,,981.5115571022034,-1.0,1.0,0.85873145,-62.246483,2587605,865.90436,-62.246483,7.05507e+23,1.0,8753685.0,226,-91.20025,-48647023000000.0,22600,,2.0,100.0,152212.33,92.18,0.4189424,100,100.0,886664.94,0.85873145,True,-923.82,41.683395,1.0,0.017805977,9.795509,77442370.0,[-0.68   2.638],27.748018,-63.45223249584436,1
-40.410965,,-63.32667,,985.3903584480286,-1.0,1.0,0.8577588,-69.128654,2596833,1052.5587,-69.128654,5.468307e+26,1.0,55336390.0,227,-94.08166,-2245327800000000.0,22700,,2.0,100.0,1121697.8,92.28,0.4189424,100,100.0,5895326.5,0.8577588,True,-1148.5721,53.670692,1.0,0.050054815,10.329047,771742800.0,[-0.612  2.743],30.754993,-63.32666466295719,1
-49.616013,,-61.81149,,988.8136956691742,-1.0,1.0,0.8591954,-57.74288,2605868,584.69684,-57.74288,3.1454137e+31,1.0,22685022000.0,228,-84.21314,-2.2376795e+17,22800,,2.0,100.0,269657100.0,90.35,0.4189424,100,100.0,2289291800.0,0.8591954,True,-624.594,34.59713,1.0,0.29957828,9.102901,52405760000.0,[-0.563  2.858],22.401653,-61.811488897353414,1
-49.506935,,-63.75419,,992.394448518753,-1.0,1.0,0.8589267,-64.01319,2615150,921.1762,-64.01319,6.403526e+29,1.0,3375662600.0,229,-92.3825,-4.903522e+16,22900,,2.0,100.0,40054148.0,92.82,0.4189424,100,100.0,337218900.0,0.8589267,True,-982.4513,42.875565,1.0,0.15237996,10.079499,8046298000.0,[-0.556  2.983],28.628311,-63.75419205576181,1
-39.894756,,-61.947365,,996.2920024394989,-1.0,1.0,0.8634897,-64.196365,2624175,639.6026,-64.196365,2.3622889e+33,1.0,85380360.0,230,-85.4779,-3.366307e+18,23000,,2.0,100.0,2216436.2,90.25,0.4189424,100,100.0,10424448.0,0.8634897,True,-708.86035,45.58314,1.0,0.750338,9.269129,787163650.0,[-0.54   3.107],23.530533,-61.94736617162824,1
-40.042652,,-59.52313,,999.716739654541,-1.0,1.0,0.85770327,-59.5744,2632877,753.54663,-59.5744,9.967465e+31,1.0,28466854000.0,231,-85.265366,-6.8058815e+17,23100,,2.0,100.0,291799500.0,87.02,0.4189424,100,100.0,2831973600.0,0.85770327,True,-821.7133,45.222713,1.0,0.32625026,9.533304,60903800000.0,[-0.556  3.231],25.742233,-59.523129602968694,1
-39.897858,,-62.24557,,1003.1198711395264,-1.0,1.0,0.8608868,-61.384907,2642009,1316.4741,-61.384907,5.401241e+29,1.0,106706010.0,232,-96.920525,-7.965639e+16,23200,,2.0,100.0,3732492.8,91.32,0.4189424,100,100.0,14747859.0,0.8608868,True,-1424.8551,57.022667,1.0,0.4450204,10.68278,2626781000.0,[-0.564  3.106],34.674953,-62.2455720295012,1
-49.915695,,-61.90281,,1006.764904499054,-1.0,1.0,0.85909593,-67.27219,2651044,778.5766,-67.27219,3.023095e+30,1.0,5717191000.0,233,-88.4041,-8.585479e+16,23300,,2.0,100.0,60311028.0,90.35,0.4189424,100,100.0,568680600.0,0.85909593,True,-827.9528,38.488403,1.0,0.054010786,8.732594,17601150000.0,[-0.541  3.229],26.501291,-61.90280841529369,1
-49.610535,,-60.21625,,1010.1577310562134,-1.0,1.0,0.8636126,-59.53415,2659865,674.9154,-59.53415,4.1383027e+30,1.0,116166080000.0,234,-84.69327,-8.345968e+16,23400,,2.0,100.0,1190288000.0,88.21,0.4189424,100,100.0,11557162000.0,0.8636126,True,-715.94037,35.082733,1.0,0.033167616,8.705803,2787118800.0,[-0.536  3.354],24.477018,-60.21625099211931,1
-49.84983,,-62.0783,,1013.2345061302185,-1.0,1.0,0.8638148,-74.987915,2668917,1668.8221,-74.987915,2.8160053e+31,1.0,4646483500.0,235,-101.985825,-4.808071e+17,23500,,2.0,100.0,69428730.0,90.52,0.4189424,100,100.0,496209400.0,0.8638148,True,-1759.4229,52.135994,1.0,0.11531413,8.72991,67148497000.0,[-0.542  3.479],39.907528,-62.07829700529575,1
-48.921608,,-59.73221,,1016.7906358242035,-1.0,1.0,0.8632939,-63.23297,2677627,765.0723,-63.23297,5.3455804e+30,1.0,442969660.0,236,-85.92369,-1.0551848e+17,23600,,2.0,100.0,4976403.5,87.1,0.4189424,100,100.0,44236704.0,0.8632939,True,-810.7082,37.002083,1.0,0.112384506,8.89261,96330700.0,[-0.56   3.355],26.191484,-59.73220785439015,1
-39.252884,,-62.370132,,1020.6002066135406,-1.0,1.0,0.8626652,-74.41572,2686790,1147.647,-74.41572,5.196985e+31,1.0,998476000.0,237,-94.71253,-7.391094e+17,23700,,2.0,100.0,12795524.0,91.63,0.4189424,100,100.0,100332330.0,0.8626652,True,-1250.1676,55.45965,1.0,0.18879469,10.08049,4843842600.0,[-0.532  3.477],32.342396,-62.3701344332099,1
-40.365555,,-59.827633,,1024.1029546260834,-1.0,1.0,0.8578195,-61.768616,2695481,1296.2446,-61.768616,44955075000000.0,1.0,30505.451,238,-94.637245,-658933760.0,23800,,2.0,100.0,845.50415,86.91,0.4189424,100,100.0,3723.5159,0.8578195,True,-1394.4208,54.27169,1.0,0.03368839,9.194306,647465.6,[-0.53   3.352],34.809616,-59.8276281927526,1
-49.675064,,-59.55226,,1027.5354356765747,-1.0,1.0,0.8592998,-66.879944,2704176,542.59753,-66.879944,524541220.0,1.0,1479.8866,239,-81.25843,-791241.2,23900,,2.0,100.0,104.40718,86.95,0.4189424,100,100.0,236.5921,0.8592998,True,-575.8454,31.583366,1.0,0.14727427,8.452199,29713.982,[-0.433  3.431],21.706175,-59.552258119285106,1
-39.378418,,-60.63982,,1031.3536562919617,-1.0,1.0,0.8598648,-64.50992,2713108,540.6756,-64.50992,3.2805433e+31,1.0,1458794000.0,240,-82.29844,-3.5169927e+17,24000,,2.0,100.0,20204652.0,89.32,0.4189424,100,100.0,150357550.0,0.8598648,True,-602.0761,42.92002,1.0,0.07663578,8.460488,3154921700.0,[-0.544  3.372],21.658619,-60.63982148826122,1
-39.689327,,-60.420326,,1034.5174987316132,-1.0,1.0,0.8614699,-61.757805,2721952,818.1924,-61.757805,2.4022644e+33,1.0,81045224.0,241,-87.54534,-3.7416416e+18,24100,,2.0,100.0,1733566.2,88.44,0.4189424,100,100.0,8703787.0,0.8614699,True,-894.52795,47.856014,1.0,0.04436117,9.078878,661072700.0,[-0.546  3.247],27.125011,-60.42032648652792,1
-39.229774,,-61.304703,,1037.7642223834991,-1.0,1.0,0.8624298,-74.61064,2730952,730.6541,-74.61064,2.7095404e+27,1.0,232236670.0,242,-87.137634,-3982357300000000.0,24200,,2.0,100.0,3031218.0,90.0,0.4189424,100,100.0,23320384.0,0.8624298,True,-807.1557,47.90786,1.0,0.39483666,7.956993,1001601300.0,[-0.544  3.122],25.832932,-61.304701532274485,1
-41.0142,,-60.54487,,1040.582197189331,-1.0,1.0,0.85937494,-59.114933,2739712,791.06104,-59.114933,1.4205779e+29,1.0,114983030.0,243,-86.95021,-2.6510499e+16,24300,,2.0,100.0,3095777.2,87.6,0.4189424,100,100.0,14729444.0,0.85937494,True,-861.3954,45.936012,1.0,0.07446661,9.686026,1298720100.0,[-0.581  3.241],26.405336,-60.54487196400762,1
-49.426643,,-61.041073,,1043.8100123405457,-1.0,1.0,0.86444765,-56.31621,2748592,658.6648,-56.31621,1117086100.0,1.0,4104.125,244,-85.0421,-1439593.2,24400,,2.0,100.0,93.54776,88.8,0.4189424,100,100.0,427.62442,0.86444765,True,-700.9454,35.615456,1.0,0.112209305,9.089312,26408.025,[-0.54  3.36],24.001026,-61.041074619591235,1
-40.12336,,-58.922962,,1047.6525173187256,-1.0,1.0,0.856344,-58.963932,2757155,578.29395,-58.963932,2.2017342e+30,1.0,7917411.5,245,-81.629684,-8.520984e+16,24500,,2.0,100.0,272123.28,85.63,0.4189424,100,100.0,1058588.5,0.856344,True,-635.71704,41.506325,1.0,0.1155819,7.9182706,106953256.0,[-0.292  3.329],22.706718,-58.92296724587679,1
-49.605194,,-62.779964,,1052.1092913150787,-1.0,1.0,0.86274517,-59.4765,2766302,1251.0837,-59.4765,6.4103594e+29,1.0,1916860900.0,246,-96.98948,-5.9922323e+16,24600,,2.0,100.0,23548520.0,91.47,0.4189424,100,100.0,194435400.0,0.86274517,True,-1325.9221,47.384285,1.0,0.0034992564,8.988492,2913092000.0,[-0.275  3.453],34.20951,-62.77996619313955,1
-40.16176,,-60.175404,,1054.9786305427551,-1.0,1.0,0.8613962,-63.804333,2775026,937.47675,-63.804333,5.124973e+16,1.0,147097.28,247,-89.271034,-18201240000.0,24700,,2.0,100.0,4441.087,87.24,0.4189424,100,100.0,17602.727,0.8613962,True,-1017.865,49.109276,1.0,0.0152511895,9.535263,2067882.6,[-0.279  3.578],29.095627,-60.17540728539228,1
-40.50334,,-61.78419,,1058.3232629299164,-1.0,1.0,0.856959,-64.866035,2784031,3081.1462,-64.866035,1.8122302e+29,1.0,211482930.0,248,-116.20483,-8.131942e+16,24800,,2.0,100.0,3950027.5,90.05,0.4189424,100,100.0,22522316.0,0.856959,True,-3272.1626,75.701485,1.0,0.015010732,10.933465,7754861600.0,[-0.041  3.5  ],54.42064,-61.784188307225705,1
-50.219627,,-60.961716,,1061.4637751579285,-1.0,1.0,0.8636266,-66.67081,2792953,1046.0756,-66.67081,2.8808548e+30,1.0,168294030.0,249,-92.10345,-9.925034e+16,24900,,2.0,100.0,3080304.0,89.22,0.4189424,100,100.0,19158740.0,0.8636266,True,-1104.5474,41.88382,1.0,0.24917808,8.733167,1358873600.0,[-0.017  3.622],31.141731,-60.96171602278948,1
-40.846634,,-59.553917,,1064.6725449562073,-1.0,1.0,0.85739505,-67.30815,2801662,813.1609,-67.30815,4.6222508e+27,1.0,221853840.0,250,-86.75729,-4776751500000000.0,25000,,2.0,100.0,2869048.0,87.09,0.4189424,100,100.0,22485206.0,0.85739505,True,-883.4152,45.91066,1.0,0.10803625,8.552035,1614182000.0,[-0.013  3.747],27.203375,-59.55391948252916,1
-40.182167,,-61.42588,,1068.0274500846863,-1.0,1.0,0.85857797,-60.361618,2810695,938.7562,-60.361618,1.6767902e+30,1.0,336146180.0,251,-90.6054,-1.0974367e+17,25100,,2.0,100.0,3948667.5,90.33,0.4189424,100,100.0,33532946.0,0.85857797,True,-1023.50195,50.423233,1.0,0.016506325,9.344091,3250773800.0,[-0.054  3.629],29.179516,-61.425883649140594,1
-40.55513,,-61.599228,,1071.636447429657,-1.0,1.0,0.86534,-67.52136,2819751,698.721,-67.52136,1.0924778e+29,1.0,45427584.0,252,-86.871376,-2.363479e+16,25200,,2.0,100.0,972692.3,90.56,0.4189424,100,100.0,5347985.5,0.86534,True,-770.224,46.316246,1.0,0.042920776,7.748539,556918140.0,[-0.031  3.752],25.272144,-61.59923330068588,1
-40.142464,,-59.818222,,1074.9192645549774,-1.0,1.0,0.86268103,-69.31626,2828504,461.07584,-69.31626,4.424605e+27,1.0,1027204400.0,253,-79.53633,-3440913900000000.0,25300,,2.0,100.0,19849968.0,87.53,0.4189424,100,100.0,136289800.0,0.86268103,True,-512.8018,39.393867,1.0,0.21942964,8.501303,4235644200.0,[-0.064  3.873],19.718103,-59.81822491839528,1
-40.23238,,-60.42294,,1078.656739473343,-1.0,1.0,0.86311454,-60.967224,2837348,890.2189,-60.967224,2.1395364e+30,1.0,81599270.0,254,-88.83654,-1.15182235e+17,25400,,2.0,100.0,1845309.6,88.44,0.4189424,100,100.0,9895326.0,0.86311454,True,-968.95905,48.60416,1.0,0.43686098,9.104166,598826300.0,[-0.108  3.99 ],28.413609,-60.42293318197131,1
-40.789684,,-59.923126,,1081.5843257904053,-1.0,1.0,0.8565609,-56.860146,2846129,476.7397,-56.860146,7.656524e+23,1.0,2367856400.0,255,-80.34682,-45641816000000.0,25500,,2.0,100.0,27082956.0,87.81,0.4189424,100,100.0,237599820.0,0.8565609,True,-528.8947,39.557133,1.0,0.0047018356,7.7209163,1968138200.0,[-0.088  4.113],20.42369,-59.92312603399157,1
-39.921074,,-60.700493,,1084.5153584480286,-1.0,1.0,0.85814285,-56.790524,2854982,318.25745,-56.790524,2.4581229e+30,1.0,22542686000.0,256,-76.90707,-7.149161e+16,25600,,2.0,100.0,226351550.0,88.53,0.4189424,100,100.0,2242879200.0,0.85814285,True,-363.8519,36.985992,1.0,0.08784827,7.456837,3484670700.0,[-0.142  4.226],16.206573,-60.70049295395613,1
-40.018463,,-59.708164,,1087.3795409202576,-1.0,1.0,0.8662886,-56.70053,2863738,484.43958,-56.70053,1402150100.0,1.0,7928.1895,257,-80.21634,-2051222.9,25700,,2.0,100.0,187.8635,87.56,0.4189424,100,100.0,904.8834,0.8662886,True,-538.29517,40.197876,1.0,0.0046043554,7.9908895,34332.8,[-0.138  4.351],20.508173,-59.70816373065114,1
-49.724136,,-59.422318,,1090.727786064148,-1.0,1.0,0.85922545,-59.892265,2872425,1748.0981,-59.892265,1073856800000.0,1.0,6055.3315,258,-100.38753,-89054920.0,25800,,2.0,100.0,305.163,86.87,0.4189424,100,100.0,1007.7208,0.85922545,True,-1833.6486,50.66339,1.0,0.19641055,8.363605,392316.25,[-0.388  4.338],40.96521,-59.42231830194592,1
-39.98029,,-60.656933,,1093.949640750885,-1.0,1.0,0.8714422,-64.85411,2881316,1298.221,-64.85411,2.7316165e+33,1.0,18295640000.0,259,-95.495636,-5.369264e+18,25900,,2.0,100.0,190648850.0,88.91,0.4189424,100,100.0,1820371500.0,0.8714422,True,-1400.943,55.515347,1.0,0.08882889,9.191618,225612610000.0,[-0.493  4.27 ],34.838707,-60.656932657659056,1
-39.368145,,-59.347153,,1097.6151661872864,-1.0,1.0,0.866133,-60.99755,2890016,698.90594,-60.99755,1849193100000.0,1.0,7601.522,260,-84.635994,-93009304.0,26000,,2.0,100.0,230.26704,87.0,0.4189424,100,100.0,923.321,0.866133,True,-767.203,45.26785,1.0,0.022378044,7.705869,123441.69,[-0.514  4.393],25.288843,-59.34715223148465,1
-40.49424,,-58.613426,,1101.355926990509,-1.0,1.0,0.86234295,-62.359154,2898588,847.22656,-62.359154,1.4327689e+20,1.0,9636881.0,261,-86.60971,-848593900000.0,26100,,2.0,100.0,131396.42,85.72,0.4189424,100,100.0,996029.2,0.86234295,True,-918.10645,46.11547,1.0,0.028341856,7.964575,77677840.0,[-0.41   4.462],27.996286,-58.613423494547604,1
-40.19593,,-61.66688,,1105.1570658683777,-1.0,1.0,0.86557746,-58.65698,2907653,556.9227,-58.65698,1.3437834e+35,1.0,444618600.0,262,-83.872795,-2.3310216e+19,26200,,2.0,100.0,7718900.0,90.65,0.4189424,100,100.0,49509564.0,0.86557746,True,-620.506,43.676865,1.0,0.20561674,7.988753,1562046000.0,[-0.489  4.365],22.20591,-61.6668832115829,1
-39.478024,,-60.645596,,1108.7511837482452,-1.0,1.0,0.86057484,-59.87615,2916541,488.24118,-59.87615,4.1745557e+27,1.0,26957286.0,263,-81.20679,-3750204400000000.0,26300,,2.0,100.0,347099.3,88.88,0.4189424,100,100.0,2689209.0,0.86057484,True,-546.27783,41.728764,1.0,0.20782633,8.091902,48829764.0,[-0.512  4.242],20.561184,-60.64560208156705,1
-39.281357,,-58.6642,,1112.188465833664,-1.0,1.0,0.86294687,-58.598343,2925128,429.495,-58.598343,1.36853e+31,1.0,344595800.0,264,-77.780136,-1.8276787e+17,26400,,2.0,100.0,6196530.5,85.87,0.4189424,100,100.0,37041450.0,0.86294687,True,-478.89697,38.49878,1.0,0.15829663,8.004749,1086425200.0,[-0.55   4.361],19.115934,-58.66420116201043,1
-40.141533,,-60.115772,,1115.9784135818481,-1.0,1.0,0.86049306,-60.600033,2933939,800.2188,-60.600033,8.385798e+29,1.0,27702032.0,265,-87.08475,-6.726615e+16,26500,,2.0,100.0,607830.06,88.11,0.4189424,100,100.0,3089064.2,0.86049306,True,-873.6651,46.943214,1.0,0.27983376,8.537755,232129900.0,[-0.541  4.486],26.968975,-60.115772919207814,1
-40.64933,,-59.06864,,1119.6783888339996,-1.0,1.0,0.8590577,-63.373024,2942591,1877.1682,-63.373024,1418784800.0,1.0,9358.383,266,-101.48348,-5058954.5,26600,,2.0,100.0,271.05515,86.52,0.4189424,100,100.0,1179.5624,0.8590577,True,-2000.5164,60.834152,1.0,0.00629408,8.8402195,412390.6,[-0.569  4.608],42.414845,-59.06863998666406,1
-39.659233,,-58.702843,,1123.233840227127,-1.0,1.0,0.86283845,-55.24462,2951126,1435.0498,-55.24462,4.948332e+19,1.0,642593.8,267,-95.6883,-736114250000.0,26700,,2.0,100.0,18360.854,85.35,0.4189424,100,100.0,75596.25,0.86283845,True,-1539.6831,56.029068,1.0,0.07567969,8.193007,17401372.0,[-0.677  4.547],36.985462,-58.70283714056015,1
-40.288002,,-60.629948,,1126.9704213142395,-1.0,1.0,0.86780345,-73.09617,2960009,513.303,-73.09617,6685674000000000.0,1.0,40036.3,268,-81.670746,-4667945500.0,26800,,2.0,100.0,1776.7596,88.83,0.4189424,100,100.0,5789.9136,0.86780345,True,-570.3805,41.382744,1.0,0.113316946,8.401648,384866.44,[-0.608  4.443],21.0408,-60.62994498670101,1
-39.839855,,-59.758232,,1130.2810711860657,-1.0,1.0,0.8609576,-57.024597,2968741,500.06467,-57.024597,4.5038494e+19,1.0,4015717.5,269,-80.818924,-375683200000.0,26900,,2.0,100.0,96347.93,87.32,0.4189424,100,100.0,531456.0,0.8609576,True,-556.0363,40.97907,1.0,0.012192564,7.517459,23282900.0,[-0.847  4.516],21.060686,-59.75823862761259,1
-39.958107,,-59.722504,,1134.0075063705444,-1.0,1.0,0.8582577,-62.24932,2977491,665.1287,-62.24932,5.6199173e+23,1.0,151261170.0,270,-84.17541,-48857296000000.0,27000,,2.0,100.0,1934168.1,87.5,0.4189424,100,100.0,15246442.0,0.8582577,True,-730.29425,44.2173,1.0,0.5694134,8.196593,142178980.0,[-0.92   4.618],24.452908,-59.722501491755246,1
-48.76664,,-59.034477,,1137.850342988968,-1.0,1.0,0.8719138,-62.246155,2986100,748.67566,-62.246155,9.7394547e+27,1.0,276932770.0,271,-85.14911,-4354421000000000.0,27100,,2.0,100.0,2845601.0,86.09,0.4189424,100,100.0,27548760.0,0.8719138,True,-792.7937,36.38247,1.0,0.035842776,8.167106,39930228.0,[-0.98   4.727],26.114632,-59.03447690963745,1
