VarRet,VarVanillaIw,MinVanillaIw,AvgVanillaIw,VarJ,eRenyi2,MaxVanillaIw,BatchSize,VanillaAvgRet,EpsThisIter,ESSClassic,VarDiscRet,MaxNormIw,AvgEpLen,ESSRenyi,AvgNormIw,Bound,MinNormIw,IterType,Delta,AvgDiscRet,J,VarNormIw,AvgRet
5020.17683359,0.0310725,0.372886,1.01551,58.5695,1.03952,1.48184,200,-74.6586597352,100,194.178565667,5020.17683359,0.00729599,104.28,192.397412685,0.005,-117.56,0.00183595,1,0.3,-74.6586597352,-71.6226,7.53258e-07,-74.6586597352
2590.76024967,,1.0,1.0,50.6444,1.0,1.0,200,-70.6102543677,100,100.0,2590.76024967,0.01,100.24,200.0,0.01,-134.329,0.01,2,0.3,-70.6102543677,-70.6103,3.50449e-18,-70.6102543677
8355.08782498,0.0928151,0.214487,1.0086,61.0291,1.09373,1.44218,200,-87.4815146555,100,183.354505689,8355.08782498,0.00714946,119.59,182.860889745,0.005,-122.682,0.00106329,1,0.3,-87.4815146555,-75.5576,2.28099e-06,-87.4815146555
4997.89469205,,1.0,1.0,70.3414,1.0,1.0,200,-76.3534764226,100,100.0,4997.89469205,0.01,106.97,200.0,0.01,-140.073,0.01,2,0.3,-76.3534764226,-76.3535,3.50449e-18,-76.3534764226
4966.98433723,0.038703,0.374673,1.00966,62.3261,1.04564,1.62591,200,-77.0376309358,100,192.719732606,4966.98433723,0.00805181,107.67,191.270855745,0.005,-120.773,0.00185545,1,0.3,-77.0376309358,-74.6992,9.49157e-07,-77.0376309358
3755.24152865,,1.0,1.0,60.9729,1.0,1.0,200,-74.5299431846,100,100.0,3755.24152865,0.01,105.35,200.0,0.01,-138.249,0.01,2,0.3,-74.5299431846,-74.5299,3.50449e-18,-74.5299431846
3819.98367764,0.00270045,0.895435,1.00393,60.8378,1.0024,1.18954,200,-72.6665320536,100,199.468180623,3819.98367764,0.00592443,102.15,199.520286957,0.005,-118.588,0.00445967,1,0.3,-72.6665320536,-73.4771,6.69843e-08,-72.6665320536
3840.86329223,,1.0,1.0,61.664,1.0,1.0,200,-71.9741400495,100,100.0,3840.86329223,0.01,101.25,200.0,0.01,-135.693,0.01,2,0.3,-71.9741400495,-71.9741,3.50449e-18,-71.9741400495
3780.53709702,0.0370554,0.412714,0.999371,53.5826,1.03795,1.48576,200,-73.9021509926,100,192.8795793,3780.53709702,0.00743346,104.75,192.687191985,0.005,-117.144,0.00206487,1,0.3,-73.9021509926,-71.2405,9.2755e-07,-73.9021509926
2603.51847091,,1.0,1.0,50.7689,1.0,1.0,200,-66.7350082627,100,100.0,2603.51847091,0.01,95.14,200.0,0.01,-130.455,0.01,2,0.3,-66.7350082627,-66.735,3.50449e-18,-66.7350082627
4954.96928292,0.0566936,0.222455,0.995751,50.4931,1.05542,1.33022,200,-76.4613139386,100,189.234019893,4954.96928292,0.00667948,106.47,189.497926754,0.005,-115.586,0.00111702,1,0.3,-76.4613139386,-69.298,1.42946e-06,-76.4613139386
79.1845139703,,1.0,1.0,8.85396,1.0,1.0,200,-63.0559008245,100,100.0,79.1845139703,0.01,92.09,200.0,0.01,-75.8854,0.01,2,0.3,-63.0559008245,-63.0559,3.50449e-18,-63.0559008245
6161.45125625,0.015711,0.744411,0.983289,51.5525,1.02021,1.47453,200,-78.5940330796,100,196.817765303,6161.45125625,0.00749795,109.09,196.038867006,0.005,-115.382,0.00378531,1,0.3,-78.5940330796,-69.8727,4.0624e-07,-78.5940330796
7242.80945769,,1.0,1.0,84.6781,1.0,1.0,200,-84.3746820644,100,100.0,7242.80945769,0.01,116.69,200.0,0.01,-148.094,0.01,2,0.3,-84.3746820644,-84.3747,3.50449e-18,-84.3746820644
6091.69845975,0.024253,0.602499,0.990229,76.0902,1.03015,1.91464,200,-81.4065455003,100,195.196101823,6091.69845975,0.00966764,113.07,194.145551859,0.005,-127.151,0.00304222,1,0.3,-81.4065455003,-81.4203,6.1835e-07,-81.4065455003
3793.4524588,,1.0,1.0,61.2823,1.0,1.0,200,-71.9693933244,100,100.0,3793.4524588,0.01,101.44,200.0,0.01,-135.688,0.01,2,0.3,-71.9693933244,-71.9694,3.50449e-18,-71.9693933244
1345.51825908,0.00784042,0.865071,1.00188,48.0336,1.00734,1.68069,200,-65.0925104997,100,198.457600026,1345.51825908,0.00838766,93.03,198.543621935,0.005,-113.406,0.00431724,1,0.3,-65.0925104997,-68.1846,1.95275e-07,-65.0925104997
5021.45028741,,1.0,1.0,70.507,1.0,1.0,200,-75.4567272885,100,100.0,5021.45028741,0.01,105.25,200.0,0.01,-139.176,0.01,2,0.3,-75.4567272885,-75.4567,3.50449e-18,-75.4567272885
3807.71392745,0.0225104,0.36651,1.00392,61.9813,1.02145,1.46103,200,-73.9919959542,100,195.651957479,3807.71392745,0.00727661,103.95,195.800834007,0.005,-119.219,0.00182539,1,0.3,-73.9919959542,-73.6821,5.58371e-07,-73.9919959542
1379.44927917,,1.0,1.0,36.9548,1.0,1.0,200,-66.5390219919,100,100.0,1379.44927917,0.01,95.46,200.0,0.01,-130.249,0.01,2,0.3,-66.5390219919,-66.539,3.50449e-18,-66.5390219919
2581.02099559,0.0317723,0.459593,0.998374,37.4623,1.02854,1.59578,200,-69.9695732386,100,193.851705931,2581.02099559,0.00799187,99.45,194.450608478,0.005,-112.681,0.00230171,1,0.3,-69.9695732386,-66.9866,7.96896e-07,-69.9695732386
4970.40622767,,1.0,1.0,70.1477,1.0,1.0,200,-76.6163709392,100,100.0,4970.40622767,0.01,107.58,200.0,0.01,-140.335,0.01,2,0.3,-76.6163709392,-76.6164,3.50449e-18,-76.6163709392
8410.50267307,0.0724596,0.501262,1.03789,72.0783,1.06422,2.45987,200,-86.290683516,100,187.453798059,8410.50267307,0.0118504,117.6,187.931728017,0.005,-124.898,0.00241482,1,0.3,-86.290683516,-78.4174,1.68165e-06,-86.290683516
2599.83596162,,1.0,1.0,50.733,1.0,1.0,200,-70.1767538643,100,100.0,2599.83596162,0.01,99.42,200.0,0.01,-133.896,0.01,2,0.3,-70.1767538643,-70.1768,3.50449e-18,-70.1767538643
1359.63208323,0.00499537,0.883049,1.00323,42.4874,1.00444,1.36516,200,-64.7357293229,100,199.017145396,1359.63208323,0.00680382,92.99,199.115320787,0.005,-112.402,0.00440102,1,0.3,-64.7357293229,-67.2453,1.24081e-07,-64.7357293229
1353.63525971,,1.0,1.0,36.6074,1.0,1.0,200,-65.8445128492,100,100.0,1353.63525971,0.01,94.67,200.0,0.01,-129.563,0.01,2,0.3,-65.8445128492,-65.8445,3.50449e-18,-65.8445128492
2566.91133919,0.0388576,0.42764,0.992486,31.4506,1.03787,1.25395,200,-69.9104675843,100,192.446365312,2566.91133919,0.00631723,99.52,192.703259867,0.005,-111.844,0.00215439,1,0.3,-69.9104675843,-65.9433,9.86203e-07,-69.9104675843
4971.19285872,,1.0,1.0,70.1533,1.0,1.0,200,-76.4646650451,100,100.0,4971.19285872,0.01,106.87,200.0,0.01,-140.183,0.01,2,0.3,-76.4646650451,-76.4647,3.50449e-18,-76.4646650451
4990.1733497,0.0107876,0.626704,1.00417,67.5438,1.01425,1.22758,200,-76.1645507997,100,197.893456825,4990.1733497,0.00611238,106.17,197.190752593,0.005,-121.055,0.00312049,1,0.3,-76.1645507997,-75.6793,2.67452e-07,-76.1645507997
2592.72682511,,1.0,1.0,50.6636,1.0,1.0,200,-68.5150520752,100,100.0,2592.72682511,0.01,97.41,200.0,0.01,-132.229,0.01,2,0.3,-68.5150520752,-68.515,3.50449e-18,-68.5150520752
1349.33969357,0.00381158,0.930237,0.995889,42.0113,1.00585,1.20699,200,-67.0826897879,100,199.238214749,1349.33969357,0.00605987,96.71,198.836530317,0.005,-112.703,0.00467038,1,0.3,-67.0826897879,-67.5158,9.60778e-08,-67.0826897879
4975.49160835,,1.0,1.0,70.1836,1.0,1.0,200,-77.5388493271,100,100.0,4975.49160835,0.01,108.49,200.0,0.01,-141.258,0.01,2,0.3,-77.5388493271,-77.5388,3.50449e-18,-77.5388493271
2592.19848006,0.00963027,0.903708,0.990354,58.5895,1.01153,1.56296,200,-68.6014552023,100,198.065020985,2592.19848006,0.00789091,97.43,197.719927442,0.005,-117.837,0.00456255,1,0.3,-68.6014552023,-72.5218,2.4547e-07,-68.6014552023
2617.81427026,,1.0,1.0,50.9081,1.0,1.0,200,-67.7021578531,100,100.0,2617.81427026,0.01,96.3,200.0,0.01,-131.421,0.01,2,0.3,-67.7021578531,-67.7022,3.50449e-18,-67.7021578531
2605.52491517,0.0201809,0.54782,1.00129,45.072,1.02315,1.22215,200,-68.6373983568,100,196.072944477,2605.52491517,0.00610287,97.52,195.474833915,0.005,-112.803,0.00273556,1,0.3,-68.6373983568,-67.2285,5.03219e-07,-68.6373983568
1353.53006299,,1.0,1.0,36.6059,1.0,1.0,200,-64.745030967,100,100.0,1353.53006299,0.01,92.89,200.0,0.01,-128.463,0.01,2,0.3,-64.745030967,-64.745,3.50449e-18,-64.745030967
2550.05687058,0.00996442,0.925692,1.01423,41.4213,1.00677,1.60118,200,-70.3816166301,100,198.090704409,2550.05687058,0.00789357,100.21,198.656066445,0.005,-112.455,0.00456352,1,0.3,-70.3816166301,-67.2463,2.42169e-07,-70.3816166301
6135.98149447,,1.0,1.0,77.9399,1.0,1.0,200,-79.96349227,100,100.0,6135.98149447,0.01,111.25,200.0,0.01,-143.683,0.01,2,0.3,-79.96349227,-79.9635,3.50449e-18,-79.96349227
2586.14368053,0.0490141,0.362104,0.986991,57.4567,1.04857,1.88495,200,-69.2268997897,100,190.464749757,2586.14368053,0.00954896,98.4,190.735731128,0.005,-118.354,0.00183438,1,0.3,-69.2268997897,-72.2168,1.25787e-06,-69.2268997897
6136.75380462,,1.0,1.0,77.9448,1.0,1.0,200,-80.3978736363,100,100.0,6136.75380462,0.01,111.96,200.0,0.01,-144.116,0.01,2,0.3,-80.3978736363,-80.3979,3.50449e-18,-80.3978736363
3785.55234671,0.106636,0.088442,0.980558,54.9147,1.09562,1.44822,200,-73.4933907211,100,180.123095238,3785.55234671,0.00738469,103.36,182.545732139,0.005,-119.605,0.000450978,1,0.3,-73.4933907211,-72.4444,2.77266e-06,-73.4933907211
2612.14953858,,1.0,1.0,50.853,1.0,1.0,200,-69.4796652357,100,100.0,2612.14953858,0.01,98.61,200.0,0.01,-133.199,0.01,2,0.3,-69.4796652357,-69.4797,3.50449e-18,-69.4796652357
97.465799618,0.0106976,0.608402,0.992756,32.7858,1.00993,1.11608,200,-62.0639700225,100,197.86315961,97.465799618,0.0056211,90.54,198.032565828,0.005,-110.506,0.0030642,1,0.3,-62.0639700225,-65.2261,2.71356e-07,-62.0639700225
3835.98481841,,1.0,1.0,61.6249,1.0,1.0,200,-71.4499068527,100,100.0,3835.98481841,0.01,100.57,200.0,0.01,-135.169,0.01,2,0.3,-71.4499068527,-71.4499,3.50449e-18,-71.4499068527
3827.96502306,0.0188818,0.885336,1.00828,56.9274,1.0179,1.67577,200,-71.7628826015,100,196.371052988,3827.96502306,0.00831009,100.66,196.483509277,0.005,-116.187,0.00439035,1,0.3,-71.7628826015,-70.7296,4.64327e-07,-71.7628826015
4970.27339873,,1.0,1.0,70.1468,1.0,1.0,200,-76.4416123371,100,100.0,4970.27339873,0.01,106.9,200.0,0.01,-140.158,0.01,2,0.3,-76.4416123371,-76.4416,3.50449e-18,-76.4416123371
4983.74824187,0.046707,0.149595,1.00845,60.1173,1.06148,1.29892,200,-76.0433249152,100,191.259879704,4983.74824187,0.00644018,106.91,188.416377201,0.005,-119.46,0.000741707,1,0.3,-76.0433249152,-73.0399,1.14818e-06,-76.0433249152
4972.29677011,,1.0,1.0,70.1611,1.0,1.0,200,-76.5789133896,100,100.0,4972.29677011,0.01,107.24,200.0,0.01,-140.298,0.01,2,0.3,-76.5789133896,-76.5789,3.50449e-18,-76.5789133896
3816.67564163,0.00951871,0.651644,1.00043,64.6833,1.00944,1.10449,200,-71.9810074943,100,198.125198112,3816.67564163,0.00552006,101.2,198.128801076,0.005,-119.078,0.00325682,1,0.3,-71.9810074943,-73.8094,2.37763e-07,-71.9810074943
2562.82532144,,1.0,1.0,50.3706,1.0,1.0,200,-70.6887129828,100,100.0,2562.82532144,0.01,100.9,200.0,0.01,-134.408,0.01,2,0.3,-70.6887129828,-70.6887,3.50449e-18,-70.6887129828
1345.43038427,0.00974593,0.76605,0.998104,41.3874,1.00961,1.4228,200,-64.5254825598,100,198.071951519,1345.43038427,0.00712753,93.25,198.096213279,0.005,-112.452,0.00383753,1,0.3,-64.5254825598,-67.1797,2.44575e-07,-64.5254825598
2584.08058538,,1.0,1.0,50.579,1.0,1.0,200,-69.879333455,100,100.0,2584.08058538,0.01,99.35,200.0,0.01,-133.598,0.01,2,0.3,-69.879333455,-69.8793,3.50449e-18,-69.879333455
80.0799527739,0.0178194,0.508218,0.991665,32.1518,1.01546,1.20599,200,-61.4488874073,100,196.457906927,80.0799527739,0.00608061,89.21,196.955349223,0.005,-110.367,0.00256245,1,0.3,-61.4488874073,-64.9639,4.53005e-07,-61.4488874073
6111.10487555,,1.0,1.0,77.7817,1.0,1.0,200,-80.2104798356,100,100.0,6111.10487555,0.01,111.51,200.0,0.01,-143.929,0.01,2,0.3,-80.2104798356,-80.2105,3.50449e-18,-80.2104798356
