BatchSize,EpsThisIter,MinNormIw,VarJ,J,VanillaAvgRet,ESSClassic,AvgDiscRet,AvgVanillaIw,AvgRet,AvgEpLen,VarDiscRet,VarVanillaIw,MaxVanillaIw,eRenyi2,Bound,IterType,MaxNormIw,MinVanillaIw,Delta,AvgNormIw,VarRet,VarNormIw,ESSRenyi
100,100,0.00730558,32.3216,-361.727,-362.37893695,99.1916522843,-362.37893695,0.995854,-362.37893695,500.0,1108.29819047,0.00816383,1.22834,1.00748,-452.323,1,0.0123345,0.72753,0.2,0.01,1108.29819047,8.23195e-07,99.2572808837
100,100,0.0054969,34.89,-363.747,-366.273612393,97.1266931345,-366.273612393,0.989969,-366.273612393,500.0,1216.79454293,0.0292857,1.24787,1.0282,-459.203,1,0.0126052,0.544176,0.2,0.01,1216.79454293,2.98822e-06,97.2573062328
100,100,0.00724426,36.9841,-368.716,-369.74339105,98.9774911491,-369.74339105,0.996406,-369.74339105,500.0,1369.68982193,0.0103603,1.23129,1.01146,-463.227,1,0.0123573,0.721822,0.2,0.01,1369.68982193,1.04352e-06,98.8668614003
100,100,0.00451223,34.2271,-363.6,-365.30457106,98.0990226052,-365.30457106,1.01329,-365.30457106,500.0,1183.88754394,0.0200976,1.24529,1.01701,-463.448,1,0.0122896,0.457219,0.2,0.01,1183.88754394,1.95739e-06,98.3273834809
100,100,0.00498814,36.6518,-367.758,-369.552602502,98.0431563611,-369.552602502,1.0159,-369.552602502,500.0,1310.53987485,0.0208066,1.33455,1.01843,-465.448,1,0.0131366,0.506746,0.2,0.01,1310.53987485,2.01603e-06,98.1906051933
100,100,0.00855719,34.2801,-364.164,-364.557670989,99.6718979944,-364.557670989,0.994268,-364.557670989,500.0,1241.35542735,0.0032871,1.14362,1.00413,-459.159,1,0.0115021,0.850814,0.2,0.01,1241.35542735,3.32511e-07,99.5889818501
100,100,0.00608517,40.628,-371.983,-373.13358591,99.0107693532,-373.13358591,0.995243,-373.13358591,500.0,1699.29481141,0.0099959,1.29409,1.01115,-469.619,1,0.0130027,0.605622,0.2,0.01,1699.29481141,1.00917e-06,98.8975630851
100,100,0.0045416,36.7825,-366.198,-368.143179636,97.1029011284,-368.143179636,1.00339,-368.143179636,500.0,1436.04875064,0.0303415,1.46377,1.01929,-462.313,1,0.0145883,0.455697,0.2,0.01,1436.04875064,3.01371e-06,98.1074057887
100,100,0.00819153,29.7881,-369.246,-370.191163199,99.0207073662,-370.191163199,0.994808,-370.191163199,500.0,859.956663823,0.00988601,1.23038,1.0108,-458.205,1,0.012368,0.8149,0.2,0.01,859.956663823,9.98947e-07,98.9311072853
100,100,0.00618705,35.814,-366.173,-368.332833688,97.871632777,-368.332833688,1.01534,-368.332833688,500.0,1217.27586111,0.0226457,1.45886,1.02512,-458.449,1,0.0143681,0.628198,0.2,0.01,1217.27586111,2.19664e-06,97.5492923712
100,100,0.00711198,29.9648,-365.218,-366.279160316,98.6330422986,-366.279160316,0.998793,-366.279160316,500.0,923.535152389,0.013965,1.26057,1.012,-457.025,1,0.0126209,0.71034,0.2,0.01,923.535152389,1.39988e-06,98.8140464564
100,100,0.00652303,31.705,-367.291,-368.744398383,98.5816841485,-368.744398383,1.01173,-368.744398383,500.0,1122.57770416,0.0148758,1.32249,1.01595,-460.061,1,0.0130715,0.659955,0.2,0.01,1122.57770416,1.45328e-06,98.4304254226
100,100,0.00823412,32.6404,-358.373,-358.742875659,99.4753735198,-358.742875659,1.01013,-358.742875659,500.0,1112.98188008,0.00543622,1.25244,1.0038,-454.162,1,0.0123988,0.831754,0.2,0.01,1112.98188008,5.32772e-07,99.6217545411
100,100,0.00678563,38.3631,-368.315,-370.68343224,97.3666064094,-370.68343224,0.998587,-370.68343224,500.0,1556.38388589,0.0272424,1.65654,1.02311,-472.225,1,0.0165888,0.677605,0.2,0.01,1556.38388589,2.73196e-06,97.7408789074
100,100,0.00635259,36.2591,-363.904,-365.344498793,98.4825300501,-365.344498793,1.01417,-365.344498793,500.0,1330.46868583,0.0160083,1.27679,1.01674,-455.328,1,0.0125895,0.644261,0.2,0.01,1330.46868583,1.55641e-06,98.3535532863
100,100,0.006324,37.7352,-366.001,-368.580581218,95.057469373,-368.580581218,1.02961,-368.580581218,500.0,1340.39372482,0.0556766,2.54164,1.02912,-466.043,1,0.0246855,0.651124,0.2,0.01,1340.39372482,5.25204e-06,97.1703559689
100,100,0.00589354,35.0137,-359.926,-361.29650186,98.1582828826,-361.29650186,0.995721,-361.29650186,500.0,1389.08610208,0.0187905,1.56242,1.01353,-462.175,1,0.0156913,0.586832,0.2,0.01,1389.08610208,1.89523e-06,98.6650833723
100,100,0.0068433,37.7507,-367.716,-369.107155187,97.3900418755,-369.107155187,1.02173,-369.107155187,500.0,1474.59974552,0.028259,1.88663,1.01551,-465.216,1,0.0184651,0.6992,0.2,0.01,1474.59974552,2.70698e-06,98.4727846609
100,100,0.00548624,29.4062,-355.942,-357.612634211,97.9914747263,-357.612634211,0.999537,-357.612634211,500.0,906.24657221,0.0206845,1.38761,1.01809,-445.759,1,0.0138825,0.54837,0.2,0.01,906.24657221,2.07037e-06,98.2227513679
100,100,0.00478913,37.6537,-365.935,-368.271903099,97.5479733216,-368.271903099,0.964287,-368.271903099,500.0,1523.28620097,0.0236091,1.3388,1.02357,-461.741,1,0.0138839,0.461809,0.2,0.01,1523.28620097,2.53903e-06,97.697087375
100,100,0.00529143,34.082,-367.582,-368.995436472,97.9275694949,-368.995436472,0.992719,-368.995436472,500.0,1218.21106003,0.0210663,1.48576,1.01424,-467.468,1,0.0149666,0.52529,0.2,0.01,1218.21106003,2.13764e-06,98.5963149654
100,100,0.0044665,37.1045,-361.12,-363.705500264,97.2638887051,-363.705500264,1.00963,-363.705500264,500.0,1482.97092876,0.0289652,1.39667,1.02619,-457.599,1,0.0138334,0.450953,0.2,0.01,1482.97092876,2.84151e-06,97.4475313629
100,100,0.00821353,35.0464,-368.758,-369.604988987,99.0636205833,-369.604988987,0.995013,-369.604988987,500.0,1260.01040278,0.00945298,1.41243,1.00867,-466.006,1,0.0141951,0.817257,0.2,0.01,1260.01040278,9.54796e-07,99.1402792367
100,100,0.00774988,36.7773,-369.097,-370.375304937,98.4075905709,-370.375304937,1.00646,-370.375304937,500.0,1265.5562009,0.0165572,1.49402,1.01349,-460.947,1,0.0148444,0.779991,0.2,0.01,1265.5562009,1.63454e-06,98.6686577754
100,100,0.00429986,36.2352,-358.916,-361.582169211,96.3631015325,-361.582169211,1.00352,-361.582169211,500.0,1217.62883982,0.0383916,1.75195,1.0294,-450.126,1,0.017458,0.431498,0.2,0.01,1217.62883982,3.8123e-06,97.1437882104
100,100,0.00680235,33.9528,-367.672,-369.122182129,98.4583818488,-369.122182129,1.01491,-369.122182129,500.0,1138.66643355,0.0162908,1.46612,1.01737,-456.89,1,0.0144458,0.690379,0.2,0.01,1138.66643355,1.58156e-06,98.2926694661
100,100,0.00447739,35.9025,-362.812,-365.606417889,93.7915172307,-365.606417889,1.00989,-365.606417889,500.0,1108.16670924,0.0681924,2.48289,1.03309,-454.017,1,0.0245857,0.452168,0.2,0.01,1108.16670924,6.6863e-06,96.7967758902
100,100,0.00469364,60.0486,-363.259,-370.442879932,69.3925417152,-370.442879932,1.06254,-370.442879932,500.0,1370.77498657,0.503005,7.29645,1.10645,-458.482,1,0.0686697,0.498719,0.2,0.01,1370.77498657,4.45533e-05,90.379338376
100,100,0.0075284,33.7042,-365.571,-367.183094576,97.5515683983,-367.183094576,1.01534,-367.183094576,500.0,1066.51034488,0.0261362,1.83587,1.01741,-460.905,1,0.0180814,0.764386,0.2,0.01,1066.51034488,2.53525e-06,98.2888804058
100,100,0.00786545,38.325,-370.528,-371.353553389,99.2954621102,-371.353553389,1.00548,-371.353553389,500.0,1479.39521747,0.00724574,1.29275,1.00794,-473.092,1,0.012857,0.790857,0.2,0.01,1479.39521747,7.16694e-07,99.2119795105
100,100,0.00567718,32.7172,-370.726,-372.167916948,97.9816179026,-372.167916948,0.987283,-372.167916948,500.0,1027.84491153,0.0202816,1.3764,1.01614,-465.394,1,0.0139413,0.560498,0.2,0.01,1027.84491153,2.08074e-06,98.4111643761
100,100,0.0069257,34.8644,-367.945,-369.764491119,97.2560288082,-369.764491119,1.00034,-369.764491119,500.0,1218.19869456,0.0285187,1.95731,1.01997,-468.209,1,0.0195664,0.692808,0.2,0.01,1218.19869456,2.84991e-06,98.0424029541
100,100,0.00752113,31.1083,-364.789,-366.539345596,98.5000571812,-366.539345596,1.01788,-366.539345596,500.0,993.784730529,0.0159366,1.43519,1.01846,-457.694,1,0.0140999,0.765557,0.2,0.01,993.784730529,1.53817e-06,98.187122805
100,100,0.00575628,35.2131,-364.736,-367.146227645,96.1576463195,-367.146227645,1.02015,-367.146227645,500.0,1254.51704425,0.0420058,1.75572,1.02592,-462.167,1,0.0172103,0.587229,0.2,0.01,1254.51704425,4.03625e-06,97.473767188
100,100,0.00755747,35.4256,-369.338,-370.037940435,99.3676328834,-370.037940435,1.00101,-370.037940435,500.0,1241.06720847,0.00644108,1.14959,1.00702,-467.988,1,0.0114843,0.756511,0.2,0.01,1241.06720847,6.42807e-07,99.3026941776
100,100,0.00694238,32.8894,-370.263,-371.128575042,99.0438266283,-371.128575042,1.00791,-371.128575042,500.0,1124.53359971,0.0099066,1.28643,1.00876,-467.231,1,0.0127633,0.699732,0.2,0.01,1124.53359971,9.75165e-07,99.1320312699
100,100,0.00636627,34.5981,-372.253,-373.469661743,98.4174760192,-373.469661743,1.0079,-373.469661743,500.0,1243.68444728,0.0164998,1.3518,1.0129,-467.234,1,0.013412,0.641658,0.2,0.01,1243.68444728,1.6242e-06,98.7263249941
100,100,0.00593356,34.0691,-368.819,-369.879529384,98.7717504745,-369.879529384,0.998763,-369.879529384,500.0,1220.54019167,0.0125294,1.29499,1.01073,-466.535,1,0.0129659,0.592622,0.2,0.01,1220.54019167,1.25604e-06,98.9385516767
100,100,0.00731394,36.3564,-359.978,-361.10323809,98.6586896748,-361.10323809,1.00708,-361.10323809,500.0,1283.62398509,0.0139278,1.54058,1.01292,-450.752,1,0.0152975,0.736572,0.2,0.01,1283.62398509,1.37327e-06,98.7249307104
100,100,0.00671964,31.7942,-361.618,-363.335657219,98.424295767,-363.335657219,1.01141,-363.335657219,500.0,1095.58411906,0.0165421,1.46104,1.0199,-451.54,1,0.0144456,0.679629,0.2,0.01,1095.58411906,1.61711e-06,98.0490151101
100,100,0.00675319,32.2417,-361.568,-362.774861658,98.3406124474,-362.774861658,1.0149,-362.774861658,500.0,1029.90292578,0.0175561,1.47016,1.01342,-453.413,1,0.0144857,0.685384,0.2,0.01,1029.90292578,1.70443e-06,98.6759930758
100,100,0.00624223,37.6267,-356.676,-359.117880009,96.7841817534,-359.117880009,0.993394,-359.117880009,500.0,1384.86279603,0.0331199,1.49785,1.02921,-446.832,1,0.0150781,0.620099,0.2,0.01,1384.86279603,3.35619e-06,97.1616672419
100,100,0.00632161,35.9975,-361.739,-363.272583713,98.6073500189,-363.272583713,0.998046,-363.272583713,500.0,1323.21643032,0.0142103,1.24972,1.01629,-457.647,1,0.0125216,0.630926,0.2,0.01,1323.21643032,1.4266e-06,98.3969082057
100,100,0.00707956,34.5148,-371.82,-374.19301548,96.4855038986,-374.19301548,0.998812,-374.19301548,500.0,1214.57325406,0.0367058,1.94628,1.02579,-464.935,1,0.0194859,0.707115,0.2,0.01,1214.57325406,3.67932e-06,97.4854119494
100,100,0.00720494,35.315,-364.634,-366.364629309,96.2711795855,-366.364629309,1.01436,-366.364629309,500.0,1306.18114345,0.0402554,2.5444,1.01987,-459.27,1,0.0250839,0.730838,0.2,0.01,1306.18114345,3.91238e-06,98.0518000459
100,100,0.00693899,32.436,-365.185,-367.199088654,96.4144831021,-367.199088654,1.035,-367.199088654,500.0,1033.19221702,0.0402395,1.772,1.02292,-456.538,1,0.0171207,0.718185,0.2,0.01,1033.19221702,3.75641e-06,97.7598100884
100,100,0.00701393,34.8999,-366.61,-367.940485166,98.442662038,-367.940485166,1.00008,-367.940485166,500.0,1290.68111405,0.0159819,1.5422,1.0144,-460.35,1,0.0154208,0.70145,0.2,0.01,1290.68111405,1.59793e-06,98.5800588218
100,100,0.00770454,30.6362,-363.52,-364.423643054,99.1114405099,-364.423643054,0.988467,-364.423643054,500.0,954.516993463,0.00884864,1.24414,1.00997,-453.424,1,0.0125866,0.761569,0.2,0.01,954.516993463,9.05633e-07,99.0124729205
100,100,0.00689816,34.7486,-371.146,-372.314191823,98.8780534656,-372.314191823,1.01206,-372.314191823,500.0,1209.14285729,0.0117401,1.26316,1.01184,-466.505,1,0.012481,0.698138,0.2,0.01,1209.14285729,1.14619e-06,98.8303216501
100,100,0.00402653,31.9502,-362.541,-364.978865447,96.9455140452,-364.978865447,0.996981,-364.978865447,500.0,1073.83575239,0.0316335,1.36146,1.02539,-460.196,1,0.0136558,0.401437,0.2,0.01,1073.83575239,3.18253e-06,97.5238095238
100,100,0.0078933,29.9706,-364.399,-365.210357981,98.9095890948,-365.210357981,0.989186,-365.210357981,500.0,969.331091891,0.0108966,1.43007,1.00883,-457.145,1,0.0144571,0.780793,0.2,0.01,969.331091891,1.11362e-06,99.1250262624
100,100,0.00908646,31.7018,-367.728,-368.004267598,99.5940315642,-368.004267598,1.00386,-368.004267598,500.0,989.172727081,0.00414907,1.25094,1.00315,-458.671,1,0.0124613,0.91215,0.2,0.01,989.172727081,4.11725e-07,99.6862511156
100,100,0.00709418,36.8919,-372.729,-374.016368271,98.5425404202,-374.016368271,1.00967,-374.016368271,500.0,1412.49172904,0.0152297,1.3261,1.01307,-471.891,1,0.013134,0.716277,0.2,0.01,1412.49172904,1.49394e-06,98.710095647
100,100,0.00718903,34.6128,-371.865,-372.69535777,98.999625702,-372.69535777,0.995745,-372.69535777,500.0,1284.02832877,0.0101204,1.18912,1.00831,-470.558,1,0.011942,0.715844,0.2,0.01,1284.02832877,1.0207e-06,99.1757470686
100,100,0.00807672,28.8939,-366.43,-367.632664873,98.1876915786,-367.632664873,1.00184,-367.632664873,500.0,848.996902517,0.0187129,1.70658,1.01381,-457.783,1,0.0170344,0.809161,0.2,0.01,848.996902517,1.86441e-06,98.6377152796
100,100,0.00759553,34.9805,-366.159,-366.968020442,98.899532953,-366.968020442,0.985345,-366.968020442,500.0,1209.02120257,0.0109124,1.57667,1.00938,-459.475,1,0.0160012,0.748422,0.2,0.01,1209.02120257,1.12394e-06,99.0703907411
100,100,0.00434412,38.4172,-368.562,-370.803991223,96.7925303826,-370.803991223,0.966016,-370.803991223,500.0,1516.51655818,0.0312361,1.26464,1.02428,-464.201,1,0.0130913,0.419649,0.2,0.01,1516.51655818,3.34725e-06,97.629627164
100,100,0.00496314,37.1362,-368.995,-370.133909039,98.8154733373,-370.133909039,1.00458,-370.133909039,500.0,1417.10658213,0.01222,1.31165,1.01014,-482.143,1,0.0130566,0.498589,0.2,0.01,1417.10658213,1.21087e-06,98.9962778776
100,100,0.00691413,43.6036,-365.506,-368.097147864,95.6463051705,-368.097147864,1.02318,-368.097147864,500.0,2040.14318849,0.0481347,2.25412,1.02348,-481.705,1,0.0220305,0.707441,0.2,0.01,2040.14318849,4.59782e-06,97.7062704406
100,100,0.00687848,30.4845,-363.269,-363.980958276,99.0454741255,-363.980958276,0.998564,-363.980958276,500.0,897.497022548,0.00970659,1.41842,1.00764,-457.129,1,0.0142046,0.68686,0.2,0.01,897.497022548,9.73453e-07,99.2414752925
100,100,0.00791336,33.4764,-364.293,-364.621889264,99.5500632561,-364.621889264,0.998346,-364.621889264,500.0,1095.79913099,0.00455019,1.2572,1.00344,-460.516,1,0.0125928,0.790027,0.2,0.01,1095.79913099,4.56528e-07,99.6572954652
100,100,0.00594646,39.272,-364.58,-367.56392199,96.985042421,-367.56392199,0.997197,-367.56392199,500.0,1583.96633781,0.031225,1.61588,1.02879,-472.618,1,0.0162042,0.592979,0.2,0.01,1583.96633781,3.14008e-06,97.2013081133
100,100,0.00651132,34.3324,-369.045,-370.100901104,98.8156875388,-370.100901104,1.01837,-370.100901104,500.0,1196.59119953,0.0125548,1.25526,1.01107,-463.392,1,0.0123262,0.663091,0.2,0.01,1196.59119953,1.2106e-06,98.9049441224
100,100,0.00671196,35.5194,-364.537,-366.018410126,98.6560231935,-366.018410126,0.988326,-366.018410126,500.0,1278.37445906,0.0134409,1.28857,1.01675,-455.661,1,0.013038,0.66336,0.2,0.01,1278.37445906,1.37603e-06,98.3525961714
100,100,0.00615284,37.5289,-368.083,-369.292205319,98.7219485908,-369.292205319,1.00128,-369.292205319,500.0,1421.71036999,0.0131101,1.25027,1.01291,-465.064,1,0.0124868,0.616071,0.2,0.01,1421.71036999,1.30766e-06,98.7252792777
100,100,0.00467986,34.8003,-365.607,-368.152658136,96.7413452922,-368.152658136,0.977797,-368.152658136,500.0,1223.20834811,0.0325306,1.48512,1.02522,-468.831,1,0.0151884,0.457596,0.2,0.01,1223.20834811,3.40247e-06,97.539753173
100,100,0.00457337,37.203,-364.98,-367.681619545,96.5685360143,-367.681619545,0.986449,-367.681619545,500.0,1413.77419041,0.0349268,1.43626,1.02638,-466.305,1,0.0145599,0.451139,0.2,0.01,1413.77419041,3.5893e-06,97.4299656732
100,100,0.005381,32.9652,-365.003,-366.395248836,98.5386307727,-366.395248836,1.0069,-366.395248836,500.0,1125.2627791,0.0151874,1.41285,1.01403,-462.702,1,0.0140317,0.541812,0.2,0.01,1125.2627791,1.498e-06,98.616518057
100,100,0.00699011,34.9414,-369.66,-370.680174081,99.0141246839,-370.680174081,0.992706,-370.680174081,500.0,1274.87687524,0.00991151,1.20828,1.01094,-463.526,1,0.0121716,0.693912,0.2,0.01,1274.87687524,1.00577e-06,98.9174465913
100,100,0.00585324,33.2097,-367.413,-368.608788248,98.385338578,-368.608788248,1.00264,-368.608788248,500.0,1127.00425635,0.0166648,1.31054,1.01284,-458.83,1,0.0130709,0.586868,0.2,0.01,1127.00425635,1.65772e-06,98.7327159651
