MinVanillaIw,ESSRenyi,VarJ,J,MinNormIw,AvgNormIw,MaxVanillaIw,ESSClassic,MaxNormIw,eRenyi2,EpsThisIter,BatchSize,AvgVanillaIw,IterType,AvgRet,VarDiscRet,VarRet,VarNormIw,Delta,VarVanillaIw,AvgEpLen,AvgDiscRet,VanillaAvgRet,Bound
1.0,200.0,37.5149,-369.72,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-369.719708068,1421.58681468,1421.58681468,3.50449e-18,0.2,,500.0,-369.719708068,-369.719708068,-462.982
0.372269,197.106841999,39.0692,-366.918,0.00185137,0.005,1.33372,196.570316093,0.00663288,1.01468,100,200,1.00539,1,-366.239474976,1653.73275432,1653.73275432,4.38392e-07,0.2,0.0177251,500.0,-366.239474976,-366.239474976,-435.89
1.0,200.0,33.7023,-367.388,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-367.387818402,1147.31745832,1147.31745832,3.50449e-18,0.2,,500.0,-367.387818402,-367.387818402,-460.361
0.704176,197.873929381,36.1099,-364.649,0.00354965,0.005,1.33689,197.778199035,0.00673906,1.01074,100,200,0.991895,1,-363.385740444,1575.59425183,1575.59425183,2.8226e-07,0.2,0.0111081,500.0,-363.385740444,-363.385740444,-435.262
1.0,200.0,42.2631,-368.842,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-368.841684074,1804.21457866,1804.21457866,3.50449e-18,0.2,,500.0,-368.841684074,-368.841684074,-468.297
0.679328,197.777778302,43.1635,-366.587,0.00339515,0.005,1.2565,198.180531831,0.00627976,1.01124,100,200,1.00044,1,-365.926438606,2079.66578146,2079.66578146,2.30679e-07,0.2,0.00923527,500.0,-365.926438606,-365.926438606,-437.307
1.0,200.0,35.4592,-363.629,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-363.628588923,1270.05666865,1270.05666865,3.50449e-18,0.2,,500.0,-363.628588923,-363.628588923,-457.003
0.666877,198.20054135,37.0915,-364.845,0.00335082,0.005,1.40901,198.233606251,0.00707977,1.00908,100,200,0.995096,1,-367.214527821,1461.0931014,1461.0931014,2.23889e-07,0.2,0.00886795,500.0,-367.214527821,-367.214527821,-431.834
1.0,200.0,44.4551,-362.639,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-362.63940357,1996.22072689,1996.22072689,3.50449e-18,0.2,,500.0,-362.63940357,-362.63940357,-466.724
0.80608,197.209481214,42.6249,-365.07,0.00405983,0.005,1.38477,197.7540289,0.0069744,1.01415,100,200,0.99275,1,-369.654305615,1686.72770838,1686.72770838,2.85373e-07,0.2,0.01125,500.0,-369.654305615,-369.654305615,-439.188
1.0,200.0,41.8267,-363.652,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-363.652018651,1767.14692374,1767.14692374,3.50449e-18,0.2,,500.0,-363.652018651,-363.652018651,-458.197
0.59422,197.208577152,42.5199,-364.881,0.00298389,0.005,1.37309,197.202557054,0.00689497,1.01415,100,200,0.995715,1,-368.215669011,1975.11246562,1975.11246562,3.5642e-07,0.2,0.0141349,500.0,-368.215669011,-368.215669011,-440.992
1.0,200.0,41.9627,-362.092,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-362.092115513,1778.65345767,1778.65345767,3.50449e-18,0.2,,500.0,-362.092115513,-362.092115513,-474.534
0.850291,199.164391665,39.1672,-361.941,0.00425276,0.005,1.16696,199.267709991,0.0058366,1.0042,100,200,0.999693,1,-362.470590834,1383.79170933,1383.79170933,9.23369e-08,0.2,0.00369121,500.0,-362.470590834,-362.470590834,-441.616
1.0,200.0,44.6341,-369.457,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-369.4570103,2012.32374163,2012.32374163,3.50449e-18,0.2,,500.0,-369.4570103,-369.4570103,-474.479
0.663931,195.157998938,41.35,-367.098,0.00335791,0.005,1.53746,194.689546665,0.00777591,1.02481,100,200,0.988607,1,-368.54717037,1558.09018202,1558.09018202,6.85343e-07,0.2,0.0267926,500.0,-368.54717037,-368.54717037,-442.275
1.0,200.0,38.3603,-367.465,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-367.465073244,1486.37565413,1486.37565413,3.50449e-18,0.2,,500.0,-367.465073244,-367.465073244,-461.311
0.746463,197.450024085,41.6064,-367.347,0.0037986,0.005,1.42472,197.423405812,0.00725009,1.01291,100,200,0.982551,1,-369.233959493,1939.61466585,1939.61466585,3.27918e-07,0.2,0.012663,500.0,-369.233959493,-369.233959493,-446.646
1.0,200.0,40.1518,-363.902,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-363.901891324,1628.44788501,1628.44788501,3.50449e-18,0.2,,500.0,-363.901891324,-363.901891324,-456.054
0.47263,193.842212368,39.0694,-357.068,0.00236648,0.005,1.52967,193.403049781,0.00765913,1.03177,100,200,0.998594,1,-354.541718771,1329.94968572,1329.94968572,8.57032e-07,0.2,0.034185,500.0,-354.541718771,-354.541718771,-427.302
1.0,200.0,39.7742,-367.793,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-367.793000589,1597.96813606,1597.96813606,3.50449e-18,0.2,,500.0,-367.793000589,-367.793000589,-467.699
0.705327,197.394501427,39.5644,-366.416,0.00352457,0.005,1.39372,197.197831125,0.00696455,1.0132,100,200,1.00059,1,-366.825214574,1508.13985062,1508.13985062,3.57038e-07,0.2,0.0142983,500.0,-366.825214574,-366.825214574,-437.525
1.0,200.0,40.6265,-375.377,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-375.376735165,1667.18395842,1667.18395842,3.50449e-18,0.2,,500.0,-375.376735165,-375.376735165,-466.542
0.657552,195.855920914,44.1317,-367.987,0.00331785,0.005,1.56301,196.41943992,0.00788657,1.02116,100,200,0.990931,1,-363.460941174,2290.23665022,2290.23665022,4.58025e-07,0.2,0.0179902,500.0,-363.460941174,-363.460941174,-438.445
1.0,200.0,40.08,-370.724,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-370.724391559,1622.63363407,1622.63363407,3.50449e-18,0.2,,500.0,-370.724391559,-370.724391559,-464.356
0.641342,196.024803239,40.4894,-366.73,0.00325559,0.005,1.82388,194.882559888,0.0092584,1.02028,100,200,0.984988,1,-365.661683647,1706.47975884,1706.47975884,6.59781e-07,0.2,0.0256048,500.0,-365.661683647,-365.661683647,-441.449
1.0,200.0,46.888,-364.419,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-364.418527743,2220.69067174,2220.69067174,3.50449e-18,0.2,,500.0,-364.418527743,-364.418527743,-461.152
0.618429,196.49635016,44.1559,-364.067,0.00313736,0.005,1.37445,196.326652864,0.00697275,1.01783,100,200,0.98559,1,-366.204564369,1699.58737329,1699.58737329,4.70116e-07,0.2,0.0182666,500.0,-366.204564369,-366.204564369,-434.778
1.0,200.0,38.3765,-363.116,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-363.116283919,1487.63447517,1487.63447517,3.50449e-18,0.2,,500.0,-363.116283919,-363.116283919,-457.642
0.507543,192.826137127,41.2835,-363.787,0.0025607,0.005,1.5366,192.600449333,0.00775257,1.0372,100,200,0.991024,1,-369.996052401,2032.00366823,2032.00366823,9.65306e-07,0.2,0.0379222,500.0,-369.996052401,-369.996052401,-437.514
1.0,200.0,39.9152,-360.755,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-360.755301246,1609.31374335,1609.31374335,3.50449e-18,0.2,,500.0,-360.755301246,-360.755301246,-451.0
0.45474,195.484012743,38.6987,-363.183,0.00228946,0.005,1.34264,194.912592594,0.00675971,1.0231,100,200,0.993116,1,-368.610202301,1419.84797568,1419.84797568,6.55798e-07,0.2,0.025872,500.0,-368.610202301,-368.610202301,-432.598
1.0,200.0,40.2525,-357.959,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-357.958688857,1636.62967991,1636.62967991,3.50449e-18,0.2,,500.0,-357.958688857,-357.958688857,-455.453
0.67237,197.950763434,38.886,-357.366,0.00336398,0.005,1.47849,197.465500299,0.00739715,1.01035,100,200,0.999367,1,-358.216587351,1436.26927171,1436.26927171,3.22479e-07,0.2,0.0128828,500.0,-358.216587351,-358.216587351,-426.661
1.0,200.0,41.4897,-371.11,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-371.109963511,1738.7839203,1738.7839203,3.50449e-18,0.2,,500.0,-371.109963511,-371.109963511,-476.357
0.673806,198.173875522,43.2982,-364.787,0.00339013,0.005,1.30687,198.13524648,0.00657527,1.00921,100,200,0.993775,1,-359.812462612,2035.28544856,2035.28544856,2.36472e-07,0.2,0.0093415,500.0,-359.812462612,-359.812462612,-439.55
1.0,200.0,45.7906,-373.089,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-373.088746938,2117.95881927,2117.95881927,3.50449e-18,0.2,,500.0,-373.088746938,-373.088746938,-475.098
0.740227,197.573028479,42.2395,-365.713,0.00370907,0.005,1.29546,197.974618954,0.00649118,1.01228,100,200,0.997862,1,-360.037956861,1373.47940175,1373.47940175,2.57046e-07,0.2,0.0102379,500.0,-360.037956861,-360.037956861,-438.286
1.0,200.0,40.3733,-370.686,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-370.68589072,1646.46731486,1646.46731486,3.50449e-18,0.2,,500.0,-370.68589072,-370.68589072,-465.568
0.440156,194.14368716,40.8351,-365.959,0.00223097,0.005,1.4466,193.25410534,0.00733222,1.03016,100,200,0.986468,1,-365.757430425,1904.70647832,1904.70647832,8.77068e-07,0.2,0.0341397,500.0,-365.757430425,-365.757430425,-443.184
1.0,200.0,38.4005,-370.94,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-370.939993892,1489.4893824,1489.4893824,3.50449e-18,0.2,,500.0,-370.939993892,-370.939993892,-473.046
