AvgEpLen,IterType,VarJ,eRenyi2,VarRet,VarDiscRet,EpsThisIter,AvgNormIw,MaxVanillaIw,VanillaAvgRet,VarNormIw,MinNormIw,Bound,ESSRenyi,AvgRet,VarVanillaIw,ESSClassic,AvgDiscRet,MinVanillaIw,AvgVanillaIw,MaxNormIw,BatchSize,J
40.5,1,8.859536,1.0834355,51.20996123320101,51.20996123320101,100,0.009999999,2.243465,-98.29322571514862,1.059155e-05,0.004867649,-107.29114,92.29898478475474,-98.29322571514862,0.10987676,90.50952663776678,-98.29322571514862,0.49578393,1.0185285,0.022026531,100,-97.60025
39.98,1,21.2466,1.5183134,45.07349877308516,45.07349877308516,100,0.01,52.291862,-98.63527463295915,0.0013173834,0.00012322317,-106.37933,65.86255477941569,-98.63527463295915,26.616568,7.121447257358589,-98.63527463295915,0.01751509,1.421412,0.36788672,100,-95.08335
44.89,1,8.601371,1.0767828,57.34056044825128,57.34056044825128,100,0.01,2.165177,-97.67871000375524,1.0005528e-05,0.0012296209,-106.69788,92.86923778901767,-97.67871000375524,0.10396721,90.98729670337062,-97.67871000375524,0.12534283,1.0193616,0.021240521,100,-96.99597
44.07,1,6.7071195,1.0178754,42.766682326040424,42.766682326040424,100,0.010000002,1.2780915,-97.59628172174604,1.7244781e-06,0.007142752,-106.84638,98.24384866859252,-97.59628172174604,0.016672814,98.32140532892673,-97.59628172174604,0.7023299,0.9832763,0.012998295,100,-97.438965
43.01,1,6.3815904,1.0166985,39.45745064588093,39.45745064588093,100,0.01,1.4733889,-98.64973992581209,1.4999234e-06,0.006413599,-107.89224,98.35757798535178,-98.64973992581209,0.0150680365,98.53680327985911,-98.64973992581209,0.64282924,1.002291,0.014700212,100,-98.49276
41.68,1,7.6542716,1.0699233,38.50881739367825,38.50881739367825,100,0.009999999,2.2019668,-98.79228413777614,8.464965e-06,0.0040329173,-107.63953,93.46464528180924,-98.79228413777614,0.08202596,92.26769367523843,-98.79228413777614,0.3969926,0.98438066,0.022369057,100,-98.28871
45.97,1,8.426971,1.0308595,67.45606554064534,67.45606554064534,100,0.01,1.573342,-97.63777063065713,3.2505216e-06,0.0042538377,-107.20703,97.00643285971536,-97.63777063065713,0.031750716,96.88231556691322,-97.63777063065713,0.42041788,0.98832613,0.015919259,100,-97.340195
45.71,1,9.480723,1.0495915,68.82260230184818,68.82260230184818,100,0.01,1.6123571,-97.04551030632781,4.3662835e-06,0.005396932,-106.286064,95.27515806488691,-97.04551030632781,0.043888062,95.85649582176943,-97.04551030632781,0.54108334,1.0025759,0.016082147,100,-96.638954
44.64,1,8.23272,1.0954796,56.84947892743521,56.84947892743521,100,0.01,2.420179,-97.68776441730209,1.3253259e-05,0.002732,-106.731705,91.28421862705123,-97.68776441730209,0.12672035,88.40113584894934,-97.68776441730209,0.26714227,0.9778267,0.024750592,100,-96.851425
42.71,1,11.359096,1.1602113,65.24290420776073,65.24290420776073,100,0.009999999,2.190325,-97.83795363639103,1.7076787e-05,0.0021930232,-106.483505,86.19119454515452,-97.83795363639103,0.17558716,85.53880898063724,-97.83795363639103,0.22237527,1.0140125,0.021600572,100,-96.664696
44.82,1,10.342753,1.1232656,50.01592717479226,50.01592717479226,100,0.009999999,3.3139422,-98.22775776894623,1.849522e-05,0.0043206904,-106.981834,89.02613759314671,-98.22775776894623,0.20921123,84.52352623876486,-98.22775776894623,0.45953214,1.0635618,0.031158905,100,-97.19465
47.02,1,15.652045,1.3986585,86.98099487330515,86.98099487330515,100,0.01,3.387964,-95.67460431915852,4.7504738e-05,0.0013270628,-103.88274,71.49708023610395,-95.67460431915852,0.4681328,68.01347344490371,-95.67460431915852,0.13173693,0.99269557,0.034128934,100,-92.96003
45.45,1,11.358086,1.1539748,77.09022054037982,77.09022054037982,100,0.009999999,3.2286623,-96.51381552164443,1.802832e-05,0.0036704734,-105.45867,86.6570071285408,-96.51381552164443,0.19497935,84.85504771721297,-96.51381552164443,0.38171458,1.0399601,0.03104602,100,-95.36639
40.67,1,9.804729,1.0736978,62.15429896087925,62.15429896087925,100,0.01,1.7419918,-98.6238839778605,7.686136e-06,0.0031594844,-107.89436,93.13607562261085,-98.6238839778605,0.07029959,92.92879008320969,-98.6238839778605,0.3021611,0.95636207,0.018214772,100,-98.03564
44.61,1,9.29138,1.0762799,66.2223368104859,66.2223368104859,100,0.01,2.1251185,-96.88846571414659,8.900363e-06,0.0056962008,-106.09365,92.91263544623742,-96.88846571414659,0.08985119,91.902164582528,-96.88846571414659,0.5723258,1.00475,0.021150718,100,-96.230576
40.54,1,10.194926,1.2100542,42.97902798630292,42.97902798630292,100,0.01,2.7801545,-97.8707938731332,2.4409626e-05,0.0016987652,-106.39831,82.64092912093487,-97.8707938731332,0.24003994,80.53764762664451,-97.8707938731332,0.16845913,0.99165636,0.028035464,100,-96.41715
44.88,1,9.536739,1.0598782,58.75975599629578,58.75975599629578,100,0.01,2.174843,-97.48557060698379,1.0140044e-05,0.0018578911,-106.55486,94.3504613648355,-97.48557060698379,0.1058688,90.87717105240509,-97.48557060698379,0.18983851,1.0217957,0.021284519,100,-97.00803
41.46,1,8.831602,1.1338866,44.59935086485947,44.59935086485947,100,0.01,3.2358837,-99.21688245930044,2.0040185e-05,0.004525397,-108.39039,88.19224263094095,-99.21688245930044,0.18885183,83.44474641387676,-99.21688245930044,0.43930525,0.97075516,0.033333674,100,-98.167496
40.83,1,10.31618,1.0000005,55.43147807266287,55.43147807266287,100,0.010000002,45.531425,-97.91907211835982,0.0014916932,0.0011314179,-103.33945,99.99995231630692,-97.91907211835982,22.390863,6.342054531777124,-97.91907211835982,0.13861772,1.2251681,0.3716341,100,-93.97785
43.02,1,26.54075,1.8998071,62.88928059842832,62.88928059842832,100,0.01,19.996025,-97.65878340154599,0.00033772082,5.9633545e-05,-104.9022,52.6369231041461,-97.65878340154599,5.7337303,23.023245121354634,-97.65878340154599,0.0077701653,1.3029857,0.15346313,100,-92.207306
42.27,1,11.071742,1.2297359,67.00396326553253,67.00396326553253,100,0.009999999,2.4051967,-98.16894331706126,3.0671883e-05,0.0007234457,-107.02962,81.31827651871329,-98.16894331706126,0.29873854,76.70760495892411,-98.16894331706126,0.07139722,0.98690516,0.024371102,100,-96.31848
41.02,1,7.906208,1.0840406,29.848271186342718,29.848271186342718,100,0.010000002,3.4760492,-99.3385617434833,1.28083475e-05,0.0057806103,-108.32973,92.24746392844544,-99.3385617434833,0.13267021,88.74667319778935,-99.3385617434833,0.5883203,1.0177478,0.03415433,100,-98.628746
42.75,1,7.506101,1.027224,50.79910354777593,50.79910354777593,100,0.01,1.687665,-98.89083148891653,2.7332885e-06,0.0064555737,-108.07811,97.3497556394184,-98.89083148891653,0.028573684,97.36532637801332,-98.89083148891653,0.66004753,1.022446,0.016506152,100,-98.63218
43.49,1,7.3855333,1.0305246,44.691132046565734,44.691132046565734,100,0.01,1.7536334,-97.86775517589318,3.754416e-06,0.005026556,-106.795364,97.03795415138605,-97.86775517589318,0.038288724,96.41633448338193,-97.86775517589318,0.5076154,1.0098672,0.01736499,100,-97.60594
42.23,1,6.4809036,1.0318216,38.55090892704778,38.55090892704778,100,0.009999999,1.3518205,-98.38829061657829,3.4934633e-06,0.0035464386,-107.5438,96.91597769615254,-98.38829061657829,0.03446148,96.6571089278569,-98.38829061657829,0.35223407,0.993205,0.013610689,100,-98.09663
43.58,1,8.265287,1.0679717,57.557868931983315,57.557868931983315,100,0.01,3.1243715,-97.33342072885145,9.031668e-06,0.0034254536,-106.12114,93.6354394050272,-97.33342072885145,0.09338986,91.79251065125769,-97.33342072885145,0.3483245,1.0168712,0.030725343,100,-96.80995
45.99,1,13.810676,1.1330954,95.61453958301088,95.61453958301088,100,0.01,2.4996662,-96.80887252173228,1.0880578e-05,0.0029012132,-105.8282,88.2538235028316,-96.80887252173228,0.11327674,90.27569533283922,-96.80887252173228,0.29602203,1.0203388,0.024498396,100,-95.636185
42.02,1,6.2617507,1.0336108,35.21646040672946,35.21646040672946,100,0.01,1.5895447,-98.0026135139114,3.6588108e-06,0.00365671,-107.1236,96.74821314803803,-98.0026135139114,0.034952927,96.50440184745923,-98.0026135139114,0.35740638,0.97739875,0.01626301,100,-97.69386
44.73,1,6.054003,1.0171925,35.45796570144549,35.45796570144549,100,0.009999999,1.3598644,-99.15995883510296,1.9508375e-06,0.0073765703,-108.39843,98.30981026339565,-99.15995883510296,0.020195795,98.10528503107916,-99.15995883510296,0.7505409,1.017466,0.013365207,100,-98.99712
44.04,1,12.618129,1.1613845,63.566488699905705,63.566488699905705,100,0.009999999,7.1175156,-98.47714917570529,6.6521636e-05,0.0030006988,-107.53176,86.10413102563342,-98.47714917570529,0.868576,60.29312181900266,-98.47714917570529,0.34288213,1.1426742,0.06228823,100,-97.23345
40.67,1,50.1028,1.7505586,76.23052053792533,76.23052053792533,100,0.009999999,17.071888,-97.6067454973057,0.00024174203,0.00048036664,-104.83419,57.12462248250736,-97.6067454973057,3.1222587,29.470304034552896,-97.6067454973057,0.054592274,1.1364709,0.15021843,100,-92.66596
42.16,1,9.186058,1.0664703,53.570486479346386,53.570486479346386,100,0.01,1.7468975,-98.19205772381154,5.7290254e-06,0.004590052,-107.23752,93.76726501003051,-98.19205772381154,0.05779143,94.63266889781262,-98.19205772381154,0.46100855,1.0043645,0.017393064,100,-97.63702
45.14,1,16.691454,1.1792644,130.91106955180032,130.91106955180032,100,0.009999999,3.8527203,-96.55484477878719,2.2478112e-05,0.0022926498,-105.40043,84.7986234262772,-96.55484477878719,0.22483294,81.79737232825951,-96.55484477878719,0.2292914,1.0001152,0.038522765,100,-95.1345
44.56,1,9.714158,1.1061808,70.2938342802909,70.2938342802909,100,0.01,1.8384038,-96.83716190135279,1.271834e-05,0.0023668434,-105.69707,90.40113620431332,-96.83716190135279,0.13012406,88.8169312459644,-96.83716190135279,0.23940495,1.0114946,0.018175121,100,-96.02993
44.93,1,8.497939,1.0478126,50.778465757439186,50.778465757439186,100,0.01,2.6441689,-97.14110544515738,5.7063603e-06,0.0071847937,-106.48806,95.43691477593804,-97.14110544515738,0.056007434,94.65279329829085,-97.14110544515738,0.7117994,0.99070257,0.026689835,100,-96.75555
41.95,1,11.256301,1.1108934,65.02750665926908,65.02750665926908,100,0.009999999,2.4591508,-97.0410670233453,1.3249064e-05,0.002707346,-105.72415,90.01764059059225,-97.0410670233453,0.13339037,88.4043921292628,-97.0410670233453,0.27165234,1.0033897,0.024508432,100,-96.03001
44.47,1,122.94381,1.000004,89.135126835848,89.135126835848,100,0.01,23.615446,-97.30840355957753,0.0005858707,0.0017976285,-90.97052,99.9995946900583,-97.30840355957753,5.482754,14.70562480705804,-97.30840355957753,0.17389953,0.967383,0.24411681,100,-81.284134
44.47,,6.2040887,1.7094017,89.135126835848,46.888036472219085,100,0.01,5.7504473,-97.30840355957753,2.832249e-05,0.00023614812,-111.095604,116.99999881446362,-97.30840355957753,0.91068906,78.10104971472583,-98.35011014524679,0.042345166,1.7931613,0.032068767,200,-98.803925
42.57,1,224.07477,8.001953,50.73584091307974,50.73584091307974,100,0.005000001,104.09924,-97.45502397970367,0.00079931924,4.9803284e-06,-90.43022,24.99389797412741,-97.45502397970367,55.680336,6.095164566399166,-97.45502397970367,0.0013144644,1.3196564,0.394418,200,-71.05512
43.98,2,7.894121,1.0,62.94661108106745,62.94661108106745,100,0.009999998,1.0,-97.9538637183943,3.5044917e-18,0.01,-107.20882,200.0,-97.9538637183943,,100.0,-97.9538637183943,1.0,1.0,0.01,200,-97.95386
42.57,,25.061794,nan,50.73584091307974,48.68774148453383,100,0.005,760.7661,-97.45502397970367,0.0003620301,2.1139683e-06,-inf,nan,-97.45502397970367,7475.713,12.979598296084065,-98.68473432719937,0.009606218,22.720818,0.1674161,300,-96.839554
41.66,1,212.27612,6.425931,35.849717571967226,35.849717571967226,100,0.0033333334,83.974556,-97.94037522274836,0.0002110697,3.317964e-08,-95.40667,46.68584226627271,-97.94037522274836,24.990776,15.05045748334338,-97.94037522274836,1.1416911e-05,1.1469796,0.24404548,300,-81.230194
42.78,2,7.398628,1.0,55.29262629086897,55.29262629086897,100,0.009999998,1.0,-98.55217055895396,3.5044917e-18,0.01,-108.0653,300.0,-98.55217055895396,,100.0,-98.55217055895396,1.0,1.0,0.01,300,-98.55217
40.79,2,7.0302825,1.0,43.73979008915059,43.73979008915059,100,0.0049999994,1.0,-97.28122563744253,2.179301e-19,0.005,-104.6435,300.0,-97.28122563744253,,200.00000010221265,-97.28122563744253,1.0,1.0,0.005,300,-97.9167
41.66,,5.498939,nan,35.849717571967226,40.43052761976063,100,0.003333333,87589.375,-97.94037522274836,0.003014567,1.2930575e-07,-inf,nan,-97.94037522274836,25567830.0,1.1053524382436317,-98.33111079012511,0.011908369,306.9822,0.9510798,400,-101.37584
42.8,1,328.68607,26.578896,40.076989771831705,40.076989771831705,100,0.0025000006,249.54102,-98.04614649842306,0.00053061306,1.2098825e-10,-91.957596,15.049534280454763,-98.04614649842306,158.01706,4.668217132291112,-98.04614649842306,6.602467e-08,1.3642786,0.45727652,400,-66.98869
43.92,2,7.5284185,1.0,57.24957722525499,57.24957722525499,100,0.009999998,1.0,-97.63689042796612,3.5044917e-18,0.01,-107.07807,400.0,-97.63689042796612,,100.0,-97.63689042796612,1.0,1.0,0.01,400,-97.63689
43.3,2,8.291711,1.0,80.69088666997159,80.69088666997159,100,0.0049999994,1.0,-96.26291965405684,2.179301e-19,0.005,-103.750275,400.0,-96.26291965405684,,200.00000010221265,-96.26291965405684,1.0,1.0,0.005,400,-96.949905
43.32,2,7.9421687,1.0,52.25021275959206,52.25021275959206,100,0.0033333336,1.0,-96.99649206631862,5.4391416e-20,0.0033333334,-102.51792,400.0,-96.99649206631862,,299.999969473632,-96.99649206631862,1.0,1.0,0.0033333334,400,-96.96544
42.8,,1.8142366,nan,40.076989771831705,46.48522801961219,100,0.0025000006,15145855.0,-98.04614649842306,0.0024638067,2.6266636e-10,-inf,nan,-98.04614649842306,573474000000.0,1.0146530243730916,-98.15047190456475,0.004007357,38141.133,0.99275076,500,-104.707375
45.04,1,242.81245,9.37016,44.03546052533387,44.03546052533387,100,0.002,102.987564,-97.6483126050371,9.0583766e-05,1.1887756e-07,-97.14052,53.36088119222519,-97.6483126050371,22.692226,21.185862755016696,-97.6483126050371,5.9499496e-05,1.0010215,0.20576495,500,-83.88033
45.19,2,7.4252944,1.0,55.69191890609893,55.69191890609893,100,0.009999998,1.0,-97.2800674726134,3.5044917e-18,0.01,-106.495056,500.0,-97.2800674726134,,100.0,-97.2800674726134,1.0,1.0,0.01,500,-97.28006
39.5,2,6.61868,1.0,31.26926569558169,31.26926569558169,100,0.0049999994,1.0,-99.0249392173283,2.179301e-19,0.005,-104.75822,500.0,-99.0249392173283,,200.00000010221265,-99.0249392173283,1.0,1.0,0.005,500,-98.152504
44.23,2,6.746957,1.0,49.44422385225008,49.44422385225008,100,0.0033333336,1.0,-98.12134118304994,5.4391416e-20,0.0033333334,-103.816284,500.0,-98.12134118304994,,299.999969473632,-98.12134118304994,1.0,1.0,0.0033333334,500,-98.14211
42.73,2,6.808863,1.0,49.31908179971096,49.31908179971096,100,0.0024999997,1.0,-97.8780579081177,5.434597e-20,0.0025,-102.990074,500.0,-97.8780579081177,,400.0,-97.8780579081177,1.0,1.0,0.0025,500,-98.076096
42.72,1,42.283287,1.8610982,84.37111944953715,84.37111944953715,100,0.002,20.095913,-97.78306411494235,4.8293227e-06,0.00038342143,-101.78943,268.6585844768484,-97.78306411494235,1.208319,226.76600456366089,-97.78306411494235,0.19178917,1.0004091,0.040175386,500,-95.79341
43.12,2,7.0540266,1.0,50.261914582093254,50.261914582093254,100,0.009999998,1.0,-98.3396308418732,3.5044917e-18,0.01,-107.739006,500.0,-98.3396308418732,,100.0,-98.3396308418732,1.0,1.0,0.01,500,-98.33963
45.45,2,7.6297135,1.0,65.88423033102202,65.88423033102202,100,0.0049999994,1.0,-96.64235447755226,2.179301e-19,0.005,-104.137344,500.0,-96.64235447755226,,200.00000010221265,-96.64235447755226,1.0,1.0,0.005,500,-97.49098
44.34,2,7.48638,1.0,51.61336092137446,51.61336092137446,100,0.0033333336,1.0,-98.45175114208968,5.4391416e-20,0.0033333334,-103.35573,500.0,-98.45175114208968,,299.999969473632,-98.45175114208968,1.0,1.0,0.0033333334,500,-97.81126
43.46,2,7.2623835,1.0,42.4496206544963,42.4496206544963,100,0.0024999997,1.0,-98.84795414506405,5.434597e-20,0.0025,-102.87207,500.0,-98.84795414506405,,400.0,-98.84795414506405,1.0,1.0,0.0025,500,-98.07042
43.91,1,7.5705013,1.04542,42.4049458733523,42.4049458733523,100,0.002,2.4057574,-98.05851833935914,1.535094e-07,0.0010006381,-102.24102,478.2766503311033,-98.05851833935914,0.039053377,481.55610407442714,-98.05851833935914,0.50470644,1.0087692,0.0047696885,500,-97.849846
45.69,2,8.565372,1.0,74.10667339834184,74.10667339834184,100,0.009999998,1.0,-96.80988734092041,3.5044917e-18,0.01,-106.24398,500.0,-96.80988734092041,,100.0,-96.80988734092041,1.0,1.0,0.01,500,-96.80988
44.45,2,7.294027,1.0,32.04723467842741,32.04723467842741,100,0.0049999994,1.0,-98.43056238060854,2.179301e-19,0.005,-104.29114,500.0,-98.43056238060854,,200.00000010221265,-98.43056238060854,1.0,1.0,0.005,500,-97.620224
42.14,2,7.2254252,1.0,50.454251085969666,50.454251085969666,100,0.0033333336,1.0,-98.25062914353605,5.4391416e-20,0.0033333334,-103.277145,500.0,-98.25062914353605,,299.999969473632,-98.25062914353605,1.0,1.0,0.0033333334,500,-97.83037
41.69,2,6.9833364,1.0,38.82731857610941,38.82731857610941,100,0.0024999997,1.0,-97.72329079928504,5.434597e-20,0.0025,-102.52064,500.0,-97.72329079928504,,400.0,-97.72329079928504,1.0,1.0,0.0025,500,-97.80359
44.78,1,7.43924,1.0213455,52.41029290973012,52.41029290973012,100,0.002,1.9134924,-96.82901055492535,6.747203e-08,0.0015508377,-101.77948,489.5503058183751,-96.82901055492535,0.016509425,491.72227445583854,-96.82901055492535,0.7671325,0.9893138,0.0038683226,500,-97.51563
42.35,2,7.8514647,1.0,62.26819115097513,62.26819115097513,100,0.009999998,1.0,-98.54609621226037,3.5044917e-18,0.01,-107.94079,500.0,-98.54609621226037,,100.0,-98.54609621226037,1.0,1.0,0.01,500,-98.5461
41.75,2,6.8325796,1.0,31.976239185778763,31.976239185778763,100,0.0049999994,1.0,-98.91025670678016,2.179301e-19,0.005,-105.371216,500.0,-98.91025670678016,,200.00000010221265,-98.91025670678016,1.0,1.0,0.005,500,-98.728165
45.74,2,7.003614,1.0,53.797452892517015,53.797452892517015,100,0.0033333336,1.0,-97.84157391848623,5.4391416e-20,0.0033333334,-103.95359,500.0,-97.84157391848623,,299.999969473632,-97.84157391848623,1.0,1.0,0.0033333334,500,-98.43265
45.05,2,7.1983976,1.0,59.9752210136844,59.9752210136844,100,0.0024999997,1.0,-97.4390469539548,5.434597e-20,0.0025,-102.965515,500.0,-97.4390469539548,,400.0,-97.4390469539548,1.0,1.0,0.0025,500,-98.184235
43.27,1,7.3798084,1.0317507,50.148575304073994,50.148575304073994,100,0.002,1.4665034,-96.03502752130211,1.1487921e-07,0.0009203939,-101.962975,484.61320178321034,-96.03502752130211,0.028559538,486.06819066197653,-96.03502752130211,0.45891112,0.9972059,0.0029412247,500,-97.61911
42.83,2,5.4171185,1.0,29.64159215933166,29.64159215933166,100,0.009999998,1.0,-97.97196161705537,3.5044917e-18,0.01,-107.42122,500.0,-97.97196161705537,,100.0,-97.97196161705537,1.0,1.0,0.01,500,-97.97196
42.71,2,7.4689193,1.0,82.83776227371924,82.83776227371924,100,0.0049999994,1.0,-97.31628876711619,2.179301e-19,0.005,-104.32576,500.0,-97.31628876711619,,200.00000010221265,-97.31628876711619,1.0,1.0,0.005,500,-97.64413
43.23,2,7.5516477,1.0,60.04622466767124,60.04622466767124,100,0.0033333336,1.0,-97.96086622854706,5.4391416e-20,0.0033333334,-103.20524,500.0,-97.96086622854706,,299.999969473632,-97.96086622854706,1.0,1.0,0.0033333334,500,-97.7497
41.7,2,7.3392763,1.0,43.553310248338434,43.553310248338434,100,0.0024999997,1.0,-99.04585036362568,5.434597e-20,0.0025,-102.79837,500.0,-99.04585036362568,,400.0,-99.04585036362568,1.0,1.0,0.0025,500,-98.07374
45.59,1,7.894721,1.0568647,51.6907707956285,51.6907707956285,100,0.002,1.8696425,-97.45902684998737,2.3029875e-07,0.00055974984,-102.066284,473.09743792427923,-97.45902684998737,0.05797937,472.8312808464074,-97.45902684998737,0.2808568,1.0035082,0.0037262125,500,-97.721954
44.45,2,7.4807806,1.0,56.52736030024071,56.52736030024071,100,0.009999998,1.0,-97.27539084725419,3.5044917e-18,0.01,-106.520325,500.0,-97.27539084725419,,100.0,-97.27539084725419,1.0,1.0,0.01,500,-97.27539
42.22,2,7.3560576,1.0,52.559127955648826,52.559127955648826,100,0.0049999994,1.0,-97.94998709076985,2.179301e-19,0.005,-104.24626,500.0,-97.94998709076985,,200.00000010221265,-97.94998709076985,1.0,1.0,0.005,500,-97.612686
39.11,2,7.2819304,1.0,51.10931962876606,51.10931962876606,100,0.0033333336,1.0,-98.23495330954121,5.4391416e-20,0.0033333334,-103.3625,500.0,-98.23495330954121,,299.999969473632,-98.23495330954121,1.0,1.0,0.0033333334,500,-97.820114
43.06,2,7.486343,1.0,65.24706717861922,65.24706717861922,100,0.0024999997,1.0,-96.99775065574264,5.434597e-20,0.0025,-102.41437,500.0,-96.99775065574264,,400.0,-96.99775065574264,1.0,1.0,0.0025,500,-97.61452
43.79,1,8.562037,1.082425,61.92469191709615,61.92469191709615,100,0.002,3.669992,-98.11716684785667,3.394561e-07,0.000797823,-101.85226,461.92576926156374,-98.11716684785667,0.083049215,460.9593705769498,-98.11716684785667,0.3946231,0.98924977,0.007419748,500,-97.38571
44.42,2,6.790318,1.0,46.57415763708323,46.57415763708323,100,0.009999998,1.0,-97.94327122976985,3.5044917e-18,0.01,-107.20395,500.0,-97.94327122976985,,100.0,-97.94327122976985,1.0,1.0,0.01,500,-97.94326
45.37,2,7.668026,1.0,71.29293083140378,71.29293083140378,100,0.0049999994,1.0,-96.59506397425531,2.179301e-19,0.005,-103.951775,500.0,-96.59506397425531,,200.00000010221265,-96.59506397425531,1.0,1.0,0.005,500,-97.26916
44.99,2,9.982238,1.0,182.3098477230526,182.3098477230526,100,0.0033333336,1.0,-96.13922455740331,5.4391416e-20,0.0033333334,-102.34886,500.0,-96.13922455740331,,299.999969473632,-96.13922455740331,1.0,1.0,0.0033333334,500,-96.892525
42.25,2,9.48562,1.0,60.200400517838915,60.200400517838915,100,0.0024999997,1.0,-98.24620860680594,5.434597e-20,0.0025,-102.226395,500.0,-98.24620860680594,,400.0,-98.24620860680594,1.0,1.0,0.0025,500,-97.23094
41.6,1,11.975842,1.1130606,57.58891185273321,57.58891185273321,100,0.002,2.6174078,-98.24800384658407,5.5204254e-07,4.1953484e-05,-101.684135,449.21184243938836,-98.24800384658407,0.13218442,439.46978404013134,-98.24800384658407,0.020529192,0.9786645,0.005348938,500,-96.97025
41.76,2,6.202688,1.0,38.8619636082759,38.8619636082759,100,0.009999998,1.0,-98.53552826327491,3.5044917e-18,0.01,-107.91286,500.0,-98.53552826327491,,100.0,-98.53552826327491,1.0,1.0,0.01,500,-98.53552
44.59,2,8.745042,1.0,113.55497368902941,113.55497368902941,100,0.0049999994,1.0,-96.50637025149722,2.179301e-19,0.005,-104.29142,500.0,-96.50637025149722,,200.00000010221265,-96.50637025149722,1.0,1.0,0.005,500,-97.52095
41.2,2,7.88161,1.0,31.681000876863312,31.681000876863312,100,0.0033333336,1.0,-99.27179356916565,5.4391416e-20,0.0033333334,-103.63264,500.0,-99.27179356916565,,299.999969473632,-99.27179356916565,1.0,1.0,0.0033333334,500,-98.104576
42.38,2,7.5053535,1.0,39.00858063180045,39.00858063180045,100,0.0024999997,1.0,-98.78131675474417,5.434597e-20,0.0025,-103.061195,500.0,-98.78131675474417,,400.0,-98.78131675474417,1.0,1.0,0.0025,500,-98.27375
41.03,1,8.142582,1.0471523,49.37046954385381,49.37046954385381,100,0.0020000003,2.2301486,-98.72103341009891,2.1401704e-07,0.00064105063,-102.554886,477.4854709903633,-98.72103341009891,0.05323566,474.65472585695295,-98.72103341009891,0.3197198,0.9974868,0.004471535,500,-98.17307
40.84,2,5.972148,1.0,36.0268213148177,36.0268213148177,100,0.009999998,1.0,-99.08958108800022,3.5044917e-18,0.01,-108.53502,500.0,-99.08958108800022,,100.0,-99.08958108800022,1.0,1.0,0.01,500,-99.08958
42.2,2,6.518746,1.0,49.11545987417634,49.11545987417634,100,0.0049999994,1.0,-97.90870375612545,2.179301e-19,0.005,-105.26584,500.0,-97.90870375612545,,200.00000010221265,-97.90870375612545,1.0,1.0,0.005,500,-98.499146
43.77,2,6.568658,1.0,44.340632044346016,44.340632044346016,100,0.0033333336,1.0,-97.58551131232339,5.4391416e-20,0.0033333334,-103.719574,500.0,-97.58551131232339,,299.999969473632,-97.58551131232339,1.0,1.0,0.0033333334,500,-98.194595
44.43,2,6.502621,1.0,39.51861916015769,39.51861916015769,100,0.0024999997,1.0,-97.32198072110111,5.434597e-20,0.0025,-102.761215,500.0,-97.32198072110111,,400.0,-97.32198072110111,1.0,1.0,0.0025,500,-97.97644
42.19,1,6.794181,1.0393673,49.07698295926854,49.07698295926854,100,0.002,1.718828,-98.52320785194124,1.5907646e-07,0.0009392492,-102.28588,481.06188377015536,-98.52320785194124,0.03836741,480.91269569016777,-98.52320785194124,0.46127415,0.98221886,0.003499888,500,-97.92282
41.43,2,7.6907387,1.0,59.74491485757599,59.74491485757599,100,0.009999998,1.0,-97.75680348886648,3.5044917e-18,0.01,-107.12085,500.0,-97.75680348886648,,100.0,-97.75680348886648,1.0,1.0,0.01,500,-97.7568
44.78,2,6.622644,1.0,28.420803217689624,28.420803217689624,100,0.0049999994,1.0,-98.68928549013037,2.179301e-19,0.005,-104.84442,500.0,-98.68928549013037,,200.00000010221265,-98.68928549013037,1.0,1.0,0.005,500,-98.22304
44.79,2,6.9855084,1.0,58.23255505888537,58.23255505888537,100,0.0033333336,1.0,-96.98432796461891,5.4391416e-20,0.0033333334,-103.27254,500.0,-96.98432796461891,,299.999969473632,-96.98432796461891,1.0,1.0,0.0033333334,500,-97.81014
41.24,2,7.3441386,1.0,69.34730218660935,69.34730218660935,100,0.0024999997,1.0,-96.84425413354029,5.434597e-20,0.0025,-102.29924,500.0,-96.84425413354029,,400.0,-96.84425413354029,1.0,1.0,0.0025,500,-97.568665
41.71,1,8.51706,1.0776238,65.03909544326602,65.03909544326602,100,0.0019999999,1.7922115,-98.3160863008593,2.7709928e-07,0.0005579551,-101.8552,463.9837942671955,-98.3160863008593,0.0682346,467.6672450744055,-98.3160863008593,0.2768751,0.99246377,0.0036116412,500,-97.41858
41.86,2,9.512925,1.0,91.40984014764865,91.40984014764865,100,0.009999998,1.0,-98.45810753914267,3.5044917e-18,0.01,-107.78857,500.0,-98.45810753914267,,100.0,-98.45810753914267,1.0,1.0,0.01,500,-98.45811
41.45,2,7.8048024,1.0,31.595963679452858,31.595963679452858,100,0.0049999994,1.0,-98.78721397655089,2.179301e-19,0.005,-105.2771,500.0,-98.78721397655089,,200.00000010221265,-98.78721397655089,1.0,1.0,0.005,500,-98.62265
42.75,2,7.3690624,1.0,41.375345587538625,41.375345587538625,100,0.0033333336,1.0,-99.04291114698485,5.4391416e-20,0.0033333334,-104.341324,500.0,-99.04291114698485,,299.999969473632,-99.04291114698485,1.0,1.0,0.0033333334,500,-98.76275
