Delta,AvgNormIw,BatchSize,MinVanillaIw,ESSRenyi,MinNormIw,VarRet,EpsThisIter,eRenyi2,VarJ,AvgVanillaIw,VanillaAvgRet,MaxVanillaIw,AvgDiscRet,AvgRet,AvgEpLen,J,IterType,Bound,VarVanillaIw,VarDiscRet,MaxNormIw,VarNormIw,ESSClassic
0.45,0.009999998,100,1.0,100.0,0.01,0.001494355235205794,100,1.0,0.038471296,1.0,4999.959073619525,1.0,4999.959073619525,4999.959073619525,500.0,4999.959,1,4447.188,,0.001494355235205794,0.01,3.5044917e-18,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.0021647161526748746,100,1.0,0.046296656,1.0,4999.953394123852,1.0,4999.953394123852,4999.953394123852,500.0,4999.9536,1,4447.1826,,0.0021647161526748746,0.01,3.5044917e-18,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.002268766791382019,100,1.0,0.047403056,1.0,4999.95192276206,1.0,4999.95192276206,4999.95192276206,500.0,4999.952,1,4447.181,,0.002268766791382019,0.01,3.5044917e-18,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.0016316014507934697,100,1.0,0.040185016,1.0,4999.955646542709,1.0,4999.955646542709,4999.955646542709,500.0,4999.9556,1,4447.1846,,0.0016316014507934697,0.01,3.5044917e-18,100.0
0.45,0.01,100,0.99428755,99.99998807907247,0.009944553,0.0034856361884711344,100,1.0000001,0.05865281,0.9998313,4999.943075424071,1.0005479,4999.943075424071,4999.943075424071,500.0,4999.9434,1,4447.1724,6.9986817e-07,0.0034856361884711344,0.010007167,7.001048e-11,99.99992750856308
0.45,0.009999998,100,1.0,100.0,0.01,0.001991412194433622,100,1.0,0.04438968,1.0,4999.958758947676,1.0,4999.958758947676,4999.958758947676,500.0,4999.959,1,4447.188,,0.001991412194433622,0.01,3.5044917e-18,100.0
0.45,0.01,100,0.9969799,99.99992847447743,0.009968967,0.0016027145384862197,100,1.0000007,0.039821517,1.0000834,4999.959585634237,1.0014595,4999.959585634237,4999.959585634237,500.0,4999.96,1,4447.189,7.778744e-07,0.0016027145384862197,0.01001376,7.777496e-11,99.99993134120999
0.45,0.01,100,0.9986709,99.99997615814777,0.0099866055,0.0017789585641373477,100,1.0000002,0.041948326,1.0000104,4999.9559310024915,1.0008332,4999.9559310024915,4999.9559310024915,500.0,4999.9565,1,4447.1855,1.9433493e-07,0.0017789585641373477,0.010008228,1.9432882e-11,99.99997711205782
0.45,0.01,100,0.99430716,99.99992847447743,0.009942578,0.00194509987848142,100,1.0000007,0.04387156,1.0000497,4999.954231514019,1.0019922,4999.954231514019,4999.954231514019,500.0,4999.955,1,4447.184,1.2849769e-06,0.00194509987848142,0.010019424,1.2848492e-10,99.99988175036279
0.45,0.009999998,100,1.0,100.0,0.01,0.0016657553125725047,100,1.0,0.04061408,1.0,4999.9578781108985,1.0,4999.9578781108985,4999.9578781108985,500.0,4999.958,1,4447.187,,0.0016657553125725047,0.01,3.5044917e-18,100.0
0.45,0.010000002,100,0.992537,99.99997615814777,0.009924775,0.010372694660602637,100,1.0000002,0.10071487,1.00006,4999.953139734413,1.0013651,4999.953139734413,4999.953139734413,500.0,4999.954,1,4447.183,9.279596e-07,0.010372694660602637,0.01001305,9.278501e-11,99.99990082389216
0.45,0.01,100,0.99731517,99.99996423722592,0.009973632,0.0021347267005921286,100,1.0000004,0.045940414,0.9999518,4999.95706662463,1.0013142,4999.95706662463,4999.95706662463,500.0,4999.958,1,4447.187,4.718911e-07,0.0021347267005921286,0.010013624,4.7193593e-11,99.99993133217357
0.45,0.01,100,0.99761206,99.99985694905718,0.009977739,0.0012267163154622465,100,1.0000014,0.034832824,0.9998378,4999.963283164803,1.0026891,4999.963283164803,4999.963283164803,500.0,4999.964,1,4447.193,1.1780917e-06,0.0012267163154622465,0.010028518,1.1784745e-10,99.99988935592452
0.45,0.009999998,100,1.0,100.0,0.01,0.0014712274486186042,100,1.0,0.038179256,1.0,4999.963307413557,1.0,4999.963307413557,4999.963307413557,500.0,4999.9634,1,4447.1924,,0.0014712274486186042,0.01,3.5044917e-18,100.0
0.45,0.01,100,0.995899,99.99989271175451,0.009959242,0.0017600543476406778,100,1.0000011,0.041724823,0.99997467,4999.956044238073,1.0027983,4999.956044238073,4999.956044238073,500.0,4999.957,1,4447.186,1.6741216e-06,0.0017600543476406778,0.0100282375,1.6742147e-10,99.99981689014461
0.45,0.009999998,100,1.0,100.0,0.01,0.0015953462765260081,100,1.0,0.039734304,1.0,4999.95103997562,1.0,4999.95103997562,4999.95103997562,500.0,4999.951,1,4447.18,,0.0015953462765260081,0.01,3.5044917e-18,100.0
0.45,0.01,100,0.99657845,99.99995231630692,0.009966436,0.002469664416150099,100,1.0000005,0.04943178,0.9999346,4999.955981389594,1.0013269,4999.955981389594,4999.955981389594,500.0,4999.9565,1,4447.1855,6.435075e-07,0.002469664416150099,0.010013924,6.435998e-11,99.99995040571132
0.45,0.01,100,0.996265,99.99989271175451,0.009961953,0.0016561188400889396,100,1.0000011,0.040480606,1.0000699,4999.957520558451,1.0055166,4999.957520558451,4999.957520558451,500.0,4999.958,1,4447.187,2.1092783e-06,0.0016561188400889396,0.0100544635,2.1089741e-10,99.9997863922234
0.45,0.009999998,100,1.0,100.0,0.01,0.001651730391992637,100,1.0,0.04043986,1.0,4999.9590898331135,1.0,4999.9590898331135,4999.9590898331135,500.0,4999.959,1,4447.1885,,0.001651730391992637,0.01,3.5044917e-18,100.0
0.45,0.01,100,0.9997073,100.0,0.009997019,0.0022128726842591123,100,1.0,0.046813086,1.0000054,4999.956048890729,1.0001996,4999.956048890729,4999.956048890729,500.0,4999.9565,1,4447.1855,8.482612e-09,0.0022128726842591123,0.010001942,8.482736e-13,99.99999618532351
0.45,0.010000002,100,0.9995576,100.0,0.009995468,0.0016119282225890738,100,1.0,0.03997688,1.0000108,4999.957504531426,1.0002923,4999.957504531426,4999.957504531426,500.0,4999.9585,1,4447.1875,2.5682679e-08,0.0016119282225890738,0.010002814,2.5682139e-12,99.99997329741377
0.45,0.009999998,100,1.0,100.0,0.01,0.002389073057171824,100,1.0,0.048657466,1.0,4999.953950395887,1.0,4999.953950395887,4999.953950395887,500.0,4999.954,1,4447.183,,0.002389073057171824,0.01,3.5044917e-18,100.0
0.45,0.010000002,100,0.99787045,99.99998807907247,0.009978614,0.0015734843142147055,100,1.0000001,0.039488472,1.0000091,4999.960412509195,1.0025445,4999.960412509195,4999.960412509195,500.0,4999.961,1,4447.19,4.0057594e-07,0.0015734843142147055,0.010025354,4.005691e-11,99.99994659474454
0.45,0.01,100,0.99905145,99.99998807907247,0.00999065,0.0018491869933663842,100,1.0000001,0.042790342,0.9999864,4999.949635564665,1.0010772,4999.949635564665,4999.949635564665,500.0,4999.95,1,4447.179,2.0004921e-07,0.0018491869933663842,0.010010907,2.00055e-11,99.99997329676185
0.45,0.009999998,100,1.0,100.0,0.01,0.0020870781945215456,100,1.0,0.04546774,1.0,4999.956718813246,1.0,4999.956718813246,4999.956718813246,500.0,4999.957,1,4447.186,,0.0020870781945215456,0.01,3.5044917e-18,100.0
0.45,0.010000002,100,0.99944276,100.0,0.009994287,0.0013870174960978622,100,1.0,0.03705619,1.0000141,4999.955660890994,1.0015469,4999.955660890994,4999.955660890994,500.0,4999.9565,1,4447.1855,1.1821759e-07,0.0013870174960978622,0.010015328,1.1821535e-11,99.99998474142689
0.45,0.009999998,100,1.0,100.0,0.01,0.0014868782857697773,100,1.0,0.038361322,1.0,4999.961694836336,1.0,4999.961694836336,4999.961694836336,500.0,4999.962,1,4447.191,,0.0014868782857697773,0.01,3.5044917e-18,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.0022952211774202426,100,1.0,0.047650747,1.0,4999.957199715911,1.0,4999.957199715911,4999.957199715911,500.0,4999.9575,1,4447.1865,,0.0022952211774202426,0.01,3.5044917e-18,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.0022331818417934786,100,1.0,0.047002517,1.0,4999.95299487998,1.0,4999.95299487998,4999.95299487998,500.0,4999.953,1,4447.182,,0.0022331818417934786,0.01,3.5044917e-18,100.0
0.45,0.01,100,0.98740774,99.99994039539075,0.009874192,0.0032376317118127224,100,1.0000006,0.056435086,0.9999884,4999.948800952666,1.0023154,4999.948800952666,4999.948800952666,500.0,4999.949,1,4447.178,2.8998481e-06,0.0032376317118127224,0.01002327,2.8999023e-10,99.99972152445183
0.45,0.009999998,100,1.0,100.0,0.01,0.001235521786494573,100,1.0,0.034969088,1.0,4999.964896992379,1.0,4999.964896992379,4999.964896992379,500.0,4999.965,1,4447.194,,0.001235521786494573,0.01,3.5044917e-18,100.0
0.45,0.009999999,100,0.9985477,100.0,0.009985462,0.0028527449230744515,100,1.0,0.053117093,1.0000015,4999.951015729349,1.0004501,4999.951015729349,4999.951015729349,500.0,4999.951,1,4447.18,8.818787e-08,0.0028527449230744515,0.010004486,8.818721e-12,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.0018660145429038103,100,1.0,0.042973578,1.0,4999.957116612739,1.0,4999.957116612739,4999.957116612739,500.0,4999.957,1,4447.1865,,0.0018660145429038103,0.01,3.5044917e-18,100.0
0.45,0.009999999,100,0.9982193,99.99997615814777,0.009982951,0.002236461905871625,100,1.0000002,0.04703435,0.99992406,4999.955221993088,1.0012662,4999.955221993088,4999.955221993088,500.0,4999.9556,1,4447.1846,2.8786164e-07,0.002236461905871625,0.010013423,2.8790378e-11,99.99998092506837
0.45,0.010000002,100,0.9963297,99.99974966111864,0.00996399,0.0019845258915728212,100,1.0000025,0.044322263,0.99993044,4999.95655173877,1.0034728,4999.95655173877,4999.95655173877,500.0,4999.957,1,4447.1855,1.0419484e-06,0.0019845258915728212,0.010035426,1.0420922e-10,99.99987410634941
0.45,0.01,100,0.9918219,99.99985694905718,0.009917635,0.0018153201783909576,100,1.0000014,0.042368453,1.0000589,4999.957339206411,1.0047319,4999.957339206411,4999.957339206411,500.0,4999.9575,1,4447.1865,3.5070918e-06,0.0018153201783909576,0.010046727,3.5066866e-10,99.99962999718483
0.45,0.010000002,100,0.9968313,99.99997615814777,0.009969468,0.0019015177302200944,100,1.0000002,0.043360107,0.9998841,4999.956315588783,1.001225,4999.956315588783,4999.956315588783,500.0,4999.957,1,4447.186,6.375319e-07,0.0019015177302200944,0.010013411,6.376853e-11,99.99991988212065
0.45,0.010000002,100,0.99656385,99.99996423722592,0.009965488,0.0017176574641971623,100,1.0000004,0.041233975,1.0000151,4999.960538333806,1.0016135,4999.960538333806,4999.960538333806,500.0,4999.961,1,4447.19,7.9986336e-07,0.0017176574641971623,0.010015984,7.998436e-11,99.99993133652183
0.45,0.009999998,100,1.0,100.0,0.01,0.001355746209283815,100,1.0,0.036650345,1.0,4999.964608109682,1.0,4999.964608109682,4999.964608109682,500.0,4999.965,1,4447.194,,0.001355746209283815,0.01,3.5044917e-18,100.0
0.45,0.01,100,0.99850816,99.99998807907247,0.009985031,0.0029362424583632505,100,1.0000001,0.05389682,1.0000051,4999.946853157053,1.0010222,4999.946853157053,4999.946853157053,500.0,4999.9473,1,4447.1763,1.7746272e-07,0.0029362424583632505,0.010010171,1.7746159e-11,99.9999923706449
0.45,0.009999998,100,1.0,100.0,0.01,0.0020546194931122114,100,1.0,0.045095757,1.0,4999.954687996212,1.0,4999.954687996212,4999.954687996212,500.0,4999.9546,1,4447.1836,,0.0020546194931122114,0.01,3.5044917e-18,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.002070319838090146,100,1.0,0.045280788,1.0,4999.956384935104,1.0,4999.956384935104,4999.956384935104,500.0,4999.9565,1,4447.1855,,0.002070319838090146,0.01,3.5044917e-18,100.0
0.45,0.010000002,100,0.98504657,99.99996423722592,0.009850016,0.026157767165272117,100,1.0000004,0.15868762,1.0000457,4999.942934668404,1.0015398,4999.942934668404,4999.942934668404,500.0,4999.944,1,4447.173,3.577801e-06,0.026157767165272117,0.010014941,3.5774772e-10,99.99962617777128
0.45,0.009999998,100,1.0,100.0,0.01,0.0019087992383438606,100,1.0,0.04345412,1.0,4999.95471000627,1.0,4999.95471000627,4999.95471000627,500.0,4999.9546,1,4447.1836,,0.0019087992383438606,0.01,3.5044917e-18,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.0018959727066443042,100,1.0,0.043362368,1.0,4999.953843587295,1.0,4999.953843587295,4999.953843587295,500.0,4999.954,1,4447.183,,0.0018959727066443042,0.01,3.5044917e-18,100.0
0.45,0.009999999,100,0.9996009,100.0,0.00999616,0.002222463964470372,100,1.0,0.046906307,0.9999849,4999.954310657052,1.0006431,4999.954310657052,4999.954310657052,500.0,4999.955,1,4447.184,5.8306473e-08,0.002222463964470372,0.010006582,5.830607e-12,99.99999237049066
0.45,0.009999998,100,1.0,100.0,0.01,0.0019887420164316607,100,1.0,0.04439172,1.0,4999.951823433214,1.0,4999.951823433214,4999.951823433214,500.0,4999.952,1,4447.181,,0.0019887420164316607,0.01,3.5044917e-18,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.0019086132795753416,100,1.0,0.04345514,1.0,4999.952393512418,1.0,4999.952393512418,4999.952393512418,500.0,4999.952,1,4447.181,,0.0019086132795753416,0.01,3.5044917e-18,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.001996085353618572,100,1.0,0.04444926,1.0,4999.954319652661,1.0,4999.954319652661,4999.954319652661,500.0,4999.9546,1,4447.1836,,0.001996085353618572,0.01,3.5044917e-18,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.0019157914274112087,100,1.0,0.043527115,1.0,4999.954532688636,1.0,4999.954532688636,4999.954532688636,500.0,4999.9546,1,4447.1836,,0.0019157914274112087,0.01,3.5044917e-18,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.0015754187403064304,100,1.0,0.039522436,1.0,4999.960890389393,1.0,4999.960890389393,4999.960890389393,500.0,4999.961,1,4447.19,,0.0015754187403064304,0.01,3.5044917e-18,100.0
0.45,0.01,100,0.99919754,99.99979734461846,0.009991401,0.0012677026685452,100,1.000002,0.03543191,1.0000576,4999.965679871051,1.0019107,4999.965679871051,4999.965679871051,500.0,4999.9663,1,4447.195,2.42942e-07,0.0012677026685452,0.01001853,2.4291237e-11,99.9999847420904
0.45,0.009999998,100,1.0,100.0,0.01,0.002054411992988588,100,1.0,0.045105558,1.0,4999.963509371609,1.0,4999.963509371609,4999.963509371609,500.0,4999.9634,1,4447.1924,,0.002054411992988588,0.01,3.5044917e-18,100.0
0.45,0.01,100,0.99254775,99.99986886995345,0.0099260835,0.00215345685336551,100,1.0000013,0.046097673,0.99993896,4999.956468119892,1.002107,4999.956468119892,4999.956468119892,500.0,4999.9575,1,4447.1865,2.1831268e-06,0.00215345685336551,0.010021682,2.183396e-10,99.99977110458632
0.45,0.010000002,100,0.99897736,100.0,0.00998953,0.0021212066144161027,100,1.0,0.045808367,1.0000244,4999.952924280943,1.0003604,4999.952924280943,4999.952924280943,500.0,4999.953,1,4447.182,7.076217e-08,0.0021212066144161027,0.010003359,7.0757137e-12,99.99998092698205
0.45,0.010000002,100,0.9994262,99.99998807907247,0.0099938,0.0018244586759060112,100,1.0000001,0.042499635,1.0000463,4999.959430727986,1.0011233,4999.959430727986,4999.959430727986,500.0,4999.9604,1,4447.1895,1.5540051e-07,0.0018244586759060112,0.0100107705,1.5538758e-11,99.9999771128785
0.45,0.01,100,0.99724317,99.99997615814777,0.00997314,0.001912708167321925,100,1.0000002,0.043487128,0.9999289,4999.960635806105,1.00092,4999.960635806105,4999.960635806105,500.0,4999.9614,1,4447.1904,5.227482e-07,0.001912708167321925,0.010009913,5.2283077e-11,99.99993133060178
0.45,0.009999998,100,1.0,100.0,0.01,0.003318700039132795,100,1.0,0.057312384,1.0,4999.952128502867,1.0,4999.952128502867,4999.952128502867,500.0,4999.952,1,4447.181,,0.003318700039132795,0.01,3.5044917e-18,100.0
0.45,0.01,100,0.9964172,100.0,0.009964805,0.0019074352116213915,100,1.0,0.04344853,0.9999365,4999.952219817105,1.0007968,4999.952219817105,4999.952219817105,500.0,4999.953,1,4447.182,6.5730114e-07,0.0019074352116213915,0.010008603,6.573847e-11,99.99991225645097
0.45,0.009999998,100,1.0,100.0,0.01,0.004059945963373303,100,1.0,0.0633711,1.0,4999.946183694101,1.0,4999.946183694101,4999.946183694101,500.0,4999.9463,1,4447.1753,,0.004059945963373303,0.01,3.5044917e-18,100.0
0.45,0.01,100,0.996122,99.99976158198933,0.009960808,0.0021263129666396967,100,1.0000024,0.045835197,1.0000414,4999.952559810942,1.0014714,4999.952559810942,4999.952559810942,500.0,4999.953,1,4447.1816,1.1492183e-06,0.0021263129666396967,0.0100143,1.1491262e-10,99.99987793484681
0.45,0.009999998,100,1.0,100.0,0.01,0.0012209158981746245,100,1.0,0.034763154,1.0,4999.960347207414,1.0,4999.960347207414,4999.960347207414,500.0,4999.96,1,4447.189,,0.0012209158981746245,0.01,3.5044917e-18,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.0018595089208003537,100,1.0,0.042913895,1.0,4999.953788386845,1.0,4999.953788386845,4999.953788386845,500.0,4999.9536,1,4447.1826,,0.0018595089208003537,0.01,3.5044917e-18,100.0
0.45,0.010000002,100,0.9973925,99.99998807907247,0.00997433,0.001790362588461821,100,1.0000001,0.04209636,0.9999594,4999.95291383047,1.0006659,4999.95291383047,4999.95291383047,500.0,4999.9536,1,4447.1826,2.4563727e-07,0.001790362588461821,0.010007065,2.4565636e-11,99.99996948119015
0.45,0.01,100,0.99945426,100.0,0.009994688,0.0021923839680469577,100,1.0,0.04658067,0.99998546,4999.96056344049,1.0003237,4999.96056344049,4999.96056344049,500.0,4999.961,1,4447.19,3.7715086e-08,0.0021923839680469577,0.010003382,3.771732e-12,99.99998474099033
0.45,0.01,100,0.99753875,99.99992847447743,0.00997451,0.0018642391186053148,100,1.0000007,0.042932726,1.0000879,4999.956570242161,1.001629,4999.956570242161,4999.956570242161,500.0,4999.957,1,4447.186,7.4700256e-07,0.0018642391186053148,0.010015409,7.468664e-11,99.99993515587721
0.45,0.009999998,100,1.0,100.0,0.01,0.0019336119502742965,100,1.0,0.04374147,1.0,4999.951757105952,1.0,4999.951757105952,4999.951757105952,500.0,4999.952,1,4447.181,,0.0019336119502742965,0.01,3.5044917e-18,100.0
0.45,0.009999999,100,0.99913484,100.0,0.009991424,0.0019763000491316383,100,1.0,0.044217717,0.99999243,4999.952324362479,1.0008744,4999.952324362479,4999.952324362479,500.0,4999.953,1,4447.182,7.8030844e-08,0.0019763000491316383,0.010008819,7.803143e-12,99.99999618527403
0.45,0.009999998,100,1.0,100.0,0.01,0.0014859949117305962,100,1.0,0.03836275,1.0,4999.959742986889,1.0,4999.959742986889,4999.959742986889,500.0,4999.96,1,4447.189,,0.0014859949117305962,0.01,3.5044917e-18,100.0
0.45,0.010000002,100,0.9978832,100.0,0.009979071,0.0015413949653370225,100,1.0,0.03903642,0.99997604,4999.965938250633,1.0003996,4999.965938250633,4999.965938250633,500.0,4999.9663,1,4447.1953,9.1608456e-08,0.0015413949653370225,0.010004235,9.1611736e-12,99.999977111272
0.45,0.009999998,100,1.0,100.0,0.01,0.004284942738655583,100,1.0,0.06512848,1.0,4999.950237787752,1.0,4999.950237787752,4999.950237787752,500.0,4999.95,1,4447.1797,,0.004284942738655583,0.01,3.5044917e-18,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.0015752444011382142,100,1.0,0.039501682,1.0,4999.962171045656,1.0,4999.962171045656,4999.962171045656,500.0,4999.9624,1,4447.1914,,0.0015752444011382142,0.01,3.5044917e-18,100.0
0.45,0.01,100,0.9976873,99.99995231630692,0.009976216,0.0015494943158702124,100,1.0000005,0.03918485,1.0000658,4999.963563675671,1.001937,4999.963563675671,4999.963563675671,500.0,4999.9644,1,4447.1934,6.137962e-07,0.0015494943158702124,0.010018711,6.137194e-11,99.99995041221894
0.45,0.01,100,0.9975178,99.99994039539075,0.009974289,0.001933947466696251,100,1.0000006,0.043736976,1.0000892,4999.958635066329,1.0016447,4999.958635066329,4999.958635066329,500.0,4999.959,1,4447.188,5.9572477e-07,0.001933947466696251,0.010015554,5.956177e-11,99.99994659902238
0.45,0.010000002,100,0.9993216,100.0,0.009993234,0.0018032385893254194,100,1.0,0.042239934,0.99999815,4999.961948422931,1.0005738,4999.961948422931,4999.961948422931,500.0,4999.9624,1,4447.1914,6.3976145e-08,0.0018032385893254194,0.010005756,6.3976814e-12,99.99997711177842
0.45,0.009999998,100,1.0,100.0,0.01,0.0017529748911316232,100,1.0,0.041668992,1.0,4999.959120348627,1.0,4999.959120348627,4999.959120348627,500.0,4999.9595,1,4447.1885,,0.0017529748911316232,0.01,3.5044917e-18,100.0
0.45,0.01,100,0.9987253,100.0,0.009987429,0.0027257376001212706,100,1.0,0.051932886,0.99998236,4999.948287192785,1.0003475,4999.948287192785,4999.948287192785,500.0,4999.949,1,4447.1787,6.4155195e-08,0.0027257376001212706,0.0100036515,6.4158874e-12,99.99998474094376
0.45,0.009999998,100,1.0,100.0,0.01,0.0014782793252685474,100,1.0,0.038265612,1.0,4999.95843762651,1.0,4999.95843762651,4999.95843762651,500.0,4999.9585,1,4447.1875,,0.0014782793252685474,0.01,3.5044917e-18,100.0
0.45,0.01,100,0.9995444,100.0,0.009995475,0.0018041428943432415,100,1.0,0.042277254,0.9999968,4999.9525850121145,1.0002671,4999.9525850121145,4999.9525850121145,500.0,4999.953,1,4447.182,1.2376156e-08,0.0018041428943432415,0.010002703,1.2376618e-12,100.00000762941941
0.45,0.01,100,0.99800676,99.99992847447743,0.009980333,0.001812588452144721,100,1.0000007,0.042399682,0.99997336,4999.956035854517,1.0020632,4999.956035854517,4999.956035854517,500.0,4999.957,1,4447.186,8.7408506e-07,0.001812588452144721,0.010020899,8.74128e-11,99.99990081530392
0.45,0.01,100,0.99471885,99.99986886995345,0.009948362,0.0016179063810873055,100,1.0000013,0.040009905,0.99988204,4999.953881003484,1.0033562,4999.953881003484,4999.953881003484,500.0,4999.9546,1,4447.1836,2.9047503e-06,0.0016179063810873055,0.010034746,2.905442e-10,99.99971767970025
0.45,0.009999998,100,1.0,100.0,0.01,0.002270689604901079,100,1.0,0.04744285,1.0,4999.955490502206,1.0,4999.955490502206,4999.955490502206,500.0,4999.9556,1,4447.1846,,0.002270689604901079,0.01,3.5044917e-18,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.0021983211802003074,100,1.0,0.04663781,1.0,4999.960993678877,1.0,4999.960993678877,4999.960993678877,500.0,4999.961,1,4447.19,,0.0021983211802003074,0.01,3.5044917e-18,100.0
0.45,0.01,100,0.9989591,100.0,0.009989575,0.002007566849745579,100,1.0,0.04456803,1.0000017,4999.95289700722,1.0001595,4999.95289700722,4999.95289700722,500.0,4999.9536,1,4447.1826,2.2400817e-08,0.002007566849745579,0.010001578,2.2400265e-12,99.99999237061871
0.45,0.009999998,100,1.0,100.0,0.01,0.0020152769390790705,100,1.0,0.044652913,1.0,4999.9485961418595,1.0,4999.9485961418595,4999.9485961418595,500.0,4999.948,1,4447.1777,,0.0020152769390790705,0.01,3.5044917e-18,100.0
0.45,0.010000002,100,0.9977218,99.99998807907247,0.00997646,0.0023788641097341645,100,1.0000001,0.04847891,1.0000759,4999.95531533227,1.000596,4999.95531533227,4999.95531533227,500.0,4999.956,1,4447.185,1.8544188e-07,0.0023788641097341645,0.0100052,1.8541385e-11,99.99995804153166
0.45,0.009999998,100,1.0,100.0,0.01,0.002428592025468064,100,1.0,0.049025457,1.0,4999.956054444847,1.0,4999.956054444847,4999.956054444847,500.0,4999.956,1,4447.185,,0.002428592025468064,0.01,3.5044917e-18,100.0
0.45,0.01,100,0.9982104,99.99979734461846,0.00998283,0.0017048879778777375,100,1.000002,0.04109714,0.9999272,4999.959199463712,1.0005744,4999.959199463712,4999.959199463712,500.0,4999.96,1,4447.1885,1.7889013e-07,0.0017048879778777375,0.010006472,1.7891792e-11,99.99999618502517
0.45,0.010000002,100,0.99558854,99.99994039539075,0.009956759,0.0020264933417280507,100,1.0000006,0.0447662,0.9999122,4999.954381628832,1.0030501,4999.954381628832,4999.954381628832,500.0,4999.955,1,4447.184,1.1690983e-06,0.0020264933417280507,0.010031382,1.1693094e-10,99.99987028902866
0.45,0.009999999,100,0.99959403,100.0,0.009995892,0.0020769910078045233,100,1.0,0.045342114,1.0000049,4999.957512821227,1.0001379,4999.957512821227,4999.957512821227,500.0,4999.958,1,4447.1875,9.519484e-09,0.0020769910078045233,0.010001331,9.519653e-13,100.00002288807576
0.45,0.01,100,0.99761367,99.99998807907247,0.0099770455,0.0026478116497248043,100,1.0000001,0.05114959,0.9999089,4999.952199727433,1.0008818,4999.952199727433,4999.952199727433,500.0,4999.9526,1,4447.1816,4.0116373e-07,0.0026478116497248043,0.010009729,4.0123762e-11,99.99995803452045
0.45,0.009999998,100,1.0,100.0,0.01,0.0019402199428321387,100,1.0,0.04380057,1.0,4999.95747715205,1.0,4999.95747715205,4999.95747715205,500.0,4999.9575,1,4447.1865,,0.0019402199428321387,0.01,3.5044917e-18,100.0
0.45,0.010000002,100,0.9983798,99.99996423722592,0.00998385,0.0014545375886089126,100,1.0000004,0.03792329,0.9999948,4999.961549392215,1.001412,4999.961549392215,4999.961549392215,500.0,4999.962,1,4447.191,3.0111923e-07,0.0014545375886089126,0.010014173,3.0112014e-11,99.99997329698596
0.45,0.010000002,100,0.9979925,99.99998807907247,0.00998057,0.0020199744915366147,100,1.0000001,0.044700973,0.99993545,4999.963081914547,1.0007086,4999.963081914547,4999.963081914547,500.0,4999.964,1,4447.193,3.773111e-07,0.0020199744915366147,0.010007732,3.7735863e-11,99.9999465908124
0.45,0.01,100,0.99781,99.99994039539075,0.0099776825,0.0023511036703991704,100,1.0000006,0.04824325,1.0000418,4999.959002269855,1.0035124,4999.959002269855,4999.959002269855,500.0,4999.9595,1,4447.1885,1.2221234e-06,0.0023511036703991704,0.010034705,1.2220229e-10,99.999874120372
0.45,0.01,100,0.99935514,99.99998807907247,0.009993592,0.001827492336347177,100,1.0000001,0.042531338,0.9999959,4999.959534266172,1.0010903,4999.959534266172,4999.959534266172,500.0,4999.96,1,4447.189,1.1570814e-07,0.001827492336347177,0.010010944,1.1570831e-11,99.99999618528713
0.45,0.009999999,100,0.99957544,100.0,0.009995382,0.002634255551940757,100,1.0,0.051075384,1.0000372,4999.951990027326,1.0012461,4999.951990027326,4999.951990027326,500.0,4999.9526,1,4447.1816,8.295612e-08,0.002634255551940757,0.010012088,8.295308e-12,100.00000762911093
0.45,0.01,100,0.99587446,99.99994039539075,0.009958267,0.0018879102318379774,100,1.0000006,0.043207046,1.0000479,4999.957138717023,1.0023363,4999.957138717023,4999.957138717023,500.0,4999.9575,1,4447.1865,1.2066167e-06,0.0018879102318379774,0.010022882,1.206491e-10,99.99987412114027
0.45,0.01,100,0.9984856,99.99998807907247,0.009984953,0.001968240329886705,100,1.0000001,0.04412733,0.9999903,4999.952348476232,1.0009464,4999.952348476232,4999.952348476232,500.0,4999.953,1,4447.182,2.121073e-07,0.001968240329886705,0.010009561,2.1210995e-11,99.99996948213317
0.45,0.01,100,0.99377453,99.99976158198933,0.009937765,0.001385523886600651,100,1.0000024,0.037020557,0.99999803,4999.959846903425,1.0028895,4999.959846903425,4999.959846903425,500.0,4999.9604,1,4447.189,2.4696003e-06,0.001385523886600651,0.0100289155,2.4696103e-10,99.99975585933775
0.45,0.010000002,100,0.9975911,99.99980926550052,0.009976438,0.0044289344102407206,100,1.0000019,0.06612911,0.99994713,4999.953980048248,1.0004947,4999.953980048248,4999.953980048248,500.0,4999.955,1,4447.1836,1.8126798e-07,0.0044289344102407206,0.010005476,1.812872e-11,99.99997329571259
