AvgEpLen,VarDiscRet,EpsThisIter,ESSClassic,eRenyi2,BatchSize,ESSRenyi,IterType,VarNormIw,MaxNormIw,VarVanillaIw,J,Bound,MinVanillaIw,MaxVanillaIw,VarRet,AvgDiscRet,VarJ,AvgNormIw,AvgRet,MinNormIw,AvgVanillaIw,VanillaAvgRet
111.51,6132.387261281316,100,170.00503139065677,1.172012,200,170.6467210812864,1,4.4330613e-06,0.00749692,0.17631029,-66.22037,-93.09565,0.02419858,1.4950986,6132.387261281316,-80.10666781932116,28.229853,0.005,-80.10666781932116,0.000121339704,0.9971419,-80.10666781932116
123.08,8280.398326403587,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-89.54468,-124.65358,1.0,1.0,8280.398326403587,-89.54468368545174,90.540565,0.009999998,-89.54468368545174,0.01,1.0,-89.54468368545174
112.15,6115.205677194762,100,193.55024257044062,1.0395341,200,192.39388255649726,1,8.3727434e-07,0.008531636,0.033642873,-83.93798,-109.249695,0.4042728,1.7101923,6115.205677194762,-80.5414038874209,82.50373,0.005,-80.5414038874209,0.0020167956,1.0022652,-80.5414038874209
102.0,3798.11500007107,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-72.3782,-107.48544,1.0,1.0,3798.11500007107,-72.37820026412606,61.31993,0.009999998,-72.37820026412606,0.01,1.0,-72.37820026412606
103.71,3813.0956551403,100,191.76797909802167,1.0337132,200,193.47725832519836,1,1.0785659e-06,0.006145381,0.040940672,-71.74765,-96.98721,0.28765714,1.1973,3813.0956551403,-73.42039923757315,57.518356,0.005000001,-73.42039923757315,0.0014764577,0.97414625,-73.42039923757315
101.7,2570.3305990942627,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-71.03164,-106.13551,1.0,1.0,2570.3305990942627,-71.03164263352751,50.444294,0.009999998,-71.03164263352751,0.01,1.0,-71.03164263352751
114.59,7279.953143626368,100,175.63988409518788,1.1173012,200,179.00275718525123,1,3.484767e-06,0.010238565,0.13653399,-73.55442,-99.79474,0.10994342,2.026621,7279.953143626368,-83.25805068910122,61.384953,0.005,-83.25805068910122,0.00055543816,0.98969984,-83.25805068910122
102.76,2618.2997919180657,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-71.97887,-107.08657,1.0,1.0,2618.2997919180657,-71.97886223882436,50.912838,0.009999998,-71.97886223882436,0.01,1.0,-71.97886223882436
130.66,10367.755815199724,100,179.19314160844914,1.1022136,200,181.45302885408864,1,2.9174403e-06,0.0070332526,0.11047189,-82.39919,-108.461945,0.1357128,1.3686144,10367.755815199724,-96.34036444276572,76.01901,0.005000001,-96.34036444276572,0.0006974224,0.9729598,-96.34036444276572
100.37,2575.8473844701284,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-70.38546,-105.48558,1.0,1.0,2575.8473844701284,-70.38546477198601,50.4984,0.009999998,-70.38546477198601,0.01,1.0,-70.38546477198601
99.46,2586.276876973234,100,181.67744145700493,1.0646406,200,187.85681502091683,1,2.5339702e-06,0.012964302,0.10283607,-67.945984,-93.55824,0.10818411,2.6116867,2586.276876973234,-69.72123955920338,40.7054,0.005000001,-69.72123955920338,0.0005370213,1.0072608,-69.72123955920338
108.73,4983.008706448745,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-77.74675,-112.853874,1.0,1.0,4983.008706448745,-77.74674749076367,70.23659,0.009999998,-77.74674749076367,0.01,1.0,-77.74674749076367
111.28,6122.506330545281,100,122.94407227394146,1.112385,200,179.79386074615903,1,1.5747637e-05,0.056178864,0.7641893,-76.41208,-102.59476,0.77185404,12.375586,6122.506330545281,-80.22462116986513,66.11256,0.005,-80.22462116986513,0.0035038246,1.101445,-80.22462116986513
109.85,4974.35393248238,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-78.35353,-113.45893,1.0,1.0,4974.35393248238,-78.35353100076318,70.17557,0.009999998,-78.35353100076318,0.01,1.0,-78.35353100076318
118.33,7200.208990790254,100,197.6245592746879,1.0128304,200,197.46643131541646,1,3.0200897e-07,0.008185813,0.012260559,-81.75699,-106.740486,0.90056026,1.6493282,7200.208990790254,-85.74149745941162,76.73195,0.005,-85.74149745941162,0.0044695884,1.0074309,-85.74149745941162
103.31,3815.4629731374275,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-73.23492,-108.3421,1.0,1.0,3815.4629731374275,-73.23492465510964,61.459812,0.009999998,-73.23492465510964,0.01,1.0,-73.23492465510964
103.8,3775.0699077445115,100,186.39879954716062,1.0575409,200,189.11798231058913,1,1.8333725e-06,0.011999959,0.07938095,-72.05327,-97.58202,0.15466273,2.4969656,3775.0699077445115,-73.63704085513949,56.01205,0.005,-73.63704085513949,0.00074328075,1.0404059,-73.63704085513949
100.63,2581.5276274056832,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-70.61097,-105.70056,1.0,1.0,2581.5276274056832,-70.61097003623843,50.554058,0.009999998,-70.61097003623843,0.01,1.0,-70.61097003623843
122.08,9493.859304140828,100,173.60971895405936,1.1285412,200,177.21993178329947,1,3.819329e-06,0.011965227,0.1522357,-76.337906,-102.71004,0.03718095,2.3888326,9493.859304140828,-89.52007393583655,69.74636,0.005,-89.52007393583655,0.0001862326,0.9982395,-89.52007393583655
99.89,2578.706305214817,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-70.21662,-105.3242,1.0,1.0,2578.706305214817,-70.2166261857748,50.52642,0.009999998,-70.2166261857748,0.01,1.0,-70.2166261857748
103.8,3769.255225528245,100,113.04610493396771,1.3916819,200,143.71100078685836,1,1.932637e-05,0.009867009,0.6690349,-64.167694,-93.453415,0.000303368,1.8358397,3769.255225528245,-73.50126739293337,17.918589,0.0049999994,-73.50126739293337,1.630499e-06,0.9302919,-73.50126739293337
111.84,6118.6198919689905,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-79.96461,-115.07206,1.0,1.0,6118.6198919689905,-79.96461129844188,77.82951,0.009999998,-79.96461129844188,0.01,1.0,-79.96461129844188
119.24,8372.424835876034,100,146.09953184473258,1.2678951,200,157.74175608494835,1,9.269598e-06,0.011455873,0.39497215,-79.114334,-107.06726,0.018790832,2.3647268,8372.424835876034,-87.08861592829227,79.18133,0.0049999994,-87.08861592829227,9.103182e-05,1.0321023,-87.08861592829227
114.69,7293.390442844538,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-83.18709,-118.294,1.0,1.0,7293.390442844538,-83.18709109276533,84.97327,0.009999998,-83.18709109276533,0.01,1.0,-83.18709109276533
120.24,8354.222318622642,100,162.21502288442218,1.1046381,200,181.0547726533005,1,5.852546e-06,0.007632406,0.25192073,-81.91142,-108.00245,0.23588154,1.5835106,8354.222318622642,-87.48292456567287,86.61959,0.005,-87.48292456567287,0.0011369318,1.0373601,-87.48292456567287
121.33,8278.595845788013,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-88.467636,-123.57439,1.0,1.0,8278.595845788013,-88.46764308288694,90.53071,0.009999998,-88.46764308288694,0.01,1.0,-88.46764308288694
103.46,3791.6107899462468,100,132.9658160143295,1.1404425,200,175.37052648633676,1,1.2666984e-05,0.014584937,0.6402627,-76.49565,-103.005806,0.8152139,3.2790427,3791.6107899462468,-73.33885216087103,59.072464,0.005,-73.33885216087103,0.0036260106,1.1241195,-73.33885216087103
119.12,8387.290120543163,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-86.920715,-122.02823,1.0,1.0,8387.290120543163,-86.9207201436162,91.123085,0.009999998,-86.9207201436162,0.01,1.0,-86.9207201436162
109.75,4947.022484324388,100,173.09376054204665,1.0768698,200,185.72346589156135,1,3.905604e-06,0.006043254,0.17230834,-79.74406,-105.50529,0.23239623,1.2693456,4947.022484324388,-78.24313923045993,79.12101,0.005000001,-78.24313923045993,0.00110642,1.050217,-78.24313923045993
113.13,6124.205516767356,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-81.38919,-116.496796,1.0,1.0,6124.205516767356,-81.3891953073442,77.865036,0.009999998,-81.3891953073442,0.01,1.0,-81.3891953073442
102.98,5040.416108025593,100,155.81673667082865,1.0942037,200,182.78132131206908,1,7.1246e-06,0.016160479,0.3033698,-74.89427,-100.862114,0.78324974,3.334726,5040.416108025593,-73.62622902229428,61.63142,0.0049999994,-73.62622902229428,0.0037957213,1.0317534,-73.62622902229428
113.13,6098.950423465925,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-81.413864,-116.52104,1.0,1.0,6098.950423465925,-81.41387478813529,77.70431,0.009999998,-81.41387478813529,0.01,1.0,-81.41387478813529
99.28,2586.0690193075775,100,184.55465851286007,1.0452361,200,191.34432685118148,1,2.1027533e-06,0.009247906,0.09763436,-73.800156,-99.179955,0.34120312,1.9927396,2586.0690193075775,-69.40396970927715,61.533123,0.005000001,-69.40396970927715,0.0015834554,1.0774006,-69.40396970927715
126.22,9352.737018196469,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-92.31562,-127.422806,1.0,1.0,9352.737018196469,-92.31561565175653,96.224785,0.009999998,-92.31561565175653,0.01,1.0,-92.31561565175653
103.91,3795.829478923269,100,47.71065283413955,1.0,200,200.0,1,8.0199396e-05,0.03727004,7.3209357,-67.64573,-92.47026,0.4137521,11.260498,3795.829478923269,-73.58996719881893,36.824497,0.005,-73.58996719881893,0.0013694383,1.5106636,-73.58996719881893
108.78,6181.97288921416,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-78.28475,-113.39195,1.0,1.0,6181.97288921416,-78.28476113706827,78.2314,0.009999998,-78.28476113706827,0.01,1.0,-78.28476113706827
99.05,2581.784369540584,100,197.45491804619581,1.0129462,200,197.4438430312824,1,3.2385623e-07,0.00553226,0.012822355,-73.45762,-98.44234,0.2713719,1.1008049,2581.784369540584,-69.07581709593535,65.18562,0.005,-69.07581709593535,0.0013638202,0.99489623,-69.07581709593535
96.45,1388.6311296872816,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-67.44636,-102.546295,1.0,1.0,1388.6311296872816,-67.44636096015573,37.07755,0.009999998,-67.44636096015573,0.01,1.0,-67.44636096015573
119.27,8361.09327900375,100,158.60336674663282,1.1187513,200,178.77074399084646,1,6.557969e-06,0.007842638,0.22610222,-75.18085,-101.438095,0.23158206,1.4562297,8361.09327900375,-87.4127748991549,69.29415,0.005,-87.4127748991549,0.0012472031,0.9284055,-87.4127748991549
112.14,6101.510006353199,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-80.69812,-115.805214,1.0,1.0,6101.510006353199,-80.69811712250113,77.72062,0.009999998,-80.69811712250113,0.01,1.0,-80.69811712250113
103.9,3803.646586635265,100,159.76113601966955,1.1145512,200,179.4444278660763,1,6.3283683e-06,0.0075251707,0.2774631,-71.10451,-97.31255,0.11245806,1.5756984,3803.646586635265,-73.55613521620631,56.61068,0.005,-73.55613521620631,0.00053707365,1.0469519,-73.55613521620631
104.75,3780.4956424582792,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-74.10436,-109.21137,1.0,1.0,3780.4956424582792,-74.10437344834209,61.17753,0.009999998,-74.10437344834209,0.01,1.0,-74.10437344834209
93.93,1349.5548561945045,100,177.0682868641398,1.0706275,200,186.80634409648556,1,3.2539617e-06,0.006353429,0.14550322,-66.08876,-91.77525,0.06721719,1.3435018,1349.5548561945045,-65.23462821602821,36.499386,0.005,-65.23462821602821,0.00031787058,1.0573045,-65.23462821602821
109.44,4976.4616824877385,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-78.20712,-113.31451,1.0,1.0,4976.4616824877385,-78.20712063431739,70.19043,0.009999998,-78.20712063431739,0.01,1.0,-78.20712063431739
124.21,9448.916424332261,100,35.951078811658114,1.2907732,200,154.9458938527622,1,0.00011465111,0.06572814,7.060439,-77.35431,-105.55844,0.6731403,16.310905,9448.916424332261,-91.0650739979744,61.437496,0.005,-91.0650739979744,0.002712557,1.2407855,-91.0650739979744
100.21,2575.453823696838,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-70.18762,-105.29216,1.0,1.0,2575.453823696838,-70.18763185888528,50.494545,0.009999998,-70.18763185888528,0.01,1.0,-70.18763185888528
104.93,4999.830534500222,100,168.89852167439162,1.0898713,200,183.5079080641264,1,4.62671e-06,0.009596169,0.23468049,-67.68416,-93.598236,0.09623782,2.161226,4999.830534500222,-75.11782930016517,44.30174,0.005,-75.11782930016517,0.0004273104,1.1260879,-75.11782930016517
117.3,7236.849247429428,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-84.861664,-119.96922,1.0,1.0,7236.849247429428,-84.86166524603964,84.64326,0.009999998,-84.86166524603964,0.01,1.0,-84.86166524603964
97.94,2616.0872075849093,100,184.6584864998994,1.0584208,200,188.9607652131055,1,2.0874502e-06,0.007673292,0.10289738,-71.76619,-97.30583,0.06471449,1.7036321,2616.0872075849093,-68.56025657624006,58.13836,0.005,-68.56025657624006,0.0002914791,1.1101052,-68.56025657624006
106.2,4981.8631167043295,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-75.830925,-110.941376,1.0,1.0,4981.8631167043295,-75.83092272013425,70.228516,0.009999998,-75.83092272013425,0.01,1.0,-75.83092272013425
110.95,6160.813246206213,100,15.165677374555361,1.3126513,200,152.36339122740722,1,0.000306223,0.17847955,16.528585,-70.7406,-99.18496,0.09793633,41.465553,6160.813246206213,-79.76533604115248,59.39624,0.005,-79.76533604115248,0.00042154588,1.1616331,-79.76533604115248
116.06,7243.959364455863,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-84.41449,-119.52205,1.0,1.0,7243.959364455863,-84.41449179559946,84.68482,0.009999998,-84.41449179559946,0.01,1.0,-84.41449179559946
97.49,2621.2670131134187,100,189.4655157296599,1.0500638,200,190.46460868694524,1,1.3970069e-06,0.005676493,0.07151004,-71.98262,-97.421234,0.07717285,1.2842937,2621.2670131134187,-68.69392161041498,59.549313,0.005000001,-68.69392161041498,0.0003410989,1.1312386,-68.69392161041498
115.76,7270.0285727520295,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-84.14742,-119.255005,1.0,1.0,7270.0285727520295,-84.1474241809547,84.83707,0.009999998,-84.1474241809547,0.01,1.0,-84.1474241809547
108.08,4968.221660603026,100,25.499866083796327,1.2674792,200,157.79351878308407,1,0.00017193916,0.06268234,26.45774,-70.18825,-98.136604,0.64877725,24.588623,4968.221660603026,-77.08071062728763,45.14961,0.005,-77.08071062728763,0.0016538899,1.9613676,-77.08071062728763
111.38,6122.944596998217,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-80.22025,-115.32761,1.0,1.0,6122.944596998217,-80.22025854662061,77.857025,0.009999998,-80.22025854662061,0.01,1.0,-80.22025854662061
97.68,2580.530261302097,100,92.19455025545044,1.1871399,200,168.47214491490695,1,2.9380051e-05,0.02571024,1.5806738,-68.70276,-95.75069,0.081370436,5.963496,2580.530261302097,-68.42343127846718,47.54655,0.005,-68.42343127846718,0.0003508099,1.1597512,-68.42343127846718
113.96,6120.075024092836,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-81.988655,-117.09627,1.0,1.0,6120.075024092836,-81.98866152971983,77.83877,0.009999998,-81.98866152971983,0.01,1.0,-81.98866152971983
100.16,2609.454666128789,100,141.7450805773292,1.1379741,200,175.7509177385882,1,1.0326219e-05,0.011270304,0.65741307,-71.23294,-97.71504,0.49775463,2.8437023,2609.454666128789,-70.61172451287509,45.484085,0.005000001,-70.61172451287509,0.0019727263,1.2615907,-70.61172451287509
101.7,3816.93572742794,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-72.13423,-107.24128,1.0,1.0,3816.93572742794,-72.13423655033111,61.47167,0.009999998,-72.13423655033111,0.01,1.0,-72.13423655033111
106.47,4977.35076034767,100,172.11673338309518,1.0635365,200,188.0518396326395,1,4.0704067e-06,0.0064729936,0.15966311,-72.346725,-97.947655,0.33335033,1.2820016,4977.35076034767,-76.27974964901804,64.22276,0.005,-76.27974964901804,0.0016831293,0.9902695,-76.27974964901804
104.99,3791.6768504796387,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-74.4656,-109.57251,1.0,1.0,3791.6768504796387,-74.46560223340988,61.267937,0.009999998,-74.46560223340988,0.01,1.0,-74.46560223340988
120.79,8327.576143429711,100,143.91565285942787,1.1391207,200,175.57401981678458,1,9.791531e-06,0.013567572,0.4421606,-76.92096,-103.41588,0.6987066,2.8831477,8327.576143429711,-87.89595270827412,62.1685,0.005,-87.89595270827412,0.0032879873,1.0625142,-87.89595270827412
111.7,6120.481662664525,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-80.57251,-115.67946,1.0,1.0,6120.481662664525,-80.57251393318177,77.841354,0.009999998,-80.57251393318177,0.01,1.0,-80.57251393318177
108.38,4968.171152628926,100,141.1053068773076,1.2188206,200,164.0930622694687,1,1.0486967e-05,0.008085187,0.46425322,-69.837326,-97.24352,0.01208207,1.7011497,4968.171152628926,-77.29933919489383,53.730694,0.0049999994,-77.29933919489383,5.7423396e-05,1.0520163,-77.29933919489383
119.84,8366.256298272574,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-87.54802,-122.6553,1.0,1.0,8366.256298272574,-87.5480280995369,91.00876,0.009999998,-87.5480280995369,0.01,1.0,-87.5480280995369
113.63,6118.064111224327,100,116.30687478275391,1.10941,200,180.27599483624505,1,1.8080129e-05,0.036078263,0.9564166,-82.94456,-109.091934,0.28320014,8.297905,6118.064111224327,-81.9185016541183,86.69263,0.005,-81.9185016541183,0.0012313192,1.1499867,-81.9185016541183
124.45,9416.423112831691,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-91.59264,-126.70021,1.0,1.0,9416.423112831691,-91.59264414355158,96.55184,0.009999998,-91.59264414355158,0.01,1.0,-91.59264414355158
99.25,2611.879758253051,100,191.04004112126754,1.0217012,200,195.75194463057707,1,1.1784163e-06,0.010710038,0.049833734,-79.98935,-105.08206,0.437536,2.2024362,2611.879758253051,-69.77257891193032,76.92475,0.005,-69.77257891193032,0.0021276562,1.0282112,-69.77257891193032
116.23,7282.079725692257,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-83.9802,-119.08754,1.0,1.0,7282.079725692257,-83.98020241066814,84.90736,0.009999998,-83.98020241066814,0.01,1.0,-83.98020241066814
108.92,4940.3482326242065,100,45.80099867724721,1.2485429,200,160.1867258405637,1,8.459089e-05,0.047631837,6.378145,-73.23856,-100.97717,0.7498709,13.079247,4940.3482326242065,-77.81671531140805,52.76288,0.0049999994,-77.81671531140805,0.0027308702,1.3729522,-77.81671531140805
108.29,4980.211800855949,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-77.5499,-112.657455,1.0,1.0,4980.211800855949,-77.54989205822349,70.21688,0.009999998,-77.54989205822349,0.01,1.0,-77.54989205822349
117.24,7244.476523543075,100,115.04618766103751,1.2974178,200,154.15235260548303,1,1.8553577e-05,0.015349901,0.75389,-76.31796,-104.59446,0.0016797127,3.094181,7244.476523543075,-85.12390038400889,68.2898,0.005,-85.12390038400889,8.332875e-06,1.0078831,-85.12390038400889
110.34,6143.525804676107,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-79.40473,-114.51226,1.0,1.0,6143.525804676107,-79.40473694309593,77.98776,0.009999998,-79.40473694309593,0.01,1.0,-79.40473694309593
104.21,5034.404436154408,100,125.04427545544806,1.1936607,200,167.55179587806117,1,1.5061138e-05,0.014523828,0.8284977,-73.11004,-100.232285,0.20640811,3.4064178,5034.404436154408,-74.61285089984536,63.34706,0.005000001,-74.61285089984536,0.00088005525,1.1726997,-74.61285089984536
108.26,4980.409332962345,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-77.440796,-112.54819,1.0,1.0,4980.409332962345,-77.4407951976359,70.21827,0.009999998,-77.4407951976359,0.01,1.0,-77.4407951976359
123.67,9440.82829818458,100,190.6802362831605,1.0154532,200,196.9563896951001,1,1.2280555e-06,0.0076518287,0.050008945,-83.77546,-108.79132,0.65695465,1.5441167,9440.82829818458,-91.02402042403817,84.56185,0.004999999,-91.02402042403817,0.003255521,1.0089854,-91.02402042403817
111.42,6112.217119624936,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-79.99421,-115.10169,1.0,1.0,6112.217119624936,-79.99421121254564,77.78878,0.009999998,-79.99421121254564,0.01,1.0,-79.99421121254564
105.9,5018.325635784639,100,138.5824106010175,1.1278011,200,177.3362403826955,1,1.1135297e-05,0.0139238415,0.5252195,-74.186356,-100.549835,0.5839327,3.0239778,5018.325635784639,-75.857691642195,58.28248,0.005,-75.857691642195,0.002688706,1.0858992,-75.857691642195
107.68,4979.008529944584,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-76.74607,-111.853714,1.0,1.0,4979.008529944584,-76.7460767044127,70.20839,0.009999998,-76.7460767044127,0.01,1.0,-76.7460767044127
117.11,7243.970872579943,100,158.3142201044374,1.1048994,200,181.01195351860179,1,6.6158395e-06,0.014507877,0.33965597,-77.78136,-103.8758,0.7663019,3.2872367,7243.970872579943,-85.01755993887782,69.025795,0.005,-85.01755993887782,0.0033819934,1.1329145,-85.01755993887782
122.82,9449.309896157441,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-90.54247,-125.64992,1.0,1.0,9449.309896157441,-90.54248001143337,96.7203,0.009999998,-90.54248001143337,0.01,1.0,-90.54248001143337
111.17,6117.072961000193,100,125.65102560604147,1.2761636,200,156.71972107854512,1,1.4867083e-05,0.008649758,0.6935909,-78.10211,-106.14607,0.029060043,1.8682834,6117.072961000193,-80.15924481227994,87.422714,0.005,-80.15924481227994,0.00013454187,1.0799627,-80.15924481227994
107.72,4998.12358272092,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-76.65286,-111.76015,1.0,1.0,4998.12358272092,-76.65286035165191,70.34303,0.009999998,-76.65286035165191,0.01,1.0,-76.65286035165191
