ESSRenyi,VarJ,ESSClassic,VarRet,AvgVanillaIw,J,BatchSize,Delta,VanillaAvgRet,IterType,AvgEpLen,VarVanillaIw,VarDiscRet,MinVanillaIw,Bound,VarNormIw,EpsThisIter,MaxVanillaIw,MinNormIw,MaxNormIw,eRenyi2,AvgNormIw,AvgRet,AvgDiscRet
500.0,4.33253,299.999969474,16.9869132618,1.0,-105.868,500,1.0,-106.40305673,2,34.01,,16.9869132618,1.0,-105.868,5.43914e-20,100,1.0,0.00333333,0.00333333,1.0,0.00333333,-106.40305673,-106.40305673
500.0,4.31742,400.0,18.432130323,1.0,-105.865,500,1.0,-105.854937885,2,32.19,,18.432130323,1.0,-105.865,5.4346e-20,100,1.0,0.0025,0.0025,1.0,0.0025,-105.854937885,-105.854937885
499.996185332,4.1318,499.999946357,10.805146899,1.0,-105.794,500,1.0,-105.509256282,1,32.73,1.53204e-10,10.805146899,0.99994,-105.794,6.12848e-16,100,1.00007,0.00199988,0.00200015,1.00001,0.002,-105.509256282,-105.509256282
500.0,7.94512,100.0,63.762620752,1.0,-105.133,500,1.0,-105.132801304,2,35.21,,63.762620752,1.0,-105.133,3.50449e-18,100,1.0,0.01,0.01,1.0,0.01,-105.132801304,-105.132801304
500.0,6.1536,200.000000102,12.3166132482,1.0,-105.588,500,1.0,-106.043906585,2,29.46,,12.3166132482,1.0,-105.588,2.1793e-19,100,1.0,0.005,0.005,1.0,0.005,-106.043906585,-106.043906585
500.0,5.84291,299.999969474,26.6261495296,1.0,-105.355,500,1.0,-104.889726403,2,33.08,,26.6261495296,1.0,-105.355,5.43914e-20,100,1.0,0.00333333,0.00333333,1.0,0.00333333,-104.889726403,-104.889726403
500.0,5.43849,400.0,15.2088764003,1.0,-105.619,500,1.0,-106.40936488,2,39.96,,15.2088764003,1.0,-105.619,5.4346e-20,100,1.0,0.0025,0.0025,1.0,0.0025,-106.40936488,-106.40936488
500.0,5.12956,499.999877315,13.1858154143,1.0,-105.718,500,1.0,-106.112646795,1,36.66,2.94514e-09,13.1858154143,0.999844,-105.718,1.17806e-14,100,1.0003,0.00199968,0.00200059,1.0,0.002,-106.112646795,-106.112646795
500.0,4.1468,100.0,17.3696055153,1.0,-105.686,500,1.0,-105.686428311,2,30.76,,17.3696055153,1.0,-105.686,3.50449e-18,100,1.0,0.01,0.01,1.0,0.01,-105.686428311,-105.686428311
500.0,4.36535,200.000000102,21.031053144,1.0,-105.906,500,1.0,-106.124584136,2,36.21,,21.031053144,1.0,-105.906,2.1793e-19,100,1.0,0.005,0.005,1.0,0.005,-106.124584136,-106.124584136
500.0,3.9357,299.999969474,8.32688602362,1.0,-106.043,500,1.0,-106.317055407,2,32.96,,8.32688602362,1.0,-106.043,5.43914e-20,100,1.0,0.00333333,0.00333333,1.0,0.00333333,-106.317055407,-106.317055407
500.0,4.08426,400.0,19.6249791964,1.0,-105.78,500,1.0,-104.992673928,2,34.87,,19.6249791964,1.0,-105.78,5.4346e-20,100,1.0,0.0025,0.0025,1.0,0.0025,-104.992673928,-104.992673928
500.0,3.98393,500.000006643,12.7125519611,1.0,-105.731,500,1.0,-105.534111791,1,32.15,,12.7125519611,1.0,-105.731,5.43187e-20,100,1.0,0.002,0.002,1.0,0.002,-105.534111791,-105.534111791
