Bound,VarVanillaIw,AvgDiscRet,EpsThisIter,BatchSize,ESSRenyi,MinNormIw,AvgRet,MinVanillaIw,MaxNormIw,AvgEpLen,VarDiscRet,VarNormIw,VarJ,AvgVanillaIw,VarRet,AvgNormIw,delta,SamplesThisIter,renyi2,J,IterType,VanillaAvgRet,MaxVanillaIw,ESSClassic
81.4334,0.0852106,90.3041515187,100,100,nan,2.94224e-07,90.3041515187,0.00527973,0.000109182,500.0,14.2939829531,2.64624e-10,42.3165,0.991412,14.2939829531,5.52486e-05,0.5,50000,nan,16497.3,1,90.3041515187,1.95922,0.726189819021
80.3567,0.0712728,89.4908650356,100,100,nan,1.2268e-05,89.4908650356,0.221654,0.000109846,500.0,10.1264274544,2.18335e-10,40.2938,0.998209,10.1264274544,5.52486e-05,0.5,50000,nan,16317.0,1,89.4908650356,1.98465,0.657108954213
80.4992,0.0692217,89.4817214773,100,100,nan,1.91808e-06,89.4817214773,0.0348707,0.000104023,500.0,12.556935214,2.09438e-10,41.1208,1.00442,12.556935214,5.52486e-05,0.5,50000,nan,16319.9,1,89.4817214773,1.89113,0.678730512747
80.6831,0.0884267,89.6031836469,100,100,nan,1.66205e-06,89.6031836469,0.0299537,0.000112327,500.0,16.6941035057,2.72252e-10,44.7437,0.995699,16.6941035057,5.52486e-05,0.5,50000,nan,16378.9,1,89.6031836469,2.02438,0.685724041393
81.2376,0.0774912,90.1494884422,100,100,nan,1.23659e-06,90.1494884422,0.0218238,0.000110184,500.0,15.8148972296,2.48796e-10,43.3875,0.975047,15.8148972296,5.52486e-05,0.5,50000,nan,16466.2,1,90.1494884422,1.94457,0.722401395945
81.1307,0.0768686,90.1366736132,100,100,nan,3.84441e-06,90.1366736132,0.069754,0.000104329,500.0,11.5370496479,2.33491e-10,41.7133,1.00245,11.5370496479,5.52486e-05,0.5,50000,nan,16445.6,1,90.1366736132,1.89298,0.673203899786
80.7423,0.0708342,89.7361250931,100,100,nan,1.24387e-06,89.7361250931,0.0225339,0.000106905,500.0,14.1928136468,2.15833e-10,41.3121,1.00088,14.1928136468,5.52486e-05,0.5,50000,nan,16371.0,1,89.7361250931,1.93669,0.662395624841
80.9961,0.0641822,90.1309589683,100,100,nan,6.03002e-06,90.1309589683,0.110418,9.9308e-05,500.0,8.87234668079,1.91414e-10,38.7903,1.01168,8.87234668079,5.52486e-05,0.5,50000,nan,16419.5,1,90.1309589683,1.81846,0.632605253572
80.6215,0.0841301,89.6873845399,100,100,nan,2.49344e-06,89.6873845399,0.0452104,0.000122928,500.0,13.991752205,2.55901e-10,48.8388,1.00175,13.991752205,5.52486e-05,0.5,50000,nan,16379.7,1,89.6873845399,2.2289,0.665870057623
80.8195,0.113909,89.4962271521,100,100,nan,1.52303e-06,89.4962271521,0.0272328,0.000121067,500.0,19.7777351907,3.56276e-10,47.5486,0.987886,19.7777351907,5.52486e-05,0.5,50000,nan,16406.0,1,89.4962271521,2.16476,0.684933553583
80.3509,0.0734122,89.4539560559,100,100,nan,3.92226e-06,89.4539560559,0.0708287,0.000110949,500.0,11.6966639157,2.25124e-10,42.7567,0.997687,11.6966639157,5.52486e-05,0.5,50000,nan,16319.5,1,89.4539560559,2.00354,0.660293321288
81.2305,0.070705,90.3014925329,100,100,nan,2.33298e-06,90.3014925329,0.0425196,0.000104746,500.0,11.1915193499,2.1286e-10,40.7989,1.00693,11.1915193499,5.52486e-05,0.5,50000,nan,16466.0,1,90.3014925329,1.90904,0.696789905795
80.6833,0.0840149,89.5984163846,100,100,nan,2.73133e-06,89.5984163846,0.0495007,0.000113092,500.0,13.8474523285,2.55788e-10,43.1555,1.00129,13.8474523285,5.52486e-05,0.5,50000,nan,16365.6,1,89.5984163846,2.0496,0.743654649408
80.9652,0.105659,89.7313225802,100,100,nan,2.48821e-06,89.7313225802,0.045314,0.000111681,500.0,15.2452511894,3.18576e-10,46.2206,1.00616,15.2452511894,5.52486e-05,0.5,50000,nan,16418.1,1,89.7313225802,2.03388,0.65586710777
80.2293,0.0955651,88.9153301596,100,100,nan,5.59571e-07,88.9153301596,0.0100348,0.000118417,500.0,30.9962923966,2.97163e-10,48.0858,0.990771,30.9962923966,5.52486e-05,0.5,50000,nan,16285.5,1,88.9153301596,2.12357,0.748479667282
80.0436,0.0551487,89.1913060074,100,100,nan,1.08722e-05,89.1913060074,0.196002,0.000101115,500.0,7.83848534518,1.69686e-10,37.9229,0.996014,7.83848534518,5.52486e-05,0.5,50000,nan,16237.4,1,89.1913060074,1.82288,0.617902631407
80.7246,0.0910559,89.3362337638,100,100,nan,6.04751e-07,89.3362337638,0.0106592,0.000112361,500.0,26.9510003933,2.931e-10,44.918,0.973796,26.9510003933,5.52486e-05,0.5,50000,nan,16368.0,1,89.3362337638,1.98044,0.720852339989
80.6493,0.113093,89.4459630782,100,100,nan,1.66033e-06,89.4459630782,0.0295078,0.000124781,500.0,21.403976111,3.58058e-10,52.1319,0.981889,21.403976111,5.52486e-05,0.5,50000,nan,16399.7,1,89.4459630782,2.21763,0.68389697203
80.6697,0.069726,89.5813703996,100,100,nan,2.35152e-06,89.5813703996,0.0417003,0.000103765,500.0,11.8415311736,2.21724e-10,37.7535,0.979742,11.8415311736,5.52486e-05,0.5,50000,nan,16340.3,1,89.5813703996,1.8401,0.719154770288
80.1895,0.102028,88.7846806959,100,100,nan,1.29997e-06,88.7846806959,0.0229565,0.000119405,500.0,20.0836058269,3.27173e-10,46.2807,0.975647,20.0836058269,5.52486e-05,0.5,50000,nan,16266.8,1,88.7846806959,2.1086,0.675400240289
80.33,0.0819909,89.4300406641,100,100,nan,4.2203e-06,89.4300406641,0.0761035,0.000116234,500.0,12.6160315128,2.52141e-10,44.4747,0.996283,12.6160315128,5.52486e-05,0.5,50000,nan,16329.7,1,89.4300406641,2.09601,0.663144382326
79.9149,0.0896443,88.8739035764,100,100,nan,4.84963e-06,88.8739035764,0.0873257,0.000116049,500.0,13.688227316,2.76475e-10,44.3447,0.994844,13.688227316,5.52486e-05,0.5,50000,nan,16241.4,1,88.8739035764,2.08966,0.641133244326
80.5229,0.0919393,89.2798478493,100,100,nan,1.85847e-06,89.2798478493,0.033828,0.00011601,500.0,17.3185544123,2.77498e-10,43.4415,1.00564,17.3185544123,5.52486e-05,0.5,50000,nan,16323.0,1,89.2798478493,2.11163,0.707562850687
79.8535,0.0816053,88.8053328441,100,100,nan,3.76427e-06,88.8053328441,0.0675965,0.000115003,500.0,13.0933453447,2.53064e-10,44.5706,0.992123,13.0933453447,5.52486e-05,0.5,50000,nan,16218.2,1,88.8053328441,2.06515,0.696702169396
80.5274,0.057299,89.6462495606,100,100,nan,2.10564e-05,89.6462495606,0.381957,9.64344e-05,500.0,7.6167423447,1.74135e-10,37.5381,1.00219,7.6167423447,5.52486e-05,0.5,50000,nan,16320.4,1,89.6462495606,1.74929,0.625585172973
80.9455,0.0607191,89.9712915316,100,100,nan,4.54974e-06,89.9712915316,0.0836906,9.53176e-05,500.0,9.22337162128,1.79451e-10,37.095,1.01628,9.22337162128,5.52486e-05,0.5,50000,nan,16385.0,1,89.9712915316,1.75333,0.651941335695
80.4915,0.108369,88.8105917516,100,100,nan,6.71912e-07,88.8105917516,0.0119079,0.000119865,500.0,43.5608295897,3.45035e-10,49.5827,0.979135,43.5608295897,5.52486e-05,0.5,50000,nan,16325.2,1,88.8105917516,2.12428,0.699021943243
81.0338,0.0662993,89.980273384,100,100,nan,3.87728e-06,89.980273384,0.0697295,9.74833e-05,500.0,10.8291537874,2.04988e-10,37.6574,0.993599,10.8291537874,5.52486e-05,0.5,50000,nan,16402.4,1,89.980273384,1.75315,0.675364370887
81.0765,0.0569277,90.2505131957,100,100,nan,1.16653e-05,90.2505131957,0.212803,0.000100674,500.0,7.87844261279,1.71065e-10,36.5794,1.00787,7.87844261279,5.52486e-05,0.5,50000,nan,16428.4,1,90.2505131957,1.83653,0.670240110408
80.5854,0.0778124,89.5185894377,100,100,nan,3.40368e-06,89.5185894377,0.0610414,0.000105429,500.0,11.4450675237,2.41934e-10,41.3116,0.990825,11.4450675237,5.52486e-05,0.5,50000,nan,16337.0,1,89.5185894377,1.89076,0.653688870993
81.2378,0.0765788,90.0098069255,100,100,nan,4.63318e-07,90.0098069255,0.00825437,0.000105696,500.0,20.1501153584,2.41268e-10,40.876,0.984297,20.1501153584,5.52486e-05,0.5,50000,nan,16450.9,1,90.0098069255,1.88306,0.686773496075
80.7981,0.0663715,89.9459851862,100,100,nan,9.81376e-06,89.9459851862,0.182036,0.000104592,500.0,9.17617660707,1.92903e-10,40.4051,1.02481,9.17617660707,5.52486e-05,0.5,50000,nan,16384.5,1,89.9459851862,1.94008,0.65857880588
80.047,0.0799642,89.0567980068,100,100,nan,8.23638e-06,89.0567980068,0.148522,0.000109274,500.0,11.4299321665,2.45915e-10,44.4202,0.996269,11.4299321665,5.52486e-05,0.5,50000,nan,16254.7,1,89.0567980068,1.97048,0.644849833758
81.1081,0.0700772,90.3311408262,100,100,nan,9.80782e-06,90.3311408262,0.17842,0.000111326,500.0,10.3973052904,2.11757e-10,41.4489,1.00506,10.3973052904,5.52486e-05,0.5,50000,nan,16467.5,1,90.3311408262,2.02519,0.665249390752
80.2372,0.0870093,89.1308264012,100,100,nan,2.77669e-06,89.1308264012,0.0496672,0.000114003,500.0,14.0090566912,2.71945e-10,45.6563,0.988244,14.0090566912,5.52486e-05,0.5,50000,nan,16285.8,1,89.1308264012,2.03919,0.655114810449
80.5163,0.103941,89.2683852285,100,100,nan,2.64861e-06,89.2683852285,0.0477047,0.000113963,500.0,17.0719254296,3.20405e-10,47.139,0.995097,17.0719254296,5.52486e-05,0.5,50000,nan,16340.6,1,89.2683852285,2.05262,0.700959873359
80.594,0.0923633,89.3909099038,100,100,nan,2.76595e-06,89.3909099038,0.0492611,0.000112711,500.0,15.5370155717,2.91191e-10,42.7912,0.983971,15.5370155717,5.52486e-05,0.5,50000,nan,16346.6,1,89.3909099038,2.00737,0.698346851796
80.6556,0.0708598,89.6140693473,100,100,nan,9.29376e-06,89.6140693473,0.169217,9.8273e-05,500.0,10.1144970112,2.13744e-10,38.5374,1.00594,10.1144970112,5.52486e-05,0.5,50000,nan,16336.7,1,89.6140693473,1.78931,0.667870014378
80.4382,0.0948139,89.3690386704,100,100,nan,5.39868e-06,89.3690386704,0.0979719,0.00011564,500.0,14.2830315855,2.87902e-10,45.3387,1.00262,14.2830315855,5.52486e-05,0.5,50000,nan,16335.4,1,89.3690386704,2.09856,0.691931657536
81.1511,0.0785834,89.8222520058,100,100,nan,9.37394e-07,89.8222520058,0.0171314,9.98941e-05,500.0,20.0079758904,2.35282e-10,39.2632,1.0097,20.0079758904,5.52486e-05,0.5,50000,nan,16406.3,1,89.8222520058,1.82562,0.736931737382
81.4988,0.0637802,90.5552480729,100,100,nan,1.07187e-05,90.5552480729,0.195262,9.48728e-05,500.0,8.87324185915,1.92191e-10,37.3176,1.00646,8.87324185915,5.52486e-05,0.5,50000,nan,16494.5,1,90.5552480729,1.72829,0.650336698007
80.6239,0.0590659,89.8554135715,100,100,nan,8.36041e-06,89.8554135715,0.151791,0.000106191,500.0,8.61829504251,1.79185e-10,38.3809,1.00309,8.61829504251,5.52486e-05,0.5,50000,nan,16363.9,1,89.8554135715,1.92799,0.646503316005
80.5887,0.0796189,89.5149026914,100,100,nan,8.94332e-06,89.5149026914,0.163018,0.000101339,500.0,11.3354491275,2.39632e-10,40.3167,1.00706,11.3354491275,5.52486e-05,0.5,50000,nan,16332.7,1,89.5149026914,1.8472,0.69944360536
80.2687,0.070308,89.4173466589,100,100,nan,9.74694e-06,89.4173466589,0.176041,0.000109035,500.0,10.428454799,2.15533e-10,45.1267,0.997854,10.428454799,5.52486e-05,0.5,50000,nan,16304.7,1,89.4173466589,1.96929,0.642242192092
80.8829,0.0679708,89.8387926104,100,100,nan,5.50407e-06,89.8387926104,0.10054,0.000101605,500.0,10.3086945608,2.03708e-10,38.596,1.0092,10.3086945608,5.52486e-05,0.5,50000,nan,16375.2,1,89.8387926104,1.85597,0.697602631219
80.9432,0.0487985,90.0912438564,100,100,nan,9.49026e-06,90.0912438564,0.170913,9.9894e-05,500.0,7.2076978414,1.50457e-10,34.5406,0.994989,7.2076978414,5.52486e-05,0.5,50000,nan,16390.2,1,90.0912438564,1.79902,0.647861877306
80.6906,0.0825722,89.6299474654,100,100,nan,1.6428e-06,89.6299474654,0.0293226,0.000113304,500.0,15.3389564425,2.59179e-10,43.9517,0.98614,15.3389564425,5.52486e-05,0.5,50000,nan,16377.5,1,89.6299474654,2.02238,0.706594440206
80.8607,0.0924506,89.7812662615,100,100,nan,2.38058e-06,89.7812662615,0.0426873,0.000111878,500.0,15.8003657155,2.87527e-10,46.3093,0.990688,15.8003657155,5.52486e-05,0.5,50000,nan,16417.3,1,89.7812662615,2.00614,0.673994322221
80.8052,0.0611654,90.1111170817,100,100,nan,1.67743e-05,90.1111170817,0.303474,0.000107809,500.0,8.7042613223,1.86875e-10,42.7347,0.999536,8.7042613223,5.52486e-05,0.5,50000,nan,16413.8,1,90.1111170817,1.95044,0.620027570271
80.3401,0.0694629,89.4102399164,100,100,nan,4.23678e-06,89.4102399164,0.0754272,0.000105128,500.0,10.9558569079,2.19164e-10,41.4907,0.983588,10.9558569079,5.52486e-05,0.5,50000,nan,16308.4,1,89.4102399164,1.87158,0.618663817153
80.7105,0.0596941,89.8337586131,100,100,nan,9.96717e-06,89.8337586131,0.180371,9.98864e-05,500.0,8.53240853797,1.82282e-10,38.4457,0.999805,8.53240853797,5.52486e-05,0.5,50000,nan,16360.8,1,89.8337586131,1.80759,0.639738471747
81.2839,0.0627841,90.2997171925,100,100,nan,8.54549e-07,90.2997171925,0.0151983,0.000101288,500.0,12.2045363217,1.98487e-10,36.1232,0.982609,12.2045363217,5.52486e-05,0.5,50000,nan,16466.1,1,90.2997171925,1.80144,0.688687056939
79.7603,0.0854592,88.6978996442,100,100,nan,4.91854e-06,88.6978996442,0.0887909,0.000112087,500.0,12.578881201,2.62238e-10,48.9399,0.997364,12.578881201,5.52486e-05,0.5,50000,nan,16198.9,1,88.6978996442,2.02343,0.659398695642
80.8826,0.134761,89.4328002914,100,100,nan,1.52113e-06,89.4328002914,0.0274789,0.000123796,500.0,22.1607694736,4.1295e-10,50.2879,0.998057,22.1607694736,5.52486e-05,0.5,50000,nan,16421.6,1,89.4328002914,2.23636,0.767534780152
81.0687,0.0654052,90.2429680693,100,100,nan,1.41413e-05,90.2429680693,0.254355,0.000105063,500.0,9.32630868547,2.02167e-10,40.6368,0.993739,9.32630868547,5.52486e-05,0.5,50000,nan,16444.8,1,90.2429680693,1.88973,0.678170655837
80.7085,0.0612923,89.9164221555,100,100,nan,1.05085e-05,89.9164221555,0.190641,0.000104892,500.0,8.61105186365,1.86233e-10,37.5117,1.0023,8.61105186365,5.52486e-05,0.5,50000,nan,16377.3,1,89.9164221555,1.9029,0.643384928669
81.1307,0.0923039,89.9159503146,100,100,nan,1.76586e-06,89.9159503146,0.0321582,0.00010152,500.0,14.5315429892,2.78324e-10,41.2858,1.00613,14.5315429892,5.52486e-05,0.5,50000,nan,16433.0,1,89.9159503146,1.84879,0.662667722691
81.0259,0.0765848,90.1053492395,100,100,nan,7.72056e-06,90.1053492395,0.139823,0.000104121,500.0,11.0376787233,2.33497e-10,41.9652,1.00058,11.0376787233,5.52486e-05,0.5,50000,nan,16437.9,1,90.1053492395,1.88569,0.642908037297
81.1469,0.102101,90.1403199507,100,100,nan,1.53134e-06,90.1403199507,0.0279278,0.00012252,500.0,18.0871883097,3.06971e-10,49.7495,1.0076,18.0871883097,5.52486e-05,0.5,50000,nan,16497.9,1,90.1403199507,2.23446,0.680032496972
80.9944,0.0586901,90.0319850115,100,100,nan,3.13769e-06,90.0319850115,0.0569554,9.76235e-05,500.0,10.0147257188,1.78121e-10,35.024,1.00287,10.0147257188,5.52486e-05,0.5,50000,nan,16398.3,1,90.0319850115,1.77206,0.675643991111
81.8742,0.0730948,91.0393833648,100,100,nan,4.45828e-06,91.0393833648,0.0818211,0.000106543,500.0,11.143582858,2.17015e-10,39.4543,1.01396,11.143582858,5.52486e-05,0.5,50000,nan,16599.9,1,91.0393833648,1.95534,0.680123780256
81.6003,0.0688587,90.6424813573,100,100,nan,7.49379e-06,90.6424813573,0.137059,9.72595e-05,500.0,9.78093523418,2.05848e-10,39.3249,1.01048,9.78093523418,5.52486e-05,0.5,50000,nan,16520.4,1,90.6424813573,1.77885,0.671334160866
80.9043,0.0678053,89.9063112035,100,100,nan,9.4041e-06,89.9063112035,0.169526,9.77884e-05,500.0,9.93673152418,2.08654e-10,39.2854,0.995956,9.93673152418,5.52486e-05,0.5,50000,nan,16388.4,1,89.9063112035,1.76281,0.639918794528
81.7195,0.0785237,90.7967234749,100,100,nan,8.25754e-06,90.7967234749,0.150428,0.00010277,500.0,10.8004774309,2.36617e-10,40.51,1.00647,10.8004774309,5.52486e-05,0.5,50000,nan,16562.6,1,90.7967234749,1.87216,0.688471291965
80.9825,0.0785943,89.9092250255,100,100,nan,2.8432e-06,89.9092250255,0.0516859,9.97874e-05,500.0,12.5629477261,2.37827e-10,40.8104,1.00435,12.5629477261,5.52486e-05,0.5,50000,nan,16411.0,1,89.9092250255,1.81402,0.648175770472
81.8776,0.0603429,91.0482291508,100,100,nan,1.85572e-06,91.0482291508,0.0337666,0.000106594,500.0,11.0731503275,1.82254e-10,37.3649,1.0053,11.0731503275,5.52486e-05,0.5,50000,nan,16589.8,1,91.0482291508,1.93957,0.728315658789
81.2303,0.0783387,90.3483552793,100,100,nan,1.3365e-05,90.3483552793,0.242167,0.000105932,500.0,10.7817422978,2.38608e-10,43.469,1.00108,10.7817422978,5.52486e-05,0.5,50000,nan,16482.8,1,90.3483552793,1.91944,0.659113767348
81.0135,0.0817272,89.9915684001,100,100,nan,3.84457e-06,89.9915684001,0.0686605,0.000107861,500.0,13.3547755028,2.56241e-10,44.5104,0.986689,13.3547755028,5.52486e-05,0.5,50000,nan,16434.2,1,89.9915684001,1.9263,0.656924030033
81.3472,0.0581474,90.6094124541,100,100,nan,7.66655e-06,90.6094124541,0.140205,0.000101885,500.0,8.32310660839,1.73863e-10,39.0367,1.01038,8.32310660839,5.52486e-05,0.5,50000,nan,16496.9,1,90.6094124541,1.86326,0.649979460736
80.6378,0.0592254,89.7020901789,100,100,nan,3.07744e-06,89.7020901789,0.054776,0.000104722,500.0,9.51434581938,1.86942e-10,36.8999,0.98338,9.51434581938,5.52486e-05,0.5,50000,nan,16343.1,1,89.7020901789,1.86397,0.643614953683
81.3154,0.0880467,90.2843356548,100,100,nan,2.59346e-06,90.2843356548,0.0466295,0.000111047,500.0,14.8950477954,2.72364e-10,44.9831,0.993352,14.8950477954,5.52486e-05,0.5,50000,nan,16499.3,1,90.2843356548,1.99658,0.672349287987
80.8225,0.061376,89.9058876295,100,100,nan,7.49339e-06,89.9058876295,0.135384,0.000102417,500.0,8.89193645934,1.88027e-10,37.986,0.998182,8.89193645934,5.52486e-05,0.5,50000,nan,16376.3,1,89.9058876295,1.85037,0.713828849754
81.491,0.0966404,90.0964133034,100,100,nan,9.94661e-07,90.0964133034,0.0175551,0.000102325,500.0,18.6089320987,3.10244e-10,42.0054,0.975101,18.6089320987,5.52486e-05,0.5,50000,nan,16491.3,1,90.0964133034,1.80596,0.705377750486
81.4513,0.064916,90.5144311449,100,100,nan,1.82742e-06,90.5144311449,0.032698,0.000104823,500.0,11.1772675342,2.02762e-10,36.9503,0.988561,11.1772675342,5.52486e-05,0.5,50000,nan,16502.8,1,90.5144311449,1.8756,0.652451142575
80.7789,0.0684821,89.8685252553,100,100,nan,8.80346e-06,89.8685252553,0.158082,0.000103881,500.0,9.97683108365,2.12383e-10,39.1281,0.992087,9.97683108365,5.52486e-05,0.5,50000,nan,16383.5,1,89.8685252553,1.86537,0.660143184984
81.4775,0.0851307,90.3132434205,100,100,nan,1.01563e-06,90.3132434205,0.0183559,0.000106156,500.0,16.8451004305,2.60617e-10,43.7001,0.998535,16.8451004305,5.52486e-05,0.5,50000,nan,16501.0,1,90.3132434205,1.91862,0.701049949062
81.618,0.0948328,90.5450759853,100,100,nan,3.82183e-06,90.5450759853,0.0692761,0.000109057,500.0,14.5368065161,2.88625e-10,42.5716,1.00146,14.5368065161,5.52486e-05,0.5,50000,nan,16549.2,1,90.5450759853,1.97682,0.701407506223
81.4852,0.0621153,90.6509803147,100,100,nan,9.52403e-06,90.6509803147,0.172524,0.000100023,500.0,9.03959159373,1.89295e-10,37.8066,1.00081,9.03959159373,5.52486e-05,0.5,50000,nan,16513.4,1,90.6509803147,1.81187,0.631587998033
