InitialBound,MeanEntropy,MeanIW,EpThisIter,EpisodesSoFar,MinIWNorm,ESSClassic,MinIW,MaxIW,InitialReturnMean,InitialReturnStd,EpRewMean,TimeElapsed,J_sample_variance,EmpiricalD2,VarianceInit,InitialReturnMax,EpLenMean,OptimizationReturnMean,Iteration,Bound,ESSRenyi,TimestepsSoFar,ReturnStepMax,OptimizationReturnMax,LearnableVariance,MaxIWNorm,StdIWNorm,ReturnMeanIW,MeanIWNorm,StdIW,OptimizationReturnMin,InitialReturnMin,ReturnStepMaxmin
26.76497,1.202132,725.79956,100,38900,2.2561877e-10,1.0003916,2.2561878e-08,72565.75,28.442162,2.3591514,28.44216129872667,84643.22982430458,1885683000.0,14003123.0,-1,33.543762,500.0,5.472952,389,14401.799,7.141264e-06,19450000,0.25401062,10.574553,True,725.6575,72.201866,20677.963,7.257994,7220.1865,,22.96921,0.004894048
26.24565,1.2139324,691.96954,100,39000,6.0338565e-09,1.0028726,6.033857e-07,69097.734,28.04376,2.515971,28.0437619793158,84880.67348599434,349182300.0,930949.8,-1,35.962204,500.0,6.4026103,390,14352.155,0.000107417174,19500000,0.3089027,14.321053,True,690.97736,68.750435,16087.075,6.919697,6875.0425,,21.641151,0.105455905
24.793056,1.212328,1049.6761,100,39100,8.998692e-12,1.0003148,8.998693e-10,104951.09,26.457891,2.3527968,26.457889158892936,85061.37896561623,6305489000.0,4987983.5,-1,33.296608,500.0,5.480697,391,25928.318,2.004818e-05,19550000,0.3015082,12.319416,True,1049.5109,104.42484,29646.516,10.496762,10442.485,,20.977192,0.09060477
26.747803,1.2123371,1.6875538,100,39200,5.0938015e-05,16.878881,0.0050938018,25.353241,28.437563,2.258564,28.43756181780834,85224.75949978828,1936.0012,10.306889,-1,33.795193,500.0,6.9453588,392,42.268116,9.70225,19600000,0.2754581,12.30299,True,0.2535324,0.037449107,47.692978,0.016875537,3.7449105,,21.492203,0.00031402707
27.31668,1.2128782,4.806897,100,39300,1.9814618e-06,2.294095,0.00019814618,302.2264,29.091887,2.4157166,29.091886034694216,85381.93264555931,79814.64,111.8539,-1,35.504055,500.0,4.6888366,393,130.76668,0.89402336,19650000,0.2913866,11.101006,True,3.022264,0.3137036,149.5414,0.048068967,31.370365,,24.40305,0.07620405
27.192822,1.202653,10.486441,100,39400,6.35528e-08,2.0435174,6.3552798e-06,628.9356,28.882858,2.3868558,28.88285724042274,85540.73862576485,357817.06,1095.5823,-1,33.80067,500.0,6.862931,394,255.49132,0.09127566,19700000,0.26627085,11.780745,True,6.2893558,0.72603154,311.43073,0.104864396,72.60316,,22.019926,0.01951003
26.888264,1.2115353,822.3949,100,39500,2.7678067e-09,1.0056714,2.7678067e-07,82007.0,28.723106,2.6756694,28.723107176007357,85693.29789566994,6239715000.0,132732.52,-1,36.696896,500.0,6.8264604,395,25053.207,0.0007533949,19750000,0.30863804,14.800249,True,820.07,81.59387,25721.686,8.223949,8159.387,,21.896646,0.024118394
25.882294,1.2070467,18.311518,100,39600,1.2088874e-07,1.2326605,1.2088874e-05,1646.2422,27.568586,2.2768865,27.56858515370034,85918.31837797165,2354971.0,2364.439,-1,33.72581,500.0,4.4791117,396,497.16095,0.042293333,19800000,0.2720759,10.636337,True,16.462421,1.6391144,579.15765,0.18311515,163.91145,,23.089474,0.045088544
25.791243,1.1928746,365.5585,100,39700,1.0078337e-09,1.003942,1.00783375e-07,36483.97,27.409948,2.3248398,27.40995296302255,86153.47068190575,348217060.0,1027812.75,-1,32.37416,500.0,6.2542515,397,7792.521,9.729399e-05,19850000,0.23070687,11.21846,True,364.8397,36.30041,9433.585,3.6555853,3630.0413,,21.1557,0.025783941
24.909126,1.1892048,2.227037,100,39800,1.3791314e-05,6.172961,0.0013791315,78.78789,26.57167,2.4527073,26.571671206830807,86396.14660263062,8627.632,44.42278,-1,33.250885,500.0,5.4555407,398,54.601456,2.2510974,19900000,0.22671038,12.134754,True,0.7878789,0.08682496,65.68238,0.02227037,8.682498,,21.11613,0.025731742
24.787973,1.1915895,2789.507,100,39900,2.0800355e-09,1.0000644,2.0800354e-07,278941.75,26.414394,2.502342,26.41439352649727,86635.29649567604,54673818000.0,30795238.0,-1,32.52838,500.0,6.896037,399,68154.78,3.2472553e-06,19950000,0.2735479,13.010025,True,2789.4175,277.54346,77180.34,27.895071,27754.346,,19.518356,0.03738396
25.575434,1.1602305,50.391422,100,40000,6.1866086e-07,1.0200582,6.1866085e-05,4989.3237,27.270899,2.6836505,27.270899866777153,86871.5092613697,43149972.0,1973.05,-1,33.909306,500.0,6.3560157,400,1631.5109,0.05068295,20000000,0.2957978,12.994421,True,49.893238,4.96384,1706.8218,0.50391424,496.38394,,20.914885,0.0893268
26.010372,1.1765133,48.753613,100,40100,1.6509174e-08,1.0327734,1.6509174e-06,4797.2065,27.690973,2.7921734,27.690972450892176,87107.78152155876,23631952.0,25571.83,-1,33.612,500.0,8.273891,401,1159.9858,0.003910553,20050000,0.30973807,14.194918,True,47.972065,4.7725444,1428.7339,0.48753616,477.25443,,19.417082,0.016559243
25.64208,1.1566781,17.199932,100,40200,8.633405e-07,1.1351525,8.6334054e-05,1613.4536,27.271317,2.4982517,27.27131749170305,87292.28953576088,614657.3,1632.4219,-1,32.584724,500.0,6.237008,402,375.0691,0.061258674,20100000,0.21257472,11.550415,True,16.134535,1.6051683,440.8955,0.17199932,160.51685,,21.03431,0.012435079
25.70229,1.1759635,49.295807,100,40300,2.0174657e-08,1.0075754,2.0174657e-06,4911.011,27.41876,2.5085042,27.418760702116288,87482.60473275185,23007600.0,20617.592,-1,34.329395,500.0,7.7151384,403,1195.8385,0.004850227,20150000,0.22546218,14.625772,True,49.11011,4.8862104,1442.3035,0.4929579,488.62103,,19.703623,0.008022502
24.866264,1.1838211,29.70826,100,40400,1.4105001e-08,1.1292164,1.4105001e-06,2793.328,26.566408,2.759254,26.56641113642164,87673.31064724922,1644907.6,4760.489,-1,34.002937,500.0,6.3457403,404,612.9029,0.021006247,20200000,0.2553312,13.782267,True,27.933279,2.7798579,730.2067,0.29708254,277.98578,,20.22067,0.026078224
24.77781,1.1853036,10.458138,100,40500,1.5173404e-07,1.7748132,1.5173405e-05,747.4545,26.456165,2.749768,26.456165588304692,87895.6820025444,302651.1,1076.4081,-1,33.567135,500.0,6.384422,405,224.30566,0.09290157,20250000,0.24541743,13.495392,True,7.474545,0.7780177,279.3703,0.10458138,77.80177,,20.071743,0.04547973
26.355968,1.1810261,204.893,100,40600,4.3640953e-09,1.003079,4.3640952e-07,20457.826,28.113379,2.8609993,28.113379319376136,88129.04376006126,113568320.0,263748.34,-1,35.148193,500.0,5.889701,406,4615.2505,0.0003791493,20300000,0.23431084,12.924515,True,204.57826,20.354969,5517.7935,2.0489302,2035.497,,22.223679,0.020371884
25.680738,1.1731735,354.90555,100,40700,2.7941316e-09,1.0016315,2.7941317e-07,35461.637,27.35135,2.4304547,27.35134968110202,88342.08910012245,238616300.0,318327.97,-1,33.41221,500.0,4.928557,407,8337.489,0.00031414142,20350000,0.31139,10.989416,True,354.61636,35.283596,9280.057,3.5490556,3528.3596,,22.422792,0.06760417
25.20323,1.1625814,11.419547,100,40800,1.2211564e-08,1.357079,1.2211565e-06,977.06757,26.835289,2.310044,26.835288788785274,88527.9762878418,238175.25,2653.2207,-1,32.64119,500.0,5.3552294,408,213.0549,0.037690043,20400000,0.21444257,11.161131,True,9.770676,0.97359717,297.12134,0.11419547,97.35971,,21.480059,8.393824e-05
25.762358,1.1686358,11.095409,100,40900,2.4939355e-08,1.12054,2.4939357e-06,1047.8856,27.453547,2.691142,27.45354677520972,88710.68130660057,375872.12,2231.5957,-1,33.82379,500.0,6.6958337,409,210.56639,0.044810984,20450000,0.24884789,13.066078,True,10.478856,1.0422758,290.4578,0.11095409,104.22758,,20.757713,0.028489918
25.552937,1.148988,583.7986,100,41000,6.983986e-11,1.0003825,6.9839867e-09,58368.695,27.242586,2.5238087,27.242586357509687,88893.9493470192,1564910200.0,1338359.6,-1,33.792984,500.0,5.6576037,410,14394.932,7.471833e-05,20500000,0.25489193,12.208002,True,583.68695,58.07601,16349.645,5.837986,5807.6,,21.584982,0.027313232
26.407076,1.1229252,61.049076,100,41100,2.6255286e-08,1.0064027,2.6255286e-06,6085.453,28.112158,2.9389265,28.112156651904648,89088.62072086334,40553504.0,25956.535,-1,34.101635,500.0,8.900111,411,1525.8452,0.0038525944,20550000,0.27105653,14.889589,True,60.85453,6.0547576,1800.5515,0.6104908,605.47577,,19.212046,0.045745
26.991436,1.124272,90.9212,100,41200,7.5222765e-08,1.0139805,7.5222765e-06,9029.149,28.747478,2.4974134,28.74747864065318,89273.80786323547,12407181.0,44646.066,-1,35.120853,500.0,6.4847035,412,1944.413,0.002239839,20600000,0.28438053,12.858078,True,90.29149,8.983328,2315.458,0.9092121,898.3329,,22.262775,0.058820054
26.866964,1.1222101,9.620638,100,41300,2.7298066e-07,1.0649716,2.7298067e-05,932.1981,28.527319,2.380717,28.52731832414403,89454.60938620567,637692.06,2561.4324,-1,33.20709,500.0,7.0534124,413,202.15149,0.039040655,20650000,0.25178364,11.733183,True,9.321981,0.92727786,286.183,0.09620639,92.72778,,21.473906,0.111428455
26.9645,1.1218253,109.99606,100,41400,2.3621501e-08,1.0060416,2.36215e-06,10966.515,28.724607,2.474265,28.724605059138977,89654.96063899994,30237412.0,308507.8,-1,35.202118,500.0,6.504144,414,1961.2705,0.0003241409,20700000,0.3404555,12.981657,True,109.665146,10.911225,2938.8945,1.0999604,1091.1226,,22.22046,0.15102021
27.119648,1.1053329,44.140656,100,41500,2.2334206e-08,1.012257,2.2334207e-06,4387.248,28.781363,2.2999735,28.78136419909999,89881.26933717728,12184758.0,5398.3438,-1,33.234314,500.0,8.523964,415,1111.2455,0.0185242,20750000,0.20733628,12.976913,True,43.87248,4.3649983,1233.3374,0.44140652,436.49988,,20.2574,0.028801858
26.406998,1.1150334,36.166885,100,41600,7.0168937e-09,1.021344,7.016894e-07,3578.668,28.107649,2.5725238,28.10764788466723,90122.13696622849,8491460.0,20492.977,-1,34.01297,500.0,6.701789,416,813.521,0.0048797205,20800000,0.23433797,12.607111,True,35.78668,3.5603762,1056.9751,0.36166885,356.03763,,21.405859,0.009256348
26.235035,1.0814383,384.3308,100,41700,3.3402028e-10,1.001013,3.3402028e-08,38413.63,27.98974,2.5701149,27.989741586738837,90355.4424610138,555304450.0,2048758.9,-1,35.094128,500.0,6.0923643,417,8105.1436,4.8810038e-05,20850000,0.26277933,13.196751,True,384.1363,38.22088,10616.74,3.8433084,3822.0881,,21.897377,0.018945098
26.026169,1.0546453,387.17804,100,41800,4.549122e-10,1.0023065,4.549122e-08,38673.21,27.648664,2.304195,27.64866540681016,90602.24616241455,1307660300.0,3426679.2,-1,32.449924,500.0,5.8599877,418,8949.104,2.9182773e-05,20900000,0.24745063,10.661247,True,386.7321,38.478924,11952.554,3.8717806,3847.8928,,21.788677,0.032437712
25.336248,1.0518837,13.761628,100,41900,1.1963152e-07,1.1087407,1.1963153e-05,1306.2612,27.04023,2.7518616,27.040229174634728,90798.13736748695,1104689.1,3292.8025,-1,34.079582,500.0,6.618397,419,289.26184,0.030369267,20950000,0.23364529,13.657751,True,13.062612,1.299672,387.04117,0.13761628,129.96721,,20.421831,0.010123432
25.662657,1.059448,12945.394,100,42000,3.884891e-09,1.0000226,3.8848913e-07,1294524.8,27.32671,2.5955467,27.32671060665419,90950.43027019501,480614350000.0,3508559.0,-1,33.281013,500.0,6.757333,420,327115.06,2.850173e-05,21000000,0.23156749,12.711636,True,12945.247,1288.0354,330232.03,129.4539,128803.586,,20.569378,0.07128514
24.008982,1.0452881,8.91965,100,42100,6.256013e-07,1.3676931,6.256013e-05,760.736,25.697124,2.873145,25.69712498320082,91105.98816561699,256728.28,971.2553,-1,33.762863,500.0,7.862872,421,163.33667,0.10295954,21050000,0.35794356,15.92861,True,7.60736,0.75746584,215.9476,0.0891965,75.74658,,17.834253,0.044958144
24.02705,1.0515182,12.595707,100,42200,3.2586543e-06,1.9466658,0.00032586543,825.82983,25.56149,2.2068892,25.561492447079846,91264.9419054985,366767.8,689.28094,-1,30.688824,500.0,5.3581038,422,285.77753,0.14507872,21100000,0.24935853,10.4854355,True,8.258298,0.8939392,326.063,0.12595706,89.39393,,20.203388,0.034930408
23.569307,1.0620725,15.60464,100,42300,7.002031e-06,1.9763628,0.0007002031,1068.0062,25.131733,2.5350504,25.131734335103715,91433.69303393364,627061.06,627.879,-1,31.248543,500.0,5.3442683,423,370.53146,0.15926635,21150000,0.21263628,11.461077,True,10.680062,1.0989699,409.682,0.15604639,109.896996,,19.787466,0.0206206
24.433655,1.063006,2.9389482,100,42400,4.8540055e-06,5.5391464,0.00048540058,97.976555,26.079119,2.6184802,26.07912063287104,91670.84706544876,16939.527,62.74209,-1,32.90928,500.0,7.5881476,424,64.86148,1.5938264,21200000,0.23120989,14.418306,True,0.97976553,0.12136583,77.89519,0.029389484,12.136583,,18.490973,0.011517465
23.474476,1.0581092,45.64606,100,42500,6.7098402e-09,1.007251,6.7098404e-07,4548.141,25.092207,2.6721766,25.09220764081574,91904.33528113365,19432580.0,43037.22,-1,32.354603,500.0,6.739388,425,936.0168,0.0023235702,21250000,0.28081024,14.001783,True,45.48141,4.525183,1271.6216,0.45646065,452.51828,,18.35282,0.026072264
24.499847,1.0384519,31.612137,100,42600,1.18197526e-07,1.0229145,1.1819753e-05,3125.5757,26.063475,2.5198367,26.06347195367212,92142.54070711136,1769009.2,10159.875,-1,31.272488,500.0,5.5517664,426,609.29865,0.009842641,21300000,0.22813167,10.760782,True,31.255756,3.1095781,766.90607,0.31612134,310.95786,,20.511705,0.028807744
23.820011,1.0383146,396.29562,100,42700,1.9829173e-08,1.005139,1.9829174e-06,39528.07,25.383825,2.3645403,25.383823918146728,92376.85878610611,593145300.0,596992.06,-1,31.276262,500.0,7.5189347,427,8206.13,0.00016750641,21350000,0.2383367,13.411373,True,395.2807,39.328968,9414.414,3.9629564,3932.8967,,17.86489,0.02756475
23.090471,1.0226588,248.62619,100,42800,7.121533e-10,1.0031706,7.121533e-08,24823.283,24.681782,2.3414762,24.68178441752896,92610.36090278625,363705820.0,85364.85,-1,31.826237,500.0,7.1073937,428,5763.23,0.0011714423,21400000,0.26729318,14.251846,True,248.23283,24.698471,6228.168,2.4862618,2469.8474,,17.57439,0.029359043
22.60966,1.0090344,255.1816,100,42900,2.720103e-09,1.0031635,2.720103e-07,25477.883,24.155413,2.4608018,24.15541088311323,92848.7787861824,233778260.0,2529483.0,-1,30.91502,500.0,5.856888,429,3669.0579,3.953377e-05,21450000,0.3041633,12.616497,True,254.77882,25.349777,6127.474,2.551816,2534.9773,,18.298523,0.11331688
23.522278,1.0114697,40.65617,100,43000,3.674481e-07,1.0270733,3.6744812e-05,4011.635,25.11605,2.5043764,25.116047805170478,93045.40631842613,18556298.0,43152.6,-1,31.8754,500.0,7.2516203,430,823.64124,0.0023173573,21500000,0.3214657,14.010973,True,40.11635,3.9910202,1154.7184,0.4065617,399.10205,,17.864428,0.06829572
24.165777,1.0121,4.727753,100,43100,3.2124305e-07,1.5471597,3.2124306e-05,378.23633,25.779871,2.557753,25.77986813638408,93240.12816476822,70481.055,486.7718,-1,32.28185,500.0,5.5738673,431,90.198715,0.20543508,21550000,0.28624186,12.075848,True,3.7823632,0.37713894,125.81029,0.047277533,37.713894,,20.206001,0.0502356
24.255451,1.0147046,11.080938,100,43200,1.1524838e-07,1.1631421,1.1524839e-05,1026.626,25.81187,2.4764867,25.811870951188762,93422.25720000267,653693.06,4064.6357,-1,31.128395,500.0,7.716366,432,186.75873,0.02460245,21600000,0.2625225,13.03289,True,10.266259,1.0214559,285.9875,0.110809386,102.14559,,18.095505,0.033295333
24.159164,1.0026895,189.73065,100,43300,2.7686013e-09,1.0171815,2.7686013e-07,18811.562,25.686094,2.2745764,25.686095484091442,93609.16417646408,258208740.0,135688.44,-1,30.538618,500.0,4.759433,433,4974.293,0.00073698245,21650000,0.32574135,9.611956,True,188.11562,18.716223,5536.752,1.8973061,1871.6223,,20.926662,0.15036863
25.184364,1.0173765,4.1693645,100,43400,2.0025618e-06,2.1271539,0.0002002562,278.16138,26.766226,2.1541,26.766225590299715,93839.45869851112,32528.947,153.16039,-1,31.63724,500.0,5.8952556,434,90.63673,0.65291035,21700000,0.2339831,10.76627,True,2.7816136,0.28281438,110.21353,0.041693643,28.281439,,20.87097,0.037516266
24.392782,1.0169681,2.833205,100,43500,2.412856e-05,5.2603817,0.002412856,92.48978,26.009052,2.5263762,26.00905279022792,94052.08519005775,11868.867,26.700254,-1,32.32543,500.0,5.8120403,435,65.54585,3.7452826,21750000,0.25397268,12.12842,True,0.92489773,0.12023617,73.8975,0.028332047,12.023619,,20.197012,0.006434396
24.572294,1.0441847,36.708763,100,43600,1.4788168e-07,1.0589739,1.4788168e-05,3566.3142,26.16586,2.3410602,26.165858988468752,94143.04360604286,11291295.0,17775.705,-1,31.871264,500.0,5.769237,436,870.1539,0.005625656,21800000,0.26916835,11.474642,True,35.663143,3.5482588,1082.6166,0.36708754,354.82587,,20.396622,0.0041954517
25.514297,1.0242969,20.03765,100,43700,3.580698e-07,1.37373,3.580698e-05,1691.0623,27.082664,2.068742,27.08266243253604,94213.34495329857,1396367.2,3659.2737,-1,31.36728,500.0,5.1920986,437,477.32172,0.027327828,21850000,0.23146589,9.476715,True,16.910622,1.6978228,572.19507,0.20037645,169.78232,,21.890564,0.012861282
25.045698,1.0154232,4684.328,100,43800,2.498426e-13,1.0000648,2.4984261e-11,468417.62,26.675285,2.6156566,26.67528396772718,94283.81076860428,64734760000.0,29194298.0,-1,32.59176,500.0,5.6016774,438,113340.53,3.4253264e-06,21900000,0.27609473,11.518152,True,4684.1763,466.0695,122145.48,46.843285,46606.95,,21.073606,9.343028e-05
26.22934,0.99060094,143.55057,100,43900,1.0758051e-08,1.0118579,1.0758051e-06,14270.632,27.964111,2.1301954,27.964110101457937,94355.38230156898,87936990.0,53500.594,-1,34.695396,500.0,4.707518,439,3816.8298,0.0018691381,21950000,0.24630071,11.438805,True,142.70631,14.198312,4218.0854,1.4355056,1419.8312,,23.256592,0.040883735
26.593609,0.9633737,1292.7775,100,44000,3.2651368e-10,1.0002046,3.2651368e-08,129264.52,28.316408,2.5289855,28.316410284367436,94436.06305098534,8532670500.0,43378320.0,-1,34.456005,500.0,7.5379066,440,24350.105,2.305299e-06,22000000,0.27884287,13.677502,True,1292.6453,128.61646,35696.85,12.927774,12861.644,,20.778503,0.030970916
26.84689,0.9582321,23.026684,100,44100,3.7598273e-08,1.0814977,3.7598275e-06,2213.9714,28.556097,2.196584,28.55609539141199,94572.58555960655,1253979.0,6094.014,-1,34.18411,500.0,4.253712,441,527.3739,0.016409544,22050000,0.22202343,9.881725,True,22.139713,2.2022033,660.80164,0.23026682,220.22034,,24.302383,0.0019131601
26.661055,0.9619709,634.7746,100,44200,3.7064254e-10,1.0005817,3.7064254e-08,63459.0,28.398191,2.1875587,28.398190497970113,94700.77744364738,283158700.0,152487.55,-1,34.74274,500.0,5.0865626,442,14907.628,0.00065579126,22100000,0.26416945,11.431112,True,634.58997,63.14072,15585.974,6.347746,6314.0723,,23.311628,0.02150841
26.24397,0.9616257,2.8721638,100,44300,2.9210221e-05,3.1111405,0.0029210222,156.8852,27.905317,2.26701,27.905318341910785,94837.94305324554,12875.391,32.56806,-1,33.22696,500.0,5.840747,443,70.29558,3.0704927,22150000,0.29306757,11.162388,True,1.568852,0.16028257,79.776634,0.028721636,16.02826,,22.064571,0.07087144
26.278557,0.96654874,45.523426,100,44400,7.300135e-08,1.0223433,7.3001356e-06,4502.2583,28.001259,2.6061075,28.001258562706795,94978.47351408005,11120864.0,31368.092,-1,34.45401,500.0,6.3117867,444,1003.8966,0.003187953,22200000,0.32458943,12.764538,True,45.022583,4.4792485,1309.0048,0.4552343,447.9248,,21.689472,0.05373019
26.714354,0.96508783,453.29163,100,44500,3.123608e-09,1.0005293,3.123608e-07,45317.17,28.453053,2.4741795,28.453052534993827,95115.89217233658,2447465500.0,648647.7,-1,34.77391,500.0,5.5974193,445,13797.021,0.00015416689,22250000,0.25330266,11.918278,True,453.17172,45.089893,15197.344,4.5329165,4508.9893,,22.855633,0.035333678
27.822243,0.9605311,105.47726,100,44600,4.7332196e-09,1.0124284,4.73322e-07,10482.71,29.569561,2.2055004,29.56956204245826,95247.08719110489,44342624.0,628750.8,-1,34.946365,500.0,5.181169,446,1804.8733,0.00015904552,22300000,0.2728406,10.557972,True,104.827095,10.429584,3190.3884,1.0547724,1042.9585,,24.388393,0.11280528
27.400494,0.9575647,3.9874358,100,44700,6.127363e-06,1.7245798,0.00061273633,301.63223,29.1301,2.7594025,29.130100981996343,95411.45460939407,94118.445,153.55113,-1,34.592125,500.0,8.266051,447,99.85457,0.6512489,22350000,0.2311213,13.728075,True,3.0163224,0.3010056,121.28712,0.039874356,30.100557,,20.86405,0.015906751
27.75401,0.93652445,156.23073,100,44800,8.901705e-10,1.0165349,8.901705e-08,15495.013,29.611748,2.4843054,29.61174952783457,95607.79818034172,119679580.0,548744.2,-1,37.15473,500.0,5.36553,448,3440.9478,0.00018223427,22400000,0.34389544,12.908512,True,154.95012,15.41653,4817.1084,1.5623071,1541.6528,,24.24622,0.082883924
28.262438,0.94600475,15.064492,100,44900,1.5391493e-07,1.0569701,1.5391493e-05,1465.238,30.057585,2.8112123,30.05758648361703,95799.19419717789,1171996.1,2213.1018,-1,35.902946,500.0,8.503078,449,347.3632,0.04518545,22450000,0.31278348,14.348438,True,14.65238,1.4575241,431.81342,0.15064494,145.75243,,21.554508,0.048475623
28.969296,0.95976096,418.3636,100,45000,4.8872515e-09,1.0069419,4.8872516e-07,41691.797,30.792349,2.4897504,30.792347603247634,95992.87450695038,1370197800.0,783371.25,-1,36.461044,500.0,7.1196527,450,11865.127,0.0001276534,22500000,0.24008122,12.788349,True,416.91797,41.48146,13478.679,4.1836357,4148.1455,,23.672695,0.007350251
28.664253,0.9189617,98.68442,100,45100,5.8020726e-09,1.0426391,5.8020726e-07,9663.639,30.47754,2.406703,30.477538259028787,96170.53420615196,58832892.0,67668.38,-1,36.265717,500.0,4.632179,451,2806.2634,0.0014777951,22550000,0.24163128,10.420357,True,96.63638,9.614033,3277.956,0.9868442,961.4033,,25.84536,0.024025217
28.869658,0.9273733,155.5159,100,45200,2.9301761e-08,1.002614,2.9301762e-06,15531.303,30.680801,2.5634766,30.68080165369622,96350.74495816231,239273120.0,196549.42,-1,36.222885,500.0,5.722222,452,4576.5913,0.0005087779,22600000,0.23676571,11.264305,True,155.31302,15.453246,5379.542,1.555159,1545.3251,,24.95858,0.02421464
29.700966,0.9070644,46.57787,100,45300,3.0208167e-07,1.0563428,3.0208168e-05,4531.4077,31.540777,2.6911871,31.540775755142494,96535.83589196205,25034480.0,3876.1348,-1,36.79621,500.0,9.281387,453,1423.5986,0.025798896,22650000,0.2633336,14.536823,True,45.314075,4.5078673,1538.1427,0.46577874,450.78677,,22.259388,0.03402406
28.979395,0.9088538,11.924915,100,45400,3.0906372e-07,1.1126963,3.0906373e-05,1130.3429,30.8778,2.3976882,30.877799658134574,96728.78636646271,1589302.2,1816.3755,-1,37.96807,500.0,8.0275545,454,319.6204,0.055054694,22700000,0.28597066,15.117826,True,11.303429,1.1241837,400.52838,0.11924915,112.418365,,22.850245,0.080345765
28.66546,0.89861643,36.722652,100,45500,2.7782951e-09,1.0416324,2.778295e-07,3597.8586,30.584724,2.4740908,30.584727582251514,96911.37424898148,2167828.2,6607.7393,-1,38.385345,500.0,6.3577814,455,855.82733,0.015133769,22750000,0.2914211,14.1584,True,35.978584,3.5793402,1011.84076,0.3672265,357.93405,,24.226946,0.08833037
28.92483,0.8938044,41.813793,100,45600,1.253855e-08,1.0925376,1.253855e-06,3997.798,30.747747,2.4502635,30.74774432625663,97097.37899780273,4286011.0,25197.072,-1,36.458332,500.0,5.628762,456,947.03235,0.003968715,22800000,0.28791627,11.33935,True,39.97798,3.9784682,1236.3945,0.41813794,397.8468,,25.118982,0.06824595
29.067568,0.9177194,32.89713,100,45700,1.4945373e-07,1.0206454,1.4945374e-05,3256.2522,30.870703,2.5303862,30.87070354300291,97290.74633288383,3850091.2,59731.555,-1,36.062683,500.0,7.406449,457,513.0175,0.001674157,22850000,0.29574975,12.598429,True,32.562523,3.239611,953.7042,0.32897133,323.9611,,23.464254,0.09702508
28.744434,0.9218191,2193.39,100,45800,1.7629207e-11,1.0001212,1.7629208e-09,219325.7,30.550453,2.659563,30.55045327859122,97486.89521718025,21725108000.0,15625887.0,-1,36.120396,500.0,6.1682224,458,60065.49,6.3996367e-06,22900000,0.2027608,11.738165,True,2193.257,218.2262,67204.61,21.933897,21822.62,,24.38223,0.015082732
28.974548,0.9097858,314.95673,100,45900,6.431585e-10,1.0019233,6.4315856e-08,31465.426,30.839949,2.5230856,30.839949054038538,97683.9205789566,550104900.0,1127992.1,-1,37.308025,500.0,4.8267384,459,8409.063,8.86531e-05,22950000,0.30161482,11.294815,True,314.65424,31.307402,10390.25,3.149567,3130.74,,26.01321,0.10739225
28.87851,0.9284665,160.58134,100,46000,9.259443e-08,1.0262803,9.259444e-06,15850.716,30.730415,2.717201,30.730415565622653,97868.3217599392,40030376.0,32144.957,-1,37.03806,500.0,5.8133473,460,4169.0605,0.003110908,23000000,0.216829,12.120991,True,158.50716,15.7696495,4501.0884,1.6058136,1576.9651,,24.917068,0.013780847
29.083027,0.9437214,6.242538,100,46100,2.3407208e-06,1.3245935,0.0002340721,541.9298,30.981857,3.006636,30.981858124252184,98058.91628479958,73927.766,573.0828,-1,37.97659,500.0,8.086314,461,126.413086,0.17449485,23050000,0.2857004,15.081045,True,5.419298,0.53879595,171.86945,0.062425375,53.879597,,22.895544,0.011844516
29.20423,0.92867017,86.32892,100,46200,4.2131646e-08,1.0177113,4.2131646e-06,8557.272,30.95634,2.25038,30.95633931465833,98239.38612222672,9749785.0,39435.99,-1,35.04218,500.0,4.9434648,462,2118.5522,0.0025357548,23100000,0.18986881,9.0293045,True,85.57272,8.513785,2466.4949,0.86328924,851.37854,,26.012875,0.010183439
28.37255,0.9238497,65.119804,100,46300,5.8643693e-08,1.0135098,5.8643695e-06,6468.4116,30.211048,2.6600146,30.21104643392075,98429.72950172424,60853196.0,20254.21,-1,36.76992,500.0,8.023182,463,1953.401,0.004937245,23150000,0.2467109,14.582056,True,64.68411,6.4355707,2215.0508,0.651198,643.5571,,22.187864,0.0005155504
28.23607,0.90672046,165.60945,100,46400,3.751455e-09,1.0020403,3.751455e-07,16544.074,30.086594,2.9349847,30.086592171066055,98625.72913050652,30386400.0,330222.38,-1,37.01038,500.0,6.299814,464,3260.435,0.00030282623,23200000,0.24774109,13.223602,True,165.44073,16.460976,4323.8354,1.6560946,1646.098,,23.786777,0.040863976
28.298391,0.8936547,33.16714,100,46500,1.8245883e-08,1.0350143,1.8245884e-06,3260.071,30.038477,2.3929474,30.03847814871301,98811.07558703423,9249811.0,19720.23,-1,34.801743,500.0,6.6497536,465,829.47473,0.0050709345,23250000,0.2147665,11.413017,True,32.600708,3.2432141,1073.833,0.33167136,324.32144,,23.388725,0.013096064
27.591587,0.8991702,675.8194,100,46600,3.0411037e-08,1.0032232,3.0411038e-06,67473.27,29.325075,2.6170418,29.32507739980893,98996.79380774498,2621663500.0,9078.403,-1,34.669807,500.0,8.051499,466,19133.482,0.011015153,23300000,0.2176137,13.396229,True,674.7327,67.13398,19298.65,6.7581954,6713.3984,,21.273579,0.038299665
