AvgRet,BatchSize,VarDiscRet,MinVanillaIw,AvgVanillaIw,ESSClassic,VarRet,AvgEpLen,Delta,AvgNormIw,MaxVanillaIw,EpsThisIter,VarVanillaIw,AvgDiscRet,VanillaAvgRet,VarJ,MaxNormIw,J,ESSRenyi,IterType,Bound,MinNormIw,VarNormIw,eRenyi2
-369.275015396,300,1292.71573979,1.0,1.0,200.000000102,1292.71573979,500.0,0.2,0.005,1.0,100,,-369.275015396,-369.275015396,39.1954,0.005,-375.213,300.0,2,-448.391,0.005,2.1793e-19,1.0
-385.201063626,300,1817.91758543,0.621004,1.00609,294.791433432,1817.91758543,500.0,0.2,0.00333333,1.47839,100,0.0179443,-385.201063626,-385.201063626,40.0636,0.00489816,-377.42,294.321838726,1,-438.734,0.00205748,1.96975e-07,1.01929
-377.633655931,300,1845.9991863,1.0,1.0,100.0,1845.9991863,500.0,0.2,0.01,1.0,100,,-377.633655931,-377.633655931,42.7497,0.01,-377.634,300.0,2,-479.401,0.01,3.50449e-18,1.0
-371.674768936,300,1706.95735457,1.0,1.0,200.000000102,1706.95735457,500.0,0.2,0.005,1.0,100,,-371.674768936,-371.674768936,42.0427,0.005,-374.654,300.0,2,-446.615,0.005,2.1793e-19,1.0
-379.194203205,300,1575.86409775,0.743598,0.996882,295.585046261,1575.86409775,500.0,0.2,0.00333333,1.82514,100,0.0148931,-379.194203205,-379.194203205,41.1725,0.00610284,-375.412,296.102099109,1,-434.552,0.00248641,1.66516e-07,1.01316
-380.821220543,300,1922.30377113,1.0,1.0,100.0,1922.30377113,500.0,0.2,0.01,1.0,100,,-380.821220543,-380.821220543,43.6243,0.01,-380.821,300.0,2,-493.461,0.01,3.50449e-18,1.0
-378.798148272,300,2181.84850389,1.0,1.0,200.000000102,2181.84850389,500.0,0.2,0.005,1.0,100,,-378.798148272,-378.798148272,45.0841,0.005,-379.81,300.0,2,-459.458,0.005,2.1793e-19,1.0
-373.306026858,300,1612.99030469,0.457168,0.986188,288.531422958,1612.99030469,500.0,0.2,0.00333333,2.38719,100,0.0387865,-373.306026858,-373.306026858,42.5621,0.00806876,-375.983,292.179030394,1,-441.88,0.00154523,4.43118e-07,1.02677
-378.416609769,300,1597.16010572,1.0,1.0,100.0,1597.16010572,500.0,0.2,0.01,1.0,100,,-378.416609769,-378.416609769,39.7642,0.01,-378.417,300.0,2,-479.084,0.01,3.50449e-18,1.0
-378.216952983,300,1826.01095953,1.0,1.0,200.000000102,1826.01095953,500.0,0.2,0.005,1.0,100,,-378.216952983,-378.216952983,41.1641,0.005,-378.317,300.0,2,-449.499,0.005,2.1793e-19,1.0
-375.729942857,300,2397.85911396,0.641988,1.00526,278.77193861,2397.85911396,500.0,0.2,0.00333333,3.61821,100,0.0772092,-375.729942857,-375.729942857,48.0787,0.0119976,-375.197,287.815822204,1,-441.312,0.00212876,8.48923e-07,1.04233
-380.792522655,300,1677.00090134,1.0,1.0,100.0,1677.00090134,500.0,0.2,0.01,1.0,100,,-380.792522655,-380.792522655,40.7459,0.01,-380.793,300.0,2,-479.79,0.01,3.50449e-18,1.0
-375.83479151,300,1763.00995993,1.0,1.0,200.000000102,1763.00995993,500.0,0.2,0.005,1.0,100,,-375.83479151,-375.83479151,41.3395,0.005,-378.314,300.0,2,-449.152,0.005,2.1793e-19,1.0
-370.27775695,300,1152.84450289,0.526092,0.999755,293.566240038,1152.84450289,500.0,0.2,0.00333333,1.45023,100,0.0219784,-370.27775695,-370.27775695,38.7203,0.00483528,-374.502,294.380195278,1,-432.891,0.00175407,2.44324e-07,1.01909
-380.862800389,300,2097.47315773,1.0,1.0,100.0,2097.47315773,500.0,0.2,0.01,1.0,100,,-380.862800389,-380.862800389,45.5686,0.01,-380.863,300.0,2,-480.223,0.01,3.50449e-18,1.0
-381.105915201,300,2689.06261368,1.0,1.0,200.000000102,2689.06261368,500.0,0.2,0.005,1.0,100,,-381.105915201,-381.105915201,48.676,0.005,-380.984,300.0,2,-452.681,0.005,2.1793e-19,1.0
-377.03911862,300,1473.77829755,0.56925,0.997124,293.654726331,1473.77829755,500.0,0.2,0.00333333,1.39064,100,0.0215557,-377.03911862,-377.03911862,45.4642,0.00464883,-378.487,294.08235462,1,-437.613,0.00190297,2.40891e-07,1.02012
-377.177572386,300,1644.77357575,1.0,1.0,100.0,1644.77357575,500.0,0.2,0.01,1.0,100,,-377.177572386,-377.177572386,40.3525,0.01,-377.178,300.0,2,-480.184,0.01,3.50449e-18,1.0
-385.794920612,300,1937.60134358,1.0,1.0,200.000000102,1937.60134358,500.0,0.2,0.005,1.0,100,,-385.794920612,-385.794920612,42.3301,0.005,-381.486,300.0,2,-454.323,0.005,2.1793e-19,1.0
-374.922902273,300,2250.41439417,0.550313,0.998754,296.08954323,2250.41439417,500.0,0.2,0.00333333,1.40421,100,0.0132186,-374.922902273,-374.922902273,43.9643,0.00468654,-378.433,295.947074894,1,-441.865,0.00183667,1.4724e-07,1.01369
-376.721988429,300,2526.56580109,1.0,1.0,100.0,2526.56580109,500.0,0.2,0.01,1.0,100,,-376.721988429,-376.721988429,50.013,0.01,-376.722,300.0,2,-484.55,0.01,3.50449e-18,1.0
-377.244085014,300,1912.31213273,1.0,1.0,200.000000102,1912.31213273,500.0,0.2,0.005,1.0,100,,-377.244085014,-377.244085014,46.8755,0.005,-376.983,300.0,2,-453.229,0.005,2.1793e-19,1.0
-373.900830017,300,2277.67953659,0.527932,1.0026,294.06540466,2277.67953659,500.0,0.2,0.00333333,1.42695,100,0.0203545,-373.900830017,-373.900830017,47.1673,0.00474418,-374.724,294.06204582,1,-437.604,0.00175521,2.2499e-07,1.02019
-381.857941646,300,2308.45361462,1.0,1.0,100.0,2308.45361462,500.0,0.2,0.01,1.0,100,,-381.857941646,-381.857941646,47.8055,0.01,-381.858,300.0,2,-485.95,0.01,3.50449e-18,1.0
-370.718613603,300,1770.26089158,1.0,1.0,200.000000102,1770.26089158,500.0,0.2,0.005,1.0,100,,-370.718613603,-370.718613603,45.2768,0.005,-376.288,300.0,2,-449.893,0.005,2.1793e-19,1.0
-379.378741232,300,1843.07524548,0.60314,1.01684,294.515024529,1843.07524548,500.0,0.2,0.00333333,1.30138,100,0.0193204,-379.378741232,-379.378741232,44.3448,0.0042661,-376.044,293.467634839,1,-436.807,0.00197718,2.07621e-07,1.02226
-373.205286808,300,2044.51290047,1.0,1.0,100.0,2044.51290047,500.0,0.2,0.01,1.0,100,,-373.205286808,-373.205286808,44.9896,0.01,-373.205,300.0,2,-480.186,0.01,3.50449e-18,1.0
-376.340849991,300,1706.90458506,1.0,1.0,200.000000102,1706.90458506,500.0,0.2,0.005,1.0,100,,-376.340849991,-376.340849991,43.1209,0.005,-374.773,300.0,2,-450.42,0.005,2.1793e-19,1.0
-377.812436596,300,1394.51998969,0.480022,1.00786,292.989395518,1394.51998969,500.0,0.2,0.00333333,1.46694,100,0.0243867,-377.812436596,-377.812436596,40.7434,0.00485167,-374.175,292.428539208,1,-436.735,0.0015876,2.66755e-07,1.02589
-375.792485684,300,1499.0982318,1.0,1.0,100.0,1499.0982318,500.0,0.2,0.01,1.0,100,,-375.792485684,-375.792485684,38.5241,0.01,-375.793,300.0,2,-475.182,0.01,3.50449e-18,1.0
