MaxNormIw,MinNormIw,eRenyi2,BatchSize,VarVanillaIw,VarRet,AvgVanillaIw,MinVanillaIw,VanillaAvgRet,MaxVanillaIw,AvgRet,AvgDiscRet,AvgEpLen,VarJ,Delta,ESSClassic,J,VarNormIw,ESSRenyi,IterType,VarDiscRet,AvgNormIw,Bound,EpsThisIter
0.01,0.01,1.0,500,,5382.74415014,1.0,1.0,-62.2885466203,1.0,-62.2885466203,-62.2885466203,183.29,72.9994,0.2,100.0,-62.2885,3.50449e-18,500.0,2,5382.74415014,0.01,-86.5126,100
0.005,0.005,1.0,500,,6834.32424269,1.0,1.0,-31.3579602487,1.0,-31.3579602487,-31.3579602487,261.23,79.2882,0.2,200.000000102,-46.8233,2.1793e-19,500.0,2,6834.32424269,0.005,-64.0571,100
0.00333333,0.00333333,1.0,500,,6201.83499987,1.0,1.0,-51.1171940126,1.0,-51.1171940126,-51.1171940126,208.76,79.005,0.2,299.999969474,-48.2546,5.43914e-20,500.0,2,6201.83499987,0.00333333,-62.3547,100
0.0025,0.0025,1.0,500,,6469.19505545,1.0,1.0,-47.5795064513,1.0,-47.5795064513,-47.5795064513,222.55,79.2625,0.2,400.0,-48.0858,5.4346e-20,500.0,2,6469.19505545,0.0025,-60.539,100
0.128694,1.01339e-09,11.5759,500,26.2127,6071.20293211,1.19202,6.03994e-07,-54.7953448218,76.703,-54.7953448218,-54.7953448218,203.14,274.102,0.2,25.75874913,1.97158,7.37911e-05,43.1933136571,1,6071.20293211,0.002,-35.9252,100
0.01,0.01,1.0,500,,6850.84250503,1.0,1.0,-34.084731761,1.0,-34.084731761,-34.084731761,248.94,82.3549,0.2,100.0,-34.0847,3.50449e-18,500.0,2,6850.84250503,0.01,-58.0841,100
0.005,0.005,1.0,500,,6476.21231894,1.0,1.0,-47.0936177102,1.0,-47.0936177102,-47.0936177102,223.53,81.4813,0.2,200.000000102,-40.5892,2.1793e-19,500.0,2,6476.21231894,0.005,-58.1686,100
0.00333333,0.00333333,1.0,500,,6889.93647217,1.0,1.0,-36.2885157398,1.0,-36.2885157398,-36.2885157398,254.25,81.8775,0.2,299.999969474,-39.1556,5.43914e-20,500.0,2,6889.93647217,0.00333333,-53.5271,100
0.0025,0.0025,1.0,500,,6147.06627884,1.0,1.0,-52.6992361131,1.0,-52.6992361131,-52.6992361131,208.97,81.1402,0.2,400.0,-42.5415,5.4346e-20,500.0,2,6147.06627884,0.0025,-54.9876,100
0.0596193,2.72822e-05,3.37583,500,5.96038,6981.1992335,1.10364,0.0150549,-35.4906800441,32.8991,-35.4906800441,-35.4906800441,248.52,208.008,0.2,84.9803169552,-25.855,1.9574e-05,148.111935693,1,6981.1992335,0.002,-46.3085,100
0.01,0.01,1.0,500,,5884.29554044,1.0,1.0,-57.2906436926,1.0,-57.2906436926,-57.2906436926,193.3,76.3246,0.2,100.0,-57.2906,3.50449e-18,500.0,2,5884.29554044,0.01,-81.5398,100
0.005,0.005,1.0,500,,5811.62394144,1.0,1.0,-53.4217569554,1.0,-53.4217569554,-53.4217569554,201.86,76.1132,0.2,200.000000102,-55.3562,2.1793e-19,500.0,2,5811.62394144,0.005,-72.503,100
0.00333333,0.00333333,1.0,500,,5479.66374917,1.0,1.0,-63.3042280705,1.0,-63.3042280705,-63.3042280705,178.63,75.3955,0.2,299.999969474,-58.0055,5.43914e-20,500.0,2,5479.66374917,0.00333333,-72.2953,100
0.0025,0.0025,1.0,500,,6785.91793323,1.0,1.0,-39.6068878787,1.0,-39.6068878787,-39.6068878787,233.58,77.5006,0.2,400.0,-53.4059,5.4346e-20,500.0,2,6785.91793323,0.0025,-65.7812,100
0.0297882,3.42172e-10,3.30406,500,3.04479,5174.39295332,1.14492,1.95879e-07,-64.8130849789,17.0525,-64.8130849789,-64.8130849789,180.38,154.579,0.2,150.686883225,-39.4985,9.29114e-06,151.329113792,1,5174.39295332,0.002,-59.6184,100
0.01,0.01,1.0,500,,6504.08313137,1.0,1.0,-40.8637332151,1.0,-40.8637332151,-40.8637332151,241.11,80.2436,0.2,100.0,-40.8637,3.50449e-18,500.0,2,6504.08313137,0.01,-65.6023,100
0.005,0.005,1.0,500,,6256.81344197,1.0,1.0,-53.1710262452,1.0,-53.1710262452,-53.1710262452,212.84,79.7152,0.2,200.000000102,-47.0174,2.1793e-19,500.0,2,6256.81344197,0.005,-64.9212,100
0.00333333,0.00333333,1.0,500,,5750.24999234,1.0,1.0,-54.2479225404,1.0,-54.2479225404,-54.2479225404,196.36,78.3935,0.2,299.999969474,-49.4276,5.43914e-20,500.0,2,5750.24999234,0.00333333,-64.046,100
0.0025,0.0025,1.0,500,,5846.27832053,1.0,1.0,-55.2829156264,1.0,-55.2829156264,-55.2829156264,192.88,77.8623,0.2,400.0,-50.8914,5.4346e-20,500.0,2,5846.27832053,0.0025,-63.5513,100
0.0611899,5.7393e-27,9.89703,500,8.3697,6255.5854835,0.932353,2.67552e-24,-47.2858900791,28.5253,-47.2858900791,-47.2858900791,221.53,255.671,0.2,47.1296164331,-9.45034,3.85132e-05,50.5202071964,1,6255.5854835,0.002,-45.0731,100
0.01,0.01,1.0,500,,6058.7188054,1.0,1.0,-51.4107476464,1.0,-51.4107476464,-51.4107476464,207.76,77.4476,0.2,100.0,-51.4107,3.50449e-18,500.0,2,6058.7188054,0.01,-75.7431,100
0.005,0.005,1.0,500,,6584.58485549,1.0,1.0,-45.7896977165,1.0,-45.7896977165,-45.7896977165,227.3,79.1602,0.2,200.000000102,-48.6002,2.1793e-19,500.0,2,6584.58485549,0.005,-65.9515,100
0.00333333,0.00333333,1.0,500,,6495.75042923,1.0,1.0,-43.4242862007,1.0,-43.4242862007,-43.4242862007,231.34,79.5431,0.2,299.999969474,-46.8749,5.43914e-20,500.0,2,6495.75042923,0.00333333,-61.0422,100
0.0025,0.0025,1.0,500,,6336.74846711,1.0,1.0,-44.3477955613,1.0,-44.3477955613,-44.3477955613,228.93,79.4662,0.2,400.0,-46.2431,5.4346e-20,500.0,2,6336.74846711,0.0025,-58.5123,100
0.0836673,9.1277e-17,1.0,500,3.42738,6505.90105331,0.550221,2.51113e-14,-46.8230510768,23.0178,-46.8230510768,-46.8230510768,220.79,279.424,0.2,40.655550831,-16.5964,4.52844e-05,499.999523163,1,6505.90105331,0.002,-27.6042,100
0.01,0.01,1.0,500,,6008.81821903,1.0,1.0,-51.4118750188,1.0,-51.4118750188,-51.4118750188,215.06,77.128,0.2,100.0,-51.4119,3.50449e-18,500.0,2,6008.81821903,0.01,-75.7218,100
0.005,0.005,1.0,500,,6045.42543646,1.0,1.0,-54.9090638783,1.0,-54.9090638783,-54.9090638783,206.98,77.2652,0.2,200.000000102,-53.1605,2.1793e-19,500.0,2,6045.42543646,0.005,-70.3502,100
0.00333333,0.00333333,1.0,500,,6497.291652,1.0,1.0,-45.0635092487,1.0,-45.0635092487,-45.0635092487,227.43,78.3493,0.2,299.999969474,-50.4615,5.43914e-20,500.0,2,6497.291652,0.00333333,-64.5027,100
0.0025,0.0025,1.0,500,,6545.60763093,1.0,1.0,-44.5449995194,1.0,-44.5449995194,-44.5449995194,232.48,78.9339,0.2,400.0,-48.9824,5.4346e-20,500.0,2,6545.60763093,0.0025,-61.4952,100
0.367443,5.45367e-06,7.60709,500,139.057,6633.86276882,1.43003,0.00389946,-42.8375721783,262.728,-42.8375721783,-42.8375721783,231.04,558.291,0.2,7.26079071352,-2.0481,0.000271996,65.7281768651,1,6633.86276882,0.002,-32.9162,100
0.01,0.01,1.0,500,,6279.08301629,1.0,1.0,-50.1861587875,1.0,-50.1861587875,-50.1861587875,216.21,78.8435,0.2,100.0,-50.1862,3.50449e-18,500.0,2,6279.08301629,0.01,-75.3204,100
0.005,0.005,1.0,500,,6293.30087118,1.0,1.0,-48.0551759655,1.0,-48.0551759655,-48.0551759655,213.51,78.8953,0.2,200.000000102,-49.1207,2.1793e-19,500.0,2,6293.30087118,0.005,-66.8933,100
0.00333333,0.00333333,1.0,500,,6343.54011128,1.0,1.0,-43.3016205547,1.0,-43.3016205547,-43.3016205547,224.73,79.0603,0.2,299.999969474,-47.181,5.43914e-20,500.0,2,6343.54011128,0.00333333,-61.6923,100
0.0025,0.0025,1.0,500,,6647.56735972,1.0,1.0,-37.2531348498,1.0,-37.2531348498,-37.2531348498,248.68,79.6973,0.2,400.0,-44.699,5.4346e-20,500.0,2,6647.56735972,0.0025,-57.2662,100
0.215844,1.60853e-23,20.0133,500,60.3936,6558.79007396,1.34105,1.07856e-20,-41.0738287844,144.728,-41.0738287844,-41.0738287844,238.65,302.669,0.2,14.4866305514,16.6482,0.000134327,24.9833265954,1,6558.79007396,0.002,-33.7525,100
0.01,0.01,1.0,500,,5625.54271348,1.0,1.0,-57.2248224393,1.0,-57.2248224393,-57.2248224393,193.44,74.6277,0.2,100.0,-57.2248,3.50449e-18,500.0,2,5625.54271348,0.01,-81.9889,100
0.005,0.005,1.0,500,,6466.9900918,1.0,1.0,-44.979179603,1.0,-44.979179603,-44.979179603,227.68,77.6099,0.2,200.000000102,-51.102,2.1793e-19,500.0,2,6466.9900918,0.005,-68.6128,100
0.00333333,0.00333333,1.0,500,,6111.19361897,1.0,1.0,-52.8685264304,1.0,-52.8685264304,-52.8685264304,206.82,77.6718,0.2,299.999969474,-51.6908,5.43914e-20,500.0,2,6111.19361897,0.00333333,-65.9884,100
0.0025,0.0025,1.0,500,,4916.3824575,1.0,1.0,-66.5753221099,1.0,-66.5753221099,-66.5753221099,166.3,76.0462,0.2,400.0,-55.412,5.4346e-20,500.0,2,4916.3824575,0.0025,-67.794,100
0.145918,3.05745e-05,3.55037,500,15.7479,7112.2809837,1.19746,0.0183059,-33.0133899889,87.3658,-33.0133899889,-33.0133899889,259.67,340.701,0.2,41.8043549396,-31.0195,4.39298e-05,140.830582344,1,7112.2809837,0.002,-52.3282,100
0.01,0.01,1.0,500,,6852.1409967,1.0,1.0,-37.5939306766,1.0,-37.5939306766,-37.5939306766,245.27,82.3627,0.2,100.0,-37.5939,3.50449e-18,500.0,2,6852.1409967,0.01,-62.2326,100
0.005,0.005,1.0,500,,6215.1854477,1.0,1.0,-46.5288482835,1.0,-46.5288482835,-46.5288482835,218.63,80.5499,0.2,200.000000102,-42.0614,2.1793e-19,500.0,2,6215.1854477,0.005,-59.4835,100
0.00333333,0.00333333,1.0,500,,6346.12871691,1.0,1.0,-48.4540191038,1.0,-48.4540191038,-48.4540191038,214.81,80.18,0.2,299.999969474,-44.1923,5.43914e-20,500.0,2,6346.12871691,0.00333333,-58.6635,100
0.0025,0.0025,1.0,500,,6103.36467861,1.0,1.0,-47.8547415795,1.0,-47.8547415795,-47.8547415795,213.44,79.5909,0.2,400.0,-45.1079,5.4346e-20,500.0,2,6103.36467861,0.0025,-57.6403,100
0.0355015,2.53811e-05,2.34798,500,1.35101,5782.50076282,0.983125,0.0124764,-58.4293078326,17.4512,-58.4293078326,-58.4293078326,189.12,137.829,0.2,208.769371043,-39.0907,5.59113e-06,212.948633344,1,5782.50076282,0.002,-56.267,100
0.01,0.01,1.0,500,,6680.75747308,1.0,1.0,-40.169391682,1.0,-40.169391682,-40.169391682,238.74,81.3262,0.2,100.0,-40.1694,3.50449e-18,500.0,2,6680.75747308,0.01,-64.9374,100
0.005,0.005,1.0,500,,5650.29426424,1.0,1.0,-55.0998433455,1.0,-55.0998433455,-55.0998433455,194.91,78.4831,0.2,200.000000102,-47.6346,2.1793e-19,500.0,2,5650.29426424,0.005,-65.1482,100
0.00333333,0.00333333,1.0,500,,5262.32912,1.0,1.0,-60.8210403704,1.0,-60.8210403704,-60.8210403704,182.46,76.6917,0.2,299.999969474,-52.0301,5.43914e-20,500.0,2,5262.32912,0.00333333,-66.3299,100
0.0025,0.0025,1.0,500,,6404.0405306,1.0,1.0,-44.5123772955,1.0,-44.5123772955,-44.5123772955,222.78,77.5036,0.2,400.0,-50.1507,5.4346e-20,500.0,2,6404.0405306,0.0025,-62.5347,100
0.0332151,3.22922e-05,2.55354,500,2.20342,6085.92522897,0.977859,0.0157886,-50.3646975619,16.2398,-50.3646975619,-50.3646975619,212.13,153.984,0.2,151.528030822,-36.821,9.21731e-06,195.806240753,1,6085.92522897,0.002,-54.5212,100
0.01,0.01,1.0,500,,6620.50537149,1.0,1.0,-45.8964964833,1.0,-45.8964964833,-45.8964964833,223.66,80.9586,0.2,100.0,-45.8965,3.50449e-18,500.0,2,6620.50537149,0.01,-70.4632,100
0.005,0.005,1.0,500,,6170.14222834,1.0,1.0,-48.9816029327,1.0,-48.9816029327,-48.9816029327,217.58,79.5849,0.2,200.000000102,-47.439,2.1793e-19,500.0,2,6170.14222834,0.005,-64.8103,100
0.00333333,0.00333333,1.0,500,,6830.5602702,1.0,1.0,-34.1131844468,1.0,-34.1131844468,-34.1131844468,257.91,80.722,0.2,299.999969474,-42.9971,5.43914e-20,500.0,2,6830.5602702,0.00333333,-57.4018,100
0.0025,0.0025,1.0,500,,5802.64643363,1.0,1.0,-58.5915019347,1.0,-58.5915019347,-58.5915019347,193.45,79.8047,0.2,400.0,-46.8957,5.4346e-20,500.0,2,5802.64643363,0.0025,-59.4337,100
0.00742848,0.000188089,1.36714,500,0.369351,4920.05468692,0.983632,0.0925052,-65.9346362401,3.65345,-65.9346362401,-65.9346362401,163.55,94.8101,0.2,362.06082935,-47.1231,1.52698e-06,365.727583392,1,4920.05468692,0.002,-60.2354,100
0.01,0.01,1.0,500,,6342.92646982,1.0,1.0,-45.8603751614,1.0,-45.8603751614,-45.8603751614,223.78,79.2433,0.2,100.0,-45.8604,3.50449e-18,500.0,2,6342.92646982,0.01,-69.5784,100
0.005,0.005,1.0,500,,6846.4446992,1.0,1.0,-34.4713820672,1.0,-34.4713820672,-34.4713820672,257.15,81.001,0.2,200.000000102,-40.1659,2.1793e-19,500.0,2,6846.4446992,0.005,-57.4887,100
0.00333333,0.00333333,1.0,500,,5428.53124298,1.0,1.0,-62.2991802225,1.0,-62.2991802225,-62.2991802225,181.48,79.211,0.2,299.999969474,-47.5437,5.43914e-20,500.0,2,5428.53124298,0.00333333,-61.7781,100
0.0025,0.0025,1.0,500,,6308.52680318,1.0,1.0,-49.4675047667,1.0,-49.4675047667,-49.4675047667,211.32,79.1697,0.2,400.0,-48.0246,5.4346e-20,500.0,2,6308.52680318,0.0025,-60.352,100
0.00946344,1.02043e-05,1.6666,500,0.764502,6674.39953963,1.02589,0.00523428,-41.8061091923,4.85424,-41.8061091923,-41.8061091923,232.26,107.489,0.2,289.864614923,-40.7764,2.90558e-06,300.01204539,1,6674.39953963,0.002,-55.0106,100
0.01,0.01,1.0,500,,6338.13707751,1.0,1.0,-45.5616701878,1.0,-45.5616701878,-45.5616701878,223.72,79.2134,0.2,100.0,-45.5617,3.50449e-18,500.0,2,6338.13707751,0.01,-70.289,100
0.005,0.005,1.0,500,,6031.77610092,1.0,1.0,-52.3410319347,1.0,-52.3410319347,-52.3410319347,213.29,78.3237,0.2,200.000000102,-48.9513,2.1793e-19,500.0,2,6031.77610092,0.005,-66.4362,100
0.00333333,0.00333333,1.0,500,,5596.496247,1.0,1.0,-60.3010367128,1.0,-60.3010367128,-60.3010367128,183.91,77.2347,0.2,299.999969474,-52.7346,5.43914e-20,500.0,2,5596.496247,0.00333333,-67.0109,100
0.0025,0.0025,1.0,500,,5966.79975962,1.0,1.0,-54.1855335875,1.0,-54.1855335875,-54.1855335875,198.72,77.1432,0.2,400.0,-53.0973,5.4346e-20,500.0,2,5966.79975962,0.0025,-65.461,100
0.176922,8.10077e-36,26.6237,500,33.5822,6463.51323607,0.851655,3.44953e-33,-44.4895451161,75.338,-44.4895451161,-44.4895451161,226.59,236.866,0.2,10.5915368382,29.7644,0.0001852,18.7802656478,1,6463.51323607,0.002,-27.2948,100
