InitialReturnStd,MeanEntropy,EpLenMean,EmpiricalD2,EpisodesSoFar,TimestepsSoFar,Weights,Bound,InitialReturnMin,StdD2w0t,ReturnStepMax,MeanIW,InitialReturnMean,MinIW,MaxD2w0t,EpThisIter,MinD2w0t,ReturnMeanIW,ReturnStepMaxmin,InitialReturnMax,J_sample_variance,StdIW,MaxIW,EpRewMean,EntropyCoefficient,TimeElapsed,MeanD2w0t,InitialBound,Iteration
2.769903,1.523608,67.98,1.0094465,32300,2290175,[ 0.641 -1.219  0.193  0.392  0.104],-187.13074,-3.4277954,0.34558353,100.0,1.0223367,3.967285e-06,0.81282735,1.0480268,100,,143.88379,95.2157,10.846039,171.78049,0.10071426,1.4907782,-162.61814817315266,,3895.0460152626038,0.13707684,-188.46313,323
2.3582127,1.5245609,69.15,1.0083638,32400,2297090,[ 0.639 -1.221  0.194  0.383  0.105],-191.00424,-2.7946854,0.3459847,100.0,1.0102988,1.0757446e-05,0.80128044,1.0120813,100,,140.3021,95.24359,7.991577,57.806404,0.081870936,1.2480483,-164.4526836252886,,3905.9141883850098,0.13861312,-191.66852,324
2.71405,1.5236074,76.67,1.0209564,32500,2304757,[ 0.646 -1.223  0.196  0.386  0.106],-203.43506,-3.0512848,0.36304238,100.0,1.0267729,-4.577637e-06,0.67112404,1.052649,100,,128.04785,95.52292,9.273636,132.43332,0.1401724,1.5345266,-171.6286506364561,,3917.4201169013977,0.15448351,-204.81552,325
2.6913435,1.525388,72.49,1.0207828,32600,2312006,[ 0.637 -1.229  0.197  0.39   0.105],-195.39243,-3.1212463,0.35428435,100.0,1.0264897,-3.967285e-06,0.7076468,1.0320449,100,,134.56381,95.38289,9.960304,168.32236,0.13569063,1.508124,-167.34737145381325,,3928.5561079978943,0.14588909,-196.36707,326
2.6347384,1.5284619,73.51,1.0039268,32700,2319357,[ 0.645 -1.228  0.199  0.386  0.106],-198.83362,-3.245514,0.35521537,100.0,1.0089812,-3.3569336e-06,0.75365555,1.0213602,100,,131.90994,95.41995,8.649277,37.804497,0.06415488,1.2927054,-168.33970305679952,,3939.8367233276367,0.1474783,-199.37906,327
2.7263696,1.5271766,78.96,1.0022961,32800,2327253,[ 0.645 -1.231  0.202  0.389  0.109],-207.41995,-2.6980057,0.36533323,100.0,1.0074445,9.155273e-07,0.8999852,1.0085056,100,,122.7073,95.587585,9.318047,28.042337,0.04437887,1.1971161,-174.2022340598067,,3951.6477241516113,0.15821171,-207.74924,328
2.8549142,1.5286558,75.41,1.0063267,32900,2334794,[ 0.642 -1.226  0.201  0.384  0.108],-201.67378,-2.9763107,0.35865936,100.0,1.0088857,9.002685e-06,0.8701905,1.0129377,100,,128.54,95.483894,8.941368,49.760998,0.073055685,1.2109067,-170.15701660152845,,3963.0838227272034,0.15115777,-202.32819,329
2.6374774,1.5330046,71.75,1.0116382,33000,2341969,[ 0.635 -1.223  0.2    0.387  0.11 ],-193.69566,-2.9018555,0.3521648,100.0,1.016232,3.8146973e-06,0.7853605,1.0188428,100,,135.80745,95.34972,7.9997025,111.21851,0.0986545,1.3198014,-166.82854450177427,,3974.1615645885468,0.14415632,-194.63481,330
2.2443075,1.5300835,75.63,1.0239997,33100,2349532,[ 0.634 -1.233  0.2    0.387  0.114],-200.6098,-2.2945175,0.36396375,100.0,1.0456831,-5.9509275e-06,0.5109567,1.069793,100,,132.2471,95.4671,7.3113556,325.72903,0.16773644,1.7517843,-171.41148585488037,,3985.560722589493,0.1536395,-202.68782,331
3.1419175,1.5323806,75.32,1.0157542,33200,2357064,[ 0.638 -1.233  0.201  0.403  0.111],-198.49237,-3.740158,0.36207435,100.0,1.0352674,-1.9836425e-06,0.79657346,1.0446303,100,,131.13443,95.5016,7.7085724,211.78215,0.12531292,1.7049103,-169.4095949367341,,3996.6929230690002,0.15248387,-200.32654,332
2.9854646,1.5359888,80.34,1.0264302,33300,2365098,[ 0.637 -1.232  0.2    0.391  0.113],-209.155,-3.1869202,0.37022984,100.0,1.0328547,2.2888183e-07,0.7049445,1.0419682,100,,122.388695,95.64227,8.474594,176.1196,0.16652079,1.5969566,-175.04973745551538,,4008.5823817253113,0.16198194,-210.51105,333
2.627564,1.531456,68.16,1.0035069,33400,2371914,[ 0.629 -1.238  0.198  0.395  0.117],-188.29494,-2.7845078,0.3439437,100.0,1.0091696,5.569458e-06,0.8475172,1.0118628,100,,141.97453,95.20952,7.452774,47.590652,0.06025173,1.2261293,-163.25964284823874,,4019.213710308075,0.13664103,-188.7778,334
2.9341784,1.5294955,81.77,1.0182091,33500,2380091,[ 0.632 -1.242  0.199  0.398  0.113],-211.30832,-3.4447021,0.3727632,100.0,1.0226839,4.8828124e-06,0.74251163,1.0340232,100,,119.75738,95.69121,11.238434,139.93483,0.13234393,1.6768066,-176.16462157188687,,4031.2890651226044,0.16480932,-212.30765,335
2.8167527,1.5281321,79.34,1.0220472,33600,2388025,[ 0.622 -1.232  0.193  0.396  0.111],-207.35564,-3.23201,0.3681223,100.0,1.0283468,8.621216e-06,0.6663456,1.0422618,100,,123.507065,95.6178,8.181778,119.32651,0.13651536,1.4967723,-173.84183764083656,,4042.9941062927246,0.1598737,-208.53516,336
2.6274748,1.5324076,79.05,1.0083783,33700,2395930,[ 0.632 -1.237  0.198  0.4    0.109],-206.98343,-2.749443,0.36622226,100.0,1.0126811,1.5258789e-07,0.80339,1.0174,100,,123.18789,95.58794,7.4542923,58.194763,0.088501975,1.3429787,-174.38651787514388,,4054.8501782417297,0.15870714,-207.54642,337
2.5448265,1.5390658,73.92,1.0245076,33800,2403322,[ 0.628 -1.239  0.197  0.403  0.113],-197.21878,-2.7030869,0.35819727,100.0,1.0268177,-6.1035155e-07,0.6854789,1.0415577,100,,133.48685,95.42119,6.903694,207.11375,0.15478733,1.5578493,-169.23268951362775,,4066.373086452484,0.14919662,-198.85034,338
2.4249837,1.5398833,75.18,1.0035181,33900,2410840,[ 0.635 -1.234  0.199  0.406  0.12 ],-200.24615,-2.8322754,0.35831383,100.0,1.0087363,5.264282e-06,0.8802539,1.0103031,100,,129.21564,95.466324,7.778534,34.670788,0.057309773,1.2949214,-170.4205875710672,,4077.945545196533,0.15073888,-200.90863,339
2.7640264,1.5408185,70.19,1.0181205,34000,2417859,[ 0.627 -1.221  0.198  0.405  0.121],-191.7071,-3.340187,0.34948272,100.0,1.0180886,-1.3732911e-06,0.73127437,1.0268301,100,,138.87788,95.30888,7.3630295,118.899994,0.11176784,1.374685,-164.63481041205566,,4088.6974234580994,0.14123283,-192.90425,340
2.460427,1.5449215,78.33,1.0773715,34100,2425692,[ 0.622 -1.225  0.195  0.402  0.122],-202.2943,-2.8544617,0.37426576,100.0,1.0798479,6.1035157e-06,0.47672936,1.1210812,100,,131.674,95.56874,7.801697,955.6085,0.3314507,2.4262269,-173.5500789076072,,4100.168764829636,0.16125822,-206.47537,341
2.7366252,1.5440935,74.99,1.0068094,34200,2433191,[ 0.61  -1.232  0.191  0.388  0.126],-201.55865,-3.0761414,0.35903493,100.0,1.0198963,-6.3323973e-06,0.7898683,1.0242305,100,,130.19168,95.46663,8.564362,74.42646,0.07765257,1.2663922,-169.97871810023042,,4111.24849653244,0.15081593,-202.51822,342
2.8000607,1.5429299,76.5,1.0042081,34300,2440841,[ 0.612 -1.227  0.19   0.395  0.125],-200.1507,-3.3943863,0.36053136,100.0,1.0042489,5.0354006e-06,0.8216926,1.00642,100,,126.18433,95.52948,8.295418,30.962229,0.054672774,1.1445041,-170.9974774550398,,4122.918263196945,0.15323883,-200.44406,343
2.8675587,1.5403794,80.79,1.0034789,34400,2448920,[ 0.61  -1.233  0.19   0.393  0.124],-211.20802,-3.2723236,0.3686429,100.0,1.0064567,3.0517577e-07,0.8511621,1.0081098,100,,119.58177,95.65765,8.835663,27.031673,0.053281743,1.1485405,-175.40899533724703,,4135.135764122009,0.16182552,-211.45677,344
2.669263,1.5408475,76.36,1.017336,34500,2456556,[ 0.604 -1.228  0.188  0.392  0.121],-202.73956,-2.927185,0.36220318,100.0,1.0192035,8.69751e-06,0.7031065,1.044657,100,,128.36972,95.50978,8.758408,147.37343,0.12953952,1.6479256,-171.43643272199787,,4146.45605635643,0.15376662,-203.88937,345
2.45518,1.5333993,73.66,1.027955,34600,2463922,[ 0.611 -1.22   0.188  0.396  0.122],-198.00401,-2.6171265,0.35823628,100.0,1.0347967,-6.790161e-06,0.6243662,1.0523959,100,,134.24742,95.41382,6.841919,203.28642,0.14717105,1.5552675,-168.90895249574905,,4157.525486707687,0.14889224,-199.81458,346
2.4669042,1.5320822,70.56,1.00158,34700,2470978,[ 0.62  -1.214  0.189  0.399  0.115],-192.09485,-2.978569,0.3484191,100.0,1.004061,-4.7302246e-06,0.91688246,1.0035311,100,,136.77335,95.30496,9.70649,17.150738,0.0353215,1.1051383,-165.64112483884455,,4167.928232908249,0.14123526,-192.36722,347
2.78491,1.5320725,77.56,1.0041175,34800,2478734,[ 0.615 -1.209  0.188  0.397  0.113],-205.6883,-3.4271011,0.3624333,100.0,1.0046039,-1.3732911e-06,0.8467739,1.0092549,100,,124.26798,95.56383,7.2621765,26.945688,0.060902413,1.255725,-172.0344087751287,,4180.019973039627,0.15528867,-205.8861,348
2.4402006,1.5291275,77.27,1.0043923,34900,2486461,[ 0.61  -1.209  0.187  0.396  0.113],-205.23418,-2.8235245,0.36219016,100.0,1.0069891,4.043579e-06,0.82193786,1.0177647,100,,125.28978,95.540344,6.7416153,36.424683,0.06337336,1.2137365,-172.29849605115717,,4191.778403043747,0.15485758,-205.54984,349
2.9932911,1.526516,78.12,1.014164,35000,2494273,[ 0.604 -1.208  0.188  0.398  0.11 ],-205.79347,-3.019928,0.36612126,100.0,1.0255516,-2.2125244e-06,0.7152739,1.046308,100,,125.9044,95.56656,10.1356735,146.41232,0.12498573,1.5299208,-173.17014811960607,,4203.859259366989,0.1575475,-207.02782,350
2.764799,1.5304242,75.66,1.0261892,35100,2501839,[ 0.599 -1.212  0.188  0.407  0.108],-200.04292,-3.0328598,0.3615879,100.0,1.0279403,7.6293944e-08,0.71438617,1.0412526,100,,130.24577,95.49321,7.290016,174.42953,0.14329702,1.6247829,-170.4917708391318,,4215.414515733719,0.15267493,-201.72968,351
2.541358,1.5271865,71.53,1.01639,35200,2508992,[ 0.594 -1.225  0.188  0.407  0.111],-190.94727,-2.966034,0.3528938,100.0,1.0270253,2.5177003e-06,0.7723496,1.0391096,100,,136.98346,95.34248,7.1762466,154.40738,0.12583798,1.4793527,-166.57619263170145,,4226.525770187378,0.14418703,-192.17075,352
2.6696424,1.5275525,80.71,1.0376137,35300,2517063,[ 0.599 -1.219  0.188  0.398  0.108],-210.05386,-2.9673615,0.37125543,100.0,1.0298003,8.087158e-06,0.46894777,1.0649805,100,,121.96948,95.64758,8.395905,210.3915,0.18736154,1.7434261,-175.64174132249818,,4238.625928163528,0.16287644,-211.26779,353
2.375708,1.5323783,76.49,1.0089321,35400,2524712,[ 0.611 -1.22   0.193  0.397  0.109],-204.54018,-3.0340118,0.36131966,100.0,1.0092632,-2.5177003e-06,0.7350986,1.0210351,100,,127.02855,95.51901,6.2574387,99.13494,0.107742295,1.3400366,-171.37551223126803,,4250.135487794876,0.15355997,-205.1135,354
2.5808196,1.5299666,69.24,1.0107149,35500,2531636,[ 0.616 -1.22   0.194  0.398  0.113],-190.34258,-2.4524612,0.3475474,100.0,1.0205059,7.095337e-06,0.79026836,1.0335795,100,,141.40959,95.23604,9.998169,87.571144,0.09200364,1.3682733,-164.92836338299432,,4260.5339069366455,0.13934062,-191.46419,355
2.3696349,1.5331633,73.3,1.0125875,35600,2538966,[ 0.617 -1.219  0.198  0.403  0.111],-197.46655,-2.6925125,0.35623664,100.0,1.0191144,-2.3651123e-06,0.77789545,1.0359848,100,,134.03079,95.395676,6.3481674,137.05457,0.11821693,1.526407,-168.7484601176179,,4271.180714130402,0.14763856,-198.79945,356
2.5779538,1.5331907,78.29,1.0343114,35700,2546795,[ 0.621 -1.212  0.197  0.41   0.114],-205.50957,-3.2838898,0.36639687,100.0,1.039776,1.0757446e-05,0.66817105,1.0489726,100,,126.24379,95.58052,8.659325,211.2982,0.18696414,1.8808914,-173.00071576938882,,4283.163813829422,0.15786617,-207.59505,357
2.4137664,1.5312992,74.91,1.0100874,35800,2554286,[ 0.605 -1.209  0.194  0.408  0.114],-198.83104,-2.7728806,0.35826898,100.0,1.0159966,-1.0528564e-05,0.8144289,1.0169934,100,,130.22307,95.458984,6.4170837,103.87435,0.1008895,1.3015223,-170.0835844091563,,4294.412537097931,0.15039903,-199.86362,358
2.7288744,1.5333622,74.76,1.0390698,35900,2561762,[ 0.597 -1.205  0.191  0.403  0.113],-198.86607,-3.1392975,0.3598498,100.0,1.0328809,1.1444092e-06,0.6749936,1.0527568,100,,131.97719,95.46387,10.6287,342.7365,0.20175956,1.9310855,-169.56062045179948,,4305.856376647949,0.15088351,-200.75554,359
2.3182762,1.5301228,72.14,1.0175726,36000,2568976,[ 0.583 -1.205  0.189  0.404  0.115],-194.48914,-2.5894623,0.35560828,100.0,1.035967,-7.095337e-06,0.66997755,1.0612255,100,,137.59396,95.34897,7.571678,201.2806,0.12655318,1.4656405,-167.76280163413637,,4317.013101100922,0.14600295,-196.39084,360
2.3859527,1.5292994,73.24,1.0017031,36100,2576300,[ 0.582 -1.2    0.188  0.39   0.111],-198.73074,-2.685341,0.35403946,100.0,1.0034027,-5.569458e-06,0.7803143,1.0116782,100,,132.08356,95.39506,7.645111,20.44639,0.041270867,1.1647131,-168.6086611958691,,4328.132378101349,0.14667761,-198.96527,361
2.7421064,1.5284601,77.53,1.0116057,36200,2584053,[ 0.587 -1.204  0.187  0.389  0.11 ],-203.48529,-3.0293732,0.36293903,100.0,1.0092322,-2.822876e-06,0.77682614,1.0165441,100,,125.27438,95.54819,7.028351,69.89293,0.1064111,1.3421332,-172.57449497162648,,4339.855989694595,0.15547942,-204.05566,362
2.6354496,1.5265472,82.4,1.0044056,36300,2592293,[ 0.578 -1.202  0.186  0.388  0.109],-210.97568,-2.9830704,0.3714968,100.0,1.0053586,-4.577637e-06,0.8885222,1.0070974,100,,117.451485,95.69432,9.860901,27.493814,0.056580093,1.2158123,-177.39384514261042,,4352.178422927856,0.16502544,-211.21344,363
2.9004977,1.5265079,76.86,1.0219535,36400,2599979,[ 0.572 -1.199  0.184  0.387  0.108],-202.16791,-3.2871857,0.36623594,100.0,1.0422393,-3.8146973e-07,0.7496488,1.0668998,100,,130.18173,95.53647,9.422966,243.56595,0.13862038,1.9674804,-171.53313584867166,,4363.762715578079,0.1560655,-204.80228,364
3.077947,1.5262192,86.41,1.0447062,36500,2608620,[ 0.564 -1.192  0.183  0.373  0.107],-217.27573,-3.6235504,0.38296273,100.0,1.0438206,7.705688e-06,0.42997503,1.0751998,100,,114.84254,95.824036,9.096718,228.24857,0.20919485,1.9806465,-180.42229531324935,,4376.685387134552,0.17502362,-218.95209,365
2.7301815,1.5254431,79.05,1.0155311,36600,2616525,[ 0.575 -1.192  0.188  0.377  0.107],-208.24669,-3.1552582,0.36617237,100.0,1.0124742,6.3323973e-06,0.7743458,1.0244756,100,,122.73732,95.59904,8.479294,110.92735,0.13105983,1.4933056,-173.58080390448916,,4388.43216586113,0.1586782,-208.73737,366
2.7286773,1.5221158,80.93,1.0078882,36700,2624618,[ 0.565 -1.19   0.186  0.377  0.107],-210.8545,-2.968544,0.3697927,100.0,1.0141524,-7.705688e-06,0.771611,1.0167547,100,,120.38661,95.65221,8.299194,52.379963,0.083258234,1.3238364,-175.9331919526489,,4400.404298782349,0.16251186,-211.55774,367
2.709459,1.5227667,83.01,1.0114093,36800,2632919,[ 0.565 -1.196  0.185  0.378  0.103],-213.54395,-3.1288834,0.37309644,100.0,1.0132909,7.6293944e-08,0.75855905,1.0145378,100,,116.92181,95.71043,7.472603,57.79299,0.09919716,1.4080325,-177.7283976063284,,4412.771976232529,0.16646443,-214.03058,368
2.690646,1.5221176,77.97,1.0130805,36900,2640716,[ 0.559 -1.2    0.184  0.378  0.104],-203.78186,-2.9376678,0.36475164,100.0,1.028768,1.3656616e-05,0.7170728,1.0278574,100,,126.15989,95.560486,8.562553,77.680016,0.094662085,1.3209481,-173.07442108440316,,4424.415410757065,0.15678428,-205.522,369
2.6334026,1.5187014,73.03,1.0020052,37000,2648019,[ 0.57  -1.207  0.186  0.372  0.103],-197.72812,-2.9870071,0.35366094,100.0,1.002971,-3.1280517e-06,0.83827037,1.0061703,100,,132.22931,95.398895,9.680702,29.846699,0.043163206,1.1216931,-168.0092429073428,,4435.536891222,0.14626536,-197.95723,370
2.9249406,1.5197022,80.15,1.0015069,37100,2656034,[ 0.57  -1.207  0.186  0.374  0.1  ],-210.89966,-2.8967514,0.36732778,100.0,1.0029817,9.155273e-07,0.90881395,1.0059749,100,,120.406364,95.63667,10.810127,22.228708,0.03680356,1.1153914,-174.86046295296674,,4447.161962270737,0.1604945,-211.08104,371
2.9244707,1.522637,76.98,1.0070659,37200,2663732,[ 0.569 -1.207  0.186  0.378  0.101],-202.48149,-3.2517319,0.3619337,100.0,1.0102307,-3.4332274e-06,0.8074864,1.0168357,100,,125.791306,95.54312,8.641228,57.75156,0.08239774,1.391908,-171.54534655378458,,4458.666554689407,0.15439923,-202.9223,372
2.8327265,1.515796,78.97,1.0104153,37300,2671629,[ 0.574 -1.204  0.186  0.38   0.104],-207.72093,-3.2949524,0.36712766,100.0,1.0223289,3.2806397e-06,0.74731326,1.0270351,100,,123.83482,95.60716,8.872467,87.5558,0.10773952,1.7399132,-173.4513742723626,,4470.153229475021,0.15900068,-208.78235,373
2.371117,1.5156351,75.9,1.0024678,37400,2679219,[ 0.575 -1.213  0.186  0.378  0.097],-203.25986,-3.017395,0.35938454,100.0,1.0028028,1.5258789e-07,0.9034654,1.0066922,100,,127.429535,95.49501,6.117691,38.46713,0.04963537,1.2164191,-170.9641917659506,,4481.84827542305,0.15204223,-203.51608,374
2.8441265,1.5128387,67.37,1.0270878,37500,2685956,[ 0.575 -1.214  0.186  0.373  0.097],-187.1188,-3.054039,0.34449035,100.0,1.0247289,5.4931643e-06,0.5736582,1.0457441,100,,145.32059,95.17856,10.567123,315.12738,0.17025977,1.5336832,-162.4100100508801,,4491.846310138702,0.13594238,-188.30174,375
2.733375,1.5156356,76.92,1.007438,37600,2693648,[ 0.582 -1.208  0.188  0.369  0.094],-204.54874,-3.0397415,0.3621833,100.0,1.0126858,9.002685e-06,0.7828885,1.0172913,100,,126.27874,95.53218,8.387634,76.86114,0.08411747,1.2878758,-171.8323470158505,,4503.681520462036,0.15443689,-205.10136,376
2.4905097,1.5222734,75.0,1.0110126,37700,2701148,[ 0.581 -1.21   0.186  0.367  0.097],-201.25987,-3.1402054,0.35993788,100.0,1.027265,3.6621093e-06,0.7759986,1.0549701,100,,131.0429,95.47356,7.497719,114.91823,0.11405317,1.6533551,-169.7416376509465,,4514.93194937706,0.15120308,-202.8408,377
2.1900387,1.522165,80.02,1.0023851,37800,2709150,[ 0.584 -1.218  0.189  0.369  0.103],-210.28513,-2.4327774,0.36712107,100.0,1.0045472,-1.9836425e-06,0.88761806,1.0055064,100,,121.00113,95.61418,6.7178116,18.572468,0.04257075,1.1630316,-175.47653937773964,,4526.923361301422,0.16025393,-210.51987,378
3.192253,1.5273314,80.73,1.0226442,37900,2717223,[ 0.583 -1.219  0.189  0.372  0.103],-210.88614,-3.4914474,0.3707528,100.0,1.0237871,2.8991699e-06,0.5847823,1.0438514,100,,121.234314,95.66106,9.991043,167.44977,0.15443972,1.5198925,-175.14154063821516,,4538.696837902069,0.16267441,-211.89095,379
2.9105299,1.5304161,71.81,1.0030423,38000,2724404,[ 0.592 -1.22   0.191  0.373  0.108],-194.7924,-3.5477753,0.3514831,100.0,1.011392,8.392334e-06,0.8497003,1.0093981,100,,134.75874,95.37149,7.4144745,29.204191,0.051515274,1.1832647,-166.1863678495281,,4549.398679733276,0.14393635,-195.52502,380
2.426014,1.5265157,76.72,1.0171608,38100,2732076,[ 0.596 -1.227  0.191  0.376  0.111],-203.91121,-2.7670135,0.36347595,100.0,1.031879,3.1280517e-06,0.751724,1.0345237,100,,128.3712,95.51645,6.9673843,135.07814,0.12999134,1.7633348,-171.98918748555752,,4560.86997795105,0.15474722,-205.3295,381
2.6280205,1.5213264,81.28,1.0113876,38200,2740204,[ 0.592 -1.225  0.187  0.371  0.108],-211.12157,-3.3817215,0.3714702,100.0,1.019906,2.4414062e-06,0.73537934,1.036613,100,,120.303055,95.662254,7.5753174,90.4153,0.10470294,1.3253795,-175.78528473060825,,4573.029108047485,0.16367033,-212.02763,382
3.0122702,1.5188498,78.23,1.0353756,38300,2748027,[ 0.595 -1.221  0.186  0.365  0.102],-206.4195,-3.4028244,0.36661887,100.0,1.0310317,-5.41687e-06,0.6211917,1.0512381,100,,125.72454,95.58354,9.688721,225.21042,0.1796348,1.5816755,-172.7494060380319,,4584.86834859848,0.1578941,-207.85178,383
3.0565722,1.5215362,78.51,1.0034004,38400,2755878,[ 0.605 -1.216  0.189  0.361  0.1  ],-207.57726,-3.5864716,0.36449036,100.0,1.0061408,6.942749e-06,0.86544746,1.0074285,100,,122.887955,95.602264,8.387459,36.884678,0.059353422,1.2000208,-172.63331722705917,,4596.535388946533,0.1573065,-207.8501,384
2.9812517,1.5162587,72.54,1.011571,38500,2763132,[ 0.607 -1.214  0.189  0.364  0.103],-196.13727,-2.9505844,0.3548564,100.0,1.0252739,1.0681152e-06,0.64794856,1.0385082,100,,135.15857,95.37598,12.364708,104.600555,0.10104765,1.3237135,-167.71337498951266,,4606.968933343887,0.1461814,-197.35835,385
3.0037968,1.5175787,79.25,1.0163447,38600,2771057,[ 0.604 -1.212  0.188  0.372  0.097],-205.88794,-3.528778,0.36888856,100.0,1.0274509,5.0354006e-06,0.7631359,1.0366715,100,,124.260506,95.61864,8.228531,166.68076,0.13021736,1.5097564,-173.61130527415713,,4618.877869844437,0.16008815,-207.3632,386
2.9834614,1.5201658,77.18,1.0105047,38700,2778775,[ 0.6   -1.214  0.187  0.362  0.099],-205.87955,-3.3133087,0.36281437,100.0,1.0106865,-4.272461e-06,0.7001363,1.0189184,100,,125.68897,95.55145,10.27578,113.558556,0.105924904,1.299165,-171.66947960344586,,4629.993135690689,0.15500109,-206.4281,387
2.7847507,1.5194788,84.8,1.0005435,38800,2787255,[ 0.599 -1.221  0.185  0.361  0.101],-216.88016,-3.0069733,0.3754042,100.0,1.0014521,2.0599366e-06,0.93665874,1.0010993,100,,113.76749,95.76494,7.3596344,12.953875,0.022211967,1.0570314,-179.56666500824014,,4642.331641674042,0.16964549,-216.96011,388
3.0541255,1.5228044,78.95,1.0067323,38900,2795150,[ 0.599 -1.225  0.185  0.36   0.1  ],-208.32562,-3.847351,0.36647147,100.0,1.0174812,4.653931e-06,0.82480997,1.0199897,100,,123.20486,95.61864,7.0857544,62.400368,0.07219723,1.2377385,-172.9544571954149,,4654.328944206238,0.15869193,-209.18076,389
2.7095747,1.521324,72.79,1.0072579,39000,2802429,[ 0.598 -1.229  0.186  0.357  0.104],-196.39954,-3.2675705,0.35410374,100.0,1.0165972,8.544922e-06,0.77685505,1.0190125,100,,134.25922,95.3967,6.183838,67.34513,0.07259494,1.1902059,-167.53736375348265,,4665.408935785294,0.14616586,-197.95781,390
3.0486066,1.5182134,81.51,1.0026356,39100,2810580,[ 0.599 -1.244  0.188  0.355  0.102],-210.97026,-3.5233383,0.36992964,100.0,1.007271,-1.1444092e-06,0.83296686,1.0065747,100,,118.57185,95.68779,7.8903656,21.057884,0.043070626,1.1620133,-175.74383406122146,,4677.577545166016,0.16326922,-211.43188,391
2.665506,1.5164262,75.7,1.0029324,39200,2818150,[ 0.603 -1.249  0.189  0.354  0.099],-202.05528,-2.7302094,0.35920593,100.0,1.0070355,6.1035157e-06,0.773304,1.0155805,100,,128.0205,95.4798,12.61087,24.98376,0.052224685,1.2695855,-171.08959081108688,,4688.797687768936,0.15171541,-202.3613,392
3.0210977,1.5175649,78.58,1.0723052,39300,2826008,[ 0.599 -1.246  0.19   0.358  0.097],-204.99045,-3.7582092,0.3706696,100.0,1.0676541,1.0147095e-05,0.61415267,1.105557,100,,127.5877,95.60855,10.952057,632.6411,0.3213722,2.6746583,-172.5401271690149,,4700.426131248474,0.16001445,-207.7656,393
3.3941603,1.5130366,82.65,1.0087085,39400,2834273,[ 0.581 -1.249  0.187  0.354  0.099],-213.71284,-3.5347214,0.37424073,100.0,1.022624,-3.6621093e-06,0.57173836,1.0412976,100,,118.46492,95.71863,9.6794815,101.422485,0.11141293,1.4878974,-176.9142735865179,,4712.482892274857,0.16654597,-214.74075,394
3.1853151,1.5118908,85.81,1.005764,39500,2842854,[ 0.582 -1.248  0.186  0.36   0.094],-218.55527,-3.5236816,0.37784648,100.0,1.0081741,-4.119873e-06,0.8436415,1.0100797,100,,112.85441,95.80171,10.896408,41.801155,0.06905027,1.2150813,-180.1271798850795,,4725.04149723053,0.17198877,-218.93185,395
2.8224244,1.5156217,78.9,1.0234787,39600,2850744,[ 0.578 -1.249  0.185  0.364  0.093],-207.61395,-3.1222763,0.36762127,100.0,1.0277553,1.0299683e-05,0.636074,1.0359834,100,,124.5985,95.59848,8.224388,178.97452,0.1515085,1.4784646,-173.63979779024348,,4736.97910618782,0.1591331,-208.96667,396
2.4653358,1.5124062,79.69,1.0033973,39700,2858713,[ 0.586 -1.246  0.187  0.369  0.097],-208.56772,-2.5554428,0.36681613,100.0,1.0067714,-7.095337e-06,0.78617376,1.0141656,100,,121.78869,95.60341,8.332733,25.137508,0.054478314,1.2026258,-175.18202029276355,,4749.15647149086,0.15972085,-208.9419,397
2.6242483,1.5177467,85.06,1.0093685,39800,2867219,[ 0.589 -1.244  0.186  0.369  0.094],-216.62411,-3.0982666,0.3782626,100.0,1.0188196,2.9754638e-06,0.8014982,1.0320795,100,,115.14792,95.7742,6.9694443,80.70953,0.09600974,1.4819908,-179.72320362991232,,4761.716036319733,0.17126414,-217.55289,398
2.3428452,1.5108743,77.16,1.0226039,39900,2874935,[ 0.589 -1.243  0.184  0.363  0.099],-199.54002,-2.7318954,0.36452788,100.0,1.0346714,-5.340576e-06,0.57565033,1.0404522,100,,128.22868,95.53131,7.569496,139.2935,0.14148514,1.4565475,-172.40202798413603,,4773.5809161663055,0.15570922,-201.45499,399
3.0713575,1.5108718,84.52,1.0120312,40000,2883387,[ 0.598 -1.247  0.187  0.366  0.092],-215.68222,-3.574852,0.376616,100.0,1.012274,-2.3651123e-06,0.7169342,1.0241933,100,,115.18192,95.77255,11.230026,76.43416,0.10253208,1.3565634,-178.651899631964,,4786.468958854675,0.16987084,-216.38303,400
2.5926173,1.515426,76.48,1.0076281,40100,2891035,[ 0.604 -1.243  0.187  0.37   0.092],-204.09207,-3.0278854,0.36199158,100.0,1.0230447,-3.967285e-06,0.8020451,1.0326159,100,,127.62185,95.517914,8.332176,74.202576,0.09042519,1.3751751,-171.39477996277,,4798.197057247162,0.15381822,-204.96234,401
2.933009,1.522325,81.37,1.015025,40200,2899172,[ 0.604 -1.243  0.19   0.37   0.096],-211.25577,-3.4707947,0.37224284,100.0,1.0248854,-3.3569336e-06,0.7104707,1.0423566,100,,120.78658,95.67999,9.509079,127.61978,0.12806417,1.4110519,-175.7593353195688,,4810.168079853058,0.1641011,-212.5801,402
3.20302,1.5222728,77.21,1.0058309,40300,2906893,[ 0.61  -1.246  0.191  0.366  0.104],-202.46176,-3.7374496,0.36253288,100.0,1.0070978,-1.5258789e-06,0.738505,1.0127121,100,,125.25244,95.5629,8.036415,56.996098,0.07636307,1.3355746,-171.294185149923,,4821.6764442920685,0.15491824,-202.92361,403
