MaxD2w0t,MinD2w0t,InitialReturnMin,EpisodesSoFar,InitialReturnMean,MaxIW,J_sample_variance,ReturnStepMax,MeanEntropy,Iteration,StdIW,MeanIW,EpThisIter,Bound,InitialReturnMax,InitialBound,EmpiricalD2,EpRewMean,TimeElapsed,EpLenMean,ReturnStepMaxmin,InitialReturnStd,ReturnMeanIW,StdD2w0t,TimestepsSoFar,MinIW,Weights,MeanD2w0t
1.006739,,-39.56283,24500,-1.5258789e-07,1.2112422,154.24161,100.0,1.2824636,245,0.042659894,0.99933624,100,-111.86137,30.541035,-111.897285,1.0038189,-27.81331871078645,11218.89645409584,441.34,98.87396,12.315538,-12.003401,0.32239556,6066267,0.8328769,[-0.466 -0.25   0.004 -0.227 -0.136],0.8843012
1.0647136,,-30.966888,24600,-1.0681152e-06,1.7363888,112.992836,100.0,1.2822737,246,0.13768198,1.0019077,100,-110.60781,22.10831,-110.76674,1.0362698,-17.254362690631375,11266.21465754509,453.15,98.92384,10.708282,-10.634257,0.29651257,6111582,0.47243807,[-0.467 -0.25   0.004 -0.226 -0.136],0.92132795
1.0518284,,-43.56317,24700,-6.8664554e-07,1.4652592,132.90437,100.0,1.2812619,247,0.11938314,1.0011336,100,-111.589195,19.575745,-111.73126,1.0298431,-25.96330461402255,11312.730101108551,442.13,98.88255,12.221005,-11.651976,0.32454252,6155795,0.6783984,[-0.469 -0.252  0.002 -0.227 -0.137],0.8966018
1.0126009,,-25.290909,24800,2.2888183e-07,1.2411412,139.98228,100.0,1.2802732,248,0.060519706,0.9954747,100,-111.76434,23.849838,-111.828186,1.0079224,-19.348426086612815,11361.738719701767,462.09,98.91626,11.81294,-11.886554,0.265762,6202004,0.715895,[-0.474 -0.252  0.002 -0.226 -0.138],0.92780346
1.0398874,,-44.97456,24900,-1.5258789e-07,1.4863418,129.82703,100.0,1.2792461,249,0.11481419,1.0033851,100,-112.94534,23.413994,-113.10925,1.0264158,-22.58613342662476,11409.08406162262,452.62,98.90019,11.853541,-13.008933,0.29681692,6247266,0.6142833,[-0.474 -0.253  0.001 -0.227 -0.139],0.9170019
1.0217892,,-43.912994,25000,1.5258789e-06,1.423072,138.40948,100.0,1.2763054,250,0.08292266,1.0070983,100,-112.37425,17.813953,-112.47298,1.0150572,-22.256642123322514,11456.354695558548,450.41,98.90117,11.994238,-12.461623,0.30120444,6292307,0.758392,[-0.479 -0.255  0.002 -0.227 -0.14 ],0.90763545
1.0282713,,-38.566147,25100,-8.9645386e-07,1.5190004,126.89634,100.0,1.2751987,251,0.11969744,0.9979925,100,-111.17599,17.873968,-111.32465,1.0229135,-20.238629569845948,11506.397271156311,458.8,98.91177,11.094827,-11.220984,0.27832106,6338187,0.6691675,[-0.478 -0.254  0.003 -0.227 -0.143],0.928473
1.0164949,,-29.025454,25200,1.6021728e-06,1.3102189,123.99229,100.0,1.2736884,252,0.07641038,0.9979264,100,-112.1708,22.38476,-112.249725,1.0120075,-23.93984585903655,11554.793652772903,448.56,98.893265,11.225708,-12.277095,0.30565286,6383043,0.72892237,[-0.478 -0.254  0.002 -0.229 -0.144],0.90251017
1.034829,,-36.39181,25300,-7.6293944e-08,1.3924944,128.35628,100.0,1.2722222,253,0.10608727,0.99080765,100,-111.38856,21.039747,-111.53517,1.0245323,-16.0967177421865,11603.246996879578,462.92,98.93045,11.621564,-11.458749,0.2652994,6429335,0.6413746,[-0.48  -0.254  0.003 -0.229 -0.145],0.93696654
1.0290383,,-33.700405,25400,1.7547608e-06,1.5803494,143.44109,100.0,1.2685544,254,0.10075156,1.0041822,100,-111.27902,21.337292,-111.43371,1.0228491,-18.011077742803817,11651.929327011108,460.46,98.92177,11.928398,-11.331871,0.2730422,6475381,0.6653427,[-0.484 -0.254  0.003 -0.229 -0.147],0.9314634
1.0226059,,-28.582457,25500,1.3637542e-06,1.4613302,108.2836,100.0,1.2656727,255,0.09074514,1.0120889,100,-110.65239,30.229225,-110.763504,1.0147569,-24.24522863090524,11699.797341823578,452.72,98.89288,10.464545,-10.748972,0.29477602,6520653,0.7491909,[-0.486 -0.252  0.003 -0.229 -0.15 ],0.91203547
1.0052136,,-43.744015,25600,-1.1062622e-06,1.2144506,163.49759,100.0,1.2666005,256,0.045950223,0.99495924,100,-111.8576,34.06017,-111.89587,1.0039562,-23.774286728180595,11748.089194774628,454.62,98.89542,12.694823,-11.996309,0.28785342,6566115,0.8208081,[-0.488 -0.251  0.003 -0.228 -0.153],0.9110811
1.0140852,,-46.331944,25700,1.0681152e-06,1.299217,140.27477,100.0,1.2645859,257,0.06472086,0.9977489,100,-113.34486,25.421982,-113.41977,1.009898,-15.247316238188045,11797.358797550201,467.59,98.934784,11.929555,-13.460783,0.24739498,6612874,0.79324245,[-0.489 -0.251  0.003 -0.229 -0.152],0.9396078
1.004472,,-49.72232,25800,-9.918213e-07,1.1236794,182.17284,100.0,1.26485,258,0.036033463,0.99694175,100,-111.93799,30.277752,-111.959496,1.0029161,-14.801017488152143,11846.455622196198,465.12,98.936356,13.369129,-12.081721,0.25511518,6659386,0.81995124,[-0.491 -0.251  0.002 -0.229 -0.155],0.9315957
1.0029409,,-34.716618,25900,-9.155273e-07,1.1530323,121.39538,100.0,1.2648501,259,0.035415333,1.0011178,100,-111.56709,20.79877,-111.576035,1.0020659,-17.641219702275095,11895.660670757294,463.8,98.923935,10.935578,-11.715303,0.2594124,6705766,0.8794757,[-0.491 -0.252  0.002 -0.229 -0.154],0.9285284
1.0201484,,-38.974777,26000,-1.2397766e-06,1.4150856,136.7864,100.0,1.2636708,260,0.08282768,1.0063384,100,-110.13765,23.886532,-110.21215,1.0140628,-23.25105204856633,11944.069714546204,459.04,98.8987,11.5388565,-10.230801,0.27620173,6751670,0.7371553,[-0.491 -0.251  0.001 -0.229 -0.154],0.9245078
1.0091468,,-37.878105,26100,-9.727478e-07,1.2650801,110.08486,100.0,1.2627555,261,0.047495525,1.0078068,100,-109.96534,17.700684,-110.00569,1.0050961,-26.960120731740993,11991.661495685577,450.65,98.880356,10.392316,-10.106384,0.29894724,6796735,0.8480857,[-4.922e-01 -2.498e-01  3.993e-04 -2.287e-01 -1.553e-01],0.90335906
1.0213145,,-38.395813,26200,-3.0517577e-07,1.3525175,136.45187,100.0,1.2625049,262,0.08142794,0.9953625,100,-111.90672,20.419058,-111.97435,1.013394,-22.175318351661545,12039.898990869522,460.49,98.90369,11.639558,-12.006737,0.2715949,6842784,0.7179252,[-4.942e-01 -2.496e-01 -9.592e-05 -2.286e-01 -1.560e-01],0.92709017
1.142738,,-44.24703,26300,,1.843085,160.502,100.0,1.2606938,263,0.18615514,1.0042521,100,-111.98697,23.008278,-112.41818,1.0607958,-27.961577509860536,12087.173256874084,439.43,98.87274,13.913004,-11.965267,0.33668777,6886727,0.46698362,[-0.495 -0.25  -0.001 -0.23  -0.156],0.90476435
1.0295367,,-37.762455,26400,6.294251e-07,1.4355158,132.1,100.0,1.2617198,264,0.09306226,1.0009825,100,-108.32423,27.855625,-108.44153,1.019098,-24.7738699979325,12135.1510014534,452.65,98.89053,11.650148,-8.415767,0.29554158,6931992,0.7262787,[-0.501 -0.249 -0.001 -0.227 -0.158],0.9135483
1.0186399,,-33.838448,26500,-3.8146973e-07,1.5295382,125.58093,100.0,1.2580539,265,0.08952908,1.0082599,100,-112.23034,19.700565,-112.3542,1.0155529,-17.097918820636863,12183.484610319138,462.6,98.92609,11.271519,-12.311931,0.26518798,6978252,0.6701731,[-0.501 -0.252 -0.002 -0.229 -0.157],0.93251
1.022113,,-43.94597,26600,1.9073487e-07,1.5678003,124.559204,100.0,1.2558715,266,0.08321708,1.010035,100,-111.13634,19.840923,-111.2341,1.0174161,-11.12308605188113,12231.974061727524,464.05,98.95206,11.0461445,-11.222238,0.2605939,7024657,0.7311734,[-0.5   -0.251 -0.002 -0.229 -0.161],0.9360561
1.0738171,,-56.40172,26700,-1.0299683e-06,1.7372078,213.16899,100.0,1.252866,267,0.15342696,0.99727327,100,-112.13176,26.412043,-112.3898,1.0466651,-18.937727801445508,12278.71876168251,446.28,98.91513,15.424594,-12.129243,0.317284,7069285,0.46567127,[-0.498 -0.25  -0.001 -0.229 -0.163],0.91327924
1.0079445,,-47.925983,26800,,1.3011669,132.34937,100.0,1.2531362,268,0.06075277,1.0029554,100,-111.25296,24.304455,-111.28543,1.0061069,-18.68089919158451,12328.083510398865,462.44,98.919205,11.615796,-11.385559,0.26438275,7115529,0.8207127,[-5.026e-01 -2.485e-01 -4.718e-04 -2.285e-01 -1.662e-01],0.9276552
1.0072129,,-35.52296,26900,-1.5258789e-07,1.2144963,123.62601,100.0,1.2529266,269,0.054224316,0.99676484,100,-111.260414,16.419014,-111.29773,1.0051332,-22.624270677696373,12377.393901586533,461.58,98.90198,11.136251,-11.391736,0.26705033,7161687,0.8109579,[-5.033e-01 -2.494e-01 -3.348e-04 -2.283e-01 -1.657e-01],0.92561156
1.018077,,-43.150894,27000,1.5258789e-07,1.3862313,154.5772,100.0,1.2516985,270,0.09749801,0.9917703,100,-110.24604,26.6222,-110.347015,1.0141293,-22.961012833723757,12426.145539283752,456.42,98.89938,12.245437,-10.329139,0.28418604,7207329,0.62847596,[-5.042e-01 -2.505e-01 -2.364e-04 -2.291e-01 -1.660e-01],0.91957456
1.0337348,,-35.65468,27100,3.8146973e-07,1.4841324,131.90889,100.0,1.2511834,271,0.086712696,1.0109032,100,-111.59962,29.501991,-111.700195,1.0190511,-20.388796876419352,12473.978355884552,458.53,98.91107,11.568603,-11.710109,0.27824816,7253182,0.7132991,[-5.052e-01 -2.516e-01 -1.526e-04 -2.306e-01 -1.674e-01],0.92495614
1.0305157,,-37.601967,27200,-3.4332277e-07,1.5636773,132.58475,100.0,1.2511843,272,0.121102996,1.0013368,100,-111.15756,23.698837,-111.263016,1.0232921,-13.586934223548408,12523.07152915001,469.11,98.94208,11.437707,-11.211823,0.2436493,7300093,0.6564607,[-0.51  -0.25  -0.001 -0.23  -0.168],0.9490958
1.0101004,,-39.35839,27300,8.6784365e-07,1.2883867,155.00624,100.0,1.2502551,273,0.06541469,1.0077028,100,-112.38645,28.916512,-112.440735,1.0072618,-16.208960448351277,12570.340877532959,460.08,98.929535,12.435728,-12.515803,0.27203608,7346101,0.7544093,[-0.51  -0.25  -0.001 -0.231 -0.168],0.92348087
1.0157031,,-41.17333,27400,4.5776366e-07,1.3781335,126.254555,100.0,1.2487822,274,0.07915524,1.0057086,100,-111.19768,21.979113,-111.295105,1.012364,-20.590044245305766,12619.95905137062,470.31,98.912445,11.295511,-11.300661,0.23782279,7393132,0.7307643,[-0.512 -0.25  -0.001 -0.232 -0.168],0.9464233
1.0235237,,-32.434174,27500,2.2888183e-07,1.4488214,128.9123,100.0,1.2490082,275,0.0862224,0.9996665,100,-109.54068,25.740181,-109.62841,1.016628,-19.413555647975254,12669.544211149216,470.54,98.91748,11.1918955,-9.622371,0.2374965,7440186,0.74384594,[-0.514 -0.25  -0.001 -0.232 -0.17 ],0.9489313
1.0169725,,-31.922474,27600,-1.335144e-06,1.3019685,133.45613,100.0,1.2468256,276,0.06746331,0.9993472,100,-109.93007,31.22686,-110.022125,1.010678,-18.816687121825726,12715.835904836655,451.3,98.91661,11.688689,-10.044928,0.29809833,7485316,0.80671847,[-0.515 -0.25  -0.002 -0.233 -0.17 ],0.9073923
1.0097822,,-44.47912,27700,-9.918213e-07,1.2209436,107.33653,100.0,1.2449234,277,0.06181811,0.9997432,100,-111.46622,25.635162,-111.53867,1.0079274,-14.153992303547279,12765.536378860474,471.32,98.93994,10.304788,-11.582393,0.23348491,7532448,0.7964684,[-0.517 -0.249 -0.002 -0.233 -0.172],0.9464607
1.0326865,,-37.86809,27800,4.959106e-07,1.4849981,131.14404,100.0,1.2422487,278,0.09992067,1.0085901,100,-109.90585,29.531143,-110.027565,1.0214089,-17.686774421544452,12814.213607311249,453.01,98.92192,11.299017,-9.974043,0.2949155,7577749,0.6565732,[-0.517 -0.25  -0.002 -0.234 -0.174],0.91543704
1.0181994,,-43.362656,27900,1.9073486e-08,1.3587387,133.77133,100.0,1.2414082,279,0.06771825,0.9930401,100,-110.41565,18.534233,-110.48458,1.010646,-18.748437281943296,12862.458641529083,452.36,98.917114,11.800742,-10.54134,0.29512608,7622985,0.79032254,[-0.52  -0.251 -0.003 -0.234 -0.177],0.90933526
1.0110663,,-23.666553,28000,7.6293944e-08,1.3057091,88.49488,100.0,1.2421913,280,0.07050565,1.0010922,100,-111.352394,18.548878,-111.4136,1.0096772,-11.867461436449798,12916.464977264404,474.0,98.94992,9.277059,-11.464332,0.22313017,7670385,0.78625023,[-0.523 -0.25  -0.003 -0.233 -0.177],0.9526214
1.0166016,,-38.58052,28100,9.918213e-07,1.5347635,149.51193,100.0,1.2410136,281,0.088299565,0.998425,100,-112.618004,27.097572,-112.70177,1.0133204,-22.407648441546144,12969.106367349625,441.29,98.89844,12.634972,-12.710338,0.32420602,7714514,0.7422941,[-0.523 -0.25  -0.003 -0.234 -0.177],0.88876516
1.0122192,,-46.310123,28200,-3.8146973e-07,1.2833042,130.6864,100.0,1.2395129,282,0.063160926,1.0048512,100,-111.33773,23.379498,-111.38504,1.0093582,-10.386798995655123,13036.441701173782,470.6,98.95586,11.570003,-11.459551,0.23631334,7761574,0.79116386,[-0.523 -0.25  -0.003 -0.233 -0.178],0.9453736
1.0130441,,-43.08956,28300,7.6293946e-07,1.2899845,152.67229,100.0,1.2373178,283,0.06787922,0.9989818,100,-110.33886,25.885506,-110.41783,1.0097101,-17.35375472807039,13091.92646932602,460.38,98.92461,12.415389,-10.454339,0.27144626,7807612,0.7695801,[-0.523 -0.25  -0.002 -0.233 -0.179],0.92523724
1.0374213,,-23.279566,28400,3.8146972e-08,1.406992,97.21362,100.0,1.2375026,284,0.10646839,0.9960527,100,-110.46632,21.928818,-110.57858,1.0235491,-18.52995604476795,13141.794210910797,458.73,98.919205,10.02882,-10.539892,0.27837625,7853485,0.6323305,[-0.526 -0.25  -0.002 -0.234 -0.182],0.92767626
1.0146284,,-27.799623,28500,-3.4332277e-07,1.3605702,73.90931,100.0,1.2363243,285,0.0767739,1.0075395,100,-111.10121,20.406313,-111.18564,1.0124422,-10.274500794164378,13192.896970510483,475.3,98.95677,8.430029,-11.20085,0.21809015,7901015,0.7177845,[-0.528 -0.251 -0.003 -0.234 -0.181],0.9565505
1.0110009,,-34.935863,28600,6.1035155e-07,1.2763381,110.555435,100.0,1.2354131,286,0.062476348,0.9954531,100,-111.56387,22.742388,-111.61929,1.0070758,-15.612263344395352,13241.420770645142,460.79,98.932236,10.628753,-11.693935,0.26976824,7947094,0.74216187,[-0.528 -0.25  -0.003 -0.235 -0.183],0.9247508
1.009368,,-27.173954,28700,-1.9073486e-08,1.2189587,84.082535,100.0,1.2353675,287,0.0527382,1.005075,100,-109.39278,21.681631,-109.421455,1.0063925,-20.662833799694816,13288.75245642662,456.45,98.90947,9.019239,-9.521186,0.28289175,7992739,0.8486214,[-0.528 -0.252 -0.004 -0.236 -0.183],0.9158183
1.0043797,,-42.294716,28800,5.912781e-07,1.1417096,113.69374,100.0,1.2355467,288,0.038145162,1.0016563,100,-109.1601,21.063908,-109.187546,1.0034463,-19.937348287370106,13336.636600971222,465.74,98.91438,10.539277,-9.2999115,0.2530873,8039313,0.86121595,[-0.528 -0.251 -0.004 -0.236 -0.183],0.9331258
1.0734903,,-43.14143,28900,8.392334e-07,1.594146,128.23195,100.0,1.2341652,289,0.12150803,0.9610424,100,-110.926956,21.865276,-111.17645,1.0434304,-16.17435559991895,13385.103782176971,460.67,98.92978,12.522405,-10.972243,0.2750203,8085380,0.53660834,[-0.529 -0.252 -0.004 -0.237 -0.183],0.9397691
1.0122352,,-33.228504,29000,-2.2888183e-07,1.2595336,97.483055,100.0,1.2341651,290,0.06288606,0.9994917,100,-111.0363,23.74427,-111.09387,1.0102795,-8.543250809343117,13436.434136152267,476.03,98.96411,9.84254,-11.146755,0.21475275,8132983,0.7935894,[-0.535 -0.251 -0.005 -0.236 -0.185],0.9569163
1.0747199,,-46.809593,29100,6.294251e-07,1.8080567,161.7964,100.0,1.2304842,291,0.16578008,0.9892736,100,-110.62792,21.509115,-110.94832,1.0492729,-25.512669926991975,13482.940947294235,429.4,98.881165,13.641366,-10.576911,0.35735148,8175923,0.47426683,[-0.536 -0.251 -0.005 -0.237 -0.185],0.88039625
1.0150648,,-35.90606,29200,5.722046e-07,1.347548,125.83298,100.0,1.2295442,292,0.07889059,1.00613,100,-110.129295,25.1665,-110.20037,1.0110227,-18.001732228962176,13532.060795545578,461.1,98.92192,11.281153,-10.247381,0.26930192,8222033,0.6909059,[-0.537 -0.255 -0.005 -0.237 -0.188],0.9270957
1.0212587,,-34.32719,29300,6.1035155e-07,1.3556914,119.13042,100.0,1.2295045,293,0.09482647,1.0065596,100,-110.75772,27.123434,-110.83228,1.0169044,-15.75025034755677,13582.022001981735,476.1,98.93384,10.877041,-10.842314,0.2151906,8269643,0.7156415,[-0.538 -0.256 -0.006 -0.237 -0.189],0.96016806
1.0383667,,-38.605484,29400,-1.1444092e-06,1.7537162,133.56956,100.0,1.2284665,294,0.13514593,1.0061162,100,-110.26887,25.584938,-110.429634,1.0309994,-12.778457520535582,13635.751949310303,466.57,98.94522,11.652854,-10.284904,0.25382134,8316300,0.50163114,[-0.538 -0.256 -0.006 -0.238 -0.189],0.94758165
1.0274776,,-42.773205,29500,-7.6293946e-07,1.4335636,182.06203,100.0,1.2263638,295,0.10186419,1.0019108,100,-112.0963,21.322365,-112.22672,1.02036,-16.129738013021164,13690.943924665451,459.42,98.92978,13.781756,-12.160063,0.27595714,8362242,0.6668851,[-0.539 -0.256 -0.005 -0.24  -0.191],0.9282664
1.0211442,,-43.405617,29600,5.340576e-07,1.3531195,94.67318,100.0,1.2265501,296,0.08451979,1.0069859,100,-109.6465,14.791426,-109.74649,1.0149473,-15.332465155034662,13756.466784477234,454.77,98.93257,10.00044,-9.74017,0.28902134,8407719,0.7146392,[-0.539 -0.257 -0.004 -0.241 -0.193],0.9163355
1.005301,,-30.093367,29700,3.8146973e-07,1.1543276,103.07876,100.0,1.2265583,297,0.037941787,0.9932654,100,-111.00312,19.661015,-111.02043,1.003239,-18.75634781262011,13804.296143770218,458.6,98.9182,10.234946,-11.150447,0.27600744,8453579,0.8582741,[-0.541 -0.259 -0.004 -0.241 -0.192],0.91860294
1.0167264,,-33.553635,29800,-1.4877319e-06,1.2777699,112.38812,100.0,1.22539,298,0.07115765,0.98923296,100,-110.571335,22.331787,-110.63989,1.0121815,-13.773922827351232,13853.753141641617,471.47,98.941574,10.455565,-10.674504,0.23340183,8500726,0.74153996,[-0.542 -0.259 -0.003 -0.241 -0.192],0.9486869
1.0659689,,-43.017246,29900,9.155273e-07,1.5080693,142.92964,100.0,1.2236339,299,0.12095942,0.9984411,100,-109.76378,26.054651,-109.96209,1.0373906,-16.93493164856416,13901.311221599579,454.36,98.92546,12.1970625,-9.818124,0.29344374,8546162,0.6255486,[-0.542 -0.258 -0.004 -0.242 -0.194],0.9248992
1.0144409,,-49.752216,30000,-5.722046e-07,1.2735871,106.50292,100.0,1.2226716,300,0.06747352,0.9961804,100,-111.70254,15.137327,-111.75981,1.0098991,-7.528344150315957,13951.72666978836,480.89,98.96869,10.524572,-11.824271,0.19260053,8594251,0.7424439,[-0.547 -0.257 -0.004 -0.241 -0.195],0.96602315
1.0063802,,-34.21641,30100,-1.1444092e-06,1.1625326,147.17017,100.0,1.2217329,301,0.047043428,0.9959892,100,-110.95419,34.251465,-111.001236,1.0045745,-13.821619663650928,13999.722375392914,468.11,98.94095,12.134207,-11.0915,0.24492048,8641062,0.8310945,[-0.548 -0.257 -0.005 -0.24  -0.196],0.93834573
1.0234433,,-40.841167,30200,-1.2969971e-06,1.4976999,115.8706,100.0,1.2194796,302,0.10001742,0.9955197,100,-111.87781,17.471912,-112.01439,1.0180758,-14.779759761585792,14047.751713514328,463.1,98.93617,11.374601,-11.960381,0.26386514,8687372,0.6890254,[-0.548 -0.258 -0.005 -0.241 -0.197],0.9345513
1.0163662,,-50.685642,30300,7.6293944e-08,1.3053043,140.1783,100.0,1.2180358,303,0.073823884,1.0105245,100,-110.5518,23.317907,-110.630714,1.0124002,-17.45650899267373,14097.049418449402,469.83,98.92569,11.8029585,-10.665745,0.23955962,8734355,0.7386488,[-0.549 -0.26  -0.005 -0.242 -0.2  ],0.94522935
1.0111454,,-43.623543,30400,1.1825562e-06,1.2882719,129.12212,100.0,1.2175114,304,0.06357638,0.99780357,100,-110.72977,21.922234,-110.78025,1.0081584,-11.442144741711648,14145.19187092781,462.41,98.950516,11.555807,-10.853872,0.2647723,8780596,0.7304579,[-0.549 -0.262 -0.006 -0.242 -0.201],0.9285897
1.0075641,,-37.29894,30500,-5.912781e-07,1.2163631,111.53218,100.0,1.2156097,305,0.055744436,1.0008473,100,-109.61685,25.723354,-109.66986,1.0063217,-16.227079754029166,14195.452721834183,465.05,98.93021,10.660712,-9.74499,0.25579995,8827101,0.78235006,[-0.549 -0.264 -0.006 -0.243 -0.202],0.9330711
1.0254009,,-50.98176,30600,1.5258789e-07,1.456677,150.48743,100.0,1.2150546,306,0.09467683,1.003525,100,-112.16936,33.8611,-112.23883,1.0153003,-14.997739829371602,14245.987257480621,466.73,98.93573,12.278131,-12.277544,0.25112256,8873774,0.68477064,[-0.549 -0.264 -0.006 -0.243 -0.203],0.940356
1.028836,,-36.596863,30700,4.5776366e-07,1.4739435,145.0068,100.0,1.214646,307,0.1106157,1.0030832,100,-110.65491,24.510242,-110.749115,1.0184075,-16.66919168547781,14293.925705194473,457.2,98.92708,12.282884,-10.74938,0.28235346,8919494,0.66064054,[-0.548 -0.266 -0.007 -0.244 -0.204],0.92260844
1.055595,,-47.310276,30800,-8.392334e-07,1.7618288,132.12863,100.0,1.2138807,308,0.1355319,1.001561,100,-111.10753,27.178886,-111.255806,1.0343367,-18.749055159370688,14342.670872926712,469.28,98.92009,11.563298,-11.128198,0.24439795,8966422,0.5419243,[-0.55  -0.265 -0.006 -0.243 -0.204],0.95411545
1.0401839,,-40.710793,30900,-1.6212464e-06,1.6023699,132.74951,100.0,1.2109406,309,0.11482612,1.0058831,100,-110.32446,22.293499,-110.516174,1.0300282,-15.78608116396753,14393.215286493301,465.19,98.93213,11.876587,-10.350088,0.25852838,9012941,0.68156683,[-0.551 -0.266 -0.007 -0.244 -0.205],0.94445765
1.1165566,,-52.87855,31000,1.3732911e-06,1.7860274,126.13652,100.0,1.2118646,310,0.17548592,0.98465306,100,-109.85349,20.647743,-110.1656,1.0561386,-20.69414748258372,14441.215030193329,440.92,98.90613,12.610169,-9.824559,0.3325198,9057033,0.4816613,[-0.553 -0.269 -0.007 -0.246 -0.208],0.9067074
1.012821,,-29.351982,31100,-1.0871887e-06,1.2644031,74.91531,100.0,1.2128401,311,0.06105012,1.0006816,100,-111.55429,19.52878,-111.60514,1.0100093,-3.094194074636346,14494.54613995552,489.76,98.987366,8.589565,-11.670437,0.142366,9106009,0.8117891,[-0.558 -0.268 -0.007 -0.244 -0.207],0.9843421
1.0182221,,-52.37223,31200,-3.4332277e-07,1.4708,139.61154,100.0,1.2116623,312,0.08104856,0.9970542,100,-111.74973,24.81031,-111.81868,1.0127289,-13.9226606293178,14544.179438114166,476.21,98.94153,11.937426,-11.868576,0.21420324,9153630,0.72744936,[-0.557 -0.268 -0.007 -0.245 -0.206],0.95817655
1.0010065,,-38.439873,31300,7.2479247e-07,1.0575086,97.42601,100.0,1.2116537,313,0.017343402,0.99943084,100,-109.45409,15.3900585,-109.457726,1.0006939,-14.619558071754964,14593.133686065674,465.91,98.93724,9.8089,-9.6073265,0.2521473,9200221,0.9384398,[-0.559 -0.267 -0.007 -0.244 -0.207],0.9321309
1.0480715,,-44.640602,31400,,1.6867335,126.75607,100.0,1.2097471,314,0.112142555,1.0129436,100,-110.64913,26.8689,-110.79152,1.0244427,-11.789414507077222,14642.76571893692,479.06,98.950775,11.238331,-10.716829,0.20278323,9248127,0.57652295,[-0.559 -0.267 -0.007 -0.245 -0.207],0.9691498
1.0041393,,-42.288483,31500,-3.8146973e-07,1.1833,159.01888,100.0,1.2097498,315,0.040658418,0.99821377,100,-112.76149,23.184242,-112.77785,1.0034899,-9.979071793156784,14692.152333974838,472.13,98.95773,12.467413,-12.902638,0.22982611,9295340,0.87151736,[-0.556 -0.268 -0.006 -0.246 -0.209],0.9459214
1.0035845,,-49.013245,31600,-3.0517577e-07,1.1082721,148.75694,100.0,1.2097119,316,0.03721112,1.0002759,100,-112.027466,27.069378,-112.04322,1.003031,-13.585360926140977,14742.033957719803,467.77,98.94191,11.9302845,-12.170451,0.24595118,9342117,0.8583958,[-0.556 -0.268 -0.006 -0.247 -0.209],0.936973
1.0135998,,-31.52015,31700,1.5258789e-07,1.3012677,130.5145,100.0,1.2096996,317,0.07633343,0.99215937,100,-111.01275,27.460941,-111.07309,1.0098603,-14.427580875628632,14790.113450050354,459.61,98.937225,11.558372,-11.133231,0.27384827,9388078,0.7507465,[-0.556 -0.268 -0.006 -0.247 -0.209],0.9237158
1.0130508,,-23.226633,31800,4.5776366e-07,1.2554071,72.631004,100.0,1.2090496,318,0.070451185,0.9864278,100,-111.14448,18.707607,-111.19466,1.009795,-12.582195962791731,14840.091221809387,479.37,98.94751,8.544923,-11.260602,0.19985385,9436015,0.70289624,[-0.558 -0.269 -0.006 -0.247 -0.209],0.9632781
1.018509,,-50.98675,31900,2.2888183e-07,1.317993,145.8539,100.0,1.2090474,319,0.082720995,0.9976237,100,-111.64928,20.19912,-111.71985,1.0139917,-11.864053476545104,14889.26677441597,469.75,98.94949,11.9345875,-11.742778,0.2401521,9482990,0.70489144,[-0.558 -0.269 -0.005 -0.248 -0.21 ],0.9462025
1.066622,,-47.56183,32000,2.670288e-07,1.7404282,161.3692,100.0,1.2063191,320,0.14679232,1.0172447,100,-109.835014,24.004452,-110.098305,1.0426844,-13.824542158992982,14937.580576181412,457.69,98.93959,13.403686,-9.848384,0.28448004,9528759,0.5850719,[-0.558 -0.268 -0.006 -0.249 -0.21 ],0.934485
1.0089681,,-44.798798,32100,,1.2267267,83.42054,100.0,1.2053394,321,0.05705708,0.99975765,100,-109.837204,22.228271,-109.8796,1.0067048,-13.984664065524337,14987.124888896942,473.07,98.94087,9.088867,-9.96746,0.22646555,9576066,0.75072473,[-0.564 -0.268 -0.006 -0.249 -0.212],0.94913405
1.0018442,,-43.610172,32200,-3.4332277e-07,1.0978566,115.25764,100.0,1.2052907,322,0.024982706,1.0003597,100,-112.09049,18.351038,-112.10275,1.0012611,-13.22461205730625,15036.672505617142,473.11,98.94409,10.7436,-12.242495,0.2257198,9623377,0.89810085,[-0.565 -0.267 -0.006 -0.249 -0.213],0.9467736
1.0046418,,-39.135445,32300,-5.7220458e-08,1.1861416,106.92282,100.0,1.2060578,323,0.04288972,0.99974775,100,-110.33302,27.206608,-110.35751,1.0038272,-15.299475814094906,15085.755529165268,475.17,98.93561,10.243545,-10.4742365,0.2176558,9670894,0.82736266,[-0.565 -0.268 -0.006 -0.249 -0.214],0.95212597
1.0460377,,-36.004066,32400,3.8146973e-07,1.4642987,121.94071,100.0,1.2031416,324,0.103275284,0.999268,100,-111.663124,26.400494,-111.7984,1.0281109,-11.947843269569857,15134.435143232346,463.1,98.948395,11.361363,-11.719003,0.265149,9717204,0.6599976,[-0.566 -0.267 -0.006 -0.249 -0.213],0.93877006
