Weights,TimeElapsed,ReturnStepMaxmin,MinD2w0t,Iteration,EpRewMean,MeanIW,EmpiricalD2,MinIW,EpLenMean,TimestepsSoFar,J_sample_variance,StdD2w0t,MeanD2w0t,ReturnMeanIW,InitialReturnMax,EntropyCoefficient,MaxD2w0t,MeanEntropy,InitialReturnMean,MaxIW,ReturnStepMax,InitialReturnStd,InitialBound,EpisodesSoFar,StdIW,Bound,InitialReturnMin,EpThisIter
[-0.758 -0.666  0.007 -0.571 -1.095],45366.27747941017,99.0,,412,-2.2507417898758457,1.5154718,3073248.8,2.4321255e-07,496.48,14965325,3007.6677,990062.75,200644.0,-4.9259667,5.178183,,20069438.0,0.32556778,-9.935561,674.7368,100.0,7.2454686,-9.990331,41200,12.815195,-5.461724,-34.922047,100
[-0.764 -0.665 -0.006 -0.565 -1.093],45542.06645178795,99.0,,413,-7.10166666585079,0.95243657,55.966938,0.00092884444,499.61,15015286,61.785942,14.646293,13.448215,-9.087327,13.176631,,80.2594,0.32531017,-9.698051,25.156342,100.0,6.6114087,-9.870863,41300,1.7603627,-9.304217,-26.526735,100
[-0.763 -0.661 -0.006 -0.571 -1.094],45713.004393815994,99.0,,414,-11.456839284439031,0.8998981,91.185,0.0006488146,489.17,15064203,44.487057,32.989582,18.456474,-9.061296,10.452759,,414.59662,0.3249512,-9.901133,29.87183,100.0,6.9497757,-10.179922,41400,1.6926893,-9.420079,-37.770504,100
[-7.647e-01 -6.624e-01  9.035e-04 -5.684e-01 -1.094e+00],45886.94603705406,99.0,,415,-5.192192730272234,0.93460834,49894.29,7.0305583e-07,496.76,15113879,300.02548,12044.085,4486.202,-6.3511896,9.713341,,190231.72,0.32592005,-8.401324,44.737026,100.0,5.600367,-8.52767,41500,2.3542356,-6.7513742,-21.508087,100
[-0.768 -0.668 -0.002 -0.56  -1.093],46064.36225819588,,1.000067,416,-5.823865494586342,1.6621809,430138.4,1.1137084e-06,500.0,15163879,795.64594,124044.61,28282.88,-4.4745755,6.253604,,2077438.4,0.32045844,-8.85058,458.62372,1.0,6.560824,-8.992297,41600,10.090753,-5.1347547,-28.709337,100
[-0.764 -0.686  0.009 -0.575 -1.098],46239.20550608635,99.0,,417,-2.4752494158776805,0.8771113,1672201.8,2.7399667e-08,496.04,15213483,542.2696,578459.75,113046.42,-6.532234,23.876207,,10580814.0,0.31923893,-9.462998,90.93168,100.0,8.320324,-9.52323,41700,3.3666441,-7.008239,-44.099915,100
[-0.758 -0.686  0.018 -0.586 -1.1  ],46407.703555345535,99.0,,418,-11.853526889906876,0.9703958,2.5026722,0.09829238,475.57,15261040,66.28129,0.57237375,1.5637525,-10.756135,5.6438904,,2.8976307,0.31919026,-11.286725,8.355036,100.0,9.160189,-11.575169,41800,0.69991255,-11.057426,-47.52091,100
[-0.759 -0.688  0.018 -0.583 -1.1  ],46578.90335440636,99.0,,419,-3.6100434912781134,0.73065984,192235.8,5.914737e-07,489.64,15310004,169.36053,75884.37,16593.885,-7.172893,15.233735,,2033091.9,0.3154054,-9.476043,46.320225,100.0,7.988906,-9.5638895,41900,1.8844109,-7.6008554,-43.16574,100
[-0.765 -0.688  0.011 -0.595 -1.104],46741.2093064785,99.0,,420,-20.617048443837465,0.9311092,65.46055,0.0002448366,466.93,15356697,74.14501,20.571932,14.979092,-9.954859,7.81489,,137.59355,0.31591982,-11.687405,46.587128,100.0,9.829487,-12.189099,42000,2.3050334,-10.612711,-65.19637,100
[-0.764 -0.688  0.014 -0.587 -1.103],46912.54569244385,99.0,,421,-8.719805337183391,0.81405264,13042.679,1.8889866e-06,492.46,15405943,145.41316,5156.058,1293.7595,-8.8687935,9.7129,,168936.5,0.31702262,-10.832486,38.071175,100.0,8.256398,-11.044674,42100,2.1020348,-9.342663,-51.314247,100
[-0.749 -0.709  0.012 -0.602 -1.102],47086.48326134682,99.0,,422,-1.7956136996651053,0.7909606,493.39383,2.8636736e-05,488.09,15454752,160.02812,134.39732,79.041245,-8.431203,13.796324,,1091.1038,0.31713083,-9.56389,26.863274,100.0,9.277669,-9.607585,42200,1.4951805,-8.499465,-70.02894,100
[-0.75  -0.714  0.015 -0.595 -1.102],47258.88121509552,99.0,,423,-3.115889603878327,1.2396394,655858.25,2.2156078e-07,491.49,15503901,332.36758,191783.19,47333.54,-5.2514896,22.274345,,3386272.0,0.31690204,-9.548454,224.58553,100.0,9.075385,-9.624275,42300,5.9326396,-5.711614,-66.07649,100
[-0.752 -0.719  0.006 -0.588 -1.102],47435.00233101845,,1.0,424,-5.330330168045199,0.99246097,9.01653,0.012280144,500.0,15553901,65.013054,2.364956,3.636093,-9.536138,10.839736,,14.478553,0.31679624,-9.989192,11.51655,1.0,6.8983965,-10.1189,42400,1.1978674,-9.68151,-27.137274,100
[-0.748 -0.719  0.004 -0.592 -1.102],47607.31420254707,,1.000003,425,2.1384532150595,0.93974555,3.0584683,0.02792898,500.0,15603901,46.33914,0.8055795,1.8143967,-9.2464905,4.5936856,,5.9517965,0.31701663,-9.554908,5.076565,1.0,6.53815,-9.606945,42500,0.5755843,-9.301477,-29.01019,100
[-7.508e-01 -7.204e-01  1.471e-04 -5.960e-01 -1.102e+00],47780.48073935509,,1.0000007,426,3.611243494447083,1.0207144,148888.6,4.0964346e-06,500.0,15653901,568.0976,44903.312,11595.568,-6.2689905,12.725821,,1190287.1,0.31641415,-8.754668,91.8275,1.0,6.543234,-8.842545,42600,3.823232,-6.637908,-24.978546,100
[-0.749 -0.726  0.007 -0.588 -1.103],47956.773255348206,,1.0001734,427,-6.602538362449363,2.3711379,87445.57,2.7652359e-06,500.0,15703901,413.8844,36316.562,7174.0913,-7.0536737,6.9823737,,1288729.1,0.31668046,-10.334441,387.96185,1.0,7.0649333,-10.495106,42700,16.159193,-7.6060247,-28.187513,100
[-0.751 -0.727 -0.003 -0.595 -1.102],48134.463374853134,,1.0000873,428,-1.1474209446785424,6.5566425,1569309400.0,1.0858057e-09,500.0,15753901,109742.0,503930700.0,76951840.0,34.70173,18.461552,,22271175000.0,0.31128082,-9.386123,12395.3125,1.0,6.2328477,-9.414044,42800,142.93958,30.747562,-23.47829,100
[-0.732 -0.72  -0.011 -0.602 -1.108],48304.20310640335,99.0,,429,-5.138359831289448,1.3465147,4588.556,2.7372166e-06,470.33,15800934,189.60289,1273.6366,523.66815,-8.328465,17.09029,,20125.93,0.3139647,-11.722912,315.7052,100.0,14.42492,-11.847947,42900,6.852931,-8.588031,-68.72418,100
[-0.723 -0.726 -0.008 -0.594 -1.105],48480.301220178604,99.0,,430,3.471824884717351,0.91810167,127232.03,1.14061244e-07,497.49,15850683,203.64915,40896.09,10105.538,-6.4781785,3.2121372,,675606.8,0.3114075,-8.87615,227.16971,100.0,6.0008354,-8.960633,43000,5.2194467,-6.785815,-27.406431,100
[-0.723 -0.723 -0.019 -0.597 -1.108],48644.56728553772,99.0,,431,-1.8335598908655926,0.78458375,148327.5,2.2160198e-07,469.66,15897649,131.55478,47039.156,11690.954,-8.105903,20.593733,,691526.8,0.30640462,-12.072339,40.67275,100.0,16.033897,-12.116957,43100,2.0347922,-8.297378,-70.35133,100
[-0.735 -0.727 -0.011 -0.593 -1.113],48817.751680612564,,1.000011,432,4.868892070140305,0.7708632,1002.3457,6.800248e-05,500.0,15947649,66.19758,361.76553,145.55997,-8.267936,7.393603,,4764.8613,0.30825388,-9.234513,25.926193,1.0,6.0457926,-9.352992,43200,1.5729728,-8.46393,-24.933615,100
[-0.729 -0.725 -0.017 -0.599 -1.111],48982.11919641495,99.0,,433,-2.9097540137364692,1.2891424,166746640.0,2.8140192e-09,469.43,15994592,18353.959,47194200.0,8169657.0,8.7321205,18.377457,,1384605700.0,0.2985505,-10.106213,575.95166,100.0,16.042622,-10.177017,43300,12.448601,4.9947014,-68.171364,100
[-0.739 -0.703 -0.007 -0.594 -1.12 ],49153.6308093071,99.0,,434,-3.828356849233092,0.91758484,8.601221,0.0039483737,489.82,16043574,70.545334,2.3085296,3.480848,-9.660248,13.486219,,12.618457,0.298464,-10.135111,11.626693,100.0,10.359263,-10.22827,43400,0.98593545,-9.764768,-66.980995,100
[-0.74  -0.706 -0.005 -0.591 -1.12 ],49328.22291278839,,1.000031,435,2.17712909380312,1.6468061,17659384.0,2.1927803e-10,500.0,16093574,11857.557,4903224.0,882318.56,1.7870622,6.6996703,,145018480.0,0.30237487,-8.889627,262.47067,1.0,6.0694222,-8.942606,43500,9.516144,0.8207753,-20.90137,100
[-0.724 -0.742  0.002 -0.607 -1.117],49505.59540271759,,1.0000707,436,3.5516857256177707,1.9817109,314584.72,1.3991726e-06,500.0,16143574,200.07274,125296.055,22207.857,-5.9978123,8.360042,,3483586.5,0.29641882,-9.161185,667.5409,1.0,6.0178585,-9.247611,43600,17.472033,-6.368568,-22.977812,100
[-0.708 -0.742  0.01  -0.616 -1.123],49670.678674697876,99.0,,437,-4.270012918397649,1.727642,7216372.5,1.5510205e-08,468.23,16190397,8683.278,1878560.6,384177.12,-0.66705686,18.97342,,32242114.0,0.29361114,-12.207797,814.41406,100.0,13.306309,-12.311703,43700,23.453148,-2.1289678,-64.04718,100
[-0.706 -0.751  0.02  -0.613 -1.125],49839.20707798004,99.0,,438,-0.3215144884334071,1.0494149,6252408000.0,8.384693e-11,484.01,16238798,11364.509,1352952800.0,281528450.0,1.2745608,4.95576,,41374495000.0,0.2869955,-10.463793,339.29535,100.0,8.610819,-10.471617,43800,11.363035,-0.7306982,-43.22479,100
[-0.698 -0.763  0.02  -0.601 -1.132],50014.31886410713,99.0,,439,-1.5223949398629588,0.55150634,11751540.0,1.6494191e-08,497.01,16288499,513.4349,3318720.0,682026.5,-6.056944,9.197481,,85950440.0,0.28710118,-9.632388,188.54793,100.0,7.0737453,-9.669435,43900,3.2412195,-6.7088475,-31.300774,100
[-0.698 -0.754  0.012 -0.608 -1.132],50190.2732462883,99.0,,440,4.342812031357025,0.91301674,34.21602,0.0017165099,492.5,16337749,75.65171,9.557275,9.173369,-8.503866,9.762442,,58.815178,0.28124163,-9.312265,17.811,100.0,8.064885,-9.417943,44000,1.3230293,-8.629095,-44.955315,100
[-0.714 -0.757  0.015 -0.612 -1.138],50366.43361592293,,1.000167,441,8.633606435815134,1.0596006,45592.594,3.475571e-06,500.0,16387749,974.2117,13893.526,3985.9834,-4.7853074,17.421005,,336914.3,0.27452874,-8.244657,93.78211,1.0,6.869741,-8.454746,44100,3.7715647,-5.4338646,-21.5901,100
[-0.711 -0.758  0.005 -0.619 -1.144],50540.84560108185,99.0,,442,6.6530482861882225,1.0234321,4.228768,0.02131877,495.86,16437335,62.00951,0.9660609,2.2034028,-8.925232,8.169353,,5.105364,0.27005652,-9.399062,12.394323,100.0,8.650181,-9.560957,44200,1.0318345,-9.098057,-57.723145,100
[-0.718 -0.761  0.008 -0.622 -1.149],50716.42902946472,,1.0001374,443,8.613122201565831,2.170686,49112.996,1.9814618e-06,500.0,16487335,1212.5142,27702.371,4496.84,-4.8498216,8.104762,,783072.1,0.26175472,-8.538828,939.88495,1.0,6.795618,-8.74842,44300,24.548891,-5.4870405,-28.150042,100
[-0.717 -0.774 -0.002 -0.63  -1.157],50883.65900230408,99.0,,444,3.7796869866085596,0.9627489,1944.9556,5.4173357e-05,479.08,16535243,157.18817,619.22876,248.90298,-8.226711,5.898735,,6835.3477,0.26135302,-10.960396,74.76309,100.0,12.898897,-11.05237,44400,2.736045,-8.386183,-66.177826,100
[-0.726 -0.778  0.006 -0.635 -1.158],51066.648800611496,99.0,,445,10.605511446094496,3.6210635,105820.85,7.9429213e-07,499.91,16585234,13255.091,28024.81,8608.886,3.9438891,18.644075,,960525.8,0.2752759,-6.570993,1633.5143,100.0,7.6224847,-6.829067,44500,46.535786,2.982471,-33.04284,100
[-0.739 -0.759  0.004 -0.634 -1.144],51243.841437101364,99.0,,446,-4.202145988057842,0.95966077,4.9838142,0.03120125,487.23,16633957,80.25321,1.3985082,2.3687572,-9.426899,7.710692,,8.005575,0.27554724,-9.937038,16.292187,100.0,9.127733,-10.039294,44600,1.007261,-9.536307,-63.202873,100
[-0.74  -0.761  0.001 -0.631 -1.143],51415.71789646149,99.0,,447,3.5756503782409563,1.0950699,792.9729,9.646891e-06,491.16,16683073,166.55185,293.0285,111.99503,-7.582216,12.990687,,3285.2827,0.2723109,-9.41813,113.84268,100.0,8.915373,-9.505139,44700,4.5439544,-7.707634,-67.07604,100
[-0.754 -0.771 -0.004 -0.631 -1.147],51588.68719959259,99.0,,448,5.360772232910913,0.89045185,3.4513552,0.017565783,499.98,16733071,49.6436,1.003361,1.9189914,-9.328376,11.60979,,6.39194,0.27160648,-9.52466,6.4038734,100.0,7.2301626,-9.655109,44800,0.59991723,-9.465741,-26.1163,100
[-7.535e-01 -7.707e-01 -1.800e-04 -6.322e-01 -1.147e+00],51748.454509973526,,1.0,449,4.0609800340593205,1.0522356,1.8736577,0.065698974,500.0,16783071,36.97105,0.25438887,1.3904294,-8.787306,8.993367,,2.0072,0.2714753,-8.914887,4.818088,1.0,6.0019293,-9.013706,44900,0.57084507,-8.889179,-23.106949,100
[-7.530e-01 -7.691e-01 -1.099e-03 -6.340e-01 -1.147e+00],51907.26948809624,,1.0001292,450,7.842534913538394,0.6810625,29381.545,3.476292e-07,500.0,16833071,296.93484,7267.384,2787.3882,-6.171547,11.041964,,123830.19,0.2633902,-8.165033,56.435543,1.0,7.370564,-8.355873,45000,1.9432988,-6.7165933,-28.179436,100
[-0.776 -0.781  0.004 -0.641 -1.156],52068.7712123394,,1.0027294,451,7.50353826253481,0.74996454,3761.9312,5.140913e-06,500.0,16883071,194.80078,1305.8744,425.54523,-6.967164,29.589834,,35283.02,0.26363632,-8.553106,44.630302,1.0,7.372154,-8.735697,45100,1.7237253,-7.2955155,-28.836802,100
[-0.777 -0.781 -0.005 -0.642 -1.155],52227.74313879013,99.0,,452,4.2299757342111235,1.284185,126394.88,2.2904505e-06,495.54,16932625,273.56827,35893.8,9818.806,-7.2470317,6.1913333,,662259.5,0.26331505,-9.677905,57.68793,100.0,8.2102165,-9.780836,45200,3.9090421,-7.613787,-67.73314,100
[-0.777 -0.78   0.006 -0.644 -1.156],52390.76564335823,,1.0001011,453,4.274896350300189,0.85411376,51076132.0,1.2963828e-09,500.0,16982625,21601.092,12759154.0,2908507.2,4.888724,14.581709,,396222820.0,0.27038628,-9.276534,361.60727,1.0,6.5642004,-9.380558,45300,8.136956,1.4251971,-24.468666,100
[-0.788 -0.794  0.006 -0.639 -1.149],52553.78238368034,5.9604645e-08,1.0000087,454,-3.9983074042147235,13.033618,1512546400.0,5.6749577e-11,500.0,17032625,557176.06,773926600.0,77003520.0,63.676464,6.470253,,31925543000.0,0.26871175,-11.499702,12116.954,1.0,7.281962,-11.596996,45400,228.52466,50.342964,-32.89672,100
[-0.799 -0.791 -0.007 -0.647 -1.15 ],52717.68777537346,,1.0,455,8.131341115618895,0.9999997,1.0,0.99975246,500.0,17082625,51.53453,,1.0,-8.405899,19.229082,,1.0,0.26871175,-8.405906,1.0002801,1.0,7.142709,-8.603773,45500,7.150096e-05,-8.603766,-23.648304,100
[-0.799 -0.791 -0.007 -0.647 -1.15 ],52877.05406999588,,1.0000348,456,7.838346194512273,1.4027163,398526.38,1.2109707e-06,500.0,17132625,1485.04,115661.25,32200.71,-4.064437,16.127089,,1750104.4,0.2646111,-8.758467,358.23865,1.0,6.755033,-8.949204,45600,9.079513,-5.189681,-28.910452,100
[-7.969e-01 -7.998e-01  8.242e-04 -6.412e-01 -1.154e+00],53041.09333777428,,1.0000532,457,0.5960707322062678,0.66778517,32706178.0,1.7504341e-08,500.0,17182625,836.2449,11277639.0,1833292.4,-5.027204,6.725102,,333668960.0,0.2594357,-9.64911,93.868904,1.0,6.7786536,-9.663614,45700,2.8680995,-5.412667,-28.399006,100
[-0.778 -0.805 -0.009 -0.641 -1.159],53204.32652235031,,1.0000077,458,2.671169940168962,1.7819612,3323726.5,7.4092457e-09,500.0,17232625,2519.6372,969689.06,210365.81,-5.867007,9.926943,,29702204.0,0.2612305,-9.764425,481.60464,1.0,6.472177,-9.829426,45800,15.271926,-6.575154,-25.022558,100
[-0.774 -0.794 -0.002 -0.647 -1.158],53363.64045238495,99.0,,459,3.4522755407222845,1.3628982,12529704.0,2.0272806e-08,497.26,17282351,4124.709,3558518.8,668193.94,0.64133394,11.146993,,80875670.0,0.26248926,-8.648778,757.1478,100.0,7.291697,-8.732785,45900,13.311677,-0.7140299,-27.56833,100
[-0.748 -0.795  0.008 -0.643 -1.156],53526.72147107124,,1.0000019,460,6.743323214068678,0.72784704,308.145,9.862357e-05,500.0,17332351,80.75301,82.674736,52.19431,-8.920621,8.717776,,739.3473,0.26346377,-9.712975,28.420717,1.0,7.5157743,-9.877067,46000,1.5459816,-9.152675,-32.370037,100
[-0.75  -0.789  0.012 -0.647 -1.155],53681.11067342758,99.0,,461,11.41681581384119,0.85853016,17811.727,3.7653766e-07,495.81,17381932,1429.5553,5387.9956,1702.5717,-4.8403306,14.611475,,64564.895,0.26004627,-8.163164,88.666016,100.0,8.131711,-8.440981,46100,3.5804331,-5.499363,-55.967857,100
[-0.748 -0.785  0.022 -0.642 -1.159],53833.49865603447,99.0,,462,5.212327648744561,1.0,1.0,1.0,495.73,17431505,50.854607,0.092014626,0.99146,-8.923246,17.205711,,1.0,0.26004627,-8.923245,1.0,100.0,7.095496,-9.050083,46200,,-9.050083,-33.332836,100
[-0.748 -0.785  0.022 -0.642 -1.159],53981.5898039341,99.0,,463,9.174323228871186,3.0139475,112099.52,2.5744578e-07,498.39,17481344,8000.5063,29953.871,10323.377,0.2580878,8.011575,,394109.53,0.26010254,-8.514513,1551.0884,100.0,6.8233385,-8.737761,46300,41.584003,-0.6563089,-24.086145,100
[-0.72  -0.781  0.023 -0.629 -1.159],54131.88880085945,99.0,,464,-0.4147599336355312,1.4530319,56055092.0,6.9642496e-08,493.09,17530653,1788.1569,16045241.0,3082101.0,-5.578413,9.944541,,336537500.0,0.26111603,-9.509271,1229.2313,100.0,7.6549506,-9.519363,46400,22.072575,-5.9134808,-37.334328,100
[-0.711 -0.769  0.01  -0.622 -1.158],54282.38468456268,99.0,,465,6.368194196734808,0.88365626,29.907082,0.0013948001,491.38,17579791,99.73441,8.130538,8.357396,-9.882607,14.917969,,52.528854,0.2606128,-10.3771925,34.723484,100.0,10.129154,-10.532156,46500,1.4769875,-10.068707,-64.72529,100
[-0.713 -0.773  0.009 -0.617 -1.158],54436.21486353874,,1.0000007,466,6.359783978244777,1.0348814,11.592369,0.007922602,500.0,17629791,55.56526,3.3976982,4.158187,-9.135103,9.734693,,21.917885,0.26073486,-9.849583,15.685374,1.0,6.656919,-10.004341,46600,1.2793257,-9.307887,-29.604357,100
[-0.713 -0.77   0.013 -0.62  -1.158],54584.69982600212,,1.0000011,467,7.395909757077554,1.058493,236.7571,0.00013472443,500.0,17679791,176.90274,82.36703,38.88402,-5.5386834,5.2598286,,699.21765,0.26061103,-7.87881,84.21623,1.0,6.877583,-8.058782,46700,3.32763,-5.783961,-35.04813,100
[-0.713 -0.789  0.019 -0.636 -1.158],54735.95106172562,99.0,,468,9.487855242234025,2.3097024,1143178.1,2.6888474e-08,497.65,17729556,14080.953,503622.22,86755.29,4.0434628,19.767143,,17794412.0,0.25060833,-7.744424,764.2887,100.0,7.7068205,-7.975301,46800,24.081629,2.036841,-24.775253,100
[-0.733 -0.81   0.015 -0.662 -1.168],54882.77002167702,99.0,,469,2.991580591490572,1.1049441,28.80685,0.0017125489,482.24,17777780,120.48609,9.786528,8.014884,-9.645865,15.649136,,54.907085,0.24861701,-11.097357,43.218647,100.0,12.886693,-11.170153,46900,2.204606,-9.732322,-67.60112,100
[-0.737 -0.807  0.02  -0.659 -1.17 ],55024.95671629906,99.0,,470,1.80279527339982,0.46890593,4128824.2,2.5788415e-07,482.84,17826064,1003.777,1105492.8,249380.58,-4.423601,16.919968,,25261070.0,0.2480848,-9.386373,73.07935,100.0,9.523225,-9.430242,47000,1.6413236,-4.9818354,-66.13891,100
[-0.739 -0.813  0.025 -0.649 -1.171],55164.34763836861,99.0,,471,7.180705825404865,0.9999998,1.0,0.9999705,497.69,17875833,67.44183,0.06781241,0.99538,-9.683304,15.790349,,1.0,0.2480848,-9.683306,1.0000259,100.0,8.171135,-9.85804,47100,5.7030657e-06,-9.858039,-28.96123,100
[-0.739 -0.813  0.025 -0.649 -1.171],55303.61982703209,,1.0000046,472,6.868676604577275,1.4250313,1075416.8,2.1859258e-08,500.0,17925833,4783.205,231095.67,79023.68,-2.0730822,10.835535,,3642323.5,0.2466205,-9.123869,766.89233,1.0,7.4280095,-9.291012,47200,17.107216,-3.4338975,-28.1137,100
[-0.74  -0.801  0.026 -0.656 -1.172],55432.67860841751,99.0,,473,2.7163697763913266,0.83472013,5981.3955,7.724891e-06,475.88,17973421,269.1539,2134.88,616.87555,-6.167376,13.332653,,34806.04,0.24645805,-7.9603558,44.060963,100.0,7.553649,-8.026455,47300,2.0929832,-6.294467,-37.603905,100
[-0.74  -0.802  0.017 -0.656 -1.172],55560.65004301071,99.0,,474,5.108346430667669,0.939595,163060.81,1.4067514e-07,492.57,18022678,416.48462,46187.57,12963.984,-5.1733875,6.1633754,,1305392.2,0.24462955,-9.232194,107.91635,100.0,8.573417,-9.356501,47400,3.7072644,-5.6952,-67.998505,100
[-0.758 -0.807  0.014 -0.65  -1.174],55689.50120162964,,1.0000006,475,10.84961045139643,0.8260304,58810.465,1.6914029e-06,500.0,18072678,417.35303,16771.39,4942.0757,-5.1794705,18.780655,,466575.44,0.24491191,-7.995343,81.43604,1.0,7.3469954,-8.259356,47500,3.3270628,-6.0090322,-25.184101,100
[-0.735 -0.812  0.017 -0.643 -1.174],55817.07495141029,,1.0000068,476,7.248289763585543,1.1447034,25871.535,3.1032114e-06,500.0,18122678,287.86682,7788.461,2536.3303,-7.541042,14.339856,,80815.875,0.24666357,-9.375318,126.90958,1.0,7.118071,-9.551697,47600,5.385363,-8.010655,-25.00003,100
[-0.74  -0.816  0.023 -0.655 -1.172],55948.94736766815,99.0,,477,11.885667631541295,1.1002022,4.354758,0.003683753,499.01,18172579,54.911186,1.3803064,2.198543,-6.716256,8.774639,,7.5541573,0.24548087,-7.0556054,24.839052,100.0,6.7346506,-7.3448305,47700,1.1075089,-7.024257,-25.551838,100
[-0.74  -0.819  0.019 -0.656 -1.173],56072.02372908592,99.0,,478,6.599294518155727,0.9565845,13469.324,4.382517e-07,496.98,18222277,90.42828,4816.426,1372.1664,-7.49796,11.325473,,115605.08,0.2430503,-9.492776,91.08353,100.0,7.106838,-9.653363,47800,3.7819412,-7.8949223,-31.735119,100
[-0.741 -0.825  0.011 -0.667 -1.176],56199.99988889694,,1.0000006,479,11.306490448154225,0.98700815,1.7892073,0.088439256,500.0,18272277,43.737225,0.23181719,1.3511314,-7.758733,18.597897,,1.9378735,0.24344924,-7.860559,4.198944,1.0,6.429651,-8.135691,47900,0.4463519,-8.041173,-21.48012,100
[-0.741 -0.827  0.01  -0.665 -1.175],56323.33533740044,,1.0001012,480,11.049105047444305,0.9231775,1897477.1,1.6452285e-07,500.0,18322277,7956.5474,529588.4,124201.0,-0.5031816,5.166107,,8446241.0,0.23755883,-7.539023,97.00628,1.0,7.402327,-7.807892,48000,3.0067163,-2.9711914,-32.97053,100
[-0.735 -0.823  0.02  -0.653 -1.181],56442.63927960396,,1.002047,481,6.949820202736436,0.67826813,43500.914,3.9061138e-06,500.0,18372277,233.5594,14899.984,3827.2979,-5.8821955,15.058207,,292886.28,0.23775153,-8.799588,39.851437,1.0,6.328118,-8.968705,48100,1.8722231,-6.3624377,-23.560352,100
[-0.731 -0.823  0.01  -0.656 -1.181],56553.76781487465,99.0,,482,11.987465488641803,1.2394559,200.93217,0.00013704925,496.97,18421974,117.65629,75.99711,35.93374,-5.955523,11.312185,,573.9695,0.23681378,-7.5798144,108.79543,100.0,7.4866114,-7.871517,48200,3.5287547,-6.3569217,-31.711004,100
[-0.73  -0.822  0.004 -0.659 -1.182],56661.612978219986,99.0,,483,11.575284305298293,1.4905437,3983130.5,7.268825e-08,491.25,18471099,8563.149,873129.25,267036.38,2.996327,11.705732,,20490426.0,0.23229982,-8.745579,642.59595,100.0,10.782512,-9.027251,48300,15.810543,-0.61368775,-66.179886,100
[-0.743 -0.823  0.008 -0.674 -1.187],56772.0986096859,99.0,,484,8.415868171510752,5.763048,3897820.5,4.2216487e-11,491.25,18520224,5145.975,1154935.1,258267.97,-0.4301806,14.774772,,20697784.0,0.23094684,-9.530192,2529.4478,100.0,10.5672865,-9.734983,48400,78.985954,-2.825572,-68.99239,100
[-0.751 -0.822  0.019 -0.674 -1.188],56880.77807426453,99.0,,485,4.852484670071006,1.293741,1058.4812,1.554368e-05,492.05,18569429,117.394005,333.6947,145.03098,-7.101528,14.763431,,2842.2537,0.23189303,-8.06091,160.76736,100.0,6.410712,-8.17899,48500,5.5212784,-7.2991304,-23.237232,100
[-0.752 -0.827  0.024 -0.669 -1.187],56989.515671014786,99.0,,486,11.76496998214341,58.25031,1830048300.0,9.3799746e-11,494.78,18618907,5933486.5,600939300.0,87830500.0,240.97234,15.124077,,27479050000.0,0.23128018,-7.5074553,69602.69,100.0,8.218105,-7.7937436,48600,1106.7817,198.9429,-56.6339,100
[-0.742 -0.834  0.011 -0.669 -1.188],57100.32961726189,99.0,,487,7.273833603555499,1.1455027,1639.7058,0.00029167742,487.66,18667673,303.49606,626.5004,199.986,-7.287397,28.708647,,7171.3184,0.2312444,-9.7244835,133.40038,100.0,11.964373,-9.901484,48700,3.18191,-7.576044,-67.01948,100
[-0.744 -0.836  0.019 -0.666 -1.188],57209.70942616463,,1.000003,488,10.791198861025324,0.96057963,176.75856,6.919184e-05,500.0,18717673,86.49962,63.765427,30.898037,-7.3063135,13.988231,,505.18878,0.2320454,-8.1832485,58.267883,1.0,7.9592323,-8.445841,48800,2.6832118,-7.6523666,-27.550177,100
[-0.744 -0.842  0.026 -0.675 -1.187],57318.88981294632,99.0,,489,7.761157278046584,0.6561104,6204.5396,6.30474e-06,485.45,18766218,138.42976,2013.6917,600.576,-6.5211377,19.027424,,53335.86,0.22847202,-8.427306,12.795234,100.0,10.180274,-8.616166,48900,0.8309935,-6.8503175,-66.974,100
[-0.752 -0.841  0.016 -0.674 -1.19 ],57431.88363456726,99.0,,490,12.19005513847694,0.98032534,1.7635407,0.1055971,497.35,18815953,38.167366,0.36612925,1.319706,-7.720548,2.5187669,,2.5158658,0.224732,-7.944598,8.380097,100.0,6.036435,-8.241231,49000,0.5905986,-8.024977,-25.122362,100
[-0.754 -0.837  0.014 -0.672 -1.194],57541.55901002884,99.0,,491,15.226725836831715,4.234596,549492.0,4.447352e-07,497.88,18865741,3826.1982,148055.3,38855.133,-0.53185177,18.519224,,3295825.5,0.22127694,-7.717028,2357.2852,100.0,6.650536,-8.087555,49100,65.81618,-2.7882922,-24.731901,100
[-0.743 -0.847  0.007 -0.669 -1.198],57652.80347490311,99.0,,492,10.555307750693323,0.99026424,1.3812779,0.15629317,495.61,18915302,56.32381,0.15706505,1.1699162,-7.778272,15.364067,,1.4539375,0.22127903,-7.862499,4.0724797,100.0,8.91396,-8.119351,49200,0.4400412,-8.039026,-66.1428,100
[-0.744 -0.848  0.007 -0.668 -1.198],57764.566552877426,,1.0001302,493,12.484008919941509,1.1498656,805088.2,9.879409e-08,500.0,18965302,5922.9614,217645.58,59625.74,-0.48316154,12.60083,,4635929.0,0.21313697,-7.7996106,630.2079,1.0,6.921801,-8.103395,49300,8.059188,-2.7102275,-26.835806,100
