EpRewMean,ReturnMeanIW,ReturnStepMax,ReturnStepMaxmin,MeanIW,StdIW,MeanEntropy,InitialReturnStd,Iteration,MaxD2w0t,TimestepsSoFar,EpLenMean,InitialReturnMean,InitialBound,MinD2w0t,TimeElapsed,EpThisIter,MeanD2w0t,Bound,EpisodesSoFar,StdD2w0t,MinIW,InitialReturnMin,MaxIW,InitialReturnMax,J_sample_variance,Weights,EmpiricalD2
-104.04475965821418,-75.02914,100.0,99.00001,0.9988317,0.00860891,1.3622987,16.303074,324,1.0002191,1184552,37.75,-75.12564,-1183.0634,,3400.4686889648438,100,0.075504534,-1183.0085,32400,0.26421884,0.9709377,-95.09271,1.0223346,-36.91624,266.8829,[-0.574 -1.161 -0.826 -1.079 -0.057],1.0000784
-104.54943422314632,-72.48933,100.0,99.0,0.9965008,0.019174391,1.360974,15.967219,325,1.0009233,1188717,41.65,-72.751816,-1197.7665,,3410.8647904396057,100,0.08331302,-1197.6208,32500,0.27636883,0.94743395,-94.71783,1.0680168,-27.57243,259.5976,[-0.574 -1.162 -0.826 -1.08  -0.057],1.0003421
-107.17404802593873,-75.87385,100.0,99.000046,0.99634653,0.020061547,1.3609519,13.375492,326,1.0009212,1192657,39.4,-76.12442,-1148.848,,3422.085383415222,100,0.0788154,-1148.7263,32600,0.26948828,0.9341734,-94.8003,1.0750885,-39.44415,186.44667,[-0.572 -1.161 -0.826 -1.08  -0.058],1.0005944
-105.23769493602371,-74.00704,100.0,99.0,0.99735075,0.014017641,1.3614457,15.417787,327,1.0004468,1196692,40.35,-74.178116,-1203.0109,,3434.4073379039764,100,0.08070948,-1202.922,32700,0.27239695,0.96662533,-95.23232,1.0438886,-24.619566,240.46118,[-0.571 -1.161 -0.826 -1.081 -0.058],1.0002197
-106.47813065777316,-78.50591,100.0,99.0,0.9967867,0.015664948,1.3623283,13.626045,328,1.0005245,1200194,35.02,-78.75064,-1181.922,,3445.4044263362885,100,0.07005223,-1181.7963,32800,0.2552658,0.9495072,-95.14797,1.0419904,-35.602013,186.93393,[-0.571 -1.162 -0.826 -1.081 -0.057],1.0002769
-105.20847271823321,-77.15735,100.0,99.0,0.99737257,0.018477552,1.3629231,15.825215,329,1.0007122,1203784,35.9,-77.387146,-1213.3718,,3456.363077878952,100,0.0718105,-1213.255,32900,0.25819555,0.9608228,-96.35525,1.0566688,-22.435158,249.14912,[-0.572 -1.163 -0.827 -1.082 -0.057],1.0003258
-106.63354729495572,-77.61179,100.0,99.00003,0.99864805,0.011310181,1.3626586,14.169872,330,1.0002476,1207466,36.82,-77.72314,-1196.686,,3464.4761419296265,100,0.073645934,-1196.6299,33000,0.261209,0.96191317,-94.084694,1.0319914,-28.637585,202.6815,[-0.572 -1.163 -0.826 -1.082 -0.056],1.000136
-107.18347788737374,-75.6638,100.0,99.000015,0.9936541,0.022761717,1.3622096,13.259877,331,1.0012517,1211398,39.32,-76.08982,-1181.6711,,3474.866166830063,100,0.07866423,-1181.4572,33100,0.26926744,0.9318814,-96.29683,1.0533453,-35.881958,181.84508,[-0.572 -1.164 -0.826 -1.082 -0.056],1.000762
-106.00676351483675,-75.320816,100.0,99.0,0.997192,0.013646832,1.3608146,14.746436,332,1.0003814,1215330,39.32,-75.49587,-1187.9912,,3485.6190502643585,100,0.07864926,-1187.9015,33200,0.2692119,0.9516812,-94.55151,1.0294571,-27.244389,222.06111,[-0.572 -1.164 -0.827 -1.083 -0.057],1.00018
-105.66343816862155,-77.97179,100.0,99.0,0.9937927,0.02748457,1.361211,15.432224,333,1.0022258,1218796,34.66,-78.41111,-1176.5973,,3496.1482067108154,100,0.0693382,-1176.3755,33300,0.25407246,0.91419214,-95.38447,1.0594686,-33.937176,251.5549,[-0.571 -1.165 -0.827 -1.083 -0.058],1.0007801
-106.79558672605533,-74.771324,100.0,99.0,0.998897,0.00910129,1.3617041,13.357837,334,1.0001385,1222855,40.59,-74.838356,-1162.3511,,3507.4514620304108,100,0.08118445,-1162.3173,33400,0.27312797,0.9721185,-96.549385,1.0334939,-39.504833,181.4711,[-0.575 -1.164 -0.827 -1.082 -0.058],1.0000805
-105.92127221596179,-75.581955,100.0,99.0,0.99870056,0.013267755,1.3617922,14.736751,335,1.000307,1226746,38.91,-75.69002,-1178.8615,,3517.2138011455536,100,0.077825606,-1178.8046,33500,0.26789746,0.96737516,-95.23889,1.0377793,-35.676258,216.344,[-0.574 -1.164 -0.827 -1.082 -0.057],1.0001519
-105.97126695828246,-76.62797,100.0,99.0,0.99918705,0.008867226,1.361688,14.627047,336,1.0002291,1230501,37.55,-76.68166,-1179.853,,3528.6598134040833,100,0.075102754,-1179.8236,33600,0.2635684,0.9644033,-95.892,1.0282803,-36.808937,215.64087,[-0.574 -1.165 -0.827 -1.083 -0.057],1.0000904
-106.56196720648168,-76.74645,100.0,99.00002,0.997243,0.016435258,1.3607278,14.729113,337,1.0006067,1234272,37.71,-76.94067,-1184.8784,,3540.1357452869415,100,0.07543018,-1184.7828,33700,0.26409605,0.95071906,-95.13463,1.0415163,-32.816288,222.76872,[-0.574 -1.164 -0.827 -1.083 -0.057],1.0003748
-106.58084428611029,-78.28725,100.0,99.0,0.9943558,0.021571806,1.361945,14.306495,338,1.0011988,1237785,35.13,-78.68216,-1171.6526,,3550.678681373596,100,0.07027919,-1171.4424,33800,0.2556596,0.91815156,-95.57615,1.0563481,-24.108257,211.24905,[-0.573 -1.165 -0.827 -1.084 -0.058],1.0005116
-106.02581418251722,-76.57289,100.0,99.00002,0.9975639,0.016480688,1.3629016,13.934189,339,1.0005578,1241514,37.29,-76.754036,-1169.7245,,3562.673466205597,100,0.07458905,-1169.6304,33900,0.26273984,0.95473003,-94.11992,1.0515558,-35.496822,195.78615,[-0.575 -1.165 -0.827 -1.084 -0.057],1.0002893
-105.67908027886084,-76.676956,100.0,99.0,0.9982883,0.008113573,1.3631876,14.998092,340,1.0002267,1245245,37.31,-76.764015,-1191.4633,,3574.584548473358,100,0.07462444,-1191.4191,34000,0.26278386,0.97330076,-95.04834,1.025996,-31.982018,230.93018,[-0.576 -1.166 -0.828 -1.084 -0.056],1.0000776
-107.6952690275523,-78.58252,100.0,99.00001,0.9969433,0.012682191,1.363789,12.677098,341,1.0005848,1248859,36.14,-78.75853,-1145.0715,,3586.045249938965,100,0.07228825,-1144.979,34100,0.25897205,0.9521039,-95.31066,1.0423847,-46.33118,166.46585,[-0.576 -1.166 -0.828 -1.084 -0.056],1.0001693
-106.81174799405194,-75.88926,100.0,99.0,0.99829245,0.010946298,1.3646975,14.925321,342,1.0002425,1252831,39.72,-76.010735,-1181.592,,3599.1122348308563,100,0.07944567,-1181.5182,34200,0.27044997,0.9735033,-95.07055,1.0518503,-28.018723,224.79877,[-0.578 -1.164 -0.828 -1.083 -0.055],1.000105
-106.36347935864282,-76.15708,100.0,99.00001,0.9946435,0.026638972,1.3647047,14.161649,343,1.0014874,1256626,37.95,-76.59401,-1182.1753,,3611.8127801418304,100,0.075922586,-1181.9548,34300,0.26492226,0.92138404,-95.92746,1.0737392,-35.356766,198.45898,[-0.579 -1.164 -0.828 -1.083 -0.054],1.0007887
-105.75433799040327,-75.69178,100.0,99.0,0.99798024,0.011264467,1.3655859,14.907334,344,1.0002856,1260470,38.44,-75.816956,-1163.3296,,3620.9329822063446,100,0.07688691,-1163.2635,34400,0.26642895,0.9677822,-95.80153,1.0396112,-35.68537,227.3259,[-0.579 -1.165 -0.828 -1.082 -0.054],1.0001256
-107.25996796637881,-76.85875,100.0,99.0,0.99439937,0.020060632,1.3642853,13.6255455,345,1.0010276,1264250,37.8,-77.26542,-1170.2358,,3632.01047039032,100,0.07561782,-1170.0,34500,0.26441222,0.9339473,-94.86649,1.0485007,-33.11048,186.87605,[-0.579 -1.166 -0.829 -1.082 -0.053],1.0004638
-107.08739911019595,-76.67286,100.0,99.000015,0.99844617,0.00996623,1.3647213,12.174788,346,1.0004419,1268041,37.91,-76.78389,-1152.603,,3643.168494462967,100,0.075825624,-1152.5463,34600,0.2647224,0.9555016,-95.81248,1.0290073,-45.371872,149.98433,[-0.578 -1.167 -0.829 -1.084 -0.055],1.000154
-105.58833367679064,-76.60174,100.0,99.0,0.99142,0.021577628,1.3662398,14.606721,347,1.0018296,1271629,35.88,-77.21199,-1129.7689,,3654.353268623352,100,0.07179113,-1129.4379,34700,0.2582072,0.90835804,-96.17468,1.0858915,-44.486366,221.16331,[-0.579 -1.166 -0.829 -1.083 -0.054],1.0007824
-107.12033619127251,-77.323105,100.0,99.00007,0.9979125,0.012060904,1.3668345,12.787404,348,1.0003403,1275345,37.16,-77.46282,-1133.5809,,3667.2535281181335,100,0.07432806,-1133.506,34800,0.26231787,0.961612,-95.458115,1.0383438,-46.273643,167.80025,[-0.577 -1.168 -0.829 -1.085 -0.053],1.0001706
-106.5303685749397,-77.153076,100.0,99.000114,0.99781674,0.01681556,1.3661872,14.0817795,349,1.0004721,1279039,36.94,-77.285545,-1150.0092,,3679.4497475624084,100,0.07388717,-1149.9418,34900,0.26160598,0.94485456,-93.4931,1.0391167,-31.302475,206.1419,[-0.577 -1.169 -0.83  -1.086 -0.052],1.0002693
-108.16506130152464,-79.429245,100.0,99.00001,0.99902314,0.0068376684,1.3665625,12.568132,350,1.0001471,1282598,35.59,-79.496414,-1161.2965,,3690.1974189281464,100,0.07118351,-1161.2618,35000,0.2571362,0.97768146,-96.23552,1.0181876,-41.68202,159.32964,[-0.577 -1.168 -0.829 -1.086 -0.053],1.0000627
-106.41259820128953,-77.806335,100.0,99.0,0.9981528,0.017299734,1.3670764,13.889777,351,1.0005577,1286203,36.05,-77.97352,-1173.5813,,3702.406051635742,100,0.0721082,-1173.4978,35100,0.25867867,0.95690686,-94.96417,1.0436823,-36.576736,190.98775,[-0.576 -1.168 -0.829 -1.087 -0.052],1.0003045
-106.28222261152962,-77.12424,100.0,99.0,0.9865014,0.039461534,1.3661875,13.870837,352,1.0030797,1289767,35.64,-78.1977,-1168.4702,,3714.3218858242035,100,0.07133826,-1167.9385,35200,0.25751132,0.88509965,-95.145805,1.1006021,-42.157944,190.38434,[-0.578 -1.169 -0.829 -1.086 -0.052],1.0019825
-105.90190071933237,-72.66288,100.0,99.0,0.9928686,0.027140528,1.3642508,14.980471,353,1.0011884,1294038,42.71,-73.126045,-1173.8329,,3726.7727847099304,100,0.08544372,-1173.5608,35300,0.279575,0.9063318,-96.15336,1.0643129,-31.107567,235.0213,[-0.579 -1.168 -0.828 -1.085 -0.053],1.0006034
-106.6245830463821,-79.36561,100.0,99.0,0.9969591,0.014203251,1.3642597,15.944201,354,1.000772,1297468,34.3,-79.614006,-1229.5876,,3737.7293915748596,100,0.06861005,-1229.4614,35400,0.25281027,0.95345366,-96.32832,1.0456043,3.6856613,253.47493,[-0.577 -1.169 -0.828 -1.086 -0.055],1.0002785
-106.588716596329,-78.09086,100.0,99.0,0.9970383,0.015345423,1.3652122,13.927462,355,1.0005759,1301051,35.83,-78.3357,-1168.6083,,3747.089970111847,100,0.0716721,-1168.4822,35500,0.25796327,0.9537564,-96.00351,1.0437567,-35.876427,193.37152,[-0.576 -1.17  -0.828 -1.086 -0.055],1.0002904
-105.6425383698307,-78.562485,100.0,99.00018,0.9963245,0.018425643,1.3666514,14.116751,356,1.0006926,1304424,33.73,-78.83887,-1154.658,,3757.0131707191467,100,0.0674726,-1154.5083,35600,0.25085717,0.95083153,-95.182014,1.0691942,-34.50246,202.74428,[-0.576 -1.171 -0.827 -1.086 -0.054],1.0002552
-105.38398476209345,-77.706924,100.0,99.000015,0.99753225,0.013434453,1.3655931,14.247635,357,1.0004817,1307917,34.93,-77.86379,-1162.5529,,3767.2624650001526,100,0.06986672,-1162.4655,35700,0.25493786,0.9582753,-95.33784,1.0268244,-34.299522,209.08649,[-0.574 -1.17  -0.826 -1.086 -0.052],1.0001993
-105.54207347344983,-76.64246,100.0,99.000015,0.9958994,0.01446734,1.3658317,14.531079,358,1.0006145,1311594,36.77,-76.92295,-1207.6028,,3778.5870645046234,100,0.07355214,-1207.444,35800,0.2610607,0.9560397,-93.93208,1.0532429,-30.435358,216.09949,[-0.576 -1.171 -0.827 -1.086 -0.053],1.000252
-106.20497514248882,-76.52442,100.0,99.0,0.9989428,0.009533561,1.3651186,15.006344,359,1.0001684,1315385,37.91,-76.6009,-1164.1136,,3790.5800426006317,100,0.07582436,-1164.0753,35900,0.26471764,0.96957433,-97.31461,1.0223254,-25.815119,228.71587,[-0.577 -1.172 -0.828 -1.086 -0.053],1.000084
-107.24573866452789,-77.53529,100.0,99.00001,0.99303466,0.021941122,1.3632886,13.789045,360,1.001272,1319073,36.88,-77.98508,-1156.8292,,3800.275714635849,100,0.07378431,-1156.6045,36000,0.2614588,0.9229131,-94.33057,1.0478873,-42.807262,201.00928,[-0.577 -1.172 -0.828 -1.086 -0.054],1.0006568
-105.55782640625206,-74.3042,100.0,99.0,0.993977,0.031870965,1.3641405,15.77218,361,1.0015867,1323072,39.99,-74.73135,-1165.0039,,3812.807960987091,100,0.0800044,-1164.7821,36100,0.27134794,0.92043716,-96.16405,1.1020267,-31.740139,254.20723,[-0.576 -1.172 -0.828 -1.087 -0.056],1.0010171
-106.62121218328762,-76.361374,100.0,99.01681,0.9939848,0.022872953,1.3633928,13.046517,362,1.0009925,1326854,37.82,-76.742355,-1169.7128,,3823.6877188682556,100,0.07566138,-1169.516,36200,0.2645047,0.91702795,-95.616806,1.0560771,-40.75322,179.1739,[-0.578 -1.171 -0.828 -1.086 -0.055],1.0005519
-105.72359319274163,-74.654655,100.0,99.0,0.99752814,0.014106024,1.3631642,15.4049635,363,1.0003693,1330851,39.97,-74.81341,-1214.1469,,3834.8035526275635,100,0.0799491,-1214.0643,36300,0.27122232,0.96167594,-94.78714,1.038685,-16.898191,240.53342,[-0.577 -1.172 -0.827 -1.087 -0.055],1.0001837
-106.40529841005292,-76.45488,100.0,99.0,0.9978209,0.012883741,1.3638164,14.413918,364,1.0003364,1334654,38.03,-76.59772,-1172.2056,,3845.8047816753387,100,0.07606785,-1172.1317,36400,0.26512945,0.9598092,-94.54852,1.0438489,-23.460695,210.51953,[-0.577 -1.172 -0.828 -1.088 -0.056],1.0001495
-106.2300809762475,-75.13269,100.0,99.000015,0.99794096,0.014762465,1.3636403,14.711876,365,1.000692,1338619,39.65,-75.27038,-1144.8259,,3857.2595477104187,100,0.079308115,-1144.7565,36500,0.27022952,0.94330645,-95.36142,1.0371673,-29.984015,221.32797,[-0.577 -1.173 -0.828 -1.088 -0.055],1.0002517
-106.34041295322032,-78.17034,100.0,99.0,0.9992659,0.006202769,1.3642803,13.619951,366,1.0000829,1342146,35.27,-78.210335,-1134.3285,,3868.577980995178,100,0.07054187,-1134.3058,36600,0.25605878,0.98613745,-95.349724,1.0168836,-41.762337,188.86758,[-0.576 -1.173 -0.828 -1.089 -0.055],1.0000427
-105.84396284345355,-77.3089,100.0,99.000046,0.9968392,0.020273792,1.363878,14.604579,367,1.0009382,1345770,36.24,-77.54566,-1196.5085,,3879.8933849334717,100,0.07249167,-1196.3906,36700,0.2593161,0.94335276,-96.67053,1.0615896,-30.262857,217.36299,[-0.576 -1.173 -0.829 -1.089 -0.055],1.0004983
-106.82619974276254,-77.27673,100.0,99.0,0.9938577,0.018093506,1.3636334,12.993382,368,1.0015637,1349440,36.7,-77.65894,-1159.459,,3892.2421720027924,100,0.07342223,-1159.2625,36800,0.2608768,0.9245102,-96.29123,1.0409749,-44.394836,179.63626,[-0.578 -1.174 -0.829 -1.088 -0.055],1.0004135
-106.0308866858149,-77.558136,100.0,99.00003,0.9972984,0.015838828,1.3631862,13.512522,369,1.0008798,1353012,35.72,-77.760315,-1165.273,,3903.6890857219696,100,0.07144917,-1165.1594,36900,0.2575882,0.94482756,-94.21741,1.0373653,-33.213966,188.58102,[-0.58  -1.174 -0.831 -1.087 -0.055],1.0002583
-107.45596653706738,-76.92287,100.0,99.00001,0.9964169,0.01763493,1.3643528,13.610953,370,1.0007062,1356814,38.02,-77.21746,-1175.4036,,3916.3426611423492,100,0.07605616,-1175.2548,37000,0.26512685,0.9640626,-95.14961,1.0555441,-27.926167,185.955,[-0.582 -1.175 -0.832 -1.087 -0.056],1.0004206
-106.918549562305,-78.76076,100.0,99.00001,0.99875146,0.009590172,1.3641423,14.127151,371,1.0002345,1360346,35.32,-78.84935,-1199.8741,,3927.2249190807343,100,0.07064417,-1199.8276,37100,0.25624728,0.9548065,-96.50028,1.0221059,-19.410624,202.37398,[-0.582 -1.174 -0.831 -1.086 -0.055],1.0000938
-107.40406351647405,-78.316925,100.0,99.00001,0.99727905,0.011726862,1.3652569,12.177526,372,1.0004723,1363958,36.12,-78.52255,-1166.0353,,3938.9023129940033,100,0.07224901,-1165.9207,37200,0.25891486,0.9691097,-95.87305,1.0380827,-43.770985,150.59561,[-0.582 -1.174 -0.83  -1.087 -0.055],1.0001944
-107.10579359757489,-77.73256,100.0,99.0,0.99440736,0.022600617,1.3671587,13.315093,373,1.0011221,1367599,36.41,-78.182274,-1159.9823,,3950.080596923828,100,0.07284339,-1159.7502,37300,0.25992838,0.94377816,-95.993904,1.0708306,-39.14302,177.1932,[-0.583 -1.174 -0.831 -1.087 -0.054],1.0006388
-106.30403779233946,-76.57333,100.0,99.0,0.98832506,0.034140825,1.3686789,14.959101,374,1.0023407,1371277,36.78,-77.46028,-1180.6317,,3961.484496831894,100,0.073603645,-1180.1467,37400,0.2612183,0.9037655,-96.1155,1.0924643,-20.564213,225.02559,[-0.583 -1.174 -0.83  -1.087 -0.052],1.001119
-106.37696548748585,-74.94963,100.0,99.0,0.9917477,0.026889734,1.370006,13.576487,375,1.0014901,1375221,39.44,-75.508224,-1198.5499,,3972.2519097328186,100,0.07890882,-1198.2684,37500,0.26964834,0.9394884,-94.87389,1.0796276,-26.209291,193.23123,[-0.585 -1.177 -0.832 -1.087 -0.05 ],1.0008521
-105.915664955278,-78.384384,100.0,99.000046,0.9928354,0.026857711,1.3677908,15.623533,376,1.0014242,1378679,34.58,-78.9089,-1169.1815,,3982.8580071926117,100,0.06918193,-1168.8821,37600,0.25381243,0.91883355,-95.61706,1.0775287,-24.051052,252.66257,[-0.586 -1.178 -0.832 -1.088 -0.049],1.0006404
-106.48173801512372,-75.42201,100.0,99.0,0.9974336,0.013250196,1.3690456,14.120706,377,1.0005118,1382609,39.3,-75.611786,-1178.7832,,3994.3120560646057,100,0.07861026,-1178.6868,37700,0.26913774,0.9560272,-95.61517,1.0311601,-34.759144,199.87946,[-0.584 -1.178 -0.831 -1.088 -0.051],1.0002323
-107.09271460751556,-79.809456,100.0,99.0,0.9978915,0.017401798,1.3694983,12.343259,378,1.0005474,1385986,33.77,-79.971405,-1172.9419,,4004.647522687912,100,0.06754752,-1172.8606,37800,0.25099206,0.9556259,-95.929504,1.0451446,-41.3182,153.8174,[-0.585 -1.179 -0.832 -1.088 -0.05 ],1.0003297
-106.23054710376326,-77.316635,100.0,99.0,0.9912475,0.0346533,1.3691627,14.241672,379,1.0031333,1389555,35.69,-78.02048,-1185.9583,,4014.711668252945,100,0.071410306,-1185.5747,37900,0.25756356,0.8909731,-95.34913,1.0739894,-33.836132,207.5196,[-0.584 -1.179 -0.832 -1.089 -0.049],1.0014027
-107.52339828569984,-77.56047,100.0,99.00011,0.99911845,0.01095604,1.3695189,13.3411,380,1.000327,1393305,37.5,-77.63092,-1153.45,,4026.8730437755585,100,0.07500326,-1153.4126,38000,0.26339805,0.96909404,-94.80267,1.0331069,-34.260864,179.71751,[-0.588 -1.179 -0.833 -1.088 -0.05 ],1.000157
-106.10764307123333,-76.4496,100.0,99.0,0.99463236,0.02533929,1.36965,15.079789,381,1.001117,1397089,37.84,-76.82196,-1211.0768,,4038.3814404010773,100,0.07569757,-1210.8639,38100,0.2645559,0.9306786,-95.6447,1.0836918,-22.90792,234.9915,[-0.587 -1.179 -0.832 -1.089 -0.049],1.0006438
-105.36779871170774,-77.57386,100.0,99.00001,0.99788475,0.011951056,1.3710047,15.525159,382,1.0003703,1400651,35.62,-77.722725,-1187.9647,,4048.384924888611,100,0.07124713,-1187.8903,38200,0.25724572,0.96580964,-95.47251,1.0328723,-22.7089,245.02463,[-0.585 -1.179 -0.832 -1.09  -0.049],1.0001647
-105.90188904386507,-78.02248,100.0,99.0,0.99830794,0.012811129,1.3710061,14.734683,383,1.0005437,1404202,35.51,-78.147,-1203.1616,,4058.9019265174866,100,0.07102522,-1203.098,38300,0.2568732,0.95583767,-94.72656,1.0306644,-25.355661,218.98079,[-0.585 -1.179 -0.832 -1.09  -0.048],1.0002223
-106.19040722894852,-77.095856,100.0,99.00001,0.99967283,0.0059510577,1.3710868,14.624547,384,1.0000643,1407934,37.32,-77.1214,-1211.3762,,4070.746362686157,100,0.0746411,-1211.362,38400,0.2628215,0.98193693,-95.368164,1.0180502,-21.332668,216.97453,[-0.586 -1.179 -0.832 -1.089 -0.048],1.0000325
-107.30686474668754,-77.523735,100.0,99.0,0.99749047,0.011084231,1.3709825,13.349215,385,1.0004815,1411669,37.35,-77.690506,-1192.3898,,4080.7098960876465,100,0.07470667,-1192.302,38500,0.26293564,0.9610908,-95.21082,1.0429503,-33.47998,180.708,[-0.586 -1.179 -0.832 -1.089 -0.048],1.0001317
-105.83803649262727,-75.956184,100.0,99.0,0.99494016,0.018157173,1.370002,14.717528,386,1.0006965,1415474,38.05,-76.29486,-1181.8762,,4092.1541681289673,100,0.07611794,-1181.6934,38600,0.2652254,0.9235456,-95.00503,1.0501158,-33.901024,220.27577,[-0.585 -1.179 -0.832 -1.089 -0.048],1.0003587
-106.86826405321773,-78.30857,100.0,99.0,0.99941343,0.008885374,1.3701228,13.071106,387,1.0002295,1419057,35.83,-78.38288,-1173.9907,,4102.957800388336,100,0.07166338,-1173.953,38700,0.25793347,0.97791064,-94.82645,1.0374794,-38.062572,169.32494,[-0.585 -1.178 -0.831 -1.088 -0.049],1.000086
-105.49536975960312,-75.86092,100.0,99.00001,0.99889314,0.010929031,1.3694971,15.839096,388,1.0002521,1422883,38.26,-75.94716,-1233.8474,,4114.221514940262,100,0.07652393,-1233.8044,38800,0.26584712,0.967494,-94.40404,1.0321133,-9.202026,255.0432,[-0.585 -1.178 -0.831 -1.088 -0.049],1.0001245
-105.86060135036605,-77.72136,100.0,99.000084,0.99782705,0.009068752,1.3695186,14.696918,389,1.0003769,1426480,35.97,-77.84885,-1198.8737,,4124.502289772034,100,0.071944505,-1198.7932,38900,0.25841054,0.96952957,-95.39308,1.0232875,-28.679764,219.72685,[-0.584 -1.178 -0.831 -1.088 -0.05 ],1.0001137
-106.62258532691256,-77.32097,100.0,99.00001,0.9930658,0.021834264,1.3705782,14.187968,390,1.0012962,1430147,36.67,-77.752785,-1213.7374,,4135.449734449387,100,0.07335456,-1213.4805,39000,0.2607407,0.93948084,-95.85802,1.0556866,-20.496153,215.29956,[-0.586 -1.178 -0.831 -1.088 -0.049],1.0005437
-106.60080285753338,-74.26372,100.0,99.0,0.99906147,0.007984858,1.3701177,15.128576,391,1.0001568,1434331,41.84,-74.32869,-1159.0178,,4147.324625968933,100,0.08368387,-1158.9816,39100,0.27691016,0.97465414,-94.2487,1.0197911,-34.710327,231.17616,[-0.583 -1.178 -0.831 -1.089 -0.048],1.0000682
-106.93917753176423,-77.82103,100.0,99.0,0.99756557,0.020809548,1.3700949,12.668337,392,1.0008504,1437959,36.28,-77.99748,-1168.27,,4157.810232400894,100,0.072569005,-1168.1804,39200,0.2594531,0.9306965,-95.619736,1.0512173,-39.217575,165.56863,[-0.583 -1.179 -0.831 -1.089 -0.049],1.0003772
-108.3867978907322,-79.397964,100.0,99.00045,0.9942958,0.023894498,1.369148,12.38306,393,1.0011524,1441491,35.32,-79.81401,-1139.4104,,4168.663316726685,100,0.07066329,-1139.1957,39300,0.25631174,0.9336144,-95.6571,1.0712764,-45.11764,161.23068,[-0.581 -1.18  -0.831 -1.09  -0.049],1.0005764
-104.89505985604528,-74.146164,100.0,99.000015,0.9909819,0.02497776,1.3691186,16.126846,394,1.0032629,1445423,39.32,-74.776794,-1197.8186,,4179.844668865204,100,0.07867825,-1197.4657,39400,0.26931256,0.88187,-96.59691,1.0724589,-22.475426,267.30826,[-0.581 -1.178 -0.83  -1.089 -0.05 ],1.0008034
-105.19272413006435,-74.40807,100.0,99.0,0.9941235,0.021315763,1.3691114,15.319824,395,1.000591,1449399,39.76,-74.73631,-1207.2231,,4191.801910161972,100,0.079540126,-1207.0592,39500,0.2706114,0.9285965,-94.02849,1.039736,-23.655727,242.89676,[-0.584 -1.18  -0.832 -1.089 -0.05 ],1.0003798
-106.07281506891542,-76.32481,100.0,99.00004,0.9960312,0.02215906,1.3671874,15.471273,396,1.000867,1453162,37.63,-76.67058,-1164.1832,,4202.166298151016,100,0.07527874,-1164.0056,39600,0.2638802,0.9146795,-95.98755,1.0561779,-24.650665,234.28363,[-0.584 -1.18  -0.833 -1.089 -0.05 ],1.0004786
-106.68589442081236,-77.14677,100.0,99.00014,0.99760467,0.016254427,1.3677031,13.162818,397,1.0004101,1456850,36.88,-77.297386,-1140.2915,,4213.384691953659,100,0.07376837,-1140.2133,39700,0.2614048,0.9439547,-94.57864,1.0359663,-36.242756,180.44078,[-0.583 -1.179 -0.832 -1.089 -0.052],1.0002393
-105.97262646635114,-74.6935,100.0,99.0,0.9910307,0.03629848,1.3675399,15.53592,398,1.00216,1460822,39.72,-75.30637,-1159.9955,,4224.898315906525,100,0.079477005,-1159.683,39800,0.27055115,0.8746696,-96.065605,1.069999,-28.321838,253.2904,[-0.582 -1.179 -0.832 -1.09  -0.051],1.0013518
-107.80609280013876,-78.84587,100.0,99.0,0.9953272,0.023991529,1.3660954,12.518833,399,1.0009336,1464386,35.64,-79.18702,-1189.429,,4235.478488206863,100,0.07129459,-1189.2429,39900,0.2573518,0.91501963,-96.19505,1.04368,-33.472145,166.72192,[-0.581 -1.179 -0.833 -1.091 -0.051],1.0004863
-107.29978322154692,-75.81496,100.0,99.000015,0.9990458,0.011793826,1.3657699,13.765978,400,1.0002582,1468366,39.8,-75.89726,-1151.7163,,4247.921727895737,100,0.07960511,-1151.6753,40000,0.27069682,0.97251964,-96.577705,1.0403305,-39.023277,188.70496,[-0.579 -1.179 -0.832 -1.091 -0.053],1.0001614
-107.68499517708601,-77.292786,100.0,99.0,0.9982647,0.014007827,1.3652107,12.797407,401,1.0003489,1472184,38.18,-77.39616,-1150.1198,,4257.869000196457,100,0.07636587,-1150.0684,40100,0.26558962,0.9550165,-96.04995,1.0347216,-47.03811,169.93736,[-0.579 -1.179 -0.832 -1.091 -0.053],1.0001831
-106.64407224787155,-76.15407,100.0,99.00001,0.99607915,0.018383047,1.3660953,14.731717,402,1.0008228,1476046,38.62,-76.42241,-1155.2665,,4268.601238489151,100,0.07725664,-1155.1349,40200,0.2670375,0.950842,-94.85354,1.0550351,-39.798027,222.0771,[-0.579 -1.178 -0.831 -1.091 -0.054],1.0004865
-105.96909669960063,-75.02175,100.0,99.0,0.9956517,0.015044307,1.3671595,15.763503,403,1.0005702,1480021,39.75,-75.25404,-1180.8353,,4280.460119485855,100,0.07951273,-1180.7168,40300,0.27055502,0.95610267,-95.275925,1.0467762,-22.513199,255.96626,[-0.58  -1.177 -0.831 -1.09  -0.053],1.0002364
-104.56995171630048,-74.20904,100.0,99.00001,0.9921289,0.02284639,1.3677908,14.819374,404,1.0014377,1483869,38.48,-74.81446,-1201.759,,4291.47186589241,100,0.076991774,-1201.4409,40400,0.2666289,0.9176707,-96.994385,1.0596327,-25.11029,216.32939,[-0.58  -1.176 -0.83  -1.09  -0.052],1.0006299
