MaxD2w0t,MeanD2w0t,EmpiricalD2,ReturnMeanIW,InitialReturnMin,StdD2w0t,Weights,MeanIW,TimeElapsed,MinD2w0t,EpisodesSoFar,MinIW,ReturnStepMaxmin,EpRewMean,MaxIW,InitialReturnStd,EpLenMean,StdIW,Bound,InitialBound,J_sample_variance,InitialReturnMax,TimestepsSoFar,InitialReturnMean,Iteration,ReturnStepMax,MeanEntropy,EpThisIter
1.0003861,0.09848613,1.0001991,-79.28861,-97.48767,0.29798716,[-0.428 -0.676 -0.477 -0.26  -0.014],0.99767166,3913.212212562561,,31200,0.96084094,99.06731,-120.76369234666184,1.0314089,8.885458,49.24,0.0117093725,-1868.4851,-1868.5696,81.6329,-47.914387,1477910,-79.44944,312,100.0,1.4044051,100
1.0000546,0.10004117,1.0000243,-79.43347,-97.240486,0.3000597,[-0.429 -0.675 -0.477 -0.26  -0.014],0.9996586,3929.3150408267975,,31300,0.97948945,99.064644,-121.27594990994277,1.010256,9.12785,50.02,0.005382427,-1855.3473,-1855.3624,84.07958,-55.660835,1482912,-79.46156,313,100.0,1.4043878,100
1.0007116,0.09587038,1.000361,-80.10195,-97.56688,0.29442844,[-0.429 -0.676 -0.477 -0.26  -0.014],0.99632835,3943.546595096588,,31400,0.95857376,99.172455,-120.82788516882809,1.0602647,8.617077,47.93,0.014957695,-1900.5498,-1900.6906,71.44359,-57.41674,1487705,-80.39434,314,100.0,1.4042914,100
1.0003626,0.09958633,1.0001417,-80.33291,-98.08769,0.29945576,[-0.431 -0.676 -0.477 -0.26  -0.015],0.99816763,3959.420741081238,,31500,0.9667446,99.19397,-122.3932928692908,1.0447118,9.903093,49.79,0.012440521,-1885.8219,-1885.9166,92.476265,-48.607033,1492684,-80.51,315,100.0,1.4039495,100
1.0005738,0.09955353,1.000313,-80.201256,-97.11218,0.29943082,[-0.431 -0.675 -0.477 -0.26  -0.015],0.9952786,3975.573346853256,,31600,0.9624192,99.10296,-122.50049580451885,1.0518337,8.953406,49.77,0.016211368,-1865.1647,-1865.3463,82.56484,-60.60893,1497661,-80.53301,316,100.0,1.4052792,100
1.0001702,0.09890332,1.0000557,-79.83579,-96.11107,0.29854572,[-0.432 -0.675 -0.477 -0.259 -0.014],0.99903554,3991.4016938209534,,31700,0.9704673,99.20102,-121.4720545066434,1.023737,8.524594,49.45,0.0077346815,-1889.1284,-1889.1802,71.61746,-61.90078,1502606,-79.92549,317,100.0,1.4053646,100
1.0003004,0.095088586,1.0001961,-80.29339,-98.50415,0.2933474,[-0.433 -0.675 -0.477 -0.259 -0.014],0.9974078,4006.2352430820465,,31800,0.9694028,99.214874,-120.53676745722728,1.0375618,9.084711,47.54,0.012605512,-1846.9567,-1847.0502,83.14599,-55.490387,1507360,-80.47806,318,100.0,1.4058858,100
1.0001879,0.09904672,1.0001208,-80.26516,-98.29146,0.29872918,[-0.433 -0.675 -0.477 -0.259 -0.013],0.99805343,4020.6219067573547,,31900,0.9677613,99.16723,-122.15851401532886,1.024656,9.454264,49.52,0.010547994,-1842.0748,-1842.1411,92.66641,-59.759373,1512312,-80.39597,319,100.0,1.4051826,100
1.0001897,0.09910562,1.000107,-80.71817,-95.837166,0.29881832,[-0.433 -0.675 -0.477 -0.259 -0.014],0.9982978,4036.18603849411,,32000,0.97986525,99.113815,-122.6343393144237,1.0287697,8.388785,49.55,0.010304269,-1890.0336,-1890.1038,71.14411,-59.73275,1517267,-80.84917,320,100.0,1.4059069,100
1.0007653,0.098476775,1.000343,-79.52005,-97.58327,0.29799438,[-0.434 -0.675 -0.477 -0.259 -0.013],0.99408364,4052.3139338493347,,32100,0.9379619,99.17766,-121.14112240463005,1.0426087,8.035105,49.23,0.017639207,-1855.5989,-1855.8118,70.358,-53.773857,1522190,-79.91092,321,100.0,1.4067986,100
1.0002552,0.094108045,1.0001408,-80.34949,-98.84548,0.29198572,[-0.433 -0.676 -0.478 -0.259 -0.012],0.9975775,4068.411910057068,,32200,0.961887,99.09553,-120.13045754756368,1.0233989,8.712923,47.05,0.011853059,-1799.246,-1799.3528,77.14815,-60.21236,1526895,-80.53456,322,100.0,1.4061415,100
1.0000726,0.09770202,1.000044,-80.35967,-95.97899,0.2969186,[-0.433 -0.678 -0.478 -0.26  -0.013],0.99929696,4084.16526055336,,32300,0.9803678,99.13048,-121.7600841700128,1.0157822,8.769456,48.85,0.0063343854,-1826.9573,-1826.9808,77.891846,-52.84979,1531780,-80.40394,323,100.0,1.4065913,100
1.0002869,0.104508534,1.0001879,-79.11263,-96.54111,0.30593747,[-0.433 -0.678 -0.478 -0.26  -0.012],0.99724734,4099.27037525177,,32400,0.9655177,99.21004,-122.98341555197234,1.037207,8.570082,52.25,0.013347123,-1872.5216,-1872.6077,78.01826,-61.247635,1537005,-79.277405,324,100.0,1.4062505,100
1.0005181,0.09834815,1.0001765,-79.8496,-98.33695,0.29779735,[-0.433 -0.677 -0.478 -0.26  -0.013],0.99636155,4115.88884139061,,32500,0.9598242,99.00001,-121.48730776442517,1.0263525,10.651047,49.17,0.012048564,-1913.8893,-1914.028,113.5898,-28.663584,1541922,-80.108444,325,100.0,1.4062555,100
1.0000708,0.10388126,1.0000306,-78.0305,-95.78987,0.3051182,[-0.434 -0.677 -0.478 -0.26  -0.013],0.99926937,4132.644435405731,,32600,0.9837188,99.13217,-121.0669544395066,1.0205271,9.321011,51.94,0.0048686797,-1905.3069,-1905.3297,89.23073,-53.3469,1547116,-78.071106,326,100.0,1.4065925,100
1.000117,0.10122203,1.0000457,-77.78622,-95.330444,0.30163106,[-0.433 -0.677 -0.478 -0.26  -0.012],0.9988253,4148.675304174423,,32700,0.97153455,99.00001,-119.66695501386853,1.0155282,9.672065,50.61,0.006946384,-1894.5126,-1894.5532,94.99344,-33.546806,1552177,-77.85572,327,100.0,1.406257,100
1.0000709,0.10304349,1.000051,-77.80706,-96.97673,0.30402395,[-0.433 -0.678 -0.478 -0.26  -0.013],0.99900115,4163.78241443634,,32800,0.9782544,99.155495,-120.4888492045107,1.0155076,9.291791,51.52,0.0068221753,-1862.6506,-1862.6838,88.24214,-54.91124,1557329,-77.87046,328,100.0,1.4062514,100
1.0011829,0.09528615,1.0007224,-79.06409,-97.67583,0.29366663,[-0.433 -0.678 -0.479 -0.26  -0.013],0.99156576,4178.945240020752,,32900,0.92490023,99.06764,-119.55116286324079,1.0644349,9.3673115,47.63,0.02426397,-1868.4895,-1868.8082,89.74957,-46.644596,1562092,-79.68816,329,100.0,1.4072267,100
1.0001137,0.10072275,1.0000559,-79.26953,-95.2921,0.30095613,[-0.434 -0.678 -0.478 -0.259 -0.012],0.9989528,4195.784257888794,,33000,0.9742293,99.13463,-121.40121010216048,1.0128933,9.035953,50.36,0.0072539565,-1872.63,-1872.6656,84.29218,-53.758846,1567128,-79.33531,330,100.0,1.4073346,100
1.0001512,0.10336259,1.0000721,-78.581154,-95.55394,0.30443323,[-0.434 -0.678 -0.479 -0.26  -0.012],0.9987439,4212.067275524139,,33100,0.9683715,99.062294,-121.45661660640792,1.0214663,9.040064,51.68,0.00864176,-1895.3099,-1895.343,84.99715,-49.58586,1572296,-78.645454,331,100.0,1.4072046,100
1.0002124,0.09754396,1.0001051,-80.06932,-97.70269,0.29671165,[-0.434 -0.679 -0.479 -0.26  -0.012],0.9988236,4227.915796041489,,33200,0.97085905,99.1196,-121.09483490727064,1.0265586,9.773153,48.77,0.00901012,-1869.2369,-1869.2899,94.305855,-51.955334,1577173,-80.16977,332,100.0,1.4072196,100
1.0005108,0.09893211,1.0002894,-79.23438,-98.04654,0.29859215,[-0.435 -0.679 -0.479 -0.26  -0.012],0.99597955,4243.81340098381,,33300,0.9462258,99.17819,-120.86602178177145,1.035387,8.777098,49.46,0.01650065,-1836.1647,-1836.3142,79.54914,-59.475296,1582119,-79.50881,333,100.0,1.4073175,100
1.0002148,0.098884456,1.0000993,-79.51577,-97.205215,0.2985055,[-0.434 -0.68  -0.479 -0.261 -0.012],0.9988177,4259.593554496765,,33400,0.9735971,99.08357,-121.12525841299575,1.0330693,8.638421,49.44,0.010420293,-1850.8574,-1850.9122,73.00773,-60.977448,1587063,-79.622406,334,100.0,1.4077712,100
1.00015,0.10254256,1.0000472,-79.21118,-97.400635,0.30337015,[-0.434 -0.679 -0.479 -0.261 -0.011],0.9989889,4276.12672495842,,33500,0.97874475,99.00036,-121.96575222252946,1.0233154,10.205953,51.27,0.0067533776,-1925.64,-1925.6818,105.27587,-26.282656,1592190,-79.289276,335,100.0,1.4077555,100
1.0001383,0.09910399,1.0000654,-80.33007,-97.108826,0.29881376,[-0.435 -0.679 -0.479 -0.261 -0.011],0.9984908,4291.524500608444,,33600,0.9802466,99.031624,-122.08168097297553,1.0203176,7.815319,49.55,0.0075314636,-1943.5465,-1943.6173,61.189674,-58.242577,1597145,-80.447426,336,100.0,1.4083097,100
1.0003963,0.09768922,1.0001817,-80.94531,-94.92836,0.29691148,[-0.436 -0.679 -0.479 -0.261 -0.011],0.9970949,4306.963807344437,,33700,0.9610165,99.01587,-122.57732869522492,1.0303073,8.342556,48.84,0.012757164,-1890.2921,-1890.4274,69.45031,-47.095974,1602029,-81.1727,337,100.0,1.4086517,100
1.0001218,0.102162264,1.0000741,-78.48771,-95.39355,0.3028656,[-0.436 -0.68  -0.48  -0.261 -0.01 ],0.99883205,4323.0729804039,,33800,0.9703194,99.07359,-120.85394707962176,1.0294526,9.1146345,51.08,0.009276595,-1944.2761,-1944.3097,86.03092,-53.65119,1607137,-78.55012,338,100.0,1.4087257,100
1.0002667,0.09896684,1.0001388,-80.01133,-95.91451,0.29862761,[-0.435 -0.68  -0.479 -0.262 -0.01 ],0.99816656,4338.595000982285,,33900,0.9651892,99.19422,-121.76394203091097,1.0434593,8.115707,49.48,0.012154572,-1831.8317,-1831.9072,65.88631,-60.00499,1612085,-80.156906,339,100.0,1.4078622,100
1.0004798,0.09632877,1.0002979,-78.850555,-97.512825,0.29505387,[-0.435 -0.679 -0.479 -0.261 -0.011],0.9974087,4353.966636896133,,34000,0.950078,99.08174,-119.13681000486578,1.0611455,10.25903,48.16,0.01704636,-1854.8591,-1854.9655,101.69794,-48.694206,1616901,-79.06462,340,100.0,1.4083098,100
1.0000935,0.098302945,1.0000573,-79.73674,-96.93673,0.29773292,[-0.436 -0.679 -0.479 -0.261 -0.011],0.99926955,4369.700174570084,,34100,0.9796297,99.176994,-120.8740047661539,1.0225562,8.717084,49.15,0.007303361,-1855.6681,-1855.7019,76.30326,-56.50343,1621816,-79.80105,341,100.0,1.4087311,100
1.0004026,0.09655359,1.0002629,-79.700134,-99.16158,0.29536295,[-0.436 -0.679 -0.479 -0.261 -0.01 ],0.9959481,4383.7637441158295,,34200,0.9164463,99.15407,-120.5546371478957,1.044552,8.2332115,48.27,0.019744856,-1831.5889,-1831.7668,67.40513,-57.477596,1626643,-80.01647,342,100.0,1.4072323,100
1.001058,0.09668502,1.0006857,-78.25308,-97.43826,0.29556486,[-0.436 -0.678 -0.478 -0.261 -0.012],0.99303126,4399.309775352478,,34300,0.9301146,99.04344,-119.00420531671104,1.0615965,8.977361,48.33,0.022254191,-1825.0973,-1825.3639,76.52012,-55.83512,1631476,-78.786995,343,100.0,1.4058179,100
1.000739,0.09766897,1.0003021,-81.54338,-98.88431,0.29688802,[-0.437 -0.678 -0.478 -0.261 -0.013],0.9969575,4415.239139080048,,34400,0.94744647,99.132744,-123.35908227851131,1.0530113,9.078742,48.83,0.016776474,-1857.5657,-1857.6913,80.17984,-55.210323,1636359,-81.790436,344,100.0,1.4061588,100
1.0001765,0.10112398,1.0000808,-79.5993,-98.71466,0.30150068,[-0.439 -0.678 -0.478 -0.26  -0.013],0.99880666,4431.668730258942,,34500,0.96773493,99.08048,-121.93201745044398,1.0193647,10.137273,50.56,0.008528842,-1860.049,-1860.0924,103.89249,-47.375256,1641415,-79.68471,345,100.0,1.4059086,100
1.0004864,0.10564903,1.0002301,-79.19214,-96.31103,0.30740666,[-0.439 -0.678 -0.478 -0.261 -0.013],0.9964774,4447.549906492233,,34600,0.9520674,99.22573,-123.6779444832609,1.0487084,9.799116,52.82,0.013142259,-1872.6211,-1872.748,97.7369,-48.7573,1646697,-79.41773,346,100.0,1.4066979,100
1.0001742,0.10412317,1.00008,-78.610306,-98.3293,0.30542672,[-0.438 -0.679 -0.478 -0.261 -0.012],0.9985867,4465.016856908798,,34700,0.96262723,99.11419,-121.84625855543624,1.0183297,10.431748,52.06,0.009255275,-1871.9766,-1872.0172,110.53862,-52.736874,1651903,-78.68692,347,100.0,1.4062719,100
1.0000634,0.10252133,1.0000354,-79.3856,-96.56265,0.3033271,[-0.438 -0.68  -0.479 -0.261 -0.013],0.9996536,4481.744551420212,,34800,0.9839768,99.16917,-121.95478766161088,1.0147358,9.434134,51.26,0.005603096,-1913.3223,-1913.3414,88.79091,-52.00554,1657029,-79.42187,348,100.0,1.406143,100
1.0004399,0.10087298,1.0002292,-78.80865,-97.68826,0.3011774,[-0.438 -0.68  -0.479 -0.261 -0.013],0.99557346,4497.155969381332,,34900,0.96585274,99.11958,-121.09904586160008,1.0404166,8.37198,50.43,0.011834996,-1880.4186,-1880.5614,75.00611,-53.406475,1662072,-79.08983,349,100.0,1.4071195,100
1.000092,0.101502344,1.0000435,-79.17931,-95.64378,0.3020061,[-0.437 -0.68  -0.478 -0.261 -0.012],0.9990992,4513.61869430542,,35000,0.9855693,99.00022,-121.54300318112395,1.0182393,8.762965,50.75,0.0061265435,-1949.9814,-1950.0133,77.31342,-55.991825,1667147,-79.23994,350,100.0,1.4075958,100
1.0002503,0.09826588,1.0001196,-79.494194,-98.68318,0.29767528,[-0.437 -0.68  -0.478 -0.261 -0.011],0.9975938,4529.338701725006,,35100,0.9672391,99.085686,-120.7341936527495,1.0306236,9.480662,49.13,0.009810719,-1919.8552,-1919.9509,91.14609,-55.074352,1672060,-79.658005,351,100.0,1.4082303,100
1.000142,0.09642198,1.0000603,-79.44085,-99.03923,0.29517743,[-0.438 -0.68  -0.479 -0.261 -0.011],0.9990127,4543.68176984787,,35200,0.9678591,99.022194,-119.74471416021099,1.0227622,10.148789,48.21,0.007553433,-1913.39,-1913.4452,102.24802,-29.181303,1676881,-79.52559,352,100.0,1.4081976,100
1.000119,0.10152303,1.0000513,-79.4226,-98.20556,0.3020299,[-0.439 -0.68  -0.479 -0.26  -0.011],0.99925774,4559.0482432842255,,35300,0.9794088,99.13076,-122.11963485701665,1.0204939,9.802421,50.76,0.0065030376,-1864.268,-1864.3071,94.574936,-54.343304,1681957,-79.49383,353,100.0,1.408544,100
1.0001149,0.09986285,1.0000551,-79.32578,-98.59368,0.2998252,[-0.44  -0.681 -0.48  -0.261 -0.01 ],0.99892706,4575.212912797928,,35400,0.98126864,99.11516,-120.94945859214536,1.019622,9.869138,49.93,0.006827789,-1913.2782,-1913.3229,98.008575,-50.739063,1686950,-79.40333,354,100.0,1.4090931,100
1.0001895,0.0996662,1.0001198,-78.17653,-97.6568,0.29955664,[-0.44  -0.681 -0.48  -0.261 -0.01 ],0.9984866,4591.027498483658,,35500,0.9773342,99.08153,-119.59441412757157,1.0263073,9.4433975,49.83,0.009723636,-1844.8092,-1844.8688,89.04268,-48.60156,1691933,-78.29669,355,100.0,1.409612,100
1.0000837,0.09848174,1.0000551,-79.46096,-97.088104,0.297975,[-0.441 -0.681 -0.48  -0.261 -0.009],0.9993173,4605.594158172607,,35600,0.98326683,99.210724,-120.65693659483927,1.0149348,9.613634,49.24,0.0069338507,-1846.0531,-1846.0748,93.92597,-57.03703,1696857,-79.50272,356,100.0,1.4092879,100
1.0003201,0.10468875,1.0001446,-77.86542,-98.35052,0.30616748,[-0.44  -0.681 -0.48  -0.261 -0.01 ],0.9966253,4621.9608244895935,,35700,0.9629711,99.25478,-121.5139857306275,1.0279641,9.0656595,52.34,0.010853624,-1898.2427,-1898.3652,87.5625,-53.924778,1702091,-78.06892,357,100.0,1.4090941,100
1.0000695,0.09988151,1.0000365,-78.76799,-97.83305,0.29984513,[-0.44  -0.68  -0.479 -0.261 -0.01 ],0.999353,4638.094336271286,,35800,0.98015356,99.025375,-120.18988735119055,1.0117953,10.158981,49.94,0.005796253,-1872.1165,-1872.1364,105.20094,-49.858067,1707085,-78.80599,358,100.0,1.4088176,100
1.0001771,0.10050283,1.0000645,-79.026,-97.82158,0.3006705,[-0.44  -0.68  -0.479 -0.26  -0.01 ],0.9991143,4652.581888437271,,35900,0.9715136,99.10534,-120.97639603570695,1.0322253,9.665417,50.25,0.0083187325,-1868.181,-1868.2178,94.16282,-56.010063,1712110,-79.09771,359,100.0,1.4082311,100
1.00012,0.098542646,1.0000441,-79.22812,-96.17884,0.29804504,[-0.44  -0.679 -0.479 -0.26  -0.011],0.9990875,4667.504003763199,,36000,0.98362,99.07616,-120.46465926848298,1.0124711,9.431074,49.27,0.005790341,-1864.0685,-1864.1173,88.382095,-47.386204,1717037,-79.303925,360,100.0,1.4083114,100
1.000113,0.10248387,1.0000606,-78.3823,-97.21912,0.30328465,[-0.441 -0.68  -0.48  -0.26  -0.011],0.998853,4683.517755270004,,36100,0.97921234,99.099785,-121.11919818428595,1.0179355,9.041887,51.24,0.0074278396,-1887.6752,-1887.7167,83.3649,-54.040432,1722161,-78.46209,361,100.0,1.4087484,100
1.0002453,0.099883616,1.0001134,-79.910416,-97.1725,0.2998505,[-0.441 -0.68  -0.48  -0.26  -0.01 ],0.99860585,4699.605970621109,,36200,0.96487796,99.18061,-121.88948711556361,1.0350924,9.612734,49.94,0.01012463,-1900.2576,-1900.319,91.69179,-50.928936,1727155,-80.0227,362,100.0,1.4085708,100
1.0003105,0.09654772,1.0001854,-80.058525,-96.02462,0.2953469,[-0.442 -0.679 -0.48  -0.26  -0.01 ],0.9973518,4715.001904249191,,36300,0.9627917,99.19581,-120.86090562812005,1.0333301,8.964925,48.27,0.012881185,-1943.3258,-1943.43,79.24448,-56.063953,1731982,-80.26011,363,100.0,1.409093,100
1.0002853,0.100026965,1.000196,-78.39295,-97.00761,0.30005231,[-0.443 -0.68  -0.48  -0.26  -0.01 ],0.9978894,4730.796776771545,,36400,0.9692756,99.08639,-120.04485352978627,1.0545671,9.526988,50.01,0.012720201,-1871.8002,-1871.8812,91.15359,-46.2512,1736983,-78.550934,364,100.0,1.4096336,100
1.0005066,0.09718636,1.000238,-80.18442,-95.16115,0.29621327,[-0.443 -0.68  -0.481 -0.259 -0.009],0.9978802,4747.135615110397,,36500,0.958181,99.12718,-121.24403078438976,1.0340785,9.317591,48.59,0.013747044,-1873.6022,-1873.6868,86.11979,-44.571117,1741842,-80.35651,365,100.0,1.4097023,100
1.0004538,0.102630176,1.0002383,-79.83903,-97.67179,0.30349317,[-0.445 -0.68  -0.481 -0.259 -0.009],0.99634016,4764.307724475861,,36600,0.9433339,99.09154,-123.08019037892193,1.0444167,10.082847,51.31,0.015401475,-1903.7659,-1903.9071,104.53117,-55.369984,1746973,-80.09097,366,100.0,1.4097089,100
1.0001974,0.099503435,1.0001235,-78.80204,-98.49279,0.29933283,[-0.444 -0.68  -0.48  -0.26  -0.009],0.99876094,4780.692538738251,,36700,0.96011716,99.02787,-120.25685312996313,1.0416282,10.997877,49.75,0.011477097,-1888.1,-1888.1537,121.25907,-44.198753,1751948,-78.89906,367,100.0,1.4097092,100
1.0003164,0.100305915,1.000158,-78.210915,-95.96866,0.3004236,[-0.445 -0.68  -0.481 -0.259 -0.009],0.99722373,4796.874582767487,,36800,0.94763166,99.01028,-119.87343329086602,1.0400392,9.248978,50.15,0.012266614,-1898.5804,-1898.687,87.54645,-55.542667,1756963,-78.39076,368,100.0,1.4090943,100
1.0005628,0.09790778,1.0001576,-80.69504,-96.441734,0.29719883,[-0.444 -0.68  -0.48  -0.26  -0.01 ],0.9969013,4812.137877225876,,36900,0.9602054,99.05306,-122.38716468573442,1.0415455,8.80632,48.95,0.011897349,-1865.6093,-1865.7268,78.3528,-47.311974,1761858,-80.91348,369,100.0,1.4091725,100
1.0001907,0.1011268,1.0001088,-77.82365,-98.57411,0.3015084,[-0.445 -0.679 -0.48  -0.26  -0.01 ],0.9981482,4827.769460678101,,37000,0.97552097,99.148964,-119.61678954579357,1.0307778,10.412365,50.56,0.009676859,-1993.2136,-1993.2915,107.80439,-42.59571,1766914,-77.975105,370,100.0,1.4092877,100
1.0002012,0.10272412,1.0000546,-77.731026,-96.049644,0.30361295,[-0.445 -0.679 -0.48  -0.26  -0.01 ],0.998299,4842.426559209824,,37100,0.9608679,99.04053,-120.18843285551974,1.0222578,9.627743,51.36,0.0074475915,-1879.2407,-1879.3254,94.04101,-48.019325,1772050,-77.85388,371,100.0,1.4092705,100
1.0003314,0.10122979,1.0001714,-78.55846,-96.989624,0.30165607,[-0.444 -0.679 -0.479 -0.26  -0.01 ],0.9972596,4858.725118160248,,37200,0.96266925,99.025826,-120.9964046419696,1.0343208,9.647052,50.61,0.012976091,-1887.9166,-1888.0276,91.66931,-44.359516,1777111,-78.773,372,100.0,1.4083109,100
1.0001037,0.10134305,1.0000439,-78.684235,-98.31064,0.3017934,[-0.444 -0.678 -0.479 -0.26  -0.011],0.9986194,4874.516976118088,,37300,0.97924453,99.009674,-120.66038212113277,1.0144544,9.428708,50.67,0.0064574336,-1973.5227,-1973.568,91.24413,-47.430622,1782178,-78.7668,373,100.0,1.4086295,100
1.0003846,0.101788074,1.0001404,-79.02008,-95.44737,0.3023951,[-0.444 -0.678 -0.479 -0.26  -0.01 ],0.9974152,4891.330172777176,,37400,0.9657418,99.19256,-121.771605343674,1.0237981,8.575205,50.89,0.011291822,-1868.22,-1868.343,71.278564,-60.901714,1787267,-79.22284,374,100.0,1.40829,100
1.0005815,0.10383799,1.0003023,-78.98596,-98.18724,0.30507892,[-0.446 -0.678 -0.48  -0.26  -0.011],0.9951325,4907.593875408173,,37500,0.9434527,99.14132,-122.8389498541107,1.0430931,10.164459,51.91,0.017269492,-1884.5697,-1884.756,102.43531,-57.392105,1792458,-79.34939,375,100.0,1.4073403,100
1.0003678,0.10170886,1.0001371,-80.391365,-98.27699,0.30227575,[-0.445 -0.677 -0.479 -0.26  -0.011],0.9970133,4922.454879999161,,37600,0.9669986,99.09124,-123.54413832221425,1.0233092,8.438195,50.85,0.011449164,-1962.8876,-1963.0162,71.32145,-52.05979,1797543,-80.61599,376,100.0,1.4072534,100
1.0003347,0.09806904,1.0001565,-78.616745,-94.977684,0.2974224,[-0.446 -0.677 -0.479 -0.26  -0.012],0.9973758,4937.7848944664,,37700,0.9547029,99.106735,-119.58058634002,1.052918,9.253785,49.03,0.012171387,-1909.351,-1909.4613,83.194176,-54.60514,1802446,-78.83556,377,100.0,1.407134,100
1.0001106,0.096043125,1.0000707,-79.30838,-95.83536,0.29465178,[-0.448 -0.677 -0.48  -0.261 -0.012],0.999033,4952.4487953186035,,37800,0.9821499,99.08917,-119.47975560918336,1.021094,8.939443,48.02,0.008014074,-1876.791,-1876.8298,79.63423,-50.171497,1807248,-79.38302,378,100.0,1.4076807,100
1.0003325,0.10366479,1.0001569,-77.98566,-96.40627,0.30482924,[-0.448 -0.677 -0.48  -0.261 -0.011],0.9982118,4967.880990743637,,37900,0.9632794,99.00002,-120.84461823417085,1.0466895,11.265017,51.83,0.011840686,-1915.1863,-1915.2667,126.7463,-30.226616,1812431,-78.12551,379,100.0,1.4080966,100
1.000133,0.1029027,1.000062,-78.07621,-97.84481,0.30383247,[-0.449 -0.677 -0.48  -0.26  -0.011],0.99895626,4984.782582998276,,38000,0.9746455,99.09131,-120.60282745174754,1.0175902,9.689056,51.45,0.007205377,-1905.3677,-1905.4159,92.719086,-49.151035,1817576,-78.157234,380,100.0,1.4085451,100
1.0003041,0.09792789,1.0001751,-79.80516,-97.08808,0.2972223,[-0.45  -0.677 -0.48  -0.26  -0.01 ],0.9976798,4999.881531953812,,38100,0.96748424,99.106384,-121.03002131100426,1.0368781,8.639131,48.96,0.011678245,-1896.596,-1896.6892,73.84618,-57.9898,1822472,-79.9917,381,100.0,1.4083114,100
1.0002896,0.09998869,1.0001683,-80.11235,-97.94597,0.30000818,[-0.45  -0.677 -0.48  -0.26  -0.011],0.9970875,5014.968987226486,,38200,0.9558881,99.02184,-122.23012931697667,1.0273252,10.21493,49.99,0.0127290655,-1881.6755,-1881.7751,107.072914,-43.391613,1827471,-80.30364,382,100.0,1.4072199,100
1.0002795,0.09728635,1.0001186,-80.48216,-96.72943,0.29635373,[-0.45  -0.677 -0.48  -0.26  -0.012],0.99804205,5030.877958774567,,38300,0.9787135,99.110085,-121.67120382012926,1.034577,8.284853,48.64,0.010300042,-1885.9637,-1886.0463,68.33315,-53.464405,1832335,-80.639694,383,100.0,1.4067996,100
1.0001587,0.10234583,1.0000852,-77.85841,-98.64874,0.3031096,[-0.449 -0.676 -0.479 -0.26  -0.012],0.9981703,5047.305985927582,,38400,0.9568447,99.00452,-120.11749228036373,1.0375271,10.305019,51.17,0.010162358,-1898.213,-1898.2754,108.73354,-37.6059,1837452,-77.97914,384,100.0,1.4072335,100
1.00073,0.098314896,1.0004067,-78.360985,-97.294624,0.29776576,[-0.45  -0.676 -0.479 -0.26  -0.012],0.9949624,5062.149796962738,,38500,0.9485068,99.11881,-119.59283855698393,1.0599182,9.624772,49.15,0.021540264,-1858.9369,-1859.1677,91.14321,-49.609753,1842367,-78.76003,385,100.0,1.406257,100
1.0002867,0.09926755,1.0001369,-79.7742,-97.17559,0.2990337,[-0.452 -0.676 -0.48  -0.259 -0.013],0.9973384,5077.975363731384,,38600,0.9693861,99.0689,-121.41726298407822,1.047568,8.473884,49.63,0.01134044,-1945.6273,-1945.7441,71.383484,-52.533703,1847330,-79.98459,386,100.0,1.4072049,100
1.0001515,0.097245075,1.0000821,-79.521225,-98.01027,0.2963041,[-0.452 -0.677 -0.48  -0.26  -0.012],0.9984891,5093.329999923706,,38700,0.97709787,99.19196,-120.30541443002642,1.0338008,8.579008,48.62,0.008624653,-1877.0216,-1877.0964,72.58102,-52.750103,1852192,-79.6496,387,100.0,1.4072285,100
1.0006924,0.09649957,1.0004162,-79.91534,-96.8647,0.29530725,[-0.452 -0.677 -0.48  -0.26  -0.012],0.9942581,5109.096982240677,,38800,0.9291992,99.2711,-121.11306591855195,1.053015,8.932649,48.24,0.02016713,-1889.3933,-1889.6437,72.93816,-59.314636,1857016,-80.38905,388,100.0,1.4067049,100
1.0004568,0.10111689,1.0003018,-77.407646,-93.86041,0.3015146,[-0.452 -0.677 -0.479 -0.26  -0.012],0.99639153,5125.333105802536,,38900,0.9433287,99.096596,-119.50344957023489,1.0577608,8.625543,50.55,0.017460624,-1834.3658,-1834.5184,70.28825,-56.676277,1862071,-77.71298,389,100.0,1.4066824,100
1.0000497,0.10150174,1.0000325,-79.13201,-95.22482,0.3020043,[-0.453 -0.677 -0.479 -0.26  -0.012],0.99946374,5139.654716968536,,39000,0.98947746,99.12196,-121.53968773674998,1.0166554,8.587723,50.75,0.0049402663,-1880.6222,-1880.6431,74.315895,-56.587276,1867146,-79.17147,390,100.0,1.4071345,100
1.0002266,0.0999441,1.0000987,-79.354546,-97.90712,0.29993072,[-0.453 -0.677 -0.479 -0.26  -0.012],0.9984434,5154.680903911591,,39100,0.9654343,99.04339,-121.4004832057713,1.0219078,9.370351,49.97,0.009044374,-1880.8777,-1880.9379,87.61425,-55.449577,1872143,-79.466286,391,100.0,1.4063585,100
1.0002986,0.10032822,1.0001342,-78.79729,-95.16638,0.30045626,[-0.454 -0.677 -0.479 -0.26  -0.012],0.9963891,5170.453756809235,,39200,0.95933497,99.06585,-120.64503420668395,1.0297291,9.834846,50.16,0.011370158,-1979.325,-1979.4847,97.59101,-52.599945,1877159,-79.05449,392,100.0,1.406597,100
