InitialReturnMin,StdD2w0t,InitialBound,J_sample_variance,MinD2w0t,InitialReturnMean,EpThisIter,Iteration,EpLenMean,MaxIW,MeanIW,StdIW,EpisodesSoFar,MaxD2w0t,ReturnStepMaxmin,ReturnStepMax,TimeElapsed,InitialReturnMax,Bound,ReturnMeanIW,EpRewMean,MeanEntropy,MeanD2w0t,InitialReturnStd,Weights,TimestepsSoFar,MinIW,EmpiricalD2
-45.455746,1692.0359,-15.552865,493.01642,,-13.8409815,100,250,426.56,77.53064,0.9595526,3.442768,25000,48103.617,99.0,100.0,30356.986810922623,3.2646823,-11.797562,-8.920411,-43.080172118931706,0.7924684,257.0795,8.94408,[-0.829 -0.477 -0.02  -0.467 -0.633],11010271,5.7512578e-05,2389.377
-67.22958,10.003128,-16.605669,132.24976,,-14.548806,100,251,419.41,28.833817,0.98934704,1.5673416,25100,78.26953,99.0,100.0,30512.876689195633,15.157761,-14.876348,-12.418821,-51.76170619758327,0.7929567,7.3045573,11.622551,[-0.865 -0.487 -0.03  -0.482 -0.627],11052212,0.0034474786,29.517517
-36.852577,165.233,-12.723897,112.625565,,-11.365605,100,252,462.59,52.948944,1.0199387,2.8943367,25200,2176.6465,99.0,100.0,30676.353972434998,11.639385,-10.742861,-8.7136,-34.18186673296591,0.7897432,84.36205,7.6185536,[-0.866 -0.492 -0.037 -0.475 -0.626],11098471,9.921336e-05,580.22186
-44.878555,0.94545037,-13.684964,67.27843,,-12.429914,100,253,470.25,46.00875,0.9725219,1.4930128,25300,4.826028,99.0,100.0,30842.961495637894,12.17081,-12.99483,-11.65801,-31.58377359838872,0.7903345,1.9473131,8.38944,[-0.859 -0.515 -0.036 -0.477 -0.629],11145496,0.03276712,3.6883526
-37.502705,119.700134,-13.23246,120.499084,,-12.2199135,100,254,494.75,93.8651,1.2478914,4.4509225,25400,2893.2844,99.0,100.0,31015.759741067886,6.0347905,-12.320406,-10.873275,-25.48107745298147,0.7893891,51.43912,8.497407,[-0.86  -0.519 -0.036 -0.472 -0.629],11194971,0.00020058265,313.65994
-39.35547,66.93479,-14.318373,100.18016,,-12.899799,100,255,464.95,33.039516,0.8234147,2.0462708,25500,513.8981,99.0,100.0,31178.258984804153,7.095653,-13.258967,-11.226174,-35.69889643425074,0.7883816,41.74066,7.813937,[-0.857 -0.516 -0.044 -0.48  -0.63 ],11241466,0.00014339563,241.92879
-66.12451,16.320538,-13.822991,77.84055,,-12.667919,100,256,490.38,25.24361,0.9385581,1.2999727,25600,219.36627,99.0,100.0,31351.390388727188,10.984916,-13.045875,-11.663445,-29.067840506827473,0.79170597,12.08158,9.679335,[-0.859 -0.516 -0.045 -0.465 -0.631],11290504,0.00034552036,49.866608
-25.136097,408.03677,-12.805559,225.39024,,-11.714993,100,257,494.9,74.88472,0.95430875,2.6932793,25700,3642.5889,99.0,100.0,31530.74237370491,11.647339,-11.714821,-9.883979,-27.44448543910184,0.790239,214.27097,6.816175,[-0.872 -0.504 -0.038 -0.461 -0.627],11339994,1.2562914e-05,1632.5292
-68.67689,5.8006587,-13.206326,80.12644,,-12.1023445,100,258,477.24,28.01884,0.9188293,1.5805048,25800,47.22461,99.0,100.0,31699.781658649445,8.515855,-12.471205,-11.183201,-27.78207150023221,0.7902413,5.5982594,10.213238,[-0.865 -0.494 -0.033 -0.471 -0.629],11387718,0.0019145391,17.94025
-32.145714,0.2277653,-12.317231,46.359425,,-11.505211,100,259,498.39,5.1434875,0.9679128,0.5396712,25900,1.9666165,99.0,100.0,31874.613106012344,4.3338385,-12.207505,-11.374961,-20.434766187020138,0.7900891,1.3199922,6.8394003,[-0.868 -0.497 -0.027 -0.465 -0.629],11437557,0.07322703,1.7234043
-29.334621,31.907867,-12.513146,66.9498,,-11.538901,100,260,491.64,20.239037,0.84325236,1.2895828,26000,327.59985,99.0,100.0,32045.27961039543,9.43772,-11.625306,-10.349012,-24.51721320517574,0.8017196,21.333118,6.955038,[-0.866 -0.495 -0.029 -0.468 -0.629],11486721,0.0005782871,105.57907
-47.298923,177.47115,-12.454438,86.462524,,-11.256536,100,261,466.39,23.104458,0.7844322,1.2550484,26100,3065.9255,99.0,100.0,32209.35363793373,3.827401,-10.845197,-9.183897,-30.145629633328095,0.78660834,67.03013,8.719043,[-0.865 -0.486 -0.037 -0.472 -0.617],11533360,0.00012410484,485.52478
-50.853554,79.79122,-13.39664,93.222244,,-12.063301,100,262,467.58,47.8395,0.6957897,1.5671296,26200,1093.8824,99.0,100.0,32376.140385627747,6.4023595,-12.210949,-10.478437,-33.55399250459001,0.7791427,33.053776,8.830161,[-0.88  -0.456 -0.044 -0.453 -0.632],11580118,0.00032029275,209.03319
-67.83372,108.57269,-15.843319,236.7933,,-14.256401,100,263,452.98,109.039375,1.0288897,4.1596184,26300,1488.2377,99.0,100.0,32535.645851135254,6.9092927,-12.460305,-10.186121,-39.935363582971156,0.7913043,49.917664,9.742475,[-0.879 -0.459 -0.057 -0.449 -0.64 ],11625416,0.0003401835,310.76392
-66.20701,4.223325,-14.830232,89.311165,,-13.428955,100,264,482.44,9.013205,0.9239056,0.99162084,26400,41.846367,99.0,100.0,32705.12063074112,21.624027,-14.282345,-12.710215,-35.263582411996374,0.7767008,4.371481,9.47887,[-0.895 -0.462 -0.048 -0.448 -0.628],11673660,0.0023506063,13.334445
-38.696743,54.970673,-13.347626,60.869244,,-12.178993,100,265,472.8,39.525204,0.82669085,1.5355922,26500,603.47766,99.0,100.0,32877.378804683685,7.046159,-12.5216675,-10.984421,-29.409039406078378,0.7794997,32.15404,7.693518,[-0.897 -0.476 -0.041 -0.461 -0.642],11720940,0.000114687515,186.33441
-30.241714,49.56641,-13.224516,75.98915,,-11.928372,100,266,489.46,45.892975,0.99001235,2.2127213,26600,517.73676,99.0,100.0,33047.263912677765,14.769307,-12.364193,-10.733991,-32.617898984423974,0.7799486,26.090195,7.047371,[-0.893 -0.481 -0.051 -0.455 -0.639],11769886,0.0018251342,147.26402
-30.568783,49.58238,-13.2194195,54.870472,,-11.88823,100,267,479.83,26.866835,0.65649784,0.896316,26700,508.17914,99.0,100.0,33213.810554504395,4.6682587,-12.02015,-10.334144,-33.49986980218226,0.7929184,25.676277,6.9282346,[-0.893 -0.48  -0.039 -0.459 -0.639],11817869,4.0400875e-05,146.01404
-50.623203,552.8505,-14.0820465,422.33914,,-12.56016,100,268,463.16,73.45436,0.94591236,3.1772585,26800,6119.4634,99.0,100.0,33378.83326673508,17.124613,-11.616859,-9.004821,-38.29880464111334,0.78609216,240.42204,10.3854885,[-0.88  -0.481 -0.031 -0.47  -0.626],11864185,1.3172275e-05,1923.4435
-65.43742,1760.5647,-13.998289,510.72922,,-12.882954,100,269,477.5,1556.814,2.8133872,44.12172,26900,26465.938,99.0,100.0,33549.26194667816,7.7613573,-10.542425,-8.247445,-28.067816377487105,0.7854534,700.15955,8.645629,[-0.868 -0.494 -0.041 -0.468 -0.633],11911935,3.2530297e-05,6394.392
-39.64086,53.378185,-14.476989,61.016277,,-12.99806,100,270,474.18,35.48881,1.0060991,2.1071641,27000,711.9091,99.0,100.0,33717.01055955887,1.0816007,-13.627472,-11.719915,-37.21779253369578,0.77784175,25.461813,7.0118904,[-0.89  -0.485 -0.031 -0.473 -0.633],11959353,7.377278e-05,147.4704
-64.68595,3.0254834,-15.630344,65.99709,,-13.535854,100,271,423.61,47.647587,1.1439257,2.2873993,27100,16.89153,99.0,100.0,33864.93108463287,5.187963,-14.465427,-12.077416,-52.70857374737011,0.77784413,3.3443406,10.290751,[-0.896 -0.475 -0.042 -0.473 -0.641],12001714,0.005621353,9.440775
-68.15257,10.987339,-14.184994,53.878067,,-12.808699,100,272,473.85,31.659025,0.9164244,1.4813608,27200,99.7137,99.0,100.0,34030.41323804855,5.104172,-13.372085,-11.791946,-34.63494940721131,0.77360547,7.4575677,8.898061,[-0.896 -0.479 -0.04  -0.466 -0.641],12049099,0.0011375492,31.984018
-38.08184,221.75706,-12.38422,76.958534,,-11.441716,100,273,493.47,22.29093,0.83297586,1.3263406,27300,3830.4158,99.0,100.0,34205.577859163284,9.805754,-11.387445,-10.084366,-23.71844071227446,0.7693257,76.36027,7.7144165,[-0.893 -0.483 -0.03  -0.47  -0.645],12098446,1.3321256e-05,541.8677
-49.634388,7451.615,-12.168017,666.2823,,-11.255,100,274,492.96,115.97947,0.7768792,3.8234668,27400,106155.31,99.0,100.0,34379.95042037964,11.531808,-8.519569,-5.9326096,-22.976404388462015,0.7381078,2808.8623,7.6839857,[-0.885 -0.485 -0.016 -0.469 -0.65 ],12147742,1.6221594e-07,29426.693
-35.772152,11.41195,-13.155468,49.12076,,-11.9405,100,275,481.97,36.40313,0.8833407,1.3450022,27500,99.58497,99.0,100.0,34551.3343436718,3.2571416,-12.474963,-11.057432,-30.57507242989417,0.7401912,7.7364125,6.903676,[-0.853 -0.487 -0.026 -0.467 -0.681],12195939,0.003944591,31.716198
-49.752506,202.79071,-11.994236,75.2614,,-11.016163,100,276,483.36,134.03831,0.74056506,2.655983,27600,4044.005,99.0,100.0,34721.29168009758,15.494291,-11.114732,-9.799872,-24.61356166097602,0.74088466,60.677197,8.509278,[-0.85  -0.491 -0.016 -0.468 -0.679],12244275,0.00024669783,489.0811
-38.16008,1.2883624,-12.821753,62.94594,,-11.703679,100,277,476.92,14.553717,1.0848371,1.1805477,27700,6.6204724,99.0,100.0,34890.7749042511,14.068477,-12.226058,-11.012322,-28.136675912228338,0.7410362,2.3632102,7.382609,[-0.84  -0.504 -0.003 -0.475 -0.678],12291967,0.015026881,4.856184
-35.59449,760.8859,-12.051686,138.25934,,-11.171195,100,278,495.73,77.58726,1.0617998,4.027473,27800,12823.381,99.0,100.0,35064.8877055645,4.3316875,-10.2389965,-8.86573,-22.157867627687832,0.7384471,233.19452,6.4780574,[-8.417e-01 -5.076e-01 -5.381e-04 -4.707e-01 -6.779e-01],12341540,2.513116e-05,2075.8389
-47.07557,100.39315,-11.260464,141.07523,,-10.327597,100,279,483.46,58.360508,1.1110774,2.9343388,27900,2073.272,99.0,100.0,35236.641347408295,28.860098,-10.50467,-9.234664,-23.475902308151657,0.73859626,43.55352,8.977628,[-0.87  -0.494 -0.008 -0.473 -0.681],12389886,0.00026561812,264.1118
-38.50921,0.4547497,-11.9540615,49.101704,,-11.004465,100,280,483.27,8.650671,0.97889125,0.657497,28000,2.6568375,99.0,100.0,35407.48239612579,6.7824965,-11.46325,-10.488943,-23.8969221493223,0.73585266,1.4376037,7.6537523,[-0.865 -0.498 -0.02  -0.476 -0.68 ],12438213,0.026756626,2.1551652
-32.467327,246.41496,-12.340024,60.11072,,-11.402798,100,281,498.71,143.77805,1.028363,4.234554,28100,2995.8032,99.0,100.0,35582.97510480881,7.8036413,-11.258852,-9.899292,-23.585627063336375,0.7314558,89.0523,6.4097853,[-0.875 -0.495 -0.019 -0.473 -0.683],12488084,2.8690396e-05,653.4963
-24.610556,117.59643,-12.42419,64.38001,,-11.564576,100,282,497.1,26.03039,0.68348813,1.3186953,28200,3002.8628,99.0,100.0,35758.293098688126,8.170371,-11.5379,-10.37707,-21.63247653543255,0.7309981,51.94586,6.254235,[-0.876 -0.5   -0.006 -0.473 -0.687],12537794,6.117204e-05,334.39462
-49.339005,100.16827,-13.722062,69.15253,,-12.466242,100,283,463.6,54.506714,0.79119235,1.9476373,28300,1396.8705,99.0,100.0,35920.55747818947,17.868492,-12.286175,-10.540872,-31.603177271867807,0.7285261,51.955357,8.91655,[-0.869 -0.502  0.003 -0.485 -0.688],12584154,0.00017341392,330.62146
-28.216663,10.134269,-12.905055,82.98849,1.0000095,-12.071677,100,284,500.0,20.578997,0.81984895,1.0291066,28400,113.087494,,1.0,36094.762847185135,13.399199,-12.240837,-11.253855,-20.972246726537627,0.7267381,8.119053,7.433097,[-0.876 -0.51  -0.005 -0.479 -0.69 ],12634154,0.0024175986,29.386145
-35.59596,275.60098,-12.166066,133.44492,,-11.282911,100,285,490.91,22.793682,0.6698344,1.2297177,28500,3277.8376,99.0,100.0,36262.113093853,11.674684,-10.286005,-8.847708,-22.224905059009938,0.70622534,146.0533,7.1559,[-0.872 -0.512 -0.013 -0.484 -0.692],12683245,6.4033564e-05,1054.1033
-24.331614,549.7918,-12.519638,117.2558,,-11.616476,100,286,494.37,45.306633,0.80884767,1.9541365,28600,8141.3955,99.0,100.0,36437.766798496246,4.7514925,-11.086582,-9.512075,-22.72836668658156,0.7091569,259.70044,5.85289,[-0.843 -0.501 -0.02  -0.473 -0.713],12732682,3.0760846e-05,2069.0417
-64.13397,4323.7876,-14.624149,1559.7981,,-12.967356,100,287,450.99,217.54625,1.8381108,9.384716,28700,76679.29,99.0,100.0,36595.960770368576,14.353193,-11.559235,-7.244494,-41.69375949980037,0.7168102,1439.9446,10.528544,[-0.867 -0.492 -0.022 -0.482 -0.71 ],12777781,6.422747e-06,14294.195
-26.737188,35.918953,-11.323117,71.19168,1.0000288,-10.544219,100,288,500.0,57.570045,0.73021483,1.832292,28800,268.53592,,1.0,36773.21823167801,4.8123975,-10.080008,-9.045675,-19.601260751582018,0.7130624,26.301098,6.9437523,[-0.865 -0.511 -0.015 -0.478 -0.702],12827781,0.00028386677,136.73834
-39.98611,3.2951555,-12.288802,79.426125,,-11.264904,100,289,482.82,33.436764,0.98472357,1.6740979,28900,22.97055,99.0,100.0,36943.679000377655,13.884005,-11.922459,-10.78986,-25.766801202886796,0.7151635,3.6724112,8.708885,[-0.859 -0.512 -0.013 -0.492 -0.706],12876063,0.002898314,10.211819
-43.348633,1.2876577,-14.518163,58.60771,,-12.827854,100,290,451.4,11.477079,0.96107686,0.85437995,29000,6.801175,99.0,100.0,37100.45465016365,8.333022,-13.834752,-12.00525,-42.53724214164199,0.71489906,2.1309834,8.022997,[-0.855 -0.514 -0.021 -0.491 -0.704],12921203,0.040854722,4.5018153
-36.831738,0.23567976,-12.874631,47.799946,,-11.683951,100,291,482.18,3.1593719,0.9794664,0.34268108,29100,1.3905916,99.0,100.0,37268.925862789154,6.6168694,-12.789283,-11.582914,-29.96388540914739,0.7153321,1.1151425,7.2403736,[-0.856 -0.517 -0.019 -0.486 -0.704],12969421,0.19555989,1.3269534
-50.04633,25.017805,-11.462174,73.915306,,-10.569074,100,292,485.84,13.836943,0.6869244,0.8750709,29200,165.37376,99.0,100.0,37437.57142043114,9.469227,-10.428156,-9.244324,-22.475188979264413,0.74002916,19.925037,8.348681,[-0.856 -0.519 -0.018 -0.484 -0.704],13018005,0.0016820948,93.74964
-31.005941,5.17908,-12.296001,51.329872,,-11.326946,100,293,498.12,12.91218,0.8680359,1.0277263,29300,42.56702,99.0,100.0,37612.94162583351,19.25359,-11.615568,-10.505037,-24.386587369311556,0.74055725,5.2198563,6.9389052,[-0.851 -0.51  -0.018 -0.467 -0.679],13067817,0.0034360497,16.303562
-37.255585,860.07764,-11.797879,288.86282,,-10.833358,100,294,497.88,53.86463,0.6755755,2.2500615,29400,13993.238,99.0,100.0,37787.491703510284,11.395597,-8.452351,-6.626337,-24.27252550474074,0.73123956,363.98553,6.5408244,[-0.849 -0.508 -0.024 -0.472 -0.678],13117605,1.9407931e-05,3045.4556
-43.03162,10.825054,-14.6447935,93.33,,-12.783931,100,295,441.69,29.450655,1.0700743,1.9340415,29500,164.83763,99.0,100.0,37944.489887952805,19.605652,-13.229507,-11.123929,-46.82928651309964,0.73263705,6.850755,9.79391,[-0.827 -0.503 -0.029 -0.478 -0.688],13161774,0.0013029535,28.969366
-68.01534,100.03905,-14.6964245,112.10503,,-13.317107,100,296,468.17,17.37519,0.7099825,1.1368225,29600,1276.9818,99.0,100.0,38112.76630282402,7.5764117,-12.964972,-11.099894,-34.71103245475296,0.76249593,47.46109,9.726349,[-0.847 -0.496 -0.034 -0.47  -0.686],13208591,0.00044567251,318.27747
-51.40329,227.49731,-12.596002,159.6443,,-11.23881,100,297,459.46,18.436043,0.7477041,1.1903358,29700,2815.0122,99.0,100.0,38276.902230501175,13.766132,-10.987212,-9.039037,-34.154233879827146,0.7670385,71.32775,9.732268,[-0.828 -0.51  -0.031 -0.484 -0.656],13254537,0.00015050394,533.30475
-63.859344,10.1178,-13.612846,62.38185,,-12.23992,100,298,462.01,41.708622,0.8962164,1.4772618,29800,60.434875,99.0,100.0,38436.93481040001,3.7738836,-12.36774,-10.715887,-34.550209770220405,0.7665893,8.74006,8.71148,[-0.832 -0.514 -0.018 -0.486 -0.652],13300738,0.0028631836,34.468586
-70.30502,1.5855476,-12.112177,33.201218,,-11.410557,100,299,486.79,12.705002,0.96797967,1.0535207,29900,8.450266,99.0,100.0,38608.330126047134,5.0274935,-11.554683,-10.783351,-17.656545808925245,0.766768,2.7687314,8.144051,[-0.833 -0.519 -0.024 -0.478 -0.652],13349417,0.01273903,6.088381
-49.192993,134.58362,-13.185389,70.87595,,-12.162124,100,300,491.9,7.8885665,0.64808136,0.75896037,30000,2402.9385,99.0,100.0,38779.742995500565,9.264021,-12.07613,-10.687053,-25.75082134349944,0.7766907,52.364414,8.386716,[-0.834 -0.522 -0.021 -0.472 -0.652],13398607,5.0968338e-05,358.50485
-68.44308,14.8651285,-14.208644,68.69874,,-13.100768,100,301,489.98,39.725235,0.9329431,1.6253843,30100,142.7321,99.0,100.0,38951.46837258339,6.7824516,-13.571392,-12.248479,-27.880122480638292,0.778359,10.42059,8.416275,[-0.865 -0.527 -0.03  -0.484 -0.642],13447605,0.00029631646,42.098007
-46.67958,302364.56,-12.636156,16544.879,,-11.664929,100,302,489.91,626.82574,1.1164852,13.092365,30200,7997290.0,99.0,100.0,39125.15957260132,15.053725,-5.009535,1.3749926,-24.441276809063456,0.7804376,58677.68,8.324837,[-0.871 -0.524 -0.02  -0.482 -0.641],13496596,1.5353537e-07,876978.25
-66.23841,25002390.0,-12.227983,1299134.8,,-11.249076,100,303,491.98,107913.33,83.03567,1524.958,30300,638209700.0,99.0,100.0,39298.64328455925,3.299114,63.508915,102.79773,-24.634553561097686,0.7784775,4991732.5,8.0643,[-0.859 -0.528 -0.038 -0.476 -0.638],13545794,5.8237535e-09,96028380.0
-50.63167,1.86882,-15.518484,56.806488,,-13.4832535,100,304,421.07,23.321377,1.033095,1.4138279,30400,10.351305,99.0,100.0,39449.22920012474,13.455242,-13.784903,-11.538283,-51.21730708375396,0.7748636,2.3968291,10.89391,[-0.849 -0.515 -0.029 -0.494 -0.64 ],13587901,0.015164061,5.905344
-72.318436,18.590015,-14.651613,69.28473,,-13.299125,100,305,465.15,17.171745,0.8265863,0.967392,30500,194.15063,99.0,100.0,39610.9553604126,13.252641,-13.597001,-12.021177,-34.03585365683241,0.78629565,10.257832,10.309838,[-0.851 -0.517 -0.027 -0.487 -0.644],13634416,0.0008554533,46.48516
-58.844433,8.239071,-12.554693,61.79718,,-11.254463,100,306,465.66,40.834213,0.8696156,1.0625,30600,60.01471,99.0,100.0,39776.03882884979,13.093176,-11.911588,-10.414438,-32.72077355294388,0.7869163,6.2304325,9.273891,[-0.864 -0.512 -0.036 -0.479 -0.633],13680982,0.0052203448,23.210972
-66.14744,9.094998,-13.607025,81.296616,,-12.555824,100,307,484.59,30.452126,0.8721989,1.4062351,30700,65.605034,99.0,100.0,39943.12401151657,14.340463,-12.885503,-11.678341,-26.45386862832601,0.7884124,7.37148,9.04665,[-0.866 -0.511 -0.026 -0.48  -0.632],13729441,0.0006237876,28.166052
-36.365936,1848.1248,-12.56683,142.45972,,-11.560551,100,308,487.03,670.71265,1.9969053,16.921116,30800,35439.29,99.0,100.0,40113.431079387665,6.611769,-10.671884,-8.96206,-25.323359504087215,0.7798339,457.3928,8.366352,[-0.866 -0.518 -0.035 -0.479 -0.631],13778144,9.098813e-06,4581.055
-46.383694,4.346241,-13.270602,97.18521,,-12.242052,100,309,480.89,12.725547,0.82201445,0.9556233,30900,24.271288,99.0,100.0,40285.80913066864,11.771508,-12.78386,-11.61919,-25.883813865811106,0.78027666,4.978289,9.093474,[-0.856 -0.511 -0.02  -0.477 -0.639],13826233,0.004554445,15.497728
-33.37085,55.862617,-13.071692,51.53393,,-12.14511,100,310,496.46,32.127502,0.8946967,1.9901797,31000,838.2973,99.0,100.0,40460.25088644028,16.95236,-12.118829,-10.863863,-23.317781823278874,0.7792961,31.566465,7.3348308,[-0.854 -0.518 -0.025 -0.472 -0.639],13875879,0.00032923627,167.80695
-32.688393,557.2048,-11.865688,158.58977,,-10.892082,100,311,487.96,221.7973,1.0611074,5.642891,31100,8880.065,99.0,100.0,40630.75955104828,17.776703,-10.194283,-8.515273,-24.50112079119935,0.7827636,191.97005,8.0587845,[-0.846 -0.514 -0.033 -0.478 -0.64 ],13924675,2.1697662e-05,1444.6162
-68.983185,8.925832,-15.885622,146.62473,,-13.750676,100,312,414.38,30.928816,1.0475987,2.0034275,31200,97.0469,99.0,100.0,40776.0471739769,10.067215,-13.931631,-11.404569,-53.72660256736105,0.779094,5.521174,11.598379,[-0.844 -0.51  -0.043 -0.487 -0.636],13966113,0.0036772895,21.47479
-53.052086,5.838947,-14.730945,76.61848,,-13.18832,100,313,446.97,16.274115,0.782093,0.98371965,31300,30.539316,99.0,100.0,40932.762976169586,7.3930163,-13.2148285,-11.390221,-38.82067323031853,0.77875984,5.745648,10.808993,[-0.844 -0.508 -0.034 -0.481 -0.64 ],14010810,0.0012010594,19.362726
-39.572395,1821.8218,-12.31184,337.49973,,-11.223018,100,314,481.22,185.74252,1.1083317,6.5705714,31400,34183.16,99.0,100.0,41100.51367354393,13.506916,-10.149933,-8.123851,-27.400584959063366,0.77262664,537.36664,8.120473,[-0.844 -0.514 -0.032 -0.473 -0.64 ],14058932,1.7501212e-07,5176.881
-46.711426,1.9507601,-13.239243,98.33004,,-11.985548,100,315,463.92,15.53572,0.9853915,1.2033814,31500,9.600261,99.0,100.0,41263.02687621117,14.796148,-12.653712,-11.271159,-31.54966958643493,0.77116406,2.8711162,9.923723,[-0.841 -0.512 -0.022 -0.488 -0.646],14105324,0.0043059755,6.8776245
-34.643555,112.92472,-13.265876,58.36665,,-12.150665,100,316,479.45,29.334944,0.6594567,1.1528391,31600,1171.0417,99.0,100.0,41430.237187862396,2.6953523,-12.632117,-11.10229,-28.064649314304642,0.7700593,54.55759,6.735457,[-0.841 -0.517 -0.023 -0.482 -0.648],14153269,4.9229347e-05,354.22644
-38.837948,1814.886,-14.950111,1460.9795,,-13.265611,100,317,457.96,119.24451,1.1139677,5.645604,31700,29645.645,99.0,100.0,41591.20193862915,7.140341,-11.657187,-8.34274,-42.39105617235612,0.77049726,622.1911,8.267761,[-0.837 -0.507 -0.013 -0.487 -0.649],14199065,6.624491e-06,6133.942
-31.702524,65.66703,-12.216359,79.38052,,-10.973555,100,318,486.06,24.975605,0.7776397,1.2434502,31800,651.61725,99.0,100.0,41761.557653188705,9.716586,-10.764792,-9.08749,-31.275605552631337,0.76860416,38.330414,7.15779,[-0.839 -0.525 -0.024 -0.485 -0.648],14247671,9.104364e-05,228.14325
-65.0047,1.7213874,-13.316887,69.951965,,-11.798112,100,319,448.38,15.095684,1.1017956,1.2666228,31900,9.708635,99.0,100.0,41919.342111349106,11.509889,-12.117631,-10.481912,-38.22054801579685,0.7599266,2.4087405,10.248808,[-0.834 -0.522 -0.017 -0.496 -0.65 ],14292509,0.013635907,5.657953
-35.650658,368.66193,-12.781477,141.25674,,-11.749364,100,320,478.14,26.960377,0.67761916,1.2872055,32000,8585.744,99.0,100.0,42089.32166004181,9.479037,-10.691348,-9.014679,-25.973494694809865,0.7597136,133.59625,7.1646423,[-0.845 -0.517 -0.016 -0.488 -0.659],14340323,0.00029654318,1019.6213
-31.289875,74.35067,-13.628885,72.13301,,-12.470519,100,321,486.32,43.617546,0.7283245,1.5529333,32100,796.5469,99.0,100.0,42259.39999175072,11.162717,-12.735341,-11.24635,-29.150720688263426,0.76074296,33.09839,7.1904683,[-0.848 -0.521 -0.006 -0.48  -0.659],14388955,9.318428e-05,200.2205
-45.760662,86.17831,-12.731298,134.45557,,-11.664011,100,322,489.02,57.79159,0.76063764,1.718411,32200,1755.5068,99.0,100.0,42430.59563446045,4.8104873,-11.670105,-10.2428,-26.858684696432046,0.7621651,39.74688,7.6661267,[-0.849 -0.521 -0.018 -0.482 -0.658],14437857,4.9992246e-05,236.72482
-31.387772,490.26758,-12.808166,122.7246,,-11.714866,100,323,483.0,54.25335,1.0022268,3.227904,32300,13532.233,99.0,100.0,42602.71168065071,15.806223,-10.657939,-8.874535,-27.513237755808724,0.7351749,180.20116,8.3011675,[-0.833 -0.541 -0.017 -0.501 -0.657],14486157,6.8509657e-06,1425.432
-71.54406,10.799216,-17.632866,109.42916,,-15.126481,100,324,399.27,45.343094,0.9480805,1.7019582,32400,117.31628,99.0,100.0,42747.944273233414,4.7926965,-15.450978,-12.391545,-63.07410389521598,0.7355154,6.641949,10.864978,[-0.824 -0.553 -0.009 -0.522 -0.684],14526084,0.0025496022,27.503365
-52.59527,3872.0693,-14.556153,1374.862,,-12.920574,100,325,433.3,2147.1333,3.8165987,51.901363,32500,42296.277,99.0,100.0,42900.334210157394,18.93947,-9.50376,-5.273135,-41.15993959248621,0.7422407,1386.8423,10.850487,[-0.826 -0.556 -0.001 -0.517 -0.683],14569414,6.782188e-06,13932.169
-29.829807,6650.4897,-13.446377,528.6699,1.0000383,-12.439658,100,326,500.0,103.17857,0.6666845,2.9301326,32600,141309.98,,1.0,43078.577358961105,8.545593,-10.904886,-8.691179,-25.33444944350449,0.7458199,1728.7473,7.0252566,[-8.385e-01 -5.594e-01 -7.792e-05 -5.021e-01 -6.766e-01],14619414,3.015125e-06,18913.87
-45.8928,205.66997,-14.128453,89.50986,,-12.810264,100,327,456.32,62.746956,0.9120166,2.8921995,32700,2550.8574,99.0,100.0,43241.89047074318,12.304418,-12.151951,-10.328086,-33.172698579450845,0.74637854,72.93972,10.005743,[-0.83  -0.547  0.013 -0.506 -0.673],14665046,7.6375625e-05,515.1222
-51.56073,1.561394,-12.290149,52.29339,,-11.277798,100,328,486.76,16.002342,0.9985568,1.3021002,32800,8.364972,99.0,100.0,43412.106420755386,7.582297,-11.867348,-10.755868,-25.476176602562997,0.74727374,2.7312212,7.44716,[-8.338e-01 -5.499e-01 -3.160e-04 -5.046e-01 -6.726e-01],14713722,0.011513887,6.0552993
-31.431244,2.0691593,-11.892677,58.179436,,-11.061466,100,329,495.06,58.26544,1.012456,1.896047,32900,10.8433275,99.0,100.0,43584.88297080994,11.8779545,-11.731241,-10.811301,-20.9177569414262,0.74490565,3.276628,7.606059,[-0.834 -0.553  0.003 -0.499 -0.672],14763228,0.009000528,7.9918013
-41.447464,83.09163,-11.57739,88.44864,,-10.686345,100,330,488.18,19.925234,0.70762044,0.83835983,33000,1200.0602,99.0,100.0,43753.988943338394,15.3243065,-10.926769,-9.84046,-22.423432532629704,0.75537366,28.484753,8.916361,[-8.387e-01 -5.471e-01 -9.956e-06 -5.040e-01 -6.740e-01],14812046,8.346742e-05,181.87306
-35.30924,0.15347897,-12.463336,41.903965,,-11.465863,100,331,487.93,1.0000935,0.99999845,2.781507e-05,33100,1.0,99.0,100.0,43925.47683238983,5.8900075,-12.463332,-11.465859,-25.10178133049129,0.75537366,0.97586,6.4408307,[-0.852 -0.547 -0.012 -0.503 -0.664],14860839,0.99987584,1.0
-66.45404,17.20174,-13.655853,65.45058,,-12.521943,100,332,474.67,116.78292,1.4866775,5.6847916,33200,139.67618,99.0,100.0,44091.286012887955,6.1804733,-12.844128,-11.494138,-28.5352368605699,0.7565065,11.43173,8.785263,[-0.852 -0.547 -0.012 -0.503 -0.664],14908306,0.0016087501,52.229595
