MeanEntropy,ReturnStepMax,Weights,EmpiricalD2,TimestepsSoFar,StdD2w0t,ReturnStepMaxmin,MeanIW,TimeElapsed,MaxD2w0t,EpisodesSoFar,ReturnMeanIW,MinIW,EpRewMean,InitialBound,InitialReturnMax,Bound,Iteration,MaxIW,MinD2w0t,StdIW,EpThisIter,MeanD2w0t,InitialReturnMean,J_sample_variance,InitialReturnMin,EntropyCoefficient,EpLenMean,InitialReturnStd
0.28164327,100.0,[-1.165 -1.354 -0.543 -0.888 -1.128],11498.985,7237411,6110.744,99.0,0.9374658,19009.534375667572,133569.05,24600,-11.899672,2.7942677e-05,-39.83478939551333,-15.032876,15.259744,-13.324744,246,87.78295,,2.9284313,100,997.1151,-14.386652,998.4139,-67.54906,,445.22,13.579341
0.27518108,100.0,[-1.169 -1.351 -0.533 -0.89  -1.137],6.435765,7280568,2.0079303,99.0,0.89966565,19161.301530361176,8.941771,24700,-14.136694,0.008492622,-41.00114939059264,-15.791387,11.6531725,-14.885602,247,14.698152,,0.97104484,100,2.690337,-15.12624,304.71225,-67.830345,,431.57,12.990012
0.27477288,100.0,[-1.172 -1.357 -0.535 -0.899 -1.144],4767.963,7324377,3525.563,99.0,0.7657967,19314.942156791687,72722.67,24800,-12.274929,1.2456972e-05,-33.727863528473264,-16.173136,17.818668,-13.346719,248,43.0261,,1.5785044,100,501.97876,-15.625981,255.01129,-67.475426,,438.09,14.861418
0.27254647,100.0,[-1.176 -1.356 -0.526 -0.904 -1.144],61940.816,7367297,16765.852,99.0,0.9469207,19460.559174776077,379548.2,24900,-7.5807486,4.582133e-07,-17.60062057085407,-15.230715,13.969591,-8.673193,249,70.08496,,2.7204533,100,5331.895,-14.945187,451.23428,-67.94305,,429.2,17.152815
0.26937208,100.0,[-1.171 -1.352 -0.53  -0.914 -1.146],3793.4773,7402906,1600.8799,99.0,0.6827664,19589.224563598633,53788.484,25000,-13.293387,6.095607e-06,-30.98004143494657,-19.022886,4.741843,-14.557525,250,37.848476,,1.5097054,100,401.7918,-18.520308,302.26355,-67.59442,,356.09,17.989035
0.26941672,100.0,[-1.178 -1.347 -0.522 -0.918 -1.15 ],112394.32,7441937,31207.947,99.0,0.4675533,19727.522895097733,622837.56,25100,-9.865692,4.772689e-06,-5.453464305831254,-14.329215,25.662735,-10.2608385,251,39.447254,,1.1081034,100,9248.783,-14.240746,435.95297,-69.79855,,390.31,20.130474
0.2683478,100.0,[-1.157 -1.339 -0.519 -0.927 -1.15 ],12964.715,7475841,3965.162,99.0,0.5137746,19844.644797325134,52145.668,25200,-11.710966,6.553948e-06,-21.468933805953075,-20.614012,12.160333,-12.991694,252,42.361813,,1.2569692,100,1283.7725,-20.26573,415.5318,-68.26016,,339.04,21.630348
0.260948,100.0,[-1.161 -1.343 -0.508 -0.922 -1.151],164289.97,7512876,53759.8,99.0,1.5591062,19959.754760980606,796902.5,25300,-10.008374,1.385482e-07,-10.046416075374138,-17.833767,17.024551,-11.417158,253,389.92514,,12.710001,100,14416.548,-17.670788,1576.4508,-68.62312,,370.35,22.138447
0.25878122,100.0,[-1.159 -1.342 -0.524 -0.926 -1.158],25594.117,7547069,7657.089,99.0,0.9229255,20080.119467258453,151999.86,25400,-15.949343,6.7300346e-07,-22.770470536525345,-21.613985,12.509021,-17.18071,254,103.40593,,3.5134091,100,2398.367,-21.24459,909.4678,-68.33473,,341.93,22.396143
0.2568451,100.0,[-1.162 -1.349 -0.521 -0.918 -1.16 ],2844.6306,7584040,1634.3586,99.0,0.8428489,20215.764062404633,59652.434,25500,-11.58436,9.006417e-05,-18.184479652488143,-17.018446,7.0928407,-12.376269,255,98.1872,,3.2338781,100,357.2792,-16.723448,310.22818,-67.35173,,369.71,17.484549
0.2560646,100.0,[-1.169 -1.358 -0.535 -0.913 -1.162],48945548.0,7624518,31664668.0,99.0,2.104833,20363.352180719376,1502513800.0,25600,22.408388,8.7985247e-10,-14.150612328149197,-14.226367,10.056882,12.771352,256,1241.5488,,33.84909,100,3089884.0,-13.996808,104934.83,-66.45586,,404.78,16.630856
0.25572982,100.0,[-1.168 -1.362 -0.545 -0.899 -1.163],7.233727,7669331,2.2628706,99.0,0.87036943,20521.323061704636,18.106255,25700,-12.94791,0.01785701,-29.710257964614456,-14.181661,5.7297873,-13.487428,257,17.157167,,0.92748404,100,2.9336643,-13.699682,331.58432,-63.675377,,448.13,12.280512
0.25085434,100.0,[-1.169 -1.36  -0.541 -0.903 -1.163],153.79608,7711377,52.885723,99.0,0.7213974,20667.67785859108,869.0861,25800,-11.656015,8.5711225e-05,-23.44050566290959,-15.823234,7.680791,-12.19042,258,12.908,,1.1455919,100,27.546047,-15.442967,238.64452,-70.8163,,420.46,18.186169
0.24788497,100.0,[-1.156 -1.383 -0.543 -0.924 -1.168],350.92032,7752488,193.03258,99.0,1.0973877,20813.784380435944,4948.6133,25900,-13.115925,0.00024020753,-26.400802415405252,-14.953612,9.074923,-13.698467,259,78.15463,,3.4603794,100,41.308754,-14.525322,239.98235,-65.15622,,411.11,15.732377
0.2477133,100.0,[-1.17  -1.372 -0.539 -0.918 -1.171],1587.6954,7793958,1771.0509,99.0,0.6525333,20964.71528363228,93596.45,26000,-15.044101,6.859292e-05,-21.214929569417396,-17.10416,24.449623,-15.661307,260,28.965662,,1.402626,100,150.43765,-16.759998,624.85925,-69.91354,,414.7,17.752968
0.24962388,100.0,[-1.176 -1.373 -0.53  -0.922 -1.171],407.20105,7834802,124.19854,99.0,0.8282909,21101.87355852127,1037.73,26100,-13.484058,4.615632e-05,-20.07117275564618,-14.880758,11.039384,-14.000736,261,29.120304,,1.7813178,100,65.24102,-14.555151,169.0891,-66.26857,,408.44,14.65492
0.25210738,100.0,[-1.175 -1.378 -0.532 -0.915 -1.169],4793.165,7878584,1309.9357,99.0,0.73390454,21256.145573854446,18289.531,26200,-12.348718,1.5386811e-05,-27.98703749191975,-15.937847,4.504251,-13.282439,262,69.82534,,2.5352738,100,540.9504,-15.483825,225.6302,-64.32514,,437.82,13.255185
0.24874856,100.0,[-1.205 -1.367 -0.539 -0.916 -1.167],184327.98,7918827,100327.59,99.0,1.1183641,21396.748995542526,3080123.5,26300,-8.668727,7.832421e-07,-17.637692527964624,-15.543084,20.96224,-10.317857,263,119.587814,,4.339423,100,15408.297,-15.256955,1666.4989,-70.32109,,402.43,18.958838
0.24800906,100.0,[-1.208 -1.356 -0.548 -0.921 -1.17 ],6564.439,7954213,4665.153,99.0,0.64747375,21522.38849568367,335513.75,26400,-10.963585,1.6313266e-05,-19.949109928465145,-19.414858,17.839373,-11.94975,264,28.152878,,1.4528569,100,440.10883,-19.09123,390.04285,-69.434395,,353.86,21.731638
0.24759705,100.0,[-1.214 -1.351 -0.537 -0.912 -1.171],4816.553,7990538,9356.485,99.0,0.55030936,21653.646370887756,415984.03,26500,-12.61833,6.9154965e-05,-26.186123149156728,-18.5876,11.252581,-13.53382,265,12.538643,,0.9462421,100,414.70944,-18.162792,261.61554,-69.851204,,363.25,19.497095
0.23829174,100.0,[-1.215 -1.353 -0.526 -0.917 -1.171],7924.852,8030560,2900.1418,99.0,0.6214816,21791.822727441788,140351.31,26600,-12.160174,2.3304726e-06,-12.97981305883399,-14.999775,6.442769,-13.024524,266,47.40605,,1.8023599,100,710.8615,-14.789209,368.33887,-50.699593,,400.22,13.597046
0.23746684,100.0,[-1.217 -1.357 -0.512 -0.918 -1.181],250099.16,8070947,220693.11,99.0,0.7966389,21938.57323884964,8455550.0,26700,-9.073581,4.0782812e-08,-17.95257707706747,-14.928358,11.647712,-10.446841,267,43.614708,,2.1152327,100,14833.4,-14.637121,493.67056,-56.305527,,403.87,14.888169
0.23718257,100.0,[-1.215 -1.36  -0.498 -0.917 -1.181],42145.78,8112465,41865.67,99.0,0.6004495,22085.406854867935,1370534.8,26800,-9.656584,4.9788817e-08,-15.215354324077602,-15.646467,13.096717,-10.502601,268,38.669846,,1.7583934,100,3664.7158,-15.399635,126.60789,-69.84248,,415.18,15.700437
0.23672801,100.0,[-1.214 -1.357 -0.507 -0.925 -1.182],21669.97,8151016,11013.636,99.0,0.88229233,22222.381604909897,721258.1,26900,-6.8229566,6.7495546e-07,-12.18952732218728,-17.007776,7.1042733,-8.663138,269,73.812454,,3.726072,100,1238.3127,-16.81003,3067.0303,-70.78334,,385.51,19.076525
0.23416539,100.0,[-1.207 -1.356 -0.488 -0.925 -1.182],6987.2695,8186214,4106.6426,99.0,0.8400231,22342.67098212242,274754.16,27000,-11.07534,2.623704e-06,-26.677401862500137,-19.687836,8.768035,-12.777116,270,104.681244,,2.8819058,100,547.1755,-19.255058,411.28445,-67.04664,,351.98,17.718622
0.23462726,100.0,[-1.203 -1.353 -0.5   -0.924 -1.185],122448.4,8225496,132798.1,99.0,2.0303028,22480.83174586296,9958788.0,27100,-5.8355737,1.7217061e-06,-14.97320740928128,-15.926049,10.964792,-7.2167463,271,741.96106,,20.344913,100,5274.204,-15.683145,852.10443,-60.66681,,392.82,16.642904
0.23510806,100.0,[-1.196 -1.354 -0.512 -0.924 -1.184],99682.93,8262531,33820.207,99.0,1.6005439,22608.270922660828,1675158.0,27200,-5.9690967,1.0168737e-06,-20.207424125950148,-18.616299,11.157853,-7.711114,272,281.57315,,9.964461,100,7682.149,-18.28848,1704.1943,-62.165527,,370.35,19.256804
0.22912379,100.0,[-1.196 -1.358 -0.503 -0.915 -1.184],13950.273,8300752,12245.415,99.0,0.9640193,22743.24080348015,1005854.7,27300,-12.615205,3.102016e-06,-23.936729181378208,-18.316813,13.406406,-13.659551,273,52.712322,,2.7338798,100,760.3728,-17.928495,536.0724,-68.857735,,382.21,18.938295
0.23974809,100.0,[-1.187 -1.368 -0.511 -0.928 -1.19 ],81120.67,8339831,21592.912,99.0,0.7109169,22880.46330165863,289381.6,27400,-10.631588,1.9530381e-07,-14.334222592147192,-16.502783,14.329858,-11.620882,274,180.73709,,4.0986757,100,6915.269,-16.270247,1150.7794,-68.80935,,390.79,18.489231
0.23864684,100.0,[-1.182 -1.372 -0.515 -0.919 -1.179],18487.293,8382637,19162.59,99.0,0.6562966,23032.60071182251,1017119.5,27500,-10.132069,1.6755153e-06,-24.016791299354622,-14.460954,7.372615,-11.1917715,275,48.480873,,1.7832618,100,1336.6129,-14.071341,360.61694,-50.147633,,428.06,12.007639
0.24425296,100.0,[-1.18  -1.37  -0.525 -0.924 -1.18 ],482956.53,8423469,680182.56,99.0,1.5485594,23170.482765197754,46481896.0,27600,-4.8028293,2.6078895e-05,-13.739998842299695,-13.547777,14.513031,-6.089322,276,254.18057,,9.029732,100,22515.482,-13.324879,1551.571,-68.03148,,408.32,15.216882
0.24315575,100.0,[-1.18  -1.377 -0.511 -0.929 -1.175],202935.7,8461743,251674.17,99.0,0.94033897,23302.843472003937,10203494.0,27700,-8.070507,1.2791912e-06,-22.833456903366645,-17.711481,8.734643,-9.614463,277,62.30466,,3.2797253,100,12617.091,-17.341063,664.8629,-68.357925,,382.74,17.116396
0.2446391,100.0,[-1.172 -1.381 -0.522 -0.93  -1.176],22978.73,8499560,6615.971,99.0,0.5096607,23437.231132507324,93072.72,27800,-12.691939,2.6806902e-06,-20.73303899895219,-17.4842,16.305384,-13.802692,278,22.04184,,1.106094,100,2277.4043,-17.147856,426.6472,-69.002594,,378.17,19.13994
0.24746923,100.0,[-1.177 -1.369 -0.527 -0.936 -1.174],161263.02,8537035,160052.6,99.0,0.8004224,23566.454354524612,12161915.0,27900,-7.7396283,8.257658e-06,-14.105682505500315,-16.402445,11.217067,-10.066926,279,146.44682,,4.571435,100,7015.8745,-16.173615,4774.9517,-66.48451,,374.75,18.503069
0.24160832,100.0,[-1.174 -1.365 -0.541 -0.935 -1.171],229035.5,8576636,237505.19,99.0,1.9581677,23703.223581790924,16866316.0,28000,-6.1992645,8.14413e-08,-6.4158174443944676,-15.290301,13.572293,-7.0874686,280,455.49146,,14.097235,100,12018.098,-15.186221,1526.5936,-68.42654,,396.01,17.914936
0.24947211,100.0,[-1.181 -1.345 -0.529 -0.929 -1.177],25976.47,8612776,20940.832,99.0,2.0841265,23828.798298358917,1483432.8,28100,6.477869,2.9919352e-06,-18.262491636160494,-19.70766,7.745812,2.5694137,281,424.41455,,13.754379,100,1882.9181,-19.411396,48267.05,-68.67479,,361.4,20.39002
0.24056889,100.0,[-1.204 -1.333 -0.555 -0.921 -1.169],152.60721,8648962,51.421356,99.0,0.8697267,23953.937565803528,424.8588,28200,-13.997288,0.00096783886,-15.906370397826542,-17.949722,21.73086,-14.360937,282,36.71719,,1.5127218,100,26.300076,-17.691679,616.1291,-70.71832,,361.86,21.648542
0.2248874,100.0,[-1.216 -1.313 -0.551 -0.903 -1.178],41100.203,8686591,13058.537,99.0,0.9711758,24082.670658111572,346201.4,28300,-9.573579,3.0052697e-06,-10.5051403177385,-16.543022,11.46278,-10.15075,283,120.4976,,4.18222,100,3500.1497,-16.372602,496.62784,-67.61918,,376.29,18.943031
0.22457385,100.0,[-1.245 -1.312 -0.552 -0.895 -1.194],1311749.0,8724808,1795487.9,99.0,1.2694188,24210.023143291473,128754010.0,28400,-3.885834,5.400385e-07,-8.22455456884628,-15.875504,25.839226,-4.801808,284,165.62836,,7.2905674,100,60057.28,-15.74208,7051.729,-68.1609,,382.17,20.210361
0.22579618,100.0,[-1.251 -1.32  -0.541 -0.895 -1.194],10492.924,8762769,15301.703,99.0,0.5122342,24345.67599630356,966983.44,28500,-11.020656,6.205358e-05,-19.532991945665447,-17.561918,22.357048,-11.84789,285,28.67047,,1.0367012,100,633.24963,-17.24504,168.65732,-68.66705,,379.61,18.332264
0.22464277,100.0,[-1.246 -1.321 -0.528 -0.889 -1.193],13156.617,8804020,19954.805,99.0,0.6379395,24496.947605371475,801156.06,28600,-8.802631,3.251288e-06,-17.884570059950942,-13.861329,11.540487,-9.711809,286,21.253992,,1.387451,100,1381.7756,-13.571195,321.4805,-62.077484,,412.51,16.512604
0.22363266,100.0,[-1.245 -1.319 -0.539 -0.88  -1.194],309870.94,8844371,217024.48,99.0,1.6687425,24644.67104077339,12075398.0,28700,-10.282947,3.0792836e-07,-20.107205020907205,-17.571802,6.7024436,-12.070468,287,264.4879,,8.02658,100,19700.006,-17.245611,2666.178,-67.63977,,403.51,17.750261
0.22277567,100.0,[-1.252 -1.319 -0.532 -0.892 -1.195],48288.22,8882635,29571.168,99.0,0.6790597,24784.775211572647,2259283.0,28800,-12.117733,6.1464186e-07,-17.384179165196475,-16.920359,12.142888,-13.449509,288,60.95399,,2.3725047,100,3253.8818,-16.638342,873.11224,-69.093895,,382.64,19.23146
0.22131132,100.0,[-1.257 -1.328 -0.544 -0.907 -1.196],6126.5176,8920755,1938.3246,99.0,0.6224596,24923.982402086258,52591.85,28900,-12.596536,2.4624194e-05,-10.826442100738829,-17.38682,10.768882,-13.36474,289,44.22446,,1.679307,100,672.86346,-17.211187,743.7762,-69.63621,,381.2,19.59849
0.21631958,100.0,[-1.266 -1.326 -0.564 -0.909 -1.198],49.550735,8959283,17.35553,99.0,0.95489675,25068.162848711014,127.945206,29000,-10.550081,0.0026399142,-8.474930496217617,-16.996626,14.402448,-10.770214,290,75.410286,,3.2099366,100,12.821057,-16.85914,421.05252,-71.7193,,385.28,20.88397
0.2126018,100.0,[-1.279 -1.313 -0.575 -0.906 -1.203],15864.709,8994013,20228.48,99.0,0.70941854,25200.343075990677,1329975.1,29100,-11.666307,1.2368309e-05,-20.238840465406778,-18.783936,9.355774,-12.7120285,291,26.353378,,1.4906552,100,980.4205,-18.455608,528.1302,-67.835976,,347.3,20.559864
0.21105951,100.0,[-1.287 -1.314 -0.565 -0.904 -1.206],9600.354,9029734,3165.8374,99.0,0.8670535,25333.194624900818,79195.94,29200,-12.5207615,1.508952e-05,-16.222081077730014,-21.108244,13.893064,-13.718128,292,339.25375,,9.843143,100,1022.05273,-20.845081,646.9204,-70.42323,,357.21,21.592678
0.21204557,100.0,[-1.29  -1.304 -0.58  -0.899 -1.208],217996.9,9068635,56647.957,99.0,0.9567075,25475.71378183365,675035.56,29300,-9.400051,4.5317584e-08,-10.220015405839511,-16.37205,13.724399,-10.3483925,293,259.69315,,5.895525,100,18038.377,-16.206253,1136.5718,-65.14825,,389.01,19.738066
0.20788503,100.0,[-1.288 -1.307 -0.58  -0.887 -1.207],452951.62,9108767,122999.62,99.0,1.3277626,25623.697326421738,3072387.0,29400,-8.562,1.5896285e-07,-5.341322232876433,-16.379152,26.155052,-9.208885,294,422.99704,,11.671613,100,35796.867,-16.2925,2357.7712,-71.58317,,401.32,19.81536
0.21346584,100.0,[-1.285 -1.307 -0.589 -0.875 -1.211],2181797.0,9146887,541488.44,99.0,1.1674137,25761.594624519348,10157513.0,29500,-6.115089,2.0424902e-07,-19.734720136111278,-16.82873,12.859467,-10.010404,295,222.92163,,7.3352923,100,145982.7,-16.508581,2668.3213,-68.3587,,381.2,20.212332
0.21630585,100.0,[-1.283 -1.305 -0.592 -0.889 -1.205],44991.48,9182003,13173.046,99.0,0.5959226,25891.91340827942,209303.2,29600,-10.657689,7.859103e-07,-19.68970343333461,-21.183687,8.555177,-12.304771,296,74.77796,,2.0585368,100,4118.6963,-20.864267,328.6176,-76.81363,,351.16,22.096636
0.21464606,100.0,[-1.281 -1.314 -0.578 -0.887 -1.203],172925.84,9221917,87611.445,99.0,2.976803,26038.81620812416,4996726.5,29700,-3.5698235,4.4129234e-07,-9.399934421137287,-17.180712,15.030062,-5.2462916,297,2649.9844,,44.023266,100,11788.498,-17.028221,4952.966,-70.35665,,399.14,18.357853
0.20727822,100.0,[-1.287 -1.321 -0.566 -0.894 -1.204],28337.83,9262835,7186.22,99.0,0.5619587,26188.829233169556,148484.45,29800,-10.924466,2.6121693e-06,-6.265312080119771,-14.782101,15.109462,-11.3405,298,31.23515,,1.5165645,100,2540.2068,-14.680462,334.9519,-68.39039,,409.18,19.472935
0.20886512,100.0,[-1.282 -1.332 -0.58  -0.898 -1.212],498738.88,9305121,222236.19,99.0,0.92943335,26345.560997486115,15016728.0,29900,-8.231843,3.0743263e-06,1.2860300358697758,-10.867608,14.959303,-8.508886,299,147.04868,,4.4918194,100,23941.143,-10.8467455,632.5545,-69.22135,,422.86,16.923176
0.2030406,100.0,[-1.277 -1.326 -0.592 -0.901 -1.21 ],262184.44,9344442,66843.96,99.0,0.5779302,26491.411604881287,868029.25,30000,-12.420985,3.3102813e-07,-4.8697485629772395,-15.802652,13.531266,-12.881164,300,116.683846,,3.2498012,100,20662.14,-15.723651,221.77548,-69.07911,,393.21,20.739454
0.20197685,100.0,[-1.282 -1.333 -0.598 -0.891 -1.216],83740.1,9384079,140162.92,99.0,1.0893893,26639.11526632309,7982789.0,30100,-11.447546,8.6055015e-06,-14.25218368966704,-17.048687,13.98368,-12.211939,301,114.90852,,4.6460123,100,5126.173,-16.81748,693.12335,-70.9002,,396.37,19.842907
0.2046724,100.0,[-1.277 -1.328 -0.608 -0.886 -1.217],78122.5,9426138,20553.744,99.0,0.573687,26793.83545923233,361175.12,30200,-10.44528,2.0458892e-06,-7.003066700132369,-13.965263,14.992539,-10.922658,302,32.35786,,1.3628308,100,7019.946,-13.851655,263.6628,-70.16448,,420.59,18.000011
0.20764461,100.0,[-1.278 -1.326 -0.603 -0.872 -1.214],5805.185,9469142,1575.6763,99.0,2.108563,26953.314195632935,21171.074,30300,-10.657305,5.9025288e-06,-27.92002022368918,-14.381048,9.351614,-11.727132,303,949.71466,,24.04828,100,654.23834,-13.928113,247.31436,-71.51612,,430.04,14.961989
0.20739727,100.0,[-1.299 -1.362 -0.614 -0.885 -1.211],1029.1259,9513112,692.3839,99.0,0.97808033,27113.95726633072,14363.012,30400,-15.659171,9.061076e-06,-41.23001715739392,-18.302216,7.240144,-16.722227,304,64.62739,,2.4590964,100,123.78214,-17.633356,509.94846,-68.89829,,439.7,15.902217
0.20683314,100.0,[-1.295 -1.362 -0.622 -0.882 -1.212],971.0393,9557811,279.91983,99.0,0.763786,27277.06033873558,3322.104,30500,-14.746888,8.580299e-05,-42.101215228146195,-17.872087,9.230241,-15.891642,305,96.12955,,2.1525698,100,133.8075,-17.189093,459.1833,-70.271255,,446.99,16.267643
0.20228209,100.0,[-1.298 -1.359 -0.619 -0.889 -1.212],1230.7427,9603992,542.37585,99.0,1.1695468,27443.954152822495,13442.005,30600,-10.53983,6.1272345e-05,-23.601492878898274,-12.934263,10.035226,-11.192857,306,134.26297,,4.0304117,100,146.13565,-12.551387,524.6796,-70.03936,,461.81,12.854835
0.2012939,100.0,[-1.287 -1.354 -0.623 -0.892 -1.217],24836.957,9647748,6345.369,99.0,0.98666453,27607.33053636551,78010.805,30700,-6.8501606,2.6132407e-06,-18.626256006778487,-11.985261,6.6204433,-7.798423,307,137.85854,,4.0285606,100,2427.5479,-11.683094,397.98312,-68.84703,,437.56,13.589977
0.19995116,100.0,[-1.289 -1.359 -0.625 -0.907 -1.218],77561.94,9687621,88332.35,99.0,0.62547505,27754.373386383057,6000842.5,30800,-11.289143,4.4553073e-07,-10.48347023743477,-15.962162,17.707413,-11.992911,308,32.81368,,1.6371125,100,4589.369,-15.792092,298.91132,-70.0628,,398.73,20.03336
0.19780427,100.0,[-1.286 -1.354 -0.635 -0.912 -1.219],77087.31,9724780,21609.58,99.0,1.2665157,27889.649322986603,243697.67,30900,-8.554637,1.9720171e-06,-17.170521017001526,-18.235838,9.372449,-9.921661,309,385.87665,,8.022624,100,6901.608,-17.957287,730.9168,-69.14285,,371.59,21.333248
0.19726801,100.0,[-1.288 -1.355 -0.645 -0.901 -1.221],26688.63,9766067,11874.439,99.0,0.6776976,28041.61940550804,607344.0,31000,-10.022143,8.130721e-06,-9.441566841726088,-14.483473,18.143234,-10.6181555,310,39.28858,,2.1057913,100,2063.8145,-14.330305,262.2034,-70.914116,,412.87,18.521582
0.19628592,100.0,[-1.292 -1.359 -0.636 -0.896 -1.222],3956.6438,9807393,5755.356,99.0,0.6165289,28192.21280002594,341227.9,31100,-13.33372,1.9908293e-05,-22.481397247964175,-16.131598,7.11059,-14.029417,311,19.217888,,1.0412076,100,294.79657,-15.766891,541.95184,-71.398026,,413.26,17.580322
0.19628592,100.0,[-1.295 -1.356 -0.626 -0.898 -1.223],1.0,9849232,0.3695521,99.0,1.0000015,28344.846122026443,1.0,31200,-14.971941,0.99990135,-15.488564976141852,-15.223211,3.6524448,-15.2232065,312,1.0000993,,2.629509e-05,100,0.83678,-14.971945,241.85294,-67.91641,,418.39,15.473716
0.19172351,100.0,[-1.295 -1.356 -0.626 -0.898 -1.223],767867.8,9888959,1154391.9,99.0,2.9862213,28486.588794469833,70881020.0,31300,-9.997406,5.664742e-06,-21.91920722887593,-17.35222,8.3497505,-11.971149,313,1328.6534,,36.324394,100,38868.668,-16.996635,3649.3823,-71.18849,,397.27,19.069057
0.18693244,100.0,[-1.28  -1.364 -0.632 -0.896 -1.227],4606.948,9931394,2667.1711,99.0,0.56740737,28641.675647974014,73111.875,31400,-7.9599624,1.2593166e-05,-25.93723567584875,-13.798928,16.207855,-9.244066,314,32.00627,,1.2998576,100,539.4296,-13.378158,232.2935,-71.83458,,424.35,16.990778
0.18638815,100.0,[-1.303 -1.353 -0.649 -0.897 -1.232],105.54669,9974473,32.890385,99.0,0.98440796,28797.699167490005,297.43414,31500,-9.915886,2.8011087e-05,-5.217530608575328,-11.549056,17.252934,-10.035748,315,49.45163,,2.3260696,100,21.80516,-11.464414,239.13443,-69.73934,,430.79,15.455801
0.18580364,100.0,[-1.303 -1.358 -0.645 -0.893 -1.233],969879.44,10016726,1289314.0,99.0,2.6858296,28950.726770162582,57729164.0,31600,-7.814995,2.4728788e-06,-18.65148125019103,-14.619615,6.607084,-9.577315,316,1550.173,,40.541367,100,59550.5,-14.317039,4180.148,-59.56278,,422.53,15.441878
0.17975676,100.0,[-1.314 -1.338 -0.637 -0.886 -1.233],102060.44,10055698,37416.855,99.0,0.58753586,29092.889447927475,1248997.0,31700,-11.086924,5.7004195e-07,-17.451986864286102,-18.091051,11.365109,-12.446501,317,23.346529,,1.260425,100,8643.419,-17.807934,541.35205,-72.25067,,389.72,20.503433
0.17956549,100.0,[-1.317 -1.336 -0.645 -0.897 -1.239],657292.5,10092728,191755.66,99.0,1.8558152,29228.671483278275,2822919.0,31800,-1.4368916,1.0947822e-07,-16.01250906473879,-19.441755,9.957006,-4.061934,318,927.9101,,20.170757,100,50930.44,-19.18199,9947.386,-73.01563,,370.3,22.007841
0.17876355,100.0,[-1.325 -1.336 -0.634 -0.904 -1.239],90288.49,10127639,28038.088,99.0,0.9564439,29358.637017965317,458817.78,31900,-11.245228,2.508882e-07,-18.103103100066065,-18.429426,16.386507,-12.584838,319,177.08722,,4.2590957,100,7875.6606,-18.135746,1520.1508,-71.87825,,349.11,22.089174
0.17777742,100.0,[-1.328 -1.342 -0.631 -0.895 -1.24 ],9522.392,10168072,5877.1943,99.0,0.5929843,29508.840745449066,402281.44,32000,-12.538645,9.0422745e-06,-10.915064297185346,-15.006997,14.1272545,-13.1142435,320,29.977345,,1.3366723,100,693.90094,-14.829926,736.868,-72.05811,,404.33,18.927547
0.18376748,100.0,[-1.328 -1.344 -0.643 -0.903 -1.241],47216.06,10205082,15249.538,99.0,1.6000514,29644.555680274963,768479.25,32100,-9.575068,4.463411e-06,-18.014687119308633,-19.187113,9.602539,-11.263874,321,792.9471,,16.8295,100,3749.4802,-18.894869,1273.1597,-73.096924,,370.1,21.555088
0.18089524,100.0,[-1.333 -1.356 -0.632 -0.907 -1.235],37755.36,10242213,71415.11,99.0,1.5051513,29782.62447118759,3559405.0,32200,-11.664535,7.277582e-05,-19.670931468762777,-19.150677,7.4490056,-12.549047,322,317.6209,,10.287439,100,2653.7239,-18.831562,519.40686,-69.76988,,371.31,19.395445
0.1793326,100.0,[-1.331 -1.36  -0.643 -0.903 -1.238],9077.571,10285531,2380.085,99.0,0.87463826,29940.677342414856,24660.451,32300,-8.616347,1.32391e-05,-3.90258969181815,-11.706346,14.152425,-8.777048,323,188.51988,,4.3812933,100,969.74384,-11.643036,294.9669,-70.81041,,433.18,16.311134
0.17713527,100.0,[-1.324 -1.365 -0.649 -0.897 -1.24 ],376125.28,10329084,95443.375,99.0,1.7253952,30098.82390141487,2075450.1,32400,-6.066016,5.44656e-08,-22.34261717024387,-13.895488,4.768439,-8.380744,324,494.6636,,14.38683,100,29296.896,-13.533031,1708.7322,-68.27848,,435.53,14.416683
0.1764476,100.0,[-1.321 -1.362 -0.652 -0.908 -1.242],208.0569,10369106,64.8075,99.0,0.8302906,30246.74844145775,566.35443,32500,-12.492405,0.00086577534,-7.757172431732041,-14.258974,18.007093,-12.674057,325,42.237846,,1.8147155,100,36.25465,-14.133132,643.00775,-71.94892,,400.22,20.031883
0.17561631,100.0,[-1.325 -1.35  -0.65  -0.909 -1.242],1385796700.0,10410294,420830620.0,99.0,0.49826482,30398.367720127106,11529829000.0,32600,-5.4144697,2.753764e-10,-0.02836603093645394,-13.9115715,13.238681,-5.5012693,326,116.72703,,2.4309478,100,68826320.0,-13.911112,316.15762,-72.332016,,411.88,21.197206
0.16832289,100.0,[-1.319 -1.353 -0.668 -0.913 -1.243],32.224743,10442506,13.238703,99.0,0.85900235,30518.393812656403,92.93909,32700,-17.069296,0.00085956434,-32.50397718786799,-23.234138,11.901183,-17.83896,327,19.047138,,1.2885883,100,8.415331,-22.706839,737.1994,-72.59817,,322.12,25.02418
0.16851562,100.0,[-1.326 -1.376 -0.668 -0.927 -1.251],75929.98,10478269,22535.291,99.0,1.6675937,30647.802525758743,488082.6,32800,-13.364853,5.066863e-07,-12.574086232768785,-18.789757,9.485393,-14.448471,328,629.43243,,17.500776,100,6292.317,-18.585772,1515.3849,-73.15257,,357.63,23.945856
