EmpiricalD2,MinD2w0t,MaxD2w0t,Bound,InitialReturnMean,J_sample_variance,StdD2w0t,MeanD2w0t,InitialReturnMin,MeanIW,InitialReturnMax,EpisodesSoFar,Iteration,EpRewMean,EpThisIter,ReturnStepMaxmin,StdIW,MaxIW,Weights,TimeElapsed,InitialBound,MinIW,EpLenMean,ReturnStepMax,InitialReturnStd,TimestepsSoFar,MeanEntropy,ReturnMeanIW
1.0001732,,1.0002762,-2950.976,-97.71687,3.6760767,0.2689436,0.07848371,-99.703354,0.99839,-93.21182,32100,321,-135.69270228942938,100,100.0,0.013010437,1.0294936,[ 0.569 -0.554  0.22   0.397 -0.003],3693.663578271866,-2951.0588,0.96209604,39.24,100.0,1.5483769,1408244,1.415655,-97.55406
1.0000377,,1.0001452,-3033.4302,-97.66573,3.1703901,0.2875808,0.09098265,-99.50423,0.99854064,-92.22095,32200,322,-141.82503649471215,100,100.0,0.0063951644,1.0175338,[ 0.569 -0.555  0.22   0.396 -0.003],3707.5168347358704,-3033.4956,0.970944,45.49,100.0,1.6886753,1412793,1.4155912,-97.540215
1.000456,,1.0007623,-2965.3572,-97.2507,7.1487513,0.2825262,0.0874525,-99.712845,0.99367476,-91.404106,32300,323,-139.6005852035006,100,100.0,0.022742031,1.0413631,[ 0.569 -0.555  0.22   0.396 -0.003],3721.0958404541016,-2965.6245,0.9142069,43.72,100.0,1.8864565,1417165,1.4151256,-96.74619
1.0000209,,1.0000426,-2986.682,-97.14906,4.368865,0.289923,0.09264068,-99.668724,0.9996113,-90.97488,32400,324,-142.070887949102,100,99.99266,0.0044340827,1.0095303,[ 0.568 -0.556  0.219  0.396 -0.004],3734.9862241744995,-2986.7012,0.9859602,46.32,100.0,2.027497,1421797,1.4150605,-97.113335
1.0000683,,1.0001603,-3074.5652,-97.76598,3.811612,0.2932788,0.09504262,-99.71076,0.9989584,-91.62685,32500,325,-143.9263388113693,100,99.986595,0.008131994,1.0204058,[ 0.568 -0.556  0.219  0.396 -0.004],3748.3351900577545,-3074.6233,0.97906536,47.52,100.0,1.7406499,1426549,1.4150671,-97.65777
1.0003052,,1.0004425,-3030.3914,-97.62492,5.5347505,0.28555006,0.08954627,-99.68338,0.9967224,-90.451866,32600,326,-141.02542558211255,100,100.0,0.018976407,1.0397148,[ 0.567 -0.556  0.219  0.396 -0.004],3763.017691373825,-3030.5605,0.94625354,44.77,100.0,1.7876376,1431026,1.4150324,-97.33702
1.0001931,,1.00026,-2972.6128,-97.508064,3.6063457,0.27634075,0.08330394,-99.577065,0.99794286,-92.789734,32700,327,-137.84585315350603,100,100.0,0.011506813,1.0356234,[ 0.568 -0.556  0.219  0.396 -0.004],3777.651266336441,-2972.7107,0.97290725,41.65,100.0,1.6812811,1435191,1.415041,-97.325806
1.0000505,,1.0001462,-2914.228,-97.47527,4.521617,0.27825513,0.08458262,-99.53037,0.9983084,-91.93669,32800,328,-138.43014577485485,100,100.0,0.0071777315,1.0177537,[ 0.569 -0.555  0.22   0.395 -0.004],3792.5259807109833,-2914.3237,0.97038203,42.29,100.0,1.9678959,1439420,1.4150608,-97.32323
1.0000384,,1.0001463,-3039.4424,-97.58083,4.1250205,0.2847856,0.08902252,-99.66196,0.99866116,-92.0746,32900,329,-140.75274976209712,100,100.0,0.0056383666,1.0127004,[ 0.57  -0.556  0.22   0.395 -0.004],3807.2505538463593,-3039.5017,0.9823174,44.51,100.0,1.880623,1443871,1.4146786,-97.461754
1.0001451,,1.0002837,-3058.8933,-97.34479,4.59285,0.2908103,0.09326383,-99.64825,0.9979973,-92.50834,33000,330,-142.5860635767172,100,100.0,0.011624773,1.038315,[ 0.57  -0.556  0.22   0.395 -0.004],3820.8313431739807,-3058.9712,0.9631262,46.63,100.0,1.9396486,1448534,1.4149525,-97.192245
1.0001067,,1.0001792,-3038.4507,-97.41301,3.4295805,0.29184988,0.094003566,-99.646,0.99861693,-92.61824,33100,331,-143.02537457006238,100,100.0,0.010152283,1.020331,[ 0.569 -0.556  0.22   0.395 -0.004],3835.8676595687866,-3038.517,0.9639089,47.0,100.0,1.7333506,1453234,1.414588,-97.27965
1.0004805,,1.0006553,-2896.1624,-97.733665,5.737945,0.2813394,0.08665046,-99.659676,0.9946619,-92.69743,33200,332,-139.73375186920362,100,100.0,0.020527255,1.0376383,[ 0.569 -0.556  0.22   0.395 -0.004],3850.425173997879,-2896.3726,0.94376594,43.32,100.0,1.6476514,1457566,1.4144301,-97.32565
1.0000252,,1.0000782,-3054.2551,-97.5991,2.7816172,0.29035276,0.09294164,-99.68047,0.9990795,-92.02129,33300,333,-142.70224484343737,100,100.0,0.005154903,1.0094049,[ 0.568 -0.557  0.22   0.395 -0.005],3864.638734817505,-3054.2986,0.9773733,46.47,100.0,1.5740448,1462213,1.4141544,-97.51914
1.0001225,,1.0001665,-3034.2136,-97.508675,3.645133,0.30124074,0.10092298,-99.5477,0.9985653,-92.93335,33400,334,-146.58237275294135,100,100.0,0.009927354,1.0336148,[ 0.569 -0.558  0.22   0.395 -0.005],3880.7613818645477,-3034.2642,0.9756063,50.46,100.0,1.727357,1467259,1.4140841,-97.40804
1.0003295,,1.000472,-3018.0762,-97.590294,5.234966,0.2912952,0.0936083,-99.65636,0.9969526,-92.32519,33500,335,-143.03948430425592,100,100.0,0.019590301,1.0466816,[ 0.57  -0.557  0.22   0.394 -0.005],3894.3152599334717,-3018.2224,0.9348814,46.8,100.0,1.7867992,1471939,1.4139564,-97.30582
1.0000368,,1.0000833,-2945.114,-97.27062,4.235007,0.28658667,0.09028214,-99.68306,0.9987821,-90.354546,33600,336,-141.03980554000472,100,100.0,0.005935501,1.0119898,[ 0.57  -0.556  0.22   0.394 -0.005],3908.4803075790405,-2945.1611,0.97504324,45.14,100.0,1.9517909,1476453,1.4134537,-97.18001
1.0000052,,1.000034,-3017.0322,-97.67686,3.2888234,0.28426185,0.088660136,-99.54162,0.9997524,-91.84442,33700,337,-140.68524595995805,100,100.0,0.0017720525,1.0048485,[ 0.571 -0.557  0.221  0.394 -0.005],3923.2333920001984,-3017.0442,0.99428797,44.33,100.0,1.8217728,1480886,1.4134258,-97.65605
1.0001187,,1.0001656,-3060.0107,-97.28672,4.6317964,0.29646125,0.09736281,-99.60531,0.9985853,-90.86535,33800,338,-144.51724190020673,100,100.0,0.010017648,1.0347401,[ 0.571 -0.557  0.221  0.394 -0.006],3938.2809126377106,-3060.0723,0.9618106,48.68,100.0,1.9668578,1485754,1.4131726,-97.17631
1.0000358,,1.000063,-2939.5486,-97.37936,4.3241477,0.2828107,0.08766116,-99.45575,0.9993096,-89.06373,33900,339,-139.83486455921894,100,100.0,0.0061576404,1.0159234,[ 0.57  -0.557  0.221  0.394 -0.006],3952.8096635341644,-2939.581,0.982576,43.83,100.0,1.9256533,1490137,1.4134259,-97.319435
1.0000143,,1.0000583,-3038.5247,-97.44434,3.6690297,0.28627846,0.0900607,-99.64484,0.99953794,-90.89093,34000,340,-141.11990214701598,100,100.0,0.0036072396,1.0122846,[ 0.57  -0.557  0.221  0.395 -0.006],3966.4362025260925,-3038.5483,0.98641014,45.03,100.0,1.8132797,1494640,1.4130629,-97.39866
1.0000112,,1.0000327,-2963.5085,-97.5264,2.8614705,0.2784593,0.08472037,-99.47963,0.9997269,-91.82034,34100,341,-138.57129636463776,100,100.0,0.0029786564,1.0078676,[ 0.57  -0.557  0.221  0.395 -0.006],3980.4734210968018,-2963.526,0.98765653,42.36,100.0,1.665313,1498876,1.4127233,-97.49651
1.0000824,,1.0001439,-3036.8225,-97.46027,3.9313385,0.2972371,0.097943425,-99.63887,0.99832773,-92.22716,34200,342,-145.0464329618618,100,100.0,0.007962953,1.0224553,[ 0.57  -0.557  0.221  0.395 -0.006],3995.7465584278107,-3036.879,0.97632605,48.97,100.0,1.8297615,1503773,1.4130843,-97.340126
1.0000609,,1.0001565,-3033.2222,-97.446785,3.6058216,0.28231496,0.0873223,-99.685135,0.99860907,-92.22308,34300,343,-139.7372212192705,100,100.0,0.007758955,1.0193793,[ 0.569 -0.557  0.22   0.394 -0.006],4010.118571281433,-3033.2766,0.9699269,43.66,100.0,1.8062491,1508139,1.4129741,-97.3408
1.0000145,,1.0000864,-2933.5823,-97.348434,3.9242487,0.28126025,0.08660096,-99.52287,0.99919844,-91.39497,34400,344,-139.2812874229263,100,100.0,0.0039532664,1.0067766,[ 0.569 -0.557  0.22   0.394 -0.006],4024.7559049129486,-2933.6128,0.9757135,43.3,100.0,1.9137473,1512469,1.4129794,-97.29308
1.000083,,1.0001434,-2970.6118,-97.68484,4.2303987,0.27940145,0.08534223,-99.71434,0.9988012,-91.083954,34500,345,-139.01877193724715,100,100.0,0.008832316,1.0265867,[ 0.569 -0.557  0.221  0.394 -0.006],4037.3811423778534,-2970.6594,0.97096246,42.67,100.0,1.8934002,1516736,1.412654,-97.59083
1.0000196,,1.0000305,-2999.1912,-97.26789,2.9001782,0.2822793,0.08730037,-99.622925,0.9997079,-91.95941,34600,346,-139.5559216831637,100,100.0,0.0040911557,1.0181376,[ 0.568 -0.557  0.22   0.394 -0.006],4051.601058959961,-2999.2048,0.99016285,43.65,100.0,1.7283677,1521101,1.4126594,-97.24346
1.00003,,1.000045,-3035.8928,-97.35948,2.5667512,0.2914181,0.093700536,-99.49272,0.9996598,-93.15257,34700,347,-142.84404285204647,100,100.0,0.0047403686,1.011457,[ 0.568 -0.557  0.22   0.394 -0.006],4064.477525472641,-3035.9087,0.9873524,46.85,100.0,1.5770555,1525786,1.4127446,-97.32988
1.0000947,,1.0001695,-2945.4937,-97.66742,3.311655,0.28574347,0.08968322,-99.699005,0.99856174,-91.45146,34800,348,-141.16330970563936,100,100.0,0.00837226,1.0203729,[ 0.568 -0.557  0.221  0.394 -0.006],4077.65313744545,-2945.558,0.9764996,44.84,100.0,1.7072369,1530270,1.4124718,-97.53612
1.0003253,,1.0004388,-2917.693,-97.58803,5.481927,0.28371906,0.08828783,-99.709885,0.99606407,-90.04461,34900,349,-140.36617089330238,100,100.0,0.019216873,1.0470835,[ 0.568 -0.556  0.221  0.394 -0.007],4092.0143582820892,-2917.8489,0.94995743,44.14,100.0,1.9006218,1534684,1.4121163,-97.28472
1.0000386,,1.0001729,-2977.03,-97.57104,4.243512,0.28325623,0.08796285,-99.624146,0.99853843,-91.237305,35000,350,-140.2323184884277,100,100.0,0.007085975,1.0153195,[ 0.568 -0.557  0.22   0.394 -0.007],4105.257741928101,-2977.0918,0.9695323,43.98,100.0,1.9362657,1539082,1.4121027,-97.447136
1.0002952,,1.0004424,-3046.547,-97.47157,5.344725,0.28552353,0.089527406,-99.58071,0.9965729,-92.41441,35100,351,-140.91083406526053,100,100.0,0.017181886,1.0829052,[ 0.568 -0.557  0.22   0.393 -0.007],4119.089450120926,-3046.6912,0.9532617,44.76,100.0,1.7141848,1543558,1.4122224,-97.188545
1.0000337,,1.0000976,-3036.8389,-97.462364,3.1834276,0.27667955,0.083521456,-99.61832,0.999047,-90.565506,35200,352,-137.89085980764943,100,100.0,0.005967132,1.0191927,[ 0.567 -0.558  0.22   0.393 -0.007],4131.981467723846,-3036.881,0.9847315,41.76,100.0,1.6994109,1547734,1.4120173,-97.38203
1.0000263,,1.0000488,-2939.7102,-97.52368,2.9894912,0.26855743,0.07824059,-99.75922,0.9996224,-92.49486,35300,353,-135.3487540551818,100,100.0,0.004294128,1.0137354,[ 0.567 -0.558  0.22   0.393 -0.007],4145.594135046005,-2939.7253,0.9884537,39.12,100.0,1.6703923,1551646,1.4117693,-97.493065
1.0000224,,1.0000591,-2942.5288,-97.50791,3.4109626,0.2845489,0.088861346,-99.59588,0.9992131,-92.57754,35400,354,-140.58673525464678,100,100.0,0.0044008107,1.009628,[ 0.567 -0.558  0.22   0.393 -0.007],4160.300894498825,-2942.5842,0.9812826,44.43,100.0,1.7581795,1556089,1.4114945,-97.423386
1.0001942,,1.0004112,-2982.7559,-97.25927,5.3111215,0.28571022,0.08966831,-99.67517,0.99648845,-91.35915,35500,355,-140.71834867491424,100,100.0,0.013949216,1.0344768,[ 0.566 -0.558  0.22   0.393 -0.007],4174.95091176033,-2982.9253,0.9509088,44.83,100.0,1.8262415,1560572,1.4112405,-96.93209
1.000166,,1.0003217,-2981.0874,-97.51845,4.781118,0.28013068,0.08584415,-99.6805,0.99801415,-88.91854,35600,356,-139.10600587278913,100,100.0,0.014006613,1.03674,[ 0.566 -0.558  0.22   0.392 -0.008],4188.081094026566,-2981.1792,0.94186044,42.92,100.0,1.8658506,1564864,1.4111543,-97.34363
1.0000244,,1.0000623,-3071.981,-97.88244,2.97283,0.28016874,0.085860856,-99.56679,0.99942815,-92.24342,35700,357,-139.48979723633713,100,100.0,0.0050516697,1.0157832,[ 0.567 -0.558  0.22   0.392 -0.008],4201.935142755508,-3072.009,0.9820279,42.93,100.0,1.6604037,1569157,1.4112458,-97.830444
1.0004045,,1.000537,-2963.5215,-97.6888,5.4330716,0.29787928,0.09840939,-99.72838,0.99605435,-92.35538,35800,358,-145.52386203364549,100,100.0,0.0206989,1.0565535,[ 0.567 -0.558  0.22   0.392 -0.008],4217.09828209877,-2963.6882,0.9346323,49.2,100.0,1.7231323,1574077,1.4115844,-97.36888
1.0000722,,1.0001191,-2970.2231,-97.29127,4.7309566,0.28359547,0.08820194,-99.52811,0.9988466,-91.986786,35900,359,-140.02118679103708,100,100.0,0.0063984417,1.0190079,[ 0.568 -0.558  0.221  0.392 -0.007],4231.324643135071,-2970.2659,0.9827242,44.1,100.0,2.0826051,1578487,1.4114729,-97.21071
1.0000038,,1.0000141,-3030.456,-97.52798,2.8887644,0.29236266,0.09438008,-99.609406,0.999835,-90.85171,36000,360,-143.35743291942902,100,100.0,0.0016840297,1.0063707,[ 0.568 -0.557  0.221  0.393 -0.008],4246.723859786987,-3030.4636,0.99487555,47.19,100.0,1.6820806,1583206,1.4115648,-97.51515
1.0000358,,1.000068,-2903.5789,-97.441345,4.3727927,0.2755885,0.08280084,-99.60854,0.9995039,-90.35072,36100,361,-137.49760024368723,100,100.0,0.00520034,1.0164133,[ 0.568 -0.557  0.221  0.393 -0.007],4259.620849609375,-2903.601,0.98601824,41.4,100.0,2.0085778,1587346,1.4114742,-97.399376
1.0000889,,1.0001409,-3010.0217,-97.431755,3.4032824,0.28844237,0.091582015,-99.67775,0.99891233,-93.25374,36200,362,-141.85265143081853,100,100.0,0.009716233,1.0275891,[ 0.567 -0.557  0.22   0.393 -0.008],4274.751433849335,-3010.0635,0.97989166,45.79,100.0,1.6112139,1591925,1.4112395,-97.35308
1.0000203,,1.0000486,-2924.294,-97.455124,3.348017,0.2791298,0.08516089,-99.650345,0.99942815,-93.19701,36300,363,-138.68132529534623,100,100.0,0.004457477,1.0118532,[ 0.567 -0.557  0.22   0.392 -0.008],4289.127943754196,-2924.324,0.98390466,42.58,100.0,1.7133824,1596183,1.4111345,-97.40466
1.0000389,,1.0000638,-3037.6213,-97.37276,4.585671,0.29072207,0.09320084,-99.64621,0.99947333,-90.664536,36400,364,-142.59343801146213,100,100.0,0.006257973,1.0171372,[ 0.567 -0.558  0.22   0.393 -0.008],4304.398197889328,-3037.643,0.9840665,46.6,100.0,2.0312855,1600843,1.4112236,-97.332985
1.0000349,,1.0000727,-2994.3271,-97.50961,4.192392,0.28481364,0.089041546,-99.667435,0.99926704,-90.01673,36500,365,-140.65856583915672,100,100.0,0.0054068677,1.0145655,[ 0.566 -0.558  0.22   0.393 -0.008],4319.026392459869,-2994.3608,0.9843926,44.52,100.0,1.9553077,1605295,1.4110477,-97.44237
1.0000539,,1.0001043,-3006.879,-97.18399,4.161695,0.29386014,0.095461905,-99.57139,0.9990122,-88.89448,36600,366,-143.49672467023743,100,99.989494,0.006621234,1.016593,[ 0.566 -0.557  0.22   0.393 -0.008],4334.810364246368,-3006.9182,0.98016137,47.73,100.0,1.9664909,1610068,1.4105883,-97.10646
1.0000255,,1.0000868,-3012.8447,-97.46986,2.7495182,0.27714604,0.08384125,-99.52174,0.9993124,-93.36159,36700,367,-138.05889763145404,100,100.0,0.00507382,1.0134339,[ 0.566 -0.556  0.22   0.393 -0.008],4348.473092317581,-3012.8804,0.9817328,41.92,100.0,1.591141,1614260,1.4101292,-97.39931
1.000031,,1.0000993,-3004.1626,-97.49945,3.113858,0.28699028,0.0905618,-99.64595,0.99889565,-92.40171,36800,368,-141.40748230919667,100,100.0,0.0047448333,1.010748,[ 0.566 -0.556  0.22   0.393 -0.009],4361.107990264893,-3004.2124,0.98315126,45.28,100.0,1.716624,1618788,1.4105192,-97.4049
1.000169,,1.0002885,-3008.553,-97.43664,5.03068,0.29152822,0.09378411,-99.74092,0.99788094,-91.99034,36900,369,-142.9270206444293,100,100.0,0.013462001,1.0362959,[ 0.566 -0.557  0.22   0.393 -0.008],4375.865652084351,-3008.6345,0.9446542,46.89,100.0,1.8591499,1623477,1.4101633,-97.277664
1.0001314,,1.0001761,-3001.1199,-97.61596,3.937967,0.2838001,0.08834269,-99.545074,0.9984789,-91.70591,37000,370,-140.4308149613442,100,100.0,0.012066034,1.0406922,[ 0.567 -0.556  0.22   0.393 -0.009],4389.992019176483,-3001.1785,0.96999127,44.17,100.0,1.7458681,1627894,1.4101292,-97.50248
1.0001254,,1.0002916,-3056.2434,-97.727715,3.7958913,0.2832871,0.08798451,-99.6665,0.9973427,-91.4029,37100,371,-140.39910588077268,100,100.0,0.01006148,1.029373,[ 0.566 -0.557  0.22   0.393 -0.009],4405.040882587433,-3056.3508,0.96885204,43.99,100.0,1.749228,1632293,1.4097888,-97.512695
1.0000091,,1.000025,-2988.9583,-97.53846,3.5269969,0.28537586,0.08944036,-99.89226,0.9996605,-91.6217,37200,372,-140.90592277070232,100,100.0,0.003136286,1.010679,[ 0.567 -0.556  0.22   0.392 -0.009],4418.932459831238,-2988.9731,0.9891601,44.72,100.0,1.8606132,1636765,1.4100711,-97.511055
1.0003552,,1.0004596,-2910.7485,-97.53756,4.6230383,0.27992237,0.08568701,-99.489395,0.99647593,-89.20451,37300,373,-139.052610507448,100,100.0,0.01836336,1.0502462,[ 0.567 -0.556  0.22   0.393 -0.009],4431.993961811066,-2910.8994,0.9352677,42.84,100.0,1.6832976,1641049,1.4101493,-97.250534
1.0000293,,1.0000857,-2996.324,-97.782585,2.493417,0.2922465,0.094301835,-99.598145,0.99907815,-92.330635,37400,374,-143.60178619948874,100,100.0,0.0058729127,1.0107849,[ 0.568 -0.556  0.22   0.393 -0.009],4448.248944282532,-2996.3647,0.9802177,47.15,100.0,1.4614081,1645764,1.4098153,-97.70657
1.0000885,,1.0002043,-2956.0784,-97.57597,4.374894,0.2870485,0.09060273,-99.64266,0.9984024,-91.72608,37500,375,-141.51391254168348,100,100.0,0.009593939,1.0236142,[ 0.568 -0.556  0.221  0.392 -0.009],4463.722432613373,-2956.1426,0.9712055,45.3,100.0,1.909781,1650294,1.4096067,-97.45104
1.0000672,,1.0001186,-2811.091,-97.25184,4.5366335,0.26949984,0.078841425,-99.55437,0.99898297,-90.49667,37600,376,-135.29872155006822,100,100.0,0.006973608,1.0219259,[ 0.569 -0.555  0.22   0.392 -0.009],4476.02956700325,-2811.1338,0.97784704,39.42,100.0,1.9924484,1654236,1.4097023,-97.17564
1.0001887,,1.0002396,-2990.9348,-97.731094,3.3916512,0.27863505,0.08482397,-99.62579,0.9980008,-92.50145,37700,377,-138.83048764819472,100,100.0,0.012839045,1.0303547,[ 0.567 -0.555  0.22   0.392 -0.009],4489.86540555954,-2991.0095,0.9622984,42.41,100.0,1.6309383,1658477,1.4098158,-97.575035
1.0000712,,1.0001787,-2970.493,-97.61669,4.0556493,0.27439842,0.082023874,-99.66971,0.99767065,-90.81999,37800,378,-137.311873674515,100,100.0,0.007768746,1.0242438,[ 0.568 -0.554  0.22   0.392 -0.009],4504.107708454132,-2970.5913,0.9734735,41.01,100.0,1.7132411,1662578,1.4105833,-97.42379
1.0000305,,1.0000675,-2895.7356,-97.129395,3.7347167,0.2766303,0.08350131,-99.58907,0.99914795,-90.960785,37900,379,-137.52403726031088,100,100.0,0.004799519,1.0134454,[ 0.568 -0.554  0.22   0.393 -0.008],4517.63859629631,-2895.7683,0.9862215,41.75,100.0,1.8992974,1666753,1.4111111,-97.06588
1.0001014,,1.0001729,-2838.2168,-97.377304,3.0363762,0.277388,0.08400248,-99.51248,0.9989868,-92.049904,38000,380,-138.03412877617902,100,100.0,0.0089953495,1.0214186,[ 0.568 -0.554  0.22   0.393 -0.008],4530.450012683868,-2838.2651,0.97206724,42.0,100.0,1.6227305,1670953,1.4111595,-97.28108
1.0000647,,1.0002024,-2948.2778,-97.69846,3.2409286,0.2819269,0.08706322,-99.645386,0.9982675,-89.13426,38100,381,-139.90156983147287,100,100.0,0.0071125156,1.0168238,[ 0.569 -0.555  0.221  0.393 -0.008],4543.694386959076,-2948.3438,0.97442424,43.53,100.0,1.6887953,1675306,1.4111061,-97.56282
1.0000688,,1.0001807,-3035.9302,-97.45366,3.5205214,0.28567126,0.08964385,-99.66469,0.9981112,-92.460724,38200,382,-140.92591644175212,100,100.0,0.008433616,1.0202267,[ 0.569 -0.554  0.221  0.392 -0.008],4557.905554294586,-3036.003,0.9673368,44.82,100.0,1.6045035,1679788,1.4106083,-97.29782
1.0000881,,1.000151,-2972.6428,-97.523895,3.960401,0.28990456,0.09262295,-99.70035,0.99808013,-92.43814,38300,383,-142.49680565201905,100,100.0,0.009424681,1.015304,[ 0.569 -0.553  0.22   0.393 -0.008],4572.178461551666,-2972.7266,0.95978636,46.31,100.0,1.8235399,1684419,1.4101496,-97.38424
1.0001554,,1.000272,-3022.7563,-97.412346,4.39918,0.2949986,0.09628506,-99.77371,0.99772245,-91.367676,38400,384,-144.16674530689653,100,100.0,0.0124979885,1.0276253,[ 0.57  -0.553  0.221  0.393 -0.009],4587.662602186203,-3022.848,0.9643762,48.14,100.0,1.72985,1689233,1.4096067,-97.23024
1.0001777,,1.0002526,-3018.1926,-97.65817,4.0842166,0.27682647,0.08362416,-99.68554,0.9974807,-90.03333,38500,385,-138.16471603601968,100,100.0,0.014021756,1.0360729,[ 0.57  -0.553  0.221  0.393 -0.009],4602.123962163925,-3018.2903,0.96255404,41.81,100.0,1.8781083,1693414,1.4100431,-97.47242
1.0000596,,1.0001107,-2910.6843,-97.38131,3.3767395,0.27679285,0.083602116,-99.6052,0.998867,-91.8923,38600,386,-137.83947415617433,100,100.0,0.0077165025,1.0232937,[ 0.571 -0.552  0.221  0.393 -0.009],4614.9692277908325,-2910.7432,0.9777614,41.8,100.0,1.7201755,1697594,1.4097036,-97.27805
1.0002209,,1.0003693,-2950.8113,-97.62089,3.4788795,0.2773243,0.083946876,-99.548645,0.9963319,-92.59386,38700,387,-138.28248137634858,100,99.98918,0.012777546,1.0259727,[ 0.57  -0.552  0.221  0.392 -0.009],4628.209224462509,-2950.963,0.9627378,41.97,100.0,1.6275836,1701791,1.4105182,-97.32049
1.0001385,,1.0001972,-3035.3801,-97.7814,3.026326,0.28623232,0.09002325,-99.61721,0.9984517,-92.087326,38800,388,-141.48358319473093,100,100.0,0.011659539,1.0451247,[ 0.57  -0.551  0.221  0.392 -0.008],4641.676245689392,-3035.4434,0.96950364,45.01,100.0,1.609654,1706292,1.4106098,-97.65884
1.000014,,1.0000504,-2953.559,-97.59091,3.4421523,0.2801186,0.085840195,-99.78666,0.9997739,-91.079994,38900,389,-139.14801938567845,100,100.0,0.0039153816,1.0168973,[ 0.571 -0.551  0.221  0.392 -0.008],4655.76713514328,-2953.573,0.99250174,42.92,100.0,1.8330868,1710584,1.4106809,-97.56886
1.0000315,,1.0000538,-2956.094,-97.54794,3.8380105,0.2880349,0.09130076,-99.67679,0.999464,-91.526695,39000,390,-141.85497554246913,100,100.0,0.0059360154,1.0161153,[ 0.57  -0.551  0.221  0.392 -0.008],4671.499461650848,-2956.1145,0.9864177,45.65,100.0,1.9035362,1715149,1.4107643,-97.50851
1.000012,,1.0000472,-2948.3494,-97.726364,3.0879524,0.2784339,0.08470071,-99.856575,0.99955153,-91.12289,39100,391,-138.7662530618872,100,100.0,0.0032736848,1.0134598,[ 0.57  -0.551  0.221  0.392 -0.008],4684.48596906662,-2948.3716,0.99169844,42.35,100.0,1.7507871,1719384,1.4107709,-97.68539
1.0001502,,1.000228,-2857.852,-97.485886,3.6690843,0.27549386,0.08274319,-99.77785,0.9979876,-92.24657,39200,392,-137.52386963028812,100,100.0,0.012838066,1.0279145,[ 0.57  -0.551  0.221  0.392 -0.008],4698.0082376003265,-2857.925,0.9516548,41.37,100.0,1.5756626,1723521,1.4111061,-97.342125
1.0000099,,1.0000216,-2950.871,-97.53998,2.6177855,0.28573433,0.089680195,-99.64446,0.99970466,-92.436,39300,393,-141.05273517740864,100,100.0,0.003140128,1.0107944,[ 0.57  -0.552  0.221  0.392 -0.008],4710.393531322479,-2950.882,0.9929386,44.84,100.0,1.5731627,1728005,1.4111329,-97.52027
1.0000184,,1.0000278,-3005.675,-97.445404,3.248729,0.28575817,0.0897003,-99.48244,0.99982375,-92.103165,39400,394,-140.92294394235532,100,100.0,0.0039792745,1.0133322,[ 0.569 -0.552  0.221  0.392 -0.008],4724.047122478485,-3005.6848,0.9839313,44.85,100.0,1.7838181,1732490,1.4111345,-97.42738
1.0000204,,1.0000998,-3025.885,-98.23368,1.925091,0.2787619,0.08492133,-99.73515,0.99912655,-92.97055,39500,395,-139.45571210288853,100,100.0,0.004371099,1.0160279,[ 0.569 -0.551  0.221  0.392 -0.008],4736.415138721466,-3025.9248,0.9824466,42.46,100.0,1.4086475,1736736,1.4111261,-98.159966
1.0002222,,1.0003239,-3035.9211,-97.47704,3.9897852,0.27092645,0.07976482,-99.67581,0.99776983,-91.30502,39600,396,-136.03251147860797,100,100.0,0.013900514,1.0403888,[ 0.57  -0.551  0.221  0.391 -0.008],4748.936106443405,-3036.0264,0.95638305,39.88,100.0,1.8198931,1740724,1.4107709,-97.27579
1.0000421,,1.0001049,-2987.0186,-97.518776,3.4190211,0.27929786,0.08528164,-99.52582,0.99908453,-92.06774,39700,397,-138.84786419239373,100,100.0,0.006249614,1.0147345,[ 0.569 -0.552  0.221  0.391 -0.008],4763.254593849182,-2987.0708,0.98187244,42.64,100.0,1.787094,1744988,1.4106098,-97.43068
1.0000325,,1.00008,-2948.199,-97.59083,3.9024441,0.27559084,0.082801364,-99.59902,0.99909186,-89.3462,39800,398,-137.66178264364672,100,100.0,0.0049604904,1.01014,[ 0.569 -0.552  0.221  0.391 -0.008],4775.982929944992,-2948.236,0.98045045,41.4,100.0,1.9002206,1749128,1.4101561,-97.51834
1.0000486,,1.0001094,-2917.8281,-97.6166,3.2706687,0.27592334,0.0830219,-99.58793,0.99899125,-91.888985,39900,399,-137.79785272349207,100,100.0,0.00614953,1.0192044,[ 0.57  -0.552  0.221  0.39  -0.009],4788.980938196182,-2917.8774,0.98221666,41.51,100.0,1.656044,1753279,1.4102472,-97.52567
1.000074,,1.0001215,-2970.429,-97.49941,3.587834,0.28356946,0.08818168,-99.73691,0.99884266,-92.88509,40000,400,-140.24739926720952,100,100.0,0.007903582,1.0210483,[ 0.571 -0.553  0.221  0.39  -0.009],4802.941390037537,-2970.474,0.97875226,44.09,100.0,1.7693489,1757688,1.4101845,-97.420265
1.0000365,,1.0000889,-2999.339,-97.44543,3.2510395,0.29007974,0.09274209,-99.729004,0.99905235,-91.90008,40100,401,-142.43432055348308,100,100.0,0.005961447,1.0162503,[ 0.57  -0.553  0.221  0.391 -0.009],4817.880354642868,-2999.3823,0.9816137,46.37,100.0,1.7884244,1762325,1.4098091,-97.35896
