Bound,Weights,ReturnStepMax,J_sample_variance,EpLenMean,EmpiricalD2,InitialBound,InitialReturnMax,EpisodesSoFar,ReturnMeanIW,Iteration,EpThisIter,MeanIW,InitialReturnMean,MeanD2w0t,MaxD2w0t,MinD2w0t,TimeElapsed,MeanEntropy,EpRewMean,MinIW,TimestepsSoFar,ReturnStepMaxmin,InitialReturnStd,StdD2w0t,InitialReturnMin,StdIW,MaxIW
-60.521683,[-0.851  1.221 -0.753  0.369 -1.995],100.0,7445.6357,16.36,61.38344,-94.04616,-85.00186,33100,-54.833817,331,100,0.5723195,-93.28942,0.48860344,933.9485,,4416.993194103241,-0.5773266,-107.96092009018192,0.0035844739,551636,99.35166,2.839952,12.682399,-97.17259,0.95764947,13.165579
-49.418083,[-0.86   1.223 -0.74   0.354 -1.996],100.0,18822.156,16.32,624.3088,-94.32326,-86.51653,33200,-40.992577,332,100,0.39885542,-93.6666,2.3060956,1921.6736,,4430.112772226334,-0.5778849,-108.32497931926243,4.954042e-05,553268,99.37972,2.4417086,37.14573,-97.88893,1.5037814,14.63389
-50.085255,[-0.865  1.207 -0.733  0.352 -1.997],100.0,6103.128,16.15,1790.7928,-93.848656,-84.08724,33300,-34.452602,333,100,0.33654875,-93.19619,6.0401006,6724.378,,4443.324164390564,-0.5830087,-107.63414565805606,9.793781e-06,554883,99.362785,2.8175507,105.89622,-97.747,0.9292109,42.554398
-65.87263,[-0.851  1.211 -0.75   0.354 -2.002],100.0,7006.814,16.31,43.868702,-94.06073,-86.027596,33400,-58.453133,334,100,0.6046989,-93.374405,0.6076766,727.9448,,4457.378883123398,-0.59080756,-107.979309567799,0.00080066815,556514,99.35422,2.6293755,10.47606,-97.692474,0.9365944,9.501947
-62.232697,[-0.867  1.206 -0.77   0.351 -2.01 ],100.0,22347.775,16.43,436.03015,-94.728195,-86.747185,33500,-52.34516,335,100,0.54559654,-93.936584,1.6322635,1899.5254,,4470.213387727737,-0.57983744,-108.74268159392736,0.00012395758,558157,99.37953,2.2488143,27.3604,-97.38768,1.7466657,59.08486
-60.532387,[-0.847  1.208 -0.783  0.353 -1.999],100.0,15410.454,16.87,258.78134,-94.44971,-85.173065,33600,-55.748363,336,100,0.5675258,-93.67893,1.4115106,1958.4794,,4486.83483839035,-0.5807578,-108.86745794022265,0.00048705994,559844,99.39248,2.6276336,28.999735,-97.58678,1.4282086,12.979023
-56.680508,[-0.838  1.215 -0.786  0.342 -2.   ],100.0,15473.51,15.9,735.7425,-94.0999,-84.86578,33700,-43.47477,337,100,0.45225218,-93.42583,3.1644316,4041.6875,,4502.407289981842,-0.5808065,-107.65206367720934,6.504152e-05,561434,99.36381,2.6442142,53.207775,-97.444145,1.4549505,27.51804
-52.177914,[-0.835  1.22  -0.802  0.341 -2.   ],100.0,12185.21,16.46,1436.397,-94.39355,-84.22103,33800,-38.18141,338,100,0.38138464,-93.633514,5.507645,5482.5283,,4516.118096590042,-0.5812303,-108.43085864814275,2.381745e-05,563080,99.37149,2.6650379,105.68789,-97.58137,1.3527241,71.04329
-41.611477,[-0.826  1.227 -0.813  0.337 -2.   ],100.0,13385.241,16.5,478.04202,-93.99673,-83.449776,33900,-33.563564,339,100,0.3422599,-93.34126,1.7776136,2192.088,,4530.374195814133,-0.58148736,-108.13011026674694,5.8465812e-05,564730,99.36116,2.933117,27.546412,-97.44739,1.3762038,34.003876
-45.53056,[-0.836  1.218 -0.803  0.334 -2.   ],100.0,3925.8115,17.07,883.7556,-93.8508,-83.19998,34000,-35.503128,340,100,0.33588707,-93.091156,3.3759532,3145.7607,,4546.375022649765,-0.5802576,-108.37700755896635,0.000116517134,566437,99.36093,2.9703846,60.538437,-97.609566,0.7351033,22.75417
-56.13885,[-0.827  1.234 -0.805  0.332 -1.999],100.0,14456.772,16.57,1732.706,-94.15573,-87.2113,34100,-42.196793,341,100,0.42158952,-93.47736,6.1012726,5837.0166,,4559.2813329696655,-0.5803772,-108.33849248262263,2.3191828e-06,568094,99.39234,2.6560502,116.407814,-97.57977,1.3913418,27.573868
-54.34127,[-0.817  1.248 -0.811  0.329 -1.999],100.0,7328.3066,16.48,1637.5021,-94.35129,-85.90112,34200,-41.916153,342,100,0.41990665,-93.6935,4.904499,10752.383,,4574.818855524063,-0.5818427,-108.51316494358822,2.205125e-05,569742,99.34617,2.6506593,132.48868,-97.500114,0.97756886,30.87571
-82.62154,[-0.807  1.266 -0.816  0.337 -2.001],100.0,29952.215,16.64,4.8019886,-94.39963,-84.90915,34300,-80.802315,343,100,0.854297,-93.60249,0.059883963,40.71534,,4585.337838411331,-0.5851888,-108.56535252277291,0.008560814,571406,99.3979,2.669342,0.47790873,-97.275375,1.9593769,21.513466
-36.619728,[-0.801  1.274 -0.818  0.342 -2.004],100.0,3238.8337,16.33,279.61984,-94.25355,-87.249954,34400,-29.552422,344,100,0.2827346,-93.55581,1.0358315,2029.4952,,4597.754214286804,-0.5859386,-108.21710965194362,1.210237e-05,573039,99.351265,2.6821861,22.484669,-97.67069,0.6979416,25.677258
-65.712524,[-0.79   1.286 -0.826  0.349 -2.005],100.0,8496.951,16.69,141.48499,-93.33193,-82.39787,34500,-60.902782,345,100,0.6252256,-92.668915,1.1536762,1681.2612,,4610.555526018143,-0.5850133,-107.57238730352277,0.0009024537,574708,99.36338,2.9994335,20.860062,-97.353035,1.032089,11.703278
-58.622513,[-0.784  1.299 -0.816  0.333 -2.004],100.0,20465.467,17.31,719.62054,-93.85667,-82.86739,34600,-49.799667,346,100,0.4995829,-93.17596,3.2569113,5724.8887,,4622.50160741806,-0.58759123,-108.71108822151308,0.00013877389,576439,99.38471,3.3075771,70.72811,-97.7259,1.592453,29.115889
-69.87192,[-0.793  1.286 -0.814  0.34  -2.006],100.0,12364.073,16.64,416.79678,-94.00966,-86.28288,34700,-62.109085,347,100,0.65091705,-93.30236,2.8569925,3003.9712,,4638.50283908844,-0.58795863,-108.21783898831418,9.5416195e-05,578103,99.36902,2.6719668,53.66994,-97.62963,1.2709316,17.186285
-77.57327,[-0.791  1.292 -0.817  0.327 -2.007],100.0,9889.054,16.56,11.215989,-94.12559,-82.48781,34800,-74.24334,348,100,0.78910273,-93.39988,0.08909358,394.81805,,4657.275543212891,-0.59278613,-108.25186750566644,0.0029080184,579759,99.38818,2.9739313,2.1362872,-97.647484,1.1259984,9.570406
-67.99687,[-0.792  1.283 -0.813  0.317 -2.012],100.0,20961.566,16.38,68.10943,-94.52852,-83.198135,34900,-61.865036,349,100,0.6341723,-93.82855,0.3226988,1618.0508,,4668.3420832157135,-0.59051186,-108.56347771682029,0.00016547793,581397,99.37046,2.9087698,9.023813,-97.62971,1.6204641,39.951195
-52.711266,[-0.796  1.272 -0.806  0.307 -2.009],100.0,6536.381,16.16,849.1297,-94.69133,-82.15301,35000,-42.58362,350,100,0.42062765,-93.99145,3.4624662,13337.945,,4682.088623762131,-0.5886071,-108.55166566861146,9.539659e-06,583013,99.39936,2.7965357,107.64697,-97.85538,0.90088934,14.083707
-62.6156,[-0.804  1.253 -0.809  0.314 -2.008],100.0,7432.64,16.05,216.65767,-94.288826,-81.7141,35100,-56.98488,351,100,0.5832748,-93.52473,1.5996542,2755.6948,,4696.759260416031,-0.589352,-107.92533882487812,0.00078219525,584618,99.362595,2.8096101,36.346493,-97.37192,0.9745812,23.113869
-61.40202,[-0.801  1.265 -0.803  0.298 -2.008],100.0,10390.963,15.84,182.55328,-94.10044,-85.638214,35200,-53.603294,352,100,0.5477085,-93.437126,1.3943924,815.64484,,4711.095692873001,-0.5932109,-107.61851643346505,0.00058563414,586202,99.38591,2.4492352,20.699198,-97.06229,1.1375804,13.046931
-60.913795,[-0.799  1.261 -0.817  0.287 -2.012],100.0,5400.4683,16.75,333.82504,-93.91889,-86.65027,35300,-52.313313,353,100,0.5391644,-93.193565,2.111078,10549.302,,4722.377269983292,-0.5936953,-108.19483067380854,3.5791312e-05,587877,99.39594,2.7314577,97.39073,-97.6568,0.8390363,11.84632
-62.947235,[-0.789  1.265 -0.824  0.312 -2.013],100.0,9511.328,16.14,524.98584,-93.94977,-87.024185,35400,-57.61721,354,100,0.6021663,-93.30795,2.0366054,9689.755,,4735.009748458862,-0.5956903,-107.7546974682158,7.546394e-05,589491,99.36133,2.426396,92.162636,-97.54535,1.1240095,9.382968
-63.656517,[-0.786  1.277 -0.833  0.329 -2.015],100.0,11631.661,16.36,189.75899,-93.77528,-85.621445,35500,-57.538338,355,100,0.60718864,-93.11125,2.1293993,8517.062,,4751.042232513428,-0.5925126,-107.73658581767418,0.00095480646,591127,99.38779,2.6662786,90.025444,-97.278595,1.2524581,14.524904
-34.39249,[-0.787  1.272 -0.855  0.341 -2.011],100.0,1594.2832,16.45,494.6688,-94.02463,-85.455894,35600,-27.060337,356,100,0.25138405,-93.35834,1.6262825,2059.0503,,4765.258920669556,-0.5942929,-108.10150483374115,4.5034685e-05,592772,99.363266,2.5128264,31.694061,-97.157814,0.5327673,36.50665
-63.154236,[-0.773  1.284 -0.862  0.346 -2.013],100.0,17951.844,16.82,778.68475,-94.20881,-82.36911,35700,-50.549667,357,100,0.51380324,-93.48965,3.0583196,2774.2795,,4778.840229272842,-0.59374917,-108.61452221493532,0.00032350258,594454,99.35417,2.9989393,51.746002,-97.45659,1.5154619,17.089167
-63.576447,[-0.778  1.274 -0.851  0.346 -2.013],100.0,4087.358,16.28,161.23921,-94.133415,-81.18833,35800,-59.715588,358,100,0.62764734,-93.41828,0.59876573,10581.373,,4793.921033382416,-0.5983751,-108.00585361887039,0.010524043,596082,99.38023,3.161835,55.919537,-97.62448,0.73073703,5.4015956
-63.742725,[-0.772  1.292 -0.84   0.347 -2.017],100.0,9137.44,16.31,403.88113,-94.07147,-86.239845,35900,-58.062546,359,100,0.60937685,-93.41655,1.4141912,7881.3447,,4807.674861907959,-0.5993644,-108.03901048730114,4.7734335e-05,597713,99.37526,2.7526333,64.2088,-97.96673,1.0885462,10.297048
-56.484997,[-0.769  1.307 -0.844  0.363 -2.018],100.0,10946.082,16.33,1137.0261,-94.055885,-85.86553,36000,-45.038754,360,100,0.45590785,-93.41228,3.5159314,9414.383,,4821.521241426468,-0.60063607,-108.0557620125917,4.653417e-05,599346,99.379166,2.668058,88.50923,-97.7912,1.2206917,31.078827
-58.191517,[-0.758  1.323 -0.85   0.369 -2.02 ],100.0,12449.988,16.33,316.8385,-94.06508,-85.01099,36100,-52.353516,361,100,0.5431536,-93.378525,1.6364865,6843.3833,,4837.383682489395,-0.6046826,-108.01301443235735,0.00031002564,600979,99.373604,2.629466,48.147095,-97.279785,1.2636222,11.261202
-67.62108,[-0.753  1.344 -0.838  0.358 -2.024],100.0,6536.7437,16.04,112.013435,-94.956345,-86.05746,36200,-60.65209,362,100,0.6214395,-94.308495,1.2753162,2177.477,,4850.217591285706,-0.6066399,-108.76716111489614,0.00016772244,602583,99.47803,2.170307,28.699196,-97.65381,0.8896531,8.523291
-46.238304,[-0.757  1.339 -0.852  0.345 -2.026],100.0,3447.359,16.21,564.84283,-93.97996,-84.14588,36300,-35.5829,363,100,0.34701094,-93.31545,2.333658,2067.4836,,4862.806766271591,-0.60694987,-107.81385888506769,0.0002917119,604204,99.406136,2.828989,39.17999,-97.27383,0.7628509,62.698864
-60.60093,[-0.752  1.349 -0.862  0.345 -2.026],100.0,3750.6052,17.09,217.35538,-94.1367,-84.56305,36400,-52.35949,364,100,0.54228926,-93.37465,2.0090191,9582.594,,4876.476333141327,-0.60596967,-108.72015333803037,5.2473628e-05,605913,99.352196,3.113866,83.15554,-97.684906,0.7089184,29.410568
-72.31469,[-0.737  1.344 -0.878  0.359 -2.025],100.0,19097.143,16.77,471.04315,-94.27177,-85.66753,36500,-65.33667,365,100,0.67659986,-93.61286,2.152004,17042.418,,4893.096591472626,-0.60565096,-108.69861506321381,8.591394e-05,607590,99.36721,2.7633255,89.15419,-98.2865,1.5648673,19.727154
-60.11392,[-0.731  1.362 -0.871  0.349 -2.025],100.0,7229.6094,16.32,104.83099,-93.944016,-84.11394,36600,-54.573704,366,100,0.55762357,-93.279015,1.1136267,808.31055,,4907.498817443848,-0.61549073,-107.8925552561062,0.00012639085,609222,99.34932,3.1076198,17.870289,-97.45514,0.9292808,9.124094
-53.513447,[-0.71   1.348 -0.88   0.329 -2.034],100.0,13144.626,16.7,447.5197,-93.985504,-81.907135,36700,-45.479267,367,100,0.44643298,-93.205086,1.8848213,1253.4674,,4920.240611791611,-0.617615,-108.16422166242526,0.00012623738,610892,99.35369,3.0324838,28.544537,-97.46588,1.3098507,36.620438
-54.837376,[-0.722  1.342 -0.87   0.332 -2.037],100.0,8729.275,16.08,610.9099,-94.01337,-85.18697,36800,-44.771893,368,100,0.46139327,-93.36014,2.512933,2499.1553,,4934.019478082657,-0.6179694,-107.75939875686502,0.00016379028,612500,99.38208,2.855404,39.60704,-97.59041,1.0779711,28.485
-52.565712,[-0.727  1.337 -0.854  0.329 -2.037],100.0,7985.332,16.58,953.53625,-93.95307,-84.33383,36900,-41.263584,369,100,0.40658772,-93.246475,3.3671074,3525.838,,4948.434828996658,-0.62208617,-108.11083274076205,1.1093247e-05,614158,99.36405,3.1242313,61.68728,-97.583,1.0258812,21.780926
-77.90425,[-0.744  1.315 -0.861  0.332 -2.041],100.0,5542.4434,16.51,104.209694,-93.70106,-85.80694,37000,-74.4294,370,100,0.7912725,-93.0588,0.4383257,8382.9375,,4963.055653333664,-0.6274543,-107.82782831240834,0.0021852965,615809,99.383896,2.7059095,42.452225,-98.03342,0.8507029,7.2402225
-39.730938,[-0.743  1.33  -0.849  0.324 -2.046],100.0,6215.076,16.41,543.3833,-94.31655,-80.706894,37100,-30.748447,371,100,0.2977905,-93.60846,2.1882098,5708.963,,4977.372064828873,-0.6284816,-108.34086418065245,9.0788126e-05,617450,99.382034,2.7393975,45.372845,-97.539345,0.9191687,14.5943575
-56.0163,[-0.765  1.332 -0.834  0.327 -2.047],100.0,2831.7522,16.08,77.430046,-94.38317,-87.24015,37200,-48.670547,372,100,0.49575874,-93.67662,0.5435704,2315.7634,,4991.448925256729,-0.62768257,-108.10400568428942,9.88309e-05,619058,99.35684,2.5715513,16.750734,-97.845566,0.60723734,11.723314
-59.957474,[-0.753  1.349 -0.824  0.346 -2.047],100.0,7899.704,16.57,265.57333,-94.099976,-86.91312,37300,-52.55431,373,100,0.5472755,-93.42184,2.087751,5265.24,,5003.875283241272,-0.62768525,-108.30119895832398,0.00053352583,620715,99.37079,2.7575204,47.813427,-97.6436,1.0004691,8.682323
-38.70174,[-0.741  1.351 -0.829  0.371 -2.047],100.0,3313.8513,15.91,450.38098,-94.64741,-86.43537,37400,-30.886354,374,100,0.2905409,-93.990875,1.7724143,1363.7412,,5012.743948698044,-0.6276346,-108.30495078897361,7.345778e-05,622306,99.35382,2.503415,28.63431,-97.908646,0.668664,18.87783
-88.033005,[-0.735  1.363 -0.836  0.371 -2.047],100.0,3996.0403,16.87,1.4868182,-94.07582,-85.77576,37500,-87.1999,375,100,0.9318697,-93.34856,0.03936965,2.4537072,,5024.416034936905,-0.6287108,-108.4850152350828,0.11239979,623993,99.36789,2.6951046,0.21504524,-97.479324,0.7031375,3.8117032
-60.36749,[-0.739  1.363 -0.832  0.366 -2.048],100.0,10576.965,16.41,552.2763,-94.17979,-87.79521,37600,-51.585815,376,100,0.5260649,-93.53481,4.3531833,3800.7268,,5034.818853378296,-0.6298344,-108.28309393333735,0.00011095528,625634,99.3723,2.3785746,79.512276,-97.6867,1.1691054,10.596896
-59.420776,[-0.743  1.365 -0.838  0.351 -2.049],100.0,15643.505,16.54,1121.3634,-94.614655,-85.635864,37700,-47.282734,377,100,0.47067446,-93.966125,4.0730257,3980.287,,5051.558089256287,-0.6323749,-108.8808270261926,7.003884e-05,627288,99.368324,2.70598,73.49993,-97.523895,1.4345987,14.739293
-34.882793,[-0.739  1.381 -0.844  0.351 -2.051],100.0,1170.647,16.05,262.58813,-94.09797,-82.71941,37800,-26.40891,378,100,0.25347468,-93.41292,1.1506941,1256.2102,,5064.03079867363,-0.63324076,-107.77717995079101,5.197642e-05,628893,99.36464,3.0195758,17.414608,-97.45552,0.41657445,10.928649
-43.63034,[-0.732  1.387 -0.855  0.351 -2.052],100.0,8685.003,16.71,412.88464,-94.08811,-84.930916,37900,-35.138218,379,100,0.344505,-93.28635,1.6751435,1689.5139,,5077.718779325485,-0.6344623,-108.29417624619593,0.00014408542,630564,99.36265,2.6520398,24.480873,-97.70331,1.0303903,10.602701
-54.027237,[-0.742  1.382 -0.843  0.351 -2.053],100.0,6720.4893,16.47,308.2253,-94.35083,-87.70636,38000,-48.01492,380,100,0.49698567,-93.70457,2.42306,9023.528,,5090.802663803101,-0.6356802,-108.49975546487505,0.0005327611,632211,99.42725,2.268263,82.202965,-97.8419,0.93042433,7.0788035
-56.895317,[-0.746  1.381 -0.826  0.338 -2.055],100.0,16144.646,16.82,2205.5388,-94.088524,-87.062004,38100,-43.739902,381,100,0.43153983,-93.30646,7.6131563,12879.047,,5105.83852314949,-0.6426396,-108.39364706219777,8.861244e-06,633893,99.37482,2.3885298,169.002,-97.57928,1.4818009,34.484673
-51.656784,[-0.761  1.367 -0.824  0.343 -2.062],100.0,6140.927,16.79,656.50287,-94.45498,-82.516426,38200,-42.54539,382,100,0.4157409,-93.72531,3.0389378,4552.346,,5121.401440620422,-0.64357,-108.84222585630633,5.879764e-06,635572,99.383865,2.912071,61.20059,-97.75804,0.8907104,13.794678
-52.542305,[-0.765  1.354 -0.821  0.348 -2.063],100.0,13928.242,16.18,1107.1425,-94.036514,-85.993706,38300,-41.923954,383,100,0.41771632,-93.32258,4.5500317,6038.902,,5135.622005701065,-0.6442988,-107.82425382084486,6.1646875e-05,637190,99.35179,2.4391239,91.002556,-97.330444,1.3614256,14.574322
-83.36459,[-0.768  1.339 -0.818  0.352 -2.063],100.0,7228.8506,15.87,3.1339092,-94.30832,-84.69678,38400,-82.280624,384,100,0.86999667,-93.643425,0.049922716,40.479115,,5151.701055288315,-0.6413566,-107.87464179179642,0.03566193,638777,99.37399,2.547817,0.38342836,-97.74698,0.94962174,5.8122773
-59.949368,[-0.783  1.332 -0.823  0.344 -2.06 ],100.0,5330.5703,16.12,256.93506,-94.25027,-87.08836,38500,-53.38229,385,100,0.5460769,-93.57371,2.5503285,6474.2007,,5166.977511644363,-0.6432484,-108.04925326021328,0.00034036735,640389,99.371506,2.6683416,58.409267,-97.77626,0.80924433,11.374924
-51.438675,[-0.765  1.328 -0.814  0.316 -2.062],100.0,4112.149,16.54,760.5151,-93.55724,-85.11541,38600,-43.809586,386,100,0.4512261,-92.87309,3.747065,28119.99,,5180.9423015117645,-0.65234303,-107.63587515703186,7.62599e-05,642043,99.38058,2.7933278,155.95166,-97.52787,0.78795636,14.474238
-74.94215,[-0.762  1.347 -0.803  0.304 -2.071],100.0,11445.542,16.27,108.575294,-94.454216,-84.54318,38700,-69.15759,387,100,0.71864474,-93.80818,0.9101768,1014.89185,,5197.572775363922,-0.6562469,-108.46121593700217,0.00032203214,643670,99.357704,2.5694191,16.445126,-97.40647,1.1916659,11.618488
-56.676556,[-0.759  1.339 -0.803  0.316 -2.075],100.0,10481.467,16.24,2083.8062,-94.356705,-85.9407,38800,-42.029873,388,100,0.4110818,-93.71156,6.4798975,7404.8267,,5212.9645216465,-0.65770245,-108.31109329328757,5.661361e-06,645294,99.36858,2.3192258,122.5824,-97.55607,1.1759176,40.754704
-42.756653,[-0.769  1.322 -0.799  0.315 -2.077],100.0,5965.6616,16.39,351.20276,-94.08381,-82.221115,38900,-34.82992,389,100,0.33534023,-93.38701,1.4053903,1002.3169,,5229.6209218502045,-0.6589855,-108.07197921024334,2.0668504e-05,646933,99.34777,2.6845183,22.17087,-97.21629,0.91011685,23.79545
-35.833733,[-0.763  1.34  -0.799  0.314 -2.078],100.0,4155.1484,16.51,448.34848,-94.501785,-86.7157,39000,-28.469723,390,100,0.2638458,-93.84288,1.7392226,2304.4683,,5242.08726143837,-0.6601707,-108.6982705671968,0.00014340808,648584,99.373695,2.5298548,30.452436,-97.85544,0.7409596,21.191675
-64.6438,[-0.753  1.357 -0.797  0.312 -2.079],100.0,6071.4717,16.94,145.5137,-93.84158,-84.63429,39100,-58.85553,391,100,0.6186038,-93.16322,1.9961231,7475.119,,5257.461437225342,-0.66186273,-108.3363263412354,0.001080546,650278,99.36665,2.748108,90.85027,-97.45845,0.8761485,8.474894
-93.42222,[-0.746  1.356 -0.811  0.33  -2.081],100.0,654.05005,16.41,1.0738713,-94.271194,-85.76052,39200,-92.73111,392,100,0.9887494,-93.603386,0.03435316,1.9509305,,5274.027328252792,-0.66254085,-108.34822026775186,0.2801865,651919,99.361824,2.6105156,0.18674168,-97.81638,0.27339137,2.2566655
-71.31516,[-0.749  1.353 -0.815  0.329 -2.081],100.0,16132.802,16.85,422.94504,-93.6034,-81.17009,39300,-62.198036,393,100,0.6631041,-92.92712,1.7337675,4093.7,,5287.609485387802,-0.66289073,-108.0049001079647,0.00012643944,653604,99.357124,3.166795,42.49582,-97.7111,1.4895163,15.960509
-49.076378,[-0.745  1.341 -0.802  0.317 -2.082],100.0,10048.867,16.16,1290.4364,-94.11662,-81.44345,39400,-34.23942,394,100,0.34539953,-93.43083,4.065809,4517.51,,5299.568216085434,-0.66089386,-107.89458271245309,4.0610357e-05,655220,99.38181,2.6675947,70.55729,-97.64257,1.1776305,40.81224
-64.34083,[-0.729  1.35  -0.811  0.318 -2.08 ],100.0,5763.3257,16.12,234.59857,-94.341194,-85.83015,39500,-58.58545,395,100,0.6091053,-93.67464,1.5319419,12887.328,,5314.3839321136475,-0.6633333,-108.1446822922511,9.1989896e-05,656832,99.36627,2.5368066,67.47281,-97.814514,0.8288103,7.203348
-50.387794,[-0.718  1.361 -0.796  0.299 -2.082],100.0,8801.5,16.58,475.81003,-93.92923,-84.701065,39600,-42.057274,396,100,0.4179466,-93.273674,1.4612669,3786.003,,5327.766847372055,-0.66693306,-108.14555980237147,0.00033953448,658490,99.34676,2.5768023,40.569294,-97.088036,1.0960014,20.077139
-46.69728,[-0.699  1.373 -0.8    0.307 -2.086],100.0,2439.5159,16.74,408.55075,-93.88119,-84.23442,39700,-35.56881,397,100,0.3493889,-93.21424,2.3134809,1981.3055,,5339.558044195175,-0.6650511,-108.20917575675423,0.00010585407,660164,99.378914,2.8553684,37.075714,-97.44867,0.55405134,10.440855
-62.75357,[-0.704  1.378 -0.813  0.305 -2.084],100.0,14293.733,16.89,262.30966,-93.715996,-81.74812,39800,-55.92183,398,100,0.5804393,-93.00017,2.2601087,6815.4688,,5352.703452587128,-0.664313,-108.11183022148101,2.788289e-05,661853,99.37239,2.7494779,49.277905,-97.33403,1.3391827,12.510412
-45.21353,[-0.704  1.364 -0.826  0.323 -2.083],100.0,4816.6514,15.93,1249.67,-94.45049,-88.084694,39900,-34.402798,399,100,0.33426824,-93.80644,3.8244975,4647.9497,,5366.499150276184,-0.6644936,-108.12831422312155,2.4063043e-05,663446,99.39322,2.294253,74.21105,-97.333466,0.79243153,15.957667
-71.420494,[-0.694  1.384 -0.826  0.326 -2.083],100.0,7174.3325,16.58,123.56285,-93.70974,-82.929276,40000,-64.351944,400,100,0.6680197,-92.99588,1.4389876,1276.5994,,5383.04308795929,-0.6664924,-107.81285565978258,0.00012668748,665104,99.35962,2.9696763,23.651339,-97.31414,0.9439626,13.06027
-59.214943,[-0.705  1.389 -0.827  0.311 -2.085],100.0,4011.1023,16.5,327.4161,-94.009544,-87.78466,40100,-52.25009,401,100,0.534116,-93.33258,2.6924846,6481.1562,,5397.155040502548,-0.6669323,-108.11518746449109,0.00031825333,666754,99.37671,2.4155571,68.798065,-97.83255,0.70883006,16.805292
-54.772667,[-0.704  1.398 -0.821  0.295 -2.086],100.0,9581.421,16.32,266.40643,-94.29309,-82.13488,40200,-45.16634,402,100,0.44348747,-93.62583,1.9660907,2201.2437,,5412.580449104309,-0.67307806,-108.25831903875377,0.00022990117,668386,99.36321,2.8002605,31.898338,-97.46225,1.1094587,24.312704
-58.85679,[-0.71   1.405 -0.804  0.302 -2.092],100.0,8233.645,16.42,78.557365,-94.37182,-83.95795,40300,-51.67287,403,100,0.530195,-93.70326,0.8929496,1050.0675,,5426.44753909111,-0.6737829,-108.46885264941983,0.00090089254,670028,99.36762,2.9732156,15.891863,-97.40488,0.99869066,13.934084
-50.58187,[-0.71   1.398 -0.82   0.294 -2.093],100.0,5414.138,16.39,916.44214,-93.86292,-85.281784,40400,-36.39702,404,100,0.36299136,-93.187675,3.1769757,5201.7646,,5442.008853435516,-0.6730328,-107.84232609373632,0.00012075019,671667,99.350365,2.8257186,60.087414,-97.84563,0.845484,12.46464
-61.51159,[-0.718  1.391 -0.808  0.29  -2.092],100.0,11584.24,16.49,1021.7046,-94.50193,-87.48911,40500,-52.706142,405,100,0.5519248,-93.83206,4.7791944,20927.316,,5458.750842094421,-0.6733984,-108.68202040693272,2.8280712e-05,673316,99.4205,2.3563056,158.87738,-97.50516,1.2302599,12.281942
-34.07555,[-0.724  1.386 -0.793  0.278 -2.092],100.0,4348.955,16.85,752.52954,-94.00502,-85.89625,40600,-26.32624,406,100,0.23876473,-93.22332,2.166464,2224.3704,,5471.724170446396,-0.6771983,-108.34233741220628,1.848181e-05,675001,99.35454,2.7863424,39.897156,-97.13673,0.7457187,18.631662
-45.062065,[-0.69   1.394 -0.794  0.277 -2.096],100.0,9779.915,16.62,1774.3136,-94.075325,-86.44371,40700,-31.848843,407,100,0.3094719,-93.41856,6.0485187,8863.406,,5484.224047899246,-0.67730147,-108.34392704220855,5.150534e-05,676663,99.38797,2.6585858,134.13121,-97.23011,1.1227785,10.620786
-86.812614,[-0.696  1.384 -0.782  0.271 -2.096],100.0,4863.8906,15.98,2.278081,-94.41199,-85.393425,40800,-85.67128,408,100,0.9025251,-93.725105,0.05376177,9.294228,,5502.246831417084,-0.6792103,-108.06617282645807,0.039283775,678261,99.41618,2.3078835,0.34631586,-97.74381,0.7750065,9.201895
-68.971146,[-0.688  1.387 -0.777  0.279 -2.098],100.0,7505.845,17.11,299.44452,-94.19351,-83.22281,40900,-61.27915,409,100,0.6332344,-93.3948,2.380048,2316.097,,5514.677239179611,-0.6819522,-108.78000694863275,2.9709105e-05,679972,99.351425,3.165783,43.079777,-97.87847,1.2375643,123.39577
-39.912228,[-0.684  1.389 -0.78   0.264 -2.101],100.0,2773.5354,15.85,664.78796,-94.44715,-86.83404,41000,-29.391802,410,100,0.28659928,-93.79235,2.543181,2525.4707,,5527.482844352722,-0.6826054,-108.01912698965029,2.4107536e-05,681557,99.3802,2.2498271,42.253822,-97.47233,0.6386916,21.165176
-71.277336,[-0.678  1.396 -0.793  0.267 -2.102],100.0,13257.327,16.03,77.94535,-94.51079,-86.578995,41100,-68.56272,411,100,0.71423906,-93.85449,0.28875345,3245.6182,,5543.590789556503,-0.6835945,-108.26646979900053,0.00040719568,683160,99.36229,2.546709,18.091642,-97.6505,1.2872243,10.698138
-67.51126,[-0.7    1.386 -0.8    0.257 -2.103],100.0,8193.437,16.67,440.1143,-93.46077,-83.853165,41200,-57.75552,412,100,0.5954529,-92.79716,3.887793,3093.2092,,5555.635481119156,-0.6842691,-107.66807307667887,3.1292046e-05,684827,99.34867,2.9739342,61.929504,-97.312614,1.0457644,22.161182
-65.084145,[-0.698  1.382 -0.799  0.273 -2.103],100.0,17895.969,16.56,1050.0023,-94.488235,-87.150856,41300,-52.584236,413,100,0.53617376,-93.69775,4.639732,4225.207,,5567.824102640152,-0.6848722,-108.58897157396393,1.25895995e-05,686483,99.37184,2.4773061,84.37375,-98.31256,1.5147451,17.619556
