InitialReturnStd,InitialReturnMin,ReturnStepMaxmin,MinIW,EntropyCoefficient,MeanIW,Iteration,MeanD2w0t,StdD2w0t,InitialReturnMax,EpLenMean,TimestepsSoFar,EpThisIter,MeanEntropy,StdIW,InitialBound,MaxIW,ReturnMeanIW,EpisodesSoFar,InitialReturnMean,Weights,J_sample_variance,TimeElapsed,ReturnStepMax,EpRewMean,EmpiricalD2,MaxD2w0t,MinD2w0t,Bound
2.6496084,-4.986107,86.2285,0.0012399708,,1.840171,326,0.12868646,1.3532938,7.267975,16.47,553055,100,-0.22354892,4.9374647,489.65338,36.435658,969.54663,32600,1.0375977e-05,[-1.43   1.04   0.772 -0.426 -1.645],5943813.0,3794.7903485298157,100.0,-107.10011251789483,22.112164,71.197395,,790.4767
3.5141091,-5.30262,86.743774,0.21474826,,1.0400809,327,0.037076708,0.19741344,21.06932,17.18,554773,100,-0.2253595,0.48654658,448.97382,4.24718,547.6959,32700,7.6293944e-08,[-1.408  1.055  0.775 -0.422 -1.642],54184.555,3806.8720314502716,100.0,-107.26268146954072,1.1953908,1.5841186,,462.24268
3.3999188,-4.376625,86.54794,0.202041,,1.0777452,328,0.03977122,0.21511167,15.567032,16.99,556472,100,-0.23111495,0.5589755,460.64417,4.317679,578.5331,32800,1.2207031e-06,[-1.421  1.058  0.776 -0.416 -1.644],78381.69,3818.786857366562,100.0,-107.84258765646494,1.3517079,2.035302,,492.65598
2.8288171,-4.6449738,85.950325,0.24260156,,1.0812317,329,0.037533626,0.2128172,8.30912,16.12,558084,100,-0.21826038,0.6793318,508.35373,5.7053165,615.3278,32900,-5.340576e-07,[-1.433  1.061  0.772 -0.408 -1.65 ],120572.07,3829.659457206726,100.0,-107.67294180523672,1.5802478,5.4332333,,544.9939
2.8967502,-4.7855225,85.98933,0.02922989,,1.1593124,330,0.06328415,0.52386034,8.25116,16.11,559695,100,-0.21336098,2.364431,506.46066,18.584484,646.8067,33000,-4.9591063e-06,[-1.426  1.068  0.768 -0.409 -1.637],1367582.5,3840.504166841507,100.0,-106.8439560010635,6.611897,35.25841,,547.59106
2.7151744,-3.9029617,85.693306,0.0044709886,,1.6689892,331,0.12828805,2.4466588,7.1120224,15.76,561271,100,-0.22045894,5.662498,519.7073,48.664658,917.8907,33100,1.1367798e-05,[-1.412  1.085  0.762 -0.4   -1.632],8248984.5,3852.519630908966,100.0,-107.02453862615253,23.991167,316.2122,,741.7999
2.4735785,-3.8268356,86.017555,0.15368508,,1.0231003,332,0.036044963,0.19868982,8.911087,16.11,562882,100,-0.22175184,0.5078114,508.99026,3.405284,582.5595,33200,-5.645752e-06,[-1.391  1.101  0.758 -0.382 -1.639],70728.22,3863.833800792694,100.0,-107.52577922577152,1.2744862,1.5491734,,517.64355
4.288087,-5.005539,86.401245,0.007076672,,1.4091647,333,0.102239914,0.8099962,25.46489,16.7,564552,100,-0.2240332,4.3456426,465.80225,42.150547,739.3147,33300,-9.536743e-06,[-1.4    1.102  0.755 -0.378 -1.641],4276489.5,3873.721538543701,100.0,-107.14850857568358,12.126106,22.99591,,582.8196
2.3094726,-3.8818588,85.90738,0.0021249074,,2.7154524,334,0.2882919,3.2685907,6.826538,16.08,566160,100,-0.21759823,14.194314,506.02057,140.87556,1455.744,33400,-4.8065185e-06,[-1.413  1.088  0.75  -0.379 -1.643],50995816.0,3885.6990356445312,100.0,-107.63656651365902,39.957073,210.65538,,1168.3456
2.5600114,-4.868416,86.474174,0.0057294755,,1.9911271,335,0.25105557,3.2086124,6.777672,16.76,567836,100,-0.2124258,8.55925,478.66367,79.583916,1024.0398,33500,-2.8991699e-06,[-1.395  1.094  0.775 -0.373 -1.637],17459896.0,3899.187476158142,100.0,-107.27026815052476,20.875801,386.44287,,753.1244
3.6854374,-4.8353653,86.52361,0.25749665,,1.0483814,336,0.038201645,0.20582414,22.797096,16.81,569517,100,-0.21143143,0.56544685,463.09668,3.4184892,568.35913,33600,-4.5013426e-06,[-1.403  1.084  0.777 -0.402 -1.631],80651.555,3911.5811285972595,100.0,-107.41887649721569,1.3288321,1.6157517,,482.21146
2.7348533,-4.530678,86.43773,0.00029391743,,1.9078326,337,0.13572454,1.5884877,6.521042,16.69,571186,100,-0.20312645,7.063323,477.93994,64.05154,976.6153,33700,-7.171631e-06,[-1.414  1.085  0.771 -0.4   -1.63 ],10804018.0,3921.2664411067963,100.0,-107.43678777506533,23.98362,100.03153,,765.251
2.6966517,-4.7093124,86.219765,0.0604008,,1.1020381,338,0.048453286,0.29465544,7.551277,16.42,572828,100,-0.20361318,1.0586286,495.53305,9.201645,607.62,33800,3.5095215e-06,[-1.432  1.067  0.768 -0.406 -1.622],284657.28,3932.7073743343353,100.0,-107.28920157649172,1.9955188,5.576342,,530.72766
3.558028,-4.989563,86.6713,0.039120566,,1.2516922,339,0.055522636,0.35087675,23.244606,17.08,574536,100,-0.20825231,2.0457766,450.98462,17.123764,656.55695,33900,4.348755e-06,[-1.438  1.067  0.765 -0.42  -1.623],890848.75,3945.3003578186035,100.0,-106.95287797908207,4.332941,13.315388,,527.1361
3.1636298,-5.064728,86.28684,0.0004153542,,2.0739512,340,0.33174333,4.180958,16.883804,16.45,576181,100,-0.21013255,8.522033,474.5522,148.83086,1104.8395,34000,8.392334e-06,[-1.418  1.076  0.767 -0.417 -1.627],19406330.0,3957.3226611614227,100.0,-107.3544526740126,42.98372,246.88004,,859.38806
3.3111374,-4.712471,86.2618,0.5165434,,1.0366235,341,0.034350388,0.18582848,14.377823,16.57,577838,100,-0.2076731,0.3230572,485.56543,2.3944304,569.9266,34100,-4.9591063e-06,[-1.397  1.081  0.774 -0.432 -1.629],25010.688,3969.376073360443,100.0,-107.40257018185237,1.1334388,1.5327612,,501.16782
2.7687829,-4.46817,86.256996,0.0010074408,,3.5364482,342,1.2863127,21.330893,7.370201,16.38,579476,100,-0.21996616,22.364655,491.4172,224.80998,1814.8043,34200,-1.3580322e-05,[-1.4    1.089  0.773 -0.427 -1.627],120943270.0,3979.6919503211975,100.0,-106.94422308582894,120.029045,1471.2156,,1167.2653
3.445896,-4.6486588,86.4097,0.020990044,,1.2895812,343,0.048471473,0.31774524,22.091019,16.69,581145,100,-0.21925575,2.1541092,468.3394,17.736584,683.33984,34300,4.196167e-06,[-1.392  1.084  0.775 -0.401 -1.639],1044014.06,3991.682725906372,100.0,-107.47852478720804,2.7260654,19.318186,,531.9557
3.45606,-4.1362,86.09705,0.0001806614,,5.959744,344,1.7952597,24.503063,22.058868,16.27,582772,100,-0.21632737,30.134235,480.90485,213.0039,3008.714,34400,1.6021728e-06,[-1.386  1.095  0.773 -0.399 -1.638],216816130.0,4002.751549720764,100.0,-107.14188173185293,337.7501,1503.2882,,2262.4312
2.4892495,-4.539505,86.17376,0.021195706,,1.1264397,345,0.053699814,0.33171886,6.6196747,16.36,584408,100,-0.2126512,1.2583737,497.56012,8.155908,621.8897,34500,5.7983398e-06,[-1.4    1.082  0.751 -0.397 -1.635],416667.3,4015.3114478588104,100.0,-106.8160256243225,2.8450768,7.003733,,542.55896
3.2213867,-4.185646,86.32786,0.008178162,,1.5179179,346,0.20353693,1.9929762,11.907608,16.44,586052,100,-0.20810248,4.5801907,491.7027,72.96674,817.02686,34600,1.6784668e-06,[-1.404  1.094  0.749 -0.4   -1.632],5121134.0,4024.73042845726,100.0,-107.09186650519906,16.990694,68.32401,,625.13544
2.6465104,-4.511307,86.414375,0.0028583286,,1.7702177,347,0.16663477,1.5056695,7.6904984,16.73,587725,100,-0.21304537,5.463164,483.69266,37.676155,922.5801,34700,1.2969971e-06,[-1.403  1.083  0.747 -0.387 -1.627],7085964.5,4036.467168569565,100.0,-107.2767058267895,20.784863,55.477783,,758.98486
2.8922799,-3.9886017,86.526375,0.63667524,,1.0177944,348,0.03428506,0.183744,11.316498,16.83,589408,100,-0.21436131,0.17927857,466.53308,1.9679374,550.0341,34800,-4.272461e-06,[-1.422  1.074  0.736 -0.383 -1.632],7927.061,4048.8750400543213,100.0,-107.28588663334723,1.0437013,1.0948819,,474.5728
2.8201947,-4.344719,86.340004,0.00092447083,,2.9688814,349,0.9993792,15.648749,7.5546875,16.55,591063,100,-0.22028403,18.356422,487.64392,226.72514,1508.1,34900,6.2561035e-06,[-1.415  1.072  0.738 -0.385 -1.633],78675500.0,4060.814927339554,100.0,-107.30294716683763,109.23271,954.3751,,1045.924
3.3027806,-5.0799103,86.52922,0.12166645,,1.1933514,350,0.044127606,0.2519082,16.65261,16.81,592744,100,-0.22241203,1.0048279,466.82327,6.693088,642.4584,35000,4.8065185e-06,[-1.412  1.06   0.726 -0.374 -1.639],253104.19,4073.7336299419403,100.0,-107.43133834157346,1.6441928,4.5592833,,526.47955
2.8361638,-4.534836,86.14612,0.0036751123,,1.5340946,351,0.16299084,2.9121864,7.225708,16.28,594372,100,-0.22030553,6.160646,494.07318,62.4647,813.9379,35100,1.9836425e-06,[-1.417  1.057  0.716 -0.379 -1.641],8758072.0,4084.1903030872345,100.0,-106.87594430186601,21.826197,162.11957,,638.4674
2.8900566,-4.542984,86.10704,0.046100788,,1.2977302,352,0.06727059,0.44792953,8.202431,16.32,596004,100,-0.22469394,1.5477415,492.75348,20.445097,713.37946,35200,-7.93457e-06,[-1.405  1.067  0.711 -0.387 -1.639],661649.8,4096.487058877945,100.0,-106.92388523225995,3.3778558,9.107678,,606.7307
2.9913838,-4.4997177,86.48645,0.006094991,,1.2067432,353,0.056882784,0.35342658,10.747025,16.78,597682,100,-0.22834155,1.3263861,474.88214,7.301392,644.0831,35300,3.5095215e-06,[-1.407  1.063  0.701 -0.381 -1.644],425994.03,4108.152240514755,100.0,-107.01168746588077,2.9207397,7.9945793,,546.41016
2.557795,-4.429039,86.34867,0.039310887,,1.1578383,354,0.05303638,0.385447,6.4611435,16.53,599335,100,-0.25488305,0.95218664,490.8953,6.5318346,632.48456,35400,2.7465821e-06,[-1.399  1.068  0.699 -0.39  -1.647],237393.19,4117.790272951126,100.0,-107.21054347786615,2.4725664,13.784045,,552.78015
2.889042,-4.8454514,86.49881,0.010190494,,1.3126374,355,0.12107445,0.909608,12.319557,16.77,601012,100,-0.25335753,2.6092052,478.4566,17.507418,700.51373,35500,1.5258789e-06,[-1.409  1.074  0.707 -0.373 -1.674],1716090.9,4127.472500562668,100.0,-107.12092472126835,6.431924,24.581707,,572.9709
2.5033002,-3.9495163,86.20638,0.0025140606,,1.3503944,356,0.13034388,1.42455,6.5980377,16.37,602649,100,-0.24267551,2.8387282,495.7979,38.081062,743.037,35600,4.9591063e-06,[-1.407  1.071  0.693 -0.366 -1.672],2139042.0,4138.16824555397,100.0,-107.53794093459175,9.720839,75.33258,,601.3893
2.9073982,-5.0634003,86.03174,0.0066013625,,1.4528781,357,0.09808409,0.76244974,7.737007,16.15,604264,100,-0.24462889,2.9196885,504.62167,21.068626,799.5689,35700,-7.858276e-06,[-1.412  1.078  0.69  -0.38  -1.662],2158701.2,4149.754204034805,100.0,-106.79680125877205,10.498521,18.2467,,678.15826
3.6285427,-5.580345,86.49375,0.29858682,,1.0296439,358,0.035944294,0.19343022,24.304916,16.78,605942,100,-0.24242775,0.4574845,459.94354,2.7987754,556.8594,35800,-6.713867e-06,[-1.421  1.064  0.682 -0.382 -1.664],49701.11,4163.023751735687,100.0,-107.01107067085091,1.2323574,1.3964938,,471.19022
2.8061142,-3.9111252,86.1138,1.8007843e-06,,11.108427,359,13.721353,339.14053,11.316963,16.22,607564,100,-0.25335753,106.50585,489.0153,1084.0466,5711.067,35900,7.93457e-06,[-1.412  1.066  0.684 -0.382 -1.661],2899700500.0,4173.1243534088135,100.0,-107.24451870385342,3667.3728,30751.336,,3902.0088
2.465708,-4.032631,85.841324,0.0034061042,,1.5459526,360,0.2036934,2.5464885,7.0343018,15.89,609153,100,-0.25805664,5.5517125,519.74805,47.220917,865.7933,36000,6.866455e-06,[-1.401  1.09   0.694 -0.388 -1.672],8602470.0,4185.43469119072,100.0,-107.45296363597807,20.656744,161.63065,,694.4189
2.5855885,-5.0428925,86.42607,0.077160254,,1.103291,361,0.0408835,0.2393583,7.2830505,16.56,610809,100,-0.25782707,0.6117527,486.40698,6.105929,602.77905,36100,9.918213e-07,[-1.396  1.1    0.693 -0.402 -1.677],97120.836,4197.587952136993,100.0,-106.94972498497242,1.5715674,4.731142,,530.1929
2.8008745,-4.217102,86.11808,0.00039980773,,1.4492694,362,0.14855136,2.3856516,8.3784485,16.27,612436,100,-0.2603307,4.271627,502.23373,31.932415,787.85144,36200,1.04522705e-05,[-1.391  1.101  0.687 -0.409 -1.677],4539505.0,4209.110176563263,100.0,-107.24954971371828,22.812231,255.6621,,643.7178
2.7945313,-4.5256577,86.377365,0.00039171748,,2.804982,363,1.0124048,68.78804,7.4742813,16.72,614108,100,-0.25446913,20.94527,480.61536,213.12164,1447.9138,36300,-3.5858154e-06,[-1.378  1.112  0.704 -0.397 -1.679],106548904.0,4218.646577835083,100.0,-107.53853659594304,286.78735,12541.173,,1013.4888
2.973599,-4.742981,86.09485,0.0035881626,,1.54698,364,0.09421455,1.3339777,9.872131,16.28,615736,100,-0.25422534,4.4121947,499.67523,47.419186,840.83655,36400,-2.1362305e-06,[-1.393  1.092  0.695 -0.423 -1.673],5008510.0,4229.846954345703,100.0,-107.42268721755839,8.264666,75.45359,,694.77014
2.8510833,-4.6941605,86.05052,0.22810358,,1.037617,365,0.03624938,0.19902866,9.875153,16.21,617357,100,-0.24674988,0.54168826,494.38757,4.135571,581.66296,36500,-6.2561035e-06,[-1.39   1.085  0.708 -0.419 -1.673],77803.14,4241.691171646118,100.0,-107.03601957924238,1.30288,1.4898367,,507.99988
2.9587455,-5.0672607,86.85275,0.0021203326,,3.7657137,366,0.30028293,8.644335,12.148003,17.19,619076,100,-0.24699028,25.625113,452.59103,262.8038,1784.1119,36600,1.3732911e-06,[-1.39   1.09   0.712 -0.418 -1.666],131888910.0,4252.654596567154,100.0,-107.20603786548094,48.771694,759.59534,,1220.0603
2.3243725,-4.3926697,86.327324,0.03319065,,1.1806737,367,0.057795577,0.35251796,5.0845566,16.55,620731,100,-0.2489584,1.5085652,486.67084,13.010309,641.5005,36700,-2.670288e-06,[-1.398  1.076  0.724 -0.419 -1.666],580578.44,4264.617654323578,100.0,-107.46967588509695,2.6304383,5.9123497,,548.569
3.5348742,-4.106163,86.532646,5.163616e-05,,6.022128,368,2.8267975,45.97998,24.685493,16.87,622418,100,-0.2546338,51.78836,457.42056,536.0809,2739.8352,36800,9.994506e-06,[-1.399  1.072  0.719 -0.411 -1.668],492002370.0,4275.78337931633,100.0,-107.48662511619119,346.4051,2797.8403,,1654.7793
3.3923833,-4.787071,86.545265,9.7467555e-06,,6.0920677,369,3.9579747,169.73694,11.90049,16.84,624102,100,-0.26044017,48.5271,473.3255,495.5957,2870.7593,36900,8.69751e-06,[-1.394  1.057  0.716 -0.394 -1.674],479541630.0,4287.73952794075,100.0,-107.14377117975268,1438.234,19113.652,,2151.18
2.7065513,-4.548416,86.2827,0.028868813,,1.3055003,370,0.07914238,0.47534424,8.638466,16.5,625752,100,-0.2656238,1.7810092,491.1345,13.375359,711.2258,37000,-9.155273e-07,[-1.416  1.033  0.708 -0.407 -1.679],815059.1,4302.073063611984,100.0,-107.03457083521062,4.148014,8.488634,,609.50836
2.8403726,-4.1751785,86.288086,0.07931523,,1.1784209,371,0.04593997,0.2669906,11.37719,16.51,627403,100,-0.2634324,1.2919278,488.69397,9.387929,643.60364,37100,-6.866455e-06,[-1.425  1.032  0.69  -0.407 -1.685],409912.3,4312.459290027618,100.0,-107.21100951938666,2.7087412,3.6895308,,559.17004
3.4589572,-4.870163,86.502075,0.23460263,,1.0289369,372,0.035769403,0.19285949,22.582115,16.7,629073,100,-0.2634849,0.38944367,460.83408,2.3259032,557.47986,37200,-9.307862e-06,[-1.429  1.02   0.689 -0.41  -1.682],36444.824,4323.334840297699,100.0,-106.75998765151137,1.1911701,1.3184178,,471.5816
3.1956677,-5.2154846,86.64467,4.1574596e-05,,2.9236646,373,0.55355585,7.7661304,14.224594,17.0,630773,100,-0.2691161,18.471783,459.28296,250.35133,1471.2311,37300,2.670288e-06,[-1.429  1.016  0.688 -0.41  -1.682],80212560.0,4333.766035079956,100.0,-107.42299107743891,112.19078,572.70013,,1108.5243
3.3688734,-4.9170303,86.631226,0.1969041,,1.0497519,374,0.03833115,0.20584634,16.540268,16.97,632470,100,-0.27345207,0.43961436,458.3463,4.163941,559.4265,37400,1.5258789e-06,[-1.457  1.009  0.667 -0.411 -1.688],49487.305,4346.847532987595,100.0,-107.01920101263973,1.2178665,1.6744225,,473.90527
2.4829671,-4.338463,85.90535,0.04948289,,1.1106874,375,0.051094044,0.31277376,7.948555,16.07,634077,100,-0.27300853,1.0862592,507.17514,8.853979,633.7129,37500,4.196167e-06,[-1.458  1.009  0.662 -0.408 -1.692],344131.2,4356.697680950165,100.0,-107.60772005756256,2.3188818,5.1975513,,545.85767
2.5017262,-3.8789597,86.242546,0.0557409,,1.103612,376,0.048372906,0.28201,7.137123,16.57,635734,100,-0.26838413,1.0291213,487.1491,5.323591,602.2391,37600,-3.2806397e-06,[-1.464  1.007  0.656 -0.4   -1.692],268231.62,4367.905812740326,100.0,-107.35745653341979,2.1746802,7.2367754,,517.8877
3.4744828,-5.0653152,86.57869,0.052120376,,1.2201322,377,0.051488593,0.3045822,23.676315,16.94,637428,100,-0.2705032,1.1805288,455.28745,13.440728,646.243,37700,-3.890991e-06,[-1.474  1.001  0.659 -0.413 -1.687],359696.03,4379.725598573685,100.0,-107.41545494004349,1.8733288,7.7774982,,524.74866
2.820043,-4.098366,86.36131,0.008809286,,1.5039225,378,0.12412768,1.0596684,9.78064,16.44,639072,100,-0.27367792,3.9723597,487.5925,30.115889,798.3248,37800,-6.8664554e-07,[-1.452  0.992  0.651 -0.413 -1.689],3699032.5,4391.796199083328,100.0,-106.6526386319105,10.981445,33.75559,,649.69696
2.3899395,-3.421318,86.17674,0.013201913,,1.44759,379,0.089374885,0.96288294,6.927498,16.32,640704,100,-0.28546932,4.052092,501.29056,38.687622,791.0908,37900,-3.2806397e-06,[-1.464  0.985  0.651 -0.402 -1.693],4282535.5,4404.142481327057,100.0,-107.64916847698832,5.636606,72.39497,,686.90814
2.7953787,-4.7899933,86.33521,0.028688647,,1.3305479,380,0.05861596,0.39381972,10.808472,16.56,642360,100,-0.29009157,2.407198,486.46704,29.930973,719.9646,38000,-4.8065185e-06,[-1.394  0.954  0.653 -0.431 -1.704],1488377.0,4416.052086830139,100.0,-107.14564460031174,2.8186817,12.797089,,611.17596
2.8053968,-4.7398148,86.52373,0.00050377543,,2.237516,381,0.35988262,4.629966,10.418152,16.78,644038,100,-0.29230392,13.047695,466.81516,129.30649,1126.8639,38100,1.5258789e-07,[-1.393  0.961  0.657 -0.412 -1.709],38011236.0,4427.197926521301,100.0,-107.20684559462512,69.98773,307.05603,,818.5973
2.6595263,-4.1061783,86.1468,0.0030557797,,2.2832885,382,0.4346291,5.6119905,6.790596,16.28,645666,100,-0.29441687,10.560551,495.9336,133.16872,1230.4493,38200,7.6293944e-08,[-1.37   0.971  0.674 -0.41  -1.711],29822024.0,4440.298385620117,100.0,-107.23587659511655,30.925531,281.21008,,934.1502
2.4457457,-4.9453735,85.93658,0.20648283,,1.0513886,383,0.036819648,0.20494856,6.8614044,15.94,647260,100,-0.29998624,0.47572696,513.1563,3.2014666,602.0674,38300,4.8065185e-06,[-1.386  0.97   0.676 -0.434 -1.713],65574.72,4451.053773880005,100.0,-106.81013578732446,1.2962937,1.9405062,,536.12463
4.5203147,-5.7292404,86.9141,0.022202939,,1.1876953,384,0.060485058,0.35964334,25.056694,17.41,649001,100,-0.30248615,1.4709364,438.43546,10.334737,612.6711,38400,4.8828124e-06,[-1.38   0.973  0.672 -0.427 -1.719],500243.97,4461.868058204651,100.0,-107.37406260450499,2.669659,5.324456,,486.2976
2.7550113,-4.4020615,86.21454,0.0038114993,,2.0129988,385,0.11230337,1.7197269,8.664909,16.34,650635,100,-0.30365843,7.8264484,490.59723,75.58932,1042.4573,38500,1.1291504e-05,[-1.383  0.969  0.672 -0.418 -1.721],13448015.0,4471.693938732147,100.0,-106.82503150613003,19.091808,231.18135,,821.1933
2.6557276,-4.7350464,86.537674,0.0042186594,,1.2285402,386,0.051951006,0.3679353,8.373642,16.86,652321,100,-0.30201456,1.8564395,477.60422,20.040493,650.9018,38600,3.890991e-06,[-1.37   0.988  0.667 -0.409 -1.723],830126.9,4483.083910942078,100.0,-107.02261754520603,4.390057,19.980423,,560.78815
3.0808058,-5.1324234,86.172585,0.005406817,,1.2432873,387,0.09209416,0.7230766,13.6167145,16.35,653956,100,-0.3076692,2.1557763,480.32874,16.581366,684.15045,38700,4.5013426e-06,[-1.389  0.979  0.663 -0.419 -1.721],1240413.2,4493.814014434814,100.0,-106.9825721436165,6.119603,19.785685,,555.5692
2.9688737,-5.131218,86.539925,0.005778004,,2.813071,388,0.36292335,10.2212105,9.12767,16.88,655644,100,-0.29816192,18.142445,477.4717,192.94229,1443.6116,38800,-5.264282e-06,[-1.398  0.975  0.655 -0.41  -1.727],79895490.0,4505.174752950668,100.0,-107.14054028382849,32.09891,649.63947,,1097.208
2.8137896,-4.5420685,86.18451,0.041826673,,1.165113,389,0.06236891,0.3858831,12.059013,16.32,657276,100,-0.2971823,1.4042034,495.29608,14.804703,644.30133,38900,-7.019043e-06,[-1.426  0.994  0.646 -0.414 -1.717],534832.8,4517.043839931488,100.0,-106.88174652722546,3.0611181,6.2758455,,553.29175
3.2653155,-6.217293,86.75726,0.025046224,,1.3809111,390,0.05958175,0.4019233,12.964737,17.1,658986,100,-0.2929647,1.9092244,458.47095,12.5691185,705.1236,39000,-5.4931643e-06,[-1.431  0.992  0.635 -0.411 -1.716],758367.0,4527.050372838974,100.0,-106.52486868976536,3.111304,29.820318,,578.1943
2.5807061,-4.468216,86.5303,0.018989272,,1.4875978,391,0.12910087,1.1799693,6.270096,16.75,660661,100,-0.29514915,5.6330123,478.18732,56.678043,769.92926,39100,2.5939942e-06,[-1.446  0.988  0.644 -0.418 -1.712],6732842.0,4538.3505737781525,100.0,-107.2826895921089,18.340717,41.36232,,613.0603
3.68357,-5.318474,86.798515,0.0018636289,,1.7394983,392,0.24389315,2.5505376,25.279045,17.23,662384,100,-0.2936365,8.640201,444.0616,87.08051,868.3148,39200,-5.1116945e-06,[-1.458  0.972  0.638 -0.421 -1.714],15504649.0,4551.009725809097,100.0,-107.39850623182623,35.862236,107.74113,,623.5357
2.6940613,-4.813347,86.28362,0.0075507644,,1.1953028,393,0.063329,0.47750103,8.224083,16.44,664028,100,-0.2944983,2.0614924,485.0324,16.566563,648.3784,39300,6.6375733e-06,[-1.472  0.957  0.639 -0.416 -1.713],1000895.0,4561.6952748298645,100.0,-106.81322644213006,4.828734,16.549501,,535.2497
3.0778596,-4.4367676,86.00024,0.0035017119,,1.2917619,394,0.055530313,0.5193601,8.284134,16.21,665649,100,-0.2981596,2.3194644,495.42468,22.585161,711.4708,39400,2.670288e-06,[-1.478  0.945  0.642 -0.415 -1.713],1306833.0,4573.751973628998,100.0,-107.08438717827799,3.70271,47.961334,,596.7573
4.644747,-4.998871,86.799545,0.09470365,,1.1371382,395,0.050533526,0.2815951,26.148178,17.32,667381,100,-0.29790527,1.036275,441.49368,13.503229,589.6054,39500,-4.9591063e-06,[-1.476  0.958  0.633 -0.406 -1.717],246144.77,4583.3794734478,100.0,-107.44227414145617,1.9396732,4.610197,,480.9243
3.341352,-4.9647217,86.76663,0.13665992,,1.0476289,396,0.03987165,0.21385035,12.147026,17.17,669098,100,-0.30053613,0.6365312,452.24966,3.840684,553.3919,39600,7.858276e-06,[-1.482  0.964  0.64  -0.407 -1.717],94478.04,4593.674232721329,100.0,-107.55238536699684,1.4408078,1.8677589,,469.44913
3.3257546,-4.348274,86.48463,0.33749878,,1.0314034,397,0.035998143,0.19280897,15.730019,16.93,670791,100,-0.30243978,0.37731627,461.4695,3.1951463,554.2688,39700,-1.2969971e-06,[-1.486  0.961  0.639 -0.404 -1.719],35682.47,4604.41416478157,100.0,-107.77776225803154,1.1179255,1.6165445,,470.9068
3.833847,-4.267967,86.4681,0.0915499,,1.1728066,398,0.05097533,0.3001573,24.508514,16.75,672466,100,-0.30486608,1.197735,463.8637,9.36964,635.2827,39800,-3.967285e-06,[-1.479  0.958  0.641 -0.41  -1.721],380248.16,4614.7963280677795,100.0,-107.4031182499512,1.9079007,5.354395,,511.0187
2.7872283,-4.4290695,85.756294,5.1816267e-05,,6.0851626,399,2.1223848,41.763348,13.890175,15.73,674039,100,-0.3049283,36.58202,517.8934,351.58502,3252.9297,39900,-1.0681152e-06,[-1.474  0.956  0.636 -0.403 -1.724],362844540.0,4623.808424711227,100.0,-106.81701887612762,172.35664,2638.7896,,2440.0532
2.7369754,-4.2838135,86.333374,0.0016017166,,1.4877675,400,0.1870732,1.9505602,8.067001,16.49,675688,100,-0.30763263,4.155692,492.25375,34.373848,791.5842,40000,-7.5531007e-06,[-1.475  0.952  0.608 -0.397 -1.724],4150553.0,4637.217329978943,100.0,-107.37912819026893,9.744669,80.75623,,613.452
2.7051778,-4.614105,86.37101,0.005677081,,1.2733378,401,0.0709488,0.46644711,6.2398224,16.51,677339,100,-0.32939607,2.2299645,491.6345,20.129301,693.1566,40100,9.155273e-07,[-1.465  0.957  0.597 -0.381 -1.727],1282475.4,4648.524082899094,100.0,-106.99811837055651,4.2911673,11.383733,,595.99084
3.0166779,-4.247444,86.325745,0.5490273,,1.0234798,402,0.034003302,0.18367505,10.324509,16.59,678998,100,-0.334664,0.27683705,482.76157,2.3511941,562.18506,40200,5.1879883e-06,[-1.483  0.975  0.603 -0.375 -1.748],18015.025,4659.92188334465,100.0,-107.33104832779976,1.092136,1.4481542,,492.10184
3.8918302,-4.7116623,86.536514,0.010633697,,1.2084852,403,0.05780342,0.35406634,25.69571,16.86,680684,100,-0.3344729,1.3437076,455.8045,7.333091,640.6043,40300,4.196167e-06,[-1.479  0.978  0.602 -0.372 -1.754],431347.6,4669.711757659912,100.0,-107.24098288677243,3.4166377,6.11913,,532.77606
2.7083852,-4.0853424,86.20772,0.00044631475,,1.662275,404,0.16149917,1.5361495,7.8293076,16.44,682328,100,-0.3373542,5.2986493,493.53,42.372093,893.4558,40400,1.2207031e-06,[-1.489  0.973  0.598 -0.368 -1.753],7217143.5,4679.635989665985,100.0,-107.25189954541837,10.386543,61.08408,,717.0989
3.759475,-4.496002,86.853874,0.63486934,,1.0090708,405,0.034886543,0.18482123,24.878227,17.21,684049,100,-0.33740225,0.1437361,441.81293,2.0149536,531.4795,40500,7.5531007e-06,[-1.496  0.981  0.61  -0.374 -1.756],4968.133,4692.541464328766,100.0,-107.22324305573915,1.0220308,1.114504,,444.33246
2.9451396,-5.041153,86.59023,0.0023800128,,1.6433133,406,0.1692129,1.5132465,14.849785,16.84,685733,100,-0.33496016,5.651125,473.76935,178.76419,863.8045,40600,-6.5612794e-06,[-1.495  0.98   0.611 -0.372 -1.756],8094111.5,4702.751782178879,100.0,-107.06229337299187,16.109688,56.48301,,687.61755
2.7386515,-4.8472366,86.29954,0.08874074,,1.0992365,407,0.04567999,0.2584029,7.636818,16.48,687381,100,-0.33710614,1.066059,493.3505,6.1681957,601.87836,40700,1.2207031e-06,[-1.504  0.997  0.623 -0.369 -1.754],283320.12,4714.74250292778,100.0,-107.11118321071744,2.1043937,2.7947752,,528.29895
