ReturnStepMax,TimestepsSoFar,MeanD2w0t,StdD2w0t,Weights,EpLenMean,MeanEntropy,InitialReturnMean,EmpiricalD2,J_sample_variance,TimeElapsed,EpThisIter,EpisodesSoFar,EpRewMean,Iteration,MeanIW,InitialReturnStd,MaxIW,MinD2w0t,ReturnStepMaxmin,MinIW,MaxD2w0t,Bound,InitialBound,InitialReturnMax,StdIW,InitialReturnMin,ReturnMeanIW
100.0,540368,0.033847116,0.18096349,[-0.607  0.927 -0.694  0.278 -0.022],16.9,1.3956156,-92.8533,1.0051868,42.339527,2430.5625052452087,100,31900,-107.9475935090872,319,0.98691326,2.91009,1.1836855,,99.35947,0.7805772,1.0063,-664.4912,-665.1647,-82.88321,0.06947659,-96.94442,-91.68021
100.0,542112,0.034920044,0.18368937,[-0.615  0.926 -0.693  0.279 -0.023],17.44,1.394095,-92.868034,1.0021806,29.11854,2438.1191070079803,100,32000,-108.47155880941455,320,0.98556435,3.401044,1.0962209,,99.36622,0.8477965,1.0064372,-681.21216,-681.9798,-80.47541,0.045476694,-97.75992,-91.570366
100.0,543794,0.033701874,0.1806267,[-0.61   0.924 -0.696  0.282 -0.025],16.82,1.3949617,-93.052,1.0046105,33.963844,2445.5213236808777,100,32100,-108.0795608944397,321,0.98536384,3.0686913,1.1652603,,99.37803,0.85386735,1.0097654,-633.0054,-633.676,-81.02525,0.055674262,-97.44674,-91.76151
100.0,545519,0.034535483,0.18269329,[-0.604  0.927 -0.694  0.278 -0.024],17.25,1.3939221,-92.92407,1.0033724,30.194914,2453.7406947612762,100,32200,-108.38197682671705,322,0.9891161,3.2708516,1.1559598,,99.36125,0.85756826,1.0073773,-626.0604,-626.57544,-79.85963,0.054322466,-97.65037,-91.94559
100.0,547200,0.03362091,0.18025118,[-0.601  0.928 -0.696  0.281 -0.025],16.81,1.3936638,-93.24683,1.0000657,7.323207,2461.719640493393,100,32300,-108.31306169723094,323,0.9997603,2.6565318,1.0203059,,99.39128,0.9848065,1.0000942,-740.6789,-740.6916,-85.59615,0.0069401357,-97.34702,-93.221054
100.0,548892,0.033874188,0.1809947,[-0.601  0.928 -0.696  0.281 -0.025],16.92,1.3896211,-93.594444,1.0013658,20.856144,2467.849773168564,100,32400,-108.80323157972292,324,0.9881301,3.0133762,1.093071,,99.37833,0.82950103,1.0040075,-665.2894,-665.9058,-80.17615,0.04088147,-97.77777,-92.49995
100.0,550567,0.033519063,0.18004516,[-0.601  0.931 -0.692  0.28  -0.029],16.75,1.386834,-93.15254,1.001316,19.186728,2475.1498646736145,100,32500,-108.15389240509258,325,0.9937992,2.8482294,1.0868256,,99.379135,0.86996627,1.004276,-619.29297,-619.59375,-83.449165,0.036902625,-97.561066,-92.5863
100.0,552255,0.033810243,0.18088266,[-0.603  0.933 -0.693  0.283 -0.032],16.88,1.3902569,-93.23915,1.005976,45.10781,2482.9133388996124,100,32600,-108.36918485103627,326,0.9813849,2.7582278,1.1811677,,99.41492,0.8538398,1.0122085,-632.92487,-633.86316,-83.90728,0.06890479,-97.75739,-91.597664
100.0,553892,0.032774575,0.17813948,[-0.612  0.931 -0.694  0.283 -0.029],16.37,1.386259,-93.64116,1.0028908,36.525818,2490.5966267585754,100,32700,-108.31611966111086,327,0.98862743,2.7776804,1.1259727,,99.378204,0.8189453,1.0061231,-619.56415,-620.0824,-83.31064,0.055232048,-97.34828,-92.653465
100.0,555591,0.03398753,0.18121982,[-0.616  0.936 -0.694  0.285 -0.033],16.99,1.3846731,-93.54202,1.0005262,11.507695,2499.5887501239777,100,32800,-108.8212994718751,328,0.99664414,2.465323,1.0614172,,99.37161,0.9201643,1.0012904,-707.42017,-707.59204,-85.2047,0.022495171,-98.009094,-93.24988
100.0,557270,0.033595346,0.18022901,[-0.618  0.936 -0.693  0.283 -0.034],16.79,1.3853887,-93.31385,1.0015966,18.610867,2507.135627746582,100,32900,-108.34290086558585,329,0.9939818,2.7170968,1.0847889,,99.36593,0.873387,1.0052414,-626.6947,-626.9652,-82.81336,0.038366176,-97.26132,-92.78896
100.0,558910,0.032828476,0.17827217,[-0.614  0.937 -0.694  0.286 -0.033],16.4,1.388787,-93.60595,1.0025771,22.331722,2514.6465871334076,100,33000,-108.32684856262006,330,0.99394095,2.3613749,1.1708908,,99.36425,0.8957594,1.0046058,-647.2519,-647.5097,-85.72188,0.04797834,-97.28909,-93.05749
100.0,560574,0.03332915,0.17963694,[-0.606  0.937 -0.694  0.284 -0.03 ],16.64,1.3965985,-93.27382,1.0025096,28.097994,2522.720070362091,100,33100,-108.19340418604888,331,0.9869255,2.936682,1.1466756,,99.35024,0.86987567,1.0042365,-595.8236,-596.5256,-84.61422,0.0469328,-97.52458,-92.107895
100.0,562205,0.032677915,0.17795645,[-0.607  0.935 -0.696  0.285 -0.022],16.31,1.3940071,-93.55909,1.0054722,44.60917,2530.058587551117,100,33200,-108.1979588568388,332,0.98425657,2.4245982,1.1324395,,99.37813,0.7878177,1.0130466,-611.80804,-612.54,-86.995766,0.073048756,-97.53319,-92.10341
100.0,563944,0.034807816,0.18336412,[-0.605  0.938 -0.699  0.288 -0.025],17.39,1.3934667,-92.752884,1.003121,32.54028,2538.009169101715,100,33300,-108.29726538383356,333,0.98874,3.1489732,1.1742526,,99.34498,0.8635069,1.005966,-696.68726,-697.25085,-83.62503,0.05360388,-97.515724,-91.76476
100.0,565580,0.03276562,0.17814699,[-0.609  0.937 -0.698  0.286 -0.026],16.36,1.4008403,-93.589874,1.0026922,31.125406,2545.603919506073,100,33400,-108.27353295591097,334,0.9880401,2.713969,1.138124,,99.35441,0.87889373,1.0043892,-604.2719,-604.84607,-82.08123,0.05326509,-97.577194,-92.52244
100.0,567251,0.033450007,0.17988919,[-0.608  0.935 -0.697  0.287 -0.018],16.71,1.4007335,-92.95465,1.0013522,18.382393,2552.950228691101,100,33500,-107.89715129799042,335,0.9913479,2.8426158,1.0688423,,99.3548,0.87530935,1.0050406,-639.84845,-640.3258,-84.38824,0.03500683,-97.43354,-92.178795
100.0,568912,0.03322981,0.17925906,[-0.605  0.931 -0.7    0.289 -0.018],16.61,1.3994145,-93.89786,1.0004174,8.779896,2559.8874418735504,100,33600,-108.84650235390377,336,0.99645334,2.2570775,1.0590739,,99.41801,0.9136124,1.0032581,-653.9355,-654.12964,-86.22437,0.020837348,-97.479324,-93.58051
100.0,570585,0.033478595,0.17992842,[-0.609  0.93  -0.702  0.291 -0.02 ],16.73,1.3948822,-93.46704,1.0012132,16.564783,2567.248586654663,100,33700,-108.48385557595367,337,0.9945831,2.5750258,1.0768877,,99.368546,0.9005958,1.0019938,-619.62006,-619.90826,-85.161865,0.036688544,-97.72176,-92.968094
100.0,572235,0.0330226,0.17875266,[-0.61   0.93  -0.701  0.289 -0.024],16.5,1.3958521,-93.70085,1.0019147,16.508957,2574.3377215862274,100,33800,-108.53721645736525,338,0.9945586,3.032179,1.1182823,,99.36565,0.9156782,1.0025997,-692.97144,-693.21686,-83.05021,0.03641033,-97.792404,-93.20648
100.0,573967,0.03464771,0.18291025,[-0.607  0.93  -0.703  0.288 -0.023],17.32,1.3955299,-93.37584,1.0003953,12.435064,2582.1492578983307,100,33900,-108.96129287871754,339,0.9977612,2.8576167,1.0954168,,99.368805,0.93858045,1.0012842,-676.946,-677.0534,-84.66189,0.022544732,-97.981674,-93.163895
100.0,575697,0.034620512,0.18287836,[-0.608  0.93  -0.703  0.287 -0.023],17.3,1.3934399,-93.62088,1.0010362,18.122776,2588.7842721939087,100,34000,-109.20817509897579,340,0.9930856,3.0732498,1.069348,,99.41351,0.90055156,1.0026587,-724.933,-725.26306,-84.814865,0.026606629,-97.750916,-93.02365
100.0,577395,0.033994503,0.18131171,[-0.606  0.929 -0.704  0.289 -0.026],16.98,1.3921189,-93.418175,1.0019168,22.463356,2596.433192014694,100,34100,-108.67652831533286,341,0.99256486,3.191024,1.0863659,,99.40437,0.818668,1.0054511,-612.0691,-612.39905,-82.10306,0.03740105,-97.67802,-92.74259
100.0,579122,0.034556933,0.18270011,[-0.604  0.928 -0.707  0.292 -0.027],17.27,1.3900154,-93.248146,1.0010564,17.868372,2604.118960618973,100,34200,-108.7775246489024,342,0.9952042,3.1493895,1.0924251,,99.35046,0.8954068,1.0024014,-728.79504,-728.99915,-81.95782,0.03159371,-97.52908,-92.83302
100.0,580816,0.03390267,0.18103814,[-0.605  0.927 -0.707  0.294 -0.029],16.94,1.3857481,-93.36388,1.001039,17.155943,2611.573240041733,100,34300,-108.57231253817548,343,0.9938613,3.283382,1.1148306,,99.356766,0.9148777,1.003996,-626.69086,-627.01526,-83.83514,0.032388095,-97.52468,-92.797035
100.0,582489,0.033502437,0.18006773,[-0.606  0.929 -0.705  0.294 -0.033],16.73,1.3936623,-93.43021,1.0023628,27.456367,2619.4637546539307,100,34400,-108.45478345038514,344,0.9888436,3.1430106,1.1285913,,99.37272,0.8881507,1.00365,-626.5608,-627.08154,-82.097916,0.04552026,-97.68706,-92.43368
100.0,584195,0.034125436,0.18156344,[-0.602  0.927 -0.706  0.293 -0.025],17.06,1.3925782,-93.182014,1.0003946,14.933797,2627.8885159492493,100,34500,-108.47424784011574,345,0.99818516,3.2077203,1.049596,,99.35822,0.93589485,1.0010931,-626.75867,-626.8334,-83.07245,0.019152896,-97.78038,-93.03163
100.0,585806,0.03224525,0.17671902,[-0.602  0.928 -0.706  0.295 -0.026],16.11,1.3930361,-93.64248,1.0024092,32.82596,2633.30997133255,100,34600,-108.10189929596923,346,0.9939588,2.8055682,1.1336131,,99.346985,0.86054516,1.005466,-612.3496,-612.62335,-81.95447,0.050152116,-97.553345,-93.112915
100.0,587452,0.032937516,0.17851886,[-0.589  0.927 -0.705  0.292 -0.026],16.46,1.390733,-94.07131,1.001233,15.213891,2641.7568101882935,100,34700,-108.91435035087285,347,0.99528056,2.7028112,1.079094,,99.37848,0.8941297,1.0032064,-620.29474,-620.5125,-84.76501,0.03160955,-97.70201,-93.630775
100.0,589148,0.033926234,0.18105127,[-0.592  0.927 -0.703  0.29  -0.028],16.96,1.3892745,-93.193565,1.0003152,12.401829,2648.9938254356384,100,34800,-108.40268650842285,348,0.9981749,3.0439496,1.039577,,99.35695,0.9433882,1.0006597,-692.6233,-692.70953,-84.40214,0.018594012,-97.331635,-93.031006
100.0,590923,0.035531532,0.18520577,[-0.592  0.926 -0.704  0.291 -0.03 ],17.75,1.3906319,-92.75018,1.0023228,27.98418,2657.125998735428,100,34900,-108.64058826763093,349,0.99242467,3.302405,1.1384876,,99.364265,0.89505005,1.0044092,-715.50793,-715.836,-82.870964,0.044882536,-97.35192,-92.09733
100.0,592613,0.03382231,0.18083453,[-0.59   0.928 -0.704  0.289 -0.028],16.9,1.3934399,-93.22617,1.0009862,14.928032,2665.336074113846,100,35000,-108.37360127158757,350,0.9951255,2.7700891,1.1214349,,99.347855,0.9312412,1.0025073,-587.9094,-588.1769,-87.227974,0.032577395,-97.33692,-92.77482
100.0,594317,0.034089718,0.18148254,[-0.591  0.931 -0.701  0.287 -0.026],17.04,1.3945082,-93.46344,1.0007873,13.641268,2672.4019412994385,100,35100,-108.76866272560859,351,0.99451643,3.1221206,1.0855815,,99.36901,0.92077583,1.0037687,-647.0949,-647.3672,-83.86068,0.025241544,-97.66612,-92.97506
100.0,596011,0.033907104,0.1810612,[-0.586  0.931 -0.7    0.288 -0.024],16.94,1.3902739,-93.17962,1.0018322,26.790062,2680.199382543564,100,35200,-108.3608282464607,352,0.9906336,2.8970206,1.0894704,,99.37753,0.8643673,1.0035359,-692.2365,-692.6956,-83.81382,0.04435139,-97.332855,-92.3796
100.0,597705,0.033966612,0.18138708,[-0.584  0.933 -0.699  0.287 -0.029],16.94,1.3857427,-93.09815,1.0056443,44.238842,2687.9658002853394,100,35300,-108.27391572885357,353,0.9777556,2.9567938,1.1174675,,99.35868,0.7745739,1.0114313,-664.2991,-665.40955,-83.71433,0.07057925,-97.47929,-91.13439
100.0,599379,0.033535216,0.18018524,[-0.578  0.935 -0.697  0.282 -0.033],16.74,1.3852042,-93.4639,1.0032835,37.928635,2696.5412333011627,100,35400,-108.49421073325479,354,0.98689437,2.8967552,1.160506,,99.37526,0.80629754,1.0078281,-715.9687,-716.5497,-85.02414,0.055704795,-97.70206,-92.30701
100.0,601107,0.034581486,0.18277144,[-0.577  0.937 -0.697  0.278 -0.034],17.28,1.3847945,-93.49773,1.0018724,26.67063,2704.6392459869385,100,35500,-109.04216249409255,355,0.9912069,3.1375976,1.0884922,,99.37415,0.8576063,1.0040231,-682.2052,-682.6095,-81.791855,0.044071592,-97.52195,-92.7121
100.0,602781,0.03351826,0.18009658,[-0.579  0.933 -0.698  0.278 -0.034],16.74,1.3799769,-93.43374,1.0020756,28.628899,2712.5909435749054,100,35600,-108.44933528563571,356,0.9893156,2.8725162,1.0857564,,99.385826,0.8549288,1.0039947,-633.5624,-634.05774,-81.445114,0.04513221,-97.36798,-92.49696
100.0,604445,0.033290777,0.1794294,[-0.579  0.936 -0.697  0.276 -0.039],16.64,1.380346,-93.6294,1.0009614,14.787923,2720.464070081711,100,35700,-108.58833627784153,357,0.9969594,2.7427242,1.07543,,99.362114,0.87707835,1.0015519,-707.5,-707.6794,-86.63775,0.031654745,-97.79985,-93.34328
100.0,606115,0.033437315,0.17987804,[-0.577  0.935 -0.698  0.277 -0.039],16.7,1.3837833,-93.82184,1.0016364,16.209366,2728.188586473465,100,35800,-108.87080493442394,358,0.99095047,2.7739964,1.1020252,,99.36357,0.8459095,1.0127932,-588.2548,-588.7725,-86.32972,0.03731562,-97.78432,-92.977165
100.0,607833,0.034361076,0.1821542,[-0.575  0.93  -0.702  0.276 -0.035],17.18,1.382814,-92.929695,1.0000598,11.552981,2735.866736650467,100,35900,-108.28749551641027,359,0.9995906,3.366337,1.0212327,,99.375084,0.9757156,1.0001227,-692.42377,-692.4457,-81.954315,0.008355476,-97.235825,-92.89103
100.0,609506,0.033465788,0.17986166,[-0.574  0.93  -0.702  0.275 -0.036],16.73,1.3821833,-93.60042,1.000531,11.412703,2743.2527391910553,100,36000,-108.63841074229525,360,0.9983544,2.9223702,1.052243,,99.353386,0.9380919,1.0012783,-612.5036,-612.5813,-85.143074,0.019678257,-97.512,-93.45323
100.0,611195,0.03378872,0.18071379,[-0.576  0.93  -0.701  0.274 -0.037],16.89,1.3821833,-92.868965,1.0005577,14.263976,2751.270973920822,100,36100,-107.92986576024266,361,0.9971314,2.805072,1.0615921,,99.349174,0.8945901,1.0035877,-619.18335,-619.3102,-84.51864,0.025272876,-97.2441,-92.61695
100.0,612852,0.033155248,0.17908289,[-0.572  0.926 -0.702  0.272 -0.037],16.57,1.3798593,-93.41737,1.0011003,19.153263,2759.350984811783,100,36200,-108.28187843884079,362,0.99207544,3.1338596,1.0992624,,99.36203,0.8960609,1.0042975,-626.61487,-627.0687,-79.71075,0.0324773,-97.34638,-92.72284
100.0,614487,0.032732833,0.1780229,[-0.568  0.921 -0.703  0.269 -0.039],16.35,1.3788121,-93.255974,1.001863,18.779177,2767.5418612957,100,36300,-107.9111968502841,363,0.99277514,2.9899123,1.0754213,,99.37405,0.8775526,1.0047823,-626.58716,-626.90735,-83.38727,0.03867364,-97.664444,-92.61612
100.0,616169,0.033652138,0.18035991,[-0.569  0.918 -0.705  0.271 -0.04 ],16.82,1.3759985,-93.22542,1.000499,13.0229435,2774.3658332824707,100,36400,-108.30928166449834,364,0.9961531,2.9265103,1.0379676,,99.38599,0.87769055,1.0012784,-626.65326,-626.8768,-82.26134,0.024707263,-97.22539,-92.86912
100.0,617895,0.03455694,0.18275473,[-0.57   0.92  -0.703  0.272 -0.043],17.26,1.3775798,-93.273705,1.0030587,28.079498,2782.7631227970123,100,36500,-108.7565406916515,365,0.99156,3.2803934,1.1352394,,99.37903,0.87921935,1.0052465,-670.984,-671.35345,-79.125565,0.047483917,-97.83159,-92.535385
100.0,619527,0.03270333,0.17803437,[-0.572  0.918 -0.703  0.273 -0.041],16.32,1.3848592,-93.222755,1.0037879,33.335915,2790.653986930847,100,36600,-107.82290977717861,366,0.9843042,3.1182144,1.1804208,,99.393005,0.833134,1.009701,-595.6506,-596.4745,-84.54155,0.057164267,-97.783455,-91.79145
100.0,621236,0.034191445,0.18175592,[-0.58   0.922 -0.7    0.272 -0.034],17.09,1.386605,-93.26174,1.0010214,16.077187,2798.801176548004,100,36700,-108.60398673322294,367,0.9957061,2.9569342,1.0643263,,99.38509,0.92611283,1.0017797,-711.6912,-711.8917,-83.64085,0.027848952,-97.319496,-92.88857
100.0,622925,0.033804033,0.18079478,[-0.578  0.922 -0.701  0.273 -0.032],16.89,1.3841647,-92.91358,1.0025625,24.532417,2805.9391927719116,100,36800,-108.00373631769396,368,0.9928948,3.0892181,1.1361631,,99.35382,0.85143644,1.004764,-626.2511,-626.56494,-85.24405,0.051743414,-97.50751,-92.267944
100.0,624566,0.032841448,0.178284,[-0.582  0.921 -0.7    0.271 -0.035],16.41,1.3881545,-93.39499,1.0012571,23.15672,2812.5998866558075,100,36900,-108.10191674331153,369,0.9936486,2.9431715,1.0847173,,99.37812,0.88145036,1.0022155,-640.49084,-640.7661,-83.80496,0.036782663,-97.419624,-92.85097
100.0,626195,0.032606397,0.17768142,[-0.584  0.922 -0.698  0.271 -0.031],16.29,1.3876958,-93.46661,1.0011803,13.093397,2819.4538135528564,100,37000,-108.08292467257357,370,0.9933122,2.8262846,1.1099786,,99.37795,0.9001461,1.0030786,-619.5857,-619.90784,-83.056725,0.032131255,-97.60579,-92.83758
100.0,627881,0.033739604,0.18061672,[-0.583  0.919 -0.702  0.27  -0.031],16.86,1.3836805,-93.32074,1.0011995,25.390383,2826.8283171653748,100,37100,-108.4512424967931,371,0.9917922,3.115454,1.0698727,,99.36861,0.85305256,1.004555,-665.2356,-665.63214,-81.93142,0.03952363,-97.60489,-92.60013
100.0,629631,0.035018675,0.18387288,[-0.583  0.916 -0.703  0.27  -0.035],17.5,1.3813944,-92.81947,1.0021805,30.679193,2835.285858631134,100,37200,-108.4537576031742,372,0.99237615,3.1156068,1.1065421,,99.37985,0.8427237,1.0030018,-618.8348,-619.2607,-83.40329,0.04936023,-97.57351,-92.15819
100.0,631246,0.032311503,0.17685406,[-0.578  0.917 -0.704  0.27  -0.038],16.15,1.3827908,-93.60582,1.0010138,15.460892,2843.3247566223145,100,37300,-108.10947992503316,373,0.9973458,2.9474382,1.0627937,,99.37043,0.9248708,1.0017077,-604.75446,-604.862,-81.44876,0.028657539,-97.681915,-93.37758
100.0,632882,0.032820787,0.17845629,[-0.581  0.918 -0.702  0.27  -0.036],16.36,1.3808538,-93.54153,1.0119327,102.39844,2850.8616054058075,100,37400,-108.22013627581362,374,0.96989536,2.834545,1.232608,,99.36516,0.7130625,1.0159174,-595.2519,-596.7933,-85.72899,0.107889965,-97.44019,-90.877
100.0,634517,0.03279811,0.17837735,[-0.596  0.918 -0.7    0.27  -0.038],16.35,1.3726918,-93.301605,1.0066261,44.740482,2858.7186596393585,100,37500,-107.92945182469789,375,0.9787097,2.9340842,1.1536855,,99.36913,0.7786381,1.0178187,-587.35175,-588.2523,-85.2667,0.06971686,-97.93205,-91.39468
100.0,636217,0.034036964,0.18142882,[-0.591  0.909 -0.702  0.263 -0.046],17.0,1.3735589,-93.13591,1.0042603,37.59467,2866.4813334941864,100,37600,-108.35259689877043,376,0.9832425,2.9898334,1.161233,,99.3641,0.7906635,1.0067906,-675.8142,-676.8135,-83.35699,0.066531934,-97.66087,-91.62827
100.0,637865,0.03296991,0.17857912,[-0.598  0.909 -0.7    0.262 -0.045],16.48,1.3769308,-93.17352,1.0004915,13.157836,2873.249191761017,100,37700,-107.90822254869855,377,0.99595857,2.7782404,1.0485272,,99.35626,0.9298227,1.0014281,-640.3424,-640.5447,-83.94774,0.021186663,-96.90974,-92.82072
100.0,639593,0.034567453,0.18269913,[-0.595  0.907 -0.702  0.262 -0.042],17.28,1.3798833,-93.073235,1.0004039,10.902252,2881.172340631485,100,37800,-108.56529783615989,378,0.99765116,3.179023,1.0670795,,99.3818,0.9500461,1.0008819,-665.26636,-665.38464,-83.397964,0.018843243,-97.4994,-92.852066
100.0,641245,0.03307769,0.17894688,[-0.595  0.907 -0.701  0.261 -0.039],16.52,1.372531,-93.655205,1.0021528,35.126434,2890.0199406147003,100,37900,-108.5050406844857,379,0.98394203,3.3295631,1.0719264,,99.38691,0.8105444,1.0062169,-653.0776,-653.887,-82.13073,0.04956187,-97.68051,-92.23285
100.0,642978,0.03469556,0.18310848,[-0.597  0.906 -0.702  0.26  -0.046],17.33,1.3686042,-93.18671,1.0021229,32.44371,2898.0779469013214,100,38000,-108.74476088584478,380,0.98944396,3.1657274,1.1200157,,99.35515,0.8453275,1.005072,-681.7927,-682.29846,-80.21142,0.05193271,-97.48428,-92.26877
100.0,644667,0.033788897,0.18071479,[-0.599  0.903 -0.703  0.262 -0.05 ],16.89,1.367561,-93.3673,1.0005094,12.506731,2906.119688272476,100,38100,-108.52059546819538,381,0.9952306,2.8582292,1.0617547,,99.371025,0.9292666,1.0024586,-732.9033,-733.1192,-83.44775,0.020434625,-97.58415,-92.94824
100.0,646319,0.033048548,0.17879191,[-0.598  0.904 -0.703  0.264 -0.051],16.52,1.364229,-93.48344,1.0004691,11.512707,2913.3840715885162,100,38200,-108.30426662400708,382,0.996755,2.945575,1.0395087,,99.37223,0.9236436,1.0011355,-626.9493,-627.1348,-84.022354,0.021703918,-97.639946,-93.18359
100.0,647987,0.033405714,0.17981793,[-0.599  0.903 -0.704  0.263 -0.055],16.68,1.3594692,-93.170235,1.0029638,28.250751,2921.489091396332,100,38300,-108.11625597290573,383,0.9876428,2.9274652,1.1102896,,99.36728,0.8425138,1.0075891,-611.5382,-612.1511,-81.32026,0.048709195,-98.64534,-92.054214
100.0,649655,0.033374913,0.17965509,[-0.598  0.902 -0.708  0.267 -0.059],16.68,1.3554448,-93.095695,1.0008081,19.646582,2929.1056892871857,100,38400,-108.01379209817117,384,0.9950159,3.4571598,1.0554906,,99.37573,0.8731159,1.0015761,-611.80396,-612.0766,-81.663635,0.02935503,-97.7347,-92.66183
100.0,651383,0.03458357,0.18278387,[-0.597  0.902 -0.707  0.265 -0.064],17.28,1.3559959,-92.824684,1.0025601,24.427282,2936.1460473537445,100,38500,-108.28280476654851,385,0.99107844,3.3386703,1.1175311,,99.38277,0.8732458,1.0036983,-681.35254,-681.93646,-81.86404,0.053505164,-97.59416,-91.98652
100.0,653023,0.032825228,0.1782533,[-0.59   0.902 -0.708  0.264 -0.063],16.4,1.3560636,-93.250694,1.0014093,17.208841,2943.859610080719,100,38600,-107.94443586931345,386,0.9934743,2.7377853,1.1179174,,99.354034,0.9014556,1.0039008,-596.20935,-596.50244,-84.741135,0.036089547,-97.77761,-92.66652
100.0,654696,0.033467814,0.17987235,[-0.592  0.901 -0.708  0.26  -0.063],16.73,1.3565617,-93.272064,1.0003589,11.731371,2950.243041038513,100,38700,-108.26959655046043,387,0.99748576,2.9974172,1.046993,,99.37155,0.92750835,1.0009321,-682.27014,-682.3838,-80.374146,0.018852348,-97.53737,-93.04772
100.0,656354,0.033200786,0.17926799,[-0.593  0.9   -0.709  0.262 -0.062],16.58,1.3555809,-93.362885,1.0028782,29.8319,2957.50105881691,100,38800,-108.20638994500327,388,0.9895789,2.518628,1.1592559,,99.360596,0.8161985,1.0048405,-611.8458,-612.34375,-82.32587,0.056995124,-97.79103,-92.428444
100.0,658044,0.033803917,0.18073872,[-0.591  0.901 -0.71   0.26  -0.063],16.9,1.3569165,-92.75353,1.0003213,10.790085,2965.493901014328,100,38900,-107.8351895134713,389,0.9991614,2.9479034,1.0477569,,99.38707,0.96258414,1.0004473,-595.96,-596.00525,-85.042656,0.017777884,-97.72727,-92.669975
100.0,659664,0.03242266,0.17718753,[-0.593  0.901 -0.71   0.26  -0.062],16.2,1.3608855,-93.84618,1.0014015,15.65498,2973.413878440857,100,39000,-108.41661401270142,390,0.99357086,2.7030632,1.085377,,99.35145,0.911139,1.0026925,-640.9376,-641.21735,-86.53465,0.03150588,-97.66715,-93.25949
100.0,661343,0.033618566,0.18035024,[-0.595  0.902 -0.711  0.261 -0.058],16.79,1.3656795,-93.56673,1.0038476,28.325745,2981.0325899124146,100,39100,-108.6495360975508,391,0.98938483,2.6596506,1.1617862,,99.42979,0.8900688,1.0063164,-596.32513,-596.8185,-86.81374,0.05661161,-97.4653,-92.62181
100.0,663038,0.033924174,0.18109597,[-0.592  0.905 -0.711  0.262 -0.053],16.95,1.3671949,-93.48584,1.001592,22.518135,2988.7261459827423,100,39200,-108.71269105229581,392,0.99366647,3.0371091,1.0896206,,99.372284,0.87933195,1.0046268,-619.646,-619.92706,-80.70703,0.03909281,-97.82346,-92.91916
100.0,664783,0.034909837,0.18358126,[-0.591  0.906 -0.712  0.266 -0.052],17.45,1.36659,-92.59675,1.0007539,16.010855,2995.605852365494,100,39300,-108.16213087018892,393,0.9972504,3.0220642,1.0611392,,99.39206,0.9090071,1.0012593,-757.5044,-757.6214,-82.790985,0.026849695,-97.63826,-92.36734
100.0,666459,0.0335368,0.18008234,[-0.592  0.906 -0.712  0.267 -0.052],16.76,1.3667481,-93.325226,1.0007184,12.823356,3002.2030017375946,100,39400,-108.35514118158333,394,0.9963181,2.8679335,1.0715107,,99.386505,0.91891384,1.0022491,-640.5361,-640.6964,-82.219475,0.025708754,-97.42149,-92.99906
100.0,668089,0.03266021,0.17791863,[-0.597  0.91  -0.71   0.266 -0.052],16.3,1.3594041,-93.42849,1.0049227,54.271362,3008.9605758190155,100,39500,-108.02830766579436,395,0.98212814,2.470229,1.138952,,99.41994,0.7669762,1.0067451,-619.00397,-619.8697,-85.55181,0.07736658,-97.33229,-91.83187
100.0,669746,0.03317524,0.17918961,[-0.602  0.91  -0.708  0.265 -0.059],16.57,1.3559803,-93.97211,1.0014819,21.696888,3016.848755121231,100,39600,-108.90008042525939,396,0.9886436,2.439147,1.0753449,,99.40257,0.82636595,1.0072861,-647.33765,-647.87585,-86.94087,0.04635858,-97.4204,-92.930626
100.0,671407,0.033257436,0.17940587,[-0.603  0.907 -0.712  0.266 -0.063],16.61,1.3616811,-93.160225,1.0025862,22.900469,3024.7064089775085,100,39700,-108.0394331009993,397,0.99011093,3.1483994,1.102361,,99.36836,0.9059233,1.0044979,-603.8955,-604.4164,-86.375984,0.040151387,-97.6467,-92.24966
100.0,673084,0.033549257,0.18009803,[-0.604  0.907 -0.71   0.264 -0.057],16.77,1.360352,-93.15479,1.0006111,14.594091,3032.2644934654236,100,39800,-108.15476131444076,398,0.9965137,3.0488262,1.0573972,,99.35896,0.92186815,1.0015848,-633.56555,-633.7788,-84.94334,0.024760962,-97.616196,-92.84285
100.0,674745,0.033244025,0.17933501,[-0.612  0.909 -0.71   0.266 -0.059],16.61,1.3598386,-93.32205,1.0020808,27.928476,3039.475974559784,100,39900,-108.20265246689134,399,0.99212736,2.7120578,1.1349337,,99.42785,0.8661174,1.0041627,-619.2951,-619.7633,-84.49793,0.050454713,-97.43981,-92.62345
100.0,676412,0.033355575,0.17960955,[-0.604  0.908 -0.711  0.263 -0.059],16.67,1.3560858,-93.531944,1.0011531,13.21639,3047.2097680568695,100,40000,-108.49892581476634,400,0.9962014,2.9245872,1.0711968,,99.34995,0.9201017,1.0017864,-612.3333,-612.5128,-82.91641,0.028671976,-97.52332,-93.178154
100.0,678088,0.033533245,0.18006371,[-0.605  0.907 -0.71   0.263 -0.063],16.76,1.3535212,-93.57352,1.0009211,19.434631,3053.273119211197,100,40100,-108.6365223873233,401,0.9951092,2.8038616,1.0766319,,99.35069,0.88222885,1.0037768,-640.6862,-640.9447,-82.01896,0.03425754,-97.63496,-93.14596
