ReturnStepMaxmin,InitialBound,InitialReturnMean,MaxIW,MinIW,MeanIW,Weights,StdIW,InitialReturnMin,MaxD2w0t,J_sample_variance,EpLenMean,ReturnStepMax,EmpiricalD2,Iteration,TimeElapsed,MeanEntropy,EpThisIter,EpisodesSoFar,ReturnMeanIW,EntropyCoefficient,Bound,InitialReturnStd,TimestepsSoFar,MeanD2w0t,InitialReturnMax,EpRewMean,MinD2w0t,StdD2w0t
88.146034,421.5227,3.967285e-06,5.180302,0.030630369,1.0999359,[ 1.366 -0.236 -0.583  0.448 -1.825],0.8010771,-2.9531326,5.180889,127187.85,19.0,100.0,1.7848489,323,1997.35972738266,-0.40351796,100,32300,536.32544,,452.61127,1.5877151,630772,0.051260334,4.3831406,-112.22456434013273,,0.27442735
88.350945,388.05313,-1.1444092e-06,31.989092,0.012010567,1.3254689,[ 1.378 -0.235 -0.581  0.434 -1.822],2.7724586,-3.9004974,15.600304,1487720.1,19.66,100.0,5.721167,324,2003.1648256778717,-0.40591246,100,32400,616.01227,,477.70276,1.7474271,632738,0.08839563,4.4661865,-112.74773916515646,,0.5512808
88.01541,420.95892,-1.3732911e-06,51.825024,0.022338737,1.3084551,[ 1.401 -0.244 -0.595  0.436 -1.825],3.310263,-4.3153305,20.455254,1680801.8,18.9,100.0,3.018199,325,2009.5630238056183,-0.40688878,100,32500,619.2108,,500.68628,1.5805702,634628,0.07344144,4.096443,-112.4443421992963,,0.49233007
88.25052,411.385,-3.1280517e-06,62.41102,0.0035434873,1.4232513,[ 1.401 -0.249 -0.601  0.457 -1.826],3.9588356,-3.7296524,46.817795,3198567.5,19.24,100.0,8.078946,326,2015.7305586338043,-0.40639782,100,32600,680.4437,,530.6964,1.6769125,636552,0.14045441,3.85598,-112.58886177931149,,1.2328538
88.00598,422.8255,-2.2888183e-07,31.203485,0.02851631,1.4570622,[ 1.406 -0.242 -0.594  0.432 -1.825],3.1432703,-3.3536987,207.02213,2139877.5,18.86,100.0,7.4118695,327,2021.7354691028595,-0.397164,100,32700,710.2831,,574.4723,1.68373,638438,0.15213464,4.3504333,-111.87727626242538,,2.750835
88.49177,389.9471,1.5563965e-05,1.496698,0.57931054,1.0134585,[ 1.395 -0.225 -0.578  0.414 -1.816],0.13613027,-3.217682,1.199881,3530.7966,19.76,100.0,1.0297363,328,2028.4876337051392,-0.3958325,100,32800,477.9826,,394.6585,1.6775796,640414,0.040315967,4.439682,-112.55120610414951,,0.19881392
88.7918,371.46454,8.926391e-06,3403.4878,0.00037145326,17.832905,[ 1.395 -0.229 -0.581  0.415 -1.815],170.895,-4.3131714,36273.484,4617155600.0,20.6,100.0,838.72107,329,2034.0615816116333,-0.38770822,100,32900,7208.916,,4703.823,1.6716537,642474,4.6338573,4.180168,-113.73646817869866,,215.13515
88.57764,382.4262,-8.392334e-07,123.003044,0.0011019597,2.3710723,[ 1.388 -0.213 -0.593  0.414 -1.807],11.813818,-2.9300308,385.8704,24661724.0,20.05,100.0,37.013424,330,2040.984904050827,-0.38544863,100,33000,1053.9434,,813.7496,1.6784494,644479,0.24140859,4.1744385,-113.04631487280321,,4.103917
88.03812,418.34875,-3.890991e-06,17.928055,0.084312096,1.3108475,[ 1.375 -0.218 -0.581  0.401 -1.804],1.8862392,-3.1485214,15.760083,598807.06,18.9,100.0,2.0924382,331,2047.3361773490906,-0.38480526,100,33100,626.7294,,506.557,1.860405,646369,0.05373966,4.700081,-111.85018489203853,,0.3145965
88.12731,408.95566,-4.577637e-06,4.588224,0.1504731,1.0482001,[ 1.375 -0.229 -0.589  0.412 -1.804],0.5713639,-3.1479034,1.8921297,61025.434,19.31,100.0,1.3453255,332,2053.503577709198,-0.38773465,100,33200,505.48865,,424.46997,1.6556191,648300,0.042447675,4.8472137,-112.62937146056643,,0.21340261
88.051094,413.2512,6.3323973e-06,8.599746,0.034227207,1.2850666,[ 1.371 -0.231 -0.587  0.406 -1.807],1.2021224,-2.705284,11.776617,280711.84,19.08,100.0,2.529748,333,2058.8968114852905,-0.39615062,100,33300,620.84705,,520.2213,1.5615064,650208,0.061514463,3.1404495,-112.05463298444315,,0.3698321
87.79261,422.29828,1.5258789e-06,3.370165,0.36490163,1.0388945,[ 1.358 -0.228 -0.581  0.39  -1.815],0.42442608,-3.1573486,1.513544,33776.33,18.59,100.0,1.1700721,334,2064.6460571289062,-0.3962832,100,33400,518.3332,,434.615,1.8162841,652067,0.039464027,5.163933,-111.64708091593394,,0.20127846
88.71146,374.33682,-4.577637e-06,6.3730607,0.07673231,1.1417454,[ 1.363 -0.227 -0.582  0.395 -1.815],1.1838734,-2.9380188,3.132707,214043.27,20.4,100.0,2.41196,335,2070.4332983493805,-0.3945305,100,33500,514.208,,415.58096,1.8140306,654107,0.052398242,4.141861,-112.84523156406195,,0.26688528
88.580215,377.15005,7.781982e-06,2.4835455,0.37754673,1.0231286,[ 1.371 -0.22  -0.582  0.397 -1.813],0.3430168,-2.8362808,1.2310835,19859.152,20.18,100.0,1.133684,336,2077.109651327133,-0.38963574,100,33600,473.4681,,385.7287,1.8559847,656125,0.041895848,4.5041275,-113.27326438120059,,0.20450778
88.61771,385.03232,1.6784668e-06,20.377308,0.019535497,1.1751852,[ 1.365 -0.219 -0.58   0.398 -1.809],2.087969,-3.5368881,9.705795,700010.0,20.11,100.0,3.935828,337,2082.6804645061493,-0.38182285,100,33700,534.69684,,424.1552,1.7845621,658136,0.06816412,5.18869,-113.1490930551518,,0.39306164
88.58559,381.67404,-5.4931643e-06,3.5518043,0.35190433,1.0509285,[ 1.358 -0.229 -0.581  0.405 -1.801],0.35361522,-2.8811417,1.6301184,20623.525,20.06,100.0,1.1091748,338,2088.484616994858,-0.38398704,100,33800,484.95297,,394.903,1.6305513,660142,0.04288081,4.149765,-112.84007196521961,,0.2105841
88.3833,398.82364,-2.2888183e-07,90.8023,0.008290465,2.105958,[ 1.356 -0.222 -0.577  0.408 -1.803],7.3420997,-3.587204,139.83899,11022106.0,19.54,100.0,14.180039,339,2094.3789706230164,-0.38575274,100,33900,982.41077,,752.1274,1.8799014,662096,0.2432968,4.9329987,-112.30857538757087,,2.7582912
88.18938,403.63455,4.9591063e-06,75.878654,0.00082764344,2.084287,[ 1.345 -0.212 -0.568  0.38  -1.805],7.566816,-3.3559494,144.38669,10009252.0,19.25,100.0,11.530068,340,2101.1337480545044,-0.38151798,100,34000,943.7584,,665.97107,1.8968439,664021,0.19622144,4.941002,-112.04804679883175,,2.484471
87.4592,447.51712,-1.5563965e-05,5.158205,0.084874526,1.0869483,[ 1.343 -0.198 -0.559  0.395 -1.8  ],0.7659864,-3.853798,3.079397,134624.89,18.02,100.0,1.6133844,341,2107.752909421921,-0.37938198,100,34100,561.3871,,478.41693,1.7786257,665823,0.046766974,5.29142,-111.28274787414601,,0.25225192
88.08029,416.2391,7.6293946e-07,24.650278,0.016073385,1.4810581,[ 1.346 -0.197 -0.56   0.385 -1.798],3.3212852,-3.7182007,21.445387,1896016.1,19.13,100.0,10.564816,342,2113.9409849643707,-0.38406911,100,34200,692.0624,,555.7006,1.6950377,667736,0.09204992,4.245796,-112.22385978074152,,0.6910219
88.61977,380.64853,1.3732911e-06,205.67549,0.0003630616,3.6635807,[ 1.324 -0.206 -0.56   0.383 -1.803],21.568665,-3.1028976,444.8942,56022876.0,20.18,100.0,55.73523,343,2120.7617568969727,-0.3779423,100,34300,1428.868,,883.2587,1.6516516,669754,0.5162849,4.0697556,-113.07711112007571,,6.275074
88.25338,404.76767,2.3651123e-06,5.2438927,0.08104323,1.1258384,[ 1.318 -0.206 -0.541  0.374 -1.797],1.0337194,-4.0577393,3.4801514,195965.05,19.34,100.0,2.2950647,344,2127.2122542858124,-0.37939766,100,34400,540.76874,,447.2411,1.6186422,671688,0.05023577,4.3787994,-112.47946550771911,,0.26442114
89.05318,365.28827,4.196167e-06,39.342583,0.00072602904,1.3404387,[ 1.313 -0.21  -0.537  0.369 -1.798],4.184016,-3.7909393,59.905064,2904002.2,20.98,100.0,6.978154,345,2133.2703223228455,-0.37726927,100,34500,580.91626,,461.95264,1.7946538,673786,0.093861885,4.390503,-113.84152877071173,,0.9811954
88.526474,389.4215,-3.5095215e-06,78.284805,0.00073075923,2.7308784,[ 1.29  -0.207 -0.527  0.356 -1.796],11.359148,-3.7904816,662.54626,21589712.0,20.05,100.0,72.99656,346,2139.4395067691803,-0.38374,100,34600,1183.5806,,876.97217,1.6547517,675791,0.56380713,4.5288315,-113.20946465990839,,8.9323845
88.507,383.52454,1.6784668e-06,2.1923428,0.35346034,1.0346401,[ 1.321 -0.219 -0.549  0.362 -1.803],0.33350262,-3.70047,1.2683264,20020.29,19.76,100.0,1.1069809,347,2145.9931204319,-0.38282496,100,34700,487.35507,,395.10953,1.7493955,677767,0.041176096,4.7499924,-112.76778105818741,,0.20319848
88.566864,383.79663,-7.781982e-06,137.95888,0.0018715305,2.168341,[ 1.326 -0.227 -0.551  0.363 -1.802],11.894985,-2.907669,460.80112,24042272.0,20.03,100.0,59.901943,348,2151.7746546268463,-0.38331363,100,34800,953.822,,638.13354,1.6236762,679770,0.37280977,5.4076385,-112.85583244725493,,5.1872234
88.95543,368.73724,-5.0354006e-06,4.740042,0.11660074,1.0693872,[ 1.316 -0.245 -0.554  0.373 -1.802],0.871177,-3.1785812,3.0003617,107645.11,20.83,100.0,1.6655988,349,2158.2547006607056,-0.3911523,100,34900,472.46094,,386.06503,1.8274709,681853,0.04829701,5.239113,-113.64051366640665,,0.23631981
88.102394,412.7027,1.3732911e-06,8.292814,0.087422,1.1234214,[ 1.327 -0.244 -0.557  0.379 -1.81 ],0.94377965,-2.9423752,4.354635,170743.73,19.1,100.0,1.8169919,350,2164.089122772217,-0.39371902,100,35000,540.583,,454.1675,1.5896466,683763,0.04605535,4.00193,-111.93320180471359,,0.24012871
88.1647,411.2127,-1.3732911e-06,8.949238,0.031796016,1.1865387,[ 1.335 -0.243 -0.561  0.388 -1.813],1.4472178,-3.6050339,4.1443067,399009.9,19.16,100.0,2.2523813,351,2170.0755479335785,-0.40835938,100,35100,568.8878,,456.3286,1.585641,685679,0.06521294,4.2607193,-112.13234759735508,,0.3594921
88.376945,400.9634,9.841919e-06,1.9727808,0.4005956,1.0284071,[ 1.329 -0.239 -0.565  0.379 -1.827],0.21628334,-3.0404968,1.1998574,8737.15,19.63,100.0,1.0440307,352,2175.8252437114716,-0.41943586,100,35200,488.75226,,411.50323,1.5859079,687642,0.04050234,4.4741135,-112.772965358535,,0.2004934
88.01307,410.14597,4.577637e-06,22.800058,0.0130752865,1.2862227,[ 1.333 -0.24  -0.564  0.38  -1.838],2.043658,-3.0715942,12.679719,755422.7,18.97,100.0,5.697311,353,2181.717777490616,-0.4165152,100,35300,614.7909,,487.59213,1.6263343,689539,0.06949156,4.4604187,-112.0307472580736,,0.4553516
88.365974,395.53625,3.5095215e-06,16.394331,0.0067629158,1.2905811,[ 1.325 -0.249 -0.561  0.374 -1.835],2.2068174,-2.8428192,20.084614,826213.25,19.69,100.0,5.509342,354,2188.238318681717,-0.4254804,100,35400,593.8293,,486.01114,1.7589746,691508,0.07416877,4.270363,-112.53976957293844,,0.49799338
88.18157,414.77997,-6.3323973e-06,13.4228325,0.030449552,1.1671743,[ 1.359 -0.257 -0.57   0.377 -1.844],1.7171384,-4.107704,6.7813663,550143.7,19.15,100.0,3.0431323,355,2195.142334461212,-0.4277806,100,35500,564.1431,,458.7387,1.5360087,693423,0.06892339,3.7428741,-112.4699847390041,,0.40459087
87.46584,444.3985,-5.264282e-06,8.577216,0.016884433,1.2216628,[ 1.359 -0.252 -0.573  0.368 -1.847],1.4233893,-3.4108658,4.6130104,417991.12,18.02,100.0,3.1312592,356,2200.2758359909058,-0.42871156,100,35600,620.5633,,521.1968,1.5833987,695225,0.05627534,3.9232025,-111.04148616622166,,0.32079497
88.70355,379.19485,-4.8065185e-06,59.498257,0.00023587442,1.8967116,[ 1.354 -0.258 -0.57   0.371 -1.848],7.2890577,-3.3670883,118.51773,8501150.0,20.28,100.0,40.176285,357,2206.01647400856,-0.43637714,100,35700,817.12225,,599.1398,1.6008873,697253,0.24333616,3.953888,-113.05042107295745,,2.701072
88.43291,394.15817,-1.5258789e-07,94.967476,0.0064355806,1.93152,[ 1.374 -0.248 -0.572  0.366 -1.855],9.215977,-3.0457382,120.87574,11214919.0,19.77,100.0,15.874739,358,2212.350976705551,-0.43945315,100,35800,815.6278,,616.5743,1.7851294,699230,0.13164037,5.051491,-112.61601718773913,,1.672702
88.09757,403.1836,5.0354006e-06,1184.121,3.0318446e-05,12.414961,[ 1.383 -0.239 -0.577  0.378 -1.858],115.44082,-3.8054352,11672.158,2242471400.0,19.11,100.0,1945.5459,359,2218.3763134479523,-0.44125962,100,35900,5245.7954,,3406.8774,1.8275087,701141,6.424918,4.130348,-112.21796427858357,,137.46388
88.45249,389.80206,2.0599366e-06,96.32097,0.0043198923,1.9057897,[ 1.394 -0.225 -0.588  0.384 -1.86 ],7.657732,-2.740799,314.16595,11811638.0,19.9,100.0,11.657436,360,2225.759368419647,-0.43881738,100,36000,867.27094,,677.9635,1.6742744,703131,0.25553486,3.7395248,-112.91632611973046,,4.980245
88.13663,409.9633,1.0681152e-06,5.7417016,0.12155621,1.0783104,[ 1.417 -0.246 -0.605  0.401 -1.858],0.7084747,-2.9976425,3.5950289,98331.195,19.13,100.0,1.4624875,361,2231.7392497062683,-0.4399391,100,36100,522.9638,,435.21313,1.7146395,705044,0.04463916,4.6099243,-112.0218173192008,,0.22753198
88.26214,396.8785,4.5776366e-07,12.452526,0.015112363,1.3915856,[ 1.425 -0.241 -0.601  0.394 -1.859],2.0754104,-3.3591537,31.806868,783609.9,19.42,100.0,4.5966005,362,2237.5521931648254,-0.43452442,100,36200,647.2445,,498.9582,1.6946555,706986,0.09490479,5.520973,-112.19823547157844,,0.74291337
88.76412,374.84555,-5.340576e-07,9.099763,0.054150414,1.159759,[ 1.42  -0.245 -0.606  0.413 -1.853],0.9967076,-4.023506,4.051083,158968.19,20.5,100.0,1.5915327,363,2243.7201857566833,-0.43670446,100,36300,523.1875,,419.12213,1.8637077,709036,0.0519958,4.5447845,-113.40744846088936,,0.26532865
88.6373,379.22833,-9.07898e-06,9.652683,0.04140112,1.1570516,[ 1.419 -0.235 -0.602  0.417 -1.856],1.3937796,-3.8829956,8.468725,322070.06,20.19,100.0,2.457353,364,2249.2081253528595,-0.4396265,100,36400,524.39996,,425.2901,1.4712186,711055,0.0532093,4.7464523,-112.8915494044524,,0.28599915
88.2741,404.50806,-5.1879883e-06,59.141632,0.012563136,1.6351312,[ 1.409 -0.237 -0.597  0.408 -1.859],5.806062,-4.561775,292.31296,5368444.0,19.4,100.0,9.012953,365,2254.7284269332886,-0.44137222,100,36500,736.8776,,577.1872,1.8045691,712995,0.095783845,4.2099304,-111.9216151019322,,2.0227997
87.90189,424.01666,-5.41687e-06,10.941234,0.030309848,1.2357736,[ 1.422 -0.226 -0.589  0.405 -1.86 ],1.5435447,-3.6111603,19.459444,458228.2,18.71,100.0,2.9637182,366,2261.999326944351,-0.44388992,100,36600,601.6107,,488.1039,1.5900227,714866,0.066098444,4.3224792,-111.69183730931121,,0.46620888
87.84713,426.04938,6.790161e-06,7.855122,0.017845698,1.148724,[ 1.419 -0.227 -0.582  0.388 -1.863],1.3401315,-4.285507,5.609929,351302.88,18.66,100.0,2.8034086,367,2267.8450355529785,-0.44189382,100,36700,567.8733,,467.594,1.8596511,716732,0.052605543,5.226013,-111.79270555182,,0.29541796
88.45943,387.11804,-1.0604858e-05,1699.9385,2.8315217e-06,17.198542,[ 1.411 -0.235 -0.583  0.383 -1.861],166.33546,-3.1733322,115817.39,4646588000.0,19.93,100.0,4390.8374,368,2273.803482055664,-0.44531196,100,36800,7156.731,,5274.8843,1.9667172,718725,26.72726,5.1394653,-112.79388025281403,,1118.7463
88.36391,399.91895,-5.41687e-06,4.069087,0.22728047,1.0379274,[ 1.385 -0.223 -0.555  0.372 -1.864],0.5952898,-3.9065857,1.9688954,69900.72,19.5,100.0,1.2800864,369,2281.1407124996185,-0.44770977,100,36900,493.9755,,404.2091,1.7162104,720675,0.0464575,4.848877,-112.30477799063654,,0.23361
88.40366,391.78415,-2.7465821e-06,75.26961,0.00060792244,2.0415661,[ 1.38  -0.222 -0.558  0.367 -1.867],8.162249,-4.4035645,188.5339,11387510.0,19.61,100.0,60.41692,370,2286.4907438755035,-0.4467332,100,37000,909.82294,,662.86475,1.6925393,722636,0.308129,4.7236404,-112.85804768741407,,3.782834
88.6283,383.3741,7.6293944e-08,23.112883,0.022004806,1.4557756,[ 1.361 -0.228 -0.549  0.361 -1.866],2.4406784,-3.5769196,23.743324,961296.0,20.26,100.0,6.5222034,371,2292.3047955036163,-0.4456214,100,37100,643.2453,,509.0649,1.6731031,724662,0.079898596,4.8836975,-113.10270691370839,,0.56972504
88.56022,386.0651,-3.0517579e-06,8.400447,0.202699,1.1017853,[ 1.359 -0.241 -0.548  0.353 -1.865],0.8060748,-4.2913437,2.7311149,117780.805,20.08,100.0,1.4692297,372,2297.917930841446,-0.4458429,100,37200,507.64624,,416.47308,1.8660989,726670,0.049596846,4.761009,-112.96656240646122,,0.24846385
88.3029,398.30817,2.5177003e-06,20.314392,0.02958888,1.1188496,[ 1.364 -0.239 -0.545  0.342 -1.865],1.1647459,-3.721367,10.325476,227780.81,19.61,100.0,1.6143811,373,2303.9867820739746,-0.44743532,100,37300,526.7822,,424.4877,1.6684093,728631,0.050153162,5.3744965,-112.78198331826032,,0.27400815
88.07504,413.77985,2.822876e-06,5.878355,0.1371609,1.1007569,[ 1.37  -0.233 -0.538  0.337 -1.866],0.87714547,-3.2265701,2.2591822,148261.52,19.06,100.0,1.8105674,374,2308.9718763828278,-0.44889978,100,37400,534.8295,,447.08752,1.7527376,730537,0.04638332,4.500763,-111.90397666372354,,0.23882322
88.07337,406.21378,1.6784668e-06,36.45938,0.0035592564,1.5295783,[ 1.373 -0.229 -0.542  0.338 -1.868],4.1187367,-3.7313538,30.0666,3353410.5,19.02,100.0,14.646894,375,2314.2126438617706,-0.44988427,100,37500,727.7052,,553.2477,1.6943755,732439,0.12111113,4.3896255,-111.82336394183046,,0.98541516
87.51439,437.56348,-7.5531007e-06,1738.9955,1.186486e-05,17.596926,[ 1.36  -0.241 -0.542  0.342 -1.869],170.54175,-4.2439957,111491.34,6138082000.0,18.06,100.0,7310.449,376,2319.6167669296265,-0.44535723,100,37600,8197.355,,6042.547,1.6758516,734245,25.666195,4.8396606,-111.35380365323648,,839.2306
87.88148,417.0375,-1.2207031e-06,3.243925,0.223531,1.0274928,[ 1.363 -0.211 -0.538  0.331 -1.864],0.29899916,-3.9301376,1.5463653,17096.555,18.83,100.0,1.0713148,377,2326.7977018356323,-0.44876614,100,37700,508.01804,,424.14713,1.6939324,736128,0.039480116,5.1164017,-111.91524243492967,,0.20012619
87.846115,418.43997,2.5177003e-06,27.096308,0.05515724,1.1701353,[ 1.357 -0.212 -0.541  0.331 -1.868],1.8650573,-2.9851532,9.879604,701690.8,18.64,100.0,3.1731532,378,2331.701562166214,-0.4473018,100,37800,578.79205,,462.5657,1.70368,737992,0.06219465,3.9218597,-111.52607736415301,,0.3727206
88.531044,379.8336,6.713867e-06,19.379642,0.023048416,1.3108691,[ 1.347 -0.218 -0.544  0.342 -1.866],1.9013889,-3.5180817,7.1774364,687994.1,19.99,100.0,2.6608765,379,2337.6070952415466,-0.45069402,100,37900,602.58344,,456.2322,1.9346095,739991,0.07690586,4.3563843,-112.52526785932942,,0.43617445
88.04899,406.34894,6.8664554e-07,72.047745,0.0022045448,2.1932714,[ 1.339 -0.215 -0.542  0.327 -1.87 ],8.885375,-3.833191,459.35583,15126065.0,19.09,100.0,21.697582,380,2343.6164376735687,-0.4555561,100,38000,1023.8217,,717.543,1.9439011,741900,0.2327256,5.8226776,-112.16157016185785,,4.031282
88.57737,383.54767,-1.4495849e-06,536.5937,0.0001598146,6.42671,[ 1.334 -0.227 -0.545  0.307 -1.874],52.50123,-3.4549866,23152.943,471154530.0,20.21,100.0,835.3136,381,2349.933389902115,-0.45768547,100,38100,2712.8933,,1682.5345,1.8479886,743921,6.1499763,5.889923,-113.07879696808008,,230.64354
88.06179,408.99683,3.8146973e-07,7.3281426,0.18447661,1.0768635,[ 1.347 -0.232 -0.567  0.329 -1.877],0.7973547,-4.0260696,2.4339538,109548.24,19.03,100.0,1.3570757,382,2357.6617183685303,-0.45796418,100,38200,521.44965,,423.42664,1.7647585,745824,0.046034914,5.1943207,-111.78115350185494,,0.23715092
88.22861,400.56165,-1.6021728e-06,4.4616528,0.1200414,1.1293503,[ 1.351 -0.23  -0.566  0.337 -1.877],0.7367457,-3.8668137,2.1798472,107913.49,19.38,100.0,1.5420151,383,2362.682450532913,-0.45570028,100,38300,538.5839,,441.29022,1.9563276,747762,0.052023508,4.3474197,-111.87758829296875,,0.26692006
88.41505,391.58624,-8.392334e-07,28.1719,0.02393812,1.2733108,[ 1.35  -0.23  -0.569  0.33  -1.875],2.9833016,-3.0520172,16.637238,1546866.2,19.59,100.0,4.457932,384,2368.7739260196686,-0.45120528,100,38400,592.45764,,447.5113,1.783477,749721,0.080632634,5.623398,-112.184875526932,,0.52642375
88.26893,401.25095,1.0681152e-05,585.7535,0.0007275675,3.8460207,[ 1.346 -0.214 -0.563  0.32  -1.87 ],30.525393,-3.4954147,4168.4736,130851660.0,19.59,100.0,170.68079,385,2374.1901502609253,-0.4488996,100,38500,1564.1763,,922.4747,2.0164258,751680,1.0300076,4.6376495,-112.13564320684215,,35.235733
88.082184,408.7922,1.4266968e-05,74.61419,0.017169561,1.8245562,[ 1.339 -0.232 -0.571  0.307 -1.868],7.46316,-4.6372375,43.020195,9143385.0,19.18,100.0,5.859722,386,2380.1334812641144,-0.4488982,100,38600,826.6031,,573.2495,2.1295524,753598,0.15975784,5.497566,-111.56929438690786,,1.3496714
88.09584,404.86548,-8.239746e-06,2.6287003,0.41910324,1.0512012,[ 1.332 -0.234 -0.581  0.298 -1.868],0.38591978,-3.7677383,1.4676031,28440.213,19.02,100.0,1.1238148,387,2385.8710358142853,-0.44858623,100,38700,506.5292,,422.7206,2.0996215,755500,0.040368464,5.055649,-110.66220808103968,,0.20350109
87.35582,447.40338,-2.5177003e-06,20.600552,0.038825735,1.2200887,[ 1.339 -0.24  -0.587  0.302 -1.867],2.1698823,-3.3950043,24.147312,999688.8,17.94,100.0,3.5623355,388,2391.151112318039,-0.45022914,100,38800,619.40735,,501.1139,1.9572798,757294,0.065354675,5.037079,-110.53126520607083,,0.47466394
87.88039,421.03284,2.7465821e-06,6.808766,0.024674255,1.0913638,[ 1.34  -0.242 -0.58   0.286 -1.869],0.80317676,-3.6891098,4.3571362,119765.58,18.7,100.0,1.3444022,389,2397.0960178375244,-0.45814762,100,38900,534.05817,,438.5773,2.152222,759164,0.04454913,6.3783493,-110.94715076110214,,0.23885408
87.668884,427.6729,-4.8828124e-06,800.6442,0.00012048344,8.441148,[ 1.338 -0.25  -0.585  0.284 -1.877],77.58064,-3.2895584,3492.6692,961941300.0,18.39,100.0,1036.5015,390,2402.669601917267,-0.45950747,100,39000,3543.5127,,2477.7476,2.0964544,761003,4.300551,6.0036774,-110.66147840541154,,70.69946
88.12239,402.8594,3.7384034e-06,2.6975217,0.33347014,1.0301136,[ 1.348 -0.238 -0.595  0.279 -1.878],0.339793,-3.6563187,2.0593407,22657.879,19.18,100.0,1.1159285,391,2409.9601352214813,-0.45894897,100,39100,496.15652,,409.77896,2.1380792,762921,0.04024513,6.012985,-111.39320350694392,,0.20215376
88.10172,403.889,-6.790161e-06,4.251796,0.12805872,1.0745147,[ 1.352 -0.235 -0.592  0.277 -1.878],0.7169102,-3.966629,2.0006824,96481.25,19.2,100.0,1.5764575,392,2415.4786455631256,-0.46058968,100,39200,515.8415,,425.81787,2.402884,764841,0.047826324,6.1047287,-111.32587388349448,,0.24325292
87.71705,426.59506,4.5013426e-06,52.760475,0.0046754233,1.5753613,[ 1.349 -0.235 -0.588  0.28  -1.88 ],5.6299496,-3.509346,55.10041,6156475.0,18.43,100.0,16.854565,393,2420.7877259254456,-0.4615989,100,39300,756.9066,,558.5049,2.3269937,766684,0.12214986,7.1808243,-110.81820222624276,,1.1566622
87.93219,413.8474,8.392334e-07,11.6781025,0.008751847,1.2715892,[ 1.359 -0.223 -0.591  0.286 -1.881],1.378707,-3.7344666,38.658386,394279.75,18.96,100.0,3.2069933,394,2426.996926546097,-0.45655188,100,39400,611.3799,,500.78415,2.1148696,768580,0.08287506,5.181183,-110.9649380163791,,0.6248405
87.93284,415.551,4.8065185e-06,12.791354,0.084041886,1.137255,[ 1.358 -0.212 -0.579  0.27  -1.876],1.5313385,-3.4843903,3.6832862,404519.97,18.98,100.0,2.460365,395,2433.1414716243744,-0.44807413,100,39500,543.45703,,447.21317,2.263659,770478,0.055980556,6.4361954,-111.19412308015637,,0.2979142
87.628815,425.445,-1.8310546e-06,146.15396,0.0027939002,2.3050668,[ 1.355 -0.213 -0.571  0.268 -1.867],14.107554,-3.689064,427.0646,28828974.0,18.38,100.0,32.3045,396,2439.432649374008,-0.44905168,100,39600,1014.8045,,693.42017,2.2557895,772316,0.19874708,5.7782516,-110.3368406950816,,4.174912
88.11721,402.54312,-8.392334e-07,8.28879,0.041978866,1.1503646,[ 1.363 -0.195 -0.567  0.276 -1.868],1.4360923,-3.7700958,3.838565,359667.6,19.29,100.0,3.0105774,397,2446.606958389282,-0.4496959,100,39700,544.7631,,446.39392,2.2813804,774245,0.056338888,5.694481,-111.49997354485375,,0.3065317
88.426414,382.8873,-5.41687e-06,167.5717,0.00029336463,2.6462603,[ 1.369 -0.189 -0.571  0.277 -1.869],16.476032,-4.4684143,1147.5767,43274110.0,19.93,100.0,121.96837,398,2451.9966371059418,-0.44741085,100,39800,1127.9368,,778.538,2.3351965,776238,0.6748945,6.3106384,-112.45141647795057,,12.009002
87.780655,414.1494,-9.307862e-06,4.091914,0.24672158,1.0761173,[ 1.346 -0.184 -0.553  0.268 -1.866],0.6566754,-3.7782822,2.3531451,82759.95,18.72,100.0,1.4328696,399,2459.083620071411,-0.4491852,100,39900,529.3603,,436.0231,2.1200728,778110,0.041982885,5.596184,-111.20924975326838,,0.21573463
87.72699,430.00513,2.1362305e-06,10.877761,0.009562139,1.3055575,[ 1.351 -0.178 -0.551  0.271 -1.868],1.9743913,-3.5505676,18.580582,714857.2,18.5,100.0,3.8961718,400,2464.3757495880127,-0.4560546,100,40000,634.2127,,523.8304,2.165651,779960,0.05829051,6.304474,-110.99164315369211,,0.37815383
87.93824,414.10254,3.8146973e-07,2.478849,0.27004248,1.0256915,[ 1.33  -0.184 -0.553  0.267 -1.875],0.3639514,-3.4743729,1.3759383,25894.02,18.91,100.0,1.1713204,401,2470.5681097507477,-0.45784342,100,40100,501.93378,,423.04623,1.8736206,781851,0.040068332,5.2425537,-111.21389132281072,,0.20254834
88.15729,400.98602,1.335144e-05,8.635212,0.05156807,1.1826597,[ 1.332 -0.182 -0.553  0.265 -1.877],1.3484058,-3.8862534,9.737519,333649.8,19.3,100.0,2.6394231,402,2475.6053235530853,-0.461469,100,40200,557.005,,442.93866,2.3145826,783781,0.06897083,6.569847,-111.32506574874431,,0.40502036
87.42181,439.55603,-2.0599366e-06,2.6087127,0.20461632,1.0639764,[ 1.327 -0.183 -0.554  0.277 -1.88 ],0.43118396,-3.3090057,1.912085,43284.996,17.96,100.0,1.27007,403,2480.9173307418823,-0.46240237,100,40300,549.22516,,463.1448,2.11403,785577,0.041696444,6.149887,-110.4464680631556,,0.21882759
