EntropyCoefficient,TimeElapsed,EmpiricalD2,StdD2w0t,MeanD2w0t,InitialReturnMax,MaxIW,ReturnMeanIW,InitialBound,MeanIW,EpLenMean,InitialReturnStd,EpisodesSoFar,ReturnStepMaxmin,EpRewMean,ReturnStepMax,InitialReturnMean,MeanEntropy,MinD2w0t,Bound,Iteration,MinIW,EpThisIter,J_sample_variance,InitialReturnMin,TimestepsSoFar,MaxD2w0t,Weights,StdIW
100.0,1010.8641216754913,1.0554318,0.19774176,0.039695807,8.739571,1.8442553,499.74823,114.47792,1.0483506,19.38,2.6383805,16100,87.94861,-111.60965553627238,100.0,2.822876e-06,2.1504617,,127.436554,161,0.51027733,100,11123.641,-4.70549,284531,1.1526557,[-0.314  1.004 -0.463  0.265  0.725],0.24131128
100.0,1017.5592052936554,1.008429,0.1970866,0.04028308,7.843094,1.3087661,467.95596,34.513763,1.0109968,20.05,2.4264572,16200,88.271515,-112.47922139614347,100.0,5.0354006e-06,2.1515913,,37.541977,162,0.7680354,100,1424.18,-3.860176,286536,1.0210916,[-0.358  0.998 -0.469  0.296  0.732],0.08988988
100.0,1023.7847537994385,1.0117606,0.192339,0.038279247,11.007668,1.4424925,491.8552,75.24025,1.0094602,19.05,2.6309404,16300,87.76154,-111.54459321334608,100.0,3.0517579e-06,2.158203,,78.35797,163,0.78525877,100,2333.1343,-3.603386,288441,1.0203124,[-0.377  1.007 -0.465  0.316  0.733],0.1085869
100.0,1030.714842557907,1.0065824,0.19757067,0.040487055,12.734146,1.5468509,465.72845,-21.96103,1.0165938,20.15,3.1054978,16400,88.279396,-112.1234792767752,100.0,-5.645752e-06,2.1643398,,-18.143051,164,0.83412826,100,1405.5901,-4.0387115,290456,1.028187,[-0.357  1.004 -0.476  0.32   0.739],0.09023154
100.0,1037.5424582958221,1.0184371,0.1894849,0.03708938,8.504356,1.331993,511.26242,136.01973,1.0172373,18.45,2.5915277,16500,87.35672,-110.95230439935891,100.0,8.468628e-06,2.15918,,140.09406,165,0.67424494,100,3117.058,-4.1140823,292301,1.0499358,[-0.349  0.993 -0.485  0.31   0.745],0.12447959
100.0,1044.155238866806,1.0250211,0.19798097,0.040496968,9.812698,1.6016321,465.0626,39.196655,1.0149009,20.08,2.9787273,16600,88.25874,-111.66507912778336,100.0,-2.0599366e-06,2.1608548,,41.74298,166,0.55714667,100,5381.353,-4.601082,294309,1.0458798,[-0.375  0.979 -0.49   0.304  0.74 ],0.18018356
100.0,1050.8985731601715,1.0902579,0.20370552,0.042219266,10.976219,2.1639683,470.74484,11.063324,1.0548989,20.61,2.7757072,16700,88.44126,-112.79812936431428,100.0,-5.1116945e-06,2.1603827,,22.678009,167,0.38296577,100,11768.12,-4.9177017,296370,1.1304674,[-0.406  0.982 -0.475  0.303  0.742],0.28473085
100.0,1057.4732983112335,1.2308877,0.20711292,0.04120745,14.091171,4.6699758,537.65314,29.428375,1.1153998,19.15,3.0799723,16800,87.70576,-111.6142825186743,100.0,1.6021728e-06,2.1667144,,52.985413,168,0.31195098,100,86772.76,-4.305908,298285,1.4116488,[-0.452  0.971 -0.462  0.313  0.742],0.6725774
100.0,1064.3568801879883,1.031103,0.19638127,0.03977798,7.885109,3.0685267,481.8333,81.74658,1.0313764,19.71,2.7988324,16900,88.080414,-111.78901831891056,100.0,-1.1444092e-06,2.1643434,,86.20473,169,0.61931944,100,9880.983,-3.8548584,300256,1.1308467,[-0.378  0.974 -0.493  0.289  0.748],0.26412106
100.0,1070.646286725998,1.0094663,0.20049122,0.041728903,10.753906,1.544779,447.16336,-13.4254,1.0137497,20.76,3.3048098,17000,88.61197,-111.69599940619624,100.0,-8.392334e-06,2.1745276,,-9.734955,170,0.8540604,100,1427.1189,-4.668144,302332,1.0210816,[-0.369  0.941 -0.496  0.274  0.746],0.09732109
100.0,1076.6241431236267,1.0067213,0.19317517,0.038654476,7.766777,1.1997336,485.23108,53.001923,1.0138136,19.25,2.9298446,17100,87.844574,-110.97158611100348,100.0,5.4931643e-06,2.1620357,,55.42903,171,0.76296985,100,1221.762,-5.1400833,304257,1.0174965,[-0.352  0.934 -0.507  0.281  0.755],0.07931341
100.0,1083.2618825435638,1.0638217,0.20312785,0.041847996,10.865425,2.6986086,475.67828,3.6104279,1.0566257,20.37,3.3780873,17200,88.42672,-111.92903268536084,100.0,5.1116945e-06,2.1738107,,16.40213,172,0.5141655,100,13747.948,-4.512741,306294,1.122066,[-0.345  0.929 -0.512  0.281  0.743],0.29957187
100.0,1090.042727470398,1.0562525,0.1970474,0.03969011,11.64048,1.9393226,493.4708,50.658875,1.038866,19.5,2.7793782,17300,87.85398,-112.13647503072549,100.0,2.4414062e-06,2.1614141,,58.809174,173,0.5409661,100,11631.918,-4.1964035,308244,1.0844277,[-0.377  0.933 -0.493  0.299  0.755],0.25868678
100.0,1096.6019489765167,1.0187129,0.19689788,0.040158622,9.334877,1.5055395,467.51648,46.9588,1.0111334,19.97,2.9414303,17400,88.18663,-111.78633849431772,100.0,-7.6293946e-07,2.1630857,,49.752655,174,0.68717706,100,3602.4895,-4.5109177,310241,1.03109,[-0.425  0.933 -0.479  0.307  0.743],0.14689277
100.0,1103.7306809425354,1.0089267,0.19967718,0.04134937,6.991928,1.3881159,459.05246,17.327393,1.0171897,20.56,2.5056942,17500,88.438576,-113.08415051655273,100.0,-6.1035157e-06,2.171595,,21.40924,175,0.8507907,100,1331.2523,-4.194969,312297,1.0304776,[-0.452  0.925 -0.479  0.315  0.744],0.09137529
100.0,1109.4907264709473,1.0048789,0.1970494,0.04035797,11.002403,1.2133932,464.86142,31.52356,1.0068414,20.13,2.6205955,17600,88.25014,-112.68753314824976,100.0,-5.264282e-06,2.1691678,,33.00183,176,0.8003384,100,652.74603,-3.3702698,314310,1.019712,[-0.447  0.936 -0.469  0.315  0.753],0.061346997
100.0,1115.4824841022491,1.0031445,0.20037375,0.041818183,8.368423,1.1973052,446.21204,-13.274261,1.0046594,20.87,2.756035,17700,88.56812,-113.10551011575939,100.0,3.7384034e-06,2.1765327,,-11.862534,177,0.8888235,100,464.54373,-4.986061,316397,1.0080357,[-0.444  0.938 -0.473  0.329  0.75 ],0.051165916
100.0,1121.805605173111,1.0117154,0.19488317,0.039205313,7.410286,1.3573415,485.2513,70.768936,1.0200496,19.45,2.655684,17800,87.874985,-111.61868617760456,100.0,9.765625e-06,2.1706038,,75.63817,178,0.7270716,100,1678.8767,-4.2637024,318342,1.0632353,[-0.436  0.934 -0.476  0.324  0.758],0.09087817
100.0,1128.5869915485382,1.0199368,0.2000561,0.041428898,12.222351,1.5887119,458.50375,9.30629,1.0217208,20.56,3.064216,17900,88.41353,-112.67652450639754,100.0,1.9836425e-06,2.182621,,13.578476,179,0.76248294,100,3832.3289,-5.1455994,320398,1.0503778,[-0.403  0.904 -0.491  0.328  0.751],0.1605499
100.0,1134.0436475276947,1.0482761,0.19404542,0.03847687,6.681038,1.5678233,508.61313,73.20964,1.0399938,18.92,2.2039065,18000,87.61158,-111.38223158470879,100.0,-8.850097e-06,2.1679864,,81.69943,180,0.5110664,100,9268.344,-4.206665,322290,1.071492,[-0.401  0.92  -0.493  0.337  0.764],0.22033083
100.0,1141.00630569458,1.0298378,0.20313774,0.042402886,8.435699,2.2000403,456.44156,23.897888,1.0342063,20.88,2.7903209,18100,88.64362,-112.77894405683419,100.0,-2.2125244e-06,2.1875594,,31.81749,181,0.6925638,100,6894.91,-4.355583,324378,1.0711951,[-0.422  0.904 -0.487  0.345  0.749],0.21424896
100.0,1147.2092497348785,1.0546956,0.20306943,0.04224739,9.321693,1.8717028,464.25314,43.10652,1.0436666,20.75,2.915383,18200,88.47354,-113.12039345947365,100.0,-2.0599366e-06,2.1992326,,52.455276,182,0.49449044,100,9599.708,-5.279129,326453,1.1057702,[-0.387  0.894 -0.499  0.356  0.769],0.25075325
100.0,1154.073447227478,1.0224797,0.20247969,0.042511947,7.5315857,1.7037106,445.46808,10.989548,1.0196406,21.11,2.7334883,18300,88.70671,-113.1179983583056,100.0,-1.7547608e-06,2.206976,,14.78006,183,0.71664625,100,3530.323,-3.8212357,328564,1.040673,[-0.421  0.871 -0.506  0.369  0.78 ],0.15966432
100.0,1160.6274716854095,1.0029949,0.20168383,0.04237477,8.25473,1.2440397,440.68304,11.187622,1.0069934,21.14,2.6773026,18400,88.721436,-113.16314660618944,100.0,6.8664554e-07,2.2062726,,12.748291,184,0.9033324,100,366.31882,-4.0037003,330678,1.0133287,[-0.427  0.859 -0.499  0.36   0.788],0.046833977
100.0,1166.7935814857483,1.3784207,0.22576982,0.046516836,6.9117203,4.512239,539.8575,51.122986,1.2249436,20.7,2.5261972,18500,88.47271,-113.21889883242817,100.0,1.2207031e-06,2.1877742,,93.91884,185,0.14783642,100,89276.75,-4.081917,332748,1.8546473,[-0.44   0.872 -0.491  0.354  0.787],0.7601469
100.0,1174.4434237480164,1.0230421,0.201765,0.042130213,9.691254,1.4325155,455.97928,3.852768,1.0237114,20.89,2.5020888,18600,88.51361,-113.84956265728916,100.0,4.043579e-06,2.179395,,7.966629,186,0.61228955,100,3645.872,-3.6575165,334837,1.0401949,[-0.49   0.824 -0.484  0.398  0.769],0.15163997
100.0,1181.458220243454,1.0172036,0.20431297,0.043339804,7.6237183,1.5142288,436.81873,-44.045456,1.0182961,21.53,2.6070724,18700,88.920006,-113.43615127277049,100.0,1.4495849e-06,2.1885324,,-39.890533,187,0.7717329,100,2478.553,-4.17791,336990,1.0314605,[-0.493  0.814 -0.474  0.397  0.76 ],0.1328675
100.0,1188.5028924942017,1.0019555,0.20937234,0.045880508,8.922775,1.1201587,404.63107,-77.45865,1.0041972,22.91,2.9184783,18800,89.47257,-114.5039179184522,100.0,-2.5177003e-06,2.1881843,,-76.53311,188,0.88033867,100,214.51677,-5.6269608,339281,1.0077435,[-0.509  0.81  -0.467  0.385  0.77 ],0.038130283
100.0,1194.3036761283875,1.0379341,0.20411654,0.043072466,12.461624,1.6347506,449.09787,0.5997925,1.0334916,21.32,2.9206967,18900,88.718864,-113.93911091979629,100.0,9.07898e-06,2.1884913,,7.4869843,189,0.49455982,100,4990.2793,-4.58638,341413,1.0912042,[-0.507  0.815 -0.463  0.377  0.769],0.18740469
100.0,1200.9872856140137,1.0670432,0.20235819,0.04194995,8.0720825,2.003898,468.6139,38.071762,1.043915,20.61,2.2701752,19000,88.47179,-113.08341210959829,100.0,-8.850097e-06,2.1960156,,48.91272,190,0.5703542,100,11059.719,-3.3752441,343474,1.083956,[-0.485  0.827 -0.471  0.393  0.77 ],0.26403227
100.0,1207.7916300296783,1.0278965,0.2073838,0.044277806,8.791771,1.4905422,442.27878,-19.902588,1.0415697,21.8,2.8606088,19100,88.970924,-114.0102062967776,100.0,-3.2043456e-06,2.2139256,,-9.697922,191,0.7836873,100,3379.385,-3.6751862,345654,1.0550644,[-0.521  0.812 -0.463  0.395  0.777],0.15041582
100.0,1215.030119419098,1.0098202,0.208088,0.045190077,8.794502,1.2941673,416.47928,-23.017899,1.0071045,22.52,2.759344,19200,89.134155,-115.2385494621609,100.0,1.5258789e-07,2.2207716,,-21.451813,192,0.7734849,100,1474.6084,-4.172249,347906,1.0153067,[-0.531  0.809 -0.462  0.413  0.795],0.107886374
100.0,1222.2581431865692,1.378406,0.24279891,0.050751798,9.205406,21.786987,531.5449,-8.113434,1.2673603,21.66,3.0189877,19300,88.92665,-113.81901542023849,100.0,-1.15966795e-05,2.2321925,,21.3022,193,0.21631154,100,636509.56,-5.2715073,350072,3.7590144,[-0.54   0.799 -0.463  0.416  0.802],1.996281
100.0,1229.940595149994,1.0084645,0.20093684,0.04195832,10.292885,1.2128825,448.83194,19.34053,1.0127839,20.89,2.8788056,19400,88.59914,-113.03167132984493,100.0,-2.2125244e-06,2.2223694,,21.50357,194,0.66561,100,1477.8513,-4.581543,352161,1.0158222,[-0.5    0.865 -0.427  0.348  0.813],0.0957034
100.0,1236.4685373306274,1.0450115,0.20508395,0.043265548,10.822571,1.8634347,450.24832,13.733459,1.0368422,21.31,2.5545576,19500,88.81895,-113.50974067773929,100.0,-2.822876e-06,2.2334692,,22.696136,195,0.628772,100,6039.224,-3.7293549,354292,1.0630844,[-0.477  0.856 -0.435  0.344  0.803],0.2002845
100.0,1243.2265622615814,1.0133193,0.19567189,0.03951214,6.9875336,1.4275053,482.05545,61.121765,1.0184555,19.59,2.4195712,19600,87.9597,-111.92270007520264,100.0,4.119873e-06,2.2430935,,66.32233,196,0.7082014,100,3117.7632,-4.5867767,356251,1.0639288,[-0.49   0.84  -0.426  0.348  0.815],0.1269242
100.0,1250.264348745346,1.002316,0.20719326,0.04490332,9.262138,1.146553,416.061,-4.252716,1.0023234,22.43,2.7116628,19700,89.1732,-115.03809577962646,100.0,,2.2461483,,-3.5878296,197,0.91144526,100,260.14316,-4.608528,358494,1.0064754,[-0.473  0.814 -0.441  0.358  0.824],0.045437165
100.0,1256.2292251586914,1.0243213,0.20616806,0.044027448,8.744064,1.6997261,436.56656,5.816162,1.0314988,21.81,2.9763954,19800,88.87351,-113.89191153891619,100.0,5.569458e-06,2.2392747,,11.376297,198,0.57147914,100,3413.8005,-4.8663406,360675,1.0715401,[-0.47   0.82  -0.439  0.364  0.827],0.15901962
100.0,1263.3963282108307,1.0021268,0.2030501,0.043031387,8.664299,1.1154473,433.04333,24.120285,1.0030683,21.49,2.7897809,19900,88.89198,-113.76299522536868,100.0,-7.019043e-06,2.2409832,,24.899536,199,0.893276,100,283.47635,-5.102379,362824,1.0067577,[-0.473  0.832 -0.452  0.386  0.82 ],0.03966308
,1270.1263160705566,1.0019604,0.20294733,0.04298824,9.023163,1.0993193,433.22083,-229.88077,1.00344,21.47,2.512619,20000,88.834435,-113.63399983266031,100.0,-1.4495849e-06,2.234658,,-229.15955,200,0.80915844,100,299.2267,-3.3929672,364971,1.0059175,[-0.453  0.822 -0.459  0.383  0.822],0.044221655
,1276.533192873001,1.0045992,0.20126839,0.042172242,10.648956,1.2801111,442.6028,-229.55646,1.0098864,21.03,3.2950072,20100,88.71499,-112.66545931223253,100.0,-1.2283325e-05,2.2411432,,-227.13773,201,0.8717002,100,786.3017,-4.594795,367074,1.0101511,[-0.458  0.824 -0.461  0.386  0.816],0.06883632
,1283.5435659885406,1.1840198,0.21585912,0.045853056,7.9400024,4.628068,474.71964,-213.655,1.1169609,21.66,2.4290078,20200,89.00664,-114.34001367361236,100.0,-3.8146973e-06,2.250071,,-194.56705,202,0.40087587,100,47431.996,-3.9741898,369240,1.2931807,[-0.48   0.835 -0.453  0.381  0.822],0.58448184
,1291.0560503005981,1.0773066,0.21635866,0.047332987,8.105232,2.2027965,436.09726,-285.99866,1.0869673,22.86,3.149583,20300,89.39821,-114.19815828442086,100.0,9.155274e-06,2.2663324,,-270.57663,203,0.40639848,100,15834.419,-5.0718613,371526,1.1448532,[-0.522  0.82  -0.42   0.386  0.831],0.34043762
,1297.9506986141205,1.0060065,0.20716998,0.044729747,8.474922,1.1717223,422.3033,-267.5874,1.0168147,22.27,2.8868594,20400,89.15244,-114.25533328186584,100.0,-4.8065185e-06,2.256779,,-264.0731,204,0.82916594,100,458.7434,-5.017555,373753,1.0233798,[-0.502  0.828 -0.43   0.357  0.847],0.056725577
,1304.7880611419678,1.0021446,0.20565598,0.04419362,10.655701,1.1149318,421.36383,-245.44843,1.0040027,22.07,3.110883,20500,89.01507,-114.06632586805537,100.0,-8.163453e-06,2.2568316,,-244.43109,205,0.82936174,100,211.43912,-4.8587494,375960,1.0101844,[-0.497  0.817 -0.439  0.361  0.838],0.037489492
,1311.4151637554169,1.0309176,0.21011358,0.045745175,9.651581,1.4991686,420.34702,-252.92557,1.0296948,22.63,2.9295318,20600,89.39838,-114.46889386149955,100.0,-7.171631e-06,2.2481015,,-246.73575,206,0.46160036,100,3171.8958,-4.9720306,378223,1.0486819,[-0.49   0.806 -0.444  0.364  0.838],0.1602669
,1318.4872121810913,1.108793,0.2094178,0.04440825,8.16024,2.8268247,460.00842,-236.98383,1.0682936,21.54,2.7098312,20700,88.87066,-113.93406279678118,100.0,-3.0517579e-06,2.251203,,-223.2077,207,0.4754255,100,20203.11,-4.158371,380377,1.1608105,[-0.495  0.787 -0.44   0.371  0.829],0.37248877
,1325.9139637947083,1.0129366,0.2128664,0.04723038,8.668854,1.6838512,402.04395,-294.294,1.0212977,23.46,2.8599772,20800,89.59916,-115.35600620793127,100.0,9.536743e-06,2.2470691,,-290.6338,208,0.74552,100,2157.6558,-5.19989,382723,1.0514026,[-0.52   0.766 -0.418  0.361  0.832],0.13176468
,1333.1040389537811,1.020723,0.21115659,0.04633246,8.48246,2.2039554,413.20004,-250.14429,1.0265787,22.97,2.8616688,20900,89.3984,-115.32842594669972,100.0,-8.69751e-06,2.2512434,,-246.42032,209,0.6981907,100,3951.719,-4.634262,385020,1.0753353,[-0.539  0.769 -0.41   0.343  0.828],0.18672171
,1340.0383942127228,1.0050824,0.20849381,0.045394752,7.859085,1.3674215,412.87094,-268.04205,1.0086702,22.63,2.634698,21000,89.30551,-114.67903189432474,100.0,1.5258789e-07,2.2422452,,-266.42838,210,0.8249675,100,715.10767,-4.2642517,387283,1.0122563,[-0.551  0.757 -0.409  0.321  0.832],0.07428154
,1346.7046220302582,1.0298103,0.21155843,0.046483006,9.18679,1.798026,411.48608,-308.67767,1.024777,23.03,3.3467727,21100,89.40833,-114.99862970702108,100.0,-7.6293945e-06,2.2422051,,-303.43127,211,0.61255974,100,3363.2458,-4.935623,389586,1.0447205,[-0.55   0.755 -0.406  0.324  0.823],0.16308162
,1353.057184457779,1.002131,0.20676188,0.04468301,8.776978,1.2027394,417.05667,-249.4996,1.0037143,22.31,3.369131,21200,89.13797,-114.41219501565618,100.0,-1.9073486e-06,2.246789,,-248.68472,212,0.90911627,100,336.927,-4.6271286,391817,1.006818,[-0.531  0.762 -0.418  0.318  0.823],0.04625756
,1359.4851706027985,1.0097455,0.20747848,0.04482586,10.663399,1.3979092,422.78815,-259.2389,1.0211927,22.3,3.0470624,21300,89.2578,-114.30069027074613,100.0,1.4495849e-06,2.249019,,-255.40039,213,0.7793173,100,1264.1692,-4.516205,394047,1.039477,[-0.54   0.769 -0.415  0.313  0.828],0.09878469
,1366.3915438652039,1.0355086,0.20584886,0.043565568,7.664917,1.9082236,449.4548,-180.03043,1.0391521,21.44,2.484517,21400,88.91635,-114.02433190275323,100.0,-2.4414062e-06,2.2571058,,-171.38095,214,0.55061847,100,5727.577,-4.226555,396191,1.1394608,[-0.541  0.785 -0.408  0.327  0.83 ],0.1913688
,1373.651376247406,1.027171,0.21819508,0.0495366,6.8972626,1.563465,389.40347,-310.5095,1.0318592,24.51,2.6294146,21500,89.93838,-116.55105000941946,100.0,-2.822876e-06,2.2520232,,-304.37192,215,0.635821,100,2838.1855,-3.7612686,398642,1.0527378,[-0.526  0.745 -0.422  0.338  0.838],0.16138195
,1380.528447151184,1.0073613,0.21354872,0.0476233,11.77227,1.8505583,398.05316,-294.80875,1.0186894,23.69,3.2329931,21600,89.66195,-115.73045015272095,100.0,8.7738035e-06,2.250759,,-291.84735,216,0.82839894,100,1775.467,-4.7612915,401011,1.0349897,[-0.552  0.747 -0.405  0.33   0.833],0.116060495
,1386.880262851715,1.0077647,0.20225237,0.042578183,8.378838,1.2943287,441.35568,-228.96194,1.0130887,21.22,3.5269492,21700,88.70649,-113.17289831943921,100.0,4.272461e-06,2.2546165,,-226.11935,217,0.7545553,100,1232.391,-4.441742,403133,1.0212256,[-0.55   0.757 -0.395  0.315  0.832],0.08919783
,1393.997303724289,1.0044066,0.20707867,0.04482421,12.358368,1.1353157,417.78375,-250.11282,1.0080085,22.38,3.1561422,21800,89.13959,-114.66691966329789,100.0,-7.705688e-06,2.2561255,,-248.32013,218,0.81666285,100,413.21844,-4.866081,405371,1.0107213,[-0.569  0.748 -0.402  0.322  0.836],0.05612206
,1400.9818367958069,1.052949,0.21081841,0.04580586,9.3433075,2.2906923,428.853,-258.22305,1.0473076,22.55,2.6131625,21900,89.190216,-115.23234324087524,100.0,,2.266883,,-251.5947,219,0.60319394,100,10244.777,-4.4682693,407626,1.133135,[-0.59   0.745 -0.405  0.328  0.837],0.29530698
,1408.0170781612396,1.0142109,0.2160134,0.048480507,8.200493,1.7300895,399.32245,-300.99747,1.0320725,23.98,2.9318626,22000,89.72612,-116.40863112399822,100.0,3.2043456e-06,2.262483,,-295.5266,220,0.7447252,100,2734.1,-4.6839066,410024,1.0728086,[-0.58   0.71  -0.402  0.315  0.848],0.14596543
,1414.8059117794037,1.0703567,0.21875198,0.04846001,7.9414597,2.31289,425.93652,-273.26642,1.0861793,23.41,2.9584255,22100,89.51365,-115.16211254838097,100.0,-2.5939942e-06,2.2405188,,-258.92395,221,0.4455381,100,11366.112,-5.3424606,412365,1.1589916,[-0.59   0.727 -0.383  0.301  0.844],0.2985719
,1422.4673006534576,1.0036818,0.21118726,0.04668983,8.654404,1.2072468,399.7423,-267.30493,1.006387,23.3,3.1374488,22200,89.49162,-115.30248681143308,100.0,5.340576e-07,2.2353346,,-266.28888,222,0.82883286,100,435.76114,-4.150078,414695,1.0079969,[-0.586  0.752 -0.376  0.27   0.822],0.058327
,1428.7837677001953,1.0098295,0.2053072,0.04382386,10.124817,1.2995528,430.2616,-280.20618,1.0156002,21.79,3.064219,22300,89.050575,-113.51220955246728,100.0,-1.7547608e-06,2.2267783,,-277.0893,223,0.6565676,100,1602.1543,-5.529152,416874,1.0241318,[-0.588  0.752 -0.37   0.264  0.816],0.10344108
,1436.1694452762604,1.0133337,0.2129177,0.047209803,9.191444,1.6624938,403.05414,-269.5158,1.0202488,23.43,2.6383433,22400,89.56476,-115.4269363600363,100.0,5.0354006e-06,2.2405198,,-265.67987,224,0.7833478,100,1803.5979,-5.0614166,419217,1.0249817,[-0.579  0.752 -0.373  0.25   0.808],0.11677947
,1442.9852056503296,1.0088276,0.20957159,0.04588203,10.274696,1.25616,407.46695,-273.62955,1.0090058,22.87,3.367838,22500,89.48602,-114.54651988474154,100.0,7.3242186e-06,2.2350662,,-271.821,225,0.7918119,100,985.68463,-4.9445724,421504,1.0152214,[-0.582  0.75  -0.37   0.258  0.822],0.09017861
,1449.2149679660797,1.1575594,0.21873645,0.04773233,11.622269,2.9871445,450.31183,-296.62228,1.1176203,22.79,3.3298814,22600,89.42273,-115.06410240576086,100.0,-9.613037e-06,2.2294955,,-276.11365,226,0.3668906,100,29304.059,-4.2661285,423783,1.3077214,[-0.583  0.741 -0.366  0.257  0.816],0.47206622
,1455.9681956768036,1.0280517,0.2118877,0.04656665,10.466301,2.8953075,410.2849,-278.1128,1.0306363,23.04,3.3159957,22700,89.5301,-114.26438244741016,100.0,-2.670288e-06,2.2209768,,-273.84094,227,0.6251476,100,6338.5757,-5.2617416,426087,1.1061072,[-0.535  0.765 -0.38   0.234  0.811],0.24020343
,1462.5715820789337,1.0335639,0.2081486,0.04478003,7.4314194,1.9461571,425.7041,-238.5877,1.027409,22.12,3.0335286,22800,89.12326,-113.43802880870156,100.0,-5.7983398e-06,2.229779,,-234.33563,228,0.56185985,100,6355.4565,-5.985733,428299,1.0537132,[-0.549  0.75  -0.379  0.212  0.802],0.21581477
,1469.302529335022,1.0079342,0.20918591,0.04568133,11.456825,1.5036258,411.1228,-245.38968,1.0155156,22.76,3.3275914,22900,89.369286,-114.39714378566192,100.0,-4.577637e-06,2.2373726,,-242.61493,229,0.85129035,100,1270.9932,-4.610573,430575,1.0280205,[-0.528  0.757 -0.387  0.201  0.811],0.1010227
,1475.5887067317963,1.0116019,0.20052908,0.0416396,13.718834,1.5469186,456.14166,-178.67249,1.0173701,20.67,3.1380143,23000,88.5063,-112.93021943284916,100.0,9.9182125e-06,2.2287893,,-175.21564,230,0.694722,100,2353.515,-4.3168488,432642,1.0385051,[-0.516  0.747 -0.382  0.195  0.819],0.11833626
,1482.357095003128,1.0200989,0.20264307,0.042651206,8.784767,1.3558849,441.36658,-226.11514,1.0153718,21.21,2.9669633,23100,88.760635,-112.98485653054605,100.0,-1.2283325e-05,2.230536,,-222.94934,231,0.696893,100,2829.643,-5.5409164,434763,1.031805,[-0.51   0.75  -0.368  0.177  0.81 ],0.14090146
,1489.8563640117645,1.002114,0.21104799,0.046690542,11.173943,1.133053,395.6755,-285.72772,1.0028112,23.33,3.3045273,23200,89.55088,-114.62740607015922,100.0,3.8146973e-07,2.2322025,,-285.26382,232,0.87051827,100,205.30106,-4.6585007,437096,1.0059547,[-0.532  0.743 -0.36   0.173  0.812],0.042758524
,1497.4192202091217,1.0072237,0.21732451,0.04944778,8.994263,1.3821986,382.01508,-288.9409,1.0185946,24.61,3.2525723,23300,89.88744,-116.38595130341565,100.0,-1.4190674e-05,2.24023,,-285.74738,233,0.8116447,100,979.5752,-5.458397,439557,1.0291575,[-0.535  0.751 -0.361  0.175  0.813],0.09509392
,1504.482089996338,1.0133885,0.21035637,0.04604313,9.733017,1.311939,410.67078,-257.78033,1.0171778,22.86,3.0490792,23400,89.30777,-114.47854758537024,100.0,1.487732e-05,2.2314587,,-254.60577,234,0.54840815,100,2211.9077,-4.5660095,441843,1.032242,[-0.512  0.734 -0.366  0.175  0.821],0.13006884
,1511.431565284729,1.0039102,0.2055879,0.04409625,9.704308,1.1980265,423.4569,-238.034,1.008075,21.99,2.7162745,23500,89.05839,-113.74790623436132,100.0,8.392334e-07,2.2385504,,-236.38892,235,0.87080586,100,584.96185,-4.529457,444042,1.012582,[-0.496  0.716 -0.368  0.184  0.813],0.060550768
,1517.993718624115,1.0264771,0.20629722,0.0442041,6.8150024,1.424545,430.3521,-253.22879,1.0253423,21.95,2.8083267,23600,89.04915,-113.80920167001277,100.0,4.577637e-06,2.2422545,,-247.77307,236,0.71590185,100,2868.6714,-4.6689835,446237,1.0433139,[-0.498  0.713 -0.375  0.185  0.82 ],0.14753492
,1525.31906914711,1.0090195,0.21844777,0.050095946,9.605934,1.2531973,370.08405,-307.25732,1.0104072,24.98,3.5300524,23700,90.11014,-115.72189547770864,100.0,-4.8828124e-06,2.2463207,,-305.8609,237,0.7898201,100,854.38385,-5.5667114,448735,1.013441,[-0.522  0.705 -0.366  0.177  0.823],0.094686724
,1532.124606370926,1.0130765,0.20912978,0.04554283,7.8721848,1.4476445,412.62643,-276.66956,1.0149713,22.64,2.9202306,23800,89.37817,-113.95906688579181,100.0,3.0517579e-06,2.2451138,,-273.30478,238,0.7692879,100,1856.6154,-4.802994,450999,1.025811,[-0.516  0.714 -0.369  0.174  0.827],0.11602955
,1538.706949710846,1.0261047,0.20360965,0.042882714,10.567535,1.7493172,445.82666,-205.03125,1.0296217,21.24,3.5678852,23900,88.83069,-112.94948945309652,100.0,1.6784668e-06,2.2355833,,-199.05719,239,0.63707787,100,3294.7573,-4.922043,453123,1.057337,[-0.498  0.709 -0.376  0.159  0.826],0.15381205
,1545.629771232605,1.0268959,0.21066067,0.046097774,12.020226,1.4558723,415.03235,-280.9016,1.0266078,22.85,3.10186,24000,89.38335,-114.82330238463958,100.0,5.1116945e-06,2.2356234,,-275.72797,240,0.7041782,100,2844.0872,-5.090317,455408,1.0496573,[-0.484  0.716 -0.388  0.174  0.817],0.15296869
,1552.6882627010345,1.0011532,0.20571461,0.04424926,16.209648,1.1120828,417.674,-244.84879,1.0022715,22.11,3.354483,24100,89.21434,-113.55978323672045,100.0,5.4931643e-06,2.2336674,,-244.41486,241,0.9020053,100,190.08716,-5.074745,457619,1.0048921,[-0.487  0.695 -0.386  0.181  0.817],0.032961424
