ReturnMeanIW,EpisodesSoFar,InitialReturnMin,J_sample_variance,EpRewMean,MinIW,EpThisIter,StdIW,InitialReturnMean,TimeElapsed,StdD2w0t,MaxIW,MeanEntropy,ReturnStepMaxmin,InitialBound,Iteration,MaxD2w0t,ReturnStepMax,EmpiricalD2,TimestepsSoFar,Bound,InitialReturnStd,MeanD2w0t,Weights,EpLenMean,InitialReturnMax,MeanIW,MinD2w0t
-77.75985,32400,-95.13339,139.76021,-108.2767398516279,0.97730684,100,0.0065595824,-77.84316,3359.231869459152,0.2659908,1.0292369,1.4007387,99.000244,-1918.1361,324,1.000153,100.0,1.0000424,1187741,-1918.0917,11.800566,0.07662248,[-0.827 -0.496 -0.447 -0.749 -0.018],38.31,-41.32961,0.9989523,
-78.77148,32500,-93.63654,112.3068,-108.3712232359993,0.97446823,100,0.008132896,-78.83467,3371.0916414260864,0.26042742,1.0194108,1.4004174,99.00016,-1785.6005,325,1.0001309,100.0,1.0000734,1191400,-1785.5667,10.608056,0.07318193,[-0.826 -0.496 -0.447 -0.749 -0.018],36.59,-45.157806,0.99926716,
-77.283516,32600,-96.046295,167.30894,-107.61114208822222,0.9617036,100,0.011939889,-77.475334,3380.7521171569824,0.26625752,1.0299289,1.3994999,99.0,-1857.883,326,1.0003152,100.0,1.0001535,1195239,-1857.7882,12.772004,0.07678651,[-0.826 -0.497 -0.447 -0.749 -0.018],38.39,-46.46616,0.99706435,
-77.28251,32700,-93.964554,158.13383,-108.58205361507505,0.95210284,100,0.011868975,-77.44369,3391.5342094898224,0.2700766,1.03355,1.3997787,99.0,-1940.6136,327,1.0003498,100.0,1.0001571,1199199,-1940.5338,12.466923,0.07920471,[-0.825 -0.497 -0.447 -0.749 -0.019],39.6,-38.2941,0.99757624,
-78.513565,32800,-94.65327,126.22528,-108.8713140310294,0.9576258,100,0.011553725,-78.68007,3402.1877443790436,0.26412597,1.0274612,1.4000406,99.00011,-1779.2008,328,1.0004429,100.0,1.00013,1202971,-1779.0938,11.1427145,0.07544432,[-0.825 -0.497 -0.447 -0.749 -0.019],37.72,-44.33477,0.99769986,
-78.82398,32900,-95.56046,124.305466,-108.4345920587718,0.97545207,100,0.008209894,-78.93542,3413.6755282878876,0.2607348,1.0236839,1.3995267,99.00033,-1825.5123,329,1.0002369,100.0,1.0000752,1206639,-1825.4575,11.153907,0.07336422,[-0.826 -0.496 -0.447 -0.749 -0.019],36.68,-46.468212,0.9986242,
-77.6594,33000,-95.16998,220.24574,-106.29308645624091,0.96665275,100,0.011665792,-77.78124,3426.1988921165466,0.2606684,1.0428644,1.3995267,99.0,-1930.0117,330,1.0002484,100.0,1.0001335,1210305,-1929.9503,14.83341,0.07332376,[-0.825 -0.496 -0.446 -0.749 -0.019],36.66,-6.1518116,0.998495,
-75.89597,33100,-94.43418,188.36983,-107.87392676685903,0.9580501,100,0.013488655,-76.05458,3437.2653427124023,0.2742368,1.048667,1.3997574,99.0,-1922.447,331,1.000494,100.0,1.0001781,1214400,-1922.3679,13.590402,0.08190538,[-0.825 -0.496 -0.446 -0.749 -0.019],40.95,-8.826659,0.9977397,
-77.609886,33200,-95.82675,174.98026,-107.28704608738416,0.9669324,100,0.009850163,-77.80579,3447.940983772278,0.2628378,1.0286899,1.3994373,99.000015,-1839.5509,332,1.0005597,100.0,1.0001111,1218132,-1839.4436,13.116154,0.074645996,[-0.824 -0.496 -0.446 -0.749 -0.019],37.32,-41.91732,0.997203,
-76.81865,33300,-94.66016,148.80151,-108.23718937237659,0.9664179,100,0.007890444,-77.02115,3458.367505311966,0.27024677,1.0176421,1.3990706,99.000015,-1926.3644,333,1.0004287,100.0,1.0000819,1222098,-1926.2466,12.159853,0.07932452,[-0.824 -0.495 -0.445 -0.749 -0.019],39.66,-36.692608,0.9972499,
-75.91894,33400,-95.31383,167.2222,-107.06163320108824,0.98252815,100,0.0050870883,-75.95503,3470.1574506759644,0.2701263,1.0119066,1.3988075,99.0,-1877.4266,334,1.0000602,100.0,1.0000213,1226060,-1877.4072,12.849645,0.07924102,[-0.822 -0.495 -0.445 -0.749 -0.02 ],39.62,-46.17534,0.9994117,
-77.61734,33500,-95.37871,130.51256,-108.12949971175134,0.97511816,100,0.007492156,-77.69719,3481.3077523708344,0.26587078,1.0221928,1.3988733,99.0,-1796.5154,335,1.0001696,100.0,1.0000716,1229887,-1796.4741,11.429399,0.07654274,[-0.823 -0.495 -0.445 -0.749 -0.02 ],38.27,-45.259453,0.9990137,
-77.65617,33600,-94.34495,154.21204,-107.92545627195274,0.96564955,100,0.011273266,-77.79629,3491.5000212192535,0.2650104,1.0489808,1.3989848,99.0,-1866.9164,336,1.0003355,100.0,1.0001523,1233687,-1866.8464,12.392434,0.07600433,[-0.823 -0.495 -0.445 -0.749 -0.02 ],38.0,-28.152576,0.9983925,
-78.10806,33700,-94.592674,176.0109,-107.24240904013627,0.96446687,100,0.008922888,-78.232765,3501.611987352371,0.26182327,1.0212768,1.3984318,99.0,-1891.2505,337,1.0002072,100.0,1.0000709,1237388,-1891.1787,13.138733,0.07402295,[-0.823 -0.496 -0.445 -0.749 -0.02 ],37.01,-41.595554,0.9981098,
-78.046906,33800,-95.35918,157.13876,-108.50163488571182,0.9780263,100,0.008808767,-78.1547,3512.379120349884,0.26616335,1.0248454,1.3984658,99.0001,-1901.9708,338,1.0001435,100.0,1.0000715,1241224,-1901.9141,12.582269,0.0767233,[-0.824 -0.496 -0.445 -0.749 -0.021],38.36,-33.55429,0.9990131,
-78.54815,33900,-95.17641,126.55871,-108.34279458261946,0.96899676,100,0.012190931,-78.788795,3523.307802915573,0.26199004,1.0380464,1.3983234,99.000015,-1840.5339,339,1.0004576,100.0,1.0002193,1244930,-1840.413,11.214663,0.07412757,[-0.824 -0.496 -0.444 -0.749 -0.02 ],37.06,-50.61723,0.9968679,
-79.99114,34000,-96.2761,145.24191,-107.79403040996088,0.9757207,100,0.008350383,-80.12317,3534.741681575775,0.253597,1.0249962,1.3990424,99.00014,-1907.3818,340,1.0002133,100.0,1.0000983,1248384,-1907.3145,11.9763,0.0690833,[-0.824 -0.497 -0.444 -0.749 -0.021],34.54,-35.373123,0.99819845,
-77.015366,34100,-94.28767,148.53558,-108.06435613128075,0.96868485,100,0.007837689,-77.090836,3547.842126607895,0.26942417,1.018916,1.3993068,99.00048,-1852.9917,341,1.0001595,100.0,1.0000745,1252324,-1852.9536,12.018955,0.07880255,[-0.824 -0.497 -0.444 -0.749 -0.02 ],39.4,-46.040554,0.9987066,
-78.55321,34200,-96.32173,167.33836,-107.1765082126915,0.9859147,100,0.0056149443,-78.59807,3558.3137822151184,0.2585558,1.0314249,1.3994356,99.000015,-1891.6157,342,1.0000918,100.0,1.0000247,1255926,-1891.5896,12.901517,0.07204116,[-0.823 -0.496 -0.444 -0.749 -0.02 ],36.02,-33.616898,0.999445,
-76.484955,34300,-94.76885,149.0305,-107.36826164344997,0.9797255,100,0.0071391673,-76.53659,3571.5119800567627,0.26851228,1.0239959,1.3994999,99.00009,-1817.8185,343,1.0001029,100.0,1.0000502,1259837,-1817.7909,12.214618,0.07822173,[-0.823 -0.496 -0.444 -0.749 -0.019],39.11,-38.264324,0.9994078,
-75.11692,34400,-97.82631,160.01433,-108.12712576335369,0.9781643,100,0.006908637,-75.17676,3582.4907813072205,0.27805838,1.0279015,1.3997574,99.00002,-1905.8025,344,1.0001272,100.0,1.0000335,1264059,-1905.7703,12.541968,0.08444151,[-0.823 -0.497 -0.444 -0.749 -0.019],42.22,-39.997967,0.99911517,
-76.63061,34500,-94.97544,173.4131,-108.0797934809914,0.9747857,100,0.0049966546,-76.68048,3594.386375427246,0.27141783,1.0184172,1.3995271,99.00001,-1833.4858,345,1.0001179,100.0,1.0000333,1268063,-1833.4576,13.071965,0.08008171,[-0.823 -0.496 -0.444 -0.749 -0.019],40.04,-33.3143,0.9992197,
-77.282524,34600,-94.06563,166.00746,-107.4320100476993,0.9795122,100,0.0074121724,-77.356636,3605.900295972824,0.26598972,1.0189875,1.3997838,99.00012,-1923.7491,346,1.0001372,100.0,1.0000662,1271894,-1923.7112,12.826986,0.076622225,[-0.823 -0.496 -0.444 -0.748 -0.019],38.31,-28.40053,0.99897444,
-76.60519,34700,-95.470024,254.58197,-106.20726171720865,0.9335193,100,0.014654964,-76.85743,3615.3079946041107,0.2661766,1.0360956,1.3994074,99.0,-1904.1161,347,1.00063,100.0,1.0001984,1275730,-1903.9835,15.655956,0.07672749,[-0.823 -0.496 -0.444 -0.748 -0.019],38.36,-12.099821,0.99640065,
-77.2936,34800,-94.875626,160.26605,-107.5421210660958,0.98516387,100,0.0048457193,-77.374,3627.295127391815,0.2658963,1.0165372,1.3997838,99.00011,-1917.667,348,1.0001143,100.0,1.0000452,1279558,-1917.6249,12.616253,0.07656215,[-0.825 -0.496 -0.444 -0.748 -0.02 ],38.28,-36.94829,0.9990454,
-77.713135,34900,-95.70818,231.99419,-106.2743834388948,0.9544083,100,0.013245217,-77.93496,3638.500194311142,0.25960264,1.0395052,1.4004835,99.0,-1853.8358,349,1.0004373,100.0,1.000226,1283191,-1853.7246,15.251436,0.072667435,[-0.825 -0.496 -0.444 -0.748 -0.019],36.33,-24.8834,0.9972728,
-79.250946,35000,-94.66113,117.70434,-108.35623383892641,0.96891236,100,0.009152567,-79.3198,3650.2616698741913,0.258737,1.0213685,1.4002817,99.00063,-1809.6337,350,1.0001223,100.0,1.0000757,1286798,-1809.5979,10.767824,0.07214216,[-0.825 -0.496 -0.444 -0.747 -0.018],36.07,-41.275032,0.9990525,
-80.17796,35100,-95.81868,130.10008,-108.59824261334057,0.97028035,100,0.008251368,-80.26567,3659.8968036174774,0.25637022,1.0315641,1.400282,99.00001,-1877.7124,351,1.000161,100.0,1.0000834,1290334,-1877.6685,11.300875,0.07072241,[-0.825 -0.495 -0.444 -0.747 -0.019],35.36,-46.992504,0.9987081,
-79.293785,35200,-94.87673,124.06424,-107.54270209248094,0.9709315,100,0.007416937,-79.388306,3667.833500623703,0.25519598,1.015981,1.399848,99.00095,-1798.2065,352,1.0001442,100.0,1.0000606,1293835,-1798.1565,11.124804,0.07002289,[-0.825 -0.496 -0.443 -0.747 -0.019],35.01,-52.3244,0.99880075,
-77.90892,35300,-95.511635,128.97823,-108.7962363251368,0.95126855,100,0.014827532,-78.102806,3678.9667847156525,0.26717815,1.0425854,1.3998642,99.0002,-1898.399,353,1.0003237,100.0,1.0001885,1297703,-1898.2997,11.520341,0.07736591,[-0.825 -0.495 -0.443 -0.747 -0.019],38.68,-47.20166,0.99796486,
-75.39259,35400,-95.36682,192.78535,-107.06926679491777,0.9749272,100,0.007912035,-75.4771,3689.7062590122223,0.2732084,1.0180589,1.3993,99.000046,-1895.7733,354,1.00014,100.0,1.0000612,1301765,-1895.7295,13.800355,0.081242695,[-0.826 -0.496 -0.443 -0.747 -0.019],40.62,-36.57539,0.9987995,
-78.090675,35500,-94.33027,171.37242,-107.7624981685574,0.97451246,100,0.0067697694,-78.17112,3700.9499027729034,0.263947,1.0246361,1.3994999,99.00004,-1935.9904,355,1.0002255,100.0,1.0000535,1305532,-1935.9473,13.044138,0.07534227,[-0.826 -0.495 -0.443 -0.747 -0.02 ],37.67,-29.524864,0.9989737,
-77.92184,35600,-93.405464,137.56412,-108.24002852645137,0.98082954,100,0.005599847,-77.97319,3712.8935883045197,0.2654561,1.0137497,1.39942,99.00044,-1894.6707,356,1.0000715,100.0,1.0000278,1309346,-1894.644,11.671649,0.07628144,[-0.825 -0.495 -0.442 -0.747 -0.019],38.14,-45.90774,0.99923134,
-78.48821,35700,-94.72662,186.5537,-107.16500383243127,0.98613787,100,0.00493062,-78.543884,3724.0066843032837,0.26047522,1.0188183,1.3998657,99.00001,-1987.5934,357,1.0000854,100.0,1.0000238,1313006,-1987.5641,13.600191,0.073201135,[-0.825 -0.496 -0.442 -0.747 -0.019],36.6,-24.455748,0.9992744,
-80.10563,35800,-94.58079,152.53539,-107.99391540508252,0.9801493,100,0.007418269,-80.18946,3734.1568670272827,0.2546427,1.0226828,1.3999401,99.000015,-1856.0903,358,1.0001395,100.0,1.0000539,1316491,-1856.0466,12.171966,0.06970241,[-0.825 -0.495 -0.442 -0.747 -0.019],34.85,-35.628983,0.9985352,
-77.741135,35900,-96.203636,134.96803,-108.27157490407113,0.9807521,100,0.005882139,-77.79118,3745.272911310196,0.2660154,1.0147802,1.399387,99.0,-1808.105,359,1.0000695,100.0,1.0000364,1320323,-1808.0776,11.522396,0.07664162,[-0.825 -0.495 -0.442 -0.747 -0.019],38.32,-33.914715,0.9992132,
-76.02731,36000,-95.45181,190.98355,-107.41064018529977,0.96140444,100,0.01121418,-76.24332,3758.0476348400116,0.2712907,1.0326364,1.4000206,99.00001,-1903.502,360,1.0004708,100.0,1.0001506,1324322,-1903.3864,13.66176,0.07998617,[-0.825 -0.495 -0.442 -0.747 -0.02 ],39.99,-20.748638,0.99674153,
-78.74193,36100,-95.34969,154.14232,-107.89211798330884,0.97877496,100,0.004410176,-78.76861,3770.628531932831,0.26137966,1.0089978,1.3995056,99.00001,-1859.1763,361,1.0000408,100.0,1.0000188,1328010,-1859.1628,12.287575,0.07376078,[-0.824 -0.495 -0.442 -0.747 -0.019],36.88,-43.646664,0.9994622,
-76.50884,36200,-93.62052,136.97789,-108.28956402256931,0.97753716,100,0.0057602874,-76.550995,3781.6548569202423,0.2725357,1.0177329,1.3995283,99.00002,-1947.3243,362,1.0001775,100.0,1.0000359,1332050,-1947.3018,11.643856,0.08080133,[-0.823 -0.495 -0.442 -0.747 -0.019],40.4,-35.869267,0.99944407,
-77.7726,36300,-96.46572,132.56674,-108.16951700793061,0.96840966,100,0.009917527,-77.90351,3793.4806418418884,0.26471972,1.0223262,1.3988669,99.00036,-1802.5374,363,1.0002028,100.0,1.0001092,1335841,-1802.4697,11.416065,0.075824685,[-0.824 -0.495 -0.442 -0.747 -0.019],37.91,-38.24397,0.9980731,
-77.43041,36400,-95.55927,136.78265,-108.62706432605732,0.957553,100,0.0126893995,-77.6719,3805.408285140991,0.26874855,1.0386357,1.3987808,99.00004,-1871.0022,364,1.0005312,100.0,1.0001545,1339759,-1870.8541,11.477849,0.0783658,[-0.824 -0.495 -0.442 -0.746 -0.02 ],39.18,-45.843147,0.99641305,
-77.53008,36500,-96.13981,146.32703,-107.82869106505731,0.9684168,100,0.008258892,-77.64866,3817.2780623435974,0.26506257,1.0204035,1.3988035,99.000015,-1848.9385,365,1.0002681,100.0,1.0000732,1343561,-1848.8778,11.956908,0.0760432,[-0.822 -0.494 -0.441 -0.746 -0.02 ],38.02,-39.28632,0.9980535,
-78.31986,36600,-95.67224,149.23013,-108.14610435985445,0.96334624,100,0.012500175,-78.51106,3828.359955072403,0.26331496,1.0362378,1.3988087,99.00001,-1840.2562,366,1.000401,100.0,1.0001358,1347308,-1840.162,12.067456,0.07494659,[-0.821 -0.494 -0.441 -0.746 -0.02 ],37.47,-48.01481,0.9970006,
-77.98008,36700,-95.22745,155.47742,-107.5955219751816,0.9635598,100,0.009648139,-78.087906,3839.8422446250916,0.26282728,1.0255711,1.3984647,99.00004,-1891.1056,367,1.0002592,100.0,1.0000963,1351040,-1891.0497,12.358849,0.07464285,[-0.821 -0.494 -0.441 -0.746 -0.02 ],37.32,-40.336502,0.99839485,
-78.0826,36800,-95.67023,127.66474,-108.36703646346179,0.9729516,100,0.010268,-78.231804,3851.6749918460846,0.2644778,1.0379469,1.3994409,99.00002,-1849.5216,368,1.0002166,100.0,1.0001024,1354823,-1849.446,11.3242655,0.07566503,[-0.82  -0.494 -0.441 -0.746 -0.02 ],37.83,-41.26738,0.9981336,
-77.94966,36900,-96.32555,187.60803,-106.59476224250919,0.9775344,100,0.006483576,-78.0604,3863.745650291443,0.25925508,1.0162504,1.3997624,99.00015,-1875.5072,369,1.0001992,100.0,1.0000501,1358446,-1875.4497,13.522109,0.07246275,[-0.819 -0.494 -0.441 -0.746 -0.019],36.23,-33.97583,0.99816126,
-78.67257,37000,-94.27453,141.40149,-107.98018179108229,0.9818128,100,0.005551466,-78.71236,3875.099487066269,0.26090002,1.013365,1.3997855,99.00003,-1867.8325,370,1.0000635,100.0,1.0000343,1362119,-1867.8112,11.795815,0.0734611,[-0.82  -0.494 -0.44  -0.746 -0.019],36.73,-41.7128,0.9993414,
-77.84913,37100,-95.81397,160.41603,-108.13040429069147,0.9682666,100,0.009812264,-77.93969,3886.3664333820343,0.2656731,1.0186759,1.399843,99.000015,-1883.3463,371,1.0001624,100.0,1.0000978,1365940,-1883.3002,12.632605,0.076422796,[-0.82  -0.494 -0.441 -0.747 -0.019],38.21,-33.104073,0.9988334,
-78.868706,37200,-93.612114,142.64996,-107.72612771852994,0.963198,100,0.012328236,-79.0216,3896.74463558197,0.25804833,1.0265536,1.4002781,99.00005,-1809.3354,372,1.0002855,100.0,1.0001606,1369526,-1809.2578,11.702143,0.07172494,[-0.82  -0.494 -0.441 -0.747 -0.019],35.86,-42.998016,0.99751073,
-78.10045,37300,-93.89807,147.98322,-107.28850126817206,0.95820075,100,0.011199954,-78.3078,3907.467278242111,0.2601326,1.0339164,1.4003892,99.0,-1891.3254,373,1.0002766,100.0,1.0001143,1373175,-1891.2197,12.17612,0.07298581,[-0.82  -0.494 -0.441 -0.747 -0.019],36.49,-43.39408,0.9974278,
-77.88309,37400,-95.17208,170.18297,-107.48783744558119,0.96225375,100,0.011340327,-78.05467,3918.559390068054,0.2632235,1.0427765,1.3999404,99.00007,-1901.8708,374,1.0003501,100.0,1.0001162,1376919,-1901.7844,12.963913,0.0748848,[-0.819 -0.494 -0.441 -0.748 -0.019],37.44,-37.979362,0.99752,
-78.08511,37500,-94.78754,167.0828,-107.90443110454889,0.97021425,100,0.007621763,-78.218636,3930.345630168915,0.2649414,1.022505,1.400025,99.00003,-1956.1176,375,1.0003303,100.0,1.0000893,1380717,-1956.0497,12.908027,0.075963065,[-0.82  -0.494 -0.441 -0.748 -0.019],37.98,-25.367928,0.9982913,
-76.23048,37600,-94.39044,184.36461,-106.26468761609905,0.9584985,100,0.012128296,-76.34651,3942.429520845413,0.26616403,1.0368595,1.3999339,99.00002,-1877.8181,376,1.0002956,100.0,1.0001379,1384553,-1877.7563,13.575519,0.076723486,[-0.821 -0.494 -0.441 -0.748 -0.019],38.36,-43.19251,0.9987614,
-77.85643,37700,-94.36206,118.13309,-107.51980978165096,0.9625687,100,0.017128292,-78.22954,3952.6608760356903,0.26033854,1.0577891,1.4004178,99.00002,-1808.5433,377,1.0008063,100.0,1.0003445,1388208,-1808.3574,10.888131,0.07311209,[-0.822 -0.494 -0.441 -0.747 -0.019],36.55,-53.143932,0.99514,
-75.95152,37800,-93.62904,183.87175,-106.59816224778416,0.9663137,100,0.012000487,-76.21832,3963.9810514450073,0.2681924,1.035717,1.4009334,99.0,-1936.742,378,1.0003728,100.0,1.0001669,1392108,-1936.61,13.684833,0.078007996,[-0.821 -0.493 -0.441 -0.747 -0.018],39.0,-34.639225,0.9968922,
-75.817696,37900,-94.443054,175.8266,-107.07803473056232,0.95519805,100,0.011860655,-75.99809,3975.9603791236877,0.27076122,1.0217687,1.400042,99.0,-1860.8114,379,1.0004907,100.0,1.0001628,1396090,-1860.7191,13.047972,0.07964633,[-0.821 -0.494 -0.44  -0.747 -0.018],39.82,-38.49082,0.9970127,
-76.659515,38000,-94.554924,150.83687,-107.88861671858612,0.97876185,100,0.005703117,-76.70683,3987.3230311870575,0.2696426,1.0251807,1.4003907,99.00002,-1949.9066,380,1.0001056,100.0,1.0000308,1400037,-1949.8794,12.181303,0.07894119,[-0.822 -0.494 -0.441 -0.747 -0.019],39.47,-38.377472,0.99921,
-77.76771,38100,-95.90339,172.56036,-106.42969560051007,0.9369925,100,0.01435367,-77.95343,3998.0583312511444,0.25790507,1.0311588,1.3999621,99.0,-1796.7716,381,1.0003939,100.0,1.0001826,1403619,-1796.6775,12.827006,0.071645945,[-0.822 -0.494 -0.44  -0.747 -0.019],35.82,-42.606674,0.9969755,
-76.40666,38200,-95.02215,155.66966,-108.06556726981977,0.98952186,100,0.003927912,-76.43334,4009.655977010727,0.27247286,1.0119007,1.4003849,99.00001,-1865.5535,382,1.0000439,100.0,1.0000184,1407657,-1865.5391,12.416418,0.080760784,[-0.821 -0.494 -0.441 -0.747 -0.019],40.38,-38.781807,0.9996155,
-77.38696,38300,-95.40731,171.9231,-107.49687670760508,0.99504876,100,0.0019005938,-77.393265,4021.259263277054,0.26627058,1.0063869,1.4004781,99.000015,-1882.7999,383,1.000007,100.0,1.0000033,1411497,-1882.7958,13.035946,0.07680004,[-0.821 -0.494 -0.441 -0.747 -0.019],38.4,-35.23087,0.9998339,
-74.516754,38400,-94.7159,177.61067,-106.17929600394277,0.92276645,100,0.01897341,-74.88869,4032.546006679535,0.27177155,1.0440779,1.3998482,99.0,-1836.6338,384,1.0007418,100.0,1.0002956,1415511,-1836.441,13.189617,0.080293864,[-0.821 -0.494 -0.441 -0.747 -0.018],40.14,-30.518719,0.9945809,
-76.98944,38500,-95.10509,210.03969,-106.39316116102147,0.96857446,100,0.009761493,-77.13164,4043.145434617996,0.2635081,1.0237662,1.4003892,99.0,-1904.3903,385,1.0002744,100.0,1.000111,1419264,-1904.3127,14.216969,0.0750638,[-0.822 -0.494 -0.441 -0.747 -0.019],37.53,-25.237312,0.9975121,
-78.85404,38600,-93.34498,125.6933,-107.85183348702793,0.95392424,100,0.008322519,-78.99216,4053.858875989914,0.2591698,1.0174217,1.4004188,99.000015,-1916.1334,386,1.0002402,100.0,1.0000886,1422884,-1916.0637,11.105108,0.07240347,[-0.822 -0.494 -0.442 -0.747 -0.019],36.2,-45.907005,0.9978948,
-77.3833,38700,-94.67659,180.17215,-106.77950945266383,0.9842222,100,0.006965433,-77.50092,4066.001867055893,0.26272056,1.0325407,1.4013677,99.00001,-1938.0245,387,1.0001817,100.0,1.0000677,1426613,-1937.9631,13.395069,0.07458294,[-0.822 -0.495 -0.442 -0.748 -0.018],37.29,-32.139633,0.99857706,
-77.00139,38800,-96.91288,198.83946,-105.88032701880495,0.98201233,100,0.0072256206,-77.056465,4077.2103826999664,0.2611941,1.0265062,1.4017155,99.000046,-1843.6287,388,1.0000999,100.0,1.0000557,1430295,-1843.5992,14.094445,0.07364164,[-0.821 -0.495 -0.442 -0.748 -0.018],36.82,-41.983547,0.99946266,
-77.61174,38900,-94.60458,154.81317,-107.62754750874163,0.9840292,100,0.005256884,-77.64503,4087.918979406357,0.2640001,1.0175902,1.4017167,99.0,-1839.3901,389,1.0000595,100.0,1.000026,1434064,-1839.3721,12.3927965,0.07538092,[-0.822 -0.495 -0.442 -0.748 -0.017],37.69,-46.070667,0.99962485,
-76.26775,39000,-95.8217,192.26312,-106.81743135899457,0.97794116,100,0.0070404694,-76.355545,4098.85821056366,0.26802868,1.0270741,1.4014797,99.0,-1833.161,390,1.0001831,100.0,1.0000618,1437959,-1833.1158,13.732702,0.07790287,[-0.822 -0.495 -0.442 -0.748 -0.017],38.95,-30.777039,0.99851686,
-79.341774,39100,-95.43336,190.6936,-106.52151992149234,0.9692561,100,0.008622898,-79.45932,4109.631067037582,0.25349328,1.023403,1.4022514,99.00002,-1961.8596,391,1.0002061,100.0,1.0000792,1441410,-1961.8,13.716445,0.06902277,[-0.822 -0.495 -0.442 -0.748 -0.017],34.51,-32.26187,0.99828345,
-78.021065,39200,-95.28831,122.30098,-108.47539773826311,0.9749442,100,0.0076799314,-78.13057,4120.675451517105,0.2647409,1.0232607,1.4027784,99.0009,-1879.6022,392,1.0001911,100.0,1.0000625,1445202,-1879.5443,10.941216,0.07584284,[-0.822 -0.495 -0.442 -0.748 -0.017],37.92,-41.9046,0.99829966,
-76.57534,39300,-93.09853,169.68149,-106.99457591053694,0.97373456,100,0.007108897,-76.67602,4131.608174324036,0.26751128,1.0377226,1.4029509,99.000015,-1931.7312,393,1.0002806,100.0,1.0000523,1449081,-1931.6687,12.929191,0.077582955,[-0.822 -0.495 -0.442 -0.749 -0.016],38.79,-24.324453,0.99852455,
-79.76389,39400,-96.145645,125.65726,-108.60263197664992,0.961669,100,0.008015625,-79.85984,4142.364842176437,0.25810003,1.0191172,1.4023492,99.000015,-1900.1561,394,1.0001787,100.0,1.0000505,1452669,-1900.1077,11.113807,0.07176214,[-0.821 -0.495 -0.441 -0.749 -0.016],35.88,-44.539875,0.99863756,
-80.70051,39500,-95.328255,165.45937,-107.32804995700853,0.9778444,100,0.0058402587,-80.78225,4153.139506578445,0.24954934,1.0141863,1.4029764,99.0,-1890.0369,395,1.0001198,100.0,1.0000407,1456005,-1889.9939,12.735954,0.06672182,[-0.82  -0.495 -0.442 -0.749 -0.017],33.36,-23.765944,0.99867505,
-77.44299,39600,-94.29329,164.03696,-106.95632517060533,0.9702115,100,0.01017837,-77.58657,4164.212013244629,0.26253644,1.024989,1.4027945,99.000015,-1886.8412,396,1.0002358,100.0,1.0001142,1459728,-1886.7692,12.963466,0.07446392,[-0.82  -0.496 -0.442 -0.749 -0.016],37.23,-37.666405,0.99853045,
-76.74443,39700,-95.80567,165.0543,-107.53115284742671,0.9822837,100,0.00695038,-76.82383,4175.958410024643,0.2692788,1.0184653,1.4032334,99.000084,-1956.9977,397,1.0001093,100.0,1.0000525,1463663,-1956.9553,12.7956505,0.07870208,[-0.82  -0.496 -0.442 -0.749 -0.016],39.35,-33.019875,0.99902546,
-76.98697,39800,-92.9882,182.19566,-107.01107790427582,0.9806698,100,0.007071275,-77.06639,4186.895491361618,0.26517436,1.0166302,1.4028713,99.0,-1890.0841,398,1.0001462,100.0,1.0000573,1467468,-1890.0441,13.39623,0.0761023,[-0.82  -0.497 -0.442 -0.749 -0.016],38.05,-29.748743,0.99884546,
-78.000786,39900,-94.62197,141.11955,-107.64615708012887,0.96190584,100,0.010372041,-78.12268,4198.196019411087,0.26149815,1.0212942,1.4022365,99.00001,-1813.9846,399,1.0002041,100.0,1.0001056,1471159,-1813.9214,11.771431,0.07382381,[-0.82  -0.496 -0.442 -0.749 -0.016],36.91,-39.930054,0.998154,
-76.900734,40000,-93.69905,157.52324,-107.56798056007727,0.9720301,100,0.008365944,-77.03067,4209.8530333042145,0.2672339,1.0273244,1.4029714,99.00002,-1866.1508,400,1.0001851,100.0,1.0000961,1475029,-1866.0812,12.450273,0.07740403,[-0.82  -0.496 -0.442 -0.749 -0.017],38.7,-37.41251,0.99804795,
-75.164085,40100,-94.25925,201.15846,-105.9690337907121,0.9559061,100,0.013324568,-75.37482,4221.971480607986,0.26917705,1.0344788,1.4036623,99.0002,-1860.1882,401,1.0004575,100.0,1.0001644,1478960,-1860.0771,14.120178,0.07862692,[-0.82  -0.495 -0.442 -0.749 -0.016],39.31,-22.915352,0.99706376,
-78.526344,40200,-95.03516,167.05252,-106.60866428165846,0.9560866,100,0.012473502,-78.80163,4231.43431353569,0.2554015,1.0454525,1.4038638,99.0,-1876.2484,402,1.0008506,100.0,1.0002347,1482467,-1876.1046,12.755626,0.070147745,[-0.82  -0.496 -0.442 -0.749 -0.015],35.07,-38.360092,0.9962261,
-76.20143,40300,-94.82814,160.52396,-107.32890095552713,0.96006423,100,0.013241029,-76.34628,4243.5808918476105,0.26940456,1.0369204,1.4036689,99.00001,-1865.4664,403,1.0003262,100.0,1.0001583,1486406,-1865.3945,12.539941,0.078785,[-0.819 -0.497 -0.442 -0.75  -0.015],39.39,-37.691242,0.9978558,
-74.85908,40400,-93.911,153.26675,-107.48825870928245,0.9750738,100,0.0068147164,-74.94308,4255.328138113022,0.27643868,1.0173435,1.4032975,99.0,-1868.2734,404,1.0001714,100.0,1.0000538,1490574,-1868.2322,12.254213,0.08336275,[-0.819 -0.497 -0.442 -0.751 -0.015],41.68,-46.70442,0.99862194,
