Iteration,MinIW,MaxD2w0t,EpThisIter,MeanEntropy,InitialReturnStd,TimeElapsed,MeanD2w0t,InitialReturnMax,EpLenMean,MinD2w0t,ReturnStepMax,EmpiricalD2,InitialReturnMean,ReturnMeanIW,Bound,StdD2w0t,InitialBound,J_sample_variance,ReturnStepMaxmin,MaxIW,TimestepsSoFar,EpRewMean,MeanIW,EpisodesSoFar,InitialReturnMin,Weights,StdIW
412,0.000121914934,4527.529,100,-0.42702064,14.223394,2850.851218700409,2.7091537,-33.070072,31.06,,100.0,434.53897,-79.66625,-52.326214,-63.216095,39.23208,-81.12253,33500.23,99.00001,55.652176,1440827,-104.50006473896768,0.61608267,41200,-95.69668,[-0.686 -0.991 -0.835 -1.285 -1.847],2.2738357
413,0.0005118842,906.8556,100,-0.43075693,14.9354105,2857.3068091869354,1.2473925,-24.04496,34.39,,100.0,207.73837,-77.737366,-31.398563,-39.246605,14.2829,-79.25564,10714.254,99.0,20.732075,1444266,-104.97955660672682,0.38495922,41300,-96.34976,[-0.69  -1.004 -0.83  -1.279 -1.846],1.2515163
414,9.550013e-05,2148.8682,100,-0.43088636,12.989845,2863.026410341263,2.5153522,-32.43345,34.56,,100.0,471.9004,-77.991394,-24.765594,-36.52643,32.90062,-79.477875,1470.0751,99.0,20.840786,1447722,-105.56233602003554,0.3307629,41400,-95.47666,[-0.701 -1.012 -0.827 -1.27  -1.85 ],0.73116225
415,0.00041150098,2454.397,100,-0.4362738,13.231453,2868.6555211544037,0.9135109,-33.176743,31.34,,100.0,136.40274,-80.897995,-56.38013,-66.077484,17.070013,-82.39847,14195.306,99.00002,16.802572,1450856,-106.2061297804583,0.6833733,41500,-95.83929,[-0.688 -1.008 -0.833 -1.281 -1.85 ],1.4987032
416,0.00024143994,1774.435,100,-0.4401003,12.959341,2874.4234516620636,1.0327522,-45.98975,29.48,,100.0,132.39313,-81.50972,-37.43339,-48.676365,13.112323,-82.98257,3911.4695,99.0,27.793772,1453804,-105.3126741590736,0.4162678,41600,-95.48667,[-0.699 -1.019 -0.836 -1.273 -1.855],0.7946995
417,0.0005170851,1098.5791,100,-0.44043112,12.221965,2879.94366812706,2.0295587,-35.612854,31.38,,100.0,328.22382,-80.49415,-23.630835,-34.185295,22.66227,-81.98146,1094.9321,99.00001,8.856891,1456942,-105.97881924536354,0.25688142,41700,-95.59253,[-0.71  -1.037 -0.838 -1.272 -1.859],0.48371038
418,0.0010409937,738.0447,100,-0.4417409,13.229718,2885.723671913147,0.91840357,-41.27243,32.2,,100.0,79.92232,-80.76007,-39.877686,-48.73965,8.327237,-82.247826,15833.937,99.00002,32.679943,1460162,-106.75918460308873,0.46582735,41800,-95.02461,[-0.718 -1.047 -0.832 -1.265 -1.859],1.5036299
419,0.00015229647,896.396,100,-0.44303024,16.502348,2891.5222585201263,1.2182084,6.5399914,33.51,,100.0,69.310715,-79.168274,-46.968647,-56.921227,11.335532,-80.79022,7404.451,99.0,10.909965,1463513,-105.17189005268166,0.5465772,41900,-94.86851,[-0.711 -1.038 -0.839 -1.268 -1.861],1.0557457
420,3.1855016e-05,1756.4261,100,-0.4441143,13.624227,2897.1983642578125,2.7548327,-43.289806,30.08,,100.0,243.30112,-80.54584,-32.518414,-43.935387,30.462555,-81.965645,2837.0022,99.00001,17.477345,1466521,-104.77114757267698,0.38680282,42000,-95.650536,[-0.708 -1.036 -0.852 -1.273 -1.862],0.7180242
421,4.4017812e-05,3194.0776,100,-0.44515812,12.706435,2902.867814064026,3.3702261,-45.063843,32.87,,100.0,546.07697,-79.66792,-49.293674,-62.490532,44.606426,-81.10764,27516.135,99.00001,30.94519,1469808,-106.24088028011636,0.6002771,42100,-96.45508,[-0.708 -1.044 -0.838 -1.272 -1.863],2.1056204
422,0.002638321,501.50912,100,-0.445402,14.222391,2909.1952118873596,0.9371054,-41.552505,35.86,,100.0,52.692192,-76.65061,-40.143562,-49.125908,7.8098207,-78.164955,7553.003,99.00001,33.039997,1473394,-104.70868689777039,0.48926812,42200,-94.506424,[-0.711 -1.053 -0.832 -1.263 -1.864],1.2139124
423,0.00044615517,1163.5315,100,-0.444807,14.643262,2915.4078624248505,1.8249444,-29.967625,33.77,,100.0,186.80875,-77.91496,-49.48081,-60.06453,18.460976,-79.40829,10231.326,99.0,22.520224,1476771,-104.71604727513385,0.61693275,42300,-94.69463,[-0.713 -1.034 -0.832 -1.262 -1.864],1.5189776
424,0.0017730071,134.9899,100,-0.44206965,12.386376,2921.1040995121,0.49709046,-39.454823,32.61,,100.0,20.88012,-79.86158,-61.65359,-66.64358,3.4522412,-81.33528,9552.091,99.0,17.62168,1480032,-106.13846193536132,0.7189977,42400,-95.830505,[-0.711 -1.032 -0.833 -1.277 -1.864],1.235638
425,0.00018676899,290.9106,100,-0.4436091,14.778323,2926.6369445323944,0.48253757,-28.83519,31.71,,100.0,19.280533,-80.02782,-64.78285,-71.21661,3.8996167,-81.543724,6312.47,99.00001,16.235775,1483203,-105.09680583418516,0.792382,42500,-96.104324,[-0.71  -1.039 -0.838 -1.268 -1.861],1.1887758
426,0.00033391904,2083.0635,100,-0.44326922,14.592077,2932.3549456596375,2.5067735,-30.63303,33.07,,100.0,261.297,-79.40109,-31.669437,-42.734695,24.56681,-80.90781,3580.0225,99.00001,17.141464,1486510,-105.65535926025652,0.39459866,42600,-95.93401,[-0.712 -1.031 -0.833 -1.277 -1.863],0.91084063
427,9.114289e-06,1489.1243,100,-0.44417727,15.064563,2938.094727039337,3.287568,-20.379501,33.6,,100.0,257.65482,-78.00111,-34.783684,-45.947487,28.919762,-79.528915,5323.503,99.0,16.143532,1489870,-104.3413864806537,0.41998884,42700,-95.63133,[-0.716 -1.036 -0.822 -1.271 -1.862],0.9521302
428,0.0026206982,207.19989,100,-0.4450006,13.57865,2944.28328871727,0.8465807,-22.195654,30.83,,100.0,31.29717,-80.299934,-57.934658,-64.93314,6.000696,-81.83086,5401.3276,99.0,16.723122,1492953,-105.05262810494763,0.7315036,42800,-94.06997,[-0.718 -1.035 -0.84  -1.275 -1.863],1.0258055
429,0.00015735162,949.88,100,-0.44391656,13.845092,2949.7161016464233,1.3162234,-37.62347,31.83,,100.0,169.84842,-80.03801,-44.68002,-53.943962,13.308665,-81.51306,18583.523,99.00001,13.676086,1496136,-105.47026958516116,0.5292117,42900,-95.19835,[-0.721 -1.027 -0.841 -1.257 -1.864],1.6169504
430,0.0005350557,740.02765,100,-0.44435307,13.411676,2955.756437063217,1.1917647,-36.293823,32.39,,100.0,76.058464,-79.661896,-44.188755,-55.475307,11.040313,-81.21063,6414.052,99.00005,35.20277,1499375,-105.52771802928629,0.5360373,43000,-94.37256,[-0.726 -1.034 -0.837 -1.246 -1.863],1.1146122
431,0.0030194113,425.59158,100,-0.45148796,12.714093,2961.630448102951,0.9690656,-50.04028,32.53,,100.0,31.114426,-80.12525,-50.217293,-57.04088,9.260787,-81.57163,2609.3345,99.0,10.879465,1502628,-106.27029285304532,0.56795436,43100,-96.193565,[-0.732 -1.039 -0.827 -1.244 -1.863],0.63887066
432,0.0006762767,426.24023,100,-0.45627695,15.731344,2967.9869565963745,1.2042748,-28.33471,37.34,,100.0,60.235054,-76.03177,-49.989204,-57.759567,9.106351,-77.59324,3893.5186,99.000015,4.9808316,1506362,-104.85735836139236,0.57971096,43200,-95.886024,[-0.74  -1.019 -0.824 -1.224 -1.87 ],0.81990373
433,0.00014690778,3938.0894,100,-0.45776376,13.797586,2974.171799182892,2.6358643,-29.141752,33.83,,100.0,472.35413,-78.38502,-24.237953,-35.627426,35.024357,-79.887474,3403.3057,99.00004,17.357628,1509745,-105.35649995449543,0.29891494,43300,-95.70947,[-0.733 -1.02  -0.818 -1.239 -1.875],0.80266047
434,0.0006572833,313.6769,100,-0.45705283,15.0117235,2981.138486146927,1.252307,-18.737146,36.97,,100.0,32.30533,-76.82233,-37.44662,-44.911415,10.892521,-78.377495,2470.3674,99.0,26.176556,1513442,-105.96642022612576,0.45615453,43400,-94.896614,[-0.723 -1.008 -0.822 -1.244 -1.877],0.8174936
435,0.00043551254,2324.5356,100,-0.4566141,16.200695,2987.3747980594635,1.7607582,-16.986767,36.1,,100.0,347.18613,-76.324715,-35.93639,-46.519535,27.315474,-77.912346,4568.3623,99.0,29.896183,1517052,-104.2172049169734,0.4918835,43500,-96.4239,[-0.723 -1.023 -0.818 -1.254 -1.876],1.2372142
436,0.0014050568,782.6562,100,-0.45727673,14.598202,2993.5242133140564,1.1136509,-28.052258,34.09,,100.0,100.862236,-78.42428,-29.595816,-39.645252,10.147219,-79.99297,1813.4912,99.0,30.545753,1520461,-105.14429122572227,0.37900642,43600,-95.66546,[-0.744 -1.019 -0.816 -1.237 -1.876],0.727003
437,0.001110306,159.38588,100,-0.45946825,15.200695,2999.0210506916046,0.43257603,-21.78563,32.58,,100.0,26.270428,-79.23165,-56.54318,-62.069405,2.9282742,-80.81539,6849.4575,99.0,12.197223,1523719,-104.72137854779095,0.7024929,43700,-95.93701,[-0.751 -1.024 -0.808 -1.23  -1.876],1.0752032
438,0.00047012954,1032.8772,100,-0.45849472,15.040034,3005.032318353653,2.6156576,-34.731155,33.31,,100.0,201.36983,-78.6197,-32.235115,-42.682697,21.591267,-80.09122,5319.268,99.00008,16.251188,1527050,-104.85309334003212,0.40662235,43800,-96.244736,[-0.759 -1.015 -0.802 -1.213 -1.878],1.0074681
439,0.014878741,16.441212,100,-0.45979962,14.95515,3011.0717408657074,0.18172199,-39.98816,32.64,,100.0,4.0017924,-78.441414,-69.72417,-72.72929,0.8638085,-79.94178,6409.737,99.0,10.958498,1530314,-104.01888094378889,0.8710684,43900,-96.51793,[-0.761 -1.023 -0.791 -1.211 -1.877],1.0391849
440,0.00024008684,2376.4695,100,-0.45947778,15.615249,3017.076141357422,2.558464,-26.80996,36.26,,100.0,379.09503,-75.528885,-26.67122,-38.00686,29.986406,-77.01624,1836.9532,99.0,10.961134,1533940,-103.68997982293303,0.3153194,44000,-96.43828,[-0.76  -1.028 -0.796 -1.204 -1.879],0.59024054
441,0.00046180846,1622.149,100,-0.4596474,13.46048,3022.879514694214,1.7564175,-39.873997,34.0,,100.0,232.47803,-78.93793,-25.731604,-35.545273,18.903978,-80.405556,1222.343,99.0,26.66462,1537340,-106.10085928010798,0.30558285,44100,-95.476204,[-0.753 -1.019 -0.802 -1.212 -1.878],0.5763187
442,0.046834003,3.9746542,100,-0.45856282,13.367023,3028.658441066742,0.100226425,-37.61858,31.42,,100.0,1.8034347,-80.548805,-76.325615,-78.42166,0.41738343,-82.08555,2342.1997,99.00002,4.2506504,1540482,-105.7130195498091,0.9205821,44200,-95.93237,[-0.749 -1.01  -0.808 -1.219 -1.879],0.6307354
443,0.00024627542,1504.9385,100,-0.45971248,12.225717,3034.3288204669952,1.9292692,-37.10118,33.05,,100.0,201.35608,-79.76805,-28.800816,-39.781155,19.80901,-81.25088,2926.4734,99.0001,20.731026,1543787,-106.4048879753736,0.3629969,44300,-95.66137,[-0.754 -1.008 -0.812 -1.212 -1.878],0.7855773
444,1.32385685e-05,1565.4834,100,-0.46002743,14.104734,3040.7046642303467,1.41665,-38.12909,34.26,,100.0,182.64236,-78.7228,-34.106915,-44.985588,15.992557,-80.241325,4274.2344,99.0,20.487877,1547213,-105.86272303782361,0.4152338,44400,-95.08161,[-0.753 -1.011 -0.803 -1.201 -1.879],0.8205142
445,0.00030486105,1321.874,100,-0.45678684,15.821523,3047.2724113464355,2.4612343,-22.649029,32.2,,100.0,228.42914,-78.61545,-40.50633,-50.27499,23.901108,-80.125496,13402.131,99.000015,11.933083,1550433,-103.87628688897352,0.49964118,44500,-96.43114,[-0.762 -1.014 -0.795 -1.192 -1.879],1.4349124
446,0.0063210772,155.04797,100,-0.4552344,13.461655,3053.228976726532,0.97669643,-37.632343,34.82,,100.0,18.55272,-77.64278,-50.044727,-58.81667,7.1152225,-79.1805,2255.4106,99.00001,5.4470634,1553915,-105.26551138574364,0.59200734,44600,-95.09434,[-0.765 -1.007 -0.809 -1.192 -1.876],0.61174536
447,2.3708333e-05,1483.4446,100,-0.45485595,13.3501005,3059.181764125824,3.2839725,-40.631413,34.77,,100.0,238.38977,-78.34015,-30.617014,-42.63253,29.887087,-79.80682,2627.1174,99.00001,8.072664,1557392,-106.03213054940146,0.36850703,44700,-95.89382,[-0.763 -0.998 -0.812 -1.178 -1.874],0.7043438
448,0.00010379667,1885.2123,100,-0.45661303,13.845761,3065.1112430095673,2.9860256,-35.73959,35.22,,100.0,380.109,-77.50506,-38.478325,-50.01624,33.618526,-78.985435,5553.5063,99.0,12.308706,1560914,-105.48452174444537,0.46103454,44800,-95.56588,[-0.761 -0.996 -0.793 -1.171 -1.874],0.9568674
449,0.00025345193,2117.823,100,-0.45720872,14.29554,3071.0662767887115,1.5573287,-28.59138,34.53,,100.0,171.43246,-77.71263,-27.15937,-37.936783,17.827457,-79.22187,1820.2847,99.000015,34.613914,1564367,-104.92031000884252,0.32868886,44900,-94.05937,[-0.761 -0.994 -0.804 -1.183 -1.876],0.6077432
450,0.0032948505,79.75395,100,-0.458414,14.036953,3076.7763357162476,0.64500403,-41.41834,32.36,,100.0,13.379265,-79.05337,-59.908665,-65.015236,3.7296734,-80.50876,8151.17,99.0,14.039688,1567603,-104.81975817024964,0.6978543,45000,-96.32866,[-0.757 -0.986 -0.811 -1.189 -1.876],1.0829374
451,0.0020477008,134.413,100,-0.46118596,16.929005,3083.3312973976135,1.1487247,-25.21822,34.84,,100.0,22.902857,-77.06019,-49.157288,-56.174175,6.5031776,-78.569565,2865.2073,99.0,9.234079,1571087,-104.09372519514207,0.5660928,45100,-95.95732,[-0.772 -0.981 -0.825 -1.181 -1.877],0.6564862
452,5.861761e-05,4720.091,100,-0.46289098,15.6367035,3089.1339218616486,3.9099157,-22.455818,33.56,,100.0,726.1501,-78.36776,-39.065636,-51.91846,68.728096,-79.89589,4195.202,99.0,17.12481,1574443,-104.86063586205317,0.4816549,45200,-94.78937,[-0.761 -0.986 -0.813 -1.193 -1.88 ],0.9205199
453,0.00047130365,2238.555,100,-0.4576773,12.670865,3095.233675956726,1.0831249,-46.44003,34.1,,100.0,81.48876,-79.2239,-59.669712,-65.78594,24.68964,-80.676056,4476.69,99.00001,7.0088496,1577853,-106.69450382156239,0.73460674,45300,-96.11064,[-0.745 -0.99  -0.826 -1.204 -1.882],0.90590614
454,2.9976802e-05,2178.951,100,-0.45898566,13.32855,3101.419813156128,3.0542407,-35.735622,31.1,,100.0,506.9297,-81.19693,-29.348179,-40.668343,36.29497,-82.68054,7848.337,99.00002,16.34372,1580963,-106.461168629441,0.36617696,45400,-96.17836,[-0.759 -1.003 -0.839 -1.2   -1.877],1.1228961
455,0.0017526184,266.36206,100,-0.45971552,13.296827,3107.415694952011,0.68946594,-31.821653,33.16,,100.0,30.332369,-79.562775,-53.024685,-59.201405,6.2317395,-81.07253,9132.163,99.00005,9.395665,1584279,-106.1899681786184,0.6421673,45500,-94.7598,[-0.763 -1.011 -0.831 -1.193 -1.878],1.2073437
456,9.174905e-05,704.41376,100,-0.4594941,13.736748,3113.1625678539276,1.1783402,-33.29503,32.58,,100.0,68.672134,-80.40052,-36.237034,-44.920723,11.931055,-81.89782,2523.8806,99.00001,8.714851,1587537,-106.69010872158266,0.40582258,45600,-96.21071,[-0.773 -0.99  -0.83  -1.19  -1.879],0.61940956
457,0.00023362806,1660.7788,100,-0.46068922,13.220367,3119.545159101486,0.89808905,-36.86996,34.14,,100.0,97.370514,-78.78272,-31.896189,-42.870243,12.446241,-80.331085,2742.8643,99.0,18.69712,1590951,-105.99334054995492,0.37076727,45700,-95.018074,[-0.783 -1.018 -0.843 -1.198 -1.878],0.76785403
458,0.0013019808,1044.3713,100,-0.45588154,12.744682,3125.1193532943726,1.2046576,-30.093193,32.02,,100.0,72.97989,-81.04832,-49.376637,-57.981815,13.151989,-82.56501,7731.1846,99.00001,11.507576,1594153,-107.01101459235315,0.57091904,45800,-95.57366,[-0.777 -1.01  -0.846 -1.205 -1.88 ],1.2564988
459,5.1781884e-05,3642.7556,100,-0.4545898,14.556559,3131.231106519699,3.3038576,-29.74886,33.39,,100.0,353.3619,-79.149055,-48.449673,-61.398323,36.34455,-80.652954,22022.781,99.0,19.923006,1597492,-105.77775833797085,0.5616062,45900,-95.24617,[-0.782 -0.984 -0.837 -1.202 -1.875],1.8057848
460,0.0012136785,981.076,100,-0.4553045,13.349219,3137.1290550231934,0.964257,-46.620007,34.7,,100.0,77.18216,-78.61189,-36.19596,-46.2743,9.631982,-80.10921,3452.4514,99.00013,13.485348,1600962,-106.33117337930115,0.4432895,46000,-94.76403,[-0.782 -0.998 -0.831 -1.2   -1.874],0.9254696
461,0.00015870694,1628.5485,100,-0.45434567,14.724165,3143.5275206565857,1.357028,-25.430908,34.61,,100.0,163.79298,-78.45126,-38.82769,-47.764236,14.823733,-79.982315,9105.703,99.0,43.930275,1604423,-105.86366541232161,0.5204518,46100,-95.377,[-0.781 -1.003 -0.829 -1.188 -1.874],1.5836357
462,0.00044399893,741.6735,100,-0.45696446,13.964246,3150.0011777877808,0.9945638,-30.021027,34.9,,100.0,68.33229,-78.499054,-45.724,-52.847492,11.988827,-80.01122,8564.33,99.0,13.41987,1607913,-106.3599556472173,0.53094506,46200,-95.99297,[-0.776 -0.997 -0.836 -1.196 -1.873],1.1261169
463,0.00024694123,1655.0955,100,-0.45818105,14.406519,3156.0957157611847,1.9819275,-31.965332,33.78,,100.0,285.15762,-78.212166,-43.018993,-52.537754,22.433342,-79.69637,12142.2705,99.0,63.875275,1611291,-105.05553292310437,0.55920243,46300,-95.36403,[-0.752 -0.981 -0.828 -1.191 -1.876],1.7023906
464,0.0020616425,1202.1277,100,-0.45711333,15.849412,3161.8470661640167,1.0118821,-21.584352,33.13,,100.0,58.488068,-78.65231,-42.92999,-53.216698,11.968062,-80.1894,4814.639,99.0,8.872683,1614604,-104.73429783857976,0.52928114,46400,-95.55129,[-0.742 -0.975 -0.836 -1.197 -1.877],0.8674744
465,0.0152101265,54.18577,100,-0.45532092,13.952739,3167.2847933769226,0.27233627,-32.533337,30.5,,100.0,6.892388,-81.72088,-67.97934,-73.275696,2.1062016,-83.290436,6612.3926,99.0,6.8824773,1617654,-106.24835555017933,0.81771547,46500,-96.416016,[-0.745 -0.989 -0.832 -1.2   -1.876],1.0189985
466,3.9176135e-05,1768.2152,100,-0.45587745,13.758075,3172.9248905181885,2.6996844,-37.198414,31.64,,100.0,428.39618,-80.22206,-39.767143,-50.81063,30.603352,-81.69985,10954.917,99.00001,20.251797,1620818,-105.66596783369249,0.519258,46600,-96.358536,[-0.761 -0.978 -0.836 -1.201 -1.874],1.4074516
467,0.0003939191,2244.3523,100,-0.45631638,14.295924,3179.455543279648,1.4786183,-30.546638,34.41,,100.0,186.90216,-78.195206,-24.311304,-34.59581,17.935776,-79.69522,1327.1525,99.0,13.403939,1624259,-105.50459701993024,0.29379383,46700,-96.14669,[-0.768 -0.983 -0.827 -1.191 -1.875],0.54329157
468,0.0012284857,1164.7144,100,-0.45978737,12.662413,3185.3682618141174,2.4185736,-43.92625,30.88,,100.0,157.61769,-81.34486,-39.31861,-50.652607,20.851719,-82.80566,6445.55,99.00001,29.541824,1627347,-106.44044522255119,0.4464318,46800,-96.45554,[-0.765 -0.977 -0.832 -1.202 -1.875],1.0124817
469,0.0002559897,937.25696,100,-0.46044785,15.689521,3191.53631067276,1.1730181,-27.622784,31.66,,100.0,101.49469,-79.860275,-47.669117,-56.457855,11.760587,-81.36748,20972.424,99.0,34.290897,1630513,-104.77915645655068,0.5680173,46900,-95.721954,[-0.77  -0.98  -0.818 -1.201 -1.879],1.7642651
470,0.00033092732,434.8426,100,-0.4642895,14.423279,3197.2585532665253,0.6113839,-25.296238,31.8,,100.0,32.041294,-79.988464,-57.367615,-64.44796,5.529357,-81.51136,6951.7773,99.0,10.8368635,1633693,-105.30017538486713,0.68619925,47000,-95.69211,[-0.776 -0.976 -0.806 -1.189 -1.879],1.1870667
471,2.837562e-05,1169.1063,100,-0.4614908,13.405457,3203.3983664512634,3.7151647,-27.170544,33.13,,100.0,177.2239,-79.13898,-48.865967,-61.860416,33.94074,-80.646706,7535.0015,99.0,17.150997,1637006,-105.72559901215146,0.6034971,47100,-95.5764,[-0.779 -0.962 -0.801 -1.194 -1.883],1.2414112
472,0.122103624,1.4961162,100,-0.46043158,12.689584,3209.0517003536224,0.07580185,-31.410702,32.01,,100.0,1.2279352,-80.54023,-78.86174,-80.54261,0.29291835,-82.049576,1232.3428,99.0,4.2518764,1640207,-106.49236053456649,0.9706226,47200,-95.91051,[-0.778 -0.971 -0.789 -1.197 -1.88 ],0.48307735
473,0.0010055739,257.2435,100,-0.45922825,13.447111,3214.853990793228,1.7987578,-39.983345,34.62,,100.0,42.54736,-78.933685,-40.022144,-50.582596,13.210901,-80.45371,4168.2437,99.00004,18.832159,1643669,-106.58892907489302,0.46624526,47300,-95.41534,[-0.778 -0.97  -0.791 -1.193 -1.879],0.80901396
474,0.00035155995,209.6139,100,-0.4585832,13.242918,3220.7151775360107,0.73348844,-16.151798,32.57,,100.0,19.767376,-80.18352,-59.274975,-65.58074,5.2824173,-81.75197,3124.3591,99.0,22.778564,1646926,-106.399974460494,0.67857546,47400,-96.166725,[-0.769 -0.972 -0.773 -1.195 -1.878],0.7021048
475,0.004849372,24.043262,100,-0.46067578,13.706554,3226.6553604602814,0.35456055,-30.238907,33.56,,100.0,6.331607,-78.52541,-66.439674,-70.22057,1.762662,-80.02297,6685.686,99.0,10.770301,1650282,-105.33183352647382,0.8436425,47500,-94.99305,[-0.782 -0.969 -0.786 -1.185 -1.878],1.140649
476,0.0006932682,448.7014,100,-0.45978618,14.092375,3232.767091035843,1.0938296,-35.439133,31.38,,100.0,41.709396,-80.24734,-46.16949,-55.371994,10.472081,-81.726974,12889.0205,99.0,18.231064,1653420,-105.43213526059472,0.5943875,47600,-96.83503,[-0.784 -0.964 -0.793 -1.175 -1.88 ],1.7141973
477,2.2117361e-05,2091.8416,100,-0.45891798,13.333028,3238.3792135715485,3.551057,-42.953114,32.25,,100.0,350.14032,-79.74376,-43.55284,-54.751152,34.401066,-81.170555,10427.068,99.00001,10.258119,1656645,-105.75840667388451,0.5591514,47700,-96.13106,[-0.782 -0.958 -0.805 -1.173 -1.879],1.3847477
478,0.00019086123,3488.4316,100,-0.45900208,14.992827,3244.20747089386,2.2535942,-26.4323,33.98,,100.0,252.3639,-77.828,-34.101032,-45.5718,27.957632,-79.32863,6722.358,99.0,19.794643,1660043,-104.61505613023031,0.4226397,47800,-95.06827,[-0.778 -0.967 -0.792 -1.171 -1.878],1.0633099
479,0.00024561913,357.43448,100,-0.45880562,13.535691,3249.9039409160614,1.4620222,-22.664642,31.18,,100.0,47.778244,-81.03555,-50.32881,-59.259827,13.292294,-82.57116,5155.444,99.000015,11.741104,1663161,-106.17812094180098,0.61585623,47900,-95.99429,[-0.774 -0.958 -0.8   -1.176 -1.878],1.0196447
480,0.012681066,43.443108,100,-0.46109524,14.080447,3255.2341027259827,0.4768317,-14.67143,29.72,,100.0,10.274723,-81.91216,-62.621185,-67.588974,2.8956451,-83.46551,10374.378,99.00001,11.932852,1666133,-105.84169804503344,0.73003536,48000,-95.37089,[-0.765 -0.945 -0.803 -1.168 -1.878],1.2129637
481,0.00040057086,942.7599,100,-0.45994452,12.316147,3261.3241696357727,2.3808262,-41.67392,31.86,,100.0,189.4202,-80.92765,-49.72057,-59.820206,20.874868,-82.387405,19462.139,99.000015,29.88146,1669319,-106.80062268323888,0.57021123,48100,-96.18884,[-0.761 -0.949 -0.816 -1.166 -1.88 ],1.6526097
482,0.0018599526,232.97443,100,-0.4648609,14.8710165,3267.0396389961243,1.1930436,-25.962545,33.34,,100.0,23.588312,-78.43557,-48.582264,-57.08884,9.420961,-79.9467,7881.0493,99.00004,8.438406,1672653,-104.76582045667618,0.5682424,48200,-95.48017,[-0.765 -0.956 -0.805 -1.164 -1.879],1.0666225
483,0.0010695002,588.365,100,-0.46622306,14.020039,3273.432506799698,1.2234102,-31.468353,35.78,,100.0,42.62651,-77.08388,-45.322536,-53.021496,12.877082,-78.56716,3630.114,99.0,12.945387,1676231,-105.33517785072509,0.53693,48300,-96.05685,[-0.762 -0.957 -0.789 -1.168 -1.884],0.7638406
484,0.00096386427,233.22118,100,-0.46842077,14.059564,3279.5148692131042,0.5241441,-28.081022,33.13,,100.0,35.170765,-79.289276,-60.489456,-66.395935,3.7896001,-80.80746,15598.228,99.0,20.889229,1679544,-105.54220565337675,0.6853427,48400,-96.56783,[-0.758 -0.981 -0.808 -1.185 -1.885],1.4085212
485,0.00047368172,727.6238,100,-0.4701976,14.519211,3285.236307621002,1.4830112,-31.153465,31.98,,100.0,140.5194,-79.83295,-39.263042,-47.028904,14.040356,-81.322105,11409.987,99.00002,15.945349,1682742,-105.40508379304602,0.5104465,48500,-96.02657,[-0.761 -0.984 -0.808 -1.173 -1.887],1.5237892
486,0.00013557574,2410.1072,100,-0.46917,14.253628,3291.434803009033,3.362999,-31.49952,34.21,,100.0,423.92636,-78.377525,-35.203125,-47.357597,40.76591,-79.87483,3774.514,99.0,32.61142,1686163,-105.64286443630358,0.44197026,48600,-95.97418,[-0.765 -0.978 -0.819 -1.179 -1.889],0.8751602
487,0.0004935931,91.40714,100,-0.47076696,12.578164,3296.962905406952,0.8337064,-40.913464,32.71,,100.0,16.815096,-80.341324,-50.991707,-57.128582,4.822761,-81.86782,4422.3716,99.0,8.44792,1689434,-106.72560784180637,0.5782129,48700,-96.953094,[-0.765 -0.975 -0.81  -1.162 -1.888],0.8145989
488,0.00073952484,369.58533,100,-0.47338766,15.274535,3303.118063926697,1.4487109,-16.426228,36.35,,100.0,63.9214,-77.08493,-50.095947,-58.321945,9.201833,-78.644936,7567.3335,99.0,74.51787,1693069,-105.60239422724925,0.67642,48800,-95.86165,[-0.776 -0.973 -0.824 -1.154 -1.89 ],1.2891972
489,7.823485e-05,1355.6833,100,-0.4735645,13.29994,3308.953654050827,1.2457442,-41.648872,32.43,,100.0,161.05269,-79.51765,-41.62609,-51.958706,13.3760395,-80.977875,9435.558,99.0,11.4432125,1696312,-105.5650801783117,0.5344035,48900,-96.298546,[-0.778 -0.973 -0.823 -1.168 -1.892],1.4581813
490,0.00090979546,843.5192,100,-0.4756533,13.679521,3315.0808260440826,1.9012319,-42.848923,34.5,,100.0,96.39243,-78.11714,-28.599174,-39.608963,15.354905,-79.57268,1753.321,99.0,6.7370353,1699762,-105.63445396663793,0.33203632,49000,-96.712265,[-0.784 -0.979 -0.816 -1.16  -1.892],0.56287014
491,0.00095216534,295.8468,100,-0.48193255,13.175758,3321.681743144989,1.0424364,-40.336807,35.27,,100.0,42.981213,-77.76394,-54.14077,-60.813667,6.961074,-79.22311,18707.256,99.00001,24.438095,1703289,-105.89797472564125,0.68564415,49100,-95.112854,[-0.787 -0.979 -0.801 -1.158 -1.895],1.6564324
492,8.2880215e-05,1055.4604,100,-0.4799138,15.844604,3327.6870489120483,2.3156457,-26.885168,35.42,,100.0,214.18333,-76.25289,-30.565014,-38.89216,26.554628,-77.75277,3037.762,99.0,8.513235,1706831,-103.98508216837372,0.40868333,49200,-95.14289,[-0.781 -0.99  -0.819 -1.164 -1.901],0.86447376
493,8.650383e-05,1306.0781,100,-0.48199996,16.648544,3334.165577173233,1.3998611,1.699997,33.64,,100.0,108.27226,-77.74471,-43.534935,-53.412296,13.486626,-79.334435,9756.438,99.0,14.194329,1710195,-103.6801898879098,0.5397277,49300,-96.06117,[-0.774 -0.991 -0.804 -1.154 -1.899],1.2008442
