StdIW,MinD2w0t,InitialReturnMin,EpRewMean,InitialBound,StdD2w0t,EpisodesSoFar,InitialReturnStd,MeanD2w0t,ReturnStepMaxmin,ReturnMeanIW,InitialReturnMax,ReturnStepMax,EpLenMean,TimestepsSoFar,MaxIW,MeanEntropy,MeanIW,EpThisIter,TimeElapsed,MinIW,MaxD2w0t,Weights,J_sample_variance,Bound,InitialReturnMean,EmpiricalD2,Iteration
0.022774184,,-97.18485,-121.09782139620914,-1175.1572,0.2989854,24200,9.321512,0.09919949,99.14627,-79.038445,-55.446236,100.0,49.58,1148866,1.05644,1.406772,0.99274874,100,2994.669832468033,0.9367817,1.0012122,[-0.449 -0.668 -0.479 -0.254 -0.014],91.830826,-1174.8962,-79.549385,1.000734,242
0.019454649,,-98.34288,-120.87213479786342,-1142.8145,0.29690158,24300,8.730773,0.09766206,99.15793,-79.53021,-56.994976,100.0,48.82,1153748,1.0563245,1.4073384,0.99636483,100,3008.9012372493744,0.94648993,1.000745,[-0.449 -0.669 -0.479 -0.254 -0.012],74.22187,-1142.6528,-79.82029,1.000433,243
0.014978378,,-95.6286,-120.42750062933983,-1193.4979,0.3005166,24400,9.546705,0.10037375,99.00001,-78.58937,-42.300007,100.0,50.18,1158766,1.0369335,1.4076755,0.99699295,100,3023.013521194458,0.95517594,1.000822,[-0.45  -0.669 -0.479 -0.255 -0.011],93.01001,-1193.3867,-78.79874,1.0002307,244
0.018942125,,-97.12721,-121.94439837718254,-1182.5531,0.30253083,24500,8.37802,0.10188406,99.04284,-79.04183,-55.94786,100.0,50.93,1163859,1.0503047,1.4071357,0.9955275,100,3038.256182909012,0.92238367,1.0009516,[-0.449 -0.671 -0.479 -0.255 -0.011],69.34637,-1182.3712,-79.38176,1.0003802,245
0.016874552,,-97.35138,-119.7825126024178,-1201.522,0.29977837,24600,9.472867,0.099819236,99.1017,-78.20114,-51.6162,100.0,49.9,1168849,1.0330311,1.4063581,0.99577975,100,3050.963688850403,0.92049503,1.0007844,[-0.449 -0.669 -0.478 -0.255 -0.012],94.772484,-1201.3755,-78.48018,1.0003426,246
0.013337276,,-99.103714,-120.93353321967008,-1165.0571,0.29549253,24700,9.137741,0.09664957,99.06844,-80.21484,-50.342857,100.0,48.32,1173681,1.0354125,1.4058805,0.99784875,100,3065.0899159908295,0.9555423,1.0004559,[-0.451 -0.67  -0.479 -0.254 -0.012],86.74055,-1164.9657,-80.368,1.0001717,247
0.004277317,,-98.08645,-119.96165147854227,-1211.0016,0.30008066,24800,10.479069,0.100060925,99.15166,-78.49391,-49.22725,100.0,50.03,1178684,1.0076506,1.405386,0.9995751,100,3079.1972947120667,0.984728,1.0000536,[-0.45  -0.669 -0.479 -0.254 -0.013],111.610176,-1210.9901,-78.514725,1.0000266,248
0.017742556,,-95.8892,-119.992246620742,-1182.8141,0.30547577,24900,10.094191,0.10415328,99.01516,-77.04479,-43.958546,100.0,52.07,1183891,1.0333033,1.404404,0.99661773,100,3090.0671679973602,0.9273274,1.0005397,[-0.45  -0.669 -0.479 -0.254 -0.013],108.50161,-1182.7131,-77.23276,1.0002629,249
0.013393596,,-96.34449,-119.27074338345861,-1208.9148,0.29881775,25000,8.642399,0.09909327,99.000175,-78.039215,-53.68278,100.0,49.54,1188845,1.0236915,1.4037482,0.9972314,100,3102.6147129535675,0.9408524,1.0004474,[-0.449 -0.67  -0.479 -0.254 -0.014],76.31522,-1208.812,-78.235,1.0001832,250
0.012667319,,-98.58744,-121.21938656301928,-1171.9058,0.30209205,25100,10.285088,0.101568274,99.11957,-78.76318,-51.473488,100.0,50.78,1193923,1.0341785,1.4038414,0.997779,100,3114.162653684616,0.95587826,1.0003905,[-0.45  -0.67  -0.48  -0.254 -0.015],105.572716,-1171.7825,-78.93526,1.0001566,251
0.026677983,,-98.24758,-119.46697424962679,-1190.2102,0.3022524,25200,8.78259,0.101653926,99.09309,-77.18204,-47.85357,100.0,50.81,1199004,1.0601429,1.4032922,0.99232876,100,3126.1412398815155,0.908923,1.0013168,[-0.452 -0.671 -0.481 -0.254 -0.015],82.912254,-1189.9045,-77.714836,1.0006539,252
0.009387423,,-94.988205,-120.13370898008463,-1174.3967,0.29881617,25300,8.190672,0.099104784,99.15181,-78.72264,-56.239246,100.0,49.55,1203959,1.0253067,1.4036691,0.999005,100,3138.069308757782,0.9747751,1.0002038,[-0.45  -0.673 -0.481 -0.255 -0.016],68.78742,-1174.3628,-78.78895,1.0000943,253
0.025217012,,-99.0798,-121.23502927497631,-1156.2952,0.29592216,25400,9.02399,0.09693126,99.10013,-79.98647,-51.956223,100.0,48.45,1208804,1.0666271,1.4038424,0.9937544,100,3150.964612007141,0.88693094,1.0015041,[-0.45  -0.672 -0.48  -0.254 -0.015],79.71443,-1156.0088,-80.476074,1.0005623,254
0.036745593,,-94.557976,-121.73298337151003,-1196.2786,0.30248383,25500,9.455405,0.101808205,99.06653,-78.6503,-49.11889,100.0,50.88,1213892,1.09061,1.4023169,0.9896395,100,3164.7903282642365,0.8517691,1.0020131,[-0.453 -0.673 -0.482 -0.255 -0.015],95.206566,-1195.8395,-79.423965,1.0011873,255
0.016247869,,-97.448166,-121.91096690527907,-1213.0767,0.3049311,25600,9.442896,0.10373034,99.0921,-78.64848,-50.38751,100.0,51.86,1219078,1.041261,1.402367,0.9975437,100,3179.316211938858,0.9543704,1.0006933,[-0.455 -0.673 -0.483 -0.254 -0.017],89.78656,-1212.9883,-78.821785,1.0003432,256
0.015913082,,-97.207184,-120.86345918855724,-1187.6239,0.2981461,25700,8.9407,0.09859371,99.19681,-79.47054,-56.047745,100.0,49.29,1224007,1.0702782,1.4024364,0.99702454,100,3191.993548154831,0.9403506,1.0006863,[-0.457 -0.673 -0.483 -0.253 -0.017],81.03859,-1187.5118,-79.68613,1.000313,257
0.017117392,,-98.54401,-122.19989963324028,-1165.996,0.3064925,25800,9.505455,0.10493432,99.026215,-78.251274,-53.57032,100.0,52.46,1229253,1.0392658,1.4023452,0.9972055,100,3204.127354621887,0.9401442,1.000694,[-0.455 -0.673 -0.482 -0.254 -0.016],88.65996,-1165.8535,-78.48324,1.0003077,258
0.020439103,,-96.82095,-121.01681965409038,-1200.0548,0.30133146,25900,9.757487,0.10098008,99.12569,-78.69819,-55.612442,100.0,50.48,1234301,1.1021116,1.4038681,0.99539226,100,3217.1227514743805,0.94238275,1.0007844,[-0.457 -0.673 -0.483 -0.253 -0.017],95.87804,-1199.8655,-79.03004,1.0004381,259
0.015788719,,-96.30972,-119.61015222031297,-1176.9921,0.297547,26000,8.801973,0.09815205,99.0918,-78.63994,-52.616936,100.0,49.07,1239208,1.0485449,1.4046599,0.99816775,100,3229.820463657379,0.9677149,1.0004834,[-0.459 -0.673 -0.484 -0.253 -0.015],75.263626,-1176.908,-78.80589,1.000256,260
0.020387229,,-98.769295,-121.93027309020425,-1181.0468,0.29840857,26100,8.2569475,0.09876953,99.077324,-79.86505,-48.989704,100.0,49.37,1244145,1.0666057,1.4039334,0.9937908,100,3242.5046842098236,0.9339071,1.0015976,[-0.459 -0.673 -0.483 -0.253 -0.014],65.84695,-1180.7947,-80.33998,1.0005918,261
0.019994346,,-97.573006,-120.00704149309831,-1165.7737,0.30128422,26200,8.774214,0.10093907,99.14258,-78.01269,-54.451073,100.0,50.46,1249191,1.0494567,1.4024308,0.99665046,100,3255.666846513748,0.9076102,1.0006038,[-0.46  -0.672 -0.482 -0.253 -0.015],76.05746,-1165.6411,-78.26096,1.0003805,262
0.020741161,,-98.89365,-121.89765355575692,-1167.3821,0.30012387,26300,9.121225,0.10006491,99.11157,-79.45002,-54.33385,100.0,50.02,1254193,1.0592684,1.4017111,0.9944067,100,3267.9220519065857,0.9353634,1.0012767,[-0.459 -0.673 -0.482 -0.253 -0.016],81.413025,-1167.1375,-79.86934,1.0004973,263
0.025436029,,-96.84196,-119.68205775968644,-1194.5903,0.30228773,26400,8.73468,0.10167691,99.09532,-77.27371,-53.014763,100.0,50.82,1259275,1.0573386,1.4003849,0.99347275,100,3281.329320192337,0.93138987,1.0012264,[-0.46  -0.67  -0.481 -0.253 -0.017],78.71659,-1194.354,-77.73566,1.0007398,264
0.023815092,,-96.71106,-120.75976473433526,-1212.9347,0.30138612,26500,8.791428,0.10102234,99.2227,-78.29534,-59.725136,100.0,50.5,1264325,1.0554581,1.3988075,0.99478626,100,3293.329635620117,0.9341219,1.0011215,[-0.462 -0.673 -0.482 -0.253 -0.019],78.00757,-1212.7261,-78.67985,1.0005367,265
0.006768053,,-98.36858,-122.8448587807532,-1221.308,0.30141875,26600,8.676404,0.10106284,99.11736,-80.3034,-49.86837,100.0,50.53,1269378,1.0196533,1.3984444,0.99932235,100,3306.9111495018005,0.97573346,1.000146,[-0.463 -0.672 -0.482 -0.252 -0.02 ],75.01792,-1221.2797,-80.35398,1.0000503,266
0.012096421,,-98.25467,-120.49711102734837,-1161.7454,0.29565364,26700,9.434137,0.09676662,99.070915,-79.81018,-47.79011,100.0,48.38,1274216,1.0423486,1.3983232,0.9986767,100,3320.0159482955933,0.9680409,1.0003667,[-0.463 -0.672 -0.483 -0.252 -0.02 ],86.254555,-1161.653,-79.94537,1.0001394,267
0.019117821,,-98.153854,-120.04957492317098,-1171.9657,0.29839477,26800,9.870439,0.098764494,99.10007,-78.67328,-49.67954,100.0,49.37,1279153,1.051317,1.3995214,0.99474514,100,3334.1086695194244,0.95683765,1.0008129,[-0.465 -0.672 -0.483 -0.252 -0.021],103.009964,-1171.8022,-78.99519,1.000439,268
0.0144159,,-94.20084,-120.96460295905543,-1190.976,0.30332574,26900,9.225043,0.102509454,99.13988,-78.3377,-49.151707,100.0,51.25,1284278,1.0421962,1.3997625,0.99723125,100,3346.854472398758,0.9579174,1.0004748,[-0.464 -0.673 -0.484 -0.252 -0.019],92.59656,-1190.902,-78.48055,1.0002059,269
0.020401275,,-95.15492,-120.67987163285521,-1179.719,0.30001426,27000,7.9960837,0.09997881,99.09381,-78.75022,-60.912548,100.0,49.98,1289276,1.0692362,1.4008456,0.9955991,100,3360.6444001197815,0.9249239,1.0007753,[-0.463 -0.673 -0.483 -0.252 -0.019],70.46389,-1179.5836,-79.012184,1.0004586,270
0.020953787,,-98.395,-122.06654982613392,-1214.3191,0.30117327,27100,10.521947,0.10084762,99.11352,-79.66379,-49.827682,100.0,50.41,1294317,1.0465423,1.3998481,0.99452,100,3373.3723163604736,0.92846537,1.0011299,[-0.462 -0.673 -0.484 -0.252 -0.018],111.57756,-1214.1194,-80.064224,1.0004869,271
0.016427374,,-98.18352,-119.51478722897191,-1194.5304,0.30292442,27200,10.481126,0.10219595,99.09771,-77.467766,-48.77162,100.0,51.09,1299426,1.0402814,1.3997852,0.997232,100,3387.6339354515076,0.9563717,1.0006682,[-0.461 -0.674 -0.483 -0.253 -0.019],109.626305,-1194.4183,-77.6758,1.0003157,272
0.030473975,,-95.97606,-119.96092223349382,-1215.6124,0.302859,27300,9.799471,0.10211344,99.00065,-77.3926,-42.83227,100.0,51.04,1304530,1.093341,1.3988721,0.99207693,100,3401.0980322360992,0.89088315,1.0019997,[-0.462 -0.675 -0.484 -0.253 -0.019],98.64729,-1215.335,-77.93522,1.0009716,273
0.016181031,,-96.351105,-122.64288248054982,-1199.0803,0.31107676,27400,9.419506,0.10853412,99.03038,-77.871124,-54.412457,100.0,54.26,1309956,1.0497317,1.3984376,0.9966314,100,3413.974280834198,0.93958265,1.0004658,[-0.464 -0.674 -0.484 -0.252 -0.02 ],97.6618,-1198.9722,-78.05556,1.0002553,274
0.037792176,,-97.08607,-121.99990793016849,-1199.6724,0.29781094,27500,8.9447365,0.09830703,99.12106,-79.98765,-52.997986,100.0,49.13,1314869,1.1034795,1.39798,0.9910226,100,3429.222357273102,0.8938027,1.0022482,[-0.463 -0.673 -0.483 -0.251 -0.02 ],75.060875,-1199.2871,-80.70943,1.0013324,275
0.025259426,,-95.89669,-121.32993031020278,-1201.1187,0.29737,27600,8.401254,0.09799502,99.175,-79.57959,-60.00545,100.0,48.98,1319767,1.0611666,1.3974829,0.99267346,100,3442.7522192001343,0.8927871,1.0016608,[-0.466 -0.675 -0.485 -0.251 -0.021],77.7283,-1200.8224,-80.09391,1.0006427,276
0.017992364,,-97.90546,-122.28177382486028,-1174.9313,0.30354315,27700,9.558523,0.102659225,99.11507,-79.011406,-56.25746,100.0,51.32,1324899,1.0424852,1.396393,0.99628264,100,3456.5551278591156,0.93638265,1.0006033,[-0.466 -0.678 -0.485 -0.252 -0.021],84.867325,-1174.7317,-79.32348,1.0003341,277
0.010971377,,-95.222435,-121.67951496935653,-1200.9395,0.2998016,27800,9.537088,0.09984389,99.13472,-79.84863,-52.78412,100.0,49.92,1329891,1.0261883,1.3964628,0.99896514,100,3468.8068387508392,0.96725327,1.0002048,[-0.468 -0.679 -0.486 -0.252 -0.023],94.48845,-1200.9027,-79.91468,1.0001034,278
0.032793712,,-94.39476,-119.51998022293175,-1184.8164,0.30499455,27900,9.595327,0.103753895,99.15606,-76.43284,-59.131397,100.0,51.86,1335077,1.0911701,1.3953936,0.99444443,100,3482.340089082718,0.9122211,1.0014651,[-0.467 -0.68  -0.486 -0.253 -0.023],87.90854,-1184.5881,-76.87866,1.0008522,279
0.03656469,,-98.143005,-121.4901349702714,-1187.9088,0.29930875,28000,8.951147,0.099390276,99.16391,-78.93079,-55.970554,100.0,49.66,1340043,1.0837816,1.3944236,0.9855728,100,3495.4986565113068,0.8932302,1.0029496,[-0.469 -0.681 -0.487 -0.252 -0.024],82.636765,-1187.3367,-79.971054,1.0016507,280
0.010735263,,-94.86867,-119.42332431395174,-1184.4762,0.30606425,28100,10.054573,0.104607835,99.13151,-76.431816,-51.72055,100.0,52.3,1345273,1.0390399,1.3939908,0.9990422,100,3510.1371738910675,0.9740765,1.000358,[-0.471 -0.682 -0.488 -0.251 -0.025],97.88362,-1184.4222,-76.53844,1.0001644,281
0.012367945,,-98.778595,-122.73798098243964,-1198.5885,0.30454558,28200,9.811697,0.10343146,99.0655,-79.46683,-46.516228,100.0,51.71,1350444,1.0314363,1.3948824,0.9975002,100,3523.7059462070465,0.9606481,1.0004503,[-0.471 -0.682 -0.488 -0.251 -0.025],98.761185,-1198.502,-79.625565,1.00019,282
0.025344742,,-94.623375,-120.44157581123036,-1210.6006,0.3035518,28300,9.131994,0.10262778,99.106514,-77.47701,-54.95676,100.0,51.29,1355573,1.0613928,1.3926644,0.99164695,100,3537.583816766739,0.9192842,1.0014826,[-0.472 -0.684 -0.488 -0.251 -0.024],80.30976,-1210.2793,-78.11371,1.0008111,283
0.013157341,,-97.577446,-120.94384625667428,-1260.4224,0.30969918,28400,11.834671,0.10745206,99.00006,-76.87568,-12.795274,100.0,53.72,1360945,1.034635,1.3935475,0.9969178,100,3551.1446392536163,0.9567577,1.0006026,[-0.472 -0.684 -0.488 -0.252 -0.026],141.48415,-1260.3116,-77.081024,1.0002279,284
0.028136173,,-96.99382,-120.75536952190363,-1148.9418,0.29834545,28500,9.131038,0.0987187,99.076195,-78.828514,-51.204548,100.0,49.34,1365879,1.0802104,1.3940084,0.99234873,100,3563.1542098522186,0.913326,1.0019698,[-0.471 -0.685 -0.488 -0.253 -0.025],84.32068,-1148.6316,-79.38625,1.0011083,285
0.010117009,,-97.719604,-122.64309690564063,-1204.767,0.30372986,28600,10.139698,0.10282584,99.111565,-79.646,-53.22867,100.0,51.41,1371020,1.0247185,1.3935817,0.99872094,100,3576.1867027282715,0.96134955,1.0002315,[-0.473 -0.685 -0.488 -0.252 -0.025],102.31019,-1204.6993,-79.75231,1.0000975,286
0.020620938,,-96.36879,-120.33033413685766,-1170.6499,0.30428803,28700,9.004411,0.10323496,99.011955,-77.46905,-46.576984,100.0,51.61,1376181,1.0622737,1.3939008,0.9964767,100,3588.763890504837,0.94088596,1.0008862,[-0.475 -0.686 -0.489 -0.252 -0.025],85.20588,-1170.5397,-77.67945,1.0004598,287
0.019025268,,-94.9133,-120.72024807413116,-1176.372,0.30350164,28800,8.647098,0.10262172,99.18119,-77.92137,-57.479076,100.0,51.3,1381311,1.0688798,1.3940938,0.9963792,100,3602.757633447647,0.9402747,1.0007374,[-0.473 -0.687 -0.489 -0.253 -0.025],73.2925,-1176.2382,-78.185745,1.00039,288
0.012524346,,-98.298325,-122.13594419118674,-1208.7817,0.308595,28900,8.706723,0.10658717,99.060486,-77.991455,-54.82216,100.0,53.29,1386640,1.0478287,1.3944166,0.9988115,100,3616.763598680496,0.96701884,1.0003666,[-0.474 -0.686 -0.489 -0.254 -0.025],73.790565,-1208.7246,-78.10196,1.0001564,289
0.012945472,,-96.65152,-122.33322826235418,-1199.5065,0.30792606,29000,9.2022085,0.106051266,99.11682,-78.35754,-56.563698,100.0,53.02,1391942,1.0292642,1.3941853,0.99797076,100,3632.6231894493103,0.946332,1.0003756,[-0.475 -0.686 -0.489 -0.254 -0.025],88.4793,-1199.4443,-78.48164,1.0001663,290
0.011501188,,-94.84125,-119.14536871641072,-1169.0171,0.29644233,29100,9.277416,0.09734432,99.10685,-78.6617,-51.5658,100.0,48.67,1396809,1.0568109,1.3944232,0.9991655,100,3647.3770463466644,0.96844834,1.0003701,[-0.476 -0.686 -0.489 -0.254 -0.025],85.65049,-1168.9708,-78.74452,1.0001432,291
0.012619478,,-93.63001,-121.57003821620653,-1192.233,0.2999181,29200,7.4711986,0.09992926,99.14316,-79.59768,-55.162804,100.0,49.96,1401805,1.0260998,1.3932087,0.9977661,100,3662.885479450226,0.96372604,1.0003705,[-0.477 -0.685 -0.489 -0.253 -0.025],57.302635,-1192.1587,-79.73773,1.000196,292
0.018999599,,-98.47667,-119.97272336113174,-1188.2382,0.30251792,29300,9.676789,0.101867445,99.129845,-77.585655,-56.568462,100.0,50.92,1406897,1.0791136,1.3948973,0.99401516,100,3678.7056572437286,0.94875705,1.000926,[-0.476 -0.686 -0.489 -0.254 -0.026],96.97229,-1187.9985,-77.99623,1.0004748,293
0.017566122,,-97.490814,-122.47943114999471,-1202.8142,0.31098986,29400,9.528992,0.108460665,99.173904,-77.55249,-59.452446,100.0,54.22,1412319,1.0533563,1.3959391,0.9962586,100,3694.554100036621,0.95129365,1.0005429,[-0.477 -0.688 -0.49  -0.254 -0.024],95.584496,-1202.6854,-77.79954,1.0003259,294
0.012521952,,-95.72508,-122.99333598505335,-1204.3966,0.29796797,29500,7.8066916,0.09846891,99.13268,-81.21753,-55.813515,100.0,49.23,1417242,1.0400224,1.3968294,0.9979988,100,3710.1561415195465,0.967404,1.0003248,[-0.478 -0.687 -0.491 -0.254 -0.023],61.91194,-1204.3241,-81.35489,1.0001612,295
0.02659791,,-95.86212,-121.9977646632991,-1202.188,0.3041372,29600,8.74303,0.1031077,99.07325,-78.71735,-51.284996,100.0,51.54,1422396,1.0667343,1.3951409,0.99404174,100,3726.928292274475,0.914631,1.0012184,[-0.477 -0.686 -0.49  -0.254 -0.022],79.230095,-1201.9551,-79.14629,1.0007179,296
0.005768748,,-95.67387,-121.17631151993088,-1229.187,0.30686462,29700,10.526422,0.10524176,99.07983,-77.792244,-40.978584,100.0,52.62,1427658,1.0219473,1.3948969,0.9999399,100,3743.3826308250427,0.97907776,1.0000814,[-0.479 -0.686 -0.491 -0.253 -0.024],110.006004,-1229.1731,-77.82043,1.0000323,297
0.019440396,,-92.50139,-119.80487554327534,-1263.0726,0.30395177,29800,10.155611,0.10297766,99.000595,-77.452866,-37.23251,100.0,51.48,1432806,1.0600914,1.3949883,0.99648905,100,3759.4740211963654,0.9504206,1.0007391,[-0.479 -0.686 -0.491 -0.254 -0.024],107.34083,-1262.9402,-77.69818,1.0003489,298
0.011868347,,-97.84821,-120.43988018203886,-1166.7852,0.2982378,29900,9.046508,0.098669864,99.04174,-79.135345,-54.965965,100.0,49.33,1437739,1.0285956,1.3945583,0.9980576,100,3775.660363674164,0.9632268,1.0004854,[-0.477 -0.685 -0.489 -0.254 -0.024],82.69023,-1166.7183,-79.272484,1.0002071,299
0.018504517,,-93.95084,-120.54212980387535,-1225.5544,0.3019173,30000,8.202517,0.10141914,99.16646,-78.16157,-48.74795,100.0,50.7,1442809,1.0598351,1.3960531,0.9958845,100,3792.0820393562317,0.9588473,1.0008314,[-0.477 -0.684 -0.488 -0.254 -0.024],70.973015,-1225.4065,-78.45867,1.0003607,300
0.0051232665,,-97.0005,-120.88980441252856,-1211.1493,0.30979958,30100,9.25199,0.10754171,99.05152,-76.85562,-47.522118,100.0,53.77,1448186,1.0158067,1.3961401,0.99954826,100,3809.2852742671967,0.9828291,1.0000713,[-0.478 -0.683 -0.488 -0.254 -0.023],85.59135,-1211.1216,-76.89438,1.00003,301
0.009796927,,-95.77544,-119.63282544559033,-1172.8391,0.30453202,30200,10.85687,0.10342639,99.076065,-77.14248,-45.07179,100.0,51.71,1453357,1.032447,1.396398,0.99877685,100,3824.978244304657,0.96279585,1.0002891,[-0.478 -0.684 -0.488 -0.254 -0.023],119.96461,-1172.7913,-77.231346,1.0001361,302
0.013630193,,-96.89708,-122.03867852943137,-1209.6583,0.3052081,30300,9.871151,0.103949495,99.069595,-78.85596,-53.117287,100.0,51.97,1458554,1.0261632,1.3961186,0.99832445,100,3841.7445583343506,0.9456503,1.0005072,[-0.479 -0.683 -0.489 -0.253 -0.023],96.35695,-1209.5991,-78.9785,1.0001614,303
0.017876063,,-94.81967,-122.72835749541167,-1205.1584,0.31075945,30400,9.503871,0.10827988,99.016235,-77.91571,-47.337673,100.0,54.13,1463967,1.0631953,1.3971171,0.9961392,100,3857.9578952789307,0.9458272,1.0005254,[-0.48  -0.684 -0.489 -0.254 -0.023],86.36747,-1204.9741,-78.21384,1.0002807,304
0.013352656,,-97.4453,-121.34767743331075,-1203.3156,0.30467972,30500,9.419036,0.103546165,99.143654,-78.21124,-54.476784,100.0,51.77,1469144,1.0429277,1.39703,0.998693,100,3872.7377314567566,0.95230174,1.0003672,[-0.481 -0.685 -0.49  -0.254 -0.022],89.49164,-1203.2695,-78.30095,1.0001891,305
0.014078724,,-97.4223,-122.91549652282143,-1204.573,0.30469653,30600,8.976881,0.10355228,99.15788,-79.39322,-58.569054,100.0,51.77,1474321,1.036424,1.3973681,0.99769604,100,3887.7301931381226,0.94933444,1.0004967,[-0.482 -0.685 -0.49  -0.253 -0.022],81.59621,-1204.4873,-79.55836,1.0002334,306
0.013719721,,-98.40444,-122.12989766605995,-1181.4498,0.30751646,30700,9.292269,0.10574738,99.1374,-78.16317,-51.57818,100.0,52.87,1479608,1.0434648,1.39757,0.99854046,100,3904.202105998993,0.9596393,1.0004463,[-0.481 -0.685 -0.49  -0.254 -0.022],87.853714,-1181.3887,-78.27846,1.0001922,307
0.016005406,,-95.944534,-120.95075967140924,-1197.9364,0.30184516,30800,9.772638,0.10137403,99.108826,-78.779976,-50.533695,100.0,50.68,1484676,1.0426638,1.3965076,0.99762076,100,3919.5787239074707,0.9352142,1.0005192,[-0.481 -0.684 -0.489 -0.254 -0.021],95.051636,-1197.8367,-78.97353,1.0002537,308
0.042041853,,-97.742294,-121.38835650406443,-1169.8904,0.29954648,30900,9.149733,0.09955917,99.20021,-78.48214,-57.66102,100.0,49.74,1489650,1.1050982,1.3963698,0.9840228,100,3935.396702528,0.8860775,1.0040885,[-0.482 -0.685 -0.489 -0.254 -0.022],85.43328,-1169.3237,-79.61783,1.0024729,309
0.010591882,,-95.903755,-120.595734122977,-1190.3625,0.30495146,31000,9.794586,0.10374936,99.12176,-77.7045,-54.458084,100.0,51.87,1494837,1.0295855,1.3963712,0.99790657,100,3951.377960920334,0.9709337,1.0003413,[-0.485 -0.685 -0.489 -0.254 -0.023],95.44256,-1190.2579,-77.86719,1.0001328,310
0.019147573,,-96.87419,-121.43705238615648,-1215.4294,0.30852136,31100,9.493954,0.10650199,99.0,-77.43792,-54.565,100.0,53.24,1500161,1.0721442,1.3978097,0.9963655,100,3968.012377023697,0.9517395,1.0008026,[-0.484 -0.684 -0.488 -0.254 -0.023],87.94043,-1215.2617,-77.75226,1.0004146,311
0.024699572,,-97.319595,-120.57668018985967,-1183.6864,0.30373904,31200,8.956307,0.102805115,99.030495,-77.71544,-51.999596,100.0,51.39,1505300,1.0724078,1.3980016,0.99463826,100,3985.321131706238,0.93347514,1.0017549,[-0.485 -0.684 -0.488 -0.254 -0.021],79.40719,-1183.491,-78.10513,1.0008582,312
0.013017923,,-95.99283,-120.94167941901165,-1209.2283,0.31097692,31300,11.027028,0.10845546,99.01024,-76.56818,-35.795685,100.0,54.22,1510722,1.0414224,1.3988092,0.9975616,100,4002.3207924365997,0.961095,1.000367,[-0.488 -0.683 -0.489 -0.253 -0.021],125.232254,-1209.1428,-76.7415,1.0001987,313
0.017961748,,-96.94186,-123.16678211419868,-1196.1433,0.29818144,31400,8.130618,0.09861795,99.24948,-81.19108,-60.293518,100.0,49.3,1515652,1.0421015,1.3993064,0.99661654,100,4017.993556022644,0.9489697,1.000598,[-0.489 -0.684 -0.49  -0.253 -0.02 ],65.88977,-1196.0059,-81.444084,1.0003178,314
0.017618569,,-97.364655,-121.59673312371474,-1218.0392,0.31185785,31500,9.269458,0.10915883,99.11335,-76.83573,-53.48255,100.0,54.57,1521109,1.0479312,1.3999617,0.9957138,100,4035.8679790496826,0.9435979,1.0006992,[-0.489 -0.685 -0.489 -0.253 -0.02 ],91.160416,-1217.9098,-77.08519,1.0003387,315
0.008370048,,-98.01636,-121.69054102342224,-1176.7045,0.30571792,31600,10.022981,0.104345255,99.06612,-78.436455,-43.260574,100.0,52.17,1526326,1.024067,1.4004122,0.99899405,100,4052.2719826698303,0.9790498,1.0002038,[-0.489 -0.685 -0.49  -0.254 -0.019],101.05015,-1176.6538,-78.51832,1.0000865,316
0.012189655,,-96.46004,-122.10989694297936,-1240.9071,0.30812228,31700,9.393059,0.10620705,99.000114,-78.146545,-32.288483,100.0,53.1,1531636,1.041427,1.4009105,0.99853736,100,4069.1252105236053,0.97002465,1.0003717,[-0.49  -0.685 -0.491 -0.253 -0.018],90.44995,-1240.8481,-78.26045,1.0001625,317
0.01239459,,-94.90115,-121.53571320762182,-1198.271,0.3020232,31800,9.139378,0.1015084,99.18967,-79.168434,-57.53041,100.0,50.75,1536711,1.0216062,1.4004765,0.9978385,100,4085.1420941352844,0.9602084,1.0004866,[-0.49  -0.684 -0.49  -0.253 -0.018],87.28023,-1198.1981,-79.30817,1.000206,318
0.02791967,,-99.058044,-121.45847096528583,-1216.1304,0.30552766,31900,10.084308,0.10416551,99.172104,-78.034164,-50.876904,100.0,52.07,1541918,1.1216853,1.4003901,0.9948375,100,4100.81609416008,0.9346676,1.0015754,[-0.49  -0.685 -0.491 -0.253 -0.018],104.230515,-1215.9231,-78.453064,1.0006298,319
0.017807946,,-97.44577,-120.61959554186997,-1208.9996,0.3034877,32000,9.98146,0.10261638,99.04136,-78.073,-47.18816,100.0,51.3,1547048,1.0517771,1.4009976,0.9965328,100,4117.8324139118195,0.9372979,1.0007652,[-0.491 -0.683 -0.49  -0.253 -0.019],103.01412,-1208.8726,-78.31986,1.0003663,320
0.01708234,,-96.89026,-121.65268357438039,-1196.2788,0.31017274,32100,9.870626,0.10781691,99.14161,-77.1036,-48.567795,100.0,53.9,1552438,1.0506786,1.4004765,0.99714077,100,4134.786814928055,0.9307105,1.0005758,[-0.491 -0.684 -0.49  -0.253 -0.018],97.71793,-1196.1676,-77.31597,1.0002549,321
0.009369683,,-97.49114,-121.30455416995008,-1183.03,0.30883384,32200,9.258603,0.1067647,99.13982,-77.393295,-54.366302,100.0,53.38,1557776,1.0244561,1.4004765,0.9990345,100,4151.972786188126,0.97442204,1.0001689,[-0.492 -0.683 -0.491 -0.253 -0.018],89.47946,-1183.0018,-77.44867,1.000107,322
