EpisodesSoFar,ReturnStepMax,J_sample_variance,MeanD2w0t,MeanEntropy,InitialReturnMin,EpRewMean,ReturnMeanIW,TimeElapsed,TimestepsSoFar,InitialReturnMean,MaxIW,InitialReturnMax,InitialBound,ReturnStepMaxmin,Bound,StdIW,Weights,EmpiricalD2,EpLenMean,EpThisIter,Iteration,MaxD2w0t,MinD2w0t,MeanIW,StdD2w0t,MinIW,InitialReturnStd
40500,100.0,2700.069,0.08516139,1.3576126,-1.8139038,-138.29792844133087,239.60991,7031.338344335556,1914193,5.1879883e-06,2.4078393,4.230194,-89.58896,93.3797,-84.893265,0.29566103,[ 0.92  -0.817  0.215  0.54  -0.056],1.075951,41.78,100,405,1.1356096,,1.0448964,0.28212088,0.5889354,1.4799634
40600,100.0,911.55194,0.084826715,1.3584777,-2.0171432,-138.17117728638542,238.19498,7038.645320415497,1918367,2.4414062e-06,1.6290019,4.5434494,-92.338425,93.37944,-88.846924,0.14332667,[ 0.895 -0.82   0.214  0.541 -0.061],1.0180074,41.74,100,406,1.0695798,,1.0338303,0.2811127,0.67827785,1.5347589
40700,100.0,20390.162,0.090662286,1.3430314,-2.2283707,-137.061424592369,276.11697,7045.887654542923,1922460,3.0517577e-07,4.1091547,5.582039,-82.39427,93.30264,-60.213074,0.7697856,[ 0.894 -0.822  0.217  0.528 -0.06 ],1.4192789,40.93,100,407,1.7328981,,1.2204136,0.30584902,0.08877227,1.8057331
40800,100.0,427.37784,0.08589656,1.3430343,-1.8392715,-139.17419688815565,228.50371,7053.714581012726,1926731,-1.6784668e-05,1.3284068,4.409935,-99.59221,93.47993,-98.18327,0.1088774,[ 0.927 -0.808  0.229  0.527 -0.076],1.0118486,42.71,100,408,1.0255399,,1.0096105,0.2810778,0.7657862,1.4751791
40900,100.0,3373.2039,0.08924375,1.3386639,-1.9344788,-140.0762742903272,228.137,7061.402507066727,1931102,3.8146973e-06,2.2699277,6.144783,-97.22084,93.59065,-93.58591,0.34274134,[ 0.929 -0.802  0.23   0.518 -0.076],1.0858504,43.71,100,409,1.1422919,,1.0397781,0.28842723,0.4156208,1.713797
41000,100.0,974.6507,0.08009638,1.3329436,-2.1782074,-135.67438102372364,247.90173,7068.7420065402985,1935058,1.2359619e-05,1.4730854,6.353859,-73.43791,93.14084,-71.17822,0.15393563,[ 0.912 -0.808  0.224  0.516 -0.08 ],1.0197009,39.56,100,410,1.050702,,1.0204551,0.2732605,0.60888106,1.6356882
41100,100.0,1366.6578,0.088437594,1.3342212,-2.011078,-139.7208829902396,228.49597,7076.172736644745,1939409,1.4495849e-06,1.8364635,4.265541,-106.70441,93.57753,-102.85834,0.20669413,[ 0.919 -0.809  0.227  0.506 -0.086],1.048222,43.51,100,411,1.0795176,,1.0348731,0.28648233,0.61032104,1.7536262
41200,100.0,1054.8859,0.09193816,1.3289075,-1.7868423,-141.75549931608356,219.85924,7082.76892375946,1943939,-1.2130738e-05,1.8530996,6.1806107,-104.532,93.741486,-100.622696,0.19444306,[ 0.914 -0.822  0.228  0.498 -0.085],1.051046,45.3,100,412,1.0858077,,1.037907,0.29129305,0.59606504,1.5586829
41300,100.0,486.595,0.088503614,1.3202527,-2.0870361,-139.97012876040873,223.65382,7089.334223985672,1948324,-6.1798096e-06,1.5659972,6.1095734,-97.69772,93.61597,-95.639725,0.119721435,[ 0.922 -0.813  0.231  0.492 -0.09 ],1.014601,43.85,100,413,1.0461191,,1.0236144,0.2854469,0.66802704,1.7215563
41400,100.0,1671.8668,0.08398236,1.3134744,-1.5844727,-138.1860625682882,239.09145,7096.545508146286,1952466,,1.5825937,4.453102,-85.58661,93.32756,-82.6624,0.2203205,[ 0.913 -0.807  0.231  0.499 -0.099],1.0492983,41.42,100,414,1.0733517,,1.0286989,0.27949342,0.4478103,1.4361008
41500,100.0,202.83554,0.08479772,1.31715,-1.9649887,-138.6447609567127,229.80316,7103.398468494415,1956695,-7.6293944e-08,1.2663113,6.2901993,-93.83501,93.443146,-92.57071,0.07426852,[ 0.923 -0.801  0.235  0.503 -0.105],1.0060881,42.29,100,415,1.0107876,,1.0107929,0.2789849,0.82345194,1.6283877
41600,100.0,1725.9889,0.09204049,1.325128,-1.9386597,-141.643431239313,221.53345,7111.015946865082,1961212,-5.645752e-06,2.4189043,5.1371155,-111.70413,93.728424,-107.527954,0.27297798,[ 0.931 -0.805  0.238  0.507 -0.102],1.0670928,45.17,100,416,1.1122539,,1.0486064,0.2921346,0.569766,1.5824822
41700,100.0,3476.1453,0.08060469,1.3381176,-1.7717209,-135.96767912588643,255.60397,7116.922252655029,1965144,-4.7302246e-06,2.1101062,4.7244034,-72.82626,93.084045,-67.92871,0.28710586,[ 0.939 -0.794  0.241  0.504 -0.094],1.050967,39.32,100,417,1.0949897,,1.0451547,0.27593684,0.5001223,1.4862405
41800,100.0,3056.654,0.08328367,1.3366587,-1.9253387,-137.02845371439815,248.64432,7122.814416408539,1969203,4.7302246e-06,1.9811745,4.728073,-74.94942,93.24817,-68.54596,0.2865832,[ 0.935 -0.775  0.238  0.511 -0.081],1.0813801,40.59,100,418,1.1544085,,1.052064,0.2803042,0.45267484,1.4948329
41900,100.0,808.2696,0.075674735,1.33499,-2.052269,-134.1653726292689,259.11246,7128.709457397461,1972963,5.7983398e-06,1.775011,6.1615295,-63.748474,92.86354,-62.4812,0.12790816,[ 0.934 -0.752  0.237  0.521 -0.082],1.0139655,37.6,100,419,1.0443046,,1.0130903,0.2653966,0.6548628,1.6719159
42000,100.0,652.4684,0.08900358,1.3329318,-2.1958237,-140.11790786498273,223.75078,7135.0527901649475,1977365,9.07898e-06,1.7861376,3.8903885,-101.4068,93.633896,-98.824295,0.1565283,[ 0.93  -0.757  0.238  0.512 -0.084],1.0248336,44.02,100,420,1.0609088,,1.0276921,0.28648368,0.69514006,1.5459436
42100,100.0,996.5634,0.08159641,1.3368386,-1.934166,-136.94301182492845,245.90726,7141.977831125259,1981396,-4.9591063e-06,1.4820453,4.143265,-86.81813,93.205505,-82.792725,0.15840185,[ 0.928 -0.762  0.233  0.51  -0.086],1.029134,40.31,100,421,1.0593567,,1.03109,0.2755556,0.6361913,1.4505492
42200,100.0,456.7806,0.0801171,1.3380821,-2.0825043,-136.24085150845113,244.62654,7147.8103539943695,1985379,-1.3198853e-05,1.3553988,5.2138977,-73.69455,93.158875,-72.35768,0.10544975,[ 0.94  -0.763  0.236  0.523 -0.082],1.011394,39.83,100,422,1.0244926,,1.0124195,0.27231246,0.76361954,1.549853
42300,100.0,850.3414,0.07590033,1.332935,-1.8625717,-133.9771943636522,261.83844,7155.669852256775,1989134,-3.8146973e-07,1.3541223,4.8620605,-59.37433,92.86406,-56.61743,0.1302253,[ 0.941 -0.766  0.234  0.513 -0.081],1.0171851,37.55,100,423,1.0639944,,1.023902,0.26636425,0.58034605,1.6023821
42400,100.0,1278.011,0.08892995,1.3308142,-1.735199,-140.43706221340818,226.68433,7164.368294477463,1993515,5.340576e-06,1.7316192,4.743805,-100.75833,93.588806,-97.294525,0.20766221,[ 0.935 -0.764  0.235  0.528 -0.086],1.0496331,43.81,100,424,1.0851756,,1.0344192,0.28702897,0.59155416,1.4594898
42500,100.0,684.0197,0.082089655,1.3212804,-1.8271179,-137.04959669545354,240.99023,7173.542830944061,1997583,1.2207031e-06,1.3425899,3.645218,-82.45093,93.26207,-80.44626,0.13257398,[ 0.945 -0.758  0.241  0.525 -0.088],1.0188066,40.68,100,425,1.0446253,,1.0193362,0.2758318,0.59637123,1.5026493
42600,100.0,876.4762,0.074245125,1.3195848,-1.7388077,-133.44796682507064,267.338,7181.983534812927,2001262,8.163453e-06,1.5450525,4.2086563,-50.531036,92.74542,-47.643982,0.1419156,[ 0.95  -0.754  0.24   0.529 -0.098],1.0229782,36.79,100,426,1.0755196,,1.0254976,0.26345253,0.60137427,1.4567906
42700,100.0,770.5388,0.07654129,1.3184086,-2.0769806,-134.31957770342854,258.89297,7190.6986446380615,2005057,-1.4648437e-05,1.4917475,4.3324203,-68.99791,92.921234,-65.97882,0.13704339,[ 0.939 -0.756  0.241  0.541 -0.099],1.0275289,37.95,100,427,1.0474662,,1.0231605,0.26708946,0.62378305,1.6023071
42800,100.0,632.2802,0.08332769,1.3154255,-1.9065628,-137.85986249671723,235.39168,7199.657889842987,2009199,-8.850097e-06,1.6971672,5.153122,-83.52487,93.34331,-82.14818,0.14324716,[ 0.948 -0.75   0.24   0.533 -0.1  ],1.0212264,41.42,100,428,1.0348159,,1.0171257,0.27728617,0.6733321,1.5190322
42900,100.0,1858.3976,0.07557922,1.3137221,-2.104103,-133.49336531694203,267.14313,7207.779439687729,2012915,-5.41687e-06,1.7161391,3.248581,-57.1398,92.815216,-53.053345,0.20509304,[ 0.956 -0.746  0.242  0.528 -0.104],1.0442127,37.16,100,429,1.0906259,,1.0392697,0.2667881,0.6168993,1.4678051
43000,100.0,1295.61,0.08763536,1.3000354,-2.1357346,-139.38311847590055,229.02992,7215.187568187714,2017231,-9.994506e-06,1.5515919,4.415428,-94.36275,93.54109,-91.81026,0.20717818,[ 0.969 -0.741  0.242  0.514 -0.105],1.038727,43.16,100,430,1.0735344,,1.0281101,0.28514966,0.5262992,1.5747002
43100,100.0,8186.271,0.08082618,1.2978485,-2.0616684,-135.25754297139179,262.32135,7220.514293670654,2021116,-9.307862e-06,2.7198117,4.6193542,-75.30133,93.03693,-68.67999,0.44760707,[ 0.961 -0.747  0.242  0.515 -0.119],1.1510783,38.85,100,431,1.2548194,,1.0739015,0.27872968,0.25560507,1.6390233
43200,100.0,2230.185,0.07676331,1.2941886,-1.801384,-134.33907170651048,262.76273,7225.842618703842,2024895,-5.264282e-06,2.0370355,4.1229935,-58.021683,92.89023,-53.5166,0.24511825,[ 0.975 -0.73   0.246  0.505 -0.121],1.0687736,37.79,100,432,1.0869769,,1.0379894,0.26853386,0.58230007,1.558255
43300,100.0,8134.906,0.08586019,1.296689,-2.0380173,-137.6996310433322,244.97609,7231.575747489929,2029032,-9.994506e-06,3.797056,4.910507,-90.10574,93.34302,-84.851425,0.49393487,[ 0.961 -0.74   0.244  0.504 -0.125],1.1613067,41.37,100,433,1.2753268,,1.065193,0.28626359,0.23193899,1.6079296
43400,100.0,3310.3394,0.076801375,1.2921895,-1.8545303,-133.8485973185877,269.15674,7236.748700380325,2032772,-3.0517579e-06,1.8201256,3.373001,-58.30136,92.842316,-51.744934,0.26945326,[ 0.981 -0.729  0.252  0.504 -0.122],1.0801992,37.4,100,434,1.142746,,1.0533367,0.2702176,0.44245407,1.3792989
43500,100.0,498.1984,0.07546462,1.290039,-2.0362854,-133.61082974817072,261.72147,7241.847589492798,2036512,2.3651123e-06,1.4598358,4.6665344,-58.078156,92.823494,-55.71396,0.100154184,[ 0.993 -0.726  0.26   0.518 -0.127],1.0114483,37.4,100,435,1.0424591,,1.017293,0.2654066,0.7256115,1.5344152
43600,100.0,14745.189,0.087821335,1.2917945,-2.273468,-136.79061202366228,264.1183,7247.514735460281,2040587,-6.1798096e-06,4.517198,4.174156,-92.29863,93.28635,-77.13196,0.6494421,[ 0.978 -0.718  0.26   0.508 -0.129],1.3771939,40.75,100,436,1.5283884,,1.1510787,0.29633248,0.2300665,1.6445867
43700,100.0,1399.4703,0.077138945,1.275626,-2.0199509,-134.32051602512246,259.34872,7253.073010444641,2044388,-2.2125244e-06,1.4580412,4.807541,-53.773987,92.93236,-50.943817,0.17574656,[ 0.958 -0.743  0.254  0.506 -0.127],1.0264452,38.01,100,437,1.0552142,,1.0265594,0.26892233,0.5375536,1.5731777
43800,100.0,9028.793,0.08633562,1.2634789,-2.0255432,-137.49955700202503,252.30882,7258.6908922195435,2048502,-8.7738035e-06,3.6873426,3.9252853,-77.83992,93.31552,-68.89424,0.5033317,[ 0.947 -0.738  0.251  0.5   -0.143],1.198573,41.14,100,438,1.3120353,,1.0872415,0.28882536,0.28736055,1.4375982
43900,100.0,3515.9038,0.08533325,1.2734255,-2.121399,-137.83298318453163,240.92773,7264.844659090042,2052665,-7.6293946e-07,2.5473835,3.8725586,-87.07376,93.37819,-82.49216,0.3138531,[ 0.933 -0.757  0.246  0.498 -0.156],1.088589,41.63,100,439,1.1318914,,1.0444623,0.28323415,0.5339573,1.5675757
44000,100.0,2437.78,0.07958002,1.290226,-1.9490433,-135.0668438727034,258.93015,7270.329219341278,2056553,3.0517579e-06,2.124604,4.7548523,-61.09758,93.052124,-54.84973,0.24040735,[ 0.941 -0.743  0.247  0.493 -0.146],1.0497762,38.88,100,440,1.1065161,,1.0528302,0.27412614,0.62884104,1.5363503
44100,100.0,3162.1882,0.08753987,1.2969214,-1.801651,-139.26442233110322,236.06659,7276.175845146179,2060825,4.9591063e-06,2.519957,4.3277206,-97.474945,93.48013,-92.36954,0.32245272,[ 0.943 -0.755  0.246  0.497 -0.129],1.0869733,42.72,100,441,1.1599305,,1.0525419,0.28653228,0.5005912,1.5514269
44200,100.0,888.5856,0.08672484,1.2920505,-1.8242493,-139.67800545991233,227.3374,7282.2908499240875,2065131,5.340576e-06,1.5051516,4.038864,-98.82669,93.512405,-97.11981,0.16955757,[ 0.957 -0.743  0.244  0.497 -0.122],1.0286224,43.06,100,442,1.0392644,,1.0190272,0.28250635,0.6163996,1.4433789
44300,100.0,2621.6333,0.07507614,1.2841767,-1.759552,-133.40462957843414,275.7578,7287.517422676086,2068796,-7.6293944e-08,1.729381,3.4333954,-48.589478,92.72008,-40.904633,0.23344561,[ 0.967 -0.74   0.247  0.499 -0.127],1.0730581,36.65,100,443,1.1412114,,1.0463907,0.26701838,0.44183883,1.2935582
44400,100.0,1830.4775,0.07925555,1.2900428,-2.506218,-135.00984914966602,253.07669,7293.128574371338,2072695,2.9754638e-06,1.6904398,4.840973,-57.329453,93.04261,-53.988037,0.20906562,[ 0.952 -0.741  0.239  0.498 -0.135],1.0453843,38.99,100,444,1.0906513,,1.0257578,0.2725747,0.529323,1.914825
44500,100.0,1130.762,0.079621434,1.2927676,-1.8241577,-135.75371588970972,252.45561,7298.834309577942,2076616,-5.1879883e-06,1.5735561,3.7302246,-63.970016,93.07556,-60.387466,0.16365181,[ 0.962 -0.734  0.237  0.503 -0.129],1.033779,39.21,100,445,1.0785627,,1.0293852,0.2729812,0.6192179,1.4229878
44600,100.0,391.28262,0.08806725,1.2841175,-2.1688538,-139.8961225315329,223.13153,7304.823699235916,2080991,-1.6784668e-06,1.3088094,4.883423,-103.76489,93.60475,-102.255615,0.117811084,[ 0.977 -0.74   0.245  0.5   -0.126],1.0140445,43.75,100,446,1.0345277,,1.0142947,0.28439707,0.6581104,1.6594877
44700,100.0,6912.1616,0.0752748,1.2988745,-1.9144516,-132.62764811577605,282.20444,7310.005642175674,2084609,-5.569458e-06,2.7796044,3.7498016,-45.749115,92.66846,-37.729797,0.3570733,[ 0.986 -0.741  0.246  0.497 -0.135],1.0961496,36.18,100,447,1.1805958,,1.0652932,0.26971003,0.47944728,1.4640204
44800,100.0,2517.49,0.08069156,1.3017001,-1.8974609,-136.03563852048296,252.52898,7315.3770587444305,2088568,-5.41687e-06,2.0510545,5.501396,-76.57594,93.12778,-71.3253,0.25845835,[ 0.994 -0.726  0.243  0.507 -0.12 ],1.0756985,39.59,100,448,1.125076,,1.0465658,0.27525824,0.4767455,1.6273507
44900,100.0,10882.029,0.07793016,1.316603,-1.9180756,-133.51767036648334,278.6864,7320.650448560715,2092278,8.468628e-06,3.6181576,4.1742325,-61.85373,92.792946,-54.430573,0.49836376,[ 0.98  -0.734  0.239  0.511 -0.117],1.1341232,37.1,100,449,1.339329,,1.0880357,0.27557513,0.45296544,1.5250925
45000,100.0,320.21786,0.0710111,1.3234329,-1.9913864,-131.8129651816278,274.93155,7325.710715770721,2095813,-1.5258789e-07,1.2971585,5.250908,-32.40155,92.542404,-31.09317,0.07725764,[ 0.986 -0.715  0.24   0.496 -0.102],1.0071243,35.35,100,450,1.014848,,1.0094916,0.25746417,0.81361073,1.5120527
45100,100.0,141.32323,0.071602136,1.3222535,-1.6159668,-132.32424852053254,270.54367,7330.797865152359,2099389,-7.781982e-06,1.2160622,3.382843,-49.925507,92.59932,-49.419678,0.054662097,[ 0.983 -0.711  0.238  0.49  -0.095],1.0033603,35.76,100,451,1.0067152,,1.003269,0.25798774,0.83192754,1.3062772
45200,100.0,1056.4612,0.07455929,1.3154147,-2.2764053,-133.18014088627183,264.8952,7336.035671234131,2103083,1.0681152e-06,1.4226396,4.892105,-49.461548,92.78938,-47.213226,0.15773259,[ 0.985 -0.717  0.239  0.491 -0.097],1.0242453,36.94,100,452,1.0531634,,1.0204252,0.26398504,0.671615,1.5579945
45300,100.0,11702.616,0.07888551,1.321297,-2.0338364,-134.35446530252008,266.2409,7341.32172369957,2106885,1.197815e-05,4.1967053,5.395363,-65.26648,92.90043,-59.14096,0.49710518,[ 0.983 -0.728  0.242  0.493 -0.104],1.1278603,38.02,100,453,1.2733163,,1.0640944,0.27519757,0.36617333,1.6673717
45400,100.0,2155.3381,0.074111074,1.3164214,-1.8226242,-132.74948488024057,279.16434,7346.633622407913,2110495,-2.670288e-06,1.6754735,4.584152,-56.52704,92.64546,-50.250793,0.20206685,[ 0.966 -0.735  0.236  0.475 -0.098],1.0432583,36.1,100,454,1.1305296,,1.0498118,0.26575232,0.5700349,1.3788978
45500,100.0,3782.137,0.075075775,1.3320427,-1.816124,-132.98945552564493,280.3711,7351.782973766327,2114134,-4.272461e-06,2.4945726,4.0479965,-40.979797,92.69089,-33.064606,0.2717651,[ 0.958 -0.736  0.237  0.499 -0.102],1.0598061,36.39,100,455,1.1631607,,1.0648284,0.26806223,0.5192108,1.4536376
45600,100.0,2086.2422,0.08383294,1.3317944,-2.0904007,-137.54302911805897,240.0093,7357.421353816986,2118254,-3.967285e-06,1.8872129,4.3359833,-76.954636,93.32315,-73.958664,0.24126878,[ 0.97  -0.732  0.234  0.51  -0.087],1.0554554,41.2,100,456,1.1126727,,1.0297458,0.27979457,0.46365964,1.5055773
45700,100.0,2654.6602,0.081833534,1.3447542,-1.9602814,-136.19245931595412,252.91089,7363.338801145554,2122236,2.2125244e-06,2.1671236,4.8756485,-67.99165,93.15959,-62.49945,0.24330708,[ 0.958 -0.736  0.229  0.497 -0.087],1.0488827,39.82,100,457,1.1315706,,1.0499667,0.27827886,0.40779877,1.6033659
45800,100.0,2999.286,0.071961425,1.3340323,-2.091858,-131.54237069436255,282.72293,7368.492074728012,2125761,3.1280517e-06,1.8663727,5.8009033,-39.041687,92.536606,-33.70938,0.24642876,[ 0.957 -0.749  0.233  0.487 -0.074],1.0691693,35.25,100,458,1.1153628,,1.0374962,0.26136386,0.46443874,1.6105319
45900,100.0,43971.605,0.09087421,1.3351698,-2.0243912,-136.97436256384816,272.87625,7374.753023862839,2129835,-1.1444092e-06,9.734419,4.126419,-86.85213,93.27568,-71.736755,1.1198827,[ 0.952 -0.763  0.23   0.484 -0.085],1.384895,40.74,100,459,1.6215632,,1.1820866,0.30681238,0.25414217,1.5683991
46000,100.0,2277.4907,0.07585659,1.3457172,-1.9034195,-133.74778849322436,267.216,7380.21399307251,2133563,7.6293944e-08,1.831878,3.7196655,-49.56305,92.82469,-44.712067,0.22140639,[ 0.939 -0.704  0.222  0.484 -0.084],1.0429629,37.28,100,460,1.0799102,,1.0376782,0.26726818,0.5969117,1.5778097
46100,100.0,446.30377,0.077484295,1.3505569,-2.1070251,-134.90460493832524,253.27171,7385.649306058884,2137415,8.163453e-06,1.5360615,5.0302277,-73.694534,92.995605,-72.18437,0.104936324,[ 0.941 -0.721  0.225  0.493 -0.073],1.0077927,38.52,100,461,1.0306214,,1.0147297,0.26818356,0.7991928,1.5351297
46200,100.0,343.8518,0.082392715,1.3505564,-1.5786438,-137.78609672492365,236.73851,7391.263315677643,2141521,-5.1116945e-06,1.2690498,4.356598,-84.81557,93.28854,-84.01692,0.10066776,[ 0.926 -0.709  0.225  0.492 -0.068],1.01353,41.06,100,462,1.0220385,,1.006821,0.27544582,0.7761386,1.3372163
46300,100.0,528.13434,0.07363861,1.3505423,-1.8816223,-133.35647086538947,264.70758,7396.509322166443,2145190,7.858276e-06,1.3412206,4.16008,-48.200714,92.73064,-47.312927,0.11041272,[ 0.92  -0.714  0.225  0.488 -0.068],1.0149754,36.69,100,463,1.0189228,,1.0059682,0.2616922,0.73464113,1.4732786
46400,100.0,2068.8772,0.08908828,1.3576018,-2.3335571,-139.96886954340079,227.30496,7402.362021207809,2149569,1.6021728e-06,2.0067506,4.1491394,-100.16106,93.60727,-96.29474,0.2639354,[ 0.925 -0.708  0.226  0.489 -0.068],1.0628943,43.79,100,464,1.0818822,,1.0437478,0.28759223,0.57273716,1.6147333
46500,100.0,4255.504,0.072953396,1.3659372,-2.0453568,-132.2889101862854,277.89725,7407.716079950333,2153143,-6.1035155e-07,2.3875718,4.709244,-37.8237,92.59715,-34.42032,0.2943522,[ 0.935 -0.696  0.225  0.491 -0.061],1.068305,35.74,100,465,1.1205976,,1.031164,0.26297745,0.54720026,1.5963718
46600,100.0,12194.661,0.07834431,1.3721608,-2.0873108,-134.09434549875948,269.43942,7413.328378915787,2156915,-7.476807e-06,4.6810584,4.449211,-61.231537,92.890015,-54.170563,0.49709326,[ 0.945 -0.684  0.227  0.481 -0.053],1.1382103,37.72,100,466,1.2781184,,1.0610589,0.27453816,0.4501049,1.5687613
46700,100.0,176464.5,0.08686918,1.358173,-1.8357391,-131.57216461322867,354.84164,7418.348835468292,2160425,9.918213e-07,18.58295,4.7144775,-22.828766,92.503006,12.134949,2.0421948,[ 0.944 -0.656  0.228  0.493 -0.047],2.1261725,35.1,100,467,4.5484624,,1.3524325,0.33157927,0.073828325,1.5191762
46800,100.0,2450.3967,0.08078267,1.3573629,-2.4466782,-135.58182115381558,251.49585,7424.061945438385,2164382,4.7302246e-06,1.8673961,4.8115234,-69.542435,93.14725,-64.82352,0.24792457,[ 0.874 -0.682  0.232  0.493 -0.061],1.0709691,39.57,100,468,1.1182733,,1.0370369,0.2756302,0.56719244,1.7375699
46900,100.0,445.72147,0.07514144,1.3573664,-1.700119,-133.91441486934394,262.313,7429.702646970749,2168113,-3.2806397e-06,1.2895191,3.9170685,-68.90817,92.82152,-66.790985,0.09076037,[ 0.871 -0.701  0.233  0.486 -0.062],1.0096679,37.31,100,469,1.0290338,,1.0159255,0.26463795,0.80295247,1.3481312
47000,100.0,1059.5171,0.07598301,1.3610958,-1.7360611,-134.23182573168972,260.12228,7435.062494754791,2171882,-6.408691e-06,1.4797227,5.2600174,-64.39169,92.87706,-61.79959,0.158932,[ 0.873 -0.704  0.232  0.499 -0.062],1.0321965,37.69,100,470,1.0412107,,1.0220082,0.26614252,0.63396937,1.4688278
47100,100.0,2827.0618,0.08644301,1.3611399,-2.1302948,-138.56045085225784,235.84041,7440.873568058014,2176118,-1.1825561e-05,2.4262452,4.662941,-99.735565,93.45796,-94.99931,0.30166805,[ 0.886 -0.702  0.234  0.503 -0.058],1.0886811,42.36,100,471,1.1319948,,1.047522,0.28420442,0.5140348,1.4261966
47200,100.0,12535.062,0.09027402,1.3496206,-1.9746552,-138.10986855510023,263.01086,7446.754111289978,2180282,-7.019043e-06,3.276742,3.93898,-94.37898,93.366486,-78.32736,0.63268876,[ 0.903 -0.693  0.239  0.499 -0.058],1.3633994,41.64,100,472,1.5544205,,1.1638479,0.3008576,0.26699498,1.4077917
47300,100.0,972.2193,0.07926157,1.3454654,-1.767807,-135.95837404380055,248.8144,7452.26043844223,2184216,-1.9073486e-06,1.4917548,5.08934,-69.01724,93.08162,-67.0587,0.16004656,[ 0.89  -0.729  0.237  0.504 -0.069],1.0295066,39.34,100,473,1.0403512,,1.0176265,0.2712454,0.618317,1.4293984
47400,100.0,637.4396,0.077463634,1.3386534,-1.9933472,-134.8817433577346,254.24565,7457.577484369278,2188063,8.010864e-06,1.5452789,5.4685364,-69.31276,92.9877,-67.314316,0.13227719,[ 0.9   -0.725  0.24   0.504 -0.074],1.0179225,38.47,100,474,1.037364,,1.0216779,0.26830617,0.6854391,1.7269254
47500,100.0,1516.1869,0.07868075,1.3212805,-1.85672,-135.07427405407046,260.4388,7462.807091712952,2191916,-1.4724731e-05,1.8006003,4.5116043,-67.99866,92.98862,-63.112213,0.19590788,[ 0.888 -0.725  0.239  0.509 -0.08 ],1.0309132,38.53,100,475,1.1126945,,1.0447671,0.2723172,0.4683551,1.4634547
47600,100.0,279.02914,0.081914835,1.3156644,-2.1069336,-137.05302125028769,239.91841,7468.446554899216,2195987,-8.7738035e-06,1.2105128,4.06057,-88.61218,93.26686,-86.946945,0.08042192,[ 0.898 -0.735  0.243  0.52  -0.098],1.0092566,40.71,100,476,1.0262359,,1.0149666,0.27515057,0.7664683,1.6549951
47700,100.0,458.96268,0.09105385,1.3142674,-1.9926529,-141.6149718250544,217.75348,7474.802130460739,2200506,-5.0354006e-06,1.5556219,4.0391846,-109.39365,93.73247,-106.76111,0.11888095,[ 0.896 -0.734  0.244  0.53  -0.103],1.0130275,45.19,100,477,1.0387442,,1.0214617,0.28888077,0.80249155,1.5653969
47800,100.0,1065.282,0.09161906,1.3124418,-2.2747192,-141.47109096477013,218.68593,7480.793385028839,2205028,,1.692379,4.8504486,-110.092865,93.74298,-106.970474,0.2051301,[ 0.892 -0.723  0.241  0.52  -0.105],1.0495361,45.22,100,478,1.0686332,,1.0281781,0.29059792,0.6493969,1.6413386
47900,100.0,3879.9539,0.077188306,1.3213547,-1.8981628,-134.21783645281886,264.28143,7486.704154491425,2208797,7.2479247e-06,2.546358,4.248047,-52.24202,92.87781,-48.86383,0.3229867,[ 0.886 -0.736  0.241  0.519 -0.107],1.0680827,37.69,100,479,1.1376019,,1.0399687,0.27041337,0.46109456,1.6080846
48000,100.0,275.3383,0.079288036,1.3232322,-1.814209,-136.23811591782427,246.6453,7492.1693387031555,2212750,7.6293944e-08,1.2790873,5.050003,-77.47604,93.1071,-75.82443,0.08323946,[ 0.89  -0.721  0.242  0.508 -0.097],1.0086826,39.53,100,480,1.0156764,,1.0104438,0.27061185,0.79872847,1.3921713
48100,100.0,21985.227,0.0866533,1.3078157,-1.8981552,-135.72394660972282,281.44406,7497.574584722519,2216678,1.9836425e-06,5.4905276,5.1714478,-65.43686,93.08942,-49.91748,0.8286656,[ 0.901 -0.725  0.244  0.504 -0.096],1.4039013,39.28,100,481,1.6144518,,1.1896408,0.29835957,0.20678495,1.4352894
48200,100.0,3967.2163,0.07933302,1.3151973,-2.143219,-135.0478726372322,259.34567,7502.997120141983,2220548,8.926391e-06,2.7533932,5.2904053,-71.81949,93.02078,-66.12448,0.3223084,[ 0.893 -0.767  0.246  0.512 -0.111],1.0809305,38.7,100,482,1.143121,,1.0498557,0.2739747,0.41004255,1.6637353
48300,100.0,652.60364,0.08190329,1.3074183,-1.9221573,-137.00949124773078,241.41634,7508.673628091812,2224608,-7.3242186e-06,1.5315657,4.3546143,-89.50459,93.25076,-87.57805,0.12840945,[ 0.898 -0.79   0.245  0.516 -0.104],1.0164882,40.6,100,483,1.044561,,1.0206242,0.2755239,0.67121375,1.6989768
48400,100.0,342.8214,0.08211303,1.3134817,-1.7712326,-137.48180345958744,238.1864,7514.465924978256,2228694,-4.9591063e-06,1.3334372,4.618515,-73.25943,93.26748,-72.387634,0.08922859,[ 0.897 -0.784  0.245  0.524 -0.112],1.0066125,40.86,100,484,1.0208948,,1.0070019,0.27523583,0.7066044,1.4582515
48500,100.0,1067.0571,0.08508644,1.3038987,-1.844635,-138.46283113124244,234.09593,7520.364029407501,2232899,-8.010864e-06,1.6259999,4.606453,-79.77338,93.41379,-77.251114,0.1834439,[ 0.899 -0.789  0.247  0.52  -0.105],1.037959,42.05,100,485,1.054839,,1.0254757,0.28082272,0.40938413,1.6611218
