EpRewMean,MaxIW,MinD2w0t,MeanD2w0t,EmpiricalD2,TimestepsSoFar,Iteration,StdD2w0t,InitialBound,MaxD2w0t,MeanEntropy,ReturnStepMax,Bound,Weights,InitialReturnMin,EpLenMean,InitialReturnStd,InitialReturnMax,TimeElapsed,EpThisIter,MinIW,J_sample_variance,MeanIW,ReturnMeanIW,StdIW,InitialReturnMean,ReturnStepMaxmin,EpisodesSoFar
-101.99417333738043,5.3622046,,0.7626598,32.412064,1067527,249,7.675231,-73.67016,429.7968,-0.23877017,100.0,-59.965065,[-0.739 -1.069 -0.625 -1.179 -1.656],-94.19047,40.88,15.823265,-41.220413,4257.385335922241,100,0.0011977269,3651.3867,0.6915875,-53.247227,0.7904741,-71.47562,99.0,24900
-101.4327982083079,11.79582,,1.1028594,22.230589,1071985,250,6.193395,-71.22423,123.57972,-0.24085264,100.0,-57.30003,[-0.717 -1.053 -0.608 -1.179 -1.658],-94.23795,44.58,16.136703,-23.312351,4278.318784236908,100,0.00018486913,4979.179,0.73708314,-48.12582,1.2628208,-68.93047,99.0,25000
-101.05749468980868,8.333507,,0.7151948,33.001915,1076545,251,6.6884017,-70.46947,456.729,-0.247721,100.0,-59.236362,[-0.713 -1.059 -0.593 -1.181 -1.66 ],-96.043434,45.6,17.202063,-10.979916,4297.787761449814,100,0.00079655123,3396.7886,0.7820266,-52.771397,1.083774,-68.19174,99.0,25100
-101.93747662777983,14.315496,,0.6893425,10.493424,1080839,252,3.8173609,-72.37698,75.9733,-0.24976586,100.0,-64.01076,[-0.696 -1.054 -0.581 -1.191 -1.667],-96.40207,42.94,15.451689,-35.630623,4312.120772600174,100,0.0036087753,6783.127,0.80651534,-57.1286,1.3299197,-70.1542,99.0,25200
-100.59626340835342,23.82581,,2.3351088,100.85955,1085156,253,19.37617,-71.48423,883.2674,-0.2568262,100.0,-54.65087,[-0.715 -1.067 -0.596 -1.206 -1.669],-95.3261,43.17,16.12587,-28.610691,4326.967218160629,100,0.0013836033,6831.7354,0.6175011,-41.48711,1.236472,-69.23296,99.0,25300
-101.99056589384806,10.587893,,1.3921547,83.20953,1089290,254,18.613335,-73.94235,2242.3904,-0.25561476,100.0,-56.37181,[-0.714 -1.072 -0.582 -1.202 -1.676],-93.99891,41.34,17.333311,-17.271273,4343.454012870789,100,0.0006146226,4416.5713,0.5781151,-44.178402,1.0069013,-71.67307,99.0,25400
-100.66311683134109,32.647316,,1.6660835,114.66757,1093550,255,15.820662,-71.991745,815.3952,-0.25576892,100.0,-43.733826,[-0.719 -1.066 -0.589 -1.212 -1.675],-95.75572,42.6,17.312263,-26.432117,4361.467285633087,100,0.0003806615,2427.7625,0.45686954,-32.71289,0.88018143,-69.78081,99.0,25500
-102.11988771014663,15.163513,,0.8426911,38.339794,1097780,256,5.5756335,-73.221466,219.03273,-0.25573668,100.0,-55.39578,[-0.725 -1.076 -0.581 -1.207 -1.675],-93.70298,42.3,15.99807,-21.378685,4376.853711366653,100,0.0017183706,3849.3645,0.60775423,-45.109715,0.9452513,-70.90487,99.0,25600
-100.97425990880149,19.548582,,0.55524087,22.850866,1102085,257,3.1044812,-72.271164,105.43829,-0.25476077,100.0,-65.549805,[-0.724 -1.064 -0.588 -1.208 -1.675],-94.84788,43.05,17.872942,-23.716764,4393.578910827637,100,0.0031435231,7319.698,0.80567586,-59.273304,1.2193576,-69.98777,99.0,25700
-102.09652121520016,5.3953953,,1.3118776,28.943104,1106324,258,6.9669585,-72.9526,114.16319,-0.2550073,100.0,-50.699104,[-0.714 -1.064 -0.583 -1.223 -1.674],-95.276794,42.39,15.582668,-28.623415,4410.794833660126,100,0.0016506712,3722.3447,0.5208312,-40.87975,0.79632473,-70.70503,99.00001,25800
-102.38454212422498,15.674843,,0.7662212,15.949441,1110170,259,4.0635996,-75.80213,123.50961,-0.25729492,100.0,-58.72845,[-0.717 -1.058 -0.598 -1.22  -1.674],-95.44849,38.46,16.207268,-25.512459,4428.719510316849,100,0.009839492,2157.3552,0.69487333,-51.027504,0.93543893,-73.51958,99.0,25900
-102.11590583459216,31.422781,,1.7727726,184.72887,1114529,260,22.249521,-71.85991,2258.6504,-0.25988576,100.0,-52.724445,[-0.705 -1.065 -0.585 -1.235 -1.676],-94.08357,43.59,14.733732,-33.457043,4446.882935523987,100,0.00014761757,14685.129,0.66121984,-40.32991,2.0326533,-69.65657,99.0,26000
-102.67171894275499,10.719225,,0.7513623,54.92254,1118587,261,7.595306,-74.478935,580.34607,-0.2600093,100.0,-59.48737,[-0.714 -1.063 -0.578 -1.217 -1.679],-94.49297,40.58,15.243904,-39.548866,4465.055581569672,100,0.0014482266,8343.145,0.63719815,-50.030483,1.1785904,-72.2458,99.0,26100
-101.51802523224991,13.982271,,1.0708615,49.133133,1122769,262,7.1974506,-72.88549,265.80646,-0.25911894,100.0,-51.145084,[-0.72  -1.068 -0.574 -1.207 -1.679],-94.2252,41.82,16.139626,-27.86588,4485.017174005508,100,0.0011257539,4448.499,0.57371354,-41.34331,1.0703195,-70.62673,99.0,26200
-101.32124434243758,24.151123,,0.9354472,52.10498,1127066,263,7.764449,-71.93677,572.71985,-0.25695997,100.0,-51.554005,[-0.715 -1.055 -0.582 -1.205 -1.678],-95.67358,42.97,15.563172,-23.913921,4504.751576662064,100,0.00023539712,6077.9854,0.61459184,-42.114307,1.511924,-69.64553,99.00001,26300
-102.5793205626581,9.837386,,0.51424295,10.514349,1130941,264,2.4251132,-75.46628,50.665817,-0.25805423,100.0,-60.296883,[-0.715 -1.05  -0.582 -1.218 -1.676],-95.637695,38.75,14.707219,-40.13004,4521.770775079727,100,0.0020072532,3128.47,0.6805925,-53.93354,0.7860727,-73.22949,99.0,26400
-101.90456818772716,24.083963,,1.0672075,28.255703,1134955,265,6.6845555,-74.73584,165.82434,-0.25879088,100.0,-62.346973,[-0.721 -1.047 -0.592 -1.205 -1.677],-94.10992,40.14,17.048342,-21.774162,4542.667024612427,100,0.000717237,7543.8896,0.6759183,-52.874737,1.1605781,-72.45959,99.0,26500
-101.63538078408907,12.60525,,1.5984272,86.1087,1139100,266,13.166825,-73.517426,650.3207,-0.25968206,100.0,-52.285446,[-0.731 -1.055 -0.605 -1.221 -1.678],-95.50542,41.45,16.902046,-10.447202,4559.483556509018,100,0.00011666357,3650.3552,0.5651186,-40.55881,0.8634378,-71.17428,99.0,26600
-103.22969564494397,8.933007,,0.34816742,4.9851823,1142933,267,2.173279,-76.82363,36.076378,-0.27266896,100.0,-63.112488,[-0.733 -1.057 -0.618 -1.234 -1.679],-96.087685,38.33,16.0193,-20.66798,4580.111533164978,100,0.0069827694,1814.9104,0.7311569,-56.386147,0.650348,-74.455345,99.00001,26700
-101.36556510639065,16.73996,,0.54916596,10.959852,1147189,268,2.8672388,-72.65245,54.510693,-0.28235695,100.0,-62.06745,[-0.717 -1.058 -0.62  -1.227 -1.692],-95.79861,42.56,16.39406,-14.904123,4598.719970941544,100,0.01156897,6319.87,0.7453103,-54.306744,1.0665925,-70.29312,99.0,26800
-101.69419358483327,14.925531,,0.16805379,3.0252328,1151269,269,0.63981676,-73.61441,11.258265,-0.28030074,100.0,-62.05483,[-0.707 -1.061 -0.632 -1.228 -1.701],-95.58966,40.8,16.70117,-19.783476,4614.360978126526,100,0.026284652,4841.5474,0.8561254,-58.66849,1.2982491,-71.35172,99.0,26900
-102.62681872002278,7.9760094,,0.93782,16.794947,1154980,270,5.895209,-76.78812,95.67932,-0.2759147,100.0,-60.000847,[-0.7   -1.061 -0.622 -1.225 -1.699],-94.777534,37.11,15.466752,-36.056755,4632.159182071686,100,0.010102295,3803.3494,0.63737714,-50.42926,0.8136356,-74.544754,99.00001,27000
-102.85514692982957,25.380524,,0.6492899,13.378534,1158781,271,3.3048127,-76.22617,69.38957,-0.27832255,100.0,-59.31254,[-0.704 -1.069 -0.612 -1.233 -1.695],-94.03651,38.01,15.24634,-26.607742,4646.576516151428,100,0.00015057428,2174.8396,0.6476095,-51.834057,0.73007727,-73.98337,99.0,27100
-102.14074526868166,12.451594,,0.84754443,57.76637,1163047,272,8.788096,-72.670425,689.13196,-0.2783221,100.0,-45.5323,[-0.704 -1.072 -0.605 -1.247 -1.697],-93.91744,42.66,15.37093,-26.040459,4666.887679100037,100,3.8332688e-05,5066.9146,0.53952295,-36.212887,1.1757985,-70.4377,99.0,27200
-102.05494763562884,21.04996,,2.5671155,84.64461,1167298,273,20.001396,-72.73821,763.5951,-0.26647997,100.0,-53.546173,[-0.707 -1.078 -0.6   -1.236 -1.697],-92.94158,42.51,15.320383,-35.529354,4681.869783639908,100,0.00015587434,4769.869,0.5729694,-40.663483,1.2336682,-70.501976,99.00001,27300
-102.00486447802308,34.538437,,1.250279,57.219315,1171316,274,9.186806,-74.20368,598.93896,-0.26209393,100.0,-61.991295,[-0.719 -1.071 -0.617 -1.237 -1.685],-92.33586,40.18,15.471221,-32.271835,4697.393240690231,100,0.00163867,11272.991,0.73538065,-52.318592,1.6838334,-71.973915,99.0,27400
-99.89298502561334,9.49373,,1.3070203,107.87486,1175639,275,18.895683,-70.82819,1879.7932,-0.26241323,100.0,-36.803005,[-0.712 -1.073 -0.6   -1.232 -1.681],-94.79964,43.23,17.307999,-19.668362,4713.262063026428,100,0.00045498082,2743.683,0.39134267,-26.12705,0.7628661,-68.58855,99.0,27500
-102.69985905715083,23.40025,,1.5646964,42.316113,1179679,276,10.26878,-74.66569,412.88104,-0.26986215,100.0,-59.208622,[-0.716 -1.078 -0.594 -1.221 -1.681],-93.172714,40.4,15.680306,-26.811323,4733.545095443726,100,0.0016235099,5144.7603,0.6231092,-48.364456,1.0603902,-72.43774,99.0,27600
-101.33400289396852,21.620764,,1.1133224,108.566376,1183731,277,16.033054,-73.54705,1921.5874,-0.27102435,100.0,-40.58515,[-0.713 -1.065 -0.604 -1.213 -1.689],-95.49554,40.52,15.823343,-36.120995,4750.679553985596,100,0.00027173563,4079.8037,0.40245852,-30.197084,0.8929562,-71.32661,99.0,27700
-102.43022778356628,23.077477,,0.62474835,45.772877,1187734,278,6.388999,-74.46661,548.885,-0.2694092,100.0,-66.51024,[-0.719 -1.072 -0.6   -1.202 -1.69 ],-94.72606,40.03,14.5924425,-27.164188,4768.915528059006,100,1.2164879e-05,14815.337,0.7933045,-58.611835,1.6871284,-72.165955,99.0,27800
-103.12505685204215,15.88346,,1.2270732,72.96562,1191808,279,10.273189,-74.60821,541.469,-0.26998955,100.0,-48.8006,[-0.713 -1.061 -0.603 -1.207 -1.688],-95.39786,40.74,15.441823,-29.265495,4785.965621471405,100,0.00034539352,3259.6914,0.5091884,-38.517204,0.8103836,-72.39572,99.0,27900
-102.62773642503704,24.092491,,1.2033708,54.303295,1196171,280,9.567274,-72.28055,599.2898,-0.26904312,100.0,-54.906094,[-0.71  -1.058 -0.6   -1.222 -1.689],-95.18136,43.63,14.554626,-34.505104,4805.712287664413,100,0.0012735671,4086.5076,0.590684,-45.089363,0.88333267,-70.04837,99.0,28000
-101.78944275449865,11.329235,,0.15078,3.6284704,1200249,281,0.57649255,-73.40896,9.987629,-0.2657112,100.0,-65.562164,[-0.717 -1.046 -0.609 -1.224 -1.688],-96.03876,40.78,14.791743,-33.415337,4821.9861381053925,100,0.043283362,7043.567,0.89013153,-62.351204,1.1090249,-71.20076,99.0,28100
-104.11712348690959,5.9600544,,1.0183712,47.846527,1203842,282,6.3356123,-78.62152,213.20267,-0.26443323,100.0,-57.22633,[-0.712 -1.034 -0.605 -1.224 -1.685],-95.10958,35.93,14.107449,-33.852417,4836.078313827515,100,0.0013555615,2828.264,0.5544319,-46.076397,0.71242744,-76.309616,99.0,28200
-101.96465320941712,6.097045,,0.8921926,13.132569,1208111,283,4.211523,-72.803276,95.48157,-0.26611552,100.0,-57.789364,[-0.706 -1.043 -0.604 -1.246 -1.683],-93.413956,42.69,15.728234,-28.010244,4855.458145856857,100,0.0035673818,2809.1917,0.61587006,-49.465073,0.7562504,-70.51718,99.0,28300
-104.16451515879551,9.020651,,0.58200234,14.043218,1212073,284,5.104879,-76.17374,312.61926,-0.26907837,100.0,-61.099277,[-0.706 -1.044 -0.592 -1.256 -1.685],-95.38075,39.62,14.139681,-36.985847,4874.260071754456,100,0.0026571555,2444.6213,0.66981846,-54.257603,0.6652563,-73.891266,99.0,28400
-102.88824774393693,42.78485,,0.98900235,60.95755,1215817,285,8.891668,-76.535095,694.87115,-0.27587664,100.0,-44.60822,[-0.711 -1.066 -0.609 -1.261 -1.688],-96.308395,37.44,14.116933,-41.56124,4894.139767408371,100,0.0004846034,2300.3557,0.45329764,-33.869297,0.85181904,-74.31509,99.00001,28500
-101.81036256656965,9.440494,,0.6512932,10.281116,1219874,286,2.8433514,-74.04061,27.590277,-0.27566198,100.0,-58.178352,[-0.708 -1.065 -0.61  -1.278 -1.695],-95.67612,40.57,16.182436,-21.037449,4910.662333488464,100,0.0032556509,4494.197,0.67677116,-50.946682,1.0440062,-71.73103,99.0,28600
-101.33577872031681,8.184472,,1.0799129,66.00202,1223944,287,9.771058,-73.29377,638.20355,-0.27429202,100.0,-47.98018,[-0.702 -1.068 -0.597 -1.287 -1.695],-94.7296,40.7,14.655843,-29.477705,4928.480689525604,100,0.0007560488,4375.51,0.49923402,-37.59778,0.84920615,-71.02595,99.0,28700
-101.93165257388164,13.155133,,0.572381,28.293507,1227787,288,4.1272907,-75.05623,254.48,-0.27401146,100.0,-55.373352,[-0.696 -1.063 -0.606 -1.293 -1.693],-93.887505,38.43,14.839428,-35.22887,4944.300162792206,100,0.00095419475,12882.327,0.6086605,-47.715034,1.4261794,-72.833565,99.00001,28800
-102.42101378388577,16.367237,,0.9515609,22.233814,1231991,289,7.8916006,-73.86186,460.97318,-0.26099408,100.0,-55.98545,[-0.712 -1.074 -0.603 -1.296 -1.693],-93.91497,42.04,16.095,-7.294277,4962.163049221039,100,0.0021598279,3325.1377,0.6026908,-46.71225,0.79946727,-71.48027,99.0,28900
-103.41466099510893,11.124529,,0.6366307,17.579155,1235869,290,4.2624393,-76.13649,114.47756,-0.26273146,100.0,-51.91474,[-0.686 -1.073 -0.583 -1.295 -1.68 ],-94.62295,38.78,14.219228,-31.60334,4981.478449344635,100,0.004980098,3111.224,0.5475996,-43.3127,0.8286255,-73.84982,99.0,29000
-101.66454524416825,29.190636,,1.3282734,90.17059,1239652,291,11.830663,-75.92972,842.6971,-0.26253518,100.0,-49.35841,[-0.675 -1.06  -0.586 -1.288 -1.682],-96.20752,37.83,17.051989,-22.768723,4998.2652451992035,100,0.00037669158,5971.669,0.5567225,-37.907555,1.2807658,-73.627045,99.0,29100
-100.32314525673786,12.956101,,1.496892,138.25946,1244002,292,17.77881,-71.10082,1541.5376,-0.2617492,100.0,-46.444057,[-0.666 -1.056 -0.597 -1.293 -1.681],-92.79244,43.5,17.247887,-24.839508,5016.146552324295,100,0.001490977,3671.4937,0.43670803,-34.722878,0.7998913,-68.83216,99.0,29200
-102.39463743360503,8.226442,,0.7131655,35.303085,1248080,293,5.315475,-74.0546,306.1306,-0.26257384,100.0,-47.49918,[-0.67  -1.062 -0.594 -1.28  -1.681],-93.44216,40.78,15.54049,-33.8472,5033.095591068268,100,0.0009640734,3360.807,0.50236267,-38.92509,0.7512157,-71.82185,99.0,29300
-102.72515957084968,20.956518,,0.70029634,61.900917,1252089,294,4.985619,-75.42049,228.93854,-0.26574928,100.0,-49.94314,[-0.646 -1.045 -0.589 -1.274 -1.682],-94.901436,40.09,17.558907,3.9061565,5052.3635330200195,100,0.0001513725,5136.606,0.61876947,-41.609695,1.2101058,-73.05787,99.0,29400
-101.85432959116667,9.338652,,1.1283804,42.27216,1256391,295,7.211578,-72.21598,220.52538,-0.26284826,100.0,-54.27774,[-0.66  -1.041 -0.584 -1.256 -1.685],-93.99201,43.02,15.22251,-35.77401,5072.659257888794,100,0.0006403369,5602.721,0.6162812,-44.63011,1.106248,-69.96872,99.0,29500
-102.41448058022844,13.807939,,0.69160205,49.679764,1260077,296,7.109713,-76.6941,575.33765,-0.26292998,100.0,-46.6288,[-0.662 -1.032 -0.595 -1.256 -1.682],-95.36928,36.86,15.73912,-17.584335,5089.610766887665,100,0.00084677123,4366.424,0.51532525,-38.002556,1.0725542,-74.439545,99.0,29600
-101.76861753999282,44.647087,,1.3144612,64.10346,1263773,297,9.890296,-76.145424,356.3535,-0.26358062,100.0,-58.04447,[-0.666 -1.035 -0.591 -1.243 -1.682],-95.574684,36.96,15.635369,-33.151863,5108.64754652977,100,0.0005122964,5025.579,0.6324,-46.80808,1.1316434,-73.90006,99.0,29700
-101.37736992241004,11.739987,,0.7291548,78.639275,1267782,298,15.37257,-73.73716,1906.7217,-0.2600392,100.0,-54.261234,[-0.671 -1.032 -0.608 -1.249 -1.683],-96.0876,40.09,16.353867,-37.05743,5124.196480751038,100,0.0013041798,6279.7495,0.64080757,-46.983665,1.0537513,-71.50043,99.0,29800
-102.83049994075517,11.162356,,1.1493869,76.84359,1271541,299,9.625496,-76.78219,819.4731,-0.25838462,100.0,-48.019085,[-0.695 -1.022 -0.607 -1.23  -1.679],-95.354485,37.59,15.920007,-18.931126,5139.5081651210785,100,0.00054825685,3658.0127,0.46499023,-35.397366,0.8714585,-74.44591,99.0,29900
-104.06498944088297,22.53667,,1.2578412,74.31481,1275212,300,13.424131,-78.164696,974.9519,-0.26097736,100.0,-57.38695,[-0.696 -1.015 -0.617 -1.237 -1.677],-95.048775,36.71,14.688529,-28.04834,5154.568016290665,100,0.001177401,4271.4775,0.5767465,-45.030735,0.96040964,-75.8358,99.000015,30000
-105.09523337218283,13.704872,,0.45910078,14.474266,1279311,301,4.1784267,-76.28835,198.35449,-0.27236855,100.0,-65.6297,[-0.694 -1.018 -0.605 -1.228 -1.68 ],-95.40753,40.99,14.526369,-26.030298,5170.443415403366,100,0.008075434,4945.192,0.7496927,-58.597996,1.0022305,-73.92783,99.0,30100
-103.4898332763791,9.722916,,1.0563234,75.14478,1283136,302,10.571108,-77.02664,1053.3763,-0.2729784,100.0,-51.11985,[-0.701 -1.006 -0.601 -1.233 -1.691],-94.37898,38.25,15.772309,-26.384928,5188.160092115402,100,0.00075841526,4177.834,0.49689305,-40.261726,0.90381485,-74.719444,99.0,30200
-104.60100341773258,11.9208145,,0.90487313,79.98731,1286705,303,12.4205675,-79.33616,1433.0632,-0.27404085,100.0,-45.352684,[-0.699 -1.004 -0.608 -1.245 -1.692],-95.899445,35.69,15.91667,-8.621689,5202.32421207428,100,0.0009935236,4617.9443,0.4394213,-34.28368,0.8971413,-76.970764,99.0,30300
-102.30273328210349,18.82081,,1.2420486,101.50617,1290920,304,14.314313,-73.21358,1755.3,-0.2752708,100.0,-48.980495,[-0.702 -1.011 -0.598 -1.239 -1.693],-95.45212,42.15,16.219566,-28.748379,5219.379303455353,100,0.00053817895,6950.631,0.4997506,-37.61668,1.0799601,-70.94196,99.0,30400
-102.95233182517255,17.095606,,0.7970734,40.330387,1294519,305,6.475409,-77.34369,260.94473,-0.2838156,100.0,-63.746017,[-0.708 -1.017 -0.59  -1.231 -1.694],-95.86811,35.99,14.097781,-39.982075,5234.109657287598,100,0.0021648863,7205.591,0.72609955,-55.23653,1.1810553,-75.16194,99.0,30500
-102.30748855887792,13.023585,,0.8625191,65.34595,1298437,306,7.232602,-75.32724,635.0183,-0.28103268,100.0,-54.976295,[-0.718 -1.019 -0.597 -1.217 -1.703],-94.53259,39.18,16.051987,-16.13854,5250.364839553833,100,0.00026183523,10197.915,0.6035367,-44.569004,1.3668001,-72.97422,99.0,30600
-104.19126182483866,14.702021,,1.0787966,104.70727,1302276,307,14.720787,-77.24626,1684.7231,-0.2790864,100.0,-48.975353,[-0.708 -1.016 -0.606 -1.225 -1.7  ],-94.46226,38.39,14.966107,-36.15629,5265.095331668854,100,0.00025016753,2370.3394,0.46435824,-37.589344,0.6707216,-74.96871,99.0,30700
-101.78253225757788,10.785878,,0.7486153,11.321478,1306281,308,4.359605,-74.34836,66.31825,-0.27963406,100.0,-62.465866,[-0.697 -1.013 -0.611 -1.236 -1.698],-95.88683,40.05,16.566616,-30.329746,5283.010130643845,100,0.005483128,3226.1294,0.7281203,-54.30811,0.82812136,-72.066345,99.0,30800
-102.60198232212016,9.785054,,0.86367404,62.368576,1310096,309,10.519698,-75.95984,918.73706,-0.2801162,100.0,-44.67945,[-0.697 -1.026 -0.605 -1.248 -1.699],-96.06899,38.15,15.40822,-32.571,5301.318554401398,100,6.085643e-05,2178.1577,0.4207576,-34.9364,0.63021135,-73.73402,99.0,30900
-101.43284719129495,8.204133,,0.8863298,59.47541,1314130,310,6.510123,-74.20782,422.60913,-0.28002983,100.0,-50.044014,[-0.695 -1.02  -0.607 -1.259 -1.699],-96.26011,40.34,17.627575,-23.292805,5320.702747583389,100,0.00029645496,5619.178,0.5027857,-40.013294,0.964374,-71.91039,99.0,31000
-104.4635354600744,72.78604,,1.1313478,117.80386,1317907,311,17.261112,-77.657295,2453.4995,-0.2826799,100.0,-53.840214,[-0.689 -1.011 -0.614 -1.264 -1.699],-94.26948,37.77,14.656152,-35.073044,5337.971570491791,100,0.00069752045,6329.6895,0.6741472,-41.176407,2.0719547,-75.35763,99.0,31100
-101.37320284875744,67.69395,,2.4569142,346.5598,1321894,312,39.74253,-74.276665,4587.005,-0.28345606,100.0,-37.496128,[-0.7   -1.016 -0.606 -1.256 -1.702],-94.27578,39.87,17.03543,-20.490118,5357.972965955734,100,9.296983e-05,18189.367,0.48102245,-19.432743,1.8558255,-71.9806,99.0,31200
-102.05091603027392,10.646422,,0.7574154,55.85915,1325967,313,7.0331817,-74.43891,547.1575,-0.28378704,100.0,-46.77747,[-0.711 -1.022 -0.601 -1.243 -1.702],-94.921814,40.73,16.439114,-4.5149193,5374.668368339539,100,0.00015431287,3852.2568,0.4921431,-38.225197,0.88434917,-72.04692,99.0,31300
-102.3577571409615,6.5014524,,0.121389866,1.9687752,1329640,314,0.4777723,-76.62238,4.6305957,-0.28601947,100.0,-68.49272,[-0.717 -1.025 -0.597 -1.232 -1.703],-93.24335,36.73,15.174215,-30.980915,5394.916488409042,100,0.03280214,3724.517,0.8410831,-65.32481,0.750744,-74.37424,99.00001,31400
-102.93123576511614,22.807747,,0.9666342,65.53606,1333562,315,10.16997,-75.77431,865.22906,-0.28811413,100.0,-62.38114,[-0.715 -1.017 -0.599 -1.226 -1.705],-96.38496,39.22,16.751232,-19.215199,5411.770592689514,100,0.00046938588,18050.977,0.70268226,-52.03847,2.262221,-73.47078,99.0,31500
-103.38310418633955,18.50572,,0.3245415,12.553705,1337219,316,1.8021415,-78.063805,69.19031,-0.28640324,100.0,-63.344955,[-0.715 -1.013 -0.604 -1.238 -1.707],-95.20682,36.57,15.941685,-15.748259,5427.311269521713,100,0.007680354,4657.7197,0.7208028,-57.786766,0.91120756,-75.69507,99.0,31600
-102.01285648420124,12.940123,,0.75435126,80.6799,1341265,317,7.844943,-74.32285,683.8845,-0.2893061,100.0,-47.332115,[-0.706 -1.017 -0.601 -1.254 -1.705],-94.81521,40.46,16.260344,-23.362455,5445.916474103928,100,5.4087457e-05,7189.2515,0.4976475,-38.610073,1.0493444,-72.05768,99.00001,31700
-102.45139869891149,26.75136,,1.3963039,97.095215,1345396,318,17.324354,-74.02608,1548.1364,-0.29153618,100.0,-54.346024,[-0.686 -1.017 -0.604 -1.267 -1.708],-96.50691,41.31,16.235765,-34.053,5465.666147708893,100,0.0017599746,6286.645,0.56310827,-42.503853,1.1628639,-71.78115,99.0,31800
-102.51910507500745,17.032988,,1.4896194,114.100204,1349028,319,14.855196,-77.24393,1370.7529,-0.2935807,100.0,-48.25495,[-0.685 -1.029 -0.599 -1.261 -1.71 ],-95.06733,36.32,15.918863,-14.807152,5480.174364805222,100,0.0004073627,1980.1707,0.4990786,-35.665546,0.7960921,-74.96751,99.0,31900
-102.23280657130404,9.119995,,0.9569155,84.506905,1353335,320,14.313213,-72.66962,1402.1652,-0.2944675,100.0,-45.58445,[-0.687 -1.033 -0.587 -1.253 -1.713],-94.9966,43.07,15.273768,-27.780668,5499.3439309597015,100,0.0018319141,3328.6604,0.49497995,-34.979404,0.76811147,-70.43487,99.00001,32000
-102.41520748541606,11.909869,,1.0206633,61.056053,1357445,321,10.164512,-74.01151,737.5662,-0.2926362,100.0,-63.453876,[-0.7   -1.041 -0.584 -1.247 -1.713],-94.81777,41.1,15.442772,-33.729706,5517.854145288467,100,0.0016208165,8324.733,0.7106534,-52.73765,1.2046654,-71.76209,99.0,32100
-101.45755537762457,7.779952,,0.5595735,11.203174,1361264,322,3.9510179,-75.0769,167.44678,-0.29116395,100.0,-62.929314,[-0.698 -1.033 -0.593 -1.252 -1.712],-95.506165,38.19,15.594407,-39.593433,5538.8461101055145,100,0.0028429104,2497.947,0.72212523,-56.23058,0.74116075,-72.87591,99.0,32200
-101.70444199902556,16.859205,,1.8294067,138.11078,1365347,323,17.373306,-73.778854,1382.1213,-0.29172182,100.0,-44.772392,[-0.7   -1.029 -0.582 -1.259 -1.71 ],-96.00629,40.83,16.105186,-14.788903,5557.090690612793,100,0.0006545934,4633.906,0.40897223,-31.744991,0.90030426,-71.51594,99.0,32300
-101.47404410060932,12.540203,,0.80162764,42.375473,1369721,324,6.5148077,-71.57914,422.50476,-0.29098296,100.0,-49.120216,[-0.706 -1.037 -0.573 -1.255 -1.711],-94.61759,43.74,15.514327,-29.172932,5575.1816873550415,100,0.0014968953,4547.906,0.5846723,-40.245163,1.0383592,-69.32593,99.0,32400
-100.389892453777,9.177352,,1.5800284,83.8938,1374248,325,11.978316,-69.91468,594.9914,-0.28894857,100.0,-42.410103,[-0.709 -1.043 -0.567 -1.247 -1.71 ],-95.512024,45.27,15.694906,-30.146353,5592.33554816246,100,0.0006270113,2735.2068,0.44803792,-31.265436,0.84828436,-67.672264,99.0,32500
-101.36583807475061,26.00735,,0.8374962,66.09695,1378566,326,7.3103905,-71.88823,549.70746,-0.29260308,100.0,-44.129795,[-0.709 -1.048 -0.555 -1.241 -1.708],-95.47401,43.18,14.895365,-31.629625,5610.567752838135,100,0.0010232994,4421.7773,0.5117701,-35.799862,1.1192838,-69.6421,99.0,32600
-103.74513035801853,9.970558,,0.46035132,10.796592,1382221,327,3.8359983,-77.58546,105.596985,-0.27889663,100.0,-68.470116,[-0.702 -1.041 -0.559 -1.248 -1.712],-94.640594,36.55,13.813807,-43.980614,5626.422311544418,100,0.014627275,3523.31,0.78876233,-61.6353,0.78320146,-75.416824,99.0,32700
-102.22673460035517,7.0461516,,1.0309057,78.55034,1386141,328,12.712029,-75.14609,1082.4841,-0.27872238,100.0,-51.586624,[-0.673 -1.036 -0.554 -1.242 -1.698],-94.51635,39.2,16.066675,-20.491072,5646.568227529526,100,0.00061465864,5922.338,0.52434534,-40.829536,0.9657988,-72.85411,99.0,32800
-104.04371628844675,18.329584,,1.7639053,69.0404,1390150,329,12.088068,-76.121124,426.78592,-0.28027347,100.0,-51.946766,[-0.687 -1.049 -0.551 -1.243 -1.698],-95.09019,40.09,14.798928,-35.323822,5664.014251708984,100,0.0024786966,2864.4077,0.5119864,-39.226204,0.80065256,-73.8413,99.0,32900
-102.11661830006751,16.867544,,0.7663053,53.04015,1394295,330,8.016218,-73.399025,517.99927,-0.28027555,100.0,-56.82171,[-0.688 -1.056 -0.538 -1.242 -1.699],-94.33307,41.45,14.407311,-38.5594,5684.032978773117,100,0.00060903083,10335.921,0.6882372,-48.665184,1.3691143,-71.18963,99.0,33000
