StdD2w0t,MeanD2w0t,ReturnStepMax,InitialBound,ReturnMeanIW,InitialReturnMax,EpRewMean,Weights,MeanEntropy,StdIW,EpThisIter,EpLenMean,Bound,EpisodesSoFar,InitialReturnMean,ReturnStepMaxmin,MinD2w0t,MinIW,EmpiricalD2,Iteration,J_sample_variance,MaxD2w0t,InitialReturnMin,MaxIW,TimestepsSoFar,MeanIW,TimeElapsed,InitialReturnStd
0.29763362,0.09821742,100.0,-1284.4242,-96.86709,-91.92337,-144.80708834221983,[ 0.549 -0.585  0.21   0.378 -0.006],1.4126395,0.018842984,100,49.1,-1284.2826,24300,-97.14027,100.0,,0.9376803,1.0004663,243,6.647498,1.0011443,-99.70153,1.0398126,1096146,0.996673,2899.7695467472076,1.9834055
0.29086083,0.093303226,100.0,-1280.3497,-97.65953,-93.38767,-143.038046438484,[ 0.548 -0.586  0.211  0.379 -0.006],1.413114,0.007978995,100,46.65,-1280.3198,24400,-97.71504,100.0,,0.9789264,1.0000869,244,3.082082,1.0001731,-99.62407,1.0220004,1100811,0.9994575,2912.6769738197327,1.6563408
0.2899768,0.09266893,100.0,-1281.1138,-97.552895,-92.70157,-142.75850032084784,[ 0.548 -0.586  0.211  0.379 -0.006],1.412221,0.015961502,100,46.33,-1280.9667,24500,-97.77247,100.0,,0.94428533,1.000238,245,3.9436805,1.00049,-99.644325,1.029328,1105444,0.99700314,2924.4961154460907,1.5015379
0.2837852,0.08831374,100.0,-1307.8557,-97.277145,-90.73755,-140.38550665756472,[ 0.55  -0.587  0.211  0.379 -0.007],1.4121113,0.015540052,100,44.15,-1307.6997,24600,-97.57763,100.0,,0.9551059,1.0002413,246,5.711422,1.0009856,-99.75784,1.0586932,1109859,0.9966872,2937.127737760544,1.9752
0.2897841,0.092524625,100.0,-1277.8329,-97.34284,-91.30527,-142.31620131901718,[ 0.55  -0.585  0.211  0.378 -0.007],1.412131,0.010675023,100,46.26,-1277.8003,24700,-97.40956,100.0,,0.9651097,1.0001607,247,3.8290167,1.0002471,-99.69208,1.0290351,1114485,0.99938595,2949.996904373169,1.7870542
0.27566582,0.08284639,100.0,-1272.4192,-97.58524,-91.71155,-137.86935668482644,[ 0.549 -0.585  0.21   0.378 -0.007],1.4120864,0.01197554,100,41.42,-1272.3395,24800,-97.73179,100.0,,0.9602927,1.0001625,248,3.8482993,1.0005758,-99.57667,1.0583758,1118627,0.9983398,2960.112288713455,1.7341614
0.28133303,0.08663646,100.0,-1266.687,-97.29698,-91.9982,-139.62155335140716,[ 0.547 -0.584  0.21   0.378 -0.007],1.4107869,0.016611552,100,43.31,-1266.4922,24900,-97.6377,100.0,,0.9275811,1.0002604,249,5.8955865,1.0007721,-99.73213,1.0490212,1122958,0.9961314,2972.3490903377533,1.6072541
0.29796758,0.09845701,100.0,-1313.5126,-97.14517,-90.57719,-145.21838085625635,[ 0.548 -0.585  0.21   0.38  -0.008],1.4102697,0.020410221,100,49.22,-1313.3914,25000,-97.386375,100.0,,0.9383078,1.0004741,250,7.06681,1.0008149,-99.69033,1.0490583,1127880,0.9972217,2985.726241827011,1.9289356
0.28495193,0.08913324,100.0,-1295.5013,-97.0923,-91.208984,-140.5249455925229,[ 0.55  -0.585  0.21   0.381 -0.009],1.4102684,0.014959885,100,44.56,-1295.3748,25100,-97.33931,100.0,,0.9499066,1.0002434,251,5.3862796,1.0007145,-99.61699,1.0464457,1132336,0.9971948,2998.453549861908,1.8811232
0.29826978,0.09869315,100.0,-1283.1577,-96.9198,-91.26085,-145.01088066550713,[ 0.549 -0.585  0.21   0.382 -0.009],1.409157,0.01443281,100,49.34,-1283.0441,25200,-97.133484,100.0,,0.95158637,1.0001984,252,5.5724106,1.0005603,-99.74755,1.0455604,1137270,0.99746835,3013.1105802059174,2.1586335
0.29190525,0.09403434,100.0,-1286.7126,-97.40785,-92.59772,-143.29640037626146,[ 0.548 -0.584  0.21   0.381 -0.01 ],1.4100442,0.013558372,100,47.01,-1286.598,25300,-97.63557,100.0,,0.94342035,1.000236,253,4.032008,1.000806,-99.7399,1.0403013,1141971,0.99739015,3025.619342803955,1.5855719
0.2846171,0.088905446,100.0,-1252.6384,-97.17069,-89.482895,-140.3532451167552,[ 0.547 -0.582  0.21   0.381 -0.009],1.4104971,0.014010907,100,44.45,-1252.5845,25400,-97.26796,100.0,,0.9629177,1.0002068,254,5.044774,1.000313,-99.72818,1.0521467,1146416,0.99875563,3039.506599664688,2.1154995
0.29848492,0.098806866,100.0,-1279.4662,-96.87927,-91.50757,-145.54400168458957,[ 0.547 -0.583  0.21   0.381 -0.009],1.4121095,0.036676887,100,49.38,-1279.1138,25500,-97.5533,100.0,,0.87293327,1.0013072,255,11.973579,1.0022291,-99.66907,1.0952841,1151354,0.99184155,3051.3802375793457,1.956526
0.2921786,0.09424529,100.0,-1282.3607,-97.55723,-93.46686,-143.42485409741724,[ 0.548 -0.582  0.211  0.382 -0.007],1.4111611,0.009456411,100,47.12,-1282.312,25600,-97.649796,100.0,,0.96282923,1.0000976,256,3.2495983,1.0002576,-99.70673,1.0270342,1156066,0.9989058,3064.569084882736,1.5910835
0.29117718,0.09349541,100.0,-1306.0757,-96.77915,-91.459694,-142.67942978386563,[ 0.548 -0.582  0.21   0.382 -0.008],1.4105031,0.03240836,100,46.73,-1305.7869,25700,-97.32914,99.98253,,0.885407,1.001053,257,11.188015,1.001822,-99.57665,1.079866,1160739,0.9934809,3075.6759824752808,2.004874
0.27897665,0.08506295,100.0,-1250.2196,-97.430214,-93.17783,-138.71745477130443,[ 0.547 -0.583  0.21   0.381 -0.008],1.410162,0.0067316634,100,42.53,-1250.1882,25800,-97.48968,100.0,,0.97989696,1.0000529,258,2.6796489,1.0002111,-99.78853,1.0268322,1164992,0.9992523,3087.3881690502167,1.6914736
0.30313504,0.10235392,100.0,-1299.6863,-97.46828,-90.7352,-147.4765861389532,[ 0.547 -0.583  0.21   0.38  -0.009],1.4114798,0.013070395,100,51.17,-1299.5681,25900,-97.69225,100.0,,0.94417566,1.0001887,259,5.1549582,1.0007757,-99.77595,1.0378631,1170109,0.99722874,3100.8440577983856,1.8697789
0.28581855,0.089730285,100.0,-1288.9104,-97.430336,-92.39365,-141.1335720856506,[ 0.548 -0.583  0.21   0.38  -0.008],1.4111114,0.020147244,100,44.86,-1288.8075,26000,-97.61078,100.0,,0.9221187,1.0003468,260,4.7316017,1.0005928,-99.77307,1.0398595,1174595,0.9980167,3112.5410346984863,1.6390408
0.31160265,0.10893124,100.0,-1285.8103,-96.93157,-91.9702,-150.2849656206445,[ 0.546 -0.583  0.209  0.379 -0.008],1.4120814,0.02229379,100,54.45,-1285.6082,26100,-97.31863,100.0,,0.94380707,1.000641,261,6.399648,1.0010946,-99.54639,1.0852321,1180040,0.9955698,3126.6329493522644,1.9513767
0.28873053,0.09177363,100.0,-1285.3064,-97.1935,-91.41,-141.92348790993748,[ 0.546 -0.583  0.208  0.378 -0.007],1.4130858,0.016883112,100,45.88,-1285.1963,26200,-97.4124,100.0,,0.95207494,1.0003654,262,5.0554786,1.0007067,-99.64456,1.052191,1184628,0.9972164,3138.015332698822,1.8194157
0.28571597,0.08966992,100.0,-1267.7926,-97.536804,-93.052414,-141.26832441015029,[ 0.546 -0.582  0.208  0.378 -0.006],1.4131086,0.016718399,100,44.83,-1267.669,26300,-97.75328,100.0,,0.9507532,1.000358,263,4.849305,1.0011237,-99.67149,1.0583003,1189111,0.99689436,3150.2756567001343,1.6201811
0.28858137,0.091640085,100.0,-1301.3494,-96.986694,-90.16,-142.07541016090565,[ 0.543 -0.582  0.208  0.378 -0.006],1.4131922,0.043292794,100,45.8,-1301.0227,26400,-97.60651,99.99229,,0.89599663,1.0017928,264,14.999043,1.002313,-99.76788,1.1031246,1193691,0.9917377,3163.779321193695,1.847519
0.307815,0.105969325,100.0,-1298.1757,-97.34464,-91.57951,-148.9871507699902,[ 0.545 -0.58   0.209  0.378 -0.006],1.4124548,0.011885133,100,52.98,-1298.108,26500,-97.47485,100.0,,0.968588,1.0001858,265,4.4472084,1.000427,-99.652115,1.0394766,1198989,0.998377,3179.3266172409058,1.8494021
0.30643585,0.104890965,100.0,-1292.172,-97.25052,-89.170555,-148.412002030006,[ 0.545 -0.58   0.209  0.378 -0.007],1.4130789,0.014772672,100,52.44,-1292.094,26600,-97.40268,100.0,,0.94332844,1.0002408,266,6.7168617,1.0007502,-99.7908,1.0374054,1204233,0.99765766,3192.387278318405,2.02381
0.302346,0.101718985,100.0,-1296.7965,-96.96556,-90.198616,-146.92694360195077,[ 0.546 -0.58   0.208  0.378 -0.006],1.4135158,0.032659393,100,50.84,-1296.5032,26700,-97.501045,100.0,,0.9044802,1.0011849,267,11.631892,1.0019398,-99.740364,1.064682,1209317,0.9941524,3205.7987844944,2.0254986
0.28022915,0.08589217,100.0,-1251.5497,-97.28114,-91.416016,-139.10510531796731,[ 0.548 -0.58   0.209  0.38  -0.005],1.4129995,0.019151675,100,42.94,-1251.4458,26800,-97.48518,100.0,,0.942278,1.0003288,268,5.0393124,1.0006183,-99.52065,1.038263,1213611,0.9976096,3217.149106025696,1.724041
0.29173106,0.09391306,100.0,-1301.7336,-97.22857,-91.524826,-143.03927059358125,[ 0.549 -0.58   0.21   0.38  -0.006],1.4140892,0.012224428,100,46.95,-1301.6163,26900,-97.4545,100.0,,0.9635324,1.0001802,269,3.7390933,1.0006381,-99.711655,1.040528,1218306,0.9976064,3229.3909759521484,1.7463051
0.29949576,0.09954215,100.0,-1270.2069,-96.48988,-93.07739,-145.63382667514338,[ 0.549 -0.581  0.21   0.38  -0.005],1.4149263,0.054978546,100,49.74,-1269.7703,27000,-97.3199,100.0,,0.82549495,1.0026177,270,20.360235,1.0035722,-99.61102,1.2325586,1223280,0.9890714,3243.015840291977,1.7550285
0.28762618,0.09095084,100.0,-1251.607,-96.725235,-91.8135,-141.64606131771995,[ 0.547 -0.583  0.21   0.379 -0.004],1.4154842,0.045055196,100,45.45,-1251.1927,27100,-97.54258,100.0,,0.87521136,1.0021437,271,15.833387,1.0026584,-99.71558,1.1346505,1227825,0.9890822,3255.0988297462463,1.7401059
0.30937383,0.10715944,100.0,-1309.1305,-96.449646,-90.00914,-149.0418186481188,[ 0.549 -0.581  0.21   0.378 -0.003],1.4139547,0.024838613,100,53.56,-1308.8569,27200,-96.979324,100.0,,0.9122367,1.0005643,272,8.934483,1.001988,-99.794365,1.0877295,1233181,0.9935585,3266.291976928711,2.2119467
0.29071322,0.093170516,100.0,-1287.174,-97.07793,-92.61133,-142.7411473785694,[ 0.549 -0.582  0.21   0.379 -0.005],1.4131765,0.02794572,100,46.57,-1286.9504,27300,-97.52371,100.0,,0.90955395,1.0009906,273,7.984419,1.0016971,-99.61473,1.0590789,1237838,0.9936608,3279.680120944977,1.7073665
0.2839595,0.088450626,100.0,-1236.4421,-96.90952,-90.67865,-139.94077359899995,[ 0.55  -0.58   0.21   0.38  -0.006],1.4135108,0.012076832,100,44.22,-1236.3229,27400,-97.10871,100.0,,0.9659461,1.0001911,274,4.677996,1.0004184,-99.56471,1.0318656,1242260,0.9978056,3292.9035906791687,1.976124
0.281237,0.08655626,100.0,-1299.6943,-97.04884,-92.906746,-139.65203443756823,[ 0.549 -0.578  0.21   0.379 -0.005],1.4136362,0.029258499,100,43.26,-1299.3452,27500,-97.70038,100.0,,0.92736644,1.0010262,275,9.016832,1.0023147,-99.672226,1.0845387,1246586,0.99280065,3306.3546805381775,1.5164965
0.28275868,0.08762242,100.0,-1289.628,-97.23078,-91.11736,-139.74804327241208,[ 0.548 -0.579  0.209  0.377 -0.005],1.41417,0.006228977,100,43.81,-1289.5988,27600,-97.28494,100.0,,0.978514,1.0000488,276,4.416827,1.000151,-99.65515,1.0150421,1250967,0.99937385,3319.6593024730682,2.0756958
0.28581667,0.089696094,100.0,-1270.5112,-97.060074,-90.250175,-141.09651749396593,[ 0.548 -0.579  0.21   0.377 -0.005],1.4151452,0.028060239,100,44.83,-1270.2197,27700,-97.62423,100.0,,0.93008256,1.0010879,277,8.051308,1.0016888,-99.6495,1.0888219,1255450,0.99346155,3330.5824410915375,1.9136847
0.2999375,0.09993461,100.0,-1289.0947,-97.57687,-89.155464,-146.35717398463413,[ 0.547 -0.58   0.209  0.375 -0.004],1.4145919,0.01818287,100,49.96,-1288.986,27800,-97.79516,100.0,,0.94831926,1.000485,278,7.051265,1.0007874,-99.5962,1.0431213,1260446,0.9974969,3343.279366016388,1.995103
0.2921958,0.09425141,100.0,-1293.6903,-97.38652,-90.84517,-143.31145060128824,[ 0.547 -0.578  0.209  0.376 -0.004],1.4154855,0.01743588,100,47.12,-1293.5906,27900,-97.58206,100.0,,0.95067143,1.0003494,279,5.477184,1.0007584,-99.61116,1.0706046,1265158,0.9976556,3355.9841499328613,1.7916955
0.28848538,0.091608025,100.0,-1279.914,-97.122505,-91.649086,-141.68105600652422,[ 0.546 -0.578  0.209  0.376 -0.003],1.4146146,0.016318822,100,45.8,-1279.8207,28000,-97.279335,100.0,,0.93692625,1.0002403,280,6.0825806,1.0004408,-99.63814,1.0308303,1269738,0.99806994,3368.0510473251343,2.0099487
0.28166282,0.08686186,100.0,-1286.4769,-97.00687,-91.66257,-139.45679679146832,[ 0.547 -0.579  0.209  0.376 -0.004],1.4140905,0.016581314,100,43.42,-1286.2776,28100,-97.39995,100.0,,0.9041101,1.0002836,281,6.800699,1.0009793,-99.5501,1.0419534,1274080,0.99551016,3379.7625823020935,1.8219494
0.29183024,0.09396912,100.0,-1275.8235,-97.30469,-91.79381,-143.36736939818593,[ 0.546 -0.578  0.209  0.378 -0.005],1.4144936,0.028702796,100,46.97,-1275.5896,28200,-97.75538,100.0,,0.91887325,1.000926,282,8.517721,1.0016619,-99.50694,1.0922982,1278777,0.9938632,3392.661460161209,1.7572069
0.2751505,0.082473405,100.0,-1239.653,-96.4915,-89.69242,-136.9668291405038,[ 0.547 -0.581  0.209  0.378 -0.004],1.4144231,0.02861713,100,41.22,-1239.2893,28300,-97.11339,100.0,,0.91479677,1.0010629,283,8.22437,1.0017766,-99.68817,1.1108079,1282899,0.9927611,3404.3034615516663,2.1449955
0.27910623,0.085126266,100.0,-1255.4586,-97.15685,-90.77561,-138.78648727214127,[ 0.543 -0.579  0.208  0.376 -0.005],1.4136312,0.03254684,100,42.55,-1255.2512,28400,-97.558395,99.99567,,0.9028813,1.0010947,284,11.031345,1.0016012,-99.62584,1.0865903,1287154,0.9950349,3416.669589281082,1.8774422
0.28697523,0.090532735,100.0,-1296.6329,-97.04849,-90.86821,-141.22177395151587,[ 0.545 -0.579  0.209  0.376 -0.005],1.414588,0.014282229,100,45.26,-1296.4615,28500,-97.3375,100.0,,0.95108193,1.0002729,285,4.869572,1.0007734,-99.67283,1.0312923,1291680,0.99654466,3430.6400232315063,1.8133637
0.2953798,0.096489765,100.0,-1287.2589,-96.61991,-93.52271,-144.45829360781707,[ 0.545 -0.58   0.209  0.376 -0.004],1.414057,0.03795726,100,48.21,-1286.7507,28600,-97.6086,100.0,,0.8680741,1.001404,286,13.121656,1.0026413,-99.58316,1.0772464,1296501,0.9896403,3444.3213131427765,1.5171075
0.275591,0.08279016,100.0,-1292.3153,-97.25824,-90.64679,-137.62066898415551,[ 0.547 -0.58   0.21   0.38  -0.005],1.413079,0.016524803,100,41.39,-1292.133,28700,-97.546,100.0,,0.9388938,1.0003091,287,5.0131106,1.0007471,-99.69389,1.0313247,1300640,0.99664265,3456.053323030472,1.8208841
0.28648153,0.09019017,100.0,-1257.6908,-97.19954,-90.07626,-141.08757823993824,[ 0.549 -0.581  0.21   0.38  -0.006],1.4127247,0.011936986,100,45.09,-1257.6051,28800,-97.36679,100.0,,0.953836,1.0001099,288,7.7005925,1.000639,-99.6442,1.044818,1305149,0.998067,3467.739706993103,2.0913124
0.28700683,0.09056537,100.0,-1301.9408,-97.55651,-91.5196,-141.60979321612456,[ 0.549 -0.58   0.21   0.38  -0.006],1.413431,0.009065478,100,45.28,-1301.8861,28900,-97.66166,100.0,,0.9718099,1.0000865,289,3.5357225,1.0003115,-99.64504,1.0274849,1309677,0.9987818,3478.9281525611877,1.6607556
0.27639586,0.08332543,100.0,-1238.6433,-97.5743,-92.37617,-138.05351042516196,[ 0.549 -0.581  0.21   0.381 -0.006],1.4134524,0.008845191,100,41.66,-1238.582,29000,-97.68928,100.0,,0.9585318,1.0000838,290,3.1649284,1.0006461,-99.67315,1.0235946,1313843,0.9984203,3488.5373044013977,1.6118244
0.29400265,0.09555537,100.0,-1271.2572,-97.23943,-91.01725,-143.83746649891688,[ 0.548 -0.582  0.211  0.381 -0.006],1.413611,0.023657585,100,47.77,-1271.1497,29100,-97.460526,100.0,,0.9356144,1.000575,291,8.935003,1.0009297,-99.62925,1.0627505,1318620,0.99651784,3500.4061851501465,2.1422665
0.30022392,0.10015185,100.0,-1299.4026,-97.21875,-92.02376,-146.06600418154989,[ 0.549 -0.58   0.21   0.381 -0.005],1.4135334,0.017972734,100,50.07,-1299.2906,29200,-97.40855,100.0,,0.95173514,1.0003444,292,5.220952,1.0006473,-99.7211,1.050282,1323627,0.9971689,3513.070020675659,1.8226373
0.2982057,0.09862666,100.0,-1311.408,-97.262245,-91.04067,-145.54610781533475,[ 0.551 -0.58   0.211  0.381 -0.005],1.4136099,0.026476886,100,49.3,-1311.2123,29300,-97.64697,100.0,,0.9142998,1.0006832,293,7.9097733,1.0012584,-99.674515,1.0657223,1328557,0.9956117,3526.2010400295258,1.6988353
0.2947982,0.09605868,100.0,-1297.4141,-96.35262,-91.32949,-143.97163187251937,[ 0.551 -0.579  0.212  0.381 -0.005],1.4134485,0.038815696,100,47.99,-1296.8793,29400,-97.401344,100.0,,0.86131305,1.0015172,294,15.995882,1.0036293,-99.580826,1.0890146,1333356,0.9884972,3537.557684659958,1.9135109
0.27550322,0.08274647,100.0,-1266.0315,-97.80495,-92.76934,-138.09780551670465,[ 0.552 -0.578  0.212  0.385 -0.006],1.4126344,0.014219349,100,41.37,-1265.9078,29500,-97.99335,99.99897,,0.95887077,1.0001816,295,3.771544,1.0004919,-99.75029,1.0406425,1337493,0.9977123,3548.2476716041565,1.4274182
0.29587245,0.096914046,100.0,-1291.3728,-97.31114,-88.88843,-144.6113655189058,[ 0.55  -0.577  0.212  0.385 -0.006],1.413611,0.011690686,100,48.45,-1291.2455,29600,-97.54367,100.0,,0.9708389,1.0001991,296,4.1322794,1.0005687,-99.615906,1.0480837,1342338,0.9973897,3561.3409235477448,1.8928809
0.29097268,0.09338115,100.0,-1288.8896,-97.563065,-89.06919,-142.90939645492284,[ 0.549 -0.576  0.211  0.383 -0.005],1.4135369,0.004876163,100,46.69,-1288.8732,29700,-97.590096,100.0,,0.9736481,1.0000204,297,3.5693717,1.0000573,-99.7332,1.0100665,1347007,0.99975014,3575.2264778614044,1.8380269
0.2902706,0.092856936,100.0,-1279.4849,-97.292656,-91.657776,-142.64855103781198,[ 0.549 -0.577  0.212  0.384 -0.005],1.4146944,0.02012438,100,46.42,-1279.3433,29800,-97.57196,100.0,,0.9520393,1.000504,298,6.373701,1.0009029,-99.67668,1.0679555,1351649,0.99685407,3587.628714799881,1.9491963
0.2797228,0.08553833,100.0,-1280.7643,-97.082726,-91.452255,-138.83512556622608,[ 0.549 -0.578  0.212  0.384 -0.004],1.4156748,0.021389589,100,42.76,-1280.5887,29900,-97.42292,100.0,,0.9552772,1.0003856,299,6.1123238,1.0009407,-99.669876,1.081732,1355925,0.9963384,3598.928543806076,1.8568318
0.2842705,0.08866352,100.0,-1281.6614,-97.573524,-92.588806,-140.60403371174465,[ 0.548 -0.579  0.212  0.385 -0.003],1.4154855,0.009870089,100,44.33,-1281.6335,30000,-97.62811,100.0,,0.9746646,1.0001184,300,3.57718,1.0001807,-99.587395,1.0262272,1360358,0.99912626,3612.493244409561,1.7818788
0.29370204,0.0953221,100.0,-1257.7709,-97.1012,-91.78101,-143.73716006674692,[ 0.548 -0.579  0.211  0.385 -0.003],1.4156753,0.025663195,100,47.65,-1257.5776,30100,-97.446884,100.0,,0.9415005,1.000777,301,6.8027425,1.0011809,-99.68449,1.0753845,1365123,0.996142,3624.237164258957,1.7681695
0.299974,0.099959396,100.0,-1308.3851,-97.18825,-91.40192,-146.00603595926964,[ 0.545 -0.578  0.211  0.383 -0.003],1.415016,0.025447758,100,49.97,-1308.2509,30200,-97.4533,100.0,,0.9055651,1.0005684,302,7.4944873,1.000814,-99.7308,1.0470806,1370120,0.99636483,3637.227026939392,1.8063891
0.28959706,0.09237775,100.0,-1304.4104,-97.19611,-89.60056,-142.35663350111912,[ 0.546 -0.578  0.211  0.384 -0.004],1.4134313,0.016621672,100,46.18,-1304.2281,30300,-97.54957,99.99197,,0.9401863,1.0002854,303,4.7650003,1.0012363,-99.684006,1.0736121,1374738,0.99593943,3650.5869817733765,1.7525645
0.2855213,0.08952682,100.0,-1272.552,-97.750854,-91.381226,-141.3148424544579,[ 0.545 -0.578  0.211  0.385 -0.006],1.4136101,0.010066436,100,44.76,-1272.493,30400,-97.8646,100.0,,0.96166784,1.0001017,304,3.605452,1.0005423,-99.75032,1.0297626,1379214,0.9987743,3662.7208063602448,1.6549549
0.28771845,0.09106644,100.0,-1280.3021,-97.558754,-92.934845,-141.87725671323426,[ 0.544 -0.577  0.211  0.386 -0.005],1.413517,0.0095111765,100,45.53,-1280.2484,30500,-97.66745,100.0,,0.9662548,1.0000901,305,2.9247868,1.0003159,-99.57406,1.0438887,1383767,0.99908054,3674.8794932365417,1.5556628
0.28643805,0.09017155,100.0,-1301.0187,-97.63497,-92.32372,-141.59278960068087,[ 0.545 -0.578  0.211  0.386 -0.005],1.413113,0.01567314,100,45.08,-1300.9126,30600,-97.83458,100.0,,0.95017356,1.000296,306,4.297119,1.000613,-99.67879,1.0404816,1388275,0.99781424,3687.317661523819,1.465839
0.2724864,0.08076561,100.0,-1251.8778,-97.70136,-92.03169,-136.93057230888192,[ 0.545 -0.576  0.211  0.387 -0.006],1.4125608,0.011981031,100,40.38,-1251.821,30700,-97.81337,100.0,,0.9630558,1.0001571,307,2.7726321,1.0003966,-99.66591,1.0233346,1392313,0.9985397,3699.169687986374,1.5831093
0.28082842,0.08630792,100.0,-1289.1265,-97.13546,-87.90596,-139.0780552446392,[ 0.546 -0.576  0.211  0.387 -0.006],1.4124495,0.013332162,100,43.15,-1289.0425,30800,-97.29974,100.0,,0.9354667,1.0001658,308,5.0554533,1.0007384,-99.626724,1.0360528,1396628,0.9975819,3709.767190217972,1.96109
0.28181663,0.08698229,100.0,-1306.0183,-97.74733,-93.64825,-140.00104005162825,[ 0.545 -0.576  0.211  0.387 -0.007],1.4125398,0.0061753797,100,43.49,-1305.9913,30900,-97.79671,99.98695,,0.9823078,1.0000463,309,2.0083625,1.0001471,-99.707886,1.0184044,1400977,0.9993943,3721.687465429306,1.3416178
0.28963304,0.092423506,100.0,-1302.6438,-97.78036,-92.8622,-142.7263312642546,[ 0.545 -0.576  0.211  0.387 -0.006],1.4122221,0.007804041,100,46.21,-1302.6046,31000,-97.850235,100.0,,0.9693868,1.0000575,310,3.2674236,1.0001802,-99.768326,1.0231292,1405598,0.9992818,3733.139049053192,1.620304
0.30460295,0.10348731,100.0,-1279.8557,-97.12294,-90.74667,-147.51732968094558,[ 0.545 -0.577  0.21   0.386 -0.007],1.412455,0.015208554,100,51.74,-1279.8052,31100,-97.22105,100.0,,0.9616218,1.0002459,311,5.430224,1.0003397,-99.51365,1.0374924,1410772,0.9986504,3746.233295917511,1.9764414
0.2759793,0.083016545,100.0,-1298.1127,-97.097626,-91.52056,-137.9524441174766,[ 0.545 -0.578  0.211  0.386 -0.007],1.4117477,0.038740456,100,41.49,-1297.7623,31200,-97.75235,100.0,,0.8861324,1.001505,312,12.442344,1.0023879,-99.68762,1.1126571,1414921,0.99332255,3759.4806764125824,1.7884811
0.2989032,0.09917015,100.0,-1301.8638,-96.924644,-91.91179,-145.18971155780235,[ 0.544 -0.58   0.21   0.385 -0.007],1.4122224,0.013821169,100,49.58,-1301.7898,31300,-97.07014,100.0,,0.96932167,1.0001969,313,5.3409615,1.0004694,-99.55717,1.0501398,1419879,0.99804467,3773.5149981975555,2.063834
0.29480934,0.09613675,100.0,-1290.5737,-96.96809,-93.02529,-143.87631240993662,[ 0.544 -0.58   0.21   0.386 -0.007],1.4111599,0.015952379,100,48.06,-1290.4402,31400,-97.229706,100.0,,0.93704706,1.0002311,314,5.11431,1.0006496,-99.677086,1.0634738,1424685,0.99718726,3786.9074511528015,1.8639001
0.284454,0.08877888,100.0,-1224.4618,-97.196785,-91.67422,-140.56983969081801,[ 0.543 -0.58   0.21   0.387 -0.008],1.4102639,0.02524913,100,44.38,-1224.2875,31500,-97.51718,100.0,,0.92016506,1.0006433,315,8.594663,1.0010589,-99.612366,1.0531945,1429123,0.9957864,3799.421938896179,1.8129721
0.29246455,0.09442783,100.0,-1304.0273,-97.008766,-92.28889,-143.4392297780052,[ 0.543 -0.583  0.21   0.387 -0.009],1.4106846,0.02002883,100,47.2,-1303.673,31600,-97.59312,100.0,,0.9105224,1.000382,316,5.5843754,1.0014846,-99.74957,1.0429449,1433843,0.993136,3812.718538045883,1.5956476
0.29292238,0.09478638,100.0,-1274.083,-97.53833,-91.00431,-143.70936484755325,[ 0.545 -0.586  0.211  0.388 -0.008],1.4111257,0.00998263,100,47.39,-1274.0009,31700,-97.66958,100.0,,0.96646893,1.0001187,317,3.726608,1.0003021,-99.7227,1.0269815,1438582,0.99840665,3825.6755516529083,1.8664603
0.3051694,0.10388834,100.0,-1306.823,-97.23603,-90.85462,-148.06718086307458,[ 0.545 -0.587  0.211  0.388 -0.008],1.4106045,0.026844809,100,51.93,-1306.6536,31800,-97.58288,100.0,,0.9233379,1.0009365,318,6.940995,1.0013802,-99.74492,1.0602113,1443775,0.99621093,3839.8221056461334,1.7876796
0.28851855,0.09161877,100.0,-1272.373,-97.38321,-91.148186,-142.14611138214997,[ 0.547 -0.586  0.212  0.389 -0.008],1.4112179,0.024641758,100,45.8,-1272.2115,31900,-97.6857,100.0,,0.9345286,1.0008073,319,5.887962,1.001148,-99.59686,1.067967,1448355,0.99643123,3853.3105516433716,1.8370796
0.30753845,0.10575591,100.0,-1306.2928,-97.45826,-92.655754,-149.1781547404416,[ 0.549 -0.586  0.212  0.389 -0.008],1.4105192,0.019188287,100,52.87,-1306.1365,32000,-97.71763,100.0,,0.90836775,1.000318,320,4.8949046,1.0006617,-99.65866,1.0349795,1453642,0.9967459,3867.7529950141907,1.5877421
0.28554088,0.08949439,100.0,-1281.0621,-96.90808,-92.804756,-141.12052361991596,[ 0.55  -0.586  0.213  0.39  -0.008],1.4107004,0.041673943,100,44.72,-1280.6367,32100,-97.72081,100.0,,0.8836358,1.0021766,321,14.43675,1.0033814,-99.628624,1.123977,1458114,0.98999643,3881.0747649669647,1.6309465
0.28271464,0.08758068,100.0,-1302.6627,-97.01346,-90.35031,-139.79348822545597,[ 0.548 -0.589  0.212  0.389 -0.008],1.4101845,0.02739421,100,43.78,-1302.4619,32200,-97.375824,100.0,,0.902495,1.0008347,322,9.808076,1.0011171,-99.826256,1.0655928,1462492,0.99585664,3894.628251552582,2.0061438
0.2808214,0.086281836,100.0,-1295.8688,-96.929825,-91.24858,-139.08483495591057,[ 0.55  -0.588  0.213  0.389 -0.009],1.4102697,0.022003625,100,43.13,-1295.6749,32300,-97.32122,100.0,,0.93603635,1.0006475,323,6.94419,1.0014695,-99.6852,1.0826421,1466805,0.99545985,3906.829381942749,1.9988457
