EpisodesSoFar,EmpiricalD2,InitialReturnMin,MeanD2w0t,EpRewMean,ReturnStepMaxmin,InitialReturnMean,MaxIW,MinIW,StdIW,StdD2w0t,EntropyCoefficient,MinD2w0t,TimestepsSoFar,InitialBound,TimeElapsed,MeanIW,EpThisIter,Weights,InitialReturnStd,J_sample_variance,Iteration,ReturnMeanIW,MaxD2w0t,ReturnStepMax,InitialReturnMax,MeanEntropy,EpLenMean,Bound
48500,1.0193723,-46.572277,0.8212443,-43.67058583676618,98.78511,3.8146973e-07,1.5478139,0.67864275,0.117350906,0.39403084,,,3875374,-338.16415,7252.51128578186,1.0097314,100,[-1.226 -0.567 -0.163 -0.464  0.572],15.466507,226.33243,485,-6.5272784,1.0343809,100.0,23.162128,1.9909092,406.46,-337.90363
48600,1.0028328,-43.421684,0.8225749,-45.8695308316599,98.77661,-2.479553e-07,1.1869706,0.8709689,0.04060599,0.3836212,,,3916442,-336.22,7304.791617393494,1.0021442,100,[-1.236 -0.564 -0.163 -0.463  0.572],12.88779,163.6664,486,-4.991969,1.0052043,100.0,33.49724,1.990969,410.68,-336.17587
48700,1.0081093,-50.035522,0.8207225,-44.42440158359631,98.78252,-2.479553e-07,1.2676497,0.8136815,0.06901502,0.38833353,,,3957296,-339.12567,7355.897961854935,1.0041661,100,[-1.236 -0.564 -0.163 -0.462  0.572],15.12122,213.57092,487,-7.678018,1.0115709,100.0,20.766468,1.9895191,408.54,-338.96008
48800,1.0077577,-44.57779,0.8092015,-48.389979509643226,98.75984,-2.2888183e-07,1.284592,0.7924263,0.061363377,0.39706135,,,3997594,-337.43652,7406.574226856232,0.99712354,100,[-1.237 -0.565 -0.162 -0.461  0.571],12.824885,156.09567,488,-6.100191,1.0201924,100.0,24.08973,1.989262,402.98,-337.3306
48900,1.0083557,-41.817642,0.80259705,-55.250075773878365,98.72348,7.6293946e-07,1.247984,0.8406654,0.06018124,0.402264,,,4037556,-338.6234,7457.113108634949,0.9969017,100,[-1.242 -0.562 -0.162 -0.459  0.57 ],14.427853,196.96309,489,-7.2495384,1.0151247,100.0,27.0872,1.9890014,399.62,-338.48557
49000,1.0092279,-44.495255,0.81995654,-48.62562300730098,98.76167,-3.0517577e-07,1.331341,0.77309644,0.07045042,0.38921928,,,4078362,-336.0903,7509.300005435944,0.9946361,100,[-1.246 -0.561 -0.162 -0.457  0.57 ],13.044989,164.81157,490,-4.719191,1.0165619,100.0,26.876408,1.9882861,408.06,-335.96906
49100,1.0028185,-44.89026,0.8559842,-38.92432251381017,98.817856,1.0871887e-06,1.136998,0.8213404,0.03981059,0.3528221,,,4121101,-339.58878,7563.203146457672,1.0010172,100,[-1.251 -0.56  -0.161 -0.456  0.569],12.944552,162.78766,491,-8.361747,1.0048349,100.0,22.462217,1.9882811,427.39,-339.53763
49200,1.0111127,-57.72365,0.8105067,-49.68755400074993,98.75333,1.8692017e-06,1.3240806,0.8093074,0.08032853,0.39798826,,,4161388,-337.54477,7614.079284191132,1.0102903,100,[-1.255 -0.561 -0.162 -0.456  0.569],15.195709,212.06706,492,-6.029143,1.017949,100.0,35.422043,1.9872886,402.87,-337.35077
49300,1.0112679,-67.98541,0.8301216,-45.61309332016987,98.77893,5.340576e-07,1.3211603,0.7425046,0.08027401,0.38194782,,,4202653,-337.6024,7666.408685207367,0.99659455,100,[-1.258 -0.562 -0.161 -0.456  0.568],14.994721,207.4447,493,-6.156227,1.0193193,100.0,27.596478,1.9860702,412.65,-337.4376
49400,1.0009322,-49.950325,0.8833363,-37.85901764030391,98.828476,-5.0544736e-07,1.0928257,0.8947915,0.02403302,0.32169873,,,4246798,-339.70157,7722.500753879547,1.0027436,100,[-1.262 -0.561 -0.16  -0.454  0.567],12.335704,152.32196,494,-8.513857,1.0014076,100.0,25.459263,1.985413,441.45,-339.6714
49500,1.0009263,-36.409847,0.88908124,-40.69365788938173,98.81683,5.340576e-07,1.0856826,0.9300804,0.02177648,0.31470278,,,4291231,-338.4139,7778.161665678024,1.0022539,100,[-1.263 -0.56  -0.16  -0.453  0.567],10.765618,115.32891,495,-7.227017,1.001308,100.0,21.318808,1.9853476,444.33,-338.38507
49600,1.0050839,-45.67975,0.82307744,-50.56485144275224,98.7536,3.528595e-07,1.2348982,0.7641936,0.050652444,0.38448185,,,4332275,-338.53122,7829.483283519745,0.99582845,100,[-1.265 -0.561 -0.16  -0.454  0.566],14.982513,218.46754,496,-7.2301145,1.009564,100.0,22.904707,1.9846786,410.44,-338.43982
49700,1.0007186,-40.628563,0.89486086,-31.78574224036234,98.857864,-1.04904174e-07,1.0575029,0.9315398,0.015758602,0.30722404,,,4377003,-339.16943,7886.58358669281,1.0003139,100,[-1.266 -0.56  -0.159 -0.453  0.566],10.753057,114.93325,497,-8.003496,1.0012162,100.0,20.439001,1.9850293,447.28,-339.15308
49800,1.0006759,-49.516106,0.87525827,-39.119096912684604,98.82117,-7.4386594e-07,1.0651108,0.9287182,0.016499722,0.33087835,,,4420751,-339.7343,7941.293233156204,1.0000001,100,[-1.268 -0.559 -0.16  -0.452  0.566],13.991555,197.19751,498,-8.569097,1.0010018,100.0,26.230839,1.9844506,437.48,-339.72214
49900,1.0091454,-50.301308,0.86047953,-45.457317260026585,98.787704,7.6293946e-07,1.2602205,0.77199876,0.07038064,0.3521949,,,4463577,-339.51483,7994.401181459427,0.99878526,100,[-1.269 -0.559 -0.159 -0.453  0.566],14.280808,191.44153,499,-8.101587,1.0160571,100.0,25.62587,1.9840716,428.26,-339.36108
