EpisodesSoFar,MeanIW,Iteration,EpRewMean,Bound,ReturnStepMaxmin,TimeElapsed,Weights,MinIW,MinD2w0t,StdD2w0t,InitialReturnStd,MeanD2w0t,InitialReturnMin,EmpiricalD2,EpThisIter,InitialBound,InitialReturnMax,MaxIW,TimestepsSoFar,InitialReturnMean,MaxD2w0t,StdIW,MeanEntropy,J_sample_variance,ReturnStepMax,EpLenMean,ReturnMeanIW
41200,1.3300992,412,-108.05451895665783,477.32727,85.96324,3869.8075087070465,[-0.872 -0.066 -0.856  0.166 -1.546],0.021319598,,0.378126,2.514862,0.055461988,-4.2928925,2.2597456,100,373.3722,7.0603027,21.636915,677234,5.569458e-06,10.784971,1.8226838,-0.113690645,944303.0,100.0,16.13,750.2924
41300,1.1228719,413,-107.50967105995552,398.65994,86.37852,3879.895379781723,[-0.888 -0.065 -0.871  0.188 -1.533],0.2338883,,0.20893988,2.993495,0.038275715,-4.9197464,1.3486621,100,354.43927,8.471237,4.4188275,678888,1.0528564e-05,2.0043027,0.5701657,-0.11639278,86086.664,100.0,16.54,618.0302
41400,1.1652722,414,-108.06048933386391,404.2893,86.36127,3887.7317724227905,[-0.893 -0.075 -0.877  0.177 -1.535],0.19896492,,0.23544504,2.8708696,0.040898424,-4.2606277,2.085029,100,354.18475,8.312515,6.9167624,680550,-1.15966795e-05,6.8009214,1.0996336,-0.11450161,293472.88,100.0,16.62,635.16644
41500,1.4098723,415,-108.06009614869873,493.2649,86.29215,3895.212324619293,[-0.882 -0.067 -0.879  0.188 -1.533],0.019556075,,0.4129042,2.984928,0.054834366,-4.390045,3.6878443,100,357.63776,7.977005,16.618687,682203,-5.9509275e-06,23.231236,1.9391398,-0.121278085,964557.56,100.0,16.53,766.28577
41600,1.010964,416,-107.48896614463192,365.1522,86.23123,3905.7524292469025,[-0.886 -0.08  -0.877  0.167 -1.54 ],0.6864627,,0.18027179,2.843475,0.033164345,-4.71579,1.0189972,100,360.88348,8.116158,1.6677824,683840,-4.5776366e-07,1.0638684,0.13399084,-0.1199948,4962.23,100.0,16.37,565.1985
41700,1.2133865,417,-107.8677096146072,396.514,86.231476,3914.0689239501953,[-0.881 -0.085 -0.88   0.167 -1.539],0.0070604393,,0.2983545,2.7929049,0.04779015,-4.421158,3.2313647,100,359.72424,7.017784,18.814045,685485,6.1035155e-07,7.901564,2.160638,-0.11933976,1033746.7,100.0,16.45,656.3514
41800,1.1324086,418,-108.42466944523456,403.04437,86.21732,3922.7584326267242,[-0.888 -0.097 -0.876  0.158 -1.538],0.12776303,,0.21201618,2.424789,0.03876892,-3.5570374,1.5307186,100,360.27686,8.24659,3.6741366,687136,4.7302246e-06,2.2710948,0.6988696,-0.12217193,125665.664,100.0,16.51,625.0981
41900,11.399525,419,-108.33219226416384,3200.47,86.21071,3931.885484933853,[-0.899 -0.111 -0.886  0.157 -1.541],0.00015115135,,94.62528,2.324754,2.878327,-3.8637695,1034.2727,100,367.3223,6.8215866,1109.2542,688777,-1.083374e-05,9537.155,108.105675,-0.12147928,2536812300.0,100.0,16.41,5478.3926
42000,1.0982995,420,-107.97314738622508,416.84128,85.77498,3944.531214952469,[-0.929 -0.144 -0.89   0.145 -1.54 ],0.1946357,,0.19887774,2.475385,0.035519585,-3.8892975,1.4601964,100,382.8045,7.2788315,8.645211,690366,1.9073486e-06,2.4625354,0.9821515,-0.12202494,270084.6,100.0,15.89,632.86816
42100,1.2701092,421,-108.02327687299827,448.20987,86.01342,3954.3519377708435,[-0.922 -0.135 -0.888  0.154 -1.541],0.014442386,,0.33404028,2.5620337,0.051368438,-3.8443909,3.9897394,100,375.23843,7.7768097,23.05793,691983,-3.0517579e-06,9.208925,2.263122,-0.12678857,1315087.5,100.0,16.17,710.27936
42200,1.0311897,422,-108.25510390738683,368.84125,86.370346,3963.5776357650757,[-0.911 -0.123 -0.892  0.162 -1.546],0.429694,,0.18240444,2.6323538,0.03382832,-4.172943,1.046216,100,354.8039,6.7478485,1.8485477,693646,9.536743e-06,1.0823584,0.19282435,-0.13812707,9432.486,100.0,16.63,569.66565
42300,1.0109,423,-108.67377563297066,367.3205,86.204056,3971.685950756073,[-0.907 -0.129 -0.893  0.16  -1.557],0.7232062,,0.1818771,2.5193565,0.033573695,-3.6272125,1.0224873,100,362.71442,8.115105,1.5644424,695294,3.3569336e-06,1.0641437,0.12150593,-0.13664398,4407.102,100.0,16.48,567.9527
42400,1.086113,424,-107.69574173066353,384.79037,86.27233,3980.085446834564,[-0.908 -0.124 -0.888  0.16  -1.556],0.2371203,,0.2036011,2.9120798,0.037279252,-4.577362,1.3109503,100,358.0749,8.58136,3.9807997,696941,7.93457e-06,2.0020468,0.5779813,-0.1317892,87238.51,100.0,16.47,600.8348
42500,1.1594747,425,-107.783588773707,412.38525,85.9704,3988.6693263053894,[-0.918 -0.126 -0.889  0.151 -1.551],0.133889,,0.25646806,2.5427961,0.045622237,-4.119133,1.5747708,100,373.55188,8.724091,7.394424,698550,-8.239746e-06,2.626969,1.0063552,-0.13702023,297018.44,100.0,16.09,658.6468
42600,1.0765966,426,-108.13498483033291,392.93768,86.04044,3998.577810525894,[-0.909 -0.118 -0.874  0.155 -1.556],0.12061854,,0.20318696,2.648409,0.036824748,-3.666809,1.2370374,100,369.3722,7.9312057,4.71245,700174,-1.7547608e-06,1.7531178,0.5779012,-0.13934214,92870.35,100.0,16.24,609.4755
42700,1.0425502,427,-107.8239489154641,394.38757,86.03532,4008.081035375595,[-0.902 -0.121 -0.876  0.164 -1.558],0.44803017,,0.18086949,2.607127,0.03305484,-4.286682,1.052496,100,374.21445,7.0906982,2.0327084,701791,1.2969971e-06,1.163346,0.2221682,-0.14191997,13532.629,100.0,16.17,591.80743
42800,1.165354,428,-107.69293670177994,402.03772,86.48031,4017.1980724334717,[-0.895 -0.13  -0.879  0.16  -1.561],0.10393816,,0.22246943,3.240045,0.040169667,-4.6610107,1.8970823,100,347.82092,8.0572815,6.30273,703465,3.6621093e-06,3.2885475,1.0689056,-0.14312391,268850.8,100.0,16.74,627.14636
42900,18.150967,429,-107.79879730633998,5237.3604,86.00963,4027.247115135193,[-0.884 -0.117 -0.874  0.165 -1.562],0.00050351344,,123.28906,2.8556952,5.6118255,-3.9271164,856.9871,100,372.00323,8.651718,2456.5303,705078,7.2479247e-06,11163.172,171.89133,-0.13738644,7116030500.0,100.0,16.13,9117.194
43000,1.8014618,430,-107.83528082903875,588.2891,86.05909,4040.229199886322,[-0.886 -0.132 -0.871  0.187 -1.556],0.021569502,,0.60100335,2.5963938,0.08050679,-3.740219,8.643223,100,368.98523,7.131691,43.924923,706699,1.1444092e-05,14.137676,5.01416,-0.1418927,5942620.5,100.0,16.21,964.8628
43100,1.0095447,431,-108.20855221776733,351.3564,86.500206,4050.096292734146,[-0.894 -0.152 -0.872  0.184 -1.561],0.656341,,0.18331967,2.8082159,0.03417702,-4.434128,1.0192792,100,348.16742,7.845993,1.6213675,708379,-6.713867e-06,1.0771137,0.14239362,-0.1451252,5836.0283,100.0,16.8,551.75476
43200,1.1886936,432,-107.9881560449147,436.72296,85.76269,4058.803469657898,[-0.892 -0.149 -0.868  0.183 -1.564],0.049950466,,0.318766,2.5603304,0.049637627,-3.9400482,1.9608139,100,382.44965,9.023697,7.692309,709969,-4.5013426e-06,8.758433,1.0664016,-0.17992051,343872.78,100.0,15.9,685.41296
43300,1.3438194,433,-108.15926454242201,469.76874,86.266754,4068.526237010956,[-0.945 -0.113 -0.859  0.205 -1.599],0.06546384,,0.29973364,2.653424,0.050892413,-4.364937,2.3685327,100,359.29785,7.559868,9.212872,711619,2.9754638e-06,6.776865,1.3400056,-0.17982021,463904.1,100.0,16.5,735.3784
43400,1.0275347,434,-108.13294202879172,369.8625,86.15643,4078.31724691391,[-0.931 -0.113 -0.864  0.222 -1.599],0.47035187,,0.18561704,2.7674222,0.034124352,-4.0881805,1.0894418,100,360.70798,8.740288,2.141914,713256,2.3651123e-06,1.2563655,0.303045,-0.17736904,24608.58,100.0,16.37,578.0248
43500,1.555641,435,-108.53906145683632,528.53174,86.21413,4085.2025289535522,[-0.929 -0.119 -0.865  0.216 -1.596],0.0065056,,0.48024672,2.7554815,0.066444196,-4.0036697,7.166504,100,360.8731,7.3718414,34.256485,714907,-8.239746e-06,13.138962,3.8948874,-0.1733968,3735081.0,100.0,16.51,844.3575
43600,1.0851208,436,-108.3795421749012,389.7127,86.15853,4095.26522564888,[-0.97  -0.122 -0.865  0.218 -1.592],0.2320418,,0.20499387,2.8038507,0.037081674,-4.2285233,1.4883139,100,363.927,8.809654,5.010828,716548,-1.3732911e-06,3.006765,0.7740108,-0.17169471,154152.88,100.0,16.41,606.2737
43700,1.046759,437,-108.35559138204643,386.45428,86.151985,4103.644728422165,[-0.971 -0.11  -0.863  0.228 -1.591],0.4679247,,0.18204647,2.3595736,0.0334719,-4.055504,1.0870371,100,365.77063,6.7265625,2.4860883,718184,1.6784668e-06,1.1512376,0.31700692,-0.17222758,24766.889,100.0,16.36,588.34344
43800,1.0337718,438,-108.28918316554895,389.24762,86.038704,4112.630658864975,[-0.985 -0.108 -0.864  0.227 -1.591],0.4721173,,0.18301657,2.3581676,0.033501353,-3.8612518,1.0387613,100,374.2322,7.438675,1.8614984,719807,4.8828124e-06,1.1740203,0.19379441,-0.17268522,11338.285,100.0,16.23,587.58167
43900,2.5770862,439,-108.4723174863059,786.6786,86.381676,4120.647622346878,[-0.978 -0.117 -0.869  0.225 -1.592],0.0037733861,,2.178598,2.8667314,0.19808547,-4.091713,13.1036625,100,353.63226,7.3222427,184.8562,721476,3.890991e-06,101.13001,12.564719,-0.17340717,41503012.0,100.0,16.69,1370.7355
44000,1.0323119,440,-107.92400821306529,391.71014,85.85506,4131.87264919281,[-0.963 -0.11  -0.865  0.252 -1.592],0.54432625,,0.18342778,2.5540066,0.033316273,-4.0985336,1.0582944,100,378.39954,8.4854355,2.0846322,723075,4.196167e-06,1.2816805,0.22115283,-0.17024055,14830.213,100.0,15.99,595.4433
44100,1.0704219,441,-107.10889528463473,394.70758,85.9501,4139.981878757477,[-0.958 -0.105 -0.859  0.25  -1.589],0.2460154,,0.19813383,2.6315222,0.035532717,-4.5523148,1.4077214,100,374.85834,6.635521,6.5486746,724672,-1.5258789e-07,3.041656,0.78521127,-0.16918592,159960.81,100.0,15.97,609.7788
44200,1.7590878,442,-107.82312131688158,563.79553,85.8292,4148.466511964798,[-0.961 -0.111 -0.857  0.239 -1.588],0.008900662,,0.7906605,2.3445618,0.07723252,-4.017227,10.00367,100,382.40277,6.4323044,58.112167,726260,-5.4931643e-06,49.489975,6.334368,-0.17277634,10771949.0,100.0,15.88,979.3737
44300,1.2871155,443,-108.31452208703122,443.852,86.28075,4159.66620016098,[-0.971 -0.139 -0.867  0.226 -1.592],0.08771309,,0.2896456,2.5014584,0.05015281,-4.0114136,1.8827511,100,357.7931,7.0300674,9.718459,727916,-3.0517577e-07,4.819704,1.2146736,-0.16608883,386824.3,100.0,16.56,703.7778
44400,1.1941781,444,-108.23476303157412,418.7166,86.39506,4168.907608270645,[-0.954 -0.131 -0.855  0.235 -1.585],0.06524946,,0.24358487,2.7107573,0.04253008,-4.019127,1.9871047,100,352.0506,9.068092,9.267329,729586,-2.2125244e-06,5.0132146,1.180944,-0.17222668,345942.5,100.0,16.7,648.8821
44500,1.0533684,445,-108.48531533703544,376.98114,86.311844,4177.977781057358,[-0.961 -0.133 -0.848  0.225 -1.591],0.33102012,,0.19066891,2.6979506,0.0352654,-4.1723785,1.2165376,100,356.74188,8.81485,3.5431683,731247,-3.6621093e-06,1.4217906,0.498259,-0.17103238,62803.04,100.0,16.61,584.04724
44600,1.1083353,446,-108.56246573444622,389.06628,86.301186,4186.516628980637,[-0.954 -0.125 -0.843  0.228 -1.59 ],0.10702413,,0.21804972,2.7520292,0.039830565,-4.132332,1.5503343,100,357.8932,8.232857,4.778892,732906,-7.095337e-06,1.8398474,0.7669649,-0.17036338,152765.62,100.0,16.59,613.08435
44700,1.1655934,447,-107.75271601922408,432.38794,86.1451,4194.307737827301,[-0.954 -0.13  -0.839  0.23  -1.589],0.096922465,,0.21666895,2.4834065,0.038578887,-4.110695,1.8538377,100,369.45456,7.1258545,4.8395376,734534,3.8146973e-06,2.8647547,0.87705684,-0.1717413,197451.73,100.0,16.28,650.07996
44800,1.2115245,448,-108.3350165090811,430.44543,86.45742,4201.174508333206,[-0.945 -0.122 -0.84   0.235 -1.591],0.09650269,,0.242978,2.7404385,0.04271998,-4.459999,1.826484,100,353.96042,7.1880264,8.163997,736210,1.5258789e-06,5.455186,1.0664918,-0.17559382,287731.5,100.0,16.76,655.6222
44900,1.050098,449,-108.3714991013224,381.35303,86.21288,4211.779861450195,[-0.944 -0.13  -0.837  0.22  -1.595],0.20837113,,0.18933308,2.8034217,0.034816287,-4.1032486,1.1285447,100,363.51465,7.8773117,2.5410419,737852,-3.2043456e-06,1.3379133,0.35856068,-0.17876665,35258.26,100.0,16.42,588.4336
45000,1.0552151,450,-108.31747959255419,364.5697,86.56254,4219.823077440262,[-0.937 -0.13  -0.837  0.226 -1.598],0.27137274,,0.19165671,2.6900194,0.035795428,-4.64003,1.1574926,100,345.00116,6.7882004,2.3097239,739542,9.460449e-06,1.345434,0.3862116,-0.18672472,36304.867,100.0,16.9,571.4992
45100,1.0466944,451,-108.495822753334,364.1949,86.513664,4227.789691209793,[-0.923 -0.126 -0.832  0.229 -1.606],0.538225,,0.1905782,2.9271173,0.03560834,-3.978096,1.0666625,100,346.26868,8.215591,1.8198183,741231,-2.2125244e-06,1.1939194,0.23969537,-0.18445922,15563.54,100.0,16.89,568.7535
45200,1.0118164,452,-108.22063908988228,347.1189,86.51306,4237.823107004166,[-0.926 -0.132 -0.839  0.228 -1.603],0.5549883,,0.18254866,2.9056253,0.034089915,-4.2478104,1.0211086,100,342.85324,8.463341,1.4482734,742916,-1.5258789e-07,1.0506164,0.1366901,-0.18464154,4814.08,100.0,16.85,550.7205
45300,1.0859565,453,-108.11808334303193,374.5071,86.51393,4245.653887748718,[-0.926 -0.136 -0.841  0.226 -1.604],0.15572126,,0.21344288,2.5587685,0.039210293,-4.2513733,1.2816411,100,347.33313,7.1265717,5.905856,744597,7.5531007e-06,2.2342787,0.63814974,-0.18151528,107555.59,100.0,16.81,591.4984
45400,1.0539099,454,-108.25759313840315,380.95215,86.261955,4255.292232275009,[-0.923 -0.142 -0.853  0.23  -1.6  ],0.47967094,,0.18910822,2.5165806,0.03491797,-4.263962,1.0796007,100,359.41492,6.814186,2.2729056,746248,-3.0517577e-07,1.237834,0.28798243,-0.1806115,23370.01,100.0,16.51,586.8084
45500,1.0130724,455,-108.23004630167323,351.33057,86.52659,4263.937507152557,[-0.929 -0.148 -0.859  0.228 -1.6  ],0.54627717,,0.1850327,2.525513,0.034527835,-4.370865,1.0374489,100,347.16626,6.1662445,1.6443089,747931,6.8664554e-07,1.0923353,0.1992699,-0.18012372,10646.585,100.0,16.83,552.6812
45600,1.1005603,456,-108.44784314542642,376.26898,86.35059,4271.4737911224365,[-0.932 -0.144 -0.855  0.229 -1.599],0.18485996,,0.21662903,3.0830123,0.03958042,-4.2678833,1.4326199,100,352.27054,9.407768,7.967861,749594,3.890991e-06,2.1987174,0.90935975,-0.17887576,209091.1,100.0,16.63,604.558
45700,1.0451264,457,-108.34576421110454,379.647,86.186554,4280.1938219070435,[-0.94  -0.152 -0.862  0.236 -1.598],0.35505503,,0.18979028,2.6301308,0.034903165,-4.0031967,1.1061239,100,363.37378,7.749222,2.3006253,751236,5.1879883e-06,1.3313818,0.31250006,-0.17717712,27736.36,100.0,16.42,585.9929
45800,1.1083376,458,-108.09498216397986,373.72095,86.68581,4289.094654798508,[-0.936 -0.149 -0.858  0.241 -1.596],0.13087364,,0.20745166,2.7252314,0.03874198,-4.7083435,1.3236051,100,338.08563,8.904427,4.984212,752942,-1.2207031e-06,1.9553173,0.57972294,-0.17840073,77745.805,100.0,17.06,590.13696
45900,1.3085971,459,-108.323809260154,445.48834,86.30854,4297.562683582306,[-0.931 -0.138 -0.851  0.247 -1.597],0.0049767154,,0.29786515,2.7010999,0.048312888,-4.254776,3.3906472,100,358.22375,7.9775467,12.193652,754597,-1.083374e-05,6.7382817,1.8598566,-0.17969015,812103.8,100.0,16.55,704.4939
46000,6.3072186,460,-107.78551832157584,1698.4487,86.455536,4308.403591156006,[-0.913 -0.13  -0.854  0.253 -1.599],0.0009600406,,15.324275,2.7549548,1.1026139,-4.3974686,160.1409,100,351.2871,7.720703,813.81616,756263,4.8065185e-06,639.06354,51.64766,-0.18424752,637313800.0,100.0,16.66,3168.7646
46100,1.1167152,461,-108.48977748487876,388.54962,86.46136,4320.870929002762,[-0.928 -0.132 -0.841  0.268 -1.603],0.25219756,,0.21682648,2.905926,0.039998937,-4.1301804,1.3180528,100,348.84875,8.982063,4.4122586,757945,9.689331e-06,2.212186,0.69421214,-0.18653427,125761.15,100.0,16.82,608.66876
46200,1.122145,462,-107.95184612274323,384.13074,86.50545,4331.121226072311,[-0.909 -0.132 -0.834  0.256 -1.605],0.08256478,,0.22072941,2.5266523,0.04041458,-4.096039,1.5943772,100,350.60352,6.7297745,10.367632,759615,5.569458e-06,2.28927,1.1146978,-0.19998932,294085.9,100.0,16.7,610.2636
46300,1.1616375,463,-108.45409082108432,395.64096,86.42265,4340.327773571014,[-0.911 -0.113 -0.825  0.258 -1.619],0.0076220534,,0.27111924,2.645746,0.04552259,-4.4739685,2.1346085,100,352.03326,7.303314,22.465668,761288,-6.8664554e-07,5.8426948,1.4751109,-0.19457692,551602.25,100.0,16.73,634.9695
46400,14.613321,464,-107.88985804941473,4164.577,86.33059,4349.050816774368,[-0.909 -0.109 -0.832  0.27  -1.614],9.156234e-05,,55.186123,2.2995222,3.2367558,-4.0943832,884.2049,100,359.06378,7.302376,3344.8948,762935,-5.41687e-06,3341.0881,137.19359,-0.19670531,4749390000.0,100.0,16.47,7515.151
46500,1.0620589,465,-108.57542850212538,359.00876,86.595795,4362.975737810135,[-0.916 -0.131 -0.821  0.269 -1.616],0.19039483,,0.19886103,2.7431893,0.03710777,-3.977951,1.2914582,100,340.93576,7.232437,4.0739193,764630,4.5013426e-06,1.4140843,0.6013963,-0.20557842,84937.87,100.0,16.95,572.97516
46600,1.1813477,466,-108.27704813688437,393.1438,86.60761,4372.26513671875,[-0.925 -0.131 -0.819  0.27  -1.625],0.04458815,,0.252916,2.770164,0.045299042,-4.840805,2.0296178,100,342.25,7.9703445,10.556133,766327,-5.4931643e-06,5.449813,1.2626678,-0.21142572,379388.28,100.0,16.97,631.4614
46700,1.1141739,467,-108.57955064793089,398.95758,86.21208,4381.30921125412,[-0.933 -0.137 -0.818  0.256 -1.63 ],0.13700743,,0.22233592,2.4163013,0.04060286,-4.100212,1.273971,100,361.85327,8.521439,3.541232,767976,3.967285e-06,1.8158315,0.56276894,-0.2118698,93449.414,100.0,16.49,622.74384
46800,2.5065536,468,-108.64830373712515,730.4973,86.47049,4390.781614542007,[-0.932 -0.126 -0.805  0.258 -1.631],0.0013728642,,3.0143104,2.9843373,0.2602697,-4.3975677,12.896943,100,348.15857,7.7461166,162.83395,769662,-7.781982e-06,108.7918,15.919275,-0.2170757,62650244.0,100.0,16.86,1297.367
46900,1.0387969,469,-108.67441947265257,351.5017,86.72773,4402.0514714717865,[-0.911 -0.15  -0.834  0.266 -1.636],0.23463465,,0.19514126,2.7007701,0.036594886,-4.1433105,1.2442889,100,341.7128,5.4349823,3.176118,771376,-7.6293946e-07,1.7840593,0.5104328,-0.22351018,58612.938,100.0,17.14,554.50824
47000,1.0116618,470,-108.52988663853804,347.37103,86.63759,4411.05885887146,[-0.909 -0.145 -0.835  0.272 -1.642],0.6871841,,0.18452902,2.7804434,0.034604464,-4.517494,1.0238053,100,342.77094,7.661064,1.5503259,773075,3.8146973e-07,1.077906,0.13702393,-0.22282106,5007.6436,100.0,16.99,547.79706
47100,1.073352,471,-108.83554635083277,366.34634,86.5052,4419.938625097275,[-0.911 -0.141 -0.831  0.272 -1.642],0.16592531,,0.2042019,2.596183,0.037759427,-3.6009216,1.4818231,100,347.05258,7.40683,4.0446005,774757,-1.1444092e-06,1.6363869,0.6746326,-0.21292602,110613.38,100.0,16.82,586.26385
47200,1.0130847,472,-108.28951418198534,349.72675,86.55692,4428.570791721344,[-0.916 -0.148 -0.831  0.27  -1.632],0.5263771,,0.1851686,2.976916,0.034603722,-4.5453186,1.0410947,100,345.61218,8.623131,1.6653231,776445,-3.0517579e-06,1.1061939,0.21765818,-0.20999739,12370.19,100.0,16.88,551.184
47300,1.2553612,473,-108.49425242188374,396.29028,86.62608,4436.797950744629,[-0.911 -0.15  -0.829  0.265 -1.629],0.031639826,,0.32470334,2.7522314,0.05502498,-4.7762756,3.3091848,100,342.2235,8.256393,11.394342,778145,2.670288e-06,4.653545,1.8327409,-0.21020229,812591.2,100.0,17.0,668.7577
47400,1.51081,474,-108.48813220054716,479.73697,86.683716,4444.943804740906,[-0.917 -0.159 -0.827  0.267 -1.629],0.024197035,,0.71241075,2.8150055,0.07476079,-4.4275284,3.8662992,100,338.92865,8.725967,51.63206,779854,-2.8991699e-06,35.789074,4.3233027,-0.20756751,4462224.0,100.0,17.09,789.8249
47500,1.0944701,475,-108.57084912764704,380.423,86.48519,4455.941222667694,[-0.919 -0.162 -0.845  0.282 -1.627],0.10031128,,0.20321679,2.812327,0.03753326,-4.0619583,1.4647893,100,349.26868,8.080505,6.649036,781536,2.2888185e-06,1.7704651,0.8455935,-0.20396797,163932.88,100.0,16.82,593.9956
47600,1.1052504,476,-108.43242485153252,378.09576,86.67306,4463.835478544235,[-0.918 -0.153 -0.845  0.285 -1.623],0.18257296,,0.20743173,2.9373868,0.038662955,-4.546997,1.2682736,100,341.55188,6.939293,2.8620038,783237,3.4332274e-06,1.7108129,0.506518,-0.20304279,63371.445,100.0,17.01,593.1127
47700,1.4550163,477,-108.69491338648322,453.339,86.57702,4472.790739536285,[-0.916 -0.146 -0.841  0.295 -1.622],0.010723585,,0.76024115,2.7465558,0.0834648,-4.12648,5.7612042,100,348.7489,6.583397,46.618027,784922,1.6784668e-06,40.20668,4.649951,-0.20100026,5348125.5,100.0,16.85,779.1608
47800,1.0136682,478,-108.61659521150317,353.63867,86.512024,4482.437342166901,[-0.917 -0.147 -0.826  0.277 -1.62 ],0.7631316,,0.1828632,2.984888,0.03416709,-4.176338,1.016962,100,347.6186,8.918938,1.450149,786609,9.9182125e-06,1.0568615,0.11063274,-0.20743605,3256.734,100.0,16.87,553.60504
47900,1.07446,479,-108.34942612467005,388.1019,86.29722,4490.767213344574,[-0.917 -0.143 -0.823  0.276 -1.626],0.42919344,,0.194811,2.2135494,0.035872687,-3.969101,1.1830996,100,359.50305,4.9020615,2.8224883,788261,-4.196167e-06,1.4215384,0.45620215,-0.20780937,55133.57,100.0,16.52,596.2633
48000,1.4657439,480,-108.21346890389792,442.833,86.4221,4499.920702219009,[-0.909 -0.144 -0.824  0.283 -1.627],0.027151473,,0.61499745,2.781681,0.08089433,-3.8168259,4.60881,100,353.083,8.169312,32.83199,789928,-7.400513e-06,24.849354,3.8567512,-0.19848871,3834988.0,100.0,16.67,785.5794
48100,1.1274378,481,-108.26762384118184,387.98944,86.42322,4510.411188364029,[-0.914 -0.144 -0.816  0.261 -1.617],0.12568806,,0.23211311,2.7227588,0.041855287,-4.2441025,1.4697928,100,352.22235,6.919403,5.9145927,791598,-1.0299683e-05,2.2297132,0.8685566,-0.19901294,194103.86,100.0,16.7,616.6187
48200,1.7729511,482,-108.5796432064077,583.3948,86.49802,4520.2551600933075,[-0.914 -0.139 -0.814  0.274 -1.618],0.004410368,,0.4895517,2.4952803,0.06802554,-3.927719,4.871571,100,351.53503,6.6713715,35.509014,793274,-1.3504028e-05,20.43419,4.6599975,-0.20134301,5150291.5,100.0,16.76,931.6257
48300,5.187473,483,-108.36061755252095,1509.0364,86.66997,4531.110037326813,[-0.912 -0.121 -0.81   0.295 -1.62 ],0.0003060989,,29.24284,2.784896,0.70191157,-4.918602,166.58868,100,336.2253,9.616119,444.21628,794979,3.4332274e-06,4979.2656,43.509975,-0.20841298,417680320.0,100.0,17.05,2519.1267
48400,3.5479162,484,-108.5706466850775,810.52594,86.56283,4543.196666479111,[-0.947 -0.122 -0.795  0.281 -1.627],0.0016041694,,7.053736,2.5588498,0.4475116,-4.289253,110.78498,100,348.4975,6.4752884,489.0076,796663,-1.9836425e-06,588.84125,26.737986,-0.21057199,167028400.0,100.0,16.84,1787.379
48500,1.168487,485,-108.33435810655934,400.50214,86.33258,4556.278518915176,[-0.929 -0.103 -0.8    0.29  -1.63 ],0.086138986,,0.24555644,2.69485,0.04376992,-4.040596,2.1421723,100,357.11633,7.6259613,10.004936,798321,3.5095215e-06,2.600357,1.3240408,-0.21330151,420039.16,100.0,16.58,639.0353
48600,1.5698609,486,-108.36000515420425,467.71155,86.58497,4565.403656959534,[-0.928 -0.112 -0.796  0.287 -1.632],0.008990752,,0.5736378,2.5443914,0.08395124,-3.9459152,6.73676,100,344.86243,8.172226,23.133518,800012,1.5258789e-05,11.594088,3.3837347,-0.20947337,2761605.8,100.0,16.91,827.47125
48700,1.0162414,487,-108.28602444730964,359.34253,86.3892,4574.811465501785,[-0.932 -0.121 -0.79   0.289 -1.628],0.31719747,,0.18398711,2.5842338,0.034117278,-4.2444687,1.1064259,100,354.5794,7.371353,2.506692,801676,-6.713867e-06,1.2386627,0.3373158,-0.20870373,27746.416,100.0,16.64,561.5849
48800,1.172954,488,-108.82573716282943,395.2669,86.57934,4583.198257684708,[-0.936 -0.124 -0.79   0.285 -1.628],0.09820672,,0.25990826,2.6031296,0.046602726,-4.483322,1.5644364,100,344.99573,7.3740005,8.551812,803373,1.1749267e-05,2.922644,0.93527836,-0.20691149,230357.56,100.0,16.97,633.83093
48900,1.096704,489,-108.29115686372539,392.91864,86.45616,4593.338420152664,[-0.938 -0.114 -0.78   0.275 -1.626],0.19557354,,0.20882097,2.612405,0.038398776,-4.1160126,1.1788117,100,356.37344,7.408127,3.270632,805042,-1.4953614e-05,1.91345,0.41922385,-0.20922853,50950.195,100.0,16.69,603.1542
49000,1.0324092,490,-108.04309474636416,368.5895,86.36019,4601.450417041779,[-0.941 -0.122 -0.792  0.278 -1.628],0.41496074,,0.18686129,2.6149518,0.034510337,-4.4922028,1.0740752,100,357.94507,7.698921,2.5174038,806694,8.239746e-06,1.1942065,0.2663862,-0.20402773,19144.223,100.0,16.52,572.85846
49100,1.0513198,491,-108.75361759871838,358.15326,86.62403,4609.662784337997,[-0.941 -0.125 -0.794  0.273 -1.623],0.42290464,,0.19377153,3.1901867,0.036370263,-4.5249176,1.1180326,100,340.25208,9.508842,3.1700385,808403,-9.765625e-06,1.298834,0.3370281,-0.20246758,28735.55,100.0,17.09,564.64355
49200,1.0445276,492,-108.86816141774338,343.7744,86.886116,4618.156478404999,[-0.944 -0.128 -0.797  0.278 -1.621],0.26249146,,0.19690007,3.056881,0.037257247,-4.3969727,1.138573,100,330.14417,8.409454,3.617539,810142,-7.5531007e-06,1.4205546,0.41180998,-0.19547373,42146.51,100.0,17.39,551.1653
49300,1.03211,493,-108.24252723774406,352.71655,86.63374,4627.355576515198,[-0.952 -0.128 -0.798  0.272 -1.614],0.550994,,0.18929906,3.1944392,0.035484575,-4.5583344,1.0810931,100,340.9806,8.484001,1.8690574,811842,-5.264282e-06,1.2631758,0.26757413,-0.1947527,17842.326,100.0,17.0,556.4064
