Iteration,InitialBound,InitialReturnMin,StdD2w0t,EpThisIter,MaxD2w0t,InitialReturnMean,ReturnStepMaxmin,TimestepsSoFar,ReturnStepMax,ReturnMeanIW,EpisodesSoFar,MeanD2w0t,Bound,EpLenMean,StdIW,Weights,J_sample_variance,MinIW,InitialReturnStd,MinD2w0t,MeanIW,InitialReturnMax,TimeElapsed,EntropyCoefficient,MaxIW,EmpiricalD2,EpRewMean,MeanEntropy
322,-530.621,-18.0746,0.27360126,100,1.0029913,-6.2942504e-06,93.665634,1226441,100.0,189.47295,32200,0.08140316,-530.1742,40.66,0.036858354,[-0.693 -1.09  -0.733 -1.013  0.555],172.2017,0.8488294,12.009042,,1.0050296,30.446548,3088.5520679950714,,1.1064174,1.0015372,-108.44803479498833,1.9707072
323,-575.79224,-18.72927,0.2793891,100,1.0169064,-6.904602e-06,93.86957,1230684,100.0,183.12173,32300,0.08507958,-573.1205,42.43,0.07880051,[-0.694 -1.093 -0.737 -1.014  0.552],341.33087,0.8705978,12.677143,,1.0292349,49.45742,3099.0831487178802,,1.2823797,1.0062431,-108.84223202369256,1.9709622
324,-550.1341,-18.102386,0.27105236,100,1.0040519,-1.4877319e-06,93.56404,1234666,100.0,194.1536,32400,0.079734646,-549.55115,39.82,0.044710226,[-0.675 -1.097 -0.731 -1.021  0.552],253.91382,0.8964636,13.326404,,1.0072714,45.537586,3109.049337387085,,1.197858,1.0018625,-108.22994080447457,1.9736484
325,-560.95337,-17.6222,0.26881328,100,1.0060605,-6.752014e-06,93.37779,1238571,100.0,202.7755,32500,0.078238375,-559.75793,39.05,0.05002219,[-0.677 -1.099 -0.73  -1.024  0.555],238.67764,0.87886995,12.302779,,1.0110524,57.485107,3118.4125225543976,,1.1764991,1.0027195,-109.7736178231357,1.9704596
326,-564.3906,-20.294586,0.27869976,100,1.0022596,5.7983398e-06,93.88477,1242810,100.0,179.31459,32600,0.084821515,-564.05176,42.39,0.027882095,[-0.668 -1.094 -0.724 -1.023  0.552],177.7166,0.9289712,12.763235,,1.0048642,38.225285,3128.919063091278,,1.0833497,1.0008289,-108.41838165769761,1.9694054
327,-538.3638,-18.32515,0.2693259,100,1.0065813,1.8310546e-06,93.48188,1246732,100.0,198.80466,32700,0.07857661,-537.50964,39.22,0.059622195,[-0.671 -1.089 -0.723 -1.021  0.55 ],265.6944,0.86805415,11.981053,,1.0106089,31.141582,3138.676568508148,,1.1625861,1.0028601,-108.21155784126077,1.9638623
328,-549.6099,-21.118866,0.28026623,100,1.0029421,-3.2043456e-06,93.91359,1251020,100.0,178.08838,32800,0.08584169,-549.1467,42.88,0.035141654,[-0.674 -1.084 -0.721 -1.018  0.545],203.31255,0.87570554,13.466687,,1.0054258,49.34334,3149.259375810623,,1.089476,1.0013212,-109.05265846381454,1.9612014
329,-580.859,-19.131065,0.27851257,100,1.0058945,-3.8146973e-07,93.851456,1255249,100.0,181.1391,32900,0.084656365,-580.0036,42.29,0.04570336,[-0.677 -1.088 -0.726 -1.018  0.542],227.21806,0.90142065,13.642101,,1.0091738,47.76925,3159.1344430446625,,1.148453,1.0021794,-108.87167917546702,1.9606764
330,-538.1067,-16.216911,0.26275662,100,1.0065321,-2.9754638e-06,93.13862,1258965,100.0,214.08827,33000,0.07444975,-536.7299,37.16,0.055713106,[-0.666 -1.086 -0.723 -1.019  0.542],255.55624,0.82926047,12.426922,,1.01201,47.61077,3168.9530704021454,,1.2312574,1.0024981,-108.90952689259525,1.9567658
331,-539.746,-17.378128,0.27223885,100,1.0073006,7.019043e-06,93.533424,1262973,100.0,196.2834,33100,0.08036357,-538.6414,40.08,0.072878264,[-0.677 -1.086 -0.728 -1.017  0.538],274.90488,0.86193025,11.04838,,1.0113734,36.118412,3179.2939462661743,,1.2584485,1.0042518,-109.55053128076763,1.957685
332,-550.8644,-18.79461,0.27644822,100,1.0050479,-1.9073486e-06,93.79501,1267128,100.0,184.20218,33200,0.083224304,-550.2113,41.55,0.045211572,[-0.677 -1.084 -0.722 -1.016  0.539],213.6119,0.8761112,13.587615,,1.0087426,43.997707,3189.1817512512207,,1.1518118,1.002607,-108.1334387494099,1.9577434
333,-520.3208,-17.824951,0.26886338,100,1.004823,1.7166137e-06,93.43225,1271038,100.0,200.11693,33300,0.078309074,-519.733,39.1,0.053026162,[-0.679 -1.084 -0.727 -1.017  0.539],288.881,0.87290305,12.344314,,1.0081178,32.37932,3199.0332024097443,,1.1685523,1.00272,-108.84954949337939,1.9534322
334,-531.93445,-18.126648,0.27283257,100,1.0080516,-2.708435e-06,93.550705,1275072,100.0,195.11646,33400,0.08082564,-530.7687,40.34,0.061629247,[-0.68  -1.086 -0.725 -1.017  0.535],249.6259,0.84950155,10.853345,,1.0120922,33.67858,3208.59858417511,,1.2427377,1.0030769,-109.91755118273832,1.9521329
335,-564.5877,-16.834991,0.27124906,100,1.0093185,-3.7002565e-06,93.602295,1279060,100.0,193.70016,33500,0.07985588,-563.0856,39.88,0.06062312,[-0.675 -1.096 -0.728 -1.021  0.533],284.5047,0.80630577,13.837108,,1.0127989,53.251846,3218.160661458969,,1.243923,1.0032283,-107.63037320188019,1.9541678
336,-510.36444,-14.290932,0.26579103,100,1.0024235,5.340576e-07,93.24098,1282879,100.0,207.56145,33600,0.07643584,-509.94006,38.19,0.026857885,[-0.689 -1.096 -0.731 -1.018  0.535],176.98648,0.9340473,11.331034,,1.0033705,36.62348,3227.387494802475,,1.0873107,1.0009804,-109.96833178442597,1.9521328
337,-546.9724,-18.787636,0.27418426,100,1.002025,-2.822876e-06,93.65612,1286967,100.0,189.09717,33700,0.08181709,-546.6547,40.88,0.03593585,[-0.684 -1.093 -0.727 -1.018  0.533],142.77446,0.91843146,12.717899,,1.0045911,36.25179,3236.919321537018,,1.1161361,1.0010405,-109.22916354871586,1.9523982
338,-526.4178,-17.964767,0.27210763,100,1.0035787,-5.8364867e-06,93.56456,1290987,100.0,193.5572,33800,0.08045915,-526.0122,40.2,0.043499783,[-0.686 -1.092 -0.729 -1.016  0.533],168.10016,0.896277,11.759032,,1.0053295,36.51511,3246.8624453544617,,1.2202703,1.0013778,-109.25257765787902,1.9548172
339,-536.0128,-18.386993,0.27198923,100,1.0155897,-3.8146972e-08,93.53028,1294970,100.0,198.43356,33900,0.08001744,-534.0646,39.83,0.11298884,[-0.682 -1.096 -0.732 -1.019  0.536],559.0895,0.8408301,11.861073,,1.0254897,32.237293,3256.1068003177643,,1.493962,1.0082473,-108.92956378914845,1.9631392
340,-552.14526,-20.353241,0.28034455,100,1.0112957,-1.14440915e-07,93.88734,1299240,100.0,181.25084,34000,0.08566859,-550.5212,42.7,0.07018247,[-0.685 -1.093 -0.73  -1.015  0.544],299.642,0.8170201,13.033616,,1.018512,43.69413,3266.3294055461884,,1.2178836,1.0049766,-109.15615910853955,1.9593107
341,-511.1974,-15.783134,0.25776485,100,1.0411507,-3.7002565e-06,92.80548,1302755,100.0,236.57272,34100,0.07087784,-506.34024,35.15,0.14416087,[-0.692 -1.098 -0.734 -1.02   0.541],744.187,0.6669134,10.760119,,1.0484691,45.54579,3275.643213033676,,1.463748,1.0223502,-108.87778007571991,1.9528127
342,-541.1725,-18.373093,0.26728773,100,1.0014296,3.3950805e-06,93.39998,1306624,100.0,200.88638,34200,0.0774092,-540.9646,38.69,0.020993525,[-0.682 -1.097 -0.737 -1.027  0.534],181.73843,0.9416385,12.395998,,1.002028,45.96066,3285.2429552078247,,1.0777436,1.0004869,-108.33249556982555,1.9518974
343,-505.85114,-15.574547,0.26411197,100,1.0092155,2.8991699e-06,93.147865,1310381,100.0,213.13771,34300,0.07527955,-504.9687,37.57,0.07434181,[-0.682 -1.094 -0.735 -1.026  0.533],289.32138,0.7905414,10.255225,,1.0097919,36.846767,3294.6542744636536,,1.2307507,1.005187,-109.93683881008663,1.9518256
344,-509.9184,-15.556732,0.26462358,100,1.0139874,-1.6784668e-06,93.2003,1314141,100.0,212.69658,34400,0.07545704,-507.87286,37.6,0.07150279,[-0.685 -1.096 -0.735 -1.022  0.533],424.20505,0.84944105,10.967196,,1.0152961,29.003277,3303.961902141571,,1.4212747,1.0038257,-109.03440253110601,1.9514345
345,-531.08234,-16.448532,0.2674885,100,1.0102714,-1.411438e-06,93.34491,1317995,100.0,205.85162,34500,0.077300295,-529.2883,38.54,0.060966037,[-0.673 -1.093 -0.725 -1.024  0.533],255.70346,0.8568034,11.742182,,1.0155064,36.720024,3313.5780313014984,,1.2846733,1.0046335,-108.97709514526828,1.9561211
346,-524.1892,-15.8041,0.2652572,100,1.0017699,2.1362305e-06,93.21125,1321799,100.0,208.45709,34600,0.07611609,-523.89343,38.04,0.029443674,[-0.679 -1.102 -0.732 -1.025  0.537],181.26675,0.90775067,11.926021,,1.0028949,36.71398,3323.6636242866516,,1.0967329,1.000679,-110.10230431193536,1.9550118
347,-529.27527,-18.469322,0.26507804,100,1.0090914,1.1291504e-05,93.22009,1325592,100.0,209.60861,34700,0.075947136,-528.0343,37.93,0.041559547,[-0.683 -1.103 -0.734 -1.026  0.536],244.95393,0.84612775,12.580684,,1.0119989,40.957012,3333.0005469322205,,1.216621,1.0021241,-109.61583395055997,1.9570316
348,-565.0009,-19.280449,0.2666478,100,1.008668,-2.7465821e-06,93.40158,1329429,100.0,202.48573,34800,0.07687352,-564.1119,38.37,0.06709239,[-0.672 -1.11  -0.734 -1.031  0.538],322.1926,0.77768743,14.081115,,1.0100828,60.771984,3342.6510322093964,,1.1740638,1.0044289,-107.4057977437877,1.9560598
349,-521.4551,-18.644196,0.26891437,100,1.0129663,7.6293945e-06,93.4095,1333327,100.0,202.67598,34900,0.0781961,-519.8043,38.98,0.07118749,[-0.674 -1.116 -0.734 -1.031  0.537],271.96542,0.8332758,12.894517,,1.017658,51.901024,3352.359670162201,,1.2672822,1.0048282,-108.95992302577274,1.9544098
350,-528.5298,-17.998108,0.27000347,100,1.0169123,4.9591063e-06,93.44167,1337259,100.0,201.47882,35000,0.07887993,-526.83716,39.32,0.086235695,[-0.671 -1.105 -0.728 -1.023  0.536],345.6901,0.82252705,11.665378,,1.0204866,34.606907,3361.682952642441,,1.345297,1.0068693,-109.27693268649938,1.9537942
351,-557.5363,-16.205933,0.26575413,100,1.0054849,1.6403199e-06,93.34863,1341068,100.0,205.01312,35100,0.07631273,-556.48425,38.09,0.05403625,[-0.675 -1.098 -0.725 -1.015  0.535],340.60126,0.8622033,13.222762,,1.0099657,45.961536,3371.1950693130493,,1.1835223,1.002387,-107.63486514101132,1.9504607
352,-542.49567,-18.605843,0.27029273,100,1.0022173,-6.5231325e-06,93.48633,1345032,100.0,196.7201,35200,0.07931593,-542.1216,39.64,0.02263355,[-0.669 -1.098 -0.719 -1.015  0.532],178.0369,0.9287007,12.145788,,1.0029958,41.732246,3380.9932658672333,,1.0813214,1.0006232,-109.28130143524078,1.9518398
353,-566.77234,-17.25203,0.27542418,100,1.0011991,-1.6784668e-06,93.74914,1349163,100.0,184.91547,35300,0.08265375,-566.56366,41.31,0.024716651,[-0.662 -1.099 -0.717 -1.016  0.533],211.57487,0.94210494,14.028287,,1.0030121,48.065674,3390.5915784835815,,1.0667156,1.0006018,-108.45677787837165,1.9531442
354,-554.35974,-19.61856,0.27731657,100,1.0093448,-4.577637e-06,93.83762,1353346,100.0,182.70964,35400,0.08379364,-553.4839,41.83,0.0634355,[-0.664 -1.1   -0.719 -1.015  0.534],265.28043,0.8588409,13.707475,,1.0109633,43.980606,3400.5347294807434,,1.2022214,1.0046097,-107.97129191460765,1.9541026
355,-523.94385,-14.953033,0.2702059,100,1.0044947,-5.760193e-06,93.46426,1357299,100.0,198.54019,35500,0.07917147,-523.27734,39.53,0.04867712,[-0.671 -1.105 -0.722 -1.013  0.535],180.5814,0.86846185,9.965622,,1.0080967,29.686604,3410.8299531936646,,1.1820395,1.0023303,-109.42058862566545,1.950457
356,-514.17584,-16.848732,0.27050638,100,1.0066339,2.4414062e-06,93.47723,1361261,100.0,198.04744,35600,0.079357296,-513.49115,39.62,0.05819893,[-0.668 -1.104 -0.719 -1.016  0.532],182.39333,0.7893456,10.875576,,1.0092033,29.64066,3420.462889432907,,1.1549017,1.0038671,-109.40975788459642,1.9475131
357,-574.33795,-17.504005,0.2756956,100,1.0023919,1.411438e-06,93.79776,1365399,100.0,183.66861,35700,0.082811624,-573.9762,41.38,0.026123188,[-0.664 -1.099 -0.718 -1.016  0.529],221.39426,0.90869886,13.583096,,1.0041972,48.56882,3429.8418366909027,,1.0743409,1.0009732,-107.63442728357315,1.9443556
358,-552.96594,-18.13842,0.27283925,100,1.0120922,-2.670288e-07,93.624084,1369430,100.0,192.64455,35800,0.08079273,-551.46857,40.31,0.05121385,[-0.662 -1.098 -0.716 -1.015  0.526],319.0936,0.8047984,13.870644,,1.0138012,43.36865,3439.2573144435883,,1.174098,1.0037148,-108.35150131526629,1.9401047
359,-526.07153,-16.788498,0.27583796,100,1.0620341,4.8828124e-06,93.556046,1373441,100.0,206.35048,35900,0.081458725,-519.69904,40.11,0.20641074,[-0.651 -1.099 -0.712 -1.019  0.521],1023.3372,0.61112404,11.490188,,1.0854589,35.18059,3448.6060860157013,,1.6825576,1.0367515,-109.17847363167833,1.9287782
360,-571.3636,-20.10746,0.27708066,100,1.0065676,5.8746336e-06,93.86673,1377616,100.0,181.60916,36000,0.08363611,-570.4524,41.75,0.050384097,[-0.641 -1.091 -0.715 -1.021  0.51 ],308.78397,0.861433,14.050831,,1.01089,48.939735,3458.1171264648438,,1.2436054,1.0024235,-107.15700629811923,1.930018
361,-533.1197,-20.287361,0.27230772,100,1.0035402,4.348755e-06,93.585205,1381643,100.0,192.52647,36100,0.08059157,-532.7874,40.27,0.032777935,[-0.638 -1.098 -0.716 -1.027  0.511],150.81393,0.9260183,12.324942,,1.004363,34.134216,3467.748779296875,,1.1530703,1.0012238,-109.02849474751174,1.9297656
362,-586.5195,-19.423233,0.27639604,100,1.0022453,-5.9509275e-06,93.81503,1385805,100.0,182.5695,36200,0.08328699,-586.22296,41.62,0.031376753,[-0.639 -1.092 -0.713 -1.025  0.511],214.48639,0.8996348,14.122864,,1.0033697,59.295635,3477.4056224823,,1.0776079,1.0008769,-107.8992199491789,1.9268211
363,-535.67664,-17.955147,0.273241,100,1.0026287,4.234314e-06,93.64413,1389862,100.0,189.977,36300,0.081197314,-535.3319,40.57,0.026380656,[-0.639 -1.092 -0.714 -1.024  0.508],196.72488,0.91413057,13.440799,,1.0033888,50.223396,3486.275337457657,,1.0820708,1.0008955,-108.6440521249861,1.9264929
364,-541.162,-16.620369,0.2708452,100,1.0006801,1.1444092e-06,93.490906,1393846,100.0,196.08426,36400,0.07969578,-541.06714,39.84,0.018891364,[-0.638 -1.096 -0.718 -1.025  0.508],136.40398,0.92499655,11.096377,,1.000904,32.334404,3495.7686219215393,,1.0423247,1.0003208,-109.74109746038047,1.9257978
365,-549.5272,-16.608116,0.27162102,100,1.004851,8.392334e-07,93.58238,1397849,100.0,193.18904,36500,0.0801317,-548.8888,40.03,0.039817743,[-0.639 -1.097 -0.719 -1.027  0.507],206.9891,0.9170767,13.1172285,,1.0050403,40.360798,3504.957051038742,,1.1106284,1.0016911,-108.43378789970782,1.9244926
366,-523.5819,-19.208755,0.27302966,100,1.0063851,-8.392334e-07,93.59187,1401889,100.0,193.28096,36600,0.08094779,-522.64435,40.4,0.04918558,[-0.633 -1.092 -0.715 -1.026  0.505],221.17307,0.80825,11.346553,,1.0111234,29.476845,3514.1652274131775,,1.1491377,1.0030706,-109.24418714263706,1.9189414
367,-515.5534,-17.981918,0.26829487,100,1.0151539,-9.155273e-07,93.37389,1405763,100.0,204.94368,36700,0.07775433,-513.94727,38.74,0.09695573,[-0.639 -1.093 -0.718 -1.025  0.5  ],317.08633,0.7475971,11.070688,,1.0215496,26.022861,3523.253491163254,,1.3140614,1.0085436,-108.97771019935661,1.9182829
368,-549.51434,-19.258263,0.27849984,100,1.0053352,1.3732911e-06,93.8835,1409984,100.0,180.70546,36800,0.084568724,-548.6833,42.21,0.057213414,[-0.635 -1.08  -0.714 -1.021  0.499],255.29614,0.8931617,12.631805,,1.0091978,35.713264,3531.6758391857147,,1.2167773,1.0032915,-107.9842747996576,1.9205703
369,-565.3883,-19.795937,0.2768813,100,1.0046782,3.6239624e-06,93.811134,1414157,100.0,183.00742,36900,0.083551444,-564.8666,41.73,0.052477714,[-0.632 -1.081 -0.71  -1.02   0.502],298.986,0.9080175,13.724413,,1.0068747,48.811768,3540.1617789268494,,1.2071424,1.0023491,-108.26569490191501,1.9225187
370,-570.7502,-19.23233,0.27550402,100,1.0044161,-1.7547608e-06,93.762375,1418287,100.0,185.21289,37000,0.08266738,-570.1555,41.3,0.033696588,[-0.632 -1.083 -0.71  -1.018  0.503],256.135,0.91380024,14.693407,,1.0055596,50.752953,3549.253509044647,,1.1136218,1.0014414,-108.15712747315314,1.9241439
371,-542.1095,-18.62104,0.27679515,100,1.0023526,-9.155273e-07,93.79018,1422462,100.0,183.51709,37100,0.08354698,-541.7362,41.75,0.031611662,[-0.637 -1.087 -0.714 -1.018  0.505],175.54167,0.93410015,11.904599,,1.0036354,28.699661,3557.631581068039,,1.1024284,1.001097,-108.75539024658937,1.9248216
372,-507.72998,-17.253815,0.26768944,100,1.006524,7.2479247e-07,93.32396,1426333,100.0,204.65813,37200,0.07754592,-506.90918,38.71,0.053600617,[-0.631 -1.084 -0.711 -1.018  0.506],295.9418,0.8462918,11.898042,,1.0086187,31.244171,3566.466799259186,,1.184556,1.0026246,-109.86305541636732,1.9225862
373,-553.3054,-18.513756,0.2708785,100,1.0116608,-1.0299683e-06,93.54877,1430289,100.0,197.5782,37300,0.07939626,-551.3815,39.56,0.08155884,[-0.63  -1.092 -0.714 -1.023  0.504],446.44827,0.81019336,13.622725,,1.0192038,58.69006,3574.737630367279,,1.2794735,1.0057453,-107.82536608347279,1.9169253
374,-551.8341,-21.551254,0.27486163,100,1.0063376,2.822876e-06,93.69979,1434391,100.0,188.51598,37400,0.08217096,-550.7516,41.02,0.050829187,[-0.622 -1.098 -0.711 -1.025  0.498],231.9379,0.8877944,13.266105,,1.0119355,43.69718,3583.3235347270966,,1.2179337,1.0025783,-108.70931087519993,1.9186312
375,-509.74094,-17.318916,0.26714006,100,1.010282,-5.340576e-07,93.33438,1438240,100.0,205.47366,37500,0.07714781,-508.56662,38.49,0.06808091,[-0.613 -1.094 -0.704 -1.026  0.5  ],192.06856,0.8127491,11.566396,,1.0138205,32.428528,3591.4090628623962,,1.2221439,1.005121,-109.03579209591813,1.9179049
376,-547.5841,-19.686867,0.2751096,100,1.0135773,-6.5994263e-06,93.67343,1442342,100.0,190.44554,37600,0.08224198,-546.17426,41.02,0.07337741,[-0.605 -1.086 -0.702 -1.023  0.499],261.0216,0.7926809,12.29068,,1.0185764,35.317978,3600.363723754883,,1.3307505,1.0050592,-109.24839030360124,1.9186156
377,-521.9974,-17.000298,0.26971582,100,1.0115492,-6.027222e-06,93.41382,1446270,100.0,201.64296,37700,0.07875668,-520.7251,39.28,0.08253107,[-0.6   -1.094 -0.705 -1.031  0.5  ],323.6136,0.75922996,11.698859,,1.0147513,36.08572,3608.9643893241882,,1.3000994,1.007057,-109.71255292899994,1.9173211
378,-554.695,-21.2276,0.27645203,100,1.00793,3.0517577e-07,93.765816,1450419,100.0,185.98125,37800,0.08315826,-553.6053,41.49,0.05603325,[-0.605 -1.096 -0.703 -1.028  0.498],300.0157,0.8635264,13.419731,,1.012979,40.81253,3617.8733084201813,,1.1842288,1.00327,-108.58385399551297,1.9176977
379,-514.4646,-18.555939,0.2721973,100,1.0031781,-3.7384034e-06,93.59501,1454439,100.0,192.79533,37900,0.08048564,-514.04224,40.2,0.04994724,[-0.604 -1.088 -0.696 -1.024  0.499],220.28563,0.89554596,11.828037,,1.0071232,33.577835,3626.429410457611,,1.2583615,1.0017533,-108.64140357085842,1.9216045
380,-547.4771,-18.526756,0.2756672,100,1.0021094,2.632141e-06,93.6989,1458577,100.0,186.91945,38000,0.082802884,-547.1082,41.38,0.029475233,[-0.604 -1.092 -0.698 -1.024  0.503],161.25026,0.89260733,11.960281,,1.0031712,36.889614,3635.910053253174,,1.0946181,1.000886,-109.67990530928785,1.9228501
381,-507.7173,-15.846329,0.26026282,100,1.0062222,-3.0517579e-06,93.014175,1462221,100.0,218.61952,38100,0.07297333,-507.00446,36.44,0.04486134,[-0.61  -1.093 -0.701 -1.023  0.504],241.38867,0.86805826,12.705727,,1.0075428,42.040073,3644.031779050827,,1.1478529,1.001903,-109.0616624787515,1.923515
382,-561.8792,-20.370903,0.28100118,100,1.0128691,-2.3651123e-06,93.879425,1466515,100.0,181.47377,38200,0.0861305,-560.1279,42.94,0.07410765,[-0.615 -1.09  -0.701 -1.025  0.504],338.49512,0.7924195,11.984698,,1.0200311,40.1057,3652.6802308559418,,1.3423669,1.005524,-109.93876993247518,1.9264461
383,-532.1858,-18.541832,0.2687041,100,1.016772,3.7765503e-06,93.40816,1470400,100.0,203.74629,38300,0.07799282,-530.1865,38.85,0.08959547,[-0.609 -1.096 -0.699 -1.025  0.507],523.2454,0.7857482,12.850008,,1.0228113,39.39081,3661.3611958026886,,1.2759818,1.0074729,-108.62156357268046,1.9257033
384,-558.53516,-18.354622,0.27185673,100,1.0031496,-4.959106e-07,93.598946,1474410,100.0,192.40884,38400,0.080276765,-558.0416,40.1,0.037286997,[-0.608 -1.109 -0.7   -1.03   0.507],223.17798,0.91187966,13.265167,,1.0063603,47.71364,3670.264088869095,,1.1388307,1.0018023,-108.2918183813715,1.9248214
385,-518.72437,-17.55854,0.26838267,100,1.0060781,2.5177003e-06,93.39274,1478302,100.0,202.14748,38500,0.07797705,-517.85254,38.92,0.051492937,[-0.609 -1.106 -0.703 -1.029  0.506],241.52696,0.8531275,11.4731455,,1.0096363,31.194439,3678.2749524116516,,1.1702394,1.0028434,-109.11787966260233,1.919859
386,-554.61,-17.46637,0.27627948,100,1.0072759,6.4849854e-07,93.764305,1482451,100.0,185.55238,38600,0.08311039,-553.8361,41.49,0.057351045,[-0.614 -1.105 -0.705 -1.027  0.501],258.07938,0.8681642,12.247979,,1.0094017,36.46357,3687.2291457653046,,1.1814415,1.0037025,-108.61456739627052,1.9198555
387,-527.23737,-18.305435,0.27108794,100,1.01395,3.7002565e-06,93.496605,1486412,100.0,199.44173,38700,0.07951658,-525.3333,39.61,0.079908185,[-0.612 -1.097 -0.703 -1.026  0.501],306.7835,0.75209415,12.234782,,1.0219431,37.751152,3695.8566796779633,,1.2587483,1.0071639,-108.99815808974513,1.9150233
388,-542.9819,-19.27752,0.27569288,100,1.0100608,2.3651123e-06,93.735054,1490521,100.0,188.83566,38800,0.08249507,-541.3657,41.09,0.07253855,[-0.607 -1.098 -0.7   -1.032  0.496],397.18054,0.8085948,12.111706,,1.0182972,33.723804,3704.1890711784363,,1.22235,1.0049582,-108.16849635632624,1.9149753
389,-512.1112,-17.35405,0.26598957,100,1.0041043,2.8991699e-06,93.2901,1494344,100.0,206.04097,38900,0.07653303,-511.57922,38.23,0.038392592,[-0.604 -1.101 -0.696 -1.038  0.496],164.33423,0.8697529,11.293203,,1.005173,30.51521,3711.961190223694,,1.1333971,1.0012692,-109.14507649397287,1.9150347
390,-563.98755,-18.688164,0.27804688,100,1.0094018,-8.392334e-07,93.851845,1498540,100.0,183.40453,39000,0.08415645,-562.5061,41.96,0.06765433,[-0.614 -1.098 -0.699 -1.036  0.496],310.46066,0.82257116,12.986493,,1.0190673,43.909378,3719.6763553619385,,1.190983,1.0046736,-108.0082990998396,1.9091848
391,-546.6313,-16.655693,0.27540702,100,1.0049256,2.9754638e-06,93.7335,1502662,100.0,186.8603,39100,0.0825531,-545.8883,41.22,0.050888944,[-0.611 -1.105 -0.7   -1.041  0.49 ],230.44008,0.8929219,12.229847,,1.008431,31.818901,3727.894291639328,,1.1732413,1.0029138,-108.54271983148112,1.9131538
392,-556.9667,-19.028488,0.27760783,100,1.0153773,1.6403199e-06,93.865326,1506841,100.0,183.4563,39200,0.08383864,-555.00226,41.79,0.09412284,[-0.614 -1.103 -0.699 -1.038  0.494],285.82178,0.8160593,14.106864,,1.0271798,38.496082,3735.718709230423,,1.2974052,1.0079497,-107.28891545469402,1.9163454
393,-539.78577,-17.406311,0.2715921,100,1.0070374,3.4332277e-07,93.58473,1510840,100.0,193.7907,39300,0.08007822,-538.9035,39.99,0.054777607,[-0.601 -1.098 -0.695 -1.039  0.498],278.2243,0.8622294,13.006831,,1.0101248,40.94857,3743.497467279434,,1.234653,1.0028212,-108.27828505827951,1.9140786
394,-478.06824,-15.357689,0.2648287,100,1.0073551,-3.4332277e-07,93.15038,1514617,100.0,212.64784,39400,0.075699925,-477.1446,37.77,0.05498395,[-0.592 -1.094 -0.692 -1.039  0.495],204.07945,0.8716465,10.46078,,1.0100201,33.120678,3751.0842039585114,,1.1419142,1.0033783,-110.47265066371554,1.9085224
395,-504.91187,-15.670853,0.25941518,100,1.0217474,-4.653931e-06,92.971794,1518207,100.0,224.65683,39500,0.0721473,-502.6461,35.9,0.110414885,[-0.586 -1.094 -0.691 -1.038  0.49 ],396.16995,0.81168884,11.611423,,1.0254925,35.44649,3757.7532782554626,,1.4532804,1.0118947,-108.2069125262944,1.913106
396,-560.11456,-20.583221,0.2787572,100,1.0114604,1.0681152e-06,93.81344,1522431,100.0,184.12761,39600,0.08467684,-558.7006,42.24,0.082009114,[-0.585 -1.091 -0.694 -1.041  0.494],205.71652,0.7838124,11.820689,,1.0190454,37.7093,3765.408406019211,,1.272219,1.0066085,-109.54047466956919,1.91602
397,-561.22516,-20.061386,0.27468967,100,1.0052903,9.193421e-06,93.723595,1526530,100.0,187.45238,39700,0.08208377,-560.5563,40.99,0.04807619,[-0.577 -1.092 -0.696 -1.045  0.497],241.87502,0.87889564,13.5235,,1.007547,46.07882,3773.2485699653625,,1.1267202,1.0025955,-108.14129881148442,1.9147873
398,-535.5244,-18.540459,0.2684449,100,1.0045968,-2.4032593e-06,93.45,1530431,100.0,199.32886,39800,0.078088485,-534.9026,39.01,0.041041538,[-0.579 -1.09  -0.697 -1.047  0.496],185.35767,0.897161,12.672709,,1.0058272,37.736916,3780.4559791088104,,1.1450573,1.0014287,-108.25275780484573,1.9140465
399,-563.445,-17.449524,0.2698631,100,1.0026538,-2.9373168e-06,93.48544,1534378,100.0,197.08005,39900,0.079000354,-562.8751,39.47,0.030747438,[-0.583 -1.083 -0.695 -1.042  0.495],226.11107,0.9080902,13.619798,,1.0062199,58.151432,3788.329737663269,,1.1095845,1.0011007,-108.83065213952057,1.9114035
400,-558.4847,-16.931465,0.2699468,100,1.0052199,5.41687e-06,93.47464,1538324,100.0,197.78922,40000,0.07901507,-557.8425,39.46,0.03651399,[-0.588 -1.082 -0.697 -1.043  0.493],234.32954,0.8805184,13.054859,,1.0073308,49.797966,3795.700824737549,,1.1565496,1.0014935,-109.01546486334233,1.9110696
401,-549.7069,-17.3751,0.2712788,100,1.0049912,6.408691e-06,93.46875,1542313,100.0,197.49965,40100,0.07987695,-549.10443,39.89,0.054239877,[-0.587 -1.083 -0.7   -1.04   0.492],200.96642,0.8642639,12.461891,,1.0067639,32.95049,3803.7150831222534,,1.1685658,1.002461,-110.32082067204966,1.9147243
402,-521.6825,-17.613426,0.2620954,100,1.0051507,-6.2942504e-06,93.190704,1546012,100.0,211.77072,40200,0.074079126,-521.00464,36.99,0.045043487,[-0.584 -1.081 -0.7   -1.04   0.496],231.39491,0.88416594,12.5423,,1.0072615,39.518734,3811.1903512477875,,1.1576638,1.0023589,-107.44287414675564,1.9182357
