ReturnMeanIW,EpLenMean,ReturnStepMax,MeanIW,InitialReturnMean,EntropyCoefficient,Iteration,TimeElapsed,ReturnStepMaxmin,TimestepsSoFar,EpThisIter,EpRewMean,MeanD2w0t,Weights,MaxD2w0t,MinD2w0t,InitialReturnMin,MeanEntropy,EpisodesSoFar,Bound,InitialBound,InitialReturnMax,EmpiricalD2,MaxIW,StdIW,StdD2w0t,InitialReturnStd,J_sample_variance,MinIW
535.32227,18.55,100.0,1.0736208,3.890991e-06,,238,1884.3649892807007,87.993385,508809,100,-111.11818668858125,0.05394857,[ 1.187 -0.753  1.56   0.537 -1.763],3.932394,,-3.341011,-0.35067824,23800,508.80237,480.47488,6.143326,1.6800195,7.5855393,0.8525672,0.29167473,1.9824965,156081.84,0.122908376
803.60645,18.23,100.0,1.6731788,2.1362305e-06,,239,1891.1272287368774,87.86322,510632,100,-110.62502215656131,0.61677283,[ 1.177 -0.757  1.569  0.532 -1.77 ],2836.5305,,-3.4477081,-0.3456109,23900,685.68005,487.86057,5.793083,64.731155,51.32268,5.4905233,22.585678,2.1140072,5804210.5,0.0036354251
660.2289,17.69,100.0,1.2717851,-1.2435913e-05,,240,1898.0253176689148,87.48944,512401,100,-110.17282137437549,0.15748197,[ 1.164 -0.75   1.54   0.513 -1.765],34.35723,,-3.5129852,-0.3465293,24000,607.80615,504.4945,6.1113205,7.2048383,22.119423,2.1584866,1.3356684,2.038262,1160654.2,0.030279122
743.9361,17.26,100.0,1.4153031,-4.8065185e-06,,241,1904.9843883514404,87.21274,514127,100,-110.3540097097342,0.08943384,[ 1.165 -0.747  1.535  0.49  -1.765],46.95245,,-2.7740936,-0.34252378,24100,697.08167,520.41833,5.637047,10.611632,52.94233,3.0041294,0.81763977,1.7524356,2120640.8,0.0067693586
84296.586,17.81,100.0,187.36977,2.2888185e-06,,242,1912.0599746704102,87.562675,515908,100,-110.25674682323864,6006.099,[ 1.163 -0.726  1.53   0.502 -1.761],28636828.0,,-2.9802399,-0.34767827,24200,59316.707,500.2393,5.1961365,2728670.0,19332.799,1890.8687,268785.16,1.8754913,705496700000.0,7.062704e-08
586.00244,17.58,100.0,1.1125202,3.4332274e-06,,243,1921.5004632472992,87.415054,517666,100,-110.27108461428801,0.04413709,[ 1.188 -0.69   1.529  0.51  -1.767],3.2109575,,-3.068718,-0.3565519,24300,560.90265,508.15872,6.0740128,1.752181,6.47398,0.7820892,0.23679969,1.9662946,139624.42,0.08984169
11643.092,18.19,100.0,25.094715,-7.095337e-06,,244,1927.958331823349,87.80763,519485,100,-110.48666444244567,421.17413,[ 1.193 -0.697  1.522  0.504 -1.775],2743809.0,,-3.6235428,-0.36098012,24400,8387.72,489.0334,5.0497284,60794.28,4548.072,245.91908,18718.283,1.8620548,12711549000.0,7.3195395e-07
594.8005,18.03,100.0,1.1682535,-2.0599366e-06,,245,1937.2704215049744,87.761536,521288,100,-110.2602091054831,0.06599436,[ 1.182 -0.725  1.562  0.542 -1.78 ],5.099708,,-3.3521576,-0.36610204,24500,564.09845,492.94156,5.2794495,2.5571887,7.6073833,1.1087624,0.35917637,1.9072641,279546.66,0.040962532
662.9188,18.64,100.0,1.366939,3.5858154e-06,,246,1944.149353504181,88.10738,523152,100,-110.76706977210407,0.08952794,[ 1.178 -0.724  1.547  0.541 -1.785],56.487103,,-3.5179825,-0.3637953,24600,609.8751,475.5462,6.7502594,10.618753,38.390644,3.9396365,0.8529118,2.0563486,3152537.5,0.0069794836
741.64655,17.22,100.0,1.4599252,3.890991e-06,,247,1950.8126103878021,87.240486,524874,100,-109.76534573939085,0.16104601,[ 1.177 -0.71   1.553  0.555 -1.783],153.9096,,-3.2796173,-0.37465066,24700,656.4027,518.15674,7.1823044,29.782166,65.34076,6.482084,1.999098,2.1304522,8556541.0,0.00049240404
794.72437,19.28,100.0,1.6852381,-3.0517579e-06,,248,1958.2804551124573,88.42847,526802,100,-111.54951449578208,0.53959924,[ 1.159 -0.728  1.562  0.548 -1.794],274.9434,,-3.6467361,-0.37021986,24800,678.43396,459.85895,5.1400223,20.690065,74.531876,4.6587796,6.0321383,2.0398047,4519351.5,0.0007399442
998.4759,18.02,100.0,2.0243907,5.41687e-06,,249,1965.3837447166443,87.72177,528604,100,-110.62683611894086,0.5925311,[ 1.162 -0.722  1.545  0.562 -1.789],967.3527,,-3.2505493,-0.36914223,24900,896.8696,495.23993,6.0092773,53.30202,107.16879,9.65317,8.801135,2.0624213,19227008.0,0.000860213
682.89014,18.4,100.0,1.3804249,1.2130738e-05,,250,1972.869054555893,87.99336,530444,100,-110.46103827175861,0.23863214,[ 1.166 -0.703  1.533  0.543 -1.788],79.40602,,-3.7715912,-0.36391056,25000,604.3249,481.67877,6.097229,8.532249,27.155045,2.9943793,2.48037,2.1402123,1963021.9,0.0016009042
2071.4019,19.12,100.0,4.2036214,-9.307862e-06,,251,1979.4518444538116,88.380424,532356,100,-111.07809675424159,9.415095,[ 1.171 -0.697  1.518  0.554 -1.783],6634.144,,-3.7407227,-0.3648489,25100,1583.4292,462.7615,5.594368,417.91605,1168.2982,30.185678,142.79588,2.1598613,218113490.0,0.00033257852
724.62134,17.73,100.0,1.3994372,-8.239746e-06,,252,1987.383038520813,87.56586,534129,100,-110.22868457692927,0.18639961,[ 1.195 -0.704  1.499  0.566 -1.784],150.06075,,-3.4450607,-0.39201173,25200,667.5151,502.84927,5.867729,20.752422,42.12991,4.409329,2.0517757,1.9796119,4413987.0,0.0012954549
734.781,17.57,100.0,1.4301072,-9.613037e-06,,253,1995.003609418869,87.44237,535886,100,-110.3187512964295,0.23229082,[ 1.212 -0.69   1.49   0.554 -1.811],76.93525,,-3.3942337,-0.40161288,25300,660.29926,509.02252,6.6278763,8.705788,31.963324,3.74392,2.5236883,2.0475488,3279518.5,0.0047911066
540.6986,18.01,100.0,1.0483826,2.822876e-06,,254,2001.768122434616,87.68396,537687,100,-110.60958765390055,0.047054403,[ 1.208 -0.693  1.504  0.542 -1.821],2.9409347,,-3.2245407,-0.40249473,25400,516.4574,495.7713,5.6660995,1.474668,4.076656,0.61900824,0.25138232,1.782363,91410.51,0.124804765
1026.8629,18.38,100.0,2.180873,-1.1444092e-06,,255,2008.5618681907654,87.89845,539525,100,-110.7104333646508,0.976383,[ 1.211 -0.697  1.507  0.533 -1.821],2785.7288,,-3.3387375,-0.40437606,25500,890.0276,483.70978,5.61705,196.98442,145.23318,14.263596,19.266262,2.0379105,37944780.0,0.0004956346
872.0357,18.08,100.0,1.8143419,1.6784668e-06,,256,2016.146104335785,87.80775,541333,100,-110.20226259598951,0.25385392,[ 1.192 -0.719  1.522  0.544 -1.823],290.26257,,-3.2996292,-0.4073247,25600,755.9268,491.3087,4.543297,45.99965,76.51937,7.710937,4.10104,1.8047248,11051916.0,0.0004501901
653.9071,17.99,100.0,1.2874922,5.340576e-07,,257,2023.0513548851013,87.69271,543132,100,-110.58197765745241,0.10292291,[ 1.177 -0.74   1.538  0.535 -1.826],45.568916,,-3.2442474,-0.41072243,25700,606.68506,496.305,4.982361,6.9486,23.742249,2.1403005,0.8523402,1.8598515,1005125.06,0.0071202135
587.7497,17.59,100.0,1.1221021,-6.790161e-06,,258,2030.306847333908,87.44893,544891,100,-109.9086677089902,0.06970274,[ 1.172 -0.744  1.535  0.515 -1.83 ],11.053316,,-3.4001694,-0.41390896,25800,551.88025,506.07938,4.6060715,2.5884652,9.365839,1.3343595,0.41589165,1.6834795,426503.75,0.08186017
879.6338,17.46,100.0,1.7194982,3.0517579e-06,,259,2037.0367939472198,87.35009,546637,100,-110.16852693816107,0.6406059,[ 1.164 -0.742  1.552  0.522 -1.833],1393.2444,,-3.2156372,-0.40927738,25900,753.82416,511.86563,5.723221,52.984787,55.765633,6.118593,12.074819,1.9769967,8458678.0,0.0016327213
642.9477,17.96,100.0,1.2847936,6.1798096e-06,,260,2043.98610663414,87.673874,548433,100,-110.50944695283702,0.088523544,[ 1.183 -0.777  1.58   0.534 -1.828],72.51099,,-3.3088608,-0.41381267,26000,589.47906,496.39902,5.443924,7.2784715,36.183804,3.2107823,0.8239601,1.9409623,2034125.9,0.0045617195
612.35675,17.83,100.0,1.1970247,5.340576e-07,,261,2050.5807979106903,87.570625,550216,100,-110.49528029926464,0.07667521,[ 1.197 -0.766  1.571  0.544 -1.833],11.093612,,-3.2895584,-0.40430278,26100,576.95404,500.70328,6.009323,3.0392828,9.041279,1.3843803,0.4920997,1.9696001,438983.0,0.0110101225
614.31055,18.37,100.0,1.210476,-3.967285e-06,,262,2057.7174978256226,87.85945,552053,100,-111.03659197052205,0.13768838,[ 1.207 -0.766  1.563  0.525 -1.823],51.045044,,-3.270607,-0.41437942,26200,553.7926,485.22778,6.468132,7.4699254,39.95129,2.4870613,1.107947,2.3772435,1419160.4,0.013120804
803.8559,17.77,100.0,1.5985985,-5.264282e-06,,263,2064.3894877433777,87.54585,553830,100,-110.6550529705023,0.10868344,[ 1.205 -0.769  1.576  0.549 -1.833],107.77226,,-2.9513474,-0.41970044,26300,729.5626,503.19833,6.1135483,8.277657,68.1645,4.535865,1.0911156,1.9214419,4367492.0,0.024251468
5461.475,18.37,100.0,11.687543,-2.0599366e-06,,264,2071.6317925453186,87.92737,555667,100,-110.88708598140347,53.6184,[ 1.209 -0.793  1.594  0.544 -1.839],57683.234,,-3.2900696,-0.43008825,26400,4216.197,485.09903,5.322754,2132.3018,1127.4366,109.45353,1193.4575,2.0151885,2558749200.0,5.7387984e-07
548.3516,17.58,100.0,1.0440277,9.155274e-06,,265,2080.0421600341797,87.447914,557425,100,-110.21527279535873,0.03937297,[ 1.194 -0.805  1.63   0.539 -1.849],1.9040343,,-3.5610046,-0.4334189,26500,525.55505,507.91415,6.5471573,1.2680881,3.9774616,0.487499,0.20775749,2.221568,54197.938,0.25075406
615.9189,17.94,100.0,1.2070965,8.163453e-06,,266,2086.128692150116,87.64433,559219,100,-110.83033278894499,0.15022077,[ 1.188 -0.805  1.628  0.532 -1.852],29.681095,,-2.7703323,-0.4341037,26600,563.9136,498.8462,6.319832,8.672162,22.24579,2.7160473,1.0381488,1.9517479,1660929.0,0.008026089
737.2021,17.62,100.0,1.4284272,3.2806397e-06,,267,2092.833284854889,87.46123,560981,100,-110.33313161782633,0.13449559,[ 1.198 -0.806  1.646  0.53  -1.853],41.830864,,-3.132988,-0.43459296,26700,681.4457,506.81516,6.6016693,6.1280446,21.280928,2.6655624,1.1721799,1.9608539,1671159.4,0.016714895
3674.3027,18.23,100.0,8.74285,4.577637e-06,,268,2099.5674781799316,87.86894,562804,100,-110.57465269211455,5.2132792,[ 1.199 -0.81   1.652  0.55  -1.854],57962.316,,-3.858574,-0.42848465,26800,2971.206,487.88577,6.5024796,1696.5011,833.40015,80.69959,315.71875,2.3832204,1045313150.0,3.8158127e-05
1402.864,18.15,100.0,2.9089024,6.2561035e-06,,269,2108.270429611206,87.801414,564619,100,-110.7019986831064,3.0841393,[ 1.213 -0.803  1.67   0.575 -1.847],5514.2207,,-3.0868683,-0.4419667,26900,1036.5863,491.05408,7.1675186,263.69998,343.21594,22.96427,75.729706,2.054015,115353300.0,0.0005707933
657.9198,17.61,100.0,1.2790389,2.9754638e-06,,270,2115.2383234500885,87.4049,566380,100,-110.49317699231166,0.09320439,[ 1.223 -0.78   1.645  0.552 -1.861],85.825424,,-3.017685,-0.44084427,27000,593.6704,508.17368,6.7003937,11.973593,60.66227,2.811922,1.0364978,1.9399331,1681039.2,0.002955467
1116.3976,18.12,100.0,2.3187258,-3.8146973e-07,,271,2121.301749944687,87.815475,568192,100,-110.39175184020723,1.5938325,[ 1.212 -0.793  1.648  0.539 -1.86 ],1924.4813,,-3.8994064,-0.44555694,27100,956.6624,490.8962,5.050316,142.06458,122.9834,10.932181,29.75592,2.0448887,24355478.0,0.0009332476
1101.8884,17.35,100.0,2.1999893,-1.3198853e-05,,272,2128.8362803459167,87.18875,569927,100,-110.21398962813225,0.6160312,[ 1.217 -0.777  1.638  0.519 -1.865],1192.07,,-3.3878174,-0.43952703,27200,947.13226,515.9532,5.9092865,123.013054,108.93881,10.12151,12.100069,2.0044184,22505456.0,7.6865195e-05
1191.8267,18.36,100.0,2.535653,5.1116945e-06,,273,2135.9660477638245,87.942566,571763,100,-110.02240496291286,1.3996638,[ 1.22  -0.767  1.656  0.532 -1.858],1725.5176,,-4.0315323,-0.4343259,27300,1018.5407,481.21893,6.4749756,295.67902,296.75967,17.396915,21.333014,2.3212445,60737584.0,6.04457e-05
691.593,17.96,100.0,1.3549253,8.010864e-06,,274,2143.8280568122864,87.638664,573559,100,-110.64883197255365,0.33486095,[ 1.21  -0.788  1.66   0.538 -1.853],268.43018,,-3.0323105,-0.42917725,27400,618.3382,496.77786,7.006096,31.867544,43.811527,3.6566517,4.242457,1.9163022,3026320.8,0.0018733314
565.0013,18.52,100.0,1.1459162,2.5939942e-06,,275,2150.846152305603,87.97473,575411,100,-110.74292470259621,0.060425714,[ 1.219 -0.771  1.646  0.522 -1.848],4.865693,,-3.7398987,-0.4340118,27500,535.6224,479.44366,6.0816193,3.011408,10.334244,1.3143998,0.3299971,2.1887243,343051.06,0.031190526
554.15533,18.8,100.0,1.1521271,-5.9509275e-06,,276,2157.7108941078186,88.15615,577291,100,-110.74230381505596,0.09731094,[ 1.217 -0.777  1.638  0.519 -1.853],20.01907,,-3.711319,-0.4328558,27600,513.7878,470.81113,6.100807,4.683899,13.855756,2.0850768,0.6138181,2.1326308,822545.94,0.02058928
1453.3865,19.22,100.0,3.1567771,-9.002685e-06,,277,2163.9333307743073,88.38263,579213,100,-111.28919297221658,5.077751,[ 1.239 -0.768  1.621  0.516 -1.852],5096.315,,-3.814705,-0.43563327,27700,1115.9065,461.31638,4.6758347,420.78293,368.90094,22.625702,80.28714,2.090274,101818240.0,0.00016786726
828.28687,18.09,100.0,1.6768389,-4.7302246e-06,,278,2171.183348417282,87.74091,581022,100,-110.2079057850091,1.0110661,[ 1.232 -0.774  1.645  0.551 -1.855],634.17523,,-3.7599106,-0.44336048,27800,690.2999,491.01007,5.144638,61.242287,129.96935,9.675819,13.4509945,2.0038328,20048476.0,0.0019203303
673.1551,17.97,100.0,1.3294673,-2.1362305e-06,,279,2178.9623596668243,87.60351,582819,100,-110.72298114254694,0.1365876,[ 1.234 -0.763  1.629  0.525 -1.862],25.17169,,-3.634407,-0.4296176,27900,624.51404,497.6347,5.8601913,16.893997,50.496937,2.8700824,1.0770371,2.1354485,1730986.9,0.003558206
917.27045,17.89,100.0,1.8735061,2.3651123e-06,,280,2186.004576444626,87.59377,584608,100,-110.17798290090161,0.22412059,[ 1.249 -0.756  1.638  0.526 -1.849],589.2019,,-3.35672,-0.42229083,28000,780.8022,497.19498,6.004013,43.54492,56.143944,7.075425,4.877598,2.2434506,10292563.0,0.00032768416
803.6069,17.5,100.0,1.5633028,-7.476807e-06,,281,2192.8294579982758,87.29991,586358,100,-110.11244056482396,0.4625371,[ 1.224 -0.767  1.646  0.515 -1.841],655.17346,,-3.4126892,-0.4223618,28100,706.3725,510.179,5.867775,52.332153,86.42835,7.4087267,6.7303257,2.2118952,12898245.0,0.0009445303
809.9579,18.31,100.0,1.6762295,7.019043e-06,,282,2199.3137817382812,87.81196,588189,100,-110.0695678213325,0.52372664,[ 1.226 -0.752  1.65   0.507 -1.841],556.84,,-4.0251083,-0.42324644,28200,721.8366,483.5753,4.8939667,60.132896,67.242744,7.259074,7.3861322,2.249192,10205039.0,0.0012758153
555.9669,18.25,100.0,1.1062316,-1.0757446e-05,,283,2206.150274991989,87.80775,590014,100,-110.67319608451459,0.04927242,[ 1.214 -0.762  1.645  0.516 -1.842],3.6679373,,-3.7838745,-0.42514285,28300,529.5386,487.6776,5.75338,1.8581569,6.021555,0.8560466,0.26283267,2.231072,151820.98,0.06724625
861.96594,17.45,100.0,1.6732424,-1.6784668e-06,,284,2212.4083366394043,87.305405,591759,100,-110.11287136486561,0.2574882,[ 1.227 -0.756  1.636  0.517 -1.844],76.640205,,-3.2245789,-0.4220425,28400,798.8716,512.4945,4.2530212,14.069813,45.374725,4.505685,2.5789266,1.8859257,4790545.5,0.0006957725
2806.9888,18.13,100.0,5.6739225,6.8664554e-07,,285,2219.782902240753,87.74318,593572,100,-110.4207070982915,10.420843,[ 1.22  -0.765  1.651  0.54  -1.841],11036.832,,-3.7243118,-0.4221914,28500,2187.2166,490.68274,6.2015915,423.99957,364.45886,27.990646,230.0981,2.0615332,186215500.0,9.4917385e-05
964.4752,18.57,100.0,1.9907964,-7.93457e-06,,286,2227.200224876404,88.05154,595429,100,-110.20091401252371,0.37595102,[ 1.195 -0.763  1.673  0.53  -1.841],313.34503,,-4.070717,-0.4204818,28600,853.3235,475.75528,4.428879,36.60376,61.384624,5.130259,3.713433,2.2883217,5677518.0,0.0015936655
1050.7743,17.51,100.0,2.1766696,3.0517579e-06,,287,2234.533517599106,87.33219,597180,100,-110.11120938514469,0.59021896,[ 1.192 -0.758  1.697  0.539 -1.839],453.2566,,-3.3389435,-0.4239048,28700,920.4784,510.70428,5.837639,150.15388,123.63565,11.472026,9.252651,2.0459995,25579838.0,0.0004162147
578.47656,18.38,100.0,1.1697867,8.926391e-06,,288,2241.9351029396057,87.915215,599018,100,-110.47511182794241,0.05277416,[ 1.2   -0.736  1.696  0.547 -1.843],5.352007,,-3.6183167,-0.42153737,28800,552.0546,482.92526,6.4338913,2.648848,6.6346264,1.0661019,0.2931508,2.3872886,221225.33,0.1045617
864.0695,18.34,100.0,1.7810078,8.544922e-06,,289,2249.1471095085144,87.872856,600852,100,-110.19785268420466,0.42595282,[ 1.202 -0.731  1.705  0.554 -1.84 ],187.09402,,-4.074608,-0.42636332,28900,767.5849,482.63245,6.6945114,36.699463,44.718258,5.299306,4.123452,2.447736,5410194.5,0.0032721807
20492.0,17.25,100.0,46.020817,-2.1362305e-06,,290,2256.7100319862366,87.26858,602577,100,-109.56979245579232,311.43005,[ 1.208 -0.757  1.724  0.566 -1.845],1279583.4,,-3.9260788,-0.41879517,29000,15802.84,516.3891,6.3389053,43688.07,4763.671,463.03568,15525.286,2.144757,40817550000.0,1.4513139e-05
692.3633,18.01,100.0,1.3966122,8.544922e-06,,291,2265.2121880054474,87.73359,604378,100,-110.02051561964255,0.11821632,[ 1.209 -0.762  1.765  0.599 -1.838],90.85024,,-3.521675,-0.4165815,29100,627.64856,492.49844,6.6834717,18.345558,32.464413,3.606828,1.3905464,2.4757884,2665801.5,0.003742763
805.6067,17.97,100.0,1.6252081,-2.3651123e-06,,292,2271.7132177352905,87.63315,606175,100,-109.9677326786229,0.26261762,[ 1.217 -0.747  1.763  0.61  -1.836],293.8379,,-3.976593,-0.41977152,29200,701.6575,493.55832,7.3088684,16.376358,84.44565,6.2519293,3.5315714,2.246392,8378443.5,0.0067454437
724.8852,16.84,100.0,1.3286605,-3.5095215e-06,,293,2278.50213599205,86.91113,607859,100,-109.83003730960088,0.17046832,[ 1.221 -0.725  1.74   0.611 -1.839],62.45913,,-2.7818298,-0.41715953,29300,660.81665,533.27203,6.4646378,6.141947,47.72622,3.2477016,1.7461139,1.7722882,2894454.2,0.01947794
718.21204,18.36,100.0,1.45367,5.41687e-06,,294,2285.406836748123,87.85117,609695,100,-110.43587347189558,0.29734856,[ 1.214 -0.727  1.76   0.607 -1.836],94.1155,,-3.7328873,-0.4238506,29400,643.9223,483.08246,6.4208374,11.936542,34.337883,3.6060271,2.709622,2.0466218,2767939.0,0.003950453
600.54846,17.06,100.0,1.1140591,2.5939942e-06,,295,2291.868438243866,87.065994,611401,100,-109.85814652693682,0.049579006,[ 1.214 -0.726  1.744  0.616 -1.843],6.99351,,-3.0472488,-0.42959884,29500,570.5091,524.6692,5.151367,1.8919507,8.217841,0.91976976,0.29148296,2.0139425,210247.5,0.079370424
1382.8859,17.6,100.0,2.7757828,-7.2479247e-06,,296,2298.1699936389923,87.418846,613161,100,-110.16115563244797,1.9254221,[ 1.205 -0.731  1.749  0.607 -1.849],2211.2578,,-3.4564743,-0.42457962,29600,1070.7981,506.95755,6.4349976,218.10068,162.5587,13.995588,28.917038,2.1989253,44519376.0,0.0007927193
2214.9966,17.6,100.0,4.7132616,6.713867e-06,,297,2305.5285103321075,87.434395,614921,100,-110.25270646477759,1.9454503,[ 1.195 -0.726  1.716  0.601 -1.844],3075.2437,,-3.0504837,-0.42409575,29700,1884.2067,507.94318,5.8041687,488.99466,318.57483,32.00691,40.720867,1.9167588,204342880.0,1.4883302e-05
708.4156,18.12,100.0,1.4271088,4.272461e-06,,298,2313.28120803833,87.78587,616733,100,-110.65995393181633,0.1555901,[ 1.177 -0.755  1.74   0.605 -1.843],49.42269,,-3.2565765,-0.42384696,29800,651.8133,492.12817,5.1871185,11.344923,22.755934,3.2775857,1.1396065,2.190226,2163401.8,0.0020112176
938.3089,18.17,100.0,1.8948878,-3.3569336e-06,,299,2319.479063987732,87.786804,618550,100,-110.63150663624646,0.93388516,[ 1.179 -0.759  1.72   0.597 -1.843],417.32565,,-3.441513,-0.42464888,29900,763.43835,489.80923,6.7701187,40.8366,324.04498,12.218078,11.893338,2.4043646,33437456.0,0.00022793288
1454.6456,18.15,100.0,3.1940804,-9.155274e-06,,300,2326.643313407898,87.78589,620365,100,-110.6899634949581,1.5197572,[ 1.177 -0.759  1.701  0.606 -1.844],2911.9888,,-3.3143387,-0.4309071,30000,1153.689,490.74356,5.4226303,459.84402,274.2473,26.724657,34.761868,2.0879014,129323680.0,0.00010802981
3733.3696,17.52,100.0,8.338823,-4.5013426e-06,,301,2334.096200942993,87.39889,622117,100,-110.12569075106059,3.18763,[ 1.162 -0.778  1.699  0.596 -1.85 ],28223.723,,-3.0007095,-0.4318892,30100,2951.2056,510.13165,5.0071716,978.73737,784.0809,76.21798,152.50119,1.9285892,1071591000.0,0.00023416341
614.311,17.51,100.0,1.1626866,-1.197815e-05,,302,2341.7394948005676,87.38002,623868,100,-110.48790121723829,0.09215926,[ 1.14  -0.807  1.724  0.592 -1.851],18.03761,,-3.0959702,-0.4245653,30200,576.08923,511.89764,5.687355,4.664683,21.275997,1.6901335,0.6257031,1.7575738,681110.6,0.025321476
2044.3342,18.34,100.0,4.520736,-5.9509275e-06,,303,2347.952517747879,87.924835,625702,100,-110.7293132566785,2.9276707,[ 1.14  -0.819  1.733  0.605 -1.844],8503.881,,-3.5080414,-0.43024552,30300,1620.2256,485.07065,5.466461,728.2595,328.19415,32.85251,70.49678,1.9516845,197246290.0,0.00012300396
528.13446,18.28,100.0,1.0392319,-4.5013426e-06,,304,2355.5604593753815,87.845856,627530,100,-110.84342449990164,0.041977603,[ 1.116 -0.847  1.757  0.61  -1.849],2.0589304,,-3.455925,-0.42831603,30400,504.9846,487.51263,4.7665863,1.6586286,4.0374284,0.75797987,0.21848863,2.0101585,115908.375,0.12561125
2611.8862,17.66,100.0,5.7032967,-3.3569336e-06,,305,2361.2656686306,87.48009,629296,100,-110.55086069859493,3.4201791,[ 1.102 -0.85   1.759  0.608 -1.847],7145.295,,-2.6622543,-0.430593,30500,2092.004,506.47543,6.2492447,1008.47205,488.473,47.622326,77.72555,1.773021,430563870.0,2.8854978e-05
522.0273,18.74,100.0,1.0561284,4.577637e-06,,306,2369.7037346363068,88.136475,631170,100,-111.16118598018393,0.048439994,[ 1.125 -0.822  1.739  0.605 -1.85 ],2.8478343,,-3.2586136,-0.4252985,30600,496.70172,474.23853,5.750595,1.5537916,4.46375,0.6672806,0.25048923,2.1626227,93253.87,0.14830045
694.2119,17.69,100.0,1.3475659,-1.4495849e-06,,307,2376.2443413734436,87.50766,632939,100,-110.49481407282175,0.18804465,[ 1.128 -0.823  1.73   0.597 -1.844],82.71161,,-3.2288055,-0.4334405,30700,632.03986,505.72546,6.0793076,14.495044,17.012861,2.7773478,1.7547004,1.8905463,1727533.6,0.0026794225
980.0753,17.26,100.0,1.9199018,4.653931e-06,,308,2383.2282950878143,87.22677,634665,100,-110.0412709449816,0.4285079,[ 1.151 -0.809  1.707  0.584 -1.852],290.7514,,-3.05719,-0.43555126,30800,872.35626,518.32837,7.1741867,31.7102,68.59993,5.159862,5.411172,1.8194402,6052528.0,0.0006378237
570.5678,18.77,100.0,1.1666343,1.6784668e-06,,309,2390.835786819458,88.15159,636542,100,-111.10700168812608,0.1138449,[ 1.161 -0.829  1.715  0.598 -1.855],18.383043,,-3.596489,-0.44270027,30900,524.1988,473.08286,7.1342697,4.9369235,14.812774,2.0060778,0.74402845,2.1046069,814159.1,0.011061466
2880.392,18.25,100.0,6.578985,1.6021728e-06,,310,2397.240692615509,87.86041,638367,100,-110.77379888542261,20.864964,[ 1.15  -0.821  1.724  0.595 -1.862],63625.707,,-3.4826508,-0.44961816,31000,2225.1333,488.1469,4.514862,2253.5596,528.2068,51.47765,763.7238,1.9413029,466110940.0,8.471573e-05
634.3864,18.7,100.0,1.3132702,1.0223389e-05,,311,2405.948647737503,88.08722,640237,100,-110.96262982528634,0.07396152,[ 1.155 -0.82   1.69   0.57  -1.869],11.018663,,-3.6709595,-0.4546115,31100,597.69055,474.59216,5.9025574,5.9281006,16.389914,1.9293087,0.47006342,2.2784905,690790.06,0.012067698
582.3502,17.8,100.0,1.1227301,-6.408691e-06,,312,2413.179377555847,87.583466,642017,100,-110.50711490529109,0.08223578,[ 1.149 -0.835  1.697  0.569 -1.874],8.632843,,-3.5970383,-0.4643342,31200,546.3612,501.77457,5.5525436,3.0919409,11.445368,1.2703316,0.5116316,2.0610075,383180.66,0.021937022
758.8649,18.14,100.0,1.5303565,6.027222e-06,,313,2419.5525426864624,87.77281,643831,100,-110.90052834311754,0.21669641,[ 1.148 -0.836  1.686  0.574 -1.883],121.744576,,-3.2621613,-0.4685752,31300,684.5267,492.56952,5.834137,8.913989,64.2976,5.4126396,2.3712177,1.9939795,6204403.0,0.008456971
5449.248,18.8,100.0,12.95433,5.645752e-06,,314,2426.421448469162,88.186356,645711,100,-111.04820561155488,33.84429,[ 1.157 -0.821  1.662  0.574 -1.888],289501.38,,-3.2293854,-0.47283167,31400,3759.4302,472.45148,5.75531,13608.317,1231.9587,120.11926,2109.6438,1.8530186,2405450500.0,2.640337e-05
582.84875,18.24,100.0,1.156322,-1.3427734e-05,,315,2434.229569911957,87.860886,647535,100,-110.70876652975053,0.07736191,[ 1.171 -0.803  1.667  0.599 -1.892],11.965834,,-3.4716644,-0.46760976,31500,547.33417,488.47052,5.643364,4.474254,19.04436,2.0437949,0.4769576,2.159279,816715.6,0.01964213
761.2493,18.43,100.0,1.5653759,8.392334e-07,,316,2441.210480928421,87.931244,649378,100,-111.21358251795476,0.16704887,[ 1.173 -0.786  1.653  0.596 -1.887],57.101223,,-3.157524,-0.47613847,31600,703.59985,484.9481,5.663933,9.791319,25.630884,3.379114,1.4349971,1.879931,2408436.8,0.0045702127
528.0954,18.58,100.0,1.0636204,-4.653931e-06,,317,2448.041498184204,88.0443,651236,100,-111.06849913764763,0.049205635,[ 1.162 -0.78   1.66   0.621 -1.895],3.5688767,,-3.393898,-0.47696796,31700,502.27136,479.0331,6.274048,1.7357321,7.5945077,0.98594356,0.2591937,1.9959267,206148.28,0.03287676
565.48926,18.97,100.0,1.1587472,6.1035155e-07,,318,2455.1914899349213,88.26674,653133,100,-111.2899207407161,0.05902306,[ 1.154 -0.775  1.668  0.629 -1.896],5.4307804,,-3.853218,-0.4748495,31800,539.1929,468.40445,4.7366943,1.8828857,4.223797,0.6746408,0.31912738,2.1305492,97374.65,0.0431015
