MaxD2w0t,InitialReturnMean,ReturnMeanIW,EpisodesSoFar,MaxIW,ReturnStepMaxmin,Bound,EntropyCoefficient,MeanIW,EpLenMean,Iteration,InitialReturnStd,InitialReturnMax,InitialBound,MinD2w0t,StdD2w0t,StdIW,EpThisIter,MeanEntropy,MinIW,Weights,J_sample_variance,MeanD2w0t,EpRewMean,EmpiricalD2,InitialReturnMin,ReturnStepMax,TimeElapsed,TimestepsSoFar
1.0653777,-9.536743e-07,-7.447051,40200,1.5982358,98.8307,-38.94972,,0.975303,474.49,402,11.813233,23.373592,-39.0341,,0.22623731,0.16596965,100,3.9217193,0.47194666,[-11.864  -5.694  -0.351  -5.055   2.507],116.70215,0.9734008,-40.16613306748847,1.0507122,-55.37984,100.0,18213.327342271805,13625258
1.0263374,-9.727478e-07,-6.9254827,40300,1.6733534,98.852615,-38.395218,,0.98226696,477.39,403,9.514583,33.26133,-38.47775,,0.21052796,0.11648811,100,3.925913,0.66515726,[-11.874  -5.691  -0.337  -5.036   2.503],91.59553,0.966795,-35.17939053221782,1.0246445,-38.02015,100.0,18270.105260372162,13672997
1.1551076,-5.483627e-07,-5.5528903,40400,2.698848,98.84723,-37.151596,,0.98558456,478.46,404,9.01608,28.014105,-37.418518,,0.21807355,0.22722197,100,3.9217212,0.37007466,[-11.874  -5.686  -0.334  -5.041   2.507],82.39691,1.0136933,-36.54838748433008,1.1178694,-26.56737,100.0,18326.550573825836,13720843
1.0101593,-3.0517577e-07,-7.6414256,40500,1.2916733,98.83792,-39.08786,,1.0010707,471.84,405,11.452326,19.022213,-39.099823,,0.23169765,0.071694694,100,3.924449,0.7998958,[-11.869  -5.675  -0.356  -5.071   2.503],132.03893,0.9483515,-38.239155818031335,1.0095649,-49.252087,100.0,18383.565930604935,13768027
1.0223038,-4.5776366e-07,-6.5503216,40600,1.3181298,98.8062,-38.003624,,0.99838454,457.27,406,12.35835,24.824322,-38.05909,,0.28195077,0.08995129,100,3.9232082,0.6991887,[-11.87   -5.675  -0.355  -5.072   2.506],144.80632,0.9221898,-44.31046773828458,1.0166136,-53.335938,100.0,18437.52528309822,13813754
1.0051186,-4.7683716e-07,-7.8289104,40700,1.244459,98.83072,-39.267563,,0.99825424,462.03,407,13.441968,23.840406,-39.27668,,0.26556376,0.050146647,100,3.9205422,0.8274249,[-11.877  -5.689  -0.362  -5.063   2.504],181.37973,0.92635524,-39.10697606924221,1.0047171,-56.73999,100.0,18492.545097589493,13859957
1.0084021,5.7220458e-08,-7.661415,40800,1.2617818,98.856674,-39.104485,,1.0011348,472.82,408,10.941659,18.990557,-39.116898,,0.2276355,0.05825993,100,3.9179695,0.76013094,[-11.876  -5.69   -0.362  -5.062   2.502],118.22191,0.94938236,-33.883777417536265,1.007656,-51.502823,100.0,18548.674783706665,13907239
1.0170709,-1.1825562e-06,-6.794428,40900,1.3759514,98.84743,-38.242203,,0.9937592,472.89,409,9.884273,25.236832,-38.319103,,0.2279853,0.074584395,100,3.9197989,0.73691493,[-11.876  -5.689  -0.365  -5.064   2.499],96.89494,0.95202065,-36.0737327854109,1.0135826,-35.44443,100.0,18604.227331638336,13954528
1.0136559,,-6.2618103,41000,1.4627792,98.84067,-37.71057,,0.9976109,466.46,410,10.595377,25.468506,-37.77947,,0.25170648,0.07180794,100,3.9213755,0.7606255,[-11.872  -5.688  -0.378  -5.06    2.501],114.64296,0.9385903,-37.16214964678239,1.0118041,-52.74485,100.0,18659.313740730286,14001174
1.0420446,-3.33786e-07,-6.4168253,41100,1.7471819,98.851364,-37.886044,,0.99145126,476.7,411,11.25936,27.309193,-37.98887,,0.21429345,0.13027553,100,3.9185832,0.6275518,[-11.873  -5.684  -0.377  -5.073   2.502],122.10298,0.9681506,-35.42652359781945,1.0322894,-59.668167,100.0,18715.680886507034,14048844
1.1066589,-1.9073487e-07,-6.8232574,41200,2.1582797,98.82599,-38.384346,,0.9924789,457.73,412,10.675148,24.563683,-38.538452,,0.2920763,0.22375908,100,3.9147155,0.37456733,[-11.873  -5.679  -0.357  -5.072   2.5  ],123.42069,0.9569428,-39.826738619022585,1.0886339,-44.55556,100.0,18769.61270928383,14094617
1.1192777,6.4849854e-07,-7.1180625,41300,1.9377105,98.83403,-38.63993,,1.0057051,459.92,413,12.964179,28.978508,-38.835144,,0.2826666,0.19639781,100,3.9155154,0.32012054,[-11.879  -5.666  -0.356  -5.108   2.496],160.1902,0.95382375,-38.1650707111076,1.0734994,-40.3828,100.0,18824.815486431122,14140609
1.0112816,2.670288e-07,-4.860401,41400,1.4706371,98.80881,-36.308624,,0.9978989,466.95,414,9.252121,19.462015,-36.32497,,0.24982788,0.08495917,100,3.918589,0.7033225,[-11.891  -5.655  -0.329  -5.086   2.496],86.706085,0.93898124,-44.637375333852376,1.0105317,-37.69181,100.0,18881.083646535873,14187304
1.1065998,-5.531311e-07,-4.0126405,41500,2.3595426,98.78491,-35.59394,,0.98886704,445.43,415,11.887162,30.999596,-35.846813,,0.32788232,0.21999992,100,3.9278564,0.47056234,[-11.89   -5.655  -0.329  -5.086   2.5  ],137.12808,0.9333695,-47.90260896318916,1.0914724,-36.054695,100.0,18933.143092155457,14231847
1.055366,-1.2683869e-06,-5.3542285,41600,1.7463977,98.82706,-36.842533,,0.9948668,460.48,416,9.819756,18.614902,-36.96928,,0.27565902,0.13199587,100,3.92396,0.4570372,[-11.896  -5.661  -0.319  -5.081   2.509],96.31455,0.9399122,-39.816934761317086,1.0414531,-28.503162,100.0,18988.17412853241,14277895
1.2009908,7.6293944e-08,-5.5235963,41700,2.9453163,98.80095,-37.14144,,1.0092527,453.27,417,12.314055,21.061981,-37.542107,,0.31366405,0.27720138,100,3.9218748,0.41177112,[-11.894  -5.656  -0.339  -5.086   2.505],116.09328,0.96809626,-45.111098741642046,1.1324326,-50.741726,100.0,19042.462044477463,14323222
1.0206971,5.722046e-07,-6.4990277,41800,1.3939264,98.81972,-37.949024,,1.0043516,467.74,418,9.161152,21.967812,-38.031307,,0.24751243,0.09137339,100,3.9232063,0.6231378,[-11.905  -5.678  -0.317  -5.054   2.503],84.80554,0.942289,-42.16214079212266,1.0148278,-44.58141,100.0,19098.041048765182,14369996
1.0996788,-7.6293944e-08,-6.5927057,41900,2.0351608,98.85829,-38.11195,,0.9838025,474.52,419,8.771259,20.589558,-38.23592,,0.2281814,0.20065998,100,3.9257915,0.4599456,[-11.905  -5.675  -0.33   -5.06    2.504],72.78335,0.98041123,-33.62094669743561,1.0668926,-41.420788,100.0,19154.406426906586,14417448
1.0096419,-7.6293946e-07,-5.8438463,42000,1.2983739,98.81743,-37.28755,,1.0032138,465.4,420,10.905632,21.816992,-37.318554,,0.2548922,0.067076534,100,3.9236724,0.7932151,[-11.896  -5.674  -0.353  -5.079   2.507],118.1391,0.93478394,-42.48294952883991,1.0083331,-49.141544,100.0,19209.37953877449,14463988
1.063509,-4.2915343e-07,-5.4847703,42100,1.6310627,98.825226,-36.9819,,1.0027411,468.69,421,8.678037,24.80781,-37.10076,,0.24852915,0.15107438,100,3.9193072,0.4642396,[-11.896  -5.677  -0.357  -5.073   2.504],74.62838,0.9597939,-40.958766314095406,1.0484326,-31.820465,100.0,19265.311589241028,14510857
1.0097791,5.7220458e-08,-6.5223308,42200,1.2495403,98.805756,-37.963257,,0.98434687,454.85,422,13.088824,33.29745,-38.0291,,0.2877213,0.058960855,100,3.9197893,0.777092,[-11.892  -5.671  -0.378  -5.078   2.5  ],164.69115,0.9131898,-44.17547970339388,1.0075985,-49.656055,100.0,19319.786893606186,14556342
1.0046964,-7.2479247e-07,-6.663272,42300,1.1751837,98.8271,-38.101036,,0.9930567,463.38,423,11.152212,26.615685,-38.10791,,0.2611119,0.0474368,100,3.917806,0.8443246,[-11.893  -5.679  -0.383  -5.07    2.501],123.480194,0.9288164,-40.057190197332076,1.0042711,-53.999386,100.0,19374.671556711197,14602680
0.9999995,2.9563904e-07,-7.0167837,42400,1.0000575,98.82292,-38.447132,,0.99999595,465.58,424,10.395093,20.682835,-38.447502,,0.25315237,2.651998e-05,100,3.917806,0.9998877,[-11.894  -5.68   -0.384  -5.068   2.499],109.148964,0.93108517,-41.223213746674155,0.999778,-40.987877,100.0,19429.541727781296,14649238
1.2880816,-3.8146972e-08,-5.9671564,42500,3.589365,98.798325,-37.670753,,0.9864159,452.2,425,12.51973,26.05288,-38.094128,,0.33059233,0.37267748,100,3.910649,0.24131168,[-11.894  -5.68   -0.384  -5.068   2.499],109.96039,0.9966654,-45.59956555251581,1.2065259,-58.319595,100.0,19482.665917396545,14694458
1.0329969,-1.6212464e-06,-5.9381433,42600,1.4630066,98.82674,-37.415955,,1.0014967,466.49,426,10.099956,21.588463,-37.500862,,0.2540025,0.123018175,100,3.906117,0.5688979,[-11.9    -5.706  -0.342  -5.055   2.492],93.61173,0.9471384,-40.41156171236799,1.0294175,-51.3105,100.0,19538.1596930027,14741107
1.026593,1.7166138e-07,-7.118426,42700,1.564782,98.856186,-38.583252,,1.0026358,482.6,427,8.209889,24.070366,-38.625725,,0.18549411,0.11582961,100,3.908359,0.71471024,[-11.904  -5.715  -0.339  -5.048   2.487],71.1043,0.97625124,-34.70339640605844,1.0228484,-17.819607,100.0,19595.064353704453,14789367
1.0839843,-3.0517577e-07,-7.287235,42800,1.6579452,98.833084,-38.792458,,1.0054601,478.92,428,8.802718,20.716173,-38.910244,,0.20788263,0.16588558,100,3.906217,0.5479615,[-11.904  -5.707  -0.34   -5.062   2.49 ],74.05367,0.9862241,-39.9682201247212,1.063763,-25.490847,100.0,19652.27971458435,14837259
1.0285664,2.670288e-07,-6.280917,42900,1.4828154,98.826385,-37.753197,,0.9940812,465.46,429,10.812801,28.001244,-37.84515,,0.25707942,0.12182426,100,3.910686,0.6429425,[-11.902  -5.721  -0.309  -5.075   2.487],110.2247,0.943307,-40.40555854615119,1.0255904,-47.433735,100.0,19708.452857017517,14883805
1.0113907,-6.8664554e-07,-6.2207646,43000,1.2521172,98.83441,-37.667614,,0.9869786,469.65,430,11.483615,28.462776,-37.683895,,0.24003763,0.06903761,100,3.9081953,0.74469715,[-11.908  -5.727  -0.306  -5.07    2.492],127.68872,0.9441741,-38.886048415706966,1.0100887,-47.509823,100.0,19764.095015764236,14930770
1.0852655,2.0980835e-07,-5.7349415,43100,2.0300841,98.85486,-37.259346,,1.0211333,486.63,431,8.891684,22.987333,-37.489254,,0.16802004,0.17623775,100,3.9106803,0.5794074,[-11.908  -5.732  -0.305  -5.065   2.489],88.34628,1.0060108,-35.31432227208215,1.0684886,-18.771034,100.0,19821.533562660217,14979433
1.0297943,-7.4386594e-07,-7.387558,43200,1.5487897,98.882095,-38.856255,,1.0124696,486.33,432,10.002136,32.189137,-38.953922,,0.16540377,0.12501033,100,3.9139395,0.66862714,[-11.904  -5.713  -0.318  -5.085   2.492],101.83162,0.98546046,-28.669490258516607,1.0264584,-40.8455,100.0,19879.56023311615,15028066
1.2354003,9.918213e-07,-4.319808,43300,2.2457714,98.7852,-35.97496,,0.9466796,440.35,433,13.5947695,34.087738,-36.538567,,0.35628784,0.24858718,100,3.9135637,0.32344484,[-11.901  -5.699  -0.316  -5.097   2.495],130.84915,0.95664656,-47.29397181472262,1.1721436,-48.437454,100.0,19932.104038476944,15072101
1.0050743,3.2424927e-07,-7.0793934,43400,1.153936,98.84207,-38.51531,,1.0034757,472.03,434,9.740423,33.218987,-38.550808,,0.23022775,0.042822387,100,3.9140704,0.8681202,[-11.949  -5.783  -0.325  -5.095   2.495],93.960945,0.94578177,-37.27472764526787,1.0037451,-36.295654,100.0,19988.656960487366,15119304
1.0067797,-3.1471254e-07,-7.2674284,43500,1.210676,98.85649,-38.708633,,1.0027375,473.52,435,10.577597,20.66268,-38.72052,,0.2247034,0.05551273,100,3.9116087,0.81819564,[-11.948  -5.781  -0.33   -5.086   2.495],110.47266,0.95017743,-33.97564780223959,1.0064012,-53.897125,100.0,20044.965183258057,15166656
1.0784808,-1.9073487e-07,-7.2149487,43600,1.6572393,98.82225,-38.719463,,1.0086215,470.09,436,11.418524,23.430124,-38.856483,,0.24444163,0.16308358,100,3.908203,0.42808235,[-11.949  -5.78   -0.329  -5.086   2.493],117.04415,0.9664485,-41.779819487651594,1.0562334,-41.214806,100.0,20100.55719089508,15213665
1.0108601,-2.8610229e-08,-6.602078,43700,1.2328477,98.83017,-38.046516,,0.98936945,462.45,437,10.457186,22.209646,-38.102093,,0.26478615,0.06528188,100,3.9062812,0.75077486,[-11.956  -5.783  -0.307  -5.073   2.489],103.472565,0.92917967,-39.26770847979435,1.0090575,-36.192287,100.0,20155.425379753113,15259910
1.0717442,-6.8664554e-07,-7.450626,43800,1.6017786,98.83255,-38.956295,,1.0050869,476.16,438,9.494278,17.564999,-39.11177,,0.21928981,0.15438294,100,3.9023826,0.5786485,[-11.961  -5.788  -0.308  -5.064   2.487],85.74383,0.97725266,-39.866825660146034,1.0541321,-38.43257,100.0,20212.249473571777,15307526
1.0533373,5.340576e-07,-7.3937516,43900,1.7207867,98.84119,-38.875687,,1.0140272,478.5,439,9.539858,22.434608,-38.928066,,0.20706545,0.1279407,100,3.9016902,0.6484016,[-11.967  -5.831  -0.288  -5.086   2.484],93.900055,0.9751775,-37.99656008986659,1.0383141,-50.43348,100.0,20269.37922811508,15355376
1.0500015,4.196167e-07,-6.4864087,44000,2.1259882,98.82797,-37.976692,,1.0078611,472.23,440,10.459717,19.675453,-38.03669,,0.23405594,0.14149587,100,3.9049442,0.58832073,[-11.965  -5.825  -0.304  -5.101   2.482],119.404,0.96381146,-40.617431180249675,1.0410054,-44.609333,100.0,20325.004137039185,15402599
1.0089276,1.2874603e-06,-6.281479,44100,1.2443943,98.8398,-37.724705,,1.0051953,485.52,441,8.940408,25.95905,-37.751465,,0.16841376,0.062360182,100,3.9075787,0.7642877,[-11.963  -5.827  -0.293  -5.126   2.486],83.13871,0.97510326,-38.89143607499441,1.0083194,-20.384277,100.0,20382.41613316536,15451151
1.0858365,8.583069e-08,-6.334369,44200,1.7396214,98.85379,-37.877342,,1.0185242,469.44,442,10.196666,24.358284,-38.026016,,0.24974608,0.19538273,100,3.8997731,0.4485858,[-11.962  -5.827  -0.293  -5.134   2.488],94.63349,0.9747425,-34.316885914618055,1.075679,-41.41832,100.0,20437.794624090195,15498095
1.0957175,-3.528595e-07,-7.0830045,44300,1.9057512,98.85382,-38.617397,,0.97533983,479.26,443,8.45017,23.78925,-38.78655,,0.2079507,0.19584873,100,3.89457,0.3991386,[-11.959  -5.835  -0.308  -5.13    2.481],73.73393,0.9936976,-35.027497356647345,1.0739708,-26.48444,100.0,20494.372901916504,15546021
1.0613686,7.4386594e-07,-6.437598,44400,1.839974,98.83795,-37.943405,,0.9931625,466.03,444,11.68631,29.469727,-38.123524,,0.2584293,0.15350047,100,3.899092,0.5908784,[-11.954  -5.825  -0.327  -5.146   2.476],127.2178,0.95560706,-37.76080003132342,1.0490026,-53.434345,100.0,20550.430539608,15592624
1.0702678,1.411438e-06,-5.7945285,44500,1.7291238,98.81592,-37.300583,,0.9961584,463.75,445,11.400209,23.316444,-37.51298,,0.26663697,0.16319071,100,3.9023123,0.60098517,[-11.955  -5.832  -0.318  -5.128   2.48 ],115.722626,0.95194244,-42.68469240039677,1.0515263,-52.343727,100.0,20605.45772743225,15638999
1.0222619,1.9073487e-07,-6.0610757,44600,1.4238765,98.87819,-37.513844,,1.0002278,489.42,446,8.464352,22.34713,-37.58716,,0.14518045,0.08605407,100,3.9036736,0.7217579,[-11.954  -5.841  -0.305  -5.107   2.483],74.39124,0.9868174,-29.808733785017907,1.0164565,-20.457113,100.0,20663.67035150528,15687941
1.0029597,-6.9618227e-07,-7.627383,44700,1.1684171,98.86151,-39.061405,,1.002547,478.63,447,9.982032,22.110752,-39.092556,,0.20251557,0.03681769,100,3.9041715,0.8658613,[-11.948  -5.838  -0.314  -5.117   2.485],97.99193,0.95841295,-33.14392234357944,1.002437,-35.414413,100.0,20720.28466320038,15735804
1.0,5.722046e-07,-6.0159507,44800,1.0011114,98.833786,-37.44667,,0.99995905,473.76,448,8.297375,20.23389,-37.446747,,0.22298248,0.00026962766,100,3.9041712,0.9990139,[-11.948  -5.844  -0.317  -5.114   2.485],69.53796,0.94752,-39.37381965786536,1.0,-29.995316,100.0,20775.879439353943,15783180
1.0354398,-5.245209e-07,-6.4862394,44900,1.6005955,98.83856,-37.95318,,1.0054902,474.78,449,8.548599,18.124023,-37.9932,,0.2219418,0.11684897,100,3.9057252,0.61395276,[-11.948  -5.844  -0.317  -5.114   2.485],78.8807,0.9622797,-38.32502973843318,1.0273614,-36.027527,100.0,20831.77872943878,15830658
1.0333893,2.2888183e-07,-6.019806,45000,1.6497204,98.84227,-37.48845,,1.0077314,466.74,450,10.365834,24.161524,-37.58171,,0.2526746,0.11146813,100,3.90219,0.62010324,[-11.953  -5.832  -0.305  -5.127   2.487],102.67473,0.9460338,-36.809676595500434,1.0269525,-41.42701,100.0,20886.743676662445,15877332
1.0055536,1.1730194e-06,-7.705898,45100,1.196196,98.83499,-39.145233,,0.99732625,479.41,451,8.005514,13.690352,-39.154266,,0.19925205,0.055308353,100,3.8997731,0.7858808,[-11.954  -5.84   -0.317  -5.118   2.483],63.510017,0.96142346,-39.5540729994788,1.0053135,-36.27093,100.0,20943.593847751617,15925273
1.1188315,-7.343292e-07,-5.2094135,45200,2.0388043,98.83943,-36.812294,,0.9986506,472.97,452,10.049655,17.354824,-37.004612,,0.24107462,0.21761636,100,3.8892062,0.40327662,[-11.954  -5.839  -0.317  -5.119   2.481],94.36213,0.9990113,-37.970833638055154,1.1107574,-52.494034,100.0,20999.4847407341,15972570
1.0350707,1.2207031e-06,-7.630781,45300,1.4893358,98.84515,-39.09814,,0.9944378,478.2,453,10.3358345,24.259348,-39.19007,,0.20719393,0.12231721,100,3.8861856,0.6057185,[-11.948  -5.848  -0.321  -5.111   2.47 ],104.87847,0.969537,-37.023526827545545,1.0282791,-41.06265,100.0,21055.761432170868,16020390
1.0149716,1.5258789e-06,-7.793717,45400,1.2433765,98.85184,-39.23729,,1.0077639,473.93,454,10.103705,26.465559,-39.29194,,0.22345038,0.07135116,100,3.8865852,0.7473443,[-11.944  -5.847  -0.337  -5.111   2.467],104.366684,0.95261705,-35.1103859395355,1.0101047,-32.699825,100.0,21112.024168252945,16067783
1.0344362,8.392334e-07,-7.434251,45500,1.5521126,98.83606,-38.905792,,1.0092458,474.32,455,11.15981,23.594145,-38.98742,,0.22398902,0.11923527,100,3.882781,0.5992723,[-11.944  -5.845  -0.348  -5.114   2.467],129.49353,0.96194875,-38.878802762118625,1.0278232,-48.884876,100.0,21168.445917844772,16115215
1.042045,2.0980835e-07,-5.966173,45600,1.6316193,98.828094,-37.44705,,1.0198497,476.1,456,8.431795,27.827362,-37.51119,,0.21742691,0.13134839,100,3.8807044,0.64119446,[-11.946  -5.838  -0.361  -5.12    2.464],70.9977,0.96921945,-40.92259689932331,1.0359999,-27.53458,100.0,21224.806391477585,16162825
1.0144287,1.2207031e-06,-6.503081,45700,1.2745076,98.83211,-37.951054,,0.9936443,466.75,457,10.760985,18.73695,-37.993507,,0.25067025,0.07455119,100,3.877582,0.7426895,[-11.958  -5.849  -0.364  -5.1     2.462],117.27337,0.93908244,-39.181134356528524,1.0117434,-49.077484,100.0,21280.009490966797,16209500
1.0,-3.6239624e-07,-6.9233756,45800,1.0001395,98.836975,-38.354095,,1.0000014,485.38,458,9.360409,30.61197,-38.354115,,0.1684771,3.1441923e-05,100,3.877582,0.9998796,[-11.958  -5.848  -0.373  -5.102   2.459],88.503174,0.97076,-39.564887456323476,1.0,-39.766483,100.0,21337.222781181335,16258038
1.0779326,-8.201599e-07,-5.6015277,45900,2.1723392,98.87036,-37.146717,,1.0145372,489.51,459,8.898691,24.64623,-37.330196,,0.15028739,0.1910814,100,3.8853915,0.520257,[-11.958  -5.848  -0.373  -5.102   2.459],82.13876,1.015714,-31.731417517121375,1.0749269,-36.801754,100.0,21394.608865499496,16306989
1.0130157,6.8664554e-07,-7.5759087,46000,1.3294709,98.84108,-39.017914,,0.99761343,478.52,460,10.084509,16.63867,-39.07208,,0.2036992,0.06559527,100,3.8865566,0.7434224,[-11.964  -5.846  -0.374  -5.117   2.467],97.968575,0.9613317,-38.02153223987425,1.0092282,-46.106388,100.0,21451.192894935608,16354841
1.0409181,-2.479553e-07,-7.1798096,46100,1.5581821,98.87186,-38.64714,,0.9938342,482.57,461,9.891687,20.716843,-38.7702,,0.18633892,0.1228084,100,3.8885093,0.59388745,[-11.966  -5.85   -0.363  -5.115   2.467],95.558876,0.97916573,-30.92006425536398,1.0300895,-54.635784,100.0,21508.21683716774,16403098
1.0113058,1.9168854e-06,-7.5977073,46200,1.2861083,98.83034,-39.044,,0.99961936,467.14,462,11.950817,28.418556,-39.0786,,0.24907343,0.07068192,100,3.8852913,0.7853571,[-11.958  -5.85   -0.381  -5.119   2.469],136.21922,0.93904173,-39.62745500846145,1.0099431,-48.190125,100.0,21563.677809238434,16449812
1.0497488,6.1035155e-07,-7.060292,46300,1.4807332,98.86398,-38.531868,,0.9831584,482.85,463,9.086151,19.22423,-38.676716,,0.18555067,0.12230996,100,3.8867579,0.62499195,[-11.96   -5.855  -0.376  -5.119   2.466],77.78808,0.98257005,-32.83703014773257,1.0361366,-36.068672,100.0,21620.69433236122,16498097
1.0045091,3.8146973e-07,-6.5671463,46400,1.1693445,98.82646,-38.003384,,0.9989247,465.78,464,11.576567,27.244406,-38.034668,,0.25296286,0.041103087,100,3.8885176,0.8731943,[-11.954  -5.866  -0.396  -5.125   2.468],133.01201,0.93326205,-40.415374879599405,1.0035442,-44.64595,100.0,21676.408959388733,16544675
1.01042,-6.8664554e-07,-7.2487364,46500,1.3204253,98.85954,-38.695557,,1.0091628,486.77,465,8.695403,26.903843,-38.712234,,0.16134834,0.07342558,100,3.8848975,0.75174314,[-11.956  -5.869  -0.393  -5.123   2.469],74.955154,0.9785294,-34.18548896965962,1.0101149,-36.33945,100.0,21733.997718572617,16593352
1.029144,-2.479553e-07,-6.5818152,46600,1.6714925,98.83934,-38.047604,,1.0091314,470.74,466,11.246204,21.63678,-38.081223,,0.23770915,0.119220495,100,3.8846009,0.67739713,[-11.956  -5.869  -0.392  -5.123   2.466],120.126045,0.95300704,-37.815445955778834,1.0238426,-55.60724,100.0,21789.335618257523,16640426
1.0,-3.8146973e-07,-7.682267,46700,1.0,98.87515,-39.112988,,1.0,481.06,467,10.268454,18.874657,-39.112988,,0.19090472,,100,3.8846009,1.0,[-11.959  -5.868  -0.39   -5.1     2.465],106.50622,0.96212,-30.027822977642586,1.0,-46.677185,100.0,21845.491178035736,16688532
1.1591524,-2.2888183e-07,-7.590038,46800,2.475336,98.83324,-39.192043,,1.0026383,477.62,468,9.4589615,26.709421,-39.38696,,0.22331414,0.24537192,100,3.8827713,0.43358037,[-11.959  -5.868  -0.39   -5.1     2.465],101.11376,1.0160017,-39.82414389019179,1.1268846,-39.535995,100.0,21901.738923311234,16736294
1.0783756,9.155273e-07,-7.215996,46900,1.5641038,98.8387,-38.73493,,0.98334897,473.04,469,10.887149,19.31673,-38.882595,,0.23342484,0.16769874,100,3.8774583,0.41567832,[-11.94   -5.85   -0.397  -5.137   2.464],112.59236,0.9747559,-38.15043188385815,1.0604928,-51.816845,100.0,21957.452222585678,16783598
1.0311096,-1.1682511e-06,-7.0875483,47000,1.4734476,98.84921,-38.55414,,0.99853265,477.38,470,9.305411,20.126675,-38.636337,,0.2106475,0.11145627,100,3.8736765,0.6099455,[-11.941  -5.843  -0.411  -5.154   2.459],84.89314,0.9670141,-35.99015269489339,1.0260028,-28.532948,100.0,22014.54769730568,16831336
1.0061167,8.201599e-07,-6.5787644,47100,1.2291931,98.858246,-38.016182,,1.0075134,483.34,471,8.74471,21.858452,-38.05103,,0.17993097,0.0521004,100,3.8749661,0.8475156,[-11.937  -5.842  -0.424  -5.147   2.455],77.21529,0.9691186,-34.25761646158787,1.0051167,-30.620008,100.0,22071.695130109787,16879670
1.0993121,6.8664554e-07,-7.5061016,47200,1.7620969,98.87619,-39.06386,,0.9789783,489.78,472,7.3377657,22.025013,-39.18304,,0.14986277,0.18397443,100,3.8684888,0.40958852,[-11.937  -5.855  -0.426  -5.147   2.456],55.863083,1.0220736,-30.31848450918898,1.0873735,-22.805979,100.0,22129.412288188934,16928648
1.0,-9.250641e-07,-8.245418,47300,1.0000017,98.847,-39.67614,,1.0,469.83,473,10.438152,28.268318,-39.67614,,0.23811263,5.562556e-07,100,3.8684888,0.9999976,[-11.929  -5.848  -0.43   -5.171   2.449],110.05556,0.93966,-35.94123544933518,1.0,-36.00628,100.0,22185.47320842743,16975631
1.0103372,1.335144e-07,-7.448046,47400,1.1968342,98.85739,-38.892517,,0.9925099,465.53,474,11.955319,19.707672,-38.929512,,0.2545065,0.06438303,100,3.8657339,0.7781159,[-11.929  -5.848  -0.43   -5.171   2.449],139.06912,0.9352517,-33.19479855724126,1.0087353,-60.68506,100.0,22240.109143972397,17022184
1.0053365,-3.8146972e-08,-4.1797924,47500,1.1525142,98.80751,-35.61869,,0.9946854,464.07,475,9.499671,23.773869,-35.62721,,0.2589158,0.048742186,100,3.8634057,0.81609315,[-11.929  -5.852  -0.425  -5.169   2.447],89.69598,0.9304983,-44.66494324715478,1.0049056,-32.182213,100.0,22295.280403137207,17068591
1.1579316,-1.1444092e-06,-6.9766397,47600,2.330179,98.855545,-38.586487,,1.0143144,474.13,476,10.129963,26.130962,-38.833107,,0.23978314,0.25764647,100,3.8554356,0.24435867,[-11.928  -5.851  -0.426  -5.17    2.445],97.806786,1.0110995,-34.24459664674793,1.1352472,-47.80172,100.0,22351.13325548172,17116004
1.0288391,1.3732911e-06,-8.389559,47700,1.5055553,98.80702,-39.854275,,1.0070693,462.22,477,13.797376,21.088245,-39.896988,,0.267504,0.10720914,100,3.854939,0.6767434,[-11.934  -5.835  -0.4    -5.184   2.436],176.78342,0.93535876,-44.59805047444113,1.0224504,-54.83299,100.0,22405.657516241074,17162226
1.039927,5.722046e-07,-6.51508,47800,1.5735064,98.833496,-38.006996,,1.0054529,473.67,478,9.551172,23.887161,-38.07078,,0.22797059,0.13147172,100,3.8612032,0.61544025,[-11.939  -5.843  -0.397  -5.168   2.436],85.51191,0.9657542,-39.43356944929897,1.0377959,-39.935196,100.0,22461.2419321537,17209593
1.0275276,-5.8174135e-07,-7.529496,47900,1.5681903,98.83417,-38.999313,,1.0032411,472.48,479,10.832102,22.920185,-39.05833,,0.23107126,0.11821675,100,3.8567975,0.59750724,[-11.939  -5.843  -0.396  -5.168   2.442],118.65782,0.95695966,-39.175385811744576,1.0246141,-43.915577,100.0,22516.76663541794,17256841
1.0069652,2.193451e-07,-7.644881,48000,1.227046,98.864334,-39.08642,,1.0054,483.47,480,9.511955,19.857927,-39.09788,,0.17941645,0.05823518,100,3.8536816,0.7897917,[-11.941  -5.836  -0.396  -5.175   2.438],89.62708,0.9702508,-32.795303247717996,1.006729,-45.912033,100.0,22573.79832148552,17305188
1.0600066,1.3065338e-06,-5.451379,48100,1.6466668,98.833206,-36.944046,,0.9969828,483.76,481,8.963708,27.489845,-37.01538,,0.18174082,0.15430765,100,3.8556345,0.49726164,[-11.941  -5.835  -0.397  -5.175   2.435],84.10747,0.9890589,-40.34497415234095,1.0454152,-32.575523,100.0,22630.796001434326,17353564
1.1664264,1.5258789e-07,-4.6397977,48200,2.4650414,98.80812,-36.280598,,1.0371234,457.97,482,12.442242,22.51165,-36.604813,,0.2995513,0.28766394,100,3.846366,0.40161735,[-11.94   -5.828  -0.409  -5.194   2.437],138.12395,0.9795427,-43.93810806579584,1.1352903,-57.904057,100.0,22684.86550927162,17399361
