MeanD2w0t,TimeElapsed,StdD2w0t,ReturnStepMaxmin,EntropyCoefficient,StdIW,MinD2w0t,MaxIW,EpLenMean,Weights,InitialReturnMean,J_sample_variance,InitialReturnStd,InitialBound,MeanIW,InitialReturnMin,ReturnStepMax,EpRewMean,InitialReturnMax,EpisodesSoFar,MaxD2w0t,Bound,MinIW,MeanEntropy,Iteration,TimestepsSoFar,EpThisIter,ReturnMeanIW,EmpiricalD2
0.03807195,3944.5680088996887,0.20906389,86.28337,,0.6483574,,6.171683,16.48,[ 1.015  0.05  -0.518 -0.233 -1.52 ],-1.27410885e-05,114064.49,3.3296347,490.6574,1.037515,-4.6602325,100.0,-107.71894385877553,11.828857,31600,2.0488842,503.5153,0.28863162,-0.09366812,316,564206,100,575.8479,1.2926548
0.053766456,3955.5359604358673,0.3061984,86.83094,,1.1550773,,8.458113,17.3,[ 1.018  0.046 -0.529 -0.228 -1.513],1.1444092e-06,335497.22,3.6289232,463.41986,1.1318535,-4.466278,100.0,-108.48337228601207,13.48526,31700,4.860058,503.53094,0.037188113,-0.101733126,317,565936,100,593.1405,1.766244
0.17781682,3967.3580408096313,10.186634,86.57871,,5.478057,,46.43666,16.89,[ 1.028  0.055 -0.51  -0.235 -1.521],9.002685e-06,7196259.5,3.1853511,480.18896,1.8336403,-4.140297,100.0,-108.15974392749385,8.8832245,31800,2178.389,763.50073,0.00092632195,-0.115763694,318,567625,100,953.1564,40.27506
0.043195635,3978.2268679142,0.24529365,86.838264,,1.2781912,,10.843039,17.29,[ 1.005  0.026 -0.521 -0.242 -1.535],-2.2125244e-06,350871.2,3.3985994,456.50488,1.212439,-4.4972916,100.0,-108.60534717622576,9.150383,31900,8.522459,519.1781,0.08676947,-0.116739504,319,569354,100,629.25476,1.9186383
0.04050024,3989.234302520752,0.22012703,86.71935,,0.5634366,,4.5579567,17.06,[ 0.992  0.021 -0.518 -0.253 -1.536],-1.6021728e-06,82725.27,3.405288,466.52652,1.0699956,-4.549988,100.0,-108.02504910119734,9.679581,32000,3.3522441,485.79184,0.15196563,-0.1206367,320,571060,100,572.9621,1.2324073
0.042560946,4000.5126271247864,0.28960612,86.6334,,2.6048746,,50.0482,16.96,[ 0.99   0.012 -0.529 -0.257 -1.54 ],4.8828124e-06,1361253.4,3.0500329,469.75412,1.3053997,-4.911728,100.0,-107.94374457060256,12.137825,32100,27.753193,551.3134,0.11556573,-0.11702521,321,572756,100,677.34454,2.131386
0.27389172,4011.5580220222473,3.9187143,86.21012,,17.387009,,177.68997,16.54,[ 0.995  0.025 -0.527 -0.246 -1.536],-9.155273e-07,66146916.0,3.013749,493.182,2.5826626,-3.5282364,100.0,-108.82838675662411,12.940086,32200,469.65057,932.5483,0.0011351217,-0.12549075,322,574410,100,1318.0627,62.70449
0.040641993,4022.0632243156433,0.22542815,86.33643,,0.7364025,,6.372323,16.53,[ 1.024  0.051 -0.52  -0.242 -1.544],-4.653931e-06,139473.7,3.0007489,480.3808,1.123044,-4.660881,100.0,-107.78946012208561,9.9635315,32300,2.4744017,533.0006,0.073526576,-0.13390179,323,576063,100,617.57495,1.7024645
0.4564097,4034.699206352234,6.476096,86.51535,,13.202526,,186.66309,16.83,[ 1.035  0.057 -0.519 -0.248 -1.553],-4.4250487e-06,43434344.0,3.3524919,471.78348,2.1825001,-3.9123611,100.0,-108.45095150124612,13.690277,32400,350.12415,753.8956,0.0014490631,-0.13732967,324,577746,100,1150.8367,39.360836
0.16969404,4047.2868716716766,1.8020146,86.80482,,7.008553,,64.99279,17.17,[ 1.039  0.045 -0.524 -0.223 -1.556],9.155273e-07,10050457.0,4.0241184,461.899,2.144322,-5.155678,100.0,-107.72612832338953,13.688019,32500,140.73187,784.9888,0.012590831,-0.134275,325,579463,100,1061.519,11.826546
0.038241066,4061.5227661132812,0.20398775,86.943375,,0.6338735,,5.298917,17.37,[ 1.037  0.053 -0.514 -0.248 -1.553],7.781982e-06,86683.94,3.7206585,456.9729,1.0473018,-5.096092,100.0,-108.00189660521292,12.379646,32600,3.113888,468.13593,0.18873091,-0.13796888,326,581200,100,546.13336,1.3636677
0.10839921,4073.7381105422974,0.90857315,86.571655,,3.6382818,,25.59292,16.86,[ 1.034  0.05  -0.509 -0.256 -1.557],1.7547608e-06,3189191.8,3.207537,475.93073,1.5545397,-4.4603424,100.0,-108.1402064979775,13.616631,32700,30.775875,686.41187,0.0029104196,-0.13891655,327,582886,100,820.6062,7.945334
0.06450969,4085.182909488678,0.43624383,86.35457,,2.6643293,,19.022522,16.67,[ 1.021  0.043 -0.512 -0.239 -1.558],3.890991e-06,1684525.2,2.9375863,491.4954,1.2130275,-4.161682,100.0,-108.57434749268745,9.611572,32800,9.226988,556.4327,0.016337315,-0.13500746,328,584553,100,656.4678,5.962821
0.07392248,4098.72633934021,0.49630648,87.00405,,2.1808043,,20.37334,17.57,[ 0.995  0.032 -0.514 -0.236 -1.554],3.3569336e-06,1082900.5,3.9750147,449.75604,1.3167633,-5.455719,100.0,-108.39422486281778,12.226883,32900,15.276599,558.5485,0.018538503,-0.13501902,329,586310,100,670.26013,4.344916
0.03737269,4110.694057703018,0.20614187,86.194466,,0.72193396,,4.3849216,16.43,[ 0.997  0.052 -0.505 -0.245 -1.554],4.272461e-06,134505.31,3.164819,498.04187,1.0670947,-3.9940796,100.0,-108.4235445385727,10.161858,33000,2.4090574,524.4463,0.15476884,-0.13451408,330,587953,100,595.1181,1.5709387
0.03771446,4121.690882205963,0.20208906,86.61459,,0.5232581,,3.5099113,17.06,[ 0.989  0.045 -0.505 -0.252 -1.553],-3.2806397e-06,65233.453,3.6176672,465.05377,1.080334,-4.225189,100.0,-108.67365463945659,13.3934555,33100,1.9236366,494.8153,0.22529131,-0.13829665,331,589659,100,578.21564,1.2553394
0.039349318,4131.274644613266,0.21383673,86.44833,,0.53076124,,3.0458593,16.72,[ 0.978  0.048 -0.5   -0.258 -1.557],-1.0681152e-06,75635.42,3.562758,480.35547,1.0493904,-4.4745865,100.0,-108.13256403660243,14.009186,33200,1.923775,497.87686,0.20649612,-0.14660648,332,591331,100,575.08167,1.2712157
0.4517653,4139.959178686142,5.4787955,86.744125,,13.571555,,210.00618,17.02,[ 0.977  0.036 -0.51  -0.253 -1.566],2.1362305e-06,45350132.0,3.3944528,464.78873,2.27407,-4.838623,100.0,-107.80961023928845,12.732819,33300,255.53876,792.0646,0.00055722694,-0.14681825,333,593033,100,1169.9104,35.237762
1.8950536,4151.978005886078,46.95162,86.15482,,24.58524,,344.2441,16.38,[ 0.979  0.018 -0.526 -0.226 -1.566],-1.2969971e-06,159637890.0,3.2764294,491.88303,3.2287385,-4.072052,100.0,-108.39751188126588,14.354507,33400,4152.539,1196.2472,6.697103e-06,-0.14724866,334,594671,100,1721.0905,376.56702
0.15067576,4165.957417011261,1.4799448,86.39103,,5.5464306,,71.94725,16.71,[ 0.95   0.008 -0.528 -0.203 -1.566],1.0375977e-05,7799858.0,3.395293,484.69305,1.5602256,-4.0665054,100.0,-108.43726349332023,12.779999,33500,81.96505,667.1713,0.004888851,-0.14120668,335,596342,100,834.8578,14.536464
0.74361515,4178.216994047165,9.924263,86.40235,,24.825674,,296.5506,16.65,[ 0.957  0.036 -0.512 -0.213 -1.56 ],3.2043456e-06,147405390.0,3.340177,486.8871,3.7646763,-4.4119797,100.0,-107.9039662481953,12.4567795,33600,644.17773,1426.8828,0.000894219,-0.15109044,336,598007,100,1905.2476,64.47654
0.23011419,4192.114573478699,2.9878263,86.091095,,6.8638883,,66.94301,16.35,[ 0.937  0.058 -0.482 -0.198 -1.57 ],1.04522705e-05,12247357.0,2.8575947,489.27872,2.0190272,-3.8472824,100.0,-108.38993512062463,14.525848,33700,180.68314,825.96356,0.0067609586,-0.15933163,337,599642,100,1088.5869,20.734648
0.28488857,4204.870596170425,3.1708405,87.12409,,11.06569,,111.325424,17.65,[ 0.937  0.047 -0.482 -0.18  -1.578],-1.4801026e-05,26070006.0,3.6268353,445.84622,2.1894248,-4.847931,100.0,-108.4428437941053,10.018127,33800,138.95912,785.2352,0.0017629548,-0.16552131,338,601407,100,1081.9899,55.709484
0.059920207,4216.49412894249,0.41758505,86.35347,,2.6765223,,24.971146,16.79,[ 0.959  0.059 -0.492 -0.178 -1.584],-4.043579e-06,1742451.5,2.9617283,485.78033,1.226478,-3.523674,100.0,-109.2506832227977,13.554039,33900,26.0659,536.5614,0.013129165,-0.16991626,339,603086,100,668.39044,4.3356743
0.5586292,4228.243448019028,7.3762307,86.1214,,16.35019,,149.30533,16.36,[ 0.953  0.034 -0.502 -0.184 -1.589],-3.2806397e-06,67985630.0,2.75868,504.30173,2.9832082,-3.837288,100.0,-108.53329778941918,8.661186,34000,320.9655,1163.0656,0.00014850374,-0.17321081,340,604722,100,1573.2845,106.32593
0.06383477,4241.364711046219,0.49104893,86.61698,,3.1605082,,30.925705,17.07,[ 0.947  0.015 -0.495 -0.182 -1.592],4.8828124e-06,2399098.8,3.0542088,472.02512,1.3463467,-3.9998245,100.0,-108.73618550302197,10.842125,34100,51.67775,555.7914,0.062751964,-0.17651197,341,606429,100,706.70624,3.69831
0.845802,4253.445745229721,17.450531,86.47128,,13.891169,,195.11705,16.73,[ 0.938  0.018 -0.482 -0.201 -1.595],-6.2561035e-06,42477332.0,3.4478512,475.64755,2.433048,-4.873543,100.0,-107.71156691787701,11.107834,34200,1977.796,824.0847,0.00024662892,-0.16696933,342,608102,100,1233.6227,123.45574
0.08348864,4266.537667274475,0.60230845,86.242,,2.5406325,,21.492933,16.45,[ 0.931 -0.013 -0.498 -0.186 -1.586],-9.155273e-07,1614933.9,3.3598683,492.45892,1.3947898,-3.8712845,100.0,-108.00862373794071,13.239853,34300,14.717638,624.4518,0.0039482117,-0.16726586,343,609747,100,758.7066,6.9793286
0.41697228,4277.592489004135,9.897539,86.403275,,7.6581116,,88.480934,16.69,[ 0.924 -0.022 -0.491 -0.182 -1.586],8.926391e-06,14948379.0,3.5568998,487.17194,1.9074721,-4.424637,100.0,-108.06429150889119,11.501495,34400,705.3794,778.44495,0.0012811063,-0.17629655,344,611416,100,1008.28046,26.870255
0.12933153,4290.454740285873,1.1188258,85.95646,,3.9870355,,31.139408,16.09,[ 0.915 -0.027 -0.519 -0.162 -1.595],-1.1520386e-05,4280497.0,2.8107758,508.66846,1.5991584,-3.7291946,100.0,-107.87071081320124,11.939697,34500,44.751545,728.89355,0.010249398,-0.1813706,345,613025,100,889.5027,9.9134865
0.3359921,4303.814824819565,5.045578,86.45465,,11.258249,,112.208244,16.81,[ 0.935 -0.038 -0.535 -0.175 -1.6  ],-2.9754638e-06,28284710.0,3.2371042,482.64935,2.1909351,-4.0269775,100.0,-108.24749039383364,11.39978,34600,364.9954,823.74585,0.0033323127,-0.17466833,346,614706,100,1116.6028,35.488083
0.058929335,4315.454435110092,0.51984537,86.27772,,4.6765437,,48.348106,16.51,[ 0.947 -0.041 -0.51  -0.194 -1.594],-6.5612794e-06,4486074.5,3.158619,491.62,1.3345469,-4.202156,100.0,-108.13324878232852,11.317726,34700,56.86022,564.8727,0.024510985,-0.1802035,347,616357,100,709.9188,5.1609545
0.036135394,4326.501879453659,0.19501853,86.4172,,0.45236674,,2.6333814,16.73,[ 0.953 -0.03  -0.515 -0.179 -1.599],-2.8991699e-06,50527.83,2.7914097,487.70828,1.0391217,-3.9988937,100.0,-108.27598581847398,10.455742,34800,1.6759181,502.8374,0.22364987,-0.18711233,348,618030,100,568.55975,1.2271615
0.049007166,4336.230786323547,0.28441864,86.43538,,1.2913843,,6.474725,16.65,[ 0.949 -0.035 -0.515 -0.188 -1.606],1.3198853e-05,411322.9,3.60035,480.1367,1.1869751,-5.089699,100.0,-107.71958283699043,14.222183,34900,3.3558345,548.5766,0.028347438,-0.1833495,349,619695,100,642.17,2.9698472
0.102192596,4346.674719810486,0.871594,86.24097,,3.028512,,29.89356,16.48,[ 0.962 -0.03  -0.52  -0.187 -1.602],6.1035157e-06,2419389.8,2.858534,492.5333,1.347251,-3.8974762,100.0,-108.41575726381222,9.293625,35000,25.41699,582.0333,0.010692056,-0.19582623,350,621343,100,742.0548,6.2798285
0.04052162,4359.134311676025,0.22249706,86.44404,,0.85360533,,5.1414123,16.74,[ 0.974 -0.044 -0.519 -0.177 -1.615],5.1879883e-06,175176.97,3.0259683,479.71057,1.0754944,-4.41938,100.0,-108.1488778888985,10.110374,35100,2.186463,508.53064,0.18701154,-0.19758597,351,623017,100,586.366,1.7162006
0.036446575,4370.102045536041,0.19673991,86.53197,,0.4619576,,3.5284386,16.74,[ 0.985 -0.041 -0.521 -0.18  -1.617],-6.942749e-06,53496.746,3.565258,474.42044,1.0424815,-5.0010605,100.0,-107.54071659490214,12.28614,35200,1.9544451,488.26828,0.34202948,-0.19531891,352,624691,100,567.88947,1.1882228
0.12817255,4380.876356601715,1.3817123,86.101,,5.412403,,143.09538,16.35,[ 0.993 -0.034 -0.515 -0.182 -1.614],-2.7465821e-06,8096827.0,3.213856,497.5545,1.682854,-3.8581924,100.0,-108.55557602035825,11.732178,35300,54.46286,735.4291,0.008016977,-0.19509389,353,626326,100,931.3464,8.156275
0.065688856,4394.2093942165375,0.43241456,86.19097,,1.7852279,,21.942808,16.42,[ 0.988 -0.024 -0.515 -0.198 -1.614],2.822876e-06,856021.44,3.3196669,493.04956,1.1869806,-4.136673,100.0,-108.21631442300122,14.261871,35400,10.446039,553.00665,0.037973076,-0.20114848,354,627968,100,661.5681,3.4693983
0.056670826,4408.889043092728,0.38036665,86.56584,,1.9790844,,13.308698,16.94,[ 0.992 -0.008 -0.504 -0.211 -1.62 ],-1.4495849e-06,918625.4,3.649098,478.14847,1.2488943,-4.2209473,100.0,-108.49392624698645,12.602928,35500,11.797426,562.5022,0.018021073,-0.2041751,355,629662,100,665.25134,4.3889875
0.072031096,4419.073088169098,0.50443995,86.49513,,2.2092707,,20.677557,16.79,[ 0.997  0.004 -0.508 -0.201 -1.623],-1.8310546e-06,1183957.9,2.8858507,475.59344,1.2159499,-3.8385696,100.0,-108.67057062535146,8.957245,35600,11.334049,523.5077,0.01097561,-0.20581017,356,631341,100,650.5679,3.52656
0.03879145,4432.195364236832,0.2038893,87.167786,,0.5700682,,5.212151,17.69,[ 1.008e+00 -1.540e-03 -5.131e-01 -2.179e-01 -1.625e+00],2.822876e-06,66716.49,4.2669787,441.6624,1.0767118,-5.4044113,100.0,-107.98538643292142,13.112595,35700,1.7941095,466.97433,0.36469984,-0.20653813,357,633110,100,548.581,1.2291944
0.044632208,4444.726524353027,0.25281355,86.39957,,0.84905034,,6.799729,16.67,[ 0.996  0.007 -0.514 -0.217 -1.625],-8.69751e-06,186255.3,3.7509081,482.44214,1.0994178,-4.57193,100.0,-108.02108008990537,13.394989,35800,3.221015,518.39606,0.052273195,-0.21193205,358,634777,100,604.07074,1.6896312
0.057943076,4456.258759975433,0.4352519,86.29073,,1.0788145,,7.1569495,16.48,[ 0.989  0.018 -0.51  -0.224 -1.631],-1.2283325e-05,322833.47,3.3446455,491.27344,1.1574795,-4.7880554,100.0,-107.84216604287832,12.423698,35900,34.712757,544.5551,0.022573806,-0.21784662,359,636425,100,638.0225,2.2684453
0.043856993,4465.590654850006,0.2518455,86.22451,,0.99504775,,9.133438,16.45,[ 0.988  0.002 -0.528 -0.212 -1.637],-4.4250487e-06,261843.67,3.2637608,493.92322,1.0926433,-3.835617,100.0,-108.12627952810843,12.193039,36000,4.4631658,519.3684,0.08544016,-0.2189885,360,638070,100,607.0249,1.6300004
0.043858595,4477.176917076111,0.25515565,86.12664,,1.2268836,,7.4234147,16.34,[ 9.927e-01  1.133e-03 -5.292e-01 -1.996e-01 -1.638e+00],-5.4931643e-06,384107.16,3.0919747,494.16174,1.1202025,-4.0974274,100.0,-107.9764023975333,14.004814,36100,4.187841,537.1509,0.03747694,-0.21548478,361,639704,100,626.3557,2.6543696
0.045986354,4488.863426685333,0.2689775,85.91308,,1.0610574,,10.008124,16.12,[ 1.014  0.004 -0.532 -0.197 -1.634],-8.392334e-06,311326.16,2.4996455,503.60297,1.1436193,-3.5176468,100.0,-108.38464804161141,9.265167,36200,4.74506,549.62115,0.1203942,-0.21802305,362,641316,100,650.13086,1.511853
0.85048205,4499.977764129639,12.130453,86.43834,,28.469015,,289.89767,16.65,[ 1.016  0.016 -0.517 -0.205 -1.637],-2.822876e-06,176448140.0,3.005748,482.87866,3.9802072,-4.590431,100.0,-107.95823754853218,10.258003,36300,964.08374,1284.237,0.0001685188,-0.21874543,363,642981,100,1972.3069,193.61835
0.043858204,4512.866724014282,0.2487185,86.596115,,1.1783752,,14.835542,16.96,[ 1.034  0.022 -0.536 -0.202 -1.638],-5.1879883e-06,306380.3,3.3292613,469.60287,1.1421366,-4.528969,100.0,-108.19966498403491,13.066193,36400,7.5427437,508.8016,0.06717643,-0.21843146,364,644677,100,610.82684,1.5822486
0.034239985,4522.9586572647095,0.18635787,86.161514,,0.33419994,,2.463151,16.36,[ 1.036  0.023 -0.528 -0.214 -1.637],-1.2283325e-05,28961.139,3.0327191,491.53525,1.0281634,-4.216736,100.0,-108.0458151839902,12.782555,36500,1.2200109,502.65613,0.3743584,-0.2145294,365,646313,100,576.5777,1.1262835
0.03663427,4534.152558088303,0.19611026,86.64598,,0.39573577,,2.7730658,16.95,[ 1.036  0.017 -0.529 -0.213 -1.633],5.0354006e-06,38365.004,3.5823596,470.6395,1.0352243,-5.009094,100.0,-107.57744995103552,12.257545,36600,1.5777382,483.6834,0.36199844,-0.21679579,366,648008,100,555.57465,1.1594672
0.050233737,4544.473933458328,0.29932743,86.15655,,1.9837097,,19.91462,16.29,[ 1.03   0.022 -0.524 -0.219 -1.636],2.4414062e-06,887868.75,3.2233753,494.943,1.1501282,-4.4472046,100.0,-107.74882523519298,14.661232,36700,5.720726,523.39453,0.02030566,-0.23046874,367,649637,100,632.6924,2.171465
0.03851904,4556.569833040237,0.20890477,86.53469,,0.6547534,,3.1065946,16.88,[ 1.019  0.028 -0.53  -0.222 -1.649],3.5858154e-06,100631.46,3.6682522,475.59967,1.0990653,-4.3839493,100.0,-108.22140724591347,12.432236,36800,2.6416063,514.43414,0.13228472,-0.22957417,368,651325,100,592.9643,1.567851
0.03554294,4566.284921884537,0.19478108,86.15622,,0.5645867,,3.703811,16.27,[ 1.029  0.036 -0.527 -0.22  -1.649],-6.3323973e-06,83216.35,2.786232,491.32208,1.0603081,-4.5265884,100.0,-107.82755232837007,10.945793,36900,1.5521362,517.10205,0.26387268,-0.23248647,369,652952,100,596.9858,1.35185
0.036985118,4577.374651432037,0.20287879,86.41484,,0.60683715,,4.423665,16.69,[ 1.037  0.039 -0.529 -0.22  -1.651],1.8310546e-06,91007.25,3.3003113,481.88843,1.0835654,-4.3617783,100.0,-108.2126882034328,13.204666,37000,4.74282,507.0407,0.1297037,-0.23177443,370,654621,100,592.2771,1.2871817
0.17255382,4588.356915473938,2.4669528,86.43713,,5.025336,,47.015987,16.74,[ 1.034  0.05  -0.525 -0.212 -1.651],-9.841919e-06,6505528.0,3.332126,481.62506,1.5661538,-4.447464,100.0,-108.05456653016749,13.319092,37100,140.12788,654.2792,0.003148565,-0.22436951,371,656295,100,841.2352,11.115379
0.06956257,4599.791289567947,0.46918643,86.69244,,2.0308475,,19.553795,17.05,[ 1.027  0.06  -0.5   -0.224 -1.643],7.6293944e-08,984351.8,3.514324,462.55267,1.2918653,-4.8116226,100.0,-108.09168527120383,12.604591,37200,12.061578,559.5709,0.03571417,-0.21965398,372,658000,100,687.05615,4.532155
0.47400767,4612.102287530899,7.9694386,86.95807,,12.798432,,155.0842,17.47,[ 1.014  0.064 -0.486 -0.23  -1.639],-6.3323973e-06,34437830.0,3.8041952,451.7042,2.078405,-4.834465,100.0,-108.37989955859473,12.810547,37300,714.3653,726.61896,0.00033866294,-0.23049043,373,659747,100,1027.0208,51.33586
0.13106248,4623.459094047546,1.0950792,86.58176,,3.895291,,31.91646,16.91,[ 1.017  0.045 -0.49  -0.215 -1.649],-3.0517577e-07,3479852.0,3.7126768,471.26004,1.4119554,-4.630081,100.0,-107.87605401560943,13.113548,37400,30.433865,577.36224,0.0016342954,-0.23168838,374,661438,100,738.0329,11.070064
0.33120546,4636.524111747742,4.092303,86.813675,,10.037354,,167.91565,17.23,[ 1.032  0.042 -0.501 -0.225 -1.651],-1.0757446e-05,24709924.0,3.6450143,461.64252,2.0708365,-4.8054504,100.0,-108.10986429459288,12.988541,37500,252.97505,721.1637,0.001723879,-0.22829337,375,663161,100,1056.3619,60.905636
0.040252745,4648.33028626442,0.22055791,86.6032,,0.77272785,,7.028424,16.9,[ 1.019  0.034 -0.487 -0.228 -1.647],3.2806397e-06,129138.97,3.8175447,459.718,1.1107085,-5.0476456,100.0,-107.92780987221585,13.186966,37600,3.3820162,490.47925,0.27538955,-0.2296699,376,664851,100,595.8591,1.3274966
1.1665138,4658.861984968185,17.847437,86.6749,,20.605705,,185.52194,17.11,[ 1.015  0.035 -0.485 -0.237 -1.649],7.781982e-06,96643020.0,3.4034202,462.8808,3.908166,-4.570526,100.0,-108.47791082069608,13.037453,37700,963.8479,1344.0396,0.00023700365,-0.23186357,377,666562,100,1942.5217,282.36685
0.08111729,4671.061826944351,0.8471807,86.28321,,3.8357162,,29.994717,16.57,[ 1.032  0.054 -0.491 -0.24  -1.651],7.2479247e-06,3669850.5,2.82007,489.34286,1.538295,-3.7941742,100.0,-108.46953844430533,13.607925,37800,76.05274,669.1394,0.008817191,-0.23536852,378,668219,100,829.6872,8.349667
0.18903795,4681.018579483032,2.0385566,86.6111,,10.93265,,111.130775,16.98,[ 1.021  0.049 -0.48  -0.251 -1.654],-8.239746e-06,27111170.0,3.0805042,474.23557,1.9989898,-4.378708,100.0,-108.51778132715819,12.284836,37900,106.28015,734.3983,0.0028326318,-0.22989863,379,669917,100,1018.01886,21.174461
0.04802386,4693.841584444046,0.2723232,86.891594,,0.88004357,,8.596485,17.38,[ 1.039  0.023 -0.479 -0.253 -1.649],-5.722046e-06,175385.22,3.3278387,457.44595,1.1807668,-4.996826,100.0,-108.78720176825122,13.510925,38000,5.0302267,529.30316,0.062573954,-0.23707643,380,671655,100,617.66266,2.0475223
0.03595549,4706.2580037117,0.19545798,86.303116,,0.3973937,,3.4178221,16.49,[ 1.017  0.026 -0.479 -0.241 -1.656],-2.5177003e-06,43369.895,3.3062956,488.02948,1.0518676,-4.4959106,100.0,-107.92127902239032,12.34491,38100,1.7173173,509.28806,0.2690029,-0.23728468,381,673304,100,584.3825,1.1628348
0.20940058,4716.638178348541,2.3297188,86.891594,,7.0152116,,67.3782,17.36,[ 1.012  0.029 -0.474 -0.247 -1.656],-5.8746336e-06,10881955.0,3.555289,456.58096,1.7382776,-4.542221,100.0,-108.46451318768194,12.330994,38200,109.29179,689.81805,0.0044724,-0.24381547,382,675040,100,878.4114,30.771235
0.08372901,4729.721111536026,0.54089147,86.73968,,2.9930334,,35.031536,17.13,[ 1.032  0.039 -0.477 -0.255 -1.663],2.2888183e-07,2075369.9,3.6369066,463.85593,1.3508428,-4.705864,100.0,-107.98898473609576,12.433525,38300,11.60873,549.459,0.02872569,-0.23990808,383,676753,100,700.76196,4.7750053
0.08639921,4740.851055383682,0.64106774,86.30758,,3.234254,,31.417387,16.49,[ 1.033  0.037 -0.491 -0.258 -1.659],8.7738035e-06,2525194.8,3.0045223,486.51987,1.3345922,-3.961876,100.0,-108.05463986741361,13.88942,38400,14.865223,586.86426,0.02224902,-0.24267186,384,678402,100,724.33435,9.227447
0.09864176,4755.282507419586,0.7648816,86.71408,,4.9896197,,48.604546,17.12,[ 1.018  0.024 -0.49  -0.257 -1.662],9.155273e-07,4826999.0,3.2249494,468.19687,1.436055,-4.209984,100.0,-108.3253308896422,13.092751,38500,26.44452,561.3757,0.004408579,-0.24748164,385,680114,100,723.7163,10.548642
0.034085743,4766.017379760742,0.18377101,86.33862,,0.23734619,,1.8186245,16.64,[ 1.014  0.004 -0.493 -0.257 -1.666],6.942749e-06,14211.942,3.0961032,485.98886,1.0286862,-3.9256516,100.0,-108.33851342601928,14.317558,38600,1.2067076,498.1043,0.53381443,-0.25414923,386,681778,100,567.0849,1.069484
0.06091909,4775.228441476822,0.3857932,86.947495,,2.8013232,,21.013344,17.48,[ 1.02   0.002 -0.495 -0.255 -1.673],7.6293946e-07,1602337.0,3.3981326,453.25467,1.2827264,-4.2376175,100.0,-108.77844820379408,12.555771,38700,19.13922,523.92017,0.036482256,-0.2613061,387,683526,100,654.22015,3.6236486
0.040202305,4787.90042757988,0.22271754,86.238525,,0.7957941,,5.1007566,16.57,[ 1.028  0.021 -0.486 -0.256 -1.68 ],-4.7302246e-06,164700.02,2.5963535,495.85706,1.1001923,-3.9439545,100.0,-108.87168058650037,7.7196045,38800,4.1409926,534.2847,0.022448849,-0.26878113,388,685183,100,610.52026,1.603739
0.090949476,4799.669970273972,0.60554755,86.46549,,2.8743434,,22.90001,16.78,[ 1.015  0.016 -0.489 -0.267 -1.688],-2.822876e-06,1970050.1,3.1036885,479.11127,1.3048757,-4.225235,100.0,-108.17778892585766,13.277977,38900,13.7276945,561.72455,0.005653212,-0.28637722,389,686861,100,697.2397,5.6385546
0.05711622,4810.839094400406,0.35774815,86.36356,,1.9065592,,10.974539,16.67,[ 1.029  0.006 -0.508 -0.266 -1.705],7.705688e-06,868835.4,3.1776953,480.71622,1.3138949,-3.7977142,100.0,-108.26772575061712,12.929199,39000,7.2032514,596.6245,0.016920613,-0.28540394,390,688528,100,704.9305,4.412207
0.034095243,4821.1665325164795,0.18466982,86.299675,,0.23372893,,1.8960706,16.51,[ 1.016e+00 -2.765e-04 -5.032e-01 -2.685e-01 -1.704e+00],1.0681152e-05,14832.609,3.0195777,483.97784,1.021408,-4.194153,100.0,-108.22549244082398,11.620445,39100,1.2650566,491.1027,0.39545608,-0.28314593,391,690179,100,568.7622,1.0503713
0.03492049,4832.439277172089,0.18559477,86.67164,,0.15604776,,1.5506722,17.11,[ 1.010e+00  1.437e-03 -5.044e-01 -2.703e-01 -1.702e+00],6.866455e-06,5882.2236,2.9525688,466.1326,1.0217117,-4.254875,100.0,-108.74043547661236,14.665459,39200,1.2197572,474.766,0.4588319,-0.28417864,392,691890,100,549.06085,1.0314667
0.12846166,4842.182436943054,1.0482055,86.882706,,5.158112,,47.23594,17.36,[ 1.003  0.004 -0.505 -0.27  -1.703],-6.4849855e-06,5620895.0,3.4208963,461.05908,1.7628782,-4.4133987,100.0,-108.43281201249395,12.90374,39300,60.014423,678.18036,0.0043570865,-0.2890636,393,693626,100,874.1208,13.077549
0.08022813,4854.946526288986,0.54367757,86.746544,,2.2174275,,24.151297,17.05,[ 1.007  0.007 -0.521 -0.266 -1.708],4.653931e-06,1169071.5,3.6122482,462.6414,1.3696381,-5.147667,100.0,-107.59345241255012,13.315903,39400,10.464613,590.1316,0.015588631,-0.29075533,394,695331,100,716.75934,4.6629295
0.06475402,4864.954785346985,0.41063228,86.61305,,1.5328282,,12.305461,16.96,[ 1.001  0.005 -0.517 -0.256 -1.71 ],6.2561035e-06,604941.06,2.6722963,472.39487,1.2209485,-4.614731,100.0,-108.00112381213863,6.4860916,39500,9.431932,553.5055,0.025676882,-0.29152086,395,697027,100,655.3927,2.9140244
0.055972118,4876.332327127457,0.3222308,86.84512,,1.189033,,9.139731,17.27,[ 1.004  0.015 -0.507 -0.27  -1.71 ],-9.460449e-06,354447.0,3.8811767,462.19223,1.2219075,-4.6011047,100.0,-108.18485385136158,13.1968,39600,5.7295876,551.06964,0.06286516,-0.29272354,396,698754,100,642.10583,1.8779099
