Weights,Bound,EmpiricalD2,EpThisIter,TimeElapsed,J_sample_variance,MaxIW,Iteration,ReturnMeanIW,InitialReturnMin,ReturnStepMaxmin,MinIW,InitialBound,InitialReturnMean,InitialReturnStd,EpLenMean,ReturnStepMax,EpRewMean,MinD2w0t,MeanIW,StdIW,MaxD2w0t,MeanD2w0t,TimestepsSoFar,MeanEntropy,StdD2w0t,InitialReturnMax,EpisodesSoFar
[ 0.579 -0.548  0.219  0.382 -0.014],-1990.2532,1.0002408,100,5742.571420669556,5.4669986,1.0262532,482,-97.263725,-99.7496,100.0,0.9387477,-1990.4467,-97.60334,1.7696319,44.27,100.0,-140.51913678882252,,0.9956,0.01614666,1.0004935,0.08855045,2114549,1.4042988,0.28411475,-91.293915,48200
[ 0.579 -0.547  0.219  0.381 -0.015],-2068.9521,1.0000523,100,5752.363325595856,4.2196426,1.01632,483,-97.449135,-99.47212,100.0,0.9711696,-2068.995,-97.53131,1.9016687,45.0,100.0,-141.151455212879,,0.99883157,0.006941368,1.0001421,0.09000244,2119049,1.4047456,0.28618133,-91.091965,48300
[ 0.579 -0.547  0.219  0.381 -0.014],-2057.0457,1.0001122,100,5761.082588195801,3.7341552,1.027642,484,-97.377975,-99.632065,100.0,0.96751773,-2057.1064,-97.49371,1.8704743,43.58,100.0,-139.7247640934385,,0.9987222,0.010894538,1.0002261,0.087163724,2123407,1.4052517,0.2820835,-90.969696,48400
[ 0.58  -0.546  0.219  0.381 -0.014],-2054.1191,1.0000296,100,5770.19234085083,3.6839328,1.0206105,485,-97.489044,-99.81393,100.0,0.9735781,-2054.1658,-97.57553,1.8019309,40.68,100.0,-136.92239196810993,,0.99889344,0.0055628675,1.0001898,0.08136187,2127475,1.4056219,0.27339727,-91.686966,48500
[ 0.579 -0.546  0.219  0.381 -0.013],-1988.4637,1.0000633,100,5779.817169904709,3.8350406,1.0184609,486,-97.57111,-99.66306,100.0,0.9696549,-1988.5183,-97.675095,1.7910659,43.64,100.0,-139.9692498169563,,0.99868524,0.008498058,1.0001651,0.087283514,2131839,1.4048183,0.2822659,-92.45117,48600
[ 0.579 -0.546  0.219  0.381 -0.014],-2051.2578,1.000546,100,5788.241288900375,6.873598,1.0474862,487,-97.08539,-99.47037,99.98354,0.9405679,-2051.5117,-97.57626,1.5383308,40.4,100.0,-136.66323964620426,,0.9941623,0.02258311,1.0011113,0.08081565,2135879,1.4046403,0.27257982,-91.801956,48700
[ 0.581 -0.546  0.219  0.383 -0.014],-1990.142,1.0001479,100,5797.944983959198,3.7281463,1.0318083,488,-97.24913,-99.6213,100.0,0.9722753,-1990.1979,-97.35457,1.7767084,43.52,100.0,-139.51599868617862,,0.9984605,0.012460606,1.0002911,0.08704346,2140231,1.4043196,0.2819018,-91.763855,48800
[ 0.58  -0.546  0.219  0.382 -0.015],-1990.2113,1.0000452,100,5807.164957046509,3.376067,1.0161327,489,-97.3351,-99.9015,100.0,0.98040384,-1990.2448,-97.40147,1.7273474,42.73,100.0,-138.78322453971884,,0.9992253,0.0063867476,1.0001005,0.08546206,2144504,1.4039534,0.27956492,-93.02565,48900
[ 0.58  -0.546  0.219  0.382 -0.015],-2058.947,1.000078,100,5815.6143498420715,3.8822255,1.0201659,490,-97.58689,-99.62109,99.996216,0.9662376,-2059.0288,-97.74828,1.6427431,42.85,100.0,-139.2972917109205,,0.998342,0.009569159,1.00027,0.08570517,2148789,1.4039493,0.27994287,-90.12915,49000
[ 0.581 -0.548  0.219  0.383 -0.015],-1971.0814,1.0001671,100,5824.841982603073,3.5318549,1.0302635,491,-97.806435,-99.60841,100.0,0.9549259,-1971.1802,-97.9804,1.4128963,41.65,100.0,-138.34067558626512,,0.9981751,0.012884233,1.0003592,0.083304994,2152954,1.40421,0.2763447,-92.27817,49100
[ 0.582 -0.549  0.22   0.383 -0.015],-1981.8717,1.0003585,100,5834.923342466354,6.241383,1.0487434,492,-97.166885,-99.61891,100.0,0.9529522,-1982.0013,-97.42214,1.9560044,47.35,100.0,-143.37488821038613,,0.996748,0.01917071,1.0005157,0.0947108,2157689,1.4048235,0.2928363,-91.71547,49200
[ 0.582 -0.548  0.22   0.383 -0.014],-2041.0215,1.0001816,100,5843.225217819214,3.7097433,1.0382435,493,-97.339386,-99.56213,100.0,0.95984054,-2041.0989,-97.4917,1.5939394,39.68,100.0,-135.86777739947576,,0.99826217,0.012763366,1.0003318,0.07936545,2161657,1.4051863,0.270311,-92.50468,49300
[ 0.583 -0.548  0.22   0.383 -0.014],-2021.2921,1.0002527,100,5853.5661787986755,4.2276587,1.0579201,494,-97.39117,-99.69018,100.0,0.9609343,-2021.4486,-97.67124,1.6694435,47.2,100.0,-143.515204707482,,0.996831,0.015052861,1.0005662,0.09441066,2166377,1.4052751,0.29241458,-90.74186,49400
[ 0.582 -0.548  0.22   0.382 -0.014],-1986.3228,1.0001973,100,5862.457414627075,4.371669,1.0335858,495,-97.47366,-99.60165,100.0,0.9588385,-1986.3972,-97.59735,1.7858973,42.44,100.0,-138.70478138344356,,0.9984892,0.0135549065,1.000255,0.084883615,2170621,1.4052949,0.27871066,-90.90831,49500
[ 0.583 -0.548  0.22   0.382 -0.014],-2027.425,1.0001642,100,5871.171135663986,4.7058945,1.0445304,496,-97.30009,-99.58571,100.0,0.96700686,-2027.4938,-97.438095,1.7329518,38.46,100.0,-134.59201519458213,,0.9983865,0.012413818,1.000295,0.076924324,2174467,1.4052663,0.26648387,-90.79367,49600
[ 0.582 -0.548  0.22   0.383 -0.014],-2033.0846,1.0000771,100,5880.89368391037,3.4286413,1.0253688,497,-97.31721,-99.49661,100.0,0.96550494,-2033.1498,-97.44147,1.6477847,43.36,100.0,-139.47591141699553,,0.9986617,0.010127507,1.0001636,0.08672424,2178803,1.4047511,0.28142843,-91.0027,49700
[ 0.582 -0.548  0.22   0.384 -0.014],-2041.1053,1.000021,100,5891.236581087112,3.2625494,1.0108699,498,-97.49102,-99.74703,100.0,0.98740506,-2041.1134,-97.506195,1.760777,49.03,100.0,-145.1370501523188,,0.9997636,0.0045006303,1.0000341,0.09806045,2183706,1.4047308,0.29739815,-90.04758,49800
[ 0.582 -0.548  0.22   0.384 -0.014],-2049.3787,1.0001053,100,5899.22244811058,4.3027515,1.0244344,499,-97.51248,-99.69252,100.0,0.9692369,-2049.4587,-97.66465,1.7539845,42.56,100.0,-138.88215674592146,,0.9982889,0.00945784,1.0003024,0.085123904,2187962,1.40493,0.279064,-90.402,49900
