EntropyCoefficient,J_sample_variance,Iteration,MeanIW,StdIW,InitialReturnMin,InitialBound,MinD2w0t,MaxD2w0t,EpRewMean,EmpiricalD2,StdD2w0t,MinIW,ReturnMeanIW,EpThisIter,MeanD2w0t,InitialReturnStd,ReturnStepMax,MeanEntropy,InitialReturnMean,Bound,ReturnStepMaxmin,TimeElapsed,EpLenMean,InitialReturnMax,MaxIW,TimestepsSoFar,EpisodesSoFar,Weights
,118.2867,389,0.9830301,0.12824702,-40.827576,-37.542755,,1.03555,-39.20536686726404,1.0311251,0.23077555,0.59954596,-5.975664,100,0.96044266,10.737684,100.0,4.057993,-1.5258789e-07,-37.45409,98.83414,19705.284368276596,472.75,28.641762,1.5698607,15111094,38900,[-13.646  -6.756  -0.407  -5.86    2.642]
,97.839966,390,1.0,,-54.635643,-37.977226,,1.0,-37.642903647680356,1.0,0.21338956,1.0,-6.5465055,100,0.95218,9.841828,100.0,4.057993,-7.9154967e-07,-37.977226,98.84187,19761.665216207504,476.09,21.705976,1.0,15158703,39000,[-13.648  -6.751  -0.406  -5.882   2.639]
,86.14977,391,0.99464655,0.15357992,-54.377007,-38.99602,,1.059863,-35.461978334873535,1.0501591,0.22601224,0.5201077,-7.3834286,100,0.972953,9.474209,100.0,4.052105,-8.583069e-08,-38.888653,98.850525,19817.25087785721,474.51,17.618258,1.6313199,15206154,39100,[-13.648  -6.751  -0.406  -5.882   2.639]
,89.93896,392,0.99713624,0.0670762,-27.436,-36.617756,,1.0132288,-38.87017477340357,1.0124627,0.23393032,0.75697,-5.14687,100,0.94872963,9.434207,100.0,4.048322,-1.5258789e-07,-36.598083,98.83507,19872.730345726013,471.35,27.14489,1.2472383,15253289,39200,[-13.651  -6.747  -0.422  -5.889   2.633]
,148.03586,393,1.0036794,0.063283876,-33.61909,-37.06463,,1.0083842,-44.55472487689879,1.0075784,0.29556498,0.6980692,-5.6067114,100,0.90779656,12.135703,100.0,4.045048,-1.2683869e-06,-37.050453,98.80289,19925.949568748474,452.08,32.06457,1.2441045,15298497,39300,[-13.651  -6.746  -0.422  -5.889   2.629]
,58.829845,394,1.0066543,0.10257949,-23.79845,-36.817856,,1.0187728,-43.079053232559325,1.0179467,0.20650071,0.67904603,-5.3283415,100,0.96499455,7.574245,100.0,4.0410056,-5.626678e-07,-36.788105,98.81979,19982.373642921448,478.12,18.186325,1.3788745,15346309,39400,[-13.651  -6.747  -0.422  -5.889   2.626]
,68.76026,395,1.0040879,0.07336218,-38.44036,-38.383923,,1.0133098,-35.63911175744804,1.0102396,0.18062897,0.6706931,-6.8779635,100,0.97156537,8.222357,100.0,4.041055,2.2888183e-07,-38.3229,98.85252,20038.826238393784,483.3,20.27565,1.2969483,15394639,39500,[-13.651  -6.747  -0.422  -5.889   2.622]
,122.56203,396,0.9713768,0.262772,-69.16405,-37.58712,,1.1727046,-45.18588554598248,1.1449919,0.31434295,0.26440206,-5.6742992,100,0.97536063,12.574894,100.0,4.0312495,1.335144e-07,-37.328293,98.80086,20092.40994477272,453.8,22.85196,2.213029,15440019,39600,[-13.652  -6.741  -0.429  -5.899   2.622]
,101.95154,397,0.98872244,0.07801748,-51.416054,-37.405518,,1.0134482,-35.83990682712766,1.0129229,0.19447686,0.76595265,-5.9322805,100,0.9675192,10.270009,100.0,4.027383,1.1062622e-06,-37.383854,98.850845,20149.37437438965,480.59,24.820608,1.2970767,15488078,39700,[-13.667  -6.779  -0.412  -5.897   2.612]
,108.868256,398,0.9988035,0.09095609,-50.147568,-39.35781,,1.02727,-31.46339545208315,1.0228921,0.15176578,0.7330328,-7.8343663,100,0.9881268,10.247639,100.0,4.027828,-1.6784668e-06,-39.296726,98.871185,20206.785153627396,488.5,22.45429,1.3986418,15536928,39800,[-13.667  -6.78   -0.411  -5.897   2.609]
,124.53658,399,1.0001291,0.041013643,-41.72616,-36.064743,,1.0036709,-39.072606882209755,1.0034132,0.24522333,0.84485173,-4.622262,100,0.937634,11.1327505,100.0,4.0258975,-9.536743e-08,-36.058643,98.83302,20262.078101873398,467.99,22.77808,1.1966596,15583727,39900,[-13.667  -6.763  -0.408  -5.912   2.609]
,107.83735,400,1.0,,-43.35762,-38.453934,,1.0,-41.09507543206555,1.0,0.18969402,1.0,-7.0232143,100,0.96262,10.332424,100.0,4.0258975,1.5258789e-07,-38.453934,98.82924,20318.460156917572,481.31,25.363617,1.0,15631858,40000,[-13.667  -6.762  -0.409  -5.913   2.607]
,110.33967,401,1.0083833,0.12067774,-61.972847,-39.20728,,1.0310048,-38.42457345545954,1.027291,0.24087088,0.62200284,-7.676813,100,0.952994,10.718794,100.0,4.0215225,-1.8119812e-07,-39.147186,98.8365,20373.26019525528,470.01,17.508575,1.445435,15678859,40100,[-13.667  -6.762  -0.409  -5.913   2.607]
,95.56169,402,1.0,,-36.13897,-38.087173,,1.0,-42.324856971779646,1.0,0.25068963,1.0,-6.656451,100,0.93262,9.726565,100.0,4.0215225,1.4305115e-07,-38.087173,98.81847,20428.10284280777,466.31,22.58917,1.0,15725490,40200,[-13.659  -6.769  -0.421  -5.909   2.603]
,88.62137,403,1.0023917,0.12379552,-37.884518,-38.216114,,1.0387976,-37.71812807303232,1.0338215,0.19242853,0.64093953,-6.6565685,100,0.9789761,9.383127,100.0,4.0170627,-7.724762e-07,-38.13565,98.84331,20484.231085777283,481.45,25.256374,1.6431634,15773635,40300,[-13.659  -6.769  -0.421  -5.909   2.603]
,124.80546,404,1.0091909,0.070740655,-51.965744,-39.155273,,1.0091041,-36.02308429422291,1.0085211,0.24567616,0.712555,-7.6928167,100,0.94026667,11.279122,100.0,4.01371,,-39.13768,98.84607,20539.140713453293,468.05,24.886528,1.2847613,15820440,40400,[-13.657  -6.765  -0.407  -5.917   2.598]
,120.24843,405,0.9952871,0.0617873,-57.059166,-38.762505,,1.0100348,-38.740715065183224,1.0087719,0.21713592,0.7702274,-7.285942,100,0.95508045,10.878406,100.0,4.0115595,4.5776366e-07,-38.72998,98.837036,20595.20874285698,475.43,23.440716,1.3013124,15867983,40500,[-13.657  -6.765  -0.407  -5.918   2.595]
,124.52042,406,0.99800783,0.04146897,-49.984726,-37.84699,,1.0044566,-34.4366443574632,1.0034713,0.21477704,0.83633107,-6.3835893,100,0.9533619,11.252522,100.0,4.0121975,-1.1825562e-06,-37.819435,98.855255,20651.35139322281,475.85,23.071878,1.1414394,15915568,40600,[-13.656  -6.767  -0.401  -5.923   2.592]
,83.53623,407,1.0069025,0.11314213,-29.06023,-37.561745,,1.0285964,-38.96542985491124,1.0259048,0.20977788,0.66444606,-6.027944,100,0.9677822,9.160847,100.0,4.016973,-5.4359435e-07,-37.49964,98.83682,20707.052188634872,477.59,25.107708,1.6085079,15963327,40700,[-13.658  -6.77   -0.397  -5.919   2.593]
,132.85902,408,1.0,,-48.303024,-38.02171,,1.0,-37.92026248714553,1.0,0.2320018,1.0,-6.5909867,100,0.94292,11.468672,100.0,4.016973,5.722046e-07,-38.02171,98.83914,20762.427378177643,471.46,25.393414,1.0,16010473,40800,[-13.657  -6.762  -0.4    -5.926   2.598]
,88.08709,409,1.0038564,0.1531562,-30.877361,-38.62949,,1.0619819,-34.55688428276942,1.0474577,0.19548655,0.45870787,-7.0168138,100,0.98522276,9.238738,100.0,4.0121975,-9.059906e-07,-38.51654,98.85635,20818.667424201965,481.16,24.447397,1.5999607,16058589,40900,[-13.657  -6.762  -0.4    -5.926   2.598]
,101.34598,410,1.006912,0.078226335,-58.045662,-38.33415,,1.0110679,-39.11674213259322,1.0104623,0.22685836,0.78514516,-6.868966,100,0.95129305,9.9781885,100.0,4.015617,-1.1157989e-06,-38.316837,98.83464,20874.336256742477,473.1,23.179682,1.3439779,16105899,41000,[-13.654  -6.763  -0.415  -5.944   2.593]
,109.81174,411,1.0165726,0.18341774,-45.155884,-37.941635,,1.0753063,-34.0397815506012,1.0610166,0.22268775,0.5618931,-6.264156,100,0.9808424,10.370657,100.0,4.021007,-3.0517577e-07,-37.78569,98.85687,20930.28627204895,475.65,24.837254,2.163137,16153464,41100,[-13.654  -6.762  -0.414  -5.944   2.597]
,90.84863,412,0.9999494,0.00055434543,-46.360855,-38.937675,,1.0,-41.966271863076415,1.0,0.17358428,0.99835366,-7.5067534,100,0.9689,9.483569,100.0,4.0213256,-3.4332277e-07,-38.937473,98.82675,20987.32900929451,484.45,18.74458,1.0022241,16201909,41200,[-13.646  -6.756  -0.424  -5.965   2.602]
,127.28853,413,1.0150267,0.20347613,-54.180344,-38.593987,,1.1046896,-40.9674034575949,1.0904387,0.29192272,0.48829177,-6.8395243,100,0.95862204,11.988515,100.0,4.0122366,3.0517577e-07,-38.41283,98.821075,21040.749780893326,457.91,26.439014,2.0804,16247700,41300,[-13.646  -6.756  -0.424  -5.965   2.602]
,81.90729,414,1.0057728,0.32528293,-28.741392,-38.751522,,1.2548203,-37.1546611094739,1.1943414,0.22967538,0.27983457,-6.9163413,100,1.0437189,9.259834,100.0,4.00781,1.7166138e-07,-38.570477,98.844666,21097.073214292526,478.4,19.847528,2.9324293,16295540,41400,[-13.652  -6.768  -0.412  -5.955   2.593]
,97.99334,415,1.0,,-24.757675,-36.453983,,1.0,-43.337853458160815,1.0,0.25504333,1.0,-5.023263,100,0.93006,9.84954,100.0,4.00781,1.7642975e-07,-36.453983,98.813614,21152.18193244934,465.03,22.64156,1.0,16342043,41500,[-13.743  -6.675  -0.439  -5.944   2.589]
,104.90842,416,0.9999994,0.01677512,-41.04804,-36.243927,,1.0007135,-39.44125042840607,1.0005811,0.24698563,0.9515641,-4.794471,100,0.9350472,10.285955,100.0,4.007852,-5.531311e-07,-36.22604,98.83122,21206.768285274506,467.39,20.879738,1.0961586,16388782,41600,[-13.743  -6.675  -0.439  -5.944   2.589]
,103.03569,417,1.0039111,0.30021387,-56.642273,-37.318584,,1.1935618,-46.40861317740356,1.1809261,0.26633728,0.273366,-5.3921623,100,1.024689,11.161524,100.0,3.9943008,9.727478e-07,-37.101257,98.80234,21261.9609041214,469.56,21.214909,3.0816712,16435738,41700,[-13.746  -6.678  -0.439  -5.942   2.589]
,77.38067,418,0.9975339,0.047473602,-34.193836,-37.067463,,1.0059855,-44.021037731232845,1.0055642,0.2557893,0.7963346,-5.6198077,100,0.9327487,8.84111,100.0,3.9921877,-2.8610229e-08,-37.059834,98.81067,21316.59198498726,465.03,19.257387,1.1957791,16482241,41800,[-13.747  -6.677  -0.443  -5.937   2.576]
,94.40358,419,0.9993608,0.12576868,-41.781353,-37.234966,,1.0438545,-40.70427859577644,1.0372093,0.24352464,0.5654401,-5.6713457,100,0.95677155,9.757999,100.0,3.9869626,2.0980835e-07,-37.155838,98.82666,21371.69943881035,469.64,31.670357,1.5181472,16529205,41900,[-13.747  -6.678  -0.443  -5.937   2.573]
,95.03034,420,1.0177878,0.19417429,-25.965275,-37.091038,,1.083358,-38.345617167841176,1.066734,0.18432105,0.44931635,-5.376631,100,0.99868,9.554685,100.0,3.992676,7.8201293e-07,-36.897255,98.84146,21428.48079776764,483.72,25.526402,1.9995632,16577577,42000,[-13.743  -6.67   -0.43   -5.947   2.568]
,146.15392,421,1.0000001,2.5596537e-06,-54.964386,-37.69983,,1.0,-40.00281603052743,1.0,0.23030052,0.9999895,-6.2691073,100,0.9438,12.028817,100.0,3.992676,3.8146972e-08,-37.69983,98.83046,21484.368286132812,471.9,26.44594,1.0000105,16624767,42100,[-13.737  -6.668  -0.452  -5.957   2.574]
,100.50221,422,0.9999772,0.00026206527,-51.025192,-37.070297,,1.0,-34.931472661648485,1.0,0.20818113,0.9990956,-5.639498,100,0.9546,9.975334,100.0,3.992671,9.536743e-09,-37.07022,98.85362,21539.709272146225,477.3,18.670862,1.0010678,16672497,42200,[-13.737  -6.668  -0.452  -5.957   2.574]
,83.622574,423,0.9971425,0.0797698,-30.9307,-37.33125,,1.012959,-45.38434878455174,1.0119164,0.2733542,0.70908827,-5.8564506,100,0.92552686,9.216368,100.0,3.988913,-5.1498415e-07,-37.307266,98.80263,21593.308831453323,459.89,23.722548,1.2557852,16718486,42300,[-13.737  -6.668  -0.452  -5.957   2.574]
,122.08349,424,0.99950486,0.042105205,-62.03054,-37.124268,,1.0037389,-38.197065411969966,1.0034772,0.2406438,0.8158698,-5.6803555,100,0.9402094,11.052619,100.0,3.9869606,-5.340576e-07,-37.116825,98.837204,21648.222506284714,469.26,33.80359,1.1747828,16765412,42400,[-13.737  -6.668  -0.452  -5.957   2.57 ]
,59.74017,425,1.0017192,0.043508366,-20.214321,-37.01909,,1.0038303,-39.87479572767925,1.0036669,0.20078434,0.80578387,-5.5756664,100,0.9598735,7.6600103,100.0,3.9850078,-5.722046e-07,-37.012337,98.83353,21703.9912610054,479.04,19.331024,1.1691244,16813316,42500,[-13.737  -6.669  -0.451  -5.956   2.568]
,91.26541,426,0.9916947,0.3131295,-53.25155,-37.3264,,1.2431312,-40.533487095917216,1.170186,0.3185263,0.32207647,-5.1240277,100,0.9862707,11.398945,100.0,3.9790292,-2.670288e-07,-36.801655,98.82143,21756.833402633667,453.98,23.03933,3.4097168,16858714,42600,[-13.737  -6.668  -0.451  -5.956   2.566]
,115.29878,427,1.0000618,0.00024146163,-52.023495,-38.33501,,1.0000001,-36.60810423809399,1.0,0.20375833,0.9991023,-6.904213,100,0.9566,10.684254,100.0,3.9790304,4.1007996e-07,-38.334934,98.846924,21813.398254156113,478.3,25.292953,1.0012575,16906544,42700,[-13.741  -6.69   -0.424  -5.923   2.56 ]
,89.18525,428,1.0035589,0.19502446,-44.1533,-37.01157,,1.0982516,-38.27133542050309,1.0793204,0.25132892,0.4217475,-5.3296585,100,0.97443736,9.891083,100.0,3.9725335,2.861023e-07,-36.866116,98.83682,21867.846970796585,469.09,29.51746,2.2279117,16953453,42800,[-13.741  -6.69   -0.424  -5.923   2.56 ]
,127.93194,429,1.0055506,0.08460392,-34.440132,-38.37404,,1.0142486,-40.145270719706495,1.0117496,0.25480756,0.73309207,-6.8594337,100,0.93675596,11.498813,100.0,3.9746423,3.0517577e-07,-38.308212,98.827545,21922.58384823799,465.56,20.468962,1.4103296,17000009,42900,[-13.762  -6.69   -0.45   -5.919   2.553]
,76.456436,430,1.0034562,0.16554046,-19.691078,-37.234634,,1.0649642,-35.88370971810708,1.0500693,0.11561166,0.51262873,-5.564549,100,1.0114636,8.603331,100.0,3.976601,6.294251e-07,-37.0632,98.854614,21980.46179127693,493.66,21.431252,2.2165534,17049375,43000,[-13.764  -6.695  -0.446  -5.91    2.556]
,114.84241,431,0.998253,0.12325034,-42.53049,-37.881054,,1.0341029,-38.36094245166457,1.0290271,0.22007401,0.61447275,-6.3212085,100,0.96419346,10.894929,100.0,3.9726965,4.5776366e-07,-37.791046,98.83858,22036.935557842255,475.28,24.46416,1.5311538,17096903,43100,[-13.764  -6.681  -0.459  -5.93    2.558]
,123.1649,432,1.0054805,0.07566337,-55.403633,-38.323845,,1.0141771,-40.772224821847125,1.0120584,0.24596588,0.7596606,-6.829281,100,0.9419511,11.249636,100.0,3.9700904,-1.2588501e-06,-38.27826,98.82579,22092.180917024612,468.09,29.831388,1.3825018,17143712,43200,[-13.759  -6.684  -0.475  -5.93    2.554]
,114.29498,433,1.0018084,0.119669825,-53.460064,-37.272316,,1.0291785,-41.23841582310326,1.0264665,0.21609421,0.54875505,-5.744939,100,0.9651133,10.462584,100.0,3.96536,8.201599e-07,-37.216312,98.82678,22148.385996103287,476.16,28.517345,1.4276878,17191328,43300,[-13.76   -6.684  -0.467  -5.929   2.551]
,50.648155,434,1.0,,-30.817287,-36.392574,,1.0,-42.45035245563899,1.0,0.19711892,1.0,-4.961854,100,0.9595,7.081079,100.0,3.96536,-1.8310546e-06,-36.392574,98.82303,22204.834870815277,479.75,19.010164,1.0,17239303,43400,[-13.764  -6.677  -0.462  -5.939   2.547]
,167.33794,435,1.0177108,0.16757472,-55.968307,-38.38129,,1.0777638,-35.448847372491066,1.0604955,0.2074139,0.4633731,-6.7030234,100,0.9857373,12.709632,100.0,3.9687884,1.66893e-07,-38.204494,98.851974,22261.09207701683,478.97,28.80801,1.7728952,17287200,43500,[-13.764  -6.677  -0.462  -5.939   2.547]
,76.83249,436,0.9999414,0.037345003,-39.838467,-38.742928,,1.003657,-34.21995140426449,1.002761,0.18220559,0.8601054,-7.2863903,100,0.9670769,8.655472,100.0,3.96874,-1.7166138e-07,-38.721092,98.85826,22318.421046972275,482.86,17.931702,1.1795741,17335486,43600,[-13.755  -6.689  -0.489  -5.936   2.55 ]
,65.23281,437,0.9955945,0.09153977,-28.769976,-36.178566,,1.0196655,-40.60431079081685,1.0163581,0.20392437,0.7308173,-4.702845,100,0.96479917,7.9278755,100.0,3.966835,-5.340576e-07,-36.153954,98.83034,22374.658443450928,478.63,15.228367,1.3468115,17383349,43700,[-13.754  -6.687  -0.493  -5.941   2.55 ]
,106.712616,438,0.9932023,0.063394666,-46.88538,-37.033974,,1.0116007,-37.112753105325595,1.0099617,0.22376508,0.7235478,-5.550986,100,0.9524406,10.3970175,100.0,3.9643497,9.918213e-07,-36.996613,98.84335,22430.041122674942,473.85,27.711926,1.1938919,17430734,43800,[-13.764  -6.68   -0.48   -5.948   2.548]
,78.184326,439,1.0,,-22.693863,-36.45088,,1.0,-41.97533558233236,1.0,0.24641757,1.0,-5.0201583,100,0.93506,8.797869,100.0,3.9643497,3.7193297e-07,-36.45088,98.820435,22485.085698604584,467.53,21.990295,1.0,17477487,43900,[-13.762  -6.677  -0.473  -5.951   2.545]
,107.142075,440,0.99639046,0.12954599,-46.3375,-38.008026,,1.0422554,-34.46812058984726,1.0296471,0.26936814,0.6143777,-6.4768896,100,0.93786585,10.865656,100.0,3.9628582,3.8146972e-08,-37.95063,98.85077,22538.906223535538,461.94,23.255665,1.6678607,17523681,44000,[-13.762  -6.677  -0.473  -5.951   2.545]
,112.99412,441,0.9999947,7.820525e-05,-41.01923,-37.093437,,1.0,-38.5504066586697,1.0,0.2423579,0.9996968,-5.662688,100,0.93734,10.576652,100.0,3.9628584,-2.5749208e-07,-37.09341,98.835495,22593.829041719437,468.67,27.67983,1.0002522,17570548,44100,[-13.768  -6.69   -0.457  -5.943   2.544]
,109.796364,442,0.99999815,0.00013506062,-58.63755,-38.42773,,1.0,-37.74315832278144,1.0,0.20681615,0.99937934,-6.996959,100,0.95522,10.425825,100.0,3.9628584,6.1035155e-07,-38.42768,98.84195,22649.83759021759,477.61,28.484932,1.000502,17618309,44200,[-13.768  -6.69   -0.457  -5.943   2.544]
,85.255486,443,1.0156907,0.19928668,-25.816877,-35.84388,,1.1184275,-45.25670237861566,1.0789032,0.27622843,0.43554735,-4.1573563,100,0.9583455,9.0328455,100.0,3.9647224,1.1920929e-06,-35.670975,98.80408,22703.95173549652,461.98,17.9354,1.9790024,17664507,44300,[-13.768  -6.69   -0.457  -5.943   2.544]
,71.998215,444,0.9757428,0.22105327,-24.206963,-38.61801,,1.1321863,-34.75965319080919,1.1063765,0.115855046,0.39877373,-6.8577447,100,1.038623,8.341065,100.0,3.966182,6.1035155e-07,-38.420116,98.85936,22763.007920980453,494.32,16.309134,2.0795326,17713939,44400,[-13.688  -6.654  -0.425  -5.918   2.546]
,103.98092,445,0.9913862,0.15807539,-44.0209,-36.72977,,1.0610541,-44.47430317518937,1.0477226,0.28785527,0.57592046,-5.05342,100,0.9351279,10.831458,100.0,3.9668071,-1.2111664e-06,-36.544083,98.8053,22817.384016752243,456.83,32.789368,1.7195207,17759622,44500,[-13.675  -6.634  -0.408  -5.954   2.547]
,148.98285,446,1.0169097,0.14354964,-53.370644,-38.35332,,1.0557628,-38.386070170447496,1.0402268,0.25347447,0.5481475,-6.730934,100,0.95250225,12.105648,100.0,3.9673212,6.4849854e-07,-38.208088,98.83562,22872.972666978836,467.02,28.53331,1.6878875,17806324,44600,[-13.677  -6.66   -0.425  -5.94    2.548]
,163.15694,447,1.0033097,0.05677498,-54.55967,-37.931652,,1.0091581,-42.56184997193736,1.0076125,0.2725931,0.80754125,-6.421743,100,0.9234953,13.113446,100.0,3.9681427,1.14440915e-07,-37.864025,98.814926,22927.67127919197,459.93,32.41267,1.2163452,17852317,44700,[-13.671  -6.664  -0.451  -5.941   2.549]
,127.00137,448,1.0160917,0.12503807,-44.083183,-37.860382,,1.0309603,-41.68552503178866,1.0274602,0.26085934,0.67429936,-6.325065,100,0.9421232,11.479703,100.0,3.9629285,5.1498415e-07,-37.80038,98.82048,22982.659073114395,464.43,23.503422,1.5934643,17898760,44800,[-13.674  -6.665  -0.453  -5.927   2.549]
,84.9111,449,1.0000001,9.0523866e-07,-38.591225,-37.217674,,1.0,-46.38514601985109,1.0,0.21773863,0.9999969,-5.7869515,100,0.9501,9.168532,100.0,3.9629285,-4.5776366e-07,-37.217674,98.80472,23038.03928089142,475.05,30.318523,1.0000033,17946265,44900,[-13.678  -6.672  -0.45   -5.921   2.544]
,55.58538,450,0.9894603,0.1168711,-17.522528,-37.088337,,1.0282118,-38.62535929367241,1.0249474,0.18081409,0.63488,-5.545293,100,0.9792083,7.3411255,100.0,3.9591153,4.005432e-07,-37.014046,98.84024,23094.393606185913,483.54,20.316866,1.4759196,17994619,45000,[-13.678  -6.672  -0.45   -5.921   2.544]
,82.31121,451,1.0039343,0.21843828,-25.227821,-38.53861,,1.11008,-32.61391339503748,1.0900546,0.14886013,0.3952915,-6.7791185,100,1.0234836,8.91351,100.0,3.9654586,-3.8146972e-08,-38.33724,98.86687,23152.327519893646,489.97,25.330713,2.1544032,18043616,45100,[-13.677  -6.663  -0.454  -5.931   2.54 ]
,81.52025,452,0.99432915,0.17742522,-48.539795,-37.99922,,1.0956142,-39.37081426748863,1.070428,0.26240572,0.46752885,-6.2426624,100,0.96450174,10.159723,100.0,3.9610891,-1.335144e-07,-37.772003,98.83095,23207.56407546997,465.77,19.492682,1.8868678,18090193,45200,[-13.672  -6.653  -0.47   -5.951   2.547]
,93.37264,453,1.001127,0.13710006,-34.63115,-39.38574,,1.0393151,-33.91677552847621,1.0351082,0.17999983,0.5847941,-7.7799726,100,0.984863,9.389733,100.0,3.9648538,-2.479553e-07,-39.262962,98.85982,23264.58745598793,483.89,26.160816,1.6318104,18138582,45300,[-13.674  -6.662  -0.446  -5.936   2.542]
,102.062904,454,1.0,,-44.58213,-36.832115,,1.0,-42.407363699191116,1.0,0.24581945,1.0,-5.401396,100,0.9354,10.051979,100.0,3.9648538,7.6293944e-08,-36.832115,98.81865,23319.809803962708,467.7,17.665926,1.0,18185352,45400,[-13.672  -6.655  -0.446  -5.955   2.546]
,120.900154,455,1.0228279,0.17960677,-49.87631,-35.630787,,1.0890158,-42.2146416689728,1.0684829,0.26387936,0.49592543,-3.9434872,100,0.9628256,10.811776,100.0,3.9604223,1.9073486e-06,-35.477238,98.81854,23373.68745136261,465.27,41.06479,1.8965507,18231879,45500,[-13.672  -6.655  -0.446  -5.955   2.546]
,148.07274,456,1.0094217,0.05412252,-42.28473,-38.915066,,1.0087106,-40.29306177493015,1.0062096,0.27660182,0.78646266,-7.449161,100,0.91984653,11.972437,100.0,3.9609697,1.1157989e-06,-38.887222,98.82425,23427.67115354538,458.54,34.379925,1.3001397,18277733,45600,[-13.674  -6.637  -0.463  -5.972   2.541]
,140.01999,457,1.0013161,0.056908026,-54.999283,-37.80086,,1.005525,-36.377578653779096,1.0052841,0.20241863,0.8369075,-6.3519077,100,0.960045,11.858514,100.0,3.9588614,3.2424927e-07,-37.791206,98.84802,23482.97380590439,478.72,23.530224,1.2590154,18325605,45700,[-13.672  -6.636  -0.452  -5.976   2.542]
,106.42702,458,0.9984359,0.052723005,-41.252544,-37.433144,,1.0049521,-38.697484404584614,1.0043297,0.23883754,0.7939488,-5.9875107,100,0.94166416,10.3250885,100.0,3.956993,-2.9563904e-07,-37.425148,98.83525,23536.845903873444,469.78,24.828657,1.2117554,18372583,45800,[-13.672  -6.636  -0.453  -5.976   2.54 ]
,78.37194,459,0.9631292,0.23415212,-37.234276,-37.055984,,1.1150001,-37.97801975872748,1.1070771,0.25646415,0.2910022,-5.3220725,100,0.9891097,9.397018,100.0,3.94665,-7.6293944e-08,-36.921875,98.83803,23590.855791807175,468.96,27.634428,2.3334453,18419479,45900,[-13.674  -6.639  -0.451  -5.973   2.538]
,124.21862,460,0.9880994,0.14473711,-42.451553,-37.939087,,1.0662608,-41.80997384118761,1.0480531,0.27254128,0.4975905,-6.3836455,100,0.9447378,11.252159,100.0,3.9435115,5.912781e-07,-37.87237,98.81889,23644.14049053192,461.7,32.14367,1.5490135,18465649,46000,[-13.676  -6.642  -0.444  -5.973   2.528]
,92.726456,461,1.0081584,0.16184966,-44.44909,-38.127163,,1.0671266,-40.80508374508859,1.0604736,0.25726914,0.52632886,-6.4778147,100,0.9624509,9.933841,100.0,3.9368594,-1.1634827e-06,-38.003044,98.82518,23697.202601909637,466.81,20.716843,1.9586567,18512330,46100,[-13.683  -6.646  -0.47   -5.961   2.525]
,105.74377,462,0.9935272,0.12556012,-59.798733,-37.96288,,1.0388823,-38.616022498748514,1.0335934,0.22408517,0.5436631,-6.3584294,100,0.9650563,10.886485,100.0,3.9329522,6.389618e-07,-37.838764,98.83722,23751.390766382217,474.47,25.995935,1.4666624,18559777,46200,[-13.681  -6.656  -0.478  -5.951   2.518]
,98.26604,463,0.9989017,0.05686673,-32.66449,-37.288235,,1.007415,-41.162899567471634,1.0066243,0.23036405,0.7996199,-5.8351445,100,0.9473963,9.798765,100.0,3.9301856,-3.8146972e-08,-37.2764,98.82561,23806.186394929886,472.09,24.297382,1.246417,18606986,46300,[-13.686  -6.668  -0.481  -5.937   2.514]
,100.118355,464,0.99758524,0.08969134,-47.67086,-37.282104,,1.0232288,-37.775659113325865,1.0178208,0.18182044,0.7249161,-5.750307,100,0.9743358,10.066908,100.0,3.9303,-4.7683717e-08,-37.200016,98.84364,23860.84756422043,483.19,27.623695,1.4058015,18655305,46400,[-13.685  -6.668  -0.484  -5.939   2.511]
,84.52026,465,1.0021434,0.058515295,-45.284374,-37.486206,,1.0082278,-37.34884070923127,1.0078129,0.21185501,0.7771685,-6.0300884,100,0.95712686,9.2750435,100.0,3.9277034,-6.4849854e-07,-37.47353,98.84329,23915.308599472046,476.65,34.200752,1.2219982,18702970,46500,[-13.685  -6.663  -0.468  -5.944   2.512]
,96.783005,466,1.0213447,0.20346542,-33.142143,-37.95362,,1.1018695,-34.59051167999464,1.0720739,0.19949315,0.5598378,-6.293204,100,0.9963239,9.73438,100.0,3.9296877,5.912781e-07,-37.824123,98.856155,23970.155567646027,480.96,30.128908,2.220195,18751066,46600,[-13.685  -6.662  -0.467  -5.944   2.509]
,99.836174,467,1.0,,-33.033455,-36.91815,,1.0,-39.19477896303451,1.0,0.23565818,1.0,-5.4874296,100,0.94098,9.941721,100.0,3.9296877,-8.2969666e-07,-36.91815,98.83339,24024.065145492554,470.49,21.39916,1.0,18798115,46700,[-13.689  -6.651  -0.49   -5.964   2.511]
,94.07062,468,1.0036231,0.11693242,-44.102417,-38.501728,,1.0367146,-41.46608862533796,1.0286498,0.18179747,0.6110906,-6.933226,100,0.9804919,9.699886,100.0,3.9321313,-1.153946e-06,-38.40261,98.828445,24078.574558258057,483.42,26.150463,1.6091056,18846457,46800,[-13.689  -6.651  -0.49   -5.964   2.511]
,54.818573,469,1.0296342,0.14466442,-20.79881,-38.10224,,1.0419736,-34.411296425853564,1.0378335,0.13412061,0.67714703,-6.5618486,100,1.0009567,7.325318,100.0,3.9368808,-9.059906e-07,-38.04882,98.85989,24134.570245981216,491.24,21.85493,1.7379289,18895581,46900,[-13.685  -6.641  -0.504  -5.971   2.513]
