MeanIW,MeanD2w0t,MaxIW,ReturnStepMaxmin,TimeElapsed,EntropyCoefficient,EpRewMean,StdIW,ReturnMeanIW,StdD2w0t,EmpiricalD2,Iteration,MinD2w0t,InitialReturnMin,InitialReturnMean,MeanEntropy,EpThisIter,EpLenMean,InitialReturnStd,Weights,MaxD2w0t,TimestepsSoFar,Bound,InitialReturnMax,InitialBound,EpisodesSoFar,MinIW,ReturnStepMax,J_sample_variance
1.1241958,0.054547183,17.135645,86.49994,3914.293778896332,,-108.27710273904532,1.5270709,606.2047,0.33798882,2.9124002,409,,-4.7468643,1.6021728e-06,-0.40061104,100,16.84,3.1257417,[-1.135  0.633 -0.6    0.151 -1.809],7.799155,671385,522.2312,9.142654,484.6473,40900,0.0102464855,100.0,572434.94
1.1879464,0.066616826,14.849958,86.77553,3922.6940038204193,,-108.16664187227805,1.4787544,624.3689,0.4243455,3.0625775,410,,-4.8060303,5.7983398e-06,-0.40358895,100,17.19,3.1735663,[-1.115  0.634 -0.598  0.14  -1.82 ],8.5770645,673104,528.64233,8.072136,469.38763,41000,0.033697393,100.0,536531.06
3.1310706,1.0400827,217.70596,86.206,3930.067855358124,,-107.89946981638022,21.376612,1647.6909,15.224509,133.63788,411,,-4.1303253,1.0375977e-05,-0.40494913,100,16.38,2.5377758,[-1.111  0.638 -0.597  0.156 -1.823],702.73596,674742,1118.4197,8.507103,489.30582,41100,0.00019280025,100.0,117163790.0
1.045225,0.033997882,3.2130866,85.95727,3941.7018852233887,,-107.95967141560855,0.54059213,596.51495,0.18692733,1.2529924,412,,-3.8116302,-6.408691e-06,-0.40137306,100,16.09,2.2746391,[-1.105  0.631 -0.588  0.166 -1.824],1.3679291,676351,534.2024,7.0348053,513.1582,41200,0.2833565,100.0,75572.06
1.7040508,0.15192881,39.485588,86.3239,3950.1506979465485,,-108.34709644568727,5.2372484,898.53784,1.2264036,18.125322,413,,-4.031006,-7.476807e-06,-0.39894468,100,16.61,2.7090423,[-1.09   0.63  -0.588  0.165 -1.82 ],37.452263,678012,727.23676,7.872925,493.6459,41300,0.0014510904,100.0,6458103.0
1.1798135,0.07037109,12.565472,86.3584,3959.0758945941925,,-107.9507896994494,1.6406358,650.01697,0.48302525,3.428108,414,,-4.4103775,-7.781982e-06,-0.4033207,100,16.58,2.6254554,[-1.1    0.629 -0.574  0.164 -1.818],10.601983,679670,538.5535,6.9962845,483.23633,41400,0.021028955,100.0,713108.4
2.7642362,1.1100737,229.79457,86.89194,3966.875785589218,,-108.35748394458484,20.514524,1358.0118,18.447916,110.413826,415,,-4.9056854,-8.392334e-07,-0.40382755,100,17.37,2.9703085,[-1.1    0.625 -0.577  0.177 -1.822],1251.666,681407,979.01984,7.2862167,463.9666,41500,0.00045122515,100.0,92002450.0
1.7255707,0.41950667,105.48642,86.43036,3978.4647674560547,,-108.34674455353458,9.24887,909.6885,5.488997,37.773354,416,,-4.149544,1.4266968e-05,-0.4025817,100,16.77,2.7169743,[-1.108  0.611 -0.593  0.202 -1.823],222.85968,683084,626.89197,7.4488297,487.62125,41600,0.0010165132,100.0,20625070.0
4.7677317,0.9964389,313.44785,85.860085,3987.22718834877,,-107.73495019649641,31.188341,2502.047,21.708355,318.01562,417,,-4.1515503,5.645752e-06,-0.4071471,100,15.93,2.5422094,[-1.095  0.602 -0.587  0.212 -1.821],1762.8525,684677,1946.8754,8.594406,518.54956,41700,0.00025833648,100.0,245947470.0
1.0953494,0.039292477,3.400209,86.19766,3998.713925600052,,-108.12764363888813,0.54393923,613.78143,0.21694742,1.2531152,418,,-4.1424026,6.6375733e-06,-0.4054248,100,16.4,2.4423456,[-1.07   0.627 -0.58   0.218 -1.826],2.2428007,686317,538.3881,8.077667,495.00635,41800,0.04177246,100.0,84711.98
1.0744821,0.042324882,5.3664694,86.4105,4007.4148597717285,,-108.2778126397389,0.88322157,590.79565,0.23388316,1.88692,419,,-3.8943863,-3.890991e-06,-0.40395954,100,16.72,2.6889424,[-1.06   0.63  -0.571  0.211 -1.824],2.3992,687989,519.31573,7.350548,489.12125,41900,0.122523256,100.0,196565.52
1.2017549,0.07691429,25.50928,86.13776,4015.4230649471283,,-108.18016693987583,2.5852418,664.3655,0.58324873,3.5604317,420,,-4.0428085,-6.6375733e-06,-0.40065968,100,16.36,2.8593214,[-1.058  0.624 -0.568  0.209 -1.823],16.854881,689625,559.365,6.9710846,503.5486,42000,0.012885095,100.0,1731197.4
1.8911706,0.23410986,88.671295,86.365425,4025.0380268096924,,-107.9010160468465,9.460985,981.99365,2.4295242,43.309982,421,,-3.9613342,-3.2806397e-06,-0.40040946,100,16.61,2.6726751,[-1.033  0.618 -0.564  0.217 -1.82 ],69.61483,691286,754.98065,8.8162,491.37888,42100,0.0020998442,100.0,20220640.0
9.1346035,5.3912644,886.70154,86.128334,4036.0395398139954,,-108.33513168095612,86.64406,4510.3574,183.4891,1350.2858,422,,-3.862587,5.1116945e-06,-0.40200624,100,16.38,2.6611319,[-1.018  0.628 -0.571  0.219 -1.819],28009.559,692924,3381.7192,7.7395782,501.47836,42200,1.8442282e-05,100.0,1739147500.0
1.1450537,0.047605548,7.7294483,86.630905,4046.865304708481,,-107.87506932088294,1.3055671,608.3767,0.30513036,2.9982789,423,,-4.350067,-2.1362305e-06,-0.4014432,100,16.96,2.7672002,[-1.03   0.591 -0.591  0.228 -1.821],11.814295,694620,533.9299,8.572884,479.28012,42300,0.028997803,100.0,394256.53
1.2186117,0.10839276,24.150024,86.554756,4053.3404438495636,,-108.57023892375435,2.313011,658.21747,1.0172132,4.163155,424,,-4.1741257,-7.019043e-06,-0.39736152,100,16.97,2.7560892,[-1.04   0.587 -0.587  0.218 -1.82 ],38.91493,696317,547.9715,6.747963,481.3206,42400,0.004368247,100.0,1469671.9
1.5237253,0.14145556,42.695892,85.924706,4062.006838083267,,-107.83045323360116,4.864885,841.71387,1.4086397,24.829031,425,,-3.845604,7.6293946e-07,-0.40795285,100,16.04,2.3957481,[-1.039  0.6   -0.569  0.207 -1.816],53.261044,697921,674.6924,6.0813065,504.68845,42500,0.0028031652,100.0,6040744.0
2.2597103,0.2946703,88.23648,86.37335,4072.351081132889,,-107.8090567445421,9.798501,1150.2833,10.815418,72.16767,426,,-4.639702,3.1280517e-06,-0.40845302,100,16.59,3.1132908,[-1.071  0.597 -0.564  0.209 -1.827],1199.7278,699580,926.0039,8.265129,490.6544,42600,0.0018474902,100.0,20729986.0
1.2012217,0.059001867,7.861865,86.020874,4081.2976112365723,,-108.04393259706681,1.1680785,680.64703,0.37811038,2.4782329,427,,-4.027405,2.2888183e-07,-0.40866843,100,16.17,2.6061637,[-1.06   0.618 -0.56   0.228 -1.827],9.638784,701197,585.76904,7.53421,505.44608,42700,0.038716905,100.0,385997.28
1.0707586,0.044747725,4.9682856,86.59299,4091.382206916809,,-108.60048423835724,0.7557217,579.5648,0.24838826,1.6017569,428,,-4.1089554,5.8746336e-06,-0.41347778,100,16.96,2.8015482,[-1.058  0.613 -0.57   0.242 -1.828],3.0334122,702893,502.60657,8.135582,477.9611,42800,0.08545336,100.0,147087.19
5.0963964,2.1351857,1091.1625,86.20949,4099.534350395203,,-107.68816157479536,40.581192,2609.7505,35.77451,429.3002,429,,-4.494179,3.7384034e-06,-0.4124274,100,16.37,2.6420357,[-1.058  0.619 -0.566  0.234 -1.832],1640.183,704530,1901.2184,7.233864,494.7697,42900,5.3036456e-05,100.0,390720960.0
1.0767084,0.03857355,3.990685,86.413635,4109.516400098801,,-108.40614859153493,0.6427486,590.4616,0.20977274,1.5315791,430,,-4.1034546,9.07898e-06,-0.41049743,100,16.72,2.7132843,[-1.061  0.605 -0.559  0.241 -1.831],1.7075888,706202,517.76416,8.566795,485.01013,43000,0.16355647,100.0,103491.445
1.2423078,0.118231095,34.618454,85.81056,4116.34240436554,,-107.54526543818798,2.683224,716.6758,1.027088,6.3781037,431,,-4.1659546,1.1367798e-05,-0.41382438,100,15.88,2.6881638,[-1.066  0.601 -0.558  0.242 -1.829],25.292366,707790,578.17395,7.9696045,517.5173,43100,0.012642847,100.0,2173587.5
3.394295,1.0998749,286.12814,86.27261,4127.131862401962,,-108.20667932284016,28.048624,1757.0594,16.68306,202.46375,432,,-4.108185,3.5095215e-06,-0.41682482,100,16.53,2.6591027,[-1.048  0.59  -0.566  0.256 -1.833],710.9281,709443,1239.5203,8.609482,497.0635,43200,0.00037160757,100.0,193558100.0
1.0898135,0.042525887,4.5628695,86.79341,4137.679263353348,,-108.419257222977,0.8632863,575.7151,0.22918157,1.764492,433,,-4.272476,4.577637e-06,-0.4193561,100,17.24,2.956126,[-1.057  0.583 -0.556  0.263 -1.836],2.214702,711167,496.93158,7.923172,465.20947,43300,0.12792848,100.0,170604.42
2.4674993,0.55131924,142.12419,86.48642,4146.082391262054,,-108.3683757036888,14.074726,1257.6569,10.982943,70.88373,434,,-4.2081757,-7.400513e-06,-0.41640812,100,16.81,2.6677334,[-1.047  0.581 -0.562  0.263 -1.838],1292.3308,712848,914.2003,7.4459076,482.33133,43400,0.0007532255,100.0,45687948.0
1.5545225,0.13796137,54.716293,86.16012,4156.14905500412,,-107.87305335632247,5.6340814,829.88293,1.545675,20.715525,435,,-4.2199097,-1.6021728e-06,-0.4187026,100,16.32,2.4550896,[-1.064  0.553 -0.585  0.273 -1.835],144.55734,714480,663.59314,8.161629,503.51315,43500,0.0018499647,100.0,7271931.0
1.4679353,0.12427518,32.702003,86.13821,4166.197274208069,,-107.9663154907968,3.4511316,799.4135,1.2082988,7.117079,436,,-4.4574127,1.1672973e-05,-0.41868296,100,16.34,2.9490724,[-1.062  0.526 -0.592  0.266 -1.838],51.162354,716114,655.54553,9.336151,502.14255,43600,0.0042625056,100.0,3001289.8
1.1962543,0.0714459,22.130741,86.39154,4175.061651945114,,-108.32727581709895,2.0728247,650.76086,0.5039182,3.2928793,437,,-4.594261,-7.019043e-06,-0.4234332,100,16.71,2.7711496,[-1.073  0.533 -0.583  0.248 -1.838],10.294991,717785,554.1505,6.267166,490.81113,43700,0.016581751,100.0,1085020.2
1.0439008,0.03665254,2.5579705,86.69073,4184.262939214706,,-108.51885844137627,0.40776294,557.89935,0.19536014,1.2014647,438,,-4.211899,1.9073486e-06,-0.4248932,100,17.1,2.8972816,[-1.086  0.537 -0.58   0.235 -1.842],1.6096045,719495,492.22726,7.2821274,475.30692,43800,0.12994108,100.0,38919.016
1.1745965,0.08095223,19.651398,86.42321,4193.159747123718,,-107.87761176212388,2.2927902,643.82684,0.66372186,5.1234617,439,,-4.7499237,-4.5776366e-07,-0.4311523,100,16.66,2.8665953,[-1.092  0.536 -0.579  0.229 -1.844],30.847263,721161,536.48804,8.138298,488.34335,43900,0.008812055,100.0,1306575.1
6.3893213,3.8569932,602.72186,86.156715,4201.161327838898,,-108.02490888828963,59.066628,3238.7605,73.12097,1158.7163,440,,-4.4889603,-2.822876e-06,-0.4305082,100,16.37,3.0046842,[-1.091  0.534 -0.594  0.239 -1.85 ],4780.738,722798,2225.709,8.88298,502.34305,44000,5.276438e-05,100.0,846279550.0
1.2316388,0.059444424,18.340658,86.45128,4214.19442987442,,-107.741427371675,2.4118323,665.46497,0.40298036,5.3869147,441,,-4.3371506,1.15966795e-05,-0.42771208,100,16.69,2.5152004,[-1.095  0.514 -0.586  0.233 -1.849],14.665957,724467,549.6143,5.5646286,482.77118,44100,0.010967993,100.0,1379690.0
1.4617485,0.08739885,22.41608,86.363464,4223.665338516235,,-108.16882147204738,3.0985389,774.0989,0.6812124,10.858996,442,,-4.339142,8.392334e-07,-0.42600226,100,16.65,2.7898614,[-1.085  0.528 -0.584  0.236 -1.847],16.545753,726132,652.62427,7.7569885,491.22726,44200,0.0091386475,100.0,2244905.8
1.0860829,0.038860455,4.276851,86.40369,4231.831389665604,,-108.03499320016971,0.66943455,594.1455,0.21127455,1.5366331,443,,-4.660759,-1.9836425e-06,-0.42733938,100,16.69,2.7954688,[-1.103  0.513 -0.588  0.236 -1.845],1.757133,727801,519.0348,7.240242,483.4007,44300,0.14846373,100.0,111470.69
1.5599345,0.08360288,14.244368,86.33556,4238.644119262695,,-107.8899407572883,2.5811315,832.442,0.5892717,7.0746613,444,,-4.6034775,2.2888183e-07,-0.4454851,100,16.55,2.5432453,[-1.108  0.512 -0.584  0.235 -1.846],23.04011,729456,721.699,6.0695114,493.61563,44400,0.0043430417,100.0,1594186.4
1.0354697,0.03547876,2.9078872,86.29378,4248.279546499252,,-108.2944431122609,0.47633815,573.04333,0.19211067,1.2648922,445,,-4.2113266,-1.5258789e-06,-0.44458148,100,16.58,2.6311378,[-1.131  0.495 -0.598  0.24  -1.864],1.3585031,731114,509.03555,7.222519,494.53226,44500,0.16904446,100.0,56327.504
1.4155505,0.0808941,16.680513,86.16716,4255.924485206604,,-108.892750204426,2.5003467,772.8156,0.65192515,7.579538,446,,-3.6884766,6.4849855e-06,-0.44416046,100,16.52,2.584084,[-1.127  0.502 -0.595  0.241 -1.864],27.184095,732766,663.7147,8.730957,499.9103,44600,0.007827871,100.0,1557720.2
1.7766966,0.25760844,87.190285,86.12886,4265.255183696747,,-108.17500658986886,8.709014,934.70135,2.7449296,43.367996,447,,-3.9159317,3.5095215e-06,-0.44524476,100,16.35,2.5849307,[-1.134  0.495 -0.587  0.234 -1.863],95.07799,734401,688.8076,7.655403,501.8245,44700,0.0040057353,100.0,17091626.0
1.0738233,0.036988966,5.0171103,86.02811,4275.911482095718,,-107.91186648151184,0.7910233,607.8408,0.20718978,1.6605384,448,,-4.0022964,2.7465821e-06,-0.4472614,100,16.18,2.4491534,[-1.126  0.508 -0.592  0.233 -1.864],2.9542158,736019,537.716,8.315079,507.19553,44800,0.109297924,100.0,163603.7
1.2108717,0.064591624,15.248903,86.32836,4283.617186546326,,-108.38057169376583,1.833423,660.45984,0.4216815,3.206942,449,,-3.9489136,2.7465821e-06,-0.44919777,100,16.64,2.571158,[-1.133  0.502 -0.591  0.227 -1.866],10.024074,737683,565.0029,8.504265,492.67862,44900,0.05379091,100.0,873700.7
1.0675478,0.03786913,3.225235,86.23248,4293.045432329178,,-107.75406629180142,0.5745473,594.0468,0.20790128,1.3418809,450,,-4.6597443,4.653931e-06,-0.45432374,100,16.41,2.616215,[-1.124  0.505 -0.591  0.243 -1.868],2.2848325,739324,528.8085,7.5263596,499.38522,45000,0.16803357,100.0,89129.555
1.1881716,0.05549037,12.581789,86.348114,4303.024160146713,,-108.68244592582474,1.7879438,646.4837,0.4197711,4.604898,451,,-3.5494308,6.1798096e-06,-0.454834,100,16.68,2.3246136,[-1.134  0.509 -0.586  0.237 -1.873],19.474186,740992,557.5036,6.1637344,491.6606,45100,0.0023353063,100.0,753467.56
1.0332099,0.036484797,2.5841372,86.761246,4312.818447351456,,-107.85710912414294,0.39879793,550.73395,0.19439973,1.2021518,452,,-4.480095,2.9754638e-06,-0.45256516,100,17.12,3.2055492,[-1.124  0.517 -0.589  0.246 -1.874],1.7171587,742704,487.0656,9.036301,472.36282,45200,0.38551623,100.0,36630.906
6.8888974,3.8774025,617.1433,86.12078,4321.395105838776,,-108.31640888866625,60.63676,3509.2903,131.2929,1360.2577,453,,-3.8380356,6.3323973e-06,-0.45134532,100,16.35,2.7202277,[-1.122  0.519 -0.592  0.251 -1.871],14844.813,744339,2465.6558,8.206268,503.57785,45300,9.275812e-06,100.0,898620600.0
1.4342003,0.13319238,31.299953,86.15212,4334.051205873489,,-108.01506148203661,3.6828768,785.42816,1.5485982,7.826754,454,,-4.0913773,1.0223389e-05,-0.45207757,100,16.34,2.5621958,[-1.103  0.54  -0.593  0.26  -1.87 ],111.272194,745973,644.6568,8.535706,503.45053,45400,0.0044161975,100.0,3495688.0
1.0309845,0.033286918,2.7636085,85.6385,4342.732252836227,,-107.66873461298506,0.37122628,606.7971,0.18552665,1.1483262,455,,-3.5919876,-6.866455e-06,-0.45192638,100,15.67,2.5904784,[-1.101  0.537 -0.603  0.281 -1.871],1.8129227,747540,540.6546,7.521553,527.0105,45500,0.33785948,100.0,39996.633
2.1680365,0.51379085,85.65931,86.46626,4351.109987974167,,-108.24991987285388,9.038807,1121.9242,7.473494,35.490498,456,,-4.257408,-5.0354006e-06,-0.45066583,100,16.78,2.649712,[-1.097  0.543 -0.599  0.285 -1.871],353.9447,749218,814.67737,7.6979675,481.12042,45600,0.0023907274,100.0,19840030.0
1.7889915,0.20135574,62.905346,86.285034,4359.847838401794,,-107.94127041838965,6.781211,949.5675,2.5511737,42.249878,457,,-4.312866,8.239746e-06,-0.44457445,100,16.49,2.8928819,[-1.084  0.524 -0.616  0.305 -1.87 ],129.6337,750867,761.2539,7.3137894,497.23807,45700,0.001815193,100.0,11147914.0
1.1045538,0.0512058,11.415083,86.04255,4371.018105268478,,-108.32387078556077,1.2959082,624.5965,0.29419398,2.5673938,458,,-3.8347473,-9.155274e-06,-0.44450703,100,16.23,2.3235056,[-1.066  0.537 -0.617  0.31  -1.863],3.9344366,752490,545.14465,6.3567657,509.44284,45800,0.06562007,100.0,458524.97
1.4052544,0.12780336,30.316103,86.632965,4379.811000585556,,-108.12169020917977,3.3033302,740.18286,1.0107086,8.671233,459,,-4.990677,-7.476807e-06,-0.45905414,100,16.98,3.20031,[-1.076  0.541 -0.608  0.312 -1.863],25.542667,754188,596.83203,9.10334,478.7253,45900,0.0006749964,100.0,2636636.5
19.475119,43.51108,2412.6057,86.3055,4387.566568613052,,-107.95956091645905,184.66867,9905.293,1029.08,4266.829,460,,-4.2866287,-4.5776366e-07,-0.46151242,100,16.55,3.0314016,[-1.091  0.549 -0.618  0.31  -1.878],56733.453,755843,6049.174,9.201134,491.95624,46000,1.2221947e-06,100.0,8619776000.0
1.0310462,0.03628024,3.4475703,86.13859,4400.089686393738,,-107.69397614861754,0.5017394,582.92645,0.1991077,1.217414,461,,-3.9579315,-6.3323973e-06,-0.46140918,100,16.24,2.6063547,[-1.085  0.55  -0.616  0.339 -1.88 ],1.4898201,757467,509.1048,8.372513,497.42828,46100,0.31355897,100.0,69680.16
1.053465,0.03600388,3.4366152,85.750626,4406.778246641159,,-107.9309820630227,0.5319182,612.5233,0.20160846,1.3169857,462,,-3.9702072,2.4414062e-06,-0.46209192,100,15.82,2.422877,[-1.086  0.55  -0.619  0.346 -1.88 ],1.8528869,759049,544.9701,7.2543793,522.089,46200,0.20651594,100.0,83115.375
1.3377713,0.06026123,26.029663,86.026505,4413.684636354446,,-107.84648827162306,2.8257427,744.24054,0.44003657,4.879823,463,,-4.0850906,-4.5013426e-06,-0.4658375,100,16.18,2.5327597,[-1.091  0.549 -0.619  0.352 -1.881],16.579483,760667,645.7475,6.5740814,508.9349,46300,0.025609208,100.0,1942656.6
1.14933,0.063922316,14.342007,86.390724,4422.513701438904,,-108.28862420613682,1.7244953,620.9691,0.40239424,3.3759425,464,,-4.226288,1.9836425e-06,-0.4643552,100,16.71,2.8525567,[-1.08   0.525 -0.624  0.343 -1.885],9.625568,762338,526.67224,9.36039,488.52408,46400,0.024462376,100.0,715013.44
128.99454,423.0368,13152.741,86.22702,4430.747911930084,,-107.94882874221247,1291.5867,64424.08,11693.786,167736.38,465,,-4.213669,2.2888185e-06,-0.46557745,100,16.41,2.6800358,[-1.081  0.523 -0.637  0.351 -1.883],1408923.8,763979,50553.13,7.5725937,499.31564,46500,1.2906922e-07,100.0,408979730000.0
1.0495508,0.03830365,3.9663513,86.35244,4442.244291782379,,-108.11569793665757,0.6099313,580.60864,0.20844112,1.3437188,466,,-4.177475,-4.4250487e-06,-0.47990137,100,16.62,2.6774986,[-1.093  0.506 -0.622  0.346 -1.885],2.597087,765641,509.78076,5.9928284,491.07608,46600,0.12231469,100.0,95645.664
1.9520025,0.25566104,72.034966,86.85029,4449.731388807297,,-108.61796544624004,8.152677,960.83746,3.2577877,43.29215,467,,-4.390251,-7.6293944e-08,-0.48346177,100,17.35,2.769042,[-1.091  0.515 -0.616  0.353 -1.899],185.79886,767376,708.115,8.022949,464.97473,46700,0.0006924383,100.0,13495185.0
1.1521201,0.051521294,7.27905,86.27274,4457.5176656246185,,-108.12402091393929,1.3069243,637.43524,0.29810432,2.4855201,468,,-3.797638,2.4414062e-06,-0.49094746,100,16.49,2.598469,[-1.094  0.507 -0.605  0.344 -1.902],6.0412006,769025,536.1299,7.354866,490.6623,46800,0.046874307,100.0,446017.78
1.0358757,0.03657342,4.1752434,86.18222,4463.840545654297,,-108.07509040338132,0.6052241,578.45337,0.19991514,1.3696176,469,,-3.7740784,2.3651123e-06,-0.4933272,100,16.41,2.7366586,[-1.095  0.508 -0.595  0.341 -1.91 ],1.6005849,770666,512.6967,10.210373,499.9791,46900,0.23584175,100.0,93893.125
7.4227014,5.675604,744.0802,85.9861,4469.628828763962,,-108.37083307578459,72.60769,3671.9211,106.86816,1528.6542,470,,-3.5991821,7.5531007e-06,-0.49658173,100,16.2,2.5489225,[-1.093  0.502 -0.593  0.338 -1.912],7050.159,772286,2401.1401,7.583023,509.83456,47000,2.3397577e-05,100.0,1209554400.0
1.5082906,0.1179494,33.598953,85.92894,4478.832391262054,,-107.6029613426992,3.8993556,836.1714,1.1398554,13.04909,471,,-4.318344,-4.7302246e-06,-0.49780282,100,16.0,2.434684,[-1.099  0.494 -0.575  0.331 -1.916],57.330124,773886,682.6799,6.081421,516.0545,47100,0.0041688406,100.0,4053661.0
1.5613796,0.09835124,42.960625,86.269325,4487.276478767395,,-107.6446318948067,4.4791417,838.97876,0.9163714,4.5963597,472,,-4.605179,-4.5013426e-06,-0.49188116,100,16.43,2.685208,[-1.131  0.478 -0.591  0.322 -1.917],51.494423,775529,687.2379,6.1350403,496.98312,47200,0.0054359175,100.0,4805448.5
1.8072709,0.21553949,62.517265,86.0853,4495.083438873291,,-108.14567062944245,5.39453,975.00464,5.4597178,30.54287,473,,-3.6989212,2.7465821e-06,-0.4944002,100,16.28,2.4911745,[-1.114  0.494 -0.574  0.326 -1.911],642.12756,777157,805.61,7.631996,506.52225,47300,0.0015448221,100.0,7259954.0
1.4086965,0.15824126,40.07848,86.539444,4503.381766080856,,-108.62243449840706,4.4087853,743.7333,1.4139758,18.478622,474,,-4.4003067,1.5258789e-07,-0.4924154,100,16.95,2.790153,[-1.107  0.499 -0.582  0.347 -1.913],81.027664,778852,575.61096,9.287865,481.2955,47400,0.0021123816,100.0,4319599.0
10.806338,2.1098356,2118.7585,86.58191,4511.848490953445,,-108.53901277012241,105.4283,5452.2236,34.525444,171.78064,475,,-4.0852966,-1.6021728e-06,-0.49339274,100,16.98,2.6813216,[-1.108  0.472 -0.594  0.347 -1.911],2035.5673,780550,4639.185,7.6714706,481.84195,47500,0.00013831501,100.0,2739390000.0
1.5256965,0.16372028,27.805635,86.06254,4520.616407632828,,-108.4851824151051,3.5486174,841.4579,1.8574231,14.783927,476,,-3.596344,-4.5776366e-07,-0.49363708,100,16.33,2.4665174,[-1.107  0.486 -0.569  0.355 -1.912],134.08337,782183,695.4405,8.276001,505.24478,47600,0.0044754934,100.0,3419788.5
7.857942,11.238825,938.9604,86.04649,4528.181047439575,,-107.9896194806744,70.753746,3980.296,265.98645,2046.8625,477,,-4.0470657,-9.384155e-06,-0.49388123,100,16.23,2.6532545,[-1.101  0.503 -0.556  0.344 -1.913],17603.385,783806,2525.2593,8.127861,505.6199,47700,4.9958264e-05,100.0,1224124800.0
6.22377,5.8797,591.0679,86.41529,4537.465914726257,,-108.35098326791001,57.764874,3039.7737,172.23627,1139.0928,478,,-4.2317505,-5.645752e-06,-0.4980481,100,16.73,2.9715505,[-1.096  0.483 -0.557  0.355 -1.913],20121.305,785479,1894.4742,10.209221,484.36084,47800,1.19251645e-05,100.0,745372500.0
1.304446,0.07878014,22.260365,86.469246,4546.28449511528,,-107.6402852627675,2.6440778,693.6666,1.0716547,9.118628,479,,-4.896431,9.689331e-06,-0.5004086,100,16.68,2.9653647,[-1.091  0.478 -0.536  0.34  -1.917],133.9647,787147,580.3861,7.6587677,486.37137,47900,0.0058694645,100.0,1577797.5
1.0884577,0.041069247,8.108015,85.903275,4553.689504861832,,-108.66418140436497,0.9783026,622.1246,0.23530962,1.7040192,480,,-3.6292877,9.155273e-07,-0.49806198,100,16.15,2.4166296,[-1.099  0.47  -0.53   0.326 -1.919],5.83932,788762,550.77155,9.537697,513.3886,48000,0.26523125,100.0,262684.34
1.2911373,0.07339133,20.556803,86.9741,4561.0336945056915,,-108.36776927418106,2.7699378,652.6068,0.4922138,6.7772245,481,,-4.914978,-1.6784668e-06,-0.5077374,100,17.51,3.2311954,[-1.101  0.465 -0.528  0.314 -1.917],10.004276,790513,532.53357,7.682884,453.1457,48100,0.012148106,100.0,1582706.0
1.1033431,0.045285195,5.120177,86.35994,4567.800922393799,,-108.09068567222735,0.9006487,604.4276,0.25468597,1.9699681,482,,-4.41613,-1.2893677e-05,-0.5122061,100,16.64,2.9634912,[-1.111  0.459 -0.523  0.312 -1.927],3.8059385,792177,529.50464,8.0657425,489.19653,48200,0.104042515,100.0,201761.52
3.5254366,1.0780526,270.55316,86.36434,4575.231139659882,,-108.31442428951749,26.506727,1759.681,15.917419,199.80078,483,,-4.0841293,-1.8310546e-06,-0.53547156,100,16.6,2.6076849,[-1.091  0.462 -0.516  0.304 -1.931],742.34576,793837,1277.3777,7.627617,494.93027,48300,0.00015635329,100.0,155384820.0
1.0548918,0.03811239,3.8564389,86.381516,4583.67489361763,,-108.78842243105315,0.6265174,581.5779,0.20649569,1.4351691,484,,-4.1314163,6.1798096e-06,-0.5405866,100,16.72,2.7370753,[-1.092  0.449 -0.51   0.308 -1.954],1.7323294,795509,515.05505,6.942116,491.7169,48400,0.15049796,100.0,96472.336
1.0568136,0.03533911,2.238559,86.478645,4590.471395015717,,-108.24985792596122,0.29713738,578.7695,0.19003606,1.1011877,485,,-4.0281754,1.6021728e-06,-0.53880066,100,16.75,2.5744803,[-1.096  0.442 -0.513  0.309 -1.96 ],1.3048337,797184,511.79193,7.209778,483.97977,48500,0.439655,100.0,23635.387
1.1818261,0.07336799,22.146984,86.25969,4596.789132118225,,-107.91574146165318,2.1740026,652.24615,0.50125337,3.9149232,486,,-4.3249435,-2.670288e-06,-0.54028225,100,16.46,2.852723,[-1.109  0.445 -0.516  0.315 -1.958],8.44326,798830,551.71344,8.625008,498.27988,48600,0.012865448,100.0,1182112.6
42.131214,45.208145,3566.6475,86.47026,4603.775367498398,,-108.05467348828887,354.9442,20686.576,1344.7101,5517.4062,487,,-4.4810104,-3.7384034e-06,-0.53688365,100,16.74,2.8427923,[-1.112  0.447 -0.509  0.323 -1.959],142946.8,800504,16047.656,9.567398,487.2722,48700,2.4759971e-05,100.0,29280246000.0
1.1985973,0.051592696,8.82002,86.49,4613.742876529694,,-108.90648074466085,1.5034418,645.40173,0.3066993,3.4049652,488,,-4.0474014,-8.7738035e-06,-0.5377848,100,16.9,2.4879558,[-1.101  0.457 -0.478  0.326 -1.956],4.6863728,802194,563.9931,7.9295044,485.56558,48800,0.07296827,100.0,524355.1
1.1688116,0.057727713,12.545401,86.34248,4620.7908935546875,,-108.30454795299535,1.1971208,638.78986,0.40896052,2.0471482,489,,-4.0903244,3.0517579e-06,-0.5399789,100,16.64,2.7895663,[-1.104  0.447 -0.478  0.324 -1.957],13.737098,803858,556.98566,10.539406,492.29214,48900,0.08963386,100.0,390279.62
1.1381783,0.04662615,9.18912,86.56364,4628.403539180756,,-108.6536446678352,1.3145562,611.10693,0.26931915,2.625199,490,,-4.1576767,1.0223389e-05,-0.5396238,100,16.96,2.9924319,[-1.101  0.454 -0.466  0.315 -1.959],5.0681295,805554,529.80725,9.612625,478.2167,49000,0.070446976,100.0,410820.0
