EpRewMean,InitialReturnMax,MaxIW,EmpiricalD2,Iteration,MeanIW,ReturnMeanIW,Bound,StdIW,InitialReturnStd,EpThisIter,EpLenMean,MinIW,MinD2w0t,Weights,InitialBound,EpisodesSoFar,EntropyCoefficient,TimeElapsed,InitialReturnMean,ReturnStepMax,TimestepsSoFar,J_sample_variance,ReturnStepMaxmin,MeanEntropy,InitialReturnMin,StdD2w0t,MeanD2w0t,MaxD2w0t
-110.05834752492548,7.332367,47.80083,17.357182,243,1.5269225,794.78485,612.3931,4.86346,2.0856612,100,17.13,0.001945043,,[ 1.158  1.414  0.618  0.974 -1.706],471.9219,24300,,2861.8194391727448,-6.866455e-06,100.0,408006,5110487.0,86.53048,-0.29274148,-3.4563065,1.6820608,0.14520256,90.18985
-109.50728640309775,5.197304,21.473389,5.3401384,244,1.1316745,630.15106,522.2521,2.3923733,2.101837,100,16.48,0.024116851,,[ 1.161  1.429  0.612  0.965 -1.712],495.83182,24400,,2872.371200323105,-6.1035155e-07,100.0,409654,1404638.0,86.129974,-0.2859051,-3.1604843,0.41283277,0.062479433,7.3760934
-109.80659425129221,7.5089264,15.877247,4.443777,245,1.3142769,710.7353,607.01,1.980372,2.26122,100,16.79,0.028571405,,[ 1.174  1.44   0.614  0.964 -1.705],490.3528,24500,,2884.7785284519196,-3.2806397e-06,100.0,411333,923199.6,86.2948,-0.2862016,-3.2937088,0.4079678,0.057468653,18.003881
-109.81108604229061,4.754303,88.02258,28.034052,246,1.9525975,992.99066,751.676,8.594554,1.986039,100,17.0,0.0018889157,,[ 1.166  1.427  0.618  0.96  -1.705],476.16812,24600,,2895.964939594269,-1.0223389e-05,100.0,413033,15747824.0,86.553116,-0.29047564,-3.154274,4.114202,0.17289668,381.88916
-109.14561120374881,5.740967,10.203473,2.4604769,247,1.1663798,656.50653,575.7755,1.2411548,2.2866983,100,16.36,0.063592985,,[ 1.181  1.439  0.607  0.967 -1.709],505.49683,24700,,2908.0131351947784,-4.9591063e-06,100.0,414669,387090.38,86.01419,-0.28881735,-3.2467651,0.2662268,0.046032265,3.2708542
-110.14463036574365,5.3990326,10.54712,2.5352871,248,1.1494364,617.68726,522.7009,1.3272502,2.0024548,100,17.16,0.028316502,,[ 1.182  1.45   0.609  0.968 -1.708],474.16687,24800,,2919.2765328884125,8.392334e-06,100.0,416385,409995.4,86.561806,-0.29267234,-3.279869,0.33989644,0.055622958,8.696948
-108.81462578408465,7.512192,32.56659,15.03405,249,1.3798738,775.13074,632.5014,3.8670974,2.0554965,100,15.98,0.0076206396,,[ 1.177  1.455  0.62   0.985 -1.712],516.40704,24900,,2930.95418381691,-1.2969971e-06,100.0,417983,3922291.0,85.76956,-0.30003554,-3.6797028,1.0692286,0.10742973,50.107025
-109.31434646508032,5.4042892,6.7964506,1.67884,250,1.1495987,624.5916,530.1718,0.9046941,2.1357453,100,16.91,0.03988439,,[ 1.164  1.441  0.613  0.979 -1.719],474.37177,25000,,2944.5156383514404,1.2207031e-06,100.0,419674,209717.1,86.4427,-0.30206406,-4.1155853,0.26584244,0.046883516,3.330155
-109.81683977306962,6.3267593,166.45113,18.917463,251,2.0975606,1100.5004,791.027,9.493332,2.4208477,100,17.16,0.0005225971,,[ 1.155  1.442  0.616  0.97  -1.721],470.33212,25100,,2956.688296556473,1.2969971e-06,100.0,421390,23636790.0,86.5682,-0.2992535,-3.7760086,3.9961364,0.31202656,135.75444
-109.63182767018041,5.0607452,12.59815,3.1140602,252,1.2521764,661.80414,562.13855,1.7307544,2.119705,100,17.28,0.024582794,,[ 1.165  1.448  0.606  0.991 -1.718],467.3296,25200,,2968.4556968212128,-5.4931643e-06,100.0,423118,702421.75,86.71144,-0.3041951,-3.670494,0.35023028,0.052686356,18.304813
-109.11819281761468,7.8349457,97.01488,13.750379,253,1.6205094,852.78735,646.236,6.814463,2.2376227,100,16.73,0.0015640914,,[ 1.172  1.43   0.611  0.985 -1.723],484.9867,25300,,2980.824145555496,-8.544922e-06,100.0,424791,10631698.0,86.31632,-0.31402478,-3.4018097,2.5056996,0.193115,121.70133
-109.566439793244,7.2735214,4.948067,1.240556,254,1.0639719,597.28436,514.6359,0.51787114,2.2563503,100,16.54,0.26669216,,[ 1.146  1.449  0.615  0.98  -1.733],493.0639,25400,,2993.9680411815643,-9.155273e-07,100.0,426445,74349.414,86.14378,-0.31080312,-3.3679733,0.2084333,0.038251244,2.4448824
-109.40452570841605,6.667267,705.7384,2129.4426,255,7.9868007,3870.7444,2466.0813,69.21171,2.1988769,100,17.08,3.7389687e-05,,[ 1.14   1.451  0.622  0.981 -1.73 ],477.57462,25500,,3005.7531113624573,-2.9754638e-06,100.0,428153,1068154600.0,86.58115,-0.31080386,-4.1474075,146.25848,7.447916,8936.595
-110.24745432358051,7.5957413,207.30365,44.637394,256,1.90398,1015.2864,733.59467,10.599084,2.0836227,100,17.12,0.004945548,,[ 1.152  1.475  0.631  0.98  -1.73 ],477.71707,25600,,3018.937388420105,-8.392334e-06,100.0,429865,28530360.0,86.493126,-0.3112642,-3.4805298,8.361452,0.46322325,557.6667
-109.51228459973599,6.392311,12.956355,4.387467,257,1.1867039,641.3578,532.7555,1.7323338,2.1450286,100,16.91,0.0049201166,,[ 1.162  1.475  0.644  0.963 -1.73 ],481.75552,25700,,3032.3447830677032,3.967285e-06,100.0,431556,770901.0,86.47527,-0.3237428,-3.599327,0.63580024,0.08281083,18.058186
-109.48135019202138,3.8996048,6.1464486,1.4339926,258,1.0281525,567.7328,499.29944,0.6686515,2.1722782,100,16.8,0.17441933,,[ 1.174  1.467  0.649  0.979 -1.743],490.188,25800,,3043.0214853286743,4.272461e-06,100.0,433236,112659.05,86.36299,-0.32055977,-3.647293,0.2051012,0.03787835,1.9853866
-109.34206405864397,5.15432,7.258563,3.004364,259,1.2222008,679.4864,589.9113,1.245001,2.0928757,100,16.43,0.050785396,,[ 1.169  1.463  0.645  0.976 -1.74 ],499.3071,25900,,3055.00803565979,-1.3961792e-05,100.0,434879,397355.3,86.04477,-0.31933686,-3.4896317,0.28430212,0.047164887,7.71367
-109.11681757055666,4.734413,7.5506444,1.5949447,260,1.1131271,618.9923,519.4743,0.83664244,2.2293227,100,16.65,0.14111009,,[ 1.177  1.474  0.643  0.978 -1.738],479.74542,26000,,3067.2599472999573,-1.7547608e-06,100.0,436544,196112.16,86.25751,-0.31492653,-4.1112366,0.24364163,0.04442254,2.8087714
-109.01512798455371,6.055916,19.844275,3.4583337,261,1.1986593,669.04895,569.55304,1.6522589,2.1150837,100,16.39,0.005897266,,[ 1.186  1.472  0.653  0.978 -1.734],499.1862,26100,,3077.647702217102,-5.8746336e-06,100.0,438183,736621.8,86.092766,-0.31883582,-3.8647232,0.42627364,0.06284182,10.01095
-109.23646169822963,6.3960876,14.878498,4.434025,262,1.1559824,665.43146,576.583,1.7531013,1.9218678,100,16.02,0.045813482,,[ 1.194  1.46   0.651  0.983 -1.738],519.7748,26200,,3088.4651398658752,-9.918213e-07,100.0,439785,863594.56,85.73389,-0.31884846,-3.1087341,0.380663,0.05373663,15.202119
-109.72636883814586,6.8830643,5.019675,1.6751045,263,1.1019481,597.98004,514.7051,0.8761162,2.1875916,100,16.95,0.1469497,,[ 1.205  1.471  0.65   0.992 -1.738],479.7838,26300,,3100.0215396881104,4.7302246e-06,100.0,441480,185701.33,86.449905,-0.32348624,-3.3806534,0.22962283,0.0418229,4.1770577
-109.17448072358357,4.8498764,40.089966,8.838116,264,1.2980782,720.7436,577.6239,3.9877045,2.0838766,100,16.33,0.0060321605,,[ 1.223  1.472  0.65   1.    -1.742],500.81177,26400,,3110.462908267975,-6.408691e-06,100.0,443113,4145707.0,86.02258,-0.32954073,-3.2998886,0.97534406,0.1020855,45.1891
-109.66025447699796,4.98114,75.312614,58.2484,265,2.4691203,1288.8188,1043.1826,10.404897,1.90233,100,16.69,0.0039077494,,[ 1.218  1.463  0.651  1.011 -1.748],491.66956,26500,,3122.3427307605743,-4.272461e-06,100.0,444782,25777498.0,86.26938,-0.34718233,-3.4743958,5.5071716,0.26315024,509.25763
-109.69471443174163,6.810478,60.962944,20.664219,266,1.8773268,995.88983,736.5795,6.2701073,2.2133822,100,16.85,0.0027053584,,[ 1.191  1.452  0.643  1.002 -1.766],481.8805,26600,,3136.4526841640472,3.7384034e-06,100.0,446467,9155691.0,86.34567,-0.35200793,-3.7924118,2.964446,0.21008211,219.90227
-109.48384147965558,3.7161407,311.2786,274.2111,267,3.93546,2040.8917,1503.5062,30.619371,1.8165051,100,16.51,0.00011473466,,[ 1.182  1.453  0.663  1.006 -1.771],493.8191,26700,,3148.0118613243103,6.942749e-06,100.0,448118,234583710.0,86.12149,-0.3544359,-3.282013,17.95625,1.0714096,1075.8901
-108.70207377087276,6.0884247,5.558417,1.751927,268,1.1303847,632.75214,560.13086,0.7612127,2.1987753,100,16.36,0.06561835,,[ 1.198  1.473  0.662  1.002 -1.773],503.18335,26800,,3159.5747170448303,8.621216e-06,100.0,449754,145874.67,86.069,-0.3582198,-3.9734955,0.22063291,0.0389615,4.359539
-109.10243722332223,8.591103,96.980515,19.532642,269,1.5669801,873.797,692.8595,3.4677558,2.127054,100,16.22,0.003193279,,[ 1.185  1.469  0.666  1.002 -1.777],504.09445,26900,,3171.8496294021606,1.4495849e-06,100.0,451376,3362119.5,85.91601,-0.36544988,-3.1531677,2.3499196,0.15959214,222.28688
-110.03433567104192,5.7777176,3.1306505,1.1430957,270,1.0353754,554.36273,477.4938,0.39336953,2.0791743,100,17.32,0.098150544,,[ 1.211  1.467  0.686  1.012 -1.784],465.6517,27000,,3183.6746673583984,7.2479247e-06,100.0,453108,38092.074,86.697136,-0.37385023,-3.7682877,0.19965504,0.03765018,1.6182979
-109.453285512274,6.2520294,11.226304,3.23531,271,1.199714,650.3636,553.06854,1.7467004,2.0590882,100,16.83,0.021101426,,[ 1.202  1.467  0.69   1.011 -1.793],483.67267,27100,,3192.9888467788696,1.8310546e-06,100.0,454791,745115.6,86.40462,-0.39205137,-3.6432571,0.3594134,0.059260145,9.440482
-109.45088489732791,7.049118,3.8117564,1.4291234,272,1.0672762,597.8785,517.6922,0.5712198,2.1324384,100,16.62,0.0986893,,[ 1.175  1.473  0.678  1.012 -1.811],493.27405,27200,,3203.6695716381073,1.2283325e-05,100.0,456453,95293.195,86.21471,-0.38935518,-3.6448746,0.23512052,0.04180236,4.7829957
-109.00120381168892,7.399971,2.437776,1.1317993,273,1.0088142,583.15375,513.379,0.36136624,2.2041006,100,16.09,0.24063693,,[ 1.168  1.471  0.686  1.01  -1.808],511.16483,27300,,3212.860540866852,-6.866455e-06,100.0,458062,34936.117,85.86799,-0.38818678,-3.5752945,0.18330023,0.033381943,1.3523288
-109.2082448844008,8.150291,5.564614,1.8747339,274,1.095157,613.79285,526.3152,0.9134755,2.2258031,100,16.53,0.079896376,,[ 1.166  1.466  0.687  1.006 -1.807],489.55774,27400,,3223.0962674617767,-3.1280517e-06,100.0,459715,221062.0,86.17286,-0.39127874,-3.9412308,0.25673637,0.044003807,5.698599
-109.77233538517756,6.4842377,4.958211,1.4394592,275,1.0948575,599.68243,520.25977,0.74527746,2.1103277,100,16.89,0.103026755,,[ 1.174  1.468  0.696  1.014 -1.81 ],487.3396,27500,,3234.347041606903,4.5013426e-06,100.0,461404,136772.0,86.37263,-0.39604583,-3.3613434,0.22921929,0.041492846,5.829274
-109.18660333027569,7.262375,51.65622,19.236523,276,1.6419041,897.14575,709.1939,4.098604,2.2513509,100,16.48,0.0053947624,,[ 1.172  1.468  0.704  1.022 -1.815],493.476,27600,,3246.9774305820465,-6.6375733e-06,100.0,463052,4430755.0,86.11609,-0.39603457,-3.8919754,3.5952148,0.19708961,331.35388
-109.36815785292069,6.976265,381.615,855.42346,277,5.0020857,2460.4722,1838.0612,37.73548,2.1714125,100,16.94,0.00014373203,,[ 1.169  1.473  0.719  1.045 -1.815],478.39282,27700,,3258.6028230190277,6.6375733e-06,100.0,464746,323925920.0,86.47484,-0.41680077,-3.8987274,82.14196,2.6292315,8744.586
-109.7587421821421,4.8729706,18.041733,1.9366184,278,1.1118804,617.3991,517.27454,1.5592412,1.717188,100,16.64,0.022393923,,[ 1.114  1.473  0.712  1.055 -1.836],488.1371,27800,,3272.4356682300568,3.4332274e-06,100.0,466410,625380.75,86.18974,-0.41995984,-3.1086578,0.30713373,0.048672486,9.415089
-109.20347740784855,6.8727493,54.34371,10.049704,279,1.6403259,884.5215,734.05725,5.071347,2.103783,100,16.72,0.01225034,,[ 1.114  1.466  0.719  1.047 -1.839],490.87726,27900,,3285.44851064682,5.264282e-06,100.0,468082,6863496.0,86.30263,-0.43408427,-3.7089157,1.4607327,0.14740102,77.040794
-109.10717773372102,8.1594925,42.002235,11.795035,280,1.2824993,704.4714,568.2757,3.3739316,2.2006598,100,16.58,0.0040529342,,[ 1.1    1.465  0.715  1.025 -1.853],485.2068,28000,,3297.988041639328,5.264282e-06,100.0,469740,3028590.5,86.21183,-0.43296403,-3.9815445,0.8157494,0.09751008,26.907251
-109.70513761129214,5.7426605,7.5613937,2.5590405,281,1.1383091,601.81635,502.03284,1.1999274,2.2442865,100,17.31,0.041925095,,[ 1.126  1.468  0.723  1.023 -1.852],459.98245,28100,,3310.8021051883698,-6.408691e-06,100.0,471471,335048.28,86.75593,-0.43638322,-4.142952,0.28803667,0.051345594,3.526054
-109.50826567524746,7.6512146,6.641541,1.403741,282,1.0674709,582.12775,498.96893,0.687434,2.045697,100,16.93,0.059291676,,[ 1.119  1.463  0.718  1.024 -1.855],478.67795,28200,,3321.4734070301056,-4.119873e-06,100.0,473164,114022.414,86.4605,-0.43829632,-3.8734818,0.20891136,0.03822032,3.8956122
-109.5644073997982,6.8438187,18.631529,3.756587,283,1.3009717,695.93024,582.42615,1.5799366,2.4592133,100,17.02,0.020130556,,[ 1.11   1.46   0.722  1.025 -1.857],473.50247,28300,,3332.196177482605,-1.1444092e-05,100.0,474866,630773.6,86.486725,-0.44077277,-4.212799,0.5075168,0.06467281,30.832926
-109.11100861074179,6.322609,16.459896,3.3235734,284,1.1902385,655.1304,556.4014,1.8616081,2.0603547,100,16.56,0.0601378,,[ 1.113  1.466  0.732  1.04  -1.86 ],490.6827,28400,,3345.593503713608,-1.0681152e-06,100.0,476522,870021.44,86.204575,-0.43701446,-3.6612167,0.3585637,0.05632927,9.423391
-109.40388068363787,5.854988,46.553997,6.338368,285,1.2810116,703.46594,573.1792,2.5723073,2.3181987,100,16.92,0.005174459,,[ 1.114  1.475  0.728  1.034 -1.856],482.59106,28500,,3357.569258213043,-2.0599366e-06,100.0,478214,1869754.6,86.42833,-0.4336312,-3.4767761,0.8609092,0.09910713,27.670717
-109.28286908601214,5.864975,13.557757,3.7719696,286,1.2745427,708.1353,607.7083,1.6504078,2.1845293,100,16.5,0.02037547,,[ 1.11   1.48   0.727  1.022 -1.853],498.82144,28600,,3370.581331729889,-1.6021728e-06,100.0,479864,744218.1,86.1622,-0.43602425,-3.7383041,0.4879854,0.065553084,14.933971
-109.07576863529899,7.405098,50.998676,10.762143,287,1.4473664,790.3103,641.4538,4.7140336,2.2792807,100,16.43,0.0005621173,,[ 1.11   1.487  0.727  1.012 -1.855],496.34534,28700,,3380.4175667762756,-9.918213e-07,100.0,481507,5373060.5,86.0896,-0.43895343,-3.3710556,1.8648866,0.09211717,208.5557
-109.8767375582028,7.8561707,4.2870307,1.3150678,288,1.05369,569.07,493.48248,0.5521732,2.2599154,100,17.09,0.25496104,,[ 1.102  1.476  0.736  1.007 -1.858],475.36652,28800,,3393.43559551239,1.6784668e-06,100.0,483216,74765.44,86.50833,-0.43653473,-3.831688,0.20562752,0.03812008,2.5539563
-109.69776423561072,5.174637,9.317073,3.3494728,289,1.2165514,663.21814,561.48615,1.4357244,1.9884418,100,16.79,0.03781681,,[ 1.108  1.48   0.732  1.008 -1.856],489.79,28900,,3405.3518891334534,2.0599366e-06,100.0,484895,515768.56,86.3372,-0.42968675,-3.215538,0.4213893,0.059992716,31.170168
-109.78382723534021,6.1359024,7.56192,2.0523808,290,1.1470656,623.32074,533.9226,0.9909397,2.1271415,100,17.01,0.04679072,,[ 1.098  1.48   0.738  1.023 -1.849],479.44296,29000,,3416.5453724861145,3.890991e-06,100.0,486596,256971.38,86.46228,-0.43212014,-3.4230652,0.3101668,0.051432345,5.6588926
-109.2939973290001,5.0556946,10.083411,2.6970944,291,1.1051942,614.7461,522.63354,1.2753601,1.9399362,100,16.62,0.042376738,,[ 1.097  1.479  0.736  1.033 -1.851],489.3115,29100,,3427.480110645294,4.7302246e-06,100.0,488258,414166.34,86.2419,-0.42494804,-3.894432,0.28522876,0.049702227,4.0355945
-109.19815278088599,5.743538,29.530607,5.0391526,292,1.3003544,710.7953,599.11804,2.2439475,2.1348941,100,16.66,0.026724074,,[ 1.105  1.484  0.743  1.034 -1.844],488.8354,29200,,3439.0854246616364,-1.9073486e-06,100.0,489924,1316109.6,86.27141,-0.4208515,-4.2368317,0.4019524,0.059689473,10.329664
-108.90044201065619,6.4547806,2.131913,1.1264154,293,1.0178514,572.0963,507.3899,0.33504248,2.2517135,100,16.48,0.4406743,,[ 1.11   1.498  0.742  1.039 -1.84 ],499.50085,29300,,3448.63649559021,5.8746336e-06,100.0,491572,29068.818,86.17303,-0.41424352,-3.8914795,0.18476485,0.034078173,1.3659141
-109.61703797816563,5.6570206,9.901287,1.8720481,294,1.1702497,618.53546,523.62146,1.3264047,2.206851,100,17.2,0.18917388,,[ 1.11   1.502  0.741  1.041 -1.833],470.13257,29400,,3458.86705493927,1.1444092e-06,100.0,493292,415772.6,86.660995,-0.40971375,-4.159935,0.30965954,0.051378302,11.189157
-109.72311336962059,8.676025,5.1823387,1.4538965,295,1.0560708,568.23193,493.40967,0.70180976,2.366704,100,17.1,0.1217324,,[ 1.112  1.505  0.73   1.04  -1.829],475.04517,29500,,3469.5381124019623,8.31604e-06,100.0,495002,115212.586,86.56017,-0.4052241,-3.7311172,0.21053886,0.039120685,2.1117167
-109.07101160740322,6.9039383,15.565866,3.6868932,296,1.3465556,745.8841,614.72845,1.9936875,2.1379511,100,16.49,0.0046696393,,[ 1.125  1.504  0.732  1.035 -1.824],496.36884,29600,,3480.6352241039276,-6.3323973e-06,100.0,496651,1102678.6,86.15616,-0.4065513,-3.7100601,0.54406583,0.083063275,14.375679
-109.62182191617349,7.4984665,26.626503,7.282796,297,1.5549303,829.55707,712.3964,3.7103088,2.258902,100,16.72,0.0056930184,,[ 1.126  1.504  0.717  1.038 -1.825],486.41504,29700,,3492.1248693466187,1.3732911e-06,100.0,498323,3372266.0,86.25651,-0.41846672,-3.275177,0.8581958,0.07158588,110.80229
-108.98140365999532,6.0193176,6.310054,1.88857,298,1.1684835,650.64844,552.5723,1.039825,2.259149,100,16.48,0.120849274,,[ 1.099  1.501  0.723  1.048 -1.837],498.05533,29800,,3504.687268972397,-9.460449e-06,100.0,499971,295862.44,86.152565,-0.41879907,-4.4619293,0.27512023,0.046731576,9.023347
-109.24949217127077,5.810028,39.922943,8.243609,299,1.6187551,851.2312,686.998,4.2451434,2.338395,100,16.6,0.0065926677,,[ 1.099  1.503  0.732  1.06  -1.838],489.1206,29900,,3516.5207448005676,4.8828124e-06,100.0,501631,3651234.5,86.21276,-0.42675778,-3.958702,0.9812945,0.08107817,114.41802
-109.42284335928493,8.14064,9.826828,3.561246,300,1.2180517,646.43396,541.7115,1.5387958,2.3993485,100,17.24,0.065669216,,[ 1.082  1.496  0.729  1.042 -1.846],465.54538,30000,,3528.7356255054474,-7.400513e-06,100.0,503355,554191.94,86.67095,-0.42825827,-4.0503464,0.3886914,0.06131465,8.216613
-108.82797756289327,7.101013,52.91568,27.720703,301,1.9459412,1040.5348,829.077,5.8516755,2.279558,100,16.3,0.0010206493,,[ 1.085  1.485  0.731  1.046 -1.847],504.36862,30100,,3539.1592054367065,3.7384034e-06,100.0,504985,8107381.0,86.04753,-0.43181488,-3.7651062,1.8031756,0.15786038,134.90099
-109.34997711753897,8.679604,22.348625,20.45542,302,1.6366972,853.555,670.477,3.7135224,2.265523,100,16.77,0.0042337775,,[ 1.096  1.502  0.729  1.05  -1.851],485.43604,30200,,3549.0709376335144,4.653931e-06,100.0,506662,3175125.2,86.38207,-0.42905062,-3.6415405,1.8535467,0.1282121,246.39938
-109.18945722229496,6.078644,11.905673,2.2077947,303,1.0723766,577.42535,498.44934,1.0660788,2.064003,100,17.03,0.058282107,,[ 1.088  1.485  0.732  1.042 -1.848],475.7393,30300,,3560.8088235855103,3.5095215e-06,100.0,508365,272408.53,86.57205,-0.4373283,-3.3234177,0.23558319,0.04234216,3.282859
-109.00001301327153,4.803688,4.9444065,1.2547996,304,1.0430895,585.03326,500.15213,0.5686204,2.091269,100,16.47,0.22601724,,[ 1.1    1.49   0.734  1.045 -1.856],488.324,30400,,3572.2035405635834,1.2969971e-06,100.0,510012,85255.164,86.15376,-0.4335563,-4.0514603,0.2079755,0.03796526,1.7775282
-109.34414751996044,5.2170105,46.935104,22.958385,305,1.8613524,989.60223,785.14496,5.626014,2.2700806,100,16.74,0.0014000997,,[ 1.106  1.487  0.731  1.048 -1.852],484.9966,30500,,3583.620679616928,-8.544922e-06,100.0,511686,7786589.0,86.30505,-0.43292138,-3.9776459,2.886118,0.17508925,301.37704
-109.28432375569359,8.18998,4.032954,1.4053907,306,1.0714782,599.88336,525.82697,0.61889845,2.3724663,100,16.56,0.25392017,,[ 1.113  1.494  0.747  1.058 -1.852],498.37488,30600,,3596.799165725708,-3.3569336e-06,100.0,513342,105583.8,86.18677,-0.42529234,-4.137306,0.22467686,0.0411071,2.592798
-108.93574750435234,8.022369,3.4639592,1.3879346,307,1.0966672,595.6357,515.05054,0.55900806,2.602322,100,16.92,0.20368165,,[ 1.115  1.494  0.755  1.059 -1.844],475.45715,30700,,3607.8387384414673,7.095337e-06,100.0,515034,82903.39,86.495125,-0.42803645,-4.444435,0.22695482,0.041750595,3.274145
-109.25096044399987,4.9842224,4.1849313,1.6589471,308,1.1147628,609.593,526.2097,0.7961195,2.1193182,100,16.78,0.1021538,,[ 1.118  1.492  0.764  1.066 -1.847],481.57047,30800,,3619.416340827942,-5.569458e-06,100.0,516712,167006.52,86.373085,-0.45963836,-4.3168716,0.24367504,0.043864176,3.5516057
-109.64087484565508,6.17688,5809.4883,389589.84,309,63.167595,30954.09,18515.008,572.0338,2.0645857,100,16.66,2.5158315e-06,,[ 1.131  1.489  0.771  1.076 -1.879],489.5258,30900,,3631.0690293312073,-9.765625e-06,100.0,518378,75846100000.0,86.23262,-0.45995277,-4.1896286,79142.34,848.4845,15054096.0
-109.08170059028873,6.215805,8.859672,2.1870348,310,1.1064742,616.276,525.9876,1.0180254,2.1216602,100,16.57,0.029063065,,[ 1.106  1.463  0.768  1.06  -1.879],488.02176,31000,,3645.6291670799255,-3.2806397e-06,100.0,520035,271271.38,86.22463,-0.45264518,-4.137619,0.28256345,0.04569976,10.361046
-108.8305867743124,5.867996,2.5177505,1.1454058,311,1.0230412,557.97845,477.97723,0.3551646,2.2680588,100,16.92,0.44631904,,[ 1.109  1.468  0.774  1.072 -1.872],468.69907,31100,,3657.136924266815,1.1444092e-06,100.0,521727,31773.898,86.50504,-0.45250154,-3.7779388,0.19381855,0.03618952,1.4918082
-109.63723002099434,6.1273956,14.0751,4.785245,312,1.2105658,639.0584,523.61646,2.1314974,2.261747,100,17.24,0.022429787,,[ 1.107  1.468  0.771  1.066 -1.871],465.88095,31200,,3666.0880596637726,5.264282e-06,100.0,523451,1039423.44,86.64884,-0.45493585,-4.4016647,0.38829237,0.058751125,10.425619
-109.25315159375845,5.241394,2.9990096,1.2329772,313,1.0417808,568.49634,496.66132,0.4320472,2.0308986,100,16.96,0.17888692,,[ 1.102  1.454  0.772  1.061 -1.874],479.46436,31300,,3677.128275871277,,100.0,525147,47899.867,86.52409,-0.4556,-3.7430038,0.20266376,0.03777169,1.8050709
-109.06288476739454,5.4840317,26.76652,4.7822456,314,1.2889507,710.7571,553.0436,2.819092,2.095454,100,16.5,0.023677912,,[ 1.098  1.454  0.768  1.053 -1.875],492.78232,31400,,3688.33233499527,-1.197815e-05,100.0,526797,2110671.2,86.19673,-0.4625402,-3.6827393,0.7688265,0.09855682,19.662542
-109.65269077365623,7.189247,10.650794,3.483905,315,1.1449399,617.6498,522.4998,1.595976,2.3725753,100,16.99,0.051571995,,[ 1.091  1.457  0.779  1.046 -1.881],475.73135,31500,,3700.1423881053925,-7.93457e-06,100.0,528496,595394.7,86.50701,-0.46236786,-4.0637054,0.29353806,0.0494882,5.0218763
-108.72295304863799,4.5812225,16.200819,3.2629929,316,1.1826102,655.2614,539.46375,1.5084413,2.0083315,100,16.57,0.009788535,,[ 1.071  1.453  0.778  1.045 -1.881],482.46622,31600,,3712.292006254196,-1.6021728e-06,100.0,530153,598828.6,86.307,-0.4672766,-3.6197891,0.36081466,0.054258715,11.63769
-109.83697096922225,7.380974,3.9610326,1.4011829,317,1.035899,557.26166,469.0666,0.63383853,2.4681153,100,17.26,0.22515227,,[ 1.073  1.458  0.788  1.055 -1.886],456.95355,31700,,3724.203202724457,-1.7547608e-06,100.0,531879,95148.266,86.63885,-0.46190542,-4.336128,0.2067587,0.038810287,1.6852643
-110.3335793229537,7.693634,40.91986,5.6675735,318,1.3181103,694.3006,540.12646,3.172016,2.2422905,100,17.34,0.018470084,,[ 1.075  1.463  0.791  1.056 -1.881],468.60315,31800,,3736.571737766266,1.8310546e-06,100.0,533613,2469967.5,86.652534,-0.46760488,-3.5197601,0.8080475,0.107649416,24.611902
-109.89334381359438,5.272667,10.393569,1.8202775,319,1.0922118,601.4398,519.7955,0.8664991,2.0197232,100,16.93,0.09273082,,[ 1.075  1.46   0.779  1.061 -1.886],482.13983,31900,,3748.1543638706207,1.8310546e-06,100.0,535306,203461.05,86.39291,-0.46728262,-3.720909,0.26716802,0.046351485,4.376332
-109.0348526725989,7.6463394,14.640709,2.5463557,320,1.1491804,628.0839,529.0601,1.5502568,2.2278044,100,16.77,0.07792488,,[ 1.073  1.463  0.778  1.052 -1.886],483.84143,32000,,3758.6091759204865,-3.8146973e-07,100.0,536983,579535.0,86.38852,-0.4690782,-4.593956,0.3339176,0.0525771,15.699854
-108.70067679782163,4.0450516,156.29286,159.71103,321,2.3284962,1221.4862,820.42444,15.40861,2.189333,100,16.93,0.00014811338,,[ 1.07   1.454  0.782  1.04  -1.888],473.917,32100,,3768.9210765361786,-4.4250487e-06,100.0,538676,61695564.0,86.5323,-0.47282493,-4.2706757,25.849932,0.8326342,3145.269
-109.19318768916284,6.931305,43.361202,13.395325,322,1.4967856,781.93726,644.37036,3.6012328,2.4935696,100,17.07,0.0035026053,,[ 1.105  1.447  0.806  1.049 -1.892],476.86038,32200,,3782.728747844696,9.918213e-07,100.0,540383,2964597.8,86.60086,-0.4737695,-4.3830414,0.9255037,0.098317325,88.61808
-108.90152632207571,5.2554245,246.77823,42.02201,323,2.2113276,1187.3815,955.38306,7.990784,2.2120974,100,16.67,0.00046366392,,[ 1.084  1.438  0.809  1.05  -1.893],483.96042,32300,,3796.132952451706,-8.392334e-06,100.0,542050,17318744.0,86.33576,-0.47313657,-4.346161,5.747468,0.36103085,288.52054
-108.93068972661598,7.215782,1219.9265,1856.683,324,12.181382,5904.7905,4666.882,114.691246,2.2247887,100,16.73,3.0012072e-05,,[ 1.083  1.447  0.804  1.035 -1.892],490.06268,32400,,3809.957306623459,4.119873e-06,100.0,543723,2959029800.0,86.36686,-0.4949651,-4.644104,293.3967,10.843625,23181.754
