EpRewMean,MaxD2w0t,InitialReturnMax,StdIW,StdD2w0t,Weights,J_sample_variance,InitialReturnMean,InitialReturnMin,MeanEntropy,EntropyCoefficient,InitialReturnStd,Iteration,MaxIW,EpisodesSoFar,TimeElapsed,MeanIW,MinD2w0t,Bound,ReturnMeanIW,EmpiricalD2,MeanD2w0t,TimestepsSoFar,EpLenMean,ReturnStepMax,ReturnStepMaxmin,MinIW,EpThisIter,InitialBound
-60.62482165802067,10517.076,4.0842032,0.9849164,633.5943,[-0.896 -0.543 -0.432 -0.305 -1.125],250.73157,-18.058601,-73.16731,0.2929769,,15.04134,328,21.780605,32800,32645.547300100327,0.59808826,,-16.179323,-15.082994,1906.2323,230.92738,11484776,378.78,100.0,99.0,6.838009e-06,100,-18.660866
-60.26346098749823,1390.9011,5.511743,3.4062066,140.62689,[-0.887 -0.552 -0.437 -0.302 -1.126],140.94713,-15.871964,-71.104706,0.28145903,,11.873406,329,86.41516,32900,32793.5430893898,0.85328096,,-14.168363,-13.054016,441.3689,73.186455,11527339,425.63,100.0,99.00001,0.00018259636,100,-16.470638
-64.0810315922902,10162.032,4.3060675,1.4073869,631.8241,[-0.886 -0.53  -0.436 -0.282 -1.138],143.47849,-17.086912,-66.9432,0.27868432,,14.827594,330,30.411184,33000,32935.25853705406,0.6167841,,-13.473823,-12.256895,1895.0537,224.6112,11566853,395.14,100.0,99.0,2.4167996e-06,100,-17.723513
-59.583330340687716,179352.4,5.317071,7.3636427,15771.625,[-0.891 -0.532 -0.427 -0.28  -1.14 ],3183.5342,-15.896379,-60.922134,0.2913888,,10.798146,331,202.76999,33100,33085.41674900055,1.42186,,-13.284513,-10.906686,63403.25,5629.462,11609840,429.87,100.0,99.0,1.194297e-06,100,-16.488298
-63.450561944878146,14739.632,5.227237,1.3796189,1058.1343,[-0.896 -0.526 -0.439 -0.286 -1.128],271.95255,-19.204096,-74.62777,0.28641173,,16.51739,332,23.721828,33200,33220.41384124756,0.66663235,,-17.136442,-15.620999,3214.0403,393.22183,11647567,377.27,100.0,99.0,9.618886e-05,100,-19.834433
-72.81735286578764,39679.49,6.9737225,1.084598,2375.366,[-0.892 -0.513 -0.445 -0.272 -1.133],169.27022,-21.879,-78.05036,0.28371948,,19.086048,333,43.388565,33300,33338.03981208801,0.49697366,,-15.98418,-14.128386,6456.207,626.1553,11680309,327.42,100.0,99.0,6.6684743e-06,100,-22.602385
-53.287972427158536,26987.982,3.5974622,4.6865883,2257.586,[-0.896 -0.516 -0.436 -0.266 -1.135],257.249,-17.398504,-71.63333,0.2826883,,14.029416,334,116.287476,33400,33482.642761945724,0.9456218,,-14.666995,-13.41983,7446.7607,799.5899,11720623,403.14,100.0,99.0,7.389227e-07,100,-17.927881
-49.30655779207894,2715.8904,6.222324,2.5393684,119.35418,[-0.901 -0.516 -0.429 -0.274 -1.136],125.16056,-16.452238,-70.19449,0.28396907,,13.971284,335,60.714878,33500,33631.92200112343,0.76993,,-12.800768,-12.057426,371.17902,52.00751,11762825,422.02,100.0,99.0,0.00010190951,100,-16.942064
-58.15367057144697,29610.975,11.489864,6.114218,2215.2915,[-0.919 -0.489 -0.427 -0.259 -1.135],386.95288,-17.871254,-71.1824,0.28771985,,17.374918,336,184.20306,33600,33763.1650595665,1.1522586,,-15.084535,-13.578694,7084.1455,778.3746,11800011,371.86,100.0,99.0,6.014843e-06,100,-18.448969
-59.5368670647241,937.92847,8.657415,1.5399116,116.40099,[-0.915 -0.48  -0.431 -0.244 -1.131],120.64048,-18.654459,-72.179016,0.29824343,,14.582308,337,44.77671,33700,33898.945081949234,0.7385903,,-17.48909,-16.594067,356.5548,54.28326,11838475,384.64,100.0,99.0,0.0001470321,100,-19.245914
-56.43270497618356,24300.896,2.9814775,0.8876133,1478.6576,[-0.937 -0.497 -0.442 -0.241 -1.121],119.6542,-18.275217,-78.19493,0.2939372,,14.915308,338,21.824028,33800,34047.614630937576,0.45069835,,-15.803845,-14.643787,5102.63,551.7887,11879756,412.81,100.0,99.0,4.7722433e-06,100,-18.835836
-60.410203558200244,58.160404,7.9656105,0.9498853,9.457613,[-0.926 -0.509 -0.447 -0.24  -1.125],214.69762,-18.623703,-75.84238,0.29232582,,16.649908,339,16.560127,33900,34195.44087147713,0.6938633,,-16.281296,-15.525593,28.239168,7.4798837,11920360,406.04,100.0,99.0,0.0010140026,100,-19.223833
-60.45181361153865,3327.177,2.5121155,1.4976994,412.55606,[-0.943 -0.531 -0.456 -0.245 -1.127],221.85028,-19.19231,-66.14085,0.28724003,,11.686219,340,24.52622,34000,34354.37157154083,0.6602963,,-17.484776,-16.374475,1642.1031,208.49112,11965204,448.44,100.0,99.0,1.4545784e-05,100,-19.792852
-61.355071218925424,15569.045,7.065665,1.1390452,1870.3419,[-0.939 -0.521 -0.461 -0.249 -1.132],255.66698,-18.331894,-74.54159,0.28763077,,14.320312,341,24.368572,34100,34496.11179232597,0.59710854,,-16.204714,-14.803012,6568.732,719.27783,12005169,399.65,100.0,99.0,2.2293561e-06,100,-18.941414
-52.91181496434562,30822.596,4.2537236,0.9466279,3099.0283,[-0.938 -0.528 -0.465 -0.24  -1.131],203.53172,-20.350328,-71.32477,0.283292,,16.389359,342,22.378532,34200,34646.91954302788,0.49279422,,-16.943155,-15.518049,11795.622,1265.932,12048094,429.25,100.0,99.0,8.68894e-06,100,-20.87597
-56.338409751065136,7269.4756,5.2810216,1.5086342,889.91895,[-0.935 -0.517 -0.474 -0.237 -1.136],131.37004,-18.152306,-73.01116,0.2826016,,15.299598,343,50.991478,34300,34789.562373161316,0.53067946,,-15.05172,-13.881667,3121.0916,371.07056,12087834,397.4,100.0,99.0,5.2845735e-06,100,-18.711988
-50.410812365056174,15331.836,15.006673,4.3101816,1204.4932,[-0.938 -0.517 -0.476 -0.225 -1.136],308.7017,-19.334837,-70.03614,0.28284532,,13.7987175,344,118.29477,34400,34941.68658256531,0.93096375,,-16.017513,-14.941399,4294.854,480.3812,12129944,421.1,100.0,99.0,3.3785645e-06,100,-19.835632
-51.21702181015773,38846.055,13.208802,1.7021257,4054.615,[-0.934 -0.514 -0.485 -0.222 -1.136],296.59976,-14.330581,-70.16449,0.2748665,,11.587787,345,38.766632,34500,35093.67405676842,0.6632178,,-11.850215,-10.437178,15529.522,1545.6422,12172341,423.97,100.0,99.0,1.2077063e-05,100,-14.839386
-67.78291504804689,3693.6934,6.449331,5.5289984,328.6696,[-0.936 -0.505 -0.487 -0.23  -1.144],363.68628,-22.137867,-78.844955,0.27734333,,21.30942,346,169.0426,34600,35217.54135131836,1.207598,,-17.123796,-15.808055,968.62634,126.87279,12206845,345.04,100.0,99.0,3.9671133e-05,100,-22.811241
-53.08653735129439,1048413.06,10.247393,6.750412,72836.07,[-0.935 -0.516 -0.481 -0.229 -1.142],6452.794,-17.89372,-72.52765,0.27611583,,15.034268,347,164.81209,34700,35366.91708612442,1.1990037,,-10.853948,-7.6080356,293668.1,23000.42,12248681,418.36,100.0,99.0,4.1522367e-07,100,-18.421099
-64.04433874967096,1.3879641,12.073581,0.3571502,0.5025802,[-0.95  -0.506 -0.488 -0.236 -1.143],336.56546,-18.265709,-75.32291,0.2691302,,18.51382,348,3.690906,34800,35498.97437906265,0.99973094,,-18.608402,-17.962101,1.2448639,0.847561,12285912,372.31,100.0,99.0,0.15829025,100,-18.901943
-62.564793153685244,4815.9917,8.962095,29.40998,410.0532,[-0.945 -0.511 -0.488 -0.24  -1.15 ],215.74348,-19.72298,-75.79981,0.2624422,,18.854652,349,2435.162,34900,35626.11546254158,1.6449229,,-15.384937,-14.317666,1105.1505,134.30447,12321102,351.9,100.0,99.0,9.27173e-05,100,-20.344517
-51.31254676593004,63399.72,13.108813,1.6053208,3951.901,[-0.953 -0.497 -0.48  -0.228 -1.157],145.65079,-17.806969,-71.97462,0.25903317,,16.882233,350,44.324593,35000,35765.2325091362,0.73717064,,-13.964629,-12.551536,14159.652,1401.1162,12360372,392.7,100.0,99.0,7.0604015e-06,100,-18.316725
-42.53453569694023,652980.3,8.735782,2.8957906,55286.977,[-0.956 -0.494 -0.472 -0.218 -1.16 ],2457.0334,-14.438336,-70.65477,0.2585763,,10.758437,351,73.26274,35100,35923.63145709038,0.7229105,,-9.373179,-7.162542,239167.5,18741.926,12404952,445.8,100.0,99.0,3.2076883e-07,100,-14.860886
-52.11462964253646,6465.969,6.6702833,2.0010393,454.0579,[-0.96  -0.491 -0.467 -0.228 -1.16 ],122.811966,-17.844973,-72.73522,0.26101518,,15.698703,352,42.936417,35200,36069.15909266472,0.834003,,-14.722632,-13.843906,1453.0715,172.83298,12445661,407.09,100.0,99.0,1.8218525e-05,100,-18.362694
-57.40165580694756,13362.288,2.3872607,1.5027976,652.8572,[-0.97  -0.483 -0.46  -0.222 -1.158],148.0358,-17.753656,-68.244705,0.25668278,,13.180502,353,39.76838,35300,36210.62472939491,0.68042195,,-14.902469,-13.856747,2132.6492,222.04858,12486169,405.08,100.0,99.0,2.7761353e-06,100,-18.323902
-57.04733373528639,2767.5964,3.2046962,2.213636,333.54428,[-0.982 -0.467 -0.453 -0.21  -1.162],130.74973,-19.196646,-68.7372,0.25659177,,14.146774,354,68.80264,35400,36354.322237968445,0.7423617,,-18.149487,-17.179548,1152.4131,155.6961,12527411,412.42,100.0,99.0,8.369902e-06,100,-19.76337
-54.618270138887674,446.27612,8.399628,2.2487717,76.30746,[-0.979 -0.475 -0.455 -0.204 -1.162],98.7299,-17.731321,-70.28943,0.2565912,,13.436147,355,65.57341,35500,36509.821536540985,0.7577239,,-16.676916,-15.879842,278.53424,47.42313,12571901,444.9,100.0,99.0,3.8313206e-05,100,-18.273916
-52.00801574813678,6335.871,6.2084026,1.1690643,586.894,[-0.979 -0.477 -0.455 -0.196 -1.162],284.14734,-15.676051,-66.214584,0.26514435,,9.276433,356,18.385656,35600,36671.710770368576,0.6173067,,-13.448964,-12.443253,2219.1196,286.01532,12618613,467.12,100.0,99.0,2.7385772e-06,100,-16.192715
-63.45892308726533,332892.28,3.2585967,1.7260213,6097.183,[-1.001 -0.456 -0.459 -0.191 -1.154],135.9838,-17.742441,-64.25055,0.26639497,,13.456311,357,41.7883,35700,36814.06876826286,0.65713656,,-15.217908,-14.010747,5714.051,455.98816,12658508,398.95,100.0,99.0,3.7163838e-05,100,-18.372862
-52.57886567104927,8944.627,5.337808,1.6208322,200.29515,[-1.006 -0.456 -0.45  -0.189 -1.153],151.56851,-15.6309595,-65.612114,0.270904,,11.721719,358,28.179558,35800,36972.95014691353,0.83750874,,-15.247709,-14.50737,291.61926,42.91307,12703866,453.58,100.0,99.0,0.00012245047,100,-16.153294
-59.8310202740982,278894.4,5.021646,1.4614033,6444.1914,[-1.011 -0.458 -0.443 -0.189 -1.148],307.01013,-18.627052,-66.97638,0.27502614,,12.458458,359,42.897797,35900,37132.35476946831,0.6487774,,-16.45154,-15.351281,6742.1235,599.66516,12749777,459.11,100.0,99.0,8.136786e-06,100,-19.221432
-53.33009994287487,67806.19,2.596284,2.1972086,1328.1893,[-1.007 -0.457 -0.45  -0.195 -1.144],106.014656,-17.542408,-68.87386,0.2752599,,12.040104,360,32.58591,36000,37290.18019938469,0.8116318,,-16.001295,-15.098199,1755.4539,187.25871,12794516,447.39,100.0,99.0,4.1366842e-05,100,-18.072205
-61.03578297520443,36607.17,4.5465846,5.0255027,2148.4119,[-1.011 -0.457 -0.442 -0.191 -1.144],114.63171,-16.120281,-50.833755,0.2735961,,8.58797,361,138.66397,36100,37450.369529247284,1.1264346,,-14.466249,-13.078021,7605.506,780.7003,12840702,461.86,100.0,99.0,4.7783183e-06,100,-16.72663
-56.83108212636294,1039721.6,6.9539676,3.2725394,16298.158,[-1.009 -0.451 -0.448 -0.197 -1.145],211.92654,-19.879412,-68.277176,0.27220944,,15.221268,362,102.624855,36200,37600.27367901802,1.0028652,,-18.327703,-17.149723,14240.956,962.01794,12883658,429.56,100.0,99.0,1.0268499e-06,100,-20.443987
-53.24334363052494,22887.59,12.644583,1.4330558,1817.6729,[-1.005 -0.452 -0.458 -0.193 -1.147],339.3398,-17.887499,-69.17075,0.27164268,,15.188785,363,34.479557,36300,37746.216540813446,0.59995186,,-14.677726,-13.386719,6425.85,707.2874,12925250,415.92,100.0,99.0,2.5038269e-05,100,-18.416431
-63.94510175189904,12244.408,10.254294,3.2560532,610.3316,[-1.003 -0.444 -0.468 -0.189 -1.147],533.67737,-18.128506,-74.29433,0.27111632,,17.527964,364,77.615974,36400,37874.48697185516,1.0630753,,-16.599245,-15.3523655,1730.022,203.05617,12961716,364.66,100.0,99.0,3.611354e-05,100,-18.763756
-59.332174164072356,25302.791,4.7815704,1.2549407,1156.5577,[-1.013 -0.448 -0.461 -0.192 -1.148],605.1221,-17.995773,-72.26124,0.2687634,,14.36639,365,21.099752,36500,38014.244767427444,0.52327126,,-13.868713,-12.389881,3595.654,430.34872,13001423,397.07,100.0,99.0,2.472611e-05,100,-18.585194
-70.70246073718329,53715156.0,7.6986227,23.667387,2252075.0,[-1.027 -0.437 -0.477 -0.189 -1.15 ],162165.58,-21.144756,-74.99258,0.26587102,,18.212152,366,1765.0579,36600,38136.231761693954,1.1894163,,9.832596,24.60179,5610208.0,367550.25,13035235,338.12,100.0,99.0,2.6841382e-08,100,-21.847136
-61.05883895440057,17442.242,10.03521,2.6526442,1280.2803,[-1.03  -0.434 -0.465 -0.198 -1.153],239.95988,-16.629967,-70.02802,0.26461774,,15.385014,367,67.40197,36700,38271.711470127106,0.7850273,,-13.811961,-12.418657,4020.8574,417.948,13073029,377.94,100.0,99.0,5.9292517e-05,100,-17.236544
-67.02158617268499,192562.8,6.9937973,1.2521671,5799.4326,[-1.033 -0.44  -0.456 -0.196 -1.154],196.41606,-19.481918,-70.11042,0.26000962,,15.611215,368,25.142143,36800,38413.066856861115,0.574422,,-15.806899,-14.319284,7705.4277,723.17865,13113941,409.12,100.0,99.0,2.624496e-07,100,-20.147728
-66.35319301660391,64740.246,8.055461,1.003626,1817.0594,[-1.026 -0.455 -0.457 -0.214 -1.159],245.26567,-21.042364,-70.358734,0.2608662,,16.284597,369,25.723122,36900,38549.24380207062,0.51318145,,-18.792994,-17.247747,4934.981,557.00415,13152129,381.88,100.0,99.0,2.8272513e-07,100,-21.701534
-66.23132091025492,51781.383,5.7551327,1.6407804,2398.0762,[-1.026 -0.451 -0.463 -0.202 -1.158],190.4332,-19.019794,-60.813866,0.25561538,,13.715585,370,41.634537,37000,38683.83539938927,0.63791853,,-15.788145,-14.183269,6789.3164,661.2553,13189597,374.68,100.0,99.0,1.7561435e-05,100,-19.677753
-52.30004116675105,19823.791,8.358369,1.9283272,1439.5001,[-1.017 -0.454 -0.471 -0.201 -1.163],417.86703,-18.548536,-70.236626,0.25562456,,15.927528,371,35.972736,37100,38819.02527785301,0.73507905,,-16.303902,-15.109433,4869.3027,513.3348,13227268,376.71,100.0,99.0,2.6701717e-05,100,-19.0681
-61.12364740279999,8307.308,15.535892,2.3426275,619.51776,[-1.02  -0.458 -0.462 -0.199 -1.163],205.97644,-17.168703,-65.03658,0.25804755,,15.240067,372,70.15557,37200,38957.25541162491,0.72410935,,-15.0489855,-13.935705,2048.43,245.9004,13266813,395.45,100.0,99.0,3.477864e-07,100,-17.775925
-54.976564543666925,2665.632,4.4836345,0.9379618,283.904,[-1.019 -0.474 -0.47  -0.198 -1.161],130.31665,-16.889833,-67.7415,0.25557798,,12.363548,373,22.138659,37300,39114.14730453491,0.49979663,,-14.223024,-13.271844,1131.0269,147.50444,13310774,439.61,100.0,99.0,1.8948009e-05,100,-17.435987
-57.69829181388199,65235.63,2.3553808,1.4160333,2159.7332,[-1.027 -0.468 -0.468 -0.184 -1.163],107.446075,-18.890118,-64.13218,0.2558203,,11.523224,374,25.318254,37400,39273.951397418976,0.5937336,,-16.440329,-15.095429,8246.278,861.2893,13355635,448.61,100.0,99.00001,1.5368363e-07,100,-19.463308
-57.81562388737611,14470.5,2.036063,1.0916061,1184.4844,[-1.026 -0.462 -0.475 -0.191 -1.163],167.02133,-18.906336,-68.006775,0.23312199,,13.420447,375,24.580862,37500,39418.116755247116,0.49195,,-16.183378,-14.803048,4286.657,477.8561,13397335,417.0,100.0,99.0,5.1063795e-05,100,-19.480692
-57.690340797877894,9738583.0,4.759362,2.3785033,197916.52,[-1.049 -0.455 -0.485 -0.173 -1.186],1750.9603,-19.278244,-70.25804,0.23059146,,15.802,376,84.59545,37600,39562.70636844635,0.7141025,,-11.181517,-8.843041,214633.4,13049.0625,13438055,407.2,100.0,99.0,1.0009329e-06,100,-19.851357
-60.37740690012766,6828.5454,4.2137313,1.4567534,530.2406,[-1.047 -0.451 -0.495 -0.176 -1.188],627.8569,-18.879332,-69.70294,0.23607588,,14.325908,377,37.999184,37700,39702.312584638596,0.70236063,,-17.253202,-16.151602,1660.9321,203.7588,13477045,389.9,100.0,99.0,2.2324188e-05,100,-19.47914
-56.38516804046353,2201592.5,9.614529,3.2352245,38798.414,[-1.062 -0.448 -0.492 -0.179 -1.183],254.6653,-18.500277,-72.01752,0.2384027,,16.142138,378,95.230484,37800,39844.152487277985,0.9432342,,-16.97633,-15.880527,24645.922,1546.5106,13517423,403.78,100.0,99.0,3.5550647e-06,100,-19.060421
-54.45083134696357,66863.77,10.551465,1.0032116,1991.1561,[-1.068 -0.444 -0.483 -0.176 -1.181],179.98108,-16.793953,-69.86033,0.23649232,,14.886114,379,19.426064,37900,39996.32552552223,0.5129327,,-12.835733,-11.513032,3660.8037,443.44025,13561175,437.52,100.0,99.0,3.3083437e-05,100,-17.334883
-74.91346159503856,32351.16,6.224946,1.2658619,1487.1407,[-1.075 -0.424 -0.486 -0.157 -1.182],78.79501,-16.063248,-75.30721,0.23560382,,13.464721,380,19.413683,38000,40161.65091109276,0.74663687,,-13.713598,-12.580078,2465.6423,257.57715,13607892,467.17,100.0,99.0,0.00029594536,100,-16.80746
-63.97755380648211,119660.664,9.089847,8.695748,5156.1133,[-1.078 -0.421 -0.479 -0.152 -1.183],284.51135,-13.785654,-41.0707,0.2309484,,9.64767,381,307.96738,38100,40333.17562294006,1.3221159,,-11.054131,-9.485681,15872.173,1470.1814,13656844,489.52,100.0,99.0,1.5266321e-06,100,-14.4212265
-79.22992456035514,35454.773,3.5172725,2.115933,2022.635,[-1.08  -0.415 -0.486 -0.14  -1.188],104.42816,-15.423097,-48.62539,0.22891511,,10.561623,382,64.5067,38200,40507.60682487488,0.7425227,,-14.26507,-13.080754,4177.6333,385.7584,13706145,493.01,100.0,99.0,5.50864e-06,100,-16.21019
-64.35554234616943,22682.963,3.6055696,4.740247,1454.8896,[-1.083 -0.408 -0.479 -0.14  -1.19 ],550.6353,-14.034935,-39.294514,0.20857921,,8.286105,383,178.56892,38300,40684.54777312279,0.94996417,,-11.569671,-10.060077,4340.08,552.352,13755865,497.2,100.0,99.0,1.0900462e-05,100,-14.674262
-95.21903690496939,25736.914,8.983779,1.4100918,1662.1741,[-1.077 -0.38  -0.475 -0.134 -1.21 ],156.8475,-15.631068,-75.12938,0.20874922,,13.986548,384,34.779858,38400,40854.61100316048,0.5661719,,-12.254684,-10.676454,4416.967,434.32425,13804408,485.43,100.0,99.0,2.937546e-06,100,-16.577002
-111.36510290097111,7996.1567,3.945933,1.8470056,681.5547,[-1.079 -0.379 -0.468 -0.139 -1.21 ],257.97662,-16.561377,-69.61143,0.21134807,,12.724705,385,36.21074,38500,41024.86544060707,0.8707266,,-14.067024,-12.270749,1849.6422,220.28864,13853945,495.37,100.0,99.0,4.4183435e-05,100,-17.66771
-98.69233637745724,1.0,7.810857,,0.1741771,[-1.078 -0.392 -0.474 -0.149 -1.208],155.27345,-16.249323,-62.63128,0.21134807,,12.398416,386,1.0,38600,41191.827806949615,1.0,,-17.229761,-16.249323,1.0,0.96868,13902379,484.34,100.0,99.0,1.0,100,-17.229761
-105.94167921366477,11611.029,3.1484342,2.4054675,897.76013,[-1.078 -0.392 -0.474 -0.149 -1.208],191.16411,-17.45646,-74.67996,0.21178909,,14.413254,387,61.19031,38700,41354.61154174805,0.8170496,,-16.27212,-14.462329,2573.357,284.06055,13950190,478.11,100.0,99.0,6.732583e-05,100,-18.508917
-103.0070439380641,8124.7734,4.160426,1.4058435,899.40295,[-1.078 -0.398 -0.466 -0.152 -1.207],191.86963,-16.553005,-43.22772,0.21375446,,9.892368,388,34.612576,38800,41532.08749437332,0.57322055,1.0000081,-14.697979,-12.679868,3910.9622,463.4928,14000190,500.0,1.0,,2.0047297e-05,100,-17.576307
-99.18796064450778,8631.11,12.51939,1.0783855,735.33374,[-1.075 -0.396 -0.466 -0.161 -1.205],139.21327,-15.0439625,-49.48097,0.2145218,,12.569562,389,13.646948,38900,41702.88248229027,0.66296923,,-13.149023,-11.641664,1911.8071,211.00745,14048244,480.54,100.0,99.0,0.00019569657,100,-16.029325
-86.32361380037953,19459.172,8.934786,1.8026859,1445.1448,[-1.077 -0.397 -0.459 -0.161 -1.204],155.56467,-15.574704,-41.05177,0.21138793,,10.585532,390,45.410614,39000,41877.900493621826,0.7624917,1.0000206,-14.6454525,-13.041249,4374.698,463.15207,14098244,500.0,1.0,,2.9453402e-05,100,-16.432268
-93.36989077410388,100011.03,6.9824443,1.3877997,5144.9375,[-1.072 -0.393 -0.464 -0.152 -1.208],122.55387,-17.661161,-62.81801,0.20621598,,13.161736,391,33.29345,39100,42047.24774336815,0.7241042,,-15.580907,-13.896916,10928.27,979.68176,14146235,479.91,100.0,99.0,6.6731886e-06,100,-18.588726
-110.84796511519905,11426.035,1.2477938,1.0392296,981.9394,[-1.068 -0.375 -0.454 -0.145 -1.213],289.0908,-19.066048,-67.90237,0.20360392,,13.352418,392,24.399982,39200,42221.71131277084,0.5547413,,-16.547264,-14.412639,3517.529,418.7531,14195341,491.06,100.0,99.0,6.884001e-06,100,-20.167244
-104.75185830733177,34766.332,9.643097,5.3272862,2320.0442,[-1.063 -0.372 -0.455 -0.153 -1.215],297.2056,-14.837711,-78.3395,0.2060645,,14.223418,393,175.0251,39300,42393.117490291595,1.0609214,,-12.388011,-10.627389,6425.6675,605.131,14243617,482.76,100.0,99.0,6.52488e-06,100,-15.878346
-104.41130523150815,5700.09,8.682852,1.1161996,536.28766,[-1.054 -0.378 -0.46  -0.153 -1.213],207.96095,-18.108143,-75.14943,0.20618813,,15.5417595,394,16.522385,39400,42555.898423433304,0.64394194,,-14.5074415,-12.745353,1584.9414,201.64992,14289788,461.71,100.0,99.0,1.1575441e-05,100,-19.145395
-104.7751114557051,5714.797,4.160686,3.1272492,530.56836,[-1.056 -0.381 -0.454 -0.149 -1.213],232.3571,-16.359285,-42.547527,0.20381771,,11.362808,395,79.0771,39500,42732.26369214058,0.9160591,1.0000116,-14.490776,-12.719123,2277.3713,270.28613,14339788,500.0,1.0,5.9604645e-08,1.547936e-05,100,-17.40015
-109.82333269107612,3473.2444,2.5685983,2.3928492,273.69452,[-1.057 -0.372 -0.449 -0.153 -1.215],196.65895,-16.423243,-44.95958,0.20555723,,11.225163,396,54.649437,39600,42902.446819067,0.90256643,,-16.274181,-14.764501,741.0076,93.75794,14387870,480.82,100.0,99.0,2.6803362e-05,100,-17.51426
-111.68573907884458,9540.176,8.93187,2.0807207,705.43036,[-1.059 -0.371 -0.443 -0.152 -1.213],260.8729,-17.83332,-68.571335,0.20545362,,12.631085,397,59.259853,39700,43075.4145462513,0.7895269,,-16.104359,-14.441638,2118.374,223.12906,14437403,495.33,100.0,99.0,6.769174e-06,100,-18.942839
-109.23736150376648,14805.142,10.41171,0.69694227,1336.7362,[-1.063 -0.371 -0.437 -0.156 -1.213],92.95222,-15.738538,-69.21094,0.20466377,,12.30781,398,16.62659,39800,43248.02173757553,0.41308397,,-11.344237,-9.342013,3925.555,449.38223,14486937,495.34,100.0,99.0,2.678435e-05,100,-16.823734
-113.47313164633736,604688.4,8.620884,9.373101,37644.51,[-1.059 -0.369 -0.442 -0.161 -1.214],6957.963,-17.067942,-59.989067,0.20671323,,12.534361,399,423.83878,39900,43418.829367399216,0.8747993,,-10.832333,-5.7417035,161151.1,13500.531,14535660,487.23,100.0,99.0,1.8979123e-06,100,-18.195217
-93.44923665751921,26438.994,6.7072716,1.1328498,1699.8683,[-1.053 -0.376 -0.442 -0.152 -1.212],234.93831,-17.729815,-74.67369,0.20692126,,15.5518875,400,17.78245,40000,43587.93759202957,0.59467375,,-14.649203,-13.019233,4388.276,446.38333,14583505,478.45,100.0,99.0,3.300179e-05,100,-18.658167
-78.27612125168949,11300.578,6.0966196,2.2758024,904.913,[-1.058 -0.38  -0.435 -0.153 -1.212],296.3008,-14.934678,-70.32621,0.2072369,,11.091802,401,82.70928,40100,43762.393667936325,0.8000572,,-13.6294155,-12.234846,2598.0562,309.41412,14633037,495.32,100.0,99.0,5.4559077e-06,100,-15.712295
-88.7713049326365,113867.72,12.936929,1.9161514,5561.0083,[-1.056 -0.38  -0.44  -0.161 -1.212],452.39188,-17.600492,-70.270256,0.20495625,,13.47648,402,40.433384,40200,43930.57361745834,0.7493389,,-15.591528,-13.807992,14182.245,1272.166,14681432,483.95,100.0,99.0,1.828881e-06,100,-18.482372
-100.55132093029877,29148.953,12.594042,2.193931,2347.2458,[-1.061 -0.361 -0.433 -0.155 -1.214],318.77652,-15.633751,-69.0783,0.20719023,,11.844872,403,45.007107,40300,44105.97624850273,0.79025614,,-13.542187,-11.403904,7508.7456,812.9395,14730621,491.89,100.0,99.0,2.2996364e-06,100,-16.63266
-119.53828513681766,9260.846,13.720841,0.92626214,937.2529,[-1.053 -0.354 -0.437 -0.159 -1.212],150.13919,-16.80116,-47.29381,0.20772527,,12.654829,404,14.485946,40400,44279.9971883297,0.5445525,,-13.947361,-12.107182,3064.7195,324.2078,14780183,495.62,100.0,99.0,9.510091e-06,100,-17.988691
-113.70739621765556,33286.45,13.467757,6.6046157,2331.3591,[-1.049 -0.356 -0.444 -0.158 -1.211],161.14436,-18.383057,-75.96661,0.20682625,,15.97315,405,295.31882,40500,44436.50359249115,1.2249795,,-14.744648,-12.616185,7147.1846,698.57,14825678,454.95,100.0,99.0,1.3023124e-05,100,-19.51266
-118.0506035340969,26443.61,9.971965,1.5240799,1883.2229,[-1.051 -0.359 -0.436 -0.158 -1.212],196.2514,-18.490381,-68.2861,0.20506826,,14.181313,406,44.573772,40600,44605.81373786926,0.6989346,,-14.955661,-12.996767,5982.482,557.97345,14873411,477.33,100.0,99.0,3.0753029e-06,100,-19.66313
-110.99960764703519,2461.4492,8.928232,2.981234,259.46994,[-1.052 -0.364 -0.444 -0.155 -1.214],196.48026,-18.42299,-77.36425,0.20368858,,14.720307,407,77.882866,40700,44772.12675046921,1.0542585,,-16.30629,-14.557857,1073.9109,142.5047,14920663,472.52,100.0,99.0,2.1612967e-05,100,-19.525694
-108.61371710423026,19337.39,9.13503,1.8470767,1325.1287,[-1.05  -0.374 -0.448 -0.15  -1.215],250.48561,-16.480787,-70.9198,0.18839699,,13.046484,408,44.844627,40800,44946.14522051811,0.79556245,,-14.268361,-12.548303,3780.469,387.2428,14969763,491.0,100.0,99.0,3.570445e-05,100,-17.559788
-85.43443328191131,1745.7144,6.535706,2.3846543,181.85387,[-1.041 -0.383 -0.452 -0.152 -1.231],169.3345,-16.448671,-69.3916,0.18501472,,14.492672,409,86.82113,40900,45115.83540439606,0.7792727,,-15.682089,-14.316487,669.892,98.42957,15017351,475.88,100.0,99.0,2.9882895e-05,100,-17.297401
