EpRewMean,Iteration,MeanEntropy,ReturnMeanIW,MinD2w0t,MeanIW,MeanD2w0t,InitialReturnMax,InitialBound,InitialReturnMean,TimestepsSoFar,InitialReturnMin,TimeElapsed,MinIW,J_sample_variance,StdIW,Bound,Weights,StdD2w0t,EpThisIter,ReturnStepMaxmin,ReturnStepMax,EpLenMean,InitialReturnStd,EntropyCoefficient,MaxIW,EpisodesSoFar,MaxD2w0t,EmpiricalD2
-108.46353911498,409,-0.60600674,-58.474663,,0.6016162,4.5215073,-87.49117,-94.31174,-93.665695,671508,-97.79941,5538.146893978119,7.647621e-05,7669.947,0.9846499,-66.77652,[ 0.056  1.3   -0.844  0.161 -2.026],96.86834,100,99.383804,100.0,16.47,2.3814547,,24.176186,40900,7941.9165,499.57547
-107.93305049843859,410,-0.602476,-76.04246,,0.8154011,0.25364593,-85.5279,-94.20972,-93.46917,673121,-97.744705,5554.658420562744,0.001900064,7909.0093,1.032451,-80.51504,[ 0.056  1.313 -0.828  0.137 -2.025],5.6518927,100,99.41191,100.0,16.13,2.5213747,,9.418426,41000,528.2839,18.8898
-108.33783179094208,411,-0.60351956,-65.877655,,0.6880881,1.0884634,-86.55066,-94.66595,-93.9982,674713,-97.57747,5570.21026968956,0.00039701187,10211.254,1.1549258,-71.66066,[ 0.052  1.324 -0.812  0.122 -2.021],19.268358,100,99.36756,100.0,15.92,2.4799418,,20.245918,41100,974.2469,108.439705
-107.67564185810618,412,-0.60089266,-48.048943,,0.48545593,3.1041212,-85.65201,-93.87275,-93.19853,676332,-97.87008,5586.387646436691,5.7307647e-05,30347.088,1.9835643,-58.144295,[ 0.05   1.324 -0.818  0.106 -2.022],52.86147,100,99.373245,100.0,16.19,2.5154214,,18.488476,41200,3038.3784,794.3635
-108.27974126644474,413,-0.60248905,-76.269714,,0.8083296,0.54372287,-89.0145,-94.78673,-94.14178,677901,-97.60473,5597.167303800583,0.006504884,3681.041,0.65373385,-79.629776,[ 0.043  1.309 -0.814  0.108 -2.02 ],49.373722,100,99.39243,100.0,15.69,2.1289706,,5.3672037,41300,8581.553,95.004875
-108.33040675152651,414,-0.60430175,-38.798023,,0.38807634,4.930607,-84.02349,-94.79054,-94.133865,679477,-97.301765,5613.660363912582,7.054643e-05,6777.887,0.974529,-48.842037,[ 0.047  1.295 -0.828  0.114 -2.021],122.88498,100,99.39003,100.0,15.76,2.298009,,10.920557,41400,12857.288,1252.1814
-108.49185073908204,415,-0.60204744,-63.229168,,0.6463539,1.9214075,-83.67738,-94.683525,-94.01483,681085,-97.74846,5624.903227806091,5.0150637e-05,10371.141,1.1442455,-69.16701,[ 0.062  1.296 -0.846  0.119 -2.023],49.73663,100,99.39351,100.0,16.08,2.3264966,,15.1469965,41500,3207.7717,139.00249
-108.29072189438763,416,-0.60381335,-54.7877,,0.56742,1.2063528,-85.7173,-94.304924,-93.637474,682716,-97.503174,5641.57824587822,0.00018815827,17655.602,1.4976213,-59.763885,[ 0.064  1.3   -0.825  0.108 -2.021],30.607246,100,99.405106,100.0,16.31,2.520801,,10.11791,41600,2741.898,227.8919
-107.99616355290988,417,-0.6040699,-30.131792,,0.28272507,2.197277,-84.889366,-94.66209,-93.905106,684283,-97.56555,5657.060904741287,3.904611e-05,3644.806,0.67793596,-39.364155,[ 0.071  1.304 -0.839  0.118 -2.023],39.6251,100,99.34737,100.0,15.67,2.4380088,,9.436767,41700,2439.3691,589.96356
-108.4051949581257,418,-0.6061383,-53.708275,,0.54879224,0.9013381,-86.271515,-94.355034,-93.686874,685921,-97.729744,5669.2354209423065,0.00027071984,2861.2576,0.5973676,-59.870667,[ 0.062  1.289 -0.835  0.119 -2.023],60.506218,100,99.382034,100.0,16.38,2.3736756,,8.169012,41800,12645.756,171.74673
-108.19478595476048,419,-0.6064577,-40.487103,,0.39584866,1.4342989,-85.22778,-94.31628,-93.60913,687547,-97.59037,5687.4062576293945,0.000107694366,8963.967,1.048342,-49.592186,[ 0.054  1.28  -0.844  0.101 -2.025],21.677351,100,99.35175,100.0,16.26,2.5226767,,15.485815,41900,1408.2452,348.87265
-108.46916799178973,420,-0.60813785,-30.7064,,0.28656632,2.187284,-86.78043,-94.64891,-94.00283,689153,-97.69953,5702.285368204117,0.000102204314,2580.1863,0.59931695,-40.250755,[ 0.059  1.29  -0.854  0.102 -2.025],37.206787,100,99.383965,100.0,16.06,2.4487166,,25.476307,42000,2414.0603,596.7458
-107.70468038339021,421,-0.60589486,-36.90297,,0.3611563,1.6943642,-83.57944,-94.21688,-93.54248,690734,-97.55854,5714.445320606232,0.00034411618,8891.951,1.1134835,-44.492542,[ 0.052  1.276 -0.847  0.101 -2.027],43.900734,100,99.37073,100.0,15.81,2.6945348,,38.910213,42100,7166.232,557.39056
-108.29616081781873,422,-0.6044384,-33.916885,,0.32817188,3.103505,-88.75278,-94.64091,-93.99586,692320,-97.15775,5726.859929323196,1.5289452e-05,3727.9663,0.710581,-44.809517,[ 0.081  1.29  -0.845  0.1   -2.025],47.55279,100,99.42483,100.0,15.86,1.9901775,,41.191864,42200,2993.5356,798.9342
-108.41023611858215,423,-0.60375655,-38.685432,,0.3778206,2.711235,-83.722916,-94.351616,-93.672806,693958,-98.08105,5738.81600522995,0.00039582836,7607.649,0.96258605,-50.76863,[ 0.073  1.283 -0.831  0.099 -2.023],44.846825,100,99.37889,100.0,16.38,2.8568108,,28.618668,42300,3639.0056,769.15607
-108.2024462907226,424,-0.6062144,-26.06072,,0.23535089,2.1799572,-86.48485,-94.37899,-93.6718,695575,-97.45232,5750.930443763733,0.0003519256,2284.6055,0.56897944,-34.807335,[ 0.063  1.272 -0.822  0.097 -2.023],35.682907,100,99.37337,100.0,16.17,2.5342615,,13.007263,42400,1616.2125,671.42725
-108.40479303080137,425,-0.6074344,-56.047333,,0.5794699,0.5969448,-85.14447,-94.16966,-93.46114,697240,-97.25894,5765.744335651398,0.0006799921,4749.8984,0.75279576,-61.533226,[ 0.083  1.286 -0.824  0.097 -2.025],8.208055,100,99.35656,100.0,16.65,2.6644132,,4.652448,42500,636.48035,47.803272
-108.19646706031992,426,-0.6076627,-60.26664,,0.6246307,2.1899533,-83.72298,-94.06966,-93.38194,698891,-98.297714,5781.335688829422,4.6373178e-05,30154.043,1.9807056,-69.54452,[ 0.082  1.28  -0.835  0.119 -2.026],37.492752,100,99.39001,100.0,16.51,2.7873263,,26.730883,42600,1881.778,490.3777
-107.73974835931526,427,-0.6074721,-51.274647,,0.51715475,2.5285456,-86.80996,-93.9939,-93.32984,700501,-97.841446,5792.28745508194,4.6710862e-05,10124.871,1.1144303,-59.1123,[ 0.087  1.289 -0.843  0.115 -2.027],50.61961,100,99.370384,100.0,16.1,2.6288235,,9.502496,42700,3012.4946,422.47797
-108.22358926676907,428,-0.60405767,-54.10225,,0.5536289,4.088185,-81.40137,-94.27928,-93.545105,702138,-97.5404,5805.538722038269,2.3727412e-06,4873.5396,0.8025504,-62.72052,[ 0.09   1.301 -0.843  0.104 -2.026],143.68875,100,99.388466,100.0,16.37,2.9386556,,24.333858,42800,18133.066,822.7429
-107.90841510921602,429,-0.62110907,-54.685726,,0.55737686,2.437268,-82.146545,-94.218056,-93.542404,703741,-97.277695,5821.9742777347565,1.8172766e-05,5617.761,0.8304626,-60.9729,[ 0.074  1.288 -0.854  0.122 -2.023],117.71331,100,99.39143,100.0,16.03,2.9334216,,20.164482,42900,15434.206,316.18872
-107.56637506739509,430,-0.6206054,-56.839016,,0.60479796,1.0038278,-87.434616,-94.082016,-93.41902,705321,-97.3113,5838.0316433906555,0.00066854,6081.924,0.87099195,-62.0206,[ 0.057  1.299 -0.836  0.102 -2.04 ],29.925205,100,99.36494,100.0,15.8,2.3502967,,7.560532,43000,2522.0012,98.34118
-108.03731255265446,431,-0.6201814,-34.14267,,0.33699003,2.0093606,-80.493034,-94.415825,-93.70048,706919,-97.46572,5853.662066936493,7.948173e-05,4528.4824,0.7645105,-44.964134,[ 0.057  1.294 -0.857  0.113 -2.04 ],32.539574,100,99.36983,100.0,15.98,2.6931906,,13.355073,43100,1886.0359,536.5101
-107.70514410473858,432,-0.62083447,-66.36244,,0.7024693,0.87792164,-84.667046,-94.18845,-93.494026,708506,-97.71178,5868.758134365082,8.8063374e-05,10621.241,1.177344,-73.15905,[ 0.067  1.304 -0.866  0.113 -2.039],14.1355,100,99.36214,100.0,15.87,2.6682763,,13.11174,43200,1073.6582,83.87145
-108.11547773749098,433,-0.616452,-46.19882,,0.47684684,3.7749963,-86.02984,-94.36309,-93.70772,710109,-97.447426,5879.352990865707,0.00021289816,16753.832,1.5223081,-56.774754,[ 0.061  1.307 -0.861  0.093 -2.04 ],74.777405,100,99.37035,100.0,16.03,2.5881784,,14.524302,43300,5099.4023,900.0748
-108.08458781717816,434,-0.618704,-61.494152,,0.63992405,1.1871147,-84.66455,-94.3561,-93.66911,711715,-97.4738,5894.405413389206,0.00041745853,17860.896,1.5115925,-70.16346,[ 0.051  1.305 -0.844  0.087 -2.035],17.804945,100,99.446915,100.0,16.06,2.6072166,,12.914436,43400,813.706,156.20569
-107.96641556092801,435,-0.61908907,-32.34654,,0.3205,3.3700376,-86.03012,-94.19991,-93.534454,713323,-97.68979,5906.834933042526,1.8370716e-05,4001.6443,0.74504906,-45.208218,[ 0.052  1.303 -0.831  0.093 -2.038],61.02194,100,99.36329,100.0,16.08,2.4446688,,22.415733,43500,3626.3088,925.8563
-108.02775399357468,436,-0.6205448,-35.91881,,0.35363823,2.9883916,-88.186104,-94.26345,-93.63184,714925,-97.82388,5921.738181352615,8.160298e-05,10156.081,1.1480376,-45.37439,[ 0.055  1.315 -0.842  0.098 -2.038],45.06403,100,99.36535,100.0,16.02,2.4456716,,25.386019,43600,2150.1475,764.404
-107.983333569833,437,-0.6215812,-56.126255,,0.5828071,1.453806,-86.7968,-93.92682,-93.26127,716569,-97.67382,5935.710494279861,0.00033639153,13561.919,1.31689,-64.940315,[ 0.062  1.32  -0.858  0.101 -2.039],27.08585,100,99.42735,100.0,16.44,2.383091,,18.781786,43700,1954.4436,346.73337
-108.49478192498736,438,-0.62323964,-41.596245,,0.4094417,5.1415076,-87.34501,-94.5233,-93.8142,718202,-97.17621,5946.12499666214,2.7287422e-05,4132.16,0.71019495,-50.84104,[ 0.059  1.314 -0.844  0.095 -2.041],172.77962,100,99.364044,100.0,16.33,2.1939127,,13.439119,43800,15859.834,1465.5054
-107.67416976026293,439,-0.62330323,-36.095604,,0.35971054,1.8037637,-87.169044,-93.927086,-93.252884,719815,-97.77382,5960.258754968643,0.0001762026,7190.877,1.0602999,-45.897675,[ 0.034  1.298 -0.855  0.109 -2.042],28.949163,100,99.35833,100.0,16.13,2.4196322,,46.928333,43900,2226.9482,508.9534
-108.48426121162512,440,-0.6233391,-42.461887,,0.4205446,2.0715256,-81.827705,-94.07548,-93.37602,721499,-97.70911,5974.068352937698,0.00015179071,7216.897,0.9703051,-52.936256,[ 0.021  1.29  -0.845  0.106 -2.042],35.224674,100,99.383484,100.0,16.84,3.0249615,,21.632902,44000,2025.4338,600.18207
-108.1536482745741,441,-0.62572944,-47.835876,,0.49410883,1.8142315,-81.6603,-94.29459,-93.617386,723119,-97.62147,5988.544857740402,4.7491587e-05,24262.01,1.8287625,-56.918884,[ 0.032  1.306 -0.848  0.108 -2.042],29.491705,100,99.362175,100.0,16.2,2.9275377,,37.002483,44100,2171.458,522.22485
-108.21847467217259,442,-0.628419,-44.422485,,0.43718827,8.300122,-84.619064,-94.16239,-93.506386,724757,-97.48289,6000.0503034591675,9.03357e-06,14102.482,1.3492619,-60.102287,[ 0.02   1.29  -0.846  0.106 -2.045],184.838,100,99.35061,100.0,16.38,2.72038,,12.250278,44200,16901.78,2168.2798
-107.6330884234593,443,-0.62847763,-68.9228,,0.72994,1.3324869,-87.346115,-93.70244,-93.04998,726389,-97.39908,6017.410851716995,0.000715556,7618.674,0.97572905,-73.143776,[ 0.024  1.312 -0.843  0.103 -2.047],174.92097,100,99.37325,100.0,16.32,2.4142747,,6.676664,44300,37557.22,436.1399
-108.26712700067685,444,-0.62933487,-61.794876,,0.6443656,1.920193,-82.14592,-93.972496,-93.25564,728065,-97.56904,6033.344602108002,7.66334e-05,17060.904,1.5378611,-70.80637,[ 0.015  1.299 -0.862  0.096 -2.047],29.943485,100,99.38996,100.0,16.76,3.1990151,,26.918064,44400,1375.2402,223.3228
-108.38169203804752,445,-0.6281701,-65.26981,,0.6897795,2.8613117,-82.83922,-94.38519,-93.64994,729706,-97.57887,6050.626345396042,1.0002435e-05,56135.727,2.7160385,-74.99272,[ 0.016  1.302 -0.87   0.085 -2.048],52.04735,100,99.35274,100.0,16.41,2.907696,,68.921646,44500,3284.315,622.99445
-108.0630465403097,446,-0.63007617,-41.83551,,0.41247973,3.0852919,-86.98305,-94.272545,-93.60649,731316,-97.17776,6065.556452989578,4.572885e-06,11029.563,1.2797908,-54.93245,[ 0.028  1.304 -0.881  0.077 -2.047],53.323566,100,99.37728,100.0,16.1,2.371262,,103.76047,44600,3899.4282,862.4021
-107.97166204078012,447,-0.63182384,-42.7345,,0.42913625,3.4955971,-86.05894,-94.16827,-93.47212,732934,-97.212105,6079.952036380768,0.00021310861,18720.78,1.6204002,-53.23021,[ 0.021  1.289 -0.875  0.077 -2.049],103.14747,100,99.36067,100.0,16.18,2.6461627,,29.039656,44700,17815.492,1109.5582
-108.02807030799937,448,-0.63451755,-20.715773,,0.18814321,2.1113117,-87.83002,-94.23668,-93.57084,734544,-97.52417,6092.146246433258,5.809077e-05,914.73285,0.40282226,-29.202507,[ 0.04   1.309 -0.87   0.074 -2.051],33.14006,100,99.40608,100.0,16.1,2.4319537,,23.043251,44800,1482.2334,592.11523
-107.64053512588606,449,-0.63447416,-35.325882,,0.3508986,2.8171732,-81.328835,-94.07939,-93.40539,736134,-97.355644,6106.622133970261,1.3158333e-06,4759.781,0.89621,-46.04895,[ 0.029  1.298 -0.861  0.072 -2.053],63.845455,100,99.35313,100.0,15.9,2.7545242,,51.037697,44900,4838.342,964.9959
-108.44011029441819,450,-0.63548326,-50.5997,,0.51551825,1.9197332,-83.6674,-94.5973,-93.88856,737750,-97.29169,6120.194231033325,0.00013992167,17611.809,1.5419201,-61.630177,[ 0.05   1.313 -0.864  0.076 -2.053],30.666828,100,99.36671,100.0,16.16,2.8304105,,41.49813,45000,2115.0598,512.7522
-107.74310129443704,451,-0.63642746,-29.421377,,0.28166112,2.9512672,-87.51529,-94.48894,-93.8472,739297,-97.53023,6132.120920419693,2.1820259e-05,4711.0776,0.77698696,-38.538326,[ 0.059  1.322 -0.873  0.078 -2.054],76.94761,100,99.38829,100.0,15.47,2.3431897,,14.2612295,45100,8689.08,870.83545
-108.0772416818823,452,-0.63971007,-28.379906,,0.2663682,2.6907043,-80.88433,-94.07186,-93.35626,740939,-97.693474,6145.758665561676,0.00012415694,1810.9664,0.50764346,-39.634033,[ 0.049  1.3   -0.878  0.08  -2.055],47.486675,100,99.37658,100.0,16.42,2.9792085,,13.303393,45200,2409.4866,748.17346
-108.32872064994588,453,-0.64062494,-29.315552,,0.28604943,3.10523,-86.50824,-94.44417,-93.77648,742557,-97.67607,6158.88670706749,9.658204e-06,2557.8894,0.60771614,-40.117996,[ 0.059  1.319 -0.878  0.079 -2.059],55.997807,100,99.35689,100.0,16.18,2.6916065,,22.075619,45300,3603.2085,697.89557
-108.36242939671578,454,-0.64129525,-44.16152,,0.44958216,0.97177905,-84.25208,-94.35724,-93.65856,744194,-97.83981,6170.309252738953,4.411085e-05,10719.674,1.1419016,-52.064705,[ 0.054  1.315 -0.861  0.073 -2.06 ],16.475132,100,99.39156,100.0,16.37,2.6703253,,17.600714,45400,1770.5261,212.78165
-108.10813997598966,455,-0.64165217,-45.788647,,0.44951728,2.041095,-87.800186,-94.3803,-93.693146,745800,-97.460915,6181.527302980423,0.00018915412,4266.912,0.7324479,-52.163055,[ 0.046  1.311 -0.847  0.068 -2.06 ],34.152084,100,99.395515,100.0,16.06,2.3389149,,12.266944,45500,1591.8916,270.23407
-107.33062941002008,456,-0.6432486,-38.469437,,0.3864565,3.9161577,-84.01952,-93.74144,-93.049416,747401,-97.37451,6197.27521276474,3.36084e-05,12525.838,1.2789639,-49.89484,[ 0.047  1.308 -0.841  0.08  -2.061],73.90413,100,99.36205,100.0,16.01,2.8135934,,20.807438,45600,4659.5464,1106.9768
-108.43323765615912,457,-0.6442747,-64.22759,,0.65710974,1.805196,-83.41718,-94.47239,-93.736786,749037,-97.50675,6210.3622035980225,0.00049809244,26257.568,1.7964009,-70.77061,[ 0.058  1.328 -0.838  0.078 -2.062],38.91707,100,99.38212,100.0,16.36,2.5585046,,30.801435,45700,2744.1714,385.6395
-108.03905450344695,458,-0.6459953,-63.908787,,0.6718426,0.80634284,-86.847046,-94.33369,-93.67877,750637,-97.74007,6223.12761425972,2.017057e-05,11062.372,1.2156131,-70.015396,[ 0.066  1.338 -0.842  0.071 -2.063],17.271864,100,99.41555,100.0,16.0,2.36904,,21.974483,45800,1680.293,84.103806
-108.10607897009356,459,-0.6469765,-51.1031,,0.5148853,2.2848551,-82.04905,-94.26985,-93.57283,752259,-97.47316,6235.4840540885925,0.00013138007,16386.793,1.45488,-62.236015,[ 0.073  1.346 -0.835  0.09  -2.065],34.543736,100,99.37653,100.0,16.22,2.6304235,,20.779575,45900,1652.0408,477.7694
-108.65143361670648,460,-0.6445165,-71.2429,,0.74409235,0.5309946,-86.19424,-94.84495,-94.13483,753868,-97.34737,6250.388954877853,5.0918345e-05,62150.95,2.841825,-77.69283,[ 0.083  1.345 -0.851  0.086 -2.066],11.188664,100,99.39238,100.0,16.09,2.5424724,,27.4226,46000,1438.7345,130.77429
-108.02975903577126,461,-0.6447879,-39.08094,,0.39688253,4.7964263,-84.0758,-94.204506,-93.538666,755481,-97.14186,6263.67139840126,1.2661126e-06,8264.036,1.0860705,-55.012554,[ 0.078  1.33  -0.848  0.079 -2.063],100.209305,100,99.34924,100.0,16.13,2.8141255,,54.408585,46100,10646.885,1576.2069
-108.17053270931746,462,-0.6472138,-61.107124,,0.6398773,1.7765366,-86.99654,-94.371445,-93.69413,757094,-97.43555,6282.558232784271,9.1485e-05,7138.239,0.9313467,-67.10113,[ 0.09   1.346 -0.853  0.082 -2.064],45.79757,100,99.36538,100.0,16.13,2.3866389,,6.9029264,46200,4192.31,215.94531
-107.8381118226139,463,-0.6470191,-61.36402,,0.6323259,1.4769831,-83.42845,-94.11805,-93.44281,758702,-97.40695,6298.061466932297,0.00016561971,12260.415,1.2299479,-68.49663,[ 0.095  1.355 -0.843  0.062 -2.066],23.661001,100,99.385376,100.0,16.08,2.622451,,12.259792,46300,1066.4501,232.363
-107.9948756424922,464,-0.644102,-57.780308,,0.59592533,1.6306623,-85.53976,-94.19523,-93.498924,760319,-97.47659,6310.353675842285,0.0006253544,4620.2886,0.7671704,-63.370796,[ 0.097  1.36  -0.85   0.054 -2.066],69.01889,100,99.37062,100.0,16.17,2.801634,,15.4671955,46400,10884.878,185.78647
-107.91869629136792,465,-0.65009964,-45.64761,,0.44988212,3.319139,-82.246086,-94.25552,-93.57979,761920,-97.45797,6326.676604270935,1.1430849e-06,11045.878,1.2122172,-57.525146,[ 0.107  1.378 -0.83   0.037 -2.063],56.011097,100,99.35426,100.0,16.01,2.607853,,46.982346,46500,4300.27,886.4625
-108.05144340100937,466,-0.64579916,-49.936207,,0.49926773,7.4974856,-86.80244,-94.28287,-93.6169,763529,-97.34148,6341.393769025803,2.1041309e-05,14737.4795,1.4511977,-62.46736,[ 0.124  1.379 -0.845  0.035 -2.069],359.3915,100,99.352394,100.0,16.09,2.5980234,,62.00795,46600,43900.0,2661.2437
-108.13000749819743,467,-0.64648145,-51.75569,,0.5223803,1.6457734,-83.044754,-94.3819,-93.67518,765139,-97.1702,6354.887403011322,0.0002180579,12746.067,1.2419965,-59.433292,[ 0.17   1.375 -0.853  0.042 -2.065],28.889366,100,99.40443,100.0,16.1,2.404541,,12.70108,46700,1562.934,306.4908
-107.93058452798148,468,-0.6455544,-30.72687,,0.29219833,2.4586864,-88.31174,-94.46061,-93.81773,766711,-97.382935,6368.93896818161,1.38325495e-05,4422.78,0.76279366,-38.9915,[ 0.174  1.383 -0.86   0.035 -2.065],68.0535,100,99.39226,100.0,15.72,2.3011408,,25.707537,46800,11231.312,788.8536
-108.1897150293532,469,-0.645508,-67.516,,0.6995648,0.38718882,-87.00351,-94.58981,-93.864525,768306,-97.55095,6384.569478034973,0.0013851421,25957.207,1.7435266,-73.5223,[ 0.164  1.362 -0.861  0.031 -2.065],5.3901305,100,99.387825,100.0,15.95,2.6122818,,19.74599,46900,357.98456,39.334877
-107.80439076486003,470,-0.64789927,-55.58619,,0.5737123,1.5412372,-84.70919,-94.174866,-93.49985,769903,-97.46256,6398.672690868378,0.0007854758,4933.632,0.7955522,-63.16846,[ 0.168  1.358 -0.876  0.027 -2.064],30.722286,100,99.3871,100.0,15.97,2.8752444,,10.199049,47000,2528.9822,137.91537
-108.22463397151797,471,-0.64453495,-53.823494,,0.5491575,3.2163916,-80.109276,-94.04488,-93.3283,771565,-97.42265,6413.01179933548,1.8022954e-05,16564.395,1.4624739,-67.515945,[ 0.166  1.367 -0.863  0.004 -2.067],60.55081,100,99.36522,100.0,16.62,2.9179986,,22.95925,47100,3926.936,865.66943
-107.96019573973796,472,-0.64532536,-54.520107,,0.5561793,1.3195602,-84.04775,-94.35241,-93.69797,773155,-97.42795,6424.411623477936,0.00090866303,7622.097,0.9777314,-60.32339,[ 0.16   1.345 -0.865  0.005 -2.063],26.022257,100,99.40796,100.0,15.9,2.336227,,9.868641,47200,1606.2317,207.52095
-108.1223918088777,473,-0.6479456,-45.00449,,0.44391063,3.066845,-85.88756,-93.98849,-93.32208,774808,-97.35348,6436.346937179565,2.6976099e-05,9705.841,1.1482455,-56.420498,[ 0.153  1.34  -0.863  0.018 -2.064],49.10766,100,99.3826,100.0,16.53,2.4118614,,29.918118,47300,2942.2417,717.92883
-108.01433989849555,474,-0.6477639,-46.61918,,0.4700636,6.815175,-87.588036,-94.57466,-93.94314,776371,-97.44819,6451.731137037277,1.2632559e-05,24355.111,1.8055092,-58.946198,[ 0.157  1.348 -0.873  0.016 -2.067],213.5789,100,99.36012,100.0,15.63,2.2985375,,39.84645,47400,24825.46,2343.2388
-108.48076047297486,475,-0.6505858,-83.9816,,0.894685,0.061500087,-84.50972,-94.192474,-93.44814,778043,-97.60206,6467.548909902573,0.0142138405,7975.8345,0.99769205,-86.20931,[ 0.165  1.371 -0.872  0.02  -2.067],0.78913045,100,99.35946,100.0,16.72,2.8335586,,7.5400596,47500,118.041824,4.1665373
-108.0479187781437,476,-0.65155065,-41.20752,,0.40995625,2.462601,-82.79388,-94.480286,-93.783646,779631,-97.5725,6479.734253644943,0.00010978358,11198.021,1.192414,-53.27535,[ 0.167  1.375 -0.877  0.03  -2.069],48.316242,100,99.3533,100.0,15.88,2.6218607,,13.046275,47600,4505.1577,731.1943
-108.43240490842028,477,-0.6509394,-43.57986,,0.4452315,3.9662712,-86.20776,-94.52449,-93.85618,781251,-97.53193,6495.438182115555,2.1809553e-06,15118.936,1.7172054,-56.30947,[ 0.16   1.361 -0.87   0.026 -2.07 ],74.683685,100,99.37314,100.0,16.2,2.4367294,,151.64215,47700,4390.4,748.5567
-108.01539275441922,478,-0.65620327,-61.794888,,0.64367884,0.35040268,-82.555954,-94.234406,-93.49327,782871,-97.89404,6510.184045791626,0.00049020356,5614.4736,0.8426638,-71.33684,[ 0.16   1.355 -0.859  0.032 -2.07 ],19.528435,100,99.37238,100.0,16.2,2.8243873,,8.600361,47800,3831.435,72.45715
-107.56933761635304,479,-0.65624976,-71.36256,,0.7630822,0.4613888,-80.79631,-94.059875,-93.34763,784463,-97.41658,6523.254200458527,0.008228501,3976.2842,0.70101786,-74.635925,[ 0.157  1.347 -0.85   0.024 -2.075],45.59754,100,99.37514,100.0,15.92,2.7551672,,4.6397033,47900,9131.453,96.67715
-108.01277695200635,480,-0.6574122,-63.60728,,0.66550916,1.4004906,-81.51293,-94.06225,-93.38592,786097,-97.49273,6535.872648000717,0.00013285372,17816.082,1.585879,-69.87526,[ 0.151  1.337 -0.869  0.03  -2.075],24.658587,100,99.37713,100.0,16.34,2.7374094,,61.64777,48000,1841.7363,200.57979
-107.54847247942332,481,-0.6571771,-34.500393,,0.3344643,1.9588356,-84.10991,-93.68074,-92.97782,787729,-97.730484,6546.89922451973,0.0002604061,2694.458,0.573275,-44.81546,[ 0.15   1.329 -0.865  0.04  -2.076],29.056795,100,99.36091,100.0,16.32,2.9770439,,5.7817593,48100,1188.2919,297.65637
-107.9325632422203,482,-0.6584433,-37.70663,,0.37765813,7.6789255,-86.277756,-94.48386,-93.84097,789298,-97.63132,6558.452951908112,5.036517e-05,4342.743,0.76346886,-49.75541,[ 0.151  1.332 -0.877  0.034 -2.076],205.88052,100,99.35643,100.0,15.69,2.3358362,,16.797369,48200,21667.654,1683.8491
-107.84698056388027,483,-0.6598643,-69.357574,,0.74031436,0.48585233,-82.42035,-93.97017,-93.24718,790930,-97.55094,6574.27419424057,8.952254e-05,5259.481,0.80893576,-74.36619,[ 0.145  1.332 -0.857  0.024 -2.077],23.612417,100,99.37185,100.0,16.32,2.683359,,6.081673,48300,3682.9055,77.65253
-107.85513036460665,484,-0.6591767,-41.332764,,0.41552734,3.2459838,-86.451294,-94.34674,-93.68198,792509,-97.52585,6590.514248371124,1.33263775e-05,9153.526,1.1003779,-52.5977,[ 0.142  1.321 -0.877  0.031 -2.079],81.88168,100,99.35377,100.0,15.79,2.4578466,,18.503742,48400,6914.252,1134.5406
-107.89799015318587,485,-0.6586799,-54.6207,,0.5624239,3.5192163,-82.95937,-93.87857,-93.2245,794148,-97.443016,6605.601124286652,1.8572229e-06,7765.044,1.0024164,-63.591076,[ 0.126  1.304 -0.877  0.025 -2.078],320.5653,100,99.35898,100.0,16.39,2.938117,,24.186193,48500,67969.79,1356.9714
-107.95274582237121,486,-0.6538545,-60.652798,,0.6325331,5.3537893,-88.052925,-94.02323,-93.33707,795779,-97.61341,6618.5561282634735,3.6336816e-05,8331.728,1.0476755,-69.96187,[ 0.11   1.29  -0.875  0.006 -2.078],153.65034,100,99.392746,100.0,16.31,2.3370426,,18.007898,48600,15801.031,987.7166
-108.00024443720602,487,-0.656247,-37.914635,,0.36416557,1.9235356,-85.855034,-94.35059,-93.68493,797374,-97.485275,6632.884361505508,8.3314415e-05,5881.685,0.88005954,-47.604286,[ 0.12   1.3   -0.87  -0.01  -2.073],32.71247,100,99.385864,100.0,15.95,2.5378115,,14.188963,48700,2532.245,567.4091
-108.13279620888085,488,-0.65623546,-44.920433,,0.464686,2.1291363,-86.648285,-94.37007,-93.726,798977,-97.56545,6643.515097618103,0.00034105394,4015.0127,0.72647077,-50.458603,[ 0.109  1.285 -0.867 -0.012 -2.075],105.26576,100,99.397385,100.0,16.03,2.3183873,,5.8959866,48800,13620.847,418.07648
-108.12322320230903,489,-0.6588887,-46.115627,,0.46271122,3.1975803,-79.88505,-94.06759,-93.325714,800628,-97.615326,6655.415485858917,8.4676394e-05,10820.052,1.1979856,-57.559753,[ 0.115  1.292 -0.877  0.005 -2.075],54.922096,100,99.364456,100.0,16.51,2.8612294,,21.917173,48900,2943.9424,921.00635
-108.23301191628532,490,-0.6594291,-45.39639,,0.46035382,2.1954653,-87.49912,-94.13402,-93.46693,802274,-97.607544,6667.086407661438,1.1622331e-05,21865.447,1.7305373,-53.648777,[ 0.103  1.278 -0.873  0.006 -2.078],36.766617,100,99.36444,100.0,16.46,2.3434467,,56.02125,49000,1849.3618,485.04395
