InitialReturnMax,MaxD2w0t,Iteration,EpLenMean,MaxIW,Weights,MinIW,ReturnStepMaxmin,EpThisIter,InitialReturnMin,MinD2w0t,InitialReturnStd,StdD2w0t,StdIW,EpRewMean,ReturnMeanIW,EmpiricalD2,InitialReturnMean,TimeElapsed,MeanD2w0t,J_sample_variance,MeanEntropy,MeanIW,TimestepsSoFar,ReturnStepMax,Bound,InitialBound,EpisodesSoFar
-32.779663,1.000123,238,48.32,1.0151073,[-0.401 -0.666 -0.48  -0.252 -0.007],0.96961653,99.00021,100,-97.80929,,10.548196,0.29547477,0.007406076,-121.557099019427,-80.65372,1.0000554,-80.78977,2885.44505238533,0.096643165,110.72093,1.4116843,0.9982611,1103750,100.0,-2826.6511,-2826.7285,23800
-57.59916,1.0001426,239,46.95,1.0189053,[-0.401 -0.667 -0.481 -0.252 -0.007],0.97186774,99.14463,100,-97.71404,,8.199088,0.29169875,0.007358248,-120.87177289683464,-81.02094,1.0000582,-81.12257,2898.2892122268677,0.09390265,68.48893,1.4114954,0.9984309,1108445,100.0,-2684.8618,-2684.9155,23900
-57.835373,1.0001055,240,46.15,1.0245767,[-0.401 -0.667 -0.481 -0.252 -0.007],0.9808009,99.21076,100,-98.964035,,8.748696,0.28944826,0.0071639796,-122.3560427785707,-82.765366,1.0000494,-82.82766,2910.814911365509,0.09230113,77.97918,1.4114954,0.9991664,1113060,100.0,-2760.0151,-2760.0474,24000
-49.244514,1.0001101,241,47.41,1.0215284,[-0.401 -0.667 -0.481 -0.252 -0.007],0.9790531,99.00728,100,-97.82219,,9.048747,0.2929806,0.0078656655,-121.44113414245417,-81.04332,1.0000691,-81.139656,2922.932967185974,0.094822854,81.110435,1.4112236,0.99879867,1117801,100.0,-2730.9485,-2730.9978,24100
-52.706913,1.0000856,242,47.06,1.0176134,[-0.402 -0.667 -0.481 -0.252 -0.008],0.9831247,99.03355,100,-96.79335,,8.895932,0.2919975,0.005870966,-120.80815099273886,-80.86496,1.0000483,-80.95235,2933.449968099594,0.09412228,78.63514,1.412023,0.9988321,1122507,100.0,-2783.1143,-2783.1597,24200
-64.59712,1.0003028,243,45.81,1.0219781,[-0.402 -0.667 -0.481 -0.252 -0.007],0.9678023,99.00003,100,-96.25233,,8.137342,0.28851074,0.011263383,-119.70523037783919,-80.61151,1.0001848,-80.86055,2945.2068507671356,0.09162803,67.51502,1.4116772,0.9966517,1127088,100.0,-2692.6575,-2692.7834,24300
-59.927807,1.00008,244,46.75,1.0134389,[-0.402 -0.668 -0.48  -0.252 -0.007],0.9787935,99.069046,100,-98.33563,,9.187496,0.2911274,0.005386053,-122.32584809528356,-82.31065,1.0000352,-82.413635,2956.3250908851624,0.093502015,84.7071,1.4120185,0.9986775,1131763,100.0,-2766.026,-2766.0935,24400
-57.346905,1.0001515,245,46.49,1.0211502,[-0.402 -0.668 -0.481 -0.252 -0.007],0.9680105,99.03624,100,-98.9619,,9.106074,0.29040846,0.00849555,-121.30745609835101,-81.64322,1.000067,-81.75923,2968.559812784195,0.09298254,83.77115,1.412116,0.9984305,1136412,100.0,-2738.6304,-2738.694,24500
-53.278324,1.0000546,246,46.76,1.0119095,[-0.403 -0.668 -0.481 -0.251 -0.007],0.98394096,99.1307,100,-97.5331,,7.986453,0.29117048,0.004928335,-121.03706182376126,-81.251396,1.0000304,-81.29921,2981.583731174469,0.093521126,64.77782,1.4117676,0.99932927,1141088,100.0,-2685.0662,-2685.0923,24600
-55.30103,1.0003643,247,47.12,1.0384474,[-0.403 -0.668 -0.481 -0.252 -0.007],0.9687741,99.034676,100,-99.087425,,9.530896,0.29218444,0.012245014,-121.48810797872733,-81.17001,1.0002022,-81.44068,2994.147185087204,0.09424727,90.05167,1.4127445,0.99644357,1145800,100.0,-2693.2188,-2693.3635,24700
-53.40806,1.0002772,248,45.47,1.0323654,[-0.404 -0.668 -0.481 -0.251 -0.006],0.97045374,99.15384,100,-98.611206,,8.405576,0.28754476,0.010452204,-120.82113193070121,-81.77,1.0001614,-82.03714,3006.2501509189606,0.090946876,69.62162,1.4131978,0.99662405,1150347,100.0,-2795.7866,-2795.919,24800
-30.058773,1.000139,249,47.5,1.0164471,[-0.404 -0.668 -0.481 -0.251 -0.006],0.9754435,99.00233,100,-98.891174,,10.389471,0.2932266,0.0061069643,-121.26702637365035,-81.14753,1.0000492,-81.26626,3018.1808018684387,0.09500258,110.392075,1.4136101,0.9982395,1155097,100.0,-2846.2637,-2846.3303,24900
-63.059124,1.0000987,250,46.37,1.0167743,[-0.403 -0.668 -0.481 -0.251 -0.005],0.97738296,99.200554,100,-96.017944,,7.7788687,0.29008353,0.008212734,-120.70000610109504,-81.2054,1.0000573,-81.315544,3032.0763993263245,0.09274342,59.543915,1.4134259,0.9986743,1159734,100.0,-2758.478,-2758.5352,25000
-52.626656,1.0001897,251,44.79,1.0237725,[-0.403 -0.668 -0.48  -0.251 -0.006],0.97691804,99.07866,100,-98.186005,,8.620221,0.2855915,0.009230754,-121.56294812052224,-82.98985,1.0001086,-83.11631,3044.2446296215057,0.08958355,74.12178,1.4134485,0.99842346,1164213,100.0,-2710.6785,-2710.7417,25100
-49.74714,1.0002989,252,48.89,1.0265746,[-0.403 -0.669 -0.48  -0.251 -0.006],0.940143,99.10231,100,-98.29437,,10.594923,0.29702634,0.013046851,-120.88512554947054,-79.75273,1.0001359,-79.92344,3055.3825466632843,0.09778377,116.42992,1.4131142,0.9971495,1169102,100.0,-2763.5151,-2763.6033,25200
-46.614727,1.0000736,253,46.35,1.0180933,[-0.403 -0.669 -0.48  -0.251 -0.006],0.97954226,99.009796,100,-96.16814,,8.44463,0.29002643,0.0063309707,-121.69164745699554,-82.01004,1.0000423,-82.074905,3068.1268026828766,0.09270196,70.3652,1.4126611,0.9992841,1173737,100.0,-2717.2505,-2717.283,25300
-60.2731,1.0000417,254,48.57,1.0131844,[-0.403 -0.669 -0.48  -0.251 -0.006],0.9841338,99.1308,100,-98.90451,,8.715466,0.29614758,0.005466498,-119.85168400406604,-79.214264,1.0000306,-79.25136,3080.7643179893494,0.097140945,75.77402,1.4125345,0.9995338,1178594,100.0,-2691.1555,-2691.1743,25400
-53.068398,1.0001546,255,48.09,1.0202416,[-0.403 -0.67  -0.481 -0.251 -0.006],0.96636516,99.083786,100,-98.36314,,8.8383045,0.29484951,0.009506795,-120.51452468906055,-79.81783,1.000083,-79.97159,3094.0156540870667,0.09618444,78.257645,1.4117466,0.99802744,1183403,100.0,-2722.5063,-2722.589,25500
-60.164307,1.0000204,256,47.01,1.0053139,[-0.403 -0.67  -0.481 -0.251 -0.007],0.990521,99.199036,100,-98.43427,,8.971172,0.29186437,0.0026211094,-121.1653613818312,-81.17315,1.0000092,-81.191185,3106.722015142441,0.094020136,81.511055,1.4115844,0.9997186,1188104,100.0,-2771.176,-2771.1865,25600
-54.312057,1.0000961,257,48.77,1.0168722,[-0.403 -0.67  -0.481 -0.251 -0.007],0.975674,99.246155,100,-97.61372,,9.793052,0.29670903,0.0072239195,-121.26427580882546,-80.16453,1.0000427,-80.26504,3116.0512726306915,0.09754313,96.39183,1.4112197,0.9986922,1192981,100.0,-2799.7397,-2799.7915,25700
-46.063694,1.0000478,258,46.94,1.0123502,[-0.404 -0.671 -0.482 -0.251 -0.008],0.9869564,99.02838,100,-98.63212,,9.236658,0.29166982,0.0043184073,-120.89335911943857,-81.0381,1.0000187,-81.097305,3127.785851240158,0.09388097,86.11857,1.4111559,0.9992653,1197675,100.0,-2737.9907,-2738.0322,25800
-64.85566,1.0002121,259,46.67,1.023329,[-0.403 -0.67  -0.481 -0.251 -0.008],0.9771097,99.22944,100,-97.71883,,8.029728,0.29093453,0.008546094,-121.99015508100676,-81.88303,1.0000869,-82.07854,3138.5216250419617,0.09334465,62.961273,1.4115804,0.9976499,1202342,100.0,-2701.826,-2701.9438,25900
-59.542892,1.0000334,260,46.38,1.0108098,[-0.404 -0.671 -0.482 -0.251 -0.007],0.9884373,99.25393,100,-98.53238,,9.115392,0.29009986,0.0038324378,-120.14835998017952,-80.86825,1.000019,-80.889275,3150.221011161804,0.09276037,84.10947,1.4117411,0.99966407,1206980,100.0,-2659.1047,-2659.1165,26000
-44.952934,1.0001205,261,47.82,1.0228395,[-0.404 -0.671 -0.482 -0.251 -0.007],0.979759,99.05507,100,-98.083466,,9.826684,0.29411632,0.008341096,-120.84771676239151,-80.32457,1.0000706,-80.451065,3164.392949819565,0.09564334,96.55806,1.4114954,0.99847955,1211762,100.0,-2737.3145,-2737.386,26100
-55.674282,1.0001117,262,48.35,1.0149037,[-0.404 -0.67  -0.481 -0.251 -0.007],0.9726388,99.10342,100,-97.67612,,9.183585,0.29554707,0.007284971,-120.54328670926401,-79.76053,1.0000533,-79.855095,3178.4330253601074,0.096702516,88.53077,1.4110423,0.99833506,1216597,100.0,-2683.593,-2683.648,26200
-51.949856,1.0001915,263,46.25,1.0265577,[-0.403 -0.671 -0.481 -0.251 -0.008],0.9613059,99.14029,100,-98.96292,,8.094888,0.2897329,0.010606564,-121.60220942282915,-81.96632,1.0001159,-82.09506,3190.846830368042,0.09250301,64.727005,1.4112395,0.9983116,1221222,100.0,-2701.8918,-2701.9602,26300
-54.861145,1.0000706,264,48.76,1.0117277,[-0.404 -0.671 -0.481 -0.251 -0.008],0.962749,99.079094,100,-97.219086,,8.536356,0.2966788,0.005841246,-120.53167211983569,-79.52189,1.0000315,-79.59096,3203.5102050304413,0.09752201,72.39238,1.4111345,0.99915594,1226098,100.0,-2787.6655,-2787.701,26400
-58.02027,1.000075,265,48.65,1.0175617,[-0.404 -0.671 -0.482 -0.251 -0.008],0.9849229,99.17743,100,-97.664444,,9.509173,0.29636344,0.0054071485,-122.48279709379065,-81.12654,1.0000362,-81.216446,3216.125746488571,0.09730182,89.71916,1.411501,0.9989454,1230963,100.0,-2827.0994,-2827.1553,26500
-58.009567,1.0001674,266,49.55,1.0258822,[-0.405 -0.672 -0.482 -0.251 -0.007],0.97390807,99.16867,100,-96.75281,,10.09382,0.29881722,0.009480223,-120.80651484287229,-79.09405,1.0001156,-79.23886,3229.029554605484,0.09910518,106.59285,1.4122161,0.9976619,1235918,100.0,-2674.6375,-2674.7095,26600
-56.035854,1.0002247,267,46.46,1.0257008,[-0.404 -0.671 -0.482 -0.251 -0.007],0.9753715,99.05271,100,-98.62256,,8.508858,0.29034036,0.009552924,-121.95349084720563,-81.920074,1.0001111,-82.14764,3242.104674577713,0.09292634,71.0009,1.4121075,0.9971498,1240564,100.0,-2685.8135,-2685.9407,26700
-58.179157,1.0000659,268,46.07,1.0154865,[-0.404 -0.671 -0.481 -0.252 -0.007],0.9854487,99.14215,100,-98.47378,,9.219075,0.28922316,0.005833164,-121.29198982433284,-81.90476,1.0000378,-81.96802,3254.747108221054,0.09214211,84.180214,1.4120867,0.9993119,1245171,100.0,-2660.1628,-2660.1953,26800
-52.76245,1.0001464,269,47.93,1.0195403,[-0.404 -0.671 -0.481 -0.252 -0.007],0.9774513,99.19788,100,-97.36269,,9.09217,0.29440728,0.007388173,-120.39983220418961,-79.825584,1.00006,-79.9541,3265.405237674713,0.095862985,82.52101,1.4115849,0.9982862,1249964,100.0,-2736.8171,-2736.889,26900
-57.984573,1.0001453,270,46.67,1.0191761,[-0.404 -0.671 -0.481 -0.252 -0.007],0.9636104,99.04057,100,-97.908134,,9.079277,0.29093346,0.009579456,-121.0788800803611,-81.14029,1.0000777,-81.29013,3278.935780286789,0.09334425,80.44399,1.4110423,0.9983332,1254631,100.0,-2731.0667,-2731.1482,27000
-55.926224,1.000175,271,46.48,1.0214181,[-0.405 -0.671 -0.481 -0.252 -0.008],0.971552,99.07768,100,-98.532776,,9.647904,0.2903811,0.008540212,-120.87495524682035,-81.28601,1.0000815,-81.42883,3291.3348729610443,0.09296305,93.64399,1.4102627,0.99814844,1259279,100.0,-2783.5576,-2783.6362,27100
-51.241047,1.0001523,272,47.21,1.0222895,[-0.405 -0.671 -0.481 -0.252 -0.009],0.95676047,99.07115,100,-97.807655,,8.666412,0.29242158,0.010165349,-121.83974910516153,-81.433105,1.0000861,-81.60554,3306.0063166618347,0.09442481,79.15475,1.4095472,0.9973922,1264000,100.0,-2795.4004,-2795.4873,27200
-56.629097,1.0002266,273,47.76,1.0253184,[-0.405 -0.67  -0.481 -0.252 -0.009],0.9579492,99.161865,100,-97.25462,,8.260523,0.29394975,0.01134224,-121.44196339878843,-80.698265,1.0001383,-80.87685,3320.0307672023773,0.09552499,66.95134,1.4091514,0.9975138,1268776,100.0,-2715.9902,-2716.085,27300
-49.341465,1.0001515,274,46.87,1.0185077,[-0.405 -0.67  -0.481 -0.252 -0.01 ],0.9715034,99.05813,100,-97.447395,,9.56206,0.29148182,0.008829081,-120.71349072847,-80.97235,1.0000817,-81.14382,3334.027483701706,0.09374434,89.88654,1.4095484,0.9978977,1273463,100.0,-2758.266,-2758.3635,27400
-59.44661,1.0001156,275,47.81,1.0198238,[-0.404 -0.671 -0.481 -0.252 -0.009],0.97711414,99.08319,100,-97.351295,,8.697319,0.29408512,0.006898634,-120.49871023404172,-80.15971,1.0000465,-80.25772,3346.468645811081,0.09562255,74.63462,1.4100485,0.99885124,1278244,100.0,-2776.3733,-2776.4277,27500
-43.705734,1.0001028,276,48.69,1.017973,[-0.405 -0.672 -0.481 -0.253 -0.009],0.98383075,99.00004,100,-95.07698,,9.641136,0.29648143,0.006332701,-120.0160700880699,-79.22201,1.0000427,-79.300064,3359.4118626117706,0.097382165,94.6667,1.4105178,0.9989105,1283113,100.0,-2749.8706,-2749.9114,27600
-41.553497,1.0002486,277,49.11,1.0244606,[-0.405 -0.671 -0.481 -0.253 -0.008],0.966233,99.00011,100,-98.13992,,10.020674,0.29762822,0.009250428,-122.15548174362193,-80.36099,1.0001229,-80.61659,3372.736358165741,0.09822715,102.615364,1.4105821,0.99629194,1288024,100.0,-2893.851,-2893.9785,27700
-44.81368,1.0000485,278,47.87,1.0128778,[-0.405 -0.671 -0.481 -0.252 -0.008],0.9890952,99.08132,100,-98.24831,,9.83083,0.29422918,0.003986522,-120.67851173421235,-80.296974,1.0000194,-80.33997,3384.6878588199615,0.095740646,98.891396,1.4105817,0.99927485,1292811,100.0,-2730.17,-2730.1982,27800
-48.828068,1.0002487,279,44.94,1.0310453,[-0.405 -0.671 -0.481 -0.252 -0.008],0.9751309,99.03795,100,-98.433395,,8.853608,0.28603846,0.010604844,-118.86031547846034,-80.55343,1.0001422,-80.783066,3396.6505942344666,0.089886375,77.32603,1.410583,0.9971864,1297305,100.0,-2751.279,-2751.3943,27900
-45.183685,1.0000986,280,48.47,1.0149405,[-0.405 -0.671 -0.481 -0.252 -0.008],0.97443855,99.059265,100,-96.732925,,9.692147,0.29588765,0.008158483,-120.5066452236253,-79.75591,1.0000609,-79.86405,3405.899982213974,0.096943066,94.1799,1.4097303,0.9986315,1302152,100.0,-2743.6558,-2743.715,28000
-59.247772,1.0001054,281,48.52,1.0159049,[-0.405 -0.671 -0.481 -0.252 -0.009],0.9769046,99.14343,100,-97.33223,,8.616166,0.29602662,0.006240725,-121.99084523606717,-80.75645,1.0000483,-80.86768,3417.7308835983276,0.097042814,76.13813,1.4095218,0.9984833,1307004,100.0,-2859.1562,-2859.2131,28100
-44.40791,1.0001166,282,47.15,1.0136275,[-0.405 -0.67  -0.481 -0.252 -0.009],0.9749291,99.009254,100,-97.964424,,10.388143,0.29224387,0.005800115,-121.18433815170287,-81.20066,1.000032,-81.260345,3430.9588928222656,0.09430127,109.01087,1.409526,0.99924767,1311719,100.0,-2723.8464,-2723.8777,28200
-51.302044,1.0000644,283,47.74,1.0154101,[-0.406 -0.67  -0.481 -0.252 -0.009],0.98773503,99.05416,100,-97.85084,,9.074273,0.2938827,0.005003661,-120.70740268502894,-80.43996,1.0000349,-80.49826,3443.134740114212,0.09548121,82.44654,1.4091517,0.99925655,1316493,100.0,-2821.355,-2821.3862,28300
-39.92907,1.0001931,284,45.17,1.0169119,[-0.406 -0.67  -0.481 -0.252 -0.01 ],0.9703996,99.01691,100,-96.52699,,9.713841,0.28667226,0.009017308,-119.42821767270037,-81.08771,1.0000789,-81.25415,3456.3896939754486,0.090344414,93.702835,1.4088165,0.9980145,1321010,100.0,-2789.2778,-2789.364,28400
-49.795918,1.0001122,285,47.48,1.0188718,[-0.406 -0.671 -0.481 -0.252 -0.01 ],0.97394603,99.07553,100,-98.93081,,9.53343,0.29315707,0.0074325195,-121.02385888789976,-80.736244,1.0000548,-80.858185,3469.952653646469,0.09496207,94.60245,1.4086361,0.9980453,1325758,100.0,-2723.3918,-2723.4756,28500
-55.869286,1.0001602,286,49.57,1.0195967,[-0.405 -0.671 -0.48  -0.252 -0.01 ],0.97116023,99.15373,100,-96.62774,,9.690209,0.29885507,0.0095477775,-122.67810975441543,-80.69952,1.0000886,-80.81921,3483.5630395412445,0.099142686,94.948685,1.4085668,0.99827576,1330715,100.0,-2816.4773,-2816.5432,28600
-41.383392,1.0001304,287,46.98,1.0203177,[-0.404 -0.671 -0.48  -0.253 -0.01 ],0.9761067,99.00546,100,-96.97928,,8.461898,0.29177582,0.0074976683,-119.52272261721119,-79.909035,1.0000658,-80.004654,3497.1620786190033,0.09396199,70.138885,1.4082026,0.99886304,1335413,100.0,-2763.6338,-2763.6846,28700
-41.295387,1.0001423,288,46.8,1.023173,[-0.405 -0.67  -0.48  -0.253 -0.011],0.97289133,99.02673,100,-98.37596,,8.79283,0.2912767,0.007550703,-120.5334854463672,-80.8254,1.0000607,-80.93498,3509.7210686206818,0.09360222,76.49685,1.4077716,0.9986582,1340093,100.0,-2758.097,-2758.1548,28800
-55.51959,1.0000217,289,47.93,1.0066732,[-0.405 -0.67  -0.48  -0.253 -0.011],0.99022996,99.18275,100,-99.15852,,8.345,0.29439932,0.0032037369,-123.18997939105195,-82.14241,1.0000105,-82.166595,3521.737537622452,0.09586027,70.32515,1.4075902,0.9997309,1344886,100.0,-2765.8323,-2765.8464,28900
-54.8106,1.0001,290,47.82,1.0268441,[-0.406 -0.67  -0.48  -0.253 -0.011],0.97651935,99.0674,100,-96.71016,,8.924499,0.29411003,0.007393828,-121.54359163804025,-80.90452,1.000056,-81.00838,3532.8296031951904,0.09564317,80.1177,1.4081974,0.9985774,1349668,100.0,-2737.889,-2737.943,29000
-44.043396,1.0001897,291,47.16,1.0289514,[-0.406 -0.671 -0.481 -0.253 -0.011],0.97325444,99.025185,100,-96.56671,,9.865083,0.2922961,0.009944967,-119.18024096537194,-79.558525,1.0001063,-79.705185,3544.7086386680603,0.09432395,95.31397,1.4077486,0.9984401,1354384,100.0,-2750.2415,-2750.3164,29100
-51.662178,1.0000484,292,47.56,1.0174807,[-0.407 -0.67  -0.48  -0.252 -0.011],0.9871373,99.14588,100,-97.00877,,8.43576,0.29337224,0.0052657844,-120.91750444779446,-80.6446,1.000026,-80.69432,3556.180385828018,0.09512089,71.641556,1.4076811,0.9993311,1359140,100.0,-2875.4211,-2875.4492,29200
-58.119686,1.0000594,293,47.05,1.0182824,[-0.406 -0.67  -0.48  -0.253 -0.011],0.99081033,99.252396,100,-97.72125,,8.849209,0.29196522,0.0046886327,-120.80162170558488,-80.76517,1.0000285,-80.80945,3568.406127691269,0.09410076,78.11058,1.4077542,0.9994928,1363845,100.0,-2811.2297,-2811.254,29300
-55.540127,1.000117,294,46.74,1.0272543,[-0.407 -0.67  -0.48  -0.253 -0.011],0.9775023,99.161835,100,-99.075775,,9.049422,0.29110864,0.0076868976,-119.97313423166466,-80.279816,1.0000751,-80.41452,3582.564086675644,0.09348402,80.72786,1.4081764,0.9983088,1368519,100.0,-2750.9565,-2751.026,29400
-57.331516,1.0001681,295,47.64,1.0269564,[-0.407 -0.671 -0.48  -0.253 -0.011],0.9746041,99.14954,100,-98.74058,,9.337892,0.29360226,0.009189091,-119.47038229710859,-79.32734,1.0000745,-79.47158,3597.583655357361,0.09528361,89.23309,1.4081122,0.9979509,1373283,100.0,-2756.607,-2756.6914,29500
-51.091827,1.0000557,296,47.37,1.0138223,[-0.406 -0.67  -0.48  -0.253 -0.011],0.9754659,99.08896,100,-93.31004,,8.372163,0.29285452,0.0061241696,-121.12268817930472,-80.86702,1.0000347,-80.91328,3612.6166048049927,0.09474115,71.58452,1.4077768,0.99925745,1378020,100.0,-2708.5142,-2708.5388,29600
-55.099113,1.0000142,297,49.39,1.0080873,[-0.406 -0.67  -0.48  -0.253 -0.011],0.99109113,99.05635,100,-96.55436,,8.866915,0.29837152,0.002787135,-121.8004383227082,-80.31413,1.0000077,-80.33044,3625.4185609817505,0.09878012,79.96051,1.4081763,0.99971485,1382959,100.0,-2799.847,-2799.8567,29700
-54.934456,1.000274,298,46.74,1.0283984,[-0.406 -0.67  -0.48  -0.253 -0.011],0.95774394,99.14827,100,-98.68497,,8.663487,0.29111016,0.011134545,-120.93204854934686,-81.08451,1.0001317,-81.30212,3636.743284702301,0.093484655,77.55532,1.4081961,0.99689484,1387633,100.0,-2789.2815,-2789.4119,29800
-61.42984,1.0001129,299,47.24,1.0202869,[-0.407 -0.67  -0.48  -0.252 -0.011],0.97847646,99.058846,100,-97.52165,,8.354156,0.29251382,0.008071757,-121.59319446456722,-81.321396,1.0000657,-81.41867,3651.4782407283783,0.09448271,70.669136,1.4082015,0.9985938,1392357,100.0,-2738.302,-2738.3535,29900
-53.728596,1.0000944,300,49.18,1.0165229,[-0.407 -0.67  -0.48  -0.252 -0.011],0.97899777,99.091835,100,-95.53829,,8.759641,0.29780877,0.0068590245,-121.28318442916705,-79.880264,1.0000453,-79.95063,3664.0228872299194,0.09836156,79.33011,1.4080895,0.9988638,1397275,100.0,-2804.96,-2804.9966,30000
-62.185444,1.0000215,301,46.78,1.0070466,[-0.407 -0.67  -0.48  -0.252 -0.011],0.9888511,99.14469,100,-96.79245,,8.683531,0.2912216,0.003350778,-121.77709242424672,-81.85888,1.0000126,-81.88331,3679.216292619705,0.09356035,76.78524,1.4076807,0.99960935,1401953,100.0,-2731.7275,-2731.7415,30100
-54.987087,1.000117,302,48.98,1.0260004,[-0.407 -0.669 -0.48  -0.252 -0.011],0.9786311,99.09699,100,-98.4515,,9.047764,0.2972609,0.007557368,-120.827675306121,-79.62914,1.0000664,-79.753075,3692.8531959056854,0.097963594,84.310486,1.4082953,0.9980277,1406851,100.0,-2750.299,-2750.3645,30200
-53.014534,1.0001748,303,50.52,1.0239804,[-0.406 -0.67  -0.48  -0.252 -0.011],0.9748904,99.1755,100,-95.93495,,10.757747,0.30139792,0.008919333,-120.64045900953175,-78.68042,1.0000933,-78.80147,3707.75066947937,0.101043284,119.575,1.4088373,0.9980783,1411903,100.0,-2792.622,-2792.6833,30300
-62.505386,1.0000718,304,45.44,1.0188808,[-0.406 -0.67  -0.48  -0.252 -0.01 ],0.98470736,99.09932,100,-98.786705,,8.735258,0.28745112,0.0059363423,-120.22413034371264,-81.57463,1.000042,-81.63857,3722.363542318344,0.090881914,77.110634,1.4092667,0.99924576,1416447,100.0,-2709.2317,-2709.2642,30400
-61.96675,1.0002941,305,46.83,1.0290935,[-0.406 -0.67  -0.48  -0.252 -0.01 ],0.96292055,99.20892,100,-98.84596,,7.8182125,0.29135695,0.011023025,-120.79991039372295,-80.89549,1.0001339,-81.065765,3735.3464126586914,0.09366336,61.32587,1.4090679,0.9977459,1421130,100.0,-2764.659,-2764.7456,30500
-47.68964,1.0000824,306,50.56,1.0188035,[-0.407 -0.67  -0.48  -0.252 -0.01 ],0.96310997,99.067184,100,-97.91685,,10.267879,0.30149823,0.007954892,-121.76396495488122,-79.41523,1.000043,-79.5279,3751.154094696045,0.10112285,107.53442,1.4085668,0.99834657,1426186,100.0,-2896.3118,-2896.3762,30600
-60.906982,1.0000747,307,47.31,1.0173388,[-0.407 -0.67  -0.48  -0.252 -0.01 ],0.98043317,99.23079,100,-98.60658,,8.690779,0.29269096,0.006413751,-121.5038516354507,-81.23015,1.000041,-81.30775,3765.4380509853363,0.09462221,75.476135,1.408544,0.9990825,1430917,100.0,-2758.4863,-2758.5273,30700
-55.082695,1.0000755,308,47.38,1.0147918,[-0.407 -0.67  -0.48  -0.252 -0.01 ],0.9882006,99.09965,100,-95.66551,,9.223596,0.29287758,0.0044689286,-119.7688178150422,-79.91216,1.0000291,-79.96788,3779.7020950317383,0.09476094,85.924324,1.4085722,0.9992605,1435655,100.0,-2750.5476,-2750.579,30800
-53.007072,1.0003017,309,48.44,1.0344398,[-0.408 -0.67  -0.48  -0.252 -0.01 ],0.96495605,99.031715,100,-97.42122,,9.335906,0.29582894,0.011696648,-122.3121968720767,-80.92433,1.0001651,-81.207794,3793.5036787986755,0.09688854,84.881744,1.4096106,0.99635357,1440499,100.0,-2708.6833,-2708.8333,30900
-58.129276,1.0000876,310,49.32,1.0195074,[-0.408 -0.669 -0.48  -0.252 -0.009],0.9789786,99.21328,100,-98.18938,,9.333951,0.2981864,0.005779265,-122.58212929792094,-80.788155,1.0000417,-80.88658,3809.8852183818817,0.0986422,86.966995,1.4091866,0.9989369,1445431,100.0,-2783.0325,-2783.0938,31000
-56.39384,1.0002021,311,47.36,1.0282881,[-0.409 -0.669 -0.48  -0.252 -0.01 ],0.97481173,99.18135,100,-95.840034,,8.294991,0.2928412,0.00978832,-120.28628123568164,-80.163345,1.0001087,-80.313385,3824.076997280121,0.09472457,68.54671,1.4097041,0.99801564,1450167,100.0,-2692.159,-2692.2363,31100
-64.47222,1.0003353,312,46.49,1.0274429,[-0.409 -0.669 -0.48  -0.252 -0.009],0.9587216,99.16831,100,-96.54294,,8.099041,0.29042682,0.013131289,-120.76778752435372,-80.89717,1.0001853,-81.16689,3839.542773246765,0.09298904,66.33795,1.4100442,0.9962655,1454816,100.0,-2659.258,-2659.3943,31200
-36.28188,1.0000772,313,47.98,1.0170621,[-0.409 -0.669 -0.48  -0.253 -0.009],0.97260165,99.00005,100,-98.952614,,9.406733,0.294553,0.0070457393,-119.82983197160121,-79.623856,1.0000443,-79.71534,3854.31560254097,0.09596252,90.07809,1.4095471,0.998635,1459614,100.0,-2804.7122,-2804.7612,31300
-56.668163,1.0002716,314,46.56,1.0356325,[-0.409 -0.669 -0.48  -0.253 -0.009],0.96640944,99.10951,100,-98.65673,,8.44556,0.29061797,0.011011362,-121.39584916069444,-81.457695,1.0001364,-81.73048,3868.7503139972687,0.09312764,71.06275,1.4102479,0.9965136,1464270,100.0,-2650.8699,-2651.0256,31400
-59.89504,1.0000731,315,46.98,1.0166377,[-0.41  -0.669 -0.481 -0.253 -0.009],0.9826925,99.12495,100,-96.5073,,7.807708,0.29177263,0.005191403,-120.64009903932029,-80.77779,1.0000287,-80.823456,3883.281551837921,0.0939608,62.014645,1.4101847,0.99926174,1468968,100.0,-2692.7202,-2692.7463,31500
-30.484592,1.000054,316,48.99,1.0144058,[-0.409 -0.67  -0.481 -0.253 -0.009],0.9831589,99.0,100,-97.906815,,10.137694,0.29729798,0.0049904813,-120.39902120626319,-79.415405,1.0000275,-79.48366,3899.5862052440643,0.09798152,103.86166,1.4101561,0.9991136,1473867,100.0,-2930.0898,-2930.129,31600
-62.303726,1.0003115,317,46.78,1.021899,[-0.409 -0.67  -0.48  -0.253 -0.009],0.97106004,99.143,100,-99.03275,,8.139625,0.29123592,0.009990029,-122.9638152332571,-82.59176,1.0001271,-82.80033,3915.1470539569855,0.09356582,69.10108,1.4101508,0.99696416,1478545,100.0,-2710.3213,-2710.4258,31700
-56.824768,1.0000626,318,48.38,1.0179939,[-0.408 -0.669 -0.48  -0.254 -0.009],0.9816708,99.13223,100,-98.49733,,9.456105,0.29563957,0.005398784,-120.77410606679858,-80.05147,1.0000278,-80.106026,3930.958594560623,0.09676144,88.259384,1.4100431,0.99947435,1483383,100.0,-2722.6938,-2722.7234,31800
