EpisodesSoFar,StdD2w0t,MaxD2w0t,InitialReturnStd,InitialBound,Iteration,Weights,J_sample_variance,ReturnMeanIW,TimestepsSoFar,MeanIW,EpThisIter,ReturnStepMax,StdIW,MinIW,TimeElapsed,Bound,MaxIW,InitialReturnMean,EpLenMean,InitialReturnMin,ReturnStepMaxmin,MeanD2w0t,EmpiricalD2,MeanEntropy,MinD2w0t,EpRewMean,InitialReturnMax
24800,0.8420635,4.6216364,6.2347355,-8.591381,248,[-1.106 -1.022 -0.012 -0.84  -0.987],49.83914,-8.224061,10285973,1.0846674,100,1.0,0.9246541,0.0441589,27713.054697036743,-8.317989,10.488044,-8.503353,500.0,-27.276724,,2.1166875,3.8818142,0.431879,1.0000004,3.617479985221763,6.1018844
24900,,1.0,5.9019904,-8.171714,249,[-1.106 -1.019 -0.011 -0.843 -0.987],35.185337,-8.044986,10335973,1.0,100,1.0,,1.0,27891.791098594666,-8.171714,1.0,-8.044986,500.0,-24.657799,5.9604645e-08,1.0,1.0,0.431879,1.0,5.2078500526290314,15.988541
25000,1.0540009,5.8871117,6.45621,-8.8242035,250,[-1.106 -1.019 -0.011 -0.843 -0.987],52.563786,-8.458269,10385973,1.0863491,100,1.0,1.0781617,0.018658346,28069.200437545776,-8.519116,13.972814,-8.767346,500.0,-24.139807,,2.1234066,3.924151,0.43139526,1.0001603,2.336544642189967,13.252186
25100,8.112541e-08,1.0000001,6.40547,-8.857341,251,[-1.104 -1.019 -0.015 -0.845 -0.988],41.44664,-8.771414,10435973,0.9999832,100,1.0,0.00022377438,0.99916625,28246.929218530655,-8.857285,1.0006511,-8.77147,500.0,-33.811283,5.9604645e-08,1.0,1.0000001,0.43139532,1.0,3.5288344097342246,11.116764
25200,48.135098,378.81445,6.487742,-7.753588,252,[-1.104 -1.019 -0.015 -0.845 -0.988],74.72967,-6.7708488,10485973,1.0348859,100,1.0,1.6914886,5.502216e-05,28423.43189883232,-6.9386387,26.877592,-7.616157,500.0,-29.276308,,21.847654,126.21911,0.41355598,1.0006511,5.647707138080495,14.297819
25300,161070.12,2536181.2,5.800972,-8.06974,253,[-1.095 -1.024 -0.007 -0.852 -1.005],682.44495,-5.5680227,10535973,1.8495622,100,1.0,13.318278,4.3347626e-08,28599.134620428085,-5.90722,425.6551,-8.011353,500.0,-25.031113,,39684.992,575882.94,0.39673454,1.0038879,2.3994362155997893,10.368894
25400,16359.618,302605.1,6.6053677,-7.490181,254,[-1.09  -1.024 -0.02  -0.853 -1.022],319.34903,-4.8872266,10585973,1.0939947,100,1.0,5.5717454,2.8395732e-07,28779.083674669266,-5.3389225,173.156,-7.358148,500.0,-22.160948,,5968.898,69226.516,0.3960959,1.0000011,5.425871441709726,12.916564
25500,5962.1797,65667.76,6.9869795,-8.6906595,255,[-1.101 -1.035 -0.023 -0.846 -1.023],553.6027,-6.609255,10635973,0.6914452,100,1.0,2.4938717,2.2565634e-07,28961.35464668274,-7.0442796,57.100925,-8.535236,500.0,-27.483183,5.9604645e-08,2569.995,26232.428,0.38844743,1.0001153,6.387092721757933,14.112519
25600,12259.826,160767.08,5.4591384,-9.633989,256,[-1.112 -1.026 -0.019 -0.853 -1.03 ],806.7567,-6.7636127,10685973,1.0242263,100,1.0,3.8912113,2.587803e-08,29141.38887476921,-7.0275316,72.05856,-9.552023,500.0,-25.14921,,3872.8835,40964.074,0.3788257,1.0001985,3.368401435344045,2.7275105
25700,27097.691,374454.38,7.28642,-8.146698,257,[-1.121 -1.021 -0.01  -0.843 -1.04 ],4031.3374,-0.25953475,10735973,1.6482785,100,1.0,8.091711,1.3059844e-06,29322.305220365524,-0.98547685,260.52936,-7.9426613,500.0,-22.627401,,7486.3115,83026.19,0.39339164,1.000437,8.384880904755782,14.336875
25800,8423079.0,422878140.0,6.77477,-7.637604,258,[-1.121 -1.044 -0.019 -0.853 -1.026],10198.455,6.127276,10785973,3.2676582,100,1.0,44.297897,1.2622557e-08,29504.150846004486,1.952117,1507.2863,-7.4636717,500.0,-25.014341,,1269157.9,21876364.0,0.3937024,1.00002,7.147731696012055,13.513059
25900,27124.336,503742.2,6.4288597,-8.6027355,259,[-1.093 -1.045 -0.029 -0.85  -1.025],479.34225,-3.328667,10835973,1.5996523,100,1.0,10.627885,1.3699553e-06,29682.917097330093,-4.127789,353.5412,-8.402527,500.0,-26.662214,,8459.216,94194.47,0.38137347,1.0002966,8.22755751153417,13.589875
26000,4427412.0,158257200.0,6.320715,-10.440613,260,[-1.114 -1.068 -0.022 -0.86  -1.038],3537.1873,-3.7203774,10885973,0.74431294,100,1.0,3.5078626,4.5399513e-08,29863.08141732216,-5.0452905,212.76991,-10.362524,500.0,-24.283695,,730714.75,12394225.0,0.3764582,1.0008451,3.209050570088845,13.8643675
26100,32.94996,260.25668,7.64654,-10.022502,261,[-1.118 -1.074 -0.035 -0.856 -1.043],62.95744,-9.05749,10935973,0.7817023,100,1.0,1.499278,0.0011964334,30043.370413303375,-9.17059,33.99381,-9.937414,500.0,-30.223179,,21.031996,93.98883,0.37378097,1.0000193,3.496681127500935,26.529585
26200,97167.375,2372850.8,8.927743,-10.025513,262,[-1.112 -1.079 -0.041 -0.863 -1.045],312.78558,-7.626753,10985530,1.0903496,100,100.0,7.6257596,1.2611541e-07,30222.263399124146,-8.075551,274.99832,-9.949526,495.57,-68.60495,99.0,27716.213,371177.56,0.3753457,,3.1226845011076096,7.604121
26300,27.382343,200.64583,7.031463,-9.877971,263,[-1.12  -1.082 -0.036 -0.852 -1.044],45.77499,-9.01801,11035530,0.7634938,100,1.0,1.937071,0.00030545966,30403.53517961502,-9.149538,51.531204,-9.776784,500.0,-25.92593,,20.638943,97.220566,0.37522286,1.0000029,-4.1582401960892295,5.9833107
26400,0.7232915,3.9722636,6.280566,-10.217855,264,[-1.12  -1.08  -0.032 -0.86  -1.044],42.724056,-9.926496,11085530,1.0005063,100,1.0,0.6789616,0.049721044,30582.580185890198,-9.973004,5.763798,-10.17437,500.0,-30.019825,,2.004399,3.5097666,0.37489995,1.0,1.7870784286301755,5.90988
26500,0.46403247,2.8187003,5.069229,-9.861854,265,[-1.12  -1.078 -0.033 -0.863 -1.044],32.488144,-9.60741,11135530,1.0059726,100,1.0,0.7864567,0.06088067,30756.56426358223,-9.695974,11.053959,-9.777382,500.0,-24.493708,,1.6761453,2.5944965,0.3750851,1.0,3.471325218428396,1.4027673
26600,330.99307,3069.3105,6.955841,-8.113186,266,[-1.119 -1.077 -0.032 -0.867 -1.044],88.72851,-6.191899,11185530,1.2611041,100,1.0,3.9349852,7.3888186e-05,30930.288208961487,-6.577429,92.88423,-7.8499336,500.0,-25.512926,,116.78557,866.5355,0.3749184,1.0016793,10.81834025575504,20.870548
26700,52238.117,1052781.5,7.1487246,-7.7170362,267,[-1.12  -1.074 -0.024 -0.869 -1.044],2797.8186,-2.8190222,11235530,2.8401062,100,1.0,33.213036,6.303871e-07,31105.070468902588,-4.0787354,1167.0593,-7.417154,500.0,-22.55947,,13702.81,178270.44,0.37550953,1.0000062,12.323614316100192,14.926065
26800,12777.396,325461.62,4.937213,-8.22834,268,[-1.129 -1.076 -0.015 -0.882 -1.043],208.96494,-6.1231675,11285530,0.8502461,100,1.0,2.948506,8.514342e-06,31282.312959194183,-6.545564,71.42856,-8.095054,500.0,-25.115751,,3916.7703,39973.94,0.37672898,1.00001,5.4773757198843604,6.667848
26900,,1.0,6.660052,-8.03935,269,[-1.129 -1.069 -0.022 -0.889 -1.042],44.80433,-8.012866,11335530,1.0,100,1.0,,1.0,31458.304339408875,-8.03935,1.0,-8.012866,500.0,-24.53593,,1.0,1.0,0.37672898,1.0,1.0883359664067307,14.652875
27000,3695.304,64521.93,5.571247,-8.803407,270,[-1.129 -1.069 -0.022 -0.889 -1.042],209.19255,-6.760427,11385530,0.764383,100,1.0,2.4668372,9.0301194e-07,31633.127180576324,-6.85185,76.58687,-8.766543,500.0,-24.22143,,1486.178,14803.447,0.35597983,1.0008268,1.514917638676999,6.4495645
27100,184316.17,2764978.5,5.8161926,-8.082359,271,[-1.146 -1.068 -0.018 -0.881 -1.063],2293.8337,-1.693449,11435530,2.9112318,100,1.0,49.235725,2.2727429e-08,31808.0303606987,-3.133514,3099.2832,-7.8931074,500.0,-28.604124,,64373.39,818786.8,0.35229355,1.000028,7.7772891448792985,7.138527
27200,8828.909,126658.945,6.9962807,-9.152187,272,[-1.141 -1.076 -0.021 -0.871 -1.067],642.71356,-5.349865,11485530,1.6467369,100,1.0,14.491432,1.0820937e-05,31985.82138609886,-5.7909746,456.14548,-9.016221,500.0,-30.244614,,3770.577,39621.266,0.35587138,1.0000281,5.5874967512212335,10.377918
27300,90703.17,3012304.0,5.4491906,-9.326261,273,[-1.146 -1.075 -0.021 -0.885 -1.063],447.95728,-6.107871,11535530,1.4801569,100,1.0,8.274338,5.599202e-07,32162.33071756363,-6.722467,249.09602,-9.189404,500.0,-23.717974,,18309.576,261462.45,0.35867047,1.000016,5.624122560062891,4.283488
27400,9514946.0,161011740.0,6.0221376,-9.046158,274,[-1.127 -1.086 -0.016 -0.902 -1.06 ],5927.9546,-1.2078999,11585530,1.1834898,100,1.0,11.417454,1.3593129e-09,32338.525990962982,-2.7465644,665.90643,-8.992039,500.0,-25.670258,,2197000.2,38062972.0,0.3583147,1.0006553,-2.2240234048185243,7.2803445
27500,3214.4487,35543.914,5.4593883,-8.679713,275,[-1.123 -1.088 -0.003 -0.897 -1.061],1104.6943,-3.558845,11635530,1.2837824,100,1.0,4.867502,3.660819e-05,32514.04017496109,-4.0916004,98.37213,-8.446219,500.0,-23.517729,,1051.3779,10394.296,0.36954105,1.0002576,9.595384371679755,12.173419
27600,6792.884,104043.92,5.8020515,-7.0793843,276,[-1.132 -1.115  0.006 -0.919 -1.049],568.38837,-3.5045328,11685530,2.5704975,100,1.0,27.354713,8.019515e-07,32689.120242595673,-4.1915374,1159.2871,-6.8495708,500.0,-20.095896,,2685.8467,28555.387,0.35645095,1.000336,9.444171616335282,12.915258
27700,55.932003,383.155,5.644829,-9.385538,277,[-1.145 -1.117  0.011 -0.911 -1.062],40.967686,-8.667014,11735530,0.7750444,100,1.0,2.0930247,0.00016971811,32864.43676042557,-8.958776,76.208115,-9.165045,500.0,-23.49492,,28.29292,155.96783,0.35671714,1.0001163,9.061125721080534,3.1938078
27800,14.354821,83.70096,7.0763373,-7.4640307,278,[-1.147 -1.115  0.004 -0.914 -1.062],82.09108,-6.5183325,11785530,0.8566308,100,1.0,0.9717352,0.00042976925,33036.6515378952,-6.830123,11.082691,-7.2042675,500.0,-21.938522,,9.32901,37.541775,0.3567105,1.0006226,10.67495743574133,26.717459
27900,0.33163366,2.4407873,6.8722396,-9.0707445,279,[-1.148 -1.116  0.01  -0.912 -1.062],44.860523,-8.696792,11835530,0.97380877,100,1.0,0.6107972,0.06337668,33207.96548938751,-8.975815,12.295567,-8.798927,500.0,-30.638588,,1.3835121,1.8970118,0.35693917,1.000017,11.170258330493384,5.9770713
28000,2740880.8,53322460.0,6.8020477,-8.996691,280,[-1.147 -1.116  0.013 -0.914 -1.062],21681.645,6.499275,11885530,2.3959281,100,1.0,21.057184,4.332366e-08,33382.3346760273,2.5991101,1008.9289,-8.765406,500.0,-26.795979,,626685.44,10344572.0,0.35018367,1.0066388,9.50460526462743,17.04732
28100,60723.227,971543.3,5.977413,-8.553325,281,[-1.145e+00 -1.114e+00 -7.512e-04 -9.147e-01 -1.069e+00],688.0894,-4.1654463,11935530,0.8971747,100,1.0,4.9487615,1.0028304e-08,33559.381408929825,-5.4203954,231.70767,-8.321999,500.0,-21.33667,5.9604645e-08,22684.207,281116.16,0.355607,1.0000614,9.506353681600045,7.817478
28200,7941916.5,229516140.0,6.785906,-8.067314,282,[-1.14  -1.103 -0.004 -0.893 -1.063],1178012.9,100.70394,11985530,37.39667,100,1.0,560.3483,5.5273492e-09,33735.12130045891,92.25048,20614.346,-7.7705383,500.0,-26.252777,,1892654.6,32052930.0,0.35169458,1.0000312,12.196012025015472,7.927311
28300,1951898.2,93337470.0,6.205728,-9.931584,283,[-1.106 -1.077 -0.005 -0.887 -1.067],2566.8096,-2.9431088,12035530,1.1601049,100,1.0,6.862042,1.5797741e-06,33910.66034030914,-4.448057,266.80212,-9.795416,500.0,-27.53744,,258731.38,4862596.0,0.33972773,1.0002853,5.5958132064957535,13.196845
28400,,1.0,6.0757337,-9.303381,284,[-1.064 -1.064  0.003 -0.874 -1.079],37.287415,-9.074362,12085530,1.0,100,1.0,,1.0,34086.194811820984,-9.303381,1.0,-9.074363,500.0,-24.17735,,1.0,1.0,0.33972773,1.0,9.411504801235951,13.613896
28500,5263.2036,73112.51,6.833756,-8.3665905,285,[-1.064 -1.064  0.003 -0.874 -1.079],420.19385,-5.574985,12135530,1.0787623,100,1.0,5.266973,6.218008e-06,34258.59522128105,-6.107867,174.14981,-8.167651,500.0,-24.0112,,2166.983,22346.592,0.34142575,1.0000064,8.17539240831416,13.241633
28600,17253829000.0,941063300000.0,5.1068816,-8.37858,286,[-1.067 -1.051  0.006 -0.878 -1.078],60418.086,20.835651,12185530,2.3856275,100,1.0,30.793318,2.1153938e-11,34433.30857086182,18.873783,1615.516,-8.374787,500.0,-21.619335,,1584628000.0,52008567000.0,0.34364042,1.0000136,0.15591889094067737,9.12246
28700,8164.464,118335.96,6.23726,-8.174606,287,[-1.039 -1.069  0.015 -0.875 -1.075],488.88782,-4.103222,12235530,1.1236091,100,1.0,3.3411562,1.6356347e-06,34609.74356126785,-4.809144,131.4098,-7.931444,500.0,-21.228819,,3169.9148,33677.516,0.34445918,1.0000027,9.992741179960833,10.001465
28800,227359.47,4238249.0,6.85842,-7.461073,288,[-1.027 -1.081  0.009 -0.873 -1.074],8548.288,5.47103,12285530,8.64272,100,1.0,137.70187,6.6101904e-08,34785.496827840805,3.0247133,6363.599,-7.125249,500.0,-27.48294,,58042.83,801688.9,0.34325582,1.0000029,13.800641192571163,14.323298
28900,60228.684,861690.75,5.340776,-8.874546,289,[-1.028 -1.07   0.002 -0.879 -1.076],510.38174,-6.1313896,12335530,1.5250303,100,1.0,8.090875,5.6021344e-07,34963.28739404678,-6.781799,289.5835,-8.750282,500.0,-20.840855,,21790.04,276990.9,0.34488198,1.0000112,5.106576156798947,4.190237
29000,0.6975699,4.19091,7.328357,-9.083106,290,[-1.020e+00 -1.073e+00  5.642e-04 -8.665e-01 -1.074e+00],70.848854,-8.4721155,12385530,0.95613015,100,1.0,0.6510943,0.04197981,35139.699177742004,-8.72999,5.6376467,-8.838681,500.0,-39.02137,,1.9166493,3.3236485,0.3453652,1.0000006,10.04458145280955,7.7677565
29100,0.97065717,5.7018795,6.6835566,-8.787273,291,[-1.022 -1.079 -0.001 -0.867 -1.074],52.10449,-7.85276,12435530,1.0648203,100,1.0,0.96069324,0.035448395,35314.63584113121,-8.237054,11.590641,-8.429315,500.0,-28.61568,,2.262404,4.286375,0.35715142,1.0002843,14.710258239392006,15.79958
29200,22928.006,502773.2,5.4908013,-8.479061,292,[-1.019 -1.089 -0.003 -0.874 -1.062],904.68,-4.4865923,12485530,1.0587554,100,1.0,3.617358,3.99219e-08,35492.89553618431,-5.4503536,80.50444,-8.1635895,500.0,-19.704096,,5328.5415,57788.195,0.35620254,1.0000153,12.964247545580706,7.7268147
29300,607.9689,5461.8726,7.365251,-9.078142,293,[-9.934e-01 -1.114e+00 -3.401e-04 -8.823e-01 -1.063e+00],142.05719,-7.538793,12535530,0.92807156,100,1.0,1.9966459,6.944109e-06,35670.20455622673,-8.092228,42.705055,-8.7572565,500.0,-31.803268,5.9604645e-08,239.466,1908.2202,0.35537773,1.0013235,13.1867753143687,8.083488
29400,24219.59,391399.22,7.6718817,-9.191097,294,[-0.99  -1.113 -0.009 -0.886 -1.064],2128.4275,-3.750346,12585090,1.3104873,100,100.0,8.192953,4.5294128e-06,35840.89479494095,-5.111736,318.82495,-8.818667,495.6,-64.46477,99.0,6430.8096,78032.98,0.3548262,,15.304984256730698,5.473672
29500,59290.562,1307608.8,5.683575,-8.264094,295,[-0.992 -1.119 -0.002 -0.877 -1.064],798.7925,-3.3031404,12635090,1.0459108,100,1.0,4.6012497,2.876918e-06,36016.82356739044,-4.5849147,115.500595,-7.958863,500.0,-22.135082,,15137.1875,194867.64,0.35205066,1.0000236,12.543422872253473,5.9264674
29600,542.0858,5720.6533,6.8930063,-8.001813,296,[-0.972 -1.113  0.003 -0.885 -1.067],143.65509,-6.489212,12685090,0.86134845,100,1.0,2.2580984,1.1322954e-05,36189.96356654167,-7.20047,51.243732,-7.6164703,500.0,-28.141413,5.9604645e-08,249.46304,1913.728,0.3505,1.0000049,15.83558213570745,14.33334
29700,301.1604,3224.0818,5.7266746,-7.1583486,297,[-0.97  -1.116  0.007 -0.877 -1.068],506.38684,-4.6933722,12735090,1.1772052,100,1.0,4.7411366,0.00017778284,36361.51751065254,-5.623052,168.21007,-6.6404448,500.0,-20.456844,,158.23953,1058.1445,0.34426597,1.0000775,21.283170361522274,6.9334774
29800,747.5803,7682.1104,8.382184,-8.183156,298,[-0.973 -1.122  0.003 -0.891 -1.075],272.22546,-6.399175,12784653,0.934563,100,100.0,2.8132207,8.730588e-06,36535.86471128464,-7.032778,69.66158,-7.8104186,495.63,-61.31139,99.0,254.03528,2071.7544,0.34179515,,15.3175598417773,10.354455
29900,4.2946367,26.939617,6.494787,-8.138767,299,[-0.973 -1.128  0.012 -0.889 -1.077],52.63694,-7.0457687,12834653,1.0148575,100,1.0,1.4349686,0.0044561345,36710.15329003334,-7.4962835,23.757553,-7.748757,500.0,-24.729887,,4.751608,13.546802,0.34166837,1.0,16.027431304016215,16.960245
30000,43417.527,721034.6,7.524069,-6.6082773,300,[-0.972 -1.125  0.008 -0.893 -1.077],1530.1807,-1.7391351,12884653,1.3303468,100,1.0,7.2183647,1.7745217e-06,36882.38905739784,-3.4209476,218.90765,-6.1675196,500.0,-34.267056,,10760.405,134058.36,0.34266227,1.0006481,18.11286863370269,20.469713
30100,88429.96,1862777.4,9.148441,-8.084762,301,[-0.967 -1.129 -0.004 -0.897 -1.076],1571.2893,-1.543286,12934207,0.860805,100,100.0,3.411659,2.1640005e-07,37056.37744951248,-3.6180177,101.71509,-7.6848335,495.54,-68.19651,99.0,23977.795,301043.88,0.33816433,,16.435013273519008,15.401718
30200,2478.6956,26703.8,6.078832,-6.97889,302,[-0.974 -1.125  0.008 -0.893 -1.081],5408.3745,1.6199994,12984207,2.218719,100,1.0,20.061253,2.9068965e-06,37233.50927042961,0.6159729,974.0722,-6.5650983,500.0,-21.60075,,1168.2576,10771.291,0.3467893,1.00015,17.004699837673062,9.353147
30300,1608.1854,21786.943,8.25663,-8.899529,303,[-0.961 -1.118  0.003 -0.878 -1.072],376.6347,-6.831206,13033767,0.94860923,100,100.0,2.5854945,2.6091531e-05,37407.99750971794,-7.7392263,104.834145,-8.447656,495.6,-64.54346,99.0,541.6361,4687.4136,0.34230718,,18.56966467850258,5.0736046
30400,68319.36,1371231.5,7.042698,-7.5172257,304,[-0.968 -1.112  0.012 -0.872 -1.077],6111.9526,1.4555656,13083767,3.7614663,100,1.0,51.046276,8.120859e-07,37583.88219475746,-0.30775225,2245.1443,-7.103019,500.0,-21.304808,,16748.36,216497.56,0.3493366,1.000119,17.02173935384224,14.398911
30500,30940.654,374418.3,7.299561,-8.933334,305,[-0.962 -1.105  0.021 -0.878 -1.07 ],1578.8433,-3.343427,13133767,2.7297745,100,1.0,26.282337,9.668696e-07,37760.715267419815,-4.7701,897.339,-8.522442,500.0,-35.481148,,8213.338,101566.59,0.3440868,1.001646,16.885582285433053,12.92481
30600,37.616745,260.72186,7.312713,-7.031358,306,[-0.96  -1.105  0.032 -0.874 -1.075],283.06104,-5.1719756,13183767,1.6087174,100,1.0,14.167864,0.00017673525,37937.33305978775,-5.802363,734.7545,-6.557968,500.0,-26.0607,,28.442495,142.42003,0.34352916,1.0000013,19.45386720437598,13.004191
30700,524.681,4551.825,6.1235557,-8.630154,307,[-0.95  -1.114  0.029 -0.872 -1.075],128.30933,-6.8964763,13233767,0.7087422,100,1.0,1.2426825,7.858407e-05,38114.11470794678,-7.577861,28.938099,-8.211196,500.0,-22.656933,,207.034,1645.9031,0.34255126,1.0025637,17.21699429999459,17.02595
30800,1.6042601,7.8037157,7.2122436,-8.274581,308,[-0.95  -1.113  0.02  -0.874 -1.076],57.540424,-7.357039,13283767,1.1370065,100,1.0,1.5204942,0.020815738,38288.174354076385,-7.852333,20.978748,-7.8261213,500.0,-28.349575,,2.9727447,6.5383697,0.34250152,1.0,18.429342642450745,16.78161
30900,815.628,10533.85,7.642513,-8.386746,309,[-0.95  -1.11   0.02  -0.878 -1.076],788.0784,-5.561751,13333767,1.4912795,100,1.0,9.20148,4.9041068e-05,38460.85150909424,-6.3251033,273.362,-7.963014,500.0,-28.514515,,355.6187,2779.7368,0.33934817,1.0000236,17.413174460599727,12.600846
31000,,1.0,7.9943247,-7.4844823,310,[-0.936 -1.128  0.014 -0.886 -1.08 ],64.55478,-7.022113,13383767,1.0,100,1.0,,1.0,38636.70320510864,-7.4844823,1.0,-7.022114,500.0,-30.91678,,1.0,1.0,0.33934817,1.0,19.000998562244664,11.747939
31100,2176.1716,28102.564,5.719624,-7.4816375,311,[-0.936 -1.128  0.014 -0.886 -1.08 ],274.1712,-5.4221144,13433767,0.8363081,100,1.0,1.6253128,1.1653696e-07,38809.95711374283,-6.282645,45.058533,-7.0377727,500.0,-28.947855,,684.615,6476.6274,0.33716553,1.0027261,18.24053905676454,7.7104154
31200,16232.561,205399.03,6.544423,-6.6866026,312,[-0.931 -1.128  0.004 -0.886 -1.082],2644.8171,0.3109808,13483767,1.0615255,100,1.0,5.6193194,1.4829286e-06,38984.68837118149,-1.1562638,174.686,-6.168186,500.0,-25.677866,,4678.5063,55564.594,0.3356654,1.0000079,21.304242945965303,12.282821
31300,0.71747315,4.185444,9.116672,-7.7939205,313,[-0.951 -1.122 -0.005 -0.889 -1.083],75.03307,-6.6467843,13533331,1.0030973,100,100.0,0.74919385,0.01039768,39158.883934020996,-7.045348,10.009914,-7.4166236,495.64,-69.11996,99.0,1.7411903,2.837747,0.3138169,,15.504953853587935,15.610158
31400,5538144.0,164432200.0,8.359972,-7.35985,314,[-0.958 -1.128 -0.008 -0.894 -1.105],103826.09,25.884018,13582889,8.045,100,100.0,141.50052,3.205486e-11,39333.78150320053,16.676617,8625.252,-6.9069567,495.58,-65.31798,99.0,1013072.5,18707330.0,0.3165525,,18.611593406053768,11.3330965
31500,,1.0,7.0918365,-7.761072,315,[-0.974 -1.139 -0.014 -0.887 -1.102],50.802166,-7.3187366,13632889,1.0,100,1.0,,1.0,39507.9287340641,-7.761072,1.0,-7.3187366,500.0,-25.185188,,1.0,1.0,0.3165525,1.0,18.177715322109556,11.842267
31600,1312.1418,17385.031,6.6827273,-7.582494,316,[-0.974 -1.139 -0.014 -0.887 -1.102],521.2966,-4.8111835,13682889,2.8016968,100,1.0,64.14068,0.000113081216,39678.42295503616,-5.623562,7000.707,-7.0718184,500.0,-35.53894,,370.37503,3775.0974,0.30908242,1.0001113,20.986132570640233,9.118622
31700,514.1681,5355.924,8.116762,-8.334264,317,[-0.961 -1.129 -0.005 -0.886 -1.11 ],173.88275,-6.451822,13732449,0.85827935,100,100.0,1.6171052,2.321884e-05,39853.08091926575,-7.068353,34.528465,-7.9261503,495.6,-64.7507,99.0,174.89738,1501.2969,0.2977379,,16.771343178074964,7.8622365
31800,273.71158,3046.793,6.684997,-7.8650093,318,[-0.957 -1.141  0.004 -0.898 -1.121],73.230484,-6.123418,13782449,0.9202927,100,1.0,1.5299801,1.834204e-05,40028.60841655731,-6.7606053,42.144135,-7.3931746,500.0,-25.265749,,102.43323,805.35846,0.29324496,1.00004,19.389983603003984,9.492405
31900,81.8438,642.6177,8.119695,-7.2905316,319,[-0.947 -1.151  0.012 -0.907 -1.126],199.06403,-5.2819986,13832048,0.9305375,100,100.0,1.9712487,4.033658e-05,40205.43752670288,-5.864312,39.2544,-6.8798537,495.99,-52.67131,99.0,53.00832,309.05817,0.28626195,,16.87675695607299,11.1799755
32000,36240.383,440576.8,6.6236873,-7.828948,320,[-0.963 -1.15   0.015 -0.903 -1.133],1290.8007,-1.0493853,13882048,4.5698714,100,1.0,60.79975,1.2066229e-07,40383.55142784119,-3.0993974,2821.3643,-7.299909,500.0,-24.022621,,11383.497,140059.08,0.28307432,1.0000262,21.740751938518347,11.363892
32100,2.8427327,14.867885,6.5326567,-8.363249,321,[-0.965 -1.159  0.026 -0.906 -1.136],121.575386,-6.3949785,13932048,1.4513588,100,1.0,4.6021047,0.0024279638,40558.51508665085,-6.9464273,144.53673,-7.874169,500.0,-22.654419,,4.1095114,10.960824,0.27810484,1.0000544,20.098670608928163,7.411153
32200,6154.5767,73507.66,6.655266,-8.209768,322,[-0.961 -1.173  0.027 -0.909 -1.141],657.4336,-3.81552,13982048,1.5491363,100,1.0,9.187187,1.5029409e-06,40732.682681798935,-5.2181506,444.45697,-7.6904254,500.0,-31.074078,,1978.8868,20197.97,0.27596644,1.0000106,21.342331776976742,4.3204794
32300,2338.4473,59017.82,6.5291834,-7.3859673,323,[-0.966 -1.19   0.018 -0.925 -1.143],121.14106,-4.5335727,14032048,0.97338235,100,1.0,1.962417,5.51843e-06,40907.125272512436,-5.358942,42.429512,-6.862192,500.0,-24.838934,,559.7228,6578.502,0.27572793,1.0,21.524470895179565,6.581642
32400,5864857.5,205959170.0,6.6817856,-7.0097394,324,[-0.945 -1.203  0.026 -0.934 -1.143],190544.53,34.97014,14082048,2.0814376,100,1.0,25.677563,5.002839e-09,41078.426527023315,22.68858,1760.3225,-6.439342,500.0,-23.00641,,1078652.8,18109626.0,0.2707594,1.0000489,23.44038966906864,9.1896925
32500,14659.376,272537.5,10.366701,-8.342192,325,[-0.972 -1.189  0.029 -0.936 -1.148],803.49866,-2.7932353,14131209,3.3141234,100,100.0,24.455658,8.900003e-07,41249.32050514221,-4.424155,839.5094,-7.8645897,491.61,-64.02706,99.0,4738.9897,50904.137,0.27123103,,19.626985729644726,13.054003
32600,593.0137,9210.456,5.956664,-7.475545,326,[-0.991 -1.188  0.036 -0.931 -1.148],147.63535,-5.055493,14181209,1.1419922,100,1.0,2.4269464,1.1662636e-05,41424.97125124931,-5.7611647,46.51808,-6.9733143,500.0,-19.614037,,158.2742,1425.4648,0.25585952,1.0004572,20.639075901819947,8.44014
32700,,1.0,6.701393,-8.10971,327,[-0.974 -1.198  0.042 -0.942 -1.163],45.362286,-7.5166063,14231209,1.0,100,1.0,,1.0,41601.5660443306,-8.10971,1.0,-7.5166063,500.0,-23.62896,,1.0,1.0,0.25585952,1.0,24.37348571732166,14.897805
32800,0.94712156,5.2045627,9.3210745,-7.8569927,328,[-0.974 -1.198  0.042 -0.942 -1.163],87.5436,-6.2797565,14280529,1.1457598,100,100.0,1.3816016,0.025233643,41769.44417691231,-6.8465934,22.46562,-7.3231874,493.2,-70.17661,99.0,2.1190412,4.0302734,0.23865789,,21.936684500281917,9.227078
32900,24362.006,367683.44,6.5469227,-7.6410704,329,[-0.984 -1.198  0.041 -0.945 -1.18 ],1360.3221,-2.6371593,14330516,1.0046077,100,100.0,5.0742035,8.1414396e-07,41944.17498540878,-4.616743,352.90723,-7.0547304,499.87,-19.879154,99.0,6894.165,81375.38,0.23717211,,24.09554511052087,10.606767
33000,262832.4,4194032.2,9.049978,-7.1016846,330,[-0.983 -1.197  0.031 -0.948 -1.182],26625.742,10.986281,14380080,3.0123441,100,100.0,29.854916,1.6059202e-07,42117.91566109657,6.693278,839.24805,-6.536864,495.64,-67.70355,99.0,69052.86,1032675.2,0.23863702,,23.211215957153616,14.7397175
