EmpiricalD2,TimeElapsed,MinD2w0t,EpLenMean,MeanEntropy,ReturnStepMaxmin,MaxIW,InitialReturnMin,Weights,EpThisIter,MeanIW,Bound,EpRewMean,MaxD2w0t,InitialReturnStd,MeanD2w0t,StdIW,MinIW,TimestepsSoFar,InitialReturnMax,EpisodesSoFar,InitialBound,ReturnStepMax,J_sample_variance,InitialReturnMean,Iteration,StdD2w0t,ReturnMeanIW
1.0000215,1725.7186720371246,,17.24,1.4105872,99.41369,1.0128325,-97.55638,[-0.679  0.935 -0.671  0.279 -0.009],100,0.99938226,-2174.0413,-108.55978289569265,1.000092,2.6955595,0.034480516,0.004394488,0.98333967,412534,-84.3871,24300,-2174.0723,100.0,7.0928774,-93.115204,243,0.18246412,-93.056496
1.0000675,1732.77130651474,,17.46,1.4106045,99.36916,1.0169575,-97.20684,[-0.679  0.935 -0.671  0.28  -0.008],100,0.99868655,-2151.1992,-108.47731994656084,1.0002176,2.9743366,0.03492112,0.007400776,0.97271836,414280,-84.83923,24400,-2151.2666,100.0,9.246115,-92.84379,244,0.18358573,-92.72382
1.0000181,1739.983999490738,,16.57,1.4111043,99.368416,1.0148569,-98.27402,[-0.678  0.935 -0.672  0.28  -0.008],100,0.99972,-2332.0322,-108.03400749368322,1.0000252,3.3792975,0.033140223,0.0039598173,0.9927395,415937,-80.0677,24500,-2332.045,100.0,11.411179,-93.18329,245,0.17900428,-93.15921
1.0000705,1746.0195696353912,,16.51,1.4107869,99.36894,1.0209723,-97.454025,[-0.679  0.934 -0.672  0.28  -0.008],100,0.9987034,-2217.2617,-108.10586455367223,1.0002668,2.8203456,0.033021443,0.0071564396,0.97829914,417588,-81.287285,24600,-2217.3206,100.0,8.458535,-93.31985,246,0.17869078,-93.2028
1.0000376,1753.2185707092285,,16.16,1.4098158,99.40792,1.0103216,-97.47185,[-0.679  0.935 -0.671  0.28  -0.008],100,0.9992459,-2054.1973,-107.94532180950286,1.0000795,2.8891501,0.032320708,0.0064229756,0.9783384,419204,-80.23408,24700,-2054.2275,100.0,9.496332,-93.46732,247,0.17684652,-93.4035
1.0000904,1759.8081438541412,,17.3,1.409265,99.38895,1.0187355,-97.67074,[-0.679  0.935 -0.672  0.279 -0.009],100,0.9986822,-2216.7678,-108.30967259153076,1.0001152,3.073794,0.034600902,0.009955426,0.9741942,420934,-84.91977,24800,-2216.8464,100.0,10.38791,-92.845795,248,0.18276308,-92.725235
1.0001495,1766.91299366951,,17.46,1.4105237,99.39421,1.0370458,-97.2955,[-0.678  0.935 -0.672  0.279 -0.01 ],100,0.9969305,-2257.0818,-108.3052101061608,1.0002481,2.9652278,0.034922674,0.012389262,0.97254974,422680,-82.98322,24900,-2257.224,100.0,9.698496,-92.68952,249,0.18359354,-92.41746
1.0000225,1773.8989114761353,,16.89,1.4111061,99.3777,1.0171335,-97.16415,[-0.677  0.934 -0.672  0.279 -0.008],100,0.9992028,-2151.698,-108.45560839672542,1.0001081,2.374114,0.033780478,0.0049210484,0.9874642,424369,-84.05037,25000,-2151.7356,100.0,6.1238937,-93.31272,250,0.1806709,-93.24246
1.0001737,1780.2408435344696,,17.12,1.4125556,99.38045,1.0387862,-97.56743,[-0.677  0.934 -0.671  0.28  -0.008],100,0.99649185,-2128.2134,-108.5688119071566,1.0004231,2.8631835,0.03424331,0.012602566,0.9669952,426081,-81.16745,25100,-2128.3745,100.0,10.340916,-93.20233,251,0.18186653,-92.8908
1.000068,1787.8779060840607,,16.75,1.4121095,99.40573,1.018615,-97.37106,[-0.677  0.934 -0.672  0.281 -0.006],100,0.99873024,-2349.399,-108.31820771401556,1.0001521,2.8525074,0.033501305,0.009611564,0.9693369,427756,-85.31265,25200,-2349.4565,100.0,8.867731,-93.293274,252,0.179951,-93.17981
1.0000731,1794.327550649643,,16.92,1.4111382,99.36634,1.01594,-97.5656,[-0.676  0.934 -0.672  0.281 -0.007],100,0.9987408,-2151.3406,-108.1218877303474,1.0001293,3.0652108,0.03384115,0.00986609,0.9668717,429448,-82.199646,25300,-2151.3987,100.0,10.318732,-92.9759,253,0.18082139,-92.86338
1.0001097,1802.5170080661774,,16.9,1.4111545,99.37325,1.027362,-97.189445,[-0.676  0.933 -0.673  0.281 -0.008],100,0.9987044,-2027.2178,-108.11109575068691,1.0002844,3.0033805,0.033800885,0.010701901,0.9615271,431138,-80.23959,25400,-2027.2804,100.0,9.308074,-93.01189,254,0.18072154,-92.89496
1.0002247,1810.0537209510803,,16.78,1.4116561,99.35403,1.0399824,-97.22841,[-0.675  0.934 -0.672  0.281 -0.008],100,0.9974045,-2443.9768,-108.56876310786929,1.000482,2.6787043,0.03356333,0.015205339,0.9585946,432816,-84.29627,25500,-2444.092,100.0,10.537706,-93.49332,255,0.18011618,-93.263725
1.0000495,1818.0504970550537,,17.52,1.4111558,99.368286,1.0144806,-97.20105,[-0.675  0.934 -0.673  0.28  -0.007],100,0.99909794,-2398.5063,-108.9796375134686,1.0000963,3.2724943,0.03504065,0.006969586,0.96870285,434568,-82.91411,25600,-2398.5574,100.0,10.846994,-93.26243,256,0.18387759,-93.18072
1.0001773,1825.5490548610687,,16.91,1.4111323,99.36686,1.0377829,-97.70615,[-0.674  0.934 -0.673  0.281 -0.008],100,0.9964,-1999.6031,-108.04706065896852,1.0006149,3.0480325,0.03382404,0.011771877,0.9650235,436259,-83.97274,25700,-1999.7771,100.0,10.790838,-92.91953,257,0.18078811,-92.60135
1.0000277,1833.2766361236572,,16.9,1.4106808,99.40971,1.0132529,-98.281555,[-0.674  0.935 -0.672  0.28  -0.008],100,0.99938375,-1971.6599,-108.37448630843782,1.0000858,2.9338803,0.033800367,0.0052289427,0.9814224,437949,-83.357414,25800,-1971.701,100.0,9.244682,-93.22603,258,0.18071884,-93.16976
1.0000714,1840.9668049812317,,16.5,1.4102417,99.38488,1.0186934,-97.46833,[-0.675  0.935 -0.672  0.28  -0.008],100,0.9985824,-2414.2388,-108.31613611662141,1.0002012,2.629826,0.033000946,0.008399942,0.9625074,439599,-85.836464,25900,-2414.3076,100.0,7.421558,-93.50606,259,0.1786373,-93.38257
1.0002282,1847.2405977249146,,16.77,1.4106861,99.38131,1.0550461,-97.327835,[-0.675  0.935 -0.672  0.279 -0.009],100,0.99661595,-1999.5533,-107.82745058665576,1.0007482,3.3556216,0.033543643,0.014389371,0.9522392,441276,-82.401665,26000,-1999.7039,100.0,13.739998,-92.84633,260,0.18006234,-92.54822
1.0001506,1854.2000405788422,,16.59,1.4105234,99.401726,1.0402691,-97.46157,[-0.675  0.935 -0.673  0.28  -0.008],100,0.9979973,-2296.3562,-108.60683787194222,1.0003984,2.4678984,0.03318171,0.0131302085,0.95457184,442935,-83.76991,26100,-2296.4556,100.0,5.785249,-93.6936,261,0.17911184,-93.50345
1.0000554,1862.2701904773712,,16.76,1.4098091,99.38785,1.0168524,-97.13551,[-0.675  0.935 -0.672  0.28  -0.008],100,0.9991203,-2217.4932,-108.58915955721115,1.000084,3.017728,0.033520747,0.008016037,0.9787712,444611,-83.36687,26200,-2217.5342,100.0,9.893611,-93.533485,262,0.17999817,-93.457985
1.000008,1868.5766246318817,,17.0,1.4098102,99.381874,1.0071298,-97.846,[-0.675  0.936 -0.672  0.28  -0.009],100,0.99961346,-2196.0117,-108.4639440225132,1.0000594,2.875302,0.034000184,0.0033877918,0.9803106,446311,-83.96614,26300,-2196.0315,100.0,8.196591,-93.22505,263,0.1812368,-93.18887
1.0001048,1874.869392633438,,17.33,1.4095203,99.34337,1.0321628,-97.33752,[-0.675  0.935 -0.672  0.28  -0.009],100,0.99744165,-2348.7717,-108.25398662179201,1.0003371,3.3042085,0.034662183,0.012114868,0.9619843,448044,-83.95699,26400,-2348.9092,100.0,13.117571,-92.745804,264,0.18292992,-92.52281
1.0000211,1882.0924880504608,,17.45,1.4100431,99.351524,1.0197101,-97.31459,[-0.674  0.934 -0.673  0.28  -0.01 ],100,0.99946594,-2366.254,-108.93710644345867,1.0000359,2.9852893,0.03490034,0.0042621675,0.9903042,449789,-79.99607,26500,-2366.2783,100.0,9.246002,-93.28672,265,0.18353294,-93.2425
1.0001252,1887.892405986786,,16.88,1.4097942,99.34756,1.0380974,-97.511696,[-0.674  0.934 -0.673  0.28  -0.009],100,0.9976717,-2104.5325,-108.62477313689557,1.000487,2.7517061,0.033761896,0.013782824,0.9429161,451477,-84.51616,26600,-2104.655,100.0,9.15565,-93.48503,266,0.18062346,-93.272
1.0000285,1894.8903133869171,,16.73,1.4105036,99.362885,1.0135957,-97.27463,[-0.673  0.933 -0.672  0.28  -0.009],100,0.99941534,-2238.1794,-108.67789236930679,1.0000567,2.4979029,0.033460457,0.0048355963,0.9903095,453150,-85.78917,26700,-2238.2075,100.0,6.6389832,-93.63929,267,0.17983183,-93.58402
1.0000832,1901.6833641529083,,17.01,1.4106028,99.36655,1.0201329,-97.74454,[-0.673  0.934 -0.672  0.28  -0.008],100,0.99867344,-2195.6138,-108.11540030603372,1.0001395,3.5419235,0.0340207,0.008604579,0.97845024,454851,-79.953125,26800,-2195.704,100.0,14.06306,-92.8978,268,0.18128793,-92.78113
1.0000138,1908.9200646877289,,16.88,1.4102684,99.37893,1.0080545,-97.31638,[-0.671  0.934 -0.672  0.279 -0.008],100,0.9997383,-2000.0126,-108.27342608483525,1.0000435,2.9365304,0.03376021,0.0040045655,0.97994715,456539,-82.74045,26900,-2000.0275,100.0,8.851139,-93.16995,269,0.18061455,-93.1458
1.0001684,1914.756117105484,,16.41,1.409607,99.397446,1.0290737,-97.53267,[-0.67   0.933 -0.672  0.279 -0.009],100,0.99798626,-2104.3616,-107.96918711578647,1.0002129,2.7846687,0.032821912,0.012498027,0.96124023,458180,-83.60701,27000,-2104.4553,100.0,8.714327,-93.28539,270,0.17817965,-93.10355
1.0001198,1921.0126259326935,,17.1,1.4105195,99.34951,1.0240587,-97.20708,[-0.67   0.934 -0.672  0.279 -0.009],100,0.9971345,-2458.043,-108.599347121106,1.000377,2.4797094,0.034202155,0.010234624,0.9725567,459890,-85.96991,27100,-2458.1726,100.0,7.440072,-93.25635,271,0.18175782,-93.006065
1.0000815,1928.4120285511017,,16.88,1.4114954,99.36342,1.031069,-97.56146,[-0.67   0.934 -0.672  0.278 -0.008],100,0.9989083,-1942.2788,-108.39553970845013,1.0001191,2.6510878,0.033761315,0.009566904,0.98111635,461578,-86.13723,27200,-1942.3333,100.0,7.330074,-93.26841,272,0.18062025,-93.16729
1.0000299,1934.3884558677673,,17.51,1.4121023,99.37936,1.0127035,-98.53913,[-0.67   0.934 -0.671  0.278 -0.007],100,0.9992611,-2512.2654,-109.507740108044,1.0000665,2.435782,0.03502052,0.005061056,0.98821664,463329,-86.56004,27300,-2512.3015,100.0,6.057301,-93.69681,273,0.18382934,-93.62874
1.0000465,1940.8504145145416,,16.94,1.4115596,99.35968,1.0182046,-97.68728,[-0.67   0.934 -0.671  0.278 -0.007],100,0.9990822,-2382.986,-108.92600345572968,1.0001179,2.8922315,0.033880904,0.0078850165,0.9682618,465023,-81.14196,27400,-2383.0283,100.0,9.277278,-93.665146,274,0.1809191,-93.583115
1.0002356,1947.2242455482483,,16.88,1.4106846,99.37462,1.029516,-97.5094,[-0.67   0.933 -0.671  0.278 -0.007],100,0.9947025,-2237.6458,-108.50865831251318,1.0005941,2.8807147,0.03376519,0.016194135,0.94018644,466711,-82.91568,27500,-2237.9292,100.0,9.133853,-93.36109,275,0.18064073,-92.871414
1.0000236,1955.3267216682434,,16.86,1.4111555,99.38476,1.0155559,-97.36006,[-0.671  0.935 -0.67   0.277 -0.008],100,0.9992965,-2472.0322,-108.31358591092487,1.0000541,2.636765,0.033720426,0.0043501165,0.9898318,468397,-84.86519,27600,-2472.0664,100.0,6.9468613,-93.20261,276,0.18051723,-93.13816
1.0003309,1961.8141050338745,,17.2,1.4111062,99.35714,1.0399112,-97.57813,[-0.671  0.935 -0.67   0.277 -0.008],100,0.9955539,-2103.661,-108.11892510195304,1.0005274,2.8183045,0.034402963,0.01782615,0.9539502,470117,-83.56563,27700,-2103.9382,100.0,11.176651,-92.76809,277,0.18227567,-92.37833
1.0002993,1969.9517056941986,,17.41,1.4105192,99.361664,1.0306413,-97.62458,[-0.674  0.935 -0.67   0.277 -0.008],100,0.99714124,-2237.775,-108.98026239899833,1.0003464,2.8669147,0.03482294,0.016265474,0.93349063,471858,-84.27907,27800,-2237.8977,100.0,10.546808,-93.32965,278,0.1833329,-93.081024
1.0000825,1976.8612961769104,,17.32,1.4101558,99.35203,1.0175798,-97.49913,[-0.675  0.934 -0.67   0.277 -0.008],100,0.9983795,-2151.5647,-108.76139983745712,1.0002209,3.1448483,0.034640998,0.0093895225,0.97196144,473590,-84.07607,27900,-2151.6423,100.0,11.298781,-93.21948,279,0.18287586,-93.07798
1.0001552,1983.6983211040497,,17.34,1.4106809,99.38181,1.028035,-97.54589,[-0.676  0.935 -0.67   0.277 -0.009],100,0.9975752,-2349.1646,-108.6559095518041,1.0003899,3.220417,0.034683105,0.010567639,0.9704458,475324,-81.954765,28000,-2349.2808,100.0,10.689958,-93.117325,280,0.1829886,-92.89409
1.0000558,1991.1582469940186,,17.48,1.4111258,99.36457,1.0195007,-98.814224,[-0.676  0.936 -0.669  0.276 -0.008],100,0.99909514,-2257.994,-109.23975442775111,1.0001668,3.039393,0.034960553,0.007437063,0.97573584,477072,-82.426926,28100,-2258.0432,100.0,9.671792,-93.50855,281,0.18367821,-93.430534
1.0000615,1998.4258329868317,,16.81,1.4119961,99.36875,1.0237337,-97.79638,[-0.675  0.936 -0.669  0.276 -0.008],100,0.9989867,-2217.146,-108.27530059486654,1.0001019,3.1358676,0.033620734,0.0072242552,0.9845829,478753,-82.074875,28200,-2217.1982,100.0,9.876403,-93.197464,282,0.1802504,-93.104256
1.0000203,2006.0017294883728,,16.37,1.411586,99.39555,1.0099082,-97.62096,[-0.675  0.936 -0.669  0.276 -0.007],100,0.99952453,-2277.3628,-108.16232048711501,1.0000612,2.5873828,0.032740377,0.0041810744,0.9850497,480390,-85.770256,28300,-2277.39,100.0,6.8279033,-93.46477,283,0.17795737,-93.42342
1.0001701,2013.6211199760437,,16.59,1.4120827,99.3846,1.036048,-97.43638,[-0.675  0.935 -0.669  0.277 -0.007],100,0.9970142,-2174.2212,-108.26216666600763,1.0003303,2.7717175,0.033182666,0.013407089,0.9642775,482049,-84.60566,28400,-2174.3481,100.0,10.228672,-93.391174,284,0.1791169,-93.13367
1.0001836,2019.9787752628326,,17.03,1.4137212,99.368576,1.036391,-97.27766,[-0.675  0.936 -0.67   0.276 -0.007],100,0.9970861,-1971.5443,-108.51210831612781,1.0003166,3.0830798,0.034062777,0.011688496,0.97210133,483752,-83.90656,28500,-1971.6993,100.0,11.010059,-93.22433,285,0.18139668,-92.963486
1.0002065,2028.036440372467,,17.26,1.41547,99.41236,1.0395266,-97.71856,[-0.675  0.936 -0.67   0.277 -0.005],100,0.99636483,-2217.6084,-109.35552797414884,1.000307,2.6554701,0.034523208,0.012682624,0.9681095,485478,-85.8062,28600,-2217.7766,100.0,9.226989,-93.77578,286,0.18257393,-93.45418
1.0002819,2036.4249410629272,,16.94,1.4141753,99.37541,1.0300552,-97.41921,[-0.675  0.936 -0.67   0.277 -0.003],100,0.9961725,-2079.7039,-108.80240935099175,1.000389,2.5355759,0.033882767,0.016266221,0.9422712,487172,-85.970535,28700,-2079.9414,100.0,6.943103,-93.56212,287,0.1809285,-93.211655
1.0000353,2044.422337770462,,17.44,1.414587,99.40429,1.0181396,-97.58082,[-0.673  0.936 -0.67   0.277 -0.005],100,0.99950904,-2128.248,-108.75127798426435,1.0000644,3.2740989,0.0348804,0.006124433,0.9826306,488916,-81.85014,28800,-2128.2751,100.0,11.200927,-93.103004,288,0.18347955,-93.059326
1.0000529,2051.383632659912,,16.82,1.4146944,99.38885,1.0198764,-97.04709,[-0.674  0.936 -0.67   0.277 -0.004],100,0.99876654,-2027.1678,-107.98218724102655,1.0002116,3.0019495,0.03364132,0.00690369,0.97279274,490598,-82.049576,28900,-2027.2279,100.0,9.169762,-92.95936,289,0.18030345,-92.84358
1.0002902,2057.146775007248,,17.35,1.4149486,99.38346,1.0281354,-97.33218,[-0.674  0.937 -0.669  0.276 -0.004],100,0.9957593,-2195.9626,-108.95923354941074,1.0004864,3.0382588,0.03470263,0.014967402,0.9408573,492333,-83.21155,29000,-2196.1829,100.0,11.133082,-93.37647,290,0.18303528,-93.00664
1.0000514,2064.284672498703,,17.28,1.4141531,99.37531,1.0189914,-97.38395,[-0.672  0.938 -0.668  0.277 -0.004],100,0.99905694,-2314.2146,-108.72786754830804,1.0001116,2.7156634,0.034561068,0.008142183,0.9773931,494061,-85.38991,29100,-2314.2615,100.0,7.6603055,-93.1942,291,0.1826663,-93.10532
1.0000334,2072.0986461639404,,17.13,1.4141752,99.37257,1.0143073,-97.63752,[-0.672  0.938 -0.669  0.277 -0.005],100,0.9991236,-2349.6292,-108.92323599369905,1.0001383,2.995756,0.034260716,0.005259659,0.9834676,495774,-83.30215,29200,-2349.6804,100.0,9.306325,-93.517044,292,0.18190253,-93.43852
1.0002878,2079.684670686722,,16.73,1.4136964,99.39104,1.057704,-97.45497,[-0.671  0.937 -0.669  0.277 -0.005],100,0.9968039,-2000.334,-108.71796374054531,1.000423,2.7700932,0.03346233,0.018507482,0.9394798,497447,-83.29654,29300,-2000.5157,100.0,9.887773,-93.658264,293,0.17984354,-93.372215
1.000049,2087.447995901108,,16.87,1.4131142,99.38224,1.0189737,-97.30542,[-0.673  0.937 -0.669  0.277 -0.005],100,0.99905396,-2104.011,-107.96718446511964,1.0000896,2.82259,0.033740453,0.008070262,0.9692672,499134,-82.26167,29400,-2104.069,100.0,8.874603,-92.89913,294,0.18056574,-92.81571
1.0000198,2094.7822568416595,,16.34,1.4130926,99.37032,1.0096836,-97.60425,[-0.674  0.937 -0.669  0.277 -0.006],100,0.9995342,-2332.4194,-108.24357340104862,1.0000542,2.7706566,0.032680318,0.004246388,0.9868419,500768,-84.34802,29500,-2332.4424,100.0,7.7319183,-93.58071,295,0.17779984,-93.53806
1.0001987,2102.7119545936584,,16.63,1.4154047,99.36557,1.0382314,-97.24604,[-0.675  0.937 -0.669  0.277 -0.006],100,0.9965533,-1941.9442,-107.94724225575575,1.0002741,3.0859208,0.033263434,0.013110921,0.9656341,502431,-84.36338,29600,-1942.1329,100.0,11.13554,-93.06808,296,0.17934,-92.75797
1.0002432,2109.452354669571,,17.2,1.4136101,99.4155,1.039527,-97.51075,[-0.674  0.937 -0.669  0.277 -0.004],100,0.99683315,-1999.8611,-108.55117871606677,1.0003238,2.9442494,0.03440375,0.016834123,0.9341317,504151,-84.69554,29700,-2000.008,100.0,9.969332,-93.15052,297,0.18227975,-92.86542
1.0000867,2117.0452105998993,,16.28,1.413533,99.3621,1.028771,-98.203384,[-0.675  0.937 -0.669  0.277 -0.005],100,0.9984801,-2079.6223,-107.89978820739525,1.000149,2.7148237,0.032560702,0.008856435,0.97522354,505779,-82.900024,29800,-2079.7104,100.0,9.059871,-93.331055,298,0.17747967,-93.204865
1.0002482,2123.7809941768646,,17.09,1.4134471,99.35058,1.048648,-97.5552,[-0.672  0.937 -0.669  0.277 -0.005],100,0.9966207,-2314.1514,-108.56397750001878,1.0006131,3.1846864,0.034183793,0.015771626,0.9585887,507488,-83.48993,29900,-2314.307,100.0,13.325103,-93.23958,299,0.18171652,-92.94244
1.0000827,2131.7338790893555,,17.28,1.4125624,99.37359,1.0149323,-97.26256,[-0.672  0.937 -0.668  0.276 -0.006],100,0.9988766,-2173.9556,-108.52186882253498,1.0001162,3.081025,0.034561057,0.007866658,0.9723304,509216,-83.21801,30000,-2174.0073,100.0,10.528926,-93.05032,300,0.18266617,-92.95333
1.0000408,2139.201395511627,,17.65,1.4129797,99.36442,1.0186172,-97.108025,[-0.673  0.937 -0.668  0.276 -0.006],100,0.99913764,-2294.8933,-107.88064704196867,1.0001088,3.4872382,0.03530061,0.005987791,0.9813549,510981,-81.18685,30100,-2294.9404,100.0,12.450629,-92.17839,301,0.18454409,-92.09947
1.0002006,2146.611235141754,,16.21,1.4140624,99.40257,1.0402391,-97.30122,[-0.673  0.938 -0.668  0.276 -0.006],100,0.9975539,-1972.1091,-108.34319435951149,1.0003994,2.3774557,0.03242228,0.01256771,0.96166176,512602,-85.22243,30200,-1972.2423,100.0,6.5718703,-93.767365,302,0.17712897,-93.546196
1.0003399,2154.6720328330994,,16.68,1.4136376,99.36623,1.0491691,-97.485825,[-0.67   0.937 -0.668  0.276 -0.005],100,0.996517,-2151.8035,-108.54315190846363,1.0004009,2.7093778,0.033363197,0.018482659,0.94536924,514270,-83.99539,30300,-2151.9602,100.0,11.722356,-93.53733,303,0.17959397,-93.23424
1.0002046,2162.812864303589,,16.29,1.4121113,99.38539,1.0287839,-97.35372,[-0.669  0.937 -0.668  0.276 -0.005],100,0.9968266,-2128.3083,-107.8763390410623,1.0005349,2.7263887,0.032582957,0.012902699,0.96046084,515899,-83.307816,30400,-2128.4656,100.0,8.562923,-93.29345,304,0.17755578,-93.00109
1.0000513,2170.3676698207855,,17.44,1.4130806,99.35713,1.0159916,-97.38371,[-0.668  0.938 -0.668  0.275 -0.007],100,0.9982931,-2295.5532,-108.51251876340902,1.0001262,3.0814266,0.034880944,0.005278647,0.98567784,517643,-84.951065,30500,-2295.6458,100.0,10.28815,-92.88369,305,0.18348256,-92.73429
1.0000584,2177.7593216896057,,16.3,1.412562,99.38814,1.0201179,-97.41188,[-0.667  0.938 -0.668  0.275 -0.006],100,0.9986365,-2080.004,-108.33928818487982,1.0002766,2.878082,0.032601386,0.008209385,0.97228163,519273,-83.4985,30600,-2080.0713,100.0,8.147166,-93.69187,306,0.17759827,-93.56257
1.000062,2185.266699075699,,16.97,1.4117414,99.35845,1.0188326,-97.88592,[-0.668  0.939 -0.667  0.275 -0.006],100,0.9982458,-2104.2964,-108.41213024550879,1.0002582,2.8556113,0.033941217,0.009081974,0.9645394,520970,-83.26024,30700,-2104.383,100.0,8.485631,-93.21302,307,0.18107383,-93.05498
1.0000179,2193.6200244426727,,16.89,1.4117428,99.36726,1.0192364,-97.81653,[-0.669  0.939 -0.668  0.275 -0.007],100,0.9996625,-2277.5066,-108.78474242947442,1.0000513,3.1871607,0.03378024,0.004501076,0.9852196,522659,-83.39325,30800,-2277.522,100.0,10.781184,-93.59705,308,0.1806696,-93.56645
1.0000523,2200.563478708267,,17.07,1.4111395,99.39594,1.0140493,-97.41626,[-0.668  0.939 -0.667  0.275 -0.007],100,0.9991786,-2443.8818,-108.65495785603838,1.0000657,2.8017385,0.03414065,0.008440944,0.97165436,524366,-81.601616,30900,-2443.9229,100.0,8.640294,-93.32428,309,0.18158826,-93.25036
1.0001956,2207.5622911453247,,16.98,1.4111327,99.366196,1.0503596,-97.368256,[-0.669  0.939 -0.667  0.275 -0.008],100,0.99775314,-2000.1814,-108.67503534438806,1.0004101,2.8358157,0.03396245,0.01416459,0.9600727,526064,-83.778305,31000,-2000.2836,100.0,11.493851,-93.42603,310,0.18114416,-93.230095
1.0000854,2213.003142595291,,16.69,1.4106033,99.37422,1.0192626,-97.87194,[-0.669  0.94  -0.667  0.274 -0.008],100,0.99853295,-2277.4111,-108.54368600075297,1.0001968,2.7377203,0.033380862,0.009416016,0.97429746,527733,-83.82372,31100,-2277.4846,100.0,8.560076,-93.559685,311,0.1796304,-93.43235
1.0000705,2220.6541051864624,,16.77,1.4110193,99.34988,1.0272201,-97.453285,[-0.668  0.94  -0.667  0.275 -0.008],100,0.99935466,-2196.0815,-108.3351342234752,1.000116,2.8614311,0.033540636,0.008106222,0.97906995,529410,-82.84352,31200,-2196.1113,100.0,9.168841,-93.30501,312,0.18004692,-93.25035
1.0002583,2227.3890750408173,,16.8,1.4100481,99.39192,1.0427325,-97.403854,[-0.667  0.94  -0.667  0.275 -0.008],100,0.99624807,-2079.8813,-108.80723042487607,1.0006006,2.7748342,0.033602726,0.01705567,0.94274485,531090,-79.80377,31300,-2080.0654,100.0,9.268148,-93.68607,313,0.18021187,-93.35259
1.000502,2234.409587621689,,17.38,1.4107643,99.38728,1.0447297,-97.375374,[-0.668  0.939 -0.667  0.274 -0.009],100,0.99438095,-2382.3816,-108.93637830851516,1.0008147,3.2456288,0.034765504,0.018580887,0.9548594,532828,-84.11789,31400,-2382.6677,100.0,13.284781,-93.30448,314,0.18319479,-92.807
1.0000991,2241.1417322158813,,17.87,1.4107659,99.417984,1.0196667,-97.68792,[-0.666  0.94  -0.667  0.274 -0.008],100,0.99867094,-2173.9604,-109.10118143956606,1.0002298,3.1422203,0.03574083,0.009977151,0.973821,534615,-83.2693,31500,-2174.0315,100.0,10.330585,-93.07451,315,0.18564793,-92.95398
1.0001552,2249.031448364258,,17.23,1.4111347,99.36903,1.0255275,-97.723946,[-0.668  0.94  -0.667  0.274 -0.008],100,0.9978079,-2128.3796,-108.80319458119936,1.0002007,2.7361486,0.034461297,0.011051735,0.96922266,536338,-84.34446,31600,-2128.506,100.0,8.776535,-93.33409,316,0.18241869,-93.147354
1.0005425,2256.537141084671,,17.32,1.4105818,99.37301,1.0527947,-97.39404,[-0.666  0.94  -0.667  0.274 -0.008],100,0.99425983,-2511.718,-108.95853355449606,1.0007532,2.8038788,0.034646295,0.024960883,0.92875373,538070,-84.908775,31700,-2512.0012,100.0,11.7573,-93.39638,317,0.18290304,-92.88749
1.0001234,2263.7713482379913,,16.71,1.4097302,99.35381,1.0262796,-97.50964,[-0.667  0.939 -0.667  0.274 -0.008],100,0.99811256,-2000.6514,-108.93635099721801,1.0003589,2.9605913,0.033421952,0.010063743,0.9670855,539741,-84.379265,31800,-2000.7399,100.0,8.767658,-93.882385,318,0.17973578,-93.71168
1.0000135,2272.0021727085114,,16.76,1.4098104,99.3866,1.010019,-97.6252,[-0.668  0.94  -0.666  0.274 -0.009],100,0.99928534,-2079.5493,-108.22984197523535,1.000086,3.1469772,0.03352035,0.0034093761,0.981226,541417,-82.632126,31900,-2079.5938,100.0,9.7973795,-93.21436,319,0.17999628,-93.1483
1.000038,2279.4449515342712,,17.52,1.4092079,99.355034,1.017361,-97.54652,[-0.668  0.939 -0.667  0.273 -0.009],100,0.9991017,-2195.465,-108.36184506137586,1.0000976,3.612762,0.035040762,0.0064889174,0.9748186,543169,-81.86907,32000,-2195.506,100.0,13.762384,-92.69975,320,0.18387842,-92.62211
1.0003302,2286.8531482219696,,17.09,1.4091783,99.3679,1.0410038,-99.25806,[-0.668  0.939 -0.667  0.273 -0.01 ],100,0.9961355,-2104.441,-108.82499457019588,1.0007936,2.9834723,0.0341831,0.01822242,0.94231665,544878,-84.35086,32100,-2104.6328,100.0,12.216892,-93.462654,321,0.181713,-93.11602
1.00011,2294.264436006546,,17.18,1.409611,99.371216,1.0268834,-97.87978,[-0.666  0.939 -0.667  0.274 -0.01 ],100,0.99872094,-2258.2449,-109.28534384955155,1.0001749,2.8257148,0.03436109,0.009676458,0.96347916,546596,-84.23804,32200,-2258.3235,100.0,8.874337,-93.788925,322,0.18215409,-93.66853
1.0001073,2301.8989419937134,,16.77,1.4085455,99.36203,1.025968,-97.2745,[-0.665  0.939 -0.667  0.274 -0.009],100,0.99765295,-2174.4053,-108.65257934649924,1.0003172,2.9231102,0.033541493,0.010505746,0.96549004,548273,-83.688705,32300,-2174.5244,100.0,9.229733,-93.56734,323,0.18005134,-93.35363
1.000179,2309.1886694431305,,16.98,1.4073384,99.36814,1.0336423,-97.58565,[-0.664  0.94  -0.667  0.274 -0.01 ],100,0.9977782,-2053.8057,-108.34462647673189,1.0003914,2.6897542,0.033961903,0.013679698,0.95620126,549971,-84.654816,32400,-2053.909,100.0,8.345904,-93.148705,324,0.18114124,-92.94732
