J_sample_variance,InitialBound,StdIW,InitialReturnMean,EpRewMean,EpLenMean,EpisodesSoFar,Weights,TimestepsSoFar,MeanEntropy,TimeElapsed,EmpiricalD2,ReturnStepMaxmin,MeanD2w0t,ReturnMeanIW,EpThisIter,InitialReturnMax,Iteration,Bound,MeanIW,MaxIW,MinD2w0t,EntropyCoefficient,InitialReturnStd,MaxD2w0t,InitialReturnMin,MinIW,ReturnStepMax,StdD2w0t
2969.22,260.62683,0.11534112,1.6784668e-06,-110.14086701092408,17.97,40900,[-1.168  1.064 -0.54   0.81  -1.103],731132,0.3150699,3604.3489260673523,1.0176313,87.16797,0.03628895,521.9989,100,4.7678375,409,264.68613,1.0155149,1.5211387,,,2.0985487,1.0713137,-3.5557938,0.760261,100.0,0.18795449
298474.6,253.45447,1.1924064,2.8991699e-06,-109.92498432758086,18.16,41000,[-1.169  1.062 -0.54   0.805 -1.104],732948,0.32119662,3612.181761264801,1.73617,87.258606,0.05110545,655.0551,100,7.981491,410,338.65176,1.3160194,8.295681,,,2.697549,6.6058064,-5.465019,0.100573964,100.0,0.28337076
95444.08,251.17514,0.65724874,-1.0757446e-05,-110.22146623091186,18.33,41100,[-1.185  1.079 -0.521  0.79  -1.098],734781,0.31945616,3621.3165283203125,1.3838205,87.38403,0.043760132,574.0356,100,6.4682465,411,292.4601,1.1472504,4.863517,,,2.4315736,2.0001295,-5.0682983,0.22401634,100.0,0.22846481
44675.867,253.57907,0.45576182,4.8065185e-06,-110.82316191937674,18.46,41200,[-1.184  1.08  -0.524  0.777 -1.099],736627,0.3165288,3630.1413431167603,1.2359203,87.374374,0.040555786,544.7784,100,6.659981,412,281.3344,1.0915843,3.5814724,,,2.1860669,1.8000677,-3.564766,0.20655496,100.0,0.20828359
7380.2485,259.50415,0.18335244,3.890991e-06,-110.13750018641602,17.8,41300,[-1.183  1.069 -0.528  0.784 -1.102],738407,0.30420128,3639.658369779587,1.0357926,87.01001,0.036085192,532.5015,100,7.669319,413,268.44727,1.0249189,1.9494381,,,2.3314185,1.0697455,-4.1655273,0.56192875,100.0,0.18782789
23914.477,307.14877,0.3104626,2.5177003e-06,-109.41738698641083,17.06,41400,[-1.193  1.07  -0.527  0.787 -1.115],740113,0.3031319,3647.3334250450134,1.0902317,86.5507,0.035454378,566.1416,100,6.283928,414,324.26437,1.0430385,2.0164216,,,2.3818371,1.3069702,-4.24057,0.38757366,100.0,0.18887481
73171656.0,265.9746,18.593334,2.7465821e-06,-110.06660220130262,17.91,41500,[-1.179  1.063 -0.522  0.778 -1.116],741904,0.30371726,3656.2081110477448,45.670223,87.09409,0.2858704,1334.3044,100,6.6172867,415,600.29205,2.7648087,186.2874,,,2.2224934,328.04034,-3.7750778,0.0029682796,100.0,4.182156
47959.88,276.20505,0.46650344,2.2888185e-06,-110.03817674237546,17.84,41600,[-1.147  1.088 -0.521  0.762 -1.115],743688,0.29541188,3665.4137551784515,1.2166474,87.07261,0.0388645,575.80334,100,9.279854,416,313.41815,1.1186472,3.6716168,,,2.457369,1.8673481,-3.7747345,0.37731597,100.0,0.20290127
294996.12,249.54147,1.2035968,1.2435913e-05,-110.25761630827499,18.22,41700,[-1.133  1.087 -0.525  0.773 -1.124],745510,0.30211613,3674.255491256714,1.9445413,87.25366,0.04512457,593.1348,100,7.9157715,417,291.92017,1.1851423,11.067419,,,2.5698295,2.4682193,-3.7425995,0.14810804,100.0,0.23888817
5964.009,262.15756,0.17050323,1.3732911e-06,-110.21404320511532,17.99,41800,[-1.117  1.097 -0.527  0.77  -1.117],747309,0.3065169,3683.791393995285,1.0393959,87.13992,0.036435686,525.46674,100,7.010483,418,269.6261,1.022197,1.5602456,,,2.5361936,1.111671,-4.98011,0.5772995,100.0,0.18862197
47165.535,256.6629,0.46550602,-3.8146973e-07,-110.15938354384227,17.84,41900,[-1.119  1.101 -0.529  0.773 -1.112],749093,0.312738,3692.086757183075,1.1595316,87.12928,0.038776543,566.65265,100,7.90271,419,283.9707,1.1009487,3.751165,,,2.266436,1.6768268,-4.0818253,0.36907986,100.0,0.20277822
53157.97,248.19385,0.5209108,5.722046e-06,-110.1190345171512,18.73,42000,[-1.141  1.112 -0.52   0.77  -1.106],750966,0.3194595,3701.3267154693604,1.252769,87.599945,0.04080871,531.3759,100,7.0180283,420,272.7315,1.0875291,2.870897,,,2.5194077,1.7813184,-4.1325684,0.28141445,100.0,0.20799194
16535.17,285.7068,0.2766843,-3.5095215e-06,-109.90297113746718,17.67,42100,[-1.125  1.108 -0.527  0.779 -1.099],752733,0.31945616,3709.9604320526123,1.0772666,86.92625,0.03614721,535.2838,100,7.116394,421,292.4989,1.0226412,1.9890918,,,2.5454834,1.154922,-3.9951859,0.5018638,100.0,0.1889374
402107.88,249.08179,1.3830398,-4.4250487e-06,-110.66127658167038,18.24,42200,[-1.131  1.108 -0.523  0.776 -1.099],754557,0.31887743,3716.910709142685,2.2941697,87.288,0.052372374,630.20984,100,7.942772,422,311.4987,1.2632986,7.9926333,,,2.6799548,5.3406696,-3.5374756,0.026045399,100.0,0.29597545
4907066.0,310.5058,4.69062,5.569458e-06,-109.45144422112635,17.32,42300,[-1.125  1.119 -0.524  0.763 -1.1  ],756289,0.32766116,3727.660578727722,7.096142,86.75134,0.08128726,882.1011,100,8.642502,423,486.5296,1.7223852,34.620037,,,2.482563,66.05699,-4.0020523,0.024381924,100.0,0.83140045
7346.36,259.47687,0.17479767,-1.9836425e-06,-110.41846938559584,17.84,42400,[-1.147  1.115 -0.504  0.735 -1.091],758073,0.32849306,3736.6185829639435,1.0370747,86.98767,0.03643875,533.71704,100,9.4049,424,267.52234,1.0263512,1.6100979,,,2.7036645,1.1152126,-3.9981384,0.6007417,100.0,0.18948047
1066187.8,260.93784,2.1761715,6.5612794e-06,-109.73145661836999,17.85,42500,[-1.149  1.117 -0.505  0.743 -1.09 ],759858,0.33116937,3744.6201725006104,3.169386,87.06365,0.069415726,691.5327,100,8.353416,425,339.1968,1.3625909,20.965319,,,2.4870243,14.228778,-3.9547195,0.06266813,100.0,0.47241703
8016754.5,302.29922,5.5286565,7.781982e-06,-109.85788097383004,17.07,42600,[-1.142  1.099 -0.517  0.767 -1.088],761565,0.34730238,3753.105358362198,5.836149,86.515274,0.10435116,867.87445,100,5.8085938,426,439.34143,1.6297027,71.97268,,,2.0578804,42.853844,-3.2652054,0.02044158,100.0,1.0002053
24284.662,223.54953,0.34266517,9.155273e-07,-110.90518346490562,19.05,42700,[-1.129  1.089 -0.521  0.802 -1.072],763470,0.3474354,3763.5450778007507,1.1089054,87.73193,0.0405501,506.60214,100,6.8492355,427,236.10269,1.0478389,2.6114707,,,2.5009546,1.3391035,-3.9264145,0.4890863,100.0,0.2041397
239640.19,247.76611,1.0635717,-2.1362305e-06,-110.64675413612247,18.04,42800,[-1.126  1.083 -0.525  0.811 -1.071],765274,0.34058318,3770.840920686722,1.7332895,87.107635,0.04376005,595.0179,100,7.2267227,428,290.28455,1.172772,7.5455694,,,2.175695,2.862173,-4.5645294,0.16662183,100.0,0.23210894
320612.1,276.93848,1.2010705,-5.4931643e-06,-109.90506385629271,17.62,42900,[-1.145  1.083 -0.513  0.802 -1.078],767036,0.32712358,3778.9946134090424,1.5586635,86.91477,0.04109329,621.0085,100,6.9657593,429,326.97482,1.2048987,9.585547,,,2.2926881,4.277043,-3.7130203,0.12946633,100.0,0.22041729
38033.25,262.194,0.41631383,-1.7547608e-06,-110.40166692285166,18.13,43000,[-1.127  1.098 -0.504  0.798 -1.092],768849,0.32004344,3788.800900697708,1.1824273,87.20577,0.039006967,544.3029,100,5.4201813,430,284.78735,1.071441,2.6697974,,,2.1893075,1.4576652,-3.753357,0.27678493,100.0,0.2017826
26516.723,224.27264,0.3545767,5.1879883e-06,-111.00704762236163,19.04,43100,[-1.133  1.095 -0.503  0.805 -1.099],770753,0.3205318,3797.9769649505615,1.1259023,87.719185,0.040850785,514.1705,100,5.513069,431,240.54807,1.0617403,3.2557623,,,2.2642355,1.3435967,-3.6650925,0.34005252,100.0,0.20578244
24460.791,235.44534,0.34198758,-1.5258789e-06,-110.79726177402524,18.49,43200,[-1.131  1.094 -0.506  0.817 -1.098],772602,0.31677395,3806.9233860969543,1.110049,87.434074,0.038595483,519.9654,100,7.2914276,432,246.28302,1.0403857,2.3016348,,,2.4401555,1.3145188,-3.548912,0.44360495,100.0,0.19718787
32362.688,217.04932,0.4233317,6.3323973e-06,-111.0854841524076,19.04,43300,[-1.137  1.09  -0.507  0.824 -1.102],774506,0.32347906,3814.250902891159,1.1672542,87.74454,0.040218815,518.07434,100,5.678627,433,239.0765,1.0780653,2.5300655,,,2.1049638,1.3698552,-3.8323212,0.3789001,100.0,0.20250408
4509.607,200.87912,0.1618855,6.4849855e-06,-112.17647140222661,19.53,43400,[-1.151  1.089 -0.506  0.83  -1.095],776459,0.33019206,3822.484694480896,1.0257248,87.945885,0.03938739,482.3895,100,9.075043,434,204.44595,1.0159357,1.6557127,,,2.4079838,1.0756333,-4.073944,0.59503615,100.0,0.1953776
3678.7095,243.4408,0.13738441,-7.6293946e-07,-110.7171564946748,18.59,43500,[-1.149  1.09  -0.508  0.833 -1.089],778318,0.33834982,3831.060933113098,1.0218186,87.51679,0.03742825,503.88214,100,6.8461075,435,248.11382,1.0140265,1.3848603,,,2.2950225,1.0407422,-4.1386642,0.70473963,100.0,0.19047594
55511.66,246.76569,0.5338426,-6.1798096e-06,-110.20718602150166,18.41,43600,[-1.153  1.09  -0.506  0.831 -1.081],780159,0.3498589,3839.71311712265,1.2478107,87.43029,0.03931107,536.0184,100,5.907013,436,269.71136,1.0782657,3.224584,,,2.2387612,1.5220091,-3.6370544,0.17563117,100.0,0.2017337
108179.11,276.69235,0.6905935,-8.010864e-06,-110.77465634125296,18.13,43700,[-1.137  1.089 -0.513  0.835 -1.069],781972,0.34585905,3848.198046207428,1.360518,87.22545,0.042567406,550.98,100,5.864319,437,292.9187,1.07539,5.003409,,,2.003211,2.5030065,-3.0733032,0.16846174,100.0,0.2234112
20557.98,266.3895,0.30522063,-1.2207031e-06,-110.84286395601161,17.95,43800,[-1.134  1.096 -0.51   0.82  -1.073],783767,0.35256204,3857.5203986167908,1.1043762,87.11147,0.03708378,535.9432,100,7.217125,438,278.28516,1.0356326,2.295848,,,2.2338974,1.1685686,-3.7376022,0.48499513,100.0,0.19229542
38722856.0,230.98929,14.533855,-7.400513e-06,-111.61097909684835,18.8,43900,[-1.141  1.094 -0.508  0.823 -1.066],785647,0.36417413,3863.956438064575,27.880318,87.57281,0.18233445,1185.9827,100,6.209076,439,518.2515,2.5957174,145.64104,,,2.1523066,69.09446,-3.1924057,0.0007391987,100.0,1.8066852
3897.9856,280.82162,0.12723608,5.41687e-06,-110.05941435933727,17.42,44000,[-1.185  1.088 -0.487  0.815 -1.055],787389,0.35449183,3875.4999516010284,1.0152396,86.76923,0.035093237,541.7703,100,5.7208633,440,287.67853,1.0168527,1.3898003,,,2.0113263,1.0544189,-3.4258041,0.7059488,100.0,0.18471442
16592.594,236.75342,0.27544436,-1.1444092e-05,-110.82042241237919,18.5,44100,[-1.183  1.086 -0.485  0.811 -1.064],789239,0.35646805,3882.540935754776,1.0837529,87.43081,0.038925286,526.36224,100,8.714874,441,251.94046,1.0509609,1.8970406,,,2.3234856,1.2793665,-4.5162125,0.49589884,100.0,0.19881822
52986.805,251.8681,0.51874644,3.8146973e-06,-110.58373004750574,18.48,44200,[-1.176  1.081 -0.491  0.819 -1.062],791087,0.35994792,3891.5879275798798,1.2303765,87.40284,0.039808333,527.69025,100,7.1365585,442,268.46576,1.0639288,3.3780682,,,2.2922382,1.4858557,-3.929329,0.25019664,100.0,0.2039338
91802.01,241.725,0.67864066,-5.569458e-06,-110.87310770050284,18.35,44300,[-1.188  1.077 -0.491  0.826 -1.059],792922,0.35630813,3899.539777994156,1.3706787,87.31829,0.040197223,545.06866,100,6.129036,443,261.3884,1.0881906,3.4735837,,,2.1602833,1.5703627,-3.4270248,0.16376814,100.0,0.20710845
41074.684,250.73068,0.42747903,2.5939942e-06,-110.7982837885427,18.26,44400,[-1.176  1.084 -0.494  0.827 -1.063],794748,0.3487259,3908.517281293869,1.1031698,87.23682,0.03889695,548.9437,100,6.703583,444,274.4735,1.083972,4.363294,,,2.169031,1.7286475,-3.4818954,0.52815926,100.0,0.20067295
7456.718,237.41064,0.19698586,3.2043456e-06,-111.07960183863216,18.67,44500,[-1.185  1.097 -0.486  0.827 -1.07 ],796615,0.34568098,3917.080888032913,1.0433432,87.48282,0.037844688,506.10974,100,5.1752243,445,243.03891,1.0204612,1.5795012,,,2.3468876,1.1130726,-3.2521439,0.55675715,100.0,0.19218792
36234.535,215.34067,0.46127284,4.7302246e-06,-111.44759635637448,19.2,44600,[-1.182  1.099 -0.488  0.831 -1.073],798535,0.34545934,3924.2052793502808,1.1457181,87.80588,0.04079163,526.25854,100,5.284584,446,237.22162,1.1042465,3.5962963,,,2.2315412,1.6322614,-3.7017212,0.3452124,100.0,0.20470868
55017350.0,249.39034,16.814507,6.6375733e-06,-111.7560399805159,19.0,44700,[-1.175  1.105 -0.486  0.842 -1.073],800435,0.37513754,3931.4329464435577,44.272587,87.68078,0.2695437,1581.0587,100,6.0260468,447,708.177,3.4762068,157.78781,,,2.228297,84.024704,-3.0207138,0.001699935,100.0,2.7720575
53561810.0,206.6532,19.451397,-7.6293945e-06,-112.10744241848424,19.55,44800,[-1.2    1.086 -0.47   0.844 -1.044],802390,0.38566282,3943.829405784607,40.980637,88.00491,0.3060353,1178.3989,100,6.865097,448,395.74524,2.8111053,326.00366,,,2.384174,266.03433,-3.991455,0.005264112,100.0,4.1557975
32539.705,199.59412,0.4403173,3.8146973e-06,-112.07986225054304,19.7,44900,[-1.216  1.062 -0.462  0.859 -1.033],804360,0.38403815,3953.2485313415527,1.1845334,87.994095,0.041215517,499.11804,100,6.4102707,449,217.03775,1.0658247,2.1920574,,,2.250572,1.3629948,-3.6214447,0.3898099,100.0,0.20387435
10424.245,223.90869,0.22149405,-1.2969971e-06,-111.78729439357015,19.06,45000,[-1.201  1.062 -0.467  0.863 -1.035],806266,0.38913575,3962.39293217659,1.054877,87.667946,0.03941509,505.2756,100,4.5210648,450,234.2985,1.0350704,1.9364905,,,2.027164,1.2038114,-3.0706253,0.5676386,100.0,0.19812736
2525.6672,210.18262,0.1188423,4.9591063e-06,-112.31612522460509,19.56,45100,[-1.201  1.062 -0.466  0.854 -1.03 ],808222,0.38804212,3969.3099493980408,1.0171344,88.01579,0.039365914,481.1335,100,5.4349594,451,213.40952,1.0114595,1.41471,,,1.9311631,1.0548221,-2.9864807,0.6393716,100.0,0.19511084
39958.574,216.09149,0.47491586,4.119873e-06,-112.15928798758515,19.33,45200,[-1.198  1.058 -0.467  0.854 -1.031],810155,0.39650837,3978.9252321720123,1.221621,87.91212,0.040837903,515.9509,100,5.3091736,452,236.44827,1.0771005,2.7056935,,,2.0114331,1.4094932,-3.2339554,0.27620465,100.0,0.2041059
57015.977,219.57166,0.5411099,8.163453e-06,-111.91594976988542,19.28,45300,[-1.207  1.052 -0.464  0.852 -1.022],812083,0.39892104,3988.476406097412,1.2257953,87.76582,0.042089142,513.7061,100,6.210312,453,237.06192,1.0690491,4.150721,,,2.2232263,1.5833502,-3.3803635,0.24924675,100.0,0.21127346
5732.8354,251.05884,0.1685705,2.2888183e-07,-111.41967297766034,18.69,45400,[-1.191  1.048 -0.473  0.858 -1.02 ],813952,0.40305716,3998.4944710731506,1.027933,87.59816,0.03789145,507.58148,100,7.0029907,454,258.76678,1.0217028,1.5371867,,,2.2037795,1.0904133,-3.3192902,0.60605776,100.0,0.1923045
225954.16,211.5105,1.1056824,9.155273e-07,-111.79324206075978,19.6,45500,[-1.205  1.053 -0.47   0.856 -1.016],815912,0.40110397,4008.3554244041443,1.6731708,88.02565,0.049203232,535.1128,100,5.1284256,455,239.61652,1.1392934,7.5680237,,,2.0607033,3.5705397,-3.807396,0.22259101,100.0,0.2515951
9542.358,274.02466,0.20433703,8.69751e-06,-110.59989021337225,18.05,45600,[-1.215  1.045 -0.47   0.869 -1.018],817717,0.4152592,4017.8635292053223,1.0369188,87.22425,0.03691845,527.1876,100,4.845314,456,283.58868,1.027417,1.90219,,,1.9846427,1.117729,-3.5716782,0.6198583,100.0,0.19080333
26211.543,272.53543,0.326457,7.93457e-06,-110.64433371419632,17.74,45700,[-1.212  1.04  -0.473  0.874 -1.004],819491,0.41926667,4026.6225180625916,1.110244,86.99369,0.037711143,549.8242,100,4.756775,457,287.11908,1.0487351,2.9684772,,,1.8249459,1.4576434,-3.0505981,0.4224859,100.0,0.19708724
151000.16,240.98148,0.8918399,-7.93457e-06,-111.69091464116957,18.87,45800,[-1.211  1.044 -0.471  0.863 -1.   ],821378,0.43385985,4035.0934858322144,1.5695595,87.596375,0.043503895,537.1888,100,4.5259094,458,261.72922,1.1044495,4.7221055,,,2.095061,1.968872,-3.7231216,0.124445245,100.0,0.22248913
21324.44,204.0777,0.3853762,-1.6784668e-06,-112.81597326230522,20.21,45900,[-1.186  1.047 -0.474  0.856 -0.985],823399,0.4397698,4043.4369599819183,1.1118852,88.25783,0.04173867,479.9562,100,5.420624,459,214.94968,1.0524586,2.9261847,,,2.1696823,1.3859851,-3.3489456,0.36281943,100.0,0.203561
12358.21,220.51062,0.25608894,4.5776366e-07,-112.25208352676405,19.59,46000,[-1.181  1.039 -0.472  0.852 -0.979],825358,0.449241,4051.561463356018,1.0642042,87.9268,0.040335417,486.3397,100,5.7791443,460,227.79965,1.0253228,2.2684534,,,2.063385,1.2154133,-5.0465317,0.29539457,100.0,0.19984046
2274.4058,207.68253,0.11212973,-3.8146973e-07,-112.60156561041217,19.8,46100,[-1.176  1.041 -0.471  0.845 -0.97 ],827338,0.44287145,4060.630840063095,1.0134037,88.076485,0.03981716,473.81802,100,5.1578445,461,210.1109,1.0082114,1.2783766,,,1.9471554,1.0322648,-4.055252,0.6843864,100.0,0.19609292
1832.2106,230.3096,0.09091047,5.569458e-06,-111.60759053939853,18.98,46200,[-1.181  1.042 -0.47   0.847 -0.976],829236,0.43976548,4067.428612470627,1.0090827,87.656105,0.038208596,494.07422,100,6.7945786,462,233.18665,1.0094612,1.6589435,,,2.0763826,1.0592129,-4.3013763,0.7526733,100.0,0.19236137
10311641000.0,219.97214,236.733,-1.8310546e-06,-112.41158219611097,19.45,46300,[-1.186  1.046 -0.467  0.846 -0.979],831181,0.4288676,4075.062040090561,2304.8994,87.82244,10.606435,10502.026,100,4.764618,463,6377.8726,24.212772,2410.0232,,,2.0298967,50357.383,-4.3393326,6.253633e-05,100.0,361.5439
21811.361,236.04503,0.32726666,-3.2806397e-06,-111.57102729706259,19.08,46400,[-1.165  1.064 -0.494  0.818 -0.99 ],833089,0.42227328,4087.0543990135193,1.1050833,87.7763,0.040429495,505.88818,100,5.944145,464,247.61124,1.0413097,2.0421925,,,2.3253398,1.2941434,-4.6434784,0.29028386,100.0,0.20330006
37963.61,233.97414,0.45444453,4.8828124e-06,-111.8428326521406,19.19,46500,[-1.166  1.068 -0.489  0.806 -0.997],835008,0.41673,4094.9519674777985,1.1944879,87.719154,0.040782552,510.00085,100,6.838249,465,248.84616,1.0590115,2.6382034,,,2.3460155,1.4449809,-4.3332367,0.29754528,100.0,0.20462056
16654.48,246.69446,0.26989725,2.9754638e-06,-110.35807115848468,18.17,46600,[-1.176  1.061 -0.493  0.812 -1.002],836825,0.41259196,4103.257285833359,1.0727468,87.24917,0.037914913,525.74945,100,6.2064667,466,255.77289,1.0345377,2.806721,,,2.1834188,1.1966652,-4.0037613,0.40229627,100.0,0.19541351
17908.8,238.35298,0.30341005,2.3651123e-06,-111.6266974636007,19.01,46700,[-1.181  1.064 -0.489  0.803 -1.006],838726,0.41818935,4112.260195970535,1.0667012,87.72085,0.039502062,509.0658,100,4.963089,467,248.09677,1.0416911,3.0805078,,,2.046572,1.4622717,-3.2137756,0.42680266,100.0,0.19901389
56792.098,243.24353,0.5308526,3.4332274e-06,-111.23435670375169,18.67,46800,[-1.186  1.075 -0.483  0.805 -1.001],840593,0.41781995,4120.942747592926,1.1795325,87.51123,0.04170004,548.85925,100,4.664604,468,271.30118,1.1128111,4.851254,,,2.1792538,1.9671456,-3.3750992,0.21243875,100.0,0.21341014
75069.01,210.82544,0.6421842,1.2969971e-06,-112.17739522624582,19.8,46900,[-1.191  1.083 -0.471  0.795 -1.001],842573,0.42018536,4130.318482875824,1.253199,88.104454,0.04456492,503.41217,100,5.6176834,469,226.97028,1.0834078,5.6631804,,,2.1848361,1.8324006,-3.896698,0.23952144,100.0,0.22140989
246836.61,283.54504,1.0585612,3.2043456e-06,-110.32701939279285,18.08,47000,[-1.195  1.09  -0.469  0.783 -0.999],844381,0.41828606,4138.0910012722015,1.7367616,87.17354,0.046311103,586.476,100,5.9361267,470,316.9221,1.1541857,7.8078027,,,2.4445689,2.9016137,-4.22818,0.13971524,100.0,0.24781118
493573.53,240.28586,1.5265212,2.5939942e-06,-110.68448947832309,18.63,47100,[-1.192  1.1   -0.473  0.773 -1.001],846244,0.4203376,4145.622652053833,2.1673281,87.48651,0.05416675,591.8861,100,6.2031174,471,281.12207,1.2067269,12.064713,,,2.4118664,5.4660354,-4.148857,0.065152556,100.0,0.30077055
45539.812,238.15738,0.48276666,1.9073486e-06,-110.78484159708037,18.5,47200,[-1.186  1.114 -0.468  0.755 -0.999],848094,0.41968337,4154.685049772263,1.2087616,87.396385,0.03904414,521.105,100,6.4892654,472,247.62119,1.0464928,2.8633866,,,2.2936885,1.2662516,-3.8183594,0.22782527,100.0,0.19960335
92817.82,255.79996,0.6919588,1.0681152e-06,-110.3618282916241,18.15,47300,[-1.195  1.108 -0.466  0.756 -0.999],849909,0.41552132,4162.751398086548,1.250507,87.25207,0.040790588,563.46155,100,8.698265,473,284.40604,1.1215215,5.7655907,,,2.7110863,2.5549567,-3.731903,0.26768094,100.0,0.21283051
18867660.0,261.3138,9.669294,-1.4495849e-06,-110.0953710317141,17.89,47400,[-1.194  1.096 -0.477  0.765 -1.003],851698,0.40895513,4170.324398756027,19.139484,87.08065,0.16846126,1029.748,100,7.809326,474,437.896,2.167001,92.756325,,,2.301224,100.450676,-4.00721,0.010880839,100.0,1.7485454
272112.88,226.73566,1.2222172,-9.536743e-06,-111.02919340020973,18.96,47500,[-1.213  1.074 -0.47   0.781 -1.01 ],853594,0.40964472,4182.429109096527,1.9095916,87.681076,0.04718271,558.1134,100,7.9226303,475,255.72165,1.1663333,7.837321,,,2.5260074,2.7070289,-3.9706268,0.07557003,100.0,0.24485724
10155.796,288.40076,0.20728798,-9.155273e-07,-110.78713805845666,17.85,47600,[-1.232  1.063 -0.471  0.788 -1.009],855379,0.387042,4192.212943077087,1.0389241,87.019684,0.036493517,539.5556,100,6.9677887,476,302.3109,1.035252,1.658355,,,2.3309774,1.0919435,-3.5188904,0.39550743,100.0,0.18968835
50695.934,237.30316,0.50265115,-1.2435913e-05,-111.74077450329222,18.88,47700,[-1.225  1.061 -0.469  0.782 -1.032],857267,0.3875925,4201.152013301849,1.2084018,87.55012,0.041625526,520.8294,100,7.6034317,477,249.38345,1.0619917,3.5679693,,,2.424352,1.7447774,-3.40757,0.16771033,100.0,0.2115546
31640.559,213.49481,0.43701556,-4.5776366e-07,-112.22836897819991,19.43,47800,[-1.234  1.061 -0.469  0.796 -1.031],859210,0.3918461,4209.841377258301,1.2012836,87.83487,0.041577008,525.742,100,5.541725,478,243.91595,1.111195,3.0633912,,,2.0783293,1.597342,-3.560463,0.38964298,100.0,0.20743902
13804.203,227.74011,0.27643248,-3.2043456e-06,-111.45386485652767,19.1,47900,[-1.249  1.062 -0.465  0.786 -1.027],861120,0.39016226,4217.7207980155945,1.0799295,87.73892,0.039047513,497.70474,100,5.3614655,479,235.01724,1.0269481,1.9855664,,,2.2411368,1.13216,-5.0923233,0.41027915,100.0,0.19599912
1062438.6,260.917,2.2656214,-7.93457e-06,-111.34697525918087,18.43,48000,[-1.255  1.056 -0.466  0.787 -1.029],862963,0.3880365,4226.5063145160675,3.3650582,87.32907,0.06865423,677.26447,100,9.090538,480,336.96732,1.3694746,22.886475,,,2.191319,21.503487,-3.614006,0.013633846,100.0,0.4744636
19591.613,229.86444,0.32665446,6.5612794e-06,-111.12666317174157,18.87,48100,[-1.264  1.038 -0.475  0.812 -1.031],864850,0.38908306,4234.2740614414215,1.098321,87.692726,0.038628925,502.69885,100,7.5183563,481,236.21716,1.0278993,2.2775922,,,2.3051045,1.1383212,-3.5690765,0.46869606,100.0,0.19514507
38910.367,247.04105,0.46077126,-4.5013426e-06,-111.03223089012872,18.7,48200,[-1.273  1.034 -0.474  0.811 -1.03 ],866720,0.39052862,4242.484848737717,1.1968857,87.52863,0.039228864,523.7553,100,7.105438,482,265.81586,1.0612679,2.9865894,,,2.2308517,1.3714726,-3.4268723,0.33884034,100.0,0.19940247
78909.09,220.49011,0.6580512,-5.4931643e-06,-111.22099421494758,19.2,48300,[-1.297  1.036 -0.471  0.807 -1.028],868640,0.39125675,4250.600009441376,1.4168247,87.80713,0.04247832,520.7037,100,5.0215225,483,243.45728,1.0903095,4.2205095,,,2.3785532,1.6932244,-4.320282,0.14589226,100.0,0.21406421
5834.4478,196.42816,0.18065833,2.1362305e-06,-111.51329122195551,19.46,48400,[-1.276  1.036 -0.478  0.806 -1.028],870586,0.39624026,4259.871981859207,1.0329357,87.93175,0.0392927,482.27496,100,5.618744,484,200.79877,1.0154194,1.5078577,,,2.2548945,1.0563831,-3.880989,0.7021302,100.0,0.19526316
23566.742,208.41278,0.37063372,-5.7983398e-06,-111.87904183349066,19.61,48500,[-1.269  1.036 -0.48   0.808 -1.023],872547,0.3913335,4267.874942541122,1.1414316,88.01737,0.04083155,492.47873,100,6.177719,485,221.6626,1.0485288,2.751374,,,2.279028,1.2362511,-3.7910233,0.28192028,100.0,0.20230374
379884.78,234.79059,1.416896,6.713867e-06,-111.13436607857639,18.71,48600,[-1.258  1.039 -0.481  0.804 -1.028],874418,0.39428872,4276.2381019592285,2.2762733,87.48222,0.050368838,583.26105,100,5.6784515,486,279.17426,1.20212,10.353922,,,2.2365136,4.24478,-3.4711838,0.07316767,100.0,0.2723166
6189460.0,222.37836,5.686855,1.083374e-05,-111.75530558188535,19.27,48700,[-1.282  1.032 -0.477  0.815 -1.025],876345,0.37901023,4284.759210824966,7.7408643,87.79632,0.10892031,792.1602,100,7.1452026,487,340.77982,1.7102834,68.58531,,,2.116731,35.76866,-3.028061,0.004893983,100.0,0.93164784
4220.713,257.61206,0.14087108,-2.5939942e-06,-110.77494292610376,18.66,48800,[-1.286  1.056 -0.48   0.798 -1.04 ],878211,0.38574094,4293.5492107868195,1.0233399,87.600174,0.037859984,510.5695,100,6.4535904,488,268.5702,1.0312567,1.6122438,,,2.4406474,1.1890466,-4.9179,0.55956656,100.0,0.19232565
5964564.5,229.51758,5.674171,1.1444092e-06,-110.9440297008756,18.91,48900,[-1.267  1.046 -0.482  0.793 -1.033],880102,0.3538909,4301.672691106796,5.8027215,87.660255,0.11157771,832.94086,100,6.241905,489,368.25674,1.7994802,50.300236,,,2.442947,35.248592,-4.181061,0.0054615745,100.0,0.9206957
36442.65,260.1248,0.41000134,-3.0517577e-07,-110.20068970566368,17.94,49000,[-1.261  1.051 -0.475  0.754 -1.065],881896,0.35058057,4312.748169660568,1.1455128,87.135735,0.038334303,548.58575,100,6.9416122,490,277.34906,1.0702552,2.704006,,,2.357053,1.2572603,-4.159683,0.32214046,100.0,0.19903693
