TimestepsSoFar,MeanEntropy,InitialReturnMin,StdD2w0t,EpisodesSoFar,Bound,MaxIW,MeanIW,ReturnStepMaxmin,ReturnStepMax,Weights,EmpiricalD2,InitialReturnStd,InitialReturnMax,EpLenMean,Iteration,InitialReturnMean,MaxD2w0t,InitialBound,StdIW,J_sample_variance,TimeElapsed,EpThisIter,EpRewMean,ReturnMeanIW,MinD2w0t,MeanD2w0t,MinIW
1314412,1.6895254,-18.563835,0.2818075,32800,-131.81395,1.6676793,1.0532149,93.8845,100.0,[-0.775 -0.404 -0.335 -0.806  0.279],1.041113,14.807488,47.06106,41.8,328,1.0681152e-06,1.0810536,-135.37534,0.19917569,1105.2256,3573.0830132961273,100,-106.91404002618725,185.53554,,0.085108496,0.6269835
1318477,1.6914058,-19.80883,0.27427387,32900,-130.19505,1.3705059,1.0119759,93.77986,100.0,[-0.782 -0.408 -0.332 -0.802  0.271],1.0051775,15.2444515,47.677483,40.65,329,-6.1035155e-07,1.0208753,-131.12233,0.076805085,438.61633,3583.9260454177856,100,-106.09965351820543,185.49178,,0.08159164,0.8141527
1322315,1.6836662,-16.282593,0.27003926,33000,-113.69983,1.6178601,1.0393795,93.44162,100.0,[-0.78  -0.416 -0.333 -0.806  0.272],1.0197791,13.48529,38.788696,38.38,330,2.3651123e-06,1.0722353,-116.87845,0.15589325,930.9304,3595.2064917087555,100,-106.66644338519858,205.61923,,0.077855684,0.51178205
1326507,1.6900557,-21.749657,0.27895722,33100,-130.30788,1.3979301,1.0172586,93.922844,100.0,[-0.776 -0.419 -0.336 -0.8    0.265],1.0095667,13.688442,37.738583,41.92,331,4.196167e-07,1.0316625,-131.68295,0.109930374,587.4745,3605.2459948062897,100,-106.41734467070772,180.19893,,0.08438805,0.8131521
1330658,1.6914964,-21.185425,0.27667183,33200,-129.23436,1.1999365,1.0061032,93.860245,100.0,[-0.765 -0.419 -0.331 -0.799  0.271],1.003302,15.96713,52.2956,41.51,332,2.5939942e-06,1.0116274,-129.77716,0.052534647,358.41785,3615.8292796611786,100,-106.6756026305561,180.46309,,0.08324953,0.8630549
1335112,1.6965767,-24.364677,0.2868748,33300,-145.55193,1.4857124,1.018808,94.30879,100.0,[-0.767 -0.418 -0.328 -0.801  0.273],1.011806,15.201696,37.43202,44.54,333,-3.6239624e-06,1.0320433,-146.89746,0.115346685,650.45807,3625.8798911571503,100,-104.4737903546869,164.02553,,0.0897065,0.7964156
1339095,1.7041004,-19.808868,0.2728851,33400,-120.65765,1.6016312,1.0300143,93.71007,100.0,[-0.76  -0.422 -0.323 -0.802  0.278],1.0175341,14.884715,37.9549,39.83,334,3.929138e-06,1.0675333,-123.09468,0.14191371,675.18567,3636.3921542167664,100,-105.34888432156505,191.52756,,0.080282845,0.7207349
1342971,1.6972882,-16.283989,0.27501002,33500,-109.33234,2.143503,1.0713615,93.5374,100.0,[-0.745 -0.424 -0.324 -0.806  0.285],1.0474675,13.786826,41.75134,38.76,335,4.997253e-06,1.1833806,-115.2099,0.23416731,1985.2866,3647.4290857315063,100,-105.8675525621853,206.63055,,0.07968852,0.5935496
1347765,1.6985966,-22.868134,0.29509485,33600,-168.58983,1.1966156,1.0087248,94.5999,100.0,[-0.734 -0.409 -0.316 -0.81   0.278],1.0042744,17.23734,54.40377,47.94,336,-1.8310546e-06,1.0116817,-169.02396,0.066209614,412.6779,3660.6781570911407,100,-105.47055990270064,147.96535,,0.09609574,0.8498413
1352140,1.6975496,-20.08728,0.28420463,33700,-143.43922,1.3033533,1.0165997,94.097885,100.0,[-0.737 -0.409 -0.313 -0.809  0.28 ],1.0071232,14.178257,37.45179,43.75,337,-6.5994263e-06,1.0267564,-144.58636,0.08938483,484.94904,3672.103535413742,100,-107.23372005778675,171.47902,,0.08800373,0.7937905
1356261,1.69307,-20.920021,0.277032,33800,-128.24673,1.4976273,1.0199456,93.87479,100.0,[-0.73  -0.409 -0.307 -0.812  0.279],1.0117726,15.345709,46.69339,41.21,338,-6.4849854e-07,1.0361335,-129.85876,0.10558488,518.7883,3683.4032118320465,100,-105.60491450807903,182.90656,,0.08302494,0.66979927
1360658,1.6914787,-22.810905,0.2844711,33900,-144.67928,1.4154499,1.0085547,94.18395,100.0,[-0.725 -0.409 -0.304 -0.806  0.274],1.0054367,15.7328615,40.092953,43.97,339,-4.959106e-07,1.0233004,-145.61716,0.06620611,453.63986,3695.042261123657,100,-105.88116638962303,167.5681,,0.08832963,0.7790293
1365318,1.6874955,-22.345284,0.2941338,34000,-164.83286,1.7328352,1.039525,94.47328,100.0,[-0.715 -0.41  -0.3   -0.811  0.273],1.025468,15.906366,47.739784,46.6,340,1.9836425e-06,1.0635035,-167.40565,0.16108839,711.6911,3706.9649341106415,100,-105.47409577169525,158.17807,,0.09429234,0.58961564
1369636,1.6826943,-21.749382,0.28184572,34100,-134.3571,1.3538485,1.01032,94.056526,100.0,[-0.722 -0.407 -0.293 -0.806  0.269],1.0058467,14.92739,38.239204,43.18,341,4.272461e-06,1.0239472,-135.22505,0.08632022,452.9942,3718.8664615154266,100,-106.72960752515921,172.45894,,0.08665236,0.7527821
1373796,1.6787124,-18.71389,0.2795404,34200,-130.70325,1.6142324,1.0376328,93.8714,100.0,[-0.711 -0.41  -0.292 -0.81   0.264],1.0297045,14.437016,43.164284,41.6,342,2.2888183e-07,1.0610723,-133.28682,0.17531092,750.03796,3729.799327611923,100,-106.67472473048053,184.29214,,0.08420662,0.5594977
1378548,1.6826228,-22.660736,0.29543188,34300,-161.98642,1.4166114,1.0240328,94.54236,100.0,[-0.695 -0.406 -0.293 -0.81   0.26 ],1.0094789,17.216192,37.627357,47.52,343,7.2479247e-07,1.035415,-163.4096,0.09899176,467.2787,3741.7719101905823,100,-105.91381764870658,151.9754,,0.09574078,0.7582642
1383038,1.6807545,-23.141373,0.28693086,34400,-156.97922,1.2768178,1.0087867,94.306885,100.0,[-0.696 -0.414 -0.298 -0.812  0.264],1.0072474,15.9248705,36.01732,44.9,344,2.2888185e-06,1.0172325,-157.72563,0.08397861,495.66153,3753.2121663093567,100,-105.36047150641738,161.67474,,0.0901268,0.7770266
1387731,1.6809675,-23.303116,0.2936757,34500,-166.29184,1.5760322,1.0210972,94.525024,100.0,[-0.699 -0.416 -0.295 -0.812  0.262],1.0103515,17.397821,44.318176,46.93,345,-1.9836425e-06,1.036514,-167.65666,0.112390995,659.49646,3765.494508266449,100,-105.0053720837186,153.25787,,0.09451395,0.7861762
1391970,1.6761438,-19.917389,0.27969497,34600,-138.14142,1.2464111,1.0131555,93.99634,100.0,[-0.705 -0.408 -0.29  -0.808  0.262],1.0051764,15.664704,44.80607,42.39,346,3.7384034e-06,1.0163889,-138.93564,0.07319835,351.80835,3778.23734664917,100,-106.05270224574997,175.28717,,0.085130155,0.76133096
1396405,1.6855465,-21.820007,0.28635648,34700,-146.27249,1.5689105,1.0204573,94.24395,100.0,[-0.703 -0.41  -0.293 -0.807  0.257],1.0108207,15.641408,52.50435,44.35,347,1.6021728e-06,1.0276407,-147.57275,0.12503152,520.7089,3790.271381855011,100,-105.46575541791428,166.09048,,0.0893329,0.778708
1400953,1.6826221,-22.45665,0.28874832,34800,-151.39848,1.3127978,1.0124979,94.38035,100.0,[-0.705 -0.413 -0.294 -0.81   0.267],1.0058837,16.045435,34.40917,45.48,348,-8.392334e-07,1.0148888,-152.31996,0.065883696,406.3353,3799.093868494034,100,-105.05094466149082,158.98277,,0.091339774,0.8365165
1405891,1.6806831,-25.207603,0.2993848,34900,-167.30983,1.3329151,1.0099925,94.7611,100.0,[-0.702 -0.414 -0.289 -0.812  0.264],1.0056713,15.489561,34.258293,49.38,349,2.7465821e-06,1.018318,-167.88492,0.08276838,359.21063,3810.523502111435,100,-104.65871834579903,142.48848,,0.099103615,0.8138795
1410611,1.6844813,-24.273834,0.29328436,35000,-167.71878,1.4385747,1.0077239,94.55076,100.0,[-0.701 -0.409 -0.287 -0.812  0.262],1.0041,16.656881,40.60502,47.2,350,6.1035155e-07,1.0122232,-168.3375,0.067964226,419.57816,3821.027609348297,100,-105.00215356423809,151.07706,,0.094687834,0.8261116
1415133,1.6880978,-24.592407,0.2895982,35100,-150.94962,1.5733407,1.0227677,94.35518,100.0,[-0.697 -0.411 -0.285 -0.815  0.265],1.0155979,16.262371,37.554478,45.22,351,3.3187866e-06,1.0442057,-152.74274,0.12899576,635.1995,3833.376839160919,100,-105.01953481614088,162.31229,,0.09131713,0.6974225
1419777,1.6800449,-24.18013,0.2918976,35200,-161.7753,1.2753525,1.0168358,94.4832,100.0,[-0.695 -0.417 -0.281 -0.821  0.269],1.0088186,15.148102,42.843605,46.44,352,8.277893e-06,1.0251571,-163.0643,0.0819243,380.82074,3844.8835711479187,100,-104.8801489530411,155.82861,,0.093400255,0.7937039
1424118,1.6744452,-21.319794,0.28321442,35300,-142.01462,1.3865826,1.0172846,94.14015,100.0,[-0.695 -0.415 -0.277 -0.82   0.261],1.0075891,15.899401,36.78937,43.41,353,5.1879883e-06,1.0295565,-143.13937,0.093866244,443.7155,3855.547733068466,100,-105.48311495255237,170.11664,,0.08732423,0.70377123
1428725,1.6685632,-23.568283,0.29077244,35400,-153.93468,1.489465,1.01768,94.42769,100.0,[-0.689 -0.412 -0.272 -0.819  0.255],1.0104347,15.81133,50.42649,46.07,354,-3.8146972e-08,1.0463926,-155.15538,0.10646179,462.8199,3867.7036492824554,100,-105.32408431801792,157.59026,,0.09263334,0.7240838
1433315,1.668563,-22.963135,0.2919098,35500,-159.60562,1.5916586,1.0463384,94.416336,100.0,[-0.703 -0.409 -0.274 -0.815  0.25 ],1.0210674,14.65436,38.530308,45.9,355,1.5258789e-07,1.0652335,-162.89955,0.14035194,538.57104,3879.2603425979614,100,-105.19497676825331,161.74863,,0.092799984,0.62871486
1437984,1.6699456,-21.909103,0.29323977,35600,-155.89203,1.6289002,1.0197893,94.46355,100.0,[-0.725 -0.407 -0.274 -0.814  0.25 ],1.0120056,15.281759,34.49185,46.69,356,-1.5640259e-06,1.0411097,-157.18758,0.13777411,593.01733,3891.362468481064,100,-105.90458678684254,156.11212,,0.09410905,0.7053092
1442210,1.6536345,-20.290237,0.2845481,35700,-131.54874,1.7105143,1.0593814,93.99737,100.0,[-0.728 -0.398 -0.274 -0.807  0.251],1.0361924,14.716274,42.365906,42.26,357,8.773804e-07,1.0894837,-136.13951,0.18990272,1142.581,3902.5021991729736,100,-105.70627180549609,183.61148,,0.08644246,0.46256396
1446886,1.6529561,-23.939743,0.2928791,35800,-162.44043,1.442323,1.020389,94.493805,100.0,[-0.733 -0.389 -0.267 -0.801  0.235],1.0081984,16.237942,48.48278,46.76,358,2.861023e-06,1.0294774,-163.62344,0.08787761,416.70337,3913.8138978481293,100,-105.35488436361408,154.17633,,0.09407035,0.7199689
1451627,1.6572039,-24.106735,0.29804683,35900,-160.36101,2.8940802,1.0442023,94.56114,100.0,[-0.737 -0.386 -0.265 -0.805  0.234],1.0229607,16.161587,35.454086,47.41,359,1.5640259e-06,1.084223,-162.97154,0.2285902,1131.7367,3925.757391691208,100,-105.22309106560279,154.99355,,0.09645,0.6709615
1456996,1.654206,-25.345863,0.31203246,36000,-190.76707,1.7219223,1.0241047,95.12352,100.0,[-0.725 -0.38  -0.26  -0.799  0.238],1.0105922,16.286823,34.151073,53.69,360,-2.4032593e-06,1.0313215,-191.93726,0.1303896,540.1605,3938.3672614097595,100,-104.06400341456745,128.24532,,0.10821996,0.72109735
1461688,1.6517543,-22.155525,0.29228598,36100,-155.02733,1.2539515,1.0096802,94.5212,100.0,[-0.719 -0.381 -0.255 -0.804  0.235],1.0040823,16.659365,36.84256,46.92,361,4.234314e-06,1.0163708,-155.62029,0.058010787,345.77982,3950.5940318107605,100,-105.07280894776865,152.09703,,0.09405691,0.8570719
1466300,1.6507736,-22.596825,0.2918768,36200,-151.9068,1.3732353,1.0277642,94.42694,100.0,[-0.727 -0.376 -0.254 -0.8    0.233],1.0168722,15.532203,37.518982,46.12,362,-5.340576e-07,1.0438192,-153.80325,0.11424536,506.3412,3963.410174846649,100,-105.45458782701115,158.9029,,0.09303506,0.80105627
1471303,1.6549822,-24.396423,0.30069453,36300,-172.05838,1.1923311,1.00791,94.804245,100.0,[-0.728 -0.383 -0.252 -0.803  0.232],1.0035377,16.113306,35.30727,50.03,363,-4.653931e-06,1.0098315,-172.4739,0.059503812,323.43323,3976.96324467659,100,-104.95728340686942,139.67905,,0.10026629,0.8496537
1475843,1.6513671,-23.165344,0.2881341,36400,-153.97467,1.3634003,1.0124422,94.4032,100.0,[-0.732 -0.381 -0.25  -0.801  0.236],1.0043913,16.644253,37.533947,45.4,364,-2.670288e-06,1.0195296,-154.88199,0.06879834,403.56238,3987.9437346458435,100,-104.34731770070474,157.92886,,0.0910533,0.8260741
1480212,1.6393557,-21.365562,0.28657752,36500,-142.1382,1.8144286,1.04124,94.23351,100.0,[-0.722 -0.383 -0.249 -0.803  0.232],1.020972,15.396088,33.786663,43.69,365,,1.0669702,-144.7387,0.16192566,768.4964,3999.6894364356995,100,-104.12403066178575,169.86125,,0.08866604,0.6405709
1485125,1.6422858,-23.65297,0.3012405,36600,-165.9687,1.5756615,1.0363642,94.752266,100.0,[-0.723 -0.375 -0.244 -0.8    0.22 ],1.0236402,16.027811,51.64296,49.13,366,2.7465821e-06,1.0503362,-168.04666,0.16722336,773.77295,4012.6454360485077,100,-104.34564698765713,145.76155,,0.09943385,0.7441453
1489901,1.6402364,-24.806664,0.29507336,36700,-166.8417,1.3445568,1.0089471,94.65321,100.0,[-0.721 -0.381 -0.239 -0.802  0.223],1.0067282,16.887255,53.38922,47.76,367,-2.3651123e-06,1.0153,-167.5422,0.07885703,400.8963,4023.154243707657,100,-103.80140389866365,147.22314,,0.09589124,0.7478272
1494804,1.6397403,-24.005219,0.29884768,36800,-172.73547,1.2853148,1.0117488,94.742615,100.0,[-0.721 -0.38  -0.236 -0.799  0.221],1.0078851,17.251026,32.554585,49.03,368,2.0217894e-06,1.0181509,-173.58624,0.08311246,396.65405,4034.591458082199,100,-104.3698156892307,142.91748,,0.09853998,0.77963996
1499687,1.6351383,-24.624153,0.29758564,36900,-172.98494,1.212097,1.0084088,94.759155,100.0,[-0.719 -0.381 -0.236 -0.804  0.221],1.0042529,18.181787,39.078224,48.83,369,3.4332277e-07,1.0085368,-173.39626,0.06784748,357.87378,4047.9035732746124,100,-103.54003393222851,141.90361,,0.09790127,0.83825547
1504544,1.6406251,-24.985779,0.2969648,37000,-176.32988,1.2311419,1.0090281,94.73306,100.0,[-0.72  -0.382 -0.235 -0.803  0.216],1.0043287,18.446959,54.565193,48.57,370,-1.9454956e-06,1.0108243,-176.9222,0.062327795,380.74866,4059.544485807419,100,-103.62262118381592,143.16551,,0.09740727,0.86036
1509274,1.6341792,-23.42363,0.2940165,37100,-163.70245,1.2479078,1.0160419,94.59313,100.0,[-0.72  -0.384 -0.235 -0.803  0.222],1.0068494,16.9882,47.766823,47.3,371,-5.9509275e-06,1.0195528,-164.6227,0.06935246,342.95285,4070.839314699173,100,-104.22303006790798,150.14331,,0.09503662,0.8042159
1514290,1.6387497,-25.061516,0.30107465,37200,-185.22975,1.2615473,1.0064875,94.81318,100.0,[-0.721 -0.381 -0.235 -0.799  0.215],1.0032434,17.24933,46.985855,50.16,372,3.0517577e-07,1.010945,-185.6604,0.061964665,401.77548,4083.193115234375,100,-105.00561663464447,138.8574,,0.100537375,0.84286016
1519036,1.641973,-23.25042,0.29412025,37300,-165.61894,1.2516422,1.0090361,94.571365,100.0,[-0.722 -0.382 -0.235 -0.8    0.22 ],1.0045546,17.816837,39.858765,47.46,373,-2.8991699e-06,1.0146554,-166.29257,0.06310574,424.81363,4095.140515565872,100,-105.09163016213807,149.46452,,0.095248945,0.85723877
1524077,1.6416246,-24.177055,0.3025124,37400,-176.4818,1.3864179,1.0175978,94.8399,100.0,[-0.724 -0.379 -0.233 -0.801  0.223],1.0092459,16.526571,35.660046,50.41,374,1.6403199e-06,1.0193812,-177.29938,0.09789911,376.3782,4105.781909942627,100,-104.85541115437204,139.18565,,0.10129799,0.7671767
1528862,1.6400371,-23.311981,0.2968634,37500,-166.24992,1.9251918,1.0334646,94.64325,100.0,[-0.72  -0.375 -0.234 -0.799  0.223],1.0158118,16.414618,40.280247,47.85,375,-8.2015995e-06,1.0487304,-168.61115,0.13275573,515.73773,4117.436496019363,100,-104.23507386139778,150.24907,,0.09656453,0.68944156
1533831,1.6432428,-23.862724,0.29955703,37600,-174.43994,1.1694236,1.0041661,94.795395,100.0,[-0.737 -0.376 -0.236 -0.8    0.221],1.0021428,16.54837,45.291286,49.69,376,2.0599366e-06,1.0045688,-174.69788,0.04428563,303.39667,4130.391830444336,100,-104.46354036328506,139.89554,,0.09951229,0.87907714
1539137,1.644902,-27.02137,0.30890507,37700,-188.0842,1.2813156,1.0068631,95.121,100.0,[-0.737 -0.377 -0.235 -0.8    0.224],1.0045841,17.309288,44.140957,53.06,377,-1.8692017e-06,1.0137211,-188.57837,0.06944932,347.48083,4142.204955339432,100,-102.90975119283681,127.22805,,0.10643469,0.76932454
1544190,1.6487528,-24.864136,0.3037171,37800,-178.58725,1.4638803,1.0262715,94.902435,100.0,[-0.741 -0.377 -0.233 -0.801  0.226],1.0105302,17.179886,40.66005,50.53,378,-5.722046e-07,1.0267515,-179.87965,0.109991536,441.2386,4153.357450723648,100,-103.52512934843072,137.55127,,0.10182911,0.7515222
1548700,1.6555645,-23.95092,0.28762087,37900,-158.30223,1.2978208,1.0110351,94.38698,100.0,[-0.745 -0.377 -0.232 -0.806  0.23 ],1.006172,16.274832,41.6311,45.1,379,8.773804e-07,1.0176846,-159.1988,0.08159006,450.72952,4165.580765724182,100,-104.02365218268295,159.2783,,0.09056167,0.7944838
1553417,1.6637725,-23.367386,0.29605368,38000,-162.33466,1.7435186,1.0453466,94.56711,100.0,[-0.744 -0.38  -0.231 -0.808  0.237],1.0216595,16.189137,47.518406,47.17,380,3.4332277e-07,1.0655155,-164.90381,0.16141382,650.93567,4177.508445739746,100,-104.54985259879867,154.13663,,0.09554592,0.6660901
1558698,1.6685798,-26.29139,0.30792984,38100,-191.13904,1.2755418,1.0067277,95.07321,100.0,[-0.734 -0.376 -0.226 -0.811  0.245],1.0028644,17.491255,41.46289,52.81,381,-6.790161e-06,1.0066634,-191.4436,0.06642677,367.6631,4190.064651966095,100,-103.68689715561915,128.17307,,0.105820246,0.82600695
1562927,1.6698992,-20.4553,0.27861676,38200,-137.52353,1.2033168,1.0028479,94.04715,100.0,[-0.737 -0.376 -0.227 -0.812  0.25 ],1.0021219,15.483442,39.405327,42.29,382,4.53949e-06,1.0060823,-137.75877,0.047892615,293.56464,4201.918702125549,100,-104.72815170228034,172.82388,,0.08469004,0.8485018
1567916,1.6685666,-25.378654,0.30033156,38300,-179.3629,1.2051553,1.0069513,94.8396,100.0,[-0.74  -0.378 -0.228 -0.813  0.251],1.0028834,17.225266,37.897343,49.89,383,1.9073486e-06,1.0130138,-179.82024,0.049085386,346.20044,4215.4846732616425,100,-103.78131647621632,138.37865,,0.09998439,0.86364883
1572682,1.6650631,-25.023132,0.29481804,38400,-167.7212,1.2892241,1.0152203,94.610115,100.0,[-0.739 -0.383 -0.23  -0.815  0.25 ],1.0053384,15.659912,38.10405,47.66,384,-5.264282e-06,1.0200493,-168.76642,0.06512022,315.51733,4228.314474105835,100,-104.61150051189713,149.44987,,0.095697366,0.80502945
1577416,1.664441,-25.240425,0.29342875,38500,-165.36963,1.252169,1.0070138,94.618195,100.0,[-0.749 -0.382 -0.234 -0.812  0.246],1.0033412,16.560217,46.560814,47.34,385,-1.9836425e-06,1.0093498,-165.78122,0.060133994,397.97675,4240.639794111252,100,-103.71723254022157,148.42593,,0.09489215,0.882678
1581995,1.6702814,-23.515266,0.29011223,38600,-162.71008,1.3853797,1.0169759,94.458206,100.0,[-0.745 -0.383 -0.232 -0.81   0.246],1.0126598,16.30353,38.816803,45.79,386,-1.4495849e-06,1.0291717,-163.9962,0.109467804,478.72592,4252.557149410248,100,-103.9844004709741,156.95322,,0.092112705,0.73633236
1586874,1.6783354,-24.159721,0.29945052,38700,-171.73657,1.5056095,1.0227509,94.77936,100.0,[-0.753 -0.385 -0.232 -0.809  0.251],1.0125815,17.350359,50.593414,48.79,387,-6.4849854e-07,1.0304261,-173.27635,0.12276358,566.5363,4263.964923143387,100,-102.96260009493943,143.57281,,0.098464124,0.7069538
1591959,1.681617,-25.14518,0.30358467,38800,-177.33928,1.4245458,1.0178994,94.87769,100.0,[-0.754 -0.388 -0.232 -0.815  0.259],1.0091935,15.385272,35.391853,50.85,388,5.645752e-06,1.021609,-178.42464,0.09288265,395.70007,4276.940527915955,100,-104.81017058670106,137.9214,,0.102145545,0.7736657
1596502,1.6842138,-22.504509,0.290186,38900,-156.86952,1.4737628,1.0266105,94.45094,100.0,[-0.763 -0.391 -0.233 -0.814  0.263],1.013911,16.577728,44.444008,45.43,389,3.890991e-06,1.044877,-158.69669,0.1213382,474.50723,4288.427198648453,100,-103.33181151553526,158.70158,,0.091732316,0.6176429
1601318,1.6832312,-25.396454,0.29838344,39000,-169.25989,1.4100502,1.0340916,94.7166,100.0,[-0.761 -0.396 -0.232 -0.823  0.265],1.0149819,16.411362,44.20853,48.16,390,6.3323973e-06,1.0562409,-171.62721,0.118391775,611.05963,4299.0429356098175,100,-103.14440227366103,147.86841,,0.09740762,0.6936566
1606227,1.6783533,-26.392204,0.29903927,39100,-173.02942,1.3360882,1.0174388,94.78563,100.0,[-0.746 -0.395 -0.227 -0.821  0.264],1.0095406,17.604834,37.60817,49.09,391,1.0681152e-06,1.0191675,-173.90126,0.09837239,427.79825,4310.972965955734,100,-103.44189142245828,141.57669,,0.09866681,0.74263597
1611218,1.6855464,-26.969719,0.3030231,39200,-182.84984,1.683063,1.0421431,94.80544,100.0,[-0.742 -0.391 -0.225 -0.823  0.259],1.0182443,15.827013,38.86714,49.91,392,-3.5858154e-06,1.052817,-185.32321,0.14525163,625.70605,4321.926455259323,100,-104.676227623634,144.15889,,0.10090008,0.67050445
1615966,1.6803067,-23.695267,0.2942046,39300,-163.05527,1.2113528,1.0121908,94.6179,100.0,[-0.746 -0.39  -0.226 -0.816  0.267],1.0054305,16.988607,37.065914,47.48,393,5.340576e-07,1.0129131,-163.66307,0.07792338,339.30225,4332.769727468491,100,-104.0312861188936,148.55179,,0.095294684,0.7620157
1620848,1.6904061,-24.435562,0.30040485,39400,-169.44206,1.7930285,1.0393456,94.72763,100.0,[-0.741 -0.39  -0.227 -0.815  0.261],1.0192584,17.238596,38.98046,48.82,394,1.8310546e-06,1.0530686,-171.64432,0.15483843,694.3809,4345.414797306061,100,-104.28860616128375,146.91878,,0.09881057,0.7050189
1626256,1.6914831,-30.316086,0.31219634,39500,-195.34058,1.3485218,1.0170354,95.19891,100.0,[-0.74  -0.383 -0.226 -0.812  0.271],1.0078363,17.392868,38.46026,54.08,395,-1.6021728e-06,1.0199621,-196.23221,0.092480965,466.05997,4358.834001302719,100,-102.78157529651298,124.57719,,0.10872093,0.8386311
1630688,1.6947076,-22.234375,0.2850623,39600,-156.72906,1.3903681,1.0147371,94.28271,100.0,[-0.737 -0.381 -0.223 -0.807  0.273],1.0055752,15.846124,41.352684,44.32,396,4.9591063e-06,1.0176499,-157.67639,0.07317988,415.87476,4369.346163749695,100,-104.53528644937828,163.39307,,0.08890088,0.86737907
1635613,1.6868793,-24.903885,0.30011305,39700,-173.47858,1.3632876,1.0229088,94.806755,100.0,[-0.747 -0.382 -0.225 -0.806  0.276],1.0114763,16.298544,42.54601,49.25,397,-6.2561035e-06,1.0282544,-174.91316,0.1051825,397.4499,4381.342554092407,100,-103.25881863243207,142.29205,,0.099204004,0.715833
1640646,1.6872098,-26.366043,0.30147466,39800,-174.68433,1.1935421,1.0060645,94.86697,100.0,[-0.756 -0.382 -0.225 -0.807  0.268],1.0027698,16.51134,34.532707,50.33,398,2.0980835e-06,1.0087618,-175.0183,0.054131888,329.12482,4393.865788936615,100,-104.0077993930919,137.46085,,0.100860626,0.86973476
1645605,1.6910514,-24.49076,0.30014876,39900,-175.4067,1.360682,1.0119911,94.81674,100.0,[-0.754 -0.386 -0.227 -0.807  0.268],1.0060272,16.866327,37.840782,49.59,399,-1.6021728e-06,1.0215808,-176.16106,0.07823278,418.71255,4405.329639434814,100,-103.72421026977754,140.12022,,0.09959037,0.84268343
1650563,1.6923647,-23.721733,0.29955736,40000,-173.3039,1.200089,1.0084848,94.82208,100.0,[-0.748 -0.386 -0.224 -0.811  0.272],1.0034907,15.721163,30.794918,49.58,400,2.2888185e-06,1.0113832,-173.66217,0.06688348,316.09595,4417.176805496216,100,-103.57040151493193,139.71335,,0.099382795,0.7927134
1655517,1.6998948,-26.184235,0.30215237,40100,-166.27206,1.6639824,1.0291765,94.796005,100.0,[-0.745 -0.391 -0.224 -0.814  0.273],1.0202068,15.4484825,32.12821,49.54,401,1.2969971e-06,1.0427096,-168.19533,0.14928961,643.16437,4428.802438497543,100,-104.13286710091583,143.89145,,0.10019874,0.7207984
1660250,1.6940482,-23.612686,0.29477903,40200,-163.12103,1.4253871,1.0222756,94.58281,100.0,[-0.74  -0.394 -0.221 -0.812  0.281],1.0107712,15.117753,37.249405,47.33,402,-1.4495849e-06,1.028971,-164.44476,0.10850807,447.2962,4441.838902711868,100,-104.53278437783688,151.5279,,0.09531439,0.74590933
1665273,1.688454,-25.921432,0.30246815,40300,-175.9013,1.3135493,1.016625,94.9377,100.0,[-0.735 -0.394 -0.217 -0.817  0.275],1.0101682,16.901243,34.600792,50.23,403,6.4849854e-07,1.0275997,-177.10817,0.10231788,505.11374,4453.771232128143,100,-102.0247431802663,137.02643,,0.1010774,0.6814327
1670230,1.6930571,-27.35479,0.30302283,40400,-169.7078,2.4829988,1.0476398,94.779724,100.0,[-0.729 -0.398 -0.214 -0.818  0.269],1.0270008,16.726759,38.914745,49.57,404,1.7929077e-06,1.0775647,-172.41193,0.21934782,903.14276,4465.661252260208,100,-104.59955715071347,144.95157,,0.10051597,0.7142437
1675460,1.6960015,-28.060753,0.30702552,40500,-187.84702,1.2904252,1.0128525,95.09034,100.0,[-0.737 -0.394 -0.213 -0.808  0.274],1.006366,16.960161,42.804108,52.3,405,2.2888185e-06,1.0144405,-188.59937,0.07769712,344.05185,4478.7425718307495,100,-102.23819518474544,129.18198,,0.10493698,0.8063313
1680577,1.7079843,-27.791527,0.3072135,40600,-181.099,1.7496529,1.0468181,94.946014,100.0,[-0.728 -0.396 -0.215 -0.809  0.277],1.0203918,16.977438,41.529312,51.17,406,3.5095215e-06,1.0489186,-183.27538,0.18595578,711.48035,4490.830751657486,100,-103.72117473142737,137.82404,,0.10372365,0.6790795
1685585,1.7137785,-27.354034,0.3027054,40700,-171.0564,1.4003727,1.0230535,94.85384,100.0,[-0.725 -0.397 -0.212 -0.813  0.289],1.0154462,15.313775,34.610695,50.08,407,1.2969971e-06,1.037632,-172.48982,0.13144606,499.72174,4502.927946090698,100,-103.819997506317,140.52719,,0.1009908,0.5990494
1690115,1.7119129,-20.891106,0.2883187,40800,-160.04033,1.28965,1.0115557,94.42312,100.0,[-0.729 -0.405 -0.214 -0.816  0.295],1.0064089,17.417572,49.610573,45.3,408,-5.340576e-06,1.0155909,-161.03194,0.07262195,455.50717,4514.802221059799,100,-103.66783804805,157.55977,,0.091005,0.8237823
1694963,1.7057028,-26.068878,0.29861298,40900,-163.87996,1.5238394,1.0492238,94.704346,100.0,[-0.725 -0.406 -0.209 -0.815  0.293],1.0202261,16.36684,33.118412,48.48,409,-1.9836425e-06,1.095862,-167.05544,0.13820599,445.3326,4527.175660133362,100,-104.12691836475884,148.43367,,0.09784002,0.68478346
