Weights,ReturnStepMaxmin,ReturnMeanIW,MinIW,MinD2w0t,TimestepsSoFar,ReturnStepMax,InitialReturnMax,MaxIW,MeanEntropy,J_sample_variance,StdD2w0t,InitialBound,InitialReturnStd,StdIW,EmpiricalD2,Bound,InitialReturnMean,Iteration,MeanD2w0t,MeanIW,EpisodesSoFar,MaxD2w0t,EpRewMean,TimeElapsed,InitialReturnMin,EpLenMean,EpThisIter,EntropyCoefficient
[-1.529 -0.661 -0.081 -0.606  0.446],98.87016,-7.156156,0.8194604,,18213000,100.0,26.219444,1.1793178,1.8661945,133.21544,0.21354574,-107.059235,11.455148,0.048815433,1.0056325,-107.02269,-4.5776366e-07,485,0.95496345,1.0025978,48500,1.0076016,-30.91372450047996,23404.27394104004,-50.529625,476.19,100,
[-1.528 -0.661 -0.08  -0.607  0.447],98.86923,-6.836561,0.78044915,,18260972,100.0,19.50911,1.262314,1.8684423,94.539604,0.19795004,-106.75589,9.71826,0.061799645,1.0067081,-106.71297,-6.4849854e-07,486,0.96270406,1.0036124,48600,1.007477,-31.36591250475479,23460.632457733154,-46.034744,479.72,100,
[-1.53  -0.661 -0.08  -0.607  0.45 ],98.87161,-8.705874,0.749944,,18309161,100.0,17.63857,1.2646554,1.8671864,79.590805,0.18789154,-108.66017,8.946146,0.08245478,1.0113412,-108.59702,-1.9073487e-07,487,0.9690573,0.9921662,48700,1.0136032,-30.933035188188327,23517.19221329689,-34.32204,481.89,100,
[-1.53  -0.661 -0.079 -0.609  0.448],98.880264,-7.56984,0.70244366,,18357482,100.0,21.507679,1.2849822,1.8668457,77.73669,0.18107174,-107.497475,8.762527,0.07385489,1.0102764,-107.45542,-1.2397766e-07,488,0.9712445,0.9926047,48800,1.0130496,-28.92847338598795,23574.054251670837,-36.754375,483.21,100,
[-1.53  -0.66  -0.078 -0.61   0.448],98.86748,-7.11889,0.9993404,,18404487,100.0,24.459583,1.0004716,1.8668456,98.06273,0.23730017,-106.96236,9.853572,0.00016587185,0.9999721,-106.96217,-9.536743e-08,489,0.94009876,0.99996597,48900,0.99999994,-31.14497250557008,23628.94052672386,-33.902657,470.05,100,
[-1.53  -0.66  -0.078 -0.61   0.448],98.846054,-6.7688885,0.7500404,,18450626,100.0,25.51093,1.2828205,1.865508,107.42332,0.26851162,-106.74063,10.813542,0.08146803,1.0113121,-106.66413,-8.010864e-07,490,0.92813385,1.0005205,49000,1.0154438,-35.512844811405195,23682.892131090164,-47.44123,461.39,100,
[-1.532 -0.661 -0.078 -0.609  0.447],98.8849,-8.548155,0.8166679,,18498938,100.0,19.392767,1.173354,1.8662095,72.9462,0.18104222,-108.44233,8.445227,0.05144094,1.0047579,-108.411545,2.861023e-07,491,0.96851623,0.9990194,49100,1.0058981,-27.801169931708518,23739.88434934616,-35.096817,483.12,100,
[-1.531 -0.66  -0.077 -0.61   0.447],98.91133,-7.182917,0.7746292,,18548037,100.0,22.798077,1.4208488,1.8672036,80.254654,0.13408902,-107.186356,8.925423,0.08259301,1.015133,-107.08768,7.05719e-07,492,0.98925525,1.0038676,49200,1.0195309,-21.7670927906406,23797.097987651825,-34.76416,490.99,100,
[-1.527 -0.656 -0.077 -0.609  0.448],98.8824,-7.8079963,0.9102524,,18596524,100.0,21.843605,1.1105316,1.8662281,89.61843,0.17142998,-107.67288,9.453556,0.0251796,1.0015162,-107.658356,3.8146972e-08,493,0.97045976,1.0007378,49300,1.0019081,-28.50908018749863,23854.6765999794,-36.613342,484.87,100,
[-1.527 -0.657 -0.077 -0.609  0.447],98.87018,-6.357905,0.7380265,,18643202,100.0,22.076187,1.4219807,1.8678387,75.38572,0.25100362,-106.34544,8.9032955,0.082275264,1.0157129,-106.26664,1.7929077e-06,494,0.9407036,0.9956704,49400,1.0198485,-30.300333229406725,23909.28354549408,-35.947723,466.78,100,
[-1.527 -0.658 -0.075 -0.61   0.449],98.87128,-7.7076397,0.9026543,,18691025,100.0,21.67663,1.1141415,1.8668607,82.77424,0.20419763,-107.562546,9.056959,0.025134293,1.0012342,-107.55692,-6.4849854e-07,495,0.9570546,1.0012655,49500,1.0014023,-30.78113698928248,23964.91925382614,-46.356354,478.23,100,
[-1.527 -0.659 -0.075 -0.61   0.448],98.87891,-6.8610935,0.78821045,,18739016,100.0,19.961803,1.4566945,1.8662151,87.43593,0.19748518,-106.801476,9.366842,0.08028936,1.011045,-106.7514,-1.2493133e-06,496,0.965078,0.9976611,49600,1.0131013,-29.05584777125796,24020.84150671959,-39.205112,479.91,100,
[-1.525 -0.657 -0.075 -0.611  0.447],98.868866,-6.587861,0.9999968,,18786453,100.0,19.481356,1.0000042,1.8662151,62.684,0.22052163,-106.43128,7.8776364,8.6833575e-07,1.0,-106.43128,2.0885468e-06,497,0.94874,1.0,49700,1.0,-31.1024633198068,24076.299073696136,-28.03786,474.37,100,
[-1.525 -0.657 -0.075 -0.611  0.447],98.88342,-6.886654,0.90533006,,18834346,100.0,21.624517,1.1069757,1.8671674,95.82918,0.20110841,-106.74876,9.726793,0.028599234,1.0020678,-106.73894,1.0871887e-06,498,0.9588106,0.99955565,49800,1.0024627,-27.91597243625555,24131.661394119263,-38.822372,478.93,100,
[-1.525 -0.657 -0.075 -0.612  0.448],98.85774,-5.442619,0.72343886,,18880769,100.0,23.190634,1.513617,1.8662324,86.512764,0.2611389,-105.557816,9.777475,0.11767004,1.0250665,-105.40408,-6.4849854e-07,499,0.94035405,1.0141997,49900,1.0305538,-33.019574367257114,24185.907805919647,-40.175957,464.23,100,
