ReturnStepMaxmin,InitialReturnMean,StdIW,Weights,MaxIW,EntropyCoefficient,MinIW,InitialReturnMin,Bound,EpLenMean,StdD2w0t,TimestepsSoFar,J_sample_variance,ReturnMeanIW,MeanIW,InitialReturnMax,EpRewMean,InitialReturnStd,EmpiricalD2,MeanEntropy,Iteration,MinD2w0t,MaxD2w0t,EpThisIter,EpisodesSoFar,InitialBound,MeanD2w0t,ReturnStepMax,TimeElapsed
95.96486,1.9073486e-06,0.025626337,[-0.619 -0.695 -0.475 -0.246  0.382],1.0775385,,0.9384225,-27.864098,-726.55225,83.72,0.37351522,1791294,211.34854,83.31675,1.0048559,37.616917,-127.10385214898035,13.819157,1.0006776,1.8006927,322,,1.0015634,100,32200,-726.89636,0.16750261,100.0,3993.3500826358795
96.12099,3.8146973e-07,0.033943318,[-0.624 -0.698 -0.478 -0.246  0.382],1.2070899,,0.9464702,-23.447884,-735.65454,90.09,0.3846328,1800303,243.00671,75.717476,1.008519,43.5537,-130.03453163770607,14.691606,1.001249,1.8021088,323,,1.0057122,100,32300,-736.0952,0.180315,100.0,4008.3169133663177
95.95688,5.0735475e-06,0.022873942,[-0.628 -0.7   -0.479 -0.245  0.383],1.0867615,,0.95117164,-29.31707,-726.1296,84.85,0.3754776,1808788,232.30144,81.94285,0.99986076,40.405415,-129.10440547157563,14.399535,1.0006337,1.8026667,324,,1.0018897,100,32400,-726.25574,0.16975176,100.0,4022.161187648773
95.73951,1.4877319e-06,0.02419551,[-0.63  -0.7   -0.48  -0.245  0.384],1.1127307,,0.9344384,-25.468414,-719.57666,78.57,0.36415613,1816645,184.01929,91.00388,1.0046158,34.406494,-128.09166428741688,12.821763,1.0009582,1.8005091,325,,1.0033617,100,32500,-719.84753,0.15723827,100.0,4035.8499958515167
96.08737,-5.569458e-06,0.043598346,[-0.633 -0.702 -0.481 -0.245  0.382],1.1715288,,0.90556663,-28.209038,-732.2045,89.8,0.38433322,1825625,241.19371,78.4566,1.0117102,44.013092,-132.33125100691856,13.9424715,1.0019433,1.8010654,326,,1.0063769,100,32600,-732.6717,0.1798193,100.0,4050.760887145996
95.921524,2.5177003e-06,0.013505372,[-0.634 -0.704 -0.481 -0.247  0.382],1.0429361,,0.96142286,-28.83564,-725.4048,85.08,0.37583476,1834133,254.04076,82.87168,1.0010072,47.25341,-130.95977619207446,15.492698,1.0002034,1.8014238,327,,1.0005207,100,32700,-725.4708,0.1701816,100.0,4065.1408898830414
96.153946,-1.6403199e-06,0.027054833,[-0.637 -0.705 -0.483 -0.247  0.382],1.1705151,,0.9171036,-31.797562,-734.2294,88.09,0.38113296,1842942,314.17105,75.69964,1.0019536,46.044388,-125.35443881123915,16.890038,1.0005779,1.8016745,328,,1.0023806,100,32800,-734.3627,0.17625274,100.0,4079.6528935432434
96.05327,2.2888185e-06,0.035122503,[-0.637 -0.703 -0.481 -0.247  0.383],1.1645684,,0.932365,-28.566452,-728.51074,86.57,0.378645,1851599,297.1807,79.256454,1.0053588,48.794106,-127.55407822271064,16.322567,1.001348,1.8007767,329,,1.0042362,100,32900,-728.7499,0.17326352,100.0,4093.8491995334625
96.01902,-9.155273e-07,0.02632302,[-0.639 -0.702 -0.482 -0.245  0.382],1.1040623,,0.9042488,-28.679504,-731.385,86.27,0.37810075,1860226,289.99377,79.68051,1.0079178,52.127274,-128.59106712366548,16.759422,1.0009937,1.8021117,330,,1.0033473,100,33000,-731.6652,0.17266035,100.0,4108.31792807579
96.034,9.155273e-07,0.023223285,[-0.641 -0.701 -0.483 -0.245  0.383],1.0821685,,0.9248855,-28.162483,-731.9933,86.83,0.37900555,1868909,253.34024,78.84588,1.0023165,36.98996,-128.80491400682794,15.207629,1.00068,1.8016859,331,,1.0028384,100,33100,-732.16315,0.17374106,100.0,4122.542208194733
95.995285,2.2506713e-06,0.020797962,[-0.641 -0.702 -0.482 -0.246  0.383],1.0952332,,0.95385003,-23.643066,-724.8781,85.65,0.37688002,1877474,234.12811,81.05805,1.0015949,45.51881,-128.6807313405305,14.667723,1.0004125,1.8016908,332,,1.001222,100,33200,-724.9872,0.17135116,100.0,4136.302003860474
96.240326,4.7302246e-06,0.035229284,[-0.64  -0.701 -0.481 -0.247  0.383],1.1126823,,0.9154773,-27.564163,-739.1487,93.82,0.39076674,1886856,288.76053,70.56457,1.0030671,43.04366,-129.45638674764965,15.978263,1.0016026,1.8011361,333,,1.0047246,100,33300,-739.39453,0.18780167,100.0,4151.891785860062
96.23831,-3.0517577e-07,0.033008493,[-0.643 -0.702 -0.481 -0.246  0.382],1.1430235,,0.93054914,-27.922295,-734.5411,93.68,0.3904758,1896224,306.3413,72.14781,1.0017259,38.107105,-130.25394448587082,16.56542,1.0012912,1.8014693,334,,1.0030794,100,33400,-734.7653,0.18749052,100.0,4167.347429275513
96.17511,-2.4032593e-06,0.028909985,[-0.644 -0.703 -0.48  -0.246  0.382],1.1397715,,0.9441309,-29.88002,-735.03754,92.12,0.38788325,1905436,279.35965,73.35316,1.0026573,40.380123,-130.11433710512173,15.843149,1.0008154,1.8027132,335,,1.0022616,100,33500,-735.2171,0.18433414,100.0,4182.13108420372
96.37409,-4.5776366e-07,0.046519995,[-0.645 -0.7   -0.48  -0.245  0.384],1.2255025,,0.90919924,-30.23449,-739.6798,99.1,0.39925712,1915346,285.19812,67.416405,1.0066497,33.055573,-130.1168270766693,15.422586,1.0029819,1.8020453,336,,1.008134,100,33600,-740.0933,0.1984982,100.0,4198.5376851558685
96.064644,-2.8991699e-06,0.028086998,[-0.648 -0.7   -0.479 -0.244  0.383],1.1052647,,0.92026013,-23.478607,-733.5069,87.48,0.3801129,1924094,223.19196,77.58235,1.0009929,36.82183,-128.41255885017625,14.076299,1.0008874,1.8014903,337,,1.0027841,100,33700,-733.6727,0.17504305,100.0,4212.914108276367
96.34958,6.1035155e-07,0.028994858,[-0.65  -0.702 -0.48  -0.244  0.383],1.1360387,,0.9152929,-28.301506,-745.0515,98.4,0.39778483,1933934,282.85898,66.23661,1.0025768,41.07467,-130.4060576853275,16.11709,1.0009221,1.8007979,338,,1.0038238,100,33800,-745.2255,0.19690669,100.0,4228.766267538071
96.235146,8.392334e-07,0.034454342,[-0.651 -0.704 -0.48  -0.244  0.382],1.1748555,,0.93912584,-29.369621,-740.4447,95.32,0.39317596,1943466,297.6432,70.88915,1.0051705,40.652657,-131.77313970433497,16.15309,1.001398,1.8005133,339,,1.0059365,100,33900,-740.7379,0.19081351,100.0,4244.29908490181
96.11366,3.1280517e-06,0.029560259,[-0.65  -0.703 -0.478 -0.243  0.382],1.1455714,,0.92832196,-26.346855,-734.37024,90.65,0.38549492,1952531,273.1243,75.39165,1.0041823,35.97162,-130.8395091503193,15.654737,1.0010982,1.8017745,340,,1.003595,100,34000,-734.63776,0.18141143,100.0,4259.567966222763
96.41808,4.196167e-07,0.03143706,[-0.654 -0.702 -0.478 -0.243  0.383],1.1407808,,0.9240986,-31.70633,-746.3942,102.0,0.40320835,1962731,275.98706,64.13283,1.0008658,40.408653,-131.6893632234839,15.813632,1.0011455,1.80174,341,,1.0024233,100,34100,-746.57935,0.20411733,100.0,4276.2776980400085
96.66788,2.2888185e-06,0.055903584,[-0.656 -0.704 -0.479 -0.242  0.383],1.3556464,,0.89334095,-29.806618,-756.8702,112.45,0.41824478,1973976,332.95447,54.64513,1.010192,65.215485,-131.1246278552315,17.006676,1.0027303,1.800849,342,,1.0131942,100,34200,-757.2584,0.2252852,100.0,4294.4955315589905
96.34121,-4.6920777e-06,0.033392962,[-0.657 -0.703 -0.477 -0.241  0.382],1.1595991,,0.913827,-28.448349,-743.1415,99.99,0.40026173,1983975,280.36557,67.02726,1.000351,50.447155,-132.92824407321987,15.82921,1.0013875,1.8016703,343,,1.0040619,100,34300,-743.3546,0.2001214,100.0,4310.465214967728
96.25953,-3.8146973e-07,0.0200404,[-0.66  -0.703 -0.477 -0.241  0.383],1.0771335,,0.94427115,-31.347725,-742.51044,96.43,0.39467955,1993618,213.13052,68.69796,1.0015078,40.025623,-132.14537772105493,14.221151,1.0005484,1.8008022,344,,1.002187,100,34400,-742.6373,0.19292144,100.0,4326.360168933868
96.75397,5.2261353e-06,0.06227079,[-0.662 -0.703 -0.478 -0.24   0.382],1.2805849,,0.8938893,-34.072327,-759.91797,118.77,0.42665628,2005495,340.06314,51.521564,1.015116,38.55558,-133.38079126367805,17.117432,1.0043033,1.8007983,345,,1.0137446,100,34500,-760.46875,0.23814313,100.0,4345.621134519577
96.6536,2.2506713e-06,0.027262032,[-0.665 -0.703 -0.477 -0.239  0.382],1.1672659,,0.92996585,-32.248367,-755.2128,110.81,0.4156123,2016576,325.95456,55.56055,1.0018103,40.818516,-130.00242472318817,17.521263,1.0009938,1.8000894,346,,1.0041497,100,34600,-755.3705,0.22176298,100.0,4363.577239274979
96.64404,3.929138e-06,0.03133629,[-0.669 -0.703 -0.478 -0.239  0.381],1.1445777,,0.94577646,-31.238968,-756.1788,113.66,0.4194385,2027942,296.15543,55.12492,1.0029237,35.634445,-133.89658133230347,16.475683,1.0013089,1.799805,347,,1.0061191,100,34700,-756.39685,0.22750275,100.0,4381.477391242981
96.77091,-9.155273e-07,0.04063708,[-0.67  -0.702 -0.477 -0.239  0.381],1.2623253,,0.92677104,-33.881832,-760.2901,115.15,0.421542,2039457,305.3955,51.09572,1.00574,36.244446,-128.34016246651913,16.70138,1.002035,1.7991661,348,,1.0081234,100,34800,-760.55115,0.23058322,100.0,4398.599311351776
96.87679,2.3651123e-06,0.07092805,[-0.672 -0.701 -0.477 -0.238  0.38 ],1.3448488,,0.8973187,-36.482117,-763.6256,126.92,0.43650892,2052149,317.7517,47.95224,1.0206115,37.86733,-134.74203738508683,16.41946,1.0056739,1.7988951,349,,1.0176649,100,34900,-764.2421,0.254598,100.0,4417.389584302902
96.58475,5.264282e-06,0.037089836,[-0.678 -0.702 -0.478 -0.236  0.38 ],1.1565766,,0.9306325,-30.329216,-752.4783,111.33,0.41646427,2063282,268.19373,57.423443,1.0061386,41.223183,-134.44579643041047,15.626875,1.0018573,1.7991161,350,,1.0052508,100,35000,-752.7864,0.22288997,100.0,4433.949907541275
96.568054,1.6784668e-06,0.025583323,[-0.683 -0.701 -0.479 -0.235  0.38 ],1.1249677,,0.9357772,-29.233437,-752.51526,109.32,0.41351,2074214,378.89133,57.901443,0.9965395,38.85762,-132.93255537532616,18.823227,1.0008832,1.79972,351,,1.0025746,100,35100,-752.64276,0.21873559,100.0,4450.951989650726
96.88761,-1.8310546e-06,0.046056084,[-0.686 -0.702 -0.48  -0.235  0.381],1.2422991,,0.9131947,-35.63048,-766.9841,128.9,0.4381145,2087104,364.74313,44.433773,1.0059125,41.708153,-136.1455526509082,18.227352,1.0026594,1.8000932,352,,1.0087718,100,35200,-767.31525,0.25821307,100.0,4470.102306127548
96.93225,6.8664554e-07,0.061172724,[-0.689 -0.704 -0.48  -0.234  0.381],1.2865999,,0.86974955,-34.986786,-767.6594,129.5,0.4390975,2100054,376.865,43.88332,1.0054591,46.68504,-133.88955844405587,18.325403,1.0036448,1.7998769,353,,1.0161778,100,35300,-768.0372,0.25960043,100.0,4489.065878391266
96.73289,3.8146973e-06,0.03894655,[-0.693 -0.703 -0.48  -0.234  0.381],1.1921732,,0.88679695,-35.366352,-757.778,114.43,0.4205263,2111497,312.56757,53.43596,1.0027977,43.953217,-129.7131046377076,16.906532,1.001834,1.7995368,354,,1.0069996,100,35400,-758.0438,0.2290892,100.0,4506.85823059082
97.03178,2.8991699e-06,0.05159324,[-0.697 -0.703 -0.48  -0.233  0.381],1.2033995,,0.89821094,-34.772255,-770.8749,131.77,0.44131297,2124674,294.44055,40.569977,1.006385,38.825363,-129.67651049565816,16.431313,1.0026598,1.7984942,355,,1.0108422,100,35500,-771.19135,0.26398948,100.0,4526.351643323898
97.0159,3.4713746e-06,0.052851766,[-0.7   -0.703 -0.48  -0.233  0.38 ],1.2631121,,0.8702176,-33.32055,-770.6724,133.74,0.44342157,2138048,307.01144,40.765697,1.0077834,46.9116,-132.6771918850401,16.602718,1.0027622,1.7994667,356,,1.014143,100,35600,-771.0263,0.2679554,100.0,4546.152964830399
97.08462,-6.8664554e-07,0.052648135,[-0.705 -0.703 -0.481 -0.232  0.38 ],1.3188542,,0.8864759,-33.666924,-774.1413,143.88,0.45360646,2152436,325.64468,37.279434,1.0079399,35.924496,-137.79326685153492,17.353106,1.0032177,1.7991835,357,,1.010775,100,35700,-774.4873,0.2883238,100.0,4566.033016443253
97.15166,-4.196167e-07,0.041563027,[-0.71  -0.704 -0.482 -0.232  0.38 ],1.1435472,,0.90477365,-39.477417,-776.07806,144.78,0.45427272,2166914,386.8291,35.303818,1.005892,42.78284,-133.801940716906,19.073948,1.0023977,1.7998716,358,,1.0082217,100,35800,-776.38104,0.29001707,100.0,4586.395088434219
97.324646,2.0217894e-06,0.07109291,[-0.715 -0.705 -0.484 -0.231  0.381],1.3405586,,0.8419894,-43.807533,-782.46344,165.63,0.47228754,2183477,420.48248,29.161535,1.01801,48.39262,-138.7440768365982,19.665966,1.0055734,1.7997327,359,,1.0171844,100,35900,-782.9325,0.33240315,100.0,4609.08969950676
97.116234,2.784729e-06,0.06011752,[-0.718 -0.704 -0.483 -0.23   0.381],1.3266529,,0.8822031,-34.016476,-774.69037,144.5,0.45432523,2197927,339.38226,36.769493,1.0099949,43.138435,-136.1031388274623,17.708471,1.0037513,1.7998881,360,,1.0121384,100,36000,-775.0314,0.28965294,100.0,4629.364541053772
97.03992,1.9073487e-07,0.040166184,[-0.723 -0.704 -0.483 -0.229  0.381],1.2128556,,0.9187063,-34.4216,-770.10364,133.03,0.44249505,2211230,413.51572,41.285053,1.0063877,38.750076,-130.37505357227673,19.469213,1.0019311,1.7995337,361,,1.0075705,100,36100,-770.4226,0.2664247,100.0,4647.996728897095
97.01089,-3.890991e-06,0.03550884,[-0.728 -0.704 -0.485 -0.229  0.381],1.1661713,,0.91379434,-34.33308,-771.8196,135.64,0.44508457,2224794,326.27362,39.518227,1.001826,37.077377,-134.90497212458325,17.613863,1.001562,1.7982064,362,,1.0054743,100,36200,-772.0357,0.2715662,100.0,4666.809288978577
97.04711,2.4032593e-06,0.034659985,[-0.729 -0.705 -0.485 -0.229  0.379],1.1351409,,0.9212669,-37.017662,-772.31635,140.18,0.44967636,2238812,370.194,38.989437,0.99914056,45.946102,-136.8783458639061,18.880207,1.0017837,1.7984931,363,,1.0062337,100,36300,-772.508,0.28067312,100.0,4685.977429628372
97.16193,1.9836425e-06,0.03505764,[-0.732 -0.705 -0.485 -0.229  0.379],1.14918,,0.903466,-30.217083,-777.8605,144.01,0.45329013,2253213,342.40253,33.43829,1.0011786,41.909935,-132.35183710000257,18.027246,1.0015227,1.7978461,364,,1.0051349,100,36400,-778.112,0.28830105,100.0,4706.314837217331
97.247116,-1.6403199e-06,0.047805797,[-0.735 -0.706 -0.485 -0.228  0.379],1.2262273,,0.88777727,-39.03704,-779.0426,156.12,0.4641226,2268825,427.78195,32.359436,1.0024542,43.960014,-136.82981577200516,20.01949,1.0026066,1.7971421,365,,1.00885,100,36500,-779.361,0.3127266,100.0,4728.275851011276
97.35712,8.31604e-06,0.05995327,[-0.739 -0.708 -0.486 -0.228  0.378],1.2689458,,0.8588325,-39.361534,-784.0502,166.46,0.472384,2285471,378.39987,27.404964,1.0089828,43.719044,-136.73730611667358,18.974829,1.0037386,1.7961866,366,,1.0125486,100,36600,-784.4717,0.3337133,100.0,4751.270363330841
97.26507,-2.0980835e-06,0.044483922,[-0.744 -0.709 -0.487 -0.227  0.377],1.2438223,,0.8925863,-37.17931,-777.5078,154.06,0.46248183,2300877,317.88486,33.88409,1.004393,38.16385,-133.65846234016547,17.41326,1.0026854,1.7958262,367,,1.0084653,100,36700,-777.7731,0.3086297,100.0,4772.424749135971
97.42096,2.9373168e-06,0.044948164,[-0.747 -0.708 -0.487 -0.227  0.377],1.2410758,,0.8888111,-33.451736,-788.6478,173.96,0.47714755,2318273,383.15253,22.70544,0.9996711,47.998413,-137.3453693376224,19.286377,1.0026032,1.7952111,368,,1.0079947,100,36800,-788.87445,0.34853438,100.0,4796.1110372543335
97.33412,1.6403199e-06,0.039983843,[-0.749 -0.709 -0.487 -0.226  0.376],1.1425508,,0.85675555,-37.505527,-782.7374,162.05,0.46869957,2334478,376.31274,28.591833,1.0010229,36.975483,-134.97741298986125,19.06798,1.0021565,1.7949177,369,,1.0070337,100,36900,-783.0151,0.32455242,100.0,4818.4083251953125
97.21765,-2.0599366e-06,0.040398244,[-0.753 -0.709 -0.487 -0.226  0.376],1.1486883,,0.8757433,-34.749393,-778.25977,150.21,0.4589697,2349499,385.31598,33.06931,1.0048484,34.522892,-133.863303260504,19.083906,1.0018437,1.7939448,370,,1.0063636,100,37000,-778.6112,0.3007695,100.0,4839.343772172928
97.478355,-1.9073486e-06,0.04338584,[-0.757 -0.711 -0.489 -0.225  0.375],1.302508,,0.8833554,-36.85509,-785.87054,182.51,0.48233715,2367750,334.242,25.492783,1.0062608,35.15896,-138.85859636026714,18.004862,1.0030286,1.793923,371,,1.0092819,100,37100,-786.17084,0.36569592,100.0,4863.98247551918
97.25908,2.5939942e-06,0.018540706,[-0.761 -0.711 -0.489 -0.225  0.375],1.0700294,,0.9438553,-34.870766,-779.95416,154.64,0.46232817,2383214,292.03345,31.23545,0.99952245,43.378826,-134.6082057159692,16.893555,1.0004884,1.7939509,372,,1.0013887,100,37200,-780.02625,0.30937102,100.0,4885.6318027973175
97.32486,-1.4877319e-06,0.036404,[-0.763 -0.713 -0.49  -0.224  0.375],1.1413763,,0.90667003,-35.450306,-781.058,161.66,0.46830726,2399380,271.55588,30.24317,0.9971539,33.154976,-135.40153044735723,16.207508,1.0019372,1.7936777,373,,1.0065857,100,37300,-781.2401,0.323714,100.0,4907.075886011124
97.58605,-4.4250487e-06,0.04189719,[-0.766 -0.713 -0.49  -0.224  0.375],1.274402,,0.90285766,-41.06434,-791.79675,190.9,0.48666304,2418470,427.30707,19.543072,1.0010511,40.890625,-134.9621273820678,20.425972,1.0026317,1.7932374,374,,1.0084933,100,37400,-792.0311,0.38245744,100.0,4931.880601882935
97.44146,3.0517577e-07,0.040003736,[-0.77  -0.714 -0.491 -0.223  0.374],1.2078818,,0.9062574,-39.946156,-787.2094,180.53,0.4810894,2436523,311.65213,24.132545,1.0014553,34.20323,-140.68409023380184,17.391172,1.002596,1.7933211,375,,1.0074172,100,37500,-787.44507,0.36165318,100.0,4955.185242652893
97.60768,3.1661987e-06,0.04880322,[-0.772 -0.714 -0.491 -0.222  0.374],1.1530029,,0.8712479,-38.70499,-792.35114,191.54,0.48705283,2455677,356.05115,18.987768,0.99853486,33.113388,-133.343792554717,18.662704,1.0028476,1.7935927,376,,1.0082583,100,37600,-792.57874,0.383795,100.0,4979.738012313843
97.57793,8.010864e-07,0.031319372,[-0.776 -0.714 -0.491 -0.222  0.375],1.1588626,,0.9259716,-33.38547,-792.32587,198.37,0.4897208,2475514,334.62476,18.923307,1.0013448,46.500496,-141.04951643350046,18.198189,1.0015724,1.7930411,377,,1.0040874,100,37700,-792.4667,0.39714944,100.0,5005.096753835678
97.5957,1.1444092e-06,0.0317293,[-0.777 -0.714 -0.491 -0.221  0.374],1.1275395,,0.9127977,-46.86103,-790.4999,198.42,0.4897881,2495356,403.87515,20.770613,1.0029396,39.46593,-139.32047809674341,19.980225,1.0018969,1.7933242,378,,1.0053523,100,37800,-790.66205,0.3972794,100.0,5030.5897262096405
97.67674,-3.7002565e-06,0.03386306,[-0.78  -0.714 -0.492 -0.22   0.374],1.1245399,,0.90670574,-40.687653,-795.51245,200.91,0.49091327,2515447,368.33057,15.75974,1.0015701,39.88568,-132.9280516749538,19.076012,1.0019766,1.7929908,379,,1.0054998,100,37900,-795.666,0.4023583,100.0,5055.974141597748
97.62329,-4.196167e-07,0.045699444,[-0.783 -0.715 -0.492 -0.22   0.374],1.2037234,,0.8822798,-42.79712,-790.73956,200.97,0.49112275,2535544,335.28702,20.615835,1.0040631,43.55235,-138.33797307470672,17.96604,1.0027399,1.7930357,380,,1.0066749,100,38000,-791.02673,0.40261868,100.0,5081.676098823547
97.66876,5.531311e-07,0.026351193,[-0.785 -0.715 -0.492 -0.22   0.374],1.1100273,,0.9245625,-40.116653,-795.06335,202.75,0.49136424,2555819,322.48712,16.163559,0.99866045,32.509075,-134.95386367404416,17.928455,1.00126,1.7929908,381,,1.0033817,100,38100,-795.20996,0.40581438,100.0,5107.32134604454
97.531586,-6.1798096e-06,0.028797647,[-0.788 -0.717 -0.493 -0.22   0.374],1.1113551,,0.92189807,-35.350975,-790.2134,188.16,0.4847988,2574635,295.90244,21.001127,0.997629,47.76715,-138.14918934170305,17.11197,1.00111,1.7935886,382,,1.0030885,100,38200,-790.3022,0.3765801,100.0,5131.877072095871
97.74276,-2.708435e-06,0.032889556,[-0.79  -0.717 -0.493 -0.219  0.375],1.1476436,,0.914376,-40.225044,-796.86847,213.86,0.4955062,2596021,342.6514,14.415768,1.0016842,38.93347,-134.43674936031044,18.355024,1.0022702,1.79297,383,,1.005929,100,38300,-797.041,0.42837703,100.0,5158.813477277756
97.8696,-1.5258789e-07,0.038264498,[-0.792 -0.716 -0.492 -0.219  0.374],1.175982,,0.89202803,-48.105186,-801.4287,238.73,0.50023264,2619894,358.175,9.852221,1.0015222,34.64903,-134.93043640182242,18.824274,1.0023525,1.7920802,384,,1.00529,100,38400,-801.6258,0.47817004,100.0,5188.964264154434
97.74776,-4.234314e-06,0.0430191,[-0.795 -0.716 -0.493 -0.218  0.373],1.1854743,,0.89294183,-41.847256,-797.25397,210.87,0.49456963,2640981,417.61047,14.047216,1.0019354,47.411777,-132.03004010869117,20.311728,1.0023019,1.7920645,385,,1.0063033,100,38500,-797.4517,0.4223701,100.0,5215.992294549942
97.71983,5.378723e-06,0.04951403,[-0.8   -0.717 -0.494 -0.218  0.373],1.202155,,0.862166,-35.702553,-794.2012,210.86,0.49459141,2662067,289.76978,17.115896,1.0047978,32.805897,-134.96797183616096,16.84433,1.0024347,1.7910112,386,,1.0063499,100,38600,-794.3981,0.4223756,100.0,5242.7723736763
97.609375,-5.1116945e-06,0.040394858,[-0.801 -0.717 -0.494 -0.217  0.372],1.1905873,,0.8769251,-39.70301,-791.93567,191.13,0.48657992,2681180,337.96292,19.353298,1.002313,39.927887,-132.89541164466138,18.323008,1.0020535,1.7901114,387,,1.0062922,100,38700,-792.1404,0.38277212,100.0,5267.256528139114
97.84709,5.340576e-06,0.036372494,[-0.804 -0.717 -0.494 -0.217  0.371],1.1295578,,0.8815732,-44.605686,-801.5834,231.98,0.4992652,2704378,353.9985,9.659661,0.9960239,34.266808,-133.72517497965612,18.819056,1.0017332,1.79006,388,,1.0044545,100,38800,-801.71857,0.46449447,100.0,5297.144173145294
97.646454,-1.2588501e-06,0.045687415,[-0.807 -0.716 -0.494 -0.216  0.371],1.2541353,,0.8839928,-43.385185,-793.5695,196.36,0.48909578,2724014,347.84546,17.756098,0.9988389,42.260036,-132.89078620833928,18.560585,1.002368,1.7889899,389,,1.0059326,100,38900,-793.77185,0.39331922,100.0,5322.250345468521
97.728165,8.773804e-07,0.032027863,[-0.81  -0.717 -0.495 -0.216  0.37 ],1.1295054,,0.90159446,-47.47019,-795.72156,209.44,0.49389052,2744958,355.53702,15.522436,0.9978874,34.754234,-133.1869540308074,18.786953,1.0015794,1.7881709,390,,1.0041677,100,39000,-795.86914,0.4193209,100.0,5349.2043998241425
97.71228,3.1280517e-06,0.056127775,[-0.812 -0.717 -0.495 -0.215  0.369],1.326757,,0.8393742,-38.982296,-795.6526,204.6,0.49296582,2765418,360.9379,15.750611,1.0034405,37.90467,-131.73345034993068,18.746113,1.0039153,1.7874461,391,,1.0124425,100,39100,-795.9292,0.41025472,100.0,5375.136608362198
97.996864,6.8855284e-06,0.02857717,[-0.815 -0.715 -0.495 -0.215  0.369],1.0989747,,0.907266,-40.909435,-803.65924,262.48,0.49975744,2791666,254.11697,7.5488505,1.0034766,29.546272,-131.65266123764064,15.840111,1.0012977,1.7871139,392,,1.0029198,100,39200,-803.7663,0.52536,100.0,5408.2882533073425
97.9758,-6.1035155e-07,0.046309035,[-0.818 -0.716 -0.495 -0.214  0.368],1.2386808,,0.81573015,-45.305016,-805.11816,254.65,0.50101805,2817131,292.6731,6.204019,1.0042983,31.852951,-130.40723159192387,17.039185,1.0034714,1.7864687,393,,1.0082701,100,39300,-805.3065,0.51042366,100.0,5440.145159006119
97.98358,1.1062622e-06,0.044703215,[-0.82  -0.715 -0.495 -0.214  0.368],1.1813009,,0.87684596,-41.901924,-806.01776,253.26,0.5009306,2842457,384.01404,5.29478,1.004175,34.462822,-128.70949970284835,19.553877,1.0031341,1.7861373,394,,1.007412,100,39400,-806.1801,0.5074985,100.0,5472.046412944794
97.95125,4.196167e-07,0.032849353,[-0.823 -0.716 -0.495 -0.213  0.367],1.1613023,,0.87519056,-44.61425,-803.08716,247.91,0.500441,2867248,292.76944,8.1337595,1.001134,31.982012,-129.99831207272396,17.077646,1.0014516,1.7864058,395,,1.003375,100,39500,-803.1868,0.49626538,100.0,5503.664008140564
97.98423,-3.8146973e-07,0.040335093,[-0.825 -0.717 -0.496 -0.213  0.367],1.1443372,,0.8901537,-48.73019,-806.34576,250.11,0.5008717,2892259,388.79688,4.940369,1.0004233,39.79792,-127.0274668987073,19.638742,1.002642,1.7862046,396,,1.0071505,100,39600,-806.53314,0.50108534,100.0,5535.534243345261
97.84235,1.411438e-06,0.04684905,[-0.829 -0.717 -0.497 -0.212  0.367],1.2201804,,0.8410211,-41.315845,-800.2735,228.18,0.49918878,2915077,315.60733,11.0730915,1.001268,31.631804,-132.0761660953188,17.671043,1.0034336,1.7861384,397,,1.0086108,100,39700,-800.5102,0.45735714,100.0,5564.482857465744
97.90875,-9.536743e-07,0.035647,[-0.832 -0.717 -0.496 -0.212  0.367],1.1555462,,0.87037015,-46.15702,-801.7823,236.25,0.49988434,2938702,330.62103,9.468128,0.9968732,34.058907,-128.903542526869,18.140923,1.0019488,1.7864196,398,,1.0045133,100,39800,-801.92303,0.47309655,100.0,5594.7191779613495
98.03624,-1.9836425e-06,0.023807803,[-0.834 -0.716 -0.496 -0.211  0.368],1.0811099,,0.9112999,-42.86346,-807.7375,274.21,0.49797487,2966123,309.7402,3.4638798,0.99908507,32.2794,-132.13668527896613,17.593775,1.0010753,1.7860442,399,,1.0019611,100,39900,-807.82825,0.5487822,100.0,5629.7519743442535
98.0921,,0.033766337,[-0.836 -0.717 -0.497 -0.211  0.367],1.1434513,,0.90935457,-41.25033,-807.5732,283.89,0.4960676,2994512,331.4392,3.6751065,1.0024021,32.853065,-128.87216434529373,18.176607,1.0022004,1.7851577,400,,1.0044551,100,40000,-807.69763,0.56857055,100.0,5665.472658157349
98.02687,3.8146973e-06,0.035022587,[-0.838 -0.717 -0.497 -0.21   0.366],1.1704072,,0.90541476,-43.409065,-805.0105,275.03,0.4981161,3022015,333.51926,6.233383,0.99878263,39.969,-133.8204828056265,18.26482,1.002096,1.7851381,401,,1.0046774,100,40100,-805.13916,0.5507451,100.0,5700.371039152145
98.02318,-9.918213e-07,0.029154107,[-0.841 -0.718 -0.497 -0.21   0.366],1.1007348,,0.8998069,-49.924534,-806.35443,284.68,0.49558938,3050483,285.38348,4.8517814,1.002026,30.544926,-139.04097543122066,16.825718,1.0014976,1.7851548,402,,1.0031939,100,40200,-806.44885,0.5698522,100.0,5736.231930971146
