MaxD2w0t,InitialReturnStd,ReturnMeanIW,Iteration,MinD2w0t,EpisodesSoFar,MinIW,MeanIW,StdD2w0t,MeanEntropy,InitialReturnMin,EpRewMean,EmpiricalD2,InitialBound,EpThisIter,InitialReturnMax,MaxIW,EpLenMean,TimestepsSoFar,ReturnStepMaxmin,InitialReturnMean,Bound,StdIW,Weights,MeanD2w0t,J_sample_variance,TimeElapsed,ReturnStepMax
1.0012554,1.8134258,-97.60831,410,,41000,0.9359384,0.99803585,0.29168466,1.3783664,-99.739914,-143.35559579043266,1.0004067,-880.3014,100,-90.96926,1.0478307,46.93,1917719,100.0,-97.77017,-880.2151,0.021610666,[ 0.529 -0.587  0.203  0.335 -0.041],0.09387381,5.9521637,5253.871400117874,100.0
1.0013798,1.9756572,-97.04852,411,,41100,0.9286438,0.9961581,0.2931343,1.3799698,-99.589905,-143.45218034991524,1.0005063,-879.3404,100,-91.25525,1.0568702,47.44,1922463,100.0,-97.4157,-879.1224,0.020309204,[ 0.528 -0.588  0.204  0.336 -0.041],0.0949084,6.3954525,5268.970789194107,100.0
1.0032021,1.9540659,-96.61169,412,,41200,0.8851176,0.9927616,0.28651813,1.380745,-99.66243,-140.9283081486592,1.0018606,-881.54675,100,-90.87939,1.1085116,45.05,1926968,100.0,-97.27115,-881.2144,0.04216817,[ 0.526 -0.586  0.203  0.336 -0.039],0.090162985,15.224385,5283.529212474823,100.0
1.0038768,1.7771273,-96.575,413,,41300,0.8895685,0.99011844,0.28954336,1.3807707,-99.653244,-142.12741658131344,1.0020775,-887.65436,100,-91.88199,1.0997049,46.1,1931578,100.0,-97.40467,-887.1927,0.03874546,[ 0.526 -0.587  0.202  0.334 -0.038],0.09227453,12.150541,5298.942163705826,100.0
1.0012025,1.8781741,-97.36738,414,,41400,0.9402964,0.99711967,0.29689485,1.3822922,-99.607925,-145.00320658350057,1.0004208,-900.0837,100,-91.678604,1.0549184,48.82,1936460,100.0,-97.58831,-899.97345,0.01774036,[ 0.523 -0.587  0.201  0.331 -0.038],0.0976597,5.31969,5313.889397382736,100.0
1.003559,1.5598282,-96.95865,415,,41500,0.9006122,0.99070024,0.2777246,1.3827184,-99.690155,-138.50976067009148,1.0014633,-880.8854,100,-91.450066,1.1472533,42.04,1940664,100.0,-97.76047,-880.46313,0.040594917,[ 0.522 -0.587  0.201  0.331 -0.037],0.084145896,15.665359,5326.7239899635315,100.0
1.0037729,1.8657682,-97.00413,416,,41600,0.8717147,0.9911447,0.2919518,1.3842442,-99.67836,-143.33333088549634,1.0023545,-887.9371,100,-90.41818,1.1251371,46.97,1945361,100.0,-97.68739,-887.56433,0.0448406,[ 0.518 -0.583  0.199  0.329 -0.036],0.094003715,15.195364,5340.650462627411,100.0
1.0015491,2.0758955,-96.73686,417,,41700,0.9112411,0.99554414,0.31043956,1.3827839,-99.605995,-149.60110076650795,1.0007586,-893.2997,100,-91.82096,1.0817912,53.98,1950759,100.0,-97.096924,-893.1161,0.025758604,[ 0.522 -0.583  0.2    0.33  -0.035],0.108000584,8.298656,5356.099611759186,100.0
1.0019362,1.7983638,-97.06337,418,,41800,0.9135698,0.99363995,0.2983793,1.3841647,-99.63057,-145.55802186016462,1.000932,-892.1466,100,-92.55202,1.0630367,49.34,1955693,100.0,-97.59541,-891.85785,0.023616426,[ 0.52  -0.58   0.199  0.329 -0.036],0.098730214,7.774295,5369.953783750534,100.0
1.0008608,1.9429094,-97.252075,419,,41900,0.9542924,0.9979536,0.293476,1.3838177,-99.59578,-143.60005333640294,1.0001442,-901.55817,100,-89.434906,1.0262376,47.58,1960451,100.0,-97.41529,-901.46875,0.011475014,[ 0.52  -0.578  0.2    0.331 -0.035],0.09517188,4.928029,5383.839468002319,100.0
1.0018848,2.043591,-96.891266,420,,42000,0.9237095,0.99490565,0.29756948,1.3822987,-99.77094,-144.86979037972338,1.0009413,-899.0199,100,-90.67733,1.06634,49.05,1965356,100.0,-97.28553,-898.8052,0.029334823,[ 0.521 -0.58   0.2    0.332 -0.035],0.09813625,9.623286,5397.643193244934,100.0
1.0026447,1.9039834,-97.23572,421,,42100,0.9208189,0.9948861,0.28295764,1.3829268,-99.77472,-140.1656114442999,1.0012677,-895.3595,100,-90.08063,1.0917486,43.84,1969740,100.0,-97.66868,-895.1433,0.031774823,[ 0.521 -0.578  0.2    0.332 -0.037],0.08772147,9.976008,5410.575407743454,100.0
1.0007523,1.8268601,-97.16783,422,,42200,0.94537073,0.9976761,0.30022356,1.3832685,-99.48492,-146.0207315561279,1.0003158,-895.36176,100,-92.02138,1.041063,50.06,1974746,100.0,-97.3915,-895.2292,0.017208507,[ 0.517 -0.575  0.198  0.331 -0.036],0.10013977,5.8938804,5424.199910163879,100.0
1.0094252,1.6477909,-95.770065,423,,42300,0.8071965,0.9780063,0.27558094,1.3822975,-99.52773,-137.3900513807372,1.0076416,-865.0671,100,-91.95145,1.1615828,41.22,1978868,100.0,-97.48926,-864.22375,0.07048011,[ 0.517 -0.577  0.199  0.33  -0.036],0.082601056,34.380325,5435.532700777054,100.0
1.0028923,2.3029027,-96.56262,424,,42400,0.89409494,0.9942404,0.29911992,1.3834407,-99.74995,-145.1954129223237,1.0018107,-870.618,100,-89.410904,1.1175022,49.61,1983829,100.0,-97.068695,-870.35706,0.043022137,[ 0.513 -0.581  0.198  0.329 -0.037],0.09927447,15.451458,5448.400154352188,100.0
1.0003072,1.9642298,-97.3649,425,,42500,0.9725031,0.99852896,0.28858852,1.3843305,-99.599266,-141.969952226646,1.0001262,-869.43555,100,-91.24867,1.0406536,45.84,1988413,100.0,-97.50198,-869.3406,0.010944953,[ 0.512 -0.583  0.197  0.328 -0.035],0.09168803,5.0594277,5459.855400562286,100.0
1.0065805,2.0034394,-96.217476,426,,42600,0.84599674,0.98560846,0.2926141,1.3841417,-99.660965,-143.09741872762842,1.0049573,-895.8579,100,-91.25813,1.1806651,47.16,1993129,100.0,-97.34583,-895.24445,0.060408626,[ 0.514 -0.584  0.198  0.328 -0.035],0.09443222,26.121273,5471.935119628906,100.0
1.0018437,1.9310491,-96.7799,427,,42700,0.9193632,0.99442065,0.3041766,1.3853073,-99.81958,-147.346397081373,1.0006967,-897.95105,100,-91.99138,1.0615382,51.53,1998282,100.0,-97.26151,-897.68896,0.023532482,[ 0.51  -0.586  0.197  0.329 -0.035],0.10310992,10.000953,5484.723236322403,100.0
1.0010734,1.9409468,-97.31466,428,,42800,0.9492421,0.9970689,0.29567644,1.3852218,-99.769806,-144.51749940718392,1.0004143,-883.47314,100,-89.03674,1.0552303,48.37,2003119,100.0,-97.559875,-883.35077,0.019227646,[ 0.51  -0.584  0.196  0.33  -0.034],0.09676276,6.792796,5497.145052433014,100.0
1.0030551,1.8727704,-96.70033,429,,42900,0.8590992,0.99212706,0.2856759,1.3852046,-99.64139,-140.76110907776064,1.0015641,-862.12354,100,-90.00914,1.0935562,44.75,2007594,99.99788,-97.392914,-861.774,0.03883302,[ 0.509 -0.584  0.196  0.33  -0.034],0.08956517,14.283284,5507.896364450455,100.0
1.0042602,2.0963292,-96.33872,430,,43000,0.88170606,0.9912122,0.29931915,1.3852272,-99.63022,-145.2685879844053,1.0024568,-887.73773,100,-90.66643,1.139099,49.66,2012560,100.0,-97.05486,-887.35956,0.045588266,[ 0.51  -0.587  0.195  0.332 -0.034],0.09939406,18.263744,5520.08234167099,100.0
1.0009316,1.9667057,-97.368095,431,,43100,0.94684446,0.9977517,0.29326943,1.3846571,-99.69673,-143.64165622163995,1.0005708,-901.3746,100,-90.01685,1.0506767,47.5,2017310,100.0,-97.53443,-901.28845,0.021172335,[ 0.513 -0.586  0.196  0.331 -0.034],0.09501568,6.8183146,5531.337383031845,100.0
1.0021483,2.137637,-96.83486,432,,43200,0.9011169,0.9955381,0.29276028,1.3853956,-99.65001,-143.07392435776083,1.0011233,-902.5449,100,-91.31645,1.0839361,47.3,2022040,100.0,-97.18554,-902.3611,0.031433094,[ 0.512 -0.587  0.196  0.331 -0.034],0.09463467,9.454212,5541.990523815155,100.0
1.0047868,1.9553558,-96.58925,433,,43300,0.84514827,0.98902595,0.28843692,1.3851123,-99.70555,-141.7270130053929,1.0031108,-906.4401,100,-92.18465,1.1310945,45.71,2026611,100.0,-97.39977,-906.0164,0.054221623,[ 0.511 -0.589  0.195  0.331 -0.033],0.091495305,22.053106,5552.835693359375,100.0
1.0031626,2.1220312,-96.863014,434,,43400,0.86016905,0.9927623,0.29323405,1.3847725,-99.6837,-143.46060977120482,1.0021758,-889.3311,100,-88.49808,1.12704,47.45,2031356,100.0,-97.40171,-889.0342,0.04479015,[ 0.508 -0.591  0.195  0.332 -0.034],0.09495328,18.351961,5563.2462639808655,100.0
1.0025551,2.0973392,-96.91386,435,,43500,0.9165536,0.9960206,0.3004545,1.3841362,-99.71849,-145.9155707327808,1.0003817,-897.23505,100,-90.86005,1.0438297,50.14,2036370,99.984406,-97.226585,-897.0743,0.020114189,[ 0.511 -0.59   0.196  0.331 -0.034],0.10030544,8.617552,5574.617719173431,100.0
1.0049356,2.0283637,-96.38996,436,,43600,0.824633,0.9891359,0.29402393,1.3822703,-99.63501,-143.58245877626578,1.0031931,-882.15137,100,-91.60743,1.1335989,47.69,2041139,100.0,-97.31828,-881.67926,0.06078724,[ 0.51  -0.591  0.197  0.331 -0.035],0.09547111,24.265324,5585.073194742203,100.0
1.0022372,1.690376,-97.27823,437,,43700,0.94281185,0.9957584,0.28605983,1.3832481,-99.703964,-141.22594770014481,1.000485,-886.047,100,-91.32297,1.0920099,44.93,2045632,100.0,-97.62391,-885.84937,0.020582082,[ 0.509 -0.595  0.197  0.332 -0.037],0.08988398,5.2800245,5595.9414167404175,100.0
1.0009489,1.9645956,-97.213974,438,,43800,0.930134,0.99742365,0.28943062,1.3827027,-99.816666,-142.15138463558046,1.0005975,-873.99396,100,-91.457085,1.0507712,46.12,2050244,100.0,-97.41252,-873.8976,0.022522574,[ 0.506 -0.594  0.197  0.331 -0.036],0.09226027,7.8442345,5606.825146436691,100.0
1.0038043,1.9147084,-96.88234,439,,43900,0.8992059,0.9919115,0.29666114,1.3828053,-99.65445,-144.87632825210062,1.0017943,-878.89575,100,-89.74626,1.0939703,48.68,2055112,100.0,-97.590515,-878.5327,0.037413012,[ 0.508 -0.593  0.197  0.332 -0.036],0.09742978,14.029231,5617.758772850037,100.0
1.0036519,1.9601078,-96.64582,440,,44000,0.8798648,0.99199986,0.2855425,1.3803244,-99.55418,-140.71517686083914,1.0019634,-886.73047,100,-90.776276,1.099506,44.71,2059583,100.0,-97.3749,-886.3611,0.044109304,[ 0.506 -0.587  0.195  0.331 -0.036],0.08948287,14.912223,5628.587846040726,100.0
1.0009158,1.9387418,-97.37322,441,,44100,0.9547868,0.9981689,0.31286502,1.3799767,-99.638504,-151.06580651175324,1.000346,-901.07306,100,-91.88752,1.0437897,54.97,2065080,100.0,-97.54841,-900.97955,0.016786972,[ 0.505 -0.588  0.195  0.332 -0.039],0.109959915,6.8677287,5641.108595371246,100.0
1.0002716,2.2074306,-97.405174,442,,44200,0.968172,0.9994099,0.31028244,1.3798833,-99.63692,-149.97371189378663,1.0001582,-908.4704,100,-90.93106,1.0298449,53.95,2070475,100.0,-97.46375,-908.43866,0.011567519,[ 0.505 -0.587  0.195  0.332 -0.039],0.10790676,5.8942137,5653.152002096176,100.0
1.0032866,1.801405,-97.06921,443,,44300,0.8640396,0.99243385,0.29386294,1.3798888,-99.568375,-144.02415544953897,1.0024985,-890.444,100,-90.83609,1.1133007,47.67,2075242,100.0,-97.72598,-890.0894,0.051219963,[ 0.505 -0.586  0.195  0.333 -0.039],0.095400736,17.729149,5663.806715965271,100.0
1.0011985,2.0196316,-97.50309,444,,44400,0.88502884,0.99778765,0.28674194,1.3789991,-99.59801,-141.53252749188852,1.000747,-879.65015,100,-88.9509,1.0587034,45.17,2079759,100.0,-97.72547,-879.52954,0.028289093,[ 0.503 -0.589  0.194  0.334 -0.039],0.090360045,8.706891,5674.694892168045,100.0
1.0035632,1.696024,-97.02509,445,,44500,0.903349,0.9906234,0.28960282,1.3813744,-99.73485,-142.57569793830143,1.001931,-896.2565,100,-92.96915,1.1311253,46.13,2084372,100.0,-97.744354,-895.88745,0.04208016,[ 0.506 -0.59   0.195  0.334 -0.04 ],0.09232859,14.290028,5686.12099814415,100.0
1.0000715,1.7719407,-97.54107,446,,44600,0.98454314,0.99955714,0.3051186,1.3809696,-99.71734,-148.0782803805645,1.0000274,-896.33685,100,-91.59022,1.0112023,51.94,2089566,100.0,-97.56221,-896.32477,0.004652125,[ 0.504 -0.591  0.195  0.333 -0.038],0.10388184,3.2201338,5698.071948051453,100.0
1.0023594,1.859056,-97.13056,447,,44700,0.863836,0.9944036,0.29522833,1.3803179,-99.65594,-144.37559017767225,1.0016819,-893.45575,100,-91.2937,1.1050457,48.18,2094384,100.0,-97.56962,-893.22375,0.044782758,[ 0.504 -0.591  0.195  0.332 -0.038],0.09640453,17.367294,5708.4436457157135,100.0
1.009248,2.0611718,-95.75865,448,,44800,0.7274607,0.97813326,0.29918596,1.3782997,-99.72059,-145.5458769899967,1.0062788,-896.2302,100,-89.04895,1.2214488,49.51,2099335,99.993095,-97.45554,-895.2758,0.082657956,[ 0.504 -0.593  0.194  0.332 -0.039],0.09918726,40.003273,5719.386359453201,100.0
1.0064975,1.8686432,-96.13014,449,,44900,0.8307076,0.984687,0.29985476,1.3773252,-99.6743,-145.83276564032604,1.002507,-885.377,100,-92.24703,1.1012565,49.79,2104314,100.0,-97.43505,-884.68134,0.03957384,[ 0.499 -0.595  0.193  0.333 -0.041],0.09971615,17.051407,5730.115844249725,100.0
1.002135,2.067785,-96.71318,450,,45000,0.9285622,0.99489987,0.30385914,1.3749722,-99.70827,-147.12390867230908,1.0007116,-895.407,100,-90.04741,1.0862489,51.41,2109455,100.0,-97.162994,-895.1794,0.026516728,[ 0.499 -0.592  0.194  0.329 -0.042],0.10286578,8.335242,5741.186763763428,100.0
1.0026741,1.956377,-96.6535,451,,45100,0.8961281,0.99149096,0.2932578,1.3726972,-99.60347,-143.4372782879868,1.0011765,-881.08295,100,-89.21482,1.0754421,47.45,2114200,100.0,-97.3766,-880.6842,0.032328088,[ 0.501 -0.593  0.194  0.33  -0.044],0.09496181,12.194774,5751.822705745697,100.0
1.0026487,1.8883651,-97.10448,452,,45200,0.88259315,0.9935935,0.306499,1.3726039,-99.7433,-148.5448941500735,1.0015932,-897.0647,100,-90.55483,1.0953714,52.43,2119443,100.0,-97.53438,-896.80975,0.035849113,[ 0.502 -0.594  0.195  0.332 -0.046],0.104902074,10.777904,5763.40154838562,100.0
1.0012833,1.9028147,-97.03494,453,,45300,0.93120116,0.995773,0.28561965,1.3746289,-99.70566,-140.76933559899942,1.0007374,-856.9021,100,-91.697205,1.0771632,44.77,2123920,100.0,-97.34651,-856.7444,0.025756389,[ 0.505 -0.594  0.196  0.331 -0.046],0.08956948,7.016948,5773.079523086548,100.0
1.0056919,2.4867628,-96.397934,454,,45400,0.83547634,0.9905237,0.31022233,1.3734893,-99.64673,-149.424613398156,1.00185,-887.3547,100,-90.00581,1.0918119,53.85,2129305,100.0,-97.10497,-886.9897,0.042117167,[ 0.507 -0.594  0.196  0.331 -0.044],0.10777609,14.959384,5784.770581483841,100.0
1.0010796,1.9421407,-97.22832,455,,45500,0.9446417,0.99605954,0.30431753,1.3725297,-99.72757,-147.68936550780748,1.0006299,-896.80054,100,-89.67837,1.0645076,51.61,2134466,99.97894,-97.51691,-896.6247,0.02440883,[ 0.505 -0.596  0.197  0.332 -0.045],0.1032446,8.325806,5795.863037824631,100.0
1.0014169,1.6630565,-97.37435,456,,45600,0.9198361,0.9954959,0.28616694,1.373506,-99.554886,-141.36881555826335,1.00058,-870.494,100,-91.70773,1.0534503,44.96,2138962,100.0,-97.743965,-870.29126,0.023604278,[ 0.502 -0.595  0.196  0.331 -0.046],0.089952596,6.984403,5806.051472663879,100.0
1.001767,1.9480139,-96.9549,457,,45700,0.9022236,0.99452096,0.30393568,1.372608,-99.60846,-147.3814530986046,1.0011635,-900.7093,100,-91.353836,1.1235001,51.45,2144107,100.0,-97.34739,-900.4709,0.03328337,[ 0.505 -0.598  0.197  0.33  -0.045],0.10293664,9.438874,5816.9189710617065,100.0
1.002893,2.1034431,-97.09941,458,,45800,0.9250735,0.9959511,0.30221543,1.3725363,-99.85253,-146.8152336004691,1.0005928,-877.48816,100,-90.00622,1.0526923,50.8,2149187,100.0,-97.46188,-877.29224,0.025402362,[ 0.502 -0.597  0.196  0.329 -0.046],0.10163547,9.694217,5827.8150136470795,100.0
1.0045348,1.7514542,-96.84055,459,,45900,0.8551192,0.99006486,0.2922563,1.3731635,-99.72091,-143.37332101026473,1.0032947,-885.1385,100,-92.02156,1.2069398,47.06,2153893,100.0,-97.687805,-884.68976,0.0577704,[ 0.506 -0.599  0.197  0.327 -0.046],0.09420242,23.540525,5838.247675895691,100.0
1.0052325,1.8145465,-96.80983,460,,46000,0.8807312,0.9905897,0.3102818,1.3734022,-99.712776,-150.1046335040492,1.0025617,-885.62213,100,-91.491165,1.1523974,53.85,2159278,100.0,-97.6802,-885.13873,0.04553387,[ 0.503 -0.601  0.196  0.326 -0.046],0.107797764,18.117252,5850.367996454239,100.0
1.0031387,1.897055,-96.92513,461,,46100,0.9215622,0.9927057,0.29454964,1.3750072,-99.82898,-144.1209297076264,1.0011128,-888.66223,100,-91.399506,1.0975724,47.92,2164070,100.0,-97.55521,-888.33044,0.028887814,[ 0.503 -0.598  0.197  0.328 -0.046],0.09589928,9.342931,5860.76287817955,100.0
1.0023404,2.2527957,-96.81199,462,,46200,0.9164732,0.9952729,0.2928143,1.3750001,-99.763664,-143.11912741679814,1.0005399,-854.56396,100,-88.92824,1.0519105,47.3,2168800,100.0,-97.24086,-854.3428,0.018948622,[ 0.503 -0.6    0.197  0.327 -0.044],0.09464572,9.377345,5871.185977220535,100.0
1.004722,1.9171526,-96.6188,463,,46300,0.8772228,0.9891912,0.29351947,1.3744671,-99.69509,-143.55606058373712,1.0024827,-888.55066,100,-91.299774,1.1352749,47.54,2173554,100.0,-97.44357,-888.0507,0.046304718,[ 0.503 -0.602  0.198  0.325 -0.044],0.09514122,15.155091,5881.70934343338,100.0
1.0017095,1.8832954,-97.26845,464,,46400,0.8970328,0.99684876,0.29258832,1.3741341,-99.73572,-143.41031297240795,1.001283,-903.2752,100,-92.05495,1.0967804,47.24,2178278,100.0,-97.55841,-903.12646,0.03289979,[ 0.498 -0.602  0.198  0.325 -0.044],0.09450836,6.936096,5892.048847913742,100.0
1.0009319,1.8781607,-97.16326,465,,46500,0.91922295,0.9979482,0.29260993,1.3735808,-99.80612,-143.21631978636475,1.0004002,-884.3051,100,-90.19977,1.042086,47.26,2183004,100.0,-97.35618,-884.20465,0.01945531,[ 0.501 -0.601  0.198  0.325 -0.045],0.09453836,6.0687995,5901.881462574005,100.0
1.0005928,1.8139545,-97.49425,466,,46600,0.9388149,0.99896437,0.30581436,1.3739957,-99.82658,-148.3589524986354,1.0003734,-871.1587,100,-92.11264,1.046691,52.2,2188224,100.0,-97.609344,-871.09753,0.020161407,[ 0.499 -0.601  0.198  0.324 -0.045],0.104412794,5.3421993,5912.091276407242,100.0
1.0015696,2.002478,-96.994415,467,,46700,0.9278318,0.9949264,0.2965283,1.3754652,-99.794395,-144.66149872040012,1.0005916,-886.76996,100,-89.065636,1.095487,48.67,2193091,100.0,-97.414444,-886.53,0.022937613,[ 0.501 -0.602  0.198  0.325 -0.045],0.097374134,9.167895,5921.99390745163,100.0
1.0009494,1.8431635,-97.31939,468,,46800,0.93020374,0.9982266,0.29121542,1.3753545,-99.71542,-142.8810297246506,1.0002456,-895.4757,100,-92.17476,1.0441878,46.76,2197767,100.0,-97.50545,-895.3719,0.016611004,[ 0.503 -0.603  0.198  0.326 -0.043],0.0935366,5.320046,5931.710554599762,100.0
1.0051272,1.9823399,-96.72281,469,,46900,0.89225435,0.99038374,0.29888237,1.3766041,-99.77997,-145.61080880851307,1.0017912,-896.0074,100,-90.50216,1.183045,49.5,2202717,100.0,-97.4953,-895.6024,0.040514547,[ 0.505 -0.604  0.199  0.325 -0.044],0.09907,13.037529,5941.539166927338,100.0
1.0019783,1.7772999,-97.24182,470,,47000,0.9018662,0.9953651,0.29973423,1.3760056,-99.70601,-146.0326026437287,1.0013545,-904.7074,100,-91.377625,1.0632293,49.86,2207703,100.0,-97.58838,-904.5162,0.033841956,[ 0.509 -0.605  0.199  0.323 -0.042],0.09975712,9.294211,5951.966850280762,100.0
1.0003356,2.141629,-97.34351,471,,47100,0.9663374,0.9991893,0.2949992,1.3766031,-99.6729,-144.170511129324,1.0000817,-897.88403,100,-91.3436,1.030701,48.14,2212517,100.0,-97.416794,-897.84515,0.009730528,[ 0.511 -0.605  0.2    0.324 -0.043],0.09628559,5.2146077,5961.5956790447235,100.0
1.0022323,2.136607,-96.789444,472,,47200,0.9166955,0.99408233,0.29015043,1.3779006,-99.60457,-142.21628494759725,1.000755,-882.6422,100,-90.577576,1.0604218,46.35,2217152,100.0,-97.26338,-882.4024,0.025975622,[ 0.512 -0.605  0.2    0.323 -0.042],0.092742674,9.812726,5969.4638912677765,100.0
1.000592,2.1937337,-97.27185,473,,47300,0.97083795,0.99801224,0.29109085,1.3789992,-99.76986,-142.77334977042435,1.0002401,-879.9885,100,-90.33563,1.0630877,46.72,2221824,100.0,-97.457344,-879.8882,0.013720875,[ 0.514 -0.609  0.201  0.323 -0.041],0.09345582,6.4962277,5978.627354621887,100.0
1.0027694,1.9173467,-96.98149,474,,47400,0.87319386,0.9923539,0.28781587,1.3769258,-99.49794,-141.72587994582258,1.0016316,-884.0003,100,-87.50908,1.0989897,45.51,2226375,99.99867,-97.56381,-883.70056,0.040109295,[ 0.512 -0.607  0.2    0.323 -0.04 ],0.09107414,13.961426,5987.706914663315,100.0
1.0014303,2.0069666,-96.94022,475,,47500,0.9345303,0.9966363,0.31307003,1.3783014,-99.72246,-150.8257255198016,1.0006374,-896.28394,100,-91.16889,1.0588541,55.03,2231878,100.0,-97.25212,-896.1219,0.019462306,[ 0.511 -0.609  0.2    0.323 -0.042],0.110096514,6.1025224,5997.9880130290985,100.0
1.00041,2.0823588,-97.05278,476,,47600,0.9618574,0.9991094,0.30688065,1.3780444,-99.54555,-148.25248433160334,1.0002639,-900.9659,100,-90.088104,1.0461001,52.62,2237140,100.0,-97.12571,-900.9252,0.016042002,[ 0.512 -0.609  0.2    0.324 -0.041],0.105247855,5.2358828,6008.251937150955,100.0
1.0019258,2.032847,-96.80745,477,,47700,0.94268584,0.99462885,0.28568065,1.3785346,-99.74483,-140.6471949212579,1.0004587,-891.80164,100,-89.53097,1.053478,44.79,2241619,100.0,-97.25046,-891.5709,0.016447632,[ 0.511 -0.609  0.2    0.324 -0.041],0.08961331,7.4911103,6016.469394445419,100.0
1.00069,2.1865504,-97.053276,478,,47800,0.96400076,0.9980467,0.29910567,1.3785348,-99.72801,-145.39285294424718,1.0003519,-901.20044,100,-90.93132,1.0720797,49.65,2246584,100.0,-97.20732,-901.1188,0.017918097,[ 0.51  -0.606  0.199  0.323 -0.04 ],0.09931428,7.0151196,6025.439707279205,100.0
1.0050361,1.7426525,-96.83002,479,,47900,0.80893403,0.99047565,0.2993815,1.3792819,-99.68964,-145.86873011469262,1.0020416,-900.41125,100,-90.10304,1.0679119,49.69,2251553,100.0,-97.55841,-900.0464,0.038912654,[ 0.507 -0.604  0.198  0.323 -0.04 ],0.0994509,12.497929,6034.647664070129,100.0
1.0023817,1.8561453,-97.08102,480,,48000,0.9090296,0.9941467,0.27647015,1.3799711,-99.786964,-137.95131627807555,1.0011023,-890.3337,100,-89.79895,1.0902872,41.65,2255718,99.99688,-97.615654,-890.0474,0.032850448,[ 0.513 -0.607  0.199  0.322 -0.04 ],0.08333801,10.795238,6042.503452539444,100.0
1.0028201,2.2153664,-96.711235,481,,48100,0.87698126,0.9943111,0.30289063,1.3798592,-99.66667,-146.77339492523782,1.0020894,-890.3124,100,-89.82359,1.1394745,51.03,2260821,100.0,-97.2122,-890.0353,0.04827834,[ 0.512 -0.61   0.2    0.321 -0.039],0.10211282,16.907827,6051.663207292557,100.0
1.0049237,1.870606,-96.69873,482,,48200,0.826976,0.99064296,0.28459567,1.3807439,-99.66378,-140.60166693389488,1.0033438,-895.8348,100,-89.00232,1.1991642,44.36,2265257,100.0,-97.590775,-895.3721,0.054533884,[ 0.511 -0.612  0.199  0.32  -0.039],0.088802695,19.602772,6060.306851148605,100.0
1.0008432,2.0882368,-97.15919,483,,48300,0.934906,0.99832153,0.3067083,1.3809699,-99.69107,-148.41897209791284,1.0004524,-905.3482,100,-91.343094,1.0506121,52.54,2270511,100.0,-97.3138,-905.26276,0.020290598,[ 0.509 -0.615  0.199  0.322 -0.038],0.10509684,6.0436172,6069.087637424469,100.0
1.0042764,1.7730964,-96.84908,484,,48400,0.86243,0.9899505,0.29164487,1.3818355,-99.79896,-143.10984004064102,1.002987,-898.50696,100,-90.37439,1.1509918,46.86,2275197,100.0,-97.59965,-898.1245,0.051307928,[ 0.51  -0.615  0.2    0.321 -0.038],0.093789004,15.569326,6077.890963077545,100.0
1.0038164,1.7409431,-97.156075,485,,48500,0.8867447,0.9916403,0.30031353,1.3828347,-99.73046,-146.47199973883187,1.0012827,-896.8581,100,-90.53585,1.1177393,50.03,2280200,100.0,-97.8263,-896.5259,0.03558569,[ 0.514 -0.614  0.2    0.32  -0.037],0.10013674,13.705182,6087.003019094467,100.0
1.001272,1.775911,-97.5535,486,,48600,0.9278471,0.9978789,0.3095622,1.3827903,-99.71028,-149.98413836075537,1.0007173,-905.4346,100,-91.432785,1.0530139,53.65,2285565,100.0,-97.75394,-905.3308,0.024488334,[ 0.514 -0.612  0.2    0.324 -0.036],0.10732476,6.123267,6096.046717166901,100.0
1.0118586,2.096316,-95.72126,487,,48700,0.82481253,0.9796353,0.309959,1.385118,-99.74892,-149.56329465745364,1.0071772,-896.234,100,-90.70928,1.281055,53.6,2290925,100.0,-97.45937,-895.35626,0.07808436,[ 0.516 -0.613  0.201  0.324 -0.036],0.10740481,33.768993,6105.14729475975,100.0
1.0069582,2.1014438,-96.144684,488,,48800,0.8683836,0.98493946,0.30097425,1.3861169,-99.6643,-146.10188736759528,1.0053798,-888.0144,100,-89.75563,1.2270596,50.22,2295947,100.0,-97.331566,-887.39343,0.06060127,[ 0.511 -0.615  0.2    0.325 -0.034],0.10057176,22.112686,6113.983156681061,100.0
1.0021768,2.0123327,-96.91637,489,,48900,0.9287585,0.99466026,0.31389415,1.3857136,-99.63088,-151.19122663776102,1.0009955,-899.4621,100,-90.09854,1.0962263,55.34,2301481,100.0,-97.33943,-899.24963,0.029702477,[ 0.508 -0.618  0.199  0.325 -0.033],0.11073367,8.401476,6123.613743543625,100.0
1.0021812,1.9451443,-96.84302,490,,49000,0.9242719,0.9952011,0.3054797,1.3862804,-99.6271,-147.85426907604722,1.0005592,-900.9519,100,-89.8168,1.0762683,52.03,2306684,100.0,-97.26787,-900.7444,0.0211239,[ 0.504 -0.615  0.198  0.324 -0.033],0.10410825,7.144373,6132.881130456924,100.0
1.0011811,1.8461727,-97.30743,491,,49100,0.9373497,0.99703884,0.2957991,1.3861817,-99.70598,-144.57291726192065,1.0004754,-881.22784,100,-91.422745,1.0591724,48.42,2311526,100.0,-97.52148,-881.12103,0.021493927,[ 0.505 -0.615  0.197  0.322 -0.033],0.09686135,5.936305,6141.686678171158,100.0
