InitialReturnMean,MeanIW,StdD2w0t,MaxIW,Weights,Bound,Iteration,ReturnStepMax,TimestepsSoFar,StdIW,InitialReturnMax,InitialReturnStd,EpLenMean,InitialBound,MeanD2w0t,MinIW,EpThisIter,TimeElapsed,EmpiricalD2,InitialReturnMin,EpisodesSoFar,EpRewMean,ReturnMeanIW,MeanEntropy,ReturnStepMaxmin,MinD2w0t,MaxD2w0t,J_sample_variance
-10.29143,0.89488757,1239.2795,33.807175,[-1.193 -0.812 -0.075 -0.712 -1.242],-7.8311586,332,1.0,9889662,2.1265986,4.871338,5.8820148,500.0,-10.425372,296.876,1.9649839e-05,100,12475.637262105942,2879.5862,-30.436869,33200,-8.256530061606448,-7.6198215,0.17439261,,1.0000105,31259.738,182.76152
-9.586763,1.2473911,13351.658,152.6091,[-1.207 -0.796 -0.08  -0.701 -1.245],-6.9305296,333,1.0,9939662,5.6211724,13.963376,6.685652,500.0,-9.749564,3009.6094,1.5064193e-06,100,12535.956616401672,33433.7,-29.924923,33300,-10.035424685812378,-6.458514,0.17987627,,1.0000618,366572.16,352.44077
-9.801573,0.92430186,20.205036,28.421171,[-1.215 -0.794 -0.086 -0.709 -1.239],-9.46596,334,1.0,9989662,1.4890269,20.014643,7.207339,500.0,-9.932848,11.73286,0.00060738064,100,12595.555362939835,50.4258,-30.717003,33400,-8.092123900713629,-9.307254,0.17974246,,1.0007272,171.6146,67.07815
-8.926952,1.0,,1.0,[-1.217 -0.794 -0.08  -0.711 -1.239],-9.124783,335,1.0,10039662,,9.616848,6.2922454,500.0,-9.124783,1.0,1.0,100,12654.461555719376,1.0,-24.876902,33500,-12.194717498482595,-8.926952,0.17974246,,1.0,1.0,39.992275
-9.891339,1.061242,4182.7437,145.2237,[-1.217 -0.794 -0.08  -0.711 -1.239],-8.9644575,336,1.0,10089662,5.640587,11.160402,6.030963,500.0,-10.05027,1599.6399,9.491358e-07,100,12714.116857767105,15873.715,-24.94875,33600,-9.79685912951517,-8.572165,0.1761508,,1.0000257,70430.734,154.13744
-9.3462515,0.52840257,28966.277,19.00752,[-1.228 -0.796 -0.084 -0.702 -1.243],-6.954303,337,1.0,10139662,1.2673241,18.785055,7.770201,500.0,-9.466274,5294.2466,1.0140005e-06,100,12773.504593372345,63861.03,-23.064938,33700,-7.398550324254025,-6.5853434,0.1807868,,1.0000479,1133238.4,121.8163
-9.550075,0.99508935,0.7108652,9.07517,[-1.244 -0.773 -0.085 -0.688 -1.238],-9.619048,338,1.0,10189662,0.7966572,5.7344217,6.192645,500.0,-9.734394,1.8299621,0.036555175,100,12832.746433973312,3.1867864,-27.058739,33800,-11.361932384581856,-9.425948,0.18055502,,1.0000006,4.5765643,37.748676
-9.815681,0.70905375,7860.83,53.113174,[-1.244 -0.772 -0.082 -0.69  -1.238],-8.018631,339,1.0,10239662,2.27698,13.1331415,6.777393,500.0,-10.007051,2208.6853,2.1735936e-05,100,12892.116829395294,23911.713,-25.877783,33900,-11.796512683873305,-7.536654,0.1876652,,1.0001024,185901.77,95.12756
-10.9431715,1.3331163,148710.61,557.10004,[-1.227 -0.772 -0.078 -0.698 -1.231],-9.04621,340,1.0,10289662,16.162783,15.830916,6.120507,500.0,-11.136302,49625.87,6.8501844e-09,100,12952.07586145401,647605.1,-33.00368,34000,-11.905149424971185,-7.7106442,0.18395926,,1.0000274,2685163.5,1125.8921
-10.356319,2.804437,20485.137,2486.8848,[-1.228 -0.763 -0.077 -0.705 -1.235],-7.6570587,341,100.0,10338792,56.51624,11.8250475,7.663468,491.3,-10.655111,6664.5454,3.6506126e-06,100,13010.914961576462,79573.336,-33.94073,34100,-18.418199507198935,-6.636895,0.18390898,99.0,,576249.25,316.5159
-11.091884,0.96624494,0.8669822,7.45993,[-1.218 -0.774 -0.082 -0.705 -1.235],-11.154886,342,100.0,10388296,0.63265,3.1893632,6.0289435,495.04,-11.336301,1.7037594,0.034596667,100,13069.914615392685,2.848502,-32.270493,34200,-15.066422377092286,-10.898054,0.18359393,99.0,,6.046749,30.512062
-10.346279,1.0527775,2229.8564,66.34691,[-1.216 -0.775 -0.079 -0.705 -1.235],-9.783888,343,100.0,10438185,2.8456535,7.769583,5.5140057,498.89,-10.637035,495.80176,1.4078594e-06,100,13129.167725086212,4316.323,-22.200583,34300,-17.922882607203757,-9.247735,0.184445,99.0,,60163.824,62.654903
-10.412148,0.7586962,28.661898,10.234085,[-1.217 -0.774 -0.071 -0.702 -1.235],-9.849704,344,100.0,10487977,0.92199653,9.410013,6.20442,497.92,-10.647285,14.71213,0.00013622116,100,13187.728001117706,65.57785,-23.324984,34400,-14.49441266463268,-9.556453,0.18427509,99.0,,305.2486,59.023964
-10.348651,1.5780708,765221.44,588.2615,[-1.218 -0.774 -0.065 -0.699 -1.235],-1.8854115,345,1.0,10537977,11.412495,10.679975,6.211503,500.0,-10.569912,110866.58,7.1692784e-07,100,13246.758153438568,1869603.9,-27.53933,34500,-13.639025173488076,-0.20246631,0.18413569,,1.0021098,24258004.0,6729.9824
-10.244045,0.89173234,1196.7957,103.867,[-1.221 -0.769 -0.076 -0.698 -1.235],-9.511158,346,1.0,10587977,3.1110475,9.772286,5.424129,500.0,-10.479519,441.24557,2.2955917e-06,100,13306.125862121582,3550.1152,-22.014738,34600,-14.51512349488758,-9.043241,0.18542205,,1.0000036,21906.512,51.008743
-10.376064,0.9410003,8.761688,27.678543,[-1.213 -0.769 -0.081 -0.704 -1.234],-9.930472,347,100.0,10636896,1.3743291,13.741738,7.8818355,489.19,-10.713543,6.356532,0.010104286,100,13363.778658628464,22.170471,-39.21609,34700,-20.802954952068326,-9.534797,0.18526207,99.0,,75.96989,65.0449
-9.863413,0.95887375,1102883.4,156.97192,[-1.214 -0.769 -0.075 -0.703 -1.234],-1.3951476,348,100.0,10686568,6.023327,7.1949763,6.569494,496.72,-10.072017,264662.22,5.618552e-08,100,13422.027641057968,4239927.5,-32.475124,34800,-12.858864606283612,1.155587,0.17704779,99.0,,36923344.0,8534.382
-10.201971,1.0059952,333.01346,36.43591,[-1.197 -0.78  -0.074 -0.696 -1.242],-9.335273,349,1.0,10736568,1.8493131,7.712364,6.362408,500.0,-10.376357,107.10524,4.513237e-05,100,13481.871840715408,836.4853,-28.947313,34900,-10.74952796187363,-9.082828,0.17851953,,1.0008706,5516.761,77.41353
-9.182198,1.0782211,1042.1477,106.47321,[-1.204 -0.777 -0.082 -0.698 -1.24 ],-8.4959345,350,100.0,10786277,2.7909768,4.700847,6.3682513,497.09,-9.37091,324.68472,4.9131577e-06,100,13540.670650959015,2707.3115,-23.440138,35000,-11.632733634327554,-8.154879,0.1768242,99.0,,16340.371,113.546135
-10.07226,1.0517122,3461.0454,108.47261,[-1.204 -0.786 -0.076 -0.697 -1.242],-8.9349575,351,1.0,10836277,3.5486846,9.143258,5.813355,500.0,-10.248546,981.5571,5.450925e-06,100,13599.878873348236,9878.093,-23.026184,35100,-10.86666727157922,-8.574448,0.17864482,,1.0000105,62925.48,182.95543
-10.001561,0.9756761,4.789761,26.559017,[-1.205 -0.794 -0.084 -0.696 -1.24 ],-9.8234625,352,1.0,10886277,1.4282367,22.636127,7.1654954,500.0,-10.1936455,4.292348,0.005286696,100,13658.87482047081,12.275359,-26.85187,35200,-11.840500815699038,-9.606983,0.17858975,,1.0006864,41.1473,69.28956
-11.021393,0.7470877,1079.5591,71.26689,[-1.204 -0.794 -0.088 -0.697 -1.24 ],-10.118113,353,1.0,10936277,2.2306063,7.034247,6.0891743,500.0,-11.20684,550.03577,2.1537497e-05,100,13718.392716169357,4583.256,-32.886246,35300,-11.431363561382753,-9.728114,0.17848076,5.9604645e-08,1.000002,11153.69,83.192085
-9.065764,0.5338167,305651.3,46.66301,[-1.203 -0.789 -0.089 -0.704 -1.24 ],-6.473657,354,1.0,10986277,2.0688396,7.153734,6.073979,500.0,-9.224016,80771.945,1.8254369e-07,100,13777.450662612915,1061587.0,-21.505226,35400,-9.754983221448054,-5.1443896,0.1792786,,1.0000032,5725809.0,1338.8917
-10.225734,0.8693679,13.144113,54.891483,[-1.204 -0.786 -0.093 -0.715 -1.24 ],-9.760206,355,100.0,11033654,2.1207032,10.465156,8.178366,473.77,-10.630113,11.443942,0.0027319398,100,13833.629420995712,46.099396,-36.09493,35500,-24.92679716270758,-9.252034,0.17927617,99.0,,85.064674,67.59514
-9.952013,0.43531886,1870.4558,15.47714,[-1.206 -0.788 -0.091 -0.71  -1.24 ],-8.411016,356,100.0,11082533,0.83169514,10.7786045,6.62003,488.79,-10.212618,776.43256,5.353313e-05,100,13890.822955846786,6951.299,-30.202953,35600,-16.064360397651715,-7.826846,0.18017599,99.0,,41929.12,109.00434
-13.876287,0.7836755,12788.368,111.240364,[-1.206 -0.787 -0.094 -0.72  -1.239],-8.711546,357,100.0,11126292,2.601854,14.605558,10.915608,437.59,-14.612814,4168.513,8.8748385e-07,100,13941.555998325348,50321.875,-68.494446,35700,-45.401174115710404,-6.1046863,0.18083814,99.0,,286951.38,939.0186
-10.070132,0.81404674,17.818932,15.830675,[-1.209 -0.791 -0.09  -0.712 -1.238],-9.748183,358,100.0,11175122,0.9151966,13.035065,7.9019666,488.3,-10.339455,10.112831,0.0008603004,100,13999.121232509613,43.846153,-34.253864,35800,-16.60167827865112,-9.427241,0.17906597,99.0,,188.67375,62.72406
-9.786961,1.2603798,3455.9907,189.04405,[-1.209 -0.788 -0.084 -0.711 -1.24 ],-9.224597,359,100.0,11224351,5.9831676,13.120105,7.2575793,492.29,-10.072288,827.0814,2.5376635e-06,100,14057.479717254639,9042.249,-35.993423,35900,-17.588197928941614,-8.680698,0.17780025,99.0,,77175.81,73.1121
-10.042584,0.8497964,10862.1,147.32956,[-1.209 -0.789 -0.075 -0.714 -1.241],-8.9780245,360,1.0,11274351,3.9226758,8.54089,5.7206006,500.0,-10.25517,2010.7369,8.671122e-07,100,14116.48058128357,23660.482,-22.219284,36000,-13.104274830054951,-8.504471,0.17383963,,1.0000354,360882.44,97.94446
-9.732069,2.9066775,161752.0,744.9667,[-1.184 -0.797 -0.071 -0.718 -1.245],-7.558401,361,100.0,11324018,24.472862,4.075297,6.130252,496.67,-9.939821,36912.457,1.4985048e-07,100,14176.278473377228,514640.47,-32.645317,36100,-12.80630291159837,-6.3132176,0.1760822,99.0,,2571510.5,1162.3358
-8.691845,1.5282444,276730.5,500.26666,[-1.186 -0.812 -0.065 -0.718 -1.243],-3.864921,362,1.0,11374018,12.239852,15.592631,6.4288163,500.0,-8.806642,53173.637,4.7452514e-07,100,14236.336447000504,806080.8,-22.419006,36200,-7.0763723515129975,-3.1364367,0.18614395,,1.0002059,6924510.5,1761.3546
-9.56642,2.71163,276328.3,761.93726,[-1.154 -0.813 -0.061 -0.71  -1.233],-6.222592,363,1.0,11424018,22.669754,12.927178,5.910466,500.0,-9.62526,71296.22,2.0496942e-09,100,14295.907292604446,989204.6,-23.998945,36300,-3.627092331278526,-5.7747264,0.1867148,,1.0000223,6478855.0,2154.6182
-9.899528,4.438477,152315580.0,3584.085,[-1.146 -0.829 -0.056 -0.708 -1.232],14.549555,364,1.0,11474018,79.963844,17.340368,6.0157223,500.0,-9.980997,28442836.0,1.934654e-09,100,14355.310221910477,589437200.0,-28.771727,36400,-5.021983839241946,21.846264,0.18517031,,1.000006,6874593000.0,103739.62
-9.1116295,0.88697845,103.68155,98.82804,[-1.156 -0.82  -0.058 -0.719 -1.234],-8.498658,365,1.0,11524018,2.6957026,8.227513,6.5173926,500.0,-9.20504,50.6238,0.00030092508,100,14417.661407232285,293.68936,-31.234802,36500,-5.758068505330998,-8.361248,0.18469171,,1.0000006,1647.6613,45.881245
-9.565891,1.0802925,9.2407875,26.094267,[-1.155 -0.817 -0.062 -0.724 -1.234],-9.458606,366,100.0,11573754,1.6585656,12.035003,6.077144,497.36,-9.74189,6.3037057,0.0014046635,100,14501.589530229568,21.80928,-22.80767,36600,-10.848945646986397,-9.252577,0.18554689,99.0,,82.6345,41.332767
-9.7905245,1.0,,1.0,[-1.154 -0.82  -0.057 -0.723 -1.233],-9.912647,367,1.0,11623754,,7.6899195,5.450199,500.0,-9.912647,1.0,1.0,100,14582.291723489761,1.0,-23.850151,36700,-7.527949560470141,-9.7905245,0.18554689,,1.0,1.0,30.004717
-10.188354,1.0000001,0.071647845,1.0000241,[-1.154 -0.82  -0.057 -0.723 -1.233],-10.315711,368,100.0,11673496,5.2462337e-06,6.0644507,5.631265,497.42,-10.315711,0.99484,0.9999819,100,14662.933535575867,1.0,-25.787909,36800,-7.85067038982234,-10.188353,0.18554689,99.0,,1.0,32.03142
-10.622958,0.9488221,1.4141597,7.2850137,[-1.154 -0.82  -0.057 -0.723 -1.233],-10.556314,369,1.0,11723496,0.8121676,7.657047,6.356619,500.0,-10.836286,2.5252426,0.01173584,100,14747.224388837814,5.343345,-27.227383,36900,-13.150009200804814,-10.326631,0.18580379,,1.0000106,8.447087,61.419334
-10.046989,2.3448272,357000420.0,1806.3043,[-1.153 -0.821 -0.06  -0.721 -1.233],13.122933,370,1.0,11773496,39.207336,27.472252,7.306802,500.0,-10.144416,43260964.0,2.503805e-09,100,14831.712229967117,821659600.0,-28.138996,37000,-6.005656300279386,23.180117,0.18506895,,1.000019,16670352000.0,113990.69
-10.092798,0.9425428,46282.09,76.509155,[-1.19  -0.812 -0.063 -0.724 -1.234],-8.193187,371,100.0,11823224,3.3475223,17.896055,6.5198255,497.28,-10.251161,11064.324,7.746539e-07,100,14923.001312971115,136882.47,-23.058952,37100,-9.761889500722482,-7.597738,0.18323861,99.0,,1058891.5,378.78757
-10.597828,1.0456978,0.38381004,10.400835,[-1.192 -0.809 -0.054 -0.729 -1.236],-10.652151,372,100.0,11872617,0.83910066,4.603301,6.4341207,493.93,-10.827814,1.4956462,0.05486437,100,15013.04940700531,2.1670005,-36.873566,37200,-14.176861076298042,-10.413092,0.18311848,99.0,,2.490349,36.498615
-10.184892,5.4655113,847757.7,1879.812,[-1.193 -0.81  -0.053 -0.727 -1.236],3.6152527,373,1.0,11922617,62.02979,9.561003,6.141584,500.0,-10.377799,159392.45,6.5070234e-09,100,15096.387792110443,2306566.0,-26.556896,37300,-11.891284545774218,5.4460325,0.18359695,,1.0000006,29932934.0,29334.312
-9.784372,1.3387376,1720.6648,96.655685,[-1.204 -0.806 -0.061 -0.715 -1.235],-8.630532,374,1.0,11972617,5.4193716,10.491369,6.3811026,500.0,-9.900136,659.4364,9.367326e-07,100,15189.77420926094,6205.688,-24.203955,37400,-7.135974345113575,-8.39692,0.18336049,,1.0000001,21935.445,80.02817
-9.842254,0.7804808,219470.94,104.767334,[-1.203 -0.804 -0.055 -0.722 -1.236],-7.250553,375,1.0,12022617,2.8945208,17.917841,6.0221834,500.0,-10.041142,35796.445,7.1610713e-09,100,15276.98968911171,508832.7,-24.836063,37500,-12.259997861822615,-6.156433,0.18403867,,1.0004752,8533091.0,594.1148
-8.77117,1.4963295,1723219.8,624.0269,[-1.2   -0.811 -0.065 -0.725 -1.235],0.74821746,376,1.0,12072617,19.17867,20.635126,6.80235,500.0,-8.924754,291336.8,1.4995742e-07,100,15374.25349187851,4720638.0,-24.70749,37600,-9.467290641931223,2.6208398,0.17822547,,1.0001034,52301784.0,10665.22
-10.405292,0.99289227,0.25415295,4.326136,[-1.214 -0.816 -0.056 -0.725 -1.241],-10.496132,377,1.0,12122617,0.557313,6.5535884,4.934937,500.0,-10.611588,1.3812798,0.12156183,100,15467.233575105667,1.8665189,-19.089678,37700,-12.716576626774401,-10.283995,0.17829983,,1.0,2.0296273,28.646671
-9.5239315,1.0,,1.0,[-1.214 -0.818 -0.057 -0.724 -1.241],-9.649667,378,1.0,12172617,,11.023409,6.7265377,500.0,-9.649667,1.0,1.0,100,15557.249218702316,1.0,-23.570772,37800,-7.750619800949477,-9.5239315,0.17829983,,1.0,1.0,45.703342
-9.835129,1.0210222,108582.32,196.72504,[-1.214 -0.818 -0.057 -0.724 -1.241],-8.234513,379,1.0,12222617,6.203478,8.833578,6.3420925,500.0,-9.967549,35345.168,9.946289e-07,100,15643.860892057419,459370.62,-25.275293,37900,-8.162703137656562,-7.4159675,0.18111028,,1.0000283,1958927.0,285.39728
-9.952901,0.9356289,8.337026,27.545937,[-1.212 -0.812 -0.057 -0.733 -1.238],-9.545308,380,1.0,12272617,1.3207233,2.575619,5.4303317,500.0,-10.152421,8.773095,0.00080203265,100,15740.141316652298,31.560488,-26.583555,38000,-12.298907233427986,-9.304444,0.18200943,,1.0000021,45.090076,58.371532
-9.359712,0.81665015,5488.627,174.55486,[-1.214 -0.815 -0.057 -0.728 -1.237],-7.107014,381,100.0,12321886,4.37894,5.4388714,6.8897705,492.69,-9.545465,2311.6392,1.1330056e-06,100,15825.685243368149,23195.64,-39.222675,38100,-11.450319823676645,-6.5765586,0.18147701,99.0,,66486.516,124.95536
-10.816876,1.0414362,267192.06,99.304344,[-1.216 -0.82  -0.055 -0.721 -1.237],-7.0371733,382,1.0,12371886,3.464915,16.007292,6.2096467,500.0,-10.9556,36552.414,5.74104e-08,100,15918.277485370636,547885.5,-27.387564,38200,-8.551219235355942,-6.308839,0.18211779,,1.0015799,10227207.0,675.381
-8.981987,0.51035213,52395.16,37.128166,[-1.216 -0.821 -0.065 -0.725 -1.237],-6.9326115,383,1.0,12421886,1.3696938,9.4768915,6.6116104,500.0,-9.063261,19290.754,1.3221252e-06,100,16011.71722984314,237575.86,-24.450165,38300,-5.009943615518273,-6.520567,0.18104337,,1.0000021,932731.4,337.98923
-10.427291,0.8836952,21.226814,49.807327,[-1.215 -0.814 -0.064 -0.733 -1.238],-9.955388,384,1.0,12471886,2.0106437,6.225114,6.098197,500.0,-10.64039,16.075188,0.00035037092,100,16102.73753118515,69.14084,-23.28905,38400,-13.135902582938684,-9.678228,0.18102682,5.9604645e-08,1.0000005,187.94518,53.579845
-10.980371,0.90711915,50727.71,84.70395,[-1.216 -0.817 -0.06  -0.729 -1.238],-7.5378137,385,1.0,12521886,3.6595175,7.466811,5.999885,500.0,-11.163282,17400.596,3.134056e-08,100,16190.085660934448,202322.4,-28.690815,38500,-11.275106195867172,-6.625884,0.18078959,,1.0000039,1076447.0,1272.5997
-9.348891,1.2975928,1680.6636,142.63052,[-1.212 -0.83  -0.059 -0.725 -1.238],-8.56339,386,1.0,12571886,6.476323,7.096397,6.119421,500.0,-9.490557,582.2517,2.6317682e-06,100,16285.408870458603,5416.8965,-23.664047,38600,-8.73256317432173,-8.293644,0.18084125,5.9604645e-08,1.0002049,19757.977,91.57278
-10.476116,1.0949676,33.6393,62.040867,[-1.213 -0.827 -0.052 -0.729 -1.238],-9.988255,387,1.0,12621886,2.7247338,4.6059356,6.210402,500.0,-10.656819,17.994474,7.7312405e-05,100,16374.193494081497,84.78103,-27.531616,38700,-11.138921683477164,-9.75546,0.18109713,,1.0006404,321.56772,47.572933
-8.949487,1.0145051,0.64170635,5.1624165,[-1.212 -0.825 -0.057 -0.732 -1.238],-8.823905,388,1.0,12671886,0.5466993,16.837664,6.570599,500.0,-9.05072,1.5777112,0.024932368,100,16462.86638355255,2.441831,-21.946758,38800,-6.240267995366842,-8.718953,0.18147703,,1.0001912,4.4945593,52.292416
-7.984053,5.663626,316607.8,4884.714,[-1.214 -0.827 -0.06  -0.732 -1.237],-3.9202752,389,1.0,12721886,108.85249,12.699339,6.6686773,500.0,-8.034749,95208.53,1.2350192e-07,100,16554.6255774498,1410596.0,-22.037634,38900,-3.1250193816158385,-3.494687,0.17944254,,1.0000166,5933719.5,1673.4888
-8.860032,0.8759293,94.117836,21.854124,[-1.218 -0.817 -0.055 -0.737 -1.24 ],-8.246973,390,100.0,12771621,1.3534219,9.403562,6.1892605,497.35,-9.061292,34.595997,0.00041647753,100,16653.75064086914,221.23492,-22.985071,39000,-12.406146240768747,-7.989295,0.17927602,99.0,,1278.0642,54.936523
-8.6700735,1.0,,1.0,[-1.222 -0.817 -0.062 -0.736 -1.24 ],-8.843712,391,1.0,12821621,,8.75395,5.5710115,500.0,-8.843712,1.0,1.0,100,16742.395020723343,1.0,-19.107635,39100,-10.703487896923159,-8.670073,0.17927602,,1.0,1.0,31.349669
-10.580723,1.0,,1.0,[-1.222 -0.817 -0.062 -0.736 -1.24 ],-10.823068,392,1.0,12871621,,11.730285,5.972293,500.0,-10.823068,1.0,1.0,100,16829.24871492386,1.0,-27.169971,39200,-14.93864135386061,-10.580723,0.17927602,,1.0,1.0,36.02857
-9.118917,1.203757,3880340.2,358.03046,[-1.222 -0.817 -0.062 -0.736 -1.24 ],-0.18105745,393,100.0,12921037,9.498537,26.610245,7.630105,494.16,-9.291208,648426.4,4.910035e-09,100,16916.301497220993,10792069.0,-30.860237,39300,-10.620432201210269,2.8057926,0.17387466,99.0,,131185816.0,15065.244
-10.677525,1.0,,1.0000346,[-1.232 -0.814 -0.066 -0.723 -1.245],-10.869793,394,1.0,12971037,6.290175e-06,8.057767,6.9924135,500.0,-10.869793,1.0,0.9999785,100,17009.624863147736,1.0,-27.210087,39400,-11.851844026556114,-10.677525,0.17387466,,1.0,1.0,49.387707
-8.781273,0.99999905,,1.0001457,[-1.232 -0.814 -0.066 -0.723 -1.245],-8.910431,395,1.0,13021037,3.8824055e-05,9.723485,5.6733627,500.0,-8.910442,1.0,0.9998391,100,17099.461449623108,1.0,-21.111115,39500,-7.962268591795399,-8.781262,0.17387466,,1.0,1.0,32.511875
-10.123683,1.0,,1.0,[-1.232 -0.814 -0.066 -0.723 -1.245],-10.335371,396,1.0,13071037,,4.7452254,6.005704,500.0,-10.335371,1.0,1.0,100,17186.807627677917,1.0,-26.531288,39600,-13.049005347835458,-10.123682,0.17387466,,1.0,1.0,36.432808
-9.761247,2.1201782,878829400.0,2047.2511,[-1.232 -0.814 -0.066 -0.723 -1.245],45.104507,397,1.0,13121037,36.432266,8.911805,6.569009,500.0,-9.89036,71286264.0,2.3329216e-09,100,17272.64699435234,1603248000.0,-24.707035,39700,-7.958900804935704,60.78581,0.17247172,,1.0043349,43285484000.0,483503.8
-9.959967,0.5069855,23952.752,54.6979,[-1.239 -0.811 -0.055 -0.722 -1.246],-6.376915,398,1.0,13171037,1.8675474,3.7649786,5.132882,500.0,-10.093475,7166.107,5.5265593e-07,100,17370.326748609543,75759.586,-21.616743,39800,-8.229774247170747,-5.8664002,0.17027357,,1.000011,493941.94,613.73474
-10.407507,3.1438832,14998.932,1166.2549,[-1.225 -0.813 -0.059 -0.729 -1.249],-7.2706904,399,1.0,13221037,27.915789,7.736114,6.082598,500.0,-10.5743,4706.412,5.6849717e-06,100,17464.570958137512,51932.09,-25.173714,39900,-10.281455886249482,-6.7129917,0.16936982,,1.0000017,345274.25,1262.6376
-9.965819,1.0729771,54487.277,379.0528,[-1.235 -0.804 -0.062 -0.734 -1.25 ],-7.251653,400,1.0,13271037,9.390694,7.9235396,6.512292,500.0,-10.224415,13235.089,3.298376e-07,100,17562.160675287247,164547.56,-25.984297,40000,-15.940422049599599,-6.116057,0.16825747,5.9604645e-08,1.0000032,1072893.8,1084.1633
-10.525444,0.7392795,356.49466,22.778406,[-1.235 -0.808 -0.056 -0.728 -1.251],-9.961797,401,1.0,13321037,1.2853667,12.6999655,6.3740325,500.0,-10.742488,125.80418,3.231165e-06,100,17657.964895009995,995.6447,-23.083853,40100,-13.379065591676026,-9.647742,0.16505416,,1.0003791,5890.5615,75.89695
-10.848438,1.0000001,,1.0000143,[-1.233 -0.811 -0.048 -0.733 -1.254],-11.080623,402,1.0,13371037,3.8327307e-06,10.092563,6.2194114,500.0,-11.080625,1.0,0.9999803,100,17750.262543439865,1.0,-27.19159,40200,-14.312475730741467,-10.848436,0.16505416,,1.0,1.0,39.071774
-10.221856,0.9932257,84984.76,98.5208,[-1.233 -0.811 -0.048 -0.733 -1.254],-8.2363,403,1.0,13421037,4.0929933,6.7119117,5.7232018,500.0,-10.400981,17905.324,2.9999494e-06,100,17840.594810962677,237464.44,-23.008327,40300,-11.041652686643497,-7.416431,0.165584,,1.0000026,2110433.0,606.2374
-9.794651,0.6800275,47176.445,31.078175,[-1.225 -0.821 -0.056 -0.736 -1.253],-8.336298,404,1.0,13471037,1.7117758,8.381531,7.250721,500.0,-9.950418,9232.285,2.6488856e-06,100,17937.65457892418,126901.79,-32.07135,40400,-9.60186587501358,-7.8466415,0.17134018,,1.000079,1258119.6,189.96025
-10.037144,1.0,,1.0,[-1.236 -0.816 -0.064 -0.728 -1.248],-10.185346,405,1.0,13521037,,11.017605,5.5324116,500.0,-10.185346,1.0,1.0,100,18037.985538721085,1.0,-25.492985,40500,-9.135498332201394,-10.037144,0.17134018,,1.0,1.0,30.91675
-9.748488,2.0312867,2811266.2,1236.2268,[-1.236 -0.816 -0.064 -0.728 -1.248],0.71350455,406,1.0,13571037,27.347862,6.0867167,5.602439,500.0,-9.880663,719641.1,2.040442e-09,100,18126.380210399628,12037603.0,-21.49929,40600,-8.147572773594838,3.2416308,0.17126118,,1.0000017,86219390.0,20042.215
-9.207223,0.75961643,141378.95,25.900784,[-1.227 -0.83  -0.066 -0.724 -1.248],-7.1910095,407,1.0,13621037,1.468076,12.294934,6.7516484,500.0,-9.279739,23145.625,1.227221e-07,100,18221.42199587822,333794.75,-26.55519,40700,-4.470138906655424,-6.8566785,0.1716775,,1.0004568,4129864.2,206.80766
-10.089446,1.0000001,,1.0000123,[-1.234 -0.829 -0.075 -0.729 -1.247],-10.2225485,408,1.0,13671037,3.3877413e-06,7.0648293,5.3419456,500.0,-10.2225485,1.0,0.9999882,100,18315.334587812424,1.0,-22.441849,40800,-8.204796855444693,-10.089445,0.1716775,,1.0,1.0,28.824629
-9.765691,0.89998466,865.09705,92.48625,[-1.234 -0.829 -0.075 -0.729 -1.247],-8.510751,409,1.0,13721037,2.649023,6.171624,5.7401423,500.0,-9.904461,245.39404,5.6199646e-05,100,18397.031584978104,1906.68,-23.58734,40900,-8.554136627490006,-8.280097,0.1693143,,1.000011,15661.747,174.30719
-10.203887,1.1698202,654.5708,124.78003,[-1.235 -0.845 -0.081 -0.736 -1.25 ],-8.850272,410,1.0,13771037,4.1944404,6.1049104,5.121423,500.0,-10.351904,352.6216,2.8263485e-05,100,18489.09206676483,2774.5703,-27.55221,41000,-9.124154065844765,-8.566879,0.16845778,,1.0000014,5170.2256,154.1788
-9.98991,0.61713,4150520.5,127.306755,[-1.229 -0.85  -0.083 -0.73  -1.25 ],-6.8336844,411,1.0,13821037,2.4397075,4.8647313,5.693647,500.0,-10.06715,645089.9,8.390493e-09,100,18592.35013651848,10519551.0,-22.266531,41100,-4.761328468863274,-5.5817184,0.1698474,,1.0000159,102495520.0,747.5334
-9.958556,0.63913625,5164990.0,155.18895,[-1.215 -0.859 -0.073 -0.742 -1.249],-7.317393,412,1.0,13871037,2.9274688,8.577926,6.0763345,500.0,-10.00213,422344.6,2.8686645e-07,100,18688.40327334404,9002760.0,-30.456192,41200,-2.685937803627133,-6.7644877,0.17045434,,1.0000019,325879230.0,276.02017
-9.132846,0.99999994,,1.000019,[-1.202 -0.864 -0.068 -0.757 -1.248],-9.262793,413,1.0,13921037,4.8153165e-06,8.534522,5.5568786,500.0,-9.262793,1.0,0.9999808,100,18780.973434448242,1.0,-26.415602,41300,-8.010136327160126,-9.132847,0.17045434,1.1920929e-07,1.0,1.0,31.190819
-8.936686,0.636686,94793.09,208.06561,[-1.202 -0.864 -0.068 -0.757 -1.248],-7.2433167,414,1.0,13971037,4.767144,18.25383,5.9800377,500.0,-9.040402,33391.35,1.9430486e-09,100,18873.682980298996,419646.03,-21.62225,41400,-6.393347956091775,-6.6321115,0.16435228,,1.000074,1889356.6,719.1977
