EntropyCoefficient,MeanEntropy,MeanIW,EmpiricalD2,StdD2w0t,InitialReturnStd,TimeElapsed,Weights,TimestepsSoFar,StdIW,EpThisIter,Iteration,EpisodesSoFar,Bound,MinIW,MaxD2w0t,InitialReturnMax,InitialReturnMean,ReturnStepMax,InitialBound,InitialReturnMin,MaxIW,ReturnStepMaxmin,J_sample_variance,ReturnMeanIW,EpLenMean,EpRewMean,MeanD2w0t,MinD2w0t
,-0.45474613,0.8646666,5.0513864,0.90120065,2.603288,5766.158254861832,[-0.579  1.395 -0.424 -0.033 -1.867],640851,0.8507503,100,409,40900,-86.82198,0.020087091,83.24771,-81.03041,-93.07779,100.0,-94.774956,-97.445244,8.139547,99.3768,5747.563,-81.73323,16.11,-107.46138099481934,0.09232579,
,-0.46990585,0.58976406,109.45772,10.119621,2.2199018,5780.345847129822,[-0.571  1.397 -0.421 -0.018 -1.874],642368,0.83474624,100,410,41000,-66.970085,0.00022034443,877.33325,-83.0638,-93.21047,100.0,-94.87226,-97.37781,26.63898,99.364944,5281.4336,-56.901028,15.17,-106.73467586955898,0.46018195,
,-0.46917027,0.7775528,33.186337,4.4761214,2.5954907,5794.226510763168,[-0.546  1.399 -0.435 -0.012 -1.889],643894,1.0239887,100,411,41100,-82.406876,0.0019118569,229.10867,-83.26831,-93.57815,100.0,-95.19702,-97.3586,19.251904,99.343094,8290.439,-74.10744,15.26,-107.22799879762839,0.3103349,
,-0.47044173,0.6773036,41.49245,3.5529943,2.081535,5807.937393903732,[-0.551  1.407 -0.44  -0.021 -1.888],645422,0.9978692,100,412,41200,-74.74249,0.00076965,218.85588,-87.06663,-93.925545,100.0,-95.57642,-97.18695,12.175525,99.39065,8116.7373,-64.93494,15.28,-107.63615284652901,0.2817664,
,-0.4719877,0.5560735,287.75793,26.885265,2.5508714,5821.63078212738,[-0.554  1.403 -0.426 -0.021 -1.889],646998,1.5302236,100,413,41300,-65.92891,4.4873355e-05,3037.9873,-84.120834,-93.33552,100.0,-94.93073,-97.25168,16.277325,99.358475,17757.883,-54.107918,15.76,-107.4327537076105,1.0864758,
,-0.47380942,0.48240197,55.69965,4.9732018,1.8289313,5835.910642147064,[-0.549  1.427 -0.422 -0.017 -1.891],648521,0.7540035,100,414,41400,-57.79885,0.0004286379,344.35413,-85.855354,-93.78428,100.0,-95.45707,-97.58081,20.57886,99.3767,4428.3315,-46.531075,15.23,-107.44073324882277,0.38312015,
,-0.47599414,0.8141745,34.75616,3.4435377,2.262316,5850.124862909317,[-0.548  1.431 -0.436 -0.02  -1.893],650112,1.5790688,100,415,41500,-81.19307,0.00039979667,209.6612,-85.14615,-93.0541,100.0,-94.77099,-97.40319,15.805709,99.363884,19591.945,-76.13216,15.91,-107.24164688131232,0.20751223,
,-0.47458833,0.722467,236.55304,30.131021,1.9566613,5863.526252746582,[-0.546  1.45  -0.43  -0.018 -1.895],651625,1.0597454,100,416,41600,-81.6823,8.4748375e-05,2195.7505,-87.05386,-93.39223,100.0,-94.97945,-97.38917,12.945467,99.37155,8859.511,-68.69101,15.13,-106.89419821798518,1.4232198,
,-0.47354957,0.71032983,132.33705,26.25232,2.3170898,5877.308492183685,[-0.553  1.441 -0.431 -0.003 -1.893],653173,0.7881884,100,417,41700,-74.95598,0.00032569517,2341.5208,-86.00187,-92.93132,100.0,-94.59268,-97.30948,6.7147713,99.37684,5095.511,-66.34581,15.48,-106.70705993596283,0.8822871,
,-0.4737926,0.7258381,28.38462,3.6112833,1.9351236,5892.1181564331055,[-5.571e-01  1.431e+00 -4.503e-01  5.608e-05 -1.892e+00],654663,1.0296583,100,418,41800,-74.9876,0.00040018826,142.42772,-87.98249,-93.40555,100.0,-94.9337,-97.40672,12.460141,99.3861,8367.096,-69.35009,14.9,-106.70352650920996,0.28041843,
,-0.47511742,0.6765932,42.26438,7.1046844,2.0475194,5906.20153260231,[-0.541  1.426 -0.45  -0.021 -1.893],656176,1.1519431,100,419,41900,-72.71059,0.0002828464,604.0687,-88.30903,-93.49281,100.0,-95.13412,-97.6594,8.001741,99.387825,10774.867,-64.446266,15.13,-107.01122797625386,0.41167033,
,-0.47785023,0.37469706,238.83424,13.940619,2.4260862,5922.0483429431915,[-0.551  1.424 -0.471 -0.016 -1.894],657725,0.8696474,100,420,42000,-50.165813,0.00037981223,809.97577,-85.43888,-93.392914,100.0,-94.985115,-97.00147,16.459925,99.378944,5535.558,-37.202526,15.49,-107.23030446700399,0.85213375,
,-0.47869214,0.34910467,327.1091,24.228672,2.2954977,5938.188335418701,[-0.538  1.445 -0.471 -0.011 -1.897],659253,0.7902088,100,421,42100,-48.574562,0.00031903246,1820.6328,-86.4559,-93.41628,100.0,-94.94967,-97.327225,7.747653,99.34948,4679.9883,-35.62989,15.28,-107.06952696333342,1.2871596,
,-0.48118043,0.56476,91.2021,6.256051,1.9998631,5955.52460193634,[-0.53   1.468 -0.469 -0.011 -1.898],660803,1.3559209,100,422,42200,-63.691517,0.0002897721,314.9648,-86.174095,-93.73507,100.0,-95.276535,-97.628815,23.49802,99.32814,14747.376,-54.9902,15.5,-107.63347875602705,0.46604154,
,-0.4812648,0.61066765,23.574173,4.358601,2.3156784,5969.632544994354,[-0.524  1.482 -0.473 -0.012 -1.9  ],662329,0.6761055,100,423,42300,-66.98023,0.0025747796,180.84027,-86.28099,-93.70288,100.0,-95.26941,-97.67947,7.1400905,99.37451,3810.0793,-58.93961,15.26,-107.36990427409722,0.29755706,
,-0.48079214,0.7102451,149.39677,25.781557,2.1189778,5981.393241882324,[-0.524  1.491 -0.465  0.008 -1.9  ],663833,0.800703,100,424,42400,-75.33846,0.000110801215,4683.1396,-85.97592,-93.70566,100.0,-95.3492,-97.27263,19.42412,99.353714,5143.4526,-67.89261,15.04,-107.15751520428446,0.51925963,
,-0.48193362,0.5512796,34.371258,3.020972,2.370504,5994.296740293503,[-0.505  1.503 -0.448  0.015 -1.9  ],665349,0.861626,100,425,42500,-61.865654,0.0009137484,116.87423,-83.36551,-93.22315,100.0,-94.86031,-97.31574,14.21858,99.35477,5973.4434,-53.446766,15.16,-106.74101541056046,0.25135243,
,-0.48461422,0.6316961,30.561834,6.754226,2.662171,6006.688593864441,[-0.501  1.507 -0.46   0.011 -1.901],666896,0.85304433,100,426,42600,-68.26676,0.003159645,739.6837,-85.22165,-93.49826,100.0,-95.14447,-97.98778,12.773307,99.37134,5680.977,-60.866898,15.47,-107.3317147996795,0.34819192,
,-0.4926148,0.91675985,3.8767982,0.8117692,1.9386485,6021.058333396912,[-0.503  1.506 -0.457 -0.011 -1.904],668413,0.78656185,100,427,42700,-88.975845,0.004049164,41.774445,-88.94249,-93.728806,100.0,-95.34897,-97.462204,6.6068487,99.39246,5243.1465,-86.43525,15.17,-107.31313939857736,0.07088532,
,-0.49147058,0.641314,48.467197,7.526299,2.04992,6032.665184259415,[-0.511  1.513 -0.447 -0.017 -1.912],669922,1.0051972,100,428,42800,-68.38521,0.0010270664,1040.4893,-87.88337,-93.65033,100.0,-95.293755,-96.798615,9.000758,99.365524,7082.957,-60.59179,15.09,-107.14930209787163,0.22239062,
,-0.4885241,0.69813806,61.40181,8.727295,2.0194507,6049.748086690903,[-5.017e-01  1.525e+00 -4.516e-01 -1.541e-04 -1.910e+00],671419,1.0792274,100,429,42900,-74.6517,0.0005353367,941.52673,-88.262474,-93.55084,100.0,-95.0821,-97.95105,7.4966054,99.34752,9353.685,-66.19709,14.97,-106.92078417008696,0.49991435,
,-0.49391198,0.47232202,406.07822,31.171427,1.9697422,6064.890886545181,[-0.493  1.533 -0.435  0.014 -1.907],672934,1.0283117,100,430,43000,-60.195873,0.00095262355,3113.1172,-87.869415,-93.75014,100.0,-95.37024,-97.095695,38.462837,99.4127,8100.589,-46.687817,15.15,-107.30867273358199,1.2285712,
,-0.49493366,0.44757,110.336525,8.1951065,2.083487,6079.698272228241,[-0.517  1.515 -0.437  0.01  -1.913],674490,1.3359075,100,431,43100,-55.596138,6.709962e-05,414.39386,-84.57593,-93.60683,100.0,-95.256256,-96.66954,24.962551,99.36317,13939.346,-44.45332,15.56,-107.54110187173961,0.55528164,
,-0.49591413,0.43852493,195.55087,12.063892,2.164432,6095.000458955765,[-0.511  1.529 -0.442  0.007 -1.914],676010,1.3402402,100,432,43200,-54.74122,0.0004597471,999.46857,-84.9528,-93.56637,100.0,-95.20996,-97.520546,10.105104,99.370995,14784.224,-43.81944,15.2,-107.16063840930572,0.740337,
,-0.50372666,0.7766529,9.814507,1.8092687,2.1753342,6111.073146343231,[-0.502  1.551 -0.441  0.012 -1.915],677551,0.8531466,100,433,43300,-79.129715,0.001218441,87.07324,-84.79887,-93.76764,100.0,-95.33698,-97.57061,8.679184,99.386894,5866.263,-74.04433,15.41,-107.56357604319776,0.14829879,
,-0.5053522,0.70745444,16.165682,3.2936268,1.9530799,6126.143017053604,[-0.491  1.553 -0.442  0.032 -1.923],679062,0.8862552,100,434,43400,-73.41599,0.00024463984,200.05782,-86.62441,-93.696976,100.0,-95.36646,-98.084496,6.1657476,99.37467,6538.845,-67.478714,15.11,-107.22925795932969,0.19667327,
,-0.5051118,0.36010438,208.68338,20.885653,2.4296932,6138.792716741562,[-0.499  1.559 -0.445  0.053 -1.924],680642,0.8500211,100,435,43500,-49.16823,0.00016799329,1729.5441,-86.776054,-93.56432,100.0,-95.33332,-97.7875,12.956837,99.37788,5580.0605,-37.27395,15.8,-107.72662805961728,1.0625635,
,-0.5062734,0.65375054,93.04423,11.910661,2.0364313,6152.848558425903,[-0.505  1.542 -0.446  0.059 -1.924],682193,1.2893637,100,436,43600,-71.913315,0.00038534592,1260.7277,-86.92964,-93.69203,100.0,-95.36705,-97.38011,10.475049,99.3655,13460.536,-63.23065,15.51,-107.58382096487534,0.54891837,
,-0.5042285,0.7341185,38.17775,8.97802,1.9774365,6165.816272735596,[-0.514  1.531 -0.448  0.069 -1.925],683699,1.3542157,100,437,43700,-77.283005,0.0016816505,659.25934,-86.224106,-93.52812,100.0,-95.1937,-97.38227,11.906178,99.35875,14642.181,-69.59471,15.06,-106.9777264347697,0.41072214,
,-0.509585,0.7839828,44.616043,4.354213,1.9680135,6179.661913394928,[-0.51   1.527 -0.467  0.076 -1.923],685200,1.1111465,100,438,43800,-81.152054,0.00026624327,302.37817,-88.063,-93.84911,100.0,-95.442406,-97.198524,23.21714,99.368515,9509.966,-73.79509,15.01,-107.30421395986637,0.2689112,
,-0.5102733,0.36248583,154.50482,10.43719,2.450833,6192.13218998909,[-0.513  1.52  -0.453  0.069 -1.929],686763,0.8012494,100,439,43900,-48.519905,0.00036098956,564.5517,-85.4115,-93.55579,100.0,-95.30003,-97.67588,14.932789,99.37327,4868.203,-36.8758,15.63,-107.54516076671119,0.6892027,
,-0.5104245,0.5843968,104.429535,12.996873,1.9813814,6206.595937490463,[-0.499  1.535 -0.454  0.066 -1.929],688293,0.77868015,100,440,44000,-67.45809,0.00049122865,655.52124,-86.7471,-93.61249,100.0,-95.23238,-97.1747,16.97731,99.37271,4681.745,-56.592495,15.3,-107.29520236713962,0.7583338,
,-0.51170033,0.29107234,169.58733,10.23912,1.8389896,6221.641849994659,[-0.5    1.529 -0.449  0.077 -1.929],689754,0.5631786,100,441,44100,-42.95667,3.137766e-05,451.8574,-87.89363,-93.75436,100.0,-95.3668,-97.26018,21.909723,99.39744,2111.3591,-29.676935,14.61,-106.80156221346371,0.7184018,
,-0.5100686,0.5842717,94.90574,11.274459,2.2962503,6237.994562625885,[-0.511  1.511 -0.448  0.078 -1.931],691290,1.2688681,100,442,44200,-67.24285,0.00016250636,978.6585,-86.467064,-93.3428,100.0,-94.93227,-97.18031,20.285765,99.35098,13151.313,-56.678947,15.36,-107.04646082206766,0.63094115,
,-0.5099461,0.23683994,193.49727,12.327725,2.3356812,6251.427051782608,[-0.512  1.509 -0.429  0.07  -1.929],692832,0.41784403,100,443,44300,-38.753124,0.00076391874,577.77484,-85.126205,-93.48715,100.0,-95.08005,-97.532875,9.999993,99.36953,1298.4034,-25.466824,15.42,-107.27705337157614,0.8563027,
,-0.5139746,0.6659795,222.11188,20.16649,2.0202208,6268.2272844314575,[-0.503  1.527 -0.429  0.068 -1.929],694347,1.6525265,100,444,44400,-74.858765,7.319324e-05,1692.6079,-88.25202,-93.88085,100.0,-95.476845,-97.14499,13.532613,99.37626,21619.58,-63.723347,15.15,-107.48543076561666,0.87860477,
,-0.5149118,0.3784598,252.91708,17.7043,2.2996378,6280.363377571106,[-0.507  1.547 -0.435  0.079 -1.933],695903,1.0219646,100,445,44500,-51.6146,0.00067365495,1687.2758,-83.13983,-93.29266,100.0,-94.96143,-97.1544,36.667587,99.36577,7709.518,-38.104057,15.56,-107.18259127197892,0.89060783,
,-0.51847756,0.754857,45.697075,5.330925,2.333439,6296.21152305603,[-0.525  1.529 -0.437  0.077 -1.934],697462,1.0176023,100,446,44600,-76.78166,0.00028598896,587.42505,-81.51511,-93.05608,100.0,-94.76829,-97.48954,16.10495,99.3478,8327.418,-71.68556,15.59,-106.94889569277406,0.23497705,
,-0.5160367,0.67603,31.186638,6.274048,1.967284,6312.221035003662,[-0.523  1.548 -0.428  0.082 -1.937],699011,0.7761781,100,447,44700,-71.838585,0.0044072694,388.02808,-88.67306,-93.87109,100.0,-95.4981,-97.25323,5.4057713,99.38025,5006.4663,-64.9516,15.49,-107.76625374798127,0.37872863,
,-0.51741034,0.3961257,123.73414,13.644321,2.18118,6328.163112878799,[-0.536  1.548 -0.425  0.061 -1.935],700528,0.73646325,100,448,44800,-53.49875,0.00049720827,851.0557,-85.1349,-93.531555,100.0,-95.09371,-97.31137,30.193003,99.37687,4043.7954,-40.262295,15.17,-107.07072199367434,0.9768043,
,-0.51829606,0.7055201,13.134266,3.1004272,2.4594936,6343.725197315216,[-0.532  1.543 -0.449  0.064 -1.936],702073,0.81236875,100,449,44900,-76.01138,0.013989426,457.47223,-85.268234,-93.17092,100.0,-94.92732,-97.10409,23.488878,99.35665,5222.133,-67.30268,15.45,-106.96013834104808,0.14117855,
,-0.51784045,0.5403255,259.16605,20.44662,1.8921529,6356.9157021045685,[-0.54   1.539 -0.445  0.047 -1.937],703583,1.4553645,100,450,45000,-67.47648,1.1114575e-05,1677.3704,-88.59584,-93.6319,100.0,-95.27532,-97.03757,14.733837,99.3923,16385.402,-52.919624,15.1,-107.14998379877233,1.1215373,
,-0.5178814,0.40433523,447.00305,40.892727,2.024727,6371.33748793602,[-0.536  1.56  -0.444  0.046 -1.937],705073,0.8105617,100,451,45100,-54.044384,8.574033e-05,3880.0088,-89.15473,-94.05236,100.0,-95.59065,-97.59762,11.380777,99.37058,5093.7974,-40.525173,14.9,-107.41152988260318,1.357329,
,-0.51750565,0.5410315,27.59129,2.660757,2.208821,6386.3482937812805,[-0.555  1.543 -0.442  0.038 -1.937],706604,0.8239025,100,452,45200,-62.791336,0.001109692,201.4172,-85.92373,-93.53899,100.0,-95.29953,-97.78064,6.7009087,99.385315,5393.1484,-52.32802,15.31,-107.21266054916049,0.22821774,
,-0.51829123,0.6326794,94.986725,21.669569,2.1783745,6401.060185670853,[-0.551  1.542 -0.458  0.036 -1.936],708136,0.7440982,100,453,45300,-68.344765,0.00047708553,3108.9812,-85.15463,-93.27769,100.0,-94.96677,-97.16244,9.163263,99.34498,4462.912,-60.227337,15.32,-106.94972704719893,0.43098077,
,-0.5190574,0.60210234,43.143463,10.027672,1.936328,6414.214048862457,[-0.541  1.549 -0.468  0.052 -1.937],709640,0.9940676,100,454,45400,-64.56148,0.0028305864,822.8789,-89.34678,-93.770645,100.0,-95.46402,-96.80179,6.4062047,99.3676,7763.882,-57.532734,15.04,-107.22227562983937,0.39029485,
,-0.5197165,0.44743425,65.14836,4.6910315,2.4852495,6427.935258150101,[-0.529  1.554 -0.472  0.075 -1.938],711190,0.8278221,100,455,45500,-55.674576,0.0007971615,474.81793,-85.486015,-93.539444,100.0,-95.25893,-97.465515,12.491397,99.34806,5413.546,-44.426132,15.5,-107.40373595423748,0.31361297,
,-0.52154666,0.37376115,203.81743,12.122765,2.2669568,6439.870763063431,[-0.537  1.541 -0.467  0.072 -1.939],712741,0.79292595,100,456,45600,-51.492146,0.0003578394,927.4996,-81.5306,-93.793236,100.0,-95.470314,-96.82063,44.672127,99.39864,4294.696,-38.02456,15.51,-107.71667654019534,0.78331983,
,-0.5253897,0.44558954,287.6593,40.103977,2.1075635,6451.128753185272,[-0.547  1.521 -0.468  0.07  -1.941],714273,0.8821845,100,457,45700,-52.697594,0.0007790574,5130.211,-88.194954,-93.760284,100.0,-95.29975,-97.13302,31.669407,99.37462,6314.278,-44.454407,15.32,-107.49345658294162,0.88541764,
,-0.52813745,0.6221467,115.24881,39.98848,1.9992647,6463.213569879532,[-0.567  1.505 -0.47   0.056 -1.944],715817,0.7190073,100,458,45800,-65.95104,0.0020547775,8294.429,-88.30734,-93.54565,100.0,-95.111855,-97.02674,4.466545,99.3626,4038.5164,-59.88491,15.44,-107.34845024036694,0.4059298,
,-0.52807707,0.43373063,222.10454,16.737589,2.1164656,6476.6741988658905,[-0.577  1.488 -0.476  0.043 -1.947],717315,1.4081064,100,459,45900,-55.727493,0.0003703901,1270.8198,-85.413284,-93.62057,100.0,-95.31067,-97.566635,35.823742,99.388,16369.388,-43.26565,14.98,-107.01408185571479,0.8331087,
,-0.52686983,0.6382689,29.943716,4.290633,2.131127,6493.044357061386,[-0.562  1.506 -0.474  0.043 -1.947],718871,0.6505586,100,460,46000,-71.03672,0.00054042984,137.72876,-87.97872,-93.53823,100.0,-95.211075,-97.72923,28.084826,99.35792,3174.7415,-61.463352,15.56,-107.44434935330354,0.33878413,
,-0.5288804,0.30596977,240.86838,13.874553,2.7085457,6506.124004125595,[-0.556  1.508 -0.461  0.052 -1.946],720441,0.68766326,100,461,46100,-45.961426,0.000735461,689.01794,-80.637764,-93.31455,100.0,-95.09828,-96.99047,30.886871,99.37432,3808.932,-31.860708,15.7,-107.34307651718923,0.9142162,
,-0.52537537,0.78994155,35.879818,5.884071,2.0259442,6519.927013158798,[-0.541  1.526 -0.459  0.052 -1.948],721965,0.79134554,100,462,46200,-79.19086,2.9005261e-05,748.27045,-85.44248,-93.72961,100.0,-95.29633,-97.17603,19.546057,99.366745,5270.1567,-75.078094,15.24,-107.38344797111436,0.19619785,
,-0.52863985,0.5187859,125.817,13.400482,2.3526173,6534.742481231689,[-0.548  1.514 -0.475  0.044 -1.944],723468,1.1011347,100,463,46300,-61.112904,0.00035976383,1265.6246,-83.775665,-93.489685,100.0,-95.12935,-97.108086,14.098354,99.37325,8916.594,-49.682518,15.03,-106.90422868279049,0.6043236,
,-0.52788997,0.8083475,22.433949,2.9630477,2.1851275,6549.709341049194,[-0.542  1.517 -0.492  0.053 -1.948],725004,1.0916257,100,464,46400,-81.29197,0.00072586566,175.05272,-83.57911,-93.49047,100.0,-95.22933,-97.138405,11.962462,99.39773,9324.287,-75.76133,15.36,-107.21388917647627,0.16945766,
,-0.52569294,0.61402196,53.37095,6.046275,2.3998632,6566.217497110367,[-0.529  1.524 -0.476  0.052 -1.947],726563,1.4023758,100,465,46500,-70.22784,0.0003012188,371.5506,-83.68099,-93.67807,100.0,-95.30354,-97.65767,10.3745775,99.39585,15505.497,-58.415783,15.59,-107.665255083898,0.5147297,
,-0.52826345,0.6745563,130.4429,25.80402,1.9713947,6579.490405797958,[-0.531  1.516 -0.499  0.049 -1.945],728087,0.9864486,100,466,46600,-72.51529,4.5304216e-05,3439.4353,-88.7346,-93.53745,100.0,-95.128685,-97.18219,24.524998,99.37723,7850.3037,-64.58636,15.24,-107.16563579321104,0.6990342,
,-0.5269313,0.6610607,84.06541,9.999254,2.3855407,6592.313100337982,[-0.521  1.521 -0.508  0.07  -1.947],729656,1.2163433,100,467,46700,-72.41289,0.00017394993,685.41797,-85.469154,-93.426956,100.0,-95.0225,-97.474335,23.501144,99.38501,11630.932,-63.87208,15.69,-107.4551485018448,0.5999503,
,-0.53004456,0.41101,474.98196,34.29345,1.7150761,6606.757409334183,[-0.527  1.512 -0.509  0.082 -1.946],731174,1.266851,100,468,46800,-55.804012,0.000121272285,3794.2769,-88.17203,-94.1703,100.0,-95.84927,-96.9838,154.41515,99.4172,8169.913,-41.168777,15.18,-107.83760534270915,1.572657,
,-0.53320307,0.39322993,189.89664,24.74394,2.3085601,6621.277106523514,[-0.538  1.49  -0.511  0.078 -1.949],732741,0.7224096,100,469,46900,-48.76004,0.00046631263,3928.4456,-86.03921,-93.546394,100.0,-95.17058,-97.02875,7.3927655,99.37785,4083.083,-39.16987,15.67,-107.57915382605752,0.6489094,
,-0.5341972,0.4138529,61.024418,4.6490746,2.4371076,6634.287174701691,[-0.528  1.508 -0.512  0.091 -1.952],734309,0.5310516,100,470,47000,-51.959064,0.00075927144,345.12262,-83.04896,-93.833115,100.0,-95.48835,-97.51452,12.971822,99.35609,2108.2505,-41.34384,15.68,-107.91926196940602,0.3802622,
,-0.53416467,0.6636746,102.04618,22.767448,2.138144,6646.754081964493,[-0.531  1.503 -0.498  0.091 -1.953],735861,1.0214188,100,471,47100,-72.346664,0.0014862396,3946.338,-85.208786,-93.59145,100.0,-95.264984,-97.8342,8.4174,99.38114,8520.652,-64.49808,15.52,-107.48808211061119,0.54586875,
,-0.53508615,0.61430174,97.27362,18.456804,1.8898449,6660.904764175415,[-0.519  1.513 -0.493  0.082 -1.953],737406,1.0081998,100,472,47200,-67.6749,0.00071014796,2506.2617,-88.22403,-93.93337,100.0,-95.58698,-97.56212,20.460321,99.372505,7964.9375,-60.193417,15.45,-107.81396020209436,0.54518366,
,-0.53485596,0.4842465,262.4168,18.276632,2.246002,6672.490750312805,[-0.508  1.524 -0.489  0.072 -1.954],738972,1.3818852,100,473,47300,-62.03633,0.00011428463,1227.0791,-87.3173,-93.26183,100.0,-95.10298,-97.4008,11.029337,99.36918,14703.385,-47.511578,15.66,-107.23492066018922,1.1035569,
,-0.53930223,0.34840962,371.85095,27.9477,1.917011,6684.625901937485,[-0.498  1.542 -0.488  0.069 -1.954],740518,1.0389829,100,474,47400,-48.430664,2.7827502e-05,3529.9492,-86.56672,-93.759026,100.0,-95.45844,-97.27937,68.53863,99.39545,6752.7075,-34.990074,15.46,-107.60555047501586,1.239242,
,-0.54197377,0.5933647,108.12713,19.137148,1.8273149,6696.867152690887,[-0.515  1.523 -0.49   0.067 -1.958],742049,1.6587163,100,475,47500,-67.532646,0.0008972952,1559.3934,-90.36382,-94.018776,100.0,-95.7209,-97.61705,15.948432,99.37113,22556.81,-57.139263,15.31,-107.77549626992771,0.8107467,
,-0.5407898,0.6048017,118.82432,13.144342,2.1613827,6709.149280548096,[-0.512  1.518 -0.473  0.054 -1.961],743585,1.7443203,100,476,47600,-67.83687,4.434566e-05,1074.4572,-85.440254,-93.54472,100.0,-95.26209,-97.73834,18.06796,99.36445,23868.973,-58.29128,15.36,-107.27166133029122,0.71647084,
,-0.54176307,0.32203558,146.06284,8.7944,1.998612,6722.54930472374,[-0.515  1.503 -0.475  0.062 -1.96 ],745110,0.73974043,100,477,47700,-44.184006,0.0006354789,450.5903,-87.292435,-93.61771,100.0,-95.23706,-97.53674,11.646394,99.362236,4194.1353,-33.407127,15.25,-107.2594682827026,0.58349204,
,-0.5437009,0.4226585,68.38183,9.0213585,2.2353408,6737.477727890015,[-0.526  1.486 -0.472  0.059 -1.961],746669,0.7373996,100,478,47800,-55.656227,0.0011834824,714.9061,-86.20319,-93.36125,100.0,-95.00653,-97.12597,7.7781215,99.37854,4317.3364,-41.811104,15.59,-107.27083307767181,0.62358797,
,-0.542652,0.7844494,47.35726,7.99928,2.3796043,6754.988373994827,[-0.527  1.491 -0.451  0.056 -1.963],748218,0.83570236,100,479,47900,-79.79519,0.00026532926,706.7959,-85.56379,-93.63941,100.0,-95.38308,-97.337234,25.306746,99.37638,5467.004,-74.15096,15.49,-107.50973691604487,0.30185685,
,-0.5466446,0.46642178,279.08115,19.250847,2.5568714,6769.207890510559,[-0.54   1.484 -0.467  0.059 -1.962],749794,1.1369025,100,480,48000,-58.78906,8.12163e-06,1750.4689,-84.576126,-93.52866,100.0,-95.15346,-97.07375,31.019968,99.37114,9707.867,-46.28476,15.76,-107.61967205790592,0.9119622,
,-0.54743284,0.59728736,45.616714,5.870192,2.0333612,6787.05690073967,[-0.521  1.502 -0.465  0.064 -1.966],751306,0.7246593,100,481,48100,-67.137314,0.000449223,271.8487,-88.14153,-93.75725,100.0,-95.32294,-97.522896,5.352762,99.37798,4255.863,-57.806137,15.12,-107.31256647599257,0.3903286,
,-0.54688984,0.41343257,431.94073,38.95368,2.3768017,6801.564602851868,[-0.523  1.505 -0.474  0.055 -1.966],752845,1.0333332,100,482,48200,-53.71992,4.8449758e-05,5055.8936,-86.334076,-93.42459,100.0,-94.98852,-97.0884,13.245031,99.35691,8576.227,-41.1458,15.39,-107.19141129149479,1.3871673,
,-0.54685676,0.8443168,3.4595697,0.36306366,1.9710698,6816.670016050339,[-0.513  1.527 -0.473  0.062 -1.966],754354,1.1055799,100,483,48300,-82.217575,0.0043797977,17.033289,-89.404724,-93.919495,100.0,-95.54144,-97.37695,7.515104,99.42682,9980.762,-79.986115,15.09,-107.4317387101945,0.047793422,
,-0.5465577,0.6356832,140.52911,14.71513,2.0838246,6827.225688457489,[-0.511  1.516 -0.47   0.052 -1.966],755873,1.6793499,100,484,48400,-69.91585,0.000287907,1962.8248,-86.84489,-93.87086,100.0,-95.43926,-97.99874,23.224148,99.37459,22309.959,-61.220913,15.19,-107.49853634068936,0.62405396,
,-0.5474224,0.3447868,302.64984,17.770472,2.4959183,6838.379257917404,[-0.494  1.528 -0.467  0.047 -1.965],757387,0.7159505,100,485,48500,-49.688164,0.000110491615,1110.2427,-81.22906,-93.75275,100.0,-95.398575,-97.202736,36.623676,99.347336,3413.2703,-35.13847,15.14,-107.3065953403955,1.0857027,
,-0.54621494,0.6146627,84.016945,9.503663,2.3188584,6850.535217285156,[-0.509  1.51  -0.469  0.046 -1.966],758894,1.2976083,100,486,48600,-68.8014,0.000770244,756.9558,-82.99263,-93.636475,100.0,-95.39561,-97.60913,16.38256,99.3536,13439.241,-59.45215,15.07,-107.12617924739037,0.5258722,
,-0.54417133,0.7875278,28.558104,8.717583,2.1861112,6860.886152505875,[-0.513  1.498 -0.467  0.053 -1.965],760420,0.58963084,100,487,48700,-80.72592,0.0037163168,790.3379,-85.78109,-93.78456,100.0,-95.48168,-97.489815,5.0312977,99.38411,2832.8762,-74.49748,15.26,-107.45889484329439,0.287398,
,-0.5459131,0.84998757,4.57557,0.70028716,2.178979,6874.8426723480225,[-0.516  1.505 -0.455  0.045 -1.963],761983,0.81074953,100,488,48800,-83.88097,0.001337522,28.86925,-85.83528,-93.41709,100.0,-95.20145,-96.77939,5.0538216,99.394165,5287.9546,-80.14309,15.63,-107.38069614013581,0.0767059,
,-0.5429863,0.7286821,19.210785,1.8851842,2.3014479,6886.296950340271,[-0.525  1.511 -0.46   0.063 -1.965],763533,1.0683147,100,489,48900,-73.73371,0.0006736472,148.59642,-86.897095,-93.61688,100.0,-95.290695,-97.440384,8.84675,99.39401,9079.783,-69.44071,15.5,-107.50615778897235,0.11629045,
,-0.54364514,0.3990318,129.65575,17.503838,1.964774,6901.777273416519,[-0.524  1.528 -0.46   0.074 -1.962],765057,0.687686,100,490,49000,-50.502094,0.00020584656,2627.7864,-86.55621,-93.42272,100.0,-94.98434,-97.14123,8.130495,99.36171,3888.4255,-39.657303,15.24,-107.03297403095263,0.8110308,
