InitialReturnMax,EmpiricalD2,MaxIW,StdD2w0t,J_sample_variance,EpisodesSoFar,TimeElapsed,EpRewMean,ReturnStepMaxmin,InitialBound,EpLenMean,EpThisIter,TimestepsSoFar,Iteration,ReturnMeanIW,MeanIW,InitialReturnStd,InitialReturnMean,MeanEntropy,StdIW,MeanD2w0t,EntropyCoefficient,ReturnStepMax,InitialReturnMin,MinD2w0t,Bound,Weights,MaxD2w0t,MinIW
7.575615,1.2880771,3.5767868,0.18937422,86913.875,32500,2973.4563686847687,-107.74450173347677,85.57831,372.08246,15.59,100,724731,325,627.6183,1.0640486,2.4461894,1.7547608e-06,0.23840123,0.54423016,0.033773467,,100.0,-2.9829407,,393.6341,[ 1.108  0.578  0.146 -0.295 -1.178],1.6510496,0.17425361
8.70015,1.463568,9.0366,0.23078832,233831.02,32600,2981.0164318084717,-107.51103561473467,85.61259,375.7443,15.61,100,726292,326,674.167,1.1502144,2.5544896,-3.6621093e-06,0.22513375,0.86506116,0.03906222,,100.0,-4.610649,,428.69098,[ 1.11   0.566  0.15  -0.299 -1.181],3.8621933,0.061982226
10.947784,1.8625718,11.505252,0.2721444,723014.0,32700,2989.968785762787,-107.2431228982518,85.516235,382.06763,15.5,100,727842,327,697.3147,1.1938372,3.0320868,-3.967285e-06,0.21883562,1.5720397,0.044033173,,100.0,-3.9030533,,421.09277,[ 1.142  0.554  0.159 -0.294 -1.194],6.0485897,0.050405756
10.538132,1.312758,3.6909368,0.18748398,108617.05,32800,2998.0442497730255,-107.4195678718959,85.40277,387.0524,15.34,100,729376,328,629.32,1.0494643,2.67665,1.4724731e-05,0.21720694,0.5996423,0.033129483,,100.0,-3.9426422,,400.3238,[ 1.146  0.559  0.166 -0.307 -1.2  ],1.8802241,0.17329773
7.1928406,1.835075,10.319267,0.21501802,324251.9,32900,3004.825567483902,-107.22791233523847,85.31563,392.61688,15.26,100,730902,329,677.7933,1.129955,2.4880033,-5.340576e-06,0.21395147,1.050113,0.036904838,,100.0,-3.8238297,,431.92252,[ 1.15   0.57   0.165 -0.299 -1.202],2.876155,0.14022093
8.632507,3.4690921,19.775385,0.3024299,1668758.6,33000,3011.5575749874115,-107.10492239098495,85.074844,414.52927,14.98,100,732400,330,776.36536,1.2871058,2.1863,7.6293945e-06,0.20560345,2.3505077,0.04445292,,100.0,-3.9028778,,496.98163,[ 1.173  0.577  0.16  -0.3   -1.205],12.31756,0.002874073
9.376335,1.4332223,3.769094,0.20320645,125684.04,33100,3021.439848423004,-107.37723897000467,85.68687,368.23712,15.7,100,733970,331,642.9221,1.1051431,2.5253808,-5.0354006e-06,0.20368683,0.6564799,0.036096904,,100.0,-3.9384995,,404.33716,[ 1.143  0.564  0.165 -0.309 -1.213],2.0030901,0.098053314
12.269737,1.0724535,2.0890145,0.17991833,21021.443,33200,3029.361440896988,-107.37094917011369,85.54007,365.08423,15.52,100,735522,332,616.74774,1.0410333,2.8422592,9.155274e-06,0.20133413,0.2626697,0.03217542,,100.0,-4.657158,,381.8614,[ 1.14   0.577  0.172 -0.305 -1.215],1.1886027,0.5281908
8.309242,1.4651703,8.191703,0.22341184,337148.1,33300,3037.845782518387,-107.0084209190004,85.1054,408.24554,15.03,100,737025,333,698.8625,1.1500698,2.4264278,1.9073486e-06,0.22217697,1.0438958,0.037991144,,100.0,-3.528122,,453.52768,[ 1.131  0.579  0.169 -0.3   -1.218],2.5525024,0.23927656
9.790527,35.9699,73.284996,2.5955644,26525614.0,33400,3046.661005973816,-107.3911260222613,85.01992,407.29187,14.96,100,738521,334,1508.1837,2.6222477,2.2412634,-6.4849855e-06,0.18500455,9.467363,0.17520511,,100.0,-3.5596313,,862.1962,[ 1.137  0.577  0.167 -0.285 -1.197],158.34073,0.0016807318
8.979134,1.3732886,5.307465,0.20065816,120120.89,33500,3057.2770590782166,-107.51082267972463,85.09372,412.67722,15.07,100,740028,335,664.0534,1.0881565,2.134419,-5.722046e-06,0.17811446,0.6074458,0.035067897,,100.0,-3.3135757,,441.9173,[ 1.17   0.607  0.174 -0.275 -1.234],1.9654881,0.18780746
6.0853043,3.7134778,16.787209,0.3707833,1545904.5,33600,3064.964403152466,-107.55633243346269,85.46379,393.73828,15.42,100,741570,336,795.66486,1.3578212,2.0758727,-2.1362305e-06,0.17412695,2.284793,0.0546446,,100.0,-3.8042068,,494.60367,[ 1.164  0.603  0.163 -0.281 -1.241],8.646292,0.044884555
8.073227,1.1011249,2.3405664,0.18288831,33933.977,33700,3072.515845298767,-107.43349665590391,85.39631,383.2901,15.36,100,743106,337,630.18756,1.0511522,2.2601123,-2.7465821e-06,0.16381858,0.32729945,0.032499433,,100.0,-4.038666,,402.00183,[ 1.151  0.588  0.156 -0.276 -1.245],1.2956996,0.4174953
8.13768,1.0560902,1.6584145,0.17591864,13268.788,33800,3079.944719552994,-107.72237986465521,85.26709,398.98758,15.25,100,744631,338,621.2465,1.0240127,2.3114843,-9.384155e-06,0.15830946,0.20561662,0.031189179,,100.0,-3.7954712,,408.68552,[ 1.15   0.59   0.151 -0.269 -1.255],1.1305187,0.4931892
11.848152,1.240696,3.5834925,0.18745664,79509.445,33900,3086.5999286174774,-107.32247343218346,85.30458,391.7846,15.29,100,746160,339,653.7391,1.0923781,2.3628755,-5.41687e-06,0.15513909,0.5223893,0.03306941,,100.0,-3.5581665,,423.972,[ 1.148  0.588  0.155 -0.27  -1.261],2.5237813,0.2996045
11.178398,1.048602,1.6636302,0.17958115,13153.939,34000,3094.358515024185,-106.88521463600895,85.85481,363.45688,15.82,100,747742,340,589.975,1.0210091,2.9564245,3.967285e-06,0.15111896,0.20985071,0.032451473,,100.0,-4.3760986,,370.69897,[ 1.145  0.58   0.156 -0.282 -1.264],1.1322955,0.37064117
8.181473,1.7843752,10.623328,0.22126704,432887.06,34100,3102.903933286667,-106.89765831266887,84.99124,408.6701,14.87,100,749229,341,712.9331,1.1616398,2.4181204,-4.8065185e-06,0.14387396,1.1758472,0.037440255,,100.0,-3.5300903,,459.89444,[ 1.139  0.58   0.16  -0.283 -1.268],3.140565,0.050118297
10.1285095,1.1744723,4.7244997,0.19298342,66674.59,34200,3111.5844192504883,-107.66186420281495,85.82353,358.53937,15.9,100,750819,342,608.5663,1.0540688,2.841171,6.1798096e-06,0.14011908,0.47012115,0.034627184,,100.0,-3.6836243,,375.6532,[ 1.144  0.592  0.17  -0.278 -1.275],2.2140307,0.1640777
6.8477173,6.7470336,72.426056,0.74423146,10967988.0,34300,3118.9550302028656,-107.63816051705302,85.5899,361.01,15.59,100,752378,343,882.5182,1.5490175,2.0416448,3.8146973e-07,0.15931359,6.281962,0.06777106,,100.0,-3.4794693,,484.29156,[ 1.137  0.595  0.162 -0.283 -1.279],64.26511,0.03374501
8.554466,2.5391653,8.36185,0.29605955,608224.6,34400,3127.658717393875,-106.92316440331419,85.41889,393.2953,15.35,100,753913,344,780.38605,1.326889,2.5340598,1.4190674e-05,0.15491956,1.4299576,0.04772201,,100.0,-3.6806488,,496.4763,[ 1.117  0.581  0.146 -0.299 -1.26 ],8.384543,0.04713404
6.571556,3.3659987,23.721178,0.42898148,2159673.0,34500,3136.0200941562653,-107.03628551981754,85.08975,410.26282,14.99,100,755412,345,757.61646,1.2547612,2.3122323,-5.8746336e-06,0.15214442,2.6617284,0.058305196,,100.0,-3.8637161,,431.47263,[ 1.125  0.592  0.164 -0.287 -1.264],11.054639,0.027060106
8.222595,17.476883,209.9402,3.0653439,91534200.0,34600,3144.4562826156616,-107.4981135373362,85.317665,388.8254,15.31,100,756943,346,1773.9834,3.1856868,2.3159857,-8.392334e-06,0.14753811,18.135117,0.20623723,,100.0,-3.6233673,,1054.2827,[ 1.117  0.585  0.158 -0.272 -1.267],159.43391,0.00043137828
6.3727417,3.5269823,35.165863,0.44609264,2433872.2,34700,3156.087105989456,-107.4669853436626,85.92884,333.58154,16.0,100,758543,347,785.55927,1.4010664,2.3321323,2.0599366e-06,0.14044188,2.980716,0.05904139,,100.0,-3.844017,,444.78632,[ 1.108  0.58   0.161 -0.242 -1.271],14.37839,0.012495959
6.3319397,1.0102811,1.474536,0.1730205,3586.0493,34800,3165.1046772003174,-107.81637948941977,85.26391,412.46036,15.27,100,760070,348,609.0572,1.0032324,1.9596379,-7.6293944e-08,0.13971311,0.10499283,0.030707624,,100.0,-3.4991302,,413.51074,[ 1.111  0.588  0.152 -0.253 -1.278],1.0287942,0.7480314
6.9653244,1.083915,2.0206327,0.17773545,23727.602,34900,3172.9221229553223,-107.48535805028158,85.28192,369.47116,15.27,100,761597,349,628.6016,1.0413092,2.3547697,6.1035155e-07,0.13922483,0.2777663,0.03152479,,100.0,-3.5177765,,384.4969,[ 1.108  0.59   0.15  -0.251 -1.279],1.2272663,0.49756497
11.2608795,12.753256,80.3922,0.90777797,17126318.0,35000,3180.289180278778,-107.76930272460518,85.32741,388.57468,15.35,100,763132,350,965.30206,1.6953553,2.3515775,-2.5177003e-06,0.12597167,7.937536,0.104188055,,100.0,-3.6068573,,485.74738,[ 1.113  0.582  0.152 -0.251 -1.28 ],28.252926,0.0038051633
7.2607193,2.427225,12.264198,0.268338,688790.44,35100,3189.240918636322,-106.87897679078476,85.194115,396.2164,15.07,100,764639,351,707.97015,1.1771532,2.2210305,-2.2888185e-06,0.12677465,1.5252446,0.041387293,,100.0,-3.6506271,,443.92563,[ 1.102  0.556  0.15  -0.25  -1.293],8.661348,0.08785493
6.3246613,1.0851732,2.4401088,0.18052977,18873.42,35200,3197.0971641540527,-107.583972429609,85.59764,372.78455,15.62,100,766201,352,609.54407,1.0351461,1.9651854,3.1280517e-06,0.12733406,0.25228146,0.032371838,,100.0,-4.1150284,,386.948,[ 1.112  0.568  0.14  -0.242 -1.292],1.3474278,0.4734813
9.35865,1.0514209,1.9171265,0.17899536,13494.314,35300,3205.304523229599,-107.23550425332988,85.56161,373.90277,15.55,100,767756,353,605.78754,1.0240939,2.628913,-3.7384034e-06,0.13330056,0.2086436,0.03204023,,100.0,-3.5153732,,382.84174,[ 1.109  0.573  0.135 -0.24  -1.292],1.1922483,0.37105817
11.071419,8.937228,40.688103,0.89379644,8550424.0,35400,3212.515924692154,-106.8763096497819,85.381676,393.76657,15.26,100,769282,354,1057.1946,1.891397,2.6577024,7.858276e-06,0.13307427,5.741754,0.06838075,,100.0,-3.5822144,,598.3873,[ 1.106  0.576  0.137 -0.243 -1.286],113.827484,0.005479383
9.052338,11.489529,58.190586,1.2307649,10755658.0,35500,3221.8227956295013,-107.41866731067559,85.41274,381.44397,15.4,100,770822,355,1003.541,1.7342869,2.1362102,5.7983398e-06,0.12854102,6.036438,0.085097656,,100.0,-3.7547226,,589.6371,[ 1.081  0.557  0.145 -0.26  -1.286],107.24573,0.0019413477
10.714783,3.3647,28.467632,0.4495418,4344189.0,35600,3230.1242394447327,-106.95045915578012,85.45953,379.27167,15.39,100,772361,356,878.4456,1.5060675,2.51801,-5.645752e-06,0.111468084,3.8120391,0.06218066,,100.0,-4.4182816,,517.5548,[ 1.065  0.538  0.156 -0.274 -1.29 ],11.308304,0.004803047
7.660904,2.224992,20.155603,0.26113132,1277211.5,35700,3240.835474252701,-107.22837269282849,85.31965,399.92847,15.24,100,773885,357,698.8121,1.170853,2.4125094,6.942749e-06,0.0953017,2.0396447,0.041463017,,100.0,-3.6060486,,439.19177,[ 1.025  0.549  0.141 -0.256 -1.307],7.040903,0.03536635
9.574135,1.3629556,4.721736,0.19565795,123222.836,35800,3248.0710604190826,-107.45524076284737,85.661674,352.63235,15.65,100,775450,358,624.63806,1.0660006,2.5990274,-1.7547608e-06,0.09356524,0.65509456,0.03478693,,100.0,-4.046257,,371.25674,[ 1.045  0.554  0.129 -0.25  -1.324],1.8674958,0.2747138
9.37632,570.47534,3065.6685,60.727783,4605005300.0,35900,3256.0572147369385,-107.1105132201905,85.38081,388.8857,15.26,100,776976,359,7349.7354,13.12158,2.4110909,1.3732911e-06,0.020112997,123.1629,2.2261226,,100.0,-3.4944687,,5040.7363,[ 1.035  0.549  0.134 -0.251 -1.325],4853.3335,4.4912573e-05
10.142067,13.784163,43.722664,0.9501308,7479195.0,36000,3269.728287935257,-107.39398817670197,85.34763,387.8115,15.32,100,778508,360,950.62305,1.6401175,2.4822598,2.8991699e-06,0.023652768,5.08334,0.09315592,,100.0,-3.9038773,,520.92035,[ 1.068  0.571  0.128 -0.266 -1.399],50.16038,0.002899691
8.754219,36.010277,255.78549,3.7236903,153044960.0,36100,3279.906492471695,-107.68377555005128,85.718254,366.0929,15.79,100,780087,361,1747.8416,3.3294141,2.5012658,6.866455e-06,0.01753415,24.905092,0.27155128,,100.0,-3.947197,,858.3574,[ 1.034  0.557  0.121 -0.27  -1.395],270.19913,0.0034415624
10.097961,1.1721333,2.9982152,0.19134326,40069.16,36200,3290.5261771678925,-107.50844483830025,85.56178,372.98633,15.54,100,781641,362,643.6424,1.0892241,2.8139057,-4.9591063e-06,0.02216237,0.3616076,0.034098063,,100.0,-4.0837784,,408.55185,[ 1.016  0.545  0.1   -0.263 -1.401],1.4816256,0.41151983
8.053032,7.336069,41.544323,0.66001105,3377813.0,36300,3297.8045496940613,-107.59615929042607,84.97321,408.47278,14.96,100,783137,363,849.0581,1.4117411,2.2865357,-3.5858154e-06,0.022944031,3.3568163,0.06957081,,100.0,-3.1857834,,493.23212,[ 1.014  0.545  0.106 -0.268 -1.397],29.432924,0.014042077
9.613068,21.509836,213.57059,1.9078561,61619520.0,36400,3304.5596249103546,-107.20966598032203,85.1392,414.4591,15.07,100,784644,364,1277.3083,2.2036135,2.502365,3.6621093e-06,0.011058521,14.332705,0.14139305,,100.0,-3.8754425,,751.126,[ 1.038  0.555  0.098 -0.273 -1.396],93.41377,0.0044285017
6.931183,2.3900304,7.5062294,0.2779313,514789.16,36500,3314.3865954875946,-107.35121006382242,85.44157,384.0037,15.4,100,786184,365,728.48413,1.2385712,2.391222,2.2888185e-06,0.0047511733,1.3138049,0.045108568,,100.0,-3.624611,,448.9726,[ 1.056  0.565  0.083 -0.275 -1.408],5.102391,0.04006379
8.405983,2.3854384,9.300613,0.28723663,500191.22,36600,3324.5037729740143,-107.01409633191938,85.605064,380.36652,15.51,100,787735,366,779.0325,1.3392332,2.4634347,3.0517577e-07,0.0015830753,1.2915154,0.046976417,,100.0,-4.346237,,496.97162,[ 1.041  0.561  0.086 -0.265 -1.414],5.268203,0.07443975
12.300095,6.691994,102.15814,1.0433928,12621722.0,36700,3330.930070877075,-107.7497939714569,85.48702,369.74475,15.52,100,789287,367,923.98315,1.5723838,2.4324455,6.790161e-06,-0.00067621155,6.2659273,0.09288346,,100.0,-3.7171326,,456.29642,[ 1.042  0.571  0.084 -0.273 -1.417],45.581345,0.0077599273
5.400322,8.623853,45.44863,0.72425973,8273651.5,36800,3339.3737947940826,-107.09722405945824,85.18112,401.41614,15.05,100,790792,368,1015.5475,1.7152338,1.9890364,-3.8146973e-07,-0.003278546,5.2007794,0.07189301,,100.0,-4.1212387,,592.0586,[ 1.043  0.559  0.074 -0.261 -1.42 ],37.675632,0.010358141
7.077141,10.333251,75.1481,1.5894233,10294730.0,36900,3349.8919644355774,-107.4184560264168,84.99218,420.5447,14.89,100,792281,369,1373.5544,2.281245,1.9293247,1.4495849e-06,-0.004566719,5.5272465,0.117515095,,100.0,-3.1774902,,914.8337,[ 1.014  0.548  0.062 -0.266 -1.422],97.172714,0.0033188385
7.111908,39.277943,111.99629,5.6121645,38046068.0,37000,3359.0948219299316,-106.86994425089833,85.00816,421.37244,14.88,100,793769,370,1465.6787,2.5205336,2.1638184,1.3656616e-05,-0.0049284725,11.285436,0.1800512,,100.0,-4.096283,,937.38196,[ 1.016  0.559  0.074 -0.279 -1.424],831.8668,0.0019408136
9.071449,6.750093,71.29958,1.1111434,22552618.0,37100,3369.4682545661926,-107.08592099143239,85.903824,355.45306,15.9,100,795359,371,1216.9685,2.2293081,2.8205192,-1.8310546e-06,-0.006296896,9.098841,0.09866664,,100.0,-5.019043,,668.73926,[ 0.993  0.542  0.06  -0.298 -1.424],62.748543,0.025387663
9.121269,1.8580855,9.904028,0.21316011,391314.62,37200,3379.831467151642,-107.11176974279131,85.51456,377.0818,15.46,100,796905,372,655.9482,1.1162808,2.794388,-6.713867e-06,-0.0047645653,1.1807185,0.037119355,,100.0,-3.6007843,,401.34198,[ 0.989  0.529  0.071 -0.32  -1.425],2.3658667,0.09882215
9.725456,4.975248,39.121597,0.7058619,6382585.0,37300,3389.09152507782,-106.88272047641831,84.66549,436.86597,14.56,100,798361,373,1108.326,1.8199086,2.2917686,2.2888183e-07,-0.010635318,4.428051,0.06785206,,100.0,-3.4166946,,735.30396,[ 0.975  0.521  0.072 -0.322 -1.424],32.442398,0.01294959
9.77169,1.1368973,3.3626435,0.18236771,47857.395,37400,3397.1280267238617,-107.70195843395483,85.90117,348.26123,15.96,100,799957,374,600.6692,1.0449681,2.5354245,1.1062622e-05,-0.005407225,0.42345786,0.033062685,,100.0,-3.6361618,,361.74023,[ 0.978  0.529  0.067 -0.336 -1.43 ],1.6294837,0.28523695
8.319458,1.5244577,5.3236055,0.22826132,212474.75,37500,3405.2313754558563,-106.81035893445403,84.90597,424.81024,14.8,100,801437,375,710.1229,1.145046,2.4153461,7.3242186e-06,-0.0032043576,0.7797806,0.03782498,,100.0,-3.4621506,,474.851,[ 0.982  0.535  0.068 -0.332 -1.424],3.178554,0.04655
4.9395905,1.5565124,7.300922,0.22569272,234538.48,37600,3413.4915318489075,-107.18463705377398,85.240776,412.01923,15.12,100,802949,376,715.1755,1.1844473,1.8978503,-1.8310546e-06,-0.006758537,0.86395854,0.038067468,,100.0,-3.3313293,,482.17456,[ 0.977  0.539  0.06  -0.318 -1.422],3.4811983,0.19223416
8.394196,1.627748,5.8514175,0.21366477,226859.33,37700,3421.7399442195892,-107.6044355853297,85.35347,394.74313,15.33,100,804482,377,680.4731,1.1399099,2.294495,4.272461e-06,-0.021133425,0.86317366,0.03715892,,100.0,-3.871994,,441.4568,[ 0.973  0.535  0.056 -0.309 -1.426],2.422882,0.111340806
6.624016,1.0582387,1.7654483,0.1764537,14817.525,37800,3430.5050263404846,-107.32505262505873,85.451416,380.03882,15.42,100,806024,378,611.86786,1.0249232,2.1073573,2.2125244e-06,-0.026163219,0.2221498,0.031469285,,100.0,-3.8898315,,390.3292,[ 0.968  0.527  0.055 -0.305 -1.44 ],1.0946044,0.62587374
10.121574,1.5556315,12.669088,0.2345313,279611.72,37900,3437.685085296631,-107.57052269934576,85.64079,377.40582,15.65,100,807589,379,663.95483,1.1328222,2.6926823,-2.2125244e-06,-0.029770205,0.954026,0.03946877,,100.0,-4.358589,,414.92242,[ 0.965  0.532  0.055 -0.304 -1.445],3.3155196,0.0630462
9.636177,1.4555359,5.2464175,0.20244488,215238.25,38000,3446.3990275859833,-107.32316619013038,85.159195,407.3023,15.09,100,809098,380,674.69904,1.1143191,2.3302054,5.1879883e-06,-0.03727401,0.836992,0.034992762,,100.0,-3.4009247,,444.02127,[ 0.97   0.531  0.049 -0.316 -1.449],2.7494583,0.09519203
10.459953,1.1317048,1.9553266,0.1770061,34711.168,38100,3454.9397563934326,-106.76683363483029,85.216415,391.25806,15.1,100,810608,381,634.14087,1.0444975,2.602788,-5.264282e-06,-0.04143085,0.34263155,0.031203745,,100.0,-3.832695,,409.74512,[ 0.974  0.539  0.056 -0.308 -1.456],1.298959,0.4068733
10.302986,1.3044119,4.180464,0.18755683,96271.516,38200,3463.967828989029,-107.03467890734385,85.388916,385.79526,15.32,100,812140,382,642.7816,1.0745071,2.6445882,-1.2207031e-06,-0.04321562,0.5690258,0.033124316,,100.0,-4.221962,,410.4956,[ 0.988  0.539  0.057 -0.305 -1.46 ],1.8070363,0.19771685
8.875969,1.0954669,2.6190057,0.18182598,28021.541,38300,3472.2222061157227,-107.52377584588805,85.44484,386.23822,15.44,100,813684,383,618.3278,1.0359735,2.42626,-1.5258789e-07,-0.040999457,0.29567495,0.032406654,,100.0,-3.0666504,,398.9917,[ 0.991  0.547  0.06  -0.301 -1.462],1.2602781,0.35098523
10.11409,2.6600714,22.485474,0.31947434,1408408.6,38400,3479.271053791046,-107.45399647334503,85.2016,401.09628,15.17,100,815201,384,888.0963,1.4917444,2.1940837,-3.2043456e-06,-0.040755313,2.112029,0.049530897,,100.0,-2.9506302,,564.31384,[ 0.988  0.551  0.056 -0.294 -1.46 ],8.72369,0.025811806
11.1835785,1.7212851,6.336548,0.20331284,260521.9,38500,3488.216861009598,-107.08486061543037,85.531815,378.59763,15.49,100,816750,385,700.9697,1.2047366,2.4908502,6.1035157e-06,-0.038119547,0.9932781,0.03563782,,100.0,-3.579094,,457.15094,[ 0.969  0.547  0.041 -0.301 -1.46 ],2.5872993,0.080870554
8.989883,4.6604686,52.57594,0.5992318,8709642.0,38600,3498.3047132492065,-107.21045075337184,85.01214,399.27985,14.92,100,818242,386,908.1661,1.5029237,2.1010036,-3.1280517e-06,-0.042080216,5.066014,0.06880496,,100.0,-3.444809,,511.40222,[ 0.998  0.548  0.041 -0.298 -1.457],23.068615,0.0048634354
11.161255,1.0758444,1.8278799,0.17928478,18079.145,38700,3507.178097486496,-107.24207804229893,85.30199,390.99026,15.23,100,819765,387,627.53265,1.0379287,2.339727,-5.4931643e-06,-0.04760664,0.2372908,0.031739198,,100.0,-3.4006195,,406.92197,[ 0.991  0.561  0.037 -0.309 -1.461],1.2321484,0.4409757
8.434288,1.205244,2.7013495,0.18925914,49160.86,38800,3515.15442609787,-107.25515169845323,85.4099,383.46637,15.27,100,821292,388,650.53345,1.0814382,2.4110272,-4.196167e-06,-0.054820396,0.39790723,0.03328001,,100.0,-3.6966934,,417.50504,[ 0.986  0.564  0.042 -0.311 -1.467],1.908829,0.16717473
11.639954,1.1332668,2.2379537,0.1834027,31131.994,38900,3521.628487110138,-107.40243393631705,85.294395,387.1385,15.27,100,822819,389,642.6831,1.0656852,2.5731845,-3.890991e-06,-0.054922435,0.31317642,0.032454927,,100.0,-4.2608414,,414.90485,[ 0.993  0.557  0.045 -0.309 -1.474],1.4279773,0.29085076
9.268051,1.1821104,3.187272,0.18504559,56041.363,39000,3529.285646677017,-107.17201422718281,85.491936,384.30072,15.44,100,824363,390,629.1383,1.0557954,2.7256606,9.536743e-06,-0.060355384,0.4322376,0.03295162,,100.0,-4.125862,,406.73724,[ 1.     0.557  0.047 -0.314 -1.474],1.488096,0.36275625
15.020012,1.1421763,2.460614,0.18662502,35824.53,39100,3536.0445058345795,-107.63495796012985,85.65135,338.70465,15.7,100,825933,391,628.8326,1.0757893,2.7609227,2.8991699e-06,-0.054901157,0.3446573,0.033469662,,100.0,-3.726471,,364.7938,[ 0.989  0.556  0.042 -0.316 -1.479],1.4931333,0.24886954
7.548523,3.1438532,13.011375,0.35327673,780696.0,39200,3542.989231109619,-107.84584613115457,85.32815,379.11285,15.38,100,827471,392,782.2071,1.3227985,2.143692,1.3427734e-05,-0.058876377,1.5981835,0.05143876,,100.0,-3.3578796,,494.55118,[ 0.991  0.552  0.045 -0.313 -1.474],8.622605,0.006110802
9.043861,2.237018,10.048143,0.2931442,722674.0,39300,3552.1576080322266,-107.5169143857534,85.67353,359.45056,15.73,100,829044,393,748.4933,1.3040711,2.5442135,-1.5258789e-07,-0.057120528,1.6199859,0.049243744,,100.0,-4.269081,,435.23108,[ 1.006  0.559  0.055 -0.319 -1.478],6.128457,0.061292864
8.912651,1.2579898,2.6330752,0.18227093,74552.27,39400,3560.7501299381256,-107.13091963475128,85.17384,402.9117,15.09,100,830553,394,656.0353,1.0798283,2.326034,-2.8991699e-06,-0.048807997,0.49050623,0.032035235,,100.0,-3.0988846,,435.3994,[ 1.016  0.56   0.071 -0.314 -1.476],1.5955482,0.28528196
9.874123,1.0195483,1.6093762,0.17475379,5830.4067,39500,3568.7680265903473,-106.97997228239288,85.46972,385.4312,15.39,100,832092,395,602.7229,1.0094746,2.668782,-1.6784668e-06,-0.054196347,0.13549337,0.031137576,,100.0,-4.4254456,,389.14835,[ 1.005  0.556  0.072 -0.318 -1.468],1.0730437,0.5955074
7.907341,7.0734696,68.815735,0.7973441,13724372.0,39600,3576.1654138565063,-107.32857454645034,84.98508,405.75967,14.92,100,833584,396,988.4353,1.6520731,2.0759666,1.1291504e-05,-0.04540693,6.7625995,0.08535875,,100.0,-3.3452148,,586.07,[ 1.002  0.558  0.073 -0.319 -1.473],29.64572,0.013171259
11.03952,3.8275983,62.149357,0.60932213,6031377.5,39700,3586.157770872116,-107.1228245664145,85.092865,407.1322,14.93,100,835077,397,875.11743,1.4279922,2.2535386,3.5858154e-06,-0.05184922,4.179698,0.06471741,,100.0,-3.6430054,,497.6769,[ 0.977  0.559  0.074 -0.299 -1.464],22.364445,0.010008032
8.241249,1.1469905,2.8569083,0.18751992,44091.945,39800,3596.6862213611603,-107.14114120516231,85.550354,384.2272,15.51,100,836628,398,622.32477,1.0524707,2.5522187,-6.027222e-06,-0.04802474,0.37854064,0.033409327,,100.0,-3.6300812,,401.24704,[ 0.974  0.552  0.063 -0.321 -1.471],1.437062,0.27780586
6.109558,19.702105,83.453354,2.8007793,39459184.0,39900,3604.8850581645966,-107.4126784129231,85.45345,392.95526,15.42,100,838170,399,1541.4412,2.7364109,2.0607376,-1.6784668e-06,-0.04451456,11.619413,0.1958855,,100.0,-3.7668915,,948.62195,[ 0.974  0.552  0.059 -0.326 -1.467],152.3424,0.0011715532
8.9223175,2.103297,22.782078,0.24435186,1148097.8,40000,3614.4271750450134,-107.26675104609649,85.437645,374.09192,15.36,100,839706,400,733.1586,1.2409705,2.5140092,9.994506e-06,-0.04561334,1.9555202,0.040281825,,100.0,-3.4940796,,429.00577,[ 0.978  0.565  0.072 -0.337 -1.463],4.909667,0.1037929
10.265953,5.5166163,50.362587,0.4886945,5927844.0,40100,3622.4590616226196,-107.01345614335371,85.584656,370.67896,15.53,100,841259,401,842.7998,1.4680787,2.9158468,-7.6293944e-08,-0.034118436,4.6199045,0.06288256,,100.0,-3.8532562,,476.4989,[ 0.985  0.573  0.066 -0.33  -1.465],16.198568,0.025382955
8.245087,1.390829,5.3957605,0.19454911,152164.88,40200,3631.456512451172,-107.0727462202905,85.3028,395.79025,15.24,100,842783,402,655.40875,1.0900261,2.4754968,-3.0517577e-07,-0.03404121,0.71127355,0.033997513,,100.0,-3.2646942,,425.995,[ 0.987  0.593  0.072 -0.326 -1.453],2.541875,0.10534868
9.672676,1.0725683,1.887748,0.17375702,22381.285,40300,3638.5232198238373,-107.28782300641542,84.92153,403.0564,14.85,100,844268,403,636.7829,1.0220407,2.2889357,-7.6293944e-08,-0.025807438,0.26395425,0.030386025,,100.0,-3.7937317,,412.85138,[ 0.989  0.582  0.068 -0.335 -1.453],1.1802232,0.38712233
10.0864105,23.782818,148.5729,1.9990665,54095250.0,40400,3646.142708301544,-107.09842364984884,85.154976,407.84558,15.05,100,845773,404,1507.2174,2.71437,2.617333,-2.7465821e-06,-0.0338748,14.58961,0.16523215,,100.0,-3.8293839,,819.70325,[ 0.975  0.584  0.067 -0.333 -1.445],100.4275,0.0039508897
12.129997,6.2930255,58.880196,0.549033,8941172.0,40500,3657.043938398361,-107.50834385129048,85.6213,375.80054,15.68,100,847341,405,849.4476,1.5068631,2.6590445,3.2043456e-06,-0.0506294,5.8026304,0.061644025,,100.0,-4.5936203,,504.00558,[ 0.968  0.559  0.061 -0.331 -1.453],25.620625,0.023324812
6.954666,1.5207384,7.5791197,0.22622097,231352.19,40600,3665.76571393013,-107.28183707313624,85.64071,381.12564,15.6,100,848901,406,638.9908,1.0879279,2.2533553,-4.9591063e-06,-0.04866331,0.8701986,0.039177172,,100.0,-3.364746,,399.11813,[ 0.991  0.571  0.072 -0.323 -1.47 ],2.7165854,0.10156
