MaxIW,EpisodesSoFar,ReturnStepMaxmin,MinD2w0t,InitialReturnMean,Weights,InitialReturnStd,MeanEntropy,EpRewMean,Iteration,EpThisIter,EpLenMean,InitialReturnMin,EmpiricalD2,MaxD2w0t,StdD2w0t,Bound,MeanD2w0t,J_sample_variance,ReturnStepMax,MinIW,StdIW,InitialReturnMax,TimeElapsed,TimestepsSoFar,MeanIW,InitialBound,ReturnMeanIW
2.4035902,24700,89.21663,,5.264282e-06,[ 0.844  0.454  0.761  1.041 -1.822],1.2964245,-0.40278468,-114.62729968300135,247,100,21.26,-3.4253082,1.0354018,1.259339,0.206484,370.19232,0.043497574,5895.054,100.0,0.631464,0.20783061,3.6235886,3117.7235777378082,476921,1.0242765,363.38748,449.0855
8.996255,24800,88.76912,,4.8828124e-06,[ 0.837  0.456  0.762  1.04  -1.822],1.3327823,-0.4028314,-113.54420011432806,248,100,20.22,-2.6804352,1.6958723,3.8203669,0.27815834,428.4088,0.054188192,156848.25,100.0,0.19203593,0.939701,4.419937,3129.9870076179504,478943,1.1425323,387.89145,526.06836
6.4006214,24900,88.92749,,4.653931e-06,[ 0.825  0.453  0.765  1.032 -1.822],1.2733566,-0.40333253,-113.76999535931873,249,100,20.55,-3.243431,1.5953729,3.6728067,0.24155496,402.47498,0.048717853,116994.375,100.0,0.09590446,0.9076788,3.040268,3142.716121196747,480998,1.1263043,374.96664,501.39038
9.744461,25000,89.01233,,5.340576e-06,[ 0.834  0.441  0.767  1.031 -1.822],1.4066392,-0.40279406,-113.99706161725526,250,100,20.75,-3.8485565,2.1388252,8.464147,0.30353644,393.36502,0.059019756,243746.28,100.0,0.04430511,1.2845201,4.4986115,3154.0596029758453,483073,1.1367649,365.75214,503.9421
4.8227215,25100,89.60043,,-1.6784668e-06,[ 0.842  0.444  0.769  1.045 -1.822],1.3433815,-0.4023905,-115.22721285492044,251,100,22.16,-3.5536118,1.6184949,3.7809353,0.24482432,369.0236,0.051548995,78536.52,100.0,0.11293401,0.75923073,3.2210083,3168.723580121994,485289,1.0909766,342.54233,455.70273
18.394981,25200,88.75139,,-1.0147095e-05,[ 0.852  0.445  0.775  1.055 -1.821],1.2632945,-0.40888467,-113.61092723776173,252,100,20.2,-2.4968872,6.38916,117.15578,1.380924,491.645,0.110777386,905136.2,100.0,0.026300436,2.2621388,3.6669235,3181.5983748435974,487309,1.357625,383.09393,619.8052
413.46735,25300,88.985825,,8.926391e-06,[ 0.825  0.454  0.758  1.042 -1.828],1.054264,-0.4107997,-113.94162083953772,253,100,20.69,-2.67836,430.21545,8177.5015,56.302162,1324.8193,1.6834606,198624210.0,100.0,0.0005647468,40.00658,2.4940796,3193.7212388515472,489378,4.80791,376.61786,1843.609
7.7141957,25400,89.0766,,3.0517579e-06,[ 0.854  0.455  0.779  1.05  -1.83 ],1.346668,-0.40673593,-114.14956485089107,254,100,20.9,-4.4658127,2.221787,12.242252,0.34484515,432.86905,0.06336047,215561.33,100.0,0.115048975,1.1718354,3.0890503,3206.7378373146057,491468,1.19979,375.1539,530.101
46.23272,25500,89.51401,,-4.9591063e-06,[ 0.852  0.447  0.788  1.061 -1.826],1.301019,-0.39697027,-115.03131983724246,255,100,21.94,-3.8990936,4.1050844,14.417184,0.5469349,379.9917,0.09941096,1621135.4,100.0,0.026710596,4.41424,2.838684,3219.8112835884094,493662,1.3760041,343.39215,540.3666
42.821465,25600,88.709076,,-8.163453e-06,[ 0.847  0.446  0.774  1.054 -1.816],1.1157262,-0.40239093,-113.41736731898428,256,100,20.09,-4.7257156,8.710879,79.49835,1.1679865,442.02203,0.09617691,1896033.1,100.0,0.0054046726,3.2643538,2.7914352,3232.0338609218597,495671,1.2517967,383.23578,572.525
2.7474527,25700,89.24362,,2.9754638e-06,[ 0.841  0.438  0.767  1.035 -1.821],1.1951616,-0.40279242,-114.34037620824631,257,100,21.26,-3.4588928,1.1700298,1.4068282,0.21335445,367.83966,0.04487506,22675.498,100.0,0.35759902,0.41261935,3.2709198,3245.7628734111786,497797,1.0409852,358.94897,452.38983
28.861431,25800,88.79732,,-1.7547608e-06,[ 0.843  0.434  0.764  1.032 -1.822],1.1360656,-0.402145,-113.70729602354932,258,100,20.3,-3.8859863,5.6788664,71.95048,0.9279536,436.88806,0.09584383,1539527.9,100.0,0.0034845804,2.9683864,2.8298569,3253.726947784424,499827,1.2537825,379.98752,568.03046
3.5182977,25900,89.3793,,3.6621093e-06,[ 0.855  0.436  0.77   1.054 -1.821],1.3128549,-0.40253255,-115.0221071497195,259,100,21.66,-3.6868515,1.3196533,2.0278845,0.22375146,371.39487,0.047286324,40426.37,100.0,0.11081953,0.5155921,4.1279755,3267.845540523529,501993,1.0503278,354.26102,454.23422
145.44179,26000,88.963684,,-4.5776366e-07,[ 0.851  0.433  0.766  1.046 -1.821],1.2163683,-0.40444827,-113.95001758630968,260,100,20.65,-3.2761765,18.182856,908.5341,6.009263,908.2761,0.20020683,31727786.0,100.0,0.011149621,16.16415,3.6806107,3279.8833208084106,504058,3.1502,375.00848,1212.715
1061.1816,26100,88.38405,,4.4250487e-06,[ 0.864  0.436  0.751  1.031 -1.823],1.030394,-0.4050784,-112.96516783362013,261,100,19.45,-2.510872,91.25672,2972.0972,24.244242,1836.3792,0.6811822,328968700.0,100.0,0.0019440091,48.306732,3.3103867,3291.9785356521606,506003,6.1247225,405.74298,2477.4116
762.37524,26200,89.31857,,6.1798096e-06,[ 0.887  0.405  0.759  1.01  -1.824],1.2354743,-0.41518602,-114.71854624975727,262,100,21.48,-2.6871033,2554.7913,25696.521,271.47534,1878.8755,9.139051,890679230.0,100.0,8.963569e-06,75.079834,3.0697403,3305.6344497203827,508151,7.95515,348.9842,3227.3767
11.362326,26300,88.68788,,-3.8146973e-07,[ 0.918  0.416  0.766  0.999 -1.834],1.127018,-0.41470462,-113.46049487480603,263,100,20.06,-2.8090973,2.0135827,4.513912,0.30059585,440.91956,0.058063578,214278.3,100.0,0.09317505,1.0963502,2.8344193,3322.3371772766113,510157,1.1829225,386.71948,545.17487
56.798004,26400,89.216,,3.8146973e-07,[ 0.923  0.407  0.77   1.008 -1.834],1.4497286,-0.41650376,-114.41827109913896,264,100,21.22,-4.520096,36.912052,869.489,6.0947638,648.1911,0.33184063,7174126.0,100.0,0.0013188007,7.262645,3.7432938,3334.098866701126,512279,2.2728198,361.1292,921.14966
7.362175,26500,89.04161,,8.31604e-06,[ 0.936  0.412  0.773  1.035 -1.835],1.2728472,-0.41699296,-114.02209493377826,265,100,20.81,-4.21817,1.7629868,3.0903454,0.25737438,392.08527,0.052334897,138145.19,100.0,0.24996868,0.9473679,3.0853958,3349.0973279476166,514360,1.0904425,369.75317,484.44296
4.188668,26600,88.70384,,-6.1798096e-06,[ 0.941  0.416  0.775  1.031 -1.836],1.2798934,-0.4216965,-113.52638517769039,266,100,20.1,-4.495262,1.3772559,3.325023,0.23680599,422.71265,0.047828022,75826.05,100.0,0.17066601,0.6393189,2.4877548,3360.00399184227,516370,1.085674,391.0707,505.12515
208.14221,26700,88.525665,,3.5858154e-06,[ 0.932  0.419  0.769  1.021 -1.841],1.4259156,-0.4163117,-113.02226050800866,267,100,19.7,-2.989746,97.08963,854.176,7.7701836,676.2235,0.493205,40126644.0,100.0,0.00049841485,14.591869,3.5492783,3372.618005514145,518340,2.2082188,398.9148,1019.7319
5.0314856,26800,88.43637,,2.5177003e-06,[ 0.917  0.403  0.77   1.029 -1.835],1.1134033,-0.4139145,-112.80319362714799,268,100,19.51,-2.6009216,1.7898626,2.2040493,0.24672878,428.53638,0.048664715,125472.73,100.0,0.044825867,0.83210653,2.5114822,3384.210838317871,520291,1.0837052,406.31677,514.0413
6.5280495,26900,89.565125,,-4.9591063e-06,[ 0.915  0.397  0.767  1.03  -1.833],1.258766,-0.41313133,-115.30535676173965,269,100,22.1,-4.555641,1.6526152,4.123037,0.28022155,365.67743,0.05824167,106123.78,100.0,0.10857936,0.8728571,3.5695343,3397.2362203598022,522501,1.0997186,343.279,460.94968
3.3063438,27000,88.991455,,8.392334e-07,[ 0.909  0.394  0.77   1.043 -1.832],1.2194155,-0.4147436,-114.1035384457934,270,100,20.73,-3.366745,1.3603303,3.0252113,0.24822526,398.97482,0.050797988,52678.668,100.0,0.07143103,0.5491205,3.1457977,3408.834396123886,524574,1.0847636,372.59088,489.00757
215.89993,27100,88.941605,,-1.2664795e-05,[ 0.911  0.39   0.777  1.054 -1.834],1.1955249,-0.41987425,-113.90142586573603,271,100,20.6,-2.7288437,132.83856,2300.677,33.99692,764.65344,1.5593945,60059790.0,100.0,4.9776834e-05,19.441847,3.9693222,3421.418916940689,526634,2.9815712,378.1906,1259.9834
2.2017815,27200,88.94235,,3.8146973e-06,[ 0.903  0.38   0.791  1.092 -1.839],1.1561314,-0.41778696,-114.00427595534231,272,100,20.62,-2.436348,1.0942731,1.3361636,0.20726365,388.4593,0.042936563,8769.426,100.0,0.5360422,0.24196784,4.2043304,3433.446514606476,528696,1.0449355,374.53336,471.99237
23.106308,27300,89.29454,,-1.2969971e-06,[ 0.904  0.376  0.793  1.09  -1.837],1.1922001,-0.422994,-114.65541106482893,273,100,21.42,-2.5064697,8.662702,145.23643,1.6119996,457.16693,0.15301742,1281770.5,100.0,0.02197139,2.8377304,2.4428635,3445.3022401332855,530838,1.4373882,354.17133,615.4821
84.31669,27400,88.866196,,-6.6375733e-06,[ 0.898  0.377  0.784  1.061 -1.842],1.2317129,-0.42563143,-113.7874606685977,274,100,20.44,-4.298813,108.80249,340.29,6.6218615,579.22754,0.47279155,14924135.0,100.0,0.00019579122,9.469047,3.3153,3458.419900417328,532882,2.058871,380.33014,895.50726
5.5015316,27500,88.93497,,-3.5095215e-06,[ 0.879  0.365  0.774  1.055 -1.845],1.1442089,-0.42449358,-113.91447083899186,275,100,20.59,-2.5234604,2.2336068,3.6900134,0.26922503,407.3389,0.0533859,165294.66,100.0,0.08740255,1.0167626,3.0162354,3472.315724849701,534941,1.1347057,371.25333,511.23108
7.14065,27600,88.495316,,8.7738035e-06,[ 0.876  0.357  0.775  1.057 -1.843],1.0332954,-0.43118984,-113.09099639883739,276,100,19.66,-2.6393967,1.2341981,2.111598,0.2335374,415.5734,0.046754308,63294.004,100.0,0.12876128,0.5549333,2.1720963,3483.6594915390015,536907,1.0456172,403.26324,498.2952
6.9141655,27700,88.829285,,-2.670288e-06,[ 0.867  0.363  0.767  1.057 -1.85 ],1.2204738,-0.43443215,-113.90192446337095,277,100,20.46,-2.7447662,1.4293841,3.5536075,0.23382026,408.3409,0.047424126,86682.49,100.0,0.14979902,0.75894207,3.6623611,3494.7983722686768,538953,1.1160551,376.1426,504.13498
7.06145,27800,89.35603,,-7.6293946e-07,[ 0.878  0.364  0.764  1.05  -1.853],1.2554837,-0.43505806,-115.06130942228562,278,100,21.62,-4.0238037,2.1912348,2.9549222,0.28628483,380.26288,0.058964662,165814.56,100.0,0.06217715,1.0508085,3.9403305,3507.726030111313,541115,1.1157538,347.5524,483.72934
51.453445,27900,88.68779,,-5.9509275e-06,[ 0.869  0.362  0.756  1.049 -1.854],1.2490038,-0.44056642,-113.57462754259049,279,100,20.08,-3.3244095,33.409843,98.78003,2.169703,661.9342,0.19916068,7093635.0,100.0,0.00045452893,6.710069,3.5403366,3519.6183836460114,543123,2.0470471,391.23294,894.1263
4.335361,28000,89.2881,,1.2207031e-06,[ 0.86   0.348  0.751  1.041 -1.859],1.2343471,-0.44526985,-114.98092042815497,280,100,21.5,-2.4520721,1.5663826,2.6972318,0.24966788,376.58365,0.051894765,86395.805,100.0,0.03667877,0.7689904,3.9042587,3532.83998298645,545273,1.0883256,354.69952,471.35367
11.642335,28100,89.10652,,1.9073486e-06,[ 0.858  0.343  0.75   1.032 -1.864],1.2342176,-0.4444737,-114.59938242398455,281,100,21.04,-2.5636444,3.624115,40.114014,0.69184417,452.36456,0.09234848,509309.94,100.0,0.046547424,1.7565722,3.305252,3544.3501069545746,547377,1.3323181,361.1203,584.225
294.02164,28200,89.047455,,3.8146973e-06,[ 0.872  0.336  0.764  1.05  -1.863],0.9805488,-0.44624442,-114.45414509921574,282,100,20.9,-2.8469925,135.45143,659.5791,11.834887,1163.0454,0.88833386,45908900.0,100.0,4.0165225e-05,17.919384,2.337883,3556.48783159256,549467,4.118615,363.09,1672.7312
3.9544847,28300,89.74089,,4.348755e-06,[ 0.863  0.323  0.757  1.062 -1.865],1.096732,-0.44549188,-115.99184148865906,283,100,22.63,-4.1716003,1.0720444,1.4621956,0.2190265,333.21667,0.0476304,12332.857,100.0,0.579731,0.35855955,2.669838,3571.0497024059296,551730,1.0482296,323.62018,428.9972
5.5653477,28400,89.80465,,-4.7302246e-06,[ 0.858  0.325  0.756  1.057 -1.864],1.1378576,-0.44841987,-116.00644770381236,284,100,22.8,-2.6127777,1.2318153,2.1962063,0.22667184,341.44058,0.049311336,48319.797,100.0,0.21562564,0.6184623,3.4935684,3583.9846675395966,554010,1.0619131,325.07968,432.12457
39.28443,28500,88.63759,,6.1035157e-06,[ 0.869  0.322  0.761  1.064 -1.867],1.0737656,-0.449394,-113.6241498534926,285,100,20.0,-2.2743073,21.748188,71.68238,1.383094,529.33826,0.13920188,3880981.2,100.0,0.0007284158,4.907017,2.7405243,3596.4318170547485,556010,1.5770509,385.76993,712.303
5.1093664,28600,89.3629,,8.69751e-06,[ 0.848  0.315  0.756  1.057 -1.868],1.1268774,-0.4486944,-114.88066391559018,286,100,21.6,-2.3333435,1.5188112,2.2639763,0.24421804,367.83176,0.05117003,79724.11,100.0,0.1677356,0.7402871,3.3504868,3609.7235844135284,558170,1.0648341,352.8061,459.2754
17.137606,28700,89.62733,,1.9073486e-06,[ 0.853  0.32   0.753  1.051 -1.868],1.0966142,-0.4542419,-115.82267220144121,287,100,22.35,-2.525116,3.3465867,8.939818,0.39122733,381.8354,0.07425123,479721.8,100.0,0.015311376,2.0059185,2.9432678,3619.9158680438995,560405,1.2448254,334.87537,503.16122
116.458115,28800,89.12164,,-1.0910034e-05,[ 0.836  0.318  0.75   1.059 -1.873],1.0884316,-0.4633816,-114.9842468290997,288,100,21.14,-2.2596893,13.266341,47.492027,1.4478523,485.47678,0.20972069,13211720.0,100.0,0.00048199258,11.128069,2.43779,3632.202428340912,562519,1.8840758,366.65564,730.4292
13.310011,28900,90.01494,,5.645752e-06,[ 0.826  0.317  0.734  1.058 -1.882],1.1675127,-0.46293378,-116.82516479820138,289,100,23.4,-2.7526016,4.440069,6.3215027,0.40467027,348.80585,0.07759068,458503.2,100.0,0.035821896,1.994721,4.068329,3645.799199104309,564859,1.216842,311.3524,473.71738
40.13993,29000,89.22507,,4.4250487e-06,[ 0.816  0.31   0.73   1.059 -1.882],1.0662564,-0.4632068,-114.95469077189742,290,100,21.36,-2.719246,2.8745387,15.2154045,0.4152922,407.45984,0.06969731,922791.4,100.0,0.04440231,3.119143,3.9594498,3658.134128808975,566995,1.3249116,358.84418,542.81445
13.306391,29100,88.97031,,6.408691e-06,[ 0.825  0.3    0.724  1.056 -1.882],1.0475961,-0.4606223,-114.59856359604969,291,100,20.78,-2.5180588,3.07427,12.625239,0.36885834,437.4312,0.06630867,426983.9,100.0,0.062224045,1.6068347,3.3827744,3670.75643157959,569073,1.2556994,371.4299,559.8728
64.94205,29200,89.58096,,5.1879883e-06,[ 0.832  0.308  0.724  1.068 -1.88 ],1.2836168,-0.45981959,-115.70336302788175,292,100,22.21,-3.382866,15.3219795,121.29428,1.9300716,508.59503,0.22520447,6696612.0,100.0,0.00334966,6.79117,3.5045166,3683.3664660453796,571294,1.7669328,341.77905,721.541
219.33542,29300,88.97508,,6.1798096e-06,[ 0.841  0.316  0.716  1.044 -1.879],1.1249851,-0.45036393,-114.54884669974457,293,100,20.78,-3.969246,5.8830976,56.37422,1.111357,608.9129,0.12714109,16622165.0,100.0,0.0026048024,10.832361,3.8316116,3696.114602327347,573372,1.8960614,375.57553,797.47375
464.2237,29400,89.70633,,-7.6293945e-06,[ 0.866  0.295  0.721  1.025 -1.869],1.3256143,-0.44448203,-116.21558898449405,294,100,22.58,-3.5751343,242.78075,1860.0328,24.655653,970.4372,1.5205059,180450190.0,100.0,0.00025480232,39.838223,3.4190292,3711.422418117523,575630,4.616885,328.52844,1656.4768
59.99391,29500,90.081345,,2.5939942e-06,[ 0.854  0.281  0.718  1.04  -1.863],1.1290488,-0.4393058,-116.94089576806205,295,100,23.58,-2.5914307,6.9825025,10.552855,0.5533171,389.52136,0.09499219,1094749.9,100.0,0.011502298,3.1956449,3.0939178,3727.4716980457306,577988,1.3467739,318.8529,518.62726
17.35651,29600,89.33986,,1.121521e-05,[ 0.844  0.273  0.713  1.041 -1.858],1.1213287,-0.44155273,-115.39606874265155,296,100,21.65,-3.3607712,6.3500524,83.820816,0.7635786,434.02298,0.091065295,754124.1,100.0,0.021803651,2.251989,3.2059479,3738.803877592087,580153,1.3003745,357.4559,551.3891
27.649601,29700,89.090836,,-1.3046265e-05,[ 0.826  0.271  0.707  1.022 -1.861],1.1108357,-0.44775337,-114.58048821804232,297,100,21.04,-2.6291733,4.9880157,56.10297,0.7702871,458.97357,0.08310094,1348085.8,100.0,0.01200096,2.8638165,3.704071,3751.8840317726135,582257,1.3068622,364.81445,570.6349
35.90975,29800,89.61452,,-1.3732911e-06,[ 0.815  0.271  0.696  1.003 -1.867],1.0615155,-0.4490407,-115.85010861444522,298,100,22.31,-3.293068,3.4177613,16.401382,0.5709836,428.92294,0.094360985,1455216.5,100.0,0.045095254,3.5006707,3.1138077,3765.4026806354523,584488,1.4490875,338.00018,584.42
1621.1292,29900,89.129166,,-1.3732911e-06,[ 0.82   0.278  0.687  0.984 -1.868],0.9836497,-0.4575091,-114.90469993629962,299,100,21.14,-3.1295166,381.31262,13420.473,86.37087,2910.0332,1.7719429,1664030600.0,100.0,0.0003589694,151.91644,3.419159,3777.9285218715668,586602,15.211369,359.7931,4448.8013
42.1275,30000,89.19693,,-2.2888185e-06,[ 0.824  0.303  0.682  0.982 -1.876],1.1573633,-0.45507878,-115.05267940377362,300,100,21.3,-3.0246506,8.49649,68.904526,1.1637274,433.02704,0.11290822,1242992.0,100.0,0.00042010643,3.532501,3.1302872,3792.7985758781433,588732,1.4380585,356.4402,590.6137
26.422293,30100,88.77171,,-2.5177003e-06,[ 0.822  0.297  0.671  0.964 -1.874],1.0442476,-0.45685616,-114.24780296942092,301,100,20.35,-2.2570648,7.3825755,72.04864,0.7886643,470.36823,0.08435375,799198.25,100.0,0.016832141,2.1081033,3.5640793,3804.407208919525,590767,1.316889,372.82162,597.693
8.485515,30200,89.12126,,-2.2888185e-06,[ 0.833  0.303  0.677  0.978 -1.876],0.9768857,-0.46031663,-114.77065240204159,302,100,21.1,-2.3794556,2.8401837,20.934574,0.39044383,410.5723,0.061491836,261829.53,100.0,0.01247806,1.2994472,2.4777985,3817.785645723343,592877,1.1501987,364.9461,507.18936
3.0674446,30300,89.35976,,9.384155e-06,[ 0.824  0.301  0.669  0.964 -1.879],1.1756202,-0.46532345,-115.18068628960604,303,100,21.65,-2.6981125,1.2597239,1.7322592,0.22306928,370.0058,0.047269404,35573.254,100.0,0.29011053,0.50828373,3.3462448,3831.817973136902,595042,1.0608798,352.31445,456.205
3.685187,30400,89.10922,,7.858276e-06,[ 0.827  0.304  0.671  0.971 -1.884],1.1169472,-0.4658289,-115.2243741613177,304,100,21.16,-3.0651321,1.2409593,1.9398936,0.23302697,374.4793,0.048612773,44938.5,100.0,0.05275208,0.52126545,2.561676,3843.5224788188934,597158,1.0680555,357.04724,471.1534
28.71212,30500,89.127716,,4.653931e-06,[ 0.837  0.299  0.678  0.976 -1.885],1.0893044,-0.4471204,-114.59382301487709,305,100,21.08,-2.487709,3.1088037,11.481097,0.46043587,447.25165,0.08189927,761972.6,100.0,0.046122618,2.127285,2.6241302,3853.145949602127,599266,1.3033898,364.7608,569.46313
48.5568,30600,88.97305,,-5.340576e-07,[ 0.867  0.29   0.686  0.968 -1.866],1.1113757,-0.4486965,-114.45976005194723,306,100,20.76,-2.504921,4.1946306,40.872826,1.1616507,496.06967,0.14087334,3749125.5,100.0,0.004937781,4.857761,3.2687988,3867.195107936859,601342,1.6573744,369.7805,721.11
1.6481925,30700,89.51012,,9.765625e-06,[ 0.865  0.297  0.676  0.978 -1.868],1.0588458,-0.44820648,-115.8042073194174,307,100,22.12,-3.1362152,1.0618302,1.1396691,0.21030489,343.0746,0.045233253,6641.026,100.0,0.59536475,0.21683995,3.0955353,3880.407294988632,603554,1.0139735,338.40018,430.87662
1.841936,30800,89.09196,,5.41687e-06,[ 0.864  0.3    0.675  0.977 -1.867],1.1970329,-0.44970638,-114.75629166432867,308,100,21.1,-3.6554794,1.0471774,1.1758962,0.20648414,365.36557,0.043325048,6928.778,100.0,0.52149624,0.20302391,3.5162048,3891.5715260505676,605664,1.0150446,360.92154,451.04855
319.0108,30900,88.82177,,-2.670288e-06,[ 0.867  0.298  0.679  0.979 -1.869],1.0704118,-0.4497175,-114.39889480681656,309,100,20.5,-2.0260696,52.214054,1292.7258,10.743662,898.4894,0.5984876,59412730.0,100.0,0.0049927095,18.166655,3.023346,3902.7155520915985,607714,2.7976313,377.86575,1218.2797
27.792936,31000,89.5798,,4.8065185e-06,[ 0.857  0.293  0.679  1.007 -1.869],1.0444634,-0.44612023,-115.97671178032573,310,100,22.26,-2.076973,1.7671286,7.603372,0.39809006,377.5571,0.07270024,932553.44,100.0,0.04813267,2.6732872,3.5393448,3917.7655234336853,609940,1.2863251,334.71054,524.9229
25.657143,31100,89.11316,,-7.171631e-06,[ 0.861  0.285  0.686  1.    -1.865],1.0583878,-0.45246,-114.63851699934156,311,100,21.06,-2.2723846,6.687467,13.583897,0.4870744,442.14044,0.078154095,1183745.6,100.0,0.011401657,3.1060343,3.33564,3929.850480079651,612046,1.3528153,366.31824,574.27124
26.636866,31200,89.12294,,3.967285e-06,[ 0.848  0.275  0.686  0.997 -1.871],1.2210832,-0.45016134,-114.86816669629185,312,100,21.13,-3.133171,2.7997155,18.030407,0.40900818,391.81412,0.07033721,700633.75,100.0,0.0147093255,2.2955823,3.2027512,3941.671566963196,614159,1.198581,362.4789,517.97076
40.60779,31300,89.96428,,9.002685e-06,[ 0.844  0.267  0.695  1.01  -1.869],1.2427632,-0.45198196,-116.71542090614724,313,100,23.26,-3.1637497,1.9867737,32.664185,0.5092943,392.06433,0.07554376,1100512.1,100.0,0.13186298,3.7779825,3.0550537,3952.6033160686493,616485,1.4254668,319.92508,531.11664
11.525911,31400,89.7548,,-3.0517577e-07,[ 0.841  0.264  0.705  1.023 -1.871],1.3435819,-0.4509945,-116.44561566148501,314,100,22.77,-2.8895035,2.7443686,8.312013,0.3060723,356.63947,0.061002664,237668.97,100.0,0.016615525,1.4191514,3.4113388,3964.878030061722,618762,1.1193146,332.13147,455.47266
20.860125,31500,89.56842,,3.890991e-06,[ 0.847  0.271  0.708  1.033 -1.87 ],1.2505062,-0.4410547,-116.05142324454322,315,100,22.25,-4.2651215,3.7804577,30.480673,0.5163239,416.50568,0.0804508,737615.7,100.0,0.021756604,2.3515847,2.9774628,3977.0516562461853,620987,1.4189653,329.00113,584.0196
1.5510869,31600,89.711136,,1.1672973e-05,[ 0.851  0.256  0.712  1.039 -1.86 ],0.96137947,-0.45316082,-116.31563695564529,316,100,22.61,-2.0883408,1.0260892,1.097629,0.21005815,339.74136,0.045715034,3421.564,100.0,0.6004264,0.16069221,4.027878,3990.9504914283752,623248,1.0293269,329.9721,426.62296
492.45157,31700,88.86128,,2.7465821e-06,[ 0.849  0.258  0.713  1.039 -1.872],0.9613002,-0.4578336,-114.17189418976555,317,100,20.5,-2.9042892,8.649202,486.01324,5.3769407,997.81604,0.18503137,118777080.0,100.0,0.026387766,37.610306,2.634056,4003.1956899166107,625298,4.5234623,371.9553,1521.0458
4.8273306,31800,89.25922,,-2.7465821e-06,[ 0.864  0.247  0.708  1.046 -1.877],1.0483515,-0.4646822,-115.08750847566489,318,100,21.43,-3.3617096,1.3938605,2.3101275,0.24771157,374.3059,0.051654834,76755.37,100.0,0.16299276,0.6968765,2.891693,4016.0675876140594,627441,1.0812074,353.75806,471.11554
18.329536,31900,89.2567,,9.613037e-06,[ 0.872  0.247  0.707  1.036 -1.884],1.060452,-0.46436372,-115.22194823651988,319,100,21.45,-2.8117523,7.2474084,72.271255,0.8997858,464.149,0.11662629,1056986.1,100.0,0.007733763,2.663292,3.203537,4028.17596244812,629586,1.4704847,360.01782,625.15356
4.196452,32000,89.385345,,2.822876e-06,[ 0.876  0.235  0.707  1.014 -1.883],1.0291967,-0.46111083,-115.48736040685343,320,100,21.76,-3.5544128,1.1043876,1.8362248,0.21428065,358.26767,0.045567535,17229.197,100.0,0.43713257,0.34926978,2.7668762,4040.1318719387054,631762,1.0306053,351.7561,443.0434
3.010111,32100,89.00844,,-5.340576e-07,[ 0.871  0.234  0.709  1.015 -1.88 ],1.1823785,-0.4604926,-114.75185693571828,321,100,20.88,-3.6709366,1.2505456,1.7348278,0.23068367,385.85608,0.047887783,39666.754,100.0,0.22598676,0.47928172,4.0683517,4050.471020936966,633850,1.0575076,369.08597,474.82953
158.72717,32200,88.74844,,-1.4724731e-05,[ 0.871  0.231  0.711  1.024 -1.88 ],1.0226051,-0.45720348,-114.32748070994818,322,100,20.35,-2.591423,23.380405,408.27206,7.725171,748.3118,0.6060086,39438324.0,100.0,0.0048164176,15.437352,3.313202,4063.1198201179504,635885,2.6283643,388.19955,1124.9657
72.54284,32300,89.16298,,-8.163453e-06,[ 0.869  0.235  0.71   1.054 -1.876],1.0725791,-0.45182613,-115.14328693587589,323,100,21.25,-2.3110428,21.063631,53.791836,1.4691085,495.26807,0.17906037,7800620.0,100.0,0.0028914881,7.2142115,3.6951294,4075.9487657546997,638010,1.6110379,361.373,683.6982
30.30462,32400,89.413574,,-7.019043e-06,[ 0.852  0.23   0.7    1.057 -1.871],1.1383952,-0.45458093,-115.70970034480497,324,100,21.86,-2.7586288,8.882355,18.760496,0.7155172,515.2092,0.1128485,1739726.5,100.0,0.01541522,3.6410859,3.4634933,4089.320034265518,640196,1.6358644,348.98242,668.91797
6.113842,32500,89.29741,,-4.7302246e-06,[ 0.864  0.236  0.709  1.056 -1.873],1.116093,-0.46435538,-115.58799079990683,325,100,21.6,-3.1036072,1.8205075,4.000458,0.26277697,409.51355,0.05346122,138574.33,100.0,0.13454786,0.9760919,3.2585602,4102.175022363663,642356,1.1881775,353.02066,505.74753
6.951243,32600,89.63321,,1.8310546e-06,[ 0.884  0.232  0.716  1.064 -1.883],0.91095006,-0.46791017,-116.2636377034181,326,100,22.43,-3.0966187,1.7951022,3.2647715,0.28221986,384.22882,0.059874784,118058.96,100.0,0.063131765,0.90161026,1.986496,4113.6357390880585,644599,1.1647813,336.10352,483.631
674.13904,32700,89.22746,,-3.0517579e-06,[ 0.895  0.229  0.726  1.069 -1.887],1.0382715,-0.46910173,-115.21222877547567,327,100,21.39,-3.1271515,83.78112,1060.1053,28.380621,1436.5488,2.0654671,408597500.0,100.0,0.0002326003,52.269337,2.2369003,4126.434011697769,646738,6.0800157,360.94815,2411.2175
6.162032,32800,88.91327,,-1.1672973e-05,[ 0.886  0.244  0.718  1.096 -1.888],0.9598019,-0.4686113,-114.58128468087158,328,100,20.67,-1.9350967,1.7241675,4.6994066,0.24519809,397.7287,0.04925997,98364.92,100.0,0.070906915,0.7932867,3.31324,4142.498287439346,648805,1.0953494,370.0811,495.61023
