EmpiricalD2,Weights,Bound,InitialBound,EpRewMean,InitialReturnStd,MaxIW,J_sample_variance,TimestepsSoFar,InitialReturnMin,MeanIW,MinD2w0t,Iteration,ReturnMeanIW,EpisodesSoFar,MeanD2w0t,ReturnStepMaxmin,MinIW,InitialReturnMean,EpLenMean,EpThisIter,StdD2w0t,InitialReturnMax,TimeElapsed,MaxD2w0t,EntropyCoefficient,ReturnStepMax,StdIW,MeanEntropy
1.3315938,[-8.701 -5.7    0.181 -4.251  2.95 ],-39.50277,-39.980312,-50.51306680731579,14.628534,4.3217235,262.92224,5878584,-67.02644,1.0818275,,242,-7.597672,24200,1.0311211,98.77118,0.14600325,-7.6293944e-08,441.5,100,0.38926908,28.433296,8975.058232784271,1.4142604,,100.0,0.483696,4.3575397
1.0866284,[-8.721 -5.665  0.168 -4.343  2.939],-39.89705,-40.08146,-59.56308252020868,14.464363,2.569019,196.1011,5921299,-42.13801,1.005974,,243,-8.319588,24300,0.89371604,98.721115,0.4633964,1.7166138e-07,427.15,100,0.37006444,36.323414,9028.247448921204,1.1048716,,100.0,0.23305637,4.3482423
1.2951012,[-8.747 -5.684  0.172 -4.326  2.93 ],-37.911526,-38.518547,-60.88648634150201,13.828066,2.9102514,151.09001,5963046,-46.457504,1.0089802,,244,-6.0375037,24400,0.9617934,98.70831,0.21367696,-4.005432e-07,417.47,100,0.4376871,22.138292,9079.826397418976,1.4099336,,100.0,0.3904518,4.335792
1.0462089,[-8.891 -5.77   0.212 -4.339  2.917],-39.461384,-39.595337,-56.75098223039373,11.513067,1.7947407,127.22371,6006549,-46.268642,0.99456507,,245,-7.955343,24500,0.89103025,98.73909,0.4974713,5.722046e-07,435.03,100,0.3446416,20.324514,9134.575027227402,1.0580149,,100.0,0.1574141,4.329487
1.1396708,[-8.89  -5.783  0.192 -4.334  2.91 ],-41.536747,-41.729828,-45.43697159954262,13.445917,2.4171498,197.2543,6051412,-37.133064,1.0119303,,246,-9.901134,24600,0.96108836,98.79744,0.41456467,8.869171e-07,448.63,100,0.3281826,30.79411,9189.850421667099,1.195586,,100.0,0.25873423,4.3365207
1.113034,[-8.907 -5.776  0.148 -4.37   2.918],-41.175167,-41.534805,-46.99075827868437,12.464822,1.8434899,147.11923,6096821,-51.014763,0.98352593,,247,-9.6276045,24700,0.9582451,98.79303,0.35426486,2.002716e-06,454.09,100,0.30709663,27.539978,9246.011019468307,1.1707252,,100.0,0.20636918,4.333846
1.0925896,[-9.033 -5.681  0.178 -4.362  2.915],-39.779404,-40.02799,-54.36542573780286,10.594288,2.0279424,128.99971,6141560,-39.620296,1.0088285,,248,-8.228951,24800,0.93588513,98.75697,0.39632076,2.861023e-07,447.39,100,0.32245082,26.264698,9303.020894765854,1.154013,,100.0,0.2118982,4.331886
1.1988175,[-9.038 -5.672  0.125 -4.39   2.913],-40.054302,-40.49237,-60.002273565362394,14.204754,3.5440106,178.67705,6183411,-48.651764,0.9802503,,249,-8.297315,24900,0.92525685,98.71326,0.29984733,1.9073487e-07,418.51,100,0.4131095,32.36958,9355.444058179855,1.2617879,,100.0,0.34139964,4.3178015
1.0485134,[-9.115 -5.682  0.101 -4.376  2.899],-41.682266,-41.901814,-52.25821967188018,15.580402,1.740711,216.85152,6225039,-47.811867,1.0000426,,250,-10.171709,25000,0.85455,98.74893,0.53521883,1.6021728e-06,416.28,100,0.38354477,32.894062,9407.456071853638,1.0641454,,100.0,0.15271698,4.312641
1.4149643,[-9.125 -5.705  0.097 -4.344  2.894],-38.66214,-39.186405,-54.97654432971152,13.83508,3.8321445,212.43837,6268457,-42.444763,0.9798664,,251,-6.723318,25100,1.0429766,98.74675,0.15045229,3.8146973e-07,434.18,100,0.42764407,31.232141,9461.906101465225,1.6059451,,100.0,0.43181396,4.305245
1.3324842,[-9.19  -5.645  0.175 -4.416  2.886],-38.74777,-39.262936,-57.43528212374813,15.1482115,2.9277816,194.25978,6310973,-52.420662,0.9926736,,252,-6.8717093,25200,0.9916353,98.72981,0.10451302,-2.4414062e-06,425.16,100,0.4304538,31.717556,9515.581127405167,1.5551957,,100.0,0.36188582,4.29444
1.0952001,[-9.231 -5.649  0.25  -4.377  2.875],-39.542027,-39.868256,-55.940672319173025,14.56237,1.9496269,200.32578,6353078,-41.467506,0.9879994,,253,-7.9742517,25300,0.8830033,98.73428,0.38002333,-3.4332277e-07,421.05,100,0.38367185,32.08116,9568.419515371323,1.1576402,,100.0,0.21645273,4.289091
1.1898271,[-9.379 -5.713  0.227 -4.415  2.87 ],-39.341072,-39.65199,-52.39380624698417,10.542593,3.1773388,119.836945,6398447,-31.842184,1.0136551,,254,-7.641567,25400,0.99247813,98.76903,0.21961246,-3.8146973e-07,453.69,100,0.3223834,24.481636,9624.961999177933,1.2388506,,100.0,0.31863979,4.279332
1.1190175,[-9.397 -5.716  0.27  -4.468  2.861],-40.776443,-41.079323,-54.0351154548363,14.341274,2.5800266,208.79128,6441158,-41.86902,0.9979889,,255,-9.19593,25500,0.9046673,98.74698,0.37279576,-1.0681152e-06,427.11,100,0.37603104,30.638561,9677.895899772644,1.1951228,,100.0,0.24801898,4.2759542
1.3804953,[-9.41  -5.723  0.206 -4.48   2.857],-38.171684,-38.673256,-52.84791619803773,12.379911,2.7614498,139.34438,6485342,-39.181267,1.0001353,,256,-6.3785734,25600,1.0316174,98.76079,0.114612274,-1.6784668e-06,441.84,100,0.3976991,22.41631,9733.469308137894,1.7313132,,100.0,0.35891098,4.271604
1.0185727,[-9.691 -5.799  0.129 -4.528  2.853],-41.532257,-41.591114,-40.23411317142456,14.594994,1.4900653,205.74629,6531216,-53.64954,1.0044115,,257,-10.073985,25700,0.9261584,98.824585,0.71507084,-7.6293946e-07,458.74,100,0.27781576,28.567028,9791.089377641678,1.0235533,,100.0,0.09885505,4.268141
1.0,[-9.704 -5.795  0.144 -4.53   2.849],-40.957695,-40.957695,-49.34653220327728,12.718837,1.0000024,163.40282,6575597,-47.73925,1.0,,258,-9.526973,25800,0.88762,98.77762,0.99999833,2.9563904e-07,443.81,100,0.31583834,22.50572,9846.129722118378,1.0,,100.0,4.5419708e-07,4.268141
1.1962143,[-9.704 -5.795  0.144 -4.53   2.849],-40.470943,-40.810715,-40.82167069101509,13.896905,3.1351104,188.8527,6619722,-47.144066,1.0018778,,259,-8.802394,25900,0.9665606,98.81497,0.36574644,1.9073486e-08,441.25,100,0.35890877,32.761345,9900.431977510452,1.3202134,,100.0,0.2760613,4.2618604
1.0608394,[-9.735 -5.808  0.068 -4.518  2.843],-41.05065,-41.14991,-42.179743575711434,12.461766,1.6444037,169.39279,6665636,-45.22118,0.98887336,,260,-9.532589,26000,0.94667876,98.81627,0.50550824,-2.2888183e-07,459.14,100,0.28303602,23.64996,9957.887445688248,1.0797276,,100.0,0.16729113,4.2603664
1.0455152,[-9.752 -5.806  0.052 -4.566  2.842],-39.306145,-39.424156,-48.017981134614296,13.850784,1.769749,171.18964,6710002,-48.899048,1.0018586,,261,-7.7997394,26100,0.9087888,98.78354,0.53362244,-7.05719e-07,443.66,100,0.3241506,27.918139,10011.986299753189,1.0535386,,100.0,0.16100334,4.254365
1.2699311,[-9.758 -5.816  0.056 -4.549  2.836],-40.781025,-41.36488,-42.17518511488623,12.75355,2.8867583,149.96835,6754293,-38.684853,1.0054883,,262,-9.037343,26200,0.9991597,98.809555,0.15564258,6.389618e-07,442.91,100,0.37076035,21.20459,10065.444179296494,1.4399284,,100.0,0.35261506,4.24816
1.0771418,[-9.812 -5.83  -0.031 -4.574  2.829],-38.73261,-39.309513,-57.52828062525935,14.596783,2.389471,175.77768,6795397,-43.8321,0.9910203,,263,-7.2045555,26300,0.8544812,98.72008,0.40065685,-1.1920929e-06,411.04,100,0.39846474,28.236135,10115.67448091507,1.1369303,,100.0,0.22761782,4.246058
1.1040455,[-9.919 -5.802 -0.042 -4.511  2.827],-40.685436,-41.012024,-49.23458769229589,12.07441,2.6048343,123.43525,6839278,-43.937717,1.0020479,,264,-9.095367,26400,0.9253583,98.775604,0.30814016,-3.4332277e-07,438.81,100,0.3470882,22.821796,10169.56864285469,1.1334662,,100.0,0.23164181,4.2364717
1.4181149,[-9.998 -5.8   -0.027 -4.506  2.818],-38.585785,-39.02307,-45.8032980527751,13.054574,6.2330894,195.69588,6884423,-42.64303,1.0194427,,265,-6.554879,26500,1.0899146,98.79709,0.086259395,-1.5258789e-06,451.45,100,0.37944096,32.740856,10224.625804662704,1.5076474,,100.0,0.47703546,4.2187877
1.0506029,[-1.004e+01 -5.857e+00  9.812e-04 -4.574e+00  2.800e+00],-39.96674,-40.084656,-42.30064652074683,12.240455,1.7450962,150.90833,6930283,-46.29487,0.9915361,,266,-8.476553,26600,0.9394845,98.81552,0.557631,1.5258789e-07,458.6,100,0.28276455,24.640537,10280.767991304398,1.0730873,,100.0,0.15105085,4.220239
1.2186003,[-10.039  -5.845   0.037  -4.593   2.801],-38.47845,-38.981174,-41.59404422415047,10.825912,2.8540068,138.91849,6977081,-43.252983,1.0100558,,267,-6.763027,26700,1.0354617,98.822235,0.26809156,5.531311e-07,467.98,100,0.27891237,26.130604,10338.682672262192,1.2869374,,100.0,0.33341965,4.218873
1.0,[-10.028  -5.787   0.021  -4.653   2.8  ],-39.780956,-39.781025,-37.94122042540935,11.721717,1.0006495,138.785,7022744,-44.261673,1.0000004,,268,-8.350234,26800,0.91326,98.83382,0.99916303,-1.0681152e-06,456.63,100,0.28146243,28.27225,10394.610674381256,1.0,,100.0,0.00019576437,4.218892
1.0204761,[-10.028  -5.787   0.021  -4.653   2.8  ],-40.15326,-40.26056,-42.5355568824133,11.712036,1.7029865,145.63426,7067186,-46.036957,1.0001704,,269,-8.689192,26900,0.89840436,98.80858,0.7105313,3.4332277e-07,444.42,100,0.3177757,21.838387,10448.163178443909,1.0257983,,100.0,0.10600521,4.2226205
1.0082278,[-10.035  -5.77    0.012  -4.662   2.804],-37.200405,-37.23079,-51.84095063390007,12.98567,1.2372434,168.74416,7110290,-51.23663,0.9964505,,270,-5.755906,27000,0.8658478,98.75946,0.7124764,,431.04,100,0.34633315,39.974922,10500.846131801605,1.0101861,,100.0,0.06143814,4.2201343
1.3510451,[-1.004e+01 -5.775e+00  7.981e-03 -4.653e+00  2.801e+00],-38.686672,-39.311096,-44.02916131135785,12.908461,4.8386054,157.57275,7155378,-51.892654,0.9955627,,271,-6.7986856,27100,1.0578192,98.8047,0.12193286,-4.863739e-07,450.88,100,0.36610964,26.531353,10555.22484946251,1.4899118,,100.0,0.46030465,4.2089467
1.0077438,[-10.258  -5.772   0.024  -4.706   2.79 ],-39.190594,-39.223137,-49.218270169932914,13.659308,1.2741379,189.51906,7199120,-45.28034,1.0086632,,272,-7.7468677,27200,0.8784595,98.77496,0.7520115,-1.0681152e-06,437.42,100,0.33227754,24.393082,10608.543287277222,1.0095551,,100.0,0.061291326,4.2064233
1.1284958,[-10.261  -5.77    0.03   -4.704   2.787],-39.34328,-39.556095,-47.68248487221509,11.63686,2.2709544,134.72267,7243832,-46.68287,0.99152654,,273,-7.7465844,27300,0.9499698,98.78671,0.35300934,1.3160706e-06,447.12,100,0.3294079,32.35345,10663.496698856354,1.1833292,,100.0,0.23651803,4.1997123
1.079533,[-10.293  -5.757  -0.023  -4.708   2.781],-40.163918,-40.389988,-38.51906836057805,13.254413,1.8940464,145.84767,7288179,-66.13837,1.0017713,,274,-8.625951,27400,0.92224234,98.82628,0.37851116,4.863739e-07,443.47,100,0.3302388,27.806587,10717.922048330307,1.1121279,,100.0,0.19196163,4.193939
1.0598866,[-10.332  -5.804  -0.052  -4.702   2.775],-41.10574,-41.234367,-47.41834858354099,13.522312,1.98826,191.92174,7333098,-48.60043,0.9801557,,275,-9.582713,27500,0.92634857,98.78888,0.45297718,2.002716e-07,449.19,100,0.3121085,25.417374,10772.943613529205,1.0767993,,100.0,0.17068076,4.1888785
1.4025245,[-10.341  -5.801  -0.068  -4.731   2.77 ],-38.071377,-38.654324,-46.46713190011321,11.861143,3.9714634,122.08048,7376334,-46.756203,1.0279664,,276,-6.161159,27600,1.032993,98.78505,0.18678816,-2.479553e-07,432.36,100,0.42887932,24.979544,10825.447113275528,1.6111267,,100.0,0.5053171,4.174317
1.0155857,[-10.593  -5.771  -0.08   -4.719   2.756],-39.8528,-39.87571,-39.114061921433006,11.16709,1.4603653,124.89658,7422645,-33.739044,0.9917138,,277,-8.396019,27700,0.9337315,98.831085,0.70202655,-1.1444092e-06,463.11,100,0.26357397,22.564278,10882.499651670456,1.0168335,,100.0,0.10211988,4.170068
1.0387006,[-10.594  -5.771  -0.08   -4.719   2.751],-40.714703,-40.83837,-37.60553066350746,13.3688135,1.6245811,179.9358,7467916,-57.737007,1.0085675,,278,-9.2261095,27800,0.9234969,98.83386,0.61495715,1.14440915e-07,452.71,100,0.29871425,27.086113,10937.67712020874,1.0479282,,100.0,0.13218246,4.1665144
1.0472423,[-10.587  -5.76   -0.073  -4.747   2.748],-39.61382,-39.76422,-46.19969394794768,12.20864,1.6978046,134.04941,7512506,-50.302788,0.99878985,,279,-8.11296,27900,0.91380435,98.792786,0.5463229,-4.196167e-07,445.9,100,0.31864744,29.890633,10992.279497861862,1.0675236,,100.0,0.153906,4.1634855
1.0091676,[-10.606  -5.763  -0.057  -4.718   2.744],-41.183697,-41.197052,-41.10425786412651,11.838128,1.2591072,142.04747,7559153,-46.86669,0.9943064,,280,-9.73802,28000,0.93738,98.82376,0.7208516,1.335144e-06,466.47,100,0.2513318,21.591522,11049.337660551071,1.0100734,,100.0,0.0639948,4.1601925
1.0,[-10.608  -5.758  -0.055  -4.723   2.741],-39.96312,-39.96312,-37.17277776737375,11.086351,1.0000908,124.148735,7605780,-45.834763,0.9999989,,281,-8.532396,28100,0.93254,98.840546,0.99988556,3.8146973e-07,466.27,100,0.2508105,26.010185,11106.21800661087,1.0,,100.0,2.917427e-05,4.160193
1.2204939,[-10.608  -5.758  -0.055  -4.723   2.741],-38.782578,-39.10112,-37.85153127605547,11.34291,2.6445704,142.82149,7653287,-35.928596,1.0138223,,282,-7.0461254,28200,1.0533184,98.84065,0.19827773,-1.335144e-06,475.07,100,0.25025296,27.332874,11163.584739685059,1.2601326,,100.0,0.3163199,4.159658
1.0,[-10.67   -5.778  -0.068  -4.817   2.741],-38.075607,-38.075607,-45.00766638008979,12.526587,1.0,158.50037,7697797,-50.873253,1.0,,283,-6.6448855,28300,0.8902,98.79776,1.0,-1.3732911e-06,445.1,100,0.31264856,22.490238,11218.03606247902,1.0,,100.0,,4.159658
1.0514419,[-10.67   -5.778  -0.068  -4.817   2.741],-39.076065,-39.224472,-42.060285540255954,13.660064,1.5701995,167.66992,7742902,-49.348743,1.0019183,,284,-7.5751657,28400,0.92515564,98.81351,0.50273377,1.1062622e-06,451.05,100,0.30521205,19.504408,11272.57052731514,1.0711914,,100.0,0.1471656,4.1544414
1.1001056,[-10.696  -5.785  -0.095  -4.801   2.736],-38.727837,-38.93376,-43.93862920060727,12.2143755,2.1166568,159.96399,7788055,-47.16863,1.0008569,,285,-7.144754,28500,0.94936883,98.805374,0.38628486,-7.05719e-07,451.53,100,0.31254157,26.388378,11327.255504131317,1.1357677,,100.0,0.24131197,4.148293
1.1934174,[-10.695  -5.761  -0.112  -4.83    2.729],-39.069794,-39.55427,-42.636232674586736,11.28572,2.535908,114.57554,7831663,-34.118843,0.97183704,,286,-7.3371587,28600,0.96015847,98.80446,0.31470868,-9.059906e-07,436.08,100,0.37255785,24.672989,11380.547111749649,1.2586212,,100.0,0.286617,4.1387014
1.000998,[-10.806  -5.8    -0.087  -4.89    2.72 ],-39.93446,-39.95656,-48.35673315876752,13.530049,1.1008558,180.7729,7875008,-48.617104,0.99945986,,287,-8.5022135,28700,0.86736596,98.77687,0.9199182,1.4972687e-06,433.45,100,0.33986524,20.981297,11433.128564834595,1.001531,,100.0,0.022094503,4.1391373
1.0384355,[-10.808  -5.8    -0.084  -4.886   2.72 ],-37.222294,-37.411537,-50.68458085654362,12.884693,1.5601051,152.95184,7918013,-45.966972,1.0118334,,288,-5.751174,28800,0.8758269,98.76428,0.64724386,7.2479247e-07,430.05,100,0.35346988,26.653133,11485.153053760529,1.0681188,,100.0,0.14218028,4.1387973
1.1578587,[-10.883  -5.795  -0.101  -4.857   2.72 ],-38.52559,-39.022614,-40.2611064972826,11.731436,2.6252894,113.15144,7962678,-45.340485,1.0052826,,289,-6.8613644,28900,0.96520877,98.81972,0.3169551,-1.5544891e-06,446.65,100,0.33714992,20.29797,11539.686538219452,1.1999305,,100.0,0.28061748,4.1308517
1.0555356,[-10.942  -5.865  -0.066  -4.886   2.712],-39.831947,-39.929855,-31.515536913781283,9.206131,1.842554,87.52552,8009989,-20.528477,1.0144111,,290,-8.323348,29000,0.972155,98.866776,0.5377675,-9.822845e-07,473.11,100,0.23237085,32.462135,11597.388995885849,1.0681787,,100.0,0.15059824,4.1264787
1.037069,[-10.942  -5.849  -0.052  -4.912   2.707],-39.126472,-39.18263,-38.26200171724681,12.19191,1.713468,148.76808,8054889,-54.19856,1.0094188,,291,-7.6383376,29100,0.9153136,98.829575,0.46362284,-8.9645386e-07,449.0,100,0.3086943,25.233816,11651.90595626831,1.0441152,,100.0,0.15352586,4.1210933
1.1998074,[-10.96   -5.829  -0.042  -4.917   2.702],-39.418247,-39.675217,-46.87192544992367,13.232821,3.6189885,192.53215,8097749,-48.70027,1.0149671,,292,-7.7293386,29200,0.94327265,98.78128,0.20789576,-4.005432e-07,428.6,100,0.39068165,27.100471,11703.802241802216,1.28741,,100.0,0.38105974,4.1126895
1.0,[-10.951  -5.86   -0.097  -4.928   2.694],-40.50991,-40.50991,-37.92863909343119,14.836242,1.0,222.3374,8143199,-54.532032,1.0,,293,-9.079187,29300,0.909,98.8331,1.0,5.340576e-07,454.5,100,0.28760958,28.00935,11759.37746143341,1.0,,100.0,,4.1126895
1.0420076,[-10.951  -5.86   -0.097  -4.928   2.694],-38.510166,-38.666927,-40.88378561231443,12.045514,1.9148748,143.70486,8188880,-58.395447,1.0003048,,294,-7.021315,29400,0.9332999,98.821,0.5420017,-1.2397766e-07,456.81,100,0.28727713,20.344706,11814.587141275406,1.0535663,,100.0,0.16199681,4.108907
1.0562199,[-11.004  -5.834  -0.089  -4.938   2.69 ],-40.93766,-41.126076,-42.30667884022961,15.2414465,1.7858812,219.7946,8232528,-47.003136,1.0040094,,295,-9.426802,29500,0.8984679,98.80615,0.4831928,-4.5776366e-07,436.48,100,0.34324837,37.701153,11868.081951618195,1.0789975,,100.0,0.16156399,4.1041374
1.0949278,[-11.012  -5.842  -0.058  -4.94    2.686],-39.67563,-39.808495,-30.720811688976433,9.708072,2.129586,102.06122,8279100,-26.589619,0.9938065,,296,-8.121361,29600,0.97443795,98.86807,0.39755815,-4.5776366e-07,465.72,100,0.26601562,21.670986,11925.332707166672,1.1292386,,100.0,0.2120349,4.1060534
1.0794623,[-11.024  -5.835  -0.028  -4.983   2.687],-39.060055,-39.2893,-40.754224048941325,12.90069,2.2338688,135.48341,8323642,-48.94541,0.99735814,,297,-7.512656,29700,0.927475,98.817,0.519449,-7.6293944e-08,445.42,100,0.32560784,21.61047,11979.572061777115,1.1033902,,100.0,0.21294872,4.105595
1.0084721,[-11.037  -5.861  -0.031  -4.944   2.687],-37.75652,-37.792145,-48.13721789887405,13.037155,1.2501351,162.76678,8367697,-51.19774,0.9839297,,298,-6.3114176,29800,0.8850825,98.78146,0.7809564,-1.9073487e-07,440.55,100,0.32514617,21.906788,12033.079356193542,1.0099114,,100.0,0.06374133,4.1033688
1.0837954,[-11.039  -5.863  -0.031  -4.936   2.684],-38.92459,-39.074608,-42.14223177056167,10.473398,1.8757347,112.5728,8412816,-37.857323,1.0141289,,299,-7.3787723,29900,0.9404176,98.8132,0.4719756,-5.340576e-07,451.19,100,0.31054515,23.292236,12087.65472984314,1.1208421,,100.0,0.19920523,4.102892
1.0,[-11.04   -5.848  -0.066  -4.96    2.684],-37.414635,-37.414635,-43.87475817285194,10.099099,1.0,103.02202,8456882,-32.22996,1.0,,300,-5.983913,30000,0.88132,98.80087,1.0,-9.727478e-07,440.66,100,0.32342276,25.652882,12140.843980073929,1.0,,100.0,,4.102892
1.0194765,[-11.04   -5.848  -0.066  -4.96    2.684],-39.607815,-39.642418,-30.777983030102973,11.204526,1.524022,125.3592,8503334,-42.656616,0.99682593,,301,-8.144685,30100,0.9384771,98.86748,0.69262296,-4.005432e-07,464.52,100,0.2594312,26.303825,12196.658215522766,1.0209727,,100.0,0.110715136,4.1072955
1.0071332,[-11.04   -5.848  -0.066  -4.96    2.688],-38.424454,-38.457752,-34.15650655319671,12.67232,1.2585928,168.80188,8549105,-52.45796,1.0038303,,302,-6.982458,30200,0.91884845,98.85075,0.8051161,-4.5776366e-07,457.71,100,0.27930602,28.669601,12252.125820159912,1.0093075,,100.0,0.060986467,4.1088696
1.0989803,[-11.044  -5.845  -0.071  -4.969   2.69 ],-37.073837,-37.30697,-49.39213671168347,13.969991,2.2115455,166.00188,8591618,-57.525276,0.9608733,,303,-5.4755106,30300,0.89512736,98.76764,0.4112028,-3.2424927e-07,425.13,100,0.37690762,29.858038,12303.495307207108,1.1200904,,100.0,0.20271456,4.0994606
1.0,[-11.051  -5.855  -0.078  -4.947   2.68 ],-38.901188,-38.90126,-41.19533163845391,9.225701,1.0007131,85.97414,8638094,-26.87253,0.99998474,,304,-7.4704666,30400,0.92952,98.82272,0.9991809,4.005432e-07,464.76,100,0.25596514,20.517574,12360.229098081589,1.0,,100.0,0.00019597949,4.099461
1.0494004,[-11.051  -5.855  -0.078  -4.947   2.68 ],-39.692657,-39.857513,-42.79208029354446,13.536596,1.568009,175.52914,8683231,-46.575657,1.0063617,,305,-8.196768,30500,0.92487204,98.810394,0.5481878,-1.14440915e-07,451.37,100,0.3039853,31.476263,12414.842224359512,1.0674193,,100.0,0.1532818,4.0955787
1.0029752,[-11.051  -5.858  -0.107  -4.938   2.676],-40.422684,-40.44508,-45.74616098588254,12.851893,1.1899543,164.61162,8728365,-50.52424,1.0053179,,306,-8.987398,30600,0.9040945,98.79729,0.87673515,-1.6784668e-06,451.34,100,0.29685917,20.408243,12469.630205869675,1.0040388,,100.0,0.038501807,4.0961742
1.0663869,[-11.051  -5.86   -0.104  -4.931   2.677],-39.63746,-39.7583,-35.074109457908186,12.388377,1.8905554,143.3717,8773152,-45.961334,0.9941819,,307,-8.109471,30700,0.9263766,98.84337,0.45739096,7.6293944e-08,447.87,100,0.3167309,29.691498,12524.425355196,1.0863687,,100.0,0.18387176,4.095196
1.0412166,[-11.075  -5.897  -0.097  -4.908   2.676],-39.724224,-39.84651,-39.68237989463422,10.652805,1.6456133,115.642166,8820455,-47.633488,1.0101299,,308,-8.240462,30800,0.96491265,98.832214,0.557899,1.2588501e-06,473.03,100,0.23075595,26.01609,12582.215142011642,1.0567883,,100.0,0.13566457,4.091787
1.0213455,[-11.081  -5.897  -0.07   -4.92    2.673],-38.524235,-38.59121,-38.147023642443536,8.581942,1.4570698,75.46445,8866749,-34.652836,0.99605393,,309,-7.060124,30900,0.93600196,98.83519,0.610552,3.8146972e-08,462.94,100,0.26490736,14.957667,12638.599968194962,1.025243,,100.0,0.10414482,4.0880375
1.077278,[-11.08   -5.893  -0.074  -4.937   2.669],-40.06331,-40.217125,-35.332393170155285,12.096357,1.9575572,137.00226,8913169,-48.0671,1.0184042,,310,-8.526793,31000,0.96450436,98.84778,0.45451185,-1.5640259e-06,464.2,100,0.26890445,22.11013,12695.078367471695,1.0964319,,100.0,0.21201688,4.0820394
1.0279776,[-11.091  -5.856  -0.056  -4.944   2.663],-39.359512,-39.427902,-43.39607757281578,11.461945,1.5494282,138.4194,8959590,-49.280144,0.9912803,,311,-7.8849754,31100,0.9417425,98.813034,0.62502205,7.2479247e-07,464.21,100,0.26162618,28.516792,12752.018158912659,1.0335399,,100.0,0.121710636,4.0779686
1.0168766,[-11.098  -5.847  -0.067  -4.95    2.659],-40.412952,-40.514427,-39.852735798643884,13.960094,1.4881864,178.70569,9005470,-51.102295,1.0054997,,312,-8.957849,31200,0.925554,98.82628,0.7165351,-4.2915343e-07,458.8,100,0.27740633,24.285875,12807.446956634521,1.0210531,,100.0,0.09117455,4.079453
1.1532959,[-11.106  -5.851  -0.063  -4.932   2.66 ],-38.935444,-39.174126,-34.184795310202915,10.406128,3.0216153,106.70959,9052649,-40.716183,0.98848134,,313,-7.270833,31300,1.016524,98.85509,0.26485685,1.5258789e-07,471.79,100,0.25272614,22.588114,12864.889040708542,1.1674805,,100.0,0.27810174,4.0677376
1.4437164,[-11.103  -5.842  -0.073  -4.947   2.649],-37.279324,-37.756218,-38.66198427411845,10.458607,4.201948,98.87797,9098995,-47.752247,1.0640092,,314,-5.299352,31400,1.1227751,98.83316,0.18938431,9.155273e-07,463.46,100,0.34317657,23.699062,12921.27218079567,1.565019,,100.0,0.4696549,4.0532475
1.1346512,[-11.123  -5.818  -0.021  -4.99    2.635],-38.46455,-38.812378,-39.59208117061357,11.044857,2.6614242,131.27905,9144816,-35.409416,1.0069858,,315,-6.8389945,31500,0.9795218,98.827194,0.29249698,-5.245209e-07,458.21,100,0.29883742,23.135563,12977.340275287628,1.1893991,,100.0,0.25763005,4.0606723
1.09089,[-11.123  -5.809  -0.046  -5.02    2.642],-36.849144,-37.128098,-43.907334560582974,11.354957,1.957434,113.91983,9189069,-43.02589,1.0289115,,316,-5.2787156,31600,0.92653424,98.80156,0.45318124,-1.3732911e-06,442.53,100,0.33509365,27.418663,13031.398897886276,1.1244193,,100.0,0.22155647,4.05465
1.0335275,[-11.128  -5.825  -0.023  -5.      2.636],-38.802853,-38.997604,-43.82921554654373,10.531899,1.7063065,106.165,9233989,-30.098022,1.0130712,,317,-7.3231072,31700,0.91380906,98.804855,0.58155036,1.2779236e-06,449.2,100,0.30748114,22.175327,13086.19474029541,1.0421479,,100.0,0.13709721,4.0540586
1.0392351,[-11.13   -5.835  -0.029  -4.973   2.635],-38.424202,-38.631706,-32.336874125339776,11.12525,1.5056041,118.02132,9281135,-45.271442,1.0060425,,318,-6.9467144,31800,0.9604927,98.86282,0.5914477,1.0585785e-06,471.46,100,0.23664567,23.418968,13143.660737037659,1.055909,,100.0,0.13428557,4.056011
1.0498801,[-11.135  -5.84   -0.053  -4.955   2.637],-39.781807,-39.953876,-41.39797526237298,12.509973,1.6729544,141.9168,9326901,-49.638306,1.0182651,,319,-8.286941,31900,0.9375775,98.81909,0.4201852,1.335144e-06,457.66,100,0.28560823,27.85915,13199.42393898964,1.0649096,,100.0,0.1659918,4.0509386
1.0655389,[-11.148  -5.855  -0.078  -4.951   2.632],-38.49984,-38.646435,-34.49872728831426,8.982771,2.4089022,80.29339,9373987,-38.724422,1.0160887,,320,-6.97936,32000,0.9722223,98.85347,0.49046406,4.5776366e-07,470.86,100,0.24271643,25.133179,13257.24987745285,1.0853746,,100.0,0.19832107,4.0455155
1.0167778,[-11.148  -5.853  -0.104  -4.96    2.627],-39.54,-39.61032,-39.91378908552423,10.361872,1.4036039,102.63848,9420865,-45.61119,1.0083687,,321,-8.08628,32100,0.9454455,98.82971,0.72998285,-2.0980835e-06,468.78,100,0.2440438,18.987036,13314.360016822815,1.0206671,,100.0,0.0954892,4.042969
1.0697919,[-11.15   -5.856  -0.09   -4.959   2.624],-39.160927,-39.27009,-36.786238908526556,12.211621,2.0817347,147.56358,9466890,-51.971184,0.98882306,,322,-7.637289,32200,0.9528157,98.84015,0.47126046,3.8146972e-08,460.25,100,0.28085822,23.89645,13370.184804677963,1.0941801,,100.0,0.1910368,4.038555
