InitialReturnMean,Iteration,InitialReturnStd,TimestepsSoFar,J_sample_variance,Weights,InitialReturnMin,ReturnMeanIW,StdIW,MaxIW,MeanEntropy,TimeElapsed,EpThisIter,EpLenMean,StdD2w0t,MinIW,InitialBound,ReturnStepMax,MeanIW,EpRewMean,MaxD2w0t,MeanD2w0t,ReturnStepMaxmin,InitialReturnMax,MinD2w0t,Bound,EpisodesSoFar,EmpiricalD2
-76.82227,245,9.906305,1200087,104.279495,[-0.461 -0.704 -0.473 -0.266 -0.021],-98.79793,-76.30539,0.031346973,1.0738794,1.398438,3120.8082094192505,100,52.97,0.30791444,0.8941572,-822.79755,100.0,0.99237305,-120.13356287081523,1.0021589,0.10599447,99.03465,-50.015915,,-822.50464,24500,1.0011601
-78.46501,246,9.636491,1205426,88.0399,[-0.462 -0.706 -0.474 -0.265 -0.02 ],-98.67433,-77.997765,0.027788654,1.1188599,1.3990481,3133.923197746277,100,53.39,0.30896312,0.9231272,-836.91656,100.0,0.99422026,-122.71857858746715,1.0017945,0.10682388,99.157036,-53.08677,,-836.6563,24600,1.0007783
-78.31799,247,9.641517,1210672,92.62336,[-0.465 -0.706 -0.475 -0.266 -0.02 ],-97.82977,-78.277466,0.00959539,1.0219314,1.3985502,3146.7382147312164,100,52.46,0.30645862,0.9591421,-821.45087,100.0,0.9996689,-121.71412040177069,1.0001713,0.10492336,99.15223,-53.382042,,-821.4268,24700,1.0000855
-77.089905,248,8.482848,1216112,67.68072,[-0.466 -0.706 -0.475 -0.266 -0.02 ],-98.50223,-76.57996,0.029131347,1.0612664,1.3969358,3161.5091366767883,100,54.4,0.31155154,0.9192123,-856.4562,100.0,0.99314404,-121.48101414398053,1.0017895,0.10885935,99.10866,-55.91056,,-856.19824,24800,1.0009699
-77.592224,249,9.659265,1221401,89.2786,[-0.465 -0.708 -0.474 -0.266 -0.022],-95.34209,-77.30472,0.01930702,1.0635977,1.3978919,3176.545345067978,100,52.89,0.30763465,0.9541249,-854.8922,100.0,0.9964345,-120.93104568841713,1.001185,0.105807394,99.12617,-52.294945,,-854.74646,24900,1.0004525
-77.75461,250,8.944579,1226750,82.84313,[-0.465 -0.708 -0.474 -0.266 -0.021],-93.64643,-77.3948,0.021411141,1.0636955,1.3974892,3189.7380957603455,100,53.49,0.30917716,0.9092038,-831.54114,100.0,0.99510485,-121.73843521161753,1.0010349,0.10701182,99.11982,-55.257656,,-831.3125,25000,1.000439
-77.80449,251,10.23937,1232055,105.9731,[-0.467 -0.71  -0.476 -0.267 -0.021],-97.88491,-77.7677,0.007100297,1.024598,1.398007,3203.492223739624,100,53.05,0.30797344,0.9825364,-839.4976,100.0,0.9995323,-121.51274174665109,1.0001518,0.10610322,99.05815,-48.534027,,-839.4771,25100,1.000063
-77.50058,252,9.627208,1237407,103.97518,[-0.467 -0.709 -0.475 -0.267 -0.021],-95.09693,-76.81793,0.034865107,1.1210304,1.4009175,3214.704658985138,100,53.52,0.30937475,0.91167337,-826.195,100.0,0.9903613,-121.48313089315975,1.0026398,0.107112184,99.09245,-49.460995,,-825.8232,25200,1.0013242
-77.7122,253,9.065744,1242591,90.91857,[-0.467 -0.707 -0.474 -0.266 -0.018],-94.83406,-76.55728,0.048444282,1.1406225,1.3995001,3228.744115829468,100,51.84,0.30529928,0.8610714,-808.11743,100.0,0.98375624,-120.49603234562872,1.0039359,0.103834435,99.1675,-57.75258,,-807.5382,25300,1.0024266
-77.32546,254,10.877418,1248017,114.452614,[-0.467 -0.708 -0.473 -0.268 -0.019],-97.87047,-76.64087,0.03793751,1.0828065,1.397459,3243.482313156128,100,54.26,0.3112076,0.8727878,-836.88104,100.0,0.9910824,-121.74790961514796,1.0030458,0.10858258,99.1093,-48.254955,,-836.4908,25400,1.0015223
-77.41099,255,10.537339,1253481,116.493004,[-0.47  -0.707 -0.474 -0.267 -0.022],-94.59906,-76.547935,0.044580206,1.0895853,1.3969209,3259.0195817947388,100,54.64,0.31226537,0.8760981,-846.7873,100.0,0.9883855,-122.27128177317216,1.0036781,0.1093765,99.08215,-40.57499,,-846.3451,25500,1.0018756
-79.00793,256,8.976971,1258615,82.76552,[-0.469 -0.709 -0.474 -0.269 -0.022],-97.70984,-78.1659,0.03890052,1.1020855,1.3945528,3272.139224290848,100,51.34,0.30376583,0.8863267,-831.5631,100.0,0.98843217,-121.747159113721,1.0039728,0.10275609,99.10761,-49.905464,,-831.09485,25600,1.0018864
-79.26932,257,10.17956,1263858,97.56071,[-0.471 -0.71  -0.475 -0.267 -0.024],-97.10268,-78.53359,0.036897864,1.1205463,1.391574,3284.509918689728,100,52.43,0.30658546,0.85837,-837.7208,100.0,0.99102235,-122.67598575947297,1.0028322,0.10493258,99.01531,-38.900356,,-837.31885,25700,1.0013382
-78.62369,258,10.096373,1269292,104.93109,[-0.473 -0.71  -0.475 -0.268 -0.027],-98.21015,-78.32258,0.024822308,1.0760807,1.3907344,3299.2227807044983,100,54.34,0.31133288,0.93209016,-823.1935,100.0,0.995772,-123.41081127337327,1.0012788,0.10871242,99.078514,-46.19842,,-823.0133,25800,1.0006157
-76.36924,259,9.71965,1274665,96.29626,[-0.472 -0.708 -0.474 -0.268 -0.028],-96.8979,-76.21012,0.015889362,1.0598401,1.3911701,3313.750260591507,100,53.73,0.30975294,0.96359456,-832.5392,100.0,0.997896,-120.14499583190074,1.0004187,0.10747762,99.12171,-52.491634,,-832.4478,25900,1.0002189
-75.728035,260,9.27761,1280204,92.41921,[-0.471 -0.708 -0.473 -0.268 -0.028],-91.915405,-75.51397,0.01671384,1.0381913,1.39214,3329.5770711898804,100,55.39,0.31391248,0.9465265,-827.0245,100.0,0.9962677,-120.52183828501602,1.0007098,0.11080066,99.0565,-50.853794,,-826.8924,26000,1.0003355
-76.45838,261,10.724822,1285630,114.73987,[-0.472 -0.71  -0.474 -0.268 -0.027],-95.40549,-76.20113,0.015859758,1.0348082,1.3931831,3343.246250629425,100,54.26,0.31110278,0.946817,-827.7548,100.0,0.99662226,-120.42321543591396,1.000645,0.10854413,99.057526,-48.04196,,-827.5904,26100,1.0003176
-75.402214,262,10.938407,1291279,127.32236,[-0.473 -0.712 -0.476 -0.269 -0.026],-96.74799,-75.18159,0.017058512,1.0346974,1.3936638,3357.166394472122,100,56.49,0.31661808,0.9377272,-845.6493,100.0,0.9958878,-120.8933491011453,1.0010642,0.11300121,99.00018,-38.424095,,-845.5303,26200,1.0003376
-77.35697,263,10.871124,1296631,118.18465,[-0.473 -0.714 -0.477 -0.269 -0.025],-98.533104,-76.791595,0.023828682,1.0812199,1.3944181,3371.6896193027496,100,53.52,0.30933684,0.93542385,-862.19006,100.0,0.9923356,-121.11559071305729,1.0021449,0.107098065,99.00007,-19.51266,,-861.9064,26300,1.0008383
-76.33537,264,12.506221,1302052,157.07932,[-0.472 -0.713 -0.475 -0.269 -0.025],-97.098755,-75.8362,0.02767047,1.0757945,1.3921455,3383.851096868515,100,54.21,0.31102648,0.91858923,-851.4331,100.0,0.99256665,-120.09674315605274,1.0017068,0.1084624,99.0,-30.841019,,-851.1299,26400,1.0008078
-77.67609,265,9.4847145,1307443,94.53837,[-0.474 -0.714 -0.476 -0.269 -0.027],-95.63089,-77.36912,0.023428312,1.057494,1.3910778,3397.764893770218,100,53.91,0.31026912,0.9154204,-820.80896,100.0,0.9952676,-121.93067854639956,1.0012443,0.10786046,99.04441,-47.01053,,-820.6577,26500,1.0007162
-76.70993,266,10.285034,1312929,97.24555,[-0.475 -0.714 -0.477 -0.27  -0.028],-95.35955,-76.08758,0.038735412,1.0837827,1.3901917,3411.716599225998,100,54.86,0.31275716,0.8695426,-849.45996,100.0,0.9926992,-121.27673770975505,1.0020221,0.10979376,99.08404,-46.97286,,-849.13525,26600,1.0010624
-77.93497,267,8.895398,1318382,77.16984,[-0.474 -0.716 -0.476 -0.271 -0.029],-95.5638,-77.82239,0.016558798,1.0383449,1.3901016,3427.139172554016,100,54.53,0.31175643,0.9305416,-830.4901,100.0,0.9986161,-122.84786066923202,1.000454,0.10907274,99.1664,-53.8985,,-830.4302,26700,1.0002241
-76.27514,268,9.793145,1323878,101.64951,[-0.474 -0.716 -0.476 -0.272 -0.029],-95.283646,-75.71899,0.03508094,1.0684345,1.3886775,3439.682863712311,100,54.96,0.31298396,0.8595547,-827.5716,100.0,0.99182904,-120.99684374500315,1.0020655,0.10999172,99.076775,-49.292564,,-827.2897,26800,1.0011144
-76.86221,269,10.683451,1329297,115.72869,[-0.473 -0.718 -0.475 -0.273 -0.03 ],-98.08433,-76.3054,0.0306169,1.1042426,1.3883194,3454.2214665412903,100,54.19,0.31101844,0.89207065,-828.1587,100.0,0.99176186,-121.08879623519046,1.0029229,0.10843468,99.003525,-39.12083,,-827.8378,26900,1.0010881
-76.4026,270,10.620615,1334732,112.14441,[-0.475 -0.716 -0.476 -0.271 -0.031],-98.246376,-76.29175,0.015469063,1.0440644,1.3876086,3467.8260867595673,100,54.35,0.31129834,0.94772035,-869.50275,100.0,0.9990388,-120.50010585179726,1.0004321,0.108711444,99.00008,-37.52321,,-869.44525,27000,1.00019
-76.21588,271,10.164584,1340178,103.8342,[-0.475 -0.716 -0.476 -0.272 -0.031],-98.059204,-75.20094,0.045072544,1.1066768,1.3857493,3480.4413361549377,100,54.46,0.31187198,0.8499588,-819.34875,100.0,0.9866994,-120.50499592473949,1.004221,0.109032825,99.04531,-38.054184,,-818.73444,27100,1.0020463
-78.252884,272,8.505317,1345367,71.98255,[-0.478 -0.72  -0.477 -0.272 -0.033],-96.50542,-77.40223,0.03906122,1.1052669,1.3853681,3495.543391227722,100,51.89,0.3051945,0.84878755,-818.41425,100.0,0.9884334,-121.26138765812468,1.0051113,0.103856035,99.14589,-57.421368,,-817.9391,27200,1.0021751
-77.98889,273,9.468543,1350873,89.710464,[-0.482 -0.719 -0.478 -0.27  -0.034],-93.58228,-77.39652,0.035117947,1.1074059,1.3867189,3510.1910314559937,100,55.06,0.31323197,0.8992082,-842.71954,100.0,0.9917731,-123.16342312860286,1.002894,0.11018587,99.15178,-49.214626,,-842.4114,27300,1.0011522
-78.31329,274,9.747631,1356280,92.08717,[-0.482 -0.72  -0.478 -0.272 -0.032],-97.424126,-77.68185,0.03791809,1.0926247,1.3847675,3523.5215876102448,100,54.07,0.3107379,0.8888142,-846.8,100.0,0.9916097,-122.90605456328973,1.0036308,0.10820019,99.07869,-54.928013,,-846.4863,27400,1.0015666
-76.59157,275,10.446909,1361919,105.55536,[-0.485 -0.72  -0.479 -0.271 -0.034],-97.586784,-76.13085,0.024922924,1.0652238,1.3853091,3539.330850124359,100,56.39,0.31645286,0.9052676,-840.33154,100.0,0.993903,-122.51533303370864,1.0017251,0.11282471,99.05927,-50.591465,,-840.0631,27500,1.0007136
-77.98263,276,9.335596,1367378,92.39688,[-0.488 -0.72  -0.48  -0.271 -0.034],-95.81001,-77.04363,0.045407422,1.1315179,1.3878105,3552.2361254692078,100,54.59,0.31218243,0.87172824,-816.6077,100.0,0.98692554,-122.85340744583964,1.0045265,0.109292,99.16871,-53.811455,,-816.10724,27600,1.0028617
-75.93173,277,10.48816,1372944,105.59387,[-0.492 -0.721 -0.481 -0.27  -0.031],-98.230545,-75.63248,0.020947123,1.0603453,1.3870652,3566.532994747162,100,55.66,0.3146109,0.92760664,-829.71826,100.0,0.9964097,-121.14323895431716,1.0016259,0.11135155,99.02435,-33.692253,,-829.5585,27700,1.0006093
-75.50398,278,10.211254,1378753,111.03698,[-0.492 -0.719 -0.48  -0.27  -0.032],-95.63461,-75.30384,0.018043987,1.035508,1.3857367,3580.3502218723297,100,58.09,0.32049152,0.9228826,-840.2346,100.0,0.9964003,-122.18561859621555,1.0011187,0.11620266,99.00062,-43.71466,,-840.13043,27800,1.0003887
-76.196976,279,10.853207,1384366,118.34752,[-0.491 -0.719 -0.48  -0.27  -0.033],-94.922874,-75.76834,0.025814405,1.0949869,1.3873205,3596.8717851638794,100,56.13,0.31580648,0.9284014,-845.57324,100.0,0.99412966,-121.52217509597953,1.0014479,0.11230152,99.04396,-41.706326,,-845.31506,27900,1.0008382
-76.4133,280,11.136379,1390134,126.50054,[-0.493 -0.721 -0.481 -0.269 -0.032],-96.46477,-76.38293,0.006096541,1.0140979,1.3867475,3613.97700881958,100,57.68,0.31946072,0.97745776,-864.8364,100.0,0.99927956,-123.09006981607729,1.0001174,0.11536293,99.05656,-46.813377,,-864.8197,28000,1.0000464
-75.868904,281,10.784297,1395638,115.49118,[-0.492 -0.721 -0.48  -0.269 -0.032],-96.82605,-75.58489,0.021460783,1.0838922,1.3871567,3630.6896097660065,100,55.04,0.3130591,0.94781387,-830.86017,100.0,0.99651307,-120.2078521828487,1.0016239,0.11010478,99.00001,-33.201797,,-830.6936,28100,1.0005368
-77.85012,282,9.130507,1401126,91.057755,[-0.493 -0.718 -0.48  -0.268 -0.032],-95.98224,-77.6243,0.020717705,1.0512444,1.3866267,3646.078750371933,100,54.88,0.31265655,0.94094354,-845.4279,100.0,0.99572766,-122.75947520247364,1.0010697,0.10978508,99.0629,-55.239067,,-845.30786,28200,1.0005863
-77.133934,283,10.174425,1406677,103.42042,[-0.492 -0.717 -0.479 -0.269 -0.032],-98.45283,-76.740265,0.022669937,1.0620319,1.3881342,3662.39874792099,100,55.51,0.31428045,0.939669,-856.5002,100.0,0.994742,-122.3429916614104,1.0017394,0.11106623,99.02819,-45.67717,,-856.30945,28300,1.0009326
-75.646225,284,10.842762,1412317,122.85952,[-0.494 -0.719 -0.48  -0.268 -0.031],-97.327034,-75.47049,0.015159466,1.0437145,1.3891107,3678.897757291794,100,56.4,0.31639996,0.9533137,-851.49365,100.0,0.99724406,-121.02527090648289,1.0005139,0.11281629,99.044945,-31.993689,,-851.38525,28400,1.0002413
-77.59156,285,9.182372,1417798,79.70122,[-0.494 -0.72  -0.481 -0.269 -0.03 ],-97.500694,-77.28799,0.021735793,1.055714,1.390533,3692.924155473709,100,54.81,0.31250784,0.9333677,-851.14087,100.0,0.99617606,-122.49940607050979,1.0014576,0.1096522,99.16299,-54.34105,,-850.99066,28500,1.000703
-76.61765,286,9.026734,1423504,86.563545,[-0.495 -0.72  -0.481 -0.268 -0.028],-99.11916,-75.93892,0.036115848,1.0766658,1.3872614,3708.7461919784546,100,57.06,0.3181727,0.8728367,-852.4651,100.0,0.9897816,-123.24122967176936,1.0025536,0.11419685,99.07589,-55.620316,,-852.1104,28600,1.0012455
-77.422775,287,9.390299,1428875,83.34425,[-0.496 -0.72  -0.481 -0.269 -0.032],-96.769135,-77.22512,0.019234227,1.0634254,1.3886735,3725.1899406909943,100,53.71,0.3097016,0.9590058,-842.15344,100.0,0.9979891,-121.13733548425061,1.0007838,0.10744058,99.10792,-50.252693,,-842.0483,28700,1.0003554
-77.23743,288,10.301595,1434319,106.28949,[-0.496 -0.721 -0.481 -0.269 -0.03 ],-97.23865,-77.020226,0.020532962,1.069125,1.3882991,3742.649742603302,100,54.44,0.31154636,0.9258914,-831.024,100.0,0.99718904,-121.81032495595434,1.0015004,0.10889941,99.01474,-41.629036,,-830.9131,28800,1.0005925
-75.45708,289,9.078302,1439757,84.873726,[-0.498 -0.72  -0.481 -0.268 -0.031],-96.25467,-74.89931,0.028914588,1.0722005,1.3906265,3760.3401856422424,100,54.38,0.31151378,0.9331058,-821.4324,100.0,0.99219847,-119.62892338229258,1.0019275,0.10882214,99.146,-54.862083,,-821.1242,28900,1.0010118
-74.73323,290,10.728103,1445629,117.33294,[-0.498 -0.718 -0.48  -0.269 -0.028],-96.213425,-74.547775,0.017930754,1.0381434,1.3900805,3777.7502274513245,100,58.72,0.3219873,0.92617095,-833.18475,100.0,0.99700445,-121.67194808741078,1.0005766,0.117456764,99.033875,-44.77092,,-833.0559,29000,1.0002693
-75.87963,291,10.29501,1451136,110.487785,[-0.496 -0.717 -0.479 -0.269 -0.029],-95.631874,-75.41322,0.026501099,1.1213459,1.391058,3794.089998960495,100,55.07,0.3132293,0.934369,-828.4348,100.0,0.9931214,-120.40726563948304,1.001498,0.11019693,99.04943,-51.92778,,-828.1778,29100,1.0008188
-76.25545,292,10.188544,1456775,106.69529,[-0.494 -0.718 -0.477 -0.27  -0.028],-95.40809,-76.12016,0.01568397,1.0558662,1.3919698,3810.9657576084137,100,56.39,0.31636578,0.96590066,-833.57855,100.0,0.9979184,-121.98463547143326,1.0005782,0.112796605,99.00088,-47.127605,,-833.5104,29200,1.0002961
-75.563675,293,9.366017,1462404,87.054955,[-0.495 -0.717 -0.477 -0.269 -0.027],-92.68194,-75.32863,0.013804036,1.0375862,1.3926913,3827.6536672115326,100,56.29,0.31613287,0.9498687,-845.8107,100.0,0.9968722,-121.07465626276702,1.0006922,0.11260029,99.02342,-45.412823,,-845.65546,29300,1.0003078
-75.632034,294,9.958344,1467996,98.57694,[-0.497 -0.717 -0.479 -0.269 -0.026],-93.4502,-75.08848,0.029366288,1.0788022,1.39214,3845.1927239894867,100,55.92,0.31535307,0.8782377,-824.3265,100.0,0.9923447,-120.97538618915813,1.0023801,0.11190824,99.00013,-44.66502,,-824.02924,29400,1.0009941
-76.6048,295,9.3271265,1473392,87.970764,[-0.499 -0.717 -0.479 -0.27  -0.027],-97.583496,-76.336876,0.023657793,1.1112121,1.3920326,3860.6917157173157,100,53.96,0.310364,0.92888904,-825.29926,100.0,0.99639857,-120.72941397681943,1.0015734,0.10794756,99.13983,-56.30728,,-825.16394,29500,1.0006592
-75.655815,296,8.8039665,1478882,76.909996,[-0.5   -0.715 -0.478 -0.269 -0.027],-94.92456,-75.5445,0.015610021,1.0507385,1.3922112,3877.215930700302,100,54.9,0.312686,0.9616828,-817.31946,100.0,0.9987572,-120.05666859552576,1.0005068,0.109815404,99.0,-39.774113,,-817.26373,29600,1.000277
-76.243645,297,9.8502245,1484541,100.95898,[-0.5   -0.715 -0.478 -0.269 -0.027],-94.30902,-75.49979,0.039157704,1.0859333,1.3906305,3894.6510775089264,100,56.59,0.31708017,0.8751205,-823.5935,100.0,0.9890368,-122.16247092632564,1.0032845,0.11327983,99.10586,-49.780586,,-823.22144,29700,1.0018729
-79.49371,298,9.8499975,1489683,100.30976,[-0.499 -0.714 -0.477 -0.27  -0.028],-97.44574,-78.36565,0.046412986,1.1185768,1.3912345,3911.104813814163,100,51.42,0.30406258,0.8735216,-834.485,100.0,0.98420954,-122.25072864466867,1.0065349,0.10294545,99.00046,-55.070312,,-833.91583,29800,1.0028447
-74.07893,299,12.657777,1495456,160.0114,[-0.501 -0.714 -0.476 -0.27  -0.028],-95.23328,-73.93054,0.014700504,1.0503138,1.3912497,3929.7245349884033,100,57.73,0.31961852,0.96168363,-858.912,100.0,0.9980325,-119.5794412732661,1.0007783,0.115477145,99.0,-22.785622,,-858.8356,29900,1.000289
-75.84263,300,9.446446,1501013,79.08206,[-0.5   -0.715 -0.476 -0.269 -0.028],-96.069016,-75.12769,0.032180898,1.0885439,1.3936425,3946.6662089824677,100,55.57,0.3145488,0.8920245,-829.6292,100.0,0.9906927,-120.77115635681439,1.0028086,0.11122601,99.10936,-50.80089,,-829.2449,30000,1.0015745
-77.01831,301,9.151409,1506454,77.32762,[-0.503 -0.717 -0.476 -0.27  -0.025],-95.59883,-76.48691,0.026264943,1.0811045,1.3941641,3963.7941093444824,100,54.41,0.31156582,0.93014395,-821.58813,100.0,0.993241,-121.48281786030677,1.0024405,0.10887684,99.021324,-43.989353,,-821.30164,30100,1.001156
-74.72,302,10.169289,1512330,113.18769,[-0.504 -0.715 -0.475 -0.27  -0.025],-96.5626,-74.553314,0.020343116,1.0481372,1.3936427,3982.487186193466,100,58.76,0.32209775,0.94155127,-833.1715,100.0,0.9967104,-121.81349636595351,1.0008597,0.11754311,99.08668,-51.290337,,-833.0895,30200,1.0004734
-75.678505,303,11.2162285,1518177,137.25684,[-0.504 -0.715 -0.476 -0.27  -0.025],-92.84422,-75.21399,0.032435313,1.0956615,1.3951368,4000.801129579544,100,58.47,0.32150063,0.90314156,-859.3849,100.0,0.9924489,-122.6183574230794,1.0022318,0.11699406,99.00003,-24.276445,,-859.15186,30300,1.001251
-77.20988,304,8.593278,1523746,79.78055,[-0.502 -0.715 -0.475 -0.271 -0.024],-98.29041,-76.709015,0.02392971,1.0872545,1.3960531,4018.5419285297394,100,55.69,0.3147408,0.92383224,-849.95996,100.0,0.992335,-122.79555477032592,1.0018432,0.111430384,99.07914,-53.502373,,-849.6832,30400,1.0007651
-76.690735,305,9.568088,1529285,90.07315,[-0.504 -0.713 -0.476 -0.271 -0.023],-96.04373,-75.94431,0.03565914,1.085016,1.3940777,4036.6188459396362,100,55.39,0.314106,0.8853421,-829.2459,100.0,0.9901028,-121.75487936832114,1.0032617,0.11086694,99.16103,-52.19293,,-828.84735,30500,1.00168
-77.34394,306,10.321575,1534806,112.04978,[-0.507 -0.711 -0.476 -0.27  -0.025],-96.52324,-76.83591,0.028819941,1.1306163,1.3956168,4054.5509803295135,100,55.21,0.3135508,0.9258443,-835.7955,100.0,0.9926908,-122.43520377318129,1.0020324,0.11046732,99.08527,-54.41936,,-835.4946,30600,1.0009288
-75.45385,307,10.912499,1540499,115.273766,[-0.509 -0.711 -0.478 -0.269 -0.023],-97.96011,-75.28595,0.017193375,1.0644068,1.3946228,4071.493086576462,100,56.93,0.31767574,0.951357,-864.8094,100.0,0.99834234,-121.06272000583778,1.0009341,0.11387435,99.05056,-44.473854,,-864.7195,30700,1.000304
-74.24024,308,11.237575,1546374,133.03526,[-0.51  -0.711 -0.477 -0.268 -0.024],-97.28732,-73.918625,0.028785992,1.0643442,1.3959379,4088.246294260025,100,58.75,0.3221338,0.93090135,-842.7269,100.0,0.99447954,-121.00096474910556,1.0015556,0.11754482,99.022736,-35.791843,,-842.56915,30800,1.000843
-77.41658,309,8.238791,1551742,72.905655,[-0.508 -0.709 -0.477 -0.269 -0.023],-96.19751,-77.256905,0.016831549,1.0494125,1.3954792,4104.86841750145,100,53.68,0.3096212,0.9388234,-849.3501,100.0,0.9972549,-121.21394548454047,1.0006293,0.10737526,99.10587,-54.476788,,-849.2638,30900,1.0002754
-75.72368,310,10.068098,1557411,103.502625,[-0.506 -0.709 -0.476 -0.269 -0.024],-94.47743,-75.615005,0.01143824,1.0292646,1.3958529,4122.565323352814,100,56.69,0.3170932,0.9560741,-848.47375,100.0,0.9984118,-121.262926417861,1.0002961,0.11339242,99.07101,-36.78216,,-848.4121,31000,1.0001466
-76.10648,311,9.704336,1562861,87.440094,[-0.508 -0.71  -0.477 -0.269 -0.023],-93.907196,-74.7698,0.052131385,1.1831611,1.3983232,4139.279448747635,100,54.5,0.3121197,0.8712508,-817.77014,100.0,0.98181295,-120.34520433852525,1.006326,0.10916588,99.04112,-40.174168,,-817.0869,31100,1.0036107
-75.82491,312,10.2383995,1568524,116.487335,[-0.51  -0.709 -0.476 -0.268 -0.021],-95.59132,-75.581535,0.020069562,1.0617303,1.3984607,4157.214151382446,100,56.63,0.31699774,0.9258396,-835.3805,100.0,0.9953535,-121.39976292582385,1.0011574,0.11329056,99.086494,-51.839703,,-835.25745,31200,1.0004705
-74.44588,313,10.512331,1574376,113.43932,[-0.509 -0.709 -0.476 -0.268 -0.02 ],-92.75516,-74.3895,0.009392372,1.0244226,1.3987806,4175.217653751373,100,58.52,0.32147747,0.9602176,-868.2867,100.0,0.9988829,-120.77334400370411,1.0002382,0.11704547,99.000145,-29.278944,,-868.2557,31300,1.0000919
-75.6762,314,10.303094,1580356,105.99798,[-0.509 -0.709 -0.476 -0.268 -0.02 ],-94.5574,-75.44078,0.018570352,1.0488746,1.3990481,4192.947185277939,100,59.8,0.3245705,0.92882764,-851.5236,100.0,0.9967148,-123.72609217655777,1.0010201,0.11963151,99.01344,-45.77698,,-851.4042,31400,1.000538
-76.80415,315,10.097212,1585953,98.45784,[-0.508 -0.71  -0.475 -0.269 -0.02 ],-98.7392,-76.16924,0.039654616,1.1785356,1.3993229,4209.601058959961,100,55.97,0.31545505,0.8785435,-837.44006,100.0,0.9920092,-122.36476496599103,1.0040046,0.111994706,99.04044,-44.935707,,-837.09,31500,1.0014354
-75.100266,316,10.426298,1591774,108.372025,[-0.51  -0.708 -0.475 -0.268 -0.02 ],-92.60301,-74.81221,0.021238586,1.0676001,1.3999603,4227.201639890671,100,58.21,0.32081556,0.9493695,-847.85034,100.0,0.99648154,-121.62929166046283,1.0011979,0.116454855,99.00001,-38.476795,,-847.6926,31600,1.000457
-74.701355,317,11.14267,1597789,124.65056,[-0.509 -0.706 -0.473 -0.267 -0.019],-97.05149,-74.386696,0.018829841,1.0538678,1.4013673,4246.353148937225,100,60.15,0.32539308,0.9495642,-846.6349,100.0,0.99521077,-122.414530948864,1.0010065,0.120334394,99.127556,-43.306076,,-846.4461,31700,1.0004778
-75.91381,318,9.908429,1603509,93.324745,[-0.51  -0.707 -0.475 -0.267 -0.018],-96.71594,-75.4058,0.030830842,1.0966774,1.4017378,4264.113859415054,100,57.2,0.31848496,0.89445275,-825.9236,100.0,0.9936481,-122.2188347419902,1.0023568,0.11446785,99.00167,-42.759846,,-825.6666,31800,1.0010499
-74.14254,319,10.523391,1609409,111.019806,[-0.513 -0.707 -0.476 -0.267 -0.017],-92.564575,-73.99295,0.016426489,1.0395744,1.4009322,4282.816947221756,100,59.0,0.32264796,0.9298658,-861.09143,100.0,0.99799955,-120.64501874640877,1.0005991,0.11801791,99.08238,-44.96312,,-861.01135,31900,1.0002556
-74.41777,320,10.346668,1615250,113.01165,[-0.513 -0.708 -0.476 -0.267 -0.018],-98.13362,-74.132195,0.02372804,1.0698526,1.4009974,4301.153997421265,100,58.41,0.32130554,0.92574036,-837.1454,100.0,0.99502486,-120.9612154941957,1.0013344,0.116857186,99.033035,-41.976307,,-836.9987,32000,1.0005187
-74.39084,321,11.06249,1621144,116.04572,[-0.512 -0.71  -0.475 -0.267 -0.018],-94.267265,-73.90424,0.030450718,1.0847375,1.4028708,4319.949012517929,100,58.94,0.3226337,0.9271847,-845.4901,100.0,0.99393815,-121.39988858564026,1.00211,0.11793876,99.08086,-43.04636,,-845.2324,32100,1.0009682
-74.700424,322,9.863701,1626948,97.3747,[-0.514 -0.711 -0.476 -0.268 -0.016],-93.038055,-74.16552,0.03699247,1.1010005,1.400478,4338.041674852371,100,58.04,0.3205132,0.88995934,-832.02356,100.0,0.9927358,-121.01171241357751,1.002275,0.11615063,99.02151,-53.155266,,-831.74927,32200,1.0012808
-76.47038,323,9.565855,1632473,87.75656,[-0.514 -0.711 -0.475 -0.267 -0.018],-93.573296,-75.55262,0.038433325,1.0967321,1.398962,4354.971768379211,100,55.25,0.31382015,0.86734575,-849.22046,100.0,0.9881795,-121.08903962833118,1.0033882,0.110610045,99.0557,-50.55111,,-848.7641,32300,1.0017191
-76.67727,324,10.41261,1638301,105.249626,[-0.514 -0.712 -0.475 -0.268 -0.02 ],-96.33334,-76.30465,0.02787416,1.1480176,1.3998426,4373.080577611923,100,58.28,0.32099405,0.9431041,-879.8729,100.0,0.9965753,-123.13912882524374,1.0018072,0.11659723,99.01956,-31.41835,,-879.6792,32400,1.0006084
-74.10988,325,11.409518,1644413,140.39648,[-0.514 -0.711 -0.473 -0.268 -0.019],-97.26747,-73.75695,0.024266807,1.087584,1.4003851,4392.003059387207,100,61.12,0.32766443,0.9328026,-854.78235,100.0,0.9935052,-122.34508829857104,1.0015879,0.12227705,99.0,-37.82489,,-854.5759,32500,1.0006324
-75.241585,326,11.086261,1650322,131.17981,[-0.512 -0.712 -0.473 -0.268 -0.019],-98.542015,-74.879326,0.024474004,1.0547485,1.4003975,4410.2538866996765,100,59.09,0.32292745,0.9131174,-863.6647,100.0,0.99389654,-122.41055198948781,1.0011022,0.118218176,99.03859,-43.89006,,-863.45087,32600,1.0005493
