InitialBound,StdD2w0t,J_sample_variance,EpisodesSoFar,Weights,InitialReturnMin,StdIW,InitialReturnMax,ReturnStepMaxmin,EntropyCoefficient,MinIW,MeanD2w0t,TimeElapsed,ReturnStepMax,MinD2w0t,InitialReturnMean,MeanIW,InitialReturnStd,MaxIW,EmpiricalD2,Bound,EpLenMean,ReturnMeanIW,EpRewMean,EpThisIter,MaxD2w0t,MeanEntropy,TimestepsSoFar,Iteration
-33.256256,0.24744453,6378.9976,41000,[-1.791  0.352  0.684 -0.812  0.713],-13.133102,0.34993407,47.313927,91.60276,,0.4320987,0.06165844,5242.384759902954,100.0,,-1.5258789e-06,1.1347804,11.356513,2.5543716,1.1225325,-16.251678,29.31,315.51602,-108.40694405033051,100,1.3373163,2.1137426,912534,410
-28.731628,0.23867197,4767.602,41100,[-1.747  0.372  0.685 -0.816  0.695],-12.53376,0.2731449,44.21391,91.47486,,0.4162901,0.05890544,5256.341851711273,100.0,,-5.264282e-06,1.0475626,12.523193,2.6195774,1.0575697,-22.647125,28.73,302.10782,-108.09946385685973,100,1.1857405,2.1206388,915407,411
-33.535645,0.24058114,2154.7234,41200,[-1.77   0.362  0.676 -0.806  0.702],-13.5783,0.194436,49.04498,91.70973,,0.5713899,0.060582694,5272.453640699387,100.0,,-1.0757446e-05,1.0248456,12.431174,1.5380633,1.03822,-29.802307,29.82,285.4425,-108.69854828787874,100,1.1153972,2.1158104,918389,412
-73.90553,0.2542277,1102.5233,41300,[-1.777  0.349  0.671 -0.798  0.697],-15.70015,0.16161634,40.40977,92.5815,,0.61040574,0.06837875,5288.786689996719,100.0,,4.196167e-06,1.0374011,13.398824,1.6877655,1.0281281,-70.49132,33.74,244.07451,-108.28184451019968,100,1.0791949,2.1093395,921763,413
-92.30551,0.2551194,801.35645,41400,[-1.774  0.366  0.672 -0.795  0.69 ],-15.797462,0.12544149,57.49701,92.71541,,0.6380478,0.06920579,5302.549780845642,100.0,,2.9754638e-06,1.022046,16.95499,1.4864315,1.0185808,-90.08458,34.27,234.74095,-107.68641752869684,100,1.056961,2.1054685,925190,414
-74.08049,0.2579923,3561.17,41500,[-1.778  0.374  0.68  -0.799  0.687],-16.15944,0.28717023,50.69787,92.57138,,0.42771375,0.069164865,5319.467782020569,100.0,,2.0980835e-06,1.0632809,14.401247,2.3085425,1.0701091,-68.11665,33.55,250.97289,-107.84019231125372,100,1.1939456,2.0990372,928545,415
-78.173096,0.25448468,985.7765,41600,[-1.785  0.36   0.665 -0.793  0.68 ],-15.369911,0.15196244,47.062843,92.589584,,0.61444545,0.0684396,5335.432661533356,100.0,,-1.2588501e-06,1.0318599,13.461702,1.4645226,1.0225611,-74.932465,33.73,243.60898,-108.11167735553643,100,1.0679849,2.0839863,931918,416
-46.704376,0.24273099,1966.7446,41700,[-1.798  0.355  0.667 -0.791  0.665],-13.415482,0.16930568,47.24077,91.895386,,0.593688,0.061780438,5351.5670256614685,100.0,,-4.9591063e-06,1.0315858,13.651172,1.8372043,1.0254984,-43.346313,30.43,276.2905,-108.09871326243234,100,1.0870197,2.0689704,934961,417
-75.787125,0.2541846,1656.5865,41800,[-1.799  0.345  0.664 -0.79   0.65 ],-15.914612,0.19795038,55.16949,92.46498,,0.6106356,0.067656,5366.83518743515,100.0,,-3.967285e-06,1.0565728,15.315155,2.7394474,1.0329129,-69.504105,33.12,253.85799,-108.22399141744974,100,1.2092824,2.068243,938273,418
-68.88231,0.24684377,1260.0284,41900,[-1.829  0.353  0.678 -0.787  0.649],-13.345787,0.14881831,56.825394,92.262924,,0.713818,0.06443413,5383.925936222076,100.0,,-1.3885498e-05,1.02541,14.9864025,1.7140298,1.0178696,-66.023254,31.9,257.53198,-107.4563373294785,100,1.0811726,2.0662532,941463,419
-84.26106,0.25073367,811.2658,42000,[-1.85   0.35   0.682 -0.78   0.647],-15.142319,0.09236196,64.40802,92.46425,,0.73039925,0.06666666,5399.548269510269,100.0,,5.4931643e-06,1.0207458,15.827456,1.4314528,1.0109562,-81.76874,33.02,247.0617,-107.90530251000952,100,1.0638788,2.0552802,944765,420
-90.6488,0.25678822,950.21765,42100,[-1.851  0.35   0.675 -0.779  0.637],-15.556892,0.15332653,56.620445,92.80838,,0.54299664,0.06994779,5413.309674024582,100.0,,-2.5558472e-06,1.03386,16.59694,1.5470765,1.0246089,-87.763824,34.54,232.58414,-106.92942440277271,100,1.080569,2.0545413,948219,421
-28.66864,0.23861474,273.17932,42200,[-1.842  0.353  0.683 -0.788  0.635],-12.423218,0.05225726,34.666245,91.82622,,0.8578672,0.060508613,5429.752503871918,100.0,,-5.378723e-06,1.0027138,11.031932,1.1712735,1.002799,-28.336975,30.21,273.53635,-108.36026367740611,100,1.0076017,2.052766,951240,422
-76.54758,0.2496393,2421.4912,42300,[-1.844  0.354  0.686 -0.791  0.634],-13.791977,0.21543817,76.50879,92.26681,,0.38098678,0.06518875,5443.979059934616,100.0,,-7.6293944e-08,1.0488539,16.125378,2.173482,1.0307238,-72.06372,31.94,260.74338,-107.529207137907,100,1.1240692,2.0527246,954434,423
-61.680695,0.24737288,1247.7606,42400,[-1.857  0.349  0.689 -0.78   0.634],-12.613098,0.13349846,41.39609,92.166824,,0.74380803,0.0644037,5459.944346666336,100.0,,-1.2207031e-06,1.0337834,13.5393715,1.6341435,1.0180701,-57.489746,31.75,264.19284,-108.4780608129113,100,1.1003298,2.06398,957609,424
-56.16156,0.24802835,3728.5251,42500,[-1.85   0.345  0.683 -0.789  0.645],-14.391365,0.29843417,57.31751,92.07903,,0.56312484,0.063764095,5474.968998193741,100.0,,6.5612794e-06,1.0678355,14.100014,2.8449416,1.0588756,-50.262848,31.03,273.93066,-107.3794913419257,100,1.1751009,2.0682123,960712,425
-49.326538,0.25003213,4469.0513,42600,[-1.857  0.369  0.69  -0.787  0.649],-12.648369,0.31604853,50.31519,91.99191,,0.44745004,0.064017236,5490.171040534973,100.0,,-4.615784e-06,1.0912116,12.847207,2.28168,1.0975034,-39.16617,30.8,284.50754,-107.92565123469507,100,1.285306,2.0649567,963792,426
-104.40456,0.26191992,1073.0289,42700,[-1.837  0.382  0.703 -0.8    0.646],-17.146011,0.12803663,48.09144,92.96392,,0.6539128,0.07264355,5507.319925785065,100.0,,-1.0681152e-06,1.0427511,16.662832,1.5569676,1.019276,-100.40457,35.72,226.92844,-107.80443459178758,100,1.0835468,2.056787,967364,427
-9.52298,0.24147607,7829.304,42800,[-1.833  0.384  0.696 -0.808  0.638],-10.267471,0.35717648,44.593033,91.24684,,0.5440289,0.05856721,5522.084686517715,100.0,,4.959106e-07,1.0920466,12.305967,3.5175412,1.0591568,0.9015808,27.87,323.01526,-108.04027704576318,100,1.3570577,2.0463743,970151,428
-79.47925,0.25302574,1434.4454,42900,[-1.82   0.39   0.67  -0.806  0.627],-16.50225,0.16977814,64.97123,92.559586,,0.5607371,0.0675751,5538.090014219284,100.0,,-3.4332277e-07,1.0362784,16.084684,1.5890532,1.0254818,-75.98895,33.3,245.71042,-107.23327000963911,100,1.080392,2.0526094,973481,429
-102.65698,0.25773844,514.3435,43000,[-1.833  0.378  0.674 -0.81   0.633],-15.738464,0.09976949,67.64764,92.83915,,0.75972456,0.07095065,5554.525514364243,100.0,,5.760193e-06,1.0220606,15.982827,1.5029618,1.0133151,-100.62778,35.22,228.40417,-108.49359394817762,100,1.0716828,2.0494158,977003,430
-46.226807,0.24115156,1076.9941,43100,[-1.836  0.389  0.677 -0.808  0.631],-12.926399,0.14163508,54.719124,91.89357,,0.6338191,0.06131965,5569.679999113083,100.0,,-1.6021728e-06,1.0164131,14.323118,1.4622142,1.0205956,-44.074554,30.37,273.4947,-107.9112353108707,100,1.0495076,2.0474994,980040,431
-81.85974,0.25559983,4040.7715,43200,[-1.834  0.398  0.684 -0.812  0.629],-15.289726,0.30613273,54.307716,92.48248,,0.541143,0.06784316,5585.295349121094,100.0,,-7.6293946e-07,1.0613121,15.128851,2.744225,1.0549563,-75.535675,32.93,254.89154,-107.31084835224173,100,1.1952741,2.0585644,983333,432
-66.58551,0.24527627,1004.68085,43300,[-1.858  0.392  0.683 -0.799  0.64 ],-13.019203,0.13394785,58.757805,92.08116,,0.6777373,0.06337411,5599.527694225311,100.0,,-1.0681152e-05,1.0350078,13.709132,1.5579289,1.0204052,-62.650482,31.3,267.45065,-108.27983514033414,100,1.0968351,2.0482404,986463,433
-29.702972,0.23628737,1290.2595,43400,[-1.837  0.393  0.685 -0.805  0.629],-12.965706,0.12680697,40.750908,91.55682,,0.70011294,0.058627047,5614.737787246704,100.0,,-4.9591063e-06,1.0257341,11.66741,1.7437923,1.0192578,-26.321869,29.0,291.5735,-107.92615089765519,100,1.0863843,2.03966,989363,434
-50.477173,0.24154158,636.4063,43500,[-1.823  0.382  0.676 -0.807  0.621],-13.785591,0.08440708,41.15315,91.97465,,0.73278856,0.061772782,5629.296677350998,100.0,,-1.0147095e-05,1.0168158,13.65838,1.3045352,1.0081277,-48.680176,30.7,269.21878,-107.83914494915135,100,1.0404032,2.0331643,992433,435
-79.83888,0.25481364,3155.6812,43600,[-1.825  0.375  0.677 -0.812  0.614],-16.24826,0.25277,54.69657,92.52108,,0.5118274,0.067957744,5642.721652746201,100.0,,-7.2479247e-06,1.0437906,16.240225,2.3614295,1.0341259,-76.05046,33.22,249.04976,-107.61498396668277,100,1.1203659,2.0463674,995755,436
-18.559082,0.23254564,1140.2665,43700,[-1.835  0.373  0.669 -0.804  0.627],-13.378166,0.123582385,39.12131,91.35929,,0.5992005,0.05666722,5658.489380121231,100.0,,4.9591063e-06,1.0233717,13.268762,1.4608701,1.0144366,-15.721588,28.03,301.13846,-107.0847241539809,100,1.0711837,2.0333285,998558,437
-75.88327,0.25623012,5129.839,43800,[-1.843  0.369  0.676 -0.806  0.615],-14.241043,0.3442049,59.341858,92.345795,,0.44032988,0.06747066,5674.668647766113,100.0,,1.7929077e-06,1.076542,14.49027,2.5998342,1.0891708,-68.349884,32.46,264.77252,-107.99966766362017,100,1.2006124,2.0390925,1001804,438
-58.122406,0.24238406,846.0114,43900,[-1.854  0.353  0.67  -0.793  0.62 ],-13.069565,0.09949374,46.82039,91.95757,,0.70061994,0.06230066,5690.342522621155,100.0,,-5.4931643e-06,1.0126296,13.244592,1.4781877,1.0085365,-56.720184,30.99,268.68408,-109.12240349652053,100,1.0456576,2.041517,1004903,439
-85.98277,0.25086427,574.73065,44000,[-1.852  0.343  0.671 -0.795  0.623],-14.235527,0.098104656,65.935486,92.462555,,0.74621135,0.06693454,5706.147350311279,100.0,,5.722046e-07,1.0207086,13.4096575,1.3998029,1.0096353,-83.806046,33.23,246.51921,-108.61957357430246,100,1.0534179,2.0508986,1008226,440
-115.41844,0.2623155,507.80374,44100,[-1.85   0.343  0.672 -0.8    0.632],-15.939819,0.0866697,58.958824,93.11075,,0.73869854,0.07370723,5723.132102012634,100.0,,-8.239746e-06,1.0175048,17.026415,1.4894922,1.0098848,-113.661896,36.59,215.20917,-107.74373879483886,100,1.0413971,2.0503106,1011885,441
-71.27075,0.24916357,2219.5833,44200,[-1.855  0.338  0.674 -0.794  0.631],-14.473259,0.1953462,48.41576,92.33572,,0.7389132,0.06528498,5738.739178657532,100.0,,-4.196167e-07,1.0356768,13.976678,2.1649666,1.0280348,-67.770966,32.13,256.8477,-107.06189439543147,100,1.1071752,2.0603917,1015098,442
-92.18463,0.25904596,283.5477,44300,[-1.853  0.33   0.664 -0.794  0.641],-14.629379,0.032845944,36.270115,92.9162,,0.93092906,0.072246194,5755.691013097763,100.0,,1.3732911e-06,1.001557,13.862855,1.1270885,1.0013645,-91.9594,36.09,221.22762,-109.7822875740691,100,1.0049429,2.0611367,1018707,443
-52.20578,0.2522029,5068.9873,44400,[-1.856  0.33   0.661 -0.792  0.642],-13.824059,0.32676947,45.629128,92.062164,,0.45145208,0.06508632,5767.633198738098,100.0,,-7.705688e-06,1.0715306,12.042651,2.1375124,1.093898,-43.8844,31.26,278.71503,-108.43836689894012,100,1.251061,2.0662608,1021833,444
-128.64803,0.26950154,667.91254,44500,[-1.858  0.347  0.676 -0.802  0.647],-19.305397,0.10557157,58.726906,93.45202,,0.72456527,0.07795143,5781.904667377472,100.0,,2.822876e-06,1.0281942,16.345108,1.4138283,1.0148914,-126.29143,38.61,202.0587,-107.10524054325514,100,1.0505396,2.061049,1025694,445
-41.787567,0.24013343,760.49725,44600,[-1.861  0.339  0.678 -0.8    0.642],-13.773506,0.10035276,40.790085,91.85043,,0.7229148,0.060954526,5795.415707111359,100.0,,1.1901855e-05,1.0133381,12.986281,1.5758924,1.0093709,-39.930298,30.27,274.67398,-108.20933057915681,100,1.0542729,2.0657957,1028721,446
-107.10945,0.2590942,504.04172,44700,[-1.849  0.337  0.67  -0.801  0.647],-17.213684,0.07661612,59.265305,92.931175,,0.81916654,0.07195906,5809.360653877258,100.0,,1.335144e-06,1.0100045,15.685134,1.2819443,1.0068755,-105.84224,35.81,222.66905,-108.66239984759908,100,1.0328288,2.0662606,1032302,447
-92.950424,0.25321096,582.6011,44800,[-1.846  0.337  0.663 -0.796  0.647],-16.414589,0.079743624,55.901745,92.76593,,0.81232095,0.06864714,5823.148435115814,100.0,,-6.4849855e-06,1.0081908,15.78306,1.4408736,1.004418,-92.24246,34.23,230.79843,-106.69617594394235,100,1.0269593,2.0631127,1035725,448
-107.69162,0.26642466,637.4129,44900,[-1.84   0.331  0.66  -0.8    0.644],-17.690475,0.088203765,52.090164,93.32611,,0.75235367,0.076301165,5836.96896147728,100.0,,-2.4795531e-06,1.0157906,17.28567,1.3585169,1.0079281,-106.34691,37.9,205.96712,-107.5201203580567,100,1.0428313,2.0619974,1039515,449
-24.294556,0.24103168,2007.6528,45000,[-1.841  0.329  0.653 -0.802  0.643],-12.174644,0.17073421,47.347046,91.64867,,0.49360684,0.060350116,5848.765237092972,100.0,,-1.3732911e-06,1.0424674,12.152345,1.7282338,1.0312881,-19.028198,29.51,291.3958,-108.4690899400112,100,1.104812,2.0416112,1042466,450
-141.72539,0.2722773,350.20285,45100,[-1.844  0.322  0.66  -0.8    0.623],-18.25724,0.030352179,66.07248,93.63041,,0.8931464,0.08055395,5863.434019804001,100.0,,5.0354006e-06,1.0024389,17.518602,1.100342,1.0011314,-141.48932,40.24,188.54492,-108.03842718808147,100,1.0089041,2.0395339,1046490,451
-113.68715,0.26039055,584.2421,45200,[-1.841  0.319  0.659 -0.801  0.621],-16.060242,0.07725092,66.82058,93.015526,,0.845334,0.07283032,5874.888765573502,100.0,,5.722046e-07,1.0078471,16.467552,1.3555138,1.0057942,-112.7643,36.28,217.85002,-108.55956693798915,100,1.0332804,2.0443032,1050118,452
-128.33565,0.26851967,432.44278,45300,[-1.849  0.317  0.657 -0.799  0.625],-18.555138,0.0694324,50.775345,93.45874,,0.8126643,0.07785377,5888.374559402466,100.0,,3.2043456e-06,1.0112305,16.762201,1.2646525,1.0049436,-127.43118,38.77,198.81345,-107.41722060721713,100,1.0209013,2.0384421,1053995,453
-53.687744,0.24776223,2608.9868,45400,[-1.85   0.316  0.662 -0.8    0.619],-12.712662,0.2188515,44.69859,92.08606,,0.56843054,0.06392389,5898.935612201691,100.0,,2.2506713e-06,1.0463284,13.629574,1.7274706,1.0488524,-48.319794,31.22,271.06577,-107.9288595514849,100,1.1577983,2.0292976,1057117,454
-101.96416,0.2602957,583.0736,45500,[-1.845  0.305  0.651 -0.791  0.61 ],-15.679672,0.11232476,45.76623,92.96727,,0.52785873,0.072267175,5912.506339788437,100.0,,-4.5776366e-07,1.0219632,15.94151,1.446272,1.0140972,-99.71889,35.79,223.23201,-107.95577910368311,100,1.0577556,2.0195239,1060696,455
-103.437775,0.25783053,1288.8384,45600,[-1.833  0.306  0.65  -0.796  0.601],-16.224434,0.14575204,54.951828,92.92295,,0.7704509,0.07088813,5924.579452991486,100.0,,1.0299683e-06,1.0187111,16.517502,1.6834011,1.0125108,-101.89781,35.14,225.14531,-106.77405643847732,100,1.0493387,2.0248795,1064210,456
-67.39732,0.24784096,983.90674,45700,[-1.822  0.303  0.644 -0.791  0.606],-13.579308,0.12341765,42.174843,92.27272,,0.717093,0.06513509,5936.784141778946,100.0,,1.0375977e-05,1.0162524,13.432315,1.4898258,1.014544,-65.484024,32.31,255.17174,-108.68001222878132,100,1.0483212,2.0306196,1067441,457
-88.77774,0.25661808,302.9676,45800,[-1.825  0.298  0.636 -0.79   0.611],-16.40644,0.055045288,41.98395,92.83386,,0.7460368,0.07060548,5949.185722112656,100.0,,4.577637e-06,1.0139855,13.699715,1.2879083,1.0045964,-87.48302,35.19,228.01112,-108.49321956273315,100,1.0333489,2.0288231,1070960,458
-78.36894,0.25217313,1506.4763,45900,[-1.814  0.293  0.635 -0.797  0.61 ],-14.972984,0.1838793,70.126175,92.43953,,0.6458461,0.066941135,5959.7996299266815,100.0,,-5.4931643e-06,1.0397815,15.072815,1.8333635,1.0291553,-74.331345,32.92,251.63069,-107.98528522470401,100,1.0894655,2.0396876,1074252,459
-116.394745,0.26620603,769.08276,46000,[-1.8    0.303  0.633 -0.798  0.621],-17.133957,0.10331295,56.49044,93.30817,,0.73401046,0.07603792,5972.653251409531,100.0,,-2.4414062e-06,1.0151752,17.164131,1.3941437,1.0114291,-114.730606,37.72,206.88173,-107.34823114109275,100,1.0360758,2.0333512,1078024,460
-110.43474,0.2709416,2844.7878,46100,[-1.805  0.301  0.627 -0.794  0.615],-17.398232,0.3161297,45.437744,93.14437,,0.527769,0.07664444,5984.404161930084,100.0,,1.8310546e-06,1.0829177,16.026237,2.8605988,1.0739769,-103.734055,37.08,225.07906,-108.56372781813494,100,1.2275676,2.0414937,1081732,461
-60.78929,0.24843195,1617.6575,46200,[-1.79   0.319  0.631 -0.798  0.623],-14.747604,0.1751852,46.81419,92.29847,,0.6534294,0.065089114,5995.288618326187,100.0,,4.348755e-06,1.026077,14.762309,1.8645012,1.0283823,-57.873016,32.12,256.35123,-107.6269796941099,100,1.0758116,2.0435948,1084944,462
-93.94754,0.2715898,6999.554,46300,[-1.803  0.312  0.626 -0.792  0.625],-15.441223,0.42149052,59.14859,92.67143,,0.28900483,0.07322721,6006.081791400909,100.0,,-3.7384034e-06,1.154906,17.203028,3.2782145,1.1499977,-77.51404,34.03,264.5713,-107.68146139080314,100,1.5155559,2.0507805,1088347,463
-55.61589,0.2462812,802.4443,46400,[-1.786  0.339  0.628 -0.8    0.632],-15.211327,0.08855334,49.20619,92.29514,,0.74798286,0.06441953,6015.149408340454,100.0,,-4.8828124e-06,1.0151689,14.857965,1.414778,1.0081519,-54.154327,32.02,253.92215,-107.34536521108424,100,1.0312449,2.0435855,1091549,464
-49.647186,0.24343105,1335.2092,46500,[-1.781  0.33   0.632 -0.802  0.625],-12.547905,0.1529503,36.068012,91.987366,,0.60709286,0.062435906,6025.760912179947,100.0,,-1.1444092e-06,1.0285133,12.59108,1.6760304,1.0171611,-46.49002,30.87,271.71805,-108.24009524251747,100,1.0859104,2.0522275,1094636,465
-127.054535,0.26531005,559.5833,46600,[-1.762  0.329  0.638 -0.806  0.633],-16.72438,0.08342293,74.62856,93.32504,,0.73068154,0.075809024,6035.221899986267,100.0,,1.8310546e-06,1.0144114,18.20769,1.3664031,1.0068005,-126.05263,37.74,204.37468,-107.0864157239306,100,1.0421995,2.049445,1098410,466
-79.62166,0.25542843,2458.5186,46700,[-1.764  0.337  0.641 -0.803  0.631],-15.123436,0.224001,54.250557,92.537796,,0.5638911,0.06845288,6045.336059808731,100.0,,3.5095215e-06,1.042464,14.324317,1.9748546,1.0365915,-76.176346,33.52,246.97133,-108.30677129893614,100,1.1222533,2.037706,1101762,467
-76.87073,0.24792263,395.29404,46800,[-1.764  0.326  0.631 -0.802  0.619],-14.131371,0.055593148,55.579773,92.42124,,0.846576,0.06557587,6053.8699560165405,100.0,,4.348755e-06,1.0081592,15.23348,1.1888194,1.0039254,-76.07962,32.69,245.90039,-107.52985356029201,100,1.0175644,2.039031,1105031,468
-43.585693,0.24545658,5089.6396,46900,[-1.761  0.324  0.63  -0.797  0.62 ],-12.978546,0.30954093,48.99946,91.75693,,0.39805418,0.061923828,6063.637976884842,100.0,,6.027222e-06,1.059621,13.447492,2.206092,1.0761652,-36.859253,29.95,290.20682,-108.46597064341462,100,1.2428983,2.046376,1108026,469
-102.847916,0.25822684,908.979,47000,[-1.759  0.344  0.641 -0.8    0.627],-15.072098,0.11548779,57.746326,92.934784,,0.6972817,0.07108748,6071.247669219971,100.0,,-1.6021728e-06,1.021071,16.630276,1.7331085,1.0102996,-101.00188,35.23,224.46352,-106.8386053626404,100,1.0518597,2.0566776,1111549,470
-67.68779,0.2459454,782.1509,47100,[-1.755  0.341  0.638 -0.802  0.638],-15.509338,0.106207035,47.790775,92.28691,,0.5562526,0.06418601,6079.823323965073,100.0,,-2.822876e-06,1.0156174,13.970786,1.5170087,1.008084,-66.1257,31.88,255.0831,-107.00681697135529,100,1.040027,2.0507789,1114737,471
-29.192322,0.24129789,4028.1433,47200,[-1.759  0.339  0.644 -0.798  0.632],-13.134384,0.27801156,50.833187,91.60045,,0.4157116,0.0601639,6086.80708360672,100.0,,5.8364867e-06,1.0505375,12.803082,1.9459704,1.0661694,-23.83075,29.28,294.6599,-108.33060216268085,100,1.1449049,2.054568,1117665,472
-61.536682,0.24863183,2681.2993,47300,[-1.745  0.357  0.648 -0.804  0.635],-14.198814,0.22334935,41.248047,92.15444,,0.5031759,0.06460555,6094.983400344849,100.0,,2.0599366e-06,1.0421394,13.614032,2.5641475,1.0264603,-57.80197,31.64,265.55112,-108.29798640756165,100,1.1258755,2.0494454,1120829,473
-89.630295,0.25142562,259.37692,47400,[-1.744  0.358  0.645 -0.788  0.631],-16.007462,0.038715594,53.27787,92.61854,,0.88928366,0.06772251,6101.709837198257,100.0,,4.119873e-06,1.0047686,15.47178,1.0946211,1.0024394,-89.27638,33.82,235.79008,-107.91128957503257,100,1.0083865,2.0486815,1124211,474
1.0223083,0.23329581,2839.365,47500,[-1.741  0.362  0.646 -0.789  0.63 ],-10.756416,0.18900026,36.82457,91.137985,,0.62542313,0.05638501,6109.3990252017975,100.0,,-6.2561035e-06,1.0416224,9.748443,1.7358327,1.0321742,6.988617,27.61,316.24982,-108.54508530872732,100,1.1227956,2.0429685,1126972,475
-97.15993,0.25873655,730.5994,47600,[-1.709  0.357  0.634 -0.782  0.624],-16.526886,0.11594576,49.502754,92.92201,,0.7194817,0.07160279,6118.787300109863,100.0,,-3.967285e-06,1.0137746,15.3512535,1.2906554,1.0138116,-95.5499,35.57,224.70953,-108.09708326936946,100,1.0372607,2.0410078,1130529,476
-61.61116,0.24572751,271.08517,47700,[-1.718  0.347  0.635 -0.782  0.622],-14.650696,0.071313865,34.0287,92.27362,,0.8039124,0.064348206,6125.957643508911,100.0,,-1.373291e-05,1.0060161,13.218291,1.2322093,1.0061853,-60.933014,32.09,253.00931,-107.92479378308637,100,1.0146507,2.0411355,1133738,477
-36.307373,0.23906483,827.4133,47800,[-1.715  0.353  0.636 -0.785  0.622],-12.453217,0.12398127,46.544662,91.66807,,0.62583774,0.060170997,6132.941727638245,100.0,,3.3569336e-06,1.026438,12.047122,1.4168321,1.0212147,-32.872955,29.79,285.28494,-109.20946620676284,100,1.0731117,2.0455475,1136717,478
-89.27396,0.2513955,874.24133,47900,[-1.7    0.358  0.643 -0.788  0.627],-14.675888,0.1197679,84.037506,92.5683,,0.71269715,0.06720435,6140.00977063179,100.0,,7.6293946e-07,1.0159155,16.635378,1.5950179,1.0139692,-87.57359,33.35,240.95253,-107.25054680157713,100,1.0424103,2.0410078,1140052,479
-76.99158,0.24916787,1147.0093,48000,[-1.702  0.354  0.638 -0.782  0.622],-13.343437,0.13768819,57.095367,92.25243,,0.7464125,0.065466985,6146.011948108673,100.0,,-1.0871887e-05,1.0313375,13.793776,1.6721454,1.0264983,-73.07486,32.29,258.6136,-108.93959043524664,100,1.1278125,2.0449297,1143281,480
-59.511246,0.24748136,763.53204,48100,[-1.699  0.343  0.628 -0.78   0.626],-15.892593,0.111465134,40.197186,92.27701,,0.6847149,0.06494046,6151.771229028702,100.0,,7.3242186e-06,1.0186577,13.04287,1.5803337,1.0122006,-57.603043,32.21,255.30617,-108.2764089916952,100,1.0401927,2.033358,1146502,481
-24.032043,0.23880263,1682.7024,48200,[-1.702  0.337  0.63  -0.781  0.615],-13.528137,0.15643914,34.57421,91.65892,,0.57312703,0.059570853,6156.637553215027,100.0,,-3.3569336e-06,1.0377332,11.932217,1.774428,1.0234694,-19.185272,29.3,290.4857,-107.54753980435278,100,1.096045,2.0409858,1149432,482
-87.24722,0.24878383,363.2478,48300,[-1.712  0.332  0.636 -0.795  0.622],-13.713074,0.04602318,70.493286,92.46886,,0.7488818,0.06611885,6161.974949836731,100.0,,-2.0599366e-06,1.0040371,15.952544,1.1642601,1.0020282,-86.67583,32.99,242.71242,-107.74278098719542,100,1.0177845,2.0404274,1152731,483
-69.82602,0.24507296,1227.7914,48400,[-1.716  0.33   0.639 -0.797  0.621],-13.548698,0.13527746,63.285545,92.14102,,0.7980669,0.063676566,6167.3507125377655,100.0,,4.653931e-06,1.0158584,14.604811,2.3392754,1.0084872,-68.42966,31.62,260.04312,-108.44229916830498,100,1.0519922,2.0493348,1155893,484
-62.74272,0.25237557,2876.9185,48500,[-1.71   0.323  0.636 -0.799  0.631],-13.834862,0.23431267,52.586746,92.16622,,0.5220386,0.06576726,6173.085769891739,100.0,,2.784729e-06,1.0718899,14.541252,1.935792,1.0511136,-54.231262,31.83,272.33163,-108.76009653939326,100,1.2065852,2.0669014,1159076,485
-130.63869,0.2699327,1091.232,48600,[-1.725  0.334  0.647 -0.803  0.648],-19.01715,0.16706479,67.767784,93.43158,,0.740847,0.07806719,6178.864438533783,100.0,,-3.0517577e-07,1.0302494,19.190577,1.7554795,1.0238346,-128.29028,38.6,202.06424,-107.4703908622627,100,1.0641233,2.0650413,1162936,486
-49.0878,0.24315928,1869.7867,48700,[-1.735  0.327  0.641 -0.798  0.646],-14.463493,0.16396241,46.846592,91.99692,,0.67952645,0.06215131,6184.781030416489,100.0,,2.670288e-06,1.0376914,14.086674,2.134462,1.0244713,-44.966797,30.67,273.061,-107.39272571262214,100,1.096478,2.0716789,1166003,487
-86.813,0.25284794,583.3116,48800,[-1.743  0.312  0.641 -0.806  0.653],-16.735367,0.082036376,50.88827,92.69704,,0.76509136,0.06822071,6190.045349359512,100.0,,-2.2888185e-06,1.0125585,16.418446,1.327039,1.0068784,-85.51117,33.93,234.43878,-106.92982296588241,100,1.0284479,2.0787117,1169396,488
-51.637817,0.2581887,14864.715,48900,[-1.734  0.313  0.638 -0.805  0.66 ],-14.918892,0.5720543,54.285202,92.026306,,0.34474716,0.06589694,6195.377293586731,100.0,,3.2806397e-06,1.1011221,16.378588,4.129088,1.1543648,-43.90042,30.69,285.79443,-107.01145009992769,100,1.3794775,2.0853615,1172465,489
-131.65718,0.26837778,518.1985,49000,[-1.728  0.285  0.625 -0.79   0.666],-18.085518,0.10481041,61.01101,93.458954,,0.7014006,0.0777567,6201.667394161224,100.0,,6.027222e-06,1.0153959,18.347107,1.31969,1.0092131,-130.82614,38.72,198.42755,-107.2747499207287,100,1.0264387,2.0844524,1176337,490
-83.620926,0.25348118,979.5928,49100,[-1.721  0.29   0.626 -0.794  0.666],-14.547005,0.11605239,49.13754,92.630035,,0.76856124,0.06826229,6207.097372531891,100.0,,8.392334e-07,1.0225004,14.691233,1.4692602,1.0137804,-81.060135,33.81,240.11052,-107.6847849347045,100,1.0546083,2.0952356,1179718,491
